energy_ev,total_up,C_s_up,C_p_up,Mo_p_up,Mo_d_up,Ni_p_up,Ni_d_up,Te_p_up,Te_d_up
-3.19059530,9.53571434,0.02923326,0.87942236,3.83061747,4.14426458,0.47826722,4.34559863,1.57613684,0.00000000
-3.18459230,9.52329717,0.02865327,0.85745909,3.76581209,4.17425340,0.48111469,4.33734500,1.54520003,0.00000000
-3.17858929,9.51001710,0.02811975,0.83635990,3.70729843,4.20543661,0.48373381,4.32647612,1.51363074,0.00000000
-3.17258629,9.49597039,0.02763800,0.81614726,3.65510402,4.23745651,0.48604775,4.31338483,1.48168734,0.00000000
-3.16658329,9.48115306,0.02721210,0.79681355,3.60906401,4.26987594,0.48797997,4.29845814,1.44962320,0.00000000
-3.16058029,9.46545830,0.02684493,0.77832760,3.56883856,4.30219112,0.48945647,4.28205481,1.41768164,0.00000000
-3.15457729,9.44867813,0.02653825,0.76064195,3.53393684,4.33384779,0.49040805,4.26448383,1.38609123,0.00000000
-3.14857429,9.43050856,0.02629272,0.74370023,3.50374559,4.36425970,0.49077234,4.24598497,1.35506158,0.00000000
-3.14257129,9.41055825,0.02610800,0.72744432,3.47756060,4.39282826,0.49049552,4.22671271,1.32477966,0.00000000
-3.13656828,9.38835999,0.02598283,0.71182040,3.45461908,4.41896271,0.48953382,4.20672453,1.29540689,0.00000000
-3.13056528,9.36338489,0.02591511,0.69678383,3.43413120,4.44209942,0.48785454,4.18597454,1.26707698,0.00000000
-3.12456228,9.33505891,0.02590200,0.68230234,3.41530945,4.46171996,0.48543685,4.16431303,1.23989480,0.00000000
-3.11855928,9.30278143,0.02593998,0.66835743,3.39739451,4.47736685,0.48227224,4.14149235,1.21393628,0.00000000
-3.11255628,9.26594570,0.02602497,0.65494411,3.37967683,4.48865665,0.47836468,4.11717899,1.18924936,0.00000000
-3.10655328,9.22396063,0.02615237,0.64206888,3.36151352,4.49529001,0.47373069,4.09097150,1.16585613,0.00000000
-3.10055028,9.17627370,0.02631715,0.62974649,3.34234039,4.49705842,0.46839912,4.06242353,1.14375598,0.00000000
-3.09454727,9.12239426,0.02651397,0.61799554,3.32167924,4.49384767,0.46241096,4.03107071,1.12292972,0.00000000
-3.08854427,9.06191670,0.02673724,0.60683363,3.29914100,4.48563812,0.45581909,3.99646016,1.10334453,0.00000000
-3.08254127,8.99454269,0.02698126,0.59627228,3.27442519,4.47250207,0.44868794,3.95818089,1.08495947,0.00000000
-3.07653827,8.92010159,0.02724027,0.58631223,3.24731666,4.45459849,0.44109323,3.91589343,1.06773133,0.00000000
-3.07053527,8.83856830,0.02750866,0.57693941,3.21768015,4.43216561,0.43312159,3.86935702,1.05162059,0.00000000
-3.06453227,8.75007756,0.02778104,0.56812208,3.18545376,4.40551183,0.42487023,3.81845276,1.03659717,0.00000000
-3.05852926,8.65493402,0.02805235,0.55980921,3.15064193,4.37500550,0.41644645,3.76320126,1.02264576,0.00000000
-3.05252626,8.55361753,0.02831808,0.55193043,3.11330854,4.34106398,0.40796700,3.70377393,1.00977039,0.00000000
-3.04652326,8.44678307,0.02857428,0.54439747,3.07357083,4.30414264,0.39955738,3.64049699,0.99799827,0.00000000
-3.04052026,8.33525536,0.02881776,0.53710711,3.03159425,4.26472416,0.39135083,3.57384812,0.98738247,0.00000000
-3.03451726,8.22001817,0.02904611,0.52994539,2.98758864,4.22330859,0.38348715,3.50444583,0.97800372,0.00000000
-3.02851426,8.10219875,0.02925783,0.52279289,2.94180571,4.18040462,0.37611131,3.43303216,0.96997098,0.00000000
-3.02251126,7.98304805,0.02945235,0.51553073,2.89453765,4.13652211,0.36937183,3.36044978,0.96342105,0.00000000
-3.01650825,7.86391751,0.02963003,0.50804690,2.84611674,4.09216642,0.36341898,3.28761461,0.95851725,0.00000000
-3.01050525,7.74623358,0.02979219,0.50024254,2.79691556,4.04783420,0.35840290,3.21548569,0.95544722,0.00000000
-3.00450225,7.63147085,0.02994105,0.49203783,2.74734742,4.00401093,0.35447157,3.14503375,0.95442003,0.00000000
-2.99849925,7.52112493,0.03007970,0.48337713,2.69786655,3.96116989,0.35176884,3.07721023,0.95566269,0.00000000
-2.99249625,7.41668596,0.03021198,0.47423296,2.64896753,3.91977222,0.35043239,3.01291829,0.95941619,0.00000000
-2.98649325,7.31961345,0.03034241,0.46460875,2.60118359,3.88026787,0.35059184,2.95298710,0.96593103,0.00000000
-2.98049025,7.23131306,0.03047610,0.45454013,2.55508330,3.84309659,0.35236684,2.89815059,0.97546246,0.00000000
-2.97448724,7.15311534,0.03061858,0.44409470,2.51126520,3.80868884,0.35586540,2.84903134,0.98826517,0.00000000
-2.96848424,7.08625656,0.03077571,0.43337019,2.47035033,3.77746554,0.36118213,2.80613001,1.00458752,0.00000000
-2.96248124,7.03186121,0.03095350,0.42249132,2.43297228,3.74983641,0.36839662,2.76982038,1.02466530,0.00000000
-2.95647824,6.99092577,0.03115805,0.41160533,2.39976485,3.72619624,0.37757186,2.74034967,1.04871469,0.00000000
-2.95047524,6.96430308,0.03139532,0.40087650,2.37134740,3.70691854,0.38875252,2.71784345,1.07692467,0.00000000
-2.94447224,6.95268686,0.03167106,0.39047986,2.34830825,3.69234661,0.40196328,2.70231445,1.10944861,0.00000000
-2.93846923,6.95659584,0.03199063,0.38059445,2.33118639,3.68278162,0.41720704,2.69367421,1.14639523,0.00000000
-2.93246623,6.97635723,0.03235889,0.37139644,2.32045234,3.67846823,0.43446301,2.69174642,1.18781908,0.00000000
-2.92646323,7.01208968,0.03278005,0.36305235,2.31648870,3.67957803,0.45368483,2.69628113,1.23371069,0.00000000
-2.92046023,7.06368595,0.03325756,0.35571275,2.31957132,3.68619171,0.47479864,2.70696863,1.28398681,0.00000000
-2.91445723,7.13079628,0.03379398,0.34950660,2.32985206,3.69828075,0.49770135,2.72345240,1.33848119,0.00000000
-2.90845423,7.21281333,0.03439085,0.34453657,2.34734400,3.71569021,0.52225908,2.74534042,1.39693639,0.00000000
-2.90245123,7.30886027,0.03504864,0.34087546,2.37191022,3.73812359,0.54830606,2.77221447,1.45899731,0.00000000
-2.89644822,7.41778353,0.03576663,0.33856378,2.40325685,3.76513156,0.57564404,2.80363730,1.52420685,0.00000000
-2.89044522,7.53815186,0.03654288,0.33760871,2.44093125,3.79610563,0.60404244,2.83915772,1.59200463,0.00000000
-2.88444222,7.66826327,0.03737422,0.33798428,2.48432580,3.83027833,0.63323940,2.87831380,1.66172889,0.00000000
-2.87843922,7.80616120,0.03825619,0.33963286,2.53268759,3.86673045,0.66294377,2.92063465,1.73262235,0.00000000
-2.87243622,7.94966074,0.03918318,0.34246776,2.58513400,3.90440640,0.69283820,2.96564120,1.80384198,0.00000000
-2.86643322,8.09638543,0.04014839,0.34637686,2.64067385,3.94213744,0.72258332,3.01284662,1.87447299,0.00000000
-2.86043022,8.24381431,0.04114405,0.35122708,2.69823350,3.97867271,0.75182295,3.06175675,1.94354668,0.00000000
-2.85442721,8.38933846,0.04216149,0.35686941,2.75668682,4.01271702,0.78019039,3.11187120,2.01006196,0.00000000
-2.84842421,8.53032543,0.04319135,0.36314439,2.81488800,4.04297421,0.80731543,3.16268556,2.07300975,0.00000000
-2.84242121,8.66418954,0.04422377,0.36988765,2.87170562,4.06819395,0.83283207,3.21369483,2.13139965,0.00000000
-2.83641821,8.78846529,0.04524861,0.37693542,2.92605649,4.08722023,0.85638661,3.26439863,2.18428778,0.00000000
-2.83041521,8.90088111,0.04625573,0.38412967,2.97693771,4.09903862,0.87764586,3.31430794,2.23080485,0.00000000
-2.82441221,8.99943013,0.04723517,0.39132271,3.02345534,4.10282023,0.89630518,3.36295364,2.27018317,0.00000000
-2.81840920,9.08243488,0.04817745,0.39838118,3.06484839,4.09795962,0.91209609,3.40989645,2.30178157,0.00000000
-2.81240620,9.14860296,0.04907376,0.40518911,3.10050706,4.08410453,0.92479309,3.45473821,2.32510709,0.00000000
-2.80640320,9.19707101,0.04991623,0.41165013,3.12998427,4.06117558,0.93421953,3.49713402,2.33983250,0.00000000
-2.80040020,9.22743486,0.05069806,0.41768873,3.15300021,4.02937449,0.94025227,3.53680480,2.34580875,0.00000000
-2.79439720,9.23976437,0.05141372,0.42325060,3.16943984,3.98918014,0.94282495,3.57354984,2.34307189,0.00000000
-2.78839420,9.23460207,0.05205908,0.42830200,3.17934363,3.94133221,0.94192972,3.60725852,2.33184389,0.00000000
-2.78239120,9.21294548,0.05263146,0.43282843,3.18289234,3.88680300,0.93761749,3.63792081,2.31252737,0.00000000
-2.77638819,9.17621366,0.05312972,0.43683255,3.18038685,3.82675860,0.92999653,3.66563569,2.28569434,0.00000000
-2.77038519,9.12619931,0.05355420,0.44033156,3.17222430,3.76251115,0.91922955,3.69061687,2.25206928,0.00000000
-2.76438219,9.06500805,0.05390669,0.44335426,3.15887195,3.69546438,0.90552932,3.71319525,2.21250717,0.00000000
-2.75837919,8.99498730,0.05419031,0.44593779,3.14084036,3.62705503,0.88915301,3.73381737,2.16796727,0.00000000
-2.75237619,8.91864741,0.05440938,0.44812441,3.11865714,3.55869310,0.87039538,3.75303958,2.11948367,0.00000000
-2.74637319,8.83857788,0.05456919,0.44995825,3.09284280,3.49170344,0.84958099,3.77151754,2.06813357,0.00000000
-2.74037019,8.75736180,0.05467581,0.45148238,3.06388975,3.42727186,0.82705582,3.78999085,2.01500454,0.00000000
-2.73436718,8.67749154,0.05473575,0.45273623,3.03224536,3.36639802,0.80317840,3.80926314,1.96116196,0.00000000
-2.72836418,8.60128873,0.05475574,0.45375332,2.99829972,3.30985723,0.77831080,3.83017781,1.90761768,0.00000000
-2.72236118,8.53083130,0.05474238,0.45455966,2.96237843,3.25817311,0.75280978,3.85359006,1.85530122,0.00000000
-2.71635818,8.46789011,0.05470187,0.45517259,2.92474043,3.21160199,0.72701830,3.88033625,1.80503436,0.00000000
-2.71035518,8.41387728,0.05463965,0.45560027,2.88558067,3.17012966,0.70125775,3.91120151,1.75750998,0.00000000
-2.70435218,8.36980810,0.05456020,0.45584169,2.84503710,3.13348053,0.67582108,3.94688710,1.71327598,0.00000000
-2.69834917,8.33627757,0.05446679,0.45588731,2.80320134,3.10113834,0.65096704,3.98797878,1.67272470,0.00000000
-2.69234617,8.31345233,0.05436124,0.45572016,2.76013228,3.07237736,0.62691575,4.03491780,1.63608798,0.00000000
-2.68634317,8.30107811,0.05424389,0.45531746,2.71587161,3.04630233,0.60384568,4.08797600,1.60343823,0.00000000
-2.68034017,8.29850217,0.05411344,0.45465259,2.67046035,3.02189505,0.58189212,4.14723617,1.57469500,0.00000000
-2.67433717,8.30470966,0.05396705,0.45369735,2.62395555,2.99806532,0.56114717,4.21257907,1.54963685,0.00000000
-2.66833417,8.31837226,0.05380038,0.45242442,2.57644607,2.97370366,0.54166116,4.28367773,1.52791787,0.00000000
-2.66233117,8.33790701,0.05360774,0.45080989,2.52806668,2.94773338,0.52344545,4.35999967,1.50908805,0.00000000
-2.65632816,8.36154279,0.05338235,0.44883574,2.47900981,2.91915945,0.50647641,4.44081709,1.49261665,0.00000000
-2.65032516,8.38739142,0.05311657,0.44649204,2.42953414,2.88711203,0.49070033,4.52522483,1.47791741,0.00000000
-2.64432216,8.41352066,0.05280224,0.44377896,2.37996955,2.85088281,0.47603916,4.61216525,1.46437481,0.00000000
-2.63831916,8.43802563,0.05243102,0.44070821,2.33071821,2.80995253,0.46239664,4.70045915,1.45136992,0.00000000
-2.63231616,8.45909598,0.05199475,0.43730396,2.28225134,2.76400885,0.44966465,4.78884118,1.43830522,0.00000000
-2.62631316,8.47507578,0.05148580,0.43360314,2.23510174,2.71295392,0.43772947,4.87599826,1.42462714,0.00000000
-2.62031016,8.48451392,0.05089738,0.42965496,2.18985202,2.65690172,0.42647770,4.96060919,1.40984563,0.00000000
-2.61430715,8.48620303,0.05022388,0.42551971,2.14711900,2.59616570,0.41580158,5.04138358,1.39355016,0.00000000
-2.60830415,8.47920558,0.04946108,0.42126686,2.10753440,2.53123771,0.40560357,5.11709848,1.37542154,0.00000000
-2.60230115,8.46286660,0.04860638,0.41697242,2.07172272,2.46275953,0.39579993,5.18663094,1.35523948,0.00000000
-2.59629815,8.43681294,0.04765888,0.41271573,2.04027679,2.39148870,0.38632337,5.24898533,1.33288555,0.00000000
-2.59029515,8.40093972,0.04661950,0.40857581,2.01373207,2.31826062,0.37712451,5.30331418,1.30834203,0.00000000
-2.58429215,8.35538538,0.04549096,0.40462735,1.99254061,2.24394882,0.36817239,5.34893215,1.28168658,0.00000000
-2.57828914,8.30049715,0.04427770,0.40093666,1.97704580,2.16942543,0.35945383,5.38532255,1.25308350,0.00000000
-2.57228614,8.23678909,0.04298577,0.39755776,1.96745919,2.09552384,0.35097199,5.41213690,1.22277195,0.00000000
-2.56628314,8.16489561,0.04162268,0.39452867,1.96384030,2.02300508,0.34274406,5.42918787,1.19105196,0.00000000
-2.56028014,8.08552296,0.04019717,0.39186845,1.96608092,1.95252957,0.33479836,5.43643658,1.15826884,0.00000000
-2.55427714,7.99940169,0.03871899,0.38957482,1.97389453,1.88463517,0.32717098,5.43397555,1.12479690,0.00000000
-2.54827414,7.90724278,0.03719865,0.38762278,1.98681205,1.81972237,0.31990221,5.42200855,1.09102300,0.00000000
-2.54227114,7.80969966,0.03564717,0.38596430,2.00418439,1.75804700,0.31303285,5.40082896,1.05733081,0.00000000
-2.53626813,7.70733845,0.03407585,0.38452905,2.02519218,1.69972033,0.30660073,5.37079829,1.02408637,0.00000000
-2.53026513,7.60061762,0.03249601,0.38322631,2.04886285,1.64471626,0.30063748,5.33232605,0.99162532,0.00000000
-2.52426213,7.48987829,0.03091881,0.38194799,2.07409466,1.59288482,0.29516576,5.28585252,0.96024243,0.00000000
-2.51825913,7.37534525,0.02935506,0.38057258,2.09968720,1.54397104,0.29019713,5.23183530,0.93018352,0.00000000
-2.51225613,7.25713854,0.02781509,0.37896993,2.12437722,1.49763794,0.28573051,5.17074036,0.90164014,0.00000000
-2.50625313,7.13529451,0.02630860,0.37700661,2.14687872,1.45349239,0.28175146,5.10303792,0.87474685,0.00000000
-2.50025013,7.00979500,0.02484463,0.37455168,2.16592556,1.41111225,0.27823213,5.02920313,0.84958116,0.00000000
-2.49424712,6.88060246,0.02343142,0.37148241,2.18031502,1.37007358,0.27513201,4.94972111,0.82616596,0.00000000
-2.48824412,6.74769892,0.02207646,0.36768985,2.18895038,1.32997650,0.27239936,4.86509556,0.80447412,0.00000000
-2.48224112,6.61112593,0.02078642,0.36308389,2.19088062,1.29046847,0.26997322,4.77585992,0.78443486,0.00000000
-2.47623812,6.47102317,0.01956713,0.35759749,2.18533565,1.25126401,0.26778600,4.68258972,0.76594168,0.00000000
-2.47023512,6.32766289,0.01842362,0.35118998,2.17175516,1.21216013,0.26576632,4.58591489,0.74886117,0.00000000
-2.46423212,6.18147795,0.01736005,0.34384921,2.14981012,1.17304678,0.26384217,4.48653037,0.73304241,0.00000000
-2.45822911,6.03308156,0.01637975,0.33559240,2.11941559,1.13391226,0.26194412,4.38520393,0.71832646,0.00000000
-2.45222611,5.88327705,0.01548517,0.32646572,2.08073450,1.09484338,0.26000841,4.28277983,0.70455542,0.00000000
-2.44622311,5.73305691,0.01467785,0.31654262,2.03417212,1.05602078,0.25797978,4.18017755,0.69158075,0.00000000
-2.44022011,5.58359063,0.01395840,0.30592102,1.98036151,1.01770983,0.25581395,4.07838493,0.67927048,0.00000000
-2.43421711,5.43620188,0.01332645,0.29471949,1.92014072,0.98024768,0.25347955,3.97844553,0.66751503,0.00000000
-2.42821411,5.29233570,0.01278059,0.28307263,1.85452268,0.94402751,0.25095950,3.88144044,0.65623138,0.00000000
-2.42221111,5.15351743,0.01231838,0.27112599,1.78465930,0.90948059,0.24825167,3.78846496,0.64536559,0.00000000
-2.41620810,5.02130520,0.01193628,0.25903070,1.71180140,0.87705733,0.24536884,3.70060131,0.63489352,0.00000000
-2.41020510,4.89723841,0.01162967,0.24693817,1.63725614,0.84720818,0.24233804,3.61888836,0.62481993,0.00000000
-2.40420210,4.78278455,0.01139291,0.23499496,1.56234386,0.82036523,0.23919916,3.54428992,0.61517598,0.00000000
-2.39819910,4.67928715,0.01121934,0.22333840,1.48835611,0.79692535,0.23600300,3.47766313,0.60601540,0.00000000
-2.39219610,4.58791715,0.01110143,0.21209268,1.41651641,0.77723553,0.23280887,3.41972860,0.59740961,0.00000000
-2.38619310,4.50963016,0.01103086,0.20136601,1.34794535,0.76158094,0.22968179,3.37104365,0.58944205,0.00000000
-2.38019010,4.44513136,0.01099874,0.19124868,1.28363096,0.75017600,0.22668945,3.33198030,0.58220212,0.00000000
-2.37418709,4.39484963,0.01099579,0.18181202,1.22440550,0.74315866,0.22389917,3.30270875,0.57577891,0.00000000
-2.36818409,4.35892189,0.01101258,0.17310845,1.17092899,0.74058798,0.22137477,3.28318757,0.57025529,0.00000000
-2.36218109,4.33718806,0.01103976,0.16517233,1.12367975,0.74244474,0.21917377,3.27316077,0.56570239,0.00000000
-2.35617809,4.32919658,0.01106836,0.15802151,1.08295202,0.74863488,0.21734482,3.27216202,0.56217498,0.00000000
-2.35017509,4.33421990,0.01109000,0.15165959,1.04886001,0.75899543,0.21592557,3.27952584,0.55970766,0.00000000
-2.34417209,4.35127903,0.01109719,0.14607838,1.02134799,0.77330249,0.21494105,3.29440509,0.55831233,0.00000000
-2.33816908,4.37917568,0.01108350,0.14126074,1.00020559,0.79128067,0.21440261,3.31579420,0.55797668,0.00000000
-2.33216608,4.41653060,0.01104379,0.13718326,0.98508721,0.81261366,0.21430742,3.34255695,0.55866408,0.00000000
-2.32616308,4.46182620,0.01097429,0.13381887,0.97553469,0.83695536,0.21463860,3.37345783,0.56031441,0.00000000
-2.32016008,4.51345195,0.01087274,0.13113906,0.97100205,0.86394108,0.21536590,3.40719584,0.56284619,0.00000000
-2.31415708,4.56975075,0.01073842,0.12911567,0.97088133,0.89319852,0.21644693,3.44243947,0.56615943,0.00000000
-2.30815408,4.62906482,0.01057204,0.12772220,0.97452836,0.92435807,0.21782886,3.47786190,0.57013943,0.00000000
-2.30215108,4.68977976,0.01037578,0.12693448,0.98128775,0.95706225,0.21945050,3.51217544,0.57466102,0.00000000
-2.29614807,4.75036570,0.01015302,0.12673088,0.99051600,0.99097405,0.22124471,3.54416425,0.57959324,0.00000000
-2.29014507,4.80941466,0.00990828,0.12709196,1.00160234,1.02578397,0.22314101,3.57271478,0.58480422,0.00000000
-2.28414207,4.86567351,0.00964689,0.12799976,1.01398647,1.06121578,0.22506828,3.59684328,0.59016597,0.00000000
-2.27813907,4.91807200,0.00937484,0.12943675,1.02717301,1.09703095,0.22695749,3.61571988,0.59555899,0.00000000
-2.27213607,4.96574570,0.00909847,0.13138457,1.04074227,1.13303158,0.22874430,3.62868899,0.60087656,0.00000000
-2.26613307,5.00805348,0.00882422,0.13382280,1.05435729,1.16906212,0.23037144,3.63528559,0.60602845,0.00000000
-2.26013007,5.04458956,0.00855842,0.13672771,1.06776725,1.20500973,0.23179091,3.63524718,0.61094407,0.00000000
-2.25412706,5.07518985,0.00830702,0.14007125,1.08080717,1.24080335,0.23296566,3.62852121,0.61557482,0.00000000
-2.24812406,5.09993265,0.00807544,0.14382037,1.09339449,1.27641163,0.23387094,3.61526762,0.61989572,0.00000000
-2.24212106,5.11913349,0.00786839,0.14793661,1.10552258,1.31183964,0.23449512,3.59585647,0.62390617,0.00000000
-2.23611806,5.13333399,0.00768977,0.15237620,1.11725175,1.34712445,0.23484000,3.57086025,0.62762979,0.00000000
-2.23011506,5.14328474,0.00754258,0.15709046,1.12869818,1.38232965,0.23492061,3.54104101,0.63111340,0.00000000
-2.22411206,5.14992217,0.00742890,0.16202666,1.14002130,1.41753878,0.23476440,3.50733201,0.63442517,0.00000000
-2.21810905,5.15433950,0.00734991,0.16712919,1.15141006,1.45284791,0.23441000,3.47081434,0.63765187,0.00000000
-2.21210605,5.15775209,0.00730590,0.17234096,1.16306869,1.48835728,0.23390545,3.43268840,0.64089531,0.00000000
-2.20610305,5.16145772,0.00729634,0.17760497,1.17520236,1.52416234,0.23330603,3.39424106,0.64426816,0.00000000
-2.20010005,5.16679253,0.00732002,0.18286588,1.18800327,1.56034423,0.23267179,3.35680902,0.64788903,0.00000000
-2.19409705,5.17508375,0.00737507,0.18807157,1.20163767,1.59696016,0.23206480,3.32173930,0.65187716,0.00000000
-2.18809405,5.18760051,0.00745914,0.19317446,1.21623406,1.63403395,0.23154627,3.29034808,0.65634675,0.00000000
-2.18209105,5.20550441,0.00756945,0.19813257,1.23187311,1.67154702,0.23117368,3.26387919,0.66140112,0.00000000
-2.17608804,5.22980164,0.00770294,0.20291028,1.24857955,1.70943052,0.23099799,3.24346369,0.66712691,0.00000000
-2.17008504,5.26129871,0.00785630,0.20747866,1.26631627,1.74755884,0.23106104,3.23008219,0.67358863,0.00000000
-2.16408204,5.30056378,0.00802610,0.21181545,1.28498087,1.78574513,0.23139340,3.22453132,0.68082362,0.00000000
-2.15807904,5.34789553,0.00820885,0.21590461,1.30440487,1.82373911,0.23201251,3.22739608,0.68883778,0.00000000
-2.15207604,5.40330141,0.00840100,0.21973563,1.32435544,1.86122777,0.23292151,3.23902913,0.69760230,0.00000000
-2.14607304,5.46648671,0.00859906,0.22330248,1.34453993,1.89783890,0.23410853,3.25953827,0.70705156,0.00000000
-2.14007004,5.53685546,0.00879954,0.22660247,1.36461276,1.93314784,0.23554675,3.28878279,0.71708230,0.00000000
-2.13406703,5.61352366,0.00899905,0.22963498,1.38418477,1.96668732,0.23719503,3.32637898,0.72755434,0.00000000
-2.12806403,5.69534467,0.00919428,0.23240029,1.40283447,1.99796002,0.23899925,3.37171485,0.73829285,0.00000000
-2.12206103,5.78094607,0.00938201,0.23489849,1.42012094,2.02645369,0.24089420,3.42397338,0.74909205,0.00000000
-2.11605803,5.86877650,0.00955919,0.23712857,1.43559787,2.05165805,0.24280604,3.48216340,0.75972051,0.00000000
-2.11005503,5.95716059,0.00972289,0.23908785,1.44882822,2.07308273,0.24465516,3.54515669,0.76992766,0.00000000
-2.10405203,6.04435935,0.00987037,0.24077168,1.45939874,2.09027557,0.24635930,3.61172961,0.77945144,0.00000000
-2.09804902,6.12863322,0.00999916,0.24217345,1.46693402,2.10284016,0.24783683,3.68060723,0.78802679,0.00000000
-2.09204602,6.20830480,0.01010702,0.24328491,1.47110926,2.11045179,0.24901007,3.75050789,0.79539456,0.00000000
-2.08604302,6.28181799,0.01019204,0.24409674,1.47166119,2.11287095,0.24980834,3.82018608,0.80131060,0.00000000
-2.08004002,6.34779088,0.01025269,0.24459938,1.46839690,2.10995359,0.25017077,3.88847160,0.80555451,0.00000000
-2.07403702,6.40505956,0.01028785,0.24478388,1.46119989,2.10165758,0.25004865,3.95430330,0.80793779,0.00000000
-2.06803402,6.45271120,0.01029686,0.24464294,1.45003337,2.08804494,0.24940718,4.01675588,0.80831098,0.00000000
-2.06203102,6.49010476,0.01027955,0.24417177,1.43494055,2.06927980,0.24822663,4.07505885,0.80656947,0.00000000
-2.05602801,6.51687900,0.01023629,0.24336903,1.41604206,2.04562219,0.24650279,4.12860730,0.80265778,0.00000000
-2.05002501,6.53294787,0.01016797,0.24223744,1.39353067,2.01741802,0.24424677,4.17696428,0.79657212,0.00000000
-2.04402201,6.53848447,0.01007600,0.24078436,1.36766368,1.98508585,0.24148409,4.21985571,0.78836122,0.00000000
-2.03801901,6.53389516,0.00996232,0.23902203,1.33875348,1.94910143,0.23825329,4.25715867,0.77812531,0.00000000
-2.03201601,6.51978632,0.00982936,0.23696770,1.30715672,1.90998065,0.23460394,4.28888461,0.76601350,0.00000000
-2.02601301,6.49692624,0.00967997,0.23464353,1.27326283,1.86826226,0.23059438,4.31515936,0.75221965,0.00000000
-2.02001001,6.46620530,0.00951740,0.23207637,1.23748241,1.82449109,0.22628920,4.33620153,0.73697702,0.00000000
-2.01400700,6.42859715,0.00934517,0.22929738,1.20023613,1.77920290,0.22175668,4.35230149,0.72055194,0.00000000
-2.00800400,6.38512363,0.00916707,0.22634168,1.16194462,1.73291159,0.21706623,4.36380246,0.70323687,0.00000000
-2.00200100,6.33682554,0.00898699,0.22324791,1.12301985,1.68609937,0.21228608,4.37108514,0.68534313,0.00000000
-1.99599800,6.28474092,0.00880889,0.22005785,1.08385817,1.63921030,0.20748126,4.37455698,0.66719366,0.00000000
-1.98999500,6.22989168,0.00863670,0.21681611,1.04483540,1.59264741,0.20271196,4.37464652,0.64911596,0.00000000
-1.98399200,6.17327857,0.00847420,0.21356979,1.00630380,1.54677304,0.19803227,4.37180280,0.63143561,0.00000000
-1.97798899,6.11588391,0.00832499,0.21036828,0.96859086,1.50191228,0.19348948,4.36649944,0.61447041,0.00000000
-1.97198599,6.05868065,0.00819238,0.20726302,0.93199983,1.45835876,0.18912377,4.35924224,0.59852521,0.00000000
-1.96598299,6.00264574,0.00807934,0.20430720,0.89681141,1.41638203,0.18496825,4.35057910,0.58388763,0.00000000
-1.95997999,5.94877562,0.00798846,0.20155545,0.86328647,1.37623581,0.18104950,4.34111055,0.57082447,0.00000000
-1.95397699,5.89810123,0.00792187,0.19906333,0.83166907,1.33816598,0.17738821,4.33149934,0.55957882,0.00000000
-1.94797399,5.85170012,0.00788127,0.19688666,0.80218964,1.30241768,0.17400018,4.32247738,0.55036784,0.00000000
-1.94197099,5.81070357,0.00786788,0.19508061,0.77506760,1.26924065,0.17089730,4.31484873,0.54338087,0.00000000
-1.93596798,5.77629693,0.00788245,0.19369857,0.75051335,1.23889205,0.16808860,4.30948751,0.53877800,0.00000000
-1.92996498,5.74971225,0.00792527,0.19279072,0.72872904,1.21163669,0.16558129,4.30733026,0.53668885,0.00000000
-1.92396198,5.73221278,0.00799621,0.19240246,0.70990828,1.18774411,0.16338160,4.30936261,0.53721141,0.00000000
-1.91795898,5.72506976,0.00809473,0.19257260,0.69423436,1.16748278,0.16149556,4.31660074,0.54041104,0.00000000
-1.91195598,5.72953262,0.00821995,0.19333149,0.68187738,1.15111174,0.15992955,4.33006855,0.54631950,0.00000000
-1.90595298,5.74679438,0.00837069,0.19469919,0.67299011,1.13886995,0.15869061,4.35077185,0.55493410,0.00000000
-1.89994997,5.77795439,0.00854554,0.19668371,0.66770305,1.13096429,0.15778669,4.37967125,0.56621701,0.00000000
-1.89394697,5.82398079,0.00874290,0.19927956,0.66611888,1.12755684,0.15722658,4.41765537,0.58009481,0.00000000
-1.88794397,5.88567537,0.00896106,0.20246658,0.66830665,1.12875237,0.15701975,4.46551608,0.59645849,0.00000000
-1.88194097,5.96364293,0.00919827,0.20620935,0.67429617,1.13458690,0.15717605,4.52392731,0.61516390,0.00000000
-1.87593797,6.05826729,0.00945276,0.21045707,0.68407281,1.14501811,0.15770526,4.59342850,0.63603290,0.00000000
-1.86993497,6.16969522,0.00972280,0.21514408,0.69757328,1.15991841,0.15861662,4.67441349,0.65885526,0.00000000
-1.86393197,6.29782911,0.01000675,0.22019106,0.71468242,1.17907110,0.15991821,4.76712500,0.68339134,0.00000000
-1.85792896,6.44232852,0.01030307,0.22550682,0.73523147,1.20217009,0.16161634,4.87165439,0.70937569,0.00000000
-1.85192596,6.60261992,0.01061035,0.23099067,0.75899781,1.22882331,0.16371490,4.98794608,0.73652141,0.00000000
-1.84592296,6.77791348,0.01092726,0.23653534,0.78570639,1.25855978,0.16621466,5.11580519,0.76452535,0.00000000
-1.83991996,6.96722527,0.01125262,0.24203020,0.81503269,1.29084014,0.16911259,5.25490737,0.79307386,0.00000000
-1.83391696,7.16940279,0.01158529,0.24736480,0.84660742,1.32507008,0.17240120,5.40480889,0.82184909,0.00000000
-1.82791396,7.38315193,0.01192420,0.25243239,0.88002247,1.36061642,0.17606787,5.56495591,0.85053554,0.00000000
