energy_ev,total_up,Ge_p_up,Ge_d_up,Hg_p_up,Hg_d_up,Se_s_up,Se_p_up
-4.30115058,1.30175112,0.28836584,0.00000000,1.19007299,0.17658299,0.03792286,0.48695860
-4.29514757,1.29416596,0.29396791,0.00000000,1.18043950,0.17353097,0.03618074,0.47679803
-4.28914457,1.28156797,0.29850032,0.00000000,1.16659223,0.16971128,0.03427132,0.46508572
-4.28314157,1.26432561,0.30191856,0.00000000,1.14895848,0.16520502,0.03223036,0.45211258
-4.27713857,1.24285099,0.30418984,0.00000000,1.12799103,0.16010176,0.03009440,0.43816794
-4.27113557,1.21758839,0.30529409,0.00000000,1.10415479,0.15449729,0.02789979,0.42353001
-4.26513257,1.18900356,0.30522509,0.00000000,1.07791501,0.14849150,0.02568168,0.40845752
-4.25912956,1.15757426,0.30399129,0.00000000,1.04972723,0.14218626,0.02347317,0.39318298
-4.25312656,1.12378214,0.30161662,0.00000000,1.02002949,0.13568353,0.02130466,0.37790774
-4.24712356,1.08810601,0.29814093,0.00000000,0.98923665,0.12908363,0.01920325,0.36279903
-4.24112056,1.05101653,0.29362015,0.00000000,0.95773686,0.12248365,0.01719240,0.34798880
-4.23511756,1.01297200,0.28812609,0.00000000,0.92588993,0.11597613,0.01529174,0.33357450
-4.22911456,0.97441518,0.28174587,0.00000000,0.89402731,0.10964785,0.01351702,0.31962132
-4.22311156,0.93577079,0.27458083,0.00000000,0.86245321,0.10357884,0.01188027,0.30616583
-4.21710855,0.89744337,0.26674511,0.00000000,0.83144653,0.09784147,0.01039000,0.29322054
-4.21110555,0.85981540,0.25836378,0.00000000,0.80126305,0.09249970,0.00905161,0.28077898
-4.20510255,0.82324530,0.24957055,0.00000000,0.77213753,0.08760848,0.00786780,0.26882114
-4.19909955,0.78806527,0.24050522,0.00000000,0.74428545,0.08321320,0.00683907,0.25731868
-4.19309655,0.75457883,0.23131091,0.00000000,0.71790399,0.07934929,0.00596423,0.24623974
-4.18709355,0.72305810,0.22213104,0.00000000,0.69317231,0.07604195,0.00524088,0.23555310
-4.18109055,0.69374096,0.21310636,0.00000000,0.67025083,0.07330596,0.00466596,0.22523150
-4.17508754,0.66682808,0.20437194,0.00000000,0.64927989,0.07114573,0.00423611,0.21525395
-4.16908454,0.64248014,0.19605437,0.00000000,0.63037757,0.06955547,0.00394808,0.20560718
-4.16308154,0.62081547,0.18826909,0.00000000,0.61363725,0.06851950,0.00379903,0.19628610
-4.15707854,0.60190821,0.18111810,0.00000000,0.59912485,0.06801292,0.00378673,0.18729341
-4.15107554,0.58578728,0.17468795,0.00000000,0.58687624,0.06800230,0.00390970,0.17863860
-4.14507254,0.57243640,0.16904824,0.00000000,0.57689501,0.06844675,0.00416726,0.17033638
-4.13906953,0.56179509,0.16425044,0.00000000,0.56915087,0.06929906,0.00455949,0.16240484
-4.13306653,0.55376089,0.16032719,0.00000000,0.56357878,0.07050713,0.00508709,0.15486344
-4.12706353,0.54819264,0.15729205,0.00000000,0.56007907,0.07201539,0.00575123,0.14773105
-4.12106053,0.54491489,0.15513965,0.00000000,0.55851863,0.07376646,0.00655328,0.14102420
-4.11505753,0.54372307,0.15384619,0.00000000,0.55873296,0.07570276,0.00749457,0.13475560
-4.10905453,0.54438945,0.15337034,0.00000000,0.56052927,0.07776812,0.00857602,0.12893307
-4.10305153,0.54666947,0.15365442,0.00000000,0.56369042,0.07990929,0.00979783,0.12355889
-4.09704852,0.55030827,0.15462584,0.00000000,0.56797942,0.08207732,0.01115918,0.11862959
-4.09104552,0.55504720,0.15619882,0.00000000,0.57314454,0.08422874,0.01265788,0.11413616
-4.08504252,0.56062988,0.15827629,0.00000000,0.57892467,0.08632646,0.01429011,0.11006458
-4.07903952,0.56680781,0.16075194,0.00000000,0.58505489,0.08834041,0.01605015,0.10639671
-4.07303652,0.57334530,0.16351251,0.00000000,0.59127189,0.09024787,0.01793021,0.10311133
-4.06703352,0.58002353,0.16644015,0.00000000,0.59731940,0.09203345,0.01992033,0.10018541
-4.06103052,0.58664375,0.16941490,0.00000000,0.60295324,0.09368877,0.02200828,0.09759534
-4.05502751,0.59302966,0.17231735,0.00000000,0.60794614,0.09521193,0.02417959,0.09531824
-4.04902451,0.59902894,0.17503129,0.00000000,0.61209212,0.09660657,0.02641767,0.09333315
-4.04302151,0.60451408,0.17744640,0.00000000,0.61521054,0.09788094,0.02870394,0.09162213
-4.03701851,0.60938258,0.17946098,0.00000000,0.61714969,0.09904662,0.03101807,0.09017128
-4.03101551,0.61355670,0.18098450,0.00000000,0.61778995,0.10011735,0.03333829,0.08897147
-4.02501251,0.61698286,0.18194013,0.00000000,0.61704648,0.10110779,0.03564169,0.08801901
-4.01900950,0.61963085,0.18226695,0.00000000,0.61487139,0.10203226,0.03790467,0.08731612
-4.01300650,0.62149287,0.18192183,0.00000000,0.61125536,0.10290376,0.04010332,0.08687119
-4.00700350,0.62258255,0.18088099,0.00000000,0.60622853,0.10373307,0.04221389,0.08669892
-4.00100050,0.62293396,0.17914097,0.00000000,0.59986073,0.10452806,0.04421324,0.08682024
-3.99499750,0.62260057,0.17671906,0.00000000,0.59226080,0.10529328,0.04607934,0.08726211
-3.98899450,0.62165421,0.17365317,0.00000000,0.58357495,0.10602978,0.04779174,0.08805710
-3.98299150,0.62018388,0.17000095,0.00000000,0.57398422,0.10673521,0.04933202,0.08924283
-3.97698849,0.61829445,0.16583825,0.00000000,0.56370069,0.10740412,0.05068427,0.09086120
-3.97098549,0.61610512,0.16125699,0.00000000,0.55296280,0.10802845,0.05183557,0.09295744
-3.96498249,0.61374751,0.15636237,0.00000000,0.54202953,0.10859825,0.05277634,0.09557901
-3.95897949,0.61136351,0.15126957,0.00000000,0.53117364,0.10910241,0.05350082,0.09877431
-3.95297649,0.60910262,0.14610007,0.00000000,0.52067420,0.10952956,0.05400741,0.10259121
-3.94697349,0.60711910,0.14097770,0.00000000,0.51080850,0.10986887,0.05429897,0.10707556
-3.94097049,0.60556864,0.13602451,0.00000000,0.50184366,0.11011087,0.05438320,0.11226954
-3.93496748,0.60460487,0.13135674,0.00000000,0.49402824,0.11024814,0.05427277,0.11821008
-3.92896448,0.60437581,0.12708100,0.00000000,0.48758418,0.11027589,0.05398560,0.12492738
-3.92296148,0.60502031,0.12329078,0.00000000,0.48269943,0.11019234,0.05354488,0.13244349
-3.91695848,0.60666473,0.12006349,0.00000000,0.47952159,0.10999901,0.05297918,0.14077128
-3.91095548,0.60942008,0.11745814,0.00000000,0.47815287,0.10970070,0.05232230,0.14991364
-3.90495248,0.61337970,0.11551374,0.00000000,0.47864674,0.10930546,0.05161316,0.15986317
-3.89894947,0.61861775,0.11424854,0.00000000,0.48100627,0.10882426,0.05089550,0.17060227
-3.89294647,0.62518855,0.11365998,0.00000000,0.48518455,0.10827070,0.05021744,0.18210381
-3.88694347,0.63312687,0.11372560,0.00000000,0.49108702,0.10766046,0.04963098,0.19433221
-3.88094047,0.64244916,0.11440459,0.00000000,0.49857583,0.10701087,0.04919127,0.20724504
-3.87493747,0.65315568,0.11564008,0.00000000,0.50747586,0.10634037,0.04895577,0.22079501
-3.86893447,0.66523328,0.11736200,0.00000000,0.51758240,0.10566799,0.04898327,0.23493214
-3.86293147,0.67865876,0.11949029,0.00000000,0.52866996,0.10501289,0.04933270,0.24960618
-3.85692846,0.69340244,0.12193848,0.00000000,0.54050188,0.10439397,0.05006180,0.26476886
-3.85092546,0.70943158,0.12461733,0.00000000,0.55284031,0.10382951,0.05122568,0.28037599
-3.84492246,0.72671351,0.12743835,0.00000000,0.56545595,0.10333683,0.05287519,0.29638908
-3.83891946,0.74521789,0.13031723,0.00000000,0.57813735,0.10293210,0.05505519,0.31277648
-3.83291646,0.76491811,0.13317676,0.00000000,0.59069899,0.10263007,0.05780283,0.32951372
-3.82691346,0.78579138,0.13594938,0.00000000,0.60298808,0.10244389,0.06114566,0.34658312
-3.82091046,0.80781767,0.13857916,0.00000000,0.61488967,0.10238488,0.06509992,0.36397264
-3.81490745,0.83097731,0.14102309,0.00000000,0.62632987,0.10246234,0.06966885,0.38167392
-3.80890445,0.85524759,0.14325183,0.00000000,0.63727727,0.10268325,0.07484120,0.39967978
-3.80290145,0.88059853,0.14524989,0.00000000,0.64774252,0.10305212,0.08059001,0.41798123
-3.79689845,0.90698829,0.14701513,0.00000000,0.65777635,0.10357065,0.08687179,0.43656444
-3.79089545,0.93435869,0.14855801,0.00000000,0.66746627,0.10423761,0.09362605,0.45540766
-3.78489245,0.96263136,0.14990033,0.00000000,0.67693235,0.10504864,0.10077545,0.47447877
-3.77888944,0.99170511,0.15107384,0.00000000,0.68632248,0.10599621,0.10822645,0.49373340
-3.77288644,1.02145493,0.15211880,0.00000000,0.69580754,0.10706969,0.11587066,0.51311419
-3.76688344,1.05173313,0.15308242,0.00000000,0.70557677,0.10825563,0.12358674,0.53255119
-3.76088044,1.08237281,0.15401759,0.00000000,0.71583380,0.10953814,0.13124302,0.55196360
-3.75487744,1.11319370,0.15498172,0.00000000,0.72679339,0.11089954,0.13870063,0.57126296
-3.74887444,1.14401042,0.15603583,0.00000000,0.73867911,0.11232119,0.14581713,0.59035749
-3.74287144,1.17464273,0.15724394,0.00000000,0.75172187,0.11378448,0.15245059,0.60915756
-3.73686843,1.20492724,0.15867268,0.00000000,0.76615923,0.11527201,0.15846380,0.62758198
-3.73086543,1.23473017,0.16039111,0.00000000,0.78223518,0.11676882,0.16372865,0.64556461
-3.72486243,1.26396014,0.16247070,0.00000000,0.80020018,0.11826370,0.16813036,0.66306098
-3.71885943,1.29258038,0.16498529,0.00000000,0.82031107,0.11975050,0.17157139,0.68005439
-3.71285643,1.32061956,0.16801104,0.00000000,0.84283056,0.12122933,0.17397497,0.69656108
-3.70685343,1.34818048,0.17162633,0.00000000,0.86802600,0.12270760,0.17528792,0.71263407
-3.70085043,1.37544616,0.17591133,0.00000000,0.89616730,0.12420092,0.17548272,0.72836537
-3.69484742,1.40268289,0.18094745,0.00000000,0.92752376,0.12573371,0.17455876,0.74388642
-3.68884442,1.43024014,0.18681648,0.00000000,0.96236013,0.12733960,0.17254263,0.75936651
-3.68284142,1.45854736,0.19359949,0.00000000,1.00093178,0.12906150,0.16948747,0.77500955
-3.67683842,1.48810800,0.20137556,0.00000000,1.04347953,0.13095144,0.16547148,0.79104909
-3.67083542,1.51949118,0.21022038,0.00000000,1.09022438,0.13307015,0.16059549,0.80774207
-3.66483242,1.55332161,0.22020479,0.00000000,1.14136264,0.13548643,0.15497995,0.82536168
-3.65882941,1.59026828,0.23139349,0.00000000,1.19706186,0.13827632,0.14876126,0.84418961
-3.65282641,1.63103279,0.24384377,0.00000000,1.25745808,0.14152207,0.14208773,0.86450840
-3.64682341,1.67633751,0.25760467,0.00000000,1.32265442,0.14531107,0.13511528,0.88659395
-3.64082041,1.72691425,0.27271627,0.00000000,1.39272142,0.14973453,0.12800312,0.91070877
-3.63481741,1.78349339,0.28920954,0.00000000,1.46769890,0.15488618,0.12090954,0.93709615
-3.62881441,1.84679346,0.30710626,0.00000000,1.54759913,0.16086066,0.11398788,0.96597516
-3.62281141,1.91751101,0.32641946,0.00000000,1.63241079,0.16775191,0.10738295,0.99753675
-3.61680840,1.99631012,0.34715378,0.00000000,1.72210328,0.17565125,0.10122783,1.03194049
-3.61080540,2.08381105,0.36930607,0.00000000,1.81663035,0.18464525,0.09564127,1.06931200
-3.60480240,2.18057727,0.39286568,0.00000000,1.91593248,0.19481333,0.09072549,1.10974048
-3.59879940,2.28710038,0.41781458,0.00000000,2.01993715,0.20622501,0.08656466,1.15327625
-3.59279640,2.40378232,0.44412696,0.00000000,2.12855623,0.21893692,0.08322376,1.19992784
-3.58679340,2.53091458,0.47176832,0.00000000,2.24168022,0.23298949,0.08074798,1.24965845
-3.58079040,2.66865469,0.50069388,0.00000000,2.35916886,0.24840341,0.07916250,1.30238172
-3.57478739,2.81700021,0.53084634,0.00000000,2.48083841,0.26517599,0.07847263,1.35795667
-3.56878439,2.97576130,0.56215305,0.00000000,2.60644599,0.28327761,0.07866428,1.41618220
-3.56278139,3.14453304,0.59452267,0.00000000,2.73567166,0.30264823,0.07970465,1.47679128
-3.55677839,3.32266922,0.62784165,0.00000000,2.86809955,0.32319449,0.08154324,1.53944555
-3.55077539,3.50925946,0.66197054,0.00000000,3.00319930,0.34478732,0.08411299,1.60373062
-3.54477239,3.70311177,0.69674077,0.00000000,3.14030928,0.36726049,0.08733169,1.66915307
-3.53876938,3.90274257,0.73195189,0.00000000,3.27862338,0.39041023,0.09110358,1.73513952
-3.53276638,4.10637609,0.76736987,0.00000000,3.41718268,0.41399615,0.09532125,1.80103856
-3.52676338,4.31195459,0.80272657,0.00000000,3.55487357,0.43774359,0.09986760,1.86612595
-3.52076038,4.51716067,0.83772071,0.00000000,3.69043311,0.46134742,0.10461824,1.92961343
-3.51475738,4.71945184,0.87202054,0.00000000,3.82246241,0.48447743,0.10944398,1.99066126
-3.50875438,4.91610731,0.90526809,0.00000000,3.94944809,0.50678513,0.11421356,2.04839430
-3.50275138,5.10428588,0.93708523,0.00000000,4.06979154,0.52791175,0.11879653,2.10192127
-3.49674837,5.28109322,0.96708114,0.00000000,4.18184491,0.54749738,0.12306625,2.15035658
-3.49074537,5.44365615,0.99486110,0.00000000,4.28395263,0.56519071,0.12690294,2.19284383
-3.48474237,5.58920109,1.02003614,0.00000000,4.37449668,0.58065918,0.13019656,2.22858008
-3.47873937,5.71513316,1.04223326,0.00000000,4.45194344,0.59359895,0.13284965,2.25683965
-3.47273637,5.81911277,1.06110560,0.00000000,4.51489016,0.60374447,0.13477980,2.27699657
-3.46673337,5.89912607,1.07634225,0.00000000,4.56210864,0.61087698,0.13592177,2.28854435
-3.46073037,5.95354608,1.08767718,0.00000000,4.59258428,0.61483174,0.13622916,2.29111246
-3.45472736,5.98118194,1.09489691,0.00000000,4.60554855,0.61550362,0.13567544,2.28447839
-3.44872436,5.98131400,1.09784651,0.00000000,4.60050355,0.61285065,0.13425450,2.26857514
-3.44272136,5.95371343,1.09643391,0.00000000,4.57723773,0.60689567,0.13198038,2.24349362
-3.43671836,5.89864574,1.09063216,0.00000000,4.53583229,0.59772560,0.12888652,2.20948006
-3.43071536,5.81685851,1.08047977,0.00000000,4.47665824,0.58548880,0.12502432,2.16692869
-3.42471236,5.70955418,1.06607911,0.00000000,4.40036483,0.57039038,0.12046111,2.11637008
-3.41870935,5.57834969,1.04759314,0.00000000,4.30785991,0.55268571,0.11527773,2.05845591
-3.41270635,5.42522507,1.02524062,0.00000000,4.20028385,0.53267264,0.10956574,1.99394090
-3.40670335,5.25246372,0.99929011,0.00000000,4.07897811,0.51068249,0.10342429,1.92366266
-3.40070035,5.06258694,0.97005311,0.00000000,3.94545016,0.48707048,0.09695706,1.84852056
-3.39469735,4.85828568,0.93787659,0.00000000,3.80133630,0.46220581,0.09026908,1.76945413
-3.38869435,4.64235218,0.90313523,0.00000000,3.64836365,0.43646180,0.08346374,1.68742201
-3.38269135,4.41761386,0.86622369,0.00000000,3.48831273,0.41020661,0.07664014,1.60338192
-3.37668834,4.18687142,0.82754897,0.00000000,3.32298160,0.38379463,0.06989065,1.51827215
-3.37068534,3.95284291,0.78752326,0.00000000,3.15415237,0.35755889,0.06329904,1.43299494
-3.36468234,3.71811481,0.74655714,0.00000000,2.98356063,0.33180468,0.05693895,1.34840200
-3.35867934,3.48510068,0.70505345,0.00000000,2.81286817,0.30680451,0.05087297,1.26528215
-3.35267634,3.25600794,0.66340166,0.00000000,2.64363913,0.28279436,0.04515206,1.18435118
-3.34667334,3.03281232,0.62197293,0.00000000,2.47731965,0.25997127,0.03981557,1.10624388
-3.34067034,2.81723993,0.58111563,0.00000000,2.31522087,0.23849229,0.03489155,1.03150802
-3.33466733,2.61075629,0.54115162,0.00000000,2.15850524,0.21847445,0.03039744,0.96060028
-3.32866433,2.41456160,0.50237298,0.00000000,2.00817613,0.19999593,0.02634107,0.89388393
-3.32266133,2.22959166,0.46503931,0.00000000,1.86507044,0.18309793,0.02272180,0.83162822
-3.31665833,2.05652376,0.42937571,0.00000000,1.72985436,0.16778741,0.01953184,0.77400935
-3.31065533,1.89578683,0.39557124,0.00000000,1.60302218,0.15404033,0.01675754,0.72111302
-3.30465233,1.74757524,0.36377803,0.00000000,1.48489820,0.14180527,0.01438076,0.67293843
-3.29864932,1.61186590,0.33411102,0.00000000,1.37564162,0.13100741,0.01238009,0.62940371
-3.29264632,1.48843800,0.30664837,0.00000000,1.27525457,0.12155258,0.01073198,0.59035284
-3.28664332,1.37689505,0.28143241,0.00000000,1.18359299,0.11333140,0.00941172,0.55556364
-3.28064032,1.27668872,0.25847129,0.00000000,1.10038029,0.10622336,0.00839425,0.52475713
-3.27463732,1.18714403,0.23774123,0.00000000,1.02522346,0.10010077,0.00765477,0.49760766
-3.26863432,1.10748543,0.21918917,0.00000000,0.95763126,0.09483254,0.00716919,0.47375386
-3.26263132,1.03686313,0.20273597,0.00000000,0.89703395,0.09028762,0.00691437,0.45280996
-3.25662831,0.97437923,0.18827989,0.00000000,0.84280399,0.08633823,0.00686826,0.43437728
-3.25062531,0.91911289,0.17570027,0.00000000,0.79427705,0.08286267,0.00700986,0.41805545
-3.24462231,0.87014413,0.16486137,0.00000000,0.75077262,0.07974774,0.00731911,0.40345303
-3.23861931,0.82657550,0.15561616,0.00000000,0.71161366,0.07689075,0.00777670,0.39019725
-3.23261631,0.78755123,0.14780995,0.00000000,0.67614442,0.07420106,0.00836381,0.37794252
-3.22661331,0.75227341,0.14128387,0.00000000,0.64374612,0.07160120,0.00906188,0.36637746
-3.22061031,0.72001485,0.13587805,0.00000000,0.61385000,0.06902744,0.00985238,0.35523032
-3.21460730,0.69012854,0.13143440,0.00000000,0.58594738,0.06643002,0.01071662,0.34427267
-3.20860430,0.66205364,0.12779910,0.00000000,0.55959666,0.06377286,0.01163561,0.33332134
-3.20260130,0.63531814,0.12482469,0.00000000,0.53442731,0.06103293,0.01259001,0.32223867
-3.19659830,0.60953852,0.12237183,0.00000000,0.51014098,0.05819929,0.01356021,0.31093133
-3.19059530,0.58441671,0.12031074,0.00000000,0.48651010,0.05527178,0.01452636,0.29934778
-3.18459230,0.55973494,0.11852234,0.00000000,0.46337424,0.05225963,0.01546868,0.28747472
-3.17858929,0.53534900,0.11689922,0.00000000,0.44063488,0.04917979,0.01636765,0.27533285
-3.17258629,0.51118034,0.11534642,0.00000000,0.41824907,0.04605528,0.01720442,0.26297221
-3.16658329,0.48720782,0.11378204,0.00000000,0.39622231,0.04291355,0.01796120,0.25046742
-3.16058029,0.46345942,0.11213774,0.00000000,0.37460145,0.03978488,0.01862163,0.23791305
-3.15457729,0.44000433,0.11035924,0.00000000,0.35346776,0.03670094,0.01917124,0.22541944
-3.14857429,0.41694591,0.10840659,0.00000000,0.33293066,0.03369349,0.01959781,0.21310905
-3.14257129,0.39441559,0.10625443,0.00000000,0.31312231,0.03079333,0.01989175,0.20111354
-3.13656828,0.37256795,0.10389212,0.00000000,0.29419317,0.02802950,0.02004633,0.18957154
-3.13056528,0.35157685,0.10132372,0.00000000,0.27630868,0.02542863,0.02005792,0.17862714
-3.12456228,0.33163266,0.09856774,0.00000000,0.25964684,0.02301463,0.01992608,0.16842903
-3.11855928,0.31294026,0.09565676,0.00000000,0.24439669,0.02080850,0.01965350,0.15913010
-3.11255628,0.29571781,0.09263672,0.00000000,0.23075732,0.01882838,0.01924599,0.15088747
-3.10655328,0.28019567,0.08956607,0.00000000,0.21893742,0.01708973,0.01871216,0.14386250
-3.10055028,0.26661552,0.08651450,0.00000000,0.20915468,0.01560563,0.01806319,0.13822085
-3.09454727,0.25522915,0.08356152,0.00000000,0.20163519,0.01438712,0.01731244,0.13413220
-3.08854427,0.24629680,0.08079474,0.00000000,0.19661225,0.01344363,0.01647500,0.13176949
-3.08254127,0.24008476,0.07830789,0.00000000,0.19432449,0.01278331,0.01556721,0.13130748
-3.07653827,0.23686208,0.07619873,0.00000000,0.19501312,0.01241344,0.01460620,0.13292053
-3.07053527,0.23689638,0.07456673,0.00000000,0.19891812,0.01234066,0.01360939,0.13677956
-3.06453227,0.24044867,0.07351075,0.00000000,0.20627354,0.01257120,0.01259406,0.14304805
-3.05852926,0.24776734,0.07312667,0.00000000,0.21730167,0.01311102,0.01157693,0.15187726
-3.05252626,0.25908146,0.07350508,0.00000000,0.23220652,0.01396581,0.01057383,0.16340068
-3.04652326,0.27459368,0.07472918,0.00000000,0.25116673,0.01514098,0.00959943,0.17772792
-3.04052026,0.29447303,0.07687281,0.00000000,0.27432816,0.01664157,0.00866707,0.19493840
-3.03451726,0.31884805,0.07999889,0.00000000,0.30179673,0.01847213,0.00778865,0.21507492
-3.02851426,0.34780062,0.08415816,0.00000000,0.33363184,0.02063659,0.00697461,0.23813766
-3.02251126,0.38136107,0.08938840,0.00000000,0.36984081,0.02313818,0.00623399,0.26407892
-3.01650825,0.41950478,0.09571415,0.00000000,0.41037496,0.02597938,0.00557455,0.29279897
-3.01050525,0.46215085,0.10314693,0.00000000,0.45512751,0.02916191,0.00500291,0.32414339
-3.00450225,0.50916305,0.11168603,0.00000000,0.50393393,0.03268692,0.00452482,0.35790232
-2.99849925,0.56035318,0.12131979,0.00000000,0.55657472,0.03655517,0.00414528,0.39381171
-2.99249625,0.61548698,0.13202735,0.00000000,0.61278087,0.04076737,0.00386887,0.43155692
-2.98649325,0.67429231,0.14378081,0.00000000,0.67224181,0.04532453,0.00369986,0.47077865
-2.98049025,0.73646945,0.15654764,0.00000000,0.73461569,0.05022845,0.00364243,0.51108107
-2.97448724,0.80170279,0.17029316,0.00000000,0.79954140,0.05548212,0.00370079,0.55204202
-2.96848424,0.86967337,0.18498302,0.00000000,0.86665172,0.06109012,0.00387923,0.59322491
-2.96248124,0.94007145,0.20058537,0.00000000,0.93558686,0.06705886,0.00418211,0.63419167
-2.95647824,1.01260802,0.21707255,0.00000000,1.00600733,0.07339667,0.00461379,0.67451640
-2.95047524,1.08702445,0.23442213,0.00000000,1.07760527,0.08011361,0.00517845,0.71379876
-2.94447224,1.16309925,0.25261705,0.00000000,1.15011318,0.08722100,0.00587989,0.75167655
-2.93846923,1.24065111,0.27164478,0.00000000,1.22330927,0.09473055,0.00672122,0.78783666
-2.93246623,1.31953759,0.29149537,0.00000000,1.29701855,0.10265318,0.00770449,0.82202372
-2.92646323,1.39964903,0.31215838,0.00000000,1.37110936,0.11099741,0.00883028,0.85404596
-2.92046023,1.48089771,0.33361876,0.00000000,1.44548503,0.11976746,0.01009734,0.88377770
-2.91445723,1.56320244,0.35585185,0.00000000,1.52007091,0.12896105,0.01150211,0.91115848
-2.90845423,1.64646934,0.37881766,0.00000000,1.59479731,0.13856705,0.01303834,0.93618857
-2.90245123,1.73056974,0.40245485,0.00000000,1.66957922,0.14856306,0.01469678,0.95892123
-2.89644822,1.81531676,0.42667470,0.00000000,1.74429413,0.15891314,0.01646486,0.97945219
-2.89044522,1.90044195,0.45135567,0.00000000,1.81875931,0.16956576,0.01832656,0.99790677
-2.88444222,1.98557394,0.47633872,0.00000000,1.89271036,0.18045222,0.02026238,1.01442574
-2.87843922,2.07022075,0.50142422,0.00000000,1.96578269,0.19148568,0.02224937,1.02915051
-2.87243622,2.15375763,0.52637048,0.00000000,2.03749761,0.20256093,0.02426147,1.04220886
-2.86643322,2.23542172,0.55089450,0.00000000,2.10725445,0.21355501,0.02626984,1.05370202
-2.86043022,2.31431479,0.57467503,0.00000000,2.17432993,0.22432881,0.02824344,1.06369390
-2.85442721,2.38941460,0.59735811,0.00000000,2.23788555,0.23472955,0.03014976,1.07220332
-2.84842421,2.45959506,0.61856488,0.00000000,2.29698305,0.24459423,0.03195558,1.07919963
-2.84242121,2.52365478,0.63790170,0.00000000,2.35060796,0.25375389,0.03362790,1.08460200
-2.83641821,2.58035281,0.65497201,0.00000000,2.39770007,0.26203850,0.03513491,1.08828250
-2.83041521,2.62845026,0.66938946,0.00000000,2.43718972,0.26928236,0.03644694,1.09007264
-2.82441221,2.66675563,0.68079183,0.00000000,2.46803810,0.27532969,0.03753745,1.08977297
-2.81840920,2.69417159,0.68885494,0.00000000,2.48927939,0.28004019,0.03838386,1.08716514
-2.81240620,2.70974079,0.69330589,0.00000000,2.50006253,0.28329429,0.03896835,1.08202545
-2.80640320,2.71268820,0.69393489,0.00000000,2.49969037,0.28499777,0.03927846,1.07413932
-2.80040020,2.70245756,0.69060507,0.00000000,2.48765395,0.28508567,0.03930755,1.06331541
-2.79439720,2.67874013,0.68325979,0.00000000,2.46366000,0.28352503,0.03905499,1.04939886
-2.78839420,2.64149392,0.67192688,0.00000000,2.42765013,0.28031656,0.03852623,1.03228272
-2.78239120,2.59095262,0.65671971,0.00000000,2.37981079,0.27549503,0.03773259,1.01191691
-2.77638819,2.52762355,0.63783495,0.00000000,2.32057327,0.26912840,0.03669084,0.98831447
-2.77038519,2.45227507,0.61554719,0.00000000,2.25060402,0.26131565,0.03542265,0.96155462
-2.76438219,2.36591399,0.59020059,0.00000000,2.17078587,0.25218366,0.03395383,0.93178280
-2.75837919,2.26975441,0.56219815,0.00000000,2.08219113,0.24188299,0.03231350,0.89920771
-2.75237619,2.16517973,0.53198896,0.00000000,1.98604831,0.23058306,0.03053308,0.86409568
-2.74637319,2.05369973,0.50005428,0.00000000,1.88370399,0.21846679,0.02864542,0.82676292
-2.74037019,1.93690501,0.46689294,0.00000000,1.77658212,0.20572502,0.02668372,0.78756605
-2.73436718,1.81642089,0.43300683,0.00000000,1.66614244,0.19255097,0.02468070,0.74689160
-2.72836418,1.69386295,0.39888714,0.00000000,1.55384019,0.17913498,0.02266767,0.70514496
-2.72236118,1.57079600,0.36500189,0.00000000,1.44108864,0.16565969,0.02067390,0.66273950
-2.71635818,1.44869800,0.33178508,0.00000000,1.32922597,0.15229587,0.01872592,0.62008618
-2.71035518,1.32893006,0.29962813,0.00000000,1.21948760,0.13919904,0.01684717,0.57758414
-2.70435218,1.21271335,0.26887337,0.00000000,1.11298458,0.12650687,0.01505761,0.53561260
-2.69834917,1.10111301,0.23981011,0.00000000,1.01068838,0.11433749,0.01337367,0.49452412
-2.69234617,0.99502918,0.21267282,0.00000000,0.91342217,0.10278861,0.01180818,0.45463950
-2.68634317,0.89519451,0.18764156,0.00000000,0.82185795,0.09193743,0.01037049,0.41624414
-2.68034017,0.80217752,0.16484422,0.00000000,0.73651915,0.08184123,0.00906673,0.37958590
-2.67433717,0.71639083,0.14436027,0.00000000,0.65778771,0.07253855,0.00790010,0.34487416
-2.66833417,0.63810314,0.12622575,0.00000000,0.58591467,0.06405078,0.00687120,0.31228011
-2.66233117,0.56745393,0.11043891,0.00000000,0.52103340,0.05638411,0.00597846,0.28193777
-2.65632816,0.50446965,0.09696629,0.00000000,0.46317418,0.04953160,0.00521853,0.25394584
-2.65032516,0.44908039,0.08574884,0.00000000,0.41227954,0.04347540,0.00458663,0.22836984
-2.64432216,0.40113626,0.07670764,0.00000000,0.36821919,0.03818883,0.00407695,0.20524458
-2.63831916,0.36042254,0.06974921,0.00000000,0.33080412,0.03363839,0.00368297,0.18457677
-2.63231616,0.32667317,0.06476992,0.00000000,0.29979916,0.02978559,0.00339766,0.16634748
-2.62631316,0.29958226,0.06165971,0.00000000,0.27493379,0.02658846,0.00321373,0.15051459
-2.62031016,0.27881328,0.06030474,0.00000000,0.25591098,0.02400293,0.00312380,0.13701499
-2.61430715,0.26400615,0.06058922,0.00000000,0.24241396,0.02198378,0.00312041,0.12576660
-2.60830415,0.25478220,0.06239646,0.00000000,0.23411121,0.02048553,0.00319613,0.11667023
-2.60230115,0.25074745,0.06560907,0.00000000,0.23065975,0.01946292,0.00334354,0.10961124
