energy_ev,total_up,C_s_up,C_p_up,Li_s_up,Mo_p_up,Mo_d_up,S_s_up,S_p_up
-3.17858929,1.36232857,0.00000000,0.10783122,0.00000562,0.67481542,0.31084997,0.00000152,1.01055084
-3.17258629,1.37181603,0.00000000,0.10549757,0.00000800,0.66646171,0.32923730,0.00000217,1.00774668
-3.16658329,1.38107975,0.00000001,0.10288894,0.00001130,0.65729455,0.34844054,0.00000306,1.00424278
-3.16058029,1.39029203,0.00000001,0.10003828,0.00001587,0.64749004,0.36839335,0.00000430,1.00022777
-3.15457729,1.39956244,0.00000002,0.09698002,0.00002212,0.63720573,0.38900476,0.00000599,0.99584724
-3.14857429,1.40893096,0.00000002,0.09374928,0.00003064,0.62657572,0.41015924,0.00000829,0.99119762
-3.14257129,1.41836455,0.00000004,0.09038122,0.00004213,0.61570686,0.43171789,0.00001140,0.98632233
-3.13656828,1.42775712,0.00000005,0.08691040,0.00005756,0.60467650,0.45352053,0.00001557,0.98121062
-3.13056528,1.43693321,0.00000008,0.08337036,0.00007810,0.59353154,0.47538885,0.00002111,0.97579893
-3.12456228,1.44565527,0.00000011,0.07979318,0.00010527,0.58228910,0.49713055,0.00002842,0.96997497
-3.11855928,1.45363424,0.00000016,0.07620923,0.00014093,0.57093858,0.51854439,0.00003802,0.96358420
-3.11255628,1.46054320,0.00000022,0.07264709,0.00018743,0.55944501,0.53942596,0.00005051,0.95643854
-3.10655328,1.46603345,0.00000031,0.06913354,0.00024763,0.54775371,0.55957402,0.00006666,0.94832691
-3.10055028,1.46975244,0.00000044,0.06569364,0.00032502,0.53579584,0.57879720,0.00008738,0.93902719
-3.09454727,1.47136283,0.00000061,0.06235107,0.00042383,0.52349475,0.59692083,0.00011378,0.92831897
-3.08854427,1.47056178,0.00000085,0.05912841,0.00054911,0.51077270,0.61379365,0.00014717,0.91599664
-3.08254127,1.46709983,0.00000117,0.05604760,0.00070687,0.49755786,0.62929411,0.00018913,0.90188216
-3.07653827,1.46079834,0.00000159,0.05313048,0.00090416,0.48379104,0.64333609,0.00024146,0.88583689
-3.07053527,1.45156501,0.00000216,0.05039932,0.00114923,0.46943208,0.65587386,0.00030626,0.86777200
-3.06453227,1.43940656,0.00000291,0.04787733,0.00145160,0.45446542,0.66690602,0.00038596,0.84765697
-3.05852926,1.42443829,0.00000390,0.04558929,0.00182218,0.43890478,0.67647842,0.00048329,0.82552582
-3.05252626,1.40688999,0.00000518,0.04356197,0.00227333,0.42279668,0.68468594,0.00060132,0.80148068
-3.04652326,1.38710810,0.00000683,0.04182455,0.00281896,0.40622271,0.69167308,0.00074347,0.77569275
-3.04052026,1.36555399,0.00000894,0.04040894,0.00347453,0.38930035,0.69763347,0.00091348,0.74840051
-3.03451726,1.34279852,0.00001163,0.03934990,0.00425708,0.37218257,0.70280828,0.00111541,0.71990534
-3.02851426,1.31951312,0.00001502,0.03868506,0.00518517,0.35505601,0.70748353,0.00135362,0.69056476
-3.02251126,1.29645774,0.00001927,0.03845476,0.00627878,0.33813793,0.71198664,0.00163271,0.66078368
-3.01650825,1.27446605,0.00002454,0.03870161,0.00755922,0.32167214,0.71668190,0.00195746,0.63100402
-3.01050525,1.25442841,0.00003104,0.03946998,0.00904885,0.30592391,0.72196526,0.00233279,0.60169312
-3.00450225,1.23727303,0.00003900,0.04080517,0.01077086,0.29117419,0.72825828,0.00276364,0.57333155
-2.99849925,1.22394581,0.00004865,0.04275247,0.01274889,0.27771321,0.73600121,0.00325487,0.54640057
-2.99249625,1.21538920,0.00006026,0.04535599,0.01500663,0.26583362,0.74564535,0.00381118,0.52136990
-2.98649325,1.21252049,0.00007414,0.04865729,0.01756728,0.25582352,0.75764444,0.00443692,0.49868589
-2.98049025,1.21620977,0.00009058,0.05269394,0.02045300,0.24795922,0.77244517,0.00513600,0.47876073
-2.97448724,1.22725787,0.00010990,0.05749787,0.02368422,0.24249807,0.79047674,0.00591169,0.46196256
-2.96848424,1.24637443,0.00013243,0.06309372,0.02727892,0.23967140,0.81213947,0.00676651,0.44860695
-2.96248124,1.27415645,0.00015848,0.06949706,0.03125184,0.23967767,0.83779251,0.00770203,0.43894958
-2.95647824,1.31106740,0.00018834,0.07671269,0.03561360,0.24267584,0.86774083,0.00871873,0.43318036
-2.95047524,1.35741740,0.00022229,0.08473298,0.04036987,0.24877922,0.90222171,0.00981584,0.43141881
-2.94447224,1.41334471,0.00026056,0.09353630,0.04552044,0.25804975,0.94139103,0.01099120,0.43371072
-2.93846923,1.47879914,0.00030332,0.10308567,0.05105836,0.27049294,0.98530986,0.01224113,0.44002613
-2.93246623,1.55352786,0.00035069,0.11332767,0.05696912,0.28605362,1.03393183,0.01356032,0.45025847
-2.92646323,1.63706439,0.00040267,0.12419167,0.06322995,0.30461262,1.08709195,0.01494178,0.46422493
-2.92046023,1.72872140,0.00045921,0.13558945,0.06980914,0.32598469,1.14449751,0.01637675,0.48166802
-2.91445723,1.82758825,0.00052011,0.14741528,0.07666566,0.34991777,1.20572175,0.01785474,0.50225840
-2.90845423,1.93253384,0.00058506,0.15954655,0.08374890,0.37609387,1.27020102,0.01936355,0.52559907
-2.90245123,2.04221552,0.00065365,0.17184488,0.09099874,0.40413179,1.33723592,0.02088935,0.55123079
-2.89644822,2.15509456,0.00072531,0.18415794,0.09834580,0.43359168,1.40599701,0.02241682,0.57863904
-2.89044522,2.26945850,0.00079937,0.19632170,0.10571210,0.46398173,1.47553534,0.02392934,0.60726241
-2.88444222,2.38345036,0.00087501,0.20816341,0.11301205,0.49476682,1.54479789,0.02540924,0.63650236
-2.87843922,2.49510442,0.00095132,0.21950496,0.12015372,0.52537910,1.61264785,0.02683807,0.66573441
-2.87243622,2.60238804,0.00102728,0.23016678,0.12704050,0.55523037,1.67788938,0.02819696,0.69432054
-2.86643322,2.70324841,0.00110183,0.23997203,0.13357306,0.58372586,1.73929619,0.02946697,0.72162254
-2.86043022,2.79566301,0.00117380,0.24875105,0.13965153,0.61027907,1.79564306,0.03062952,0.74701617
-2.85442721,2.87769215,0.00124205,0.25634583,0.14517799,0.63432721,1.84573938,0.03166682,0.76990553
-2.84842421,2.94753177,0.00130543,0.26261443,0.15005893,0.65534653,1.88846327,0.03256228,0.78973738
-2.84242121,3.00356440,0.00136282,0.26743510,0.15420793,0.67286720,1.92279517,0.03330098,0.80601487
-2.83641821,3.04440650,0.00141318,0.27070998,0.15754813,0.68648687,1.94784933,0.03387004,0.81831016
-2.83041521,3.06894989,0.00145559,0.27236820,0.16001462,0.69588246,1.96290206,0.03425902,0.82627546
-2.82441221,3.07639577,0.00148923,0.27236826,0.16155656,0.70081967,1.96741527,0.03446023,0.82965199
-2.81840920,3.06627958,0.00151346,0.27069949,0.16213894,0.70115966,1.96105457,0.03446897,0.82827654
-2.81240620,3.03848565,0.00152781,0.26738265,0.16174384,0.69686274,1.94370077,0.03428375,0.82208525
-2.80640320,2.99325096,0.00153202,0.26246953,0.16037126,0.68798871,1.91545450,0.03390634,0.81111448
-2.80040020,2.93115766,0.00152600,0.25604156,0.15803935,0.67469399,1.87663365,0.03334178,0.79549863
-2.79439720,2.85311474,0.00150989,0.24820750,0.15478405,0.65722559,1.82776373,0.03259828,0.77546504
-2.78839420,2.76032954,0.00148403,0.23910034,0.15065823,0.63591215,1.76956159,0.03168707,0.75132619
-2.78239120,2.65427046,0.00144892,0.22887343,0.14573018,0.61115258,1.70291331,0.03062205,0.72346937
-2.77638819,2.53662223,0.00140526,0.21769611,0.14008171,0.58340270,1.62884709,0.02941950,0.69234444
-2.77038519,2.40923593,0.00135388,0.20574893,0.13380581,0.55316053,1.54850255,0.02809763,0.65845009
-2.76438219,2.27407564,0.00129575,0.19321875,0.12700403,0.52095086,1.46309753,0.02667615,0.62231910
-2.75837919,2.13316397,0.00123191,0.18029386,0.11978361,0.48730976,1.37389392,0.02517570,0.58450335
-2.75237619,1.98852861,0.00116347,0.16715920,0.11225461,0.45276957,1.28216381,0.02361742,0.54555900
-2.74637319,1.84215183,0.00109158,0.15399214,0.10452702,0.41784508,1.18915724,0.02202239,0.50603248
-2.74037019,1.69592476,0.00101736,0.14095864,0.09670802,0.38302114,1.09607277,0.02041119,0.46644772
-2.73436718,1.55160773,0.00094194,0.12821013,0.08889950,0.34874234,1.00403169,0.01880341,0.42729504
-2.72836418,1.41079794,0.00086636,0.11588104,0.08119591,0.31540483,0.91405664,0.01721732,0.38902207
-2.72236118,1.27490490,0.00079159,0.10408714,0.07368245,0.28335043,0.82705514,0.01566952,0.35202667
-2.71635818,1.14513409,0.00071851,0.09292461,0.06643377,0.25286315,0.74380818,0.01417467,0.31665225
-2.71035518,1.02247856,0.00064788,0.08246981,0.05951301,0.22416787,0.66496393,0.01274537,0.28318518
-2.70435218,0.90771818,0.00058034,0.07277977,0.05297135,0.19743116,0.59103618,0.01139200,0.25185433
-2.69834917,0.80142561,0.00051642,0.06389318,0.04684796,0.17276385,0.52240721,0.01012276,0.22283249
-2.69234617,0.70397803,0.00045651,0.05583189,0.04117033,0.15022509,0.45933442,0.00894365,0.19623937
-2.68634317,0.61557367,0.00040089,0.04860277,0.03595491,0.12982760,0.40196004,0.00785863,0.17214598
-2.68034017,0.53625155,0.00034973,0.04219975,0.03120803,0.11154366,0.35032311,0.00686972,0.15057982
-2.67433717,0.46591361,0.00030309,0.03660603,0.02692704,0.09531160,0.30437305,0.00597722,0.13153083
-2.66833417,0.40434757,0.00026094,0.03179623,0.02310151,0.08104239,0.26398398,0.00517994,0.11495746
-2.66233117,0.35124982,0.00022316,0.02773852,0.01971461,0.06862609,0.22896909,0.00447538,0.10079280
-2.65632816,0.30624706,0.00018960,0.02439648,0.01674436,0.05793795,0.19909445,0.00386000,0.08895026
-2.65032516,0.26891608,0.00016002,0.02173082,0.01416500,0.04884394,0.17409181,0.00332946,0.07932883
-2.64432216,0.23880103,0.00013416,0.01970067,0.01194810,0.04120559,0.15366981,0.00287878,0.07181747
-2.63831916,0.21542765,0.00011173,0.01826471,0.01006371,0.03488404,0.13752356,0.00250260,0.06629877
-2.63231616,0.19831453,0.00009244,0.01738187,0.00848125,0.02974337,0.12534222,0.00219531,0.06265158
-2.62631316,0.18698110,0.00007597,0.01701176,0.00717034,0.02565308,0.11681470,0.00195120,0.06075287
-2.62031016,0.18095268,0.00006203,0.01711481,0.00610140,0.02248986,0.11163346,0.00176456,0.06047866
-2.61430715,0.17976278,0.00005030,0.01765220,0.00524614,0.02013867,0.10949664,0.00162978,0.06170415
-2.60830415,0.18295326,0.00004052,0.01858553,0.00457790,0.01849331,0.11010870,0.00154141,0.06430337
-2.60230115,0.19007256,0.00003243,0.01987640,0.00407186,0.01745642,0.11317995,0.00149419,0.06814820
-2.59629815,0.20067292,0.00002578,0.02148595,0.00370515,0.01693921,0.11842515,0.00148305,0.07310729
-2.59029515,0.21430686,0.00002036,0.02337428,0.00345686,0.01686084,0.12556180,0.00150312,0.07904477
-2.58429215,0.23052372,0.00001597,0.02550006,0.00330798,0.01714770,0.13430821,0.00154974,0.08581914
-2.57828914,0.24886676,0.00001244,0.02782012,0.00324131,0.01773258,0.14438178,0.00161842,0.09328238
-2.57228614,0.26887115,0.00000963,0.03028929,0.00324135,0.01855390,0.15549784,0.00170483,0.10127959
-2.56628314,0.29006345,0.00000741,0.03286030,0.00329411,0.01955490,0.16736917,0.00180480,0.10964913
-2.56028014,0.31196272,0.00000566,0.03548408,0.00338700,0.02068309,0.17970651,0.00191431,0.11822337
-2.55427714,0.33408337,0.00000431,0.03811006,0.00350870,0.02188970,0.19221998,0.00202947,0.12683020
-2.54827414,0.35593991,0.00000326,0.04068686,0.00364903,0.02312942,0.20462159,0.00214656,0.13529517
-2.54227114,0.37705331,0.00000246,0.04316311,0.00379887,0.02436022,0.21662872,0.00226204,0.14344424
-2.53626813,0.39695887,0.00000187,0.04548839,0.00395006,0.02554333,0.22796841,0.00237256,0.15110707
-2.53026513,0.41521513,0.00000143,0.04761437,0.00409540,0.02664342,0.23838228,0.00247504,0.15812069
-2.52426213,0.43141350,0.00000111,0.04949600,0.00422861,0.02762882,0.24763191,0.00256665,0.16433339
-2.51825913,0.44518795,0.00000091,0.05109264,0.00434428,0.02847180,0.25550428,0.00264492,0.16960859
-2.51225613,0.45622444,0.00000079,0.05236926,0.00443791,0.02914893,0.26181696,0.00270772,0.17382859
-2.50625313,0.46426933,0.00000074,0.05329740,0.00450592,0.02964135,0.26642294,0.00275334,0.17689790
-2.50025013,0.46913649,0.00000078,0.05385602,0.00454559,0.02993511,0.26921457,0.00278050,0.17874602
-2.49424712,0.47071256,0.00000088,0.05403218,0.00455514,0.03002129,0.27012654,0.00278839,0.17932948
-2.48824412,0.46896002,0.00000106,0.05382134,0.00453364,0.02989609,0.26913761,0.00277666,0.17863309
-2.48224112,0.46391799,0.00000134,0.05322751,0.00448104,0.02956080,0.26627103,0.00274543,0.17667018
-2.47623812,0.45570051,0.00000171,0.05226301,0.00439806,0.02902157,0.26159357,0.00269528,0.17348200
-2.47023512,0.44449241,0.00000221,0.05094802,0.00428619,0.02828914,0.25521314,0.00262719,0.16913604
-2.46423212,0.43054301,0.00000285,0.04930982,0.00414756,0.02737833,0.24727524,0.00254253,0.16372364
-2.45822911,0.41415773,0.00000367,0.04738182,0.00398487,0.02630748,0.23795815,0.00244302,0.15735673
-2.45222611,0.39568829,0.00000471,0.04520241,0.00380125,0.02509780,0.22746729,0.00233060,0.15016402
-2.44622311,0.37552156,0.00000600,0.04281367,0.00360019,0.02377264,0.21602896,0.00220744,0.14228675
-2.44022011,0.35406794,0.00000760,0.04026003,0.00338541,0.02235674,0.20388360,0.00207582,0.13387420
-2.43421711,0.33174944,0.00000955,0.03758687,0.00316068,0.02087545,0.19127903,0.00193810,0.12507913
-2.42821411,0.30898814,0.00001193,0.03483924,0.00292980,0.01935404,0.17846379,0.00179659,0.11605344
-2.42221111,0.28619535,0.00001480,0.03206058,0.00269642,0.01781701,0.16568094,0.00165356,0.10694404
-2.41620810,0.26376193,0.00001822,0.02929167,0.00246400,0.01628753,0.15316242,0.00151113,0.09788928
-2.41020510,0.24204989,0.00002227,0.02656973,0.00223569,0.01478696,0.14112422,0.00137125,0.08901589
-2.40420210,0.22138573,0.00002704,0.02392765,0.00201432,0.01333452,0.12976241,0.00123565,0.08043659
-2.39819910,0.20205530,0.00003259,0.02139356,0.00180231,0.01194704,0.11925012,0.00110584,0.07224844
-2.39219610,0.18430044,0.00003901,0.01899049,0.00160169,0.01063890,0.10973548,0.00098308,0.06453177
-2.38619310,0.16831731,0.00004635,0.01673629,0.00141408,0.00942205,0.10134041,0.00086839,0.05734991
-2.38019010,0.15425607,0.00005470,0.01464375,0.00124070,0.00830618,0.09416039,0.00076253,0.05074948
-2.37418709,0.14222209,0.00006409,0.01272083,0.00108240,0.00729895,0.08826485,0.00066608,0.04476114
-2.36818409,0.13227811,0.00007457,0.01097106,0.00093971,0.00640634,0.08369832,0.00057939,0.03940092
-2.36218109,0.12444748,0.00008616,0.00939404,0.00081288,0.00563308,0.08048210,0.00050267,0.03467175
-2.35617809,0.11871796,0.00009886,0.00798594,0.00070195,0.00498309,0.07861630,0.00043600,0.03056536
-2.35017509,0.11504615,0.00011266,0.00674016,0.00060676,0.00445998,0.07808232,0.00037937,0.02706418
-2.34417209,0.11336213,0.00012749,0.00564789,0.00052709,0.00406751,0.07884547,0.00033272,0.02414338
-2.33816908,0.11357435,0.00014331,0.00469865,0.00046264,0.00381011,0.08085783,0.00029600,0.02177284
-2.33216608,0.11557454,0.00015999,0.00388091,0.00041312,0.00369327,0.08406112,0.00026913,0.01991900
-2.32616308,0.11924248,0.00017742,0.00318250,0.00037830,0.00372393,0.08838968,0.00025214,0.01854661
-2.32016008,0.12445073,0.00019546,0.00259108,0.00035805,0.00391082,0.09377336,0.00024508,0.01762022
-2.31415708,0.13106901,0.00021392,0.00209449,0.00035233,0.00426461,0.10014033,0.00024813,0.01710546
-2.30815408,0.13896832,0.00023262,0.00168102,0.00036127,0.00479809,0.10741975,0.00026157,0.01697015
-2.30215108,0.14802466,0.00025136,0.00133961,0.00038515,0.00552605,0.11554422,0.00028578,0.01718503
-2.29614807,0.15812224,0.00026993,0.00106007,0.00042438,0.00646525,0.12445187,0.00032126,0.01772440
-2.29014507,0.16915617,0.00028811,0.00083309,0.00047953,0.00763402,0.13408813,0.00036858,0.01856641
-2.28414207,0.18103443,0.00030569,0.00065038,0.00055126,0.00905189,0.14440695,0.00042841,0.01969316
-2.27813907,0.19367918,0.00032250,0.00050460,0.00064031,0.01073896,0.15537149,0.00050145,0.02109060
-2.27213607,0.20702722,0.00033834,0.00038938,0.00074748,0.01271523,0.16695416,0.00058842,0.02274822
-2.26613307,0.22102950,0.00035308,0.00029927,0.00087351,0.01499974,0.17913593,0.00069000,0.02465859
-2.26013007,0.23564987,0.00036658,0.00022967,0.00101908,0.01760964,0.19190500,0.00080680,0.02681672
-2.25412706,0.25086287,0.00037877,0.00017676,0.00118471,0.02055919,0.20525466,0.00093929,0.02921941
-2.24812406,0.26665080,0.00038959,0.00013746,0.00137073,0.02385875,0.21918059,0.00108776,0.03186441
-2.24212106,0.28300001,0.00039902,0.00010929,0.00157715,0.02751379,0.23367766,0.00125227,0.03474963
-2.23611806,0.29989689,0.00040708,0.00009037,0.00180367,0.03152395,0.24873628,0.00143261,0.03787238
-2.23011506,0.31732349,0.00041384,0.00007933,0.00204957,0.03588227,0.26433867,0.00162820,0.04122868
-2.22411206,0.33525326,0.00041938,0.00007523,0.00231368,0.04057461,0.28045524,0.00183815,0.04481262
-2.21810905,0.35364717,0.00042380,0.00007759,0.00259438,0.04557927,0.29704134,0.00206114,0.04861603
-2.21210605,0.37245048,0.00042725,0.00008627,0.00288954,0.05086698,0.31403455,0.00229549,0.05262829
-2.20610305,0.39159052,0.00042986,0.00010152,0.00319654,0.05640115,0.33135306,0.00253910,0.05683635
-2.20010005,0.41097572,0.00043181,0.00012390,0.00351234,0.06213852,0.34889496,0.00278953,0.06122513
-2.19409705,0.43049601,0.00043325,0.00015433,0.00383346,0.06803014,0.36653894,0.00304399,0.06577811
-2.18809405,0.45002481,0.00043434,0.00019402,0.00415611,0.07402274,0.38414630,0.00329944,0.07047823
-2.18209105,0.46942248,0.00043525,0.00024450,0.00447626,0.08006030,0.40156429,0.00355265,0.07530899
-2.17608804,0.48854116,0.00043613,0.00030763,0.00478973,0.08608594,0.41863067,0.00380024,0.08025570
-2.17008504,0.50723077,0.00043712,0.00038554,0.00509236,0.09204394,0.43517934,0.00403887,0.08530684
-2.16408204,0.52534578,0.00043836,0.00048068,0.00538007,0.09788181,0.45104665,0.00426527,0.09045541
-2.15807904,0.54275229,0.00043995,0.00059574,0.00564905,0.10355222,0.46607804,0.00447634,0.09570014
-2.15207604,0.55933502,0.00044203,0.00073364,0.00589588,0.10901489,0.48013469,0.00466932,0.10104645
-2.14607304,0.57500356,0.00044467,0.00089751,0.00611759,0.11423803,0.49309950,0.00484181,0.10650710
-2.14007004,0.58969748,0.00044797,0.00109057,0.00631181,0.11919945,0.50488226,0.00499189,0.11210238
-2.13406703,0.60338967,0.00045200,0.00131612,0.00647683,0.12388712,0.51542329,0.00511815,0.11785971
-2.12806403,0.61608779,0.00045684,0.00157738,0.00661162,0.12829923,0.52469558,0.00521976,0.12381274
-2.12206103,0.62783332,0.00046253,0.00187746,0.00671588,0.13244357,0.53270486,0.00529646,0.12999982
-2.11605803,0.63869840,0.00046910,0.00221917,0.00678999,0.13633637,0.53948785,0.00534854,0.13646182
-2.11005503,0.64878025,0.00047658,0.00260493,0.00683498,0.14000060,0.54510846,0.00537683,0.14323957
-2.10405203,0.65819376,0.00048496,0.00303662,0.00685247,0.14346376,0.54965235,0.00538262,0.15037080
-2.09804902,0.66706236,0.00049421,0.00351545,0.00684450,0.14675541,0.55322008,0.00536761,0.15788691
-2.09204602,0.67550802,0.00050427,0.00404187,0.00681350,0.14990445,0.55591927,0.00533376,0.16580962
-2.08604302,0.68364084,0.00051505,0.00461541,0.00676208,0.15293638,0.55785634,0.00528324,0.17414789
-2.08004002,0.69154910,0.00052640,0.00523462,0.00669297,0.15587074,0.55912846,0.00521831,0.18289510
-2.07403702,0.69929043,0.00053816,0.00589705,0.00660882,0.15871891,0.55981615,0.00514120,0.19202702
-2.06803402,0.70688490,0.00055013,0.00659922,0.00651210,0.16148233,0.55997717,0.00505400,0.20150043
-2.06203102,0.71431050,0.00056204,0.00733664,0.00640503,0.16415141,0.55964217,0.00495862,0.21125287
-2.05602801,0.72150154,0.00057362,0.00810394,0.00628948,0.16670518,0.55881240,0.00485671,0.22120349
-2.05002501,0.72835028,0.00058455,0.00889503,0.00616688,0.16911168,0.55745970,0.00474957,0.23125502
-2.04402201,0.73471171,0.00059451,0.00970324,0.00603826,0.17132920,0.55552889,0.00463819,0.24129703
-2.03801901,0.74041144,0.00060315,0.01052166,0.00590423,0.17330820,0.55294233,0.00452321,0.25121017
-2.03201601,0.74525624,0.00061013,0.01134336,0.00576500,0.17499395,0.54960651,0.00440497,0.26087145
-2.02601301,0.74904670,0.00061511,0.01216175,0.00562044,0.17632960,0.54542009,0.00428351,0.27016013
-2.02001001,0.75159118,0.00061781,0.01297093,0.00547019,0.17725965,0.54028304,0.00415867,0.27896408
-2.01400700,0.75272034,0.00061795,0.01376600,0.00531368,0.17773350,0.53410616,0.00403012,0.28718613
-2.00800400,0.75230110,0.00061531,0.01454341,0.00515032,0.17770890,0.52682036,0.00389746,0.29475014
-2.00200100,0.75024930,0.00060973,0.01530118,0.00497950,0.17715515,0.51838514,0.00376028,0.30160640
-1.99599800,0.74654015,0.00060112,0.01603919,0.00480074,0.17605573,0.50879553,0.00361823,0.30773585
-1.98999500,0.74121563,0.00058946,0.01675922,0.00461376,0.17441027,0.49808726,0.00347107,0.31315306
-1.98399200,0.73438835,0.00057479,0.01746506,0.00441853,0.17223572,0.48633951,0.00331874,0.31790744
-1.97798899,0.72624150,0.00055724,0.01816235,0.00421529,0.16956663,0.47367519,0.00316139,0.32208268
-1.97198599,0.71702466,0.00053700,0.01885847,0.00400464,0.16645446,0.46025875,0.00299938,0.32579423
-1.96598299,0.70704576,0.00051431,0.01956216,0.00378747,0.16296601,0.44629138,0.00283333,0.32918495
-1.95997999,0.69665929,0.00048950,0.02028313,0.00356499,0.15918105,0.43200410,0.00266404,0.33241898
-1.95397699,0.68625157,0.00046291,0.02103155,0.00333865,0.15518915,0.41764897,0.00249254,0.33567410
-1.94797399,0.67622373,0.00043491,0.02181747,0.00311013,0.15108611,0.40348902,0.00232000,0.33913305
-1.94197099,0.66697323,0.00040592,0.02265018,0.00288127,0.14696989,0.38978736,0.00214770,0.34297396
-1.93596798,0.65887520,0.00037634,0.02353759,0.00265398,0.14293655,0.37679617,0.00197700,0.34736076
-1.92996498,0.65226427,0.00034657,0.02448561,0.00243019,0.13907618,0.36474612,0.00180927,0.35243380
-1.92396198,0.64741821,0.00031700,0.02549760,0.00221177,0.13546920,0.35383691,0.00164584,0.35830129
-1.91795898,0.64454415,0.00028797,0.02657391,0.00200049,0.13218312,0.34422921,0.00148798,0.36503222
-1.91195598,0.64376819,0.00025983,0.02771156,0.00179793,0.12927001,0.33603873,0.00133681,0.37265094
-1.90595298,0.64512906,0.00023283,0.02890410,0.00160548,0.12676471,0.32933247,0.00119331,0.38113400
-1.89994997,0.64857618,0.00020723,0.03014154,0.00142427,0.12468393,0.32412742,0.00105829,0.39040933
-1.89394697,0.65397219,0.00018321,0.03141065,0.00125517,0.12302626,0.32039174,0.00093238,0.40035802
-1.88794397,0.66109998,0.00016092,0.03269523,0.00109879,0.12177310,0.31804841,0.00081598,0.41081849
-1.88194097,0.66967379,0.00014043,0.03397674,0.00095548,0.12089027,0.31698084,0.00070932,0.42159303
-1.87593797,0.67935370,0.00012183,0.03523493,0.00082532,0.12033053,0.31704049,0.00061244,0.43245644
-1.86993497,0.68976293,0.00010510,0.03644870,0.00070819,0.12003643,0.31805573,0.00052524,0.44316603
-1.86393197,0.70050680,0.00009025,0.03759699,0.00060378,0.11994376,0.31984160,0.00044742,0.45347293
-1.85792896,0.71119245,0.00007722,0.03865965,0.00051161,0.11998502,0.32220993,0.00037862,0.46313358
-1.85192596,0.72144823,0.00006596,0.03961841,0.00043111,0.12009297,0.32497921,0.00031835,0.47192120
-1.84592296,0.73094161,0.00005637,0.04045765,0.00036162,0.12020402,0.32798376,0.00026606,0.47963632
-1.83991996,0.73939478,0.00004838,0.04116517,0.00030246,0.12026111,0.33108166,0.00022118,0.48611590
-1.83391696,0.74659702,0.00004187,0.04173272,0.00025296,0.12021623,0.33416108,0.00018310,0.49124047
-1.82791396,0.75241324,0.00003677,0.04215638,0.00021253,0.12003220,0.33714475,0.00015127,0.49493895
-1.82191096,0.75678828,0.00003296,0.04243677,0.00018068,0.11968380,0.33999232,0.00012513,0.49719079
-1.81590795,0.75974688,0.00003037,0.04257894,0.00015705,0.11915809,0.34270065,0.00010422,0.49802541
-1.80990495,0.76138936,0.00002892,0.04259219,0.00014149,0.11845412,0.34530202,0.00008814,0.49751899
-1.80390195,0.76188344,0.00002851,0.04248963,0.00013410,0.11758183,0.34786059,0.00007660,0.49578879
-1.79789895,0.76145283,0.00002909,0.04228757,0.00013525,0.11656053,0.35046722,0.00006945,0.49298533
-1.79189595,0.76036337,0.00003060,0.04200486,0.00014566,0.11541682,0.35323336,0.00006665,0.48928309
-1.78589295,0.75890774,0.00003298,0.04166210,0.00016644,0.11418227,0.35628415,0.00006835,0.48487015
-1.77988994,0.75738969,0.00003617,0.04128092,0.00019917,0.11289097,0.35975158,0.00007487,0.47993747
-1.77388694,0.75610896,0.00004012,0.04088325,0.00024593,0.11157712,0.36376792,0.00008674,0.47466849
-1.76788394,0.75534786,0.00004478,0.04049066,0.00030940,0.11027284,0.36846012,0.00010472,0.46922969
-1.76188094,0.75536036,0.00005009,0.04012393,0.00039291,0.10900625,0.37394560,0.00012981,0.46376262
-1.75587794,0.75636449,0.00005600,0.03980268,0.00050050,0.10780011,0.38032962,0.00016331,0.45837791
-1.74987494,0.75853847,0.00006242,0.03954525,0.00063701,0.10667090,0.38770464,0.00020682,0.45315153
-1.74387194,0.76202083,0.00006930,0.03936877,0.00080814,0.10562859,0.39615157,0.00026224,0.44812359
-1.73786893,0.76691450,0.00007653,0.03928936,0.00102046,0.10467685,0.40574302,0.00033186,0.44329949
-1.73186593,0.77329442,0.00008402,0.03932252,0.00128148,0.10381395,0.41654821,0.00041832,0.43865355
-1.72586293,0.78121818,0.00009167,0.03948362,0.00159965,0.10303406,0.42863928,0.00052461,0.43413455
-1.71985993,0.79073888,0.00009936,0.03978843,0.00198434,0.10232891,0.44209840,0.00065414,0.42967297
-1.71385693,0.80191901,0.00010696,0.04025372,0.00244577,0.10168972,0.45702521,0.00081066,0.42518931
-1.70785393,0.81484444,0.00011436,0.04089769,0.00299496,0.10110921,0.47354390,0.00099826,0.42060297
-1.70185093,0.82963721,0.00012142,0.04174033,0.00364352,0.10058358,0.49180913,0.00122134,0.41584101
-1.69584792,0.84646592,0.00012801,0.04280367,0.00440350,0.10011421,0.51201029,0.00148452,0.41084630
-1.68984492,0.86555276,0.00013401,0.04411167,0.00528714,0.09970910,0.53437333,0.00179259,0.40558453
-1.68384192,0.88717621,0.00013931,0.04568994,0.00630652,0.09938382,0.55915972,0.00215036,0.40004946
-1.67783892,0.91166872,0.00014380,0.04756513,0.00747324,0.09916191,0.58666201,0.00256257,0.39426632
-1.67183592,0.93940907,0.00014740,0.04976407,0.00879795,0.09907467,0.61719591,0.00303374,0.38829298
-1.66583292,0.97080918,0.00015002,0.05231264,0.01028994,0.09916038,0.65108885,0.00356795,0.38221878
