energy_ev,total_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Zr_p_up,Zr_d_up
-4.30115058,2.04619339,0.00064618,0.76101139,0.01207104,0.54863385,1.71296597,0.32345644
-4.29514757,2.10657489,0.00061618,0.78009248,0.01243500,0.56886912,1.78488676,0.32670106
-4.28914457,2.17771275,0.00059056,0.80392846,0.01294209,0.59136304,1.85905581,0.33291860
-4.28314157,2.25860865,0.00056915,0.83197757,0.01359166,0.61604099,1.93482028,0.34185041
-4.27713857,2.34818547,0.00055177,0.86367571,0.01438060,0.64279656,2.01153197,0.35321901
-4.27113557,2.44528994,0.00053818,0.89843963,0.01530325,0.67148981,2.08854629,0.36673040
-4.26513257,2.54869338,0.00052815,0.93566876,0.01635150,0.70194558,2.16521835,0.38207594
-4.25912956,2.65709129,0.00052144,0.97474614,0.01751475,0.73395218,2.24089715,0.39893400
-4.25312656,2.76910342,0.00051779,1.01503912,0.01878010,0.76726070,2.31491878,0.41697163
-4.24712356,2.88327536,0.00051693,1.05590021,0.02013255,0.80158519,2.38659988,0.43584641
-4.24112056,2.99808322,0.00051859,1.09666888,0.02155520,0.83660406,2.45523242,0.45520872
-4.23511756,3.11194235,0.00052248,1.13667467,0.02302959,0.87196280,2.52008089,0.47470463
-4.22911456,3.22322107,0.00052835,1.17524201,0.02453611,0.90727829,2.58038296,0.49397943
-4.22311156,3.33025967,0.00053590,1.21169697,0.02605436,0.94214463,2.63535409,0.51268200
-4.21710855,3.43139493,0.00054487,1.24537607,0.02756366,0.97614053,2.68419667,0.53046975
-4.21110555,3.52498953,0.00055498,1.27563690,0.02904354,1.00883802,2.72611357,0.54701428
-4.20510255,3.60946547,0.00056596,1.30187039,0.03047418,1.03981214,2.76032570,0.56200739
-4.19909955,3.68334027,0.00057756,1.32351413,0.03183693,1.06865130,2.78609313,0.57516726
-4.19309655,3.74526420,0.00058951,1.34006620,0.03311473,1.09496781,2.80273841,0.58624459
-4.18709355,3.79405673,0.00060157,1.35109883,0.03429253,1.11840798,2.80967121,0.59502822
-4.18109055,3.82874028,0.00061351,1.35627113,0.03535755,1.13866138,2.80641259,0.60135011
-4.17508754,3.84856934,0.00062511,1.35534018,0.03629955,1.15546870,2.79261768,0.60508930
-4.16908454,3.85305339,0.00063617,1.34816979,0.03711098,1.16862785,2.76809520,0.60617455
-4.16308154,3.84197211,0.00064648,1.33473643,0.03778695,1.17799790,2.73282282,0.60458562
-4.15707854,3.81538209,0.00065588,1.31513180,0.03832524,1.18350084,2.68695707,0.60035303
-4.15107554,3.77361448,0.00066421,1.28956192,0.03872611,1.18512096,2.63083739,0.59355617
-4.14507254,3.71726376,0.00067132,1.25834260,0.03899207,1.18290209,2.56498380,0.58432001
-4.13906953,3.64716806,0.00067710,1.22189147,0.03912762,1.17694291,2.49008823,0.57281049
-4.13306653,3.56438226,0.00068144,1.18071689,0.03913888,1.16739075,2.40700001,0.55922871
-4.12706353,3.47014511,0.00068425,1.13540414,0.03903327,1.15443426,2.31670600,0.54380435
-4.12106053,3.36584220,0.00068545,1.08659963,0.03881914,1.13829562,2.22030651,0.52678858
-4.11505753,3.25296662,0.00068499,1.03499363,0.03850549,1.11922266,2.11898807,0.50844672
-4.10905453,3.13307914,0.00068284,0.98130240,0.03810168,1.09748149,2.01399430,0.48905112
-4.10305153,3.00776976,0.00067896,0.92625040,0.03761720,1.07335003,1.90659626,0.46887436
-4.09704852,2.87862216,0.00067337,0.87055318,0.03706156,1.04711283,1.79806337,0.44818321
-4.09104552,2.74718235,0.00066610,0.81490165,0.03644419,1.01905726,1.68963614,0.42723344
-4.08504252,2.61493240,0.00065720,0.75994812,0.03577441,0.98947125,1.58250164,0.40626559
-4.07903952,2.48326977,0.00064676,0.70629461,0.03506152,0.95864249,1.47777232,0.38550183
-4.07303652,2.35349234,0.00063491,0.65448345,0.03431485,0.92685882,1.37646870,0.36514387
-4.06703352,2.22678888,0.00062184,0.60499050,0.03354388,0.89440964,1.27950625,0.34537176
-4.06103052,2.10423438,0.00060775,0.55822073,0.03275836,0.86158781,1.18768624,0.32634362
-4.05502751,1.98678944,0.00059292,0.51450617,0.03196839,0.82869179,1.10169059,0.30819600
-4.04902451,1.87530278,0.00057769,0.47410595,0.03118453,0.79602741,1.02208006,0.29104479
-4.04302151,1.77051581,0.00056244,0.43720815,0.03041776,0.76390905,0.94929563,0.27498646
-4.03701851,1.67306821,0.00054762,0.40393308,0.02967949,0.73265979,0.88366210,0.26009943
-4.03101551,1.58350381,0.00053374,0.37433774,0.02898141,0.70261029,0.82539372,0.24644551
-4.02501251,1.50227580,0.00052136,0.34842113,0.02833532,0.67409628,0.77460094,0.23407120
-4.01900950,1.42975090,0.00051112,0.32612999,0.02775289,0.64745463,0.73129804,0.22300884
-4.01300650,1.36621216,0.00050366,0.30736495,0.02724536,0.62301805,0.69541102,0.21327756
-4.00700350,1.31186021,0.00049970,0.29198665,0.02682321,0.60110860,0.66678550,0.20488400
-4.00100050,1.26681317,0.00049998,0.27982182,0.02649577,0.58203029,0.64519443,0.19782279
-3.99499750,1.23110550,0.00050526,0.27066919,0.02627089,0.56606115,0.63034538,0.19207702
-3.98899450,1.20468613,0.00051629,0.26430518,0.02615457,0.55344503,0.62188750,0.18761848
-3.98299150,1.18741645,0.00053383,0.26048919,0.02615069,0.54438361,0.61941808,0.18440804
-3.97698849,1.17906865,0.00055864,0.25896880,0.02626072,0.53902901,0.62248885,0.18239598
-3.97098549,1.17932477,0.00059140,0.25948448,0.02648357,0.53747732,0.63061215,0.18152254
-3.96498249,1.18777718,0.00063280,0.26177416,0.02681549,0.53976335,0.64326707,0.18171853
-3.95897949,1.20393052,0.00068342,0.26557738,0.02725006,0.54585688,0.65990576,0.18290623
-3.95297649,1.22720552,0.00074379,0.27063923,0.02777831,0.55566063,0.67995986,0.18500038
-3.94697349,1.25694474,0.00081436,0.27671389,0.02838883,0.56900996,0.70284730,0.18790934
-3.94097049,1.29242026,0.00089549,0.28356781,0.02906807,0.58567442,0.72797946,0.19153642
-3.93496748,1.33284309,0.00098739,0.29098239,0.02980068,0.60536107,0.75476851,0.19578120
-3.92896448,1.37737422,0.00109022,0.29875629,0.03056983,0.62771951,0.78263507,0.20054092
-3.92296148,1.42513692,0.00120395,0.30670712,0.03135772,0.65234846,0.81101600,0.20571176
-3.91695848,1.47522998,0.00132846,0.31467256,0.03214594,0.67880369,0.83937208,0.21119005
-3.91095548,1.52674150,0.00146349,0.32251091,0.03291599,0.70660702,0.86719560,0.21687336
-3.90495248,1.57876286,0.00160861,0.33010099,0.03364967,0.73525621,0.89401740,0.22266135
-3.89894947,1.63040251,0.00176325,0.33734149,0.03432956,0.76423545,0.91941341,0.22845652
-3.89294647,1.68079918,0.00192669,0.34414973,0.03493936,0.79302605,0.94301025,0.23416471
-3.88694347,1.72913424,0.00209804,0.35045998,0.03546425,0.82111715,0.96448978,0.23969554
-3.88094047,1.77464295,0.00227626,0.35622135,0.03589117,0.84801610,0.98359248,0.24496262
-3.87493747,1.81662428,0.00246012,0.36139543,0.03620902,0.87325828,1.00011933,0.24988379
-3.86893447,1.85444930,0.00264824,0.36595375,0.03640885,0.89641598,1.01393225,0.25438131
-3.86293147,1.88756780,0.00283905,0.36987523,0.03648392,0.91710629,1.02495293,0.25838201
-3.85692846,1.91551325,0.00303086,0.37314371,0.03642976,0.93499757,1.03316009,0.26181762
-3.85092546,1.93790598,0.00322178,0.37574573,0.03624412,0.94981463,1.03858524,0.26462509
-3.84492246,1.95445459,0.00340980,0.37766856,0.03592692,0.96134219,1.04130704,0.26674713
-3.83891946,1.96495575,0.00359280,0.37889872,0.03548011,0.96942685,1.04144443,0.26813274
-3.83291646,1.96929237,0.00376855,0.37942097,0.03490749,0.97397735,1.03914883,0.26873801
-3.82691346,1.96743030,0.00393475,0.37921771,0.03421460,0.97496329,1.03459563,0.26852688
-3.82091046,1.95941386,0.00408909,0.37826903,0.03340842,0.97241239,1.02797542,0.26747197
-3.81490745,1.94536018,0.00422927,0.37655316,0.03249723,0.96640641,1.01948513,0.26555546
-3.80890445,1.92545277,0.00435306,0.37404737,0.03149033,0.95707594,1.00931966,0.26276985
-3.80290145,1.89993429,0.00445834,0.37072931,0.03039787,0.94459429,0.99766406,0.25911860
-3.79689845,1.86909910,0.00454318,0.36657855,0.02923058,0.92917079,0.98468692,0.25461664
-3.79089545,1.83328541,0.00460589,0.36157835,0.02799964,0.91104360,0.97053494,0.24929060
-3.78489245,1.79286757,0.00464505,0.35571748,0.02671643,0.89047249,0.95532902,0.24317883
-3.77888944,1.74824847,0.00465959,0.34899202,0.02539236,0.86773175,0.93916197,0.23633106
-3.77288644,1.69985237,0.00464881,0.34140695,0.02403876,0.84310346,0.92209796,0.22880783
-3.76688344,1.64811816,0.00461246,0.33297755,0.02266670,0.81687132,0.90417353,0.22067959
-3.76088044,1.59349330,0.00455068,0.32373044,0.02128688,0.78931525,0.88540024,0.21202547
-3.75487744,1.53642833,0.00446411,0.31370421,0.01990950,0.76070684,0.86576859,0.20293191
-3.74887444,1.47737212,0.00435378,0.30294965,0.01854421,0.73130573,0.84525311,0.19349099
-3.74287144,1.41676777,0.00422120,0.29152947,0.01720000,0.70135688,0.82381827,0.18379863
-3.73686843,1.35504918,0.00406822,0.27951760,0.01588511,0.67108881,0.80142482,0.17395272
-3.73086543,1.29263811,0.00389708,0.26699806,0.01460703,0.64071262,0.77803635,0.16405121
-3.72486243,1.22994174,0.00371028,0.25406344,0.01337240,0.61042171,0.75362554,0.15419018
-3.71885943,1.16735056,0.00351056,0.24081309,0.01218701,0.58039215,0.72818002,0.14446207
-3.71285643,1.10523647,0.00330078,0.22735103,0.01105575,0.55078330,0.70170726,0.13495395
-3.70685343,1.04395107,0.00308391,0.21378373,0.00998264,0.52173887,0.67423853,0.12574601
-3.70085043,0.98382387,0.00286289,0.20021785,0.00897077,0.49338786,0.64583150,0.11691024
-3.69484742,0.92516054,0.00264060,0.18675794,0.00802237,0.46584559,0.61657162,0.10850938
-3.68884442,0.86824095,0.00241974,0.17350429,0.00713880,0.43921446,0.58657196,0.10059599
-3.68284142,0.81331723,0.00220286,0.16055096,0.00632062,0.41358451,0.55597179,0.09321193
-3.67683842,0.76061163,0.00199220,0.14798400,0.00556760,0.38903356,0.52493384,0.08638797
-3.67083542,0.71031443,0.00178974,0.13588004,0.00487881,0.36562722,0.49364047,0.08014370
-3.66483242,0.66258195,0.00159714,0.12430510,0.00425267,0.34341842,0.46228892,0.07448764
-3.65882941,0.61753465,0.00141570,0.11331383,0.00368706,0.32244687,0.43108587,0.06941762
-3.65282641,0.57525580,0.00124642,0.10294908,0.00317936,0.30273839,0.40024172,0.06492134
-3.64682341,0.53579043,0.00108995,0.09324176,0.00272656,0.28430418,0.36996460,0.06097709
-3.64082041,0.49914515,0.00094665,0.08421109,0.00232535,0.26714032,0.34045469,0.05755472
-3.63481741,0.46528864,0.00081657,0.07586510,0.00197222,0.25122746,0.31189888,0.05461670
-3.62881441,0.43415306,0.00069954,0.06820142,0.00166349,0.23653095,0.28446607,0.05211931
-3.62281141,0.40563647,0.00059516,0.06120824,0.00139546,0.22300130,0.25830330,0.05001395
-3.61680840,0.37960616,0.00050287,0.05486550,0.00116443,0.21057532,0.23353284,0.04824852
-3.61080540,0.35590291,0.00042195,0.04914614,0.00096681,0.19917763,0.21025024,0.04676885
-3.60480240,0.33434603,0.00035159,0.04401745,0.00079912,0.18872282,0.18852352,0.04552013
-3.59879940,0.31473913,0.00029094,0.03944248,0.00065809,0.17911788,0.16839325,0.04444830
-3.59279640,0.29687626,0.00023906,0.03538137,0.00054066,0.17026517,0.14987367,0.04350139
-3.58679340,0.28054830,0.00019507,0.03179269,0.00044402,0.16206547,0.13295452,0.04263077
-3.58079040,0.26554932,0.00015806,0.02863460,0.00036563,0.15442119,0.11760363,0.04179225
-3.57478739,0.25168258,0.00012717,0.02586599,0.00030324,0.14723949,0.10376993,0.04094700
-3.56878439,0.23876604,0.00010161,0.02344742,0.00025487,0.14043513,0.09138683,0.04006230
-3.56278139,0.22663698,0.00008061,0.02134188,0.00021880,0.13393302,0.08037570,0.03911206
-3.55677839,0.21515576,0.00006350,0.01951539,0.00019360,0.12767025,0.07064939,0.03807706
-3.55077539,0.20420836,0.00004967,0.01793748,0.00017806,0.12159748,0.06211549,0.03694506
-3.54477239,0.19370775,0.00003858,0.01658137,0.00017121,0.11567979,0.05467941,0.03571057
-3.53876938,0.18359404,0.00002975,0.01542409,0.00017229,0.10989671,0.04824697,0.03437447
-3.53276638,0.17383347,0.00002278,0.01444636,0.00018067,0.10424174,0.04272659,0.03294341
-3.52676338,0.16441622,0.00001732,0.01363240,0.00019592,0.09872113,0.03803101,0.03142903
-3.52076038,0.15535342,0.00001308,0.01296953,0.00021769,0.09335216,0.03407843,0.02984709
-3.51475738,0.14667327,0.00000980,0.01244773,0.00024571,0.08816102,0.03079332,0.02821646
-3.50875438,0.13841672,0.00000730,0.01205913,0.00027978,0.08318033,0.02810664,0.02655816
-3.50275138,0.13063277,0.00000540,0.01179742,0.00031971,0.07844647,0.02595577,0.02489426
-3.49674837,0.12337376,0.00000397,0.01165723,0.00036530,0.07399692,0.02428414,0.02324695
-3.49074537,0.11669076,0.00000290,0.01163360,0.00041632,0.06986763,0.02304060,0.02163761
-3.48474237,0.11062938,0.00000211,0.01172137,0.00047248,0.06609063,0.02217861,0.02008603
-3.47873937,0.10522607,0.00000153,0.01191469,0.00053340,0.06269195,0.02165544,0.01860971
-3.47273637,0.10050516,0.00000112,0.01220663,0.00059862,0.05968992,0.02143130,0.01722341
-3.46673337,0.09647662,0.00000083,0.01258883,0.00066758,0.05709398,0.02146852,0.01593875
-3.46073037,0.09313482,0.00000064,0.01305128,0.00073958,0.05490395,0.02173093,0.01476402
-3.45472736,0.09045804,0.00000053,0.01358224,0.00081385,0.05310984,0.02218330,0.01370422
-3.44872436,0.08840894,0.00000049,0.01416821,0.00088951,0.05169216,0.02279105,0.01276112
-3.44272136,0.08693592,0.00000052,0.01479411,0.00096560,0.05062278,0.02352014,0.01193358
-3.43671836,0.08597514,0.00000061,0.01544349,0.00104114,0.04986613,0.02433714,0.01121791
-3.43071536,0.08545330,0.00000078,0.01609890,0.00111510,0.04938093,0.02520959,0.01060836
-3.42471236,0.08529097,0.00000104,0.01674229,0.00118651,0.04912207,0.02610647,0.01009773
-3.41870935,0.08540630,0.00000142,0.01735553,0.00125446,0.04904294,0.02699891,0.00967796
-3.41270635,0.08571909,0.00000195,0.01792092,0.00131818,0.04909775,0.02786105,0.00934079
-3.40670335,0.08615498,0.00000268,0.01842176,0.00137708,0.04924404,0.02867093,0.00907850
-3.40070035,0.08664969,0.00000368,0.01884289,0.00143084,0.04944519,0.02941156,0.00888457
-3.39469735,0.08715316,0.00000502,0.01917120,0.00147943,0.04967289,0.03007196,0.00875433
-3.38869435,0.08763347,0.00000680,0.01939610,0.00152322,0.04990941,0.03064821,0.00868567
-3.38269135,0.08808047,0.00000916,0.01950990,0.00156300,0.05014982,0.03114451,0.00867966
-3.37668834,0.08850901,0.00001225,0.01950811,0.00160006,0.05040383,0.03157408,0.00874108
-3.37068534,0.08896166,0.00001628,0.01938962,0.00163623,0.05069754,0.03196004,0.00887899
-3.36468234,0.08951097,0.00002147,0.01915678,0.00167392,0.05107466,0.03233614,0.00910719
-3.35867934,0.09026108,0.00002813,0.01881537,0.00171618,0.05159760,0.03274731,0.00944461
-3.35267634,0.09134873,0.00003660,0.01837448,0.00176667,0.05234803,0.03325009,0.00991565
-3.34667334,0.09294360,0.00004729,0.01784620,0.00182970,0.05342713,0.03391282,0.01055041
-3.34067034,0.09524796,0.00006068,0.01724537,0.00191025,0.05495535,0.03481562,0.01138481
-3.33466733,0.09849554,0.00007734,0.01658911,0.00201387,0.05707181,0.03605023,0.01246064
-3.32866433,0.10294968,0.00009790,0.01589641,0.00214669,0.05993308,0.03771949,0.01382541
-3.32266133,0.10890057,0.00012308,0.01518758,0.00231533,0.06371159,0.03993663,0.01553216
-3.31665833,0.11666178,0.00015369,0.01448381,0.00252682,0.06859339,0.04282428,0.01763898
-3.31065533,0.12656576,0.00019060,0.01380660,0.00278844,0.07477544,0.04651313,0.02020843
-3.30465233,0.13895850,0.00023479,0.01317732,0.00310762,0.08246221,0.05114040,0.02330673
-3.29864932,0.15419333,0.00028726,0.01261674,0.00349176,0.09186186,0.05684782,0.02700282
-3.29264632,0.17262378,0.00034909,0.01214467,0.00394799,0.10318171,0.06377948,0.03136705
-3.28664332,0.19459561,0.00042139,0.01177953,0.00448300,0.11662329,0.07207918,0.03646989
-3.28064032,0.22043818,0.00050526,0.01153818,0.00510276,0.13237691,0.08188763,0.04238021
-3.27463732,0.25045524,0.00060178,0.01143559,0.00581227,0.15061590,0.09333931,0.04916362
-3.26863432,0.28491531,0.00071197,0.01148476,0.00661535,0.17149065,0.10655909,0.05688052
-3.26263132,0.32404202,0.00083675,0.01169657,0.00751429,0.19512260,0.12165880,0.06558410
-3.25662831,0.36800456,0.00097691,0.01207974,0.00850971,0.22159843,0.13873358,0.07531838
-3.25062531,0.41690873,0.00113303,0.01264085,0.00960025,0.25096465,0.15785833,0.08611619
-3.24462231,0.47078880,0.00130548,0.01338435,0.01078247,0.28322277,0.17908430,0.09799733
-3.23861931,0.52960069,0.00149434,0.01431262,0.01205065,0.31832538,0.20243581,0.11096680
-3.23261631,0.59321667,0.00169941,0.01542609,0.01339679,0.35617342,0.22790740,0.12501343
-3.22661331,0.66142210,0.00192009,0.01672332,0.01481055,0.39661456,0.25546137,0.14010870
-3.22061031,0.73391423,0.00215545,0.01820114,0.01627938,0.43944329,0.28502591,0.15620595
-3.21460730,0.81030351,0.00240414,0.01985472,0.01778863,0.48440239,0.31649379,0.17324012
-3.20860430,0.89011728,0.00266441,0.02167775,0.01932186,0.53118617,0.34972189,0.19112777
-3.20260130,0.97280594,0.00293415,0.02366248,0.02086110,0.57944521,0.38453135,0.20976779
-3.19659830,1.05775152,0.00321083,0.02579985,0.02238728,0.62879260,0.42070855,0.22904235
-3.19059530,1.14427833,0.00349162,0.02807958,0.02388069,0.67881149,0.45800696,0.24881854
-3.18459230,1.23166534,0.00377341,0.03049017,0.02532142,0.72906369,0.49614959,0.26895021
-3.17858929,1.31916000,0.00405283,0.03301901,0.02668996,0.77909892,0.53483236,0.28928034
-3.17258629,1.40599288,0.00432639,0.03565239,0.02796765,0.82846450,0.57372796,0.30964357
-3.16658329,1.49139263,0.00459055,0.03837549,0.02913724,0.87671498,0.61249045,0.32986908
-3.16058029,1.57460075,0.00484176,0.04117241,0.03018332,0.92342136,0.65076025,0.34978341
-3.15457729,1.65488559,0.00507662,0.04402618,0.03109276,0.96817957,0.68816961,0.36921353
-3.14857429,1.73155508,0.00529195,0.04691876,0.03185501,1.01061775,0.72434831,0.38798962
-3.14257129,1.80396788,0.00548484,0.04983102,0.03246235,1.05040227,0.75892956,0.40594792
-3.13656828,1.87154238,0.00565281,0.05274283,0.03291004,1.08724211,0.79155602,0.42293319
-3.13056528,1.93376356,0.00579378,0.05563307,0.03319634,1.12089149,0.82188561,0.43880096
-3.12456228,1.99018745,0.00590621,0.05847972,0.03332245,1.15115090,0.84959727,0.45341944
-3.11855928,2.04044323,0.00598910,0.06125997,0.03329236,1.17786636,0.87439634,0.46667099
-3.11255628,2.08423305,0.00604198,0.06395037,0.03311255,1.20092717,0.89601949,0.47845320
-3.10655328,2.12132986,0.00606496,0.06652700,0.03279172,1.22026246,0.91423914,0.48867963
-3.10055028,2.15157344,0.00605866,0.06896572,0.03234037,1.23583659,0.92886716,0.49728002
-3.09454727,2.17486514,0.00602420,0.07124240,0.03177039,1.24764396,0.93975788,0.50420027
-3.08854427,2.19116164,0.00596313,0.07333321,0.03109463,1.25570344,0.94681018,0.50940200
-3.08254127,2.20046827,0.00587737,0.07521498,0.03032649,1.26005284,0.94996875,0.51286190
-3.07653827,2.20283228,0.00576914,0.07686548,0.02947944,1.26074375,0.94922441,0.51457083
-3.07053527,2.19833658,0.00564083,0.07826384,0.02856676,1.25783709,0.94461349,0.51453290
-3.06453227,2.18709421,0.00549497,0.07939090,0.02760110,1.25139947,0.93621634,0.51276441
-3.05852926,2.16924392,0.00533413,0.08022955,0.02659431,1.24150089,0.92415501,0.50929285
-3.05252626,2.14494716,0.00516084,0.08076519,0.02555719,1.22821346,0.90859018,0.50415601
-3.04652326,2.11438640,0.00497752,0.08098598,0.02449940,1.21161157,0.88971749,0.49740123
-3.04052026,2.07776498,0.00478644,0.08088327,0.02342936,1.19177318,0.86776340,0.48908478
-3.03451726,2.03530830,0.00458967,0.08045183,0.02235430,1.16878221,0.84298060,0.47927151
-3.02851426,1.98726609,0.00438906,0.07969015,0.02128025,1.14273185,0.81564341,0.46803461
-3.02251126,1.93391560,0.00418622,0.07860065,0.02021220,1.11372833,0.78604290,0.45545559
-3.01650825,1.87556516,0.00398253,0.07718978,0.01915417,1.08189516,0.75448225,0.44162427
-3.01050525,1.81255773,0.00377913,0.07546813,0.01810940,1.04737706,0.72127217,0.42663891
-3.00450225,1.74527405,0.00357699,0.07345036,0.01708052,1.01034366,0.68672657,0.41060627
-2.99849925,1.67413482,0.00337689,0.07115515,0.01606967,0.97099229,0.65115860,0.39364148
-2.99249625,1.59960163,0.00317947,0.06860494,0.01507868,0.92954984,0.61487689,0.37586782
-2.98649325,1.52217616,0.00298527,0.06582563,0.01410919,0.88627320,0.57818230,0.35741619
-2.98049025,1.44239760,0.00279474,0.06284620,0.01316278,0.84144841,0.54136482,0.33842426
-2.97448724,1.36083805,0.00260831,0.05969817,0.01224103,0.79538823,0.50470091,0.31903524
-2.96848424,1.27809593,0.00242637,0.05641507,0.01134557,0.74842828,0.46845111,0.29939642
-2.96248124,1.19478767,0.00224930,0.05303176,0.01047813,0.70092181,0.43285791,0.27965723
-2.95647824,1.11153786,0.00207753,0.04958376,0.00964051,0.65323340,0.39814391,0.25996717
-2.95047524,1.02896830,0.00191145,0.04610654,0.00883458,0.60573179,0.36451024,0.24047345
-2.94447224,0.94768642,0.00175150,0.04263479,0.00806222,0.55878218,0.33213529,0.22131856
-2.93846923,0.86827365,0.00159813,0.03920179,0.00732527,0.51273840,0.30117370,0.20263786
-2.93246623,0.79127421,0.00145177,0.03583873,0.00662547,0.46793533,0.27175574,0.18455728
-2.92646323,0.71718497,0.00131286,0.03257417,0.00596440,0.42468192,0.24398701,0.16719125
-2.92046023,0.64644672,0.00118180,0.02943359,0.00534340,0.38325503,0.21794857,0.15064100
-2.91445723,0.57943739,0.00105897,0.02643904,0.00476355,0.34389459,0.19369743,0.13499326
-2.90845423,0.51646747,0.00094471,0.02360890,0.00422563,0.30680007,0.17126760,0.12031942
-2.90245123,0.45777771,0.00083931,0.02095776,0.00373005,0.27212839,0.15067148,0.10667533
-2.89644822,0.40353939,0.00074300,0.01849648,0.00327693,0.23999353,0.13190170,0.09410149
-2.89044522,0.35385681,0.00065596,0.01623228,0.00286603,0.21046749,0.11493339,0.08262390
-2.88444222,0.30877203,0.00057835,0.01416900,0.00249684,0.18358275,0.09972673,0.07225534
-2.87843922,0.26827153,0.00051028,0.01230742,0.00216857,0.15933592,0.08622985,0.06299702
-2.87243622,0.23229434,0.00045181,0.01064568,0.00188026,0.13769244,0.07438186,0.05484062
-2.86643322,0.20074137,0.00040303,0.00917968,0.00163081,0.11859200,0.06411602,0.04777056
-2.86043022,0.17348543,0.00036401,0.00790363,0.00141908,0.10195453,0.05536291,0.04176636
-2.85442721,0.15038154,0.00033485,0.00681046,0.00124393,0.08768644,0.04805351,0.03680505
-2.84842421,0.13127701,0.00031567,0.00589236,0.00110433,0.07568681,0.04212210,0.03286347
-2.84242121,0.11602107,0.00030664,0.00514116,0.00099945,0.06585339,0.03750894,0.02992038
-2.83641821,0.10447361,0.00030797,0.00454881,0.00092867,0.05808824,0.03416250,0.02795827
-2.83041521,0.09651264,0.00031994,0.00410764,0.00089172,0.05230267,0.03204142,0.02696489
-2.82441221,0.09204057,0.00034287,0.00381069,0.00088865,0.04842158,0.03111596,0.02693425
-2.81840920,0.09098871,0.00037713,0.00365187,0.00091996,0.04638690,0.03136888,0.02786727
-2.81240620,0.09332037,0.00042310,0.00362616,0.00098654,0.04616029,0.03279600,0.02977187
-2.80640320,0.09903209,0.00048120,0.00372959,0.00108976,0.04772482,0.03540602,0.03266259
-2.80040020,0.10815330,0.00055181,0.00395927,0.00123141,0.05108585,0.03922001,0.03655976
-2.79439720,0.12074439,0.00063526,0.00431328,0.00141375,0.05627098,0.04427031,0.04148820
-2.78839420,0.13689317,0.00073182,0.00479059,0.00163942,0.06332910,0.05059896,0.04747550
-2.78239120,0.15671004,0.00084162,0.00539079,0.00191143,0.07232872,0.05825572,0.05454999
-2.77638819,0.18032191,0.00096464,0.00611395,0.00223309,0.08335536,0.06729571,0.06273845
-2.77038519,0.20786502,0.00110066,0.00696030,0.00260796,0.09650835,0.07777669,0.07206357
-2.76438219,0.23947698,0.00124925,0.00792999,0.00303972,0.11189685,0.08975604,0.08254142
-2.75837919,0.27528812,0.00140969,0.00902285,0.00353212,0.12963529,0.10328761,0.09417889
-2.75237619,0.31541242,0.00158102,0.01023804,0.00408884,0.14983827,0.11841830,0.10697121
-2.74637319,0.35993839,0.00176196,0.01157389,0.00471337,0.17261499,0.13518468,0.12089975
-2.74037019,0.40891985,0.00195093,0.01302764,0.00540886,0.19806337,0.15360958,0.13593011
-2.73436718,0.46236727,0.00214611,0.01459524,0.00617804,0.22626391,0.17369878,0.15201066
-2.72836418,0.52023961,0.00234537,0.01627126,0.00702302,0.25727359,0.19543790,0.16907144
-2.72236118,0.58243713,0.00254640,0.01804879,0.00794517,0.29111979,0.21878957,0.18702379
-2.71635818,0.64879545,0.00274669,0.01991940,0.00894499,0.32779466,0.24369101,0.20576042
-2.71035518,0.71908100,0.00294363,0.02187319,0.01002198,0.36725000,0.27005210,0.22515619
-2.70435218,0.79298836,0.00313457,0.02389888,0.01117452,0.40939297,0.29775404,0.24506946
-2.69834917,0.87013947,0.00331689,0.02598398,0.01239978,0.45408288,0.32664871,0.26534407
-2.69234617,0.95008520,0.00348808,0.02811498,0.01369369,0.50112934,0.35655881,0.28581193
-2.68634317,1.03230913,0.00364585,0.03027766,0.01505086,0.55029185,0.38727889,0.30629599
-2.68034017,1.11623393,0.00378816,0.03245732,0.01646465,0.60128118,0.41857731,0.32661382
-2.67433717,1.20123006,0.00391332,0.03463921,0.01792719,0.65376254,0.45019908,0.34658137
-2.66833417,1.28662686,0.00402006,0.03680884,0.01942948,0.70736066,0.48186977,0.36601699
-2.66233117,1.37172574,0.00410754,0.03895233,0.02096156,0.76166655,0.51330023,0.38474559
-2.65632816,1.45581514,0.00417541,0.04105686,0.02251271,0.81624612,0.54419219,0.40260267
-2.65032516,1.53818667,0.00422384,0.04311090,0.02407167,0.87064997,0.57424453,0.41943824
-2.64432216,1.61815210,0.00425347,0.04510463,0.02562690,0.92442434,0.60316006,0.43512030
-2.63831916,1.69506017,0.00426541,0.04703009,0.02716691,0.97712251,0.63065257,0.44953794
-2.63231616,1.76831277,0.00426119,0.04888142,0.02868056,1.02831633,0.65645392,0.46260376
-2.62631316,1.83737949,0.00424272,0.05065493,0.03015736,1.07760701,0.68032082,0.47425558
-2.62031016,1.90180990,0.00421220,0.05234912,0.03158775,1.12463494,0.70204104,0.48445730
-2.61430715,1.96124279,0.00417202,0.05396459,0.03296342,1.16908766,0.72143876,0.49319890
-2.60830415,2.01541181,0.00412471,0.05550382,0.03427746,1.21070569,0.73837878,0.50049550
-2.60230115,2.06414712,0.00407280,0.05697092,0.03552458,1.24928586,0.75276929,0.50638547
