energy_ev,total_up,C_s_up,C_p_up,Na_s_up,Ru_p_up,Ru_d_up,Te_p_up,Te_d_up
0.12906453,4.83063128,0.00189663,0.96583486,0.01880584,3.38575447,2.62700874,1.56608657,0.00000000
0.13506753,4.79892475,0.00205342,0.96361291,0.02228809,3.30110703,2.60199240,1.53872881,0.00000000
0.14107054,4.75704604,0.00222666,0.95840684,0.02634388,3.20598589,2.57220743,1.50621837,0.00000000
0.14707354,4.70667339,0.00241920,0.95050875,0.03103961,3.10168536,2.53864068,1.46901791,0.00000000
0.15307654,4.64967650,0.00263400,0.94028839,0.03644152,2.98958402,2.50235410,1.42765169,0.00000000
0.15907954,4.58807497,0.00287413,0.92818834,0.04261348,2.87112257,2.46445932,1.38269716,0.00000000
0.16508254,4.52399049,0.00314256,0.91471662,0.04961439,2.74778122,2.42608971,1.33477549,0.00000000
0.17108554,4.45959374,0.00344210,0.90043679,0.05749531,2.62105707,2.38837079,1.28454125,0.00000000
0.17708854,4.39704737,0.00377521,0.88595559,0.06629627,2.49244144,2.35238953,1.23267138,0.00000000
0.18309155,4.33844661,0.00414387,0.87190850,0.07604305,2.36339749,2.31916353,1.17985363,0.00000000
0.18909455,4.28575973,0.00454942,0.85894359,0.08674392,2.23533841,2.28961113,1.12677484,0.00000000
0.19509755,4.24077037,0.00499240,0.84770410,0.09838648,2.10960667,2.26452355,1.07410938,0.00000000
0.20110055,4.20502423,0.00547251,0.83881050,0.11093499,1.98745459,2.24454021,1.02250801,0.00000000
0.20710355,4.17978255,0.00598841,0.83284256,0.12432806,1.87002698,2.23012838,0.97258768,0.00000000
0.21310655,4.16598434,0.00653778,0.83032217,0.13847712,1.75834613,2.22156826,0.92492243,0.00000000
0.21910955,4.16421963,0.00711724,0.83169756,0.15326574,1.65329970,2.21894424,0.88003583,0.00000000
0.22511256,4.17471493,0.00772245,0.83732958,0.16854993,1.55563192,2.22214310,0.83839504,0.00000000
0.23111556,4.19733214,0.00834819,0.84748049,0.18415959,1.46593826,2.23085947,0.80040663,0.00000000
0.23711856,4.23158108,0.00898856,0.86230586,0.19990104,1.38466387,2.24460855,0.76641425,0.00000000
0.24312156,4.27664537,0.00963719,0.88184963,0.21556078,1.31210554,2.26274585,0.73669796,0.00000000
0.24912456,4.33142088,0.01028751,0.90604276,0.23091036,1.24841714,2.28449319,0.71147510,0.00000000
0.25512756,4.39456480,0.01093310,0.93470524,0.24571210,1.19361819,2.30897013,0.69090240,0.00000000
0.26113057,4.46455356,0.01156806,0.96755144,0.25972577,1.14760493,2.33522939,0.67507902,0.00000000
0.26713357,4.53974672,0.01218735,1.00419848,0.27271563,1.11016345,2.36229488,0.66405019,0.00000000
0.27313657,4.61845410,0.01278717,1.04417720,0.28445787,1.08098410,2.38920072,0.65781108,0.00000000
0.27913957,4.69900306,0.01336534,1.08694534,0.29474788,1.05967665,2.41502945,0.65631060,0.00000000
0.28514257,4.77980288,0.01392159,1.13190221,0.30340718,1.04578532,2.43894788,0.65945482,0.00000000
0.29114557,4.85940350,0.01445785,1.17840448,0.31028960,1.03880334,2.46023894,0.66710993,0.00000000
0.29714857,4.93654596,0.01497835,1.22578237,0.31528644,1.03818632,2.47832812,0.67910456,0.00000000
0.30315158,5.01020257,0.01548976,1.27335574,0.31833033,1.04336427,2.49280351,0.69523151,0.00000000
0.30915458,5.07960525,0.01600113,1.32044965,0.31939764,1.05375183,2.50342853,0.71524899,0.00000000
0.31515758,5.14426112,0.01652375,1.36640880,0.31850925,1.06875677,2.51014684,0.73888151,0.00000000
0.32116058,5.20395499,0.01707087,1.41061076,0.31572962,1.08778679,2.51307950,0.76582070,0.00000000
0.32716358,5.25873909,0.01765734,1.45247748,0.31116434,1.11025458,2.51251445,0.79572629,0.00000000
0.33316658,5.30891093,0.01829910,1.49148504,0.30495603,1.13558168,2.50888900,0.82822755,0.00000000
0.33916958,5.35498065,0.01901267,1.52717148,0.29727907,1.16320119,2.50276623,0.86292534,0.00000000
0.34517259,5.39762965,0.01981446,1.55914277,0.28833310,1.19255968,2.49480630,0.89939502,0.00000000
0.35117559,5.43766254,0.02072022,1.58707671,0.27833592,1.22311877,2.48573424,0.93719032,0.00000000
0.35717859,5.47595488,0.02174432,1.61072515,0.26751585,1.25435647,2.47630539,0.97584815,0.00000000
0.36318159,5.51339880,0.02289920,1.62991426,0.25610405,1.28576857,2.46727018,1.01489424,0.00000000
0.36918459,5.55084915,0.02419489,1.64454324,0.24432709,1.31687034,2.45933979,1.05384960,0.00000000
0.37518759,5.58907222,0.02563856,1.65458150,0.23240007,1.34719852,2.45315386,1.09223730,0.00000000
0.38119060,5.62869917,0.02723435,1.66006434,0.22052059,1.37631369,2.44925186,1.12958959,0.00000000
0.38719360,5.67018595,0.02898327,1.66108749,0.20886378,1.40380299,2.44804900,1.16545479,0.00000000
0.39319660,5.71378119,0.03088335,1.65780052,0.19757847,1.42928318,2.44981771,1.19940382,0.00000000
0.39919960,5.75950320,0.03292998,1.65039940,0.18678477,1.45240380,2.45467529,1.23103596,0.00000000
0.40520260,5.80712692,0.03511641,1.63911836,0.17657285,1.47285053,2.46257812,1.25998382,0.00000000
0.41120560,5.85618108,0.03743449,1.62422128,0.16700309,1.49034846,2.47332256,1.28591719,0.00000000
0.41720860,5.90595579,0.03987546,1.60599294,0.15810732,1.50466526,2.48655240,1.30854591,0.00000000
0.42321161,5.95552017,0.04243093,1.58473034,0.14989121,1.51561414,2.50177238,1.32762163,0.00000000
0.42921461,6.00374928,0.04509381,1.56073430,0.14233739,1.52305653,2.51836723,1.34293888,0.00000000
0.43521761,6.04935948,0.04785929,1.53430188,0.13540929,1.52690442,2.53562532,1.35433530,0.00000000
0.44122061,6.09095099,0.05072564,1.50571954,0.12905543,1.52712233,2.55276593,1.36169168,0.00000000
0.44722361,6.12705601,0.05369495,1.47525765,0.12321383,1.52372884,2.56896898,1.36493176,0.00000000
0.45322661,6.15619090,0.05677351,1.44316627,0.11781651,1.51679767,2.58340609,1.36402231,0.00000000
0.45922961,6.17691045,0.05997200,1.40967264,0.11279374,1.50645819,2.59527164,1.35897352,0.00000000
0.46523262,6.18786252,0.06330526,1.37498017,0.10807796,1.49289544,2.60381272,1.34984008,0.00000000
0.47123562,6.18784095,0.06679178,1.33926928,0.10360724,1.47634937,2.60835684,1.33672278,0.00000000
0.47723862,6.17583506,0.07045266,1.30269977,0.09932805,1.45711348,2.60833638,1.31977088,0.00000000
0.48324162,6.15107388,0.07431040,1.26541473,0.09519750,1.43553253,2.60330893,1.29918489,0.00000000
0.48924462,6.11306366,0.07838721,1.22754570,0.09118479,1.41199943,2.59297303,1.27521974,0.00000000
0.49524762,6.06161720,0.08270317,1.18921883,0.08727201,1.38695119,2.57717861,1.24818796,0.00000000
0.50125063,5.99687413,0.08727415,1.15056165,0.08345433,1.36086385,2.55593215,1.21846248,0.00000000
0.50725363,5.91931125,0.09210974,1.11171006,0.07973948,1.33424655,2.52939655,1.18647872,0.00000000
0.51325663,5.82974260,0.09721120,1.07281512,0.07614680,1.30763456,2.49788568,1.15273563,0.00000000
0.51925963,5.72930925,0.10256964,1.03404925,0.07270573,1.28158159,2.46185437,1.11779509,0.00000000
0.52526263,5.61945908,0.10816450,0.99561131,0.06945405,1.25665130,2.42188413,1.08227963,0.00000000
0.53126563,5.50191716,0.11396244,0.95773030,0.06643572,1.23340841,2.37866534,1.04686795,0.00000000
0.53726863,5.37864774,0.11991689,0.92066739,0.06369870,1.21240925,2.33297679,1.01228825,0.00000000
0.54327164,5.25180888,0.12596805,0.88471588,0.06129251,1.19419238,2.28566323,0.97930916,0.00000000
0.54927464,5.12370135,0.13204369,0.85019911,0.05926591,1.17926904,2.23761182,0.94872852,0.00000000
0.55527764,4.99671309,0.13806053,0.81746623,0.05766463,1.16811401,2.18972839,0.92135989,0.00000000
0.56128064,4.87326109,0.14392632,0.78688586,0.05652914,1.16115676,2.14291400,0.89801732,0.00000000
0.56728364,4.75573226,0.14954246,0.75883788,0.05589278,1.15877328,2.09804274,0.87949847,0.00000000
0.57328664,4.64642499,0.15480706,0.73370350,0.05577995,1.16127850,2.05594110,0.86656680,0.00000000
0.57928964,4.54749301,0.15961837,0.71185414,0.05620474,1.16891963,2.01736952,0.85993301,0.00000000
0.58529265,4.46089296,0.16387838,0.69363947,0.05716980,1.18187031,1.98300631,0.86023657,0.00000000
0.59129565,4.38833716,0.16749637,0.67937503,0.05866555,1.20022575,1.95343433,0.86802765,0.00000000
0.59729865,4.33125242,0.17039232,0.66933011,0.06066984,1.22399887,1.92913025,0.88375019,0.00000000
0.60330165,4.29074609,0.17249995,0.66371626,0.06314788,1.25311751,1.91045672,0.90772654,0.00000000
0.60930465,4.26757984,0.17376928,0.66267707,0.06605268,1.28742279,1.89765708,0.94014427,0.00000000
0.61530765,4.26215157,0.17416852,0.66627953,0.06932581,1.32666864,1.89085266,0.98104552,0.00000000
0.62131066,4.27448581,0.17368523,0.67450752,0.07289852,1.37052254,1.89004234,1.03031934,0.00000000
0.62731366,4.30423236,0.17232677,0.68725756,0.07669329,1.41856767,1.89510422,1.08769727,0.00000000
0.63331666,4.35067301,0.17011983,0.70433725,0.08062562,1.47030636,1.90579907,1.15275242,0.00000000
0.63931966,4.41273586,0.16710937,0.72546618,0.08460611,1.52516506,1.92177550,1.22490206,0.00000000
0.64532266,4.48901663,0.16335669,0.75027961,0.08854273,1.58250063,1.94257636,1.30341383,0.00000000
0.65132566,4.57780618,0.15893701,0.77833453,0.09234325,1.64160823,1.96764646,1.38741536,0.00000000
0.65732866,4.67712340,0.15393661,0.80911807,0.09591768,1.70173044,1.99634124,1.47590716,0.00000000
0.66333167,4.78475270,0.14844957,0.84205775,0.09918068,1.76206777,2.02793640,1.56777842,0.00000000
0.66933467,4.89828504,0.14257450,0.87653340,0.10205385,1.82179017,2.06163842,1.66182542,0.00000000
0.67533767,5.01516174,0.13641111,0.91189012,0.10446779,1.88004955,2.09659580,1.75677203,0.00000000
0.68134067,5.13272020,0.13005710,0.94745197,0.10636386,1.93599288,2.13191119,1.85129190,0.00000000
0.68734367,5.24824077,0.12360529,0.98253594,0.10769563,1.98877568,2.16665436,1.94403170,0.00000000
0.69334667,5.35899407,0.11714110,1.01646566,0.10842984,2.03757562,2.19987591,2.03363506,0.00000000
0.69934967,5.46228817,0.11074061,1.04858459,0.10854696,2.08160584,2.23062190,2.11876657,0.00000000
0.70535268,5.55551495,0.10446911,1.07826839,0.10804129,2.12012779,2.25794924,2.19813540,0.00000000
0.71135568,5.63619537,0.09838021,1.10493607,0.10692060,2.15246332,2.28094181,2.27051812,0.00000000
0.71735868,5.70202276,0.09251553,1.12805980,0.10520536,2.17800573,2.29872710,2.33478017,0.00000000
0.72336168,5.75090392,0.08690488,1.14717332,0.10292761,2.19622962,2.31049319,2.38989584,0.00000000
0.72936468,5.78099738,0.08156688,1.16187876,0.10012947,2.20669951,2.31550575,2.43496615,0.00000000
0.73536768,5.79074805,0.07651002,1.17185198,0.09686145,2.20907685,2.31312459,2.46923457,0.00000000
0.74137069,5.77891781,0.07173398,1.17684627,0.09318066,2.20312567,2.30281934,2.49210017,0.00000000
0.74737369,5.74461111,0.06723111,1.17669471,0.08914884,2.18871658,2.28418373,2.50312805,0.00000000
0.75337669,5.68729494,0.06298811,1.17131107,0.08483045,2.16582917,2.25694778,2.50205681,0.00000000
0.75937969,5.60681234,0.05898763,1.16068937,0.08029091,2.13455282,2.22098756,2.48880295,0.00000000
0.76538269,5.50338873,0.05520990,1.14490223,0.07559483,2.09508589,2.17633167,2.46346197,0.00000000
0.77138569,5.37763050,0.05163415,1.12409802,0.07080462,2.04773315,2.12316427,2.42630622,0.00000000
0.77738869,5.23051541,0.04823991,1.09849695,0.06597915,1.99290168,2.06182412,2.37777934,0.00000000
0.78339170,5.06337456,0.04500802,1.06838605,0.06117280,1.93109504,1.99279955,2.31848734,0.00000000
0.78939470,4.87786613,0.04192150,1.03411327,0.05643471,1.86290581,1.91671921,2.24918659,0.00000000
0.79539770,4.67594120,0.03896605,0.99608069,0.05180829,1.78900657,1.83433892,2.17076856,0.00000000
0.80140070,4.45980252,0.03613041,0.95473687,0.04733093,1.71013946,1.74652484,2.08424207,0.00000000
0.80740370,4.23185727,0.03340641,0.91056873,0.04303404,1.62710440,1.65423367,1.99071294,0.00000000
0.81340670,3.99466530,0.03078889,0.86409274,0.03894311,1.54074625,1.55849040,1.89136202,0.00000000
0.81940970,3.75088448,0.02827541,0.81584602,0.03507811,1.45194121,1.46036467,1.78742175,0.00000000
0.82541271,3.50321526,0.02586587,0.76637724,0.03145381,1.36158283,1.36094654,1.68015219,0.00000000
0.83141571,3.25434608,0.02356205,0.71623778,0.02808039,1.27056798,1.26132277,1.57081710,0.00000000
0.83741871,3.00690205,0.02136705,0.66597332,0.02496396,1.17978334,1.16255444,1.46066083,0.00000000
0.84342171,2.76339852,0.01928480,0.61611617,0.02210717,1.09009278,1.06565697,1.35088666,0.00000000
0.84942471,2.52620131,0.01731953,0.56717868,0.01950988,1.00232618,0.97158327,1.24263742,0.00000000
0.85542771,2.29749510,0.01547538,0.51964777,0.01716974,0.91727015,0.88121065,1.13697877,0.00000000
0.86143072,2.07926089,0.01375596,0.47398107,0.01508281,0.83566085,0.79533193,1.03488576,0.00000000
0.86743372,1.87326329,0.01216411,0.43060462,0.01324415,0.75817952,0.71465108,0.93723302,0.00000000
0.87343672,1.68104758,0.01070167,0.38991228,0.01164834,0.68545060,0.63978332,0.84478865,0.00000000
0.87943972,1.50394644,0.00936939,0.35226687,0.01029000,0.61804267,0.57125948,0.75821194,0.00000000
0.88544272,1.34309551,0.00816693,0.31800298,0.00916420,0.55647209,0.50953432,0.67805477,0.00000000
0.89144572,1.19945646,0.00709288,0.28743123,0.00826686,0.50120910,0.45499813,0.60476631,0.00000000
0.89744872,1.07384629,0.00614493,0.26084377,0.00759508,0.45268598,0.40799085,0.53870068,0.00000000
0.90345173,0.96697073,0.00532000,0.23852072,0.00714733,0.41130683,0.36881794,0.48012689,0.00000000
0.90945473,0.87945996,0.00461449,0.22073701,0.00692370,0.37745829,0.33776693,0.42924050,0.00000000
0.91545773,0.81190424,0.00402449,0.20776930,0.00692587,0.35152044,0.31512379,0.38617621,0.00000000
0.92146073,0.76488737,0.00354601,0.19990243,0.00715720,0.33387722,0.30118789,0.35102069,0.00000000
0.92746373,0.73901588,0.00317519,0.19743476,0.00762254,0.32492542,0.29628484,0.32382490,0.00000000
0.93346673,0.73494172,0.00290852,0.20068209,0.00832806,0.32508144,0.30077606,0.30461521,0.00000000
0.93946973,0.75337693,0.00274296,0.20997942,0.00928096,0.33478522,0.31506438,0.29340271,0.00000000
0.94547274,0.79509861,0.00267608,0.22568027,0.01048902,0.35450032,0.33959497,0.29019033,0.00000000
0.95147574,0.86094320,0.00270611,0.24815315,0.01196018,0.38471004,0.37485113,0.29497723,0.00000000
0.95747874,0.95178939,0.00283195,0.27777492,0.01370198,0.42590871,0.42134451,0.30776039,0.00000000
0.96348174,1.06852948,0.00305313,0.31492087,0.01572093,0.47858846,0.47959979,0.32853325,0.00000000
0.96948474,1.21202956,0.00336971,0.35995163,0.01802192,0.54322104,0.55013386,0.35728149,0.00000000
0.97548774,1.38307946,0.00378211,0.41319704,0.02060754,0.62023532,0.63343007,0.39397634,0.00000000
0.98149075,1.58233392,0.00429093,0.47493746,0.02347751,0.70999093,0.72990801,0.43856548,0.00000000
0.98749375,1.81024700,0.00489673,0.54538288,0.02662808,0.81274875,0.83988994,0.49096237,0.00000000
0.99349675,2.06700229,0.00559971,0.62465084,0.03005155,0.92863948,0.96356496,0.55103434,0.00000000
0.99949975,2.35244186,0.00639950,0.71274378,0.03373591,1.05763145,1.10095243,0.61859026,0.00000000
1.00550275,2.66599716,0.00729479,0.80952708,0.03766455,1.19949928,1.25186613,0.69336837,0.00000000
1.01150575,3.00662549,0.00828311,0.91470874,0.04181620,1.35379478,1.41588102,0.77502504,0.00000000
1.01750875,3.37275552,0.00936052,1.02782194,0.04616498,1.51982200,1.59230426,0.86312514,0.00000000
1.02351176,3.76224533,0.01052138,1.14821166,0.05068064,1.69661781,1.78015245,0.95713453,0.00000000
1.02951476,4.17235624,0.01175818,1.27502633,0.05532898,1.88293975,1.97813656,1.05641542,0.00000000
1.03551776,4.59974503,0.01306140,1.40721560,0.06007245,2.07726229,2.18465614,1.16022478,0.00000000
1.04152076,5.04047684,0.01441944,1.54353483,0.06487085,2.27778275,2.39780403,1.26771625,0.00000000
1.04752376,5.49005997,0.01581865,1.68255689,0.06968218,2.48243738,2.61538225,1.37794574,0.00000000
1.05352676,5.94350313,0.01724342,1.82269138,0.07446364,2.68892799,2.83492948,1.48988056,0.00000000
1.05952976,6.39539450,0.01867638,1.96221120,0.07917259,2.89475892,3.05376009,1.60241218,0.00000000
1.06553277,6.84000120,0.02009868,2.09928583,0.08376758,3.09728364,3.26901383,1.71437215,0.00000000
1.07153577,7.27138657,0.02149033,2.23202058,0.08820940,3.29375982,3.47771520,1.82455087,0.00000000
1.07753877,7.68354169,0.02283062,2.35850055,0.09246198,3.48141124,3.67684064,1.93171871,0.00000000
1.08354177,8.07052700,0.02409863,2.47683784,0.09649325,3.65749449,3.86339142,2.03464879,0.00000000
1.08954477,8.42661907,0.02527375,2.58522028,0.10027586,3.81936819,4.03446971,2.13214081,0.00000000
1.09554777,8.74645703,0.02633619,2.68195991,0.10378770,3.96456207,4.18735507,2.22304511,0.00000000
1.10155078,9.02518341,0.02726760,2.76553917,0.10701225,4.09084327,4.31957839,2.30628630,0.00000000
1.10755378,9.25857365,0.02805153,2.83465307,0.10993875,4.19627736,4.42899045,2.38088565,0.00000000
1.11355678,9.44314945,0.02867398,2.88824555,0.11256211,4.27928142,4.51382234,2.44598143,0.00000000
1.11955978,9.57627135,0.02912377,2.92553854,0.11488264,4.33866719,4.57273524,2.50084672,0.00000000
1.12556278,9.65620686,0.02939293,2.94605244,0.11690557,4.37367247,4.60485761,2.54490392,0.00000000
1.13156578,9.68217155,0.02947693,2.94961744,0.11864044,4.38397945,4.60980830,2.57773553,0.00000000
1.13756878,9.65434161,0.02937482,2.93637496,0.12010021,4.36971942,4.58770457,2.59909086,0.00000000
1.14357179,9.57383753,0.02908928,2.90676947,0.12130047,4.33146354,4.53915488,2.60888838,0.00000000
1.14957479,9.44267982,0.02862655,2.86153106,0.12225838,4.27020047,4.46523683,2.60721370,0.00000000
1.15557779,9.26371898,0.02799623,2.80164962,0.12299170,4.18730159,4.36746125,2.59431321,0.00000000
1.16158079,9.04054276,0.02721101,2.72834182,0.12351793,4.08447579,4.24772416,2.57058365,0.00000000
1.16758379,8.77736487,0.02628633,2.64301241,0.12385338,3.96371551,4.10824850,2.53655809,0.00000000
1.17358679,8.47889979,0.02523994,2.54721162,0.12401258,3.82723665,3.95151839,2.49288870,0.00000000
1.17958979,8.15022892,0.02409148,2.44259022,0.12400778,3.67741476,3.78020844,2.44032722,0.00000000
1.18559280,7.79666339,0.02286194,2.33085433,0.12384880,3.51672011,3.59711096,2.37970372,0.00000000
1.19159580,7.42360874,0.02157327,2.21372154,0.12354319,3.34765438,3.40506395,2.31190451,0.00000000
1.19759880,7.03643652,0.02024786,2.09288004,0.12309661,3.17269100,3.20688249,2.23785018,0.00000000
1.20360180,6.64036702,0.01890823,1.96995200,0.12251377,2.99422158,3.00529573,2.15847436,0.00000000
1.20960480,6.24036691,0.01757662,1.84646233,0.12179950,2.81450974,2.80289158,2.07470420,0.00000000
1.21560780,5.84106435,0.01627478,1.72381362,0.12096029,2.63565381,2.60207061,1.98744296,0.00000000
1.22161081,5.44668349,0.01502384,1.60326752,0.12000607,2.45955892,2.40500992,1.89755543,0.00000000
1.22761381,5.06099899,0.01384420,1.48593276,0.11895220,2.28791889,2.21363774,1.80585629,0.00000000
1.23361681,4.68731037,0.01275556,1.37275955,0.11782157,2.12220737,2.02961849,1.71310180,0.00000000
1.23961981,4.32843512,0.01177708,1.26453978,0.11664682,1.96367780,1.85434780,1.61998454,0.00000000
1.24562281,3.98671848,0.01092753,1.16191233,0.11547241,1.81337089,1.68895674,1.52713114,0.00000000
1.25162581,3.66405759,0.01022555,1.06537251,0.11435653,1.67212843,1.53432374,1.43510272,0.00000000
1.25762881,3.36193673,0.00968999,0.97528475,0.11337269,1.54061164,1.39109288,1.34439728,0.00000000
1.26363182,3.08147071,0.00934019,0.89189729,0.11261082,1.41932274,1.25969687,1.25545395,0.00000000
1.26963482,2.82345275,0.00919631,0.81535796,0.11217792,1.30862773,1.14038296,1.16865807,0.00000000
1.27563782,2.58840402,0.00927969,0.74572999,0.11219788,1.20877922,1.03324030,1.08434692,0.00000000
1.28164082,2.37662161,0.00961303,0.68300713,0.11281069,1.11993763,0.93822703,1.00281531,0.00000000
1.28764382,2.18822273,0.01022064,0.62712720,0.11417072,1.04218993,0.85519609,0.92432081,0.00000000
1.29364682,2.02318295,0.01112855,0.57798379,0.11644417,0.97556491,0.78391831,0.84908816,0.00000000
1.29964982,1.88136726,0.01236446,0.53543552,0.11980568,0.92004463,0.72410240,0.77731266,0.00000000
1.30565283,1.76255318,0.01395772,0.49931306,0.12443409,0.87557177,0.67541110,0.70916259,0.00000000
1.31165583,1.66644562,0.01593905,0.46942364,0.13050737,0.84205308,0.63747339,0.64478048,0.00000000
1.31765883,1.59268418,0.01834023,0.44555356,0.13819706,0.81935930,0.60989286,0.58428351,0.00000000
1.32366183,1.54084346,0.02119359,0.42746881,0.14766203,0.80732219,0.59225259,0.52776316,0.00000000
1.32966483,1.51042792,0.02453154,0.41491446,0.15904211,0.80572946,0.58411703,0.47528443,0.00000000
1.33566783,1.50086274,0.02838583,0.40761319,0.17245155,0.81431845,0.58503153,0.42688478,0.00000000
1.34167084,1.51148241,0.03278684,0.40526355,0.18797273,0.83276960,0.59452033,0.38257317,0.00000000
1.34767384,1.54151881,0.03776282,0.40753852,0.20565027,0.86070037,0.61208379,0.34232941,0.00000000
1.35367684,1.59009051,0.04333905,0.41408470,0.22548604,0.89766062,0.63719557,0.30610397,0.00000000
1.35967984,1.65619466,0.04953697,0.42452270,0.24743505,0.94312995,0.66930037,0.27381846,0.00000000
1.36568284,1.73870273,0.05637339,0.43844886,0.27140272,0.99651741,0.70781298,0.24536673,0.00000000
1.37168584,1.83636095,0.06385963,0.45543852,0.29724373,1.05716383,0.75211873,0.22061674,0.00000000
1.37768884,1.94779581,0.07200074,0.47505088,0.32476242,1.12434676,0.80157583,0.19941305,0.00000000
1.38369185,2.07152463,0.08079473,0.49683525,0.35371513,1.19728774,0.85551939,0.18157983,0.00000000
1.38969485,2.20597091,0.09023183,0.52033858,0.38381426,1.27516143,0.91326707,0.16692428,0.00000000
1.39569785,2.34948356,0.10029381,0.54511378,0.41473409,1.35710608,0.97412607,0.15524031,0.00000000
1.40170085,2.50035894,0.11095333,0.57072848,0.44611821,1.44223460,1.03740087,0.14631219,0.00000000
1.40770385,2.65686455,0.12217329,0.59677375,0.47758822,1.52964550,1.10240133,0.13991813,0.00000000
1.41370685,2.81726286,0.13390626,0.62287213,0.50875349,1.61843307,1.16845052,0.13583363,0.00000000
1.41970985,2.97983384,0.14609398,0.64868470,0.53922141,1.70769612,1.23489172,0.13383434,0.00000000
1.42571286,3.14289517,0.15866687,0.67391650,0.56860785,1.79654490,1.30109413,0.13369851,0.00000000
1.43171586,3.30481874,0.17154371,0.69832011,0.59654726,1.88410596,1.36645686,0.13520890,0.00000000
1.43771886,3.46404312,0.18463140,0.72169704,0.62270195,1.96952493,1.43041111,0.13815414,0.00000000
1.44372186,3.61908131,0.19782502,0.74389689,0.64677020,2.05196754,1.49242039,0.14232954,0.00000000
1.44972486,3.76852420,0.21100805,0.76481427,0.66849277,2.13061920,1.55197894,0.14753758,0.00000000
1.45572786,3.91103995,0.22405297,0.78438361,0.68765753,2.20468392,1.60860877,0.15358787,0.00000000
1.46173087,4.04537051,0.23682221,0.80257238,0.70410215,2.27338330,1.66185565,0.16029706,0.00000000
1.46773387,4.17032621,0.24916962,0.81937284,0.71771470,2.33595640,1.71128487,0.16748847,0.00000000
1.47373687,4.28478002,0.26094232,0.83479323,0.72843234,2.39166132,1.75647722,0.17499186,0.00000000
1.47973987,4.38766292,0.27198315,0.84884870,0.73623822,2.43977925,1.79702602,0.18264322,0.00000000
1.48574287,4.47796177,0.28213356,0.86155273,0.74115691,2.47962135,1.83253579,0.19028483,0.00000000
1.49174587,4.55472101,0.29123699,0.87290965,0.74324882,2.51053884,1.86262305,0.19776568,0.00000000
1.49774887,4.61704905,0.29914261,0.88290873,0.74260387,2.53193622,1.88691963,0.20494213,0.00000000
1.50375188,4.66412988,0.30570937,0.89152028,0.73933505,2.54328727,1.90507862,0.21167900,0.00000000
1.50975488,4.69523986,0.31081015,0.89869406,0.73357218,2.54415307,1.91678285,0.21785106,0.00000000
1.51575788,4.70976931,0.31433592,0.90436017,0.72545617,2.53420124,1.92175566,0.22334475,0.00000000
1.52176088,4.70724774,0.31619965,0.90843237,0.71513436,2.51322510,1.91977326,0.22806012,0.00000000
1.52776388,4.68737138,0.31633980,0.91081353,0.70275685,2.48116160,1.91067820,0.23191298,0.00000000
1.53376688,4.65003123,0.31472328,0.91140314,0.68847412,2.43810664,1.89439276,0.23483694,0.00000000
1.53976988,4.59533952,0.31134754,0.91010602,0.67243589,2.38432651,1.87093168,0.23678538,0.00000000
1.54577289,4.52365259,0.30624189,0.90684203,0.65479105,2.32026450,1.84041296,0.23773309,0.00000000
1.55177589,4.43558820,0.29946765,0.90155577,0.63568863,2.24654183,1.80306608,0.23767760,0.00000000
1.55777889,4.33203550,0.29111741,0.89422592,0.61527938,2.16395243,1.75923676,0.23663987,0.00000000
1.56378189,4.21415620,0.28131309,0.88487332,0.59371774,2.07345149,1.70938777,0.23466447,0.00000000
1.56978489,4.08337628,0.27020309,0.87356731,0.57116395,1.97613818,1.65409536,0.23181907,0.00000000
1.57578789,3.94136766,0.25795856,0.86042988,0.54778586,1.87323309,1.59404133,0.22819328,0.00000000
1.58179090,3.79002035,0.24476887,0.84563721,0.52376031,1.76605144,1.53000090,0.22389677,0.00000000
1.58779390,3.63140572,0.23083658,0.82941836,0.49927377,1.65597344,1.46282678,0.21905688,0.00000000
1.59379690,3.46773255,0.21637215,0.81205130,0.47452216,1.54441308,1.39343015,0.21381567,0.00000000
1.59979990,3.30129754,0.20158852,0.79385623,0.44970991,1.43278699,1.32275934,0.20832666,0.00000000
1.60580290,3.13443256,0.18669580,0.77518654,0.42504797,1.32248486,1.25177736,0.20275129,0.00000000
1.61180590,2.96945119,0.17189641,0.75641808,0.40075133,1.21484266,1.18143907,0.19725546,0.00000000
1.61780890,2.80859684,0.15738078,0.73793704,0.37703578,1.11111999,1.11266927,0.19200615,0.00000000
1.62381191,2.65399497,0.14332363,0.72012743,0.35411442,1.01248234,1.04634261,0.18716842,0.00000000
1.62981491,2.50761154,0.12988124,0.70335860,0.33219409,0.91998876,0.98326618,0.18290291,0.00000000
1.63581791,2.37121945,0.11718944,0.68797370,0.31147185,0.83458523,0.92416551,0.17936400,0.00000000
1.64182091,2.24637433,0.10536259,0.67427967,0.29213192,0.75710341,0.86967452,0.17669872,0.00000000
1.64782391,2.13440030,0.09449330,0.66253931,0.27434309,0.68826438,0.82032958,0.17504647,0.00000000
1.65382691,2.03638603,0.08465297,0.65296590,0.25825689,0.62868649,0.77656784,0.17453954,0.00000000
1.65982991,1.95319046,0.07589297,0.64572058,0.24400645,0.57889616,0.73872940,0.17530435,0.00000000
1.66583292,1.88545725,0.06824629,0.64091258,0.23170620,0.53934054,0.70706317,0.17746332,0.00000000
1.67183592,1.83363631,0.06172950,0.63860215,0.22145219,0.51040057,0.68173544,0.18113720,0.00000000
