energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Li_s_up,Te_p_up,Te_d_up
-2.93846923,3.25026547,1.97809667,0.84444017,0.11436283,0.45560404,0.06704326,1.41750400,0.00000000
-2.93246623,3.41172507,2.07910868,0.87937188,0.11637096,0.48027136,0.06699335,1.49450792,0.00000000
-2.92646323,3.58580873,2.18788485,0.91775417,0.11873064,0.50562197,0.06724467,1.57846039,0.00000000
-2.92046023,3.77316134,2.30486547,0.95973635,0.12147965,0.53165618,0.06783550,1.66979879,0.00000000
-2.91445723,3.97422100,2.43038343,1.00539477,0.12464715,0.55837378,0.06879839,1.76885428,0.00000000
-2.90845423,4.18916935,2.56463209,1.05472164,0.12825268,0.58576948,0.07015949,1.87582402,0.00000000
-2.90245123,4.41788000,2.70763054,1.10761431,0.13230513,0.61382723,0.07193792,1.99074262,0.00000000
-2.89644822,4.65986732,2.85918772,1.16386533,0.13680200,0.64251336,0.07414508,2.11345432,0.00000000
-2.89044522,4.91423852,3.01886737,1.22315405,0.14172880,0.67176911,0.07678412,2.24358731,0.00000000
-2.88444222,5.17965250,3.18595598,1.28504035,0.14705872,0.70150294,0.07984942,2.38053190,0.00000000
-2.87843922,5.45428905,3.35943648,1.34896147,0.15275249,0.73158325,0.08332626,2.52342445,0.00000000
-2.87243622,5.73583223,3.53797021,1.41423252,0.15875872,0.76183204,0.08719062,2.67113869,0.00000000
-2.86643322,6.02147122,3.71988963,1.48005144,0.16501442,0.79202025,0.09140925,2.82228627,0.00000000
-2.86043022,6.30792157,3.90320423,1.54550890,0.17144602,0.82186532,0.09594011,2.97522769,0.00000000
-2.85442721,6.59146871,4.08562096,1.60960340,0.17797076,0.85103142,0.10073306,3.12809447,0.00000000
-2.84842421,6.86803451,4.26458032,1.67126168,0.18449837,0.87913279,0.10573112,3.27882307,0.00000000
-2.84242121,7.13326648,4.43730819,1.72936403,0.19093321,0.90574028,0.11087202,3.42519989,0.00000000
-2.83641821,7.38264753,4.60088236,1.78277400,0.19717656,0.93039117,0.11609032,3.56491666,0.00000000
-2.83041521,7.61162298,4.75231198,1.83037142,0.20312924,0.95260195,0.12131989,3.69563426,0.00000000
-2.82441221,7.81574010,4.88862705,1.87108764,0.20869416,0.97188359,0.12649682,3.81505272,0.00000000
-2.81840920,7.99079451,5.00697444,1.90394144,0.21377902,0.98775878,0.13156253,3.92098457,0.00000000
-2.81240620,8.13297673,5.10471598,1.92807406,0.21829875,0.99978022,0.13646721,4.01142825,0.00000000
-2.80640320,8.23901202,5.17952419,1.94278161,0.22217776,1.00754908,0.14117315,4.08463826,0.00000000
-2.80040020,8.30628665,5.22947089,1.94754335,0.22535181,1.01073267,0.14565813,4.13918858,0.00000000
-2.79439720,8.33295393,5.25310400,1.94204427,0.22776942,1.00908040,0.14991838,4.17402627,0.00000000
-2.78839420,8.31801467,5.24950883,1.92619078,0.22939284,1.00243703,0.15397122,4.18851251,0.00000000
-2.78239120,8.26136752,5.21835023,1.90011872,0.23019844,0.99075256,0.15785701,4.18244899,0.00000000
-2.77638819,8.16382655,5.15989358,1.86419296,0.23017653,0.97408811,0.16164037,4.15608832,0.00000000
-2.77038519,8.02710476,5.07500327,1.81899871,0.22933078,0.95261752,0.16541040,4.11012770,0.00000000
-2.76438219,7.85376434,4.96511868,1.76532481,0.22767713,0.92662435,0.16927998,4.04568649,0.00000000
-2.75837919,7.64713587,4.83220886,1.70413959,0.22524236,0.89649458,0.17338385,3.96426846,0.00000000
-2.75237619,7.41121030,4.67870805,1.63656060,0.22206248,0.86270531,0.17787557,3.86771066,0.00000000
-2.74637319,7.15050896,4.50743530,1.56381945,0.21818090,0.82580995,0.18292338,3.75812149,0.00000000
-2.74037019,6.86993744,4.32150201,1.48722331,0.21364663,0.78642062,0.18870490,3.63781061,0.00000000
-2.73436718,6.57463010,4.12421166,1.40811480,0.20851259,0.74518874,0.19540084,3.50921401,0.00000000
-2.72836418,6.26979179,3.91895640,1.32783191,0.20283403,0.70278453,0.20318791,3.37481740,0.00000000
-2.72236118,5.96054350,3.70911482,1.24766957,0.19666726,0.65987646,0.21223113,3.23708106,0.00000000
-2.71635818,5.65177770,3.49795513,1.16884423,0.19006861,0.61711150,0.22267565,3.09836900,0.00000000
-2.71035518,5.34802874,3.28854745,1.09246284,0.18309368,0.57509697,0.23463865,2.96088495,0.00000000
-2.70435218,5.05336232,3.08368805,1.01949695,0.17579693,0.53438464,0.24820134,2.82661719,0.00000000
-2.69834917,4.77128713,2.88583791,0.95076278,0.16823144,0.49545763,0.26340166,2.69729369,0.00000000
-2.69234617,4.50469043,2.69707698,0.88690759,0.16044890,0.45872051,0.28022786,2.57434863,0.00000000
-2.68634317,4.25579842,2.51907459,0.82840231,0.15249977,0.42449274,0.29861346,2.45890056,0.00000000
-2.68034017,4.02616091,2.35307620,0.77554044,0.14443339,0.39300548,0.31843378,2.35174236,0.00000000
-2.67433717,3.81665919,2.19990528,0.72844267,0.13629825,0.36440171,0.33950443,2.25334243,0.00000000
-2.66833417,3.62753511,2.05997937,0.68706670,0.12814203,0.33873937,0.36158196,2.16385632,0.00000000
-2.66233117,3.45843876,1.93333825,0.65122160,0.12001166,0.31599723,0.38436676,2.08314778,0.00000000
-2.65632816,3.30849185,1.81968236,0.62058579,0.11195319,0.29608299,0.40750835,2.01081795,0.00000000
-2.65032516,3.17636366,1.71841912,0.59472785,0.10401157,0.27884321,0.43061302,1.94624115,0.00000000
-2.64432216,3.06035610,1.62871501,0.57312930,0.09623022,0.26407454,0.45325353,1.88860601,0.00000000
-2.63831916,2.95849477,1.54955100,0.55520844,0.08865057,0.25153577,0.47498072,1.83696011,0.00000000
-2.63231616,2.86862260,1.47977939,0.54034451,0.08131146,0.24096022,0.49533663,1.79025682,0.00000000
-2.62631316,2.78849325,1.41817993,0.52790136,0.07424856,0.23206799,0.51386858,1.74740259,0.00000000
-2.62031016,2.71586116,1.36351355,0.51724991,0.06749378,0.22457776,0.53014374,1.70730336,0.00000000
-2.61430715,2.64856593,1.31457215,0.50778890,0.06107472,0.21821766,0.54376357,1.66890857,0.00000000
-2.60830415,2.58460854,1.27022321,0.49896338,0.05501429,0.21273505,0.55437742,1.63125146,0.00000000
-2.60230115,2.52221759,1.22944803,0.49028050,0.04933038,0.20790485,0.56169484,1.59348449,0.00000000
-2.59629815,2.45990395,1.19137305,0.48132232,0.04403578,0.20353644,0.56549595,1.55490884,0.00000000
-2.59029515,2.39650252,1.15529351,0.47175549,0.03913822,0.19947876,0.56563936,1.51499706,0.00000000
-2.58429215,2.33120059,1.12068928,0.46133761,0.03464059,0.19562384,0.56206740,1.47340846,0.00000000
-2.57828914,2.26355220,1.08723284,0.44992038,0.03054139,0.19190855,0.55480831,1.42999665,0.00000000
-2.57228614,2.19347888,1.05478952,0.43744956,0.02683524,0.18831478,0.54397536,1.38480933,0.00000000
-2.56628314,2.12125727,1.02341047,0.42396207,0.02351361,0.18486803,0.52976300,1.33808040,0.00000000
-2.56028014,2.04749452,0.99331899,0.40958036,0.02056554,0.18163464,0.51244010,1.29021508,0.00000000
-2.55427714,1.97309315,0.96489100,0.39450452,0.01797852,0.17871779,0.49234089,1.24176853,0.00000000
-2.54827414,1.89920674,0.93863059,0.37900248,0.01573930,0.17625249,0.46985373,1.19341919,0.00000000
-2.54227114,1.82718868,0.91514167,0.36339879,0.01383478,0.17439972,0.44540854,1.14593795,0.00000000
-2.53626813,1.75853589,0.89509697,0.34806225,0.01225274,0.17334002,0.41946324,1.10015436,0.00000000
-2.53026513,1.69482977,0.87920536,0.33339311,0.01098260,0.17326662,0.39248997,1.05692149,0.00000000
-2.52426213,1.63767648,0.86817887,0.31980996,0.01001597,0.17437845,0.36496150,1.01708064,0.00000000
-2.51825913,1.58864847,0.86270026,0.30773678,0.00934719,0.17687309,0.33733854,0.98142738,0.00000000
-2.51225613,1.54922917,0.86339241,0.29759056,0.00897360,0.18093998,0.31005820,0.95068008,0.00000000
-2.50625313,1.52076231,0.87079018,0.28976951,0.00889570,0.18675381,0.28352409,0.92545210,0.00000000
-2.50025013,1.50440700,0.88531572,0.28464225,0.00911715,0.19446847,0.25809824,0.90622843,0.00000000
-2.49424712,1.50109969,0.90725767,0.28253793,0.00964458,0.20421140,0.23409497,0.89334746,0.00000000
-2.48824412,1.51152342,0.93675480,0.28373753,0.01048713,0.21607866,0.21177676,0.88698840,0.00000000
-2.48224112,1.53608472,0.97378431,0.28846621,0.01165594,0.23013054,0.19135200,0.88716438,0.00000000
-2.47623812,1.57489821,1.01815496,0.29688681,0.01316335,0.24638797,0.17297455,0.89372132,0.00000000
-2.47023512,1.62777872,1.06950501,0.30909450,0.01502198,0.26482953,0.15674483,0.90634223,0.00000000
-2.46423212,1.69424065,1.12730490,0.32511252,0.01724364,0.28538940,0.14271215,0.92455664,0.00000000
-2.45822911,1.77350394,1.19086431,0.34488915,0.01983819,0.30795592,0.13087818,0.94775441,0.00000000
-2.45222611,1.86450649,1.25934344,0.36829582,0.02281221,0.33237115,0.12120111,0.97520349,0.00000000
-2.44622311,1.96592221,1.33176810,0.39512652,0.02616773,0.35843123,0.11360036,1.00607068,0.00000000
-2.44022011,2.07618444,1.40704814,0.42509857,0.02990093,0.38588768,0.10796159,1.03944471,0.00000000
-2.43421711,2.19351405,1.48399879,0.45785492,0.03400096,0.41444972,0.10414189,1.07436089,0.00000000
-2.42821411,2.31595209,1.56136454,0.49296799,0.03844886,0.44378762,0.10197492,1.10982644,0.00000000
-2.42221111,2.44139626,1.63784486,0.52994531,0.04321673,0.47353711,0.10127600,1.14484596,0.00000000
-2.41620810,2.56764102,1.71212148,0.56823691,0.04826716,0.50330495,0.10184702,1.17844617,0.00000000
-2.41020510,2.69242081,1.78288654,0.60724470,0.05355302,0.53267550,0.10348130,1.20969952,0.00000000
-2.40420210,2.81345582,1.84887121,0.64633354,0.05901759,0.56121847,0.10596810,1.23774603,0.00000000
-2.39819910,2.92849987,1.90887402,0.68484423,0.06459518,0.58849752,0.10909716,1.26181303,0.00000000
-2.39219610,3.03538945,1.96178864,0.72210801,0.07021214,0.61407977,0.11266295,1.28123235,0.00000000
-2.38619310,3.13209330,2.00663015,0.75746235,0.07578832,0.63754595,0.11646884,1.29545482,0.00000000
-2.38019010,3.21676127,2.04255954,0.79026776,0.08123899,0.65850093,0.12033107,1.30406176,0.00000000
-2.37418709,3.28777152,2.06890558,0.81992503,0.08647706,0.67658435,0.12408252,1.30677348,0.00000000
-2.36818409,3.34377463,2.08518357,0.84589234,0.09141563,0.69148105,0.12757628,1.30345459,0.00000000
-2.36218109,3.38373328,2.09111042,0.86770185,0.09597073,0.70293093,0.13068882,1.29411627,0.00000000
-2.35617809,3.40695619,2.08661544,0.88497486,0.10006417,0.71073774,0.13332285,1.27891539,0.00000000
-2.35017509,3.41312477,2.07184638,0.89743515,0.10362632,0.71477662,0.13540966,1.25815070,0.00000000
-2.34417209,3.40231141,2.04717043,0.90491972,0.10659874,0.71499987,0.13691086,1.23225612,0.00000000
-2.33816908,3.37498810,2.01316984,0.90738656,0.10893652,0.71144073,0.13781954,1.20179130,0.00000000
-2.33216608,3.33202461,1.97063190,0.90491880,0.11061020,0.70421479,0.13816060,1.16742968,0.00000000
-2.32616308,3.27467565,1.92053360,0.89772515,0.11160720,0.69351909,0.13799036,1.12994417,0.00000000
-2.32016008,3.20455669,1.86402076,0.88613624,0.11193260,0.67962848,0.13739526,1.09019070,0.00000000
-2.31415708,3.12360864,1.80238233,0.87059695,0.11160929,0.66288962,0.13648979,1.04908995,0.00000000
-2.30815408,3.03405198,1.73702010,0.85165481,0.11067741,0.64371244,0.13541349,1.00760744,0.00000000
-2.30215108,2.93833120,1.66941463,0.82994482,0.10919317,0.62255948,0.13432723,0.96673229,0.00000000
-2.29614807,2.83905104,1.60108829,0.80617104,0.10722696,0.59993327,0.13340862,0.92745508,0.00000000
-2.29014507,2.73890607,1.53356620,0.78108562,0.10486091,0.57636232,0.13284691,0.89074509,0.00000000
-2.28414207,2.64060576,1.46833630,0.75546592,0.10218604,0.55238600,0.13283719,0.85752726,0.00000000
-2.27813907,2.54679724,1.40680964,0.73009051,0.09929897,0.52853903,0.13357424,0.82865954,0.00000000
-2.27213607,2.45998809,1.35028205,0.70571483,0.09629851,0.50533593,0.13524606,0.80491082,0.00000000
-2.26613307,2.38247188,1.29989852,0.68304747,0.09328211,0.48325614,0.13802730,0.78694025,0.00000000
-2.26013007,2.31625869,1.25662122,0.66272785,0.09034249,0.46273025,0.14207270,0.77527828,0.00000000
-2.25412706,2.26301328,1.22120258,0.64530600,0.08756441,0.44412790,0.14751079,0.77031016,0.00000000
-2.24812406,2.22400305,1.19416414,0.63122540,0.08502193,0.42774772,0.15443798,0.77226237,0.00000000
-2.24212106,2.20005780,1.17578222,0.62080933,0.08277605,0.41380972,0.16291331,0.78119271,0.00000000
-2.23611806,2.19154305,1.16608091,0.61425127,0.08087301,0.40245046,0.17295402,0.79698441,0.00000000
-2.23011506,2.19834815,1.16483304,0.61160979,0.07934324,0.39372106,0.18453208,0.81934498,0.00000000
-2.22411206,2.21989001,1.17156918,0.61280813,0.07820096,0.38758819,0.19757197,0.84780993,0.00000000
-2.21810905,2.25513279,1.18559461,0.61763848,0.07744454,0.38393804,0.21194982,0.88175184,0.00000000
-2.21210605,2.30262337,1.20601410,0.62577091,0.07705754,0.38258308,0.22749402,0.92039477,0.00000000
-2.20610305,2.36054167,1.23176363,0.63676663,0.07701033,0.38327134,0.24398738,0.96283393,0.00000000
-2.20010005,2.42676449,1.26164836,0.65009522,0.07726237,0.38569795,0.26117093,1.00806027,0.00000000
-2.19409705,2.49894092,1.29438540,0.66515513,0.07776482,0.38951846,0.27874936,1.05498956,0.00000000
-2.18809405,2.57457683,1.32865017,0.68129678,0.07846364,0.39436338,0.29639783,1.10249499,0.00000000
-2.18209105,2.65112547,1.36312457,0.69784748,0.07930279,0.39985357,0.31377028,1.14944240,0.00000000
-2.17608804,2.72608079,1.39654516,0.71413705,0.08022754,0.40561565,0.33050871,1.19472703,0.00000000
-2.17008504,2.79707012,1.42774951,0.72952343,0.08118768,0.41129705,0.34625337,1.23731008,0.00000000
-2.16408204,2.86194227,1.45571882,0.74341703,0.08214056,0.41657988,0.36065339,1.27625410,0.00000000
-2.15807904,2.91884760,1.47961502,0.75530304,0.08305371,0.42119332,0.37337743,1.31075519,0.00000000
-2.15207604,2.96630651,1.49881068,0.76476059,0.08390699,0.42492384,0.38412406,1.34017098,0.00000000
-2.14607304,3.00326349,1.51291045,0.77147827,0.08469423,0.42762284,0.39263126,1.36404275,0.00000000
-2.14007004,3.02912391,1.52176293,0.77526496,0.08542407,0.42921155,0.39868484,1.38211066,0.00000000
-2.13406703,3.04377210,1.52546229,0.77605590,0.08612017,0.42968277,0.40212521,1.39432120,0.00000000
-2.12806403,3.04756937,1.52433965,0.77391339,0.08682065,0.42909963,0.40285240,1.40082631,0.00000000
-2.12206103,3.04133200,1.51894421,0.76902234,0.08757678,0.42759121,0.40082888,1.40197398,0.00000000
-2.11605803,3.02628992,1.51001515,0.76168062,0.08845091,0.42534533,0.39608028,1.39829060,0.00000000
-2.11005503,3.00402761,1.49844538,0.75228485,0.08951384,0.42259892,0.38869385,1.39045575,0.00000000
-2.10405203,2.97640995,1.48523873,0.74131204,0.09084155,0.41962623,0.37881477,1.37927032,0.00000000
-2.09804902,2.94549599,1.47146254,0.72929799,0.09251159,0.41672557,0.36664054,1.36561954,0.00000000
-2.09204602,2.91344468,1.45819787,0.71681340,0.09459910,0.41420514,0.35241363,1.35043248,0.00000000
-2.08604302,2.88241674,1.44648952,0.70443865,0.09717282,0.41236866,0.33641284,1.33463988,0.00000000
-2.08004002,2.85447706,1.43729829,0.69273853,0.10029104,0.41150130,0.31894374,1.31913235,0.00000000
-2.07403702,2.83150224,1.43145765,0.68223779,0.10399787,0.41185680,0.30032861,1.30472090,0.00000000
-2.06803402,2.81509740,1.42963684,0.67339883,0.10831995,0.41364619,0.28089629,1.29210163,0.00000000
-2.06203102,2.80652618,1.43231207,0.66660236,0.11326369,0.41702866,0.26097244,1.28182639,0.00000000
-2.05602801,2.80665692,1.43974723,0.66213184,0.11881325,0.42210505,0.24087054,1.27428059,0.00000000
-2.05002501,2.81592768,1.45198478,0.66016247,0.12492947,0.42891410,0.22088391,1.26966938,0.00000000
-2.04402201,2.83433142,1.46884724,0.66075507,0.13154966,0.43743175,0.20127910,1.26801271,0.00000000
-2.03801901,2.86142187,1.48994908,0.66385510,0.13858847,0.44757332,0.18229076,1.26914939,0.00000000
-2.03201601,2.89633963,1.51471821,0.66929677,0.14593975,0.45919847,0.16411801,1.27274990,0.00000000
-2.02601301,2.93785706,1.54242587,0.67681207,0.15347937,0.47211868,0.14692245,1.27833721,0.00000000
-2.02001001,2.98443950,1.57222341,0.68604407,0.16106903,0.48610665,0.13082765,1.28531437,0.00000000
-2.01400700,3.03431968,1.60318388,0.69656399,0.16856075,0.50090727,0.11591995,1.29299747,0.00000000
-2.00800400,3.08558162,1.63434632,0.70789104,0.17580199,0.51624945,0.10225056,1.30065229,0.00000000
-2.00200100,3.13624978,1.66476053,0.71951420,0.18264116,0.53185819,0.08983843,1.30753267,0.00000000
-1.99599800,3.18437907,1.69353001,0.73091480,0.18893331,0.54746626,0.07867404,1.31291865,0.00000000
-1.98999500,3.22814141,1.71985100,0.74158889,0.19454570,0.56282488,0.06872352,1.31615263,0.00000000
-1.98399200,3.26590478,1.74304580,0.75106833,0.19936305,0.57771285,0.05993307,1.31667174,0.00000000
-1.97798899,3.29630106,1.76258877,0.75893978,0.20329216,0.59194376,0.05223341,1.31403486,0.00000000
-1.97198599,3.31827979,1.77812410,0.76486052,0.20626581,0.60537087,0.04554411,1.30794325,0.00000000
-1.96598299,3.33114552,1.78947453,0.76857078,0.20824557,0.61788957,0.03977751,1.29825384,0.00000000
-1.95997999,3.33457771,1.79664114,0.76990183,0.20922356,0.62943742,0.03484233,1.28498487,0.00000000
-1.95397699,3.32863241,1.79979436,0.76877971,0.20922289,0.63999179,0.03064677,1.26831370,0.00000000
-1.94797399,3.31372672,1.79925721,0.76522468,0.20829690,0.64956542,0.02710102,1.24856732,0.00000000
-1.94197099,3.29060699,1.79548178,0.75934638,0.20652718,0.65820032,0.02411932,1.22620610,0.00000000
-1.93596798,3.26030319,1.78902057,0.75133522,0.20402032,0.66596035,0.02162142,1.20180195,0.00000000
-1.92996498,3.22407206,1.78049435,0.74145054,0.20090378,0.67292310,0.01953364,1.17601194,0.00000000
-1.92396198,3.18333220,1.77055826,0.73000622,0.19732080,0.67917143,0.01778943,1.14954902,0.00000000
-1.91795898,3.13959464,1.75986802,0.71735452,0.19342478,0.68478544,0.01632965,1.12315105,0.00000000
-1.91195598,3.09439214,1.74904789,0.70386903,0.18937323,0.68983506,0.01510248,1.09754984,0.00000000
-1.90595298,3.04921083,1.73866183,0.68992745,0.18532160,0.69437381,0.01406319,1.07344152,0.00000000
-1.89994997,3.00542712,1.72918918,0.67589515,0.18141733,0.69843407,0.01317371,1.05145952,0.00000000
-1.89394697,2.96425260,1.72100579,0.66211018,0.17779421,0.70202384,0.01240207,1.03215137,0.00000000
-1.88794397,2.92668909,1.71437111,0.64887024,0.17456745,0.70512540,0.01172187,1.01596011,0.00000000
-1.88194097,2.89349551,1.70942180,0.63642229,0.17182947,0.70769555,0.01111166,1.00321108,0.00000000
-1.87593797,2.86516748,1.70617159,0.62495505,0.16964685,0.70966755,0.01055438,0.99410442,0.00000000
-1.86993497,2.84193015,1.70451733,0.61459456,0.16805818,0.71095445,0.01003684,0.98871357,0.00000000
-1.86393197,2.82374401,1.70425062,0.60540298,0.16707330,0.71145365,0.00954921,0.98698954,0.00000000
-1.85792896,2.81032307,1.70507428,0.59738041,0.16667353,0.71105234,0.00908466,0.98877074,0.00000000
-1.85192596,2.80116410,1.70662291,0.59046964,0.16681324,0.70963360,0.00863893,0.99379789,0.00000000
-1.84592296,2.79558552,1.70848650,0.58456343,0.16742241,0.70708278,0.00821012,1.00173310,0.00000000
-1.83991996,2.79277386,1.71023601,0.57951392,0.16841016,0.70329392,0.00779839,1.01218251,0.00000000
-1.83391696,2.79183578,1.71144997,0.57514381,0.16966919,0.69817596,0.00740579,1.02472129,0.00000000
-1.82791396,2.79185317,1.71174083,0.57125849,0.17108072,0.69165841,0.00703615,1.03891988,0.00000000
-1.82191096,2.79193901,1.71078012,0.56765893,0.17251993,0.68369639,0.00669493,1.05437038,0.00000000
-1.81590795,2.79129144,1.70832135,0.56415439,0.17386161,0.67427479,0.00638920,1.07071184,0.00000000
-1.80990495,2.78924366,1.70421958,0.56057467,0.17498570,0.66341148,0.00612760,1.08765311,0.00000000
-1.80390195,2.78530748,1.69844694,0.55678114,0.17578265,0.65115929,0.00592033,1.10499230,0.00000000
-1.79789895,2.77920834,1.69110311,0.55267628,0.17615822,0.63760698,0.00577917,1.12263165,0.00000000
-1.79189595,2.77091023,1.68242034,0.54821111,0.17603775,0.62287881,0.00571755,1.14058697,0.00000000
-1.78589295,2.76062911,1.67276247,0.54339029,0.17536948,0.60713303,0.00575062,1.15899102,0.00000000
-1.77988994,2.74883405,1.66261767,0.53827464,0.17412696,0.59055902,0.00589530,1.17809037,0.00000000
-1.77388694,2.73623570,1.65258515,0.53298099,0.17231049,0.57337340,0.00617045,1.19823560,0.00000000
-1.76788394,2.72376245,1.64335593,0.52767917,0.16994744,0.55581501,0.00659692,1.21986521,0.00000000
-1.76188094,2.71252515,1.63568839,0.52258660,0.16709148,0.53813908,0.00719771,1.24348356,0.00000000
-1.75587794,2.70377180,1.63037958,0.51796032,0.16382092,0.52061072,0.00799809,1.26963396,0.00000000
-1.74987494,2.69883427,1.62823324,0.51408718,0.16023599,0.50349799,0.00902568,1.29886799,0.00000000
-1.74387194,2.69906969,1.63002627,0.51127231,0.15645545,0.48706484,0.01031057,1.33171258,0.00000000
-1.73786893,2.70579911,1.63647497,0.50982675,0.15261250,0.47156429,0.01188538,1.36863656,0.00000000
-1.73186593,2.72024687,1.64820292,0.51005444,0.14885026,0.45723209,0.01378530,1.41001844,0.00000000
-1.72586293,2.74348365,1.66571218,0.51223958,0.14531697,0.44428129,0.01604806,1.45611732,0.00000000
-1.71985993,2.77637636,1.68935947,0.51663465,0.14216112,0.43289793,0.01871393,1.50704866,0.00000000
-1.71385693,2.81954769,1.71933878,0.52344989,0.13952662,0.42323821,0.02182555,1.56276657,0.00000000
-1.70785393,2.87334770,1.75567156,0.53284461,0.13754833,0.41542724,0.02542776,1.62305381,0.00000000
-1.70185093,2.93783909,1.79820541,0.54492082,0.13634785,0.40955950,0.02956737,1.68752054,0.00000000
-1.69584792,3.01279730,1.84662139,0.55971951,0.13602998,0.40570109,0.03429283,1.75561217,0.00000000
-1.68984492,3.09772548,1.90045007,0.57721955,0.13667966,0.40389358,0.03965377,1.82662642,0.00000000
-1.68384192,3.19188382,1.95909554,0.59733949,0.13835968,0.40415925,0.04570055,1.89973889,0.00000000
-1.67783892,3.29433156,2.02186611,0.61994190,0.14110900,0.40650751,0.05248358,1.97403619,0.00000000
-1.67183592,3.40397950,2.08801044,0.64484003,0.14494188,0.41094201,0.06005267,2.04855499,0.00000000
-1.66583292,3.51964996,2.15675671,0.67180644,0.14984755,0.41746793,0.06845615,2.12232510,0.00000000
-1.65982991,3.64014084,2.22735298,0.70058300,0.15579072,0.42609910,0.07773989,2.19441430,0.00000000
-1.65382691,3.76428985,2.29910605,0.73089165,0.16271251,0.43686415,0.08794625,2.26397248,0.00000000
-1.64782391,3.89103509,2.37141675,0.76244538,0.17053201,0.44981146,0.09911284,2.33027270,0.00000000
-1.64182091,4.01946832,2.44380913,0.79495876,0.17914829,0.46501224,0.11127109,2.39274667,0.00000000
-1.63581791,4.14887747,2.51595197,0.82815731,0.18844279,0.48256145,0.12444481,2.45101265,0.00000000
-1.62981491,4.27877553,2.58767084,0.86178536,0.19828202,0.50257626,0.13864848,2.50489384,0.00000000
-1.62381191,4.40891399,2.65894991,0.89561185,0.20852049,0.52519193,0.15388550,2.55442624,0.00000000
-1.61780890,4.53927947,2.72992304,0.92943385,0.21900384,0.55055523,0.17014640,2.59985498,0.00000000
-1.61180590,4.67007351,2.80085453,0.96307756,0.22957204,0.57881537,0.18740686,2.64161922,0.00000000
-1.60580290,4.80167623,2.87211032,0.99639698,0.24006261,0.61011304,0.20562589,2.68032608,0.00000000
-1.59979990,4.93459585,2.94412123,1.02927021,0.25031385,0.64456787,0.22474405,2.71671477,0.00000000
-1.59379690,5.06940661,3.01734022,1.06159392,0.26016797,0.68226499,0.24468179,2.75161257,0.00000000
-1.58779390,5.20667859,3.09219603,1.09327623,0.26947402,0.72324146,0.26533811,2.78588493,0.00000000
-1.58179090,5.34690346,3.16904603,1.12422873,0.27809077,0.76747324,0.28658962,2.82038208,0.00000000
-1.57578789,5.49042051,3.24813088,1.15435817,0.28588917,0.81486358,0.30829002,2.85588506,0.00000000
-1.56978489,5.63734728,3.32953391,1.18355844,0.29275470,0.86523353,0.33027024,2.89305379,0.00000000
-1.56378189,5.78751920,3.41314754,1.21170353,0.29858935,0.91831530,0.35233927,2.93238010,0.00000000
-1.55777889,5.94044205,3.49864905,1.23864202,0.30331317,0.97374906,0.37428575,2.97414813,0.00000000
-1.55177589,6.09526047,3.58548727,1.26419359,0.30686566,1.03108353,0.39588047,3.01840424,0.00000000
-1.54577289,6.25074493,3.67288124,1.28814786,0.30920655,1.08978072,0.41687968,3.06493827,0.00000000
-1.53976988,6.40529877,3.75983127,1.31026588,0.31031635,1.14922467,0.43702931,3.11327702,0.00000000
-1.53376688,6.55698548,3.84514208,1.33028419,0.31019643,1.20873427,0.45607002,3.16269080,0.00000000
-1.52776388,6.70357580,3.92745709,1.34792152,0.30886872,1.26757952,0.47374290,3.21221262,0.00000000
-1.52176088,6.84261274,4.00530236,1.36288760,0.30637498,1.32500080,0.48979578,3.26066948,0.00000000
-1.51575788,6.97149193,4.07713798,1.37489395,0.30277576,1.38023035,0.50398989,3.30672435,0.00000000
-1.50975488,7.08755366,4.14141455,1.38366591,0.29814897,1.43251500,0.51610672,3.34892692,0.00000000
-1.50375188,7.18818256,4.19663196,1.38895535,0.29258810,1.48113933,0.52595470,3.38577101,0.00000000
-1.49774887,7.27091020,4.24139757,1.39055344,0.28620020,1.52544803,0.53337556,3.41575581,0.00000000
-1.49174587,7.33351592,4.27448114,1.38830268,0.27910362,1.56486665,0.53825005,3.43744850,0.00000000
-1.48574287,7.37412112,4.29486376,1.38210763,0.27142548,1.59891959,0.54050274,3.44954515,0.00000000
-1.47973987,7.39127266,4.30177860,1.37194378,0.26329914,1.62724474,0.54010580,3.45092748,0.00000000
-1.47373687,7.38401159,4.29474177,1.35786389,0.25486143,1.64960398,0.53708131,3.44071289,0.00000000
-1.46773387,7.35192399,4.27357189,1.34000171,0.24625003,1.66588905,0.53150235,3.41829572,0.00000000
-1.46173087,7.29517194,4.23839794,1.31857261,0.23760082,1.67612273,0.52349238,3.38337813,0.00000000
-1.45572786,7.21450328,4.18965519,1.29387130,0.22904533,1.68045517,0.51322326,3.33598954,0.00000000
-1.44972486,7.11124005,4.12806999,1.26626644,0.22070844,1.67915577,0.50091171,3.27649389,0.00000000
-1.44372186,6.98724652,4.05463441,1.23619278,0.21270626,1.67260095,0.48681447,3.20558502,0.00000000
-1.43771886,6.84487859,3.97057258,1.20414072,0.20514429,1.66125855,0.47122224,3.12427054,0.00000000
-1.43171586,6.68691717,3.87730044,1.17064420,0.19811587,1.64566971,0.45445266,3.03384531,0.00000000
-1.42571286,6.51648873,3.77638138,1.13626712,0.19170098,1.62642901,0.43684260,2.93585600,0.00000000
