energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,S_s_up,S_p_up,Zr_p_up,Zr_d_up
-3.07653827,3.48655809,1.67025386,0.62678518,0.00631265,0.77489553,0.05437584,0.72448424,2.22236214,0.85765966
-3.07053527,3.56047461,1.68374083,0.63322086,0.00685160,0.80109416,0.05504924,0.73494822,2.30359355,0.87684627
-3.06453227,3.62424412,1.69043068,0.63719919,0.00740207,0.82591088,0.05548244,0.74314636,2.38226715,0.89353898
-3.05852926,3.67745013,1.69051110,0.63875815,0.00795722,0.84905047,0.05567486,0.74915371,2.45730077,0.90762512
-3.05252626,3.71984777,1.68426990,0.63798725,0.00850946,0.87022790,0.05562917,0.75309176,2.52760276,0.91903703
-3.04652326,3.75136513,1.67208156,0.63502555,0.00905058,0.88917304,0.05535098,0.75512529,2.59209948,0.92775191
-3.04052026,3.77210217,1.65439289,0.63005854,0.00957198,0.90563577,0.05484850,0.75545844,2.64976503,0.93379091
-3.03451726,3.78232740,1.63170839,0.62331381,0.01006486,0.91939161,0.05413216,0.75433018,2.69965203,0.93721754
-3.02851426,3.78247227,1.60457609,0.61505583,0.01052046,0.93024741,0.05321428,0.75200932,2.74092229,0.93813540
-3.02251126,3.77312346,1.57357433,0.60557981,0.01093032,0.93804699,0.05210875,0.74878916,2.77287588,0.93668537
-3.01650825,3.75501296,1.53929992,0.59520493,0.01128659,0.94267650,0.05083074,0.74498179,2.79497735,0.93304232
-3.01050525,3.72900590,1.50235791,0.58426700,0.01158221,0.94406922,0.04939648,0.74091217,2.80687781,0.92741139
-3.00450225,3.69608615,1.46335301,0.57311081,0.01181125,0.94220941,0.04782305,0.73691205,2.80843162,0.92002384
-2.99849925,3.65733950,1.42288260,0.56208226,0.01196903,0.93713514,0.04612822,0.73331365,2.79970686,0.91113264
-2.99249625,3.61393452,1.38153114,0.55152051,0.01205237,0.92893972,0.04433029,0.73044320,2.78098882,0.90100765
-2.98649325,3.56710104,1.33986564,0.54175026,0.01205966,0.91777156,0.04244796,0.72861441,2.75277613,0.88993068
-2.98049025,3.51810645,1.29843192,0.53307437,0.01199094,0.90383252,0.04050023,0.72812184,2.71576946,0.87819017
-2.97448724,3.46823006,1.25775115,0.52576686,0.01184793,0.88737439,0.03850620,0.72923434,2.67085324,0.86607577
-2.96848424,3.41873606,1.21831658,0.52006662,0.01163395,0.86869392,0.03648499,0.73218858,2.61907079,0.85387282
-2.96248124,3.37084548,1.18058996,0.51617178,0.01135384,0.84812615,0.03445550,0.73718296,2.56159408,0.84185678
-2.95647824,3.32570812,1.14499768,0.51423504,0.01101376,0.82603654,0.03243623,0.74437190,2.49968925,0.83028771
-2.95047524,3.28437514,1.11192639,0.51435996,0.01062105,0.80281200,0.03044507,0.75386097,2.43467921,0.81940507
-2.94447224,3.24777348,1.08171842,0.51659839,0.01018390,0.77885128,0.02849906,0.76570281,2.36790519,0.80942271
-2.93846923,3.21668298,1.05466685,0.52094914,0.00971121,0.75455496,0.02661416,0.77989437,2.30068853,0.80052458
-2.93246623,3.19171742,1.03101082,0.52735801,0.00921220,0.73031559,0.02480501,0.79637544,2.23429450,0.79286097
-2.92646323,3.17331019,1.01093118,0.53571908,0.00869625,0.70650832,0.02308477,0.81502880,2.16989963,0.78654571
-2.92046023,3.16170574,0.99454694,0.54587750,0.00817258,0.68348240,0.02146487,0.83568212,2.10856363,0.78165432
-2.91445723,3.15695715,0.98191298,0.55763361,0.00765005,0.66155398,0.01995499,0.85811166,2.05120719,0.77822331
-2.90845423,3.15893039,0.97301915,0.57074832,0.00713696,0.64100030,0.01856287,0.88204779,1.99859612,0.77625068
-2.90245123,3.16731522,0.96779120,0.58494975,0.00664089,0.62205581,0.01729441,0.90718216,1.95133240,0.77569774
-2.89644822,3.18164255,0.96609364,0.59994084,0.00616858,0.60490994,0.01615362,0.93317653,1.90985203,0.77649206
-2.89044522,3.20130771,0.96773452,0.61540777,0.00572586,0.58970693,0.01514278,0.95967275,1.87442941,0.77853172
-2.88444222,3.22559858,0.97247211,0.63102897,0.00531760,0.57654730,0.01426258,0.98630366,1.84518759,0.78169048
-2.87843922,3.25372746,0.98002315,0.64648430,0.00494771,0.56549106,0.01351226,1.01270451,1.82211356,0.78582388
-2.87243622,3.28486524,0.99007245,0.66146418,0.00461918,0.55656219,0.01288990,1.03852424,1.80507718,0.79077588
-2.86643322,3.31817615,1.00228320,0.67567830,0.00433412,0.54975417,0.01239257,1.06343631,1.79385278,0.79638581
-2.86043022,3.35285137,1.01630759,0.68886354,0.00409382,0.54503618,0.01201660,1.08714841,1.78814180,0.80249527
-2.85442721,3.38813988,1.03179714,0.70079083,0.00389883,0.54235938,0.01175774,1.10941059,1.78759520,0.80895469
-2.84842421,3.42337473,1.04841206,0.71127056,0.00374905,0.54166312,0.01161134,1.13002143,1.79183428,0.81562917
-2.84242121,3.45799350,1.06582935,0.72015652,0.00364379,0.54288040,0.01157249,1.14883177,1.80046885,0.82240319
-2.83641821,3.49155167,1.08374899,0.72734789,0.00358184,0.54594236,0.01163605,1.16574596,1.81311175,0.82918416
-2.83041521,3.52372831,1.10189802,0.73278956,0.00356153,0.55078154,0.01179670,1.18072032,1.82938909,0.83590430
-2.82441221,3.55432358,1.12003240,0.73647052,0.00358076,0.55733353,0.01204886,1.19375905,1.84894582,0.84252095
-2.81840920,3.58324850,1.13793653,0.73842052,0.00363704,0.56553713,0.01238668,1.20490767,1.87144676,0.84901508
-2.81240620,3.61050734,1.15542083,0.73870521,0.00372752,0.57533286,0.01280385,1.21424441,1.89657316,0.85538826
-2.80640320,3.63617395,1.17231742,0.73742003,0.00384898,0.58666003,0.01329349,1.22187003,1.92401558,0.86165802
-2.80040020,3.66036355,1.18847466,0.73468320,0.00399785,0.59945255,0.01384801,1.22789673,1.95346384,0.86785204
-2.79439720,3.68320171,1.20375093,0.73062811,0.00417021,0.61363387,0.01445895,1.23243668,1.98459519,0.87400141
-2.78839420,3.70479269,1.21800836,0.72539574,0.00436184,0.62911137,0.01511690,1.23559118,2.01706176,0.88013345
-2.78239120,3.72518930,1.23110709,0.71912734,0.00456819,0.64577076,0.01581140,1.23744083,2.05047871,0.88626447
-2.77638819,3.74436633,1.24290070,0.71195791,0.00478445,0.66347082,0.01653096,1.23803768,2.08441408,0.89239302
-2.77038519,3.76219966,1.25323331,0.70401070,0.00500562,0.68203917,0.01726313,1.23739973,2.11838172,0.89849409
-2.76438219,3.77845245,1.26193872,0.69539325,0.00522653,0.70126924,0.01799457,1.23550827,2.15183797,0.90451473
-2.75837919,3.79276989,1.26884179,0.68619493,0.00544196,0.72091911,0.01871134,1.23230836,2.18418291,0.91037135
-2.75237619,3.80468313,1.27376227,0.67648620,0.00564674,0.74071222,0.01939914,1.22771247,2.21476664,0.91594917
-2.74637319,3.81362250,1.27652079,0.66631961,0.00583585,0.76034037,0.02004366,1.22160706,2.24290050,0.92110376
-2.74037019,3.81893974,1.27694679,0.65573236,0.00600454,0.77946890,0.02063098,1.21386196,2.26787315,0.92566495
-2.73436718,3.81993819,1.27488807,0.64475025,0.00614847,0.79774402,0.02114799,1.20434181,2.28897092,0.92944275
-2.72836418,3.81590938,1.27022119,0.63339272,0.00626381,0.81480213,0.02158280,1.19291901,2.30550146,0.93223525
-2.72236118,3.80617424,1.26286228,0.62167857,0.00634737,0.83028070,0.02192522,1.17948736,2.31681981,0.93383802
-2.71635818,3.79012640,1.25277744,0.60963197,0.00639667,0.84383032,0.02216712,1.16397546,2.32235548,0.93405458
-2.71035518,3.76727540,1.23999203,0.59728837,0.00641005,0.85512737,0.02230274,1.14635915,2.32163914,0.93270732
-2.70435218,3.73728696,1.22459834,0.58469981,0.00638667,0.86388671,0.02232899,1.12667204,2.31432760,0.92964838
-2.69834917,3.70001804,1.20676079,0.57193918,0.00632661,0.86987373,0.02224562,1.10501338,2.30022556,0.92476969
-2.69234617,3.65554434,1.18671845,0.55910333,0.00623077,0.87291518,0.02205526,1.08155277,2.27930290,0.91801170
-2.68634317,3.60417834,1.16478433,0.54631436,0.00610092,0.87290815,0.02176340,1.05653126,2.25170644,0.90937014
-2.68034017,3.54647652,1.14134129,0.53371931,0.00593958,0.86982658,0.02137825,1.03025850,2.21776510,0.89890039
-2.67433717,3.48323464,1.11683459,0.52148788,0.00574996,0.86372509,0.02091046,1.00310611,2.17798813,0.88671908
-2.66833417,3.41547107,1.09176111,0.50980835,0.00553584,0.85473954,0.02037282,0.97549737,2.13305588,0.87300271
-2.66233117,3.34439825,1.06665555,0.49888174,0.00530142,0.84308439,0.01977976,0.94789361,2.08380333,0.85798317
-2.65632816,3.27138329,1.04207407,0.48891459,0.00505123,0.82904665,0.01914694,0.92077805,2.03119671,0.84194041
-2.65032516,3.19789934,1.01857584,0.48011041,0.00478993,0.81297682,0.01849062,0.89463758,1.97630394,0.82519238
-2.64432216,3.12546956,0.99670333,0.47266049,0.00452222,0.79527680,0.01782719,0.86994361,1.92025995,0.80808269
-2.63831916,3.05560634,0.97696188,0.46673432,0.00425262,0.77638557,0.01717253,0.84713270,1.86422822,0.79096664
-2.63231616,2.98974836,0.95979962,0.46247013,0.00398546,0.75676297,0.01654154,0.82658794,1.80935997,0.77419613
-2.62631316,2.92919858,0.94558842,0.45996612,0.00372463,0.73687247,0.01594760,0.80862208,1.75675273,0.75810429
-2.62031016,2.87506592,0.93460682,0.45927276,0.00347361,0.71716350,0.01540213,0.79346304,1.70741000,0.74299050
-2.61430715,2.82821363,0.92702560,0.46038663,0.00323533,0.69805431,0.01491430,0.78124278,1.66220371,0.72910668
-2.60830415,2.78921679,0.92289699,0.46324624,0.00301211,0.67991601,0.01449069,0.77198977,1.62184121,0.71664538
-2.60230115,2.75833124,0.92214781,0.46772999,0.00280570,0.66305861,0.01413518,0.76562571,1.58683814,0.70573048
-2.59629815,2.73547554,0.92457728,0.47365662,0.00261721,0.64771967,0.01384887,0.76196655,1.55749854,0.69641080
-2.59029515,2.72022704,0.92985964,0.48078816,0.00244714,0.63405604,0.01363012,0.76072781,1.53390307,0.68865719
-2.58429215,2.71183249,0.93755166,0.48883533,0.00229547,0.62213921,0.01347470,0.76153411,1.51590603,0.68236307
-2.57828914,2.70923304,0.94710501,0.49746530,0.00216163,0.61195432,0.01337606,0.76393235,1.50314123,0.67734857
-2.57228614,2.71110248,0.95788302,0.50631160,0.00204464,0.60340294,0.01332558,0.76740810,1.49503676,0.67336806
-2.56628314,2.71589736,0.96918138,0.51498562,0.00194312,0.59630951,0.01331304,0.77140450,1.49083784,0.67012072
-2.56028014,2.72191669,0.98025184,0.52308952,0.00185543,0.59043099,0.01332701,0.77534281,1.48963696,0.66726365
-2.55427714,2.72736872,0.99032821,0.53022973,0.00177974,0.58546938,0.01335535,0.77864382,1.49041000,0.66442689
-2.54827414,2.73044186,0.99865331,0.53603079,0.00171406,0.58108643,0.01338568,0.78074914,1.49205667,0.66122977
-2.54227114,2.72937652,1.00450603,0.54014867,0.00165642,0.57691980,0.01340590,0.78114161,1.49344374,0.65729759
-2.53626813,2.72253496,1.00722712,0.54228318,0.00160486,0.57260003,0.01340462,0.77936390,1.49344890,0.65227813
-2.53026513,2.70846584,1.00624269,0.54218886,0.00155755,0.56776738,0.01337161,0.77503467,1.49100373,0.64585708
-2.52426213,2.68596110,1.00108446,0.53968398,0.00151281,0.56208796,0.01329816,0.76786161,1.48513370,0.63777170
-2.51825913,2.65410249,0.99140581,0.53465714,0.00146920,0.55526823,0.01317734,0.75765098,1.47499366,0.62782229
-2.51225613,2.61229629,0.97699301,0.52707137,0.00142555,0.54706747,0.01300428,0.74431329,1.45989748,0.61588088
-2.50625313,2.56029478,0.95777126,0.51696551,0.00138094,0.53730764,0.01277625,0.72786514,1.43934066,0.60189684
-2.50025013,2.49820399,0.93380541,0.50445284,0.00133477,0.52588021,0.01249273,0.70842710,1.41301523,0.58589937
-2.49424712,2.42647791,0.90529527,0.48971712,0.00128675,0.51274993,0.01215535,0.68621802,1.38081650,0.56799670
-2.48824412,2.34589958,0.87256621,0.47300622,0.00123689,0.49795535,0.01176780,0.66154602,1.34284176,0.54837233
-2.48224112,2.25755060,0.83605524,0.45462368,0.00118549,0.48160627,0.01133559,0.63479672,1.29938131,0.52727842
-2.47623812,2.16277054,0.79629370,0.43491854,0.00113311,0.46387840,0.01086584,0.60641925,1.25090244,0.50502680
-2.47023512,2.06310842,0.75388720,0.41427399,0.00108060,0.44500540,0.01036695,0.57691061,1.19802752,0.48197809
-2.46423212,1.96026844,0.70949392,0.39309514,0.00102903,0.42526907,0.00984828,0.54679918,1.14150723,0.45852936
-2.45822911,1.85605244,0.66380226,0.37179661,0.00097969,0.40498791,0.00931977,0.51662789,1.08219051,0.43510097
-2.45222611,1.75230136,0.61750883,0.35079022,0.00093408,0.38450470,0.00879164,0.48693772,1.02099245,0.41212303
-2.44622311,1.65083802,0.57129765,0.33047321,0.00089386,0.36417373,0.00827396,0.45825207,0.95886172,0.39002213
-2.44022011,1.55341322,0.52582132,0.31121759,0.00086092,0.34434805,0.00777643,0.43106253,0.89674873,0.36920863
-2.43421711,1.46165686,0.48168485,0.29336058,0.00083726,0.32536744,0.00730801,0.40581632,0.83557593,0.35006507
-2.42821411,1.37703552,0.43943247,0.27719666,0.00082513,0.30754727,0.00687671,0.38290588,0.77621109,0.33293596
-2.42221111,1.30081757,0.39953782,0.26297125,0.00082689,0.29116887,0.00648940,0.36266060,0.71944442,0.31811913
-2.41620810,1.23404629,0.36239742,0.25087619,0.00084516,0.27647144,0.00615165,0.34534094,0.66597026,0.30585899
-2.41020510,1.17752163,0.32832746,0.24104695,0.00088270,0.26364588,0.00586765,0.33113493,0.61637344,0.29634155
-2.40420210,1.13179020,0.29756358,0.23356169,0.00094253,0.25283053,0.00564017,0.32015696,0.57112055,0.28969142
-2.39819910,1.09714350,0.27026338,0.22844189,0.00102786,0.24410884,0.00547057,0.31244871,0.53055593,0.28597061
-2.39219610,1.07362360,0.24651102,0.22565463,0.00114209,0.23750902,0.00535883,0.30798216,0.49490214,0.28517917
-2.38619310,1.06103560,0.22632369,0.22511618,0.00128885,0.23300540,0.00530370,0.30666428,0.46426437,0.28725734
-2.38019010,1.05896601,0.20965918,0.22669682,0.00147190,0.23052151,0.00530277,0.30834324,0.43863819,0.29208922
-2.37418709,1.06680581,0.19642417,0.23022665,0.00169513,0.22993446,0.00535263,0.31281591,0.41792010,0.29950766
-2.36818409,1.08377743,0.18648286,0.23550217,0.00196245,0.23108058,0.00544907,0.31983612,0.40191999,0.30930021
-2.36218109,1.10896420,0.17966525,0.24229339,0.00227773,0.23376192,0.00558723,0.32912360,0.39037492,0.32121586
-2.35617809,1.14134142,0.17577512,0.25035117,0.00264465,0.23775341,0.00576176,0.34037318,0.38296357,0.33497238
-2.35017509,1.17980788,0.17459713,0.25941477,0.00306657,0.24281035,0.00596703,0.35326382,0.37932048,0.35026401
-2.34417209,1.22321683,0.17590301,0.26921909,0.00354639,0.24867599,0.00619730,0.36746745,0.37904993,0.36676939
-2.33816908,1.27040554,0.17945685,0.27950159,0.00408632,0.25508892,0.00644681,0.38265703,0.38173854,0.38415935
-2.33216608,1.32022270,0.18501924,0.29000863,0.00468774,0.26179014,0.00670998,0.39851381,0.38696660,0.40210458
-2.32616308,1.37155294,0.19235058,0.30050107,0.00535095,0.26852941,0.00698147,0.41473348,0.39431766,0.42028282
-2.32016008,1.42333800,0.20121347,0.31075894,0.00607501,0.27507093,0.00725628,0.43103116,0.40338632,0.43838559
-2.31415708,1.47459431,0.21137453,0.32058516,0.00685759,0.28119812,0.00752980,0.44714499,0.41378419,0.45612430
-2.30815408,1.52442671,0.22260558,0.32980813,0.00769475,0.28671736,0.00779784,0.46283847,0.42514407,0.47323556
-2.30215108,1.57203832,0.23468468,0.33828336,0.00858088,0.29146084,0.00805665,0.47790147,0.43712247,0.48948573
-2.29614807,1.61673678,0.24739692,0.34589391,0.00950865,0.29528829,0.00830293,0.49215010,0.44940083,0.50467461
-2.29014507,1.65793709,0.26053533,0.35254997,0.01046894,0.29808783,0.00853375,0.50542551,0.46168551,0.51863825
-2.28414207,1.69516149,0.27390191,0.35818751,0.01145098,0.29977594,0.00874659,0.51759197,0.47370707,0.53125087
-2.27813907,1.72803673,0.28730899,0.36276622,0.01244243,0.30029662,0.00893923,0.52853428,0.48521901,0.54242589
-2.27213607,1.75628935,0.30058081,0.36626693,0.01342962,0.29961997,0.00910977,0.53815502,0.49599633,0.55211605
-2.26613307,1.77973952,0.31355544,0.36868860,0.01439780,0.29774024,0.00925657,0.54637165,0.50583419,0.56031266
-2.26013007,1.79829369,0.32608687,0.37004522,0.01533154,0.29467357,0.00937822,0.55311394,0.51454690,0.56704402
-2.25412706,1.81193672,0.33804723,0.37036263,0.01621505,0.29045544,0.00947353,0.55832179,0.52196739,0.57237295
-2.24812406,1.82072374,0.34932895,0.36967555,0.01703270,0.28513813,0.00954151,0.56194365,0.52794718,0.57639353
-2.24212106,1.82477189,0.35984668,0.36802491,0.01776945,0.27878814,0.00958138,0.56393568,0.53235704,0.57922702
-2.23611806,1.82425224,0.36953878,0.36545556,0.01841132,0.27148374,0.00959261,0.56426167,0.53508810,0.58101711
-2.23011506,1.81938189,0.37836822,0.36201448,0.01894590,0.26331264,0.00957487,0.56289368,0.53605344,0.58192443
-2.22411206,1.81041630,0.38632269,0.35774945,0.01936269,0.25436989,0.00952815,0.55981337,0.53518986,0.58212047
-2.21810905,1.79764164,0.39341386,0.35270829,0.01965357,0.24475598,0.00945272,0.55501385,0.53245980,0.58178117
-2.21210605,1.78136742,0.39967564,0.34693843,0.01981302,0.23457509,0.00934915,0.54850181,0.52785302,0.58108005
-2.20610305,1.76191902,0.40516146,0.34048699,0.01983839,0.22393356,0.00921837,0.54029989,0.52138799,0.58018133
-2.20010005,1.73963032,0.40994070,0.33340110,0.01972999,0.21293850,0.00906166,0.53044890,0.51311268,0.57923320
-2.19409705,1.71483640,0.41409432,0.32572843,0.01949110,0.20169650,0.00888061,0.51900980,0.50310477,0.57836141
-2.18809405,1.68786647,0.41770987,0.31751782,0.01912790,0.19031242,0.00867716,0.50606518,0.49147094,0.57766354
-2.18209105,1.65903707,0.42087626,0.30882002,0.01864930,0.17888831,0.00845352,0.49172019,0.47834547,0.57720421
-2.17608804,1.62864600,0.42367840,0.29968824,0.01806665,0.16752232,0.00821213,0.47610264,0.46388802,0.57701142
-2.17008504,1.59696698,0.42619221,0.29017870,0.01739338,0.15630773,0.00795564,0.45936245,0.44828065,0.57707439
-2.16408204,1.56424556,0.42848011,0.28035092,0.01664468,0.14533206,0.00768680,0.44167015,0.43172429,0.57734290
-2.15807904,1.53069635,0.43058747,0.27026787,0.01583697,0.13467620,0.00740843,0.42321476,0.41443475,0.57772841
-2.15207604,1.49650187,0.43254009,0.25999588,0.01498750,0.12441373,0.00712334,0.40420091,0.39663842,0.57810689
-2.14607304,1.46181320,0.43434298,0.24960431,0.01411391,0.11461033,0.00683427,0.38484542,0.37856789,0.57832335
-2.14007004,1.42675221,0.43598052,0.23916514,0.01323373,0.10532339,0.00654381,0.36537340,0.36045766,0.57819793
-2.13406703,1.39141562,0.43741791,0.22875222,0.01236405,0.09660173,0.00625440,0.34601411,0.34253996,0.57753328
-2.12806403,1.35588037,0.43860402,0.21844052,0.01152110,0.08848553,0.00596828,0.32699663,0.32504096,0.57612302
-2.12206103,1.32021006,0.43947525,0.20830521,0.01071998,0.08100640,0.00568744,0.30854553,0.30817728,0.57376074
-2.11605803,1.28446211,0.43996024,0.19842063,0.00997438,0.07418766,0.00541365,0.29087665,0.29215299,0.57024927
-2.11005503,1.24869501,0.43998515,0.18885924,0.00929639,0.06804467,0.00514844,0.27419307,0.27715690,0.56540974
-2.10405203,1.21297515,0.43947917,0.17969054,0.00869635,0.06258534,0.00489311,0.25868144,0.26336031,0.55908985
-2.09804902,1.17738280,0.43837973,0.17097992,0.00818277,0.05781062,0.00464876,0.24450860,0.25091508,0.55117122
-2.09204602,1.14201654,0.43663736,0.16278755,0.00776223,0.05371512,0.00441630,0.23181866,0.23995188,0.54157514
-2.08604302,1.10699609,0.43421957,0.15516734,0.00743942,0.05028764,0.00419645,0.22073049,0.23057878,0.53026670
-2.08004002,1.07246294,0.43111373,0.14816583,0.00721706,0.04751173,0.00398980,0.21133575,0.22287993,0.51725700
-2.07403702,1.03857893,0.42732868,0.14182126,0.00709600,0.04536620,0.00379679,0.20369731,0.21691448,0.50260332
-2.06803402,1.00552272,0.42289504,0.13616266,0.00707521,0.04382554,0.00361774,0.19784831,0.21271566,0.48640741
-2.06203102,0.97348443,0.41786411,0.13120916,0.00715187,0.04286039,0.00345282,0.19379169,0.21029016,0.46881188
-2.05602801,0.94265886,0.41230571,0.12696938,0.00732137,0.04243787,0.00330209,0.19150042,0.20961786,0.44999503
-2.05002501,0.91323779,0.40630491,0.12344112,0.00757748,0.04252204,0.00316547,0.19091829,0.21065205,0.43016437
-2.04402201,0.88540192,0.39995809,0.12061129,0.00791233,0.04307428,0.00304272,0.19196148,0.21332023,0.40954917
-2.03801901,0.85931331,0.39336856,0.11845617,0.00831662,0.04405388,0.00293345,0.19452085,0.21752568,0.38839260
-2.03201601,0.83510877,0.38664212,0.11694204,0.00877969,0.04541859,0.00283710,0.19846507,0.22314995,0.36694357
-2.02601301,0.81289498,0.37988296,0.11602614,0.00928971,0.04712548,0.00275291,0.20364457,0.23005627,0.34544902
-2.02001001,0.79274577,0.37319008,0.11565811,0.00983388,0.04913184,0.00267998,0.20989624,0.23809402,0.32414680
-2.01400700,0.77470197,0.36665465,0.11578176,0.01039865,0.05139634,0.00261719,0.21704900,0.24710421,0.30325942
-2.00800400,0.75877405,0.36035834,0.11633725,0.01096997,0.05388034,0.00256331,0.22492995,0.25692588,0.28298914
-2.00200100,0.74494748,0.35437295,0.11726356,0.01153360,0.05654931,0.00251695,0.23337113,0.26740333,0.26351429
-1.99599800,0.73319063,0.34876103,0.11850120,0.01207545,0.05937442,0.00247661,0.24221658,0.27839387,0.24498703
-1.98999500,0.72346477,0.34357768,0.11999501,0.01258186,0.06233409,0.00244074,0.25132944,0.28977574,0.22753256
-1.98399200,0.71573551,0.33887321,0.12169703,0.01304000,0.06541553,0.00240778,0.26059891,0.30145597,0.21124957
-1.97798899,0.70998496,0.33469634,0.12356913,0.01343814,0.06861612,0.00237620,0.26994656,0.31337759,0.19621184
-1.97198599,0.70622373,0.33109767,0.12558544,0.01376604,0.07194453,0.00234453,0.27933189,0.32552580,0.18247081
-1.96598299,0.70450180,0.32813314,0.12773423,0.01401515,0.07542152,0.00231147,0.28875645,0.33793268,0.17005877
-1.95997999,0.70491726,0.32586686,0.13001929,0.01417891,0.07908019,0.00227588,0.29826651,0.35067988,0.15899245
-1.95397699,0.70762229,0.32437318,0.13246049,0.01425288,0.08296581,0.00223682,0.30795381,0.36389907,0.14927678
-1.94797399,0.71282533,0.32373756,0.13509359,0.01423486,0.08713489,0.00219363,0.31795416,0.37776970,0.14090840
-1.94197099,0.72078922,0.32405609,0.13796915,0.01412489,0.09165372,0.00214590,0.32844384,0.39251405,0.13387889
-1.93596798,0.73182474,0.32543344,0.14115048,0.01392526,0.09659610,0.00209350,0.33963368,0.40838938,0.12817737
-1.92996498,0.74627960,0.32797923,0.14471077,0.01364034,0.10204058,0.00203656,0.35176092,0.42567734,0.12379236
-1.92396198,0.76452323,0.33180301,0.14872946,0.01327638,0.10806696,0.00197550,0.36507908,0.44467096,0.12071294
-1.91795898,0.78692762,0.33700789,0.15328784,0.01284129,0.11475243,0.00191096,0.37984601,0.46565958,0.11892892
-1.91195598,0.81384524,0.34368331,0.15846425,0.01234429,0.12216730,0.00184381,0.39631086,0.48891227,0.11843035
-1.90595298,0.84558500,0.35189724,0.16432901,0.01179560,0.13037062,0.00177507,0.41470008,0.51466051,0.11920623
-1.89994997,0.88238732,0.36168833,0.17093929,0.01120606,0.13940581,0.00170593,0.43520353,0.54308092,0.12124264
-1.89394697,0.92439997,0.37305863,0.17833426,0.01058676,0.14929654,0.00163767,0.45796094,0.57427886,0.12452048
-1.88794397,0.97165566,0.38596721,0.18653077,0.00994869,0.16004313,0.00157165,0.48304971,0.60827379,0.12901294
-1.88194097,1.02405320,0.40032538,0.19551978,0.00930241,0.17161962,0.00150927,0.51047464,0.64498733,0.13468291
-1.87593797,1.08134314,0.41599388,0.20526380,0.00865774,0.18397176,0.00145193,0.54016007,0.68423472,0.14148068
-1.86993497,1.14311923,0.43278229,0.21569558,0.00802355,0.19701604,0.00140107,0.57194523,0.72572033,0.14934190
-1.86393197,1.20881650,0.45045107,0.22671811,0.00740755,0.21063996,0.00135808,0.60558294,0.76903779,0.15818618
-1.85792896,1.27771633,0.46871618,0.23820604,0.00681616,0.22470355,0.00132440,0.64074206,0.81367494,0.16791633
-1.85192596,1.34895898,0.48725624,0.25000847,0.00625448,0.23904216,0.00130145,0.67701379,0.85902372,0.17841841
-1.84592296,1.42156308,0.50572199,0.26195321,0.00572622,0.25347049,0.00129069,0.71392154,0.90439470,0.18956273
-1.83991996,1.49445166,0.52374773,0.27385204,0.00523382,0.26778772,0.00129362,0.75093426,0.94903592,0.20120557
-1.83391696,1.56648367,0.54096417,0.28550709,0.00477849,0.28178355,0.00131182,0.78748263,0.99215523,0.21319183
-1.82791396,1.63648972,0.55701208,0.29671779,0.00436033,0.29524494,0.00134695,0.82297742,1.03294538,0.22535838
-1.82191096,1.70331035,0.57155606,0.30728825,0.00397853,0.30796321,0.00140080,0.85682928,1.07061064,0.23753795
-1.81590795,1.76583519,0.58429780,0.31703455,0.00363152,0.31974120,0.00147525,0.88846913,1.10439384,0.24956349
-1.80990495,1.82304099,0.59498787,0.32579170,0.00331711,0.33040016,0.00157231,0.91736800,1.13360263,0.26127262
-1.80390195,1.87402678,0.60343571,0.33341983,0.00303272,0.33978606,0.00169409,0.94305554,1.15763371,0.27251216
-1.79789895,1.91804424,0.60951703,0.33980933,0.00277555,0.34777488,0.00184275,0.96513626,1.17599382,0.28314223
-1.79189595,1.95452180,0.61317820,0.34488462,0.00254267,0.35427683,0.00202046,0.98330263,1.18831666,0.29304001
-1.78589295,1.98308130,0.61443746,0.34860637,0.00233121,0.35923902,0.00222934,0.99734451,1.19437478,0.30210263
-1.77988994,2.00354617,0.61338279,0.35097210,0.00213843,0.36264666,0.00247138,1.00715431,1.19408599,0.31024933
-1.77388694,2.01594092,0.61016654,0.35201497,0.00196182,0.36452259,0.00274831,1.01272774,1.18751405,0.31742250
-1.76788394,2.02048175,0.60499700,0.35180107,0.00179915,0.36492521,0.00306154,1.01416016,1.17486362,0.32358777
-1.76188094,2.01755912,0.59812756,0.35042507,0.00164850,0.36394492,0.00341199,1.01163866,1.15646977,0.32873299
-1.75587794,2.00771296,0.58984377,0.34800470,0.00150826,0.36169922,0.00379999,1.00543036,1.13278276,0.33286620
-1.74987494,1.99160206,0.58044922,0.34467430,0.00137715,0.35832678,0.00422520,0.99586767,1.10434882,0.33601276
-1.74387194,1.96996928,0.57025087,0.34057774,0.00125419,0.35398077,0.00468645,0.98333126,1.07178793,0.33821179
-1.73786893,1.94360444,0.55954458,0.33586115,0.00113863,0.34882176,0.00518166,0.96823154,1.03576983,0.33951212
-1.73186593,1.91330699,0.54860175,0.33066585,0.00102996,0.34301062,0.00570783,0.95098997,0.99698934,0.33996798
-1.72586293,1.87985022,0.53765757,0.32512187,0.00092785,0.33670178,0.00626093,0.93202079,0.95614220,0.33963482
-1.71985993,1.84394908,0.52690159,0.31934236,0.00083208,0.33003711,0.00683593,0.91171434,0.91390256,0.33856534
-1.71385693,1.80623307,0.51647100,0.31341921,0.00074255,0.32314078,0.00742685,0.89042278,0.87090300,0.33680610
