energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Re_p_up,Re_d_up,Te_p_up,Te_d_up
-0.08104052,5.38675709,0.02989745,0.24342776,0.44726719,0.08676610,0.91379334,4.14682178,0.68130472,0.00000000
-0.07503752,5.41805782,0.03058669,0.24344071,0.44838915,0.08670727,0.91629057,4.16928913,0.68449608,0.00000000
-0.06903452,5.45359224,0.03134544,0.24373164,0.45057524,0.08676249,0.92030745,4.19401360,0.68910993,0.00000000
-0.06303152,5.49337917,0.03217332,0.24427768,0.45377832,0.08692802,0.92579898,4.22116169,0.69510728,0.00000000
-0.05702851,5.53726855,0.03306769,0.24505077,0.45793557,0.08719685,0.93267556,4.25077752,0.70241015,0.00000000
-0.05102551,5.58494786,0.03402363,0.24601839,0.46297144,0.08755898,0.94080706,4.28278329,0.71090360,0.00000000
-0.04502251,5.63595619,0.03503397,0.24714459,0.46880063,0.08800189,0.95002835,4.31698588,0.72043950,0.00000000
-0.03901951,5.68970560,0.03608941,0.24839103,0.47533115,0.08851094,0.96014610,4.35308938,0.73084172,0.00000000
-0.03301651,5.74550874,0.03717874,0.24971837,0.48246729,0.08907001,0.97094674,4.39071276,0.74191292,0.00000000
-0.02701351,5.80261137,0.03828915,0.25108761,0.49011248,0.08966208,0.98220510,4.42941163,0.75344234,0.00000000
-0.02101051,5.86022799,0.03940658,0.25246162,0.49817188,0.09026984,0.99369346,4.46870283,0.76521464,0.00000000
-0.01500750,5.91757846,0.04051615,0.25380660,0.50655460,0.09087638,1.00519056,4.50809007,0.77701902,0.00000000
-0.00900450,5.97392353,0.04160263,0.25509355,0.51517559,0.09146579,1.01649021,4.54708917,0.78865847,0.00000000
-0.00300150,6.02859702,0.04265098,0.25629950,0.52395702,0.09202367,1.02740898,4.58525107,0.79995833,0.00000000
0.00300150,6.08103270,0.04364678,0.25740856,0.53282914,0.09253764,1.03779269,4.62218134,0.81077404,0.00000000
0.00900450,6.13078417,0.04457677,0.25841261,0.54173066,0.09299768,1.04752134,4.65755468,0.82099729,0.00000000
0.01500750,6.17753649,0.04542925,0.25931168,0.55060857,0.09339634,1.05651218,4.69112377,0.83056040,0.00000000
0.02101051,6.22110889,0.04619444,0.26011382,0.55941743,0.09372883,1.06472081,4.72272179,0.83943848,0.00000000
0.02701351,6.26144825,0.04686479,0.26083462,0.56811823,0.09399299,1.07214027,4.75225861,0.84764932,0.00000000
0.03301651,6.29861411,0.04743512,0.26149620,0.57667689,0.09418903,1.07879807,4.77971102,0.85525077,0.00000000
0.03901951,6.33275591,0.04790272,0.26212586,0.58506241,0.09431928,1.08475146,4.80510784,0.86233586,0.00000000
0.04502251,6.36408422,0.04826727,0.26275433,0.59324495,0.09438771,1.09008113,4.82851097,0.86902581,0.00000000
0.05102551,6.39283787,0.04853071,0.26341376,0.60119382,0.09439947,1.09488366,4.84999382,0.87546116,0.00000000
0.05702851,6.41924916,0.04869698,0.26413558,0.60887560,0.09436032,1.09926327,4.86961885,0.88179175,0.00000000
0.06303152,6.44350960,0.04877163,0.26494823,0.61625254,0.09427607,1.10332324,4.88741562,0.88816576,0.00000000
0.06903452,6.46573846,0.04876146,0.26587506,0.62328134,0.09415211,1.10715760,4.90336124,0.89471874,0.00000000
0.07503752,6.48595643,0.04867401,0.26693234,0.62991247,0.09399290,1.11084342,4.91736454,0.90156306,0.00000000
0.08104052,6.50406616,0.04851714,0.26812765,0.63609009,0.09380163,1.11443447,4.92925516,0.90877846,0.00000000
0.08704352,6.51984120,0.04829850,0.26945866,0.64175265,0.09358002,1.11795626,4.93877859,0.91640430,0.00000000
0.09304652,6.53292421,0.04802516,0.27091242,0.64683418,0.09332816,1.12140308,4.94559749,0.92443402,0.00000000
0.09904952,6.54283491,0.04770326,0.27246522,0.65126628,0.09304459,1.12473715,4.94929959,0.93281208,0.00000000
0.10505253,6.54898729,0.04733768,0.27408300,0.65498073,0.09272645,1.12788981,4.94941169,0.94143370,0.00000000
0.11105553,6.55071544,0.04693192,0.27572239,0.65791259,0.09236985,1.13076501,4.94541915,0.95014747,0.00000000
0.11705853,6.54730646,0.04648801,0.27733220,0.66000364,0.09197026,1.13324458,4.93678981,0.95876070,0.00000000
0.12306153,6.53803860,0.04600657,0.27885545,0.66120606,0.09152301,1.13519525,4.92300092,0.96704725,0.00000000
0.12906453,6.52222255,0.04548696,0.28023173,0.66148599,0.09102387,1.13647689,4.90356767,0.97475749,0.00000000
0.13506753,6.49924318,0.04492751,0.28139974,0.66082682,0.09046960,1.13695147,4.87807155,0.98162976,0.00000000
0.14107054,6.46859956,0.04432582,0.28229997,0.65923209,0.08985849,1.13649224,4.84618689,0.98740276,0.00000000
0.14707354,6.42994048,0.04367918,0.28287735,0.65672753,0.08919080,1.13499257,4.80770408,0.99182819,0.00000000
0.15307654,6.38309355,0.04298488,0.28308366,0.65336232,0.08846914,1.13237380,4.76254800,0.99468290,0.00000000
0.15907954,6.32808581,0.04224067,0.28287958,0.64920920,0.08769867,1.12859173,4.71079043,0.99577977,0.00000000
0.16508254,6.26515455,0.04144505,0.28223635,0.64436354,0.08688720,1.12364116,4.65265579,0.99497693,0.00000000
0.17108554,6.19474740,0.04059759,0.28113686,0.63894113,0.08604503,1.11755821,4.58851958,0.99218454,0.00000000
0.17708854,6.11751155,0.03969918,0.27957615,0.63307488,0.08518472,1.11042024,4.51889958,0.98736896,0.00000000
0.18309155,6.03427225,0.03875213,0.27756123,0.62691048,0.08432061,1.10234320,4.44444003,0.98055396,0.00000000
0.18909455,5.94600182,0.03776023,0.27511036,0.62060112,0.08346827,1.09347662,4.36588961,0.97181897,0.00000000
0.19509755,5.85378043,0.03672872,0.27225170,0.61430164,0.08264377,1.08399635,4.28407418,0.96129452,0.00000000
0.20110055,5.75875078,0.03566407,0.26902152,0.60816223,0.08186289,1.07409549,4.19986572,0.94915515,0.00000000
0.20710355,5.66206902,0.03457385,0.26546196,0.60232214,0.08114032,1.06397394,4.11414894,0.93561014,0.00000000
0.21310655,5.56485440,0.03346637,0.26161866,0.59690357,0.08048879,1.05382720,4.02778724,0.92089276,0.00000000
0.21910955,5.46814035,0.03235037,0.25753812,0.59200621,0.07991832,1.04383503,3.94158982,0.90524854,0.00000000
0.22511256,5.37282964,0.03123467,0.25326524,0.58770267,0.07943555,1.03415052,3.85628148,0.88892335,0.00000000
0.23111556,5.27965590,0.03012780,0.24884103,0.58403503,0.07904315,1.02489043,3.77247663,0.87215178,0.00000000
0.23711856,5.18915360,0.02903770,0.24430053,0.58101282,0.07873946,1.01612715,3.69065889,0.85514669,0.00000000
0.24312156,5.10163810,0.02797138,0.23967132,0.57861241,0.07851833,1.00788290,3.61116703,0.83809023,0.00000000
0.24912456,5.01719672,0.02693474,0.23497239,0.57677803,0.07836905,1.00012652,3.53418818,0.82112695,0.00000000
0.25512756,4.93569132,0.02593236,0.23021371,0.57542432,0.07827669,0.99277303,3.45975825,0.80435920,0.00000000
0.26113057,4.85677225,0.02496745,0.22539624,0.57444023,0.07822247,0.98568613,3.38776964,0.78784506,0.00000000
0.26713357,4.77990281,0.02404181,0.22051264,0.57369425,0.07818438,0.97868344,3.31798566,0.77159878,0.00000000
0.27313657,4.70439295,0.02315588,0.21554840,0.57304046,0.07813803,0.97154435,3.25006082,0.75559352,0.00000000
0.27913957,4.62944037,0.02230889,0.21048341,0.57232541,0.07805749,0.96402001,3.18356590,0.73976635,0.00000000
0.28514257,4.55417701,0.02149904,0.20529389,0.57139516,0.07791634,0.95584502,3.11801651,0.72402491,0.00000000
0.29114557,4.47771831,0.02072368,0.19995454,0.57010236,0.07768867,0.94675021,3.05290356,0.70825547,0.00000000
0.29714857,4.39921310,0.01997957,0.19444073,0.56831292,0.07735011,0.93647591,2.98772435,0.69233180,0.00000000
0.30315158,4.31789143,0.01926316,0.18873068,0.56591197,0.07687878,0.92478495,2.92201263,0.67612442,0.00000000
0.30915458,4.23310838,0.01857078,0.18280751,0.56280885,0.07625616,0.91147497,2.85536637,0.65950963,0.00000000
0.31515758,4.14438170,0.01789892,0.17666096,0.55894091,0.07546783,0.89638913,2.78747208,0.64237803,0.00000000
0.32116058,4.05142193,0.01724440,0.17028885,0.55427602,0.07450396,0.87942517,2.71812471,0.62464197,0.00000000
0.32716358,3.95415383,0.01660456,0.16369805,0.54881371,0.07335976,0.86054197,2.64724241,0.60624174,0.00000000
0.33316658,3.85272849,0.01597736,0.15690508,0.54258494,0.07203556,0.83976373,2.57487583,0.58715019,0.00000000
0.33916958,3.74752601,0.01536150,0.14993623,0.53565063,0.07053688,0.81718145,2.50121177,0.56737576,0.00000000
0.34517259,3.63914916,0.01475643,0.14282726,0.52809917,0.06887412,0.79295182,2.42657123,0.54696373,0.00000000
0.35117559,3.52840847,0.01416237,0.13562270,0.52004285,0.06706229,0.76729353,2.35140236,0.52599590,0.00000000
0.35717859,3.41630000,0.01358030,0.12837480,0.51161387,0.06512039,0.74048142,2.27626863,0.50458871,0.00000000
0.36318159,3.30397696,0.01301184,0.12114228,0.50295969,0.06307083,0.71283869,2.20183296,0.48289005,0.00000000
0.36918459,3.19271640,0.01245926,0.11398878,0.49423833,0.06093873,0.68472762,2.12883861,0.46107494,0.00000000
0.37518759,3.08388270,0.01192532,0.10698132,0.48561363,0.05875112,0.65653915,2.05808742,0.43934033,0.00000000
0.38119060,2.97888900,0.01141316,0.10018864,0.47725071,0.05653619,0.62868198,1.99041636,0.41789936,0.00000000
0.38719360,2.87915806,0.01092627,0.09367961,0.46931179,0.05432253,0.60157134,1.92667302,0.39697526,0.00000000
0.39319660,2.78608371,0.01046829,0.08752173,0.46195241,0.05213841,0.57561809,1.86769087,0.37679519,0.00000000
0.39919960,2.70099391,0.01004297,0.08177973,0.45531813,0.05001114,0.55121840,1.81426485,0.35758414,0.00000000
0.40520260,2.62511644,0.00965406,0.07651442,0.44954174,0.04796643,0.52874429,1.76712798,0.33955925,0.00000000
0.41120560,2.55954780,0.00930520,0.07178164,0.44474092,0.04602797,0.50853539,1.72692955,0.32292460,0.00000000
0.41720860,2.50522600,0.00899988,0.06763143,0.44101636,0.04421698,0.49089190,1.69421533,0.30786650,0.00000000
0.42321161,2.46290768,0.00874135,0.06410741,0.43845024,0.04255187,0.47606907,1.66941036,0.29454961,0.00000000
0.42921461,2.43314999,0.00853256,0.06124626,0.43710504,0.04104806,0.46427314,1.65280469,0.28311371,0.00000000
0.43521761,2.41629735,0.00837610,0.05907741,0.43702273,0.03971784,0.45565876,1.64454244,0.27367127,0.00000000
0.44122061,2.41247350,0.00827421,0.05762280,0.43822418,0.03857025,0.45032787,1.64461459,0.26630576,0.00000000
0.44722361,2.42157879,0.00822865,0.05689678,0.44070890,0.03761114,0.44833002,1.65285563,0.26107075,0.00000000
0.45322661,2.44329283,0.00824078,0.05690604,0.44445512,0.03684321,0.44966391,1.66894443,0.25798975,0.00000000
0.45922961,2.47708258,0.00831145,0.05764962,0.44942022,0.03626618,0.45428017,1.69240922,0.25705661,0.00000000
0.46523262,2.52221549,0.00844106,0.05911899,0.45554159,0.03587692,0.46208523,1.72263683,0.25823672,0.00000000
0.47123562,2.57777774,0.00862950,0.06129815,0.46273799,0.03566973,0.47294599,1.75888599,0.26146864,0.00000000
0.47723862,2.64269693,0.00887621,0.06416379,0.47091138,0.03563656,0.48669539,1.80030429,0.26666629,0.00000000
0.48324162,2.71576881,0.00918016,0.06768551,0.47994930,0.03576738,0.50313842,1.84594851,0.27372160,0.00000000
0.48924462,2.79568727,0.00953988,0.07182615,0.48972778,0.03605044,0.52205862,1.89480764,0.28250743,0.00000000
0.49524762,2.88107681,0.00995352,0.07654212,0.50011469,0.03647268,0.54322467,1.94582795,0.29288090,0.00000000
0.50125063,2.97052640,0.01041885,0.08178399,0.51097348,0.03702007,0.56639705,1.99793921,0.30468684,0.00000000
0.50725363,3.06262370,0.01093337,0.08749701,0.52216715,0.03767797,0.59133439,2.05008131,0.31776137,0.00000000
0.51325663,3.15598841,0.01149428,0.09362195,0.53356230,0.03843150,0.61779940,2.10123021,0.33193555,0.00000000
0.51925963,3.24930377,0.01209861,0.10009588,0.54503309,0.03926587,0.64556406,2.15042254,0.34703892,0.00000000
0.52526263,3.34134484,0.01274323,0.10685323,0.55646486,0.04016666,0.67441405,2.19677776,0.36290295,0.00000000
0.53126563,3.43100277,0.01342492,0.11382680,0.56775725,0.04112012,0.70415206,2.23951727,0.37936421,0.00000000
0.53726863,3.51730420,0.01414041,0.12094897,0.57882664,0.04211335,0.73460008,2.27797997,0.39626726,0.00000000
0.54327164,3.59942507,0.01488642,0.12815279,0.58960773,0.04313448,0.76560035,2.31163353,0.41346710,0.00000000
0.54927464,3.67669865,0.01565969,0.13537322,0.60005423,0.04417270,0.79701521,2.34008140,0.43083124,0.00000000
0.55527764,3.74861761,0.01645699,0.14254816,0.61013855,0.04521837,0.82872577,2.36306538,0.44824119,0.00000000
0.56128064,3.81483036,0.01727512,0.14961946,0.61985050,0.04626294,0.86062952,2.38046390,0.46559344,0.00000000
0.56728364,3.87513226,0.01811091,0.15653375,0.62919518,0.04729887,0.89263707,2.39228623,0.48279991,0.00000000
0.57328664,3.92945219,0.01896121,0.16324306,0.63819007,0.04831954,0.92466833,2.39866332,0.49978775,0.00000000
0.57928964,3.97783570,0.01982284,0.16970523,0.64686158,0.04931907,0.95664820,2.39983555,0.51649869,0.00000000
0.58529265,4.02042551,0.02069257,0.17588408,0.65524127,0.05029219,0.98850232,2.39613829,0.53288787,0.00000000
0.59129565,4.05744066,0.02156708,0.18174936,0.66336199,0.05123405,1.02015287,2.38798584,0.54892215,0.00000000
0.59729865,4.08915534,0.02244292,0.18727641,0.67125413,0.05214006,1.05151493,2.37585451,0.56457814,0.00000000
0.60330165,4.11587841,0.02331648,0.19244570,0.67894222,0.05300581,1.08249348,2.36026539,0.57983984,0.00000000
0.60930465,4.13793455,0.02418392,0.19724211,0.68644213,0.05382694,1.11298122,2.34176756,0.59469612,0.00000000
0.61530765,4.15564769,0.02504120,0.20165414,0.69375892,0.05459913,1.14285746,2.32092203,0.60913812,0.00000000
0.62131066,4.16932732,0.02588406,0.20567310,0.70088549,0.05531806,1.17198791,2.29828686,0.62315653,0.00000000
0.62731366,4.17925776,0.02670797,0.20929222,0.70780205,0.05597949,1.20022546,2.27440378,0.63673912,0.00000000
0.63331666,4.18569063,0.02750822,0.21250584,0.71447638,0.05657930,1.22741190,2.24978638,0.64986833,0.00000000
0.63931966,4.18884032,0.02827988,0.21530875,0.72086477,0.05711366,1.25338024,2.22490988,0.66251921,0.00000000
0.64532266,4.18888209,0.02901789,0.21769564,0.72691363,0.05757913,1.27795772,2.20020271,0.67465779,0.00000000
0.65132566,4.18595252,0.02971711,0.21966078,0.73256152,0.05797279,1.30096903,2.17603957,0.68623984,0.00000000
0.65732866,4.18015182,0.03037235,0.22119786,0.73774150,0.05829244,1.32223979,2.15273616,0.69721022,0.00000000
0.66333167,4.17154758,0.03097853,0.22230013,0.74238364,0.05853671,1.34159990,2.13054538,0.70750287,0.00000000
0.66933467,4.16017956,0.03153069,0.22296068,0.74641758,0.05870515,1.35888687,2.10965511,0.71704139,0.00000000
0.67533767,4.14606519,0.03202415,0.22317295,0.74977501,0.05879838,1.37394881,2.09018740,0.72574034,0.00000000
0.68134067,4.12920562,0.03245461,0.22293142,0.75239194,0.05881810,1.38664716,2.07219938,0.73350725,0.00000000
0.68734367,4.10959218,0.03281828,0.22223241,0.75421084,0.05876717,1.39685924,2.05568564,0.74024527,0.00000000
0.69334667,4.08721319,0.03311201,0.22107488,0.75518252,0.05864955,1.40448053,2.04058243,0.74585642,0.00000000
0.69934967,4.06206106,0.03333346,0.21946141,0.75526777,0.05847031,1.40942678,2.02677348,0.75024538,0.00000000
0.70535268,4.03413984,0.03348122,0.21739897,0.75443880,0.05823558,1.41163618,2.01409759,0.75332371,0.00000000
0.71135568,4.00347306,0.03355497,0.21489972,0.75268056,0.05795241,1.41107140,2.00235778,0.75501426,0.00000000
0.71735868,3.97011171,0.03355564,0.21198161,0.74999181,0.05762872,1.40772179,1.99133188,0.75525569,0.00000000
0.72336168,3.93414233,0.03348558,0.20866883,0.74638609,0.05727315,1.40160545,1.98078423,0.75400681,0.00000000
0.72936468,3.89569469,0.03334862,0.20499205,0.74189244,0.05689494,1.39277139,1.97047800,0.75125050,0.00000000
0.73536768,3.85494864,0.03315025,0.20098837,0.73655594,0.05650373,1.38130136,1.96018770,0.74699709,0.00000000
0.74137069,3.81213972,0.03289761,0.19670105,0.73043797,0.05610944,1.36731138,1.94971130,0.74128677,0.00000000
0.74737369,3.76756275,0.03259956,0.19217900,0.72361603,0.05572200,1.35095263,1.93888114,0.73419106,0.00000000
0.75337669,3.72157287,0.03226666,0.18747600,0.71618321,0.05535120,1.33241155,1.92757324,0.72581299,0.00000000
0.75937969,3.67458355,0.03191098,0.18264963,0.70824710,0.05500638,1.31190886,1.91571423,0.71628589,0.00000000
0.76538269,3.62706116,0.03154604,0.17776012,0.69992808,0.05469625,1.28969736,1.90328550,0.70577096,0.00000000
0.77138569,3.57951584,0.03118645,0.17286890,0.69135715,0.05442851,1.26605838,1.89032425,0.69445326,0.00000000
0.77738869,3.53248877,0.03084767,0.16803717,0.68267307,0.05420967,1.24129680,1.87692129,0.68253664,0.00000000
0.78339170,3.48653623,0.03054557,0.16332430,0.67401905,0.05404470,1.21573477,1.86321553,0.67023748,0.00000000
0.78939470,3.44221093,0.03029595,0.15878632,0.66553909,0.05393681,1.18970426,1.84938570,0.65777767,0.00000000
0.79539770,3.40004158,0.03011406,0.15447441,0.65737402,0.05388723,1.16353868,1.83563943,0.64537706,0.00000000
0.80140070,3.36051180,0.03001405,0.15043357,0.64965757,0.05389500,1.13756396,1.82220060,0.63324578,0.00000000
0.80740370,3.32403943,0.03000839,0.14670148,0.64251258,0.05395690,1.11208949,1.80929569,0.62157683,0.00000000
0.81340670,3.29095775,0.03010735,0.14330754,0.63604761,0.05406741,1.08739941,1.79713981,0.61053923,0.00000000
0.81940970,3.26149971,0.03031847,0.14027228,0.63035419,0.05421878,1.06374467,1.78592353,0.60027220,0.00000000
0.82541271,3.23578629,0.03064612,0.13760705,0.62550476,0.05440124,1.04133635,1.77580113,0.59088060,0.00000000
0.83141571,3.21381990,0.03109118,0.13531402,0.62155160,0.05460319,1.02034063,1.76688114,0.58243191,0.00000000
0.83741871,3.19548342,0.03165072,0.13338653,0.61852667,0.05481168,1.00087555,1.75921959,0.57495488,0.00000000
0.84342171,3.18054503,0.03231798,0.13180982,0.61644248,0.05501275,0.98301004,1.75281645,0.56843996,0.00000000
0.84942471,3.16866884,0.03308228,0.13056194,0.61529378,0.05519204,0.96676500,1.74761533,0.56284140,0.00000000
0.85542771,3.15943062,0.03392930,0.12961498,0.61506011,0.05533530,0.95211647,1.74350648,0.55808098,0.00000000
0.86143072,3.15233800,0.03484130,0.12893650,0.61570890,0.05542901,0.93900073,1.74033269,0.55405311,0.00000000
0.86743372,3.14685389,0.03579763,0.12849103,0.61719893,0.05546088,0.92732102,1.73789777,0.55063099,0.00000000
0.87343672,3.14242184,0.03677528,0.12824165,0.61948389,0.05542043,0.91695548,1.73597693,0.54767353,0.00000000
0.87943972,3.13849201,0.03774957,0.12815156,0.62251579,0.05529943,0.90776581,1.73432840,0.54503268,0.00000000
0.88544272,3.13454623,0.03869491,0.12818556,0.62624799,0.05509222,0.89960634,1.73270569,0.54256067,0.00000000
0.89144572,3.13012090,0.03958561,0.12831136,0.63063758,0.05479596,0.89233285,1.73086951,0.54011701,0.00000000
0.89744872,3.12482657,0.04039671,0.12850070,0.63564698,0.05441077,0.88581086,1.72859905,0.53757463,0.00000000
0.90345173,3.11836315,0.04110479,0.12873019,0.64124475,0.05393967,0.87992279,1.72570175,0.53482518,0.00000000
0.90945473,3.11053031,0.04168873,0.12898191,0.64740530,0.05338844,0.87457394,1.72202131,0.53178303,0.00000000
0.91545773,3.10123255,0.04213042,0.12924370,0.65410793,0.05276537,0.86969681,1.71744357,0.52838802,0.00000000
0.92146073,3.09047898,0.04241533,0.12950912,0.66133487,0.05208085,0.86525367,1.71190013,0.52460671,0.00000000
0.92746373,3.07837806,0.04253295,0.12977713,0.66906885,0.05134694,0.86123749,1.70536965,0.52043236,0.00000000
0.93346673,3.06512776,0.04247712,0.13005160,0.67729008,0.05057687,0.85767102,1.69787695,0.51588351,0.00000000
0.93946973,3.05100192,0.04224622,0.13034045,0.68597316,0.04978445,0.85460431,1.68949017,0.51100143,0.00000000
0.94547274,3.03633354,0.04184312,0.13065471,0.69508392,0.04898360,0.85211078,1.68031616,0.50584664,0.00000000
0.95147574,3.02149607,0.04127504,0.13100745,0.70457656,0.04818779,0.85028216,1.67049447,0.50049460,0.00000000
0.95747874,3.00688360,0.04055332,0.13141261,0.71439136,0.04740957,0.84922241,1.66019038,0.49503104,0.00000000
0.96348174,2.99289085,0.03969291,0.13188382,0.72445299,0.04666018,0.84904120,1.64958713,0.48954697,0.00000000
0.96948474,2.97989398,0.03871193,0.13243327,0.73466973,0.04594927,0.84984696,1.63887797,0.48413375,0.00000000
0.97548774,2.96823294,0.03763097,0.13307072,0.74493364,0.04528459,0.85174007,1.62825806,0.47887848,0.00000000
0.98149075,2.95819605,0.03647252,0.13380256,0.75512174,0.04467192,0.85480634,1.61791675,0.47385982,0.00000000
0.98749375,2.95000737,0.03526018,0.13463117,0.76509817,0.04411503,0.85911116,1.60803040,0.46914462,0.00000000
0.99349675,2.94381737,0.03401802,0.13555445,0.77471728,0.04361568,0.86469449,1.59875598,0.46478528,0.00000000
0.99949975,2.93969711,0.03276987,0.13656561,0.78382758,0.04317379,0.87156697,1.59022559,0.46081820,0.00000000
1.00550275,2.93763611,0.03153871,0.13765323,0.79227637,0.04278760,0.87970736,1.58254227,0.45726312,0.00000000
1.01150575,2.93754403,0.03034611,0.13880162,0.79991478,0.04245396,0.88906134,1.57577701,0.45412367,0.00000000
1.01750875,2.93925607,0.02921173,0.13999141,0.80660323,0.04216856,0.89954186,1.56996717,0.45138885,0.00000000
1.02351176,2.94254180,0.02815298,0.14120047,0.81221683,0.04192629,0.91103099,1.56511647,0.44903551,0.00000000
1.02951476,2.94711734,0.02718473,0.14240493,0.81665071,0.04172152,0.92338340,1.56119645,0.44703170,0.00000000
1.03551776,2.95266027,0.02631916,0.14358052,0.81982493,0.04154845,0.93643109,1.55814945,0.44534067,0.00000000
1.04152076,2.95882686,0.02556574,0.14470392,0.82168882,0.04140138,0.94998959,1.55589317,0.44392537,0.00000000
1.04752376,2.96527101,0.02493126,0.14575424,0.82222459,0.04127501,0.96386516,1.55432643,0.44275327,0.00000000
1.05352676,2.97166417,0.02442000,0.14671450,0.82144998,0.04116468,0.97786281,1.55333624,0.44180111,0.00000000
1.05952976,2.97771537,0.02403399,0.14757299,0.81941989,0.04106652,0.99179492,1.55280567,0.44105956,0.00000000
1.06553277,2.98319069,0.02377333,0.14832450,0.81622692,0.04097768,1.00548993,1.55262242,0.44053718,0.00000000
1.07153577,2.98793104,0.02363650,0.14897138,0.81200067,0.04089634,1.01880090,1.55268749,0.44026383,0.00000000
1.07753877,2.99186756,0.02362082,0.14952417,0.80690588,0.04082182,1.03161341,1.55292374,0.44029298,0.00000000
1.08354177,2.99503375,0.02372285,0.15000209,0.80113938,0.04075451,1.04385247,1.55328370,0.44070287,0.00000000
1.08954477,2.99757344,0.02393873,0.15043294,0.79492598,0.04069587,1.05548807,1.55375633,0.44159645,0.00000000
1.09554777,2.99974420,0.02426461,0.15085272,0.78851322,0.04064825,1.06653895,1.55437214,0.44309979,0.00000000
1.10155078,3.00191552,0.02469697,0.15130485,0.78216535,0.04061477,1.07707447,1.55520641,0.44535925,0.00000000
1.10755378,3.00456161,0.02523283,0.15183885,0.77615652,0.04059910,1.08721421,1.55638014,0.44853723,0.00000000
1.11355678,3.00824882,0.02587000,0.15250885,0.77076338,0.04060527,1.09712529,1.55805845,0.45280672,0.00000000
1.11955978,3.01361792,0.02660711,0.15337162,0.76625738,0.04063737,1.10701745,1.56044651,0.45834489,0.00000000
1.12556278,3.02136175,0.02744369,0.15448454,0.76289696,0.04069934,1.11713585,1.56378278,0.46532591,0.00000000
1.13156578,3.03219893,0.02838004,0.15590329,0.76091979,0.04079468,1.12775203,1.56832996,0.47391345,0.00000000
1.13756878,3.04684484,0.02941708,0.15767956,0.76053545,0.04092625,1.13915313,1.57436391,0.48425303,0.00000000
1.14357179,3.06598086,0.03055610,0.15985889,0.76191865,0.04109600,1.15163000,1.58216083,0.49646472,0.00000000
1.14957479,3.09022323,0.03179845,0.16247856,0.76520333,0.04130485,1.16546452,1.59198347,0.51063662,0.00000000
1.15557779,3.12009310,0.03314515,0.16556585,0.77047784,0.04155247,1.18091689,1.60406689,0.52681929,0.00000000
1.16158079,3.15598891,0.03459652,0.16913666,0.77778134,0.04183726,1.19821323,1.61860445,0.54502163,0.00000000
1.16758379,3.19816275,0.03615174,0.17319448,0.78710168,0.04215629,1.21753436,1.63573480,0.56520835,0.00000000
1.17358679,3.24670170,0.03780848,0.17772994,0.79837474,0.04250531,1.23900600,1.65553053,0.58729931,0.00000000
1.17958979,3.30151525,0.03956246,0.18272085,0.81148553,0.04287885,1.26269118,1.67798910,0.61117070,0.00000000
1.18559280,3.36232962,0.04140721,0.18813269,0.82627084,0.04327039,1.28858508,1.70302666,0.63665827,0.00000000
1.19159580,3.42868935,0.04333374,0.19391970,0.84252356,0.04367249,1.31661265,1.73047514,0.66356231,0.00000000
1.19759880,3.49996651,0.04533045,0.20002635,0.85999850,0.04407710,1.34662921,1.76008288,0.69165441,0.00000000
1.20360180,3.57537708,0.04738304,0.20638921,0.87841966,0.04447583,1.37842408,1.79151902,0.72068558,0.00000000
1.20960480,3.65400433,0.04947456,0.21293914,0.89748858,0.04486026,1.41172709,1.82438153,0.75039551,0.00000000
1.21560780,3.73482814,0.05158561,0.21960372,0.91689374,0.04522228,1.44621781,1.85820863,0.78052267,0.00000000
1.22161081,3.81675937,0.05369463,0.22630969,0.93632054,0.04555449,1.48153709,1.89249341,0.81081456,0.00000000
1.22761381,3.89867789,0.05577828,0.23298557,0.95546154,0.04585045,1.51730048,1.92670089,0.84103806,0.00000000
1.23361681,3.97947291,0.05781199,0.23956403,0.97402676,0.04610512,1.55311299,1.96028702,0.87098909,0.00000000
1.23961981,4.05808390,0.05977052,0.24598424,0.99175352,0.04631509,1.58858449,1.99271892,0.90050143,0.00000000
1.24562281,4.13354070,0.06162869,0.25219385,1.00841554,0.04647891,1.62334529,2.02349534,0.92945420,0.00000000
1.25162581,4.20500102,0.06336203,0.25815074,1.02383095,0.04659722,1.65706094,2.05216667,0.95777770,0.00000000
1.25762881,4.27178396,0.06494757,0.26382440,1.03786892,0.04667302,1.68944592,2.07835361,0.98545726,0.00000000
1.26363182,4.33339809,0.06636454,0.26919687,1.05045454,0.04671165,1.72027535,2.10176361,1.01253511,0.00000000
1.26963482,4.38956290,0.06759511,0.27426332,1.06157197,0.04672088,1.74939439,2.12220435,1.03910985,0.00000000
1.27563782,4.44022262,0.06862501,0.27903221,1.07126535,0.04671081,1.77672473,2.13959370,1.06533370,0.00000000
1.28164082,4.48555170,0.06944409,0.28352494,1.07963776,0.04669371,1.80226791,2.15396551,1.09140741,0.00000000
1.28764382,4.52595149,0.07004676,0.28777520,1.08684793,0.04668379,1.82610523,2.16547090,1.11757297,0.00000000
1.29364682,4.56203796,0.07043229,0.29182785,1.09310490,0.04669688,1.84839423,2.17437492,1.14410428,0.00000000
1.29964982,4.59462060,0.07060499,0.29573748,1.09866074,0.04675002,1.86936166,2.18104846,1.17129596,0.00000000
1.30565283,4.62467310,0.07057418,0.29956654,1.10380148,0.04686095,1.88929326,2.18595560,1.19945066,0.00000000
