energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-3.82691346,1.00704889,-3.12775728,0.00008524,-0.00083809,0.12394497,-0.82129536,0.40128753,-2.84897139,0.56145117,-1.51655857,0.02329278,-0.02658708,0.40362529,-1.01392857
-3.82091046,0.93555058,-2.96510180,0.00007002,-0.00081218,0.11609088,-0.76981257,0.36111324,-2.68467493,0.52288805,-1.43821975,0.02246903,-0.02547487,0.37162335,-0.97248842
-3.81490745,0.86770380,-2.80464375,0.00005731,-0.00078222,0.10872646,-0.72030266,0.32555717,-2.52504572,0.48595481,-1.36084928,0.02156979,-0.02432816,0.34153139,-0.92981965
-3.80890445,0.80361487,-2.64758814,0.00004683,-0.00074867,0.10187102,-0.67307881,0.29449441,-2.37103679,0.45075865,-1.28506421,0.02060194,-0.02316703,0.31335162,-0.88628334
-3.80290145,0.74342562,-2.49501245,0.00003828,-0.00071206,0.09555216,-0.62838743,0.26780900,-2.22342942,0.41742459,-1.21141572,0.01957489,-0.02201238,0.28709192,-0.84224213
-3.79689845,0.68731348,-2.34786190,0.00003143,-0.00067295,0.08980568,-0.58640987,0.24540009,-2.08283325,0.38609485,-1.14038717,0.01850026,-0.02088546,0.26276690,-0.79805506
-3.79089545,0.63548918,-2.20694880,0.00002604,-0.00063195,0.08467516,-0.54726619,0.22718655,-1.94969204,0.35692698,-1.07239438,0.01739144,-0.01980750,0.24039813,-0.75407263
-3.78489245,0.58819228,-2.07295559,0.00002193,-0.00058966,0.08021099,-0.51102054,0.21310976,-1.82429426,0.33009116,-1.00778766,0.01626315,-0.01879923,0.22001348,-0.71063199
-3.77888944,0.54568518,-1.94644087,0.00001894,-0.00054669,0.07646920,-0.47768781,0.20313460,-1.70678767,0.30576671,-0.94685520,0.01513095,-0.01788058,0.20164596,-0.66805249
-3.77288644,0.50824571,-1.82784766,0.00001692,-0.00050362,0.07350990,-0.44724110,0.19724891,-1.59719701,0.28413803,-0.88982763,0.01401081,-0.01707030,0.18533201,-0.62663173
-3.76688344,0.47615883,-1.71751324,0.00001578,-0.00046102,0.07139549,-0.41961959,0.19546114,-1.49544373,0.26539011,-0.83688310,0.01291861,-0.01638567,0.17110947,-0.58664206
-3.76088044,0.44970791,-1.61567977,0.00001543,-0.00041937,0.07018874,-0.39473647,0.19779681,-1.40136668,0.24970392,-0.78815269,0.01186980,-0.01584218,0.15901538,-0.54832783
-3.75487744,0.42916562,-1.52250503,0.00001582,-0.00037914,0.06995075,-0.37248648,0.20429353,-1.31474298,0.23725164,-0.74372579,0.01087903,-0.01545332,0.14908372,-0.51190326
-3.74887444,0.41478506,-1.43807265,0.00001690,-0.00034072,0.07073880,-0.35275277,0.21499512,-1.23530791,0.22819197,-0.70365502,0.00995987,-0.01523027,0.14134327,-0.47755102
-3.74287144,0.40679108,-1.36240128,0.00001865,-0.00030441,0.07260431,-0.33541291,0.22994494,-1.16277324,0.22266553,-0.66796062,0.00912463,-0.01518175,0.13581559,-0.44542148
-3.73686843,0.40537224,-1.29545231,0.00002107,-0.00027047,0.07559080,-0.32034372,0.24917878,-1.09684309,0.22079056,-0.63663396,0.00838419,-0.01531371,0.13251332,-0.41563261
-3.73086543,0.41067335,-1.23713578,0.00002415,-0.00023908,0.07973200,-0.30742495,0.27271758,-1.03722705,0.22265882,-0.60964017,0.00774793,-0.01562922,0.13143879,-0.38827050
-3.72486243,0.42278901,-1.18731448,0.00002789,-0.00021035,0.08505015,-0.29654172,0.30056042,-0.98365002,0.22833190,-0.58691985,0.00722374,-0.01612817,0.13258305,-0.36339024
-3.71885943,0.44175812,-1.14580620,0.00003232,-0.00018433,0.09155453,-0.28758568,0.33267794,-0.93585873,0.23783797,-0.56838981,0.00681797,-0.01680718,0.13592532,-0.34101741
-3.71285643,0.46755955,-1.11238435,0.00003743,-0.00016102,0.09924030,-0.28045516,0.36900672,-0.89362497,0.25116905,-0.55394312,0.00653554,-0.01765942,0.14143292,-0.32114968
-3.70685343,0.50010917,-1.08677728,0.00004324,-0.00014035,0.10808771,-0.27505434,0.40944482,-0.85674576,0.26827889,-0.54344859,0.00637999,-0.01867450,0.14906165,-0.30375881
-3.70085043,0.53925841,-1.06866678,0.00004974,-0.00012223,0.11806165,-0.27129171,0.45384871,-0.82504083,0.28908159,-0.53674983,0.00635356,-0.01983844,0.15875671,-0.28879279
-3.69484742,0.58479438,-1.05768633,0.00005691,-0.00010651,0.12911171,-0.26907799,0.50203204,-0.79834791,0.31345117,-0.53366438,0.00645727,-0.02113371,0.17045400,-0.27617807
-3.68884442,0.63644175,-1.05341967,0.00006473,-0.00009305,0.14117266,-0.26832393,0.55376609,-0.77651655,0.34122193,-0.53398305,0.00669095,-0.02253932,0.18408191,-0.26582199
-3.68284142,0.69386640,-1.05540028,0.00007317,-0.00008165,0.15416544,-0.26893801,0.60878221,-0.75940098,0.37219003,-0.53746976,0.00705337,-0.02403107,0.19956338,-0.25761524
-3.67683842,0.75668089,-1.06311237,0.00008216,-0.00007213,0.16799860,-0.27082445,0.66677612,-0.74685291,0.40611612,-0.54386226,0.00754218,-0.02558187,0.21681833,-0.25143445
-3.67083542,0.82445157,-1.07599379,0.00009164,-0.00006427,0.18257020,-0.27388167,0.72741391,-0.73871473,0.44272913,-0.55287377,0.00815400,-0.02716222,0.23576605,-0.24714493
-3.66483242,0.89670723,-1.09344118,0.00010150,-0.00005788,0.19777010,-0.27800137,0.79033950,-0.73481378,0.48173110,-0.56419579,0.00888434,-0.02874074,0.25632774,-0.24460340
-3.65882941,0.97294889,-1.11481753,0.00011163,-0.00005277,0.21348258,-0.28306830,0.85518322,-0.73495824,0.52280309,-0.57750204,0.00972766,-0.03028488,0.27842877,-0.24366099
-3.65282641,1.05266048,-1.13946216,0.00012192,-0.00004874,0.22958909,-0.28896083,0.92157100,-0.73893490,0.56561177,-0.59245362,0.01067724,-0.03176168,0.30200049,-0.24416618
-3.64682341,1.13531967,-1.16670285,0.00013221,-0.00004561,0.24597118,-0.29555221,0.98913366,-0.74650902,0.60981666,-0.60870505,0.01172524,-0.03313867,0.32698162,-0.24596791
-3.64082041,1.22040849,-1.19586971,0.00014235,-0.00004323,0.26251333,-0.30271264,1.05751571,-0.75742643,0.65507751,-0.62591113,0.01286260,-0.03438466,0.35331864,-0.24891865
-3.63481741,1.30742294,-1.22631041,0.00015218,-0.00004145,0.27910553,-0.31031178,1.12638306,-0.77141770,0.70106151,-0.64373435,0.01407905,-0.03547075,0.38096541,-0.25287746
-3.62881441,1.39588113,-1.25740597,0.00016152,-0.00004014,0.29564555,-0.31822177,1.19542910,-0.78820421,0.74745003,-0.66185237,0.01536310,-0.03637116,0.40988155,-0.25771295
-3.62281141,1.48532907,-1.28858641,0.00017022,-0.00003918,0.31204068,-0.32632051,1.26437853,-0.80750570,0.79394436,-0.67996542,0.01670209,-0.03706402,0.44002975,-0.26330599
-3.61680840,1.57534400,-1.31934560,0.00017811,-0.00003850,0.32820888,-0.33449497,1.33298878,-0.82904907,0.84027006,-0.69780313,0.01808221,-0.03753217,0.47137178,-0.26955218
-3.61080540,1.66553453,-1.34925462,0.00018503,-0.00003802,0.34407920,-0.34264440,1.40104851,-0.85257765,0.88617980,-0.71513047,0.01948861,-0.03776366,0.50386352,-0.27636393
-3.60480240,1.75553763,-1.37797278,0.00019084,-0.00003769,0.35959143,-0.35068326,1.46837331,-0.87786075,0.93145425,-0.73175268,0.02090554,-0.03775221,0.53744887,-0.28367214
-3.59879940,1.84501248,-1.40525605,0.00019544,-0.00003746,0.37469501,-0.35854370,1.53479864,-0.90470264,0.97590101,-0.74751873,0.02231651,-0.03749748,0.57205311,-0.29142729
-3.59279640,1.93363145,-1.43096230,0.00019871,-0.00003734,0.38934725,-0.36617746,1.60017040,-0.93295070,1.01935164,-0.76232347,0.02370451,-0.03700507,0.60757574,-0.29960005
-3.58679340,2.02106868,-1.45505315,0.00020060,-0.00003731,0.40351088,-0.37355712,1.66433358,-0.96250211,1.06165686,-0.77610807,0.02505226,-0.03628640,0.64388348,-0.30818115
-3.58079040,2.10698712,-1.47759236,0.00020105,-0.00003740,0.41715123,-0.38067662,1.72711976,-0.99330864,1.10268028,-0.78885909,0.02634247,-0.03535838,0.68080375,-0.31718078
-3.57478739,2.19102491,-1.49874073,0.00020008,-0.00003763,0.43023306,-0.38755100,1.78833432,-1.02537924,1.14229108,-0.80060605,0.02755817,-0.03424288,0.71811909,-0.32662721
-3.56878439,2.27278209,-1.51874775,0.00019768,-0.00003805,0.44271736,-0.39421539,1.84774414,-1.05878004,1.18035614,-0.81141764,0.02868302,-0.03296604,0.75556320,-0.33656481
-3.56278139,2.35180895,-1.53794015,0.00019393,-0.00003870,0.45455835,-0.40072325,1.90506702,-1.09363156,1.21673224,-0.82139690,0.02970164,-0.03155755,0.79281879,-0.34705148
-3.55677839,2.42759701,-1.55670782,0.00018889,-0.00003965,0.46570093,-0.40714395,1.95996343,-1.13010299,1.25125899,-0.83067537,0.03059991,-0.03004967,0.82951793,-0.35815545
-3.55077539,2.49957362,-1.57548747,0.00018268,-0.00004097,0.47607871,-0.41355960,2.01203173,-1.16840345,1.28375300,-0.83940650,0.03136534,-0.02847638,0.86524490,-0.36995152
-3.54477239,2.56710120,-1.59474445,0.00017541,-0.00004272,0.48561296,-0.42006139,2.06080728,-1.20877036,1.31400397,-0.84775852,0.03198731,-0.02687236,0.89954190,-0.38251681
-3.53876938,2.62948156,-1.61495318,0.00016725,-0.00004497,0.49421249,-0.42674539,2.10576603,-1.25145504,1.34177304,-0.85590701,0.03245734,-0.02527211,0.93191750,-0.39592617
-3.53276638,2.68596568,-1.63657683,0.00015834,-0.00004781,0.50177466,-0.43370796,2.14633282,-1.29670589,1.36679383,-0.86402716,0.03276928,-0.02370901,0.96185771,-0.41024710
-3.52676338,2.73576885,-1.66004659,0.00014886,-0.00005129,0.50818748,-0.44104087,2.18189413,-1.34474960,1.38877621,-0.87228618,0.03291950,-0.02221455,0.98883941,-0.42553462
-3.52076038,2.77809090,-1.68574118,0.00013896,-0.00005548,0.51333272,-0.44882627,2.21181514,-1.39577094,1.40741284,-0.88083565,0.03290692,-0.02081759,1.01234545,-0.44182595
-3.51475738,2.81214063,-1.71396716,0.00012884,-0.00006043,0.51709006,-0.45713160,2.23546029,-1.44989199,1.42238825,-0.88980439,0.03273309,-0.01954380,1.03188112,-0.45913535
-3.50875438,2.83716352,-1.74494052,0.00011863,-0.00006618,0.51934188,-0.46600474,2.25221649,-1.50715151,1.43339011,-0.89929162,0.03240212,-0.01841511,1.04699093,-0.47744922
-3.50275138,2.85247137,-1.77877032,0.00010851,-0.00007275,0.51997865,-0.47546940,2.26151797,-1.56748556,1.44012211,-0.90936083,0.03192057,-0.01744945,1.05727522,-0.49672167
-3.49674837,2.85747244,-1.81544490,0.00009862,-0.00008016,0.51890457,-0.48552112,2.26287145,-1.63071031,1.44231783,-0.92003455,0.03129729,-0.01666045,1.06240560,-0.51687079
-3.49074537,2.85170057,-1.85482133,0.00008908,-0.00008838,0.51604304,-0.49612400,2.25588047,-1.69650809,1.43975489,-0.93129006,0.03054319,-0.01605734,1.06213854,-0.53777595
-3.48474237,2.83484173,-1.89661869,0.00008000,-0.00009740,0.51134196,-0.50720837,2.24026749,-1.76441781,1.43226862,-0.94305644,0.02967098,-0.01564496,1.05632642,-0.55927614
-3.47873937,2.80675649,-1.94041576,0.00007148,-0.00010717,0.50477819,-0.51866961,2.21589274,-1.83383048,1.41976444,-0.95521309,0.02869483,-0.01542385,1.04492542,-0.58116974
-3.47273637,2.76749742,-1.98565351,0.00006361,-0.00011760,0.49636121,-0.53036831,2.18276871,-1.90399066,1.40222841,-0.96758988,0.02763007,-0.01539039,1.02799991,-0.60321580
-3.46673337,2.71732011,-2.03164279,0.00005643,-0.00012861,0.48613562,-0.54213179,2.14106956,-1.97400437,1.37973525,-0.97996926,0.02649281,-0.01553708,1.00572300,-0.62513689
-3.46073037,2.65668741,-2.07757724,0.00005001,-0.00014008,0.47418238,-0.55375716,2.09113480,-2.04285360,1.35245331,-0.99209017,0.02529962,-0.01585282,0.97837326,-0.64662365
-3.45472736,2.58626645,-2.12255143,0.00004438,-0.00015187,0.46061865,-0.56501592,2.03346718,-2.10941738,1.32064643,-1.00365400,0.02406716,-0.01632327,0.94632778,-0.66734098
-3.44872436,2.50691843,-2.16558387,0.00003956,-0.00016384,0.44559624,-0.57565985,1.96872463,-2.17249894,1.28467220,-1.01433251,0.02281188,-0.01693124,0.91005179,-0.68693561
-3.44272136,2.41968166,-2.20564424,0.00003556,-0.00017581,0.42929878,-0.58542824,1.89770670,-2.23085803,1.24497690,-1.02377739,0.02154975,-0.01765716,0.87008547,-0.70504509
-3.43671836,2.32574835,-2.24168417,0.00003241,-0.00018761,0.41193756,-0.59405616,1.82133595,-2.28324748,1.20208715,-1.03163142,0.02029594,-0.01847947,0.82702844,-0.72130767
-3.43071536,2.22643623,-2.27267032,0.00003009,-0.00019905,0.39374643,-0.60128338,1.74063520,-2.32845240,1.15659857,-1.03754069,0.01906465,-0.01937516,0.78152273,-0.73537287
-3.42471236,2.12315605,-2.29761865,0.00002860,-0.00020995,0.37497569,-0.60686367,1.65670148,-2.36533041,1.10916194,-1.04116750,0.01786890,-0.02032026,0.73423490,-0.74691225
-3.41870935,2.01737619,-2.31562848,0.00002794,-0.00022011,0.35588558,-0.61057405,1.57067778,-2.39285127,1.06046729,-1.04220343,0.01672041,-0.02129035,0.68583818,-0.75562996
-3.41270635,1.91058580,-2.32591484,0.00002811,-0.00022937,0.33673921,-0.61222358,1.48372364,-2.41013387,1.01122654,-1.04038194,0.01562946,-0.02226107,0.63699531,-0.76127268
-3.40670335,1.80425768,-2.32783775,0.00002909,-0.00023755,0.31779558,-0.61166125,1.39698573,-2.41647916,0.96215529,-1.03548993,0.01460481,-0.02320864,0.58834266,-0.76363831
-3.40070035,1.69981234,-2.32092709,0.00003086,-0.00024451,0.29930268,-0.60878255,1.31156953,-2.41139719,0.91395445,-1.02737783,0.01365369,-0.02411039,0.54047632,-0.76258338
-3.39469735,1.59858427,-2.30490179,0.00003343,-0.00025010,0.28149105,-0.60353455,1.22851294,-2.39462718,0.86729214,-1.01596743,0.01278173,-0.02494521,0.49394054,-0.75802839
-3.38869435,1.50179160,-2.27968260,0.00003676,-0.00025424,0.26456801,-0.59591896,1.14876272,-2.36614951,0.82278678,-1.00125734,0.01199298,-0.02569404,0.44921876,-0.74996125
-3.38269135,1.41050994,-2.24539763,0.00004083,-0.00025683,0.24871268,-0.58599327,1.07315456,-2.32618918,0.78099163,-0.98332547,0.01128992,-0.02634021,0.40672744,-0.73843838
-3.37668834,1.32565126,-2.20238039,0.00004562,-0.00025783,0.23407199,-0.57386967,1.00239710,-2.27521059,0.74238137,-0.96232859,0.01067348,-0.02686985,0.36681264,-0.72358358
-3.37068534,1.24794815,-2.15116047,0.00005108,-0.00025722,0.22075780,-0.55971193,0.93706055,-2.21390388,0.70734126,-0.93849875,0.01014308,-0.02727213,0.32974936,-0.70558458
-3.36468234,1.17794396,-2.09244706,0.00005717,-0.00025501,0.20884523,-0.54373032,0.87756995,-2.14316352,0.67615905,-0.91213673,0.00969669,-0.02753941,0.29574319,-0.68468763
-3.35867934,1.11598894,-2.02710623,0.00006383,-0.00025124,0.19837209,-0.52617474,0.82420313,-2.06406026,0.64902006,-0.88360289,0.00933095,-0.02766741,0.26493417,-0.66119015
-3.35267634,1.06224227,-1.95613281,0.00007099,-0.00024597,0.18933965,-0.50732648,0.77709349,-1.97780779,0.62600547,-0.85330553,0.00904120,-0.02765514,0.23740235,-0.63543192
-3.34667334,1.01667997,-1.88061820,0.00007857,-0.00023932,0.18171453,-0.48748884,0.73623715,-1.88572547,0.60709405,-0.82168758,0.00882161,-0.02750485,0.21317462,-0.60778514
-3.34067034,0.97910812,-1.80171550,0.00008648,-0.00023139,0.17543170,-0.46697720,0.70150437,-1.78919914,0.59216713,-0.78921200,0.00866535,-0.02722181,0.19223242,-0.57864372
-3.33466733,0.94918110,-1.72060344,0.00009460,-0.00022234,0.17039852,-0.44610877,0.67265461,-1.68964133,0.58101686,-0.75634661,0.00856474,-0.02681401,0.17451982,-0.54841244
-3.32866433,0.92642404,-1.63845070,0.00010282,-0.00021230,0.16649965,-0.42519270,0.64935493,-1.58845289,0.57335733,-0.72354903,0.00851139,-0.02629183,0.15995164,-0.51749605
-3.32266133,0.91025881,-1.55638209,0.00011101,-0.00020145,0.16360279,-0.40452072,0.63120093,-1.48698725,0.56883833,-0.69125236,0.00849650,-0.02566761,0.14842111,-0.48628915
-3.31665833,0.90003275,-1.47544788,0.00011903,-0.00018997,0.16156486,-0.38435890,0.61773971,-1.38651877,0.56706132,-0.65985229,0.00851099,-0.02495516,0.13980682,-0.45516684
-3.31065533,0.89504893,-1.39659762,0.00012675,-0.00017802,0.16023874,-0.36494074,0.60849406,-1.28821628,0.56759695,-0.62969614,0.00854582,-0.02416926,0.13397872,-0.42447667
-3.30465233,0.89459725,-1.32065928,0.00013403,-0.00016579,0.15948004,-0.34646188,0.60298713,-1.19312243,0.57000361,-0.60107433,0.00859221,-0.02332519,0.13080287,-0.39453206
-3.29864932,0.89798510,-1.24832448,0.00014073,-0.00015343,0.15915399,-0.32907658,0.60076688,-1.10213943,0.57384641,-0.57421462,0.00864191,-0.02243823,0.13014496,-0.36560735
-3.29264632,0.90456663,-1.18014027,0.00014671,-0.00014111,0.15914196,-0.31289607,0.60142946,-1.01602125,0.57871567,-0.54927928,0.00868746,-0.02152319,0.13187240,-0.33793458
-3.28664332,0.91376959,-1.11650738,0.00015187,-0.00012897,0.15934764,-0.29798882,0.60464069,-0.93537229,0.58424455,-0.52636546,0.00872243,-0.02059407,0.13585513,-0.31170209
-3.28064032,0.92511885,-1.05768502,0.00015609,-0.00011715,0.15970245,-0.28438256,0.61015514,-0.86065191,0.59012481,-0.50550838,0.00874160,-0.01966373,0.14196520,-0.28705471
-3.27463732,0.93825567,-1.00380164,0.00015929,-0.00010576,0.16017017,-0.27206795,0.61783187,-0.79218431,0.59612034,-0.48668746,0.00874120,-0.01874363,0.15007529,-0.26409566
-3.26863432,0.95295212,-0.95487090,0.00016140,-0.00009490,0.16075047,-0.26100368,0.62764636,-0.73017299,0.60207778,-0.46983491,0.00871900,-0.01784369,0.16005627,-0.24288976
-3.26263132,0.96912008,-0.91081206,0.00016238,-0.00008464,0.16148123,-0.25112269,0.63969817,-0.67471873,0.60793381,-0.45484627,0.00867443,-0.01697225,0.17177430,-0.22346786
-3.25662831,0.98681450,-0.87147361,0.00016221,-0.00007505,0.16243956,-0.24233921,0.65421375,-0.62584004,0.61371880,-0.44159261,0.00860858,-0.01613609,0.18508754,-0.20583229
-3.25062531,1.00623068,-0.83665896,0.00016091,-0.00006618,0.16374141,-0.23455628,0.67154424,-0.58349510,0.61955672,-0.42993354,0.00852422,-0.01534051,0.19984280,-0.18996276
-3.24462231,1.02769573,-0.80615300,0.00015849,-0.00005805,0.16553965,-0.22767330,0.69215809,-0.54760402,0.62566105,-0.41973059,0.00842569,-0.01458952,0.21587259,-0.17582285
-3.23861931,1.05165444,-0.77974810,0.00015503,-0.00005068,0.16802068,-0.22159345,0.71662840,-0.51807044,0.63232699,-0.41086024,0.00831878,-0.01388602,0.23299271,-0.16336638
-3.23261631,1.07864980,-0.75726850,0.00015060,-0.00004407,0.17139958,-0.21623046,0.74561520,-0.49480137,0.63992017,-0.40322598,0.00821049,-0.01323210,0.25100063,-0.15254360
-3.22661331,1.10929910,-0.73859187,0.00014529,-0.00003821,0.17591382,-0.21151450,0.77984282,-0.47772471,0.64886205,-0.39676890,0.00810886,-0.01262921,0.26967504,-0.14330697
-3.22061031,1.14426591,-0.72366698,0.00013923,-0.00003309,0.18181577,-0.20739705,0.82007292,-0.46680341,0.65961266,-0.39147616,0.00802260,-0.01207850,0.28877655,-0.13561603
-3.21460730,1.18422919,-0.71252683,0.00013254,-0.00002868,0.18936399,-0.20385430,0.86707368,-0.46204598,0.67265118,-0.38738710,0.00796086,-0.01158099,0.30804968,-0.12944147
-3.20860430,1.22985012,-0.70529654,0.00012535,-0.00002496,0.19881363,-0.20088930,0.92158591,-0.46351282,0.68845487,-0.38459656,0.00793281,-0.01113777,0.32722616,-0.12476801
-3.20260130,1.28173794,-0.70219557,0.00011781,-0.00002189,0.21040625,-0.19853248,0.98428696,-0.47131821,0.70747726,-0.38325529,0.00794733,-0.01075018,0.34602943,-0.12159603
-3.19659830,1.34041564,-0.70353430,0.00011005,-0.00001944,0.22435914,-0.19684073,1.05575353,-0.48562796,0.73012606,-0.38356732,0.00801266,-0.01041983,0.36418023,-0.11994192
-3.19059530,1.40628671,-0.70970489,0.00010221,-0.00001759,0.24085467,-0.19589510,1.13642455,-0.50665280,0.75674172,-0.38578447,0.00813605,-0.01014873,0.38140295,-0.11983708
-3.18459230,1.47960403,-0.72116690,0.00009441,-0.00001629,0.26002993,-0.19579714,1.22656538,-0.53463783,0.78757728,-0.39019800,0.00832343,-0.00993916,0.39743253,-0.12132566
-3.17858929,1.56044201,-0.73842815,0.00008677,-0.00001552,0.28196709,-0.19666426,1.32623480,-0.56984851,0.82278029,-0.39712795,0.00857915,-0.00979365,0.41202161,-0.12446097
-3.17258629,1.64867299,-0.76202164,0.00007940,-0.00001524,0.30668483,-0.19862408,1.43525615,-0.61255385,0.86237744,-0.40691028,0.00890576,-0.00971484,0.42494740,-0.12930096
-3.16658329,1.74394904,-0.79247940,0.00007237,-0.00001544,0.33413123,-0.20180830,1.55319416,-0.66300734,0.90626259,-0.41988259,0.00930376,-0.00970528,0.43601822,-0.13590273
-3.16058029,1.84568999,-0.83030435,0.00006577,-0.00001609,0.36417856,-0.20634614,1.67933875,-0.72142660,0.95418873,-0.43636871,0.00977154,-0.00976726,0.44507900,-0.14431639
-3.15457729,1.95307856,-0.87594137,0.00005963,-0.00001716,0.39662024,-0.21235780,1.81269703,-0.78797259,1.00576443,-0.45666300,0.01030532,-0.00990260,0.45201583,-0.15457852
-3.14857429,2.06506328,-0.92974869,0.00005401,-0.00001864,0.43117022,-0.21994814,1.95199468,-0.86272918,1.06045506,-0.48101474,0.01089912,-0.01011240,0.45675906,-0.16670563
-3.14257129,2.18036959,-0.99197093,0.00004891,-0.00002050,0.46746511,-0.22920085,2.09568731,-0.94568420,1.11758908,-0.50961345,0.01154488,-0.01039689,0.45928494,-0.18068772
-3.13656828,2.29751935,-1.06271489,0.00004435,-0.00002272,0.50506903,-0.24017335,2.24198224,-1.03671261,1.17636939,-0.54257565,0.01223261,-0.01075520,0.45961571,-0.19648253
-3.13056528,2.41485864,-1.14192921,0.00004031,-0.00002529,0.54348125,-0.25289269,2.38887069,-1.13556290,1.23588977,-0.57993356,0.01295059,-0.01118526,0.45781812,-0.21401060
-3.12456228,2.53059345,-1.22938887,0.00003677,-0.00002819,0.58214655,-0.26735252,2.53416994,-1.24184713,1.29515592,-0.62162642,0.01368571,-0.01168366,0.45400054,-0.23315157
-3.11855928,2.64283242,-1.32468534,0.00003371,-0.00003138,0.62046789,-0.28351126,2.67557438,-1.35503547,1.35311071,-0.66749457,0.01442374,-0.01224564,0.44830878,-0.25374190
-3.11255628,2.74963546,-1.42722291,0.00003108,-0.00003485,0.65782130,-0.30129166,2.81071406,-1.47445540,1.40866284,-0.71727690,0.01514976,-0.01286508,0.44092086,-0.27557431
-3.10655328,2.84906692,-1.53622166,0.00002885,-0.00003858,0.69357217,-0.32058151,2.93721890,-1.59929601,1.46071808,-0.77061158,0.01584854,-0.01353456,0.43204105,-0.29839902
-3.10055028,2.93925123,-1.65072694,0.00002696,-0.00004253,0.72709272,-0.34123570,3.05278616,-1.72861723,1.50821193,-0.82704022,0.01650499,-0.01424545,0.42189339,-0.32192692
-3.09454727,3.01842930,-1.76962540,0.00002536,-0.00004668,0.75777972,-0.36307939,3.15524875,-1.86136378,1.55014254,-0.88601553,0.01710458,-0.01498813,0.41071505,-0.34583457
-3.08854427,3.08501329,-1.89166683,0.00002401,-0.00005100,0.78507197,-0.38591212,3.24264155,-1.99638345,1.58560270,-0.94691185,0.01763375,-0.01575215,0.39874978,-0.36977105
-3.08254127,3.13763768,-2.01549128,0.00002286,-0.00005545,0.80846669,-0.40951279,3.31326308,-2.13244901,1.61380952,-1.00903869,0.01808030,-0.01652649,0.38624173,-0.39336633
-3.07653827,3.17520444,-2.13966021,0.00002187,-0.00006002,0.82753430,-0.43364517,3.36572990,-2.26828290,1.63413061,-1.07165634,0.01843374,-0.01729983,0.37342982,-0.41624097
-3.07053527,3.19692045,-2.26269073,0.00002099,-0.00006466,0.84193088,-0.45806372,3.39902134,-2.40258359,1.64610578,-1.13399324,0.01868557,-0.01806081,0.36054284,-0.43801667
-3.06453227,3.20232544,-2.38309131,0.00002020,-0.00006935,0.85140784,-0.48251949,3.41251270,-2.53405277,1.64946317,-1.19526440,0.01882951,-0.01879835,0.34779541,-0.45832738
-3.05852926,3.19130939,-2.49939774,0.00001946,-0.00007407,0.85581846,-0.50676582,3.40599552,-2.66142204,1.64412934,-1.25469007,0.01886164,-0.01950191,0.33538479,-0.47683032
-3.05252626,3.16411844,-2.61020784,0.00001876,-0.00007877,0.85512099,-0.53056358,3.37968398,-2.78347802,1.63023278,-1.31151409,0.01878048,-0.02016172,0.32348862,-0.49321668
-3.04652326,3.12134939,-2.71421348,0.00001807,-0.00008343,0.84937828,-0.55368582,3.33420744,-2.89908506,1.60810084,-1.36502112,0.01858699,-0.02076902,0.31226357,-0.50722114
-3.04052026,3.06393282,-2.81022887,0.00001738,-0.00008804,0.83875405,-0.57592156,3.27058952,-3.00720456,1.57825020,-1.41455223,0.01828450,-0.02131627,0.30184471,-0.51863021
-3.03451726,2.99310588,-2.89721403,0.00001670,-0.00009256,0.82350594,-0.59707864,3.19021484,-3.10691034,1.54137153,-1.45951836,0.01787852,-0.02179723,0.29234565,-0.52728859
-3.02851426,2.91037598,-2.97429273,0.00001603,-0.00009698,0.80397587,-0.61698566,3.09478508,-3.19739974,1.49830899,-1.49941109,0.01737657,-0.02220709,0.28385926,-0.53310360
-3.02251126,2.81747702,-3.04076455,0.00001537,-0.00010127,0.78057798,-0.63549290,2.98626647,-3.27800034,1.45003554,-1.53381074,0.01678790,-0.02254250,0.27645875,-0.53604723
-3.01650825,2.71632018,-3.09611101,0.00001474,-0.00010541,0.75378492,-0.65247233,2.86683116,-3.34817248,1.39762525,-1.56239154,0.01612316,-0.02280156,0.27019923,-0.53615588
-3.01050525,2.60894134,-3.13999593,0.00001415,-0.00010938,0.72411301,-0.66781686,2.73879494,-3.40750807,1.34222369,-1.58492400,0.01539412,-0.02298370,0.26511931,-0.53352778
-3.00450225,2.49744719,-3.17226064,0.00001364,-0.00011316,0.69210687,-0.68143903,2.60455396,-3.45572636,1.28501778,-1.60127463,0.01461329,-0.02308967,0.26124279,-0.52831820
-2.99849925,2.38396224,-3.19291493,0.00001322,-0.00011671,0.65832418,-0.69326923,2.46652299,-3.49266749,1.22720604,-1.61140350,0.01379358,-0.02312133,0.25858035,-0.52073284
-2.99249625,2.27057835,-3.20212450,0.00001294,-0.00012002,0.62332109,-0.70325379,2.32707728,-3.51828474,1.16997043,-1.61535986,0.01294799,-0.02308150,0.25713098,-0.51101954
-2.98649325,2.15930858,-3.20019621,0.00001284,-0.00012306,0.58763883,-0.71135314,2.18850006,-3.53263645,1.11445058,-1.61327640,0.01208926,-0.02297379,0.25688315,-0.49945893
