energy_ev,total_up,total_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,N_s_up,N_s_down,N_p_up,N_p_down,S_s_up,S_s_down,S_p_up,S_p_down
-0.05702851,4.21989395,-2.37862694,0.89675037,-0.08166539,1.12891050,-2.17401957,0.02647680,-0.00291964,1.21133750,-0.06387857,0.03015963,-0.00507596,1.69979435,-0.21665832
-0.05102551,4.34972221,-2.43536506,0.91629407,-0.08271351,1.16364638,-2.23312524,0.02584687,-0.00326138,1.24113328,-0.06346210,0.02965345,-0.00474136,1.76075565,-0.21551932
-0.04502251,4.47183931,-2.51015616,0.93396585,-0.08417979,1.19651810,-2.30963292,0.02509849,-0.00364154,1.26897891,-0.06352355,0.02900946,-0.00449214,1.81781390,-0.21476726
-0.03901951,4.58439910,-2.60201563,0.94954473,-0.08603169,1.22704880,-2.40259791,0.02423729,-0.00405953,1.29450591,-0.06403420,0.02823755,-0.00432789,1.86999820,-0.21436728
-0.03301651,4.68559596,-2.70978213,0.96281985,-0.08823318,1.25476520,-2.51090180,0.02327253,-0.00451410,1.31735175,-0.06496021,0.02734970,-0.00424752,1.91637825,-0.21428699
-0.02701351,4.77369206,-2.83213903,0.97359144,-0.09074548,1.27920418,-2.63327280,0.02221646,-0.00500328,1.33716324,-0.06626351,0.02635948,-0.00424934,1.95608259,-0.21449733
-0.02101051,4.84704950,-2.96763702,0.98167328,-0.09352770,1.29992100,-2.76830759,0.02108364,-0.00552437,1.35360205,-0.06790275,0.02528158,-0.00433114,1.98831719,-0.21497313
-0.01500750,4.90416656,-3.11471786,0.98689647,-0.09653747,1.31649900,-2.91449447,0.01989018,-0.00607401,1.36635225,-0.06983423,0.02413141,-0.00449024,2.01238376,-0.21569304
-0.00900450,4.94371695,-3.27173962,0.98911438,-0.09973154,1.32856046,-3.07023837,0.01865310,-0.00664821,1.37512958,-0.07201290,0.02292458,-0.00472357,2.02769731,-0.21663915
-0.00300150,4.96459031,-3.43700348,0.98820855,-0.10306640,1.33577812,-3.23388737,0.01738963,-0.00724246,1.37969197,-0.07439337,0.02167659,-0.00502774,2.03380218,-0.21779628
0.00300150,4.96593218,-3.60878226,0.98409515,-0.10649885,1.33788696,-3.40376106,0.01611661,-0.00785183,1.37985077,-0.07693090,0.02040243,-0.00539908,2.03038604,-0.21915111
0.00900450,4.94718112,-3.78535041,0.97673148,-0.10998662,1.33469537,-3.57818034,0.01485001,-0.00847118,1.37548187,-0.07958248,0.01911629,-0.00583376,2.01729104,-0.22069114
0.01500750,4.90810072,-3.96501537,0.96612205,-0.11348897,1.32609523,-3.75549836,0.01360449,-0.00909524,1.36653593,-0.08230783,0.01783137,-0.00632785,1.99452167,-0.22240372
0.02101051,4.84880434,-4.14614951,0.95232371,-0.11696736,1.31207019,-3.93413195,0.01239308,-0.00971890,1.35304698,-0.08507041,0.01655963,-0.00687741,1.96224881,-0.22427521
0.02701351,4.76977051,-4.32722206,0.93544935,-0.12038607,1.29270142,-4.11259276,0.01122695,-0.01033731,1.33513851,-0.08783840,0.01531174,-0.00747859,1.92080950,-0.22629035
0.03301651,4.67184742,-4.50682985,0.91566967,-0.12371288,1.26817047,-4.28951703,0.01011529,-0.01094617,1.31302645,-0.09058555,0.01409697,-0.00812777,1.87070232,-0.22843187
0.03901951,4.55624534,-4.68372567,0.89321281,-0.12691970,1.23875875,-4.46369279,0.00906528,-0.01154183,1.28701855,-0.09329185,0.01292319,-0.00882163,1.81257826,-0.23068040
0.04502251,4.42451634,-4.85684289,0.86836155,-0.12998316,1.20484343,-4.63408328,0.00808213,-0.01212147,1.25750989,-0.09594416,0.01179689,-0.00955730,1.74722728,-0.23301475
0.05102551,4.27852169,-5.02531502,0.84144807,-0.13288511,1.16688974,-4.79984518,0.00716917,-0.01268325,1.22497439,-0.09853646,0.01072321,-0.01033245,1.67556091,-0.23541235
0.05702851,4.12038744,-5.18848877,0.81284635,-0.13561305,1.12543992,-4.96034056,0.00632802,-0.01322635,1.18995255,-0.10106992,0.00970606,-0.01114537,1.59859128,-0.23784999
0.06303152,3.95244991,-5.34592950,0.78296247,-0.13816034,1.08109904,-5.11514148,0.00555882,-0.01375099,1.15303581,-0.10355267,0.00874818,-0.01199507,1.51740745,-0.24030467
0.06903452,3.77719295,-5.49741830,0.75222325,-0.14052630,1.03451838,-5.26402637,0.00486037,-0.01425840,1.11484821,-0.10599927,0.00785127,-0.01288130,1.43314965,-0.24275449
0.07503752,3.59717966,-5.64293999,0.72106362,-0.14271605,0.98637699,-5.40696808,0.00423042,-0.01475072,1.07602617,-0.10842982,0.00701608,-0.01380455,1.34698249,-0.24517949
0.08104052,3.41498124,-5.78266233,0.68991340,-0.14474014,0.93736222,-5.54411345,0.00366587,-0.01523084,1.03719722,-0.11086881,0.00624255,-0.01476604,1.26006789,-0.24756232
0.08704352,3.23310615,-5.91690662,0.65918412,-0.14661390,0.88815013,-5.67575503,0.00316299,-0.01570215,0.99895897,-0.11334373,0.00552991,-0.01576764,1.17353887,-0.24988875
0.09304652,3.05393256,-6.04611101,0.62925648,-0.14835662,0.83938660,-5.80229603,0.00271763,-0.01616831,0.96185905,-0.11588345,0.00487680,-0.01681169,1.08847487,-0.25214776
0.09904952,2.87964681,-6.17078798,0.60046909,-0.14999047,0.79166997,-5.92421009,0.00232535,-0.01663295,0.92637728,-0.11851644,0.00428133,-0.01790093,1.00587959,-0.25433143
0.10505253,2.71219060,-6.29147808,0.57310906,-0.15153922,0.74553600,-6.04199774,0.00198163,-0.01709931,0.89291082,-0.12126898,0.00374123,-0.01903819,0.92666182,-0.25643437
0.11105553,2.55321876,-6.40870232,0.54740472,-0.15302692,0.70144560,-6.15614195,0.00168196,-0.01756998,0.86176303,-0.12416340,0.00325389,-0.02022626,0.85161993,-0.25845286
0.11705853,2.40406913,-6.52291604,0.52352111,-0.15447641,0.65977607,-6.26706532,0.00142193,-0.01804653,0.83313663,-0.12721643,0.00281645,-0.02146755,0.78143029,-0.26038380
0.12306153,2.26574546,-6.63446689,0.50155805,-0.15590791,0.62081573,-6.37509144,0.00119734,-0.01852929,0.80713132,-0.13043782,0.00242588,-0.02276390,0.71663973,-0.26222334
0.12906453,2.13891340,-6.74355978,0.48155104,-0.15733771,0.58476237,-6.48041298,0.00100421,-0.01901711,0.78374610,-0.13382927,0.00207903,-0.02411632,0.65766217,-0.26396553
0.13506753,2.02390914,-6.85023120,0.46347483,-0.15877700,0.55172517,-6.58306876,0.00083886,-0.01950724,0.76288586,-0.13738376,0.00177268,-0.02552475,0.60477909,-0.26560099
0.14107054,1.92075973,-6.95433488,0.44724932,-0.16023093,0.52172997,-6.68293155,0.00069789,-0.01999525,0.74437201,-0.14108529,0.00150359,-0.02698788,0.55814362,-0.26711571
0.14707354,1.82921341,-7.05554036,0.43274758,-0.16169808,0.49472730,-6.77970801,0.00057821,-0.02047506,0.72795639,-0.14490917,0.00126858,-0.02850304,0.51778783,-0.26849021
0.15307654,1.74877809,-7.15334507,0.41980528,-0.16317022,0.47060280,-6.87295116,0.00047704,-0.02093910,0.71333779,-0.14882275,0.00106450,-0.03006608,0.48363264,-0.26969903
0.15907954,1.67876571,-7.24709993,0.40823129,-0.16463247,0.44918924,-6.96208545,0.00039188,-0.02137845,0.70018007,-0.15278658,0.00088832,-0.03167136,0.45549983,-0.27071073
0.16508254,1.61834011,-7.33604751,0.39781867,-0.16606398,0.43027962,-7.04644322,0.00032049,-0.02178324,0.68813106,-0.15675608,0.00073713,-0.03331182,0.43312561,-0.27148844
0.17108554,1.56656612,-7.41937108,0.38835557,-0.16743886,0.41364048,-7.12531123,0.00026092,-0.02214293,0.67684119,-0.16068342,0.00060818,-0.03497905,0.41617507,-0.27199095
0.17708854,1.52245751,-7.49625213,0.37963563,-0.16872764,0.39902504,-7.19798457,0.00021143,-0.02244681,0.66598106,-0.16451975,0.00049887,-0.03666343,0.40425706,-0.27217425
0.18309155,1.48502185,-7.56593326,0.37146716,-0.16989889,0.38618532,-7.26382529,0.00017050,-0.02268440,0.65525700,-0.16821748,0.00040679,-0.03835440,0.39693894,-0.27199368
0.18909455,1.45330055,-7.62778300,0.36368105,-0.17092116,0.37488296,-7.32232249,0.00013681,-0.02284596,0.64442410,-0.17173256,0.00032972,-0.04004065,0.39376079,-0.27140627
0.19509755,1.42640270,-7.68135886,0.35613684,-0.17176502,0.36489825,-7.37315011,0.00010922,-0.02292295,0.63329614,-0.17502672,0.00026563,-0.04171037,0.39424868,-0.27037341
0.20110055,1.40353176,-7.72646482,0.34872692,-0.17240510,0.35603712,-7.41621939,0.00008674,-0.02290843,0.62175207,-0.17806934,0.00021268,-0.04335159,0.39792683,-0.26886357
0.20710355,1.38400466,-7.76319970,0.34137881,-0.17282203,0.34813599,-7.45172225,0.00006852,-0.02279744,0.60973893,-0.18083909,0.00016923,-0.04495239,0.40432819,-0.26685492
0.21310655,1.36726304,-7.79199341,0.33405540,-0.17300424,0.34106447,-7.48016307,0.00005383,-0.02258728,0.59727130,-0.18332502,0.00013381,-0.04650117,0.41300360,-0.26433770
0.21910955,1.35287700,-7.81362831,0.32675346,-0.17294938,0.33472585,-7.50237638,0.00004205,-0.02227773,0.58442738,-0.18552723,0.00010513,-0.04798694,0.42352916,-0.26131618
0.22511256,1.34054189,-7.82924408,0.31950053,-0.17266538,0.32905581,-7.51952885,0.00003266,-0.02187112,0.57134218,-0.18745693,0.00008207,-0.04939949,0.43551203,-0.25781009
0.23111556,1.33006890,-7.84032501,0.31235044,-0.17217102,0.32401938,-7.53310477,0.00002522,-0.02137234,0.55819822,-0.18913592,0.00006365,-0.05072957,0.44859440,-0.25385540
0.23711856,1.32137060,-7.84866970,0.30537780,-0.17149605,0.31960661,-7.54487512,0.00001935,-0.02078877,0.54521428,-0.19059562,0.00004904,-0.05196908,0.46245595,-0.24950439
0.24312156,1.31444242,-7.85634400,0.29867182,-0.17068076,0.31582714,-7.55685094,0.00001476,-0.02013003,0.53263292,-0.19187547,0.00003754,-0.05311118,0.47681468,-0.24482504
0.24912456,1.30934142,-7.86561892,0.29232975,-0.16977501,0.31270424,-7.57122277,0.00001119,-0.01940772,0.52070726,-0.19302098,0.00002854,-0.05415039,0.49142633,-0.23989962
0.25512756,1.30616335,-7.87889596,0.28645025,-0.16883682,0.31026841,-7.59028852,0.00000843,-0.01863511,0.50968771,-0.19408146,0.00002156,-0.05508266,0.50608256,-0.23482270
0.26113057,1.30501939,-7.89862300,0.28112710,-0.16793055,0.30855113,-7.61637274,0.00000631,-0.01782669,0.49980918,-0.19510745,0.00001618,-0.05590542,0.52060788,-0.22969861
0.26713357,1.30601338,-7.92720442,0.27644330,-0.16712470,0.30757879,-7.65174067,0.00000470,-0.01699778,0.49127930,-0.19614814,0.00001205,-0.05661764,0.53485576,-0.22463840
0.27313657,1.30922067,-7.96690925,0.27246601,-0.16648953,0.30736730,-7.69851095,0.00000347,-0.01616412,0.48426807,-0.19724872,0.00000892,-0.05721983,0.54870392,-0.21975659
0.27913957,1.31466919,-8.01978161,0.26924231,-0.16609451,0.30791736,-7.75857061,0.00000255,-0.01534141,0.47889924,-0.19844799,0.00000656,-0.05771409,0.56204916,-0.21516776
0.28514257,1.32232362,-8.08755722,0.26679599,-0.16600577,0.30921074,-7.83349629,0.00000186,-0.01454493,0.47524377,-0.19977613,0.00000479,-0.05810406,0.57480186,-0.21098316
0.29114557,1.33207294,-8.17158999,0.26512540,-0.16628365,0.31120754,-7.92448518,0.00000135,-0.01378920,0.47331538,-0.20125295,0.00000347,-0.05839498,0.58688058,-0.20730754
0.29714857,1.34372195,-8.27279172,0.26420242,-0.16698050,0.31384455,-8.03229885,0.00000097,-0.01308766,0.47306847,-0.20288655,0.00000250,-0.05859359,0.59820675,-0.20423633
0.30315158,1.35698675,-8.39158803,0.26397247,-0.16813869,0.31703471,-8.15722256,0.00000069,-0.01245247,0.47439814,-0.20467249,0.00000179,-0.05870816,0.60870005,-0.20185318
0.30915458,1.37149453,-8.52789232,0.26435558,-0.16978917,0.32066773,-8.29904211,0.00000049,-0.01189426,0.47714255,-0.20659359,0.00000127,-0.05874839,0.61827445,-0.20022813
0.31515758,1.38678746,-8.68109925,0.26524843,-0.17195032,0.32461170,-8.45703945,0.00000035,-0.01142210,0.48108725,-0.20862030,0.00000090,-0.05872538,0.62683522,-0.19941631
0.32116058,1.40233072,-8.85009807,0.26652722,-0.17462743,0.32871574,-8.63000741,0.00000024,-0.01104334,0.48597134,-0.21071156,0.00000063,-0.05865149,0.63427723,-0.19945722
0.32716358,1.41752421,-9.03330551,0.26805133,-0.17781265,0.33281349,-8.81628328,0.00000017,-0.01076367,0.49149541,-0.21281632,0.00000044,-0.05854026,0.64048446,-0.20037467
0.33316658,1.43171782,-9.22871679,0.26966754,-0.18148547,0.33672740,-9.01379995,0.00000012,-0.01058710,0.49733071,-0.21487540,0.00000030,-0.05840625,0.64533100,-0.20217721
0.33916958,1.44422959,-9.43397276,0.27121478,-0.18561365,0.34027365,-9.22015260,0.00000008,-0.01051604,0.50312946,-0.21682379,0.00000021,-0.05826491,0.64868338,-0.20485905
0.34517259,1.45436626,-9.64644040,0.27252917,-0.19015461,0.34326754,-9.43267828,0.00000005,-0.01055134,0.50853592,-0.21859316,0.00000014,-0.05813241,0.65040437,-0.20840132
0.35117559,1.46144554,-9.86330301,0.27344924,-0.19505721,0.34552909,-9.64854503,0.00000004,-0.01069242,0.51319778,-0.22011461,0.00000010,-0.05802541,0.65035785,-0.21277370
0.35717859,1.46481927,-10.08165662,0.27382111,-0.20026377,0.34688889,-9.86484694,0.00000002,-0.01093727,0.51677768,-0.22132132,0.00000006,-0.05796091,0.64841479,-0.21793610
0.36318159,1.46389665,-10.29860812,0.27350354,-0.20571223,0.34719370,-10.07870095,0.00000002,-0.01128261,0.51896424,-0.22215117,0.00000004,-0.05795602,0.64445989,-0.22384047
0.36918459,1.45816671,-10.51137118,0.27237263,-0.21133847,0.34631182,-10.28734156,0.00000001,-0.01172389,0.51948251,-0.22254914,0.00000003,-0.05802772,0.63839861,-0.23043251
0.37518759,1.44721904,-10.71735591,0.27032596,-0.21707852,0.34413799,-10.48820935,0.00000001,-0.01225538,0.51810326,-0.22246937,0.00000002,-0.05819266,0.63016419,-0.23765327
0.38119060,1.43076199,-10.91424841,0.26728620,-0.22287064,0.34059750,-10.67902974,0.00000000,-0.01287017,0.51465092,-0.22187676,0.00000001,-0.05846691,0.61972435,-0.24544055
0.38719360,1.40863753,-11.10007732,0.26320383,-0.22865722,0.33564952,-10.85787888,0.00000000,-0.01356023,0.50900982,-0.22074823,0.00000001,-0.05886571,0.60708712,-0.25373003
0.39319660,1.38083218,-11.27326475,0.25805907,-0.23438630,0.32928943,-11.02323422,0.00000000,-0.01431647,0.50112859,-0.21907327,0.00000001,-0.05940326,0.59230569,-0.26245620
0.39919960,1.34748327,-11.43265997,0.25186280,-0.24001277,0.32154997,-11.17400810,0.00000000,-0.01512872,0.49102243,-0.21685417,0.00000000,-0.06009242,0.57548180,-0.27155294
0.40520260,1.30888056,-11.57755514,0.24465658,-0.24549917,0.31250134,-11.30956339,0.00000000,-0.01598583,0.47877336,-0.21410555,0.00000000,-0.06094450,0.55676743,-0.28095396
0.41120560,1.26546275,-11.70768309,0.23651159,-0.25081601,0.30224997,-11.42971140,0.00000000,-0.01687573,0.46452827,-0.21085359,0.00000000,-0.06196899,0.53636484,-0.29059303
0.41720860,1.21780911,-11.82319821,0.22752669,-0.25594174,0.29093633,-11.53469276,0.00000000,-0.01778559,0.44849496,-0.20713471,0.00000000,-0.06317335,0.51452465,-0.30040408
0.42321161,1.16662661,-11.92464213,0.21782562,-0.26086230,0.27873149,-11.62514303,0.00000000,-0.01870191,0.43093632,-0.20299403,0.00000000,-0.06456274,0.49154216,-0.31032124
0.42921461,1.11273281,-12.01289647,0.20755342,-0.26557028,0.26583286,-11.70204513,0.00000000,-0.01961075,0.41216286,-0.19848356,0.00000000,-0.06613985,0.46775199,-0.32027891
0.43521761,1.05703536,-12.08912561,0.19687223,-0.27006391,0.25245909,-11.76667155,0.00000000,-0.02049798,0.39252394,-0.19366025,0.00000000,-0.06790467,0.44352119,-0.33021185
0.44122061,1.00050880,-12.15471239,0.18595667,-0.27434569,0.23884438,-11.82051912,0.00000000,-0.02134954,0.37239791,-0.18858404,0.00000000,-0.06985437,0.41924114,-0.34005540
0.44722361,0.94416943,-12.21119014,0.17498891,-0.27842103,0.22523243,-11.86523977,0.00000000,-0.02215177,0.35218162,-0.18331595,0.00000000,-0.07198317,0.39531853,-0.34974581
0.45322661,0.88904928,-12.26017383,0.16415363,-0.28229678,0.21187015,-11.90257009,0.00000000,-0.02289171,0.33227972,-0.17791631,0.00000000,-0.07428227,0.37216573,-0.35922067
0.45922961,0.83616998,-12.30329352,0.15363302,-0.28597973,0.19900147,-11.93426281,0.00000000,-0.02355750,0.31309385,-0.17244325,0.00000000,-0.07673981,0.35019086,-0.36841949
0.46523262,0.78651727,-12.34213216,0.14360207,-0.28947538,0.18686129,-11.96202251,0.00000000,-0.02413870,0.29501235,-0.16695135,0.00000000,-0.07934092,0.32978805,-0.37728438
0.47123562,0.74101707,-12.37817001,0.13422410,-0.29278672,0.17566984,-11.98744771,0.00000000,-0.02462662,0.27840053,-0.16149073,0.00000000,-0.08206778,0.31132794,-0.38576070
0.47723862,0.70051353,-12.41273699,0.12564682,-0.29591333,0.16562764,-12.01198082,0.00000000,-0.02501459,0.26359193,-0.15610628,0.00000000,-0.08489981,0.29514889,-0.39379774
0.48324162,0.66574974,-12.44697377,0.11799896,-0.29885074,0.15691100,-12.03686701,0.00000000,-0.02529825,0.25088054,-0.15083725,0.00000000,-0.08781383,0.28154908,-0.40134935
0.48924462,0.63735137,-12.48180215,0.11138747,-0.30159006,0.14966830,-12.06312247,0.00000000,-0.02547570,0.24051441,-0.14571713,0.00000000,-0.09078433,0.27077965,-0.40837445
0.49524762,0.61581355,-12.51790464,0.10589537,-0.30411793,0.14401708,-12.09151214,0.00000000,-0.02554758,0.23269041,-0.14077374,0.00000000,-0.09378379,0.26303900,-0.41483732
0.50125063,0.60149114,-12.55571279,0.10158033,-0.30641675,0.14004192,-12.12253659,0.00000000,-0.02551712,0.22755043,-0.13602942,0.00000000,-0.09678301,0.25846840,-0.42070780
0.50725363,0.59459250,-12.59540377,0.09847380,-0.30846525,0.13779311,-12.15642750,0.00000000,-0.02539006,0.22517901,-0.13150151,0.00000000,-0.09975157,0.25714901,-0.42596129
0.51325663,0.59517662,-12.63690421,0.09658090,-0.31023923,0.13728616,-12.19315088,0.00000000,-0.02517450,0.22560224,-0.12720278,0.00000000,-0.10265820,0.25910020,-0.43057850
0.51925963,0.60315377,-12.67990068,0.09588086,-0.31171258,0.13850214,-12.23241731,0.00000000,-0.02488063,0.22878807,-0.12314202,0.00000000,-0.10547131,0.26427936,-0.43454520
0.52526263,0.61828938,-12.72385573,0.09632803,-0.31285846,0.14138866,-12.27369809,0.00000000,-0.02452048,0.23464787,-0.11932455,0.00000000,-0.10815948,0.27258301,-0.43785176
0.53126563,0.64021103,-12.76802880,0.09785347,-0.31365061,0.14586170,-12.31624665,0.00000000,-0.02410752,0.24303929,-0.11575280,0.00000000,-0.11069200,0.28384933,-0.44049275
0.53726863,0.66841856,-12.81150126,0.10036701,-0.31406470,0.15180795,-12.35912429,0.00000000,-0.02365626,0.25377019,-0.11242680,0.00000000,-0.11303943,0.29786201,-0.44246654
0.54327164,0.70229676,-12.85320497,0.10375972,-0.31407971,0.15908789,-12.40122952,0.00000000,-0.02318182,0.26660375,-0.10934472,0.00000000,-0.11517416,0.31435526,-0.44377499
0.54927464,0.74113073,-12.89195376,0.10790681,-0.31367930,0.16753931,-12.44133044,0.00000000,-0.02269953,0.28126445,-0.10650324,0.00000000,-0.11707102,0.33302008,-0.44442342
0.55527764,0.78412332,-12.92647738,0.11267086,-0.31285305,0.17698136,-12.47809951,0.00000000,-0.02222447,0.29744504,-0.10389808,0.00000000,-0.11870783,0.35351139,-0.44442064
0.56128064,0.83041438,-12.95545744,0.11790525,-0.31159760,0.18721893,-12.51015018,0.00000000,-0.02177111,0.31481406,-0.10152431,0.00000000,-0.12006599,0.37545618,-0.44377935
0.56728364,0.87910143,-12.97756485,0.12345784,-0.30991765,0.19804732,-12.53607485,0.00000000,-0.02135295,0.33302403,-0.09937685,0.00000000,-0.12113105,0.39846220,-0.44251677
0.57328664,0.92926114,-12.99149829,0.12917473,-0.30782664,0.20925704,-12.55448361,0.00000000,-0.02098229,0.35171990,-0.09745085,0.00000000,-0.12189322,0.42212713,-0.44065546
0.57928964,0.97997103,-12.99602302,0.13490398,-0.30534742,0.22063874,-12.56404315,0.00000000,-0.02066995,0.37054763,-0.09574213,0.00000000,-0.12234783,0.44604796,-0.43822443
0.58529265,1.03033093,-12.99000947,0.14049930,-0.30251247,0.23198791,-12.56351523,0.00000000,-0.02042521,0.38916265,-0.09424763,0.00000000,-0.12249580,0.46983025,-0.43526034
0.59129565,1.07948341,-12.97247075,0.14582351,-0.29936406,0.24310942,-12.55179395,0.00000000,-0.02025568,0.40723789,-0.09296594,0.00000000,-0.12234390,0.49309697,-0.43180878
0.59729865,1.12663259,-12.94259831,0.15075169,-0.29595406,0.25382169,-12.52794104,0.00000000,-0.02016736,0.42447126,-0.09189771,0.00000000,-0.12190507,0.51549680,-0.42792558
0.60330165,1.17106080,-12.89979480,0.15517398,-0.29234362,0.26396036,-12.49121846,0.00000000,-0.02016466,0.44059217,-0.09104619,0.00000000,-0.12119848,0.53671138,-0.42367796
0.60930465,1.21214251,-12.84370315,0.15899780,-0.28860257,0.27338134,-12.44111725,0.00000000,-0.02025059,0.45536706,-0.09041762,0.00000000,-0.12024957,0.55646151,-0.41914549
0.61530765,1.24935520,-12.77423086,0.16214964,-0.28480870,0.28196317,-12.37738194,0.00000000,-0.02042691,0.46860360,-0.09002161,0.00000000,-0.11908987,0.57451195,-0.41442072
0.62131066,1.28228674,-12.69156860,0.16457608,-0.28104677,0.28960870,-12.30002952,0.00000000,-0.02069433,0.48015362,-0.08987144,0.00000000,-0.11775676,0.59067482,-0.40960945
0.62731366,1.31063938,-12.59620193,0.16624433,-0.27740747,0.29624590,-12.20936206,0.00000000,-0.02105272,0.48991453,-0.08998417,0.00000000,-0.11629296,0.60481145,-0.40483043
0.63331666,1.33423011,-12.48891546,0.16714201,-0.27398613,0.30182802,-12.10597234,0.00000000,-0.02150134,0.49782942,-0.09038063,0.00000000,-0.11474593,0.61683272,-0.40021462
0.63931966,1.35298775,-12.37078848,0.16727637,-0.27088133,0.30633296,-11.99074154,0.00000000,-0.02203907,0.50388571,-0.09108517,0.00000000,-0.11316711,0.62669801,-0.39590368
0.64532266,1.36694702,-12.24318146,0.16667290,-0.26819331,0.30976198,-11.86482854,0.00000000,-0.02266452,0.50811260,-0.09212525,0.00000000,-0.11161094,0.63441277,-0.39204799
0.65132566,1.37623995,-12.10771285,0.16537349,-0.26602229,0.31213794,-11.72965021,0.00000000,-0.02337623,0.51057750,-0.09353071,0.00000000,-0.11013379,0.64002506,-0.38880386
0.65732866,1.38108519,-11.96622598,0.16343416,-0.26446648,0.31350297,-11.58685262,0.00000000,-0.02417271,0.51138145,-0.09533285,0.00000000,-0.10879276,0.64362114,-0.38633017
0.66333167,1.38177572,-11.82074611,0.16092247,-0.26362009,0.31391591,-11.43827295,0.00000000,-0.02505247,0.51065399,-0.09756325,0.00000000,-0.10764429,0.64532030,-0.38478444
0.66933467,1.37866547,-11.67342794,0.15791480,-0.26357102,0.31344946,-11.28589261,0.00000000,-0.02601402,0.50854758,-0.10025235,0.00000000,-0.10674275,0.64526938,-0.38431825
0.67533767,1.37215545,-11.52649449,0.15449345,-0.26439839,0.31218725,-11.13178209,0.00000000,-0.02705573,0.50523170,-0.10342791,0.00000000,-0.10613899,0.64363686,-0.38507231
0.68134067,1.36267973,-11.38216844,0.15074385,-0.26617001,0.31022089,-10.97803872,0.00000000,-0.02817572,0.50088705,-0.10711323,0.00000000,-0.10587877,0.64060706,-0.38717119
0.68734367,1.35069175,-11.24259787,0.14675186,-0.26893966,0.30764704,-10.82671885,0.00000000,-0.02937165,0.49569978,-0.11132540,0.00000000,-0.10600130,0.63637427,-0.39071793
0.69334667,1.33665115,-11.10977847,0.14260128,-0.27274437,0.30456463,-10.67976636,0.00000000,-0.03064051,0.48985608,-0.11607348,0.00000000,-0.10653779,0.63113716,-0.39578863
0.69934967,1.32101147,-10.98547493,0.13837157,-0.27760175,0.30107228,-10.53894001,0.00000000,-0.03197837,0.48353707,-0.12135681,0.00000000,-0.10751013,0.62509345,-0.40242740
0.70535268,1.30420873,-10.87114471,0.13413600,-0.28350751,0.29726579,-10.40574239,0.00000000,-0.03338014,0.47691416,-0.12716349,0.00000000,-0.10892970,0.61843492,-0.41064180
0.71135568,1.28665108,-10.76786752,0.12995998,-0.29043326,0.29323592,-10.28135340,0.00000000,-0.03483935,0.47014500,-0.13346913,0.00000000,-0.11079643,0.61134277,-0.42039900
0.71735868,1.26870950,-10.67628406,0.12589988,-0.29832485,0.28906637,-10.16657181,0.00000000,-0.03634793,0.46336981,-0.14023601,0.00000000,-0.11309808,0.60398332,-0.43162309
0.72336168,1.25070962,-10.59654766,0.12200216,-0.30710121,0.28483191,-10.06176786,0.00000000,-0.03789613,0.45670835,-0.14741266,0.00000000,-0.11580988,0.59650423,-0.44419359
0.72936468,1.23292481,-10.52829208,0.11830279,-0.31665408,0.28059680,-9.96685014,0.00000000,-0.03947242,0.45025747,-0.15493398,0.00000000,-0.11889443,0.58903105,-0.45794552
0.73536768,1.21557040,-10.47061851,0.11482708,-0.32684861,0.27641343,-9.88124940,0.00000000,-0.04106352,0.44408919,-0.16272195,0.00000000,-0.12230209,0.58166432,-0.47267115
0.74137069,1.19879941,-10.42210380,0.11158976,-0.33752494,0.27232122,-9.80392140,0.00000000,-0.04265452,0.43824944,-0.17068695,0.00000000,-0.12597167,0.57447727,-0.48812355
0.74737369,1.18269970,-10.38083155,0.10859537,-0.34850098,0.26834586,-9.73337023,0.00000000,-0.04422911,0.43275749,-0.17872970,0.00000000,-0.12983164,0.56751409,-0.50402201
0.75337669,1.16729292,-10.34444624,0.10583882,-0.35957617,0.26449887,-9.66769236,0.00000000,-0.04576989,0.42760599,-0.18674374,0.00000000,-0.13380161,0.56078908,-0.52005926
0.75937969,1.15253521,-10.31022957,0.10330630,-0.37053646,0.26077760,-9.60464106,0.00000000,-0.04725876,0.42276186,-0.19461850,0.00000000,-0.13779433,0.55428658,-0.53591030
0.76538269,1.13832001,-10.27519715,0.10097628,-0.38116009,0.25716560,-9.54170917,0.00000000,-0.04867743,0.41816790,-0.20224270,0.00000000,-0.14171788,0.54796189,-0.55124273
0.77138569,1.12448296,-10.23621203,0.09882072,-0.39122434,0.25363359,-9.47622770,0.00000000,-0.05000796,0.41374515,-0.20950814,0.00000000,-0.14547828,0.54174326,-0.56572808
0.77738869,1.11080890,-10.19011095,0.09680638,-0.40051271,0.25014072,-9.40547631,0.00000000,-0.05123334,0.40939614,-0.21631359,0.00000000,-0.14898215,0.53553486,-0.57905385
0.78339170,1.09704104,-10.13383792,0.09489629,-0.40882253,0.24663651,-9.32680101,0.00000000,-0.05233806,0.40500875,-0.22256861,0.00000000,-0.15213956,0.52922088,-0.59093568
0.78939470,1.08289194,-10.06457919,0.09305124,-0.41597241,0.24306308,-9.23773395,0.00000000,-0.05330870,0.40046076,-0.22819734,0.00000000,-0.15486685,0.52267052,-0.60112915
0.79539770,1.06805609,-9.97989327,0.09123128,-0.42180942,0.23935788,-9.13610947,0.00000000,-0.05413440,0.39562496,-0.23314171,0.00000000,-0.15708935,0.51574386,-0.60944071
