energy_ev,total_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,Os_p_up,Os_d_up,Se_s_up,Se_p_up
-3.24462231,2.04075486,0.41461916,0.00000000,0.00189481,0.06859249,0.35917255,1.63118812,0.01414743,0.35885293
-3.23861931,2.18715711,0.43980765,0.00000000,0.00202213,0.07244674,0.38766511,1.75062688,0.01493991,0.38688623
-3.23261631,2.33072488,0.46392629,0.00000000,0.00214352,0.07611805,0.41592850,1.86801199,0.01568569,0.41467424
-3.22661331,2.46955236,0.48663969,0.00000000,0.00225694,0.07956057,0.44359456,1.98177832,0.01637384,0.44185951
-3.22061031,2.60169999,0.50762347,0.00000000,0.00236043,0.08273027,0.47028207,2.09032409,0.01699395,0.46807269
-3.21460730,2.72523978,0.52657206,0.00000000,0.00245213,0.08558600,0.49560579,2.19204793,0.01753642,0.49294156
-3.20860430,2.83830335,0.54320633,0.00000000,0.00253035,0.08809049,0.51918649,2.28538837,0.01799268,0.51610093
-3.20260130,2.93913131,0.55728080,0.00000000,0.00259361,0.09021140,0.54066127,2.36886468,0.01835542,0.53720308
-3.19659830,3.02612220,0.56859013,0.00000000,0.00264072,0.09192222,0.55969422,2.44111747,0.01861881,0.55592842
-3.19059530,3.09787910,0.57697472,0.00000000,0.00267076,0.09320315,0.57598659,2.50094770,0.01877863,0.57199596
-3.18459230,3.15325223,0.58232513,0.00000000,0.00268317,0.09404186,0.58928647,2.54735231,0.01883241,0.58517316
-3.17858929,3.19137574,0.58458519,0.00000000,0.00267773,0.09443413,0.59939732,2.57955530,0.01877948,0.59528489
-3.17258629,3.21169715,0.58375376,0.00000000,0.00265459,0.09438426,0.60618506,2.59703270,0.01862104,0.60222089
-3.16658329,3.21399827,0.57988486,0.00000000,0.00261425,0.09390545,0.60958348,2.59953056,0.01836009,0.60594175
-3.16058029,3.19840654,0.57308651,0.00000000,0.00255757,0.09301987,0.60959764,2.58707492,0.01800137,0.60648271
-3.15457729,3.16539624,0.56351793,0.00000000,0.00248571,0.09175858,0.60630511,2.55997350,0.01755128,0.60395543
-3.14857429,3.11577952,0.55138557,0.00000000,0.00240015,0.09016125,0.59985506,2.51880889,0.01701770,0.59854746
-3.14257129,3.05068745,0.53693791,0.00000000,0.00230259,0.08827563,0.59046504,2.46442339,0.01640983,0.59051929
-3.13656828,2.97154175,0.52045929,0.00000000,0.00219495,0.08615685,0.57841576,2.39789636,0.01573798,0.58019919
-3.13056528,2.88001837,0.50226300,0.00000000,0.00207930,0.08386646,0.56404387,2.32051475,0.01501339,0.56797587
-3.12456228,2.77800415,0.48268385,0.00000000,0.00195783,0.08147131,0.54773317,2.23373814,0.01424798,0.55428916
-3.11855928,2.66754832,0.46207051,0.00000000,0.00183280,0.07904223,0.52990438,2.13915969,0.01345419,0.53961901
-3.11255628,2.55081044,0.44077777,0.00000000,0.00170646,0.07665249,0.51100395,2.03846443,0.01264475,0.52447316
-3.10655328,2.43000677,0.41915909,0.00000000,0.00158110,0.07437623,0.49149232,1.93338661,0.01183254,0.50937376
-3.10055028,2.30735675,0.39755950,0.00000000,0.00145894,0.07228668,0.47183184,1.82566752,0.01103042,0.49484339
-3.09454727,2.18503139,0.37630909,0.00000000,0.00134213,0.07045434,0.45247493,1.71701524,0.01025114,0.48139088
-3.08854427,2.06510503,0.35571728,0.00000000,0.00123279,0.06894511,0.43385268,1.60906769,0.00950727,0.46949730
-3.08254127,1.94951181,0.33606785,0.00000000,0.00113293,0.06781851,0.41636421,1.50335977,0.00881112,0.45960248
-3.07653827,1.84000783,0.31761489,0.00000000,0.00104452,0.06712586,0.40036723,1.40129557,0.00817473,0.45209259
-3.07053527,1.73813986,0.30057972,0.00000000,0.00096943,0.06690867,0.38616979,1.30412608,0.00760989,0.44728886
-3.06453227,1.64522093,0.28514864,0.00000000,0.00090954,0.06719713,0.37402356,1.21293258,0.00712814,0.44543806
-3.05852926,1.56231302,0.27147165,0.00000000,0.00086665,0.06800893,0.36411863,1.12861569,0.00674078,0.44670475
-3.05252626,1.49021683,0.25966199,0.00000000,0.00084258,0.06934828,0.35658017,1.05188979,0.00645891,0.45116575
-3.04652326,1.42946830,0.24979637,0.00000000,0.00083913,0.07120530,0.35146660,0.98328252,0.00629342,0.45880684
-3.04052026,1.38034138,0.24191602,0.00000000,0.00085813,0.07355580,0.34876964,0.92313846,0.00625493,0.46952203
-3.03451726,1.34285651,0.23602813,0.00000000,0.00090139,0.07636149,0.34841594,0.87162665,0.00635378,0.48311531
-3.02851426,1.31679416,0.23210796,0.00000000,0.00097072,0.07957053,0.35027044,0.82875096,0.00659983,0.49930496
-3.02251126,1.30171248,0.23010111,0.00000000,0.00106790,0.08311859,0.35414110,0.79436278,0.00700238,0.51773041
-3.01650825,1.29696859,0.22992623,0.00000000,0.00119462,0.08693038,0.35978512,0.76817525,0.00756983,0.53796146
-3.01050525,1.30174245,0.23147780,0.00000000,0.00135247,0.09092139,0.36691631,0.74977848,0.00830946,0.55950966
-3.00450225,1.31506281,0.23462897,0.00000000,0.00154281,0.09500021,0.37521347,0.73865523,0.00922704,0.58184156
-2.99849925,1.33583434,0.23923450,0.00000000,0.00176676,0.09907093,0.38432965,0.73419664,0.01032643,0.60439349
-2.99249625,1.36286549,0.24513352,0.00000000,0.00202505,0.10303585,0.39390181,0.73571779,0.01160915,0.62658733
-2.98649325,1.39489634,0.25215222,0.00000000,0.00231794,0.10679829,0.40356090,0.74247276,0.01307390,0.64784694
-2.98049025,1.43062606,0.26010645,0.00000000,0.00264515,0.11026537,0.41294190,0.75366921,0.01471618,0.66761459
-2.97448724,1.46873940,0.26880411,0.00000000,0.00300573,0.11335073,0.42169356,0.76848239,0.01652783,0.68536679
-2.96848424,1.50793196,0.27804739,0.00000000,0.00339799,0.11597708,0.42948763,0.78606863,0.01849668,0.70062922
-2.96248124,1.54693385,0.28763493,0.00000000,0.00381941,0.11807842,0.43602723,0.80557833,0.02060634,0.71298992
-2.95647824,1.58453155,0.29736388,0.00000000,0.00426663,0.11960189,0.44105417,0.82616853,0.02283606,0.72211061
-2.95047524,1.61958771,0.30703194,0.00000000,0.00473536,0.12050924,0.44435509,0.84701514,0.02516070,0.72773545
-2.94447224,1.65105878,0.31643944,0.00000000,0.00522046,0.12077775,0.44576600,0.86732479,0.02755099,0.72969724
-2.93846923,1.67801038,0.32539143,0.00000000,0.00571595,0.12040070,0.44517549,0.88634631,0.02997383,0.72792073
-2.93246623,1.69963031,0.33369995,0.00000000,0.00621505,0.11938725,0.44252620,0.90338182,0.03239285,0.72242301
-2.92646323,1.71523910,0.34118644,0.00000000,0.00671039,0.11776189,0.43781474,0.91779712,0.03476913,0.71331107
-2.92046023,1.72429818,0.34768427,0.00000000,0.00719407,0.11556341,0.43109013,0.92903149,0.03706211,0.70077672
-2.91445723,1.72641541,0.35304141,0.00000000,0.00765792,0.11284340,0.42245072,0.93660631,0.03923057,0.68508914
-2.90845423,1.72134814,0.35712320,0.00000000,0.00809368,0.10966455,0.41203987,0.94013262,0.04123378,0.66658529
-2.90245123,1.70900354,0.35981505,0.00000000,0.00849322,0.10609850,0.40004054,0.93931698,0.04303267,0.64565881
-2.89644822,1.68943637,0.36102510,0.00000000,0.00884880,0.10222371,0.38666896,0.93396564,0.04459102,0.62274766
-2.89044522,1.66284392,0.36068663,0.00000000,0.00915333,0.09812304,0.37216765,0.92398662,0.04587663,0.59832100
-2.88444222,1.62955826,0.35876006,0.00000000,0.00940057,0.09388149,0.35679799,0.90938957,0.04686233,0.57286580
-2.87843922,1.59003581,0.35523443,0.00000000,0.00958533,0.08958384,0.34083258,0.89028320,0.04752692,0.54687352
-2.87243622,1.54484425,0.35012831,0.00000000,0.00970369,0.08531249,0.32454765,0.86687038,0.04785591,0.52082731
-2.86643322,1.49464699,0.34348982,0.00000000,0.00975311,0.08114548,0.30821563,0.83944081,0.04784196,0.49518992
-2.86043022,1.44018541,0.33539588,0.00000000,0.00973252,0.07715462,0.29209816,0.80836146,0.04748518,0.47039272
-2.85442721,1.38225933,0.32595056,0.00000000,0.00964234,0.07340397,0.27643962,0.77406518,0.04679307,0.44682597
-2.84842421,1.32170593,0.31528251,0.00000000,0.00948449,0.06994851,0.26146139,0.73703756,0.04578028,0.42483048
-2.84242121,1.25937797,0.30354158,0.00000000,0.00926234,0.06683312,0.24735692,0.69780275,0.04446804,0.40469081
-2.83641821,1.19612168,0.29089469,0.00000000,0.00898052,0.06409177,0.23428768,0.65690849,0.04288345,0.38663008
-2.83041521,1.13275509,0.27752113,0.00000000,0.00864484,0.06174709,0.22238009,0.61491108,0.04105853,0.37080644
-2.82441221,1.07004762,0.26360745,0.00000000,0.00826203,0.05981014,0.21172350,0.57236067,0.03902910,0.35731118
-2.81840920,1.00870147,0.24934213,0.00000000,0.00783955,0.05828050,0.20236918,0.52978746,0.03683368,0.34616853
-2.81240620,0.94933552,0.23491035,0.00000000,0.00738532,0.05714658,0.19433040,0.48768920,0.03451222,0.33733714
-2.80640320,0.89247244,0.22048896,0.00000000,0.00690751,0.05638623,0.18758351,0.44652055,0.03210494,0.33071308
-2.80040020,0.83852930,0.20624197,0.00000000,0.00641428,0.05596764,0.18207010,0.40668433,0.02965117,0.32613448
-2.79439720,0.78781212,0.19231663,0.00000000,0.00591355,0.05585035,0.17769997,0.36852516,0.02718836,0.32338758
-2.78839420,0.74051442,0.17884042,0.00000000,0.00541281,0.05598659,0.17435503,0.33232537,0.02475114,0.32221403
-2.78239120,0.69671987,0.16591884,0.00000000,0.00491895,0.05632276,0.17189393,0.29830326,0.02237065,0.32231941
-2.77638819,0.65640867,0.15363427,0.00000000,0.00443808,0.05680104,0.17015726,0.26661359,0.02007397,0.32338267
-2.77038519,0.61946741,0.14204566,0.00000000,0.00397550,0.05736119,0.16897310,0.23735008,0.01788379,0.32506619
-2.76438219,0.58570177,0.13118927,0.00000000,0.00353561,0.05794229,0.16816296,0.21054965,0.01581823,0.32702626
-2.75837919,0.55485153,0.12108018,0.00000000,0.00312184,0.05848463,0.16754764,0.18619812,0.01389086,0.32892363
-2.75237619,0.52660704,0.11171443,0.00000000,0.00273673,0.05893140,0.16695300,0.16423686,0.01211084,0.33043376
-2.74637319,0.50062648,0.10307181,0.00000000,0.00238193,0.05923045,0.16621539,0.14457032,0.01048326,0.33125644
-2.74037019,0.47655300,0.09511893,0.00000000,0.00205829,0.05933569,0.16518649,0.12707366,0.00900945,0.33112445
-2.73436718,0.45403119,0.08781257,0.00000000,0.00176589,0.05920845,0.16373754,0.11160064,0.00768754,0.32981096
-2.72836418,0.43272204,0.08110299,0.00000000,0.00150421,0.05881844,0.16176269,0.09799101,0.00651290,0.32713539
-2.72236118,0.41231596,0.07493716,0.00000000,0.00127219,0.05814449,0.15918138,0.08607753,0.00547871,0.32296754
-2.71635818,0.39254349,0.06926177,0.00000000,0.00106834,0.05717496,0.15593980,0.07569225,0.00457647,0.31722983
-2.71035518,0.37318331,0.06402582,0.00000000,0.00089087,0.05590778,0.15201125,0.06667194,0.00379654,0.30989766
-2.70435218,0.35406759,0.05918294,0.00000000,0.00073779,0.05435018,0.14739561,0.05886271,0.00312853,0.30099792
-2.69834917,0.33508462,0.05469313,0.00000000,0.00060695,0.05251819,0.14211783,0.05212374,0.00256180,0.29060566
-2.69234617,0.31617905,0.05052422,0.00000000,0.00049622,0.05043576,0.13622558,0.04633011,0.00208578,0.27883937
-2.68634317,0.29734986,0.04665278,0.00000000,0.00040346,0.04813373,0.12978634,0.04137497,0.00169027,0.26585479
-2.68034017,0.27864665,0.04306479,0.00000000,0.00032667,0.04564864,0.12288390,0.03717095,0.00136570,0.25183794
-2.67433717,0.26016447,0.03975599,0.00000000,0.00026399,0.04302143,0.11561456,0.03365109,0.00110328,0.23699739
-2.66833417,0.24203797,0.03673201,0.00000000,0.00021374,0.04029604,0.10808319,0.03076933,0.00089520,0.22155635
-2.66233117,0.22443499,0.03400836,0.00000000,0.00017450,0.03751818,0.10039936,0.02850067,0.00073469,0.20574484
-2.65632816,0.20755032,0.03161047,0.00000000,0.00014508,0.03473401,0.09267365,0.02684118,0.00061607,0.18979228
-2.65032516,0.19159980,0.02957357,0.00000000,0.00012460,0.03198904,0.08501426,0.02580781,0.00053481,0.17392080
-2.64432216,0.17681523,0.02794283,0.00000000,0.00011247,0.02932722,0.07752415,0.02543815,0.00048755,0.15833948
-2.63831916,0.16344003,0.02677346,0.00000000,0.00010844,0.02679010,0.07029867,0.02579022,0.00047203,0.14323968
-2.63231616,0.15172609,0.02613102,0.00000000,0.00011261,0.02441632,0.06342378,0.02694203,0.00048718,0.12879161
-2.62631316,0.14193146,0.02609174,0.00000000,0.00012545,0.02224119,0.05697483,0.02899122,0.00053301,0.11514213
-2.62031016,0.13431899,0.02674300,0.00000000,0.00014785,0.02029655,0.05101596,0.03205438,0.00061064,0.10241374
-2.61430715,0.12915576,0.02818381,0.00000000,0.00018112,0.01861064,0.04559999,0.03626622,0.00072226,0.09070469
-2.60830415,0.12671280,0.03052517,0.00000000,0.00022707,0.01720828,0.04076873,0.04177829,0.00087110,0.08009010
-2.60230115,0.12726514,0.03389038,0.00000000,0.00028797,0.01611098,0.03655369,0.04875729,0.00106143,0.07062385
-2.59629815,0.13109160,0.03841507,0.00000000,0.00036665,0.01533718,0.03297705,0.05738276,0.00129847,0.06234113
-2.59029515,0.13847411,0.04424691,0.00000000,0.00046650,0.01490244,0.03005278,0.06784408,0.00158841,0.05526137
-2.58429215,0.14969633,0.05154488,0.00000000,0.00059150,0.01481968,0.02778783,0.08033674,0.00193835,0.04939142
-2.57828914,0.16504115,0.06047804,0.00000000,0.00074620,0.01509924,0.02618335,0.09505783,0.00235618,0.04472870
-2.57228614,0.18478711,0.07122369,0.00000000,0.00093575,0.01574900,0.02523575,0.11220080,0.00285060,0.04126418
-2.56628314,0.20920341,0.08396488,0.00000000,0.00116586,0.01677426,0.02493769,0.13194941,0.00343093,0.03898514
-2.56028014,0.23854374,0.09888723,0.00000000,0.00144272,0.01817760,0.02527884,0.15447129,0.00410703,0.03787737
-2.55427714,0.27303890,0.11617505,0.00000000,0.00177297,0.01995870,0.02624650,0.17991092,0.00488916,0.03792688
-2.54827414,0.31288835,0.13600688,0.00000000,0.00216352,0.02211392,0.02782596,0.20838266,0.00578779,0.03912106
-2.54227114,0.35825121,0.15855031,0.00000000,0.00262143,0.02463603,0.03000069,0.23996378,0.00681342,0.04144915
-2.53626813,0.40923682,0.18395645,0.00000000,0.00315373,0.02751381,0.03275243,0.27468806,0.00797632,0.04490215
-2.53026513,0.46589547,0.21235389,0.00000000,0.00376714,0.03073170,0.03606108,0.31254019,0.00928632,0.04947206
-2.52426213,0.52820965,0.24384260,0.00000000,0.00446784,0.03426956,0.03990459,0.35345128,0.01075250,0.05515065
-2.51825913,0.59608641,0.27848773,0.00000000,0.00526114,0.03810248,0.04425874,0.39729590,0.01238290,0.06192771
-2.51225613,0.66935108,0.31631362,0.00000000,0.00615118,0.04220076,0.04909701,0.44389084,0.01418424,0.06978899
-2.50625313,0.74774293,0.35729821,0.00000000,0.00714060,0.04653011,0.05439045,0.49299575,0.01616154,0.07871382
-2.50025013,0.83091298,0.40136813,0.00000000,0.00823017,0.05105193,0.06010764,0.54431585,0.01831783,0.08867265
-2.49424712,0.91842414,0.44839451,0.00000000,0.00941852,0.05572386,0.06621471,0.59750653,0.02065382,0.09962453
-2.48824412,1.00975380,0.49818992,0.00000000,0.01070180,0.06050048,0.07267553,0.65217996,0.02316758,0.11151479
-2.48224112,1.10429881,0.55050646,0.00000000,0.01207351,0.06533417,0.07945186,0.70791310,0.02585422,0.12427296
-2.47623812,1.20138270,0.60503516,0.00000000,0.01352428,0.07017610,0.08650368,0.76425708,0.02870569,0.13781106
-2.47023512,1.30026471,0.66140689,0.00000000,0.01504183,0.07497730,0.09378948,0.82074730,0.03171049,0.15202246
-2.46423212,1.40015050,0.71919467,0.00000000,0.01661097,0.07968969,0.10126657,0.87691377,0.03485352,0.16678135
-2.45822911,1.50020387,0.77791757,0.00000000,0.01821374,0.08426719,0.10889130,0.93229115,0.03811599,0.18194292
-2.45222611,1.59955906,0.83704607,0.00000000,0.01982966,0.08866667,0.11661931,0.98642801,0.04147537,0.19734428
-2.44622311,1.69733325,0.89600883,0.00000000,0.02143612,0.09284870,0.12440555,1.03889464,0.04490548,0.21280622
-2.44022011,1.79263873,0.95420080,0.00000000,0.02300882,0.09677827,0.13220422,1.08928933,0.04837658,0.22813573
-2.43421711,1.88459443,1.01099245,0.00000000,0.02452236,0.10042512,0.13996863,1.13724246,0.05185568,0.24312925
-2.42821411,1.97233654,1.06574004,0.00000000,0.02595094,0.10376393,0.14765082,1.18241860,0.05530687,0.25757661
-2.42221111,2.05502808,1.11779662,0.00000000,0.02726906,0.10677426,0.15520126,1.22451656,0.05869184,0.27126557
-2.41620810,2.13186748,1.16652360,0.00000000,0.02845225,0.10944027,0.16256833,1.26326746,0.06197040,0.28398667
-2.41020510,2.20209612,1.21130271,0.00000000,0.02947788,0.11175024,0.16969796,1.29843146,0.06510125,0.29553840
-2.40420210,2.26500521,1.25154785,0.00000000,0.03032584,0.11369594,0.17653324,1.32979336,0.06804269,0.30573247
-2.39819910,2.31994210,1.28671689,0.00000000,0.03097923,0.11527196,0.18301430,1.35715784,0.07075354,0.31439884
-2.39219610,2.36631647,1.31632291,0.00000000,0.03142492,0.11647501,0.18907834,1.38034485,0.07319403,0.32139049
-2.38619310,2.40360653,1.33994469,0.00000000,0.03165396,0.11730321,0.19465997,1.39918583,0.07532678,0.32658766
-2.38019010,2.43136565,1.35723625,0.00000000,0.03166194,0.11775560,0.19969192,1.41352124,0.07711772,0.32990138
-2.37418709,2.44922934,1.36793505,0.00000000,0.03144908,0.11783165,0.20410610,1.42319989,0.07853708,0.33127620
-2.36818409,2.45692278,1.37186881,0.00000000,0.03102026,0.11753111,0.20783503,1.42808031,0.07956025,0.33069192
-2.36218109,2.45426867,1.36896052,0.00000000,0.03038479,0.11685399,0.21081361,1.42803427,0.08016854,0.32816438
-2.35617809,2.44119523,1.35923165,0.00000000,0.02955610,0.11580072,0.21298120,1.42295235,0.08034988,0.32374513
-2.35017509,2.41774393,1.34280336,0.00000000,0.02855129,0.11437262,0.21428393,1.41275130,0.08009933,0.31752018
-2.34417209,2.38407636,1.31989554,0.00000000,0.02739048,0.11257238,0.21467703,1.39738266,0.07941942,0.30960769
-2.33816908,2.34047986,1.29082375,0.00000000,0.02609624,0.11040478,0.21412723,1.37684213,0.07832029,0.30015486
-2.33216608,2.28737114,1.25599405,0.00000000,0.02469278,0.10787738,0.21261498,1.35117885,0.07681965,0.28933408
-2.32616308,2.22529734,1.21589574,0.00000000,0.02320525,0.10500127,0.21013640,1.32050404,0.07494253,0.27733854
-2.32016008,2.15493413,1.17109220,0.00000000,0.02165900,0.10179164,0.20670478,1.28499807,0.07272079,0.26437735
-2.31415708,2.07708034,1.12221010,0.00000000,0.02007889,0.09826833,0.20235160,1.24491539,0.07019253,0.25067054
-2.30815408,1.99264885,1.06992705,0.00000000,0.01848862,0.09445611,0.19712696,1.20058690,0.06740119,0.23644397
-2.30215108,1.90265386,1.01495820,0.00000000,0.01691024,0.09038479,0.19109928,1.15241910,0.06439467,0.22192433
-2.29614807,1.80819454,0.95804209,0.00000000,0.01536369,0.08608903,0.18435441,1.10089015,0.06122417,0.20733447
-2.29014507,1.71043542,0.89992600,0.00000000,0.01386644,0.08160795,0.17699400,1.04654262,0.05794312,0.19288902
-2.28414207,1.61058406,0.84135137,0.00000000,0.01243328,0.07698448,0.16913324,0.98997330,0.05460589,0.17879056
-2.27813907,1.50986678,0.78303959,0.00000000,0.01107623,0.07226449,0.16089810,0.93182032,0.05126666,0.16522629
-2.27213607,1.40950304,0.72567851,0.00000000,0.00980451,0.06749575,0.15242210,0.87274836,0.04797816,0.15236526
-2.26613307,1.31067954,0.66991003,0.00000000,0.00862464,0.06272678,0.14384276,0.81343228,0.04479059,0.14035617
-2.26013007,1.21452485,0.61631913,0.00000000,0.00754055,0.05800568,0.13529789,0.75454031,0.04175055,0.12932574
-2.25412706,1.12208540,0.56542440,0.00000000,0.00655389,0.05337882,0.12692183,0.69671718,0.03890012,0.11937760
-2.24812406,1.03430373,0.51767053,0.00000000,0.00566423,0.04888977,0.11884183,0.64056816,0.03627605,0.11059160
-2.24212106,0.95199962,0.47342253,0.00000000,0.00486935,0.04457816,0.11117463,0.58664460,0.03390904,0.10302359
-2.23611806,0.87585470,0.43296209,0.00000000,0.00416562,0.04047886,0.10402342,0.53543146,0.03182332,0.09670558
-2.23011506,0.80640100,0.39648575,0.00000000,0.00354821,0.03662119,0.09747533,0.48733743,0.03003619,0.09164613
-2.22411206,0.74401356,0.36410514,0.00000000,0.00301146,0.03302843,0.09159935,0.44268771,0.02855787,0.08783112
-2.21810905,0.68890738,0.33584886,0.00000000,0.00254912,0.02971755,0.08644490,0.40171983,0.02739145,0.08522468
-2.21210605,0.64113855,0.31166622,0.00000000,0.00215460,0.02669908,0.08204107,0.36458230,0.02653297,0.08377044
-2.20610305,0.60060947,0.29143232,0.00000000,0.00182116,0.02397732,0.07839641,0.33133611,0.02597172,0.08339293
-2.20010005,0.56707774,0.27495464,0.00000000,0.00154215,0.02155059,0.07549939,0.30195885,0.02569061,0.08399929
-2.19409705,0.54016856,0.26198062,0.00000000,0.00131106,0.01941176,0.07331947,0.27635101,0.02566674,0.08548115
-2.18809405,0.51938999,0.25220629,0.00000000,0.00112173,0.01754885,0.07180862,0.25434423,0.02587201,0.08771683
-2.18209105,0.50415066,0.24528565,0.00000000,0.00096835,0.01594574,0.07090339,0.23571101,0.02627398,0.09057374
-2.17608804,0.49377947,0.24084048,0.00000000,0.00084556,0.01458300,0.07052736,0.22017541,0.02683668,0.09391113
-2.17008504,0.48754650,0.23847062,0.00000000,0.00074846,0.01343864,0.07059388,0.20742451,0.02752163,0.09758298
-2.16408204,0.48468486,0.23776430,0.00000000,0.00067265,0.01248898,0.07100909,0.19711993,0.02828885,0.10144118
-2.15807904,0.48441263,0.23830836,0.00000000,0.00061420,0.01170945,0.07167497,0.18890929,0.02909791,0.10533883
-2.15207604,0.48595456,0.23969822,0.00000000,0.00056962,0.01107536,0.07249257,0.18243722,0.02990906,0.10913372
-2.14607304,0.48856271,0.24154732,0.00000000,0.00053590,0.01056254,0.07336502,0.17735558,0.03068431,0.11269170
-2.14007004,0.49153588,0.24349581,0.00000000,0.00051044,0.01014806,0.07420052,0.17333264,0.03138840,0.11589005
-2.13406703,0.49423696,0.24521836,0.00000000,0.00049102,0.00981067,0.07491503,0.17006126,0.03198983,0.11862068
-2.12806403,0.49610806,0.24643086,0.00000000,0.00047578,0.00953131,0.07543465,0.16726557,0.03246170,0.12079292
-2.12206103,0.49668291,0.24689587,0.00000000,0.00046319,0.00929345,0.07569760,0.16470639,0.03278241,0.12233599
-2.11605803,0.49559626,0.24642667,0.00000000,0.00045202,0.00908335,0.07565584,0.16218521,0.03293622,0.12320095
-2.11005503,0.49259012,0.24488985,0.00000000,0.00044129,0.00889022,0.07527607,0.15954667,0.03291368,0.12336196
-2.10405203,0.48751670,0.24220640,0.00000000,0.00043026,0.00870631,0.07454039,0.15667966,0.03271180,0.12281701
-2.09804902,0.48033807,0.23835129,0.00000000,0.00041841,0.00852695,0.07344632,0.15351716,0.03233403,0.12158783
-2.09204602,0.47112263,0.23335160,0.00000000,0.00040539,0.00835046,0.07200641,0.15003468,0.03179009,0.11971918
-2.08604302,0.46003859,0.22728328,0.00000000,0.00039099,0.00817803,0.07024737,0.14624779,0.03109554,0.11727736
-2.08004002,0.44734485,0.22026676,0.00000000,0.00037517,0.00801359,0.06820875,0.14220848,0.03027126,0.11434817
-2.07403702,0.43337951,0.21246156,0.00000000,0.00035795,0.00786356,0.06594129,0.13800084,0.02934269,0.11103424
-2.06803402,0.41854659,0.20406000,0.00000000,0.00033946,0.00773666,0.06350499,0.13373610,0.02833900,0.10745188
-2.06203102,0.40330136,0.19528052,0.00000000,0.00031991,0.00764360,0.06096699,0.12954712,0.02729216,0.10372761
-2.05602801,0.38813488,0.18636050,0.00000000,0.00029953,0.00759689,0.05839920,0.12558275,0.02623591,0.09999441
-2.05002501,0.37355816,0.17754911,0.00000000,0.00027858,0.00761052,0.05587607,0.12200195,0.02520475,0.09638786
-2.04402201,0.36008653,0.16910017,0.00000000,0.00025736,0.00769973,0.05347224,0.11896808,0.02423292,0.09304232
-2.03801901,0.34822455,0.16126542,0.00000000,0.00023615,0.00788075,0.05126034,0.11664339,0.02335343,0.09008723
-2.03201601,0.33845208,0.15428809,0.00000000,0.00021522,0.00817059,0.04930895,0.11518384,0.02259712,0.08764368
-2.02601301,0.33121162,0.14839717,0.00000000,0.00019482,0.00858684,0.04768080,0.11473451,0.02199188,0.08582131
-2.02001001,0.32689736,0.14380223,0.00000000,0.00017521,0.00914744,0.04643119,0.11542555,0.02156193,0.08471566
-2.01400700,0.32584624,0.14068896,0.00000000,0.00015657,0.00987057,0.04560673,0.11736884,0.02132726,0.08440606
-2.00800400,0.32833093,0.13921542,0.00000000,0.00013909,0.01077447,0.04524436,0.12065552,0.02130323,0.08495404
-2.00200100,0.33455513,0.13950899,0.00000000,0.00012292,0.01187734,0.04537074,0.12535424,0.02150028,0.08640241
-1.99599800,0.34465102,0.14166404,0.00000000,0.00010817,0.01319717,0.04600197,0.13151042,0.02192385,0.08877484
-1.98999500,0.35867909,0.14574023,0.00000000,0.00009495,0.01475171,0.04714354,0.13914635,0.02257442,0.09207619
-1.98399200,0.37662997,0.15176152,0.00000000,0.00008333,0.01655831,0.04879076,0.14826226,0.02344772,0.09629336
-1.97798899,0.39842856,0.15971579,0.00000000,0.00007339,0.01863380,0.05092932,0.15883820,0.02453509,0.10139671
-1.97198599,0.42393997,0.16955512,0.00000000,0.00006520,0.02099441,0.05353625,0.17083684,0.02582389,0.10734197
-1.96598299,0.45297722,0.18119674,0.00000000,0.00005882,0.02365555,0.05658099,0.18420692,0.02729816,0.11407259
-1.95997999,0.48531047,0.19452464,0.00000000,0.00005435,0.02663169,0.06002681,0.19888743,0.02893923,0.12152245
-1.95397699,0.52067735,0.20939183,0.00000000,0.00005190,0.02993609,0.06383223,0.21481215,0.03072648,0.12961869
-1.94797399,0.55879407,0.22562337,0.00000000,0.00005161,0.03358053,0.06795267,0.23191456,0.03263809,0.13828474
-1.94197099,0.59936692,0.24302000,0.00000000,0.00005366,0.03757504,0.07234209,0.25013270,0.03465179,0.14744321
-1.93596798,0.64210365,0.26136260,0.00000000,0.00005829,0.04192743,0.07695457,0.26941396,0.03674563,0.15701869
-1.92996498,0.68672426,0.28041711,0.00000000,0.00006579,0.04664294,0.08174597,0.28971931,0.03889859,0.16694012
-1.92396198,0.73297067,0.29994011,0.00000000,0.00007650,0.05172366,0.08667523,0.31102692,0.04109119,0.17714282
-1.91795898,0.78061488,0.31968484,0.00000000,0.00009085,0.05716807,0.09170568,0.33333465,0.04330593,0.18756985
-1.91195598,0.82946508,0.33940746,0.00000000,0.00010931,0.06297039,0.09680594,0.35666154,0.04552760,0.19817284
-1.90595298,0.87936941,0.35887345,0.00000000,0.00013245,0.06912001,0.10195059,0.38104775,0.04774340,0.20891201
-1.89994997,0.93021709,0.37786384,0.00000000,0.00016089,0.07560086,0.10712051,0.40655305,0.04994296,0.21975558
-1.89394697,0.98193678,0.39618115,0.00000000,0.00019532,0.08239084,0.11230278,0.43325374,0.05211812,0.23067841
-1.88794397,1.03449212,0.41365468,0.00000000,0.00023646,0.08946128,0.11749029,0.46123794,0.05426258,0.24166016
-1.88194097,1.08787461,0.43014496,0.00000000,0.00028512,0.09677647,0.12268099,0.49059950,0.05637149,0.25268281
