energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Li_s_up,Li_s_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-2.77638819,0.19272539,-1.89592587,0.00001071,-0.00116251,0.02602854,-0.46702274,0.00302393,-0.10829893,0.08374286,-0.36012527,0.05253673,-0.62616518,0.00038677,-0.01433231,0.11021472,-0.83586301
-2.77038519,0.21233268,-1.87855159,0.00001303,-0.00120532,0.02819718,-0.46636584,0.00375517,-0.10705808,0.09155100,-0.35821285,0.05914629,-0.62118249,0.00048314,-0.01501880,0.12018045,-0.82603677
-2.76438219,0.23428203,-1.85867516,0.00001588,-0.00125560,0.03060937,-0.46392530,0.00463369,-0.10554246,0.09969704,-0.35570108,0.06735657,-0.61496863,0.00059946,-0.01575086,0.13057731,-0.81659116
-2.75837919,0.25862733,-1.83723618,0.00001934,-0.00131401,0.03324864,-0.45988782,0.00567958,-0.10380752,0.10814044,-0.35274797,0.07728350,-0.60780781,0.00073873,-0.01653547,0.14134019,-0.80803816
-2.75237619,0.28546756,-1.81531017,0.00002349,-0.00138104,0.03610364,-0.45448307,0.00691369,-0.10191764,0.11684832,-0.34953513,0.08907210,-0.60003729,0.00090415,-0.01737959,0.15241501,-0.80093565
-2.74637319,0.31494684,-1.79407661,0.00002839,-0.00145707,0.03916813,-0.44797833,0.00835713,-0.09994388,0.12579785,-0.34626213,0.10289329,-0.59203808,0.00109904,-0.01828982,0.16376210,-0.79586928
-2.74037019,0.34725352,-1.77478265,0.00003413,-0.00154222,0.04244092,-0.44067220,0.01003065,-0.09796152,0.13497845,-0.34314003,0.11893981,-0.58422387,0.00132679,-0.01927195,0.17535936,-0.79343233
-2.73436718,0.38261780,-1.75870378,0.00004078,-0.00163638,0.04592564,-0.43288722,0.01195385,-0.09604735,0.14439379,-0.34038457,0.13742146,-0.57702891,0.00159077,-0.02033059,0.18720529,-0.79420481
-2.72836418,0.42130783,-1.74710320,0.00004842,-0.00173918,0.04963042,-0.42496186,0.01414438,-0.09427688,0.15406331,-0.33820906,0.15855920,-0.57089500,0.00189425,-0.02146877,0.19932150,-0.79873231
-2.72236118,0.46362380,-1.74119133,0.00005710,-0.00184993,0.05356730,-0.41724204,0.01661701,-0.09272165,0.16402311,-0.33681749,0.18257856,-0.56625836,0.00224027,-0.02268756,0.21175457,-0.80750586
-2.71635818,0.50989002,-1.74208698,0.00006690,-0.00196768,0.05775151,-0.41007240,0.01938261,-0.09144667,0.17432619,-0.33639780,0.20970199,-0.56353651,0.00263151,-0.02398581,0.22457710,-0.82094327
-2.71035518,0.56044486,-1.75078147,0.00007785,-0.00209114,0.06220041,-0.40378756,0.02244720,-0.09050806,0.18504173,-0.33711577,0.24014054,-0.56311591,0.00307017,-0.02535989,0.23788771,-0.83937286
-2.70435218,0.61562874,-1.76810674,0.00008998,-0.00221877,0.06693231,-0.39870365,0.02581092,-0.08995108,0.19625359,-0.33910973,0.27408487,-0.56534040,0.00355782,-0.02680351,0.25181002,-0.86302000
-2.69834917,0.67577033,-1.79470850,0.00010329,-0.00234875,0.07196502,-0.39511031,0.02946716,-0.08980854,0.20805779,-0.34248605,0.31169595,-0.57050096,0.00409529,-0.02830772,0.26649048,-0.89199692
-2.69234617,0.74117134,-1.83102490,0.00011778,-0.00247907,0.07731428,-0.39326335,0.03340179,-0.09009967,0.22055915,-0.34731575,0.35309573,-0.57882693,0.00468254,-0.02986089,0.28209505,-0.92629598
-2.68634317,0.81209064,-1.87727113,0.00013339,-0.00260754,0.08299200,-0.39337823,0.03759254,-0.09082943,0.23386713,-0.35363222,0.39835808,-0.59047880,0.00531852,-0.03144888,0.29880489,-0.96578654
-2.68034017,0.88872808,-1.93343016,0.00015007,-0.00273188,0.08900458,-0.39562454,0.04200867,-0.09198833,0.24809103,-0.36143002,0.44750056,-0.60554282,0.00600114,-0.03305525,0.31681109,-1.01021528
-2.67433717,0.97120905,-1.99924949,0.00016772,-0.00284977,0.09535117,-0.40012162,0.04661091,-0.09355276,0.26333465,-0.37066486,0.50047727,-0.62402731,0.00672719,-0.03466156,0.33630874,-1.05920984
-2.66833417,1.05957035,-2.07424376,0.00018621,-0.00295892,0.10202213,-0.40693533,0.05135169,-0.09548572,0.27969083,-0.38125468,0.55717338,-0.64586082,0.00749237,-0.03624780,0.35749043,-1.11228547
-2.66233117,1.15374838,-2.15770278,0.00020541,-0.00305714,0.10899769,-0.41607614,0.05617582,-0.09773801,0.29723587,-0.39308172,0.61740161,-0.67089202,0.00829126,-0.03779278,0.38053953,-1.16885435
-2.65632816,1.25357017,-2.24870462,0.00022515,-0.00314242,0.11624701,-0.42749847,0.06102143,-0.10024978,0.31602434,-0.40599544,0.68090115,-0.69889134,0.00911749,-0.03927467,0.40562352,-1.22823714
-2.65032516,1.35874819,-2.34613324,0.00024523,-0.00321299,0.12372757,-0.44110141,0.06582132,-0.10295236,0.33608428,-0.41981636,0.74733906,-0.72955427,0.00996380,-0.04067145,0.43288754,-1.28967643
-2.64432216,1.46887910,-2.44870020,0.00026548,-0.00326734,0.13138505,-0.45673073,0.07050470,-0.10577042,0.35741329,-0.43434042,0.81631455,-0.76250626,0.01082230,-0.04196148,0.46244850,-1.35235163
-2.63831916,1.58344704,-2.55496999,0.00028568,-0.00330433,0.13915382,-0.47418220,0.07499911,-0.10862421,0.37997550,-0.44934397,0.88736597,-0.79730927,0.01168469,-0.04312397,0.49438987,-1.41539503
-2.63231616,1.70183128,-2.66338850,0.00030564,-0.00332316,0.14695787,-0.49320616,0.07923265,-0.11143203,0.40369969,-0.46458908,0.95998054,-0.83346973,0.01254251,-0.04413949,0.52875739,-1.47790860
-2.62631316,1.82331828,-2.77231427,0.00032518,-0.00332340,0.15471231,-0.51351327,0.08313633,-0.11411261,0.42847864,-0.47982919,1.03360644,-0.87044800,0.01338753,-0.04499040,0.56555577,-1.53898140
-2.62031016,1.94711758,-2.88005201,0.00034415,-0.00330504,0.16232541,-0.53478138,0.08664646,-0.11658757,0.45416973,-0.49481486,1.10766693,-0.90766917,0.01421205,-0.04566123,0.60474640,-1.59770725
-2.61430715,2.07238093,-2.98488810,0.00036242,-0.00326840,0.16970102,-0.55666335,0.08970698,-0.11878377,0.48059675,-0.50929962,1.18157598,-0.94453512,0.01500927,-0.04613906,0.64624613,-1.65320248
-2.60830415,2.19822390,-3.08512748,0.00037990,-0.00321420,0.17674133,-0.57879572,0.09227164,-0.12063544,0.50755297,-0.52304568,1.25475474,-0.98043765,0.01577364,-0.04641378,0.68992709,-1.70462367
-2.60230115,2.32374887,-3.17913140,0.00039657,-0.00314345,0.18334987,-0.60080801,0.09430585,-0.12208617,0.53480512,-0.53582954,1.32664817,-1.01477253,0.01650118,-0.04647829,0.73561739,-1.75118491
-2.59629815,2.44806835,-3.26535542,0.00041245,-0.00305745,0.18943460,-0.62233251,0.09578826,-0.12309060,0.56209827,-0.54744731,1.39674109,-1.04695411,0.01718980,-0.04632865,0.78310260,-1.79217466
-2.59029515,2.57032753,-3.34238673,0.00042762,-0.00295773,0.19491096,-0.64301411,0.09671174,-0.12361579,0.58916135,-0.55771961,1.46457291,-1.07643022,0.01783948,-0.04596420,0.83212801,-1.82697157
-2.58429215,2.68972503,-3.40897988,0.00044225,-0.00284599,0.19970466,-0.66252015,0.09708395,-0.12364223,0.61571303,-0.56649604,1.52975024,-1.10269691,0.01845246,-0.04538754,0.88240141,-1.85505915
-2.57828914,2.80553076,-3.46408990,0.00045655,-0.00272407,0.20375424,-0.68054971,0.09692730,-0.12316445,0.64146780,-0.57365894,1.59195700,-1.12531251,0.01903328,-0.04460446,0.93359628,-1.87603875
-2.57228614,2.91710009,-3.50690147,0.00047082,-0.00259386,0.20701309,-0.69684218,0.09627831,-0.12219127,0.66614198,-0.57912641,1.65096118,-1.14391059,0.01958877,-0.04362387,0.98535542,-1.88964032
-2.56628314,3.02388379,-3.53685288,0.00048539,-0.00245729,0.20945102,-0.71118460,0.09518645,-0.12074554,0.68945947,-0.58285445,1.70661824,-1.15821116,0.02012789,-0.04245760,1.03729485,-1.89573066
-2.56028014,3.12543333,-3.55365361,0.00050065,-0.00231624,0.21105507,-0.72341755,0.09371241,-0.11886347,0.71115708,-0.58483802,1.75887067,-1.16802957,0.02066147,-0.04112016,1.08900799,-1.89431830
-2.55427714,3.22140126,-3.55729428,0.00051704,-0.00217254,0.21182982,-0.73343923,0.09192592,-0.11659361,0.73098926,-0.58511102,1.80774389,-1.17328264,0.02120184,-0.03962845,1.14007009,-1.88555491
-2.54827414,3.31153715,-3.54804799,0.00053500,-0.00202788,0.21179689,-0.74120743,0.08990324,-0.11399532,0.74873225,-0.58374491,1.85333853,-1.17399157,0.02176242,-0.03800143,1.19004292,-1.86973255
-2.54227114,3.39567907,-3.52646231,0.00055500,-0.00188385,0.21099387,-0.74673924,0.08772434,-0.11113696,0.76418743,-0.58084617,1.89581954,-1.17028126,0.02235711,-0.03625971,1.23847981,-1.84727672
-2.53626813,3.47374158,-3.49334168,0.00057747,-0.00174188,0.20947261,-0.75010838,0.08546997,-0.10809369,0.77718408,-0.57655237,1.93540250,-1.16237593,0.02299970,-0.03442517,1.28493097,-1.81873493
-2.53026513,3.54570073,-3.44972022,0.00060281,-0.00160322,0.20729703,-0.75144016,0.08321871,-0.10494516,0.78758134,-0.57102704,1.97233786,-1.15059090,0.02370322,-0.03252045,1.32894915,-1.78476103
-2.52426213,3.61157723,-3.39682564,0.00063138,-0.00146895,0.20454050,-0.75090426,0.08104415,-0.10177282,0.79526960,-0.56445344,2.00689379,-1.13532088,0.02447924,-0.03056852,1.37009568,-1.74609559
-2.51825913,3.67141852,-3.33603524,0.00066343,-0.00133998,0.20128297,-0.74870548,0.07901223,-0.09865731,0.80017124,-0.55702744,2.03933838,-1.11702497,0.02533724,-0.02859222,1.40794672,-1.70354287
-2.51225613,3.72528098,-3.26882571,0.00069915,-0.00121703,0.19760795,-0.74507293,0.07717906,-0.09567575,0.80224098,-0.54894967,2.06992211,-1.09620910,0.02628391,-0.02661375,1.44209984,-1.65794524
-2.50625313,3.77321310,-3.19671870,0.00073860,-0.00110067,0.19359940,-0.74024812,0.07558901,-0.09289914,0.80146562,-0.54041748,2.09886124,-1.07340642,0.02732268,-0.02465427,1.47218055,-1.61015590
-2.50025013,3.81524057,-3.12122452,0.00078169,-0.00099131,0.18933890,-0.73447252,0.07427341,-0.09038993,0.79786349,-0.53161682,2.12632301,-1.04915678,0.02845323,-0.02273345,1.49784897,-1.56101128
-2.49424712,3.85135395,-3.04378665,0.00082822,-0.00088920,0.18490291,-0.72797524,0.07324976,-0.08819990,0.79148360,-0.52271469,2.15241315,-1.02398601,0.02967114,-0.02086916,1.51880607,-1.51130401
-2.48824412,3.88149967,-2.96572957,0.00087785,-0.00079447,0.18036049,-0.72096140,0.07252151,-0.08636831,0.78240433,-0.51385227,2.17716649,-0.99838609,0.03096778,-0.01907711,1.53479960,-1.46175811
-2.48224112,3.90557467,-2.88821268,0.00093009,-0.00070714,0.17577140,-0.71360203,0.07207836,-0.08492056,0.77073197,-0.50513946,2.20054077,-0.97279724,0.03233022,-0.01737069,1.54562931,-1.41300719
-2.47623812,3.92342498,-2.81219255,0.00098430,-0.00062713,0.17118476,-0.70602578,0.07189717,-0.08386732,0.75659889,-0.49665075,2.22241427,-0.94759267,0.03374149,-0.01576072,1.55115137,-1.36557710
-2.47023512,3.93484825,-2.73839542,0.00103975,-0.00055425,0.16663816,-0.69831317,0.07194327,-0.08320414,0.74016150,-0.48842307,2.24258713,-0.92306694,0.03518082,-0.01425544,1.55128162,-1.31987363
-2.46423212,3.93960012,-2.66730146,0.00109559,-0.00048825,0.16215742,-0.69049360,0.07217220,-0.08291165,0.72159780,-0.48045549,2.26078644,-0.89942828,0.03662421,-0.01286051,1.54599778,-1.27617606
-2.45822911,3.93740418,-2.59914157,0.00115089,-0.00042883,0.15775684,-0.68254535,0.07253186,-0.08295631,0.70110479,-0.47271101,2.27667490,-0.87679549,0.03804506,-0.01157900,1.53534025,-1.23463674
-2.45222611,3.92796495,-2.53390675,0.00120468,-0.00037563,0.15343991,-0.67439853,0.07296470,-0.08329171,0.67889547,-0.46512031,2.28986272,-0.85519925,0.03941496,-0.01041163,1.51941161,-1.19528686
-2.44622311,3.91098336,-2.47136964,0.00125596,-0.00032827,0.14920050,-0.66594093,0.07341025,-0.08386025,0.65519569,-0.45758729,2.29992226,-0.83458799,0.04070457,-0.00935693,1.49837475,-1.15804785
-2.44022011,3.88617412,-2.41111679,0.00130375,-0.00028634,0.14502442,-0.65702634,0.07380750,-0.08459543,0.63024068,-0.44999619,2.30640482,-0.81483771,0.04188456,-0.00841147,1.47244978,-1.12274807
-2.43421711,3.85328403,-2.35259003,0.00134711,-0.00024940,0.14089118,-0.64748491,0.07409731,-0.08542424,0.60427155,-0.44221988,2.30885904,-0.79576536,0.04292661,-0.00757021,1.44190968,-1.08914354
-2.42821411,3.81211060,-2.29513446,0.00138519,-0.00021704,0.13677603,-0.63713496,0.07422457,-0.08627002,0.57753155,-0.43412887,2.30684991,-0.77714478,0.04380431,-0.00682677,1.40707507,-1.05694192
-2.42221111,3.76252001,-2.23805058,0.00141724,-0.00018883,0.13265194,-0.62579557,0.07414021,-0.08705524,0.55026241,-0.42560068,2.29997785,-0.75872458,0.04449412,-0.00617376,1.36830805,-1.02582822
-2.41620810,3.70446363,-2.18064759,0.00144265,-0.00016436,0.12849171,-0.61329919,0.07380274,-0.08770445,0.52270075,-0.41652885,2.28789692,-0.74024676,0.04497612,-0.00560316,1.32600554,-0.99549095
-2.41020510,3.63799237,-2.12229517,0.00146096,-0.00014324,0.12426982,-0.59950362,0.07317959,-0.08814702,0.49507460,-0.40683137,2.27033145,-0.72146510,0.04523472,-0.00510658,1.28059216,-0.96564748
-2.40420210,3.56326810,-2.06247097,0.00147191,-0.00012511,0.11996420,-0.58430270,0.07224788,-0.08831971,0.46760027,-0.39645795,2.24709035,-0.70216254,0.04525915,-0.00467558,1.23251297,-0.93606716
-2.39819910,3.48057147,-2.00080145,0.00147539,-0.00010963,0.11555765,-0.56763508,0.07099496,-0.08816884,0.44047944,-0.38539566,2.21807852,-0.68216642,0.04504382,-0.00430192,1.18222623,-0.90659122
-2.39219610,3.39030595,-1.93709415,0.00147149,-0.00009647,0.11103906,-0.54949070,0.06941834,-0.08765217,0.41389682,-0.37367294,2.18330480,-0.66136106,0.04458847,-0.00397781,1.13019635,-0.87714837
-2.38619310,3.29299747,-1.87135991,0.00146046,-0.00008538,0.10640416,-0.52991464,0.06752544,-0.08674020,0.38801810,-0.36136142,2.14288616,-0.63969705,0.04389813,-0.00369607,1.07688715,-0.84776556
-2.38019010,3.18928976,-1.80382419,0.00144271,-0.00007609,0.10165601,-0.50900820,0.06533280,-0.08541695,0.36298852,-0.34857580,2.09704798,-0.61719684,0.04298286,-0.00345024,1.02275561,-0.81857338
-2.37418709,3.07993556,-1.73492713,0.00141881,-0.00006841,0.09680506,-0.48692724,0.06286516,-0.08368025,0.33893194,-0.33547151,2.04612038,-0.59395657,0.04185740,-0.00323474,0.96824614,-0.78980586
-2.36818409,2.96578378,-1.66531278,0.00138942,-0.00006213,0.09186898,-0.46387791,0.06015421,-0.08154141,0.31595039,-0.32224055,1.99053082,-0.57014411,0.04054060,-0.00304487,0.91378540,-0.76179495
-2.36218109,2.84776335,-1.59580806,0.00135531,-0.00005713,0.08687203,-0.44011008,0.05723719,-0.07902448,0.29412411,-0.30910541,1.93079338,-0.54599358,0.03905475,-0.00287679,0.85977783,-0.73495986
-2.35617809,2.72686431,-1.52739295,0.00131728,-0.00005325,0.08184437,-0.41590890,0.05415545,-0.07616493,0.27351216,-0.29631165,1.86749530,-0.52179669,0.03742482,-0.00272756,0.80660182,-0.70979183
-2.35017509,2.60411710,-1.46116324,0.00127616,-0.00005042,0.07682099,-0.39158495,0.05095289,-0.07300804,0.25415329,-0.28411920,1.80128131,-0.49789148,0.03567765,-0.00259501,0.75460650,-0.68683509
-2.34417209,2.48057086,-1.39828793,0.00123278,-0.00004853,0.07184064,-0.36746345,0.04767451,-0.06960689,0.23606734,-0.27279297,1.73283685,-0.47464905,0.03384112,-0.00247769,0.70410926,-0.66666487
-2.33816908,2.35727178,-1.33996301,0.00118793,-0.00004753,0.06694459,-0.34387314,0.04436505,-0.06602027,0.21925684,-0.26259294,1.66287068,-0.45245893,0.03194337,-0.00237475,0.65539396,-0.64986328
-2.33216608,2.23524258,-1.28736383,0.00114232,-0.00004737,0.06217544,-0.32113530,0.04106770,-0.06231033,0.20370896,-0.25376436,1.59209806,-0.43171376,0.03001198,-0.00228581,0.60870982,-0.63699417
-2.32616308,2.11546391,-1.24159797,0.00109659,-0.00004800,0.05757594,-0.29955336,0.03782312,-0.05854035,0.18939755,-0.24652820,1.52122505,-0.41279402,0.02807334,-0.00221084,0.56427090,-0.62857791
-2.32016008,1.99885852,-1.20366035,0.00105129,-0.00004939,0.05318790,-0.27940357,0.03466850,-0.05477249,0.17628545,-0.24107233,1.45093480,-0.39605338,0.02615202,-0.00215003,0.52225633,-0.62506697
-2.31415708,1.88627884,-1.17439246,0.00100684,-0.00005148,0.04905122,-0.26092691,0.03163701,-0.05106583,0.16432676,-0.23754373,1.38187644,-0.38180520,0.02427034,-0.00210367,0.48281106,-0.62682334
-2.30815408,1.77849840,-1.15444687,0.00096356,-0.00005426,0.04520312,-0.24432268,0.02875731,-0.04747450,0.15346917,-0.23604190,1.31465676,-0.37031070,0.02244801,-0.00207201,0.44604729,-0.63409856
-2.30215108,1.67620715,-1.14425838,0.00092167,-0.00005766,0.04167742,-0.22974366,0.02605337,-0.04404625,0.14365634,-0.23661391,1.24983518,-0.36176915,0.02070186,-0.00205518,0.41204624,-0.64701705
-2.29614807,1.58001074,-1.14402262,0.00088128,-0.00006164,0.03850413,-0.21729309,0.02354445,-0.04082129,0.13483004,-0.23925089,1.18792166,-0.35631036,0.01904582,-0.00205310,0.38086048,-0.66556342
-2.29014507,1.49043327,-1.15368263,0.00084243,-0.00006614,0.03570907,-0.20702335,0.02124524,-0.03783144,0.12693229,-0.24388655,1.12937770,-0.35398955,0.01749086,-0.00206540,0.35251649,-0.68957430
-2.28414207,1.40792314,-1.17292388,0.00080505,-0.00007109,0.03331372,-0.19893635,0.01916612,-0.03509975,0.11990723,-0.25039735,1.07461970,-0.35478488,0.01604513,-0.00209138,0.32701747,-0.71873490
-2.27813907,1.33286111,-1.20117761,0.00076906,-0.00007641,0.03133510,-0.19298524,0.01731355,-0.03264038,0.11370279,-0.25860463,1.02402427,-0.35859733,0.01471414,-0.00212999,0.30434615,-0.75258067
-2.27213607,1.26556976,-1.23763245,0.00073433,-0.00008200,0.02978582,-0.18907767,0.01569048,-0.03045885,0.10827206,-0.26827850,0.97793479,-0.36525313,0.01350099,-0.00217981,0.28446762,-0.79050404
-2.26613307,1.20632341,-1.28125366,0.00070070,-0.00008777,0.02867413,-0.18707992,0.01429684,-0.02855256,0.10357437,-0.27914347,0.93666846,-0.37450837,0.01240669,-0.00223906,0.26733196,-0.83176608
-2.26013007,1.15535766,-1.33080955,0.00066803,-0.00009359,0.02800399,-0.18682212,0.01312998,-0.02691155,0.09957603,-0.29088565,0.90052305,-0.38605561,0.01143043,-0.00230568,0.25287652,-0.87551295
-2.25412706,1.11287751,-1.38490391,0.00063620,-0.00009937,0.02777518,-0.18810399,0.01218513,-0.02551947,0.09625064,-0.30316122,0.86978257,-0.39953228,0.01056994,-0.00237729,0.24102792,-0.92079645
-2.24812406,1.07906342,-1.44201362,0.00060511,-0.00010498,0.02798338,-0.19070113,0.01145574,-0.02435468,0.09357919,-0.31560604,0.84472130,-0.41453052,0.00982174,-0.00245136,0.23170352,-0.96659827
-2.24212106,1.05407468,-1.50053006,0.00057469,-0.00011029,0.02862020,-0.19437149,0.01093385,-0.02339144,0.09154962,-0.32784606,0.82560564,-0.43060808,0.00918145,-0.00252520,0.22481249,-1.01185708
-2.23611806,1.03804979,-1.55880298,0.00054495,-0.00011519,0.02967318,-0.19886193,0.01061032,-0.02260116,0.09015617,-0.33950808,0.81269336,-0.44730001,0.00864402,-0.00259609,0.22025637,-1.05549750
-2.23011506,1.03110355,-1.61518548,0.00051590,-0.00011957,0.03112581,-0.20391466,0.01047498,-0.02195355,0.08939842,-0.35023065,0.80623011,-0.46413073,0.00820392,-0.00266136,0.21792925,-1.09646008
-2.22411206,1.03332112,-1.66807848,0.00048764,-0.00012332,0.03295743,-0.20927342,0.01051679,-0.02141787,0.08927999,-0.35967463,0.80644321,-0.48062607,0.00785534,-0.00271844,0.21771756,-1.13373104
-2.21810905,1.04474919,-1.71597343,0.00046029,-0.00012636,0.03514322,-0.21468924,0.01072382,-0.02096391,0.08980713,-0.36753301,0.81353294,-0.49632509,0.00759226,-0.00276499,0.21949971,-1.16637095
-2.21210605,1.06538494,-1.75749157,0.00043400,-0.00012860,0.03765416,-0.21992570,0.01108332,-0.02056301,0.09098710,-0.37353972,0.82766172,-0.51079118,0.00740858,-0.00279896,0.22314545,-1.19354097
-2.20610305,1.09516328,-1.79141885,0.00040896,-0.00013000,0.04045702,-0.22476366,0.01158163,-0.02018882,0.09282653,-0.37747699,0.84894161,-0.52362223,0.00729813,-0.00281862,0.22851542,-1.21452601
-2.20010005,1.13394332,-1.81673505,0.00038536,-0.00013050,0.04351447,-0.22900519,0.01220414,-0.01981795,0.09532976,-0.37918110,0.87742099,-0.53445964,0.00725472,-0.00282266,0.23546068,-1.22875366
-2.19409705,1.18149485,-1.83263653,0.00036342,-0.00013009,0.04678518,-0.23247689,0.01293531,-0.01943044,0.09849718,-0.37854623,0.91307090,-0.54299591,0.00727212,-0.00281020,0.24382255,-1.23580846
-2.18809405,1.23748577,-1.83855182,0.00034333,-0.00012878,0.05022412,-0.23503242,0.01375857,-0.01901012,0.10232379,-0.37552629,0.95577207,-0.54898066,0.00734408,-0.00278079,0.25343281,-1.23544083
-2.18209105,1.30147126,-1.83414986,0.00032527,-0.00012658,0.05378292,-0.23655424,0.01465642,-0.01854466,0.10679782,-0.37013474,1.00530320,-0.55222501,0.00746431,-0.00273446,0.26411426,-1.22757059
-2.17608804,1.37288557,-1.81934079,0.00030939,-0.00012354,0.05741038,-0.23695463,0.01561048,-0.01802565,0.11189964,-0.36244239,1.06133144,-0.55260431,0.00762646,-0.00267168,0.27568169,-1.21228492
-2.17008504,1.45103704,-1.79426964,0.00029581,-0.00011972,0.06105309,-0.23617591,0.01660162,-0.01744843,0.11760087,-0.35257338,1.12340551,-0.55005910,0.00782411,-0.00259330,0.28794343,-1.18983116
-2.16408204,1.53510691,-1.75930342,0.00028462,-0.00011519,0.06465621,-0.23419002,0.01761015,-0.01681180,0.12386374,-0.34069950,1.19095223,-0.54459459,0.00805080,-0.00250057,0.30070313,-1.16060471
-2.15807904,1.62415228,-1.71501246,0.00027584,-0.00011004,0.06816429,-0.23099735,0.01861614,-0.01611770,0.13064079,-0.32703314,1.26327673,-0.53627856,0.00830004,-0.00239504,0.31376202,-1.12513287
-2.15207604,1.71711350,-1.66214697,0.00026947,-0.00010438,0.07152224,-0.22662505,0.01959967,-0.01537077,0.13787477,-0.31181926,1.33956678,-0.52523804,0.00856531,-0.00227852,0.32692138,-1.08405532
-2.14607304,1.81282585,-1.60160995,0.00026544,-0.00009830,0.07467634,-0.22112481,0.02054123,-0.01457787,0.14549883,-0.29532667,1.41890126,-0.51165482,0.00884014,-0.00215298,0.33998519,-1.03810217
-2.14007004,1.91003557,-1.53442772,0.00026364,-0.00009191,0.07757531,-0.21457015,0.02142211,-0.01374759,0.15343701,-0.27783907,1.50026269,-0.49576011,0.00911813,-0.00202052,0.35276284,-0.98807065
-2.13406703,2.00741970,-1.46171923,0.00026392,-0.00008533,0.08017130,-0.20705344,0.02222478,-0.01288976,0.16160497,-0.25964624,1.58255383,-0.47782862,0.00939304,-0.00188330,0.36507182,-0.93480126
-2.12806403,2.10360943,-1.38466540,0.00026609,-0.00007866,0.08242100,-0.19868261,0.02293332,-0.01201494,0.16991087,-0.24103554,1.66461776,-0.45817211,0.00965884,-0.00174342,0.37674018,-0.87915446
-2.12206103,2.19721630,-1.30447962,0.00026991,-0.00007200,0.08428652,-0.18957773,0.02353378,-0.01113402,0.17825662,-0.22228436,1.74526108,-0.43713296,0.00990977,-0.00160292,0.38760895,-0.82198865
-2.11605803,2.28686053,-1.22238021,0.00027514,-0.00006544,0.08573631,-0.17986750,0.02401449,-0.01025779,0.18653921,-0.20365344,1.82327956,-0.41507763,0.01014041,-0.00146372,0.39753409,-0.76414023
-2.11005503,2.37120066,-1.13956587,0.00028148,-0.00005906,0.08674588,-0.16968586,0.02436633,-0.00939662,0.19465226,-0.18538143,1.89748551,-0.39239057,0.01034579,-0.00132752,0.40638832,-0.70640623
-2.10405203,2.44896374,-1.05719446,0.00028865,-0.00005295,0.08729838,-0.15916856,0.02458293,-0.00856024,0.20248776,-0.16768073,1.96673605,-0.36946837,0.01052138,-0.00119587,0.41406244,-0.64952997
-2.09804902,2.51897511,-0.97636563,0.00029635,-0.00004714,0.08738506,-0.14845010,0.02466077,-0.00775748,0.20993797,-0.15073469,2.02996139,-0.34671456,0.01066321,-0.00107003,0.42046649,-0.59418991
-2.09204602,2.58018675,-0.89810736,0.00030425,-0.00004171,0.08700546,-0.13766078,0.02459918,-0.00699618,0.21689738,-0.13469615,2.08619221,-0.32453503,0.01076788,-0.00095107,0.42553055,-0.54099178
-2.08604302,2.63170362,-0.82336641,0.00031207,-0.00003667,0.08616750,-0.12692422,0.02440025,-0.00628316,0.22326481,-0.11968713,2.13458532,-0.30333402,0.01083261,-0.00083978,0.42920524,-0.49046383
-2.08004002,2.67280675,-0.75300237,0.00031950,-0.00003207,0.08488724,-0.11635509,0.02406873,-0.00562419,0.22894559,-0.10579971,2.17444652,-0.28351077,0.01085526,-0.00073675,0.43146205,-0.44305501
-2.07403702,2.70297264,-0.68778503,0.00032629,-0.00002790,0.08318860,-0.10605741,0.02361170,-0.00502407,0.23385369,-0.09309780,2.20525005,-0.26545674,0.01083437,-0.00064233,0.43229342,-0.39913560
-2.06803402,2.72188792,-0.62839437,0.00033219,-0.00002418,0.08110271,-0.09612311,0.02303835,-0.00448671,0.23791382,-0.08161963,2.22665382,-0.24955322,0.01076915,-0.00055667,0.43171263,-0.35900008
-2.06203102,2.72945907,-0.57542273,0.00033696,-0.00002090,0.07866725,-0.08663114,0.02235959,-0.00401531,0.24106349,-0.07138081,2.23850977,-0.23616921,0.01065947,-0.00047976,0.42975356,-0.32287145
-2.05602801,2.72581630,-0.52937833,0.00034041,-0.00001806,0.07592549,-0.07764691,0.02158763,-0.00361248,0.24325480,-0.06237766,2.24086887,-0.22565939,0.01050588,-0.00041143,0.42647015,-0.29090672
-2.05002501,2.71131168,-0.49068957,0.00034240,-0.00001563,0.07292524,-0.06922221,0.02073569,-0.00328040,0.24445604,-0.05459072,2.23398063,-0.21836204,0.01030954,-0.00035143,0.42193580,-0.26320301
-2.04402201,2.68651107,-0.45970941,0.00034280,-0.00001361,0.06971777,-0.06139537,0.01981748,-0.00302104,0.24465295,-0.04798813,2.21828673,-0.21459661,0.01007225,-0.00029937,0.41624233,-0.23980371
-2.03801901,2.65218011,-0.43671921,0.00034152,-0.00001196,0.06635649,-0.05419189,0.01884691,-0.00283628,0.24384958,-0.04252891,2.19440900,-0.21466071,0.00979634,-0.00025486,0.40949881,-0.22070450
-2.03201601,2.60926434,-0.42193158,0.00033853,-0.00001067,0.06289575,-0.04762522,0.01783775,-0.00272807,0.24206872,-0.03816577,2.16313193,-0.21882660,0.00948469,-0.00021745,0.40182994,-0.20585868
