energy_ev,total_up,C_s_up,C_p_up,Mg_p_up,Mg_d_up,Se_s_up,Se_p_up,Zr_p_up,Zr_d_up
-5.35767884,1.82100608,0.05301321,0.37581252,0.05385737,0.00000000,0.04278919,0.81620530,1.03996473,0.69787545
-5.35167584,1.80559562,0.05039020,0.37299719,0.05479789,0.00000000,0.04260261,0.80556449,1.05461437,0.69059611
-5.34567284,1.80106985,0.04814833,0.37171761,0.05612703,0.00000000,0.04248157,0.80076423,1.07501275,0.68725979
-5.33966983,1.80674088,0.04631112,0.37176955,0.05783241,0.00000000,0.04240747,0.80156656,1.10071242,0.68753848
-5.33366683,1.82178177,0.04489242,0.37292670,0.05989625,0.00000000,0.04236035,0.80766690,1.13117747,0.69105230
-5.32766383,1.84525015,0.04389611,0.37494786,0.06229553,0.00000000,0.04231958,0.81870303,1.16579706,0.69738106
-5.32166083,1.87611400,0.04331616,0.37758452,0.06500225,0.00000000,0.04226462,0.83426500,1.20390009,0.70607679
-5.31565783,1.91327866,0.04313687,0.38058849,0.06798379,0.00000000,0.04217576,0.85390555,1.24477083,0.71667649
-5.30965483,1.95561407,0.04333339,0.38371924,0.07120334,0.00000000,0.04203486,0.87715069,1.28766473,0.72871496
-5.30365183,2.00198164,0.04387249,0.38675075,0.07462048,0.00000000,0.04182604,0.90351035,1.33182419,0.74173704
-5.29764882,2.05125977,0.04471354,0.38947762,0.07819188,0.00000000,0.04153623,0.93248856,1.37649398,0.75530908
-5.29164582,2.10236780,0.04580968,0.39172011,0.08187199,0.00000000,0.04115566,0.96359335,1.42093596,0.76902923
-5.28564282,2.15428771,0.04710915,0.39332831,0.08561399,0.00000000,0.04067816,0.99634594,1.46444307,0.78253645
-5.27963982,2.20608354,0.04855673,0.39418502,0.08937067,0.00000000,0.04010140,1.03028939,1.50635227,0.79551792
-5.27363682,2.25691827,0.05009537,0.39420755,0.09309550,0.00000000,0.03942697,1.06499655,1.54605664,0.80771492
-5.26763382,2.30606812,0.05166772,0.39334848,0.09674363,0.00000000,0.03866028,1.10007732,1.58301627,0.81892703
-5.26163082,2.35293424,0.05321777,0.39159531,0.10027305,0.00000000,0.03781040,1.13518524,1.61676810,0.82901473
-5.25562781,2.39705189,0.05469244,0.38896922,0.10364565,0.00000000,0.03688984,1.17002329,1.64693444,0.83790034
-5.24962481,2.43809691,0.05604304,0.38552303,0.10682828,0.00000000,0.03591417,1.20434896,1.67323023,0.84556741
-5.24362181,2.47588965,0.05722663,0.38133849,0.10979378,0.00000000,0.03490165,1.23797831,1.69546867,0.85205872
-5.23761881,2.51039617,0.05820721,0.37652298,0.11252184,0.00000000,0.03387280,1.27078915,1.71356514,0.85747273
-5.23161581,2.54172657,0.05895664,0.37120580,0.11499982,0.00000000,0.03285002,1.30272296,1.72753917,0.86195885
-5.22561281,2.57013059,0.05945543,0.36553413,0.11722330,0.00000000,0.03185712,1.33378557,1.73751426,0.86571141
-5.21960980,2.59599004,0.05969310,0.35966871,0.11919656,0.00000000,0.03091897,1.36404635,1.74371530,0.86896262
-5.21360680,2.61980834,0.05966844,0.35377940,0.12093280,0.00000000,0.03006111,1.39363592,1.74646356,0.87197451
-5.20760380,2.64219702,0.05938931,0.34804068,0.12245411,0.00000000,0.02930940,1.42274221,1.74616910,0.87503010
-5.20160080,2.66385949,0.05887231,0.34262710,0.12379130,0.00000000,0.02868975,1.45160496,1.74332083,0.87842407
-5.19559780,2.68557217,0.05814209,0.33770883,0.12498350,0.00000000,0.02822780,1.48050872,1.73847428,0.88245299
-5.18959480,2.70816361,0.05723045,0.33344736,0.12607754,0.00000000,0.02794865,1.50977451,1.73223745,0.88740549
-5.18359180,2.73249200,0.05617530,0.32999140,0.12712721,0.00000000,0.02787657,1.53975049,1.72525530,0.89355271
-5.17758879,2.75942189,0.05501937,0.32747312,0.12819239,0.00000000,0.02803475,1.57080178,1.71819327,0.90113924
-5.17158579,2.78980073,0.05380889,0.32600477,0.12933804,0.00000000,0.02844495,1.60330003,1.71172061,0.91037487
-5.16558279,2.82443618,0.05259217,0.32567585,0.13063319,0.00000000,0.02912718,1.63761292,1.70649411,0.92142759
-5.15957979,2.86407495,0.05141819,0.32655077,0.13214981,0.00000000,0.03009936,1.67409423,1.70314297,0.93441792
-5.15357679,2.90938386,0.05033523,0.32866727,0.13396179,0.00000000,0.03137685,1.71307461,1.70225529,0.94941503
-5.14757379,2.96093382,0.04938953,0.33203555,0.13614379,0.00000000,0.03297206,1.75485356,1.70436685,0.96643460
-5.14157079,3.01918725,0.04862417,0.33663813,0.13877026,0.00000000,0.03489397,1.79969275,1.70995227,0.98543869
-5.13556778,3.08448907,0.04807798,0.34243060,0.14191431,0.00000000,0.03714767,1.84781072,1.71941908,1.00633751
-5.12956478,3.15706147,0.04778470,0.34934307,0.14564672,0.00000000,0.03973391,1.89937923,1.73310429,1.02899313
-5.12356178,3.23700226,0.04777232,0.35728240,0.15003484,0.00000000,0.04264862,1.95452077,1.75127358,1.05322477
-5.11755878,3.32428637,0.04806255,0.36613514,0.15514148,0.00000000,0.04588260,2.01330736,1.77412250,1.07881566
-5.11155578,3.41877003,0.04867054,0.37577096,0.16102370,0.00000000,0.04942121,2.07576008,1.80177922,1.10552091
-5.10555278,3.52019684,0.04960475,0.38604656,0.16773147,0.00000000,0.05324415,2.14184916,1.83430819,1.13307611
-5.09954977,3.62820508,0.05086702,0.39680982,0.17530627,0.00000000,0.05732544,2.21149403,1.87171402,1.16120623
-5.09354677,3.74233532,0.05245273,0.40790407,0.18377946,0.00000000,0.06163352,2.28456313,1.91394486,1.18963431
-5.08754377,3.86203764,0.05435116,0.41917229,0.19317059,0.00000000,0.06613144,2.36087305,1.96089467,1.21808966
-5.08154077,3.98667783,0.05654589,0.43046105,0.20348552,0.00000000,0.07077730,2.44018683,2.01240393,1.24631490
-5.07553777,4.11554205,0.05901536,0.44162411,0.21471457,0.00000000,0.07552483,2.52221121,2.06825854,1.27407187
-5.06953477,4.24783971,0.06173343,0.45252541,0.22683059,0.00000000,0.08032407,2.60659296,2.12818667,1.30114574
-5.06353177,4.38270462,0.06467001,0.46304150,0.23978718,0.00000000,0.08512225,2.69291444,2.19185396,1.32734756
-5.05752876,4.51919449,0.06779169,0.47306323,0.25351709,0.00000000,0.08986472,2.78068874,2.25885730,1.35251481
-5.05152576,4.65628957,0.07106245,0.48249670,0.26793099,0.00000000,0.09449599,2.86935494,2.32871793,1.37651030
-5.04552276,4.79289087,0.07444427,0.49126352,0.28291664,0.00000000,0.09896080,2.95827407,2.40087461,1.39921943
-5.03951976,4.92781916,0.07789779,0.49930031,0.29833872,0.00000000,0.10320518,3.04672650,2.47467798,1.42054605
-5.03351676,5.05981555,0.08138296,0.50655769,0.31403934,0.00000000,0.10717751,3.13391166,2.54938697,1.44040735
-5.02751376,5.18754502,0.08485962,0.51299871,0.32983937,0.00000000,0.11082951,3.21895058,2.62416835,1.45872816
-5.02151076,5.30960370,0.08828809,0.51859692,0.34554065,0.00000000,0.11411711,3.30089222,2.69810038,1.47543511
-5.01550775,5.42453107,0.09162973,0.52333428,0.36092915,0.00000000,0.11700122,3.37872392,2.77018131,1.49045114
-5.00950475,5.53082761,0.09484751,0.52719902,0.37577903,0.00000000,0.11944843,3.45138650,2.83934307,1.50369087
-5.00350175,5.62697843,0.09790649,0.53018352,0.38985749,0.00000000,0.12143147,3.51779401,2.90447058,1.51505721
-4.99749875,5.71148296,0.10077434,0.53228260,0.40293050,0.00000000,0.12292967,3.57685811,2.96442630,1.52443961
-4.99149575,5.78289027,0.10342186,0.53349206,0.41476893,0.00000000,0.12392912,3.62751654,3.01807966,1.53171420
-4.98549275,5.83983949,0.10582340,0.53380781,0.42515525,0.00000000,0.12442292,3.66876509,3.06434036,1.53674607
-4.97948974,5.88110381,0.10795730,0.53322551,0.43389020,0.00000000,0.12441113,3.69969186,3.10219441,1.53939364
-4.97348674,5.90563698,0.10980633,0.53174086,0.44079942,0.00000000,0.12390076,3.71951284,3.13074138,1.53951500
-4.96748374,5.91262001,0.11135803,0.52935041,0.44573970,0.00000000,0.12290566,3.72760707,3.14923132,1.53697617
-4.96148074,5.90150635,0.11260500,0.52605302,0.44860442,0.00000000,0.12144630,3.72355006,3.15709942,1.53166064
-4.95547774,5.87206312,0.11354517,0.52185173,0.44932820,0.00000000,0.11954955,3.70714371,3.15399683,1.52348001
-4.94947474,5.82440622,0.11418196,0.51675604,0.44789025,0.00000000,0.11724838,3.67844122,3.13981592,1.51238495
-4.94347174,5.75902734,0.11452431,0.51078435,0.44431646,0.00000000,0.11458148,3.63776553,3.11470860,1.49837595
-4.93746873,5.67681091,0.11458665,0.50396653,0.43867994,0.00000000,0.11159288,3.58572014,3.07909651,1.48151320
-4.93146573,5.57903942,0.11438875,0.49634638,0.43110011,0.00000000,0.10833145,3.52319121,3.03367241,1.46192490
-4.92546273,5.46738633,0.11395540,0.48798370,0.42174015,0.00000000,0.10485031,3.45134054,2.97939233,1.43981354
-4.91945973,5.34389565,0.11331597,0.47895606,0.41080312,0.00000000,0.10120617,3.37158910,2.91745863,1.41545938
-4.91345673,5.21094860,0.11250390,0.46935986,0.39852671,0.00000000,0.09745858,3.28559135,2.84929434,1.38922098
-4.90745373,5.07121766,0.11155593,0.45931067,0.38517686,0.00000000,0.09366899,3.19520102,2.77650978,1.36153231
-4.90145073,4.92760933,0.11051136,0.44894277,0.37104063,0.00000000,0.08989984,3.10242913,2.70086262,1.33289643
-4.89544772,4.78319721,0.10941107,0.43840779,0.35641836,0.00000000,0.08621341,3.00939592,2.62421286,1.30387573
-4.88944472,4.64114756,0.10829654,0.42787247,0.34161569,0.00000000,0.08267069,2.91827789,2.54847434,1.27507904
-4.88344172,4.50463975,0.10720878,0.41751552,0.32693549,0.00000000,0.07933014,2.83125210,2.47556470,1.24714585
-4.87743872,4.37678428,0.10618722,0.40752376,0.31267017,0.00000000,0.07624646,2.75043944,2.40735537,1.22072840
-4.87143572,4.26054130,0.10526862,0.39808750,0.29909457,0.00000000,0.07346932,2.67784884,2.34562339,1.19647202
-4.86543272,4.15864233,0.10448602,0.38939553,0.28645961,0.00000000,0.07104222,2.61532448,2.29200671,1.17499487
-4.85942971,4.07351796,0.10386769,0.38162970,0.27498698,0.00000000,0.06900140,2.56449763,2.24796414,1.15686751
-4.85342671,4.00723391,0.10343635,0.37495943,0.26486494,0.00000000,0.06737490,2.52674475,2.21474131,1.14259349
-4.84742371,3.96143783,0.10320834,0.36953635,0.25624522,0.00000000,0.06618182,2.50315329,2.19334329,1.13259160
-4.84142071,3.93731834,0.10319313,0.36548927,0.24924126,0.00000000,0.06543181,2.49449606,2.18451476,1.12718065
-4.83541771,3.93557783,0.10339297,0.36291973,0.24392752,0.00000000,0.06512478,2.50121507,2.18872770,1.12656746
-4.82941471,3.95641975,0.10380276,0.36189831,0.24033999,0.00000000,0.06525092,2.52341516,2.20617703,1.13083861
-4.82341171,3.99955068,0.10441020,0.36246194,0.23847759,0.00000000,0.06579103,2.56086733,2.23678378,1.13995636
-4.81740870,4.06419703,0.10519617,0.36461224,0.23830451,0.00000000,0.06671703,2.61302171,2.28020548,1.15375897
-4.81140570,4.14913558,0.10613538,0.36831508,0.23975324,0.00000000,0.06799287,2.67902941,2.33585324,1.17196551
-4.80540270,4.25273664,0.10719721,0.37350132,0.24272817,0.00000000,0.06957557,2.75777229,2.40291475,1.19418487
-4.79939970,4.37301834,0.10834681,0.38006885,0.24710947,0.00000000,0.07141659,2.84789975,2.48038220,1.21992886
-4.79339670,4.50770989,0.10954631,0.38788571,0.25275736,0.00000000,0.07346324,2.94787092,2.56708443,1.24862866
-4.78739370,4.65432169,0.11075619,0.39679429,0.25951633,0.00000000,0.07566029,3.05600092,2.66172185,1.27965416
-4.78139070,4.81021970,0.11193672,0.40661643,0.26721939,0.00000000,0.07795160,3.17050954,2.76290337,1.31233530
-4.77538769,4.97270149,0.11304942,0.41715919,0.27569218,0.00000000,0.08028179,3.28957067,2.86918388,1.34598461
-4.76938469,5.13907141,0.11405838,0.42822105,0.28475680,0.00000000,0.08259777,3.41136083,2.97910129,1.37992012
-4.76338169,5.30671216,0.11493166,0.43959835,0.29423543,0.00000000,0.08485020,3.53410523,3.09121191,1.41348760
-4.75737869,5.47315050,0.11564231,0.45109166,0.30395351,0.00000000,0.08699478,3.65611984,3.20412305,1.44608141
-4.75137569,5.63611486,0.11616932,0.46251179,0.31374262,0.00000000,0.08899331,3.77584826,3.31652189,1.47716316
-4.74537269,5.79358301,0.11649826,0.47368526,0.32344291,0.00000000,0.09081446,3.89189214,3.42719975,1.50627737
-4.73936968,5.94381850,0.11662163,0.48445895,0.33290515,0.00000000,0.09243431,4.00303443,3.53507101,1.53306379
-4.73336668,6.08539472,0.11653896,0.49470382,0.34199237,0.00000000,0.09383653,4.10825489,3.63918619,1.55726581
-4.72736368,6.21720631,0.11625649,0.50431742,0.35058108,0.00000000,0.09501235,4.20673759,3.73873905,1.57873483
-4.72136068,6.33846792,0.11578672,0.51322532,0.35856211,0.00000000,0.09596014,4.29787047,3.83306749,1.59743048
-4.71535768,6.44870098,0.11514756,0.52138124,0.36584108,0.00000000,0.09668480,4.38123747,3.92164873,1.61341686
-4.70935468,6.54770953,0.11436133,0.52876599,0.37233853,0.00000000,0.09719692,4.45660384,4.00408924,1.62685495
-4.70335168,6.63554685,0.11345361,0.53538536,0.37798970,0.00000000,0.09751168,4.52389575,4.08011016,1.63799169
-4.69734867,6.71247455,0.11245190,0.54126698,0.38274407,0.00000000,0.09764776,4.58317538,4.14952935,1.64714617
-4.69134567,6.77891677,0.11138436,0.54645645,0.38656463,0.00000000,0.09762599,4.63461290,4.21224125,1.65469364
-4.68534267,6.83541158,0.11027845,0.55101294,0.38942705,0.00000000,0.09746818,4.67845703,4.26819569,1.66104787
-4.67933967,6.88256219,0.10915976,0.55500436,0.39131860,0.00000000,0.09719584,4.71500549,4.31737732,1.66664261
-4.67333667,6.92099046,0.10805094,0.55850254,0.39223714,0.00000000,0.09682910,4.74457716,4.35978658,1.67191295
-4.66733367,6.95129475,0.10697084,0.56157857,0.39219001,0.00000000,0.09638570,4.76748709,4.39542376,1.67727712
-4.66133067,6.97401417,0.10593389,0.56429843,0.39119304,0.00000000,0.09588026,4.78402568,4.42427672,1.68311943
-4.65532766,6.98960056,0.10494973,0.56671926,0.38926962,0.00000000,0.09532366,4.79444287,4.44631331,1.68977496
-4.64932466,6.99839931,0.10402311,0.56888628,0.38644990,0.00000000,0.09472276,4.79893794,4.46147860,1.69751640
-4.64332166,7.00063936,0.10315409,0.57083056,0.38277024,0.00000000,0.09408030,4.79765517,4.46969709,1.70654354
