energy_ev,total_up,Ca_p_up,Ca_d_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
0.25512756,0.43012135,0.00054426,0.00000000,0.09313562,0.24314781,0.00283855,0.00992271,0.05682231,0.00000000
0.26113057,0.49599199,0.00062800,0.00000000,0.10713945,0.28006104,0.00335812,0.01117459,0.06560434,0.00000000
0.26713357,0.56882965,0.00072081,0.00000000,0.12266582,0.32096069,0.00394484,0.01255880,0.07543892,0.00000000
0.27313657,0.64848483,0.00082263,0.00000000,0.13967168,0.36574294,0.00460148,0.01406326,0.08630961,0.00000000
0.27913957,0.73465959,0.00093324,0.00000000,0.15808192,0.41421888,0.00532969,0.01567356,0.09818119,0.00000000
0.28514257,0.82689220,0.00105226,0.00000000,0.17778586,0.46610557,0.00612978,0.01737281,0.11099664,0.00000000
0.29114557,0.92454640,0.00117911,0.00000000,0.19863477,0.52101971,0.00700049,0.01914153,0.12467481,0.00000000
0.29714857,1.02680640,0.00131301,0.00000000,0.22044061,0.57847483,0.00793879,0.02095775,0.13910879,0.00000000
0.30315158,1.13267846,0.00145301,0.00000000,0.24297635,0.63788224,0.00893977,0.02279727,0.15416526,0.00000000
0.30915458,1.24099971,0.00159798,0.00000000,0.26597775,0.69855641,0.00999647,0.02463397,0.16968485,0.00000000
0.31515758,1.35045468,0.00174660,0.00000000,0.28914695,0.75972480,0.01109988,0.02644038,0.18548369,0.00000000
0.32116058,1.45959939,0.00189743,0.00000000,0.31215768,0.82054216,0.01223897,0.02818827,0.20135611,0.00000000
0.32716358,1.56689276,0.00204893,0.00000000,0.33466215,0.88010923,0.01340078,0.02984942,0.21707848,0.00000000
0.33316658,1.67073447,0.00219950,0.00000000,0.35629928,0.93749512,0.01457059,0.03139645,0.23241418,0.00000000
0.33916958,1.76950821,0.00234750,0.00000000,0.37670421,0.99176292,0.01573226,0.03280361,0.24711951,0.00000000
0.34517259,1.86162860,0.00249136,0.00000000,0.39551859,1.04199740,0.01686850,0.03404774,0.26095032,0.00000000
0.35117559,1.94559012,0.00262956,0.00000000,0.41240134,1.08733389,0.01796132,0.03510899,0.27366918,0.00000000
0.35717859,2.02001591,0.00276073,0.00000000,0.42703935,1.12698700,0.01899250,0.03597161,0.28505276,0.00000000
0.36318159,2.08370433,0.00288368,0.00000000,0.43915781,1.16027798,0.01994408,0.03662457,0.29489918,0.00000000
0.36918459,2.13567106,0.00299745,0.00000000,0.44852950,1.18665941,0.02079894,0.03706202,0.30303484,0.00000000
0.37518759,2.17518482,0.00310132,0.00000000,0.45498273,1.20573605,0.02154125,0.03728358,0.30932061,0.00000000
0.38119060,2.20179484,0.00319485,0.00000000,0.45840753,1.21728083,0.02215702,0.03729444,0.31365694,0.00000000
0.38719360,2.21534868,0.00327789,0.00000000,0.45875981,1.22124503,0.02263455,0.03710525,0.31598777,0.00000000
0.39319660,2.21599951,0.00335057,0.00000000,0.45606319,1.21776230,0.02296480,0.03673178,0.31630282,0.00000000
0.39919960,2.20420223,0.00341330,0.00000000,0.45040852,1.20714604,0.02314170,0.03619446,0.31463848,0.00000000
0.40520260,2.18069868,0.00346671,0.00000000,0.44195101,1.18988027,0.02316234,0.03551766,0.31107687,0.00000000
0.41120560,2.14649240,0.00351165,0.00000000,0.43090524,1.16660435,0.02302706,0.03472889,0.30574336,0.00000000
0.41720860,2.10281414,0.00354910,0.00000000,0.41753808,1.13809216,0.02273945,0.03385790,0.29880260,0.00000000
0.42321161,2.05107966,0.00358016,0.00000000,0.40216010,1.10522669,0.02230616,0.03293564,0.29045319,0.00000000
0.42921461,1.99284176,0.00360595,0.00000000,0.38511563,1.06897101,0.02173673,0.03199336,0.28092119,0.00000000
0.43521761,1.92973868,0.00362756,0.00000000,0.36677210,1.03033707,0.02104320,0.03106155,0.27045294,0.00000000
0.44122061,1.86344111,0.00364600,0.00000000,0.34750903,0.99035335,0.02023972,0.03016913,0.25930731,0.00000000
0.44722361,1.79560019,0.00366216,0.00000000,0.32770720,0.95003297,0.01934211,0.02934262,0.24774777,0.00000000
0.45322661,1.72779847,0.00367673,0.00000000,0.30773832,0.91034324,0.01836729,0.02860554,0.23603470,0.00000000
0.45922961,1.66150596,0.00369021,0.00000000,0.28795575,0.87217787,0.01733286,0.02797791,0.22441810,0.00000000
0.46523262,1.59804264,0.00370287,0.00000000,0.26868634,0.83633284,0.01625649,0.02747602,0.21313102,0.00000000
0.47123562,1.53854879,0.00371474,0.00000000,0.25022394,0.80348655,0.01515553,0.02711228,0.20238399,0.00000000
0.47723862,1.48396379,0.00372567,0.00000000,0.23282433,0.77418486,0.01404650,0.02689531,0.19236054,0.00000000
0.48324162,1.43501381,0.00373531,0.00000000,0.21670203,0.74883126,0.01294479,0.02683025,0.18321388,0.00000000
0.48924462,1.39220820,0.00374317,0.00000000,0.20202861,0.72768229,0.01186429,0.02691912,0.17506496,0.00000000
0.49524762,1.35584414,0.00374868,0.00000000,0.18893260,0.71084796,0.01081722,0.02716135,0.16800164,0.00000000
0.50125063,1.32601872,0.00375123,0.00000000,0.17750083,0.69829707,0.00981392,0.02755439,0.16207914,0.00000000
0.50725363,1.30264733,0.00375027,0.00000000,0.16778085,0.68986673,0.00886285,0.02809442,0.15732156,0.00000000
0.51325663,1.28548706,0.00374532,0.00000000,0.15978440,0.68527567,0.00797051,0.02877693,0.15372426,0.00000000
0.51925963,1.27416379,0.00373608,0.00000000,0.15349144,0.68414060,0.00714156,0.02959743,0.15125704,0.00000000
0.52526263,1.26820152,0.00372245,0.00000000,0.14885478,0.68599500,0.00637892,0.03055201,0.14986796,0.00000000
0.53126563,1.26705238,0.00370457,0.00000000,0.14580476,0.69030947,0.00568391,0.03163777,0.14948740,0.00000000
0.53726863,1.27012641,0.00368286,0.00000000,0.14425407,0.69651305,0.00505645,0.03285319,0.15003243,0.00000000
0.54327164,1.27681947,0.00365803,0.00000000,0.14410225,0.70401473,0.00449526,0.03419828,0.15141116,0.00000000
0.54927464,1.28653878,0.00363105,0.00000000,0.14524002,0.71222447,0.00399808,0.03567464,0.15352687,0.00000000
0.55527764,1.29872495,0.00360314,0.00000000,0.14755307,0.72057312,0.00356190,0.03728524,0.15628192,0.00000000
0.56128064,1.31287018,0.00357574,0.00000000,0.15092533,0.72853065,0.00318314,0.03903411,0.15958119,0.00000000
0.56728364,1.32853217,0.00355042,0.00000000,0.15524184,0.73562223,0.00285786,0.04092584,0.16333500,0.00000000
0.57328664,1.34534363,0.00352885,0.00000000,0.16039086,0.74144172,0.00258195,0.04296497,0.16746141,0.00000000
0.57928964,1.36301743,0.00351273,0.00000000,0.16626565,0.74566217,0.00235125,0.04515520,0.17188792,0.00000000
0.58529265,1.38134752,0.00350366,0.00000000,0.17276550,0.74804322,0.00216173,0.04749864,0.17655250,0.00000000
0.59129565,1.40020610,0.00350311,0.00000000,0.17979651,0.74843512,0.00200956,0.04999493,0.18140397,0.00000000
0.59729865,1.41953732,0.00351235,0.00000000,0.18727177,0.74677942,0.00189124,0.05264047,0.18640176,0.00000000
0.60330165,1.43934818,0.00353234,0.00000000,0.19511122,0.74310642,0.00180364,0.05542767,0.19151520,0.00000000
0.60930465,1.45969709,0.00356371,0.00000000,0.20324125,0.73752943,0.00174406,0.05834432,0.19672222,0.00000000
0.61530765,1.48068084,0.00360673,0.00000000,0.21159392,0.73023627,0.00171028,0.06137321,0.20200776,0.00000000
0.62131066,1.50242047,0.00366123,0.00000000,0.22010609,0.72147836,0.00170055,0.06449180,0.20736189,0.00000000
0.62731366,1.52504675,0.00372666,0.00000000,0.22871835,0.71155771,0.00171362,0.06767232,0.21277775,0.00000000
0.63331666,1.54868581,0.00380204,0.00000000,0.23737382,0.70081262,0.00174869,0.07088194,0.21824941,0.00000000
0.63931966,1.57344537,0.00388603,0.00000000,0.24601702,0.68960236,0.00180544,0.07408334,0.22376982,0.00000000
0.64532266,1.59940218,0.00397694,0.00000000,0.25459268,0.67829158,0.00188389,0.07723540,0.22932890,0.00000000
0.65132566,1.62659097,0.00407280,0.00000000,0.26304468,0.66723509,0.00198445,0.08029425,0.23491182,0.00000000
0.65732866,1.65499515,0.00417143,0.00000000,0.27131508,0.65676340,0.00210777,0.08321438,0.24049763,0.00000000
0.66333167,1.68453965,0.00427049,0.00000000,0.27934342,0.64716967,0.00225468,0.08594995,0.24605818,0.00000000
0.66933467,1.71508598,0.00436757,0.00000000,0.28706614,0.63869850,0.00242608,0.08845619,0.25155753,0.00000000
0.67533767,1.74642953,0.00446029,0.00000000,0.29441643,0.63153686,0.00262285,0.09069076,0.25695162,0.00000000
0.68134067,1.77829927,0.00454631,0.00000000,0.30132425,0.62580747,0.00284572,0.09261511,0.26218845,0.00000000
0.68734367,1.81035966,0.00462348,0.00000000,0.30771675,0.62156487,0.00309516,0.09419570,0.26720864,0.00000000
0.69334667,1.84221485,0.00468984,0.00000000,0.31351904,0.61879408,0.00337127,0.09540502,0.27194624,0.00000000
0.69934967,1.87341483,0.00474372,0.00000000,0.31865526,0.61741198,0.00367364,0.09622248,0.27633001,0.00000000
0.70535268,1.90346359,0.00478372,0.00000000,0.32304994,0.61727119,0.00400131,0.09663492,0.28028481,0.00000000
0.71135568,1.93182894,0.00480880,0.00000000,0.32662967,0.61816626,0.00435263,0.09663694,0.28373336,0.00000000
0.71735868,1.95795386,0.00481826,0.00000000,0.32932492,0.61984191,0.00472527,0.09623088,0.28659802,0.00000000
0.72336168,1.98126911,0.00481175,0.00000000,0.33107205,0.62200289,0.00511616,0.09542663,0.28880280,0.00000000
0.72936468,2.00120680,0.00478925,0.00000000,0.33181532,0.62432521,0.00552154,0.09424103,0.29027531,0.00000000
0.73536768,2.01721474,0.00475110,0.00000000,0.33150891,0.62646811,0.00593697,0.09269726,0.29094882,0.00000000
0.74137069,2.02877114,0.00469789,0.00000000,0.33011884,0.62808658,0.00635746,0.09082391,0.29076415,0.00000000
0.74737369,2.03539936,0.00463051,0.00000000,0.32762466,0.62884376,0.00677756,0.08865406,0.28967158,0.00000000
0.75337669,2.03668234,0.00455004,0.00000000,0.32402084,0.62842291,0.00719158,0.08622421,0.28763247,0.00000000
0.75937969,2.03227626,0.00445777,0.00000000,0.31931788,0.62653850,0.00759370,0.08357335,0.28462078,0.00000000
0.76538269,2.02192313,0.00435511,0.00000000,0.31354298,0.62294608,0.00797826,0.08074191,0.28062427,0.00000000
0.77138569,2.00546168,0.00424360,0.00000000,0.30674024,0.61745060,0.00833992,0.07777097,0.27564546,0.00000000
0.77738869,1.98283639,0.00412482,0.00000000,0.29897048,0.60991286,0.00867393,0.07470152,0.26970222,0.00000000
0.78339170,1.95410400,0.00400038,0.00000000,0.29031047,0.60025401,0.00897630,0.07157381,0.26282803,0.00000000
0.78939470,1.91943733,0.00387191,0.00000000,0.28085186,0.58845783,0.00924403,0.06842693,0.25507179,0.00000000
0.79539770,1.87912607,0.00374101,0.00000000,0.27069952,0.57457093,0.00947523,0.06529849,0.24649732,0.00000000
0.80140070,1.83357427,0.00360920,0.00000000,0.25996966,0.55870070,0.00966925,0.06222438,0.23718243,0.00000000
0.80740370,1.78329457,0.00347800,0.00000000,0.24878744,0.54101131,0.00982672,0.05923872,0.22721755,0.00000000
0.81340670,1.72889904,0.00334879,0.00000000,0.23728455,0.52171783,0.00994957,0.05637377,0.21670413,0.00000000
0.81940970,1.67108680,0.00322292,0.00000000,0.22559636,0.50107877,0.01004094,0.05365995,0.20575258,0.00000000
0.82541271,1.61062885,0.00310159,0.00000000,0.21385918,0.47938729,0.01010506,0.05112583,0.19448007,0.00000000
0.83141571,1.54835024,0.00298593,0.00000000,0.20220733,0.45696160,0.01014709,0.04879808,0.18300809,0.00000000
0.83741871,1.48511031,0.00287694,0.00000000,0.19077036,0.43413464,0.01017285,0.04670141,0.17145991,0.00000000
0.84342171,1.42178151,0.00277550,0.00000000,0.17967036,0.41124369,0.01018856,0.04485846,0.15995799,0.00000000
0.84942471,1.35922749,0.00268237,0.00000000,0.16901948,0.38862014,0.01020053,0.04328955,0.14862146,0.00000000
0.85542771,1.29828123,0.00259814,0.00000000,0.15891773,0.36657990,0.01021484,0.04201247,0.13756370,0.00000000
0.86143072,1.23972392,0.00252326,0.00000000,0.14945107,0.34541453,0.01023704,0.04104211,0.12689018,0.00000000
0.86743372,1.18426526,0.00245803,0.00000000,0.14068994,0.32538374,0.01027184,0.04039013,0.11669647,0.00000000
0.87343672,1.13252598,0.00240256,0.00000000,0.13268812,0.30670909,0.01032285,0.04006455,0.10706665,0.00000000
0.87943972,1.08502309,0.00235678,0.00000000,0.12548207,0.28956929,0.01039236,0.04006941,0.09807204,0.00000000
0.88544272,1.04215824,0.00232044,0.00000000,0.11909075,0.27409713,0.01048120,0.04040434,0.08977025,0.00000000
0.89144572,1.00420981,0.00229310,0.00000000,0.11351580,0.26037797,0.01058866,0.04106433,0.08220470,0.00000000
0.89744872,0.97132860,0.00227413,0.00000000,0.10874221,0.24844987,0.01071244,0.04203944,0.07540442,0.00000000
0.90345173,0.94353746,0.00226274,0.00000000,0.10473941,0.23830515,0.01084879,0.04331466,0.06938425,0.00000000
0.90945473,0.92073460,0.00225798,0.00000000,0.10146266,0.22989327,0.01099257,0.04486988,0.06414525,0.00000000
0.91545773,0.90270041,0.00225872,0.00000000,0.09885479,0.22312484,0.01113751,0.04667991,0.05967553,0.00000000
0.92146073,0.88910742,0.00226376,0.00000000,0.09684817,0.21787658,0.01127647,0.04871473,0.05595114,0.00000000
0.92746373,0.87953297,0.00227178,0.00000000,0.09536691,0.21399683,0.01140171,0.05093975,0.05293729,0.00000000
0.93346673,0.87347404,0.00228142,0.00000000,0.09432911,0.21131162,0.01150528,0.05331623,0.05058952,0.00000000
0.93946973,0.87036365,0.00229128,0.00000000,0.09364916,0.20963083,0.01157932,0.05580182,0.04885515,0.00000000
0.94547274,0.86958831,0.00229999,0.00000000,0.09324006,0.20875438,0.01161645,0.05835120,0.04767469,0.00000000
0.95147574,0.87050577,0.00230622,0.00000000,0.09301562,0.20847820,0.01161005,0.06091679,0.04698322,0.00000000
0.95747874,0.87246276,0.00230874,0.00000000,0.09289243,0.20859982,0.01155457,0.06344957,0.04671191,0.00000000
0.96348174,0.87481194,0.00230641,0.00000000,0.09279176,0.20892340,0.01144575,0.06589993,0.04678941,0.00000000
0.96948474,0.87692793,0.00229828,0.00000000,0.09264109,0.20926422,0.01128080,0.06821861,0.04714324,0.00000000
0.97548774,0.87822170,0.00228352,0.00000000,0.09237550,0.20945248,0.01105852,0.07035762,0.04770118,0.00000000
0.98149075,0.87815344,0.00226152,0.00000000,0.09193859,0.20933634,0.01077932,0.07227123,0.04839252,0.00000000
0.98749375,0.87624338,0.00223184,0.00000000,0.09128333,0.20878435,0.01044520,0.07391690,0.04914933,0.00000000
0.99349675,0.87208065,0.00219426,0.00000000,0.09037243,0.20768710,0.01005964,0.07525624,0.04990760,0.00000000
0.99949975,0.86532998,0.00214875,0.00000000,0.08917856,0.20595827,0.00962747,0.07625583,0.05060832,0.00000000
1.00550275,0.85573635,0.00209546,0.00000000,0.08768428,0.20353507,0.00915464,0.07688802,0.05119843,0.00000000
1.01150575,0.84312763,0.00203474,0.00000000,0.08588175,0.20037813,0.00864800,0.07713164,0.05163169,0.00000000
1.01750875,0.82741517,0.00196709,0.00000000,0.08377224,0.19647095,0.00811505,0.07697252,0.05186936,0.00000000
1.02351176,0.80859263,0.00189316,0.00000000,0.08136552,0.19181889,0.00756364,0.07640388,0.05188078,0.00000000
1.02951476,0.78673305,0.00181371,0.00000000,0.07867911,0.18644788,0.00700172,0.07542656,0.05164370,0.00000000
1.03551776,0.76198444,0.00172961,0.00000000,0.07573736,0.18040280,0.00643708,0.07404904,0.05114451,0.00000000
1.04152076,0.73456395,0.00164180,0.00000000,0.07257065,0.17374566,0.00587716,0.07228726,0.05037822,0.00000000
1.04752376,0.70475090,0.00155129,0.00000000,0.06921436,0.16655368,0.00532878,0.07016429,0.04934822,0.00000000
1.05352676,0.67287882,0.00145909,0.00000000,0.06570793,0.15891714,0.00479805,0.06770970,0.04806594,0.00000000
1.05952976,0.63932683,0.00136624,0.00000000,0.06209396,0.15093731,0.00429024,0.06495885,0.04655020,0.00000000
1.06553277,0.60451037,0.00127378,0.00000000,0.05841723,0.14272425,0.00380970,0.06195200,0.04482651,0.00000000
1.07153577,0.56887184,0.00118271,0.00000000,0.05472392,0.13439479,0.00335981,0.05873327,0.04292615,0.00000000
1.07753877,0.53287107,0.00109401,0.00000000,0.05106072,0.12607042,0.00294303,0.05534953,0.04088520,0.00000000
1.08354177,0.49697610,0.00100860,0.00000000,0.04747415,0.11787547,0.00256093,0.05184924,0.03874343,0.00000000
1.08954477,0.46165442,0.00092737,0.00000000,0.04400989,0.10993530,0.00221420,0.04828132,0.03654325,0.00000000
1.09554777,0.42736474,0.00085112,0.00000000,0.04071218,0.10237473,0.00190285,0.04469400,0.03432855,0.00000000
1.10155078,0.39454975,0.00078061,0.00000000,0.03762335,0.09531672,0.00162618,0.04113383,0.03214364,0.00000000
1.10755378,0.36362972,0.00071651,0.00000000,0.03478340,0.08888112,0.00138301,0.03764475,0.03003222,0.00000000
1.11355678,0.33499720,0.00065946,0.00000000,0.03222962,0.08318375,0.00117171,0.03426737,0.02803647,0.00000000
1.11955978,0.30901282,0.00060999,0.00000000,0.02999639,0.07833565,0.00099035,0.03103835,0.02619617,0.00000000
1.12556278,0.28600218,0.00056859,0.00000000,0.02811489,0.07444251,0.00083679,0.02799007,0.02454801,0.00000000
1.13156578,0.26625383,0.00053567,0.00000000,0.02661302,0.07160426,0.00070876,0.02515044,0.02312497,0.00000000
1.13756878,0.25001822,0.00051157,0.00000000,0.02551521,0.06991485,0.00060396,0.02254289,0.02195583,0.00000000
1.14357179,0.23750752,0.00049659,0.00000000,0.02484240,0.06946213,0.00052010,0.02018660,0.02106476,0.00000000
1.14957479,0.22889629,0.00049094,0.00000000,0.02461196,0.07032783,0.00045498,0.01809687,0.02047109,0.00000000
1.15557779,0.22432268,0.00049477,0.00000000,0.02483769,0.07258757,0.00040648,0.01628561,0.02018902,0.00000000
1.16158079,0.22389032,0.00050817,0.00000000,0.02552980,0.07631101,0.00037265,0.01476199,0.02022761,0.00000000
1.16758379,0.22767049,0.00053114,0.00000000,0.02669493,0.08156194,0.00035163,0.01353312,0.02059066,0.00000000
1.17358679,0.23570472,0.00056365,0.00000000,0.02833623,0.08839841,0.00034176,0.01260482,0.02127676,0.00000000
1.17958979,0.24800756,0.00060557,0.00000000,0.03045348,0.09687286,0.00034148,0.01198237,0.02227941,0.00000000
1.18559280,0.26456963,0.00065672,0.00000000,0.03304316,0.10703226,0.00034938,0.01167125,0.02358711,0.00000000
1.19159580,0.28536064,0.00071686,0.00000000,0.03609872,0.11891811,0.00036416,0.01167780,0.02518362,0.00000000
1.19759880,0.31033261,0.00078567,0.00000000,0.03961083,0.13256643,0.00038462,0.01200983,0.02704827,0.00000000
1.20360180,0.33942294,0.00086278,0.00000000,0.04356764,0.14800768,0.00040967,0.01267703,0.02915629,0.00000000
1.20960480,0.37255738,0.00094777,0.00000000,0.04795523,0.16526642,0.00043828,0.01369132,0.03147932,0.00000000
1.21560780,0.40965274,0.00104018,0.00000000,0.05275794,0.18436085,0.00046950,0.01506695,0.03398588,0.00000000
1.22161081,0.45061920,0.00113952,0.00000000,0.05795889,0.20530199,0.00050244,0.01682046,0.03664205,0.00000000
1.22761381,0.49536198,0.00124526,0.00000000,0.06354031,0.22809262,0.00053628,0.01897034,0.03941215,0.00000000
1.23361681,0.54378228,0.00135686,0.00000000,0.06948402,0.25272572,0.00057027,0.02153659,0.04225947,0.00000000
1.23961981,0.59577722,0.00147381,0.00000000,0.07577167,0.27918249,0.00060373,0.02453998,0.04514707,0.00000000
1.24562281,0.65123863,0.00159556,0.00000000,0.08238499,0.30742995,0.00063606,0.02800108,0.04803861,0.00000000
1.25162581,0.71005056,0.00172161,0.00000000,0.08930581,0.33741795,0.00066676,0.03193919,0.05089914,0.00000000
1.25762881,0.77208554,0.00185148,0.00000000,0.09651595,0.36907584,0.00069546,0.03637098,0.05369583,0.00000000
1.26363182,0.83719940,0.00198470,0.00000000,0.10399687,0.40230882,0.00072188,0.04130910,0.05639872,0.00000000
1.26963482,0.90522507,0.00212084,0.00000000,0.11172917,0.43699406,0.00074592,0.04676068,0.05898124,0.00000000
1.27563782,0.97596540,0.00225949,0.00000000,0.11969189,0.47297688,0.00076759,0.05272582,0.06142068,0.00000000
1.28164082,1.04918545,0.00240026,0.00000000,0.12786158,0.51006725,0.00078708,0.05919613,0.06369856,0.00000000
1.28764382,1.12460481,0.00254279,0.00000000,0.13621140,0.54803687,0.00080474,0.06615343,0.06580074,0.00000000
1.29364682,1.20189042,0.00268668,0.00000000,0.14471003,0.58661711,0.00082108,0.07356864,0.06771742,0.00000000
1.29964982,1.28065054,0.00283156,0.00000000,0.15332076,0.62549833,0.00083677,0.08140097,0.06944304,0.00000000
1.30565283,1.36043063,0.00297701,0.00000000,0.16200057,0.66433057,0.00085260,0.08959749,0.07097597,0.00000000
1.31165583,1.44071152,0.00312258,0.00000000,0.17069953,0.70272621,0.00086950,0.09809312,0.07231812,0.00000000
1.31765883,1.52091063,0.00326778,0.00000000,0.17936048,0.74026455,0.00088851,0.10681106,0.07347443,0.00000000
1.32366183,1.60038641,0.00341207,0.00000000,0.18791902,0.77649847,0.00091069,0.11566375,0.07445240,0.00000000
1.32966483,1.67844629,0.00355485,0.00000000,0.19630404,0.81096320,0.00093716,0.12455427,0.07526148,0.00000000
1.33566783,1.75435809,0.00369546,0.00000000,0.20443859,0.84318696,0.00096902,0.13337827,0.07591255,0.00000000
1.34167084,1.82736464,0.00383320,0.00000000,0.21224131,0.87270329,0.00100731,0.14202622,0.07641740,0.00000000
1.34767384,1.89670112,0.00396732,0.00000000,0.21962826,0.89906458,0.00105295,0.15038610,0.07678830,0.00000000
1.35367684,1.96161439,0.00409703,0.00000000,0.22651507,0.92185634,0.00110672,0.15834622,0.07703763,0.00000000
1.35967984,2.02138361,0.00422152,0.00000000,0.23281948,0.94071157,0.00116920,0.16579823,0.07717763,0.00000000
1.36568284,2.07534095,0.00433999,0.00000000,0.23846393,0.95532473,0.00124073,0.17264012,0.07722019,0.00000000
1.37168584,2.12289168,0.00445162,0.00000000,0.24337834,0.96546442,0.00132139,0.17877905,0.07717684,0.00000000
1.37768884,2.16353238,0.00455565,0.00000000,0.24750268,0.97098439,0.00141094,0.18413396,0.07705871,0.00000000
1.38369185,2.19686658,0.00465132,0.00000000,0.25078942,0.97183207,0.00150884,0.18863785,0.07687663,0.00000000
1.38969485,2.22261702,0.00473794,0.00000000,0.25320561,0.96805445,0.00161420,0.19223951,0.07664132,0.00000000
1.39569785,2.24063397,0.00481487,0.00000000,0.25473451,0.95980063,0.00172583,0.19490485,0.07636352,0.00000000
1.40170085,2.25089942,0.00488154,0.00000000,0.25537677,0.94732113,0.00184223,0.19661759,0.07605427,0.00000000
1.40770385,2.25352690,0.00493746,0.00000000,0.25515091,0.93096380,0.00196161,0.19737937,0.07572510,0.00000000
1.41370685,2.24875730,0.00498220,0.00000000,0.25409338,0.91116644,0.00208195,0.19720938,0.07538824,0.00000000
1.41970985,2.23695091,0.00501545,0.00000000,0.25225787,0.88844644,0.00220104,0.19614337,0.07505681,0.00000000
1.42571286,2.21857621,0.00503695,0.00000000,0.24971414,0.86338780,0.00231657,0.19423227,0.07474494,0.00000000
1.43171586,2.19419621,0.00504656,0.00000000,0.24654635,0.83662597,0.00242615,0.19154043,0.07446783,0.00000000
1.43771886,2.16445282,0.00504421,0.00000000,0.24285090,0.80883124,0.00252742,0.18814357,0.07424175,0.00000000
1.44372186,2.13005002,0.00502997,0.00000000,0.23873399,0.78069096,0.00261813,0.18412653,0.07408391,0.00000000
1.44972486,2.09173651,0.00500400,0.00000000,0.23430884,0.75289152,0.00269618,0.17958090,0.07401224,0.00000000
1.45572786,2.05028829,0.00496658,0.00000000,0.22969280,0.72610046,0.00275973,0.17460271,0.07404510,0.00000000
1.46173087,2.00649161,0.00491812,0.00000000,0.22500436,0.70094927,0.00280726,0.16929011,0.07420078,0.00000000
1.46773387,1.96112678,0.00485916,0.00000000,0.22036010,0.67801744,0.00283759,0.16374120,0.07449701,0.00000000
1.47373687,1.91495276,0.00479038,0.00000000,0.21587188,0.65781813,0.00284998,0.15805206,0.07495026,0.00000000
1.47973987,1.86869304,0.00471256,0.00000000,0.21164398,0.64078579,0.00284409,0.15231498,0.07557500,0.00000000
1.48574287,1.82302261,0.00462665,0.00000000,0.20777070,0.62726609,0.00282006,0.14661692,0.07638293,0.00000000
1.49174587,1.77855629,0.00453366,0.00000000,0.20433402,0.61750829,0.00277847,0.14103822,0.07738214,0.00000000
1.49774887,1.73583851,0.00443475,0.00000000,0.20140181,0.61166026,0.00272031,0.13565162,0.07857630,0.00000000
1.50375188,1.69533454,0.00433110,0.00000000,0.19902635,0.60976625,0.00264698,0.13052147,0.07996390,0.00000000
1.50975488,1.65742353,0.00422397,0.00000000,0.19724332,0.61176750,0.00256023,0.12570329,0.08153764,0.00000000
1.51575788,1.62239350,0.00411464,0.00000000,0.19607131,0.61750556,0.00246211,0.12124346,0.08328397,0.00000000
1.52176088,1.59043844,0.00400436,0.00000000,0.19551183,0.62672834,0.00235488,0.11717930,0.08518282,0.00000000
1.52776388,1.56165793,0.00389435,0.00000000,0.19554994,0.63909879,0.00224098,0.11353925,0.08720762,0.00000000
1.53376688,1.53605937,0.00378574,0.00000000,0.19615533,0.65420583,0.00212292,0.11034334,0.08932556,0.00000000
1.53976988,1.51356288,0.00367959,0.00000000,0.19728398,0.67157746,0.00200325,0.10760381,0.09149821,0.00000000
1.54577289,1.49400909,0.00357681,0.00000000,0.19888030,0.69069544,0.00188447,0.10532590,0.09368237,0.00000000
1.55177589,1.47716946,0.00347819,0.00000000,0.20087962,0.71101127,0.00176895,0.10350880,0.09583127,0.00000000
1.55777889,1.46275887,0.00338439,0.00000000,0.20321103,0.73196285,0.00165891,0.10214659,0.09789592,0.00000000
1.56378189,1.45045021,0.00329590,0.00000000,0.20580041,0.75299127,0.00155636,0.10122929,0.09982676,0.00000000
1.56978489,1.43989008,0.00321310,0.00000000,0.20857349,0.77355710,0.00146303,0.10074386,0.10157534,0.00000000
1.57578789,1.43071511,0.00313621,0.00000000,0.21145887,0.79315558,0.00138041,0.10067513,0.10309608,0.00000000
1.58179090,1.42256795,0.00306537,0.00000000,0.21439079,0.81133017,0.00130966,0.10100658,0.10434802,0.00000000
1.58779390,1.41511232,0.00300061,0.00000000,0.21731165,0.82768384,0.00125164,0.10172093,0.10529640,0.00000000
1.59379690,1.40804617,0.00294189,0.00000000,0.22017399,0.84188781,0.00120687,0.10280057,0.10591411,0.00000000
1.59979990,1.40111253,0.00288911,0.00000000,0.22294204,0.85368735,0.00117559,0.10422773,0.10618289,0.00000000
1.60580290,1.39410741,0.00284215,0.00000000,0.22559274,0.86290456,0.00115772,0.10598435,0.10609418,0.00000000
1.61180590,1.38688463,0.00280084,0.00000000,0.22811615,0.86943814,0.00115287,0.10805182,0.10564974,0.00000000
1.61780890,1.37935757,0.00276502,0.00000000,0.23051546,0.87326036,0.00116041,0.11041042,0.10486190,0.00000000
1.62381191,1.37149790,0.00273454,0.00000000,0.23280652,0.87441150,0.00117944,0.11303869,0.10375355,0.00000000
1.62981491,1.36333185,0.00270924,0.00000000,0.23501709,0.87299235,0.00120884,0.11591262,0.10235779,0.00000000
1.63581791,1.35493461,0.00268896,0.00000000,0.23718587,0.86915524,0.00124733,0.11900490,0.10071744,0.00000000
1.64182091,1.34642349,0.00267358,0.00000000,0.23936154,0.86309428,0.00129345,0.12228421,0.09888435,0.00000000
