energy_ev,total_up,C_s_up,C_p_up,Mg_p_up,Mg_d_up,S_s_up,S_p_up,Zr_p_up,Zr_d_up
-3.05252626,0.63728119,0.00067097,0.28816568,0.07901407,0.00000000,0.00603119,0.04373956,0.73668151,0.19904172
-3.04652326,0.57458770,0.00057138,0.25990545,0.07160644,0.00000000,0.00529637,0.03998592,0.66437838,0.17904439
-3.04052026,0.51774579,0.00048420,0.23418149,0.06492032,0.00000000,0.00462829,0.03701645,0.59737962,0.16098317
-3.03451726,0.46709105,0.00040856,0.21114630,0.05901879,0.00000000,0.00402478,0.03486375,0.53611808,0.14494435
-3.02851426,0.42294274,0.00034352,0.19094536,0.05395745,0.00000000,0.00348320,0.03356320,0.48098588,0.13101354
-3.02251126,0.38560846,0.00028818,0.17371899,0.04978521,0.00000000,0.00300047,0.03315389,0.43233805,0.11927701
-3.01650825,0.35539028,0.00024166,0.15960489,0.04654509,0.00000000,0.00257326,0.03367938,0.39049876,0.10982349
-3.01050525,0.33259174,0.00020310,0.14874125,0.04427512,0.00000000,0.00219804,0.03518806,0.35576972,0.10274636
-3.00450225,0.31752495,0.00017174,0.14127001,0.04300914,0.00000000,0.00187117,0.03773322,0.32843975,0.09814587
-2.99849925,0.31051724,0.00014688,0.13733989,0.04277745,0.00000000,0.00158903,0.04137272,0.30879488,0.09613116
-2.99249625,0.31191646,0.00012790,0.13710907,0.04360723,0.00000000,0.00134805,0.04616818,0.29712795,0.09682197
-2.98649325,0.32209437,0.00011428,0.14074698,0.04552274,0.00000000,0.00114476,0.05218387,0.29374683,0.10034957
-2.98049025,0.34144734,0.00010558,0.14843499,0.04854523,0.00000000,0.00097590,0.05948510,0.29898048,0.10685690
-2.97448724,0.37039383,0.00010144,0.16036565,0.05269246,0.00000000,0.00083841,0.06813631,0.31318188,0.11649751
-2.96848424,0.40936820,0.00010160,0.17674036,0.05797803,0.00000000,0.00072947,0.07819873,0.33672733,0.12943325
-2.96248124,0.45881051,0.00010584,0.19776516,0.06441035,0.00000000,0.00064651,0.08972782,0.37001148,0.14583057
-2.95647824,0.51915209,0.00011403,0.22364462,0.07199137,0.00000000,0.00058722,0.10277038,0.41343771,0.16585530
-2.95047524,0.59079709,0.00012608,0.25457384,0.08071512,0.00000000,0.00054954,0.11736159,0.46740381,0.18966593
-2.94447224,0.67410007,0.00014192,0.29072857,0.09056616,0.00000000,0.00053164,0.13352191,0.53228294,0.21740558
-2.93846923,0.76934022,0.00016151,0.33225372,0.10151794,0.00000000,0.00053192,0.15125397,0.60840032,0.24919255
-2.93246623,0.87669292,0.00018483,0.37925051,0.11353119,0.00000000,0.00054893,0.17053962,0.69600619,0.28511006
-2.92646323,0.99619954,0.00021182,0.43176271,0.12655247,0.00000000,0.00058136,0.19133709,0.79524590,0.32519516
-2.92046023,1.12773662,0.00024243,0.48976236,0.14051283,0.00000000,0.00062802,0.21357859,0.90612839,0.36942748
-2.91445723,1.27098587,0.00027654,0.55313586,0.15532690,0.00000000,0.00068777,0.23716815,1.02849437,0.41771811
-2.90845423,1.42540639,0.00031399,0.62167071,0.17089215,0.00000000,0.00075946,0.26198008,1.16198571,0.46989940
-2.90245123,1.59021075,0.00035455,0.69504401,0.18708869,0.00000000,0.00084193,0.28785799,1.30601791,0.52571598
-2.89644822,1.76434657,0.00039793,0.77281321,0.20377950,0.00000000,0.00093397,0.31461449,1.45975734,0.58481783
-2.89044522,1.94648513,0.00044373,0.85441002,0.22081115,0.00000000,0.00103426,0.34203164,1.62210497,0.64675587
-2.88444222,2.13501855,0.00049149,0.93913807,0.23801504,0.00000000,0.00114135,0.36986224,1.79168841,0.71098065
-2.87843922,2.32806658,0.00054066,1.02617495,0.25520925,0.00000000,0.00125370,0.39783202,1.96686349,0.77684456
-2.87243622,2.52349415,0.00059061,1.11457906,0.27220084,0.00000000,0.00136959,0.42564265,2.14572654,0.84360792
-2.86643322,2.71893987,0.00064066,1.20330153,0.28878872,0.00000000,0.00148723,0.45297579,2.32613816,0.91044915
-2.86043022,2.91185577,0.00069003,1.29120329,0.30476698,0.00000000,0.00160466,0.47949786,2.50575837,0.97647892
-2.85442721,3.09955752,0.00073795,1.37707705,0.31992866,0.00000000,0.00171990,0.50486584,2.68209300,1.04075822
-2.84842421,3.27928411,0.00078361,1.45967372,0.33406986,0.00000000,0.00183088,0.52873364,2.85255007,1.10231983
-2.84242121,3.44826547,0.00082618,1.53773263,0.34699409,0.00000000,0.00193555,0.55075925,3.01450470,1.16019265
-2.83641821,3.60379559,0.00086491,1.61001443,0.35851685,0.00000000,0.00203193,0.57061225,3.16537020,1.21342808
-2.83041521,3.74330876,0.00089905,1.67533569,0.36847017,0.00000000,0.00211812,0.58798162,3.30267280,1.26112739
-2.82441221,3.86445586,0.00092795,1.73260370,0.37670710,0.00000000,0.00219239,0.60258368,3.42412683,1.30246920
-2.81840920,3.96517754,0.00095107,1.78085007,0.38310594,0.00000000,0.00225323,0.61416967,3.52770731,1.33673569
-2.81240620,4.04377112,0.00096798,1.81926172,0.38757404,0.00000000,0.00229939,0.62253299,3.61171632,1.36333654
-2.80640320,4.09894814,0.00097836,1.84720774,0.39005117,0.00000000,0.00232991,0.62751559,3.67484027,1.38182946
-2.80040020,4.12987970,0.00098209,1.86426095,0.39051205,0.00000000,0.00234418,0.62901339,3.71619512,1.39193625
-2.79439720,4.13622745,0.00097917,1.87021291,0.38896818,0.00000000,0.00234193,0.62698037,3.73535713,1.39355361
-2.78839420,4.11815838,0.00096977,1.86508178,0.38546868,0.00000000,0.00232328,0.62143126,3.73237757,1.38675822
-2.78239120,4.07634257,0.00095419,1.84911240,0.38010016,0.00000000,0.00228868,0.61244248,3.70778038,1.37180551
-2.77638819,4.01193364,0.00093291,1.82276854,0.37298545,0.00000000,0.00223893,0.60015135,3.66254277,1.34912238
-2.77038519,3.92653257,0.00090651,1.78671761,0.36428133,0.00000000,0.00217516,0.58475361,3.59805942,1.31929385
-2.76438219,3.82213647,0.00087570,1.74180844,0.35417517,0.00000000,0.00209875,0.56649906,3.51609199,1.28304442
-2.75837919,3.70107421,0.00084126,1.68904307,0.34288061,0.00000000,0.00201133,0.54568564,3.41870615,1.24121466
-2.75237619,3.56593191,0.00080404,1.62954392,0.33063238,0.00000000,0.00191467,0.52265214,3.30819914,1.19473433
-2.74637319,3.41947149,0.00076492,1.56451767,0.31768041,0.00000000,0.00181068,0.49776960,3.18702113,1.14459294
-2.74037019,3.26454562,0.00072480,1.49521749,0.30428345,0.00000000,0.00170131,0.47143202,3.05769411,1.09180911
-2.73436718,3.10401289,0.00068454,1.42290533,0.29070230,0.00000000,0.00158852,0.44404638,2.92273180,1.03740006
-2.72836418,2.94065649,0.00064498,1.34881575,0.27719312,0.00000000,0.00147419,0.41602263,2.78456415,0.98235230
-2.72236118,2.77710975,0.00060689,1.27412271,0.26400076,0.00000000,0.00136012,0.38776385,2.64546945,0.92759485
-2.71635818,2.61579107,0.00057094,1.19991072,0.25135259,0.00000000,0.00124794,0.35965696,2.50751672,0.87397583
-2.71035518,2.45885069,0.00053773,1.12715116,0.23945290,0.00000000,0.00113912,0.33206429,2.37252027,0.82224324
-2.70435218,2.30813054,0.00050775,1.05668438,0.22847815,0.00000000,0.00103491,0.30531634,2.24200765,0.77303051
-2.69834917,2.16513811,0.00048137,0.98920817,0.21857324,0.00000000,0.00093637,0.27970580,2.11720145,0.72684708
-2.69234617,2.03103444,0.00045886,0.92527229,0.20984877,0.00000000,0.00084432,0.25548309,1.99901478,0.68407413
-2.68634317,1.90663566,0.00044038,0.86527895,0.20237967,0.00000000,0.00075939,0.23285339,1.88805934,0.64496520
-2.68034017,1.79242688,0.00042601,0.80948865,0.19620487,0.00000000,0.00068200,0.21197522,1.78466477,0.60965148
-2.67433717,1.68858681,0.00041575,0.75803054,0.19132836,0.00000000,0.00061240,0.19296050,1.68890706,0.57815099
-2.66833417,1.59502116,0.00040950,0.71091646,0.18772126,0.00000000,0.00055067,0.17587590,1.60064406,0.55038125
-2.66233117,1.51140253,0.00040716,0.66805750,0.18532498,0.00000000,0.00049679,0.16074544,1.51955542,0.52617432
-2.65632816,1.43721438,0.00040856,0.62928221,0.18405524,0.00000000,0.00045061,0.14755396,1.44518475,0.50529375
-2.65032516,1.37179697,0.00041355,0.59435535,0.18380687,0.00000000,0.00041193,0.13625147,1.37698152,0.48745220
-2.64432216,1.31439282,0.00042197,0.56299621,0.18445898,0.00000000,0.00038050,0.12675797,1.31434088,0.47232930
-2.63831916,1.26418994,0.00043368,0.53489592,0.18588048,0.00000000,0.00035607,0.11896860,1.25663959,0.45958861
-2.63231616,1.22036116,0.00044860,0.50973282,0.18793561,0.00000000,0.00033836,0.11275894,1.20326673,0.44889342
-2.62631316,1.18209817,0.00046666,0.48718573,0.19048926,0.00000000,0.00032714,0.10799019,1.15364856,0.43992043
-2.62031016,1.14863948,0.00048789,0.46694462,0.19341184,0.00000000,0.00032220,0.10451420,1.10726680,0.43237122
-2.61430715,1.11929167,0.00051233,0.44871875,0.19658360,0.00000000,0.00032335,0.10217806,1.06367054,0.42598099
-2.60830415,1.09344388,0.00054012,0.43224213,0.19989805,0.00000000,0.00033045,0.10082837,1.02248211,0.42052453
-2.60230115,1.07057561,0.00057141,0.41727677,0.20326456,0.00000000,0.00034341,0.10031488,0.98339742,0.41581936
-2.59629815,1.05025843,0.00060639,0.40361366,0.20660990,0.00000000,0.00036213,0.10049369,0.94618175,0.41172613
-2.59029515,1.03215213,0.00064528,0.39107212,0.20987876,0.00000000,0.00038655,0.10122988,0.91066194,0.40814650
-2.58429215,1.01599649,0.00068828,0.37949781,0.21303327,0.00000000,0.00041658,0.10239959,0.87671612,0.40501891
-2.57828914,1.00159937,0.00073556,0.36875976,0.21605158,0.00000000,0.00045213,0.10389161,0.84426196,0.40231243
-2.57228614,0.98882255,0.00078724,0.35874690,0.21892558,0.00000000,0.00049304,0.10560858,0.81324451,0.40001944
-2.56628314,0.97756612,0.00084335,0.34936443,0.22165798,0.00000000,0.00053911,0.10746767,0.78362445,0.39814731
-2.56028014,0.96775281,0.00090381,0.34053027,0.22425898,0.00000000,0.00059004,0.10940102,0.75536761,0.39670996
-2.55427714,0.95931286,0.00096842,0.33217196,0.22674262,0.00000000,0.00064544,0.11135578,0.72843617,0.39571943
-2.54827414,0.95217071,0.00103682,0.32422404,0.22912312,0.00000000,0.00070481,0.11329396,0.70278195,0.39517824
-2.54227114,0.94623378,0.00110849,0.31662615,0.23141148,0.00000000,0.00076751,0.11519199,0.67834209,0.39507282
-2.53626813,0.94138425,0.00118273,0.30932175,0.23361249,0.00000000,0.00083282,0.11704008,0.65503692,0.39536835
-2.53026513,0.93747379,0.00125869,0.30225761,0.23572224,0.00000000,0.00089985,0.11884140,0.63277012,0.39600531
-2.52426213,0.93432164,0.00133534,0.29538381,0.23772653,0.00000000,0.00096764,0.12061100,0.61143073,0.39689792
-2.51825913,0.93171582,0.00141152,0.28865422,0.23959996,0.00000000,0.00103511,0.12237459,0.59089668,0.39793445
-2.51225613,0.92941719,0.00148595,0.28202741,0.24130599,0.00000000,0.00110111,0.12416706,0.57103954,0.39897944
-2.50625313,0.92716600,0.00155725,0.27546761,0.24279776,0.00000000,0.00116446,0.12603073,0.55172990,0.39987761
-2.50025013,0.92469035,0.00162401,0.26894580,0.24401982,0.00000000,0.00122394,0.12801344,0.53284296,0.40045918
-2.49424712,0.92171590,0.00168482,0.26244055,0.24491035,0.00000000,0.00127837,0.13016638,0.51426396,0.40054642
-2.48824412,0.91797619,0.00173830,0.25593874,0.24540402,0.00000000,0.00132660,0.13254162,0.49589303,0.39996080
-2.48224112,0.91322279,0.00178318,0.24943575,0.24543511,0.00000000,0.00136760,0.13518955,0.47764917,0.39853065
-2.47623812,0.90723471,0.00181833,0.24293534,0.24494075,0.00000000,0.00140044,0.13815618,0.45947303,0.39609854
-2.47023512,0.89982640,0.00184277,0.23644900,0.24386407,0.00000000,0.00142436,0.14148031,0.44132861,0.39252827
-2.46423212,0.89085399,0.00185576,0.22999485,0.24215704,0.00000000,0.00143878,0.14519083,0.42320347,0.38771093
-2.45822911,0.88021932,0.00185682,0.22359613,0.23978300,0.00000000,0.00144332,0.14930408,0.40510781,0.38156974
-2.45222611,0.86787169,0.00184569,0.21727935,0.23671842,0.00000000,0.00143781,0.15382153,0.38707232,0.37406351
-2.44622311,0.85380723,0.00182242,0.21107227,0.23295418,0.00000000,0.00142232,0.15872789,0.36914510,0.36518851
-2.44022011,0.83806616,0.00178732,0.20500167,0.22849602,0.00000000,0.00139713,0.16398966,0.35138783,0.35497866
-2.43421711,0.82072810,0.00174097,0.19909130,0.22336440,0.00000000,0.00136272,0.16955438,0.33387142,0.34350424
-2.42821411,0.80190594,0.00168418,0.19335990,0.21759365,0.00000000,0.00131980,0.17535058,0.31667151,0.33086904
-2.42221111,0.78173865,0.00161799,0.18781958,0.21123058,0.00000000,0.00126920,0.18128859,0.29986402,0.31720639
-2.41620810,0.76038371,0.00154359,0.18247460,0.20433260,0.00000000,0.00121192,0.18726206,0.28352098,0.30267411
-2.41020510,0.73800952,0.00146234,0.17732064,0.19696568,0.00000000,0.00114906,0.19315043,0.26770698,0.28744888
-2.40420210,0.71478844,0.00137566,0.17234466,0.18920191,0.00000000,0.00108180,0.19882205,0.25247629,0.27172022
-2.39819910,0.69089078,0.00128503,0.16752524,0.18111728,0.00000000,0.00101134,0.20413807,0.23787076,0.25568449
-2.39219610,0.66648011,0.00119195,0.16283354,0.17278938,0.00000000,0.00093891,0.20895672,0.22391868,0.23953921
-2.38619310,0.64171019,0.00109785,0.15823469,0.16429542,0.00000000,0.00086568,0.21313810,0.21063452,0.22347785
-2.38019010,0.61672345,0.00100410,0.15368961,0.15571047,0.00000000,0.00079278,0.21654900,0.19801940,0.20768551
-2.37418709,0.59165109,0.00091196,0.14915712,0.14710614,0.00000000,0.00072127,0.21906769,0.18606246,0.19233540
-2.36818409,0.56661466,0.00082256,0.14459615,0.13854955,0.00000000,0.00065208,0.22058851,0.17474263,0.17758644
-2.36218109,0.54172874,0.00073685,0.13996807,0.13010271,0.00000000,0.00058604,0.22102581,0.16403099,0.16358171
-2.35617809,0.51710453,0.00065567,0.13523883,0.12182224,0.00000000,0.00052388,0.22031737,0.15389332,0.15044802
-2.35017509,0.49285386,0.00057965,0.13038090,0.11375937,0.00000000,0.00046617,0.21842689,0.14429265,0.13829622
-2.34417209,0.46909323,0.00050927,0.12537491,0.10596017,0.00000000,0.00041338,0.21534553,0.13519189,0.12722225
-2.33816908,0.44594747,0.00044485,0.12021075,0.09846594,0.00000000,0.00036587,0.21109244,0.12655603,0.11730864
-2.33216608,0.42355274,0.00038657,0.11488837,0.09131365,0.00000000,0.00032388,0.20571426,0.11835413,0.10862638
-2.32616308,0.40205836,0.00033448,0.10941788,0.08453642,0.00000000,0.00028757,0.19928358,0.11056075,0.10123679
-2.32016008,0.38162745,0.00028851,0.10381927,0.07816396,0.00000000,0.00025700,0.19189649,0.10315695,0.09519331
-2.31415708,0.36243603,0.00024850,0.09812168,0.07222287,0.00000000,0.00023218,0.18366930,0.09613071,0.09054292
-2.30815408,0.34467071,0.00021422,0.09236211,0.06673680,0.00000000,0.00021307,0.17473463,0.08947688,0.08732716
-2.30215108,0.32852483,0.00018537,0.08658396,0.06172655,0.00000000,0.00019955,0.16523709,0.08319665,0.08558240
-2.29614807,0.31419324,0.00016162,0.08083521,0.05720986,0.00000000,0.00019152,0.15532855,0.07729659,0.08533962
-2.29014507,0.30186600,0.00014263,0.07516650,0.05320120,0.00000000,0.00018880,0.14516357,0.07178739,0.08662333
-2.28414207,0.29172107,0.00012800,0.06962912,0.04971131,0.00000000,0.00019121,0.13489473,0.06668235,0.08944985
-2.27813907,0.28391648,0.00011738,0.06427306,0.04674676,0.00000000,0.00019855,0.12466845,0.06199579,0.09382507
-2.27213607,0.27858234,0.00011038,0.05914524,0.04430934,0.00000000,0.00021060,0.11462120,0.05774136,0.09974155
-2.26613307,0.27581284,0.00010664,0.05428784,0.04239554,0.00000000,0.00022709,0.10487626,0.05393043,0.10717549
-2.26013007,0.27565903,0.00010582,0.04973697,0.04099597,0.00000000,0.00024777,0.09554120,0.05057063,0.11608343
-2.25412706,0.27812229,0.00010756,0.04552164,0.04009495,0.00000000,0.00027231,0.08670607,0.04766457,0.12639915
-2.24812406,0.28314924,0.00011155,0.04166300,0.03967019,0.00000000,0.00030039,0.07844227,0.04520885,0.13803083
-2.24212106,0.29062822,0.00011745,0.03817398,0.03969259,0.00000000,0.00033161,0.07080217,0.04319333,0.15085889
-2.23611806,0.30038757,0.00012498,0.03505924,0.04012630,0.00000000,0.00036556,0.06381937,0.04160075,0.16473456
-2.23011506,0.31219606,0.00013381,0.03231537,0.04092901,0.00000000,0.00040178,0.05750957,0.04040666,0.17947951
-2.22411206,0.32576546,0.00014365,0.02993146,0.04205239,0.00000000,0.00043980,0.05187191,0.03957965,0.19488664
-2.21810905,0.34075537,0.00015422,0.02788982,0.04344295,0.00000000,0.00047908,0.04689072,0.03908196,0.21072220
-2.21210605,0.35678022,0.00016523,0.02616692,0.04504295,0.00000000,0.00051912,0.04253759,0.03887027,0.22672924
-2.20610305,0.37341835,0.00017639,0.02473449,0.04679170,0.00000000,0.00055938,0.03877364,0.03889675,0.24263235
-2.20010005,0.39022285,0.00018743,0.02356069,0.04862703,0.00000000,0.00059937,0.03555185,0.03911039,0.25814367
-2.19409705,0.40673389,0.00019808,0.02261134,0.05048687,0.00000000,0.00063863,0.03281946,0.03945829,0.27296998
-2.18809405,0.42249211,0.00020808,0.02185112,0.05231107,0.00000000,0.00067681,0.03052022,0.03988721,0.28682059
-2.18209105,0.43705261,0.00021721,0.02124478,0.05404319,0.00000000,0.00071365,0.02859659,0.04034504,0.29941575
-2.17608804,0.44999896,0.00022525,0.02075829,0.05563241,0.00000000,0.00074902,0.02699169,0.04078228,0.31049532
-2.17008504,0.46095680,0.00023200,0.02035978,0.05703531,0.00000000,0.00078302,0.02565106,0.04115338,0.31982720
-2.16408204,0.46960636,0.00023730,0.02002049,0.05821758,0.00000000,0.00081592,0.02452413,0.04141807,0.32721523
-2.15807904,0.47569340,0.00024103,0.01971549,0.05915554,0.00000000,0.00084828,0.02356543,0.04154233,0.33250620
-2.15207604,0.47903827,0.00024310,0.01942429,0.05983743,0.00000000,0.00088095,0.02273553,0.04149932,0.33559558
-2.14607304,0.47954242,0.00024344,0.01913122,0.06026440,0.00000000,0.00091509,0.02200169,0.04126994,0.33643170
-2.14007004,0.47719236,0.00024205,0.01882571,0.06045113,0.00000000,0.00095221,0.02133820,0.04084317,0.33501825
-2.13406703,0.47206072,0.00023894,0.01850237,0.06042613,0.00000000,0.00099420,0.02072658,0.04021615,0.33141483
-2.12806403,0.46430443,0.00023419,0.01816090,0.06023156,0.00000000,0.00104330,0.02015544,0.03939399,0.32573564
-2.12206103,0.45416003,0.00022790,0.01780585,0.05992274,0.00000000,0.00110215,0.01962013,0.03838929,0.31814629
-2.11605803,0.44193640,0.00022018,0.01744628,0.05956706,0.00000000,0.00117372,0.01912232,0.03722148,0.30885879
-2.11005503,0.42800507,0.00021119,0.01709523,0.05924268,0.00000000,0.00126133,0.01866929,0.03591590,0.29812510
-2.10405203,0.41278860,0.00020113,0.01676910,0.05903666,0.00000000,0.00136857,0.01827313,0.03450280,0.28622937
-2.09804902,0.39674740,0.00019016,0.01648700,0.05904282,0.00000000,0.00149925,0.01794990,0.03301612,0.27347921
-2.09204602,0.38036546,0.00017850,0.01626992,0.05935926,0.00000000,0.00165731,0.01771859,0.03149227,0.26019637
-2.08604302,0.36413551,0.00016636,0.01613993,0.06008550,0.00000000,0.00184675,0.01760016,0.02996883,0.24670717
-2.08004002,0.34854414,0.00015393,0.01611931,0.06131954,0.00000000,0.00207146,0.01761639,0.02848331,0.23333303
-2.07403702,0.33405725,0.00014140,0.01622967,0.06315464,0.00000000,0.00233513,0.01778890,0.02707190,0.22038134
-2.06803402,0.32110635,0.00012896,0.01649110,0.06567602,0.00000000,0.00264109,0.01813801,0.02576835,0.20813716
-2.06203102,0.31007598,0.00011677,0.01692125,0.06895759,0.00000000,0.00299213,0.01868177,0.02460296,0.19685572
-2.05602801,0.30129270,0.00010498,0.01753462,0.07305873,0.00000000,0.00339035,0.01943497,0.02360168,0.18675613
-2.05002501,0.29501579,0.00009369,0.01834176,0.07802123,0.00000000,0.00383698,0.02040825,0.02278540,0.17801635
-2.04402201,0.29142999,0.00008302,0.01934865,0.08386650,0.00000000,0.00433226,0.02160735,0.02216938,0.17076947
-2.03801901,0.29064022,0.00007304,0.02055611,0.09059328,0.00000000,0.00487522,0.02303240,0.02176292,0.16510138
-2.03201601,0.29266871,0.00006380,0.02195949,0.09817565,0.00000000,0.00546363,0.02467750,0.02156909,0.16104989
-2.02601301,0.29745419,0.00005532,0.02354828,0.10656190,0.00000000,0.00609386,0.02653031,0.02158480,0.15860510
-2.02001001,0.30485354,0.00004763,0.02530613,0.11567390,0.00000000,0.00676082,0.02857195,0.02180088,0.15771115
-2.01400700,0.31464559,0.00004071,0.02721087,0.12540744,0.00000000,0.00745801,0.03077710,0.02220246,0.15826906
-2.00800400,0.32653706,0.00003455,0.02923481,0.13563332,0.00000000,0.00817747,0.03311425,0.02276940,0.16014074
-2.00200100,0.34017066,0.00002911,0.03134523,0.14619944,0.00000000,0.00890997,0.03554621,0.02347695,0.16315384
-1.99599800,0.35513488,0.00002435,0.03350502,0.15693373,0.00000000,0.00964510,0.03803092,0.02429645,0.16710755
-1.98999500,0.37097560,0.00002023,0.03567356,0.16764802,0.00000000,0.01037152,0.04052232,0.02519624,0.17177892
-1.98399200,0.38720884,0.00001668,0.03780771,0.17814262,0.00000000,0.01107720,0.04297156,0.02614251,0.17692969
-1.97798899,0.40333467,0.00001366,0.03986298,0.18821165,0.00000000,0.01174974,0.04532825,0.02710039,0.18231349
-1.97198599,0.41885161,0.00001111,0.04179479,0.19764883,0.00000000,0.01237672,0.04754188,0.02803486,0.18768304
-1.96598299,0.43327124,0.00000898,0.04355972,0.20625358,0.00000000,0.01294605,0.04956330,0.02891189,0.19279729
-1.95997999,0.44613248,0.00000721,0.04511689,0.21383720,0.00000000,0.01344637,0.05134624,0.02969934,0.19742831
-1.95397699,0.45701510,0.00000577,0.04642922,0.22022890,0.00000000,0.01386736,0.05284871,0.03036794,0.20136757
-1.94797399,0.46555191,0.00000460,0.04746455,0.22528143,0.00000000,0.01420016,0.05403437,0.03089215,0.20443162
-1.94197099,0.47143937,0.00000367,0.04819676,0.22887603,0.00000000,0.01443761,0.05487368,0.03125088,0.20646683
-1.93596798,0.47444598,0.00000295,0.04860654,0.23092658,0.00000000,0.01457452,0.05534488,0.03142806,0.20735318
-1.92996498,0.47441842,0.00000241,0.04868204,0.23138272,0.00000000,0.01460786,0.05543468,0.03141314,0.20700685
-1.92396198,0.47128503,0.00000203,0.04841925,0.23023177,0.00000000,0.01453687,0.05513871,0.03120132,0.20538167
-1.91795898,0.46505666,0.00000181,0.04782208,0.22749959,0.00000000,0.01436308,0.05446161,0.03079368,0.20246939
-1.91195598,0.45582486,0.00000173,0.04690218,0.22325007,0.00000000,0.01409027,0.05341685,0.03019713,0.19829864
-1.90595298,0.44375763,0.00000179,0.04567857,0.21758358,0.00000000,0.01372433,0.05202628,0.02942423,0.19293292
-1.89994997,0.42909294,0.00000202,0.04417694,0.21063440,0.00000000,0.01327308,0.05031938,0.02849283,0.18646760
-1.89394697,0.41213037,0.00000243,0.04242885,0.20256725,0.00000000,0.01274602,0.04833231,0.02742565,0.17902603
-1.88794397,0.39322145,0.00000304,0.04047070,0.19357323,0.00000000,0.01215400,0.04610678,0.02624982,0.17075516
-1.88194097,0.37275900,0.00000392,0.03834264,0.18386534,0.00000000,0.01150892,0.04368880,0.02499628,0.16182071
-1.87593797,0.35116619,0.00000510,0.03608746,0.17367383,0.00000000,0.01082333,0.04112742,0.02369932,0.15240224
-1.86993497,0.32888567,0.00000667,0.03374940,0.16324170,0.00000000,0.01011014,0.03847339,0.02239600,0.14268824
-1.86393197,0.30636933,0.00000871,0.03137314,0.15282048,0.00000000,0.00938225,0.03577799,0.02112572,0.13287159
-1.85792896,0.28406910,0.00001134,0.02900277,0.14266645,0.00000000,0.00865225,0.03309186,0.01992987,0.12314535
-1.85192596,0.26242901,0.00001468,0.02668099,0.13303756,0.00000000,0.00793214,0.03046408,0.01885146,0.11369927
-1.84592296,0.24187885,0.00001890,0.02444839,0.12419098,0.00000000,0.00723316,0.02794137,0.01793500,0.10471693
-1.83991996,0.22282944,0.00002417,0.02234300,0.11638140,0.00000000,0.00656558,0.02556748,0.01722632,0.09637355
-1.83391696,0.20566944,0.00003070,0.02039994,0.10985992,0.00000000,0.00593860,0.02338279,0.01677252,0.08883462
-1.82791396,0.19076370,0.00003875,0.01865127,0.10487353,0.00000000,0.00536034,0.02142412,0.01662195,0.08225514
-1.82191096,0.17845280,0.00004857,0.01712602,0.10166486,0.00000000,0.00483780,0.01972464,0.01682421,0.07677934
-1.81590795,0.16905350,0.00006046,0.01585030,0.10047222,0.00000000,0.00437689,0.01831395,0.01743003,0.07254097
-1.80990495,0.16285982,0.00007476,0.01484753,0.10152938,0.00000000,0.00398255,0.01721824,0.01849117,0.06966376
-1.80390195,0.16014420,0.00009182,0.01413876,0.10506525,0.00000000,0.00365885,0.01646049,0.02006013,0.06826197
-1.79789895,0.16115848,0.00011201,0.01374293,0.11130277,0.00000000,0.00340907,0.01606073,0.02218971,0.06844097
-1.79189595,0.16613435,0.00013573,0.01367726,0.12045728,0.00000000,0.00323587,0.01603616,0.02493236,0.07029745
-1.78589295,0.17528279,0.00016339,0.01395744,0.13273381,0.00000000,0.00314140,0.01640135,0.02833930,0.07391945
-1.77988994,0.18879261,0.00019538,0.01459785,0.14832348,0.00000000,0.00312740,0.01716823,0.03245945,0.07938575
-1.77388694,0.20682756,0.00023210,0.01561168,0.16739880,0.00000000,0.00319533,0.01834602,0.03733806,0.08676493
-1.76788394,0.22952229,0.00027393,0.01701088,0.19010811,0.00000000,0.00334642,0.01994105,0.04301518,0.09611375
-1.76188094,0.25697719,0.00032123,0.01880610,0.21656909,0.00000000,0.00358170,0.02195650,0.04952397,0.10747512
-1.75587794,0.28925216,0.00037428,0.02100642,0.24686177,0.00000000,0.00390204,0.02439194,0.05688881,0.12087563
-1.74987494,0.32635980,0.00043333,0.02361906,0.28102121,0.00000000,0.00430815,0.02724295,0.06512354,0.13632277
-1.74387194,0.36825827,0.00049856,0.02664894,0.31903025,0.00000000,0.00480051,0.03050054,0.07422953,0.15380199
-1.73786893,0.41484430,0.00057005,0.03009821,0.36081273,0.00000000,0.00537932,0.03415073,0.08419409,0.17327382
-1.73186593,0.46594680,0.00064781,0.03396574,0.40622756,0.00000000,0.00604444,0.03817404,0.09498894,0.19467118
-1.72586293,0.52132157,0.00073171,0.03824654,0.45506412,0.00000000,0.00679524,0.04254515,0.10656913,0.21789709
-1.71985993,0.58064749,0.00082153,0.04293123,0.50703925,0.00000000,0.00763052,0.04723264,0.11887227,0.24282296
-1.71385693,0.64352461,0.00091692,0.04800556,0.56179627,0.00000000,0.00854840,0.05219888,0.13181832,0.26928766
-1.70785393,0.70947442,0.00101743,0.05344986,0.61890615,0.00000000,0.00954614,0.05740017,0.14530981,0.29709742
-1.70185093,0.77794246,0.00112245,0.05923876,0.67787106,0.00000000,0.01062008,0.06278699,0.15923272,0.32602667
-1.69584792,0.84830342,0.00123129,0.06534079,0.73813018,0.00000000,0.01176549,0.06830450,0.17345782,0.35581989
-1.68984492,0.91986860,0.00134311,0.07171821,0.79906790,0.00000000,0.01297647,0.07389328,0.18784256,0.38619441
