energy_ev,total_up,Au_p_up,Au_d_up,Se_s_up,Se_p_up,Si_p_up,Si_d_up
-4.30115058,1.49629777,0.30150084,1.02121132,0.03026267,0.19422342,0.08750196,0.00000000
-4.29514757,1.39407465,0.27659868,0.95377184,0.02708918,0.18113390,0.08020299,0.00000000
-4.28914457,1.29749064,0.25344942,0.89001127,0.02407586,0.16865803,0.07344112,0.00000000
-4.28314157,1.20771094,0.23227513,0.83072418,0.02124526,0.15694846,0.06728640,0.00000000
-4.27713857,1.12570969,0.21324307,0.77658145,0.01861377,0.14613498,0.06179151,0.00000000
-4.27113557,1.05225632,0.19646578,0.72811985,0.01619186,0.13632255,0.05699186,0.00000000
-4.26513257,0.98790733,0.18200242,0.68573493,0.01398453,0.12759012,0.05290597,0.00000000
-4.25912956,0.93300298,0.16986126,0.64967743,0.01199188,0.11998996,0.04953628,0.00000000
-4.25312656,0.88766885,0.16000304,0.62005279,0.01020975,0.11354769,0.04687025,0.00000000
-4.24712356,0.85182151,0.15234501,0.59682370,0.00863043,0.10826283,0.04488166,0.00000000
-4.24112056,0.82517827,0.14676556,0.57981543,0.00724340,0.10410987,0.04353206,0.00000000
-4.23511756,0.80727036,0.14310911,0.56872375,0.00603604,0.10103986,0.04277235,0.00000000
-4.22911456,0.79745952,0.14119143,0.56312539,0.00499429,0.09898238,0.04254444,0.00000000
-4.22311156,0.79495740,0.14080492,0.56249058,0.00410326,0.09784790,0.04278294,0.00000000
-4.21710855,0.79884767,0.14172421,0.56619783,0.00334780,0.09753057,0.04341687,0.00000000
-4.21110555,0.80811041,0.14371160,0.57355034,0.00271292,0.09791120,0.04437136,0.00000000
-4.20510255,0.82164847,0.14652264,0.58379419,0.00218419,0.09886055,0.04556939,0.00000000
-4.19909955,0.83831529,0.14991160,0.59613756,0.00174804,0.10024282,0.04693346,0.00000000
-4.19309655,0.85694371,0.15363681,0.60977101,0.00139195,0.10191918,0.04838726,0.00000000
-4.18709355,0.87637528,0.15746586,0.62388801,0.00110466,0.10375150,0.04985728,0.00000000
-4.18109055,0.89548928,0.16118062,0.63770560,0.00087620,0.10560584,0.05127435,0.00000000
-4.17508754,0.91323080,0.16458183,0.65048432,0.00069800,0.10735603,0.05257511,0.00000000
-4.16908454,0.92863716,0.16749339,0.66154705,0.00056292,0.10888691,0.05370333,0.00000000
-4.16308154,0.94086195,0.16976612,0.67029617,0.00046517,0.11009730,0.05461112,0.00000000
-4.15707854,0.94919589,0.17128098,0.67622847,0.00040039,0.11090266,0.05525996,0.00000000
-4.15107554,0.95308401,0.17195159,0.67894740,0.00036558,0.11123720,0.05562153,0.00000000
-4.14507254,0.95213856,0.17172616,0.67817221,0.00035911,0.11105562,0.05567830,0.00000000
-4.13906953,0.94614730,0.17058858,0.67374382,0.00038070,0.11033420,0.05542397,0.00000000
-4.13306653,0.93507702,0.16855888,0.66562710,0.00043147,0.10907137,0.05486356,0.00000000
-4.12706353,0.91907224,0.16569289,0.65390980,0.00051394,0.10728775,0.05401337,0.00000000
-4.12106053,0.89844936,0.16208136,0.63879798,0.00063207,0.10502561,0.05290067,0.00000000
-4.11505753,0.87368646,0.15784841,0.62060843,0.00079138,0.10234786,0.05156322,0.00000000
-4.10905453,0.84540949,0.15314955,0.59975840,0.00099895,0.09933660,0.05004860,0.00000000
-4.10305153,0.81437539,0.14816936,0.57675302,0.00126360,0.09609127,0.04841343,0.00000000
-4.09704852,0.78145278,0.14311883,0.55217109,0.00159591,0.09272657,0.04672250,0.00000000
-4.09104552,0.74760123,0.13823269,0.52664980,0.00200840,0.08937012,0.04504784,0.00000000
-4.08504252,0.71384962,0.13376657,0.50086880,0.00251553,0.08615995,0.04346775,0.00000000
-4.07903952,0.68127448,0.12999423,0.47553436,0.00313386,0.08324202,0.04206586,0.00000000
-4.07303652,0.65097880,0.12720485,0.45136404,0.00388207,0.08076763,0.04093021,0.00000000
-4.06703352,0.62407193,0.12570034,0.42907214,0.00478100,0.07889092,0.04015235,0.00000000
-4.06103052,0.60165078,0.12579268,0.40935646,0.00585363,0.07776635,0.03982648,0.00000000
-4.05502751,0.58478265,0.12780117,0.39288629,0.00712508,0.07754636,0.04004862,0.00000000
-4.04902451,0.57448964,0.13204959,0.38029203,0.00862243,0.07837895,0.04091569,0.00000000
-4.04302151,0.57173472,0.13886292,0.37215612,0.01037464,0.08040546,0.04252466,0.00000000
-4.03701851,0.57740913,0.14856375,0.36900547,0.01241232,0.08375823,0.04497150,0.00000000
-4.03101551,0.59232099,0.16146808,0.37130503,0.01476743,0.08855841,0.04835004,0.00000000
-4.02501251,0.61718486,0.17788036,0.37945250,0.01747298,0.09491367,0.05275071,0.00000000
-4.01900950,0.65261191,0.19808780,0.39377389,0.02056264,0.10291592,0.05825896,0.00000000
-4.01300650,0.69910058,0.22235386,0.41451976,0.02407023,0.11263909,0.06495353,0.00000000
-4.00700350,0.75702752,0.25091089,0.44186208,0.02802928,0.12413684,0.07290447,0.00000000
-4.00100050,0.82663875,0.28395208,0.47589150,0.03247236,0.13744038,0.08217088,0.00000000
-3.99499750,0.90804120,0.32162282,0.51661505,0.03743052,0.15255641,0.09279853,0.00000000
-3.98899450,1.00119464,0.36401179,0.56395429,0.04293254,0.16946526,0.10481722,0.00000000
-3.98299150,1.10590434,0.41114204,0.61774388,0.04900421,0.18811925,0.11823822,0.00000000
-3.97698849,1.22181480,0.46296241,0.67773087,0.05566752,0.20844152,0.13305158,0.00000000
-3.97098549,1.34840496,0.51933985,0.74357462,0.06293977,0.23032523,0.14922372,0.00000000
-3.96498249,1.48498528,0.58005292,0.81484764,0.07083276,0.25363342,0.16669518,0.00000000
-3.95897949,1.63069726,0.64478709,0.89103761,0.07935179,0.27819945,0.18537889,0.00000000
-3.95297649,1.78451568,0.71313216,0.97155046,0.08849472,0.30382815,0.20515891,0.00000000
-3.94697349,1.94525398,0.78458226,1.05571494,0.09825105,0.33029774,0.22588993,0.00000000
-3.94097049,2.11157316,0.85853866,1.14278856,0.10860098,0.35736247,0.24739749,0.00000000
-3.93496748,2.28199423,0.93431568,1.23196507,0.11951449,0.38475608,0.26947917,0.00000000
-3.92896448,2.45491438,1.01114963,1.32238334,0.13095065,0.41219580,0.29190673,0.00000000
-3.92296148,2.62862675,1.08821090,1.41313780,0.14285688,0.43938712,0.31442920,0.00000000
-3.91695848,2.80134364,1.16461878,1.50329006,0.15516857,0.46602896,0.33677702,0.00000000
-3.91095548,2.97122286,1.23945872,1.59188181,0.16780885,0.49181921,0.35866698,0.00000000
-3.90495248,3.13639664,1.31180160,1.67794860,0.18068870,0.51646050,0.37980807,0.00000000
-3.89894947,3.29500272,1.38072429,1.76053442,0.19370738,0.53966603,0.39990792,0.00000000
-3.89294647,3.44521688,1.44533078,1.83870673,0.20675333,0.56116526,0.41867971,0.00000000
-3.88694347,3.58528616,1.50477331,1.91157168,0.21970545,0.58070933,0.43584930,0.00000000
-3.88094047,3.71356199,1.55827244,1.97828922,0.23243487,0.59807601,0.45116237,0.00000000
-3.87493747,3.82853250,1.60513563,2.03808781,0.24480711,0.61307412,0.46439128,0.00000000
-3.86893447,3.92885298,1.64477336,2.09027837,0.25668477,0.62554720,0.47534137,0.00000000
-3.86293147,4.01337392,1.67671253,2.13426721,0.26793049,0.63537643,0.48385647,0.00000000
-3.85692846,4.08116555,1.70060639,2.16956755,0.27841030,0.64248261,0.48982347,0.00000000
-3.85092546,4.13153834,1.71624091,2.19580941,0.28799703,0.64682738,0.49317562,0.00000000
-3.84492246,4.16405879,1.72353745,2.21274751,0.29657395,0.64841334,0.49389454,0.00000000
-3.83891946,4.17855980,1.72255163,2.22026697,0.30403819,0.64728344,0.49201082,0.00000000
-3.83291646,4.17514543,1.71346868,2.21838659,0.31030402,0.64351939,0.48760311,0.00000000
-3.82691346,4.15418959,1.69659567,2.20725949,0.31530573,0.63723941,0.48079588,0.00000000
-3.82091046,4.11632866,1.67235081,2.18717101,0.31899999,0.62859509,0.47175581,0.00000000
-3.81490745,4.06244819,1.64125059,2.15853392,0.32136760,0.61776782,0.46068693,0.00000000
-3.80890445,3.99366374,1.60389511,2.12188075,0.32241446,0.60496461,0.44782491,0.00000000
-3.80290145,3.91129656,1.56095229,2.07785357,0.32217179,0.59041353,0.43343041,0.00000000
-3.79689845,3.81684462,1.51314150,2.02719133,0.32069550,0.57435892,0.41778199,0.00000000
-3.79089545,3.71194977,1.46121705,1.97071501,0.31806477,0.55705642,0.40116877,0.00000000
-3.78489245,3.59836209,1.40595208,1.90931094,0.31437988,0.53876796,0.38388300,0.00000000
-3.77888944,3.47790232,1.34812319,1.84391283,0.30975937,0.51975690,0.36621294,0.00000000
-3.77288644,3.35242350,1.28849614,1.77548282,0.30433672,0.50028327,0.34843621,0.00000000
-3.76688344,3.22377300,1.22781280,1.70499225,0.29825656,0.48059934,0.33081382,0.00000000
-3.76088044,3.09375592,1.16677956,1.63340248,0.29167077,0.46094555,0.31358501,0.00000000
-3.75487744,2.96410088,1.10605725,1.56164645,0.28473447,0.44154687,0.29696307,0.00000000
-3.74887444,2.83642912,1.04625265,1.49061145,0.27760212,0.42260964,0.28113220,0.00000000
-3.74287144,2.71222760,0.98791153,1.42112346,0.27042392,0.40431893,0.26624543,0.00000000
-3.73686843,2.59282668,0.93151327,1.35393349,0.26334252,0.38683650,0.25242358,0.00000000
-3.73086543,2.47938272,0.87746700,1.28970629,0.25649027,0.37029922,0.23975527,0.00000000
-3.72486243,2.37286584,0.82610916,1.22901153,0.24998686,0.35481815,0.22829774,0.00000000
-3.71885943,2.27405268,0.77770255,1.17231762,0.24393765,0.34047806,0.21807865,0.00000000
-3.71285643,2.18352411,0.73243674,1.11998819,0.23843235,0.32733753,0.20909837,0.00000000
-3.70685343,2.10166743,0.69042977,1.07228118,0.23354430,0.31542944,0.20133295,0.00000000
-3.70085043,2.02868272,0.65173125,1.02935035,0.22933009,0.30476195,0.19473739,0.00000000
-3.69484742,1.96459258,0.61632650,0.99124901,0.22582951,0.29531980,0.18924920,0.00000000
-3.68884442,1.90925482,0.58414198,0.95793580,0.22306583,0.28706597,0.18479205,0.00000000
-3.68284142,1.86237749,0.55505165,0.92928205,0.22104613,0.27994355,0.18127937,0.00000000
-3.67683842,1.82353547,0.52888422,0.90508054,0.21976188,0.27387789,0.17861785,0.00000000
-3.67083542,1.79218822,0.50543110,0.88505527,0.21918948,0.26877887,0.17671071,0.00000000
-3.66483242,1.76769813,0.48445490,0.86887197,0.21929090,0.26454334,0.17546065,0.00000000
-3.65882941,1.74934897,0.46569815,0.85614896,0.22001439,0.26105760,0.17477240,0.00000000
-3.65282641,1.73636423,0.44889207,0.84646824,0.22129511,0.25819998,0.17455500,0.00000000
-3.64682341,1.72792495,0.43376514,0.83938632,0.22305603,0.25584339,0.17472351,0.00000000
-3.64082041,1.72318689,0.42005115,0.83444490,0.22520887,0.25385787,0.17520043,0.00000000
-3.63481741,1.72129685,0.40749651,0.83118096,0.22765523,0.25211315,0.17591658,0.00000000
-3.62881441,1.72140811,0.39586669,0.82913618,0.23028799,0.25048104,0.17681173,0.00000000
-3.62281141,1.72269485,0.38495138,0.82786568,0.23299300,0.24883780,0.17783469,0.00000000
-3.61680840,1.72436536,0.37456850,0.82694588,0.23565107,0.24706639,0.17894321,0.00000000
-3.61080540,1.72567427,0.36456674,0.82598133,0.23814025,0.24505850,0.18010346,0.00000000
-3.60480240,1.72593332,0.35482680,0.82461068,0.24033839,0.24271642,0.18128930,0.00000000
-3.59879940,1.72452080,0.34526116,0.82251151,0.24212601,0.23995474,0.18248132,0.00000000
-3.59279640,1.72088954,0.33581260,0.81940406,0.24338918,0.23670175,0.18366563,0.00000000
-3.58679340,1.71457307,0.32645167,0.81505390,0.24402261,0.23290053,0.18483260,0.00000000
-3.58079040,1.70519016,0.31717305,0.80927343,0.24393256,0.22850980,0.18597542,0.00000000
-3.57478739,1.69244727,0.30799134,0.80192224,0.24303957,0.22350440,0.18708867,0.00000000
-3.56878439,1.67613914,0.29893632,0.79290639,0.24128094,0.21787541,0.18816690,0.00000000
-3.56278139,1.65614724,0.29004797,0.78217667,0.23861266,0.21162995,0.18920323,0.00000000
-3.55677839,1.63243634,0.28137165,0.76972582,0.23501087,0.20479057,0.19018814,0.00000000
-3.55077539,1.60504917,0.27295356,0.75558499,0.23047260,0.19739434,0.19110840,0.00000000
-3.54477239,1.57409944,0.26483671,0.73981945,0.22501592,0.18949158,0.19194630,0.00000000
-3.53876938,1.53976365,0.25705779,0.72252380,0.21867930,0.18114437,0.19267916,0.00000000
-3.53276638,1.50227177,0.24964479,0.70381687,0.21152032,0.17242476,0.19327921,0.00000000
-3.52676338,1.46189762,0.24261581,0.68383652,0.20361378,0.16341290,0.19371389,0.00000000
-3.52076038,1.41894904,0.23597887,0.66273453,0.19504921,0.15419494,0.19394653,0.00000000
-3.51475738,1.37375866,0.22973289,0.64067196,0.18592803,0.14486107,0.19393753,0.00000000
-3.50875438,1.32667548,0.22386967,0.61781490,0.17636032,0.13550351,0.19364593,0.00000000
-3.50275138,1.27805779,0.21837692,0.59433104,0.16646161,0.12621467,0.19303133,0.00000000
-3.49674837,1.22826769,0.21324210,0.57038707,0.15634948,0.11708550,0.19205625,0.00000000
-3.49074537,1.17766744,0.20845685,0.54614694,0.14614047,0.10820413,0.19068858,0.00000000
-3.48474237,1.12661765,0.20402199,0.52177107,0.13594719,0.09965479,0.18890431,0.00000000
-3.47873937,1.07547734,0.19995263,0.49741644,0.12587585,0.09151715,0.18669020,0.00000000
-3.47273637,1.02460563,0.19628328,0.47323745,0.11602418,0.08386589,0.18404636,0.00000000
-3.46673337,0.97436469,0.19307268,0.44938732,0.10648000,0.07677074,0.18098861,0.00000000
-3.46073037,0.92512363,0.19040801,0.42602001,0.09732015,0.07029674,0.17755042,0.00000000
-3.45472736,0.87726283,0.18840832,0.40329220,0.08861011,0.06450486,0.17378440,0.00000000
-3.44872436,0.83117811,0.18722691,0.38136533,0.08040397,0.05945273,0.16976312,0.00000000
-3.44272136,0.78728429,0.18705239,0.36040724,0.07274493,0.05519560,0.16557924,0.00000000
-3.43671836,0.74601748,0.18810832,0.34059332,0.06566610,0.05178717,0.16134490,0.00000000
-3.43071536,0.70783585,0.19065118,0.32210695,0.05919155,0.04928056,0.15719024,0.00000000
-3.42471236,0.67321834,0.19496673,0.30513903,0.05333762,0.04772890,0.15326115,0.00000000
-3.41870935,0.64266098,0.20136438,0.28988652,0.04811421,0.04718582,0.14971623,0.00000000
-3.41270635,0.61667083,0.21017002,0.27654993,0.04352616,0.04770548,0.14672298,0.00000000
-3.40670335,0.59575740,0.22171686,0.26532977,0.03957447,0.04934222,0.14445334,0.00000000
-3.40070035,0.58042161,0.23633492,0.25642201,0.03625738,0.05214972,0.14307876,0.00000000
-3.39469735,0.57114254,0.25433889,0.25001267,0.03357135,0.05617965,0.14276474,0.00000000
-3.38869435,0.56836237,0.27601504,0.24627165,0.03151160,0.06147977,0.14366526,0.00000000
-3.38269135,0.57246995,0.30160731,0.24534614,0.03007262,0.06809158,0.14591703,0.00000000
-3.37668834,0.58378345,0.33130304,0.24735371,0.02924818,0.07604754,0.14963393,0.00000000
-3.37068534,0.60253293,0.36521903,0.25237543,0.02903126,0.08536790,0.15490168,0.00000000
-3.36468234,0.62884348,0.40338821,0.26044938,0.02941359,0.09605736,0.16177315,0.00000000
-3.35867934,0.66271957,0.44574784,0.27156469,0.03038510,0.10810163,0.17026424,0.00000000
-3.35267634,0.70403164,0.49212964,0.28565658,0.03193313,0.12146415,0.18035077,0.00000000
-3.34667334,0.75250551,0.54225259,0.30260266,0.03404149,0.13608301,0.19196642,0.00000000
-3.34067034,0.80771544,0.59571902,0.32222064,0.03668961,0.15186844,0.20500190,0.00000000
-3.33466733,0.86908139,0.65201433,0.34426793,0.03985152,0.16870097,0.21930550,0.00000000
-3.32866433,0.93587119,0.71051095,0.36844300,0.04349502,0.18643041,0.23468504,0.00000000
-3.32266133,1.00720771,0.77047660,0.39438883,0.04758096,0.20487593,0.25091133,0.00000000
-3.31665833,1.08208149,0.83108699,0.42169850,0.05206269,0.22382723,0.26772305,0.00000000
-3.31065533,1.15936852,0.89144284,0.44992262,0.05688582,0.24304695,0.28483292,0.00000000
-3.30465233,1.23785309,0.95059076,0.47857875,0.06198826,0.26227433,0.30193518,0.00000000
-3.29864932,1.31625497,1.00754754,0.50716240,0.06730054,0.28123009,0.31871390,0.00000000
-3.29264632,1.39326025,1.06132695,0.53515926,0.07274656,0.29962240,0.33485204,0.00000000
-3.28664332,1.46755480,1.11096818,0.56205841,0.07824463,0.31715376,0.35004088,0.00000000
-3.28064032,1.53785906,1.15556476,0.58736583,0.08370890,0.33352874,0.36398939,0.00000000
-3.27463732,1.60296300,1.19429285,0.61061784,0.08905101,0.34846197,0.37643320,0.00000000
-3.26863432,1.66175962,1.22643761,0.63139387,0.09418204,0.36168649,0.38714282,0.00000000
-3.26263132,1.71327579,1.25141662,0.64932806,0.09901462,0.37296180,0.39593064,0.00000000
-3.25662831,1.75669910,1.26879923,0.66411918,0.10346511,0.38208142,0.40265657,0.00000000
-3.25062531,1.79139944,1.27832094,0.67553855,0.10745584,0.38887967,0.40723180,0.00000000
-3.24462231,1.81694463,1.27989237,0.68343546,0.11091715,0.39323733,0.40962080,0.00000000
-3.23861931,1.83310940,1.27360223,0.68774009,0.11378941,0.39508596,0.40984129,0.00000000
-3.23261631,1.83987745,1.25971444,0.68846379,0.11602463,0.39441068,0.40796221,0.00000000
-3.22661331,1.83743682,1.23865952,0.68569673,0.11758788,0.39125141,0.40409993,0.00000000
-3.22061031,1.82616897,1.21102092,0.67960323,0.11845817,0.38570245,0.39841283,0.00000000
-3.21460730,1.80663241,1.17751696,0.67041506,0.11862909,0.37791051,0.39109462,0.00000000
-3.20860430,1.77954205,1.13897957,0.65842311,0.11810889,0.36807134,0.38236663,0.00000000
-3.20260130,1.74574546,1.09633088,0.64396804,0.11692022,0.35642517,0.37246976,0.00000000
-3.19659830,1.70619760,1.05055895,0.62743035,0.11509942,0.34325120,0.36165625,0.00000000
-3.19059530,1.66193550,1.00269395,0.60922048,0.11269555,0.32886147,0.35018189,0.00000000
-3.18459230,1.61405421,0.95378579,0.58976948,0.10976911,0.31359443,0.33829895,0.00000000
-3.17858929,1.56368528,0.90488445,0.56952075,0.10639052,0.29780845,0.32625028,0.00000000
-3.17258629,1.51197885,0.85702352,0.54892304,0.10263857,0.28187562,0.31426467,0.00000000
-3.16658329,1.46008989,0.81120767,0.52842516,0.09859873,0.26617614,0.30255387,0.00000000
-3.16058029,1.40916898,0.76840421,0.50847237,0.09436158,0.25109322,0.29131105,0.00000000
-3.15457729,1.36035749,0.72953849,0.48950445,0.09002122,0.23700890,0.28071091,0.00000000
-3.14857429,1.31478668,0.69549300,0.47195519,0.08567390,0.22430055,0.27091111,0.00000000
-3.14257129,1.27357992,0.66710916,0.45625311,0.08141672,0.21333812,0.26205484,0.00000000
-3.13656828,1.23785681,0.64519105,0.44282278,0.07734659,0.20448192,0.25427424,0.00000000
-3.13056528,1.20873796,0.63051000,0.43208644,0.07355923,0.19808072,0.24769427,0.00000000
-3.12456228,1.18734879,0.62380860,0.42446511,0.07014834,0.19446998,0.24243663,0.00000000
-3.11855928,1.17482092,0.62580318,0.42037889,0.06720490,0.19396978,0.23862331,0.00000000
-3.11255628,1.17228967,0.63718341,0.42024569,0.06481639,0.19688226,0.23637946,0.00000000
-3.10655328,1.18088646,0.65860806,0.42447799,0.06306606,0.20348829,0.23583513,0.00000000
-3.10055028,1.20172508,0.69069629,0.43347746,0.06203210,0.21404307,0.23712568,0.00000000
-3.09454727,1.23588130,0.73401382,0.44762689,0.06178666,0.22877070,0.24039070,0.00000000
-3.08854427,1.28436578,0.78905412,0.46727982,0.06239473,0.24785740,0.24577123,0.00000000
-3.08254127,1.34809048,0.85621481,0.49274767,0.06391278,0.27144381,0.25340544,0.00000000
-3.07653827,1.42782961,0.93577013,0.52428500,0.06638729,0.29961629,0.26342283,0.00000000
-3.07053527,1.52417647,1.02784060,0.56207331,0.06985302,0.33239762,0.27593709,0.00000000
-3.06453227,1.63749795,1.13236139,0.60620415,0.07433120,0.36973775,0.29103815,0.00000000
-3.05852926,1.76788903,1.24905131,0.65666235,0.07982768,0.41150478,0.30878359,0.00000000
-3.05252626,1.91512972,1.37738436,0.71331043,0.08633107,0.45747719,0.32919010,0.00000000
-3.04652326,2.07864702,1.51656613,0.77587514,0.09381102,0.50733768,0.35222521,0.00000000
-3.04052026,2.25748469,1.66551696,0.84393709,0.10221681,0.56066939,0.37780013,0.00000000
-3.03451726,2.45028320,1.82286400,0.91692450,0.11147626,0.61695510,0.40576393,0.00000000
-3.02851426,2.65527208,1.98694366,0.99411181,0.12149513,0.67557993,0.43589962,0.00000000
-3.02251126,2.87027632,2.15581562,1.07462381,0.13215721,0.73583775,0.46792248,0.00000000
-3.01650825,3.09273811,2.32728919,1.15744553,0.14332505,0.79694173,0.50148097,0.00000000
-3.01050525,3.31975401,2.49896176,1.24143820,0.15484142,0.85803867,0.53616029,0.00000000
-3.00450225,3.54812758,2.66826897,1.32536093,0.16653172,0.91822717,0.57148874,0.00000000
-2.99849925,3.77443593,2.83254488,1.40789754,0.17820699,0.97657883,0.60694671,0.00000000
-2.99249625,3.99510857,2.98909051,1.48768789,0.18966784,1.03216210,0.64197806,0.00000000
-2.98649325,4.20651572,3.13524778,1.56336252,0.20070892,1.08406757,0.67600358,0.00000000
-2.98049025,4.40506298,3.26847617,1.63357929,0.21112398,1.13143388,0.70843607,0.00000000
-2.97448724,4.58728871,3.38642860,1.69706059,0.22071128,1.17347307,0.73869633,0.00000000
-2.96848424,4.74996014,3.48702327,1.75262970,0.22927909,1.20949420,0.76622964,0.00000000
-2.96248124,4.89016443,3.56850806,1.79924454,0.23665129,1.23892419,0.79052189,0.00000000
-2.95647824,5.00539081,3.62951466,1.83602765,0.24267250,1.26132483,0.81111478,0.00000000
-2.95047524,5.09360053,3.66909974,1.86229095,0.24721285,1.27640532,0.82761950,0.00000000
-2.94447224,5.15328171,3.68677152,1.87755440,0.25017198,1.28402950,0.83972817,0.00000000
-2.93846923,5.18348709,3.68250030,1.88155768,0.25148213,1.28421775,0.84722275,0.00000000
-2.93246623,5.18385338,3.65671287,1.87426477,0.25111023,1.27714322,0.84998103,0.00000000
-2.92646323,5.15460173,3.61027116,1.85586107,0.24905885,1.26312294,0.84797940,0.00000000
-2.92046023,5.09651982,3.54443637,1.82674362,0.24536599,1.24260399,0.84129241,0.00000000
-2.91445723,5.01092681,3.46082058,1.78750495,0.24010366,1.21614575,0.83008924,0.00000000
-2.90845423,4.89962324,3.36132825,1.73891141,0.23337541,1.18439893,0.81462719,0.00000000
-2.90245123,4.76482825,3.24809059,1.68187716,0.22531289,1.14808258,0.79524264,0.00000000
-2.89644822,4.60910741,3.12339592,1.61743502,0.21607153,1.10795995,0.77233986,0.00000000
-2.89044522,4.43529418,2.98961911,1.54670544,0.20582562,1.06481457,0.74637820,0.00000000
-2.88444222,4.24640846,2.84915316,1.47086507,0.19476304,1.01942727,0.71785827,0.00000000
-2.87843922,4.04557543,2.70434572,1.39111590,0.18307965,0.97255528,0.68730771,0.00000000
-2.87243622,3.83594769,2.55744270,1.30865629,0.17097391,0.92491398,0.65526699,0.00000000
-2.86643322,3.62063323,2.41054093,1.22465471,0.15864155,0.87716189,0.62227605,0.00000000
-2.86043022,3.40263146,2.26555101,1.14022688,0.14627085,0.82988931,0.58886203,0.00000000
-2.85442721,3.18477874,2.12417093,1.05641685,0.13403835,0.78361066,0.55552852,0.00000000
-2.84842421,2.96970455,1.98787062,0.97418222,0.12210540,0.73876046,0.52274678,0.00000000
-2.84242121,2.75979872,1.85788684,0.89438359,0.11061539,0.69569285,0.49094891,0.00000000
-2.83641821,2.55718950,1.73522751,0.81777804,0.09969183,0.65468406,0.46052326,0.00000000
-2.83041521,2.36373219,1.62068420,0.74501628,0.08943722,0.61593757,0.43181181,0.00000000
-2.82441221,2.18100700,1.51485111,0.67664321,0.07993268,0.57959128,0.40510959,0.00000000
-2.81840920,2.01032516,1.41814884,0.61310103,0.07123828,0.54572611,0.38066581,0.00000000
-2.81240620,1.85274162,1.33085113,0.55473464,0.06339393,0.51437547,0.35868640,0.00000000
-2.80640320,1.70907263,1.25311262,0.50179851,0.05642074,0.48553504,0.33933757,0.00000000
-2.80040020,1.57991658,1.18499611,0.45446446,0.05032280,0.45917224,0.32275008,0.00000000
-2.79439720,1.46567637,1.12649757,0.41282988,0.04508911,0.43523507,0.30902367,0.00000000
-2.78839420,1.36658177,1.07756774,0.37692583,0.04069570,0.41365985,0.29823136,0.00000000
-2.78239120,1.28271035,1.03812908,0.34672462,0.03710774,0.39437756,0.29042321,0.00000000
-2.77638819,1.21400583,1.00808756,0.32214661,0.03428163,0.37731870,0.28562915,0.00000000
-2.77038519,1.16029300,0.98733863,0.30306592,0.03216689,0.36241645,0.28386080,0.00000000
-2.76438219,1.12128863,0.97576743,0.28931504,0.03070792,0.34960812,0.28511188,0.00000000
-2.75837919,1.09660814,0.97324341,0.28068824,0.02984558,0.33883514,0.28935748,0.00000000
-2.75237619,1.08576820,0.97960999,0.27694391,0.02951847,0.33004144,0.29655186,0.00000000
-2.74637319,1.08818556,0.99467001,0.27780592,0.02966404,0.32317080,0.30662525,0.00000000
-2.74037019,1.10317297,1.01816824,0.28296427,0.03021948,0.31816315,0.31947979,0.00000000
-2.73436718,1.12993314,1.04977209,0.29207533,0.03112247,0.31495032,0.33498480,0.00000000
-2.72836418,1.16755186,1.08905218,0.30476190,0.03231168,0.31345154,0.35297211,0.00000000
-2.72236118,1.21499170,1.13546414,0.32061351,0.03372726,0.31356906,0.37323158,0.00000000
-2.71635818,1.27108751,1.18833332,0.33918726,0.03531118,0.31518423,0.39550748,0.00000000
-2.71035518,1.33454518,1.24684384,0.36000948,0.03700751,0.31815438,0.41949611,0.00000000
-2.70435218,1.40394474,1.31003315,0.38257857,0.03876273,0.32231085,0.44484512,0.00000000
-2.69834917,1.47774882,1.37679338,0.40636913,0.04052599,0.32745827,0.47115485,0.00000000
-2.69234617,1.55431714,1.44587985,0.43083751,0.04224937,0.33337537,0.49798188,0.00000000
-2.68634317,1.63192737,1.51592736,0.45542893,0.04388819,0.33981736,0.52484504,0.00000000
-2.68034017,1.70880223,1.58547402,0.47958592,0.04540138,0.34651982,0.55123375,0.00000000
-2.67433717,1.78314247,1.65299197,0.50275814,0.04675172,0.35320402,0.57661860,0.00000000
-2.66833417,1.85316461,1.71692429,0.52441306,0.04790632,0.35958351,0.60046373,0.00000000
-2.66233117,1.91714243,1.77572636,0.54404735,0.04883685,0.36537168,0.62224080,0.00000000
-2.65632816,1.97345031,1.82791031,0.56119844,0.04951994,0.37028989,0.64144381,0.00000000
-2.65032516,2.02060689,1.87209032,0.57545578,0.04993743,0.37407592,0.65760410,0.00000000
-2.64432216,2.05731676,1.90702691,0.58647136,0.05007661,0.37649222,0.67030510,0.00000000
-2.63831916,2.08250849,1.93166796,0.59396893,0.04993033,0.37733358,0.67919576,0.00000000
-2.63231616,2.09536687,1.94518444,0.59775141,0.04949708,0.37643389,0.68400240,0.00000000
-2.62631316,2.09535787,1.94699920,0.59770625,0.04878088,0.37367157,0.68453798,0.00000000
-2.62031016,2.08224489,1.93680724,0.59380824,0.04779110,0.36897349,0.68070864,0.00000000
-2.61430715,2.05609530,1.91458636,0.58611973,0.04654216,0.36231705,0.67251699,0.00000000
-2.60830415,2.01727700,1.88059782,0.57478808,0.04505307,0.35373049,0.66006200,0.00000000
-2.60230115,1.96644488,1.83537670,0.56004038,0.04334690,0.34329131,0.64353546,0.00000000
