energy_ev,total_up,C_s_up,C_p_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-3.26863432,6.81283344,0.00192330,0.20811413,0.78234374,4.92363628,0.01405991,1.31783674,0.31780528,0.56474872
-3.26263132,6.76431038,0.00196657,0.21048869,0.78222751,4.92256371,0.01382351,1.29020055,0.30730892,0.54672504
-3.25662831,6.71361662,0.00202564,0.21298068,0.78267715,4.91859949,0.01364610,1.26315563,0.29777559,0.52819688
-3.25062531,6.66146031,0.00210033,0.21562011,0.78370062,4.91219985,0.01353510,1.23676913,0.28918038,0.50930139
-3.24462231,6.60854112,0.00219006,0.21843219,0.78529060,4.90383868,0.01349763,1.21108605,0.28148326,0.49017777
-3.23861931,6.55553846,0.00229390,0.22143607,0.78742179,4.89399370,0.01354035,1.18613276,0.27463180,0.47096681
-3.23261631,6.50309901,0.00241051,0.22464393,0.79004897,4.88313207,0.01366935,1.16192050,0.26856388,0.45181002
-3.22661331,6.45182410,0.00253821,0.22806033,0.79310586,4.87169607,0.01388998,1.13844876,0.26321033,0.43284850
-3.22061031,6.40225789,0.00267494,0.23168198,0.79650492,4.86008990,0.01420681,1.11570838,0.25849752,0.41422146
-3.21460730,6.35487678,0.00281837,0.23549779,0.80013821,4.84866808,0.01462349,1.09368419,0.25434966,0.39606458
-3.20860430,6.31008074,0.00296588,0.23948936,0.80387928,4.83772618,0.01514272,1.07235735,0.25069107,0.37850805
-3.20260130,6.26818662,0.00311465,0.24363167,0.80758605,4.82749395,0.01576613,1.05170714,0.24744811,0.36167456
-3.19659830,6.22942376,0.00326176,0.24789408,0.81110469,4.81813099,0.01649427,1.03171239,0.24455092,0.34567723
-3.19059530,6.19393163,0.00340418,0.25224145,0.81427411,4.80972482,0.01732659,1.01235247,0.24193491,0.33061754
-3.18459230,6.16175925,0.00353895,0.25663535,0.81693107,4.80229101,0.01826133,0.99360794,0.23954190,0.31658346
-3.17858929,6.13286605,0.00366319,0.26103524,0.81891552,4.79577481,0.01929556,0.97546085,0.23732102,0.30364781
-3.17258629,6.10712370,0.00377424,0.26539951,0.82007583,4.79005395,0.02042513,0.95789473,0.23522918,0.29186680
-3.16658329,6.08431847,0.00386968,0.26968639,0.82027375,4.78494211,0.02164459,0.94089433,0.23323131,0.28127914
-3.16058029,6.06415408,0.00394744,0.27385452,0.81938873,4.78019266,0.02294727,0.92444515,0.23130016,0.27190543
-3.15457729,6.04625465,0.00400585,0.27786329,0.81732138,4.77550257,0.02432514,0.90853280,0.22941587,0.26374809
-3.14857429,6.03016822,0.00404367,0.28167288,0.81399584,4.77051649,0.02576895,0.89314219,0.22756514,0.25679177
-3.14257129,6.01537093,0.00406012,0.28524398,0.80936112,4.76483120,0.02726814,0.87825683,0.22574025,0.25100434
-3.13656828,6.00127270,0.00405490,0.28853735,0.80339121,4.75800085,0.02881101,0.86385799,0.22393785,0.24633829
-3.13056528,5.98722480,0.00402820,0.29151318,0.79608407,4.74954351,0.03038480,0.84992419,0.22215763,0.24273271
-3.12456228,5.97253036,0.00398063,0.29413048,0.78745974,4.73894957,0.03197588,0.83643082,0.22040103,0.24011568
-3.11855928,5.95645831,0.00391323,0.29634649,0.77755768,4.72569260,0.03357001,0.82335018,0.21866995,0.23840704
-3.11255628,5.93826123,0.00382740,0.29811634,0.76643362,4.70924299,0.03515266,0.81065198,0.21696568,0.23752145
-3.10655328,5.91719751,0.00372485,0.29939293,0.75415618,4.68908460,0.03670939,0.79830423,0.21528803,0.23737169
-3.10055028,5.89255732,0.00360752,0.30012727,0.74080362,4.66473427,0.03822632,0.78627480,0.21363479,0.23787199
-3.09454727,5.86369198,0.00347753,0.30026918,0.72646090,4.63576367,0.03969061,0.77453340,0.21200149,0.23894136
-3.08854427,5.83004547,0.00333711,0.29976850,0.71121715,4.60182275,0.04109095,0.76305393,0.21038154,0.24050663
-3.08254127,5.79118645,0.00318852,0.29857666,0.69516398,4.56266339,0.04241813,0.75181719,0.20876672,0.24250521
-3.07653827,5.74683895,0.00303403,0.29664866,0.67839434,4.51816199,0.04366546,0.74081366,0.20714790,0.24488735
-3.07053527,5.69690941,0.00287582,0.29394530,0.66100217,4.46833915,0.04482922,0.73004609,0.20551606,0.24761764
-3.06453227,5.64150782,0.00271597,0.29043548,0.64308264,4.41337482,0.04590893,0.71953181,0.20386340,0.25067589
-3.05852926,5.58096082,0.00255642,0.28609857,0.62473280,4.35361724,0.04690754,0.70930428,0.20218449,0.25405708
-3.05252626,5.51581492,0.00239895,0.28092652,0.60605253,4.28958439,0.04783144,0.69941388,0.20047736,0.25777040
-3.04652326,5.44682849,0.00224514,0.27492561,0.58714555,4.22195683,0.04869032,0.68992763,0.19874445,0.26183741
-3.04052026,5.37495192,0.00209641,0.26811777,0.56812022,4.15156168,0.04949674,0.68092769,0.19699324,0.26628936
-3.03451726,5.30129612,0.00195400,0.26054125,0.54909005,4.07934775,0.05026570,0.67250876,0.19523664,0.27116373
-3.02851426,5.22709048,0.00181897,0.25225069,0.53017370,4.00635273,0.05101384,0.66477427,0.19349301,0.27650015
-3.02251126,5.15363202,0.00169221,0.24331641,0.51149445,3.93366397,0.05175865,0.65783166,0.19178585,0.28233600
-3.01650825,5.08222864,0.00157448,0.23382309,0.49317912,3.86237484,0.05251749,0.65178692,0.19014321,0.28870177
-3.01050525,5.01413967,0.00146642,0.22386779,0.47535652,3.79353921,0.05330660,0.64673886,0.18859677,0.29561660
-3.00450225,4.95051744,0.00136857,0.21355755,0.45815551,3.72812703,0.05414010,0.64277330,0.18718094,0.30308417
-2.99849925,4.89235389,0.00128137,0.20300655,0.44170292,3.66698378,0.05502901,0.63995784,0.18593172,0.31108927
-2.99249625,4.84043602,0.00120524,0.19233310,0.42612153,3.61079683,0.05598046,0.63833748,0.18488582,0.31959522
-2.98649325,4.79531351,0.00114054,0.18165664,0.41152826,3.56007129,0.05699700,0.63793157,0.18407984,0.32854250
-2.98049025,4.75728142,0.00108766,0.17109483,0.39803285,3.51511729,0.05807621,0.63873234,0.18354978,0.33784854
-2.97448724,4.72637984,0.00104702,0.16076101,0.38573715,3.47605030,0.05921046,0.64070530,0.18333088,0.34740888
-2.96848424,4.70241137,0.00101907,0.15076203,0.37473517,3.44280501,0.06038708,0.64379151,0.18345786,0.35709970
-2.96248124,4.68497614,0.00100441,0.14119660,0.36511394,3.41516262,0.06158870,0.64791185,0.18396550,0.36678156
-2.95647824,4.67352307,0.00100375,0.13215427,0.35695498,3.39279043,0.06279399,0.65297288,0.18488958,0.37630433
-2.95047524,4.66741477,0.00101796,0.12371496,0.35033660,3.37529180,0.06397853,0.65887428,0.18626808,0.38551299
-2.94447224,4.66600270,0.00104816,0.11594903,0.34533647,3.36226390,0.06511602,0.66551713,0.18814243,0.39425405
-2.93846923,4.66870830,0.00109571,0.10891783,0.34203450,3.35336000,0.06617953,0.67281287,0.19055883,0.40238234
-2.93246623,4.67510546,0.00116227,0.10267472,0.34051562,3.34835275,0.06714297,0.68069207,0.19356931,0.40976775
-2.92646323,4.68499929,0.00124982,0.09726620,0.34087215,3.34719448,0.06798244,0.68911271,0.19723249,0.41630167
-2.92046023,4.69849639,0.00136072,0.09273331,0.34320558,3.35007104,0.06867771,0.69806730,0.20161377,0.42190266
-2.91445723,4.71606190,0.00149768,0.08911294,0.34762740,3.35744536,0.06921334,0.70758833,0.20678497,0.42652134
-2.90845423,4.73855968,0.00166382,0.08643898,0.35425877,3.37008789,0.06957983,0.71775176,0.21282314,0.43014391
-2.90245123,4.76727222,0.00186262,0.08474326,0.36322903,3.38909138,0.06977437,0.72867827,0.21980873,0.43279448
-2.89644822,4.80389852,0.00209792,0.08405608,0.37467283,3.41586822,0.06980130,0.74053205,0.22782285,0.43453581
-2.89044522,4.85052879,0.00237385,0.08440634,0.38872604,3.45212972,0.06967229,0.75351723,0.23694399,0.43546870
-2.88444222,4.90959624,0.00269478,0.08582121,0.40552055,3.49984724,0.06940610,0.76787208,0.24724405,0.43572981
-2.87843922,4.98380756,0.00306522,0.08832531,0.42517817,3.56119616,0.06902805,0.78386127,0.25878409,0.43548827
-2.87243622,5.07605428,0.00348969,0.09193951,0.44780383,3.63848468,0.06856911,0.80176645,0.27160987,0.43494107
-2.86643322,5.18930875,0.00397260,0.09667933,0.47347859,3.73406988,0.06806472,0.82187581,0.28574744,0.43430751
-2.86043022,5.32650883,0.00451806,0.10255305,0.50225268,3.85026453,0.06755339,0.84447299,0.30119922,0.43382291
-2.85442721,5.49043609,0.00512973,0.10955973,0.53413902,3.98923832,0.06707511,0.86982585,0.31794056,0.43373190
-2.84842421,5.68359277,0.00581058,0.11768706,0.56910745,4.15291774,0.06666964,0.89817566,0.33591727,0.43428149
-2.84242121,5.90808262,0.00656273,0.12690943,0.60708019,4.34288884,0.06637485,0.92972711,0.35504417,0.43571414
-2.83641821,6.16550081,0.00738725,0.13718610,0.64792859,4.56030715,0.06622505,0.96463960,0.37520492,0.43826111
-2.83041521,6.45683752,0.00828391,0.14845976,0.69147139,4.80581877,0.06624950,1.00301993,0.39625315,0.44213624
-2.82441221,6.78239947,0.00925108,0.16065553,0.73747469,5.07949612,0.06647114,1.04491680,0.41801491,0.44753034
-2.81840920,7.14175256,0.01028553,0.17368044,0.78565350,5.38079148,0.06690554,1.09031703,0.44029246,0.45460623
-2.81240620,7.53368831,0.01138235,0.18742352,0.83567491,5.70851044,0.06756022,1.13914360,0.46286918,0.46349468
-2.80640320,7.95621536,0.01253483,0.20175655,0.88716259,6.06080679,0.06843429,1.19125542,0.48551543,0.47429107
-2.80040020,8.40657662,0.01373453,0.21653533,0.93970265,6.43519935,0.06951845,1.24644867,0.50799512,0.48705298
-2.79439720,8.88129145,0.01497123,0.23160165,0.99285037,6.82861042,0.07079536,1.30445955,0.53007264,0.50179866
-2.78839420,9.37622121,0.01623313,0.24678575,1.04613770,7.23742446,0.07224032,1.36496821,0.55151991,0.51850629
-2.78239120,9.88665586,0.01750693,0.26190926,1.09908114,7.65756504,0.07382231,1.42760369,0.57212312,0.53711407
-2.77638819,10.40741828,0.01877812,0.27678853,1.15118992,8.08458719,0.07550520,1.49194970,0.59168891,0.55752115
-2.77038519,10.93298259,0.02003128,0.29123820,1.20197399,8.51378164,0.07724921,1.55755095,0.61004971,0.57958921
-2.76438219,11.45760217,0.02125038,0.30507494,1.25095188,8.94028731,0.07901248,1.62392010,0.62706797,0.60314484
-2.75837919,11.97544307,0.02241919,0.31812114,1.29765817,9.35920778,0.08075272,1.69054503,0.64263916,0.62798253
-2.75237619,12.48071818,0.02352173,0.33020859,1.34165044,9.76572780,0.08242872,1.75689647,0.65669338,0.65386828
-2.74637319,12.96781809,0.02454266,0.34118187,1.38251574,10.15522578,0.08400194,1.82243593,0.66919563,0.68054387
-2.74037019,13.43143451,0.02546776,0.35090140,1.41987649,10.52337867,0.08543781,1.88662379,0.68014478,0.70773151
-2.73436718,13.86667290,0.02628431,0.35924614,1.45339583,10.86625614,0.08670687,1.94892762,0.68957124,0.73513908
-2.72836418,14.26915130,0.02698154,0.36611576,1.48278246,11.18040131,0.08778565,2.00883051,0.69753372,0.76246566
-2.72236118,14.63508320,0.02755091,0.37143227,1.50779495,11.46289637,0.08865723,2.06583942,0.70411504,0.78940733
-2.71635818,14.96134291,0.02798644,0.37514117,1.52824548,11.71141170,0.08931158,2.11949333,0.70941746,0.81566316
-2.71035518,15.24551238,0.02828491,0.37721192,1.54400313,11.92423808,0.08974549,2.16937102,0.71355760,0.84094115
-2.70435218,15.48590943,0.02844599,0.37763795,1.55499648,12.10030212,0.08996229,2.21509829,0.71666129,0.86496408
-2.69834917,15.68159755,0.02847223,0.37643612,1.56121557,12.23916559,0.08997124,2.25635435,0.71885858,0.88747503
-2.69234617,15.83237827,0.02836908,0.37364568,1.56271301,12.34100998,0.08978675,2.29287712,0.72027902,0.90824245
-2.68634317,15.93876714,0.02814465,0.36932680,1.55960427,12.40660756,0.08942735,2.32446727,0.72104751,0.92706458
-2.68034017,16.00195505,0.02780955,0.36355874,1.55206679,12.43728108,0.08891461,2.35099072,0.72128071,0.94377316
-2.67433717,16.02375664,0.02737654,0.35643771,1.54033802,12.43485366,0.08827192,2.37237953,0.72108412,0.95823613
-2.66833417,16.00654758,0.02686013,0.34807450,1.52471207,12.40159102,0.08752328,2.38863100,0.72054998,0.97035942
-2.66233117,15.95319293,0.02627618,0.33859188,1.50553513,12.34013786,0.08669214,2.39980500,0.71975580,0.98008770
-2.65632816,15.86696845,0.02564140,0.32812199,1.48319942,12.25344999,0.08580032,2.40601977,0.71876371,0.98740395
-2.65032516,15.75147684,0.02497286,0.31680363,1.45813586,12.14472398,0.08486709,2.40744609,0.71762040,0.99232813
-2.64432216,15.61056104,0.02428753,0.30477955,1.43080561,12.01732556,0.08390844,2.40430028,0.71635773,0.99491472
-2.63831916,15.44821624,0.02360176,0.29219390,1.40169042,11.87471820,0.08293654,2.39683634,0.71499381,0.99524957
-2.63231616,15.26850266,0.02293084,0.27918975,1.37128242,11.72039280,0.08195941,2.38533753,0.71353461,0.99344590
-2.62631316,15.07546076,0.02228864,0.26590681,1.34007322,11.55779966,0.08098090,2.37010777,0.71197591,0.98963992
-2.62031016,14.87303048,0.02168722,0.25247936,1.30854300,11.39028372,0.08000080,2.35146342,0.71030551,0.98398599
-2.61430715,14.66497633,0.02113656,0.23903448,1.27714983,11.22102389,0.07901527,2.32972565,0.70850568,0.97665180
-2.60830415,14.45481962,0.02064439,0.22569048,1.24631954,11.05297753,0.07801733,2.30521375,0.70655574,0.96781359
-2.60230115,14.24577934,0.02021606,0.21255571,1.21643660,10.88883094,0.07699767,2.27823972,0.70443461,0.95765167
-2.59629815,14.04072279,0.01985444,0.19972765,1.18783637,10.73095696,0.07594537,2.24910422,0.70212334,0.94634638
-2.59029515,13.84212715,0.01956002,0.18729228,1.16079886,10.58138037,0.07484892,2.21809403,0.69960749,0.93407469
-2.58429215,13.65205258,0.01933100,0.17532383,1.13554440,10.44175217,0.07369703,2.18548090,0.69687929,0.92100741
-2.57828914,13.47212766,0.01916342,0.16388469,1.11223136,10.31333338,0.07247963,2.15152186,0.69393942,0.90730719
-2.57228614,13.30354713,0.01905146,0.15302573,1.09095583,10.19698888,0.07118865,2.11646068,0.69079857,0.89312716
-2.56628314,13.14708200,0.01898767,0.14278677,1.07175353,10.09319183,0.06981882,2.08053030,0.68747842,0.87861039
-2.56028014,13.00310165,0.01896331,0.13319723,1.05460361,10.00203845,0.06836824,2.04395604,0.68401229,0.86388984
-2.55427714,12.87160685,0.01896872,0.12427704,1.03943441,9.92327318,0.06683887,2.00695924,0.68044529,0.84908889
-2.54827414,12.75227289,0.01899370,0.11603756,1.02613068,9.85632340,0.06523686,1.96976104,0.67683404,0.83432230
-2.54227114,12.64450108,0.01902789,0.10848265,1.01454227,9.80034276,0.06357266,1.93258616,0.67324597,0.81969737
-2.53626813,12.54747694,0.01906114,0.10160980,1.00449364,9.75426191,0.06186103,1.89566635,0.66975835,0.80531530
-2.53026513,12.46023299,0.01908393,0.09541118,0.99579405,9.71684469,0.06012084,1.85924333,0.66645695,0.79127253
-2.52426213,12.38171401,0.01908767,0.08987477,0.98824788,9.68674815,0.05837481,1.82357111,0.66343458,0.77766201
-2.51825913,12.31084224,0.01906506,0.08498537,0.98166476,9.66258400,0.05664906,1.78891754,0.66078956,0.76457422
-2.51225613,12.24658037,0.01901036,0.08072552,0.97586904,9.64297938,0.05497265,1.75556502,0.65862408,0.75209805
-2.50625313,12.18798975,0.01891957,0.07707637,0.97070832,9.62663459,0.05337700,1.72381030,0.65704270,0.74032121
-2.50025013,12.13428183,0.01879069,0.07401840,0.96606065,9.61237576,0.05189532,1.69396336,0.65615085,0.72933040
-2.49424712,12.08486074,0.01862372,0.07153200,0.96184018,9.59920022,0.05056196,1.66634527,0.65605348,0.71921111
-2.48824412,12.03935538,0.01842077,0.06959798,0.95800104,9.58631307,0.04941187,1.64128512,0.65685381,0.71004703
-2.48224112,11.99763980,0.01818602,0.06819782,0.95453933,9.57315353,0.04847994,1.61911594,0.65865207,0.70191917
-2.47623812,11.95984099,0.01792558,0.06731390,0.95149313,9.55941014,0.04780045,1.60016963,0.66154431,0.69490470
-2.47023512,11.92633380,0.01764735,0.06692956,0.94894066,9.54502431,0.04740650,1.58477101,0.66562110,0.68907550
-2.46423212,11.89772306,0.01736077,0.06702896,0.94699658,9.53018241,0.04732948,1.57323085,0.67096610,0.68449659
-2.45822911,11.87481383,0.01707655,0.06759691,0.94580666,9.51529678,0.04759850,1.56583822,0.67765444,0.68122439
-2.45222611,11.85857073,0.01680631,0.06861855,0.94554107,9.50097672,0.04823989,1.56285214,0.68575083,0.67930498
-2.44622311,11.85006838,0.01656220,0.07007894,0.94638654,9.48799093,0.04927662,1.56449270,0.69530747,0.67877234
-2.44022011,11.85043478,0.01635652,0.07196257,0.94853773,9.47722307,0.05072776,1.57093210,0.70636175,0.67964681
-2.43421711,11.86079037,0.01620128,0.07425284,0.95218814,9.46962271,0.05260793,1.58228562,0.71893375,0.68193372
-2.42821411,11.88218550,0.01610777,0.07693149,0.95752100,9.46615365,0.05492667,1.59860323,0.73302381,0.68562237
-2.42221111,11.91553902,0.01608618,0.07997805,0.96470033,9.46774233,0.05768790,1.61986200,0.74861019,0.69068554
-2.41620810,11.96158124,0.01614521,0.08336933,0.97386265,9.47522830,0.06088935,1.64595983,0.76564711,0.69707944
-2.41020510,12.02080379,0.01629174,0.08707899,0.98510961,9.48931942,0.06452203,1.67671097,0.78406329,0.70474438
-2.40420210,12.09341923,0.01653053,0.09107715,0.99850175,9.51055344,0.06856975,1.71184377,0.80376125,0.71360615
-2.39819910,12.17933235,0.01686403,0.09533020,1.01405365,9.53926803,0.07300883,1.75100093,0.82461752,0.72357812
-2.39219610,12.27812503,0.01729222,0.09980074,1.03173069,9.57558039,0.07780781,1.79374258,0.84648392,0.73456414
-2.38619310,12.38905558,0.01781256,0.10444765,1.05144741,9.61937749,0.08292746,1.83955236,0.86919000,0.74646216
-2.38019010,12.51107299,0.01842000,0.10922642,1.07306757,9.67031720,0.08832093,1.88784650,0.89254653,0.75916840
-2.37418709,12.64284550,0.01910711,0.11408960,1.09640602,9.72784016,0.09393416,1.93798574,0.91635022,0.77258200
-2.36818409,12.78280235,0.01986428,0.11898751,1.12123208,9.79119176,0.09970648,1.98928982,0.94038917,0.78660996
-2.36218109,12.92918650,0.02067996,0.12386899,1.14727444,9.85945269,0.10557156,2.04105401,0.96444913,0.80117195
-2.35617809,13.08011576,0.02154105,0.12868243,1.17422748,9.93157653,0.11145855,2.09256710,0.98832003,0.81620489
-2.35017509,13.23364865,0.02243329,0.13337679,1.20175848,10.00643191,0.11729342,2.14313010,1.01180249,0.83166671
-2.34417209,13.38785148,0.02334170,0.13790274,1.22951584,10.08284679,0.12300058,2.19207474,1.03471396,0.84753929
-2.33816908,13.54086234,0.02425105,0.14221374,1.25713758,10.15965210,0.12850453,2.23878096,1.05689388,0.86382987
-2.33216608,13.69094810,0.02514637,0.14626712,1.28426013,10.23572187,0.13373169,2.28269252,1.07820781,0.88057096
-2.32616308,13.83655053,0.02601338,0.15002503,1.31052684,10.31000724,0.13861219,2.32332979,1.09854984,0.89781836
-2.32016008,13.97631831,0.02683893,0.15345518,1.33559595,10.38156191,0.14308160,2.36029920,1.11784324,0.91564721
-2.31415708,14.10912235,0.02761140,0.15653149,1.35914769,10.44955723,0.14708254,2.39329864,1.13603922,0.93414610
-2.30815408,14.23405301,0.02832097,0.15923435,1.38089016,10.51328561,0.15056605,2.42211857,1.15311363,0.95340922
-2.30215108,14.35039871,0.02895985,0.16155076,1.40056388,10.57215172,0.15349276,2.44663876,1.16906189,0.97352696
-2.29614807,14.45760691,0.02952242,0.16347404,1.41794471,10.62565194,0.15583363,2.46682073,1.18389222,0.99457517
-2.29014507,14.55522953,0.03000525,0.16500345,1.43284512,10.67334309,0.15757043,2.48269640,1.19761774,1.01660367
-2.28414207,14.64285627,0.03040699,0.16614343,1.44511381,10.71480269,0.15869578,2.49435354,1.21024771,1.03962459
-2.27813907,14.72004019,0.03072824,0.16690271,1.45463384,10.74958335,0.15921286,2.50191881,1.22177867,1.06360118
-2.27213607,14.78622084,0.03097127,0.16729321,1.46131935,10.77716493,0.15913470,2.50553958,1.23218590,1.08843779
-2.26613307,14.84065067,0.03113968,0.16732898,1.46511123,10.79690798,0.15848325,2.50536544,1.24141597,1.11397174
-2.26013007,14.88233067,0.03123804,0.16702494,1.46597211,10.80801283,0.15728811,2.50153069,1.24938083,1.13996780
-2.25412706,14.90996083,0.03127149,0.16639583,1.46388098,10.80948777,0.15558505,2.49413879,1.25595406,1.16611569
-2.24812406,14.92191046,0.03124529,0.16545519,1.45882796,10.80013012,0.15341451,2.48324988,1.26096958,1.19203119
-2.24212106,14.91621231,0.03116449,0.16421454,1.45080961,10.77852275,0.15081995,2.46887215,1.26422313,1.21726099
-2.23611806,14.89058305,0.03103350,0.16268281,1.43982504,10.74304812,0.14784627,2.45095766,1.26547660,1.24129150
-2.23011506,14.84247109,0.03085590,0.16086603,1.42587339,10.69192053,0.14453837,2.42940290,1.26446512,1.26356126
-2.22411206,14.76913096,0.03063416,0.15876724,1.40895264,10.62323623,0.14093986,2.40405423,1.26090664,1.28347682
-2.21810905,14.66772171,0.03036953,0.15638683,1.38906004,10.53503985,0.13709197,2.37471786,1.25451362,1.30043131
-2.21210605,14.53542504,0.03006208,0.15372298,1.36619414,10.42540424,0.13303273,2.34117384,1.24500621,1.31382512
-2.20610305,14.36957744,0.02971068,0.15077250,1.34035832,10.29251999,0.12879646,2.30319330,1.23212626,1.32308762
-2.20010005,14.16780957,0.02931327,0.14753172,1.31156544,10.13478990,0.12441351,2.26055794,1.21565149,1.32769906
-2.19409705,13.92818517,0.02886701,0.14399759,1.27984357,9.95092331,0.11991027,2.21308058,1.19540893,1.32721158
-2.18809405,13.64933184,0.02836866,0.14016883,1.24524216,9.74002483,0.11530940,2.16062561,1.17128702,1.32126821
-2.18209105,13.33055593,0.02781487,0.13604707,1.20783827,9.50167222,0.11063033,2.10312815,1.14324565,1.30961901
-2.17608804,12.97193486,0.02720261,0.13163787,1.16774243,9.23597870,0.10588984,2.04061081,1.11132352,1.29213349
-2.17008504,12.57438110,0.02652952,0.12695171,1.12510366,8.94363567,0.10110273,1.97319695,1.07564257,1.26880864
-2.16408204,12.13967377,0.02579424,0.12200465,1.08011325,8.62593303,0.09628266,1.90111994,1.03640913,1.23977223
-2.15807904,11.67045548,0.02499678,0.11681886,1.03300698,8.28475527,0.09144279,1.82472765,0.99391170,1.20528111
-2.15207604,11.17019412,0.02413871,0.11142287,0.98406559,7.92255329,0.08659655,1.74448212,0.94851565,1.16571463
-2.14607304,10.64311122,0.02322343,0.10585154,0.93361336,7.54229280,0.08175814,1.66095440,0.90065497,1.12156353
-2.14007004,10.09408025,0.02225621,0.10014576,0.88201482,7.14738187,0.07694307,1.57481490,0.85082158,1.07341480
-2.13406703,9.52849997,0.02124430,0.09435200,0.82966989,6.74158101,0.07216844,1.48681993,0.79955287,1.02193328
-2.12806403,8.95214911,0.02019681,0.08852155,0.77700734,6.32890034,0.06745308,1.39779502,0.74741783,0.96784091
-2.12206103,8.37102960,0.01912469,0.08270970,0.72447730,5.91348866,0.06281758,1.30861613,0.69500282,0.91189457
-2.11605803,7.79120571,0.01804050,0.07697475,0.67254299,5.49951998,0.05828418,1.22018974,0.64289729,0.85486356
-2.11005503,7.21864681,0.01695821,0.07137705,0.62167202,5.09108257,0.05387645,1.13343268,0.59168034,0.79750775
-2.10405203,6.65908049,0.01589295,0.06597794,0.57232794,4.69207564,0.04961903,1.04925284,0.54190849,0.74055715
-2.09804902,6.11786217,0.01486073,0.06083883,0.52496212,4.30611767,0.04553716,0.96853147,0.49410519,0.68469395
-2.09204602,5.59986596,0.01387818,0.05602030,0.48000655,3.93647023,0.04165632,0.89210779,0.44875226,0.63053746
-2.08604302,5.10940013,0.01296222,0.05158133,0.43786758,3.58597928,0.03800172,0.82076634,0.40628357,0.57863239
-2.08004002,4.65014891,0.01212980,0.04757862,0.39892093,3.25703557,0.03459794,0.75522729,0.36708080,0.52944089
-2.07403702,4.22514085,0.01139767,0.04406605,0.36350789,2.95155430,0.03146855,0.69613971,0.33147127,0.48333814
-2.06803402,3.83674245,0.01078210,0.04109419,0.33193273,2.67097307,0.02863583,0.64407751,0.29972756,0.44061151
-2.06203102,3.48667427,0.01029865,0.03870995,0.30446115,2.41626651,0.02612046,0.59953777,0.27206866,0.40146291
-2.05602801,3.17604611,0.00996197,0.03695616,0.28131954,2.18797498,0.02394139,0.56294065,0.24866209,0.36601382
-2.05002501,2.90540652,0.00978555,0.03587122,0.26269478,1.98624424,0.02211568,0.53463041,0.22962676,0.33431256
-2.04402201,2.67480192,0.00978155,0.03548870,0.24873432,1.81087272,0.02065839,0.51487671,0.21503610,0.30634304
-2.03801901,2.48384037,0.00996055,0.03583684,0.23954615,1.66136284,0.01958249,0.50387549,0.20492088,0.28203444
-2.03201601,2.33175528,0.01033132,0.03693794,0.23519846,1.53697301,0.01889878,0.50174894,0.19927172,0.26127123
-2.02601301,2.21746479,0.01090059,0.03880763,0.23571879,1.43676725,0.01861572,0.50854385,0.19804076,0.24390289
-2.02001001,2.13962366,0.01167274,0.04145405,0.24109240,1.35965988,0.01873932,0.52422836,0.20114240,0.22975289
-2.01400700,2.09666498,0.01264958,0.04487684,0.25125999,1.30445329,0.01927284,0.54868679,0.20845326,0.21862656
-2.00800400,2.08683057,0.01383003,0.04906617,0.26611469,1.26986753,0.02021653,0.58171285,0.21981110,0.21031766
-2.00200100,2.10818977,0.01520988,0.05400161,0.28549862,1.25456127,0.02156724,0.62300159,0.23501326,0.20461336
-1.99599800,2.15864730,0.01678148,0.05965115,0.30919910,1.25714417,0.02331799,0.67214079,0.25381449,0.20129782
-1.98999500,2.23594223,0.01853358,0.06597025,0.33694509,1.27618157,0.02545752,0.72860252,0.27592496,0.20015432
-1.98399200,2.33764038,0.02045117,0.07290112,0.36840418,1.31019295,0.02796975,0.79173585,0.30100846,0.20096620
-1.97798899,2.46112354,0.02251537,0.08037231,0.40318053,1.35764573,0.03083335,0.86076175,0.32868150,0.20351688
-1.97198599,2.60357882,0.02470346,0.08829863,0.44081441,1.41694685,0.03402130,0.93477123,0.35851356,0.20758929
-1.96598299,2.76199182,0.02698905,0.09658148,0.48078365,1.48643404,0.03750056,1.01272760,0.39002902,0.21296496
-1.95997999,2.93314691,0.02934231,0.10510975,0.52250745,1.56436915,0.04123193,1.09347364,0.42271091,0.21942329
-1.95397699,3.11363762,0.03173037,0.11376126,0.56535278,1.64893550,0.04517000,1.17574432,0.45600687,0.22674107
-1.94797399,3.29988931,0.03411789,0.12240462,0.60864368,1.73824097,0.04926339,1.25818531,0.48933724,0.23469276
-1.94197099,3.48819561,0.03646769,0.13090179,0.65167331,1.83032793,0.05345523,1.33937717,0.52210542,0.24305157
-1.93596798,3.67476903,0.03874159,0.13911101,0.69371864,1.92319095,0.05768383,1.41786486,0.55371010,0.25159149
-1.92996498,3.85580518,0.04090126,0.14689019,0.73405757,2.01480221,0.06188373,1.49219189,0.58355925,0.26009035
-1.92396198,4.02755890,0.04290921,0.15410054,0.77198789,2.10314434,0.06598686,1.56093784,0.61108529,0.26833384
-1.91795898,4.18642997,0.04472980,0.16061045,0.80684745,2.18624963,0.06992407,1.62275806,0.63576082,0.27612036
-1.91195598,4.32905475,0.04633021,0.16629935,0.83803489,2.26224402,0.07362671,1.67642379,0.65711447,0.28326642
-1.90595298,4.45240005,0.04768147,0.17106141,0.86502999,2.32939408,0.07702846,1.72086110,0.67474595,0.28961251
