energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Os_p_up,Os_d_up,Se_s_up,Se_p_up
-3.51475738,7.51042435,0.02315980,1.40312741,1.12541461,1.10181648,3.25004536,3.48215749,0.03862733,1.60381429
-3.50875438,7.44017610,0.02298466,1.36920532,1.11367674,1.08330737,3.19124659,3.48594998,0.03797219,1.57670050
-3.50275138,7.36182938,0.02283131,1.33202150,1.10040190,1.06345533,3.12780777,3.48678494,0.03727081,1.54758987
-3.49674837,7.27673188,0.02269344,1.29215551,1.08568981,1.04250242,3.06098694,3.48494807,0.03653813,1.51667688
-3.49074537,7.18626460,0.02256401,1.25019833,1.06965968,1.02071078,2.99201303,3.48074475,0.03578934,1.48417239
-3.48474237,7.09180127,0.02243558,1.20673641,1.05244525,0.99835635,2.92204923,3.47448817,0.03503953,1.45029901
-3.47873937,6.99466996,0.02230059,1.16233675,1.03418979,0.97572227,2.85216028,3.46648749,0.03430334,1.41528671
-3.47273637,6.89611787,0.02215163,1.11753349,1.01504121,0.95309213,2.78328483,3.45703630,0.03359458,1.37936884
-3.46673337,6.79728025,0.02198180,1.07281645,0.99514750,0.93074322,2.71621385,3.44640183,0.03292592,1.34277847
-3.46073037,6.69915426,0.02178489,1.02862182,0.97465265,0.90893994,2.65157564,3.43481510,0.03230855,1.30574510
-3.45472736,6.60257840,0.02155567,0.98532542,0.95369314,0.88792753,2.58982784,3.42246234,0.03175192,1.26849183
-3.44872436,6.50821789,0.02129005,0.94323839,0.93239523,0.86792640,2.53125649,3.40947792,0.03126348,1.23123282
-3.44272136,6.41655631,0.02098524,0.90260549,0.91087304,0.84912710,2.47598180,3.39593913,0.03084852,1.19417120
-3.43671836,6.32789361,0.02063985,0.86360585,0.88922741,0.83168625,2.42397011,3.38186286,0.03051002,1.15749738
-3.43071536,6.24235039,0.02025390,0.82635591,0.86754571,0.81572347,2.37505138,3.36720467,0.03024863,1.12138775
-3.42471236,6.15987822,0.01982884,0.79091437,0.84590228,0.80131942,2.32894097,3.35186007,0.03006269,1.08600389
-3.41870935,6.08027567,0.01936746,0.75728877,0.82435975,0.78851521,2.28526497,3.33566851,0.02994831,1.05149211
-3.41270635,6.00320945,0.01887381,0.72544323,0.80297083,0.77731288,2.24358745,3.31841983,0.02989956,1.01798355
-3.40670335,5.92823990,0.01835299,0.69530710,0.78178063,0.76767732,2.20343877,3.29986327,0.02990871,0.98559452
-3.40070035,5.85485012,0.01781105,0.66678397,0.76082929,0.75953925,2.16434344,3.27971887,0.02996655,0.95442736
-3.39469735,5.78247755,0.01725469,0.63976057,0.74015472,0.75279933,2.12584648,3.25769098,0.03006271,0.92457154
-3.38869435,5.71054710,0.01669108,0.61411536,0.71979532,0.74733321,2.08753723,3.23348350,0.03018611,0.89610495
-3.38269135,5.63850440,0.01612763,0.58972632,0.69979255,0.74299722,2.04906967,3.20681637,0.03032534,0.86909542
-3.37668834,5.56584804,0.01557175,0.56647761,0.68019311,0.73963460,2.01017850,3.17744256,0.03046913,0.84360221
-3.37068534,5.49215954,0.01503059,0.54426509,0.66105064,0.73708195,1.97069051,3.14516499,0.03060675,0.81967746
-3.36468234,5.41712972,0.01451093,0.52300027,0.64242683,0.73517569,1.93053098,3.10985251,0.03072842,0.79736745
-3.35867934,5.34058034,0.01401890,0.50261293,0.62439188,0.73375810,1.88972488,3.07145414,0.03082565,0.77671362
-3.35267634,5.26248016,0.01355991,0.48305216,0.60702416,0.73268298,1.84839319,3.03001080,0.03089156,0.75775323
-3.34667334,5.18295442,0.01313850,0.46428605,0.59040925,0.73182043,1.80674462,2.98566381,0.03092110,0.74051968
-3.34067034,5.10228751,0.01275831,0.44630017,0.57463817,0.73106077,1.76506330,2.93865953,0.03091116,0.72504239
-3.33466733,5.02091828,0.01242199,0.42909497,0.55980503,0.73031732,1.72369314,2.88934973,0.03086070,0.71134628
-3.32866433,4.93942839,0.01213123,0.41268249,0.54600412,0.72952807,1.68301967,2.83818743,0.03077066,0.69945099
-3.32266133,4.85852394,0.01188681,0.39708241,0.53332657,0.72865613,1.64345034,2.78571812,0.03064389,0.68936973
-3.31665833,4.77901116,0.01168864,0.38231804,0.52185677,0.72768904,1.60539417,2.73256661,0.03048494,0.68110802
-3.31065533,4.70176723,0.01153585,0.36841217,0.51166869,0.72663698,1.56924175,2.67941987,0.03029981,0.67466230
-3.30465233,4.62770739,0.01142694,0.35538330,0.50282225,0.72553009,1.53534646,2.62700655,0.03009562,0.67001865
-3.29864932,4.55774975,0.01135987,0.34324233,0.49535996,0.72441487,1.50400777,2.57607388,0.02988029,0.66715158
-3.29264632,4.49277941,0.01133219,0.33198990,0.48930401,0.72335018,1.47545722,2.52736298,0.02966215,0.66602309
-3.28664332,4.43361329,0.01134121,0.32161453,0.48465383,0.72240264,1.44984780,2.48158359,0.02944956,0.66658206
-3.28064032,4.38096715,0.01138411,0.31209153,0.48138448,0.72164209,1.42724688,2.43938916,0.02925055,0.66876385
-3.27463732,4.33542626,0.01145804,0.30338285,0.47944563,0.72113691,1.40763306,2.40135360,0.02907251,0.67249042
-3.26863432,4.29742060,0.01156027,0.29543766,0.47876155,0.72094970,1.39089689,2.36795040,0.02892186,0.67767065
-3.26263132,4.26720575,0.01168821,0.28819369,0.47923183,0.72113333,1.37684525,2.33953513,0.02880390,0.68420100
-3.25662831,4.24484995,0.01183953,0.28157918,0.48073298,0.72172757,1.36520914,2.31633196,0.02872256,0.69196637
-3.25062531,4.23022767,0.01201215,0.27551526,0.48312077,0.72275634,1.35565434,2.29842470,0.02868035,0.70084110
-3.24462231,4.22301976,0.01220429,0.26991863,0.48623329,0.72422569,1.34779441,2.28575274,0.02867834,0.71069013
-3.23861931,4.22272006,0.01241440,0.26470447,0.48989456,0.72612262,1.34120543,2.27811184,0.02871615,0.72137006
-3.23261631,4.22864786,0.01264119,0.25978918,0.49391856,0.72841450,1.33544168,2.27515988,0.02879212,0.73273029
-3.22661331,4.23996575,0.01288354,0.25509313,0.49811358,0.73104932,1.33005165,2.27642698,0.02890334,0.74461411
-3.22061031,4.25570201,0.01314043,0.25054299,0.50228669,0.73395656,1.32459375,2.28132988,0.02904594,0.75685976
-3.21460730,4.27477662,0.01341090,0.24607384,0.50624820,0.73704865,1.31865101,2.28918964,0.02921521,0.76930158
-3.20860430,4.29603014,0.01369395,0.24163071,0.50981598,0.74022290,1.31184432,2.29925229,0.02940584,0.78177119
-3.20260130,4.31825441,0.01398848,0.23716980,0.51281949,0.74336389,1.30384380,2.31071142,0.02961213,0.79409901
-3.19659830,4.34022416,0.01429321,0.23265909,0.51510348,0.74634610,1.29437789,2.32273206,0.02982820,0.80611597
-3.19059530,4.36072880,0.01460665,0.22807865,0.51653113,0.74903687,1.28324014,2.33447505,0.03004814,0.81765568
-3.18459230,4.37860351,0.01492705,0.22342044,0.51698680,0.75129944,1.27029338,2.34512112,0.03026621,0.82855710
-3.17858929,4.39275902,0.01525239,0.21868780,0.51637808,0.75299611,1.25547158,2.35389395,0.03047696,0.83866767
-3.17258629,4.40220927,0.01558035,0.21389465,0.51463741,0.75399146,1.23877927,2.36008162,0.03067527,0.84784703
-3.16658329,4.40609660,0.01590836,0.20906448,0.51172298,0.75415551,1.22028889,2.36305582,0.03085653,0.85597117
-3.16058029,4.40371380,0.01623359,0.20422914,0.50761917,0.75336688,1.20013627,2.36228841,0.03101658,0.86293690
-3.15457729,4.39452250,0.01655303,0.19942765,0.50233635,0.75151579,1.17851462,2.35736488,0.03115180,0.86866653
-3.14857429,4.37816769,0.01686355,0.19470483,0.49591025,0.74850695,1.15566722,2.34799430,0.03125909,0.87311246
-3.14257129,4.35448767,0.01716190,0.19011002,0.48840075,0.74426229,1.13187932,2.33401578,0.03133588,0.87626143
-3.13656828,4.32351928,0.01744487,0.18569581,0.47989029,0.73872332,1.10746942,2.31540107,0.03138007,0.87813811
-3.13056528,4.28549803,0.01770928,0.18151681,0.47048176,0.73185336,1.08278032,2.29225328,0.03139010,0.87880777
-3.12456228,4.24085291,0.01795207,0.17762841,0.46029609,0.72363918,1.05817015,2.26480190,0.03136484,0.87837762
-3.11855928,4.19019567,0.01817039,0.17408571,0.44946935,0.71409236,1.03400353,2.23339399,0.03130364,0.87699667
-3.11255628,4.13430471,0.01836161,0.17094228,0.43814966,0.70324998,1.01064315,2.19848198,0.03120628,0.87485383
-3.10655328,4.07410358,0.01852339,0.16824915,0.42649365,0.69117478,0.98844176,2.16060830,0.03107296,0.87217411
-3.10055028,4.01063454,0.01865370,0.16605357,0.41466284,0.67795465,0.96773473,2.12038717,0.03090431,0.86921294
-3.09454727,3.94502765,0.01875087,0.16439794,0.40281970,0.66370138,0.94883315,2.07848422,0.03070133,0.86624869
-3.08854427,3.87846625,0.01881356,0.16331864,0.39112373,0.64854870,0.93201757,2.03559445,0.03046541,0.86357343
-3.08254127,3.81214967,0.01884084,0.16284481,0.37972744,0.63264964,0.91753241,1.99241923,0.03019826,0.86148239
-3.07653827,3.74725457,0.01883210,0.16299723,0.36877254,0.61617322,0.90558092,1.94964319,0.02990191,0.86026249
-3.07053527,3.68489609,0.01878715,0.16378720,0.35838622,0.59930057,0.89632095,1.90791174,0.02957864,0.86018030
-3.06453227,3.62609045,0.01870611,0.16521551,0.34867786,0.58222060,0.88986140,1.86781013,0.02923093,0.86147004
-3.05852926,3.57172043,0.01858946,0.16727153,0.33973620,0.56512540,0.88625946,1.82984485,0.02886140,0.86432226
-3.05252626,3.52250536,0.01843801,0.16993256,0.33162702,0.54820550,0.88551886,1.79442823,0.02847275,0.86887363
-3.04652326,3.47897701,0.01825288,0.17316344,0.32439162,0.53164526,0.88758900,1.76186684,0.02806769,0.87519847
-3.04052026,3.44146266,0.01803546,0.17691643,0.31804596,0.51561849,0.89236540,1.73235434,0.02764889,0.88330254
-3.03451726,3.41007633,0.01778744,0.18113158,0.31258074,0.50028460,0.89969124,1.70596912,0.02721890,0.89311930
-3.02851426,3.38471884,0.01751073,0.18573746,0.30796225,0.48578540,0.90936040,1.68267693,0.02678016,0.90450916
-3.02251126,3.36508689,0.01720750,0.19065241,0.30413411,0.47224267,0.92112183,1.66233857,0.02633494,0.91726166
-3.01650825,3.35069112,0.01688012,0.19578617,0.30101987,0.45975673,0.93468545,1.64472214,0.02588537,0.93110063
-3.01050525,3.34088235,0.01653112,0.20104206,0.29852618,0.44840582,0.94972940,1.62951958,0.02543343,0.94569226
-3.00450225,3.33488517,0.01616322,0.20631949,0.29654674,0.43824663,0.96590865,1.61636668,0.02498099,0.96065562
-2.99849925,3.33183711,0.01577929,0.21151681,0.29496656,0.42931557,0.98286465,1.60486558,0.02452988,0.97557537
-2.99249625,3.33083201,0.01538228,0.21653441,0.29366655,0.42163096,1.00023588,1.59460881,0.02408196,0.99001600
-2.98649325,3.33096516,0.01497527,0.22127786,0.29252825,0.41519576,1.01766887,1.58520364,0.02363918,1.00353709
-2.98049025,3.33137832,0.01456140,0.22566113,0.29143832,0.41000079,1.03482928,1.57629554,0.02320364,1.01570884
-2.97448724,3.33130229,0.01414385,0.22960954,0.29029291,0.40602815,1.05141262,1.56758956,0.02277771,1.02612726
-2.96848424,3.33009491,0.01372585,0.23306247,0.28900145,0.40325460,1.06715409,1.55886855,0.02236401,1.03442839
-2.96248124,3.32727267,0.01331062,0.23597555,0.28748989,0.40165469,1.08183706,1.55000733,0.02196553,1.04030086
-2.95647824,3.32253421,0.01290141,0.23832238,0.28570317,0.40120337,1.09529972,1.54098191,0.02158555,1.04349638
-2.95047524,3.31577460,0.01250144,0.24009544,0.28360690,0.40187795,1.10743952,1.53187344,0.02122770,1.04383770
-2.94447224,3.30708963,0.01211392,0.24130640,0.28118815,0.40365928,1.11821500,1.52286651,0.02089583,1.04122376
-2.93846923,3.29676994,0.01174207,0.24198558,0.27845538,0.40653199,1.12764497,1.51424200,0.02059398,1.03563188
-2.93246623,3.28528528,0.01138905,0.24218066,0.27543754,0.41048387,1.13580477,1.50636466,0.02032620,1.02711704
-2.92646323,3.27325970,0.01105805,0.24195466,0.27218233,0.41550434,1.14281980,1.49966625,0.02009646,1.01580825
-2.92046023,3.26143908,0.01075222,0.24138330,0.26875380,0.42158221,1.14885654,1.49462491,0.01990848,1.00190237
-2.91445723,3.25065260,0.01047473,0.24055182,0.26522941,0.42870291,1.15411138,1.49174193,0.01976548,0.98565566
-2.90845423,3.24177024,0.01022871,0.23955139,0.26169659,0.43684524,1.15879780,1.49151711,0.01967012,0.96737349
-2.90245123,3.23565847,0.01001731,0.23847535,0.25824908,0.44597820,1.16313251,1.49442392,0.01962423,0.94739876
-2.89644822,3.23313654,0.00984361,0.23741538,0.25498309,0.45605785,1.16732124,1.50088581,0.01962872,0.92609949
-2.89044522,3.23493544,0.00971066,0.23645780,0.25199351,0.46702475,1.17154489,1.51125484,0.01968344,0.90385609
-2.88444222,3.24166182,0.00962138,0.23568019,0.24937029,0.47880199,1.17594686,1.52579374,0.01978715,0.88104891
-2.87843922,3.25376849,0.00957856,0.23514847,0.24719507,0.49129426,1.18062220,1.54466232,0.01993739,0.85804650
-2.87243622,3.27153306,0.00958474,0.23491459,0.24553832,0.50438796,1.18560916,1.56790880,0.02013062,0.83519497
-2.86643322,3.29504554,0.00964217,0.23501491,0.24445685,0.51795245,1.19088379,1.59546656,0.02036218,0.81280877
-2.86043022,3.32420555,0.00975268,0.23546930,0.24399202,0.53184259,1.19635773,1.62715641,0.02062648,0.79116332
-2.85442721,3.35872891,0.00991756,0.23628107,0.24416848,0.54590233,1.20187962,1.66269408,0.02091714,0.77048943
-2.84842421,3.39816312,0.01013750,0.23743767,0.24499360,0.55996931,1.20723982,1.70170255,0.02122717,0.75096973
-2.84242121,3.44191076,0.01041239,0.23891203,0.24645748,0.57388025,1.21217859,1.74372848,0.02154924,0.73273714
-2.83641821,3.48925927,0.01074130,0.24066460,0.24853363,0.58747676,1.21639706,1.78826182,0.02187591,0.71587517
-2.83041521,3.53941544,0.01112227,0.24264585,0.25118015,0.60061137,1.21957063,1.83475747,0.02219984,0.70042004
-2.82441221,3.59154271,0.01155230,0.24479918,0.25434144,0.61315336,1.22136421,1.88265791,0.02251413,0.68636434
-2.81840920,3.64479917,0.01202728,0.24706398,0.25795032,0.62499405,1.22144839,1.93141552,0.02281244,0.67366196
-2.81240620,3.69837433,0.01254190,0.24937883,0.26193044,0.63605121,1.21951592,1.98051353,0.02308928,0.66223416
-2.80640320,3.75152287,0.01308972,0.25168457,0.26619896,0.64627238,1.21529765,2.02948452,0.02334010,0.65197626
-2.80040020,3.80359361,0.01366318,0.25392718,0.27066930,0.65563685,1.20857724,2.07792562,0.02356147,0.64276484
-2.79439720,3.85405258,0.01425369,0.25606027,0.27525397,0.66415609,1.19920395,2.12550978,0.02375107,0.63446515
-2.78839420,3.90249915,0.01485177,0.25804719,0.27986722,0.67187270,1.18710290,2.17199260,0.02390778,0.62693828
-2.78239120,3.94867476,0.01544724,0.25986258,0.28442761,0.67885782,1.17228247,2.21721464,0.02403157,0.62004811
-2.77638819,3.99246415,0.01602939,0.26149337,0.28886026,0.68520720,1.15483848,2.26109915,0.02412348,0.61366748
-2.77038519,4.03388936,0.01658730,0.26293919,0.29309876,0.69103605,1.13495510,2.30364567,0.02418546,0.60768382
-2.76438219,4.07309704,0.01711004,0.26421223,0.29708668,0.69647296,1.11290227,2.34491983,0.02422021,0.60200355
-2.75837919,4.11034009,0.01758700,0.26533648,0.30077864,0.70165325,1.08903012,2.38504010,0.02423102,0.59655564
-2.75237619,4.14595468,0.01800818,0.26634655,0.30414096,0.70671203,1.06376028,2.42416225,0.02422154,0.59129387
-2.74637319,4.18033389,0.01836446,0.26728596,0.30715168,0.71177723,1.03757472,2.46246232,0.02419561,0.58619789
-2.74037019,4.21389929,0.01864789,0.26820510,0.30980025,0.71696308,1.01100231,2.50011904,0.02415704,0.58127304
-2.73436718,4.24707183,0.01885187,0.26915882,0.31208670,0.72236426,0.98460381,2.53729647,0.02410942,0.57654895
-2.72836418,4.28024317,0.01897143,0.27020389,0.31402039,0.72805083,0.95895555,2.57412767,0.02405596,0.57207691
-2.72236118,4.31374873,0.01900326,0.27139628,0.31561840,0.73406437,0.93463254,2.61070010,0.02399933,0.56792630
-2.71635818,4.34784336,0.01894591,0.27278836,0.31690368,0.74041520,0.91219138,2.64704333,0.02394159,0.56417988
-2.71035518,4.38268043,0.01879973,0.27442623,0.31790298,0.74708098,0.89215351,2.68311943,0.02388402,0.56092851
-2.70435218,4.41829506,0.01856686,0.27634710,0.31864462,0.75400648,0.87498936,2.71881652,0.02382717,0.55826515
-2.69834917,4.45459198,0.01825115,0.27857696,0.31915629,0.76110456,0.86110364,2.75394537,0.02377077,0.55627862
-2.69234617,4.49133823,0.01785801,0.28112847,0.31946300,0.76825840,0.85082240,2.78823934,0.02371379,0.55504729
-2.68634317,4.52816085,0.01739421,0.28399932,0.31958505,0.77532455,0.84438210,2.82135749,0.02365447,0.55463293
-2.68034017,4.56454976,0.01686761,0.28717095,0.31953645,0.78213698,0.84192096,2.85289056,0.02359038,0.55507511
-2.67433717,4.59986541,0.01628698,0.29060788,0.31932356,0.78851179,0.84347296,2.88236975,0.02351854,0.55638630
-2.66833417,4.63335119,0.01566165,0.29425749,0.31894418,0.79425241,0.84896465,2.90927783,0.02343552,0.55854798
-2.66233117,4.66415024,0.01500125,0.29805055,0.31838717,0.79915524,0.85821491,2.93306220,0.02333758,0.56150799
-2.65632816,4.69132610,0.01431547,0.30190219,0.31763243,0.80301550,0.87093765,2.95314954,0.02322078,0.56517924
-2.65032516,4.71388680,0.01361374,0.30571364,0.31665147,0.80563314,0.88674765,2.96896158,0.02308115,0.56943988
-2.64432216,4.73081181,0.01290505,0.30937451,0.31540840,0.80681875,0.90516921,2.97993153,0.02291483,0.57413502
-2.63831916,4.74108107,0.01219772,0.31276554,0.31386136,0.80639920,0.92564764,2.98552082,0.02271822,0.57907994
-2.63231616,4.74370550,0.01149926,0.31576192,0.31196436,0.80422304,0.94756322,2.98523567,0.02248809,0.58406471
-2.62631316,4.73775808,0.01081622,0.31823693,0.30966933,0.80016550,0.97024730,2.97864304,0.02222172,0.58886003
-2.62031016,4.72240480,0.01015416,0.32006578,0.30692847,0.79413292,0.99300017,2.96538580,0.02191701,0.59322415
-2.61430715,4.69693446,0.00951758,0.32112968,0.30369666,0.78606653,1.01511016,2.94519647,0.02157260,0.59691045
-2.60830415,4.66078667,0.00890994,0.32131971,0.29993385,0.77594561,1.03587341,2.91790948,0.02118790,0.59967557
-2.60230115,4.61357697,0.00833369,0.32054064,0.29560744,0.76378973,1.05461377,2.88347151,0.02076319,0.60128757
-2.59629815,4.55511838,0.00779038,0.31871436,0.29069438,0.74966014,1.07070217,2.84194965,0.02029964,0.60153399
-2.59029515,4.48543864,0.00728072,0.31578281,0.28518303,0.73366025,1.08357485,2.79353719,0.01979936,0.60022926
-2.58429215,4.40479235,0.00680469,0.31171032,0.27907470,0.71593505,1.09274985,2.73855670,0.01926534,0.59722139
-2.57828914,4.31366755,0.00636173,0.30648527,0.27238475,0.69666955,1.09784125,2.67746038,0.01870149,0.59239750
-2.57228614,4.21278619,0.00595080,0.30012095,0.26514324,0.67608617,1.09857060,2.61082731,0.01811255,0.58568812
-2.56628314,4.10309835,0.00557055,0.29265558,0.25739511,0.65444118,1.09477526,2.53935772,0.01750407,0.57707000
-2.56028014,3.98576987,0.00521946,0.28415159,0.24919998,0.63202015,1.08641322,2.46386396,0.01688230,0.56656741
-2.55427714,3.86216368,0.00489592,0.27469398,0.24063130,0.60913255,1.07356435,2.38525839,0.01625410,0.55425180
-2.54827414,3.73381493,0.00459834,0.26438811,0.23177527,0.58610564,1.05642797,2.30453814,0.01562683,0.54024006
-2.54227114,3.60240046,0.00432525,0.25335668,0.22272926,0.56327771,1.03531682,2.22276698,0.01500824,0.52469118
-2.53626813,3.46970317,0.00407535,0.24173636,0.21359988,0.54099084,1.01064769,2.14105448,0.01440630,0.50780173
-2.53026513,3.33757234,0.00384754,0.22967391,0.20450079,0.51958342,0.98292898,2.06053300,0.01382907,0.48980014
-2.52426213,3.20788069,0.00364094,0.21732216,0.19555033,0.49938263,0.95274564,1.98233280,0.01328457,0.47094011
-2.51825913,3.08247955,0.00345493,0.20483587,0.18686895,0.48069690,0.92074211,1.90755607,0.01278056,0.45149349
-2.51225613,2.96315351,0.00328910,0.19236771,0.17857653,0.46380889,0.88760364,1.83725049,0.01232444,0.43174257
-2.50625313,2.85157575,0.00314320,0.18006443,0.17078984,0.44896886,0.85403694,1.77238306,0.01192304,0.41197253
-2.50025013,2.74926574,0.00301718,0.16806345,0.16361987,0.43638889,0.82075048,1.71381529,0.01158252,0.39246388
-2.49424712,2.65755075,0.00291106,0.15648984,0.15716949,0.42623798,0.78843545,1.66228034,0.01130816,0.37348542
-2.48824412,2.57753248,0.00282493,0.14545397,0.15153118,0.41863830,0.75774771,1.61836329,0.01110429,0.35528782
-2.48224112,2.51006015,0.00275888,0.13504967,0.14678509,0.41366270,0.72929147,1.58248514,0.01097414,0.33809813
-2.47623812,2.45571121,0.00271294,0.12535309,0.14299747,0.41133350,0.70360525,1.55489155,0.01091979,0.32211528
-2.47023512,2.41478049,0.00268709,0.11642226,0.14021940,0.41162282,0.68115034,1.53564673,0.01094209,0.30750667
-2.46423212,2.38727840,0.00268115,0.10829715,0.13848600,0.41445425,0.66230227,1.52463310,0.01104061,0.29440613
-2.45822911,2.37293841,0.00269485,0.10100050,0.13781607,0.41970606,0.64734533,1.52155685,0.01121372,0.28291298
-2.45222611,2.37123369,0.00272773,0.09453900,0.13821222,0.42721560,0.63647037,1.52595954,0.01145858,0.27309239
-2.44622311,2.38140262,0.00277923,0.08890505,0.13966143,0.43678503,0.62977569,1.53723544,0.01177122,0.26497684
-2.44022011,2.40248201,0.00284862,0.08407876,0.14213607,0.44818805,0.62727087,1.55465416,0.01214671,0.25856866
-2.43421711,2.43334713,0.00293510,0.08003029,0.14559540,0.46117740,0.62888341,1.57738779,0.01257924,0.25384336
-2.42821411,2.47275695,0.00303780,0.07672233,0.14998729,0.47549293,0.63446769,1.60454166,0.01306236,0.25075373
-2.42221111,2.51940273,0.00315582,0.07411254,0.15525039,0.49086992,0.64381574,1.63518754,0.01358917,0.24923427
-2.41620810,2.57195827,0.00328830,0.07215605,0.16131636,0.50704735,0.65666954,1.66839798,0.01415250,0.24920600
-2.41020510,2.62912950,0.00343445,0.07080780,0.16811231,0.52377583,0.67273408,1.70328044,0.01474518,0.25058116
-2.40420210,2.68970152,0.00359360,0.07002463,0.17556317,0.54082478,0.69169066,1.73900971,0.01536022,0.25326773
-2.39819910,2.75258112,0.00376523,0.06976710,0.18359395,0.55798882,0.71320997,1.77485736,0.01599104,0.25717348
-2.39219610,2.81683282,0.00394904,0.07000102,0.19213183,0.57509284,0.73696422,1.81021682,0.01663166,0.26220949
-2.38619310,2.88170706,0.00414488,0.07069857,0.20110784,0.59199576,0.76263803,1.84462308,0.01727684,0.26829275
-2.38019010,2.94665919,0.00435287,0.07183898,0.21045822,0.60859280,0.78993742,1.87776595,0.01792218,0.27534802
-2.37418709,3.01135847,0.00457327,0.07340888,0.22012519,0.62481612,0.81859680,1.90949654,0.01856422,0.28330866
-2.36818409,3.07568680,0.00480651,0.07540218,0.23005732,0.64063396,0.84838352,1.93982622,0.01920046,0.29211656
-2.36218109,3.13972705,0.00505315,0.07781956,0.24020928,0.65604817,0.87910000,1.96891853,0.01982929,0.30172116
-2.35617809,3.20374180,0.00531377,0.08066762,0.25054110,0.67109046,0.91058336,1.99707391,0.02044996,0.31207758
-2.35017509,3.26814326,0.00558892,0.08395761,0.26101695,0.68581740,0.94270272,2.02470829,0.02106245,0.32314415
-2.34417209,3.33345592,0.00587904,0.08770400,0.27160355,0.70030449,0.97535435,2.05232616,0.02166727,0.33487936
-2.33816908,3.40027365,0.00618433,0.09192272,0.28226821,0.71463964,1.00845512,2.08048956,0.02226531,0.34723849
-2.33216608,3.46921316,0.00650471,0.09662929,0.29297684,0.72891614,1.04193462,2.10978417,0.02285761,0.36017017
-2.32616308,3.54086616,0.00683967,0.10183686,0.30369172,0.74322576,1.07572633,2.14078421,0.02344514,0.37361306
-2.32016008,3.61575225,0.00718828,0.10755419,0.31436957,0.75765201,1.10975869,2.17401762,0.02402855,0.38749282
-2.31415708,3.69427496,0.00754902,0.11378380,0.32495970,0.77226397,1.14394627,2.20993315,0.02460802,0.40171973
-2.30815408,3.77668285,0.00791983,0.12052014,0.33540267,0.78711095,1.17818181,2.24887085,0.02518305,0.41618698
-2.30215108,3.86303755,0.00829806,0.12774809,0.34562930,0.80221817,1.21232948,2.29103730,0.02575232,0.43076986
-2.29614807,3.95319025,0.00868048,0.13544170,0.35556037,0.81758359,1.24621987,2.33648686,0.02631358,0.44532591
-2.29014507,4.04676783,0.00906332,0.14356330,0.36510685,0.83317610,1.27964689,2.38510952,0.02686367,0.45969616
-2.28414207,4.14316914,0.00944234,0.15206303,0.37417087,0.84893491,1.31236689,2.43662632,0.02739846,0.47370731
-2.27813907,4.24157194,0.00981295,0.16087878,0.38264728,0.86477044,1.34410010,2.49059218,0.02791298,0.48717487
-2.27213607,4.34095006,0.01017027,0.16993667,0.39042585,0.88056634,1.37453425,2.54640645,0.02840153,0.49990727
-2.26613307,4.44010013,0.01050933,0.17915200,0.39739398,0.89618272,1.40333026,2.60333036,0.02885788,0.51171049
-2.26013007,4.53767694,0.01082515,0.18843059,0.40343986,0.91146042,1.43012983,2.66051096,0.02927549,0.52239332
-2.25412706,4.63223576,0.01111297,0.19767072,0.40845596,0.92622601,1.45456451,2.71701033,0.02964778,0.53177286
-2.24812406,4.72228004,0.01136832,0.20676530,0.41234264,0.94029759,1.47626590,2.77183887,0.02996846,0.53968004
-2.24212106,4.80631253,0.01158723,0.21560456,0.41501179,0.95349089,1.49487644,2.82399125,0.03023180,0.54596504
-2.23611806,4.88288756,0.01176632,0.22407882,0.41639038,0.96562563,1.51006053,2.87248348,0.03043297,0.55050219
-2.23011506,4.95066257,0.01190292,0.23208151,0.41642362,0.97653190,1.52151535,2.91638951,0.03056835,0.55319434
-2.22411206,5.00844669,0.01199514,0.23951227,0.41507781,0.98605633,1.52898098,2.95487575,0.03063580,0.55397635
-2.21810905,5.05524444,0.01204194,0.24627987,0.41234251,0.99406785,1.53224954,2.98723218,0.03063494,0.55281769
-2.21210605,5.09029286,0.01204316,0.25230509,0.40823211,1.00046296,1.53117288,3.01289860,0.03056729,0.54972398
-2.20610305,5.11309055,0.01199949,0.25752319,0.40278664,1.00517017,1.52566863,3.03148509,0.03043648,0.54473741
-2.20010005,5.12341758,0.01191245,0.26188599,0.39607179,1.00815368,1.51572433,3.04278572,0.03024829,0.53793606
-2.19409705,5.12134550,0.01178433,0.26536349,0.38817807,1.00941603,1.50139963,3.04678512,0.03001065,0.52943219
-2.18809405,5.10723717,0.01161810,0.26794489,0.37921921,1.00899975,1.48282635,3.04365769,0.02973360,0.51936948
-2.18209105,5.08173641,0.01141732,0.26963887,0.36932978,1.00698783,1.46020651,3.03375948,0.02942911,0.50791940
-2.17608804,5.04574819,0.01118605,0.27047334,0.35866215,1.00350305,1.43380840,3.01761352,0.02911089,0.49527692
-2.17008504,5.00041009,0.01092866,0.27049437,0.34738283,0.99870627,1.40396076,2.99588896,0.02879405,0.48165559
-2.16408204,4.94705637,0.01064982,0.26976455,0.33566839,0.99279346,1.37104537,2.96937548,0.02849478,0.46728225
-2.15807904,4.88717633,0.01035429,0.26836072,0.32370117,0.98599179,1.33548819,2.93895388,0.02822992,0.45239161
-2.15207604,4.82236862,0.01004687,0.26637118,0.31166468,0.97855483,1.29774950,2.90556453,0.02801648,0.43722083
