energy_ev,total_up,N_s_up,N_p_up,Na_s_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-0.00300150,1.45531074,0.00000247,0.59054063,0.00953891,0.00911559,0.81780470,0.13373197,0.00170270
0.00300150,1.50347794,0.00000193,0.61108556,0.00827712,0.00919961,0.84479442,0.13574346,0.00174613
0.00900450,1.55412888,0.00000151,0.63284703,0.00726621,0.00935866,0.87297396,0.13810884,0.00179079
0.01500750,1.60616975,0.00000117,0.65532513,0.00646705,0.00957632,0.90181206,0.14070634,0.00183544
0.02101051,1.65852881,0.00000091,0.67802665,0.00584415,0.00983600,0.93078696,0.14341692,0.00187893
0.02701351,1.71017725,0.00000071,0.70047454,0.00536568,0.01012119,0.95939788,0.14612643,0.00192022
0.03301651,1.76014956,0.00000055,0.72221731,0.00500335,0.01041582,0.98717592,0.14872777,0.00195838
0.03901951,1.80756266,0.00000043,0.74283818,0.00473229,0.01070451,1.01369411,0.15112287,0.00199258
0.04502251,1.85163302,0.00000033,0.76196343,0.00453084,0.01097291,1.03857603,0.15322449,0.00202214
0.05102551,1.89169110,0.00000025,0.77926978,0.00438038,0.01120795,1.06150280,0.15495779,0.00204650
0.05702851,1.92719217,0.00000020,0.79449028,0.00426515,0.01139811,1.08221798,0.15626160,0.00206526
0.06303152,1.95772308,0.00000015,0.80741840,0.00417197,0.01153367,1.10053012,0.15708927,0.00207814
0.06903452,1.98300440,0.00000011,0.81791009,0.00409008,0.01160683,1.11631280,0.15740911,0.00208501
0.07503752,2.00288758,0.00000009,0.82588361,0.00401092,0.01161188,1.12950195,0.15720436,0.00208584
0.08104052,2.01734729,0.00000007,0.83131711,0.00392788,0.01154526,1.14009070,0.15647272,0.00208077
0.08704352,2.02646897,0.00000005,0.83424391,0.00383616,0.01140552,1.14812178,0.15522537,0.00206999
0.09304652,2.03043228,0.00000004,0.83474581,0.00373249,0.01119332,1.15367799,0.15348560,0.00205383
0.09904952,2.02949121,0.00000003,0.83294465,0.00361498,0.01091124,1.15687103,0.15128702,0.00203264
0.10505253,2.02395178,0.00000002,0.82899258,0.00348291,0.01056367,1.15782950,0.14867149,0.00200687
0.11105553,2.01414877,0.00000002,0.82306161,0.00333656,0.01015653,1.15668666,0.14568686,0.00197696
0.11705853,2.00042253,0.00000001,0.81533290,0.00317698,0.00969700,1.15356863,0.14238463,0.00194338
0.12306153,1.98309743,0.00000001,0.80598655,0.00300585,0.00919328,1.14858389,0.13881752,0.00190657
0.12906453,1.96246299,0.00000001,0.79519222,0.00282532,0.00865422,1.14181458,0.13503736,0.00186694
0.13506753,1.93875900,0.00000000,0.78310139,0.00263782,0.00808905,1.13331030,0.13109303,0.00182489
0.14107054,1.91216529,0.00000000,0.76984143,0.00244596,0.00750706,1.12308471,0.12702882,0.00178071
0.14707354,1.88279682,0.00000000,0.75551189,0.00225237,0.00691730,1.11111519,0.12288320,0.00173468
0.15307654,1.85070415,0.00000000,0.74018308,0.00205964,0.00632839,1.09734559,0.11868797,0.00168699
0.15907954,1.81587932,0.00000000,0.72389710,0.00187015,0.00574823,1.08169189,0.11446791,0.00163778
0.16508254,1.77826642,0.00000000,0.70667086,0.00168610,0.00518390,1.06405040,0.11024086,0.00158714
0.17108554,1.73777615,0.00000000,0.68850110,0.00150938,0.00464150,1.04430790,0.10601818,0.00153511
0.17708854,1.69430326,0.00000000,0.66937085,0.00134156,0.00412607,1.02235312,0.10180562,0.00148172
0.18309155,1.64774563,0.00000000,0.64925673,0.00118390,0.00364158,0.99808881,0.09760444,0.00142696
0.18909455,1.59802367,0.00000000,0.62813682,0.00103730,0.00319093,0.97144346,0.09341262,0.00137084
0.19509755,1.54509863,0.00000000,0.60599826,0.00090236,0.00277599,0.94238214,0.08922630,0.00131339
0.20110055,1.48898879,0.00000000,0.58284428,0.00077935,0.00239768,0.91091554,0.08504110,0.00125465
0.20710355,1.42978226,0.00000000,0.55870000,0.00066828,0.00205606,0.87710680,0.08085338,0.00119470
0.21310655,1.36764584,0.00000000,0.53361690,0.00056894,0.00175046,0.84107563,0.07666131,0.00113369
0.21910955,1.30282923,0.00000000,0.50767541,0.00048089,0.00147958,0.80299951,0.07246574,0.00107180
0.22511256,1.23566453,0.00000000,0.48098574,0.00040355,0.00124165,0.76311190,0.06827076,0.00100925
0.23111556,1.16656107,0.00000000,0.45368684,0.00033622,0.00103449,0.72169765,0.06408400,0.00094635
0.23711856,1.09599605,0.00000000,0.42594360,0.00027811,0.00085571,0.67908581,0.05991665,0.00088340
0.24312156,1.02450160,0.00000000,0.39794258,0.00022839,0.00070274,0.63564039,0.05578316,0.00082077
0.24912456,0.95264900,0.00000000,0.36988651,0.00018622,0.00057298,0.59174953,0.05170082,0.00075885
0.25512756,0.88103122,0.00000000,0.34198801,0.00015074,0.00046382,0.54781377,0.04768905,0.00069801
0.26113057,0.81024458,0.00000000,0.31446276,0.00012115,0.00037276,0.50423398,0.04376862,0.00063866
0.26713357,0.74087063,0.00000000,0.28752272,0.00009666,0.00029742,0.46139953,0.03996080,0.00058118
0.27313657,0.67345914,0.00000000,0.26136962,0.00007657,0.00023561,0.41967744,0.03628652,0.00052590
0.27913957,0.60851295,0.00000000,0.23618904,0.00006022,0.00018531,0.37940274,0.03276549,0.00047315
0.28514257,0.54647543,0.00000000,0.21214545,0.00004702,0.00014469,0.34087060,0.02941553,0.00042318
0.29114557,0.48772070,0.00000000,0.18937828,0.00003645,0.00011217,0.30433030,0.02625192,0.00037623
0.29714857,0.43254725,0.00000000,0.16799919,0.00002806,0.00008633,0.26998141,0.02328694,0.00033246
0.30315158,0.38117456,0.00000000,0.14809062,0.00002144,0.00006597,0.23797187,0.02052955,0.00029196
0.30915458,0.33374298,0.00000000,0.12970539,0.00001627,0.00005005,0.20839813,0.01798526,0.00025479
0.31515758,0.29031634,0.00000000,0.11286757,0.00001225,0.00003770,0.18130708,0.01565612,0.00022094
0.32116058,0.25088698,0.00000000,0.09757418,0.00000916,0.00002819,0.15669941,0.01354085,0.00019036
0.32716358,0.21538273,0.00000000,0.08379767,0.00000680,0.00002093,0.13453425,0.01163513,0.00016296
0.33316658,0.18367539,0.00000000,0.07148909,0.00000501,0.00001543,0.11473461,0.00993190,0.00013859
0.33916958,0.15558998,0.00000000,0.06058152,0.00000367,0.00001129,0.09719352,0.00842180,0.00011709
0.34517259,0.13091455,0.00000000,0.05099375,0.00000267,0.00000820,0.08178017,0.00709361,0.00009828
0.35117559,0.10940989,0.00000000,0.04263397,0.00000192,0.00000592,0.06834626,0.00593473,0.00008194
0.35717859,0.09081880,0.00000000,0.03540330,0.00000138,0.00000424,0.05673182,0.00493163,0.00006786
0.36318159,0.07487466,0.00000000,0.02919912,0.00000098,0.00000301,0.04677076,0.00407023,0.00005582
0.36918459,0.06130901,0.00000000,0.02391792,0.00000069,0.00000213,0.03829564,0.00333639,0.00004561
0.37518759,0.04985808,0.00000000,0.01945789,0.00000048,0.00000149,0.03114178,0.00271612,0.00003702
0.38119060,0.04026808,0.00000000,0.01572094,0.00000034,0.00000104,0.02515068,0.00219599,0.00002984
0.38719360,0.03229933,0.00000000,0.01261435,0.00000023,0.00000072,0.02017260,0.00176322,0.00002389
0.39319660,0.02572924,0.00000000,0.01005189,0.00000016,0.00000049,0.01606846,0.00140597,0.00001899
0.39919960,0.02035427,0.00000000,0.00795466,0.00000011,0.00000033,0.01271104,0.00111334,0.00001500
0.40520260,0.01599095,0.00000000,0.00625145,0.00000007,0.00000023,0.00998568,0.00087550,0.00001176
0.41120560,0.01247607,0.00000000,0.00487888,0.00000005,0.00000015,0.00779040,0.00068368,0.00000916
0.41720860,0.00966635,0.00000000,0.00378126,0.00000003,0.00000010,0.00603563,0.00053018,0.00000709
0.42321161,0.00743744,0.00000000,0.00291021,0.00000002,0.00000007,0.00464369,0.00040827,0.00000545
0.42921461,0.00568274,0.00000000,0.00222424,0.00000001,0.00000004,0.00354795,0.00031220,0.00000415
0.43521761,0.00431183,0.00000000,0.00168811,0.00000001,0.00000003,0.00269192,0.00023707,0.00000315
0.44122061,0.00324886,0.00000000,0.00127229,0.00000001,0.00000002,0.00202821,0.00017876,0.00000237
0.44722361,0.00243089,0.00000000,0.00095220,0.00000000,0.00000001,0.00151750,0.00013385,0.00000177
0.45322661,0.00180617,0.00000000,0.00070766,0.00000000,0.00000001,0.00112747,0.00009952,0.00000131
0.45922961,0.00133263,0.00000000,0.00052225,0.00000000,0.00000000,0.00083185,0.00007348,0.00000097
0.46523262,0.00097638,0.00000000,0.00038272,0.00000000,0.00000000,0.00060945,0.00005387,0.00000071
0.47123562,0.00071036,0.00000000,0.00027850,0.00000000,0.00000000,0.00044339,0.00003921,0.00000051
0.47723862,0.00051320,0.00000000,0.00020125,0.00000000,0.00000000,0.00032032,0.00002835,0.00000037
0.48324162,0.00036817,0.00000000,0.00014440,0.00000000,0.00000000,0.00022979,0.00002035,0.00000027
0.48924462,0.00026227,0.00000000,0.00010289,0.00000000,0.00000000,0.00016369,0.00001450,0.00000019
0.49524762,0.00018552,0.00000000,0.00007279,0.00000000,0.00000000,0.00011579,0.00001026,0.00000013
0.50125063,0.00013031,0.00000000,0.00005114,0.00000000,0.00000000,0.00008133,0.00000721,0.00000009
0.50725363,0.00009089,0.00000000,0.00003567,0.00000000,0.00000000,0.00005673,0.00000503,0.00000007
0.51325663,0.00006295,0.00000000,0.00002471,0.00000000,0.00000000,0.00003929,0.00000349,0.00000005
0.51925963,0.00004329,0.00000000,0.00001700,0.00000000,0.00000000,0.00002702,0.00000240,0.00000003
0.52526263,0.00002956,0.00000000,0.00001161,0.00000000,0.00000000,0.00001845,0.00000164,0.00000002
0.53126563,0.00002005,0.00000000,0.00000787,0.00000000,0.00000000,0.00001251,0.00000111,0.00000001
0.53726863,0.00001350,0.00000000,0.00000530,0.00000000,0.00000000,0.00000842,0.00000075,0.00000001
0.54327164,0.00000902,0.00000000,0.00000354,0.00000000,0.00000000,0.00000563,0.00000050,0.00000001
0.54927464,0.00000599,0.00000000,0.00000235,0.00000000,0.00000000,0.00000374,0.00000033,0.00000000
0.55527764,0.00000395,0.00000000,0.00000155,0.00000000,0.00000000,0.00000246,0.00000022,0.00000000
0.56128064,0.00000258,0.00000000,0.00000102,0.00000000,0.00000000,0.00000161,0.00000014,0.00000000
0.56728364,0.00000168,0.00000000,0.00000066,0.00000000,0.00000000,0.00000105,0.00000009,0.00000000
0.57328664,0.00000108,0.00000000,0.00000043,0.00000000,0.00000000,0.00000068,0.00000006,0.00000000
0.57928964,0.00000069,0.00000000,0.00000027,0.00000000,0.00000000,0.00000043,0.00000004,0.00000000
0.58529265,0.00000044,0.00000000,0.00000017,0.00000000,0.00000000,0.00000028,0.00000002,0.00000000
0.59129565,0.00000028,0.00000000,0.00000011,0.00000000,0.00000000,0.00000017,0.00000002,0.00000000
0.59729865,0.00000018,0.00000000,0.00000007,0.00000000,0.00000000,0.00000011,0.00000001,0.00000000
0.60330165,0.00000011,0.00000000,0.00000004,0.00000000,0.00000000,0.00000007,0.00000001,0.00000000
0.60930465,0.00000007,0.00000000,0.00000003,0.00000000,0.00000000,0.00000004,0.00000000,0.00000000
0.61530765,0.00000004,0.00000000,0.00000002,0.00000000,0.00000000,0.00000003,0.00000000,0.00000000
0.62131066,0.00000003,0.00000000,0.00000001,0.00000000,0.00000000,0.00000002,0.00000000,0.00000000
0.62731366,0.00000002,0.00000000,0.00000001,0.00000000,0.00000000,0.00000001,0.00000000,0.00000000
0.63331666,0.00000001,0.00000000,0.00000000,0.00000000,0.00000000,0.00000001,0.00000000,0.00000000
0.63931966,0.00000001,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.64532266,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.65132566,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.65732866,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.66333167,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.66933467,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.67533767,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.68134067,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.68734367,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.69334667,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.69934967,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.70535268,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.71135568,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.71735868,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.72336168,0.00000001,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.72936468,0.00000001,0.00000000,0.00000000,0.00000001,0.00000000,0.00000000,0.00000000,0.00000000
0.73536768,0.00000002,0.00000000,0.00000000,0.00000001,0.00000000,0.00000000,0.00000000,0.00000000
0.74137069,0.00000003,0.00000000,0.00000000,0.00000002,0.00000000,0.00000000,0.00000000,0.00000000
0.74737369,0.00000005,0.00000000,0.00000000,0.00000003,0.00000000,0.00000000,0.00000000,0.00000000
0.75337669,0.00000008,0.00000001,0.00000000,0.00000004,0.00000000,0.00000000,0.00000001,0.00000000
0.75937969,0.00000012,0.00000001,0.00000000,0.00000007,0.00000001,0.00000000,0.00000001,0.00000000
0.76538269,0.00000020,0.00000002,0.00000000,0.00000011,0.00000001,0.00000001,0.00000002,0.00000000
0.77138569,0.00000031,0.00000002,0.00000000,0.00000017,0.00000002,0.00000001,0.00000003,0.00000000
0.77738869,0.00000048,0.00000004,0.00000000,0.00000027,0.00000003,0.00000001,0.00000004,0.00000000
0.78339170,0.00000074,0.00000006,0.00000000,0.00000042,0.00000004,0.00000002,0.00000006,0.00000000
0.78939470,0.00000114,0.00000009,0.00000000,0.00000064,0.00000007,0.00000003,0.00000009,0.00000000
0.79539770,0.00000173,0.00000014,0.00000000,0.00000098,0.00000010,0.00000005,0.00000014,0.00000000
0.80140070,0.00000262,0.00000021,0.00000000,0.00000147,0.00000016,0.00000007,0.00000021,0.00000000
0.80740370,0.00000393,0.00000031,0.00000000,0.00000221,0.00000024,0.00000010,0.00000032,0.00000000
0.81340670,0.00000587,0.00000047,0.00000000,0.00000329,0.00000035,0.00000015,0.00000048,0.00000000
0.81940970,0.00000868,0.00000069,0.00000000,0.00000487,0.00000052,0.00000023,0.00000071,0.00000000
0.82541271,0.00001277,0.00000101,0.00000000,0.00000715,0.00000076,0.00000033,0.00000104,0.00000000
0.83141571,0.00001863,0.00000148,0.00000000,0.00001042,0.00000111,0.00000048,0.00000151,0.00000000
0.83741871,0.00002699,0.00000213,0.00000000,0.00001508,0.00000161,0.00000070,0.00000219,0.00000000
0.84342171,0.00003883,0.00000306,0.00000000,0.00002167,0.00000232,0.00000100,0.00000315,0.00000000
0.84942471,0.00005545,0.00000436,0.00000000,0.00003091,0.00000330,0.00000142,0.00000450,0.00000000
0.85542771,0.00007863,0.00000617,0.00000000,0.00004377,0.00000467,0.00000201,0.00000637,0.00000000
0.86143072,0.00011069,0.00000867,0.00000000,0.00006154,0.00000657,0.00000283,0.00000896,0.00000000
0.86743372,0.00015470,0.00001209,0.00000000,0.00008590,0.00000917,0.00000394,0.00001252,0.00000000
0.87343672,0.00021466,0.00001674,0.00000000,0.00011905,0.00001270,0.00000546,0.00001736,0.00000000
0.87943972,0.00029573,0.00002301,0.00000000,0.00016380,0.00001747,0.00000750,0.00002389,0.00000000
0.88544272,0.00040449,0.00003141,0.00000000,0.00022376,0.00002386,0.00001023,0.00003266,0.00000000
0.89144572,0.00054928,0.00004255,0.00000000,0.00030348,0.00003235,0.00001386,0.00004432,0.00000000
0.89744872,0.00074054,0.00005724,0.00000000,0.00040864,0.00004354,0.00001863,0.00005971,0.00000001
0.90345173,0.00099124,0.00007644,0.00000000,0.00054630,0.00005819,0.00002487,0.00007987,0.00000001
0.90945473,0.00131727,0.00010136,0.00000000,0.00072508,0.00007721,0.00003297,0.00010608,0.00000001
0.91545773,0.00173799,0.00013343,0.00000000,0.00095547,0.00010171,0.00004338,0.00013986,0.00000001
0.92146073,0.00227661,0.00017440,0.00000000,0.00125003,0.00013302,0.00005668,0.00018309,0.00000002
0.92746373,0.00296076,0.00022629,0.00000000,0.00162366,0.00017272,0.00007352,0.00023795,0.00000002
0.93346673,0.00382286,0.00029153,0.00000000,0.00209383,0.00022266,0.00009467,0.00030704,0.00000003
0.93946973,0.00490057,0.00037288,0.00000000,0.00268078,0.00028498,0.00012104,0.00039334,0.00000004
0.94547274,0.00623699,0.00047350,0.00000000,0.00340762,0.00036213,0.00015365,0.00050027,0.00000005
0.95147574,0.00788090,0.00059696,0.00000000,0.00430046,0.00045686,0.00019364,0.00063172,0.00000006
0.95747874,0.00988664,0.00074720,0.00000000,0.00538828,0.00057223,0.00024228,0.00079198,0.00000008
0.96348174,0.01231382,0.00092855,0.00000000,0.00670281,0.00071160,0.00030097,0.00098577,0.00000010
0.96948474,0.01522680,0.00114563,0.00000000,0.00827821,0.00087855,0.00037118,0.00121817,0.00000012
0.97548774,0.01869374,0.00140332,0.00000000,0.01015051,0.00107690,0.00045449,0.00149456,0.00000015
0.98149075,0.02278534,0.00170662,0.00000000,0.01235696,0.00131054,0.00055251,0.00182051,0.00000018
0.98749375,0.02757315,0.00206059,0.00000000,0.01493507,0.00158344,0.00066684,0.00220162,0.00000022
0.99349675,0.03312752,0.00247010,0.00000000,0.01792153,0.00189943,0.00079906,0.00264340,0.00000027
0.99949975,0.03951511,0.00293976,0.00000000,0.02135084,0.00226213,0.00095061,0.00315106,0.00000032
1.00550275,0.04679605,0.00347360,0.00000000,0.02525381,0.00267475,0.00112280,0.00372926,0.00000038
1.01150575,0.05502079,0.00407491,0.00000000,0.02965590,0.00313994,0.00131664,0.00438188,0.00000044
1.01750875,0.06422677,0.00474602,0.00000000,0.03457541,0.00365958,0.00153287,0.00511176,0.00000052
1.02351176,0.07443497,0.00548797,0.00000000,0.04002171,0.00423461,0.00177180,0.00592042,0.00000060
1.02951476,0.08564649,0.00630036,0.00000000,0.04599347,0.00486482,0.00203327,0.00680780,0.00000069
1.03551776,0.09783941,0.00718109,0.00000000,0.05247697,0.00554872,0.00231658,0.00777200,0.00000079
1.04152076,0.11096594,0.00812619,0.00000000,0.05944474,0.00628334,0.00262041,0.00880909,0.00000090
1.04752376,0.12495028,0.00912967,0.00000000,0.06685443,0.00706416,0.00294281,0.00991291,0.00000102
1.05352676,0.13968714,0.01018344,0.00000000,0.07464817,0.00788502,0.00328116,0.01107499,0.00000114
1.05952976,0.15504124,0.01127732,0.00000000,0.08275232,0.00873809,0.00363214,0.01228451,0.00000126
1.06553277,0.17084791,0.01239905,0.00000000,0.09107797,0.00961397,0.00399180,0.01352832,0.00000139
1.07153577,0.18691482,0.01353452,0.00000000,0.09952189,0.01050173,0.00435558,0.01479117,0.00000153
1.07753877,0.20302497,0.01466792,0.00000000,0.10796824,0.01138913,0.00471840,0.01605583,0.00000166
1.08354177,0.21894083,0.01578213,0.00000000,0.11629085,0.01226289,0.00507475,0.01730355,0.00000179
1.08954477,0.23440977,0.01685910,0.00000000,0.12435613,0.01310892,0.00541882,0.01851441,0.00000192
1.09554777,0.24917030,0.01788030,0.00000000,0.13202645,0.01391275,0.00574469,0.01966783,0.00000204
1.10155078,0.26295924,0.01882724,0.00000000,0.13916397,0.01465991,0.00604643,0.02074316,0.00000216
1.10755378,0.27551942,0.01968204,0.00000000,0.14563469,0.01533633,0.00631834,0.02172029,0.00000226
1.11355678,0.28660754,0.02042796,0.00000000,0.15131255,0.01592883,0.00655507,0.02258022,0.00000236
1.11955978,0.29600196,0.02104997,0.00000000,0.15608357,0.01642548,0.00675186,0.02330574,0.00000244
1.12556278,0.30351012,0.02153523,0.00000000,0.15984961,0.01681607,0.00690462,0.02388194,0.00000250
1.13156578,0.30897501,0.02187354,0.00000000,0.16253170,0.01709239,0.00701016,0.02429676,0.00000255
1.13756878,0.31228068,0.02205770,0.00000000,0.16407284,0.01724858,0.00706622,0.02454139,0.00000258
1.14357179,0.31335633,0.02208375,0.00000000,0.16443999,0.01728127,0.00707159,0.02461058,0.00000259
1.14957479,0.31217880,0.02195114,0.00000000,0.16362524,0.01718978,0.00702616,0.02450286,0.00000259
1.15557779,0.30877343,0.02166272,0.00000000,0.16164612,0.01697606,0.00693091,0.02422053,0.00000256
1.16158079,0.30321314,0.02122464,0.00000000,0.15854495,0.01664468,0.00678787,0.02376963,0.00000252
1.16758379,0.29561583,0.02064617,0.00000000,0.15438733,0.01620265,0.00660006,0.02315972,0.00000246
1.17358679,0.28614023,0.01993930,0.00000000,0.14925986,0.01565918,0.00637137,0.02240351,0.00000238
1.17958979,0.27498038,0.01911843,0.00000000,0.14326712,0.01502532,0.00610646,0.02151647,0.00000229
1.18559280,0.26235906,0.01819977,0.00000000,0.13652814,0.01431366,0.00581055,0.02051625,0.00000219
1.19159580,0.24852037,0.01720090,0.00000000,0.12917245,0.01353784,0.00548929,0.01942213,0.00000207
1.19759880,0.23372193,0.01614017,0.00000000,0.12133603,0.01271219,0.00514856,0.01825440,0.00000195
1.20360180,0.21822700,0.01503615,0.00000000,0.11315710,0.01185123,0.00479432,0.01703376,0.00000183
1.20960480,0.20229681,0.01390711,0.00000000,0.10477217,0.01096929,0.00443240,0.01578067,0.00000169
1.21560780,0.18618348,0.01277052,0.00000000,0.09631240,0.01008012,0.00406838,0.01451484,0.00000156
1.22161081,0.17012369,0.01164265,0.00000000,0.08790035,0.00919655,0.00370746,0.01325474,0.00000143
1.22761381,0.15433342,0.01053821,0.00000000,0.07964731,0.00833022,0.00335430,0.01201717,0.00000130
1.23361681,0.13900380,0.00947007,0.00000000,0.07165125,0.00749135,0.00301299,0.01081695,0.00000117
1.23961981,0.12429823,0.00844912,0.00000000,0.06399536,0.00668860,0.00268699,0.00966674,0.00000105
1.24562281,0.11035060,0.00748413,0.00000000,0.05674733,0.00592902,0.00237905,0.00857683,0.00000093
1.25162581,0.09726486,0.00658177,0.00000000,0.04995908,0.00521798,0.00209129,0.00755519,0.00000082
1.25762881,0.08511552,0.00574666,0.00000000,0.04366723,0.00455926,0.00182513,0.00660749,0.00000072
1.26363182,0.07394913,0.00498151,0.00000000,0.03789386,0.00395511,0.00158142,0.00573719,0.00000063
1.26963482,0.06378652,0.00428723,0.00000000,0.03264783,0.00340639,0.00136041,0.00494577,0.00000054
1.27563782,0.05462560,0.00366324,0.00000000,0.02792620,0.00291274,0.00116189,0.00423292,0.00000046
1.28164082,0.04644458,0.00310760,0.00000000,0.02371600,0.00247276,0.00098521,0.00359682,0.00000039
1.28764382,0.03920536,0.00261731,0.00000000,0.01999601,0.00208417,0.00082941,0.00303438,0.00000033
1.29364682,0.03285695,0.00218856,0.00000000,0.01673853,0.00174405,0.00069323,0.00254151,0.00000028
1.29964982,0.02733887,0.00181691,0.00000000,0.01391116,0.00144895,0.00057525,0.00211343,0.00000023
1.30565283,0.02258423,0.00149754,0.00000000,0.01147840,0.00119515,0.00047392,0.00174483,0.00000019
1.31165583,0.01852259,0.00122546,0.00000000,0.00940312,0.00097873,0.00038764,0.00143019,0.00000016
1.31765883,0.01508236,0.00099561,0.00000000,0.00764776,0.00079575,0.00031479,0.00116387,0.00000013
1.32366183,0.01219295,0.00080306,0.00000000,0.00617545,0.00064233,0.00025379,0.00094034,0.00000010
1.32966483,0.00978632,0.00064310,0.00000000,0.00495080,0.00051478,0.00020315,0.00075429,0.00000008
1.33566783,0.00779833,0.00051131,0.00000000,0.00394053,0.00040959,0.00016144,0.00060071,0.00000007
1.34167084,0.00616957,0.00040361,0.00000000,0.00311390,0.00032355,0.00012738,0.00047497,0.00000005
1.34767384,0.00484596,0.00031631,0.00000000,0.00244303,0.00025376,0.00009978,0.00037285,0.00000004
1.35367684,0.00377900,0.00024611,0.00000000,0.00190293,0.00019759,0.00007760,0.00029059,0.00000003
1.35967984,0.00292580,0.00019012,0.00000000,0.00147160,0.00015275,0.00005992,0.00022485,0.00000003
1.36568284,0.00224897,0.00014581,0.00000000,0.00112987,0.00011724,0.00004593,0.00017273,0.00000002
1.37168584,0.00171631,0.00011102,0.00000000,0.00086127,0.00008934,0.00003496,0.00013175,0.00000001
1.37768884,0.00130040,0.00008393,0.00000000,0.00065182,0.00006759,0.00002642,0.00009976,0.00000001
1.38369185,0.00097821,0.00006299,0.00000000,0.00048976,0.00005077,0.00001982,0.00007500,0.00000001
1.38969485,0.00073056,0.00004694,0.00000000,0.00036535,0.00003786,0.00001476,0.00005598,0.00000001
1.39569785,0.00054169,0.00003473,0.00000000,0.00027059,0.00002803,0.00001091,0.00004148,0.00000000
1.40170085,0.00039877,0.00002551,0.00000000,0.00019897,0.00002060,0.00000801,0.00003052,0.00000000
1.40770385,0.00029145,0.00001860,0.00000000,0.00014525,0.00001504,0.00000584,0.00002229,0.00000000
1.41370685,0.00021148,0.00001347,0.00000000,0.00010528,0.00001089,0.00000423,0.00001617,0.00000000
1.41970985,0.00015235,0.00000968,0.00000000,0.00007576,0.00000784,0.00000304,0.00001164,0.00000000
1.42571286,0.00010897,0.00000691,0.00000000,0.00005412,0.00000560,0.00000217,0.00000832,0.00000000
1.43171586,0.00007738,0.00000489,0.00000000,0.00003839,0.00000397,0.00000153,0.00000591,0.00000000
1.43771886,0.00005456,0.00000344,0.00000000,0.00002704,0.00000279,0.00000108,0.00000416,0.00000000
1.44372186,0.00003819,0.00000240,0.00000000,0.00001890,0.00000195,0.00000075,0.00000291,0.00000000
1.44972486,0.00002655,0.00000167,0.00000000,0.00001312,0.00000136,0.00000052,0.00000203,0.00000000
1.45572786,0.00001833,0.00000115,0.00000000,0.00000905,0.00000093,0.00000036,0.00000140,0.00000000
1.46173087,0.00001257,0.00000078,0.00000000,0.00000619,0.00000064,0.00000025,0.00000097,0.00000000
1.46773387,0.00000858,0.00000053,0.00000000,0.00000421,0.00000043,0.00000017,0.00000067,0.00000000
1.47373687,0.00000584,0.00000036,0.00000001,0.00000285,0.00000029,0.00000012,0.00000047,0.00000000
1.47973987,0.00000399,0.00000024,0.00000001,0.00000193,0.00000020,0.00000008,0.00000034,0.00000000
1.48574287,0.00000277,0.00000016,0.00000002,0.00000131,0.00000014,0.00000006,0.00000026,0.00000000
1.49174587,0.00000201,0.00000010,0.00000003,0.00000090,0.00000009,0.00000005,0.00000024,0.00000000
1.49774887,0.00000160,0.00000007,0.00000004,0.00000066,0.00000007,0.00000004,0.00000025,0.00000000
1.50375188,0.00000147,0.00000004,0.00000007,0.00000053,0.00000006,0.00000004,0.00000031,0.00000000
1.50975488,0.00000160,0.00000003,0.00000011,0.00000049,0.00000006,0.00000005,0.00000043,0.00000000
1.51575788,0.00000202,0.00000002,0.00000016,0.00000054,0.00000007,0.00000007,0.00000061,0.00000000
1.52176088,0.00000278,0.00000001,0.00000024,0.00000069,0.00000008,0.00000011,0.00000091,0.00000000
1.52776388,0.00000399,0.00000001,0.00000036,0.00000095,0.00000012,0.00000016,0.00000134,0.00000000
1.53376688,0.00000582,0.00000000,0.00000053,0.00000136,0.00000017,0.00000023,0.00000198,0.00000000
1.53976988,0.00000851,0.00000000,0.00000079,0.00000197,0.00000025,0.00000034,0.00000292,0.00000000
