energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,S_s_up,S_p_up,Y_p_up,Y_d_up
-3.19659830,1.91024467,0.00153892,0.07677151,1.14767770,1.29287990,0.00390426,0.11295482,0.10521677,0.11775908
-3.19059530,1.99717768,0.00170462,0.07890130,1.19311855,1.35923795,0.00405857,0.11810815,0.10984328,0.12149843
-3.18459230,2.07793749,0.00188141,0.08070659,1.23309777,1.42248892,0.00420113,0.12276719,0.11405970,0.12478322
-3.17858929,2.15169689,0.00206878,0.08216225,1.26698083,1.48212307,0.00433073,0.12686571,0.11781389,0.12757647
-3.17258629,2.21779475,0.00226592,0.08325081,1.29425755,1.53773003,0.00444647,0.13034805,0.12106284,0.12985215
-3.16658329,2.27575106,0.00247169,0.08396278,1.31455691,1.58900694,0.00454771,0.13317075,0.12377389,0.13159561
-3.16058029,2.32527494,0.00268461,0.08429670,1.32765684,1.63576178,0.00463412,0.13530381,0.12592546,0.13280363
-3.15457729,2.36626541,0.00290285,0.08425892,1.33348879,1.67791212,0.00470564,0.13673152,0.12750754,0.13348399
-3.14857429,2.39880530,0.00312424,0.08386321,1.33213685,1.71547949,0.00476251,0.13745279,0.12852176,0.13365485
-3.14257129,2.42314874,0.00334626,0.08313007,1.32383155,1.74857972,0.00480520,0.13748106,0.12898115,0.13334373
-3.13656828,2.43970332,0.00356612,0.08208602,1.30893875,1.77741035,0.00483441,0.13684384,0.12890954,0.13258638
-3.13056528,2.44900822,0.00378078,0.08076274,1.28794424,1.80223578,0.00485106,0.13558171,0.12834070,0.13142540
-3.12456228,2.45170960,0.00398705,0.07919608,1.26143490,1.82337145,0.00485626,0.13374713,0.12731727,0.12990893
-3.11855928,2.44853507,0.00418163,0.07742519,1.23007734,1.84116816,0.00485128,0.13140289,0.12588951,0.12808925
-3.11255628,2.44026842,0.00436123,0.07549159,1.19459510,1.85599754,0.00483753,0.12862043,0.12411395,0.12602154
-3.10655328,2.42772636,0.00452267,0.07343834,1.15574555,1.86823974,0.00481658,0.12547797,0.12205199,0.12376270
-3.10055028,2.41173801,0.00466300,0.07130927,1.11429733,1.87827401,0.00479008,0.12205868,0.11976852,0.12137041
-3.09454727,2.39312832,0.00477955,0.06914833,1.07100945,1.88647264,0.00475984,0.11844881,0.11733052,0.11890229
-3.08854427,2.37270558,0.00487008,0.06699898,1.02661263,1.89319838,0.00472773,0.11473590,0.11480582,0.11641528
-3.08254127,2.35125316,0.00493287,0.06490374,0.98179361,1.89880530,0.00469573,0.11100713,0.11226191,0.11396517
-3.07653827,2.32952515,0.00496673,0.06290371,0.93718260,1.90364232,0.00466590,0.10734775,0.10976475,0.11160628
-3.07053527,2.30824509,0.00497112,0.06103821,0.89334428,1.90805886,0.00464034,0.10383970,0.10737781,0.10939110
-3.06453227,2.28810688,0.00494615,0.05934440,0.85077199,1.91241152,0.00462120,0.10056028,0.10516107,0.10737009
-3.05852926,2.26977667,0.00489255,0.05785688,0.80988509,1.91707058,0.00461061,0.09758104,0.10317011,0.10559137
-3.05252626,2.25389454,0.00481173,0.05660728,0.77102906,1.92242527,0.00461065,0.09496671,0.10145519,0.10410031
-3.04652326,2.24107476,0.00470566,0.05562379,0.73447781,1.92888665,0.00462331,0.09277421,0.10006040,0.10293903
-3.04052026,2.23190362,0.00457683,0.05493069,0.70043772,1.93688720,0.00465039,0.09105176,0.09902283,0.10214581
-3.03451726,2.22693418,0.00442817,0.05454776,0.66905288,1.94687645,0.00469348,0.08983802,0.09837168,0.10175424
-3.02851426,2.22667745,0.00426296,0.05448973,0.64041095,1.95931231,0.00475387,0.08916134,0.09812749,0.10179235
-3.02251126,2.23159015,0.00408469,0.05476568,0.61454930,1.97464815,0.00483246,0.08903905,0.09830144,0.10228156
-3.01650825,2.24205930,0.00389698,0.05537854,0.59146090,1.99331612,0.00492974,0.08947689,0.09889472,0.10323565
-3.01050525,2.25838467,0.00370345,0.05632455,0.57109998,2.01570740,0.00504568,0.09046857,0.09989806,0.10465973
-3.00450225,2.28076002,0.00350763,0.05759294,0.55338700,2.04215056,0.00517975,0.09199553,0.10129156,0.10654929
-2.99849925,2.30925469,0.00331286,0.05916574,0.53821313,2.07288945,0.00533082,0.09402697,0.10304469,0.10888944
-2.99249625,2.34379696,0.00312223,0.06101773,0.52544414,2.10806201,0.00549723,0.09652013,0.10511666,0.11165444
-2.98649325,2.38416077,0.00293850,0.06311665,0.51492380,2.14768161,0.00567674,0.09942095,0.10745714,0.11480749
-2.98049025,2.42995714,0.00276408,0.06542368,0.50647709,2.19162242,0.00586660,0.10266503,0.11000737,0.11830098
-2.97448724,2.48063166,0.00260102,0.06789411,0.49991306,2.23960999,0.00606359,0.10617909,0.11270157,0.12207706
-2.96848424,2.53546861,0.00245103,0.07047830,0.49502788,2.29121807,0.00626413,0.10988266,0.11546880,0.12606871
-2.96248124,2.59360243,0.00231545,0.07312281,0.49160785,2.34587231,0.00646432,0.11369020,0.11823508,0.13020118
-2.95647824,2.65403635,0.00219534,0.07577177,0.48943266,2.40286093,0.00666012,0.11751352,0.12092569,0.13439387
-2.95047524,2.71566779,0.00209153,0.07836836,0.48827890,2.46135225,0.00684741,0.12126434,0.12346770,0.13856240
-2.94447224,2.77731947,0.00200464,0.08085635,0.48792369,2.52041833,0.00702214,0.12485705,0.12579251,0.14262106
-2.93846923,2.83777504,0.00193520,0.08318172,0.48814858,2.57906370,0.00718045,0.12821140,0.12783829,0.14648523
-2.93246623,2.89581763,0.00188363,0.08529418,0.48874342,2.63625783,0.00731878,0.13125520,0.12955227,0.15007399
-2.92646323,2.95026938,0.00185039,0.08714860,0.48951021,2.69096983,0.00743397,0.13392660,0.13089267,0.15331252
-2.92046023,3.00003019,0.00183593,0.08870630,0.49026675,2.74220363,0.00752333,0.13617622,0.13183033,0.15613438
-2.91445723,3.04411390,0.00184079,0.08993613,0.49084999,2.78903204,0.00758473,0.13796868,0.13234970,0.15848343
-2.90845423,3.08168018,0.00186557,0.09081523,0.49111898,2.83062807,0.00761665,0.13928363,0.13244948,0.16031548
-2.90245123,3.11206071,0.00191094,0.09132965,0.49095730,2.86629217,0.00761816,0.14011623,0.13214249,0.16159941
-2.89644822,3.13477882,0.00197764,0.09147453,0.49027492,2.89547430,0.00758896,0.14047692,0.13145515,0.16231787
-2.89044522,3.14956161,0.00206639,0.09125415,0.48900958,2.91778998,0.00752936,0.14039063,0.13042629,0.16246751
-2.88444222,3.15634466,0.00217790,0.09068160,0.48712746,2.93303000,0.00744023,0.13989535,0.12910553,0.16205869
-2.87843922,3.15526918,0.00231275,0.08977828,0.48462344,2.94116364,0.00732292,0.13904019,0.12755132,0.16111478
-2.87243622,3.14667239,0.00247134,0.08857316,0.48152073,2.94233562,0.00717928,0.13788302,0.12582859,0.15967104
-2.86643322,3.13107172,0.00265379,0.08710188,0.47787018,2.93685741,0.00701150,0.13648778,0.12400634,0.15777326
-2.86043022,3.10914405,0.00285989,0.08540576,0.47374906,2.92519359,0.00682212,0.13492162,0.12215511,0.15547599
-2.85442721,3.08170114,0.00308898,0.08353068,0.46925956,2.90794413,0.00661388,0.13325197,0.12034456,0.15284080
-2.84842421,3.04966244,0.00333990,0.08152593,0.46452691,2.88582368,0.00638971,0.13154371,0.11864125,0.14993430
-2.84242121,3.01402658,0.00361095,0.07944312,0.45969714,2.85963883,0.00615264,0.12985662,0.11710671,0.14682626
-2.83641821,2.97584273,0.00389982,0.07733502,0.45493454,2.83026423,0.00590576,0.12824308,0.11579587,0.14358775
-2.83041521,2.93618264,0.00420361,0.07525454,0.45041872,2.79861861,0.00565213,0.12674629,0.11475595,0.14028943
-2.82441221,2.89611438,0.00451878,0.07325374,0.44634126,2.76564114,0.00539479,0.12539896,0.11402572,0.13700005
-2.81840920,2.85667820,0.00484128,0.07138294,0.44290200,2.73226904,0.00513668,0.12422258,0.11363531,0.13378511
-2.81240620,2.81886500,0.00516651,0.06968993,0.44030478,2.69941655,0.00488063,0.12322722,0.11360638,0.13070584
-2.80640320,2.78359751,0.00548947,0.06821925,0.43875287,2.66795572,0.00462935,0.12241188,0.11395271,0.12781840
-2.80040020,2.75171438,0.00580486,0.06701166,0.43844385,2.63869901,0.00438538,0.12176540,0.11468101,0.12517331
-2.79439720,2.72395683,0.00610719,0.06610359,0.43956422,2.61238390,0.00415112,0.12126771,0.11579208,0.12281517
-2.78839420,2.70095797,0.00639094,0.06552677,0.44228375,2.58965933,0.00392879,0.12089150,0.11728206,0.12078257
-2.78239120,2.68323429,0.00665074,0.06530795,0.44674967,2.57107399,0.00372043,0.12060407,0.11914364,0.11910817
-2.77638819,2.67117936,0.00688146,0.06546871,0.45308092,2.55706650,0.00352789,0.12036936,0.12136742,0.11781903
-2.77038519,2.66505939,0.00707845,0.06602532,0.46136270,2.54795723,0.00335285,0.12015005,0.12394297,0.11693693
-2.76438219,2.66501060,0.00723762,0.06698875,0.47164143,2.54394212,0.00319682,0.11990943,0.12685984,0.11647888
-2.75837919,2.67103837,0.00735560,0.06836472,0.48392050,2.54508835,0.00306108,0.11961332,0.13010829,0.11645761
-2.75237619,2.68301811,0.00742986,0.07015384,0.49815694,2.55133211,0.00294678,0.11923153,0.13367975,0.11688210
-2.74637319,2.70069807,0.00745876,0.07235184,0.51425927,2.56247868,0.00285487,0.11873921,0.13756701,0.11775804
-2.74037019,2.72370410,0.00744162,0.07494984,0.53208674,2.57820503,0.00278612,0.11811772,0.14176420,0.11908831
-2.73436718,2.75154649,0.00737878,0.07793467,0.55145005,2.59806509,0.00274114,0.11735520,0.14626638,0.12087327
-2.72836418,2.78362918,0.00727149,0.08128925,0.57211369,2.62149793,0.00272038,0.11644676,0.15106906,0.12311101
-2.72236118,2.81926108,0.00712197,0.08499297,0.59379987,2.64783883,0.00272413,0.11539435,0.15616740,0.12579742
-2.71635818,2.85766982,0.00693328,0.08902212,0.61619405,2.67633327,0.00275254,0.11420629,0.16155534,0.12892619
-2.71035518,2.89801752,0.00670924,0.09335026,0.63895186,2.70615373,0.00280561,0.11289659,0.16722462,0.13248863
-2.70435218,2.93941848,0.00645430,0.09794861,0.66170720,2.73641877,0.00288318,0.11148399,0.17316377,0.13647331
-2.69834917,2.98095826,0.00617340,0.10278635,0.68408137,2.76621424,0.00298496,0.10999092,0.17935714,0.14086572
-2.69234617,3.02171388,0.00587185,0.10783096,0.70569276,2.79461576,0.00311053,0.10844238,0.18578390,0.14564768
-2.68634317,3.06077429,0.00555513,0.11304838,0.72616681,2.82071193,0.00325930,0.10686474,0.19241729,0.15079681
-2.68034017,3.09726066,0.00522880,0.11840326,0.74514583,2.84362746,0.00343054,0.10528466,0.19922394,0.15628592
-2.67433717,3.13034574,0.00489831,0.12385900,0.76229842,2.86254546,0.00362334,0.10372802,0.20616342,0.16208240
-2.66833417,3.15927177,0.00456887,0.12937787,0.77732789,2.87672804,0.00383664,0.10221905,0.21318805,0.16814779
-2.66233117,3.18336620,0.00424537,0.13492104,0.78997974,2.88553462,0.00406915,0.10077957,0.22024293,0.17443732
-2.65632816,3.20205505,0.00393224,0.14044864,0.80004753,2.88843734,0.00431943,0.09942844,0.22726636,0.18089979
-2.65032516,3.21487333,0.00363341,0.14591979,0.80737740,2.88503313,0.00458578,0.09818120,0.23419051,0.18747753
-2.64432216,3.22147262,0.00335220,0.15129277,0.81187082,2.87505220,0.00486633,0.09704993,0.24094248,0.19410672
-2.63831916,3.22162565,0.00309136,0.15652516,0.81348570,2.85836281,0.00515894,0.09604327,0.24744565,0.20071800
-2.63231616,3.21522810,0.00285296,0.16157420,0.81223594,2.83497251,0.00546127,0.09516665,0.25362146,0.20723733
-2.62631316,3.20229793,0.00263846,0.16639720,0.80818952,2.80502599,0.00577077,0.09442267,0.25939136,0.21358728
-2.62031016,3.18297243,0.00244872,0.17095211,0.80146525,2.76879987,0.00608467,0.09381160,0.26467915,0.21968852
-2.61430715,3.15750363,0.00228398,0.17519832,0.79222854,2.72669499,0.00640005,0.09333196,0.26941349,0.22546167
-2.60830415,3.12625210,0.00214396,0.17909748,0.78068627,2.67922646,0.00671385,0.09298124,0.27353051,0.23082935
-2.60230115,3.08967984,0.00202789,0.18261462,0.76708107,2.62701200,0.00702291,0.09275653,0.27697650,0.23571840
-2.59629815,3.04834219,0.00193455,0.18571925,0.75168527,2.57075894,0.00732406,0.09265518,0.27971053,0.24006222
-2.59029515,3.00287911,0.00186235,0.18838665,0.73479459,2.51125020,0.00761415,0.09267544,0.28170693,0.24380309
-2.58429215,2.95400580,0.00180940,0.19059914,0.71672179,2.44932942,0.00789015,0.09281691,0.28295738,0.24689445
-2.57828914,2.90250255,0.00177356,0.19234732,0.69779046,2.38588547,0.00814924,0.09308093,0.28347276,0.24930291
-2.57228614,2.84920387,0.00175251,0.19363136,0.67832886,2.32183635,0.00838885,0.09347077,0.28328430,0.25101016
-2.56628314,2.79498650,0.00174385,0.19446199,0.65866411,2.25811256,0.00860683,0.09399167,0.28244433,0.25201431
-2.56028014,2.74075634,0.00174508,0.19486145,0.63911647,2.19563988,0.00880147,0.09465067,0.28102619,0.25233100
-2.55427714,2.68743396,0.00175377,0.19486406,0.61999399,2.13532185,0.00897162,0.09545623,0.27912352,0.25199388
-2.54827414,2.63593882,0.00176752,0.19451655,0.60158738,2.07802170,0.00911674,0.09641774,0.27684879,0.25105459
-2.54227114,2.58717211,0.00178407,0.19387800,0.58416521,2.02454432,0.00923700,0.09754480,0.27433105,0.24958223
-2.53626813,2.54199844,0.00180134,0.19301936,0.56796947,1.97561830,0.00933331,0.09884638,0.27171308,0.24766212
-2.53026513,2.50122672,0.00181746,0.19202251,0.55321144,1.93187856,0.00940731,0.10032994,0.26914785,0.24539411
-2.52426213,2.46559056,0.00183082,0.19097887,0.54006816,1.89385012,0.00946144,0.10200047,0.26679443,0.24289030
-2.51825913,2.43572898,0.00184007,0.18998755,0.52867939,1.86193350,0.00949885,0.10385953,0.26481352,0.24027223
-2.51225613,2.41216784,0.00184419,0.18915302,0.51914517,1.83639241,0.00952336,0.10590441,0.26336265,0.23766767
-2.50625313,2.39530286,0.00184246,0.18858233,0.51152422,1.81734442,0.00953938,0.10812732,0.26259125,0.23520702
-2.50025013,2.38538495,0.00183450,0.18838200,0.50583312,1.80475498,0.00955179,0.11051481,0.26263568,0.23301944
-2.49424712,2.38250835,0.00182023,0.18865458,0.50204636,1.79843548,0.00956576,0.11304742,0.26361446,0.23122882
-2.48824412,2.38660243,0.00179988,0.18949499,0.50009732,1.79804556,0.00958661,0.11569943,0.26562372,0.22994971
-2.48224112,2.39742749,0.00177398,0.19098684,0.49988017,1.80309974,0.00961957,0.11843906,0.26873319,0.22928328
-2.47623812,2.41457484,0.00174333,0.19319865,0.50125270,1.81297846,0.00966961,0.12122878,0.27298272,0.22931355
-2.47023512,2.43747156,0.00170894,0.19618042,0.50403989,1.82694326,0.00974119,0.12402593,0.27837948,0.23010389
-2.46423212,2.46538977,0.00167203,0.19996044,0.50803826,1.84415557,0.00983807,0.12678363,0.28489613,0.23169410
-2.45822911,2.49746031,0.00163398,0.20454263,0.51302081,1.86369855,0.00996308,0.12945183,0.29246977,0.23409805
-2.45222611,2.53269056,0.00159628,0.20990458,0.51874239,1.88460122,0.01011798,0.13197857,0.30100198,0.23730202
-2.44622311,2.56998597,0.00156051,0.21599634,0.52494536,1.90586410,0.01030328,0.13431134,0.31035993,0.24126403
-2.44022011,2.60817459,0.00152827,0.22274014,0.53136545,1.92648524,0.01051816,0.13639855,0.32037851,0.24591392
-2.43421711,2.64603419,0.00150117,0.23003115,0.53773748,1.94548605,0.01076042,0.13819093,0.33086364,0.25115451
-2.42821411,2.68232092,0.00148078,0.23773924,0.54380108,1.96193572,0.01102649,0.13964300,0.34159650,0.25686377
-2.42221111,2.71579904,0.00146858,0.24571185,0.54930602,1.97497375,0.01131149,0.14071431,0.35233879,0.26289784
-2.41620810,2.74527067,0.00146597,0.25377774,0.55401719,1.98382973,0.01160933,0.14137065,0.36283878,0.26909503
-2.41020510,2.76960482,0.00147421,0.26175178,0.55771913,1.98783993,0.01191296,0.14158497,0.37283803,0.27528059
-2.40420210,2.78776486,0.00149438,0.26944032,0.56021999,1.98646029,0.01221449,0.14133815,0.38207857,0.28127198
-2.39819910,2.79883374,0.00152742,0.27664721,0.56135492,1.97927560,0.01250556,0.14061951,0.39031026,0.28688474
-2.39219610,2.80203604,0.00157402,0.28318002,0.56098878,1.96600480,0.01277758,0.13942703,0.39729823,0.29193833
-2.38619310,2.79675638,0.00163466,0.28885635,0.55901826,1.94650245,0.01302204,0.13776733,0.40282990,0.29626211
-2.38019010,2.78255346,0.00170957,0.29350989,0.55537320,1.92075654,0.01323082,0.13565543,0.40672148,0.29970092
-2.37418709,2.75916940,0.00179872,0.29699590,0.55001725,1.88888300,0.01339653,0.13311423,0.40882370,0.30212012
-2.36818409,2.72653405,0.00190178,0.29919603,0.54294784,1.85111713,0.01351271,0.13017385,0.40902641,0.30340995
-2.36218109,2.68476402,0.00201813,0.30002210,0.53419539,1.80780259,0.01357412,0.12687070,0.40726194,0.30348881
-2.35617809,2.63415673,0.00214682,0.29941873,0.52382179,1.75937814,0.01357687,0.12324650,0.40350714,0.30230565
-2.35017509,2.57517938,0.00228659,0.29736480,0.51191831,1.70636300,0.01351858,0.11934716,0.39778389,0.29984106
-2.34417209,2.50845357,0.00243585,0.29387354,0.49860285,1.64934097,0.01339842,0.11522166,0.39015815,0.29610721
-2.33816908,2.43473603,0.00259271,0.28899141,0.48401666,1.58894417,0.01321710,0.11092082,0.38073768,0.29114674
-2.33216608,2.35489627,0.00275495,0.28279580,0.46832064,1.52583666,0.01297684,0.10649624,0.36966831,0.28503043
-2.32616308,2.26989212,0.00292010,0.27539172,0.45169136,1.46069864,0.01268122,0.10199921,0.35712927,0.27785419
-2.32016008,2.18074401,0.00308545,0.26690762,0.43431690,1.39421149,0.01233503,0.09747976,0.34332751,0.26973511
-2.31415708,2.08850925,0.00324808,0.25749066,0.41639265,1.32704429,0.01194408,0.09298588,0.32849152,0.26080718
-2.30815408,1.99425706,0.00340497,0.24730162,0.39811729,1.25984192,0.01151499,0.08856283,0.31286470,0.25121664
-2.30215108,1.89904547,0.00355303,0.23650969,0.37968895,1.19321520,0.01105491,0.08425268,0.29669877,0.24111730
-2.29614807,1.80390078,0.00368919,0.22528743,0.36130185,1.12773315,0.01057135,0.08009397,0.28024737,0.23066602
-2.29014507,1.70980021,0.00381048,0.21380603,0.34314337,1.06391750,0.01007191,0.07612160,0.26376011,0.22001854
-2.28414207,1.61765807,0.00391413,0.20223111,0.32539167,1.00223931,0.00956408,0.07236679,0.24747725,0.20932572
-2.27813907,1.52831574,0.00399766,0.19071922,0.30821392,0.94311772,0.00905509,0.06885722,0.23162523,0.19873047
-2.27213607,1.44253522,0.00405893,0.17941492,0.29176506,0.88692050,0.00855173,0.06561726,0.21641297,0.18836519
-2.26613307,1.36099608,0.00409625,0.16844877,0.27618709,0.83396616,0.00806025,0.06266826,0.20202920,0.17834998
-2.26013007,1.28429526,0.00410840,0.15793591,0.26160883,0.78452709,0.00758625,0.06002883,0.18864053,0.16879134
-2.25412706,1.21294913,0.00409472,0.14797539,0.24814597,0.73883360,0.00713465,0.05771521,0.17639045,0.15978152
-2.24812406,1.14739720,0.00405513,0.13864999,0.23590134,0.69707810,0.00670967,0.05574152,0.16539893,0.15139826
-2.24212106,1.08800655,0.00399010,0.13002661,0.22496533,0.65941929,0.00631477,0.05411993,0.15576264,0.14370496
-2.23611806,1.03507656,0.00390068,0.12215691,0.21541623,0.62598584,0.00595272,0.05286084,0.14755558,0.13675104
-2.23011506,0.98884322,0.00378848,0.11507817,0.20732046,0.59687937,0.00562558,0.05197287,0.14082999,0.13057254
-2.22411206,0.94948248,0.00365557,0.10881435,0.20073259,0.57217639,0.00533476,0.05146282,0.13561743,0.12519273
-2.21810905,0.91711261,0.00350448,0.10337708,0.19569519,0.55192927,0.00508101,0.05133545,0.13192990,0.12062277
-2.21210605,0.89179518,0.00333806,0.09876662,0.19223832,0.53616615,0.00486450,0.05159327,0.12976098,0.11686238
-2.20610305,0.87353488,0.00315946,0.09497280,0.19037887,0.52488979,0.00468481,0.05223624,0.12908681,0.11390041
-2.20010005,0.86227839,0.00297199,0.09197577,0.19011967,0.51807583,0.00454099,0.05326141,0.12986708,0.11171542
-2.19409705,0.85791255,0.00277905,0.08974671,0.19144863,0.51567037,0.00443155,0.05466258,0.13204593,0.11027624
-2.18809405,0.86026243,0.00258403,0.08824843,0.19433769,0.51758745,0.00435453,0.05643004,0.13555279,0.10954258
-2.18209105,0.86908959,0.00239023,0.08743600,0.19874213,0.52370663,0.00430752,0.05855024,0.14030324,0.10946566
-2.17608804,0.88409115,0.00220079,0.08725734,0.20459987,0.53387092,0.00428767,0.06100572,0.14620003,0.10998903
-2.17008504,0.90490009,0.00201860,0.08765387,0.21183128,0.54788551,0.00429175,0.06377496,0.15313417,0.11104944
-2.16408204,0.93108689,0.00184627,0.08856139,0.22033928,0.56551732,0.00431621,0.06683245,0.16098623,0.11257798
-2.15807904,0.96216314,0.00168609,0.08991094,0.23000992,0.58649568,0.00435723,0.07014887,0.16962794,0.11450137
-2.15207604,0.99758675,0.00153996,0.09162992,0.24071342,0.61051408,0.00441080,0.07369134,0.17892395,0.11674333
-2.14607304,1.03676906,0.00140944,0.09364342,0.25230565,0.63723310,0.00447280,0.07742380,0.18873391,0.11922626
-2.14007004,1.07908344,0.00129567,0.09587562,0.26463005,0.66628428,0.00453908,0.08130742,0.19891476,0.12187287
-2.13406703,1.12387523,0.00119944,0.09825140,0.27751990,0.69727492,0.00460556,0.08530116,0.20932317,0.12460792
-2.12806403,1.17047254,0.00112116,0.10069798,0.29080076,0.72979351,0.00466836,0.08936232,0.21981811,0.12735996
-2.12206103,1.21819757,0.00106088,0.10314668,0.30429314,0.76341555,0.00472386,0.09344705,0.23026344,0.13006297
-2.11605803,1.26637801,0.00101837,0.10553461,0.31781522,0.79770969,0.00476884,0.09751099,0.24053050,0.13265780
-2.11005503,1.31435808,0.00099304,0.10780628,0.33118545,0.83224371,0.00480052,0.10150975,0.25050049,0.13509354
-2.10405203,1.36150893,0.00098409,0.10991518,0.34422508,0.86659042,0.00481668,0.10539949,0.26006679,0.13732851
-2.09804902,1.40723814,0.00099046,0.11182503,0.35676045,0.90033322,0.00481571,0.10913738,0.26913690,0.13933109
-2.09204602,1.45099819,0.00101089,0.11351097,0.36862501,0.93307127,0.00479667,0.11268209,0.27763423,0.14108022
-2.08604302,1.49229375,0.00104395,0.11496033,0.37966117,0.96442423,0.00475929,0.11599420,0.28549949,0.14256566
-2.08004002,1.53068803,0.00108810,0.11617332,0.38972183,0.99403675,0.00470400,0.11903669,0.29269188,0.14378800
-2.07403702,1.56580804,0.00114170,0.11716324,0.39867167,1.02158250,0.00463192,0.12177534,0.29918991,0.14475841
-2.06803402,1.59734910,0.00120303,0.11795656,0.40638839,1.04676818,0.00454480,0.12417916,0.30499198,0.14549832
-2.06203102,1.62507868,0.00127037,0.11859262,0.41276376,1.06933721,0.00444503,0.12622094,0.31011677,0.14603887
-2.05602801,1.64883966,0.00134202,0.11912313,0.41770458,1.08907347,0.00433552,0.12787766,0.31460329,0.14642030
-2.05002501,1.66855307,0.00141633,0.11961138,0.42113380,1.10580488,0.00421964,0.12913105,0.31851080,0.14669132
-2.04402201,1.68422032,0.00149173,0.12013121,0.42299148,1.11940688,0.00410114,0.12996807,0.32191842,0.14690835
-2.03801901,1.69592466,0.00156678,0.12076572,0.42323594,1.12980553,0.00398407,0.13038142,0.32492447,0.14713476
-2.03201601,1.70383181,0.00164022,0.12160578,0.42184486,1.13698026,0.00387263,0.13036998,0.32764553,0.14744008
-2.02601301,1.70818917,0.00171093,0.12274827,0.41881635,1.14096572,0.00377114,0.12993915,0.33021504,0.14789906
-2.02001001,1.70932351,0.00177801,0.12429411,0.41417000,1.14185272,0.00368386,0.12910112,0.33278144,0.14859067
-2.01400700,1.70763641,0.00184077,0.12634601,0.40794762,1.13978769,0.00361497,0.12787491,0.33550575,0.14959688
-2.00800400,1.70359731,0.00189876,0.12900604,0.40021381,1.13497060,0.00356842,0.12628630,0.33855853,0.15100127
-2.00200100,1.69773378,0.00195170,0.13237287,0.39105606,1.12765088,0.00354784,0.12436743,0.34211614,0.15288736
-1.99599800,1.69061870,0.00199954,0.13653896,0.38058437,1.11812140,0.00355649,0.12215630,0.34635636,0.15533672
-1.98999500,1.68285472,0.00204241,0.14158745,0.36893027,1.10671040,0.00359717,0.11969592,0.35145329,0.15842675
-1.98399200,1.67505574,0.00208057,0.14758905,0.35624523,1.09377143,0.00367213,0.11703325,0.35757174,0.16222827
-1.97798899,1.66782643,0.00211440,0.15459887,0.34269841,1.07967169,0.00378304,0.11421800,0.36486121,0.16680291
-1.97198599,1.66174003,0.00214436,0.16265341,0.32847376,1.06477916,0.00393093,0.11130124,0.37344962,0.17220034
-1.96598299,1.65731562,0.00217092,0.17176773,0.31376657,1.04944899,0.00411615,0.10833389,0.38343711,0.17845560
-1.95997999,1.65499596,0.00219454,0.18193300,0.29877948,1.03400999,0.00433836,0.10536518,0.39489018,0.18558651
-1.95397699,1.65512694,0.00221563,0.19311462,0.28371826,1.01875174,0.00459653,0.10244121,0.40783653,0.19359136
-1.94797399,1.65793996,0.00223449,0.20525091,0.26878730,1.00391329,0.00488890,0.09960359,0.42226082,0.20244713
-1.94197099,1.66353848,0.00225130,0.21825268,0.25418518,0.98967399,0.00521310,0.09688819,0.43810181,0.21210820
-1.93596798,1.67188963,0.00226607,0.23200369,0.24010036,0.97614718,0.00556611,0.09432430,0.45525106,0.22250589
-1.92996498,1.68282173,0.00227869,0.24636201,0.22670726,0.96337714,0.00594434,0.09193389,0.47355338,0.23354880
-1.92396198,1.69602826,0.00228887,0.26116253,0.21416283,0.95133976,0.00634376,0.08973139,0.49280917,0.24512406
-1.91795898,1.71107832,0.00229616,0.27622031,0.20260377,0.93994675,0.00675991,0.08772364,0.51277883,0.25709955
-1.91195598,1.72743348,0.00230002,0.29133499,0.19214449,0.92905360,0.00718808,0.08591028,0.53318883,0.26932700
-1.90595298,1.74447021,0.00229977,0.30629590,0.18287585,0.91847060,0.00762338,0.08428442,0.55373967,0.28164596
-1.89994997,1.76150722,0.00229473,0.32088788,0.17486471,0.90797664,0.00806087,0.08283352,0.57411513,0.29388843
-1.89394697,1.77783612,0.00228415,0.33489749,0.16815433,0.89733485,0.00849568,0.08154055,0.59399262,0.30588408
-1.88794397,1.79275418,0.00226737,0.34811939,0.16276539,0.88630935,0.00892315,0.08038528,0.61305416,0.31746578
-1.88194097,1.80559741,0.00224378,0.36036270,0.15869782,0.87468211,0.00933887,0.07934555,0.63099754,0.32847519
-1.87593797,1.81577241,0.00221292,0.37145699,0.15593300,0.86226897,0.00973886,0.07839868,0.64754712,0.33876830
-1.86993497,1.82278531,0.00217446,0.38125769,0.15443650,0.84893396,0.01011960,0.07752268,0.66246392,0.34822048
-1.86393197,1.82626639,0.00212831,0.38965076,0.15416102,0.83460109,0.01047809,0.07669740,0.67555442,0.35673101
-1.85792896,1.82598932,0.00207458,0.39655629,0.15504957,0.81926295,0.01081194,0.07590549,0.68667786,0.36422677
-1.85192596,1.82188384,0.00201361,0.40193104,0.15703850,0.80298566,0.01111935,0.07513315,0.69575163,0.37066502
-1.84592296,1.81404171,0.00194599,0.40576980,0.16006055,0.78590992,0.01139910,0.07437065,0.70275465,0.37603504
-1.83991996,1.80271538,0.00187254,0.40810546,0.16404764,0.76824806,0.01165059,0.07361257,0.70772854,0.38035876
-1.83391696,1.78830991,0.00179430,0.40900793,0.16893320,0.75027735,0.01187376,0.07285791,0.71077673,0.38369012
