energy_ev,total_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,Na_s_up,Se_s_up,Se_p_up
-3.01650825,3.34404707,1.65559931,0.88749829,0.01200682,0.46062768,0.08515420,0.03730822,2.27870321
-3.01050525,3.28717967,1.60279978,0.86956278,0.01195183,0.45884424,0.08406810,0.03625405,2.23254188
-3.00450225,3.24106061,1.55493058,0.85550719,0.01190393,0.45802117,0.08345641,0.03531664,2.19363082
-2.99849925,3.20629023,1.51242968,0.84559896,0.01186163,0.45813873,0.08337276,0.03450849,2.16247002
-2.99249625,3.18328994,1.47563131,0.84003019,0.01182301,0.45916074,0.08386457,0.03384033,2.13944060
-2.98649325,3.17229626,1.44476523,0.83891278,0.01178582,0.46103702,0.08497116,0.03332079,2.12479910
-2.98049025,3.17335863,1.41995850,0.84227534,0.01174757,0.46370616,0.08672212,0.03295603,2.11867414
-2.97448724,3.18634047,1.40123942,0.85006209,0.01170570,0.46709842,0.08913572,0.03274952,2.12106524
-2.96848424,3.21092367,1.38854327,0.86213370,0.01165770,0.47113872,0.09221764,0.03270182,2.13184394
-2.96248124,3.24661584,1.38171921,0.87826998,0.01160120,0.47574955,0.09595995,0.03281046,2.15075686
-2.95647824,3.29276024,1.38053821,0.89817428,0.01153417,0.48085352,0.10034056,0.03306994,2.17743056
-2.95047524,3.34854794,1.38470129,0.92147965,0.01145499,0.48637574,0.10532295,0.03347175,2.21137810
-2.94447224,3.41303205,1.39384796,0.94775635,0.01136255,0.49224556,0.11085644,0.03400465,2.25200710
-2.93846923,3.48514358,1.40756443,0.97652078,0.01125636,0.49839798,0.11687691,0.03465484,2.29862924
-2.93246623,3.56370894,1.42539153,1.00724552,0.01113661,0.50477441,0.12330792,0.03540643,2.35047105
-2.92646323,3.64746878,1.44683216,1.03937024,0.01100419,0.51132298,0.13006234,0.03624188,2.40668602
-2.92046023,3.73509817,1.47135835,1.07231340,0.01086069,0.51799836,0.13704425,0.03714250,2.46636792
-2.91445723,3.82522792,1.49841791,1.10548436,0.01070843,0.52476114,0.14415127,0.03808910,2.52856538
-2.90845423,3.91646695,1.52744087,1.13829577,0.01055035,0.53157695,0.15127708,0.03906258,2.59229755
-2.90245123,4.00742549,1.55784582,1.17017584,0.01038998,0.53841534,0.15831407,0.04004451,2.65657079
-2.89644822,4.09673901,1.58904627,1.20058035,0.01023136,0.54524855,0.16515613,0.04101782,2.72039625
-2.89044522,4.18309227,1.62045723,1.22900406,0.01007886,0.55205026,0.17170132,0.04196724,2.78280797
-2.88444222,4.26524322,1.65150207,1.25499112,0.00993711,0.55879450,0.17785437,0.04287989,2.84288117
-2.87843922,4.34204616,1.68161963,1.27814435,0.00981082,0.56545466,0.18352905,0.04374555,2.89975032
-2.87243622,4.41247332,1.71027166,1.29813304,0.00970463,0.57200267,0.18865006,0.04455699,2.95262640
-2.86643322,4.47563435,1.73695034,1.31469897,0.00962294,0.57840851,0.19315461,0.04531009,3.00081274
-2.86043022,4.53079271,1.76118586,1.32766049,0.00956977,0.58463987,0.19699351,0.04600381,3.04371890
-2.85442721,4.57737838,1.78255366,1.33691456,0.00954856,0.59066201,0.20013173,0.04664005,3.08087177
-2.84842421,4.61499605,1.80068115,1.34243647,0.00956208,0.59643780,0.20254853,0.04722333,3.11192357
-2.84242121,4.64342834,1.81525359,1.34427739,0.00961225,0.60192783,0.20423697,0.04776043,3.13665608
-2.83641821,4.66263362,1.82601884,1.34255979,0.00970007,0.60709061,0.20520316,0.04825981,3.15498078
-2.83041521,4.67273827,1.83279066,1.33747072,0.00982551,0.61188268,0.20546489,0.04873099,3.16693489
-2.82441221,4.67402353,1.83545043,1.32925339,0.00998746,0.61625877,0.20505013,0.04918391,3.17267306
-2.81840920,4.66690721,1.83394706,1.31819719,0.01018372,0.62017176,0.20399518,0.04962823,3.17245521
-2.81240620,4.65192110,1.82829511,1.30462658,0.01041099,0.62357269,0.20234274,0.05007261,3.16663074
-2.80640320,4.62968474,1.81857101,1.28888928,0.01066493,0.62641062,0.20013995,0.05052412,3.15561995
-2.80040020,4.60087688,1.80490771,1.27134421,0.01094024,0.62863246,0.19743646,0.05098760,3.13989322
-2.79439720,4.56620564,1.78748775,1.25234956,0.01123077,0.63018283,0.19428268,0.05146528,3.11994918
-2.78839420,4.52637890,1.76653526,1.23225162,0.01152969,0.63100406,0.19072822,0.05195641,3.09629250
-2.78239120,4.48207625,1.74230700,1.21137454,0.01182962,0.63103623,0.18682065,0.05245709,3.06941270
-2.77638819,4.43392352,1.71508312,1.19001164,0.01212288,0.63021755,0.18260450,0.05296024,3.03976463
-2.77038519,4.38247147,1.68515783,1.16841841,0.01240166,0.62848488,0.17812066,0.05345580,3.00775177
-2.76438219,4.32817912,1.65283049,1.14680741,0.01265826,0.62577469,0.17340605,0.05393100,2.97371289
-2.75837919,4.27140278,1.61839748,1.12534530,0.01288533,0.62202428,0.16849361,0.05437083,2.93791283
-2.75237619,4.21239098,1.58214528,1.10415192,0.01307606,0.61717332,0.16341247,0.05475866,2.90053766
-2.74637319,4.15128554,1.54434483,1.08330148,0.01322439,0.61116573,0.15818845,0.05507692,2.86169440
-2.74037019,4.08812847,1.50524758,1.06282555,0.01332522,0.60395179,0.15284458,0.05530788,2.82141525
-2.73436718,4.02287445,1.46508318,1.04271779,0.01337455,0.59549038,0.14740176,0.05543450,2.77966597
-2.72836418,3.95540793,1.42405891,1.02294008,0.01336957,0.58575136,0.14187942,0.05544120,2.73635807
-2.72236118,3.88556416,1.38236069,1.00342971,0.01330880,0.57471783,0.13629617,0.05531470,2.69136389
-2.71635818,3.81315290,1.34015561,0.98410722,0.01319211,0.56238829,0.13067035,0.05504474,2.64453410
-2.71035518,3.73798369,1.29759559,0.96488476,0.01302073,0.54877852,0.12502049,0.05462467,2.59571646
-2.70435218,3.65989149,1.25482200,0.94567423,0.01279719,0.53392308,0.11936565,0.05405201,2.54477500
-2.69834917,3.57876135,1.21197086,0.92639520,0.01252529,0.51787631,0.11372560,0.05332874,2.49160878
-2.69234617,3.49455099,1.16917817,0.90698206,0.01220994,0.50071282,0.10812087,0.05246151,2.43616912
-2.68634317,3.40731020,1.12658512,0.88739027,0.01185705,0.48252736,0.10257272,0.05146161,2.37847453
-2.68034017,3.31719619,1.08434269,0.86760125,0.01147335,0.46343403,0.09710298,0.05034480,2.31862276
-2.67433717,3.22448399,1.04261539,0.84762605,0.01106619,0.44356489,0.09173381,0.04913092,2.25679909
-2.66833417,3.12957163,1.00158390,0.82750730,0.01064333,0.42306796,0.08648745,0.04784336,2.19328071
-2.66233117,3.03297948,0.96144622,0.80731975,0.01021275,0.40210461,0.08138590,0.04650837,2.12843673
-2.65632816,2.93534408,0.92241747,0.78716902,0.00978239,0.38084656,0.07645067,0.04515423,2.06272395
-2.65032516,2.83740640,0.88472807,0.76718898,0.00935999,0.35947240,0.07170246,0.04381032,1.99667841
-2.64432216,2.73999514,0.84862047,0.74753763,0.00895285,0.33816396,0.06716102,0.04250620,1.93090317
-2.63831916,2.64400580,0.81434461,0.72839183,0.00856767,0.31710247,0.06284492,0.04127052,1.86605276
-2.63231616,2.55037634,0.78215225,0.70994105,0.00821040,0.29646478,0.05877148,0.04013012,1.80281514
-2.62631316,2.46006073,0.75229056,0.69238049,0.00788608,0.27641970,0.05495669,0.03910902,1.74189186
-2.62031016,2.37400142,0.72499530,0.67590393,0.00759875,0.25712466,0.05141528,0.03822764,1.68397746
-2.61430715,2.29310213,0.70048402,0.66069657,0.00735141,0.23872273,0.04816073,0.03750203,1.62973907
-2.60830415,2.21820236,0.67894978,0.64692834,0.00714596,0.22134023,0.04520542,0.03694332,1.57979717
-2.60230115,2.15005465,0.66055558,0.63474805,0.00698322,0.20508486,0.04256076,0.03655736,1.53470844
-2.59629815,2.08930593,0.64543014,0.62427863,0.00686298,0.19004456,0.04023736,0.03634450,1.49495170
-2.59029515,2.03648373,0.63366519,0.61561372,0.00678406,0.17628701,0.03824525,0.03629963,1.46091728
-2.58429215,1.99198793,0.62531450,0.60881599,0.00674442,0.16385989,0.03659401,0.03641236,1.43290073
-2.57828914,1.95608852,0.62039474,0.60391705,0.00674134,0.15279170,0.03529300,0.03666750,1.41110082
-2.57228614,1.92892919,0.61888832,0.60091922,0.00677151,0.14309332,0.03435148,0.03704561,1.39562196
-2.56628314,1.91053665,0.62074787,0.59979882,0.00683125,0.13475999,0.03377870,0.03752378,1.38648086
-2.56028014,1.90083482,0.62590221,0.60051108,0.00691671,0.12777372,0.03358397,0.03807649,1.38361682
-2.55427714,1.89966307,0.63426354,0.60299606,0.00702399,0.12210602,0.03377664,0.03867660,1.38690506
-2.54827414,1.90679733,0.64573522,0.60718542,0.00714938,0.11772078,0.03436595,0.03929634,1.39617217
-2.54227114,1.92197251,0.66021973,0.61300961,0.00728950,0.11457715,0.03536086,0.03990833,1.41121258
-2.53626813,1.94490491,0.67762632,0.62040476,0.00744147,0.11263223,0.03676971,0.04048658,1.43180511
-2.53026513,1.97531310,0.69787763,0.62931913,0.00760297,0.11184364,0.03859981,0.04100737,1.45772835
-2.52426213,2.01293569,0.72091488,0.63971833,0.00777240,0.11217160,0.04085685,0.04145004,1.48877398
-2.51825913,2.05754506,0.74670119,0.65158912,0.00794885,0.11358054,0.04354431,0.04179763,1.52475695
-2.51225613,2.10895571,0.77522263,0.66494131,0.00813220,0.11604025,0.04666269,0.04203734,1.56552204
-2.50625313,2.16702685,0.80648675,0.67980762,0.00832300,0.11952634,0.05020873,0.04216082,1.61094599
-2.50025013,2.23165876,0.84051859,0.69624132,0.00852248,0.12402013,0.05417454,0.04216428,1.66093527
-2.49424712,2.30278295,0.87735423,0.71431171,0.00873241,0.12950796,0.05854681,0.04204835,1.71541935
-2.48824412,2.38034682,0.91703201,0.73409753,0.00895498,0.13597990,0.06330599,0.04181784,1.77433984
-2.48224112,2.46429329,0.95958194,0.75567871,0.00919267,0.14342799,0.06842563,0.04148129,1.83763610
-2.47623812,2.55453681,1.00501373,0.77912663,0.00944805,0.15184409,0.07387181,0.04105039,1.90522811
-2.47023512,2.65093705,1.05330400,0.80449363,0.00972363,0.16121740,0.07960284,0.04053932,1.97699764
-2.46423212,2.75327173,1.10438356,0.83180213,0.01002169,0.17153183,0.08556913,0.03996401,2.05276871
-2.45822911,2.86121043,1.15812520,0.86103404,0.01034410,0.18276337,0.09171337,0.03934133,2.13228877
-2.45222611,2.97429084,1.21433295,0.89212109,0.01069219,0.19487753,0.09797102,0.03868835,2.21521146
-2.44622311,3.09189917,1.27273338,0.92493656,0.01106661,0.20782698,0.10427111,0.03802156,2.30108245
-2.44022011,3.21325607,1.33296967,0.95928912,0.01146727,0.22154968,0.11053736,0.03735624,2.38932906
-2.43421711,3.33740911,1.39459871,0.99491902,0.01189323,0.23596738,0.11668957,0.03670584,2.47925466
-2.42821411,3.46323292,1.45709195,1.03149712,0.01234272,0.25098481,0.12264534,0.03608151,2.57003848
-2.42221111,3.58943723,1.51983996,1.06862700,0.01281313,0.26648944,0.12832188,0.03549178,2.66074118
-2.41620810,3.71458312,1.58216075,1.10585011,0.01330108,0.28235206,0.13363807,0.03494234,2.75031623
-2.41020510,3.83710717,1.64331191,1.14265403,0.01380249,0.29842802,0.13851656,0.03443596,2.83762707
-2.40420210,3.95535291,1.70250607,1.17848360,0.01431271,0.31455922,0.14288578,0.03397257,2.92146961
-2.39819910,4.06760848,1.75892927,1.21275463,0.01482667,0.33057681,0.14668193,0.03354940,3.00059919
-2.39219610,4.17214940,1.81176164,1.24486960,0.01533900,0.34630444,0.14985074,0.03316131,3.07376141
-2.38619310,4.26728471,1.86019963,1.27423503,0.01584427,0.36156207,0.15234896,0.03280114,3.13972543
-2.38019010,4.35140477,1.90347892,1.30027960,0.01633710,0.37617004,0.15414547,0.03246013,3.19731873
-2.37418709,4.42302899,1.94089720,1.32247248,0.01681239,0.38995340,0.15522210,0.03212843,3.24546183
-2.36818409,4.48085135,1.97183578,1.34034121,0.01726544,0.40274633,0.15557390,0.03179557,3.28320170
-2.36218109,4.52378202,1.99577927,1.35348810,0.01769211,0.41439624,0.15520907,0.03145097,3.30974251
-2.35617809,4.55098340,2.01233242,1.36160485,0.01808894,0.42476771,0.15414838,0.03108438,3.32447245
-2.35017509,4.56189893,2.02123343,1.36448449,0.01845320,0.43374585,0.15242425,0.03068631,3.32698553
-2.34417209,4.55627360,2.02236319,1.36203023,0.01878297,0.44123904,0.15007946,0.03024839,3.31709748
-2.33816908,4.53416531,2.01574994,1.35426088,0.01907716,0.44718099,0.14716551,0.02976365,3.29485514
-2.33216608,4.49594661,2.00156931,1.34131252,0.01933542,0.45153190,0.14374087,0.02922677,3.26053887
-2.32616308,4.44229675,1.98013953,1.32343636,0.01955816,0.45427884,0.13986901,0.02863416,3.21465802
-2.32016008,4.37418463,1.95191224,1.30099296,0.01974640,0.45543524,0.13561648,0.02798404,3.15793965
-2.31415708,4.29284318,1.91745912,1.27444289,0.01990166,0.45503966,0.13105096,0.02727644,3.09131103
-2.30815408,4.19973660,1.87745504,1.24433444,0.02002588,0.45315377,0.12623948,0.02651306,3.01587662
-2.30215108,4.09652177,1.83265852,1.21128869,0.02012121,0.44985989,0.12124689,0.02569722,2.93289068
-2.29614807,3.98500544,1.78389017,1.17598272,0.02018993,0.44525798,0.11613448,0.02483362,2.84372650
-2.29014507,3.86709916,1.73201029,1.13913152,0.02023429,0.43946246,0.11095904,0.02392813,2.74984354
-2.28414207,3.74477362,1.67789639,1.10146946,0.02025640,0.43259890,0.10577206,0.02298761,2.65275380
-2.27813907,3.62001401,1.62242161,1.06373186,0.02025819,0.42480082,0.10061946,0.02201967,2.55398849
-2.27213607,3.49477821,1.56643479,1.02663740,0.02024132,0.41620668,0.09554144,0.02103240,2.45506622
-2.26613307,3.37095882,1.51074307,0.99087203,0.02020722,0.40695720,0.09057270,0.02003426,2.35746354
-2.26013007,3.25035012,1.45609731,0.95707468,0.02015707,0.39719311,0.08574286,0.01903379,2.26258865
-2.25412706,3.13462058,1.40318079,0.92582529,0.02009188,0.38705339,0.08107708,0.01803956,2.17175870
-2.24812406,3.02529117,1.35260138,0.89763527,0.02001264,0.37667393,0.07659672,0.01705996,2.08618086
-2.24212106,2.92371936,1.30488699,0.87294052,0.01992037,0.36618664,0.07232016,0.01610313,2.00693742
-2.23611806,2.83108850,1.26048419,0.85209705,0.01981633,0.35571899,0.06826346,0.01517688,1.93497448
-2.23011506,2.74840190,1.21975945,0.83537886,0.01970213,0.34539377,0.06444111,0.01428868,1.87109406
-2.22411206,2.67648081,1.18300263,0.82297804,0.01957990,0.33532904,0.06086652,0.01344554,1.81594918
-2.21810905,2.61596552,1.15043202,0.81500664,0.01945241,0.32563821,0.05755249,0.01265409,1.77004138
-2.21210605,2.56731854,1.12220034,0.81150008,0.01932317,0.31642996,0.05451138,0.01192049,1.73372023
-2.20610305,2.53082921,1.09840108,0.81242163,0.01919650,0.30780810,0.05175517,0.01125048,1.70718441
-2.20010005,2.50661899,1.07907470,0.81766776,0.01907755,0.29987118,0.04929529,0.01064935,1.69048408
-2.19409705,2.49464694,1.06421414,0.82707394,0.01897226,0.29271174,0.04714232,0.01012191,1.68352417
-2.18809405,2.49471527,1.05376944,0.84042073,0.01888727,0.28641541,0.04530549,0.00967254,1.68606878
-2.18209105,2.50647481,1.04765124,0.85743997,0.01882978,0.28105956,0.04379209,0.00930509,1.69774652
-2.17608804,2.52943055,1.04573312,0.87782091,0.01880737,0.27671178,0.04260681,0.00902291,1.71805704
-2.17008504,2.56294782,1.04785305,0.90121625,0.01882772,0.27342822,0.04175102,0.00882878,1.74637906
-2.16408204,2.60625930,1.05381395,0.92724817,0.01889839,0.27125179,0.04122214,0.00872484,1.78197997
-2.15807904,2.65847356,1.06338388,0.95551411,0.01902651,0.27021044,0.04101295,0.00871258,1.82402746
-2.15207604,2.71858549,1.07629615,0.98559275,0.01921847,0.27031561,0.04111116,0.00879272,1.87160317
-2.14607304,2.78548903,1.09224971,1.01704975,0.01947966,0.27156094,0.04149905,0.00896520,1.92371845
-2.14007004,2.85799241,1.11091016,1.04944371,0.01981415,0.27392138,0.04215329,0.00922902,1.97933217
-2.13406703,2.93483588,1.13191175,1.08233204,0.02022450,0.27735275,0.04304498,0.00958228,2.03737012
-2.12806403,3.01471163,1.15486039,1.11527677,0.02071156,0.28179182,0.04413995,0.01002198,2.09674578
-2.12206103,3.09628555,1.17933786,1.14785026,0.02127432,0.28715697,0.04539924,0.01054406,2.15638154
-2.11605803,3.17822005,1.20490710,1.17964064,0.02190982,0.29334933,0.04677984,0.01114330,2.21522977
-2.11005503,3.25919703,1.23111839,1.21025678,0.02261315,0.30025446,0.04823554,0.01181327,2.27229290
-2.10405203,3.33794020,1.25751626,1.23933270,0.02337750,0.30774440,0.04971807,0.01254632,2.32664150
-2.09804902,3.41323570,1.28364661,1.26653118,0.02419423,0.31568010,0.05117830,0.01333359,2.37742970
-2.09204602,3.48395000,1.30906383,1.29154657,0.02505303,0.32391402,0.05256748,0.01416501,2.42390722
-2.08604302,3.54904458,1.33333750,1.31410650,0.02594215,0.33229288,0.05383861,0.01502940,2.46542734
-2.08004002,3.60758656,1.35605819,1.33397272,0.02684859,0.34066037,0.05494771,0.01591450,2.50145080
-2.07403702,3.65875525,1.37684241,1.35094094,0.02775835,0.34885978,0.05585503,0.01680719,2.53154539
-2.06803402,3.70184454,1.39533620,1.36483977,0.02865675,0.35673650,0.05652616,0.01769356,2.55538164
-2.06203102,3.73626154,1.41121760,1.37552918,0.02952867,0.36414018,0.05693290,0.01855921,2.57272501
-2.05602801,3.76152206,1.42419785,1.38289843,0.03035889,0.37092676,0.05705403,0.01938945,2.58342554
-2.05002501,3.77724383,1.43402170,1.38686395,0.03113228,0.37696017,0.05687571,0.02016958,2.58740568
-2.04402201,3.78313860,1.44046695,1.38736742,0.03183420,0.38211386,0.05639175,0.02088521,2.58464751
-2.03801901,3.77900394,1.44334363,1.38437431,0.03245067,0.38627213,0.05560355,0.02152260,2.57518043
-2.03201601,3.76471615,1.44249323,1.37787315,0.03296868,0.38933127,0.05451985,0.02206897,2.55907024
-2.02601301,3.74022500,1.43778820,1.36787568,0.03337642,0.39120076,0.05315621,0.02251281,2.53641051
-2.02001001,3.70555102,1.42913214,1.35441803,0.03366350,0.39180432,0.05153431,0.02284428,2.50731705
-2.01400700,3.66078593,1.41646090,1.33756281,0.03382120,0.39108102,0.04968114,0.02305541,2.47192568
-2.00800400,3.60609619,1.39974459,1.31740206,0.03384266,0.38898649,0.04762801,0.02314038,2.43039348
-2.00200100,3.54172943,1.37899054,1.29406093,0.03372302,0.38549399,0.04540953,0.02309574,2.38290347
-1.99599800,3.46802321,1.35424717,1.26770151,0.03345963,0.38059563,0.04306259,0.02292051,2.32967189
-1.98999500,3.38541532,1.32560822,1.23852672,0.03305215,0.37430345,0.04062530,0.02261623,2.27095773
-1.98399200,3.29445438,1.29321731,1.20678375,0.03250263,0.36665033,0.03813606,0.02218702,2.20707330
-1.97798899,3.19580963,1.25727209,1.17276646,0.03181557,0.35769067,0.03563267,0.02163940,2.13839488
-1.97198599,3.09027867,1.21802767,1.13681665,0.03099789,0.34750084,0.03315158,0.02098221,2.06537242
-1.96598299,2.97879188,1.17579883,1.09932364,0.03005892,0.33617904,0.03072724,0.02022633,1.98853716
-1.95997999,2.86241256,1.13096056,1.06072192,0.02901022,0.32384477,0.02839165,0.01938444,1.90850634
-1.95397699,2.74233198,1.08394653,1.02148689,0.02786549,0.31063771,0.02617396,0.01847066,1.82598420
-1.94797399,2.61985885,1.03524543,0.98212842,0.02664026,0.29671600,0.02410026,0.01750016,1.74175882
-1.94197099,2.49640310,0.98539485,0.94318261,0.02535164,0.28225390,0.02219344,0.01648882,1.65669452
-1.93596798,2.37345409,0.93497294,0.90520164,0.02401802,0.26743894,0.02047313,0.01545283,1.57171995
-1.92996498,2.25255376,0.88458785,0.86874227,0.02265863,0.25246846,0.01895576,0.01440825,1.48781206
-1.92396198,2.13526570,0.83486539,0.83435327,0.02129322,0.23754588,0.01765459,0.01337073,1.40597654
-1.91795898,2.02314088,0.78643524,0.80256224,0.01994159,0.22287647,0.01657982,0.01235508,1.32722556
-1.91195598,1.91768157,0.73991622,0.77386224,0.01862318,0.20866316,0.01573865,0.01137508,1.25255342
-1.90595298,1.82030449,0.69590116,0.74869882,0.01735668,0.19510208,0.01513538,0.01044315,1.18291136
-1.89994997,1.73230467,0.65494193,0.72745778,0.01615962,0.18237838,0.01477142,0.00957024,1.11918233
-1.89394697,1.65482124,0.61753520,0.71045414,0.01504799,0.17066216,0.01464533,0.00876563,1.06215674
-1.88794397,1.58880639,0.58410937,0.69792270,0.01403596,0.16010475,0.01475281,0.00803686,1.01251010
-1.88194097,1.53499846,0.55501331,0.69001036,0.01313556,0.15083549,0.01508665,0.00738974,0.97078338
-1.87593797,1.49390020,0.53050700,0.68677058,0.01235648,0.14295896,0.01563667,0.00682828,0.93736671
-1.86993497,1.46576277,0.51075476,0.68816009,0.01170592,0.13655286,0.01638975,0.00635483,0.91248702
-1.86393197,1.45057612,0.49582088,0.69403792,0.01118842,0.13166650,0.01732973,0.00597008,0.89620006
-1.85792896,1.44806607,0.48566816,0.70416680,0.01080587,0.12831999,0.01843750,0.00567324,0.88838699
-1.85192596,1.45769830,0.48015913,0.71821703,0.01055752,0.12650404,0.01969110,0.00546210,0.88875574
-1.84592296,1.47868921,0.47906011,0.73577265,0.01043999,0.12618054,0.02106588,0.00533326,0.89684719
-1.83991996,1.51002367,0.48204783,0.75633991,0.01044745,0.12728379,0.02253480,0.00528222,0.91204593
-1.83391696,1.55047917,0.48871865,0.77935790,0.01057179,0.12972232,0.02406882,0.00530359,0.93359556
-1.82791396,1.59865614,0.49860001,0.80421114,0.01080282,0.13338148,0.02563743,0.00539127,0.96061806
-1.82191096,1.65301363,0.51116376,0.83024393,0.01112857,0.13812647,0.02720923,0.00553859,0.99213683
-1.81590795,1.71190971,0.52584123,0.85677622,0.01153562,0.14380604,0.02875267,0.00573856,1.02710294
-1.80990495,1.77364561,0.54203943,0.88312052,0.01200942,0.15025660,0.03023684,0.00598402,1.06442377
-1.80390195,1.83651240,0.55915802,0.90859961,0.01253473,0.15730671,0.03163236,0.00626780,1.10299348
-1.79789895,1.89883900,0.57660660,0.93256450,0.01309600,0.16478195,0.03291222,0.00658299,1.14172431
-1.79189595,1.95904011,0.59382169,0.95441207,0.01367778,0.17250986,0.03405268,0.00692303,1.17957784
-1.78589295,2.01566238,0.61028294,0.97360187,0.01426523,0.18032500,0.03503414,0.00728193,1.21559525
-1.77988994,2.06742740,0.62552807,0.98967153,0.01484444,0.18807383,0.03584181,0.00765441,1.24892555
-1.77388694,2.11326984,0.63916587,1.00225008,0.01540293,0.19561938,0.03646643,0.00803602,1.27885070
-1.76788394,2.15236917,0.65088701,1.01106868,0.01592992,0.20284539,0.03690473,0.00842328,1.30480681
-1.76188094,2.18417367,0.66047202,1.01596831,0.01641673,0.20965992,0.03715970,0.00881372,1.32640040
-1.75587794,2.20841566,0.66779626,1.01690393,0.01685695,0.21599808,0.03724079,0.00920593,1.34341913
-1.74987494,2.22511686,0.67283168,1.01394490,0.01724667,0.22182396,0.03716374,0.00959957,1.35583630
-1.74387194,2.23458377,0.67564515,1.00727150,0.01758455,0.22713143,0.03695032,0.00999530,1.36380899
-1.73786893,2.23739269,0.67639350,0.99716763,0.01787179,0.23194392,0.03662782,0.01039468,1.36766963
-1.73186593,2.23436499,0.67531546,0.98400989,0.01811208,0.23631305,0.03622834,0.01080007,1.36791123
-1.72586293,2.22653329,0.67272071,0.96825336,0.01831139,0.24031617,0.03578797,0.01121440,1.36516676
-1.71985993,2.21509993,0.66897657,0.95041480,0.01847767,0.24405290,0.03534574,0.01164096,1.36018341
-1.71385693,2.20138919,0.66449277,0.93105370,0.01862056,0.24764073,0.03494256,0.01208320,1.35379263
-1.70785393,2.18679533,0.65970503,0.91075224,0.01875092,0.25120994,0.03462003,0.01254440,1.34687715
-1.70185093,2.17272831,0.65505793,0.89009468,0.01888040,0.25489800,0.03441925,0.01302746,1.34033635
-1.69584792,2.16055974,0.65098795,0.86964739,0.01902097,0.25884365,0.03437965,0.01353461,1.33505112
-1.68984492,2.15157094,0.64790712,0.84994000,0.01918440,0.26318102,0.03453780,0.01406718,1.33184991
-1.68384192,2.14690541,0.64618809,0.83144872,0.01938178,0.26803389,0.03492639,0.01462539,1.33147706
-1.67783892,2.14752753,0.64615101,0.81458223,0.01962314,0.27351050,0.03557326,0.01520820,1.33456483
-1.67183592,2.15418899,0.64805270,0.79967089,0.01991697,0.27969897,0.03650053,0.01581320,1.34161004
-1.66583292,2.16740424,0.65207850,0.78695932,0.02026996,0.28666365,0.03772397,0.01643657,1.35295625
-1.65982991,2.18743562,0.65833684,0.77660284,0.02068674,0.29444240,0.03925243,0.01707310,1.36878213
-1.65382691,2.21428849,0.66685678,0.76866743,0.02116970,0.30304501,0.04108750,0.01771625,1.38909613
-1.64782391,2.24771621,0.67758834,0.76313322,0.02171890,0.31245269,0.04322336,0.01835838,1.41373772
-1.64182091,2.28723428,0.69040547,0.75990116,0.02233214,0.32261863,0.04564672,0.01899086,1.44238477
-1.63581791,2.33214282,0.70511151,0.75880220,0.02300499,0.33346957,0.04833699,0.01960441,1.47456664
-1.62981491,2.38155590,0.72144666,0.75960870,0.02373095,0.34490828,0.05126664,0.02018935,1.50968225
-1.62381191,2.43443625,0.73909715,0.76204714,0.02450173,0.35681665,0.05440165,0.02073592,1.54702224
-1.61780890,2.48963371,0.75770572,0.76581169,0.02530747,0.36905945,0.05770214,0.02123464,1.58579410
-1.61180590,2.54592560,0.77688293,0.77057785,0.02613704,0.38148829,0.06112310,0.02167657,1.62514927
-1.60580290,2.60205730,0.79621887,0.77601560,0.02697840,0.39394586,0.06461530,0.02205367,1.66421107
-1.59979990,2.65678155,0.81529498,0.78180163,0.02781891,0.40627006,0.06812625,0.02235904,1.70210225
-1.59379690,2.70889489,0.83369555,0.78762995,0.02864565,0.41829796,0.07160121,0.02258714,1.73797136
-1.58779390,2.75727035,0.85101857,0.79322086,0.02944573,0.42986951,0.07498439,0.02273398,1.77101688
-1.58179090,2.80088518,0.86688583,0.79832785,0.03020659,0.44083079,0.07822002,0.02279722,1.80050850
-1.57578789,2.83884337,0.88095188,0.80274246,0.03091626,0.45103689,0.08125360,0.02277624,1.82580492
-1.56978489,2.87039251,0.89291186,0.80629706,0.03156358,0.46035422,0.08403307,0.02267213,1.84636797
-1.56378189,2.89493502,0.90250805,0.80886568,0.03213839,0.46866248,0.08650989,0.02248763,1.86177268
-1.55777889,2.91203402,0.90953500,0.81036320,0.03263170,0.47585617,0.08864022,0.02222703,1.87171342
-1.55177589,2.92141431,0.91384337,0.81074298,0.03303585,0.48184568,0.09038588,0.02189602,1.87600630
-1.54577289,2.92295902,0.91534237,0.80999349,0.03334457,0.48655820,0.09171525,0.02150149,1.87458797
-1.53976988,2.91670267,0.91400075,0.80813401,0.03355312,0.48993823,0.09260402,0.02105136,1.86751145
-1.53376688,2.90282133,0.90984660,0.80521002,0.03365830,0.49194805,0.09303581,0.02055428,1.85493909
-1.52776388,2.88162058,0.90296575,0.80128832,0.03365850,0.49256789,0.09300261,0.02001948,1.83713353
-1.52176088,2.85352203,0.89349900,0.79645241,0.03355375,0.49179602,0.09250497,0.01945650,1.81444679
-1.51575788,2.81904881,0.88163822,0.79079815,0.03334566,0.48964874,0.09155204,0.01887497,1.78730821
-1.50975488,2.77881066,0.86762132,0.78443002,0.03303743,0.48616008,0.09016144,0.01828440,1.75621149
-1.50375188,2.73348882,0.85172634,0.77745800,0.03263377,0.48138143,0.08835879,0.01769400,1.72170129
