energy_ev,total_up,Cd_p_up,Cd_d_up,In_p_up,In_d_up,S_s_up,S_p_up
-4.30115058,2.33346830,2.10685642,0.19695562,0.83056491,0.00331800,0.06243346,1.07869706
-4.29514757,2.48765502,2.22629462,0.21076176,0.88212323,0.00358582,0.06827653,1.14844156
-4.28914457,2.64362935,2.34569314,0.22487597,0.93188687,0.00385186,0.07440055,1.22094159
-4.28314157,2.79970020,2.46360417,0.23916565,0.97902056,0.00411265,0.08076376,1.29564179
-4.27713857,2.95403269,2.57847891,0.25348268,1.02268580,0.00436462,0.08731538,1.37188219
-4.27113557,3.10468699,2.68870360,0.26766619,1.06206539,0.00460418,0.09399609,1.44890657
-4.26513257,3.24966329,2.79264056,0.28154594,1.09638877,0.00482784,0.10073898,1.52587474
-4.25912956,3.38695146,2.88867251,0.29494618,1.12495708,0.00503230,0.10747073,1.60187875
-4.25312656,3.51458340,2.97524849,0.30768998,1.14716674,0.00521454,0.11411318,1.67596228
-4.24712356,3.63068630,3.05092951,0.31960375,1.16253044,0.00537191,0.12058514,1.74714290
-4.24112056,3.73353446,3.11443200,0.33052187,1.17069462,0.00550220,0.12680435,1.81443637
-4.23511756,3.82159774,3.16466711,0.34029116,1.17145254,0.00560373,0.13268966,1.87688210
-4.22911456,3.89358482,3.20077441,0.34877515,1.16475231,0.00567536,0.13816312,1.93356898
-4.22311156,3.94847942,3.22214848,0.35585783,1.15069943,0.00571655,0.14315213,1.98366053
-4.21710855,3.98556834,3.22845745,0.36144689,1.12955385,0.00572734,0.14759132,2.02641860
-4.21110555,4.00446020,3.21965280,0.36547624,1.10172165,0.00570835,0.15142432,2.06122466
-4.20510255,4.00509460,3.19597039,0.36790777,1.06774179,0.00566076,0.15460507,2.08759795
-4.19909955,3.98774133,3.15792267,0.36873221,1.02826849,0.00558626,0.15709890,2.10520991
-4.19309655,3.95299016,3.10628291,0.36796930,0.98405035,0.00548695,0.15888310,2.11389422
-4.18709355,3.90173174,3.04206205,0.36566693,0.93590690,0.00536533,0.15994711,2.11365235
-4.18109055,3.83513075,2.96647958,0.36189969,0.88470391,0.00522418,0.16029223,2.10465424
-4.17508754,3.75459231,2.88092960,0.35676656,0.83132827,0.00506649,0.15993104,2.08723417
-4.16908454,3.66172327,2.78694341,0.35038811,0.77666379,0.00489536,0.15888630,2.06188207
-4.16308154,3.55828968,2.68615018,0.34290310,0.72156848,0.00471395,0.15718978,2.02923046
-4.15707854,3.44617205,2.58023693,0.33446475,0.66685436,0.00452535,0.15488070,1.99003756
-4.15107554,3.32731973,2.47090918,0.32523678,0.61327027,0.00433256,0.15200416,1.94516705
-4.14507254,3.20370585,2.35985319,0.31538930,0.56148810,0.00413842,0.14860953,1.89556528
-4.13906953,3.07728404,2.24870089,0.30509467,0.51209261,0.00394553,0.14474884,1.84223654
-4.13306653,2.94994784,2.13899814,0.29452353,0.46557499,0.00375624,0.14047539,1.78621717
-4.12706353,2.82349386,2.03217684,0.28384105,0.42232988,0.00357264,0.13584243,1.72854937
-4.12106053,2.69958925,1.92953140,0.27320345,0.38265561,0.00339649,0.13090221,1.67025542
-4.11505753,2.57974410,1.83219960,0.26275490,0.34675738,0.00322927,0.12570513,1.61231311
-4.10905453,2.46528912,1.74114813,0.25262495,0.31475279,0.00307216,0.12029927,1.55563297
-4.10305153,2.35735879,1.65716268,0.24292636,0.28667936,0.00292604,0.11473007,1.50103806
-4.09704852,2.25688019,1.58084256,0.23375355,0.26250351,0.00279156,0.10904026,1.44924670
-4.09104552,2.16456748,1.51259968,0.22518152,0.24213062,0.00266912,0.10326997,1.40085867
-4.08504252,2.08092184,1.45266167,0.21726540,0.22541556,0.00255890,0.09745689,1.35634517
-4.07903952,2.00623683,1.40107895,0.21004052,0.21217365,0.00246095,0.09163655,1.31604268
-4.07303652,1.94060873,1.35773538,0.20352301,0.20219142,0.00237515,0.08584262,1.28015092
-4.06703352,1.88395153,1.32236226,0.19771096,0.19523711,0.00230133,0.08010714,1.24873473
-4.06103052,1.83601609,1.29455519,0.19258596,0.19107065,0.00223925,0.07446074,1.22172976
-4.05502751,1.79641277,1.27379346,0.18811510,0.18945295,0.00218868,0.06893269,1.19895171
-4.04902451,1.76463689,1.25946132,0.18425331,0.19015435,0.00214942,0.06355098,1.18010874
-4.04302151,1.74009624,1.25087079,0.18094591,0.19296207,0.00212132,0.05834216,1.16481647
-4.03701851,1.72213952,1.24728512,0.17813139,0.19768660,0.00210437,0.05333120,1.15261512
-4.03101551,1.71008505,1.24794248,0.17574418,0.20416691,0.00209866,0.04854122,1.14298820
-4.02501251,1.70324833,1.25207905,0.17371749,0.21227422,0.00210446,0.04399321,1.13538190
-4.01900950,1.70096775,1.25895081,0.17198589,0.22191443,0.00212216,0.03970568,1.12922475
-4.01300650,1.70262725,1.26785341,0.17048776,0.23302892,0.00215235,0.03569441,1.12394676
-4.00700350,1.70767503,1.27813943,0.16916734,0.24559364,0.00219576,0.03197213,1.11899750
-4.00100050,1.71563759,1.28923245,0.16797643,0.25961657,0.00225325,0.02854830,1.11386240
-3.99499750,1.72612842,1.30063760,0.16687552,0.27513332,0.00232578,0.02542900,1.10807711
-3.98899450,1.73885104,1.31194815,0.16583455,0.29220108,0.00241435,0.02261682,1.10123918
-3.98299150,1.75359624,1.32284812,0.16483299,0.31089096,0.00251995,0.02011090,1.09301714
-3.97698849,1.77023373,1.33311081,0.16385951,0.33127885,0.00264349,0.01790701,1.08315661
-3.97098549,1.78869875,1.34259368,0.16291112,0.35343524,0.00278574,0.01599771,1.07148357
-3.96498249,1.80897430,1.35122977,0.16199187,0.37741423,0.00294718,0.01437260,1.05790483
-3.95897949,1.83107023,1.35901639,0.16111130,0.40324220,0.00312803,0.01301856,1.04240600
-3.95297649,1.85500025,1.36600173,0.16028252,0.43090671,0.00332804,0.01192008,1.02504715
-3.94697349,1.88075846,1.37227015,0.15952032,0.46034619,0.00354654,0.01105961,1.00595662
-3.94097049,1.90829687,1.37792714,0.15883917,0.49144095,0.00378228,0.01041787,0.98532343
-3.93496748,1.93750526,1.38308478,0.15825145,0.52400613,0.00403347,0.00997423,0.96338859
-3.92896448,1.96819500,1.38784846,0.15776586,0.55778716,0.00429767,0.00970703,0.94043586
-3.92296148,2.00008781,1.39230578,0.15738617,0.59245809,0.00457190,0.00959393,0.91678233
-3.91695848,2.03281059,1.39651810,0.15711042,0.62762320,0.00485257,0.00961226,0.89276911
-3.91095548,2.06589663,1.40051520,0.15693057,0.66282208,0.00513560,0.00973932,0.86875241
-3.90495248,2.09879364,1.40429334,0.15683262,0.69753820,0.00541650,0.00995270,0.84509521
-3.89894947,2.13087816,1.40781663,0.15679720,0.73121070,0.00569043,0.01023061,0.82215960
-3.89294647,2.16147577,1.41102148,0.15680059,0.76324930,0.00595239,0.01055218,0.80029985
-3.88694347,2.18988602,1.41382379,0.15681607,0.79305147,0.00619737,0.01089778,0.77985605
-3.88094047,2.21541062,1.41612802,0.15681551,0.82002150,0.00642044,0.01124929,0.76114836
-3.87493747,2.23738339,1.41783765,0.15677114,0.84359032,0.00661698,0.01159041,0.74447157
-3.86893447,2.25519996,1.41886584,0.15665725,0.86323551,0.00678281,0.01190691,0.73008995
-3.86293147,2.26834560,1.41914569,0.15645184,0.87850019,0.00691435,0.01218690,0.71823215
-3.85692846,2.27641931,1.41863901,0.15613805,0.88901017,0.00700872,0.01242100,0.70908612
-3.85092546,2.27915274,1.41734293,0.15570515,0.89448835,0.00706387,0.01260254,0.70279396
-3.84492246,2.27642260,1.41529379,0.15514931,0.89476561,0.00707863,0.01272762,0.69944680
-3.83891946,2.26825587,1.41256782,0.15447370,0.88978779,0.00705278,0.01279523,0.69907976
-3.83291646,2.25482744,1.40927848,0.15368833,0.87961821,0.00698700,0.01280714,0.70166728
-3.82691346,2.23645027,1.40557067,0.15280929,0.86443574,0.00688288,0.01276787,0.70711909
-3.82091046,2.21355864,1.40161193,0.15185766,0.84452851,0.00674286,0.01268445,0.71527707
-3.81490745,2.18668566,1.39758136,0.15085805,0.82028351,0.00657007,0.01256624,0.72591361
-3.80890445,2.15643626,1.39365702,0.14983699,0.79217274,0.00636828,0.01242453,0.73873168
-3.80290145,2.12345750,1.39000250,0.14882108,0.76073644,0.00614174,0.01227219,0.75336700
-3.79689845,2.08840775,1.38675383,0.14783523,0.72656449,0.00589498,0.01212321,0.76939270
-3.79089545,2.05192684,1.38400748,0.14690103,0.69027658,0.00563273,0.01199218,0.78632659
-3.78489245,2.01460861,1.38181035,0.14603523,0.65250236,0.00535972,0.01189380,0.80364111
-3.77888944,1.97697755,1.38015255,0.14524868,0.61386214,0.00508055,0.01184229,0.82077590
-3.77288644,1.93947062,1.37896337,0.14454551,0.57494930,0.00479955,0.01185088,0.83715269
-3.76688344,1.90242512,1.37811088,0.14392284,0.53631474,0.00452071,0.01193127,0.85219215
-3.76088044,1.86607301,1.37740517,0.14337085,0.49845412,0.00424755,0.01209314,0.86533207
-3.75487744,1.83054167,1.37660508,0.14287331,0.46179817,0.00398309,0.01234374,0.87604623
-3.74887444,1.79586076,1.37542818,0.14240846,0.42670620,0.00372982,0.01268748,0.88386316
-3.74287144,1.76197442,1.37356326,0.14195026,0.39346289,0.00348967,0.01312568,0.88838391
-3.73686843,1.72875785,1.37068486,0.14146981,0.36227809,0.00326403,0.01365640,0.88929818
-3.73086543,1.69603708,1.36646892,0.14093706,0.33328948,0.00305379,0.01427431,0.88639784
-3.72486243,1.66361071,1.36060886,0.14032245,0.30656756,0.00285941,0.01497079,0.87958729
-3.71885943,1.63127219,1.35283122,0.13959869,0.28212262,0.00268092,0.01573404,0.86889017
-3.71285643,1.59883161,1.34291021,0.13874230,0.25991302,0.00251805,0.01654933,0.85445197
-3.70685343,1.56613571,1.33068043,0.13773513,0.23985451,0.00237025,0.01739946,0.83653845
-3.70085043,1.53308526,1.31604740,0.13656556,0.22182982,0.00223681,0.01826512,0.81552990
-3.69484742,1.49964912,1.29899534,0.13522947,0.20569829,0.00211689,0.01912554,0.79191142
-3.68884442,1.46587433,1.27959198,0.13373090,0.19130503,0.00200959,0.01995908,0.76625964
-3.68284142,1.43189201,1.25799037,0.13208240,0.17848930,0.00191402,0.02074391,0.73922641
-3.67683842,1.39791902,1.23442754,0.13030499,0.16709191,0.00182933,0.02145869,0.71152009
-3.67083542,1.36425529,1.20922019,0.12842792,0.15696143,0.00175474,0.02208325,0.68388518
-3.66483242,1.33127718,1.18275750,0.12648794,0.14795917,0.00168959,0.02259930,0.65708089
-3.65882941,1.29942720,1.15549141,0.12452840,0.13996279,0.00163333,0.02299093,0.63185966
-3.65282641,1.26920054,1.12792460,0.12259806,0.13286867,0.00158551,0.02324520,0.60894594
-3.64682341,1.24112890,1.10059662,0.12074957,0.12659315,0.00154584,0.02335251,0.58901625
-3.64082041,1.21576239,1.07406846,0.11903790,0.12107255,0.00151411,0.02330687,0.57268079
-3.63481741,1.19364996,1.04890617,0.11751853,0.11626239,0.00149021,0.02310609,0.56046717
-3.62881441,1.17531925,1.02566392,0.11624555,0.11213572,0.00147411,0.02275176,0.55280674
-3.62281141,1.16125646,1.00486710,0.11526979,0.10868086,0.00146581,0.02224913,0.55002359
-3.61680840,1.15188707,0.98699587,0.11463699,0.10589870,0.00146536,0.02160690,0.55232661
-3.61080540,1.14755808,0.97246996,0.11438598,0.10379964,0.00147279,0.02083681,0.55980470
-3.60480240,1.14852251,0.96163498,0.11454718,0.10240049,0.00148809,0.01995322,0.57242511
-3.59879940,1.15492681,0.95475103,0.11514129,0.10172125,0.00151124,0.01897256,0.59003502
-3.59279640,1.16680169,0.95198385,0.11617822,0.10178211,0.00154211,0.01791278,0.61236617
-3.58679340,1.18405689,0.95339907,0.11765652,0.10260064,0.00158052,0.01679271,0.63904248
-3.58079040,1.20648017,0.95895969,0.11956313,0.10418928,0.00162618,0.01563154,0.66959051
-3.57478739,1.23374055,0.96852707,0.12187352,0.10655330,0.00167874,0.01444822,0.70345223
-3.56878439,1.26539582,0.98186532,0.12455233,0.10968916,0.00173772,0.01326097,0.74000008
-3.56278139,1.30090405,0.99864902,0.12755432,0.11358335,0.00180256,0.01208683,0.77855369
-3.55677839,1.33963861,1.01847387,0.13082576,0.11821172,0.00187266,0.01094137,0.81839774
-3.55077539,1.38090595,1.04086996,0.13430606,0.12353941,0.00194730,0.00983837,0.85880058
-3.54477239,1.42396553,1.06531688,0.13792961,0.12952112,0.00202575,0.00878972,0.89903285
-3.53876938,1.46805086,1.09126024,0.14162779,0.13610191,0.00210725,0.00780532,0.93838560
-3.53276638,1.51239069,1.11812859,0.14533098,0.14321839,0.00219098,0.00689310,0.97618716
-3.52676338,1.55622945,1.14535031,0.14897047,0.15080030,0.00227617,0.00605918,1.01181833
-3.52076038,1.59884602,1.17236949,0.15248032,0.15877228,0.00236201,0.00530798,1.04472531
-3.51475738,1.63957005,1.19866033,0.15579882,0.16705594,0.00244773,0.00464245,1.07442996
-3.50875438,1.67779520,1.22373943,0.15886984,0.17557203,0.00253257,0.00406438,1.10053699
-3.50275138,1.71298891,1.24717569,0.16164369,0.18424270,0.00261579,0.00357458,1.12273820
-3.49674837,1.74469862,1.26859743,0.16407769,0.19299368,0.00269668,0.00317327,1.14081340
-3.49074537,1.77255426,1.28769683,0.16613641,0.20175641,0.00277452,0.00286024,1.15462850
-3.48474237,1.79626755,1.30423161,0.16779155,0.21046997,0.00284860,0.00263518,1.16413079
-3.47873937,1.81562836,1.31802433,0.16902160,0.21908269,0.00291824,0.00249782,1.16934206
-3.47273637,1.83049877,1.32895949,0.16981123,0.22755353,0.00298271,0.00244812,1.17034981
-3.46673337,1.84080562,1.33697895,0.17015061,0.23585291,0.00304129,0.00248633,1.16729743
-3.46073037,1.84653213,1.34207613,0.17003464,0.24396321,0.00309325,0.00261311,1.16037364
-3.45472736,1.84770928,1.34428933,0.16946225,0.25187865,0.00313786,0.00282942,1.14980201
-3.44872436,1.84440769,1.34369473,0.16843566,0.25960471,0.00317436,0.00313648,1.13583089
-3.44272136,1.83673028,1.34039936,0.16695992,0.26715685,0.00320203,0.00353566,1.11872438
-3.43671836,1.82480622,1.33453438,0.16504252,0.27455885,0.00322018,0.00402821,1.09875441
-3.43071536,1.80878619,1.32624876,0.16269316,0.28184046,0.00322817,0.00461509,1.07619443
-3.42471236,1.78883897,1.31570364,0.15992378,0.28903465,0.00322543,0.00529664,1.05131452
-3.41870935,1.76514927,1.30306717,0.15674860,0.29617447,0.00321150,0.00607232,1.02437801
-3.41270635,1.73791648,1.28851007,0.15318442,0.30328960,0.00318605,0.00694039,0.99563946
-3.40670335,1.70735389,1.27220156,0.14925080,0.31040281,0.00314890,0.00789760,0.96534368
-3.40070035,1.67368827,1.25430577,0.14497042,0.31752641,0.00310005,0.00893894,0.93372567
-3.39469735,1.63715917,1.23497847,0.14036921,0.32465893,0.00303967,0.01005741,0.90101092
-3.38869435,1.59801783,1.21436409,0.13547656,0.33178221,0.00296814,0.01124382,0.86741615
-3.38269135,1.55652539,1.19259307,0.13032524,0.33885911,0.00288603,0.01248674,0.83314980
-3.37668834,1.51295047,1.16977948,0.12495123,0.34583195,0.00279410,0.01377247,0.79841250
-3.37068534,1.46756592,1.14601918,0.11939341,0.35262192,0.00269327,0.01508513,0.76339705
-3.36468234,1.42064515,1.12138856,0.11369298,0.35912963,0.00258463,0.01640690,0.72828805
-3.35867934,1.37245807,1.09594399,0.10789286,0.36523662,0.00246940,0.01771828,0.69326121
-3.35267634,1.32326715,1.06972228,0.10203685,0.37080822,0.00234888,0.01899848,0.65848227
-3.34667334,1.27332376,1.04274216,0.09616886,0.37569742,0.00222444,0.02022599,0.62410583
-3.34067034,1.22286531,1.01500692,0.09033200,0.37974971,0.00209748,0.02137904,0.59027414
-3.33466733,1.17211334,0.98650821,0.08456776,0.38280885,0.00196937,0.02243630,0.55711605
-3.32866433,1.12127284,0.95723102,0.07891526,0.38472315,0.00184147,0.02337747,0.52474632
-3.32266133,1.07053288,0.92715943,0.07341061,0.38535208,0.00171506,0.02418396,0.49326528
-3.31665833,1.02006860,0.89628323,0.06808640,0.38457289,0.00159133,0.02483947,0.46275908
-3.31065533,0.97004428,0.86460475,0.06297138,0.38228689,0.00147136,0.02533057,0.43330044
-3.30465233,0.92061747,0.83214575,0.05809031,0.37842509,0.00135613,0.02564718,0.40494988
-3.29864932,0.87194356,0.79895377,0.05346398,0.37295288,0.00124646,0.02578287,0.37775743
-3.29264632,0.82418071,0.76510766,0.04910935,0.36587347,0.00114309,0.02573520,0.35176465
-3.28664332,0.77749442,0.73072186,0.04503985,0.35722999,0.00104662,0.02550573,0.32700682
-3.28064032,0.73206157,0.69594896,0.04126577,0.34710599,0.00095753,0.02510001,0.30351509
-3.27463732,0.68807335,0.66098057,0.03779468,0.33562440,0.00087622,0.02452742,0.28131853
-3.26863432,0.64573694,0.62604603,0.03463191,0.32294494,0.00080300,0.02380079,0.26044586
-3.26263132,0.60527554,0.59140926,0.03178099,0.30926005,0.00073812,0.02293604,0.24092677
-3.25662831,0.56692683,0.55736348,0.02924402,0.29478966,0.00068175,0.02195159,0.22279265
-3.25062531,0.53093976,0.52422438,0.02702201,0.27977489,0.00063403,0.02086775,0.20607687
-3.24462231,0.49756975,0.49232168,0.02511507,0.26447105,0.00059507,0.01970615,0.19081441
-3.23861931,0.46707263,0.46198972,0.02352258,0.24914029,0.00056492,0.01848896,0.17704097
-3.23261631,0.43969751,0.43355734,0.02224317,0.23404408,0.00054365,0.01723836,0.16479170
-3.22661331,0.41567903,0.40733766,0.02127462,0.21943606,0.00053126,0.01597580,0.15409949
-3.22061031,0.39522933,0.38361803,0.02061372,0.20555532,0.00052775,0.01472158,0.14499312
-3.21460730,0.37853023,0.36265084,0.02025599,0.19262049,0.00053307,0.01349427,0.13749536
-3.20860430,0.36572599,0.34464538,0.02019544,0.18082485,0.00054715,0.01231040,0.13162108
-3.20260130,0.35691709,0.32976126,0.02042425,0.17033255,0.00056986,0.01118415,0.12737570
-3.19659830,0.35215533,0.31810358,0.02093247,0.16127601,0.00060103,0.01012722,0.12475394
-3.19059530,0.35144060,0.30972004,0.02170786,0.15375467,0.00064041,0.00914872,0.12373911
-3.18459230,0.35471943,0.30460031,0.02273564,0.14783488,0.00068770,0.00825522,0.12430290
-3.17858929,0.36188559,0.30267733,0.02399850,0.14355098,0.00074253,0.00745091,0.12640586
-3.17258629,0.37278262,0.30383086,0.02547663,0.14090744,0.00080444,0.00673774,0.12999849
-3.16658329,0.38720836,0.30789290,0.02714789,0.13988183,0.00087292,0.00611567,0.13502292
-3.16058029,0.40492126,0.31465485,0.02898818,0.14042854,0.00094738,0.00558305,0.14141522
-3.15457729,0.42564821,0.32387619,0.03097182,0.14248300,0.00102717,0.00513686,0.14910806
-3.14857429,0.44909364,0.33529414,0.03307217,0.14596615,0.00111159,0.00477310,0.15803379
-3.14257129,0.47494940,0.34863417,0.03526226,0.15078905,0.00119990,0.00448710,0.16812767
-3.13656828,0.50290503,0.36362067,0.03751555,0.15685730,0.00129135,0.00427387,0.17933106
-3.13056528,0.53265796,0.37998752,0.03980664,0.16407519,0.00138516,0.00412838,0.19159443
-3.12456228,0.56392302,0.39748791,0.04211209,0.17234929,0.00148055,0.00404582,0.20488006
-3.11855928,0.59644098,0.41590320,0.04441112,0.18159139,0.00157678,0.00402180,0.21916405
-3.11255628,0.62998548,0.43505011,0.04668625,0.19172065,0.00167312,0.00405254,0.23443777
-3.10655328,0.66436812,0.45478614,0.04892379,0.20266488,0.00176889,0.00413495,0.25070835
-3.10055028,0.69944146,0.47501284,0.05111425,0.21436092,0.00186344,0.00426667,0.26799838
-3.09454727,0.73509966,0.49567673,0.05325253,0.22675401,0.00195619,0.00444607,0.28634459
-3.08854427,0.77127690,0.51676787,0.05533792,0.23979642,0.00204661,0.00467220,0.30579578
-3.08254127,0.80794359,0.53831605,0.05737395,0.25344520,0.00213422,0.00494460,0.32640981
-3.07653827,0.84510077,0.56038498,0.05936803,0.26765935,0.00221858,0.00526324,0.34825005
-3.07053527,0.88277296,0.58306449,0.06133094,0.28239657,0.00229930,0.00562820,0.37138136
-3.06453227,0.92100003,0.60646153,0.06327623,0.29760975,0.00237602,0.00603955,0.39586585
-3.05852926,0.95982865,0.63069012,0.06521946,0.31324352,0.00244842,0.00649699,0.42175862
-3.05252626,0.99930399,0.65586114,0.06717749,0.32923111,0.00251619,0.00699968,0.44910381
-3.04652326,1.03946211,0.68207239,0.06916765,0.34549178,0.00257906,0.00754599,0.47793110
-3.04052026,1.08032378,0.70939954,0.07120710,0.36192900,0.00263677,0.00813322,0.50825287
-3.03451726,1.12189007,0.73788860,0.07331214,0.37842977,0.00268909,0.00875750,0.54006219
-3.02851426,1.16414007,0.76755034,0.07549771,0.39486501,0.00273582,0.00941360,0.57333161
-3.02251126,1.20703099,0.79835705,0.07777703,0.41109140,0.00277681,0.01009487,0.60801291
-3.01650825,1.25050061,0.83024185,0.08016136,0.42695445,0.00281197,0.01079328,0.64403752
-3.01050525,1.29447191,0.86310066,0.08265997,0.44229301,0.00284128,0.01149942,0.68131770
-3.00450225,1.33885962,0.89679665,0.08528016,0.45694487,0.00286483,0.01220273,0.71974822
-2.99849925,1.38357827,0.93116710,0.08802756,0.47075341,0.00288281,0.01289162,0.75920825
-2.99249625,1.42855099,0.96603203,0.09090634,0.48357498,0.00289558,0.01355384,0.79956341
-2.98649325,1.47371867,1.00120427,0.09391964,0.49528659,0.00290362,0.01417679,0.84066760
-2.98049025,1.51904852,1.03650027,0.09706991,0.50579363,0.00290762,0.01474787,0.88236466
-2.97448724,1.56454154,1.07175091,0.10035932,0.51503703,0.00290843,0.01525493,0.92448947
-2.96848424,1.61023818,1.10681168,0.10379001,0.52299958,0.00290712,0.01568667,0.96686867
-2.96248124,1.65622156,1.14157150,0.10736436,0.52971082,0.00290491,0.01603304,1.00932091
-2.95647824,1.70261788,1.17595954,0.11108501,0.53525019,0.00290321,0.01628559,1.05165666
-2.95047524,1.74959375,1.20994951,0.11495486,0.53974801,0.00290358,0.01643779,1.09367778
-2.94447224,1.79735008,1.24356100,0.11897684,0.54338417,0.00290771,0.01648532,1.13517699
-2.93846923,1.84611277,1.27685762,0.12315350,0.54638422,0.00291736,0.01642618,1.17593738
-2.93246623,1.89612019,1.30994183,0.12748652,0.54901287,0.00293432,0.01626079,1.21573228
-2.92646323,1.94760787,1.34294653,0.13197598,0.55156511,0.00296034,0.01599201,1.25432538
-2.92046023,2.00079081,1.37602373,0.13661963,0.55435501,0.00299711,0.01562499,1.29147155
-2.91445723,2.05584419,1.40933069,0.14141195,0.55770270,0.00304612,0.01516702,1.32691814
-2.90845423,2.11288300,1.44301409,0.14634320,0.56191998,0.00310865,0.01462723,1.36040694
-2.90245123,2.17194167,1.47719313,0.15139852,0.56729512,0.00318567,0.01401628,1.39167659
-2.89644822,2.23295450,1.51194220,0.15655699,0.57407764,0.00327777,0.01334599,1.42046554
-2.89044522,2.29573801,1.54727413,0.16179079,0.58246366,0.00338512,0.01262892,1.44651517
-2.88444222,2.35997605,1.58312500,0.16706460,0.59258274,0.00350739,0.01187797,1.46957311
-2.87843922,2.42520891,1.61934148,0.17233505,0.60448677,0.00364375,0.01110596,1.48939653
-2.87243622,2.49082714,1.65567139,0.17755061,0.61814167,0.00379281,0.01032530,1.50575524
-2.86643322,2.55607106,1.69175852,0.18265161,0.63342249,0.00395265,0.00954756,1.51843463
-2.86043022,2.62003651,1.72714215,0.18757077,0.65011225,0.00412081,0.00878330,1.52723831
-2.85442721,2.68168734,1.76126176,0.19223401,0.66790479,0.00429436,0.00804176,1.53199052
-2.84842421,2.73987478,1.79346711,0.19656167,0.68641176,0.00446992,0.00733073,1.53253835
-2.84242121,2.79336341,1.82303363,0.20047017,0.70517357,0.00464379,0.00665648,1.52875397
-2.83641821,2.84086345,1.84918275,0.20387399,0.72367393,0.00481200,0.00602371,1.52053689
-2.83041521,2.88106825,1.87110649,0.20668796,0.74135749,0.00497047,0.00543561,1.50781632
-2.82441221,2.91269597,1.88799553,0.20882986,0.75764978,0.00511509,0.00489393,1.49055396
-2.81840920,2.93453381,1.89906955,0.21022314,0.77197879,0.00524190,0.00439911,1.46874689
-2.81240620,2.94548301,1.90360848,0.21079965,0.78379701,0.00534719,0.00395046,1.44243081
-2.80640320,2.94460273,1.90098338,0.21050240,0.79260307,0.00542764,0.00354632,1.41168340
-2.80040020,2.93115075,1.89068539,0.20928805,0.79796201,0.00548044,0.00318429,1.37662757
-2.79439720,2.90461897,1.87235122,0.20712908,0.79952308,0.00550338,0.00286140,1.33743439
-2.78839420,2.86476195,1.84578413,0.20401552,0.79703455,0.00549496,0.00257431,1.29432547
-2.78239120,2.81161687,1.81096906,0.19995621,0.79035445,0.00545444,0.00231947,1.24757425
-2.77638819,2.74551377,1.76808108,0.19497928,0.77945719,0.00538184,0.00209330,1.19750615
-2.77038519,2.66707527,1.71748684,0.18913213,0.76443545,0.00527798,0.00189231,1.14449714
-2.76438219,2.57720566,1.65973859,0.18248060,0.74549751,0.00514444,0.00171318,1.08897062
-2.75837919,2.47706956,1.59556119,0.17510750,0.72296008,0.00498351,0.00155288,1.03139244
-2.75237619,2.36806101,1.52583242,0.16711055,0.69723709,0.00479810,0.00140869,0.97226423
-2.74637319,2.25176430,1.45155774,0.15859971,0.66882500,0.00459165,0.00127822,0.91211493
-2.74037019,2.12990815,1.37384036,0.14969420,0.63828524,0.00436801,0.00115946,0.85149112
-2.73436718,2.00431540,1.29384816,0.14051911,0.60622478,0.00413131,0.00105073,0.79094616
-2.72836418,1.87685008,1.21277874,0.13120192,0.57327548,0.00388585,0.00095069,0.73102884
-2.72236118,1.74936436,1.13182423,0.12186901,0.54007327,0.00363592,0.00085825,0.67227189
-2.71635818,1.62364738,1.05213713,0.11264231,0.50723789,0.00338572,0.00077261,0.61518090
-2.71035518,1.50137788,0.97479873,0.10363621,0.47535392,0.00313920,0.00069316,0.56022414
-2.70435218,1.38408250,0.90079101,0.09495486,0.44495397,0.00290000,0.00061945,0.50782373
-2.69834917,1.27310094,0.83097308,0.08668994,0.41650419,0.00267131,0.00055116,0.45834840
-2.69234617,1.16955902,0.76606285,0.07891898,0.39039291,0.00245587,0.00048805,0.41210829
-2.68634317,1.07435019,0.70662418,0.07170422,0.36692226,0.00225585,0.00042995,0.36935182
-2.68034017,0.98812563,0.65305977,0.06509204,0.34630316,0.00207290,0.00037669,0.33026457
-2.67433717,0.91129276,0.60560969,0.05911298,0.32865356,0.00190806,0.00032815,0.29497031
-2.66833417,0.84402154,0.56435513,0.05378221,0.31399969,0.00176186,0.00028415,0.26353383
-2.66233117,0.78625784,0.52922690,0.04910048,0.30228026,0.00163429,0.00024454,0.23596530
-2.65632816,0.73774279,0.50001809,0.04505547,0.29335314,0.00152486,0.00020912,0.21222594
-2.65032516,0.69803698,0.47640015,0.04162336,0.28700428,0.00143267,0.00017767,0.19223461
-2.64432216,0.66654830,0.45794147,0.03877063,0.28295829,0.00135646,0.00014996,0.17587480
-2.63831916,0.64256214,0.44412780,0.03645607,0.28089044,0.00129468,0.00012572,0.16300192
-2.63231616,0.62527276,0.43438367,0.03463264,0.28043950,0.00124557,0.00010469,0.15345032
-2.62631316,0.61381472,0.42809399,0.03324953,0.28122092,0.00120724,0.00008658,0.14703988
-2.62031016,0.60729329,0.42462511,0.03225388,0.28284012,0.00117770,0.00007111,0.14358190
-2.61430715,0.60481290,0.42334488,0.03159258,0.28490530,0.00115501,0.00005800,0.14288409
-2.60830415,0.60550305,0.42364090,0.03121372,0.28703946,0.00113723,0.00004698,0.14475464
-2.60230115,0.60854084,0.42493673,0.03106787,0.28889124,0.00112257,0.00003778,0.14900526
