energy_ev,total_up,C_s_up,C_p_up,Mo_p_up,Mo_d_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-0.30315158,7.56443705,0.00980100,0.26571302,0.69430062,5.06761935,0.04959729,0.44356651,0.36407462,1.97911700
-0.29714857,7.45043804,0.01004413,0.25586874,0.68341601,4.96528809,0.04768375,0.43598738,0.36125906,1.97231374
-0.29114557,7.32775806,0.01029610,0.24604169,0.67203187,4.85396219,0.04587545,0.42998841,0.35735516,1.96422030
-0.28514257,7.19633222,0.01055263,0.23631866,0.66007951,4.73421009,0.04418812,0.42548815,0.35238472,1.95434906
-0.27913957,7.05634786,0.01080920,0.22679008,0.64751350,4.60681648,0.04263651,0.42238090,0.34639459,1.94226665
-0.27313657,6.90826439,0.01106118,0.21755032,0.63431249,4.47278283,0.04123444,0.42054036,0.33945541,1.92760913
-0.26713357,6.75282415,0.01130383,0.20869810,0.62047860,4.33332210,0.03999491,0.41982374,0.33165957,1.91009418
-0.26113057,6.59105523,0.01153238,0.20033686,0.60603578,4.18984808,0.03893023,0.42007655,0.32311872,1.88953012
-0.25512756,6.42426722,0.01174211,0.19257517,0.59102737,4.04396064,0.03805226,0.42113784,0.31396086,1.86582193
-0.24912456,6.25404091,0.01192841,0.18552708,0.57551323,3.89742740,0.03737264,0.42284582,0.30432722,1.83897450
-0.24312156,6.08221273,0.01208691,0.17931240,0.55956673,3.75216285,0.03690308,0.42504383,0.29436910,1.80909311
-0.23711856,5.91085450,0.01221356,0.17405685,0.54327189,3.61020518,0.03665563,0.42758619,0.28424480,1.77638142
-0.23111556,5.74224865,0.01230473,0.16989192,0.52672072,3.47369149,0.03664297,0.43034391,0.27411662,1.74113693
-0.22511256,5.57885880,0.01235731,0.16695441,0.51001102,3.34483099,0.03687855,0.43320976,0.26414808,1.70374418
-0.21910955,5.42329527,0.01236885,0.16538556,0.49324465,3.22587646,0.03737671,0.43610253,0.25450138,1.66466551
-0.21310655,5.27827493,0.01233763,0.16532952,0.47652603,3.11909310,0.03815264,0.43897011,0.24533499,1.62442964
-0.20710355,5.14657478,0.01226274,0.16693128,0.45996109,3.02672474,0.03922223,0.44179113,0.23680142,1.58361809
-0.20110055,5.03097856,0.01214415,0.17033382,0.44365627,2.95095637,0.04060163,0.44457502,0.22904503,1.54284951
-0.19509755,4.93421624,0.01198273,0.17567449,0.42771752,2.89387304,0.04230677,0.44736023,0.22219996,1.50276233
-0.18909455,4.85889640,0.01178026,0.18308068,0.41224917,2.85741446,0.04435259,0.45021074,0.21638791,1.46399588
-0.18309155,4.80743227,0.01153937,0.19266476,0.39735255,2.84332566,0.04675212,0.45321087,0.21171598,1.42717064
-0.17708854,4.78196257,0.01126355,0.20451836,0.38312419,2.85310412,0.04951541,0.45645856,0.20827433,1.39286806
-0.17108554,4.78426942,0.01095693,0.21870632,0.36965375,2.88794435,0.05264840,0.46005745,0.20613386,1.36161072
-0.16508254,4.81569576,0.01062427,0.23526033,0.35702152,2.94868136,0.05615165,0.46410817,0.20534384,1.33384361
-0.15907954,4.87706571,0.01027072,0.25417268,0.34529572,3.03573524,0.06001915,0.46869930,0.20592960,1.30991737
-0.15307654,4.96861170,0.00990171,0.27539033,0.33452973,3.14905900,0.06423719,0.47389845,0.20789050,1.29007421
-0.14707354,5.08991235,0.00952270,0.29880972,0.32475938,3.28809285,0.06878334,0.47974407,0.21119809,1.27443749
-0.14107054,5.23984527,0.00913909,0.32427264,0.31600050,3.45172775,0.07362571,0.48623853,0.21579493,1.26300534
-0.13506753,5.41655881,0.00875594,0.35156355,0.30824707,3.63828141,0.07872250,0.49334278,0.22159384,1.25564908
-0.12906453,5.61746622,0.00837790,0.38040854,0.30146997,3.84548973,0.08402182,0.50097320,0.22847813,1.25211658
-0.12306153,5.83926497,0.00800903,0.41047641,0.29561668,4.07051620,0.08946205,0.50900070,0.23630258,1.25204070
-0.11705853,6.07798304,0.00765272,0.44138189,0.29061191,4.30998133,0.09497248,0.51725241,0.24489552,1.25495261
-0.11105553,6.32905284,0.00731157,0.47269118,0.28635931,4.56001330,0.10047445,0.52551583,0.25406189,1.26029954
-0.10505253,6.58741201,0.00698742,0.50392985,0.28274420,4.81632008,0.10588296,0.53354541,0.26358735,1.26746633
-0.09904952,6.84762902,0.00668131,0.53459284,0.27963732,5.07428229,0.11110854,0.54107127,0.27324333,1.27579987
-0.09304652,7.10405018,0.00639353,0.56415654,0.27689930,5.32906475,0.11605957,0.54780958,0.28279300,1.28463531
-0.08704352,7.35096316,0.00612367,0.59209241,0.27438595,5.57574379,0.12064478,0.55347434,0.29199783,1.29332305
-0.08104052,7.58277130,0.00587076,0.61788174,0.27195381,5.80944615,0.12477594,0.55778970,0.30062459,1.30125511
-0.07503752,7.79417191,0.00563332,0.64103109,0.26946598,6.02549441,0.12837054,0.56050247,0.30845263,1.30788975
-0.06903452,7.98033131,0.00540954,0.66108766,0.26679775,6.21955351,0.13135450,0.56139408,0.31528089,1.31277331
-0.06303152,8.13704930,0.00519741,0.67765402,0.26384190,6.38777198,0.13366464,0.56029145,0.32093470,1.31555808
-0.05702851,8.26090570,0.00499483,0.69040165,0.26051336,6.52691203,0.13525083,0.55707629,0.32527169,1.31601561
-0.05102551,8.34938258,0.00479976,0.69908243,0.25675305,6.63446246,0.13607786,0.55169231,0.32818687,1.31404479
-0.04502251,8.40095638,0.00461032,0.70353786,0.25253064,6.70872914,0.13612669,0.54415015,0.32961646,1.30967442
-0.03901951,8.41515582,0.00442491,0.70370530,0.24784634,6.74889872,0.13539530,0.53452979,0.32954040,1.30306033
-0.03301651,8.39258271,0.00424229,0.69962113,0.24273131,6.75507221,0.13389886,0.52298026,0.32798326,1.29447711
-0.02701351,8.33489469,0.00406163,0.69142045,0.23724707,6.72826681,0.13166935,0.50971698,0.32501376,1.28430525
-0.02101051,8.24475048,0.00388251,0.67933356,0.23148369,6.67038538,0.12875463,0.49501658,0.32074266,1.27301403
-0.01500750,8.12572027,0.00370501,0.66367908,0.22555695,6.58415478,0.12521694,0.47920985,0.31531929,1.26114146
-0.00900450,7.98216497,0.00352963,0.64485429,0.21960469,6.47303566,0.12113092,0.46267272,0.30892676,1.24927196
-0.00300150,7.81908985,0.00335727,0.62332280,0.21378239,6.34110752,0.11658128,0.44581617,0.30177614,1.23801304
0.00300150,7.64197876,0.00318922,0.59960038,0.20825825,6.19293400,0.11166019,0.42907504,0.29409977,1.22797201
0.00900450,7.45661596,0.00302707,0.57423929,0.20320791,6.03341407,0.10646447,0.41289650,0.28614405,1.21973368
0.01500750,7.26890283,0.00287264,0.54781193,0.19880910,5.86762530,0.10109277,0.39772831,0.27816189,1.21384015
0.02101051,7.08467654,0.00272790,0.52089433,0.19523626,5.70066547,0.09564274,0.38400748,0.27040524,1.21077315
0.02701351,6.90953747,0.00259491,0.49405024,0.19265541,5.53749868,0.09020850,0.37214939,0.26311780,1.21093979
0.03301651,6.74869111,0.00247571,0.46781621,0.19121933,5.38281136,0.08487823,0.36253778,0.25652825,1.21466188
0.03901951,6.60680949,0.00237229,0.44268832,0.19106316,5.24088318,0.07973218,0.35551563,0.25084414,1.22216904
0.04502251,6.48791561,0.00228644,0.41911082,0.19230058,5.11547659,0.07484111,0.35137725,0.24624666,1.23359553
0.05102551,6.39529366,0.00221977,0.39746703,0.19502050,5.00974794,0.07026509,0.35036142,0.24288628,1.24898056
0.05702851,6.33142581,0.00217360,0.37807258,0.19928440,4.92618176,0.06605282,0.35264581,0.24087951,1.26827165
0.06303152,6.29795609,0.00214893,0.36117115,0.20512429,4.86654908,0.06224134,0.35834253,0.24030662,1.29133060
0.06903452,6.29568001,0.00214639,0.34693256,0.21254128,4.83188933,0.05885618,0.36749505,0.24121045,1.31794144
0.07503752,6.32455852,0.00216625,0.33545307,0.22150486,4.82251470,0.05591192,0.38007618,0.24359624,1.34781986
0.08104052,6.38375365,0.00220834,0.32675775,0.23195275,4.83803528,0.05341298,0.39598751,0.24743243,1.38062338
0.08704352,6.47168329,0.00227212,0.32080461,0.24379139,4.87740245,0.05135474,0.41505999,0.25265236,1.41596206
0.09304652,6.58609205,0.00235663,0.31749013,0.25689713,4.93896807,0.04972480,0.43705607,0.25915687,1.45340906
0.09904952,6.72413519,0.00246053,0.31665598,0.27111799,5.02055658,0.04850435,0.46167310,0.26681755,1.49251090
0.10505253,6.88247280,0.00258212,0.31809662,0.28627611,5.11954708,0.04766959,0.48854838,0.27548085,1.53279720
0.11105553,7.05737139,0.00271938,0.32156735,0.30217078,5.23296277,0.04719311,0.51726568,0.28497258,1.57378990
0.11705853,7.24481037,0.00287000,0.32679267,0.31858215,5.35756486,0.04704520,0.54736327,0.29510308,1.61501179
0.12306153,7.44059106,0.00303145,0.33347477,0.33527546,5.48994873,0.04719504,0.57834358,0.30567266,1.65599464
0.12906453,7.64044597,0.00320102,0.34130164,0.35200585,5.62663963,0.04761174,0.60968408,0.31647737,1.69628697
0.13506753,7.84014631,0.00337591,0.34995505,0.36852357,5.76418608,0.04826517,0.64084947,0.32731489,1.73546145
0.14107054,8.03560559,0.00355328,0.35911791,0.38457961,5.89924871,0.04912668,0.67130475,0.33799031,1.77312229
0.14707354,8.22297726,0.00373033,0.36848111,0.39993150,6.02868275,0.05016952,0.70052885,0.34832185,1.80891245
0.15307654,8.39874448,0.00390436,0.37774958,0.41434920,6.14961232,0.05136923,0.72802841,0.35814606,1.84252066
0.15907954,8.55979971,0.00407289,0.38664775,0.42762090,6.25949487,0.05270373,0.75335125,0.36732254,1.87368834
0.16508254,8.70351244,0.00423367,0.39492411,0.43955848,6.35617439,0.05415338,0.77609895,0.37573782,1.90221592
0.17108554,8.82778288,0.00438481,0.40235493,0.45000259,6.43792194,0.05570083,0.79593815,0.38330841,1.92796856
0.17708854,8.93108013,0.00452478,0.40874728,0.45882698,6.50346269,0.05733090,0.81260993,0.38998261,1.95088085
0.18309155,9.01246349,0.00465252,0.41394104,0.46594202,6.55198854,0.05903024,0.82593700,0.39574127,1.97096010
0.18909455,9.07158592,0.00476743,0.41781018,0.47129722,6.58315634,0.06078707,0.83582819,0.40059716,1.98828796
0.19509755,9.10867938,0.00486944,0.42026322,0.47488270,6.59707160,0.06259082,0.84228019,0.40459313,2.00301999
0.20110055,9.12452232,0.00495898,0.42124289,0.47672943,6.59425852,0.06443181,0.84537616,0.40779887,2.01538303
0.20710355,9.12039027,0.00503701,0.42072510,0.47690825,6.57561739,0.06630086,0.84528160,0.41030673,2.02567001
0.21310655,9.09799121,0.00510500,0.41871722,0.47552777,6.54237123,0.06818898,0.84223724,0.41222635,2.03423237
0.21910955,9.05938802,0.00516487,0.41525580,0.47273106,6.49600342,0.07008706,0.83654960,0.41367863,2.04147005
0.22511256,9.00691092,0.00521900,0.41040377,0.46869138,6.43818924,0.07198553,0.82857942,0.41478921,2.04781921
0.23111556,8.94306323,0.00527010,0.40424727,0.46360698,6.37072373,0.07387415,0.81872851,0.41568169,2.05373809
0.23711856,8.87042425,0.00532120,0.39689213,0.45769524,6.29544893,0.07574175,0.80742568,0.41647105,2.05969140
0.24312156,8.79155285,0.00537556,0.38846017,0.45118629,6.21418345,0.07757607,0.79511224,0.41725747,2.06613379
0.24912456,8.70889572,0.00543656,0.37908539,0.44431635,6.12865698,0.07936359,0.78222774,0.41812095,2.07349298
0.25512756,8.62470382,0.00550767,0.36891015,0.43732101,6.04045250,0.08108949,0.76919655,0.41911694,2.08215319
0.26113057,8.54095996,0.00559232,0.35808138,0.43042864,5.95095809,0.08273764,0.75641570,0.42027323,2.09243958
0.26713357,8.45932035,0.00569386,0.34674708,0.42385419,5.86133012,0.08429066,0.74424450,0.42158828,2.10460423
0.27313657,8.38107180,0.00581550,0.33505286,0.41779343,5.77246875,0.08573006,0.73299622,0.42303106,2.11881435
0.27913957,8.30710593,0.00596021,0.32313896,0.41241805,5.68500641,0.08703650,0.72293200,0.42454241,2.13514320
0.28514257,8.23791060,0.00613073,0.31113752,0.40787141,5.59930889,0.08819010,0.71425715,0.42603785,2.15356406
0.29114557,8.17357843,0.00632951,0.29917022,0.40426537,5.51548852,0.08917089,0.70711970,0.42741172,2.17394774
0.29714857,8.11383105,0.00655870,0.28734637,0.40167806,5.43342804,0.08995925,0.70161117,0.42854242,2.19606353
0.30315158,8.05805759,0.00682018,0.27576145,0.40015272,5.35281364,0.09053651,0.69776929,0.42929847,2.21958396
0.30915458,8.00536504,0.00711555,0.26449603,0.39969763,5.27317497,0.09088557,0.69558226,0.42954516,2.24409298
0.31515758,7.95463787,0.00744617,0.25361516,0.40028708,5.19393013,0.09099151,0.69499442,0.42915130,2.26909752
0.32116058,7.90460400,0.00781318,0.24316820,0.40186339,5.11443304,0.09084224,0.69591273,0.42799591,2.29404205
0.32716358,7.85390404,0.00821760,0.23318902,0.40433983,5.03402105,0.09042910,0.69821382,0.42597443,2.31832560
0.33316658,7.80116095,0.00866031,0.22369664,0.40760446,4.95206060,0.08974741,0.70175121,0.42300409,2.34132070
0.33916958,7.74504710,0.00914211,0.21469616,0.41152464,4.86798880,0.08879690,0.70636236,0.41902834,2.36239370
0.34517259,7.68434619,0.00966377,0.20618005,0.41595220,4.78134950,0.08758207,0.71187527,0.41402002,2.38092556
0.35117559,7.61800791,0.01022604,0.19812968,0.42072904,4.69182234,0.08611234,0.71811449,0.40798319,2.39633252
0.35717859,7.54519337,0.01082963,0.19051707,0.42569296,4.59924407,0.08440211,0.72490627,0.40095353,2.40808587
0.36318159,7.46531014,0.01147520,0.18330676,0.43068367,4.50362154,0.08247057,0.73208285,0.39299737,2.41573001
0.36918459,7.37803596,0.01216330,0.17645784,0.43554857,4.40513630,0.08034143,0.73948590,0.38420939,2.41889821
0.37518759,7.28333097,0.01289431,0.16992598,0.44014840,4.30414133,0.07804240,0.74696897,0.37470921,2.41732543
0.38119060,7.18143854,0.01366829,0.16366538,0.44436232,4.20115031,0.07560458,0.75439930,0.36463694,2.41085777
0.38719360,7.07287546,0.01448492,0.15763073,0.44809244,4.09682064,0.07306167,0.76165884,0.35414811,2.39945809
0.39319660,6.95841256,0.01534331,0.15177898,0.45126755,3.99193139,0.07044915,0.76864482,0.34340813,2.38320773
0.39919960,6.83904724,0.01624189,0.14607086,0.45384608,3.88735744,0.06780329,0.77526990,0.33258656,2.36230424
0.40520260,6.71596949,0.01717825,0.14047230,0.45581808,3.78404143,0.06516024,0.78146212,0.32185157,2.33705537
0.41120560,6.59052352,0.01814899,0.13495544,0.45720622,3.68296488,0.06255506,0.78716474,0.31136477,2.30786951
0.41720860,6.46416683,0.01914967,0.12949949,0.45806596,3.58511997,0.06002081,0.79233610,0.30127660,2.27524321
0.42321161,6.33842862,0.02017473,0.12409119,0.45848468,3.49148312,0.05758766,0.79694963,0.29172261,2.23974630
0.42921461,6.21486964,0.02121750,0.11872501,0.45858011,3.40299157,0.05528224,0.80099394,0.28282060,2.20200545
0.43521761,6.09504487,0.02227026,0.11340314,0.45849790,3.32052366,0.05312696,0.80447319,0.27466876,2.16268685
0.44122061,5.98047054,0.02332436,0.10813507,0.45840864,3.24488343,0.05113962,0.80740744,0.26734484,2.12247883
0.44722361,5.87259638,0.02437047,0.10293710,0.45850437,3.17678972,0.04933307,0.80983320,0.26090630,2.08207519
0.45322661,5.77278376,0.02539884,0.09783152,0.45899459,3.11686973,0.04771509,0.81180388,0.25539124,2.04215992
0.45922961,5.68228976,0.02639966,0.09284575,0.46010206,3.06565667,0.04628850,0.81339006,0.25082017,2.00339377
0.46523262,5.60225693,0.02736346,0.08801124,0.46205829,3.02359091,0.04505133,0.81467947,0.24719819,1.96640313
0.47123562,5.53370802,0.02828154,0.08336244,0.46509885,2.99102383,0.04399721,0.81577651,0.24451763,1.93177131
0.47723862,5.47754453,0.02914644,0.07893559,0.46945848,2.96822332,0.04311589,0.81680114,0.24276071,1.90003227
0.48324162,5.43454784,0.02995238,0.07476759,0.47536605,2.95538004,0.04239390,0.81788709,0.24190220,1.87166652
0.48924462,5.40538147,0.03069561,0.07089490,0.48303935,2.95261322,0.04181528,0.81917912,0.24191176,1.84709896
0.49524762,5.39059277,0.03137478,0.06735247,0.49267965,2.95997527,0.04136240,0.82082960,0.24275589,1.82669796
0.50125063,5.39061286,0.03199112,0.06417270,0.50446611,2.97745414,0.04101681,0.82299406,0.24439931,1.81077526
0.50725363,5.40575346,0.03254856,0.06138460,0.51854996,3.00497312,0.04076013,0.82582602,0.24680576,1.79958611
0.51325663,5.43619992,0.03305366,0.05901291,0.53504862,3.04238755,0.04057492,0.82947115,0.24993815,1.79332891
0.51925963,5.48199998,0.03351542,0.05707741,0.55403976,3.08947859,0.04044547,0.83406098,0.25375806,1.79214419
0.52526263,5.54304836,0.03394493,0.05559231,0.57555555,3.14594434,0.04035853,0.83970631,0.25822481,1.79611228
0.53126563,5.61906805,0.03435486,0.05456576,0.59957716,3.21138883,0.04030401,0.84649084,0.26329402,1.80524990
0.53726863,5.70958913,0.03475880,0.05399942,0.62602996,3.28531004,0.04027538,0.85446504,0.26891599,1.81950553
0.54327164,5.81392718,0.03517056,0.05388825,0.65477953,3.36708779,0.04027013,0.86364089,0.27503397,1.83875392
0.54927464,5.93116290,0.03560336,0.05422033,0.68562893,3.45597304,0.04028988,0.87398763,0.28158252,1.86279036
0.55527764,6.06012548,0.03606895,0.05497683,0.71831740,3.55107967,0.04034040,0.88542895,0.28848616,1.89132527
0.56128064,6.19938182,0.03657688,0.05613219,0.75252094,3.65138035,0.04043147,0.89784172,0.29565847,1.92398004
0.56728364,6.34723394,0.03713365,0.05765434,0.78785493,3.75570741,0.04057649,0.91105660,0.30300176,1.96028482
0.57328664,6.50172639,0.03774216,0.05950519,0.82387893,3.86275978,0.04079192,0.92486054,0.31040735,1.99967933
0.57928964,6.66066528,0.03840116,0.06164112,0.86010387,3.97111665,0.04109664,0.93900122,0.31775661,2.04151717
0.58529265,6.82164964,0.03910503,0.06401385,0.89600142,4.07925815,0.04151112,0.95319322,0.32492270,2.08507439
0.59129565,6.98211555,0.03984360,0.06657121,0.93101563,4.18559294,0.04205646,0.96712597,0.33177292,2.12956269
0.59729865,7.13939234,0.04060239,0.06925829,0.96457629,4.28849214,0.04275347,0.98047290,0.33817170,2.17414709
0.60330165,7.29076963,0.04136294,0.07201854,0.99611390,4.38632891,0.04362163,0.99290171,0.34398396,2.21796802
0.60930465,7.43357327,0.04210340,0.07479511,1.02507550,4.47752217,0.04467815,1.00408522,0.34907880,2.26016723
0.61530765,7.56524734,0.04279932,0.07753212,1.05094103,4.56058313,0.04593708,1.01371230,0.35333329,2.29991647
0.62131066,7.68343931,0.04342462,0.08017613,1.07323938,4.63416274,0.04740856,1.02149867,0.35663615,2.33644799
0.62731366,7.78608452,0.04395258,0.08267749,1.09156362,4.69709826,0.04909821,1.02719688,0.35889125,2.36908531
0.63331666,7.87148662,0.04435704,0.08499171,1.10558468,4.74845696,0.05100672,1.03060524,0.36002068,2.39727289
0.63931966,7.93838994,0.04461346,0.08708068,1.11506295,4.78757503,0.05312974,1.03157527,0.35996731,2.42060302
0.64532266,7.98604053,0.04469998,0.08891385,1.11985723,4.81409010,0.05545793,1.03001749,0.35869666,2.43883846
0.65132566,8.01423268,0.04459844,0.09046911,1.11993067,4.82796569,0.05797725,1.02590521,0.35619818,2.45192950
0.65732866,8.02333828,0.04429512,0.09173356,1.11535331,4.82950635,0.06066959,1.01927642,0.35248563,2.46002417
0.66333167,8.01431712,0.04378141,0.09270393,1.10630124,4.81936271,0.06351349,1.01023344,0.34759690,2.46347082
0.66933467,7.98870696,0.04305416,0.09338678,1.09305223,4.79852555,0.06648509,0.99894069,0.34159297,2.46281247
0.67533767,7.94859291,0.04211589,0.09379839,1.07597802,4.76830900,0.06955919,0.98562050,0.33455628,2.45877295
0.68134067,7.89655653,0.04097465,0.09396426,1.05553362,4.73032270,0.07271034,0.97054711,0.32658853,2.45223492
0.68734367,7.83560593,0.03964375,0.09391840,1.03224389,4.68643370,0.07591400,0.95403916,0.31780793,2.44421053
0.69334667,7.76908866,0.03814124,0.09370222,1.00668804,4.63871877,0.07914751,0.93645093,0.30834613,2.43580574
0.69934967,7.70059022,0.03648920,0.09336321,0.97948252,4.58940836,0.08239105,0.91816250,0.29834478,2.42817967
0.70535268,7.63382126,0.03471292,0.09295327,0.95126291,4.54082373,0.08562828,0.89956915,0.28795199,2.42250044
0.71135568,7.57249717,0.03283994,0.09252698,0.92266563,4.49530904,0.08884686,0.88107045,0.27731861,2.41989941
0.71735868,7.52021418,0.03089914,0.09213956,0.89430980,4.45516021,0.09203861,0.86305911,0.26659463,2.42142558
0.72336168,7.48032627,0.02891969,0.09184485,0.86678017,4.42255302,0.09519941,0.84591011,0.25592560,2.42800211
0.72936468,7.45582711,0.02693020,0.09169320,0.84061149,4.39947252,0.09832884,0.82997024,0.24544935,2.44038659
0.73536768,7.44924154,0.02495781,0.09172949,0.81627486,4.38764637,0.10142953,0.81554857,0.23529291,2.45913696
0.74137069,7.46253057,0.02302748,0.09199118,0.79416646,4.38848430,0.10450631,0.80290782,0.22556986,2.48458427
0.74737369,7.49701372,0.02116141,0.09250670,0.77459905,4.40302626,0.10756519,0.79225725,0.21637804,2.51681367
0.75337669,7.55331199,0.01937857,0.09329398,0.75779633,4.43190128,0.11061226,0.78374700,0.20779790,2.55565429
0.75937969,7.63131401,0.01769442,0.09435946,0.74389036,4.47529890,0.11365254,0.77746427,0.19989121,2.60067867
0.76538269,7.73016717,0.01612078,0.09569739,0.73292202,4.53295487,0.11668891,0.77343136,0.19270053,2.65121178
0.77138569,7.84829481,0.01466586,0.09728968,0.72484442,4.60415197,0.11972118,0.77160584,0.18624914,2.70634934
0.77738869,7.98343928,0.01333436,0.09910616,0.71952899,4.68773656,0.12274531,0.77188263,0.18054173,2.76498494
0.78339170,8.13272974,0.01212777,0.10110532,0.71677412,4.78215066,0.12575289,0.77409814,0.17556551,2.82584489
0.78939470,8.29277279,0.01104467,0.10323556,0.71631575,4.88547888,0.12873093,0.77803627,0.17129201,2.88752946
0.79539770,8.45976257,0.01008117,0.10543682,0.71783966,4.99550853,0.13166186,0.78343607,0.16767931,2.94855915
0.80140070,8.62960644,0.00923133,0.10764264,0.72099487,5.10980100,0.13452393,0.79000082,0.16467465,3.00742401
0.80740370,8.79806148,0.00848762,0.10978251,0.72540766,5.22577170,0.13729174,0.79740806,0.16221739,3.06263428
0.81340670,8.96087651,0.00784136,0.11178440,0.73069568,5.34077525,0.13993713,0.80532045,0.16024213,3.11277047
0.81940970,9.11393393,0.00728319,0.11357754,0.73648159,5.45219271,0.14243014,0.81339674,0.15868186,3.15653079
0.82541271,9.25338600,0.00680341,0.11509506,0.74240586,5.55751712,0.14474015,0.82130266,0.15747110,3.19277449
0.83141571,9.37577996,0.00639239,0.11627669,0.74813809,5.65443378,0.14683704,0.82872118,0.15654877,3.22055939
0.83741871,9.47816738,0.00604082,0.11707114,0.75338679,5.74089204,0.14869240,0.83536183,0.15586080,3.23917235
0.84342171,9.55819354,0.00573996,0.11743834,0.75790706,5.81516561,0.15028059,0.84096878,0.15536227,3.24815191
0.84942471,9.61416405,0.00548185,0.11735116,0.76150623,5.87589915,0.15157978,0.84532733,0.15501909,3.24730244
0.85542771,9.64508658,0.00525943,0.11679685,0.76404724,5.92213955,0.15257285,0.84826878,0.15480914,3.23669970
0.86143072,9.65068723,0.00506663,0.11577783,0.76544993,5.95335100,0.15324803,0.84967354,0.15472274,3.21668808
0.86743372,9.63140206,0.00489844,0.11431217,0.76569026,5.96941408,0.15359954,0.84947249,0.15476268,3.18786996
0.87343672,9.58834557,0.00475087,0.11243338,0.76479778,5.97060961,0.15362791,0.84764677,0.15494364,3.15108818
0.87943972,9.52325875,0.00462101,0.11018987,0.76285151,5.95758905,0.15334029,0.84422606,0.15529108,3.10740265
0.88544272,9.43844035,0.00450695,0.10764387,0.75997466,5.93133349,0.15275046,0.83928571,0.15583985,3.05806226
0.89144572,9.33666535,0.00440773,0.10486995,0.75632854,5.89310433,0.15187892,0.83294287,0.15663237,3.00447337
0.89744872,9.22109502,0.00432330,0.10195329,0.75210580,5.84438839,0.15075271,0.82535193,0.15771664,2.94816616
0.90345173,9.09518273,0.00425447,0.09898762,0.74752365,5.78684075,0.14940519,0.81669960,0.15914417,2.89075982
0.90945473,8.96257972,0.00420281,0.09607295,0.74281702,5.72222838,0.14787582,0.80719964,0.16096784,2.83392776
0.91545773,8.82704399,0.00417060,0.09331333,0.73823206,5.65237713,0.14620966,0.79708777,0.16323985,2.77936327
0.92146073,8.69235537,0.00416075,0.09081435,0.73402005,5.57912444,0.14445698,0.78661642,0.16600981,2.72874650
0.92746373,8.56223847,0.00417676,0.08868083,0.73043189,5.50427930,0.14267251,0.77604983,0.16932298,2.68371289
0.93346673,8.44029483,0.00422259,0.08701448,0.72771306,5.42959052,0.14091476,0.76565914,0.17321878,2.64582325
0.93946973,8.32994430,0.00430262,0.08591163,0.72609914,5.35672339,0.13924500,0.75571764,0.17772947,2.61653559
0.94547274,8.23437538,0.00442154,0.08546117,0.72581182,5.28724451,0.13772613,0.74649594,0.18287905,2.59717855
0.95147574,8.15650344,0.00458424,0.08574250,0.72705517,5.22261343,0.13642138,0.73825707,0.18868235,2.58892651
0.95747874,8.09893549,0.00479568,0.08682372,0.73001225,5.16417985,0.13539274,0.73125130,0.19514432,2.59277631
0.96348174,8.06393985,0.00506080,0.08875994,0.73484184,5.11318441,0.13469930,0.72571073,0.20225937,2.60952574
0.96948474,8.05341934,0.00538431,0.09159174,0.74167538,5.07076088,0.13439544,0.72184345,0.21001092,2.63975414
0.97548774,8.06888680,0.00577059,0.09534382,0.75061389,5.03793811,0.13452893,0.71982744,0.21837092,2.68380538
0.98149075,8.11144203,0.00622348,0.10002385,0.76172522,5.01563965,0.13513908,0.71980434,0.22729950,2.74177402
0.98749375,8.18174999,0.00674612,0.10562157,0.77504142,5.00467980,0.13625492,0.72187310,0.23674475,2.81349526
0.99349675,8.28002062,0.00734079,0.11210803,0.79055658,5.00575513,0.13789367,0.72608399,0.24664248,2.89853944
0.99949975,8.40599104,0.00800872,0.11943534,0.80822527,5.01943114,0.14005939,0.73243308,0.25691625,2.99621208
1.00550275,8.55891179,0.00874997,0.12753658,0.82796173,5.04612442,0.14274203,0.74085778,0.26747752,3.10555994
1.01150575,8.73753873,0.00956328,0.13632624,0.84964010,5.08608106,0.14591700,0.75123364,0.27822609,3.22538395
1.01750875,8.94013261,0.01044601,0.14570107,0.87309581,5.13935285,0.14954516,0.76337286,0.28905085,3.35425904
1.02351176,9.16446852,0.01139405,0.15554143,0.89812831,5.20577317,0.15357347,0.77702484,0.29983085,3.49056124
1.02951476,9.40785674,0.01240190,0.16571318,0.92450522,5.28493453,0.15793606,0.79187906,0.31043688,3.63250133
1.03551776,9.66717666,0.01346261,0.17607012,0.95196785,5.37617028,0.16255603,0.80757040,0.32073339,3.77816465
1.04152076,9.93892437,0.01456800,0.18645695,0.98023804,5.47854253,0.16734757,0.82368693,0.33058087,3.92555578
1.04752376,10.21927416,0.01570873,0.19671269,1.00902610,5.59083841,0.17221865,0.83978010,0.33983867,4.07264665
1.05352676,10.50415306,0.01687459,0.20667459,1.03803956,5.71157615,0.17707390,0.85537711,0.34836814,4.21742640
1.05952976,10.78932709,0.01805469,0.21618230,1.06699231,5.83902225,0.18181777,0.86999500,0.35603597,4.35795106
1.06553277,11.07049677,0.01923779,0.22508234,1.09561382,5.97122007,0.18635772,0.88315601,0.36271779,4.49239104
1.07153577,11.34339900,0.02041263,0.23323250,1.12365775,6.10602971,0.19060731,0.89440359,0.36830170,4.61907445
1.07753877,11.60391181,0.02156822,0.24050632,1.15090974,6.24117841,0.19448913,0.90331840,0.37269166,4.73652458
