energy_ev,total_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
-0.28514257,1.39200536,0.12291713,0.00858763,0.00442673,0.05561561,0.14312810,0.00000000,0.93559545,1.10126459
-0.27913957,1.38265969,0.12243592,0.00837648,0.00482383,0.05221949,0.14494769,0.00000000,0.94020742,1.09557809
-0.27313657,1.37128635,0.12192138,0.00818413,0.00528017,0.04892244,0.14659632,0.00000000,0.94241159,1.08787679
-0.26713357,1.35797702,0.12134617,0.00801291,0.00579038,0.04576224,0.14806566,0.00000000,0.94218140,1.07823681
-0.26113057,1.34283955,0.12068744,0.00786487,0.00634860,0.04277529,0.14935762,0.00000000,0.93953400,1.06674585
-0.25512756,1.32599934,0.11992697,0.00774163,0.00694842,0.03999572,0.15048467,0.00000000,0.93453454,1.05350515
-0.24912456,1.30760163,0.11905156,0.00764431,0.00758290,0.03745476,0.15146965,0.00000000,0.92729940,1.03863201
-0.24312156,1.28781426,0.11805350,0.00757354,0.00824461,0.03518023,0.15234540,0.00000000,0.91799774,1.02226256
-0.23711856,1.26683027,0.11693126,0.00752938,0.00892576,0.03319620,0.15315379,0.00000000,0.90685107,1.00455412
-0.23111556,1.24486998,0.11569010,0.00751141,0.00961840,0.03152281,0.15394441,0.00000000,0.89413049,0.98568689
-0.22511256,1.22218194,0.11434284,0.00751871,0.01031464,0.03017627,0.15477287,0.00000000,0.88015149,0.96586468
-0.21910955,1.19904258,0.11291037,0.00754992,0.01100693,0.02916886,0.15569864,0.00000000,0.86526650,0.94531433
-0.21310655,1.17575432,0.11142228,0.00760336,0.01168838,0.02850909,0.15678264,0.00000000,0.84985516,0.92428373
-0.20710355,1.15264227,0.10991711,0.00767704,0.01235307,0.02820186,0.15808472,0.00000000,0.83431306,0.90303870
-0.20110055,1.13004947,0.10844256,0.00776882,0.01299636,0.02824872,0.15966093,0.00000000,0.81903924,0.88185856
-0.19509755,1.10833119,0.10705535,0.00787646,0.01361523,0.02864806,0.16156104,0.00000000,0.80442326,0.86103094
-0.18909455,1.08784844,0.10582093,0.00799776,0.01420849,0.02939543,0.16382622,0.00000000,0.79083256,0.84084601
-0.18309155,1.06896134,0.10481274,0.00813064,0.01477695,0.03048380,0.16648710,0.00000000,0.77860080,0.82159063
-0.17708854,1.05202260,0.10411136,0.00827324,0.01532357,0.03190387,0.16956243,0.00000000,0.76801793,0.80354266
-0.17108554,1.03737171,0.10380324,0.00842403,0.01585340,0.03364445,0.17305831,0.00000000,0.75932258,0.78696600
-0.16508254,1.02533002,0.10397914,0.00858193,0.01637354,0.03569275,0.17696812,0.00000000,0.75269719,0.77210652
-0.15907954,1.01619710,0.10473231,0.00874636,0.01689282,0.03803486,0.18127328,0.00000000,0.74826618,0.75918909
-0.15307654,1.01024836,0.10615637,0.00891734,0.01742154,0.04065613,0.18594459,0.00000000,0.74609722,0.74841592
-0.14707354,1.00773401,0.10834298,0.00909561,0.01797098,0.04354163,0.19094439,0.00000000,0.74620543,0.73996615
-0.14107054,1.00887912,0.11137924,0.00928260,0.01855284,0.04667662,0.19622914,0.00000000,0.74856026,0.73399648
-0.13506753,1.01388454,0.11534499,0.00948058,0.01917866,0.05004703,0.20175250,0.00000000,0.75309431,0.73064279
-0.12906453,1.02292830,0.12030997,0.00969261,0.01985913,0.05363985,0.20746860,0.00000000,0.75971368,0.73002225
-0.12306153,1.03616702,0.12633101,0.00992259,0.02060339,0.05744357,0.21333531,0.00000000,0.76830878,0.73223574
-0.11705853,1.05373692,0.13344925,0.01017520,0.02141840,0.06144846,0.21931735,0.00000000,0.77876503,0.73736997
-0.11105553,1.07575392,0.14168759,0.01045589,0.02230828,0.06564679,0.22538893,0.00000000,0.79097248,0.74549920
-0.10505253,1.10231260,0.15104831,0.01077077,0.02327380,0.07003291,0.23153589,0.00000000,0.80483369,0.75668593
-0.09904952,1.13348357,0.16151123,0.01112646,0.02431200,0.07460322,0.23775694,0.00000000,0.82026925,0.77098054
-0.09304652,1.16930933,0.17303222,0.01152997,0.02541586,0.07935595,0.24406412,0.00000000,0.83722053,0.78841960
-0.08704352,1.20979851,0.18554243,0.01198851,0.02657428,0.08429078,0.25048223,0.00000000,0.85564940,0.80902290
-0.08104052,1.25491878,0.19894807,0.01250920,0.02777214,0.08940834,0.25704734,0.00000000,0.87553503,0.83278917
-0.07503752,1.30458877,0.21313107,0.01309889,0.02899058,0.09470952,0.26380437,0.00000000,0.89686795,0.85969094
-0.06903452,1.35866947,0.22795043,0.01376381,0.03020751,0.10019470,0.27080387,0.00000000,0.91964186,0.88966859
-0.06303152,1.41695582,0.24324440,0.01450936,0.03139820,0.10586290,0.27809813,0.00000000,0.94384383,0.92262432
-0.05702851,1.47916917,0.25883339,0.01533974,0.03253613,0.11171081,0.28573695,0.00000000,0.96944375,0.95841630
-0.05102551,1.54495118,0.27452362,0.01625774,0.03359387,0.11773189,0.29376312,0.00000000,0.99638378,0.99685370
-0.04502251,1.61386013,0.29011141,0.01726444,0.03454406,0.12391549,0.30220810,0.00000000,1.02456877,1.03769306
-0.03901951,1.68536996,0.30538782,0.01835901,0.03536045,0.13024604,0.31108792,0.00000000,1.05385858,1.08063635
-0.03301651,1.75887263,0.32014378,0.01953856,0.03601887,0.13670240,0.32039973,0.00000000,1.08406273,1.12533134
-0.02701351,1.83368413,0.33417525,0.02079799,0.03649819,0.14325736,0.33011921,0.00000000,1.11493829,1.17137423
-0.02101051,1.90905409,0.34728838,0.02213001,0.03678115,0.14987740,0.34019883,0.00000000,1.14619101,1.21831486
-0.01500750,1.98417886,0.35930442,0.02352511,0.03685505,0.15652265,0.35056729,0.00000000,1.17748000,1.26566434
-0.00900450,2.05821773,0.37006423,0.02497171,0.03671221,0.16314713,0.36113013,0.00000000,1.20842569,1.31290475
-0.00300150,2.13031157,0.37943215,0.02645636,0.03635033,0.16969925,0.37177140,0.00000000,1.23862056,1.35950076
0.00300150,2.19960317,0.38729915,0.02796395,0.03577251,0.17612258,0.38235644,0.00000000,1.26764223,1.40491227
0.00900450,2.26525821,0.39358506,0.02947807,0.03498719,0.18235686,0.39273557,0.00000000,1.29506778,1.44860785
0.01500750,2.32648604,0.39823990,0.03098136,0.03400773,0.18833915,0.40274855,0.00000000,1.32048869,1.49007780
0.02101051,2.38255898,0.40124416,0.03245590,0.03285196,0.19400526,0.41222948,0.00000000,1.34352518,1.52884661
0.02701351,2.43282937,0.40260810,0.03388365,0.03154143,0.19929115,0.42101209,0.00000000,1.36383922,1.56448369
0.03301651,2.47674341,0.40237011,0.03524688,0.03010064,0.20413451,0.42893488,0.00000000,1.38114521,1.59661213
0.03901951,2.51385106,0.40059418,0.03652854,0.02855614,0.20847620,0.43584618,0.00000000,1.39521782,1.62491490
0.04502251,2.54381177,0.39736662,0.03771265,0.02693559,0.21226173,0.44160865,0.00000000,1.40589641,1.64913818
0.05102551,2.56639566,0.39279227,0.03878462,0.02526685,0.21544247,0.44610314,0.00000000,1.41308605,1.66909186
0.05702851,2.58148036,0.38699019,0.03973156,0.02357708,0.21797682,0.44923181,0.00000000,1.41675489,1.68464729
0.06303152,2.58904402,0.38008924,0.04054239,0.02189199,0.21983101,0.45092027,0.00000000,1.41692863,1.69573253
0.06903452,2.58915488,0.37222357,0.04120808,0.02023508,0.22097971,0.45111887,0.00000000,1.41368224,1.70232571
0.07503752,2.58195855,0.36352837,0.04172164,0.01862718,0.22140636,0.44980307,0.00000000,1.40712997,1.70444706
0.08104052,2.56766375,0.35413588,0.04207818,0.01708597,0.22110324,0.44697290,0.00000000,1.39741436,1.70215031
0.08704352,2.54652776,0.34417202,0.04227482,0.01562577,0.22007121,0.44265181,0.00000000,1.38469513,1.69551421
0.09304652,2.51884241,0.33375363,0.04231061,0.01425746,0.21831934,0.43688478,0.00000000,1.36913899,1.68463492
0.09904952,2.48492177,0.32298638,0.04218641,0.01298852,0.21586425,0.42973611,0.00000000,1.35091092,1.66961981
0.10505253,2.44509224,0.31196356,0.04190474,0.01182322,0.21272940,0.42128686,0.00000000,1.33016769,1.65058315
0.11105553,2.39968548,0.30076566,0.04146960,0.01076292,0.20894421,0.41163220,0.00000000,1.30705410,1.62764411
0.11705853,2.34903472,0.28946063,0.04088636,0.00980648,0.20454329,0.40087875,0.00000000,1.28170184,1.60092695
0.12306153,2.29347428,0.27810490,0.04016158,0.00895067,0.19956552,0.38914212,0.00000000,1.25423125,1.57056353
0.12906453,2.23334202,0.26674504,0.03930292,0.00819074,0.19405334,0.37654454,0.00000000,1.22475547,1.53669757
0.13506753,2.16898442,0.25541975,0.03831899,0.00752085,0.18805204,0.36321293,0.00000000,1.19338646,1.49949039
0.14107054,2.10076327,0.24416232,0.03721931,0.00693465,0.18160920,0.34927707,0.00000000,1.16024242,1.45912737
0.14707354,2.02906333,0.23300311,0.03601422,0.00642574,0.17477421,0.33486813,0.00000000,1.12545566,1.41582446
0.15307654,1.95429990,0.22197215,0.03471484,0.00598814,0.16759795,0.32011744,0.00000000,1.08918019,1.36983401
0.15907954,1.87692544,0.21110149,0.03333298,0.00561667,0.16013243,0.30515535,0.00000000,1.05159832,1.32144927
0.16508254,1.79743432,0.20042736,0.03188115,0.00530728,0.15243067,0.29011025,0.00000000,1.01292549,1.27100682
0.17108554,1.71636504,0.18999184,0.03037242,0.00505738,0.14454640,0.27510758,0.00000000,0.97341294,1.21888672
0.17708854,1.63429941,0.17984416,0.02882039,0.00486598,0.13653389,0.26026886,0.00000000,0.93334768,1.16550989
0.18309155,1.55185844,0.17004134,0.02723908,0.00473388,0.12844768,0.24571063,0.00000000,0.89304981,1.11133270
0.18909455,1.46969493,0.16064838,0.02564276,0.00466369,0.12034225,0.23154329,0.00000000,0.85286719,1.05683903
0.19509755,1.38848302,0.15173781,0.02404583,0.00465984,0.11227164,0.21786987,0.00000000,0.81316762,1.00252997
0.20110055,1.30890517,0.14338873,0.02246262,0.00472852,0.10428891,0.20478478,0.00000000,0.77432914,0.94891175
0.20710355,1.23163717,0.13568540,0.02090720,0.00487748,0.09644560,0.19237244,0.00000000,0.73672897,0.89648261
0.21310655,1.15733211,0.12871536,0.01939313,0.00511592,0.08879108,0.18070602,0.00000000,0.70073169,0.84571912
0.21910955,1.08660405,0.12256724,0.01793328,0.00545411,0.08137184,0.16984630,0.00000000,0.66667746,0.79706296
0.22511256,1.02001235,0.11732829,0.01653958,0.00590314,0.07423083,0.15984069,0.00000000,0.63487092,0.75090873
0.23111556,0.95804737,0.11308178,0.01522281,0.00647450,0.06740675,0.15072247,0.00000000,0.60557138,0.70759350
0.23711856,0.90111840,0.10990428,0.01399242,0.00717965,0.06093343,0.14251040,0.00000000,0.57898493,0.66738864
0.24312156,0.84954433,0.10786292,0.01285636,0.00802956,0.05483933,0.13520867,0.00000000,0.55525878,0.63049442
0.24912456,0.80354737,0.10701282,0.01182096,0.00903417,0.04914707,0.12880724,0.00000000,0.53447803,0.59703747
0.25512756,0.76325026,0.10739457,0.01089082,0.01020184,0.04387323,0.12328255,0.00000000,0.51666519,0.56707136
0.26113057,0.72867679,0.10903202,0.01006876,0.01153889,0.03902816,0.11859869,0.00000000,0.50178209,0.54058000
0.26713357,0.69975560,0.11193038,0.00935584,0.01304899,0.03461606,0.11470881,0.00000000,0.48973432,0.51748388
0.27313657,0.67632701,0.11607463,0.00875134,0.01473269,0.03063522,0.11155694,0.00000000,0.48037760,0.49764846
0.27913957,0.65815245,0.12142851,0.00825289,0.01658702,0.02707830,0.10907996,0.00000000,0.47352596,0.48089453
0.28514257,0.64492604,0.12793391,0.00785653,0.01860511,0.02393289,0.10720978,0.00000000,0.46896109,0.46700987
0.29114557,0.63628783,0.13551096,0.00755686,0.02077597,0.02118210,0.10587563,0.00000000,0.46644259,0.45576167
0.29714857,0.63183811,0.14405871,0.00734723,0.02308437,0.01880520,0.10500627,0.00000000,0.46571852,0.44690914
0.30315158,0.63115244,0.15345650,0.00721991,0.02551090,0.01677844,0.10453225,0.00000000,0.46653591,0.44021586
0.30915458,0.63379668,0.16356608,0.00716631,0.02803219,0.01507580,0.10438800,0.00000000,0.46865080,0.43546131
0.31515758,0.63934174,0.17423442,0.00717721,0.03062129,0.01366978,0.10451368,0.00000000,0.47183755,0.43245120
0.32116058,0.64737760,0.18529717,0.00724298,0.03324825,0.01253219,0.10485691,0.00000000,0.47589705,0.43102625
0.32716358,0.65752609,0.19658277,0.00735381,0.03588084,0.01163487,0.10537416,0.00000000,0.48066361,0.43106914
0.33316658,0.66945234,0.20791697,0.00750000,0.03848544,0.01095037,0.10603182,0.00000000,0.48601046,0.43250946
0.33916958,0.68287420,0.21912775,0.00767210,0.04102801,0.01045256,0.10680701,0.00000000,0.49185356,0.43532646
0.34517259,0.69756973,0.23005037,0.00786120,0.04347518,0.01011716,0.10768797,0.00000000,0.49815379,0.43954954
0.35117559,0.71338212,0.24053231,0.00805911,0.04579529,0.00992214,0.10867411,0.00000000,0.50491723,0.44525650
0.35717859,0.73022199,0.25043795,0.00825848,0.04795951,0.00984807,0.10977572,0.00000000,0.51219371,0.45256944
0.36318159,0.74806680,0.25965268,0.00845301,0.04994275,0.00987831,0.11101319,0.00000000,0.52007343,0.46164850
0.36918459,0.76695717,0.26808622,0.00863751,0.05172455,0.00999918,0.11241597,0.00000000,0.52868175,0.47268341
0.37518759,0.78699009,0.27567500,0.00880799,0.05328973,0.01019989,0.11402101,0.00000000,0.53817217,0.48588320
0.38119060,0.80830897,0.28238334,0.00896164,0.05462879,0.01047251,0.11587089,0.00000000,0.54871767,0.50146408
0.38719360,0.83109078,0.28820333,0.00909685,0.05573813,0.01081177,0.11801166,0.00000000,0.56050047,0.51963598
0.39319660,0.85553057,0.29315352,0.00921313,0.05661992,0.01121473,0.12049028,0.00000000,0.57370059,0.54058797
0.39919960,0.88182371,0.29727622,0.00931097,0.05728177,0.01168048,0.12335188,0.00000000,0.58848343,0.56447318
0.40520260,0.91014675,0.30063361,0.00939173,0.05773607,0.01220972,0.12663691,0.00000000,0.60498694,0.59139364
0.41120560,0.94063746,0.30330299,0.00945744,0.05799920,0.01280423,0.13037819,0.00000000,0.62330872,0.62138571
0.41720860,0.97337513,0.30537113,0.00951063,0.05809043,0.01346646,0.13459809,0.00000000,0.64349371,0.65440678
0.42321161,1.00836208,0.30692828,0.00955406,0.05803087,0.01419901,0.13930592,0.00000000,0.66552315,0.69032393
0.42921461,1.04550757,0.30806205,0.00959056,0.05784219,0.01500415,0.14449569,0.00000000,0.68930527,0.72890524
0.43521761,1.08461500,0.30885154,0.00962284,0.05754545,0.01588341,0.15014442,0.00000000,0.71466852,0.76981446
0.44122061,1.12537359,0.30936207,0.00965324,0.05716003,0.01683723,0.15621101,0.00000000,0.74135778,0.81260955
0.44722361,1.16735517,0.30964087,0.00968367,0.05670259,0.01786473,0.16263602,0.00000000,0.76903400,0.85674556
0.45322661,1.21001679,0.30971393,0.00971545,0.05618636,0.01896354,0.16934219,0.00000000,0.79727769,0.90158214
0.45922961,1.25270951,0.30958425,0.00974927,0.05562059,0.02012980,0.17623594,0.00000000,0.82559631,0.94639572
0.46523262,1.29469327,0.30923157,0.00978519,0.05501028,0.02135829,0.18320975,0.00000000,0.85343552,0.99039617
0.47123562,1.33515759,0.30861371,0.00982271,0.05435618,0.02264270,0.19014548,0.00000000,0.88019407,1.03274757
0.47723862,1.37324737,0.30766922,0.00986079,0.05365511,0.02397600,0.19691839,0.00000000,0.90524185,1.07259244
0.48324162,1.40809283,0.30632147,0.00989809,0.05290045,0.02535095,0.20340185,0.00000000,0.92794030,1.10907839
0.48924462,1.43884225,0.30448370,0.00993306,0.05208287,0.02676069,0.20947250,0.00000000,0.94766460,1.14138642
0.49524762,1.46469593,0.30206481,0.00996417,0.05119124,0.02819937,0.21501560,0.00000000,0.96382636,1.16875931
0.50125063,1.48493988,0.29897562,0.00999011,0.05021360,0.02966281,0.21993038,0.00000000,0.97589597,1.19052912
0.50725363,1.49897741,0.29513507,0.01001000,0.04913817,0.03114913,0.22413500,0.00000000,0.98342350,1.20614231
0.51325663,1.50635694,0.29047612,0.01002353,0.04795437,0.03265927,0.22757103,0.00000000,0.98605705,1.21518131
0.51925963,1.50679465,0.28495097,0.01003117,0.04665369,0.03419743,0.23020699,0.00000000,0.98355773,1.21738156
0.52526263,1.50019063,0.27853529,0.01003425,0.04523047,0.03577132,0.23204092,0.00000000,0.97581046,1.21264297
0.53126563,1.48663764,0.27123125,0.01003498,0.04368250,0.03739219,0.23310163,0.00000000,0.96283002,1.20103534
0.53726863,1.46642187,0.26306917,0.01003651,0.04201140,0.03907468,0.23344866,0.00000000,0.94476209,1.18279738
0.54327164,1.44001562,0.25410773,0.01004282,0.04022279,0.04083637,0.23317076,0.00000000,0.92187917,1.15832926
0.54927464,1.40806216,0.24443281,0.01005861,0.03832623,0.04269712,0.23238302,0.00000000,0.89457166,1.12817912
0.55527764,1.37135344,0.23415490,0.01008913,0.03633496,0.04467816,0.23122273,0.00000000,0.86333441,1.09302423
0.56128064,1.33080174,0.22340541,0.01013991,0.03426548,0.04680101,0.22984399,0.00000000,0.82874957,1.05364741
0.56728364,1.28740663,0.21233202,0.01021654,0.03213695,0.04908619,0.22841151,0.00000000,0.79146646,1.01091026
0.57328664,1.24221882,0.20109329,0.01032433,0.02997052,0.05155191,0.22709368,0.00000000,0.75217953,0.96572400
0.57928964,1.19630262,0.18985297,0.01046805,0.02778853,0.05421265,0.22605542,0.00000000,0.71160528,0.91901967
0.58529265,1.15069887,0.17877410,0.01065161,0.02561380,0.05707792,0.22545092,0.00000000,0.67045940,0.87171878
0.59129565,1.10638994,0.16801340,0.01087780,0.02346882,0.06015099,0.22541684,0.00000000,0.62943500,0.82470576
0.59729865,1.06426856,0.15771604,0.01114805,0.02137507,0.06342803,0.22606613,0.00000000,0.58918281,0.77880348
0.60330165,1.02511175,0.14801115,0.01146227,0.01935246,0.06689738,0.22748296,0.00000000,0.55029426,0.73475260
0.60930465,0.98956089,0.13900816,0.01181872,0.01741877,0.07053932,0.22971877,0.00000000,0.51328789,0.69319571
0.61530765,0.95810884,0.13079414,0.01221399,0.01558935,0.07432613,0.23278997,0.00000000,0.47859954,0.65466660
0.62131066,0.93109442,0.12343221,0.01264306,0.01387685,0.07822271,0.23667710,0.00000000,0.44657667,0.61958492
0.62731366,0.90870425,0.11696105,0.01309940,0.01229113,0.08218750,0.24132580,0.00000000,0.41747650,0.58825623
0.63331666,0.89098172,0.11139545,0.01357517,0.01083931,0.08617400,0.24664933,0.00000000,0.39146817,0.56087703
0.63931966,0.87784225,0.10672780,0.01406153,0.00952586,0.09013248,0.25253275,0.00000000,0.36863822,0.53754430
0.64532266,0.86909407,0.10293049,0.01454896,0.00835287,0.09401216,0.25883839,0.00000000,0.34899919,0.51826885
0.65132566,0.86446314,0.09995895,0.01502764,0.00732032,0.09776350,0.26541250,0.00000000,0.33250048,0.50299143
0.65732866,0.86362082,0.09775520,0.01548783,0.00642642,0.10134064,0.27209273,0.00000000,0.31904109,0.49160084
0.66333167,0.86621284,0.09625180,0.01592035,0.00566798,0.10470381,0.27871600,0.00000000,0.30848314,0.48395274
0.66933467,0.87188799,0.09537582,0.01631692,0.00504076,0.10782159,0.28512652,0.00000000,0.30066586,0.47988825
0.67533767,0.88032484,0.09505281,0.01667056,0.00453983,0.11067285,0.29118347,0.00000000,0.29541897,0.47925133
0.68134067,0.89125529,0.09521055,0.01697592,0.00415990,0.11324839,0.29676791,0.00000000,0.29257511,0.48190382
0.68734367,0.90448350,0.09578233,0.01722948,0.00389554,0.11555196,0.30178870,0.00000000,0.29198051,0.48773756
0.69334667,0.91989923,0.09670974,0.01742979,0.00374147,0.11760073,0.30618698,0.00000000,0.29350356,0.49668276
0.69934967,0.93748489,0.09794482,0.01757747,0.00369265,0.11942516,0.30993906,0.00000000,0.29704089,0.50871226
0.70535268,0.95731573,0.09945146,0.01767521,0.00374443,0.12106806,0.31305750,0.00000000,0.30252080,0.52384137
0.71135568,0.97955332,0.10120609,0.01772764,0.00389258,0.12258319,0.31559028,0.00000000,0.30990377,0.54212338
0.71735868,1.00443230,0.10319766,0.01774112,0.00413330,0.12403305,0.31761818,0.00000000,0.31918037,0.56364082
0.72336168,1.03224139,0.10542686,0.01772342,0.00446315,0.12548623,0.31925038,0.00000000,0.33036654,0.58849307
0.72936468,1.06329928,0.10790472,0.01768333,0.00487899,0.12701437,0.32061850,0.00000000,0.34349669,0.61678086
0.73536768,1.09792691,0.11065075,0.01763025,0.00537787,0.12868873,0.32186943,0.00000000,0.35861496,0.64858857
0.74137069,1.13641747,0.11369061,0.01757370,0.00595694,0.13057674,0.32315721,0.00000000,0.37576529,0.68396534
0.74737369,1.17900579,0.11705355,0.01752285,0.00661329,0.13273854,0.32463444,0.00000000,0.39498073,0.72290607
0.75337669,1.22583892,0.12076972,0.01748609,0.00734389,0.13522375,0.32644364,0.00000000,0.41627276,0.76533344
0.75937969,1.27694939,0.12486751,0.01747055,0.00814550,0.13806857,0.32870891,0.00000000,0.43962123,0.81108208
0.76538269,1.33223300,0.12937111,0.01748178,0.00901457,0.14129352,0.33152847,0.00000000,0.46496546,0.85988611
0.77138569,1.39143229,0.13429831,0.01752344,0.00994724,0.14490169,0.33496832,0.00000000,0.49219710,0.91137067
0.77738869,1.45412696,0.13965874,0.01759707,0.01093933,0.14887786,0.33905743,0.00000000,0.52115532,0.96504854
0.78339170,1.51973196,0.14545255,0.01770206,0.01198633,0.15318833,0.34378460,0.00000000,0.55162441,1.02032208
0.78939470,1.58750362,0.15166962,0.01783556,0.01308350,0.15778162,0.34909735,0.00000000,0.58333428,1.07649080
0.79539770,1.65655372,0.15828931,0.01799269,0.01422588,0.16258995,0.35490261,0.00000000,0.61596376,1.13276456
0.80140070,1.72587116,0.16528071,0.01816664,0.01540843,0.16753146,0.36106948,0.00000000,0.64914654,1.18828184
0.80740370,1.79435017,0.17260332,0.01834905,0.01662604,0.17251303,0.36743364,0.00000000,0.68247968,1.24213259
0.81340670,1.86082397,0.18020814,0.01853030,0.01787366,0.17743365,0.37380347,0.00000000,0.71553406,1.29338452
0.81940970,1.92410217,0.18803904,0.01869999,0.01914629,0.18218813,0.37996728,0.00000000,0.74786646,1.34111182
0.82541271,1.98301033,0.19603432,0.01884735,0.02043908,0.18667096,0.38570157,0.00000000,0.77903246,1.38442498
0.83141571,2.03642967,0.20412837,0.01896172,0.02174727,0.19078017,0.39077980,0.00000000,0.80859971,1.42250015
0.83741871,2.08333514,0.21225330,0.01903300,0.02306615,0.19442111,0.39498124,0.00000000,0.83616071,1.45460686
0.84342171,2.12283003,0.22034048,0.01905209,0.02439101,0.19750975,0.39809959,0.00000000,0.86134467,1.48013267
0.84942471,2.15417563,0.22832192,0.01901122,0.02571704,0.19997566,0.39995087,0.00000000,0.88382768,1.49860357
0.85542771,2.17681447,0.23613141,0.01890431,0.02703913,0.20176429,0.40038043,0.00000000,0.90334087,1.50969921
0.86143072,2.19038647,0.24370546,0.01872718,0.02835179,0.20283863,0.39926857,0.00000000,0.91967619,1.51326238
0.86743372,2.19473715,0.25098399,0.01847770,0.02964898,0.20318016,0.39653478,0.00000000,0.93268968,1.50930220
0.87343672,2.18991802,0.25791075,0.01815587,0.03092396,0.20278900,0.39214034,0.00000000,0.94230201,1.49799119
0.87943972,2.17617922,0.26443366,0.01776378,0.03216917,0.20168341,0.38608922,0.00000000,0.94849674,1.47965637
0.88544272,2.15395528,0.27050494,0.01730550,0.03337623,0.19989859,0.37842744,0.00000000,0.95131624,1.45476500
0.89144572,2.12384465,0.27608123,0.01678691,0.03453586,0.19748489,0.36924083,0.00000000,0.95085577,1.42390588
0.89744872,2.08658458,0.28112369,0.01621548,0.03563801,0.19450557,0.35865144,0.00000000,0.94725629,1.38776707
0.90345173,2.04302244,0.28559814,0.01559991,0.03667197,0.19103410,0.34681283,0.00000000,0.94069621,1.34711137
0.90945473,1.99408516,0.28947536,0.01494990,0.03762664,0.18715135,0.33390441,0.00000000,0.93138289,1.30275063
0.91545773,1.94074813,0.29273149,0.01427572,0.03849077,0.18294254,0.32012525,0.00000000,0.91954418,1.25552019
0.92146073,1.88400510,0.29534855,0.01358790,0.03925340,0.17849429,0.30568747,0.00000000,0.90542052,1.20625450
0.92746373,1.82484022,0.29731522,0.01289690,0.03990426,0.17389176,0.29080963,0.00000000,0.88925795,1.15576494
0.93346673,1.76420335,0.29862772,0.01221279,0.04043424,0.16921607,0.27571046,0.00000000,0.87130222,1.10482062
0.93946973,1.70298945,0.29929072,0.01154495,0.04083586,0.16454199,0.26060288,0.00000000,0.85179432,1.05413288
0.94547274,1.64202253,0.29931847,0.01090186,0.04110380,0.15993611,0.24568888,0.00000000,0.83096729,1.00434357
0.95147574,1.58204463,0.29873581,0.01029093,0.04123530,0.15545544,0.23115514,0.00000000,0.80904444,0.95601767
0.95747874,1.52370958,0.29757920,0.00971836,0.04123055,0.15114646,0.21716965,0.00000000,0.78623875,0.90963975
0.96348174,1.46758167,0.29589761,0.00918908,0.04109304,0.14704469,0.20387937,0.00000000,0.76275328,0.86561434
0.96948474,1.41413838,0.29375322,0.00870670,0.04082975,0.14317481,0.19140887,0.00000000,0.73878239,0.82426956
0.97548774,1.36377701,0.29122192,0.00827363,0.04045127,0.13955112,0.17985999,0.00000000,0.71451352,0.78586361
0.98149075,1.31682408,0.28839341,0.00789110,0.03997176,0.13617849,0.16931243,0.00000000,0.69012909,0.75059329
0.98749375,1.27354685,0.28537108,0.00755930,0.03940886,0.13305365,0.15982505,0.00000000,0.66580857,0.71860404
0.99349675,1.23416607,0.28227128,0.00727756,0.03878336,0.13016667,0.15143788,0.00000000,0.64173017,0.69000056
0.99949975,1.19886890,0.27922236,0.00704448,0.03811884,0.12750271,0.14417453,0.00000000,0.61807216,0.66485757
1.00550275,1.16782121,0.27636300,0.00685817,0.03744114,0.12504380,0.13804489,0.00000000,0.59501359,0.64322972
1.01150575,1.14117842,0.27384021,0.00671640,0.03677778,0.12277060,0.13304791,0.00000000,0.57273425,0.62516039
1.01750875,1.11909410,0.27180662,0.00661675,0.03615720,0.12066414,0.12917424,0.00000000,0.55141391,0.61068861
1.02351176,1.10172566,0.27041735,0.00655684,0.03560804,0.11870721,0.12640864,0.00000000,0.53123075,0.59985393
1.02951476,1.08923685,0.26982635,0.00653436,0.03515830,0.11688564,0.12473192,0.00000000,0.51235900,0.59269877
1.03551776,1.08179657,0.27018220,0.00654725,0.03483446,0.11518916,0.12412239,0.00000000,0.49496591,0.58926840
1.04152076,1.07957409,0.27162356,0.00659369,0.03466068,0.11361187,0.12455670,0.00000000,0.47920805,0.58960821
1.04752376,1.08273070,0.27427427,0.00667214,0.03465792,0.11215234,0.12601003,0.00000000,0.46522717,0.59375878
1.05352676,1.09140822,0.27823834,0.00678135,0.03484316,0.11081334,0.12845570,0.00000000,0.45314580,0.60174877
1.05952976,1.10571490,0.28359481,0.00692022,0.03522870,0.10960109,0.13186424,0.00000000,0.44306264,0.61358619
1.06553277,1.12570947,0.29039293,0.00708781,0.03582150,0.10852428,0.13620193,0.00000000,0.43504813,0.62924849
1.07153577,1.15138423,0.29864760,0.00728315,0.03662274,0.10759277,0.14142908,0.00000000,0.42914027,0.64867209
1.07753877,1.18264827,0.30833555,0.00750514,0.03762746,0.10681612,0.14749814,0.00000000,0.42534111,0.67174211
1.08354177,1.21931189,0.31939234,0.00775245,0.03882435,0.10620204,0.15435175,0.00000000,0.42361389,0.69828282
1.08954477,1.26107327,0.33171046,0.00802333,0.04019583,0.10575488,0.16192110,0.00000000,0.42388126,0.72804961
1.09554777,1.30750854,0.34513875,0.00831554,0.04171822,0.10547420,0.17012446,0.00000000,0.42602470,0.76072316
