energy_ev,total_up,In_p_up,In_d_up,S_s_up,S_p_up,W_p_up,W_d_up
-4.30115058,0.70789007,0.03663893,0.00061469,0.02421743,0.42920655,0.19399656,0.23894139
-4.29514757,0.63406048,0.03141478,0.00054388,0.02183389,0.38658007,0.16863588,0.21552896
-4.28914457,0.56483593,0.02676653,0.00047891,0.01956144,0.34617162,0.14582126,0.19329613
-4.28314157,0.50038820,0.02266219,0.00041963,0.01741532,0.30817451,0.12542758,0.17235083
-4.27713857,0.44081138,0.01906560,0.00036584,0.01540694,0.27272868,0.10731338,0.15277328
-4.27113557,0.38612577,0.01593776,0.00031732,0.01354407,0.23992219,0.09132536,0.13461631
-4.26513257,0.33628357,0.01323802,0.00027380,0.01183104,0.20979408,0.07730266,0.11790659
-4.25912956,0.29117575,0.01092526,0.00023500,0.01026905,0.18233826,0.06508071,0.10264639
-4.25312656,0.25064005,0.00895879,0.00020061,0.00885653,0.15750834,0.05449478,0.08881589
-4.24712356,0.21446955,0.00729917,0.00017032,0.00758954,0.13522304,0.04538293,0.07637593
-4.24112056,0.18242154,0.00590890,0.00014381,0.00646216,0.11537198,0.03758860,0.06527091
-4.23511756,0.15422637,0.00475287,0.00012074,0.00546691,0.09782154,0.03096260,0.05543190
-4.22911456,0.12959594,0.00379872,0.00010079,0.00459516,0.08242068,0.02536469,0.04677975
-4.22311156,0.10823178,0.00301701,0.00008365,0.00383747,0.06900653,0.02066465,0.03922806
-4.21710855,0.08983222,0.00238139,0.00006903,0.00318396,0.05740942,0.01674302,0.03268599
-4.21110555,0.07409885,0.00186851,0.00005663,0.00262458,0.04745759,0.01349139,0.02706081
-4.20510255,0.06074193,0.00145798,0.00004618,0.00214940,0.03898108,0.01081245,0.02226018
-4.19909955,0.04948489,0.00113225,0.00003744,0.00174879,0.03181518,0.00861977,0.01819403
-4.19309655,0.04006786,0.00087638,0.00003018,0.00141357,0.02580308,0.00683739,0.01477617
-4.18709355,0.03225024,0.00067790,0.00002419,0.00113519,0.02079798,0.00539926,0.01192551
-4.18109055,0.02581251,0.00052655,0.00001929,0.00090577,0.01666461,0.00424864,0.00956697
-4.17508754,0.02055721,0.00041417,0.00001531,0.00071814,0.01328020,0.00333737,0.00763212
-4.16908454,0.01630943,0.00033445,0.00001212,0.00056590,0.01053504,0.00262524,0.00605955
-4.16308154,0.01291674,0.00028283,0.00000958,0.00044339,0.00833261,0.00207931,0.00479501
-4.15707854,0.01024874,0.00025642,0.00000761,0.00034568,0.00658953,0.00167330,0.00379140
-4.15107554,0.00819647,0.00025388,0.00000611,0.00026853,0.00523520,0.00138714,0.00300865
-4.14507254,0.00667159,0.00027545,0.00000501,0.00020833,0.00421135,0.00120648,0.00241350
-4.13906953,0.00560562,0.00032298,0.00000427,0.00016209,0.00347160,0.00112243,0.00197923
-4.13306653,0.00494926,0.00040001,0.00000385,0.00012734,0.00298086,0.00113134,0.00168537
-4.12706353,0.00467175,0.00051190,0.00000373,0.00010211,0.00271497,0.00123478,0.00151746
-4.12106053,0.00476050,0.00066602,0.00000390,0.00008484,0.00266023,0.00143951,0.00146686
-4.11505753,0.00522091,0.00087198,0.00000438,0.00007441,0.00281320,0.00175769,0.00153051
-4.10905453,0.00607636,0.00114188,0.00000520,0.00007002,0.00318046,0.00220711,0.00171087
-4.10305153,0.00736843,0.00149059,0.00000638,0.00007118,0.00377858,0.00281148,0.00201584
-4.09704852,0.00915719,0.00193605,0.00000799,0.00007771,0.00463410,0.00360082,0.00245874
-4.09104552,0.01152165,0.00249956,0.00001010,0.00008966,0.00578360,0.00461180,0.00305832
-4.08504252,0.01456008,0.00320601,0.00001280,0.00010736,0.00727374,0.00588809,0.00383877
-4.07903952,0.01839022,0.00408414,0.00001619,0.00013130,0.00916123,0.00748060,0.00482971
-4.07303652,0.02314924,0.00516660,0.00002039,0.00016221,0.01151272,0.00944759,0.00606607
-4.06703352,0.02899319,0.00649001,0.00002555,0.00020098,0.01440441,0.01185457,0.00758799
-4.06103052,0.03609590,0.00809483,0.00003182,0.00024869,0.01792144,0.01477393,0.00944037
-4.05502751,0.04464717,0.01002499,0.00003935,0.00030651,0.02215684,0.01828431,0.01167247
-4.04902451,0.05484995,0.01232747,0.00004834,0.00037576,0.02721010,0.02246948,0.01433710
-4.04302151,0.06691663,0.01505149,0.00005896,0.00045783,0.03318521,0.02741687,0.01748962
-4.03701851,0.08106415,0.01824760,0.00007141,0.00055415,0.04018811,0.03321558,0.02118667
-4.03101551,0.09750794,0.02196636,0.00008587,0.00066612,0.04832358,0.03995396,0.02548459
-4.02501251,0.11645475,0.02625692,0.00010252,0.00079511,0.05769159,0.04771666,0.03043753
-4.01900950,0.13809446,0.03116530,0.00012152,0.00094237,0.06838304,0.05658128,0.03609530
-4.01300650,0.16259095,0.03673252,0.00014301,0.00110893,0.08047511,0.06661461,0.04250101
-4.00700350,0.19007237,0.04299255,0.00016709,0.00129561,0.09402628,0.07786868,0.04968852
-4.00100050,0.22062111,0.04997024,0.00019382,0.00150288,0.10907113,0.09037660,0.05767986
-3.99499750,0.25426386,0.05767931,0.00022321,0.00173079,0.12561527,0.10414848,0.06648261
-3.98899450,0.29096233,0.06612041,0.00025522,0.00197898,0.14363054,0.11916762,0.07608749
-3.98299150,0.33060499,0.07527946,0.00028972,0.00224650,0.16305072,0.13538710,0.08646623
-3.97698849,0.37300055,0.08512633,0.00032653,0.00253188,0.18376814,0.15272709,0.09756990
-3.97098549,0.41787358,0.09561404,0.00036536,0.00283303,0.20563140,0.17107305,0.10932770
-3.96498249,0.46486280,0.10667837,0.00040588,0.00314724,0.22844440,0.19027501,0.12164662
-3.95897949,0.51352243,0.11823828,0.00044766,0.00347119,0.25196703,0.21014815,0.13441170
-3.95297649,0.56332694,0.13019686,0.00049019,0.00380100,0.27591755,0.23047470,0.14748733
-3.94697349,0.61367922,0.14244301,0.00053291,0.00413225,0.29997679,0.25100737,0.16071935
-3.94097049,0.66392220,0.15485385,0.00057518,0.00446012,0.32379424,0.27147409,0.17393807
-3.93496748,0.71335371,0.16729755,0.00061636,0.00477944,0.34699575,0.29158418,0.18696211
-3.92896448,0.76124408,0.17963685,0.00065574,0.00508485,0.36919284,0.31103559,0.19960296
-3.92296148,0.80685597,0.19173272,0.00069262,0.00537094,0.38999322,0.32952315,0.21167011
-3.91695848,0.84946554,0.20344836,0.00072632,0.00563239,0.40901213,0.34674729,0.22297652
-3.91095548,0.88838422,0.21465307,0.00075620,0.00586416,0.42588410,0.36242313,0.23334422
-3.90495248,0.92297998,0.22522590,0.00078165,0.00606164,0.44027460,0.37628926,0.24260979
-3.89894947,0.95269720,0.23505896,0.00080215,0.00622080,0.45189113,0.38811605,0.25062945
-3.89294647,0.97707415,0.24406004,0.00081728,0.00633831,0.46049308,0.39771296,0.25728353
-3.88694347,0.99575723,0.25215454,0.00082672,0.00641168,0.46590012,0.40493451,0.26248011
-3.88094047,1.00851133,0.25928661,0.00083026,0.00643936,0.46799847,0.40968464,0.26615761
-3.87493747,1.01522569,0.26541930,0.00082783,0.00642074,0.46674496,0.41191927,0.26828625
-3.86893447,1.01591511,0.27053391,0.00081947,0.00635623,0.46216854,0.41164687,0.26886833
-3.86293147,1.01071646,0.27462853,0.00080538,0.00624723,0.45436918,0.40892711,0.26793725
-3.85692846,0.99988073,0.27771588,0.00078584,0.00609605,0.44351431,0.40386765,0.26555542
-3.85092546,0.98376107,0.27982059,0.00076127,0.00590585,0.42983282,0.39661920,0.26181119
-3.84492246,0.96279757,0.28097621,0.00073218,0.00568056,0.41360711,0.38736926,0.25681493
-3.83891946,0.93749960,0.28122210,0.00069914,0.00542468,0.39516337,0.37633477,0.25069449
-3.83291646,0.90842658,0.28060041,0.00066279,0.00514319,0.37486074,0.36375403,0.24359042
-3.82691346,0.87616839,0.27915342,0.00062382,0.00484136,0.35307974,0.34987852,0.23565096
-3.82091046,0.84132609,0.27692138,0.00058293,0.00452458,0.33021053,0.33496467,0.22702728
-3.81490745,0.80449405,0.27394095,0.00054081,0.00419825,0.30664146,0.31926631,0.21786916
-3.80890445,0.76624427,0.27024443,0.00049812,0.00386756,0.28274844,0.30302784,0.20832109
-3.80290145,0.72711324,0.26585970,0.00045551,0.00353741,0.25888547,0.28647855,0.19851930
-3.79689845,0.68759196,0.26081086,0.00041356,0.00321230,0.23537666,0.26982811,0.18858943
-3.79089545,0.64811920,0.25511957,0.00037277,0.00289621,0.21250991,0.25326354,0.17864516
-3.78489245,0.60907794,0.24880683,0.00033359,0.00259257,0.19053241,0.23694732,0.16878764
-3.77888944,0.57079480,0.24189509,0.00029639,0.00230419,0.16964800,0.22101696,0.15910563
-3.77288644,0.53354213,0.23441055,0.00026144,0.00203327,0.15001624,0.20558559,0.14967636
-3.76688344,0.49754220,0.22638531,0.00022896,0.00178142,0.13175306,0.19074346,0.14056685
-3.76088044,0.46297298,0.21785937,0.00019907,0.00154965,0.11493291,0.17656028,0.13183559
-3.75487744,0.42997486,0.20888212,0.00017185,0.00133845,0.09959194,0.16308788,0.12353435
-3.74887444,0.39865776,0.19951338,0.00014728,0.00114782,0.08573208,0.15036328,0.11571007
-3.74287144,0.36910821,0.18982370,0.00012531,0.00097736,0.07332581,0.13841163,0.10840660
-3.73686843,0.34139564,0.17989404,0.00010586,0.00082632,0.06232110,0.12724907,0.10166610
-3.73086543,0.31557792,0.16981479,0.00008878,0.00069369,0.05264651,0.11688531,0.09553017
-3.72486243,0.29170554,0.15968412,0.00007393,0.00057824,0.04421616,0.10732566,0.09004052
-3.71885943,0.26982453,0.14960584,0.00006112,0.00047862,0.03693432,0.09857267,0.08523911
-3.71285643,0.24997804,0.13968680,0.00005016,0.00039338,0.03069961,0.09062722,0.08116793
-3.70685343,0.23220649,0.13003404,0.00004087,0.00032107,0.02540864,0.08348908,0.07786823
-3.70085043,0.21654669,0.12075184,0.00003307,0.00026022,0.02095902,0.07715702,0.07537939
-3.69484742,0.20302989,0.11193870,0.00002656,0.00020945,0.01725183,0.07162852,0.07373746
-3.68884442,0.19167915,0.10368465,0.00002118,0.00016742,0.01419345,0.06689916,0.07297345
-3.68284142,0.18250619,0.09606863,0.00001677,0.00013290,0.01169689,0.06296179,0.07311139
-3.67683842,0.17550806,0.08915645,0.00001318,0.00010479,0.00968258,0.05980555,0.07416643
-3.67083542,0.17066378,0.08299909,0.00001029,0.00008206,0.00807874,0.05741489,0.07614293
-3.66483242,0.16793136,0.07763151,0.00000797,0.00006383,0.00682148,0.05576857,0.07903265
-3.65882941,0.16724511,0.07307205,0.00000613,0.00004933,0.00585452,0.05483887,0.08281321
-3.65282641,0.16851370,0.06932228,0.00000468,0.00003786,0.00512878,0.05459086,0.08744688
-3.64682341,0.17161894,0.06636736,0.00000355,0.00002888,0.00460182,0.05498200,0.09287966
-3.64082041,0.17641536,0.06417684,0.00000267,0.00002188,0.00423718,0.05596191,0.09904098
-3.63481741,0.18273076,0.06270585,0.00000200,0.00001648,0.00400367,0.05747250,0.10584369
-3.62881441,0.19036760,0.06189668,0.00000148,0.00001233,0.00387477,0.05944830,0.11318476
-3.62281141,0.19910533,0.06168053,0.00000109,0.00000917,0.00382791,0.06181713,0.12094644
-3.61680840,0.20870362,0.06197952,0.00000080,0.00000678,0.00384392,0.06450101,0.12899796
-3.61080540,0.21890631,0.06270886,0.00000058,0.00000499,0.00390650,0.06741735,0.13719778
-3.60480240,0.22944607,0.06377901,0.00000042,0.00000364,0.00400174,0.07048030,0.14539627
-3.59879940,0.24004961,0.06509796,0.00000030,0.00000265,0.00411781,0.07360231,0.15343884
-3.59279640,0.25044331,0.06657339,0.00000021,0.00000192,0.00424458,0.07669586,0.16116934
-3.58679340,0.26035909,0.06811481,0.00000015,0.00000138,0.00437342,0.07967516,0.16843372
-3.58079040,0.26954029,0.06963553,0.00000010,0.00000099,0.00449698,0.08245800,0.17508371
-3.57478739,0.27774751,0.07105448,0.00000007,0.00000070,0.00460907,0.08496746,0.18098061
-3.56878439,0.28476398,0.07229786,0.00000005,0.00000050,0.00470456,0.08713362,0.18599875
-3.56278139,0.29040057,0.07330049,0.00000003,0.00000035,0.00477929,0.08889505,0.19002880
-3.55677839,0.29450001,0.07400694,0.00000002,0.00000025,0.00483001,0.09020016,0.19298063
-3.55077539,0.29694029,0.07437240,0.00000002,0.00000017,0.00485435,0.09100823,0.19478559
-3.54477239,0.29763713,0.07436320,0.00000001,0.00000012,0.00485077,0.09129020,0.19539827
-3.53876938,0.29654534,0.07395709,0.00000001,0.00000008,0.00481853,0.09102916,0.19479753
-3.53276638,0.29365909,0.07314314,0.00000000,0.00000006,0.00475760,0.09022044,0.19298681
-3.52676338,0.28901112,0.07192146,0.00000000,0.00000004,0.00466868,0.08887142,0.18999374
-3.52076038,0.28267074,0.07030249,0.00000000,0.00000003,0.00455307,0.08700096,0.18586899
-3.51475738,0.27474095,0.06830622,0.00000000,0.00000002,0.00441264,0.08463853,0.18068450
-3.50875438,0.26535460,0.06596101,0.00000000,0.00000001,0.00424972,0.08182311,0.17453107
-3.50275138,0.25466981,0.06330242,0.00000000,0.00000001,0.00406703,0.07860176,0.16751546
-3.49674837,0.24286490,0.06037172,0.00000000,0.00000001,0.00386759,0.07502808,0.15975716
-3.49074537,0.23013281,0.05721450,0.00000000,0.00000000,0.00365461,0.07116055,0.15138484
-3.48474237,0.21667553,0.05387910,0.00000000,0.00000000,0.00343140,0.06706074,0.14253270
-3.47873937,0.20269840,0.05041519,0.00000000,0.00000000,0.00320129,0.06279160,0.13333686
-3.47273637,0.18840478,0.04687229,0.00000000,0.00000000,0.00296754,0.05841577,0.12393186
-3.46673337,0.17399106,0.04329852,0.00000000,0.00000000,0.00273325,0.05399398,0.11444746
-3.46073037,0.15964221,0.03973941,0.00000000,0.00000000,0.00250130,0.04958373,0.10500572
-3.45472736,0.14552805,0.03623692,0.00000000,0.00000000,0.00227433,0.04523800,0.09571863
-3.44872436,0.13180028,0.03282869,0.00000000,0.00000000,0.00205463,0.04100436,0.08668613
-3.44272136,0.11859023,0.02954738,0.00000000,0.00000000,0.00184416,0.03692419,0.07799470
-3.43671836,0.10600755,0.02642037,0.00000000,0.00000000,0.00164454,0.03303227,0.06971649
-3.43071536,0.09413957,0.02346955,0.00000000,0.00000000,0.00145701,0.02935650,0.06190894
-3.42471236,0.08305148,0.02071134,0.00000000,0.00000000,0.00128246,0.02591794,0.05461488
-3.41870935,0.07278711,0.01815687,0.00000000,0.00000000,0.00112147,0.02273104,0.04786309
-3.41270635,0.06337028,0.01581229,0.00000000,0.00000000,0.00097428,0.01980398,0.04166916
-3.40670335,0.05480661,0.01367923,0.00000000,0.00000000,0.00084085,0.01713928,0.03603672
-3.40070035,0.04708566,0.01175529,0.00000000,0.00000000,0.00072093,0.01473436,0.03095883
-3.39469735,0.04018325,0.01003465,0.00000000,0.00000000,0.00061405,0.01258233,0.02641951
-3.38869435,0.03406393,0.00850865,0.00000000,0.00000000,0.00051956,0.01067272,0.02239538
-3.38269135,0.02868340,0.00716641,0.00000000,0.00000000,0.00043671,0.00899221,0.01885724
-3.37668834,0.02399090,0.00599541,0.00000000,0.00000001,0.00036465,0.00752538,0.01577165
-3.37068534,0.01993137,0.00498205,0.00000000,0.00000001,0.00030248,0.00625544,0.01310235
-3.36468234,0.01644751,0.00411212,0.00000000,0.00000001,0.00024928,0.00516480,0.01081161
-3.35867934,0.01348148,0.00337127,0.00000000,0.00000002,0.00020413,0.00423564,0.00886132
-3.35267634,0.01097637,0.00274539,0.00000000,0.00000003,0.00016614,0.00345040,0.00721401
-3.34667334,0.00887749,0.00222086,0.00000001,0.00000004,0.00013448,0.00279215,0.00583363
-3.34067034,0.00713321,0.00178485,0.00000001,0.00000007,0.00010835,0.00224490,0.00468613
-3.33466733,0.00569574,0.00142546,0.00000001,0.00000010,0.00008708,0.00179381,0.00373997
-3.32866433,0.00452161,0.00113186,0.00000002,0.00000015,0.00007004,0.00142541,0.00296636
-3.32266133,0.00357193,0.00089435,0.00000003,0.00000022,0.00005674,0.00112764,0.00233948
-3.31665833,0.00281256,0.00070445,0.00000005,0.00000032,0.00004678,0.00088996,0.00183656
-3.31065533,0.00221421,0.00055484,0.00000007,0.00000046,0.00003989,0.00070334,0.00143784
-3.30465233,0.00175235,0.00043943,0.00000010,0.00000067,0.00003596,0.00056032,0.00112655
-3.29864932,0.00140722,0.00035331,0.00000014,0.00000096,0.00003503,0.00045497,0.00088881
-3.29264632,0.00116374,0.00029275,0.00000020,0.00000136,0.00003733,0.00038294,0.00071352
-3.28664332,0.00101157,0.00025522,0.00000028,0.00000192,0.00004331,0.00034147,0.00059230
-3.28064032,0.00094517,0.00023943,0.00000039,0.00000269,0.00005372,0.00032946,0.00051940
-3.27463732,0.00096398,0.00024533,0.00000054,0.00000375,0.00006961,0.00034757,0.00049172
-3.26863432,0.00107278,0.00027427,0.00000075,0.00000519,0.00009245,0.00039837,0.00050881
-3.26263132,0.00128210,0.00032909,0.00000103,0.00000712,0.00012418,0.00048655,0.00057300
-3.25662831,0.00160889,0.00041430,0.00000140,0.00000970,0.00016735,0.00061916,0.00068960
-3.25062531,0.00207734,0.00053634,0.00000190,0.00001312,0.00022520,0.00080601,0.00086711
-3.24462231,0.00271983,0.00070378,0.00000255,0.00001763,0.00030182,0.00105996,0.00111757
-3.23861931,0.00357810,0.00092774,0.00000340,0.00002351,0.00040230,0.00139747,0.00145699
-3.23261631,0.00470453,0.00122217,0.00000450,0.00003113,0.00053292,0.00183905,0.00190577
-3.22661331,0.00616354,0.00160432,0.00000592,0.00004092,0.00070128,0.00240978,0.00248926
-3.22061031,0.00803304,0.00209514,0.00000772,0.00005341,0.00091655,0.00313993,0.00323827
-3.21460730,0.01040593,0.00271973,0.00001001,0.00006920,0.00118960,0.00406541,0.00418961
-3.20860430,0.01339138,0.00350776,0.00001287,0.00008903,0.00153324,0.00522837,0.00538661
-3.20260130,0.01711604,0.00449391,0.00001644,0.00011372,0.00196230,0.00667750,0.00687950
-3.19659830,0.02172488,0.00571817,0.00002084,0.00014421,0.00249383,0.00846838,0.00872572
-3.19059530,0.02738151,0.00722607,0.00002623,0.00018158,0.00314712,0.01066350,0.01099001
-3.18459230,0.03426802,0.00906881,0.00003278,0.00022698,0.00394374,0.01333214,0.01374422
-3.17858929,0.04258392,0.01130315,0.00004067,0.00028171,0.00490743,0.01654984,0.01706690
-3.17258629,0.05254429,0.01399109,0.00005009,0.00034712,0.00606396,0.02039759,0.02104238
-3.16658329,0.06437675,0.01719935,0.00006126,0.00042467,0.00744081,0.02496054,0.02575955
-3.16058029,0.07831737,0.02099846,0.00007438,0.00051583,0.00906674,0.03032629,0.03131011
-3.15457729,0.09460533,0.02546157,0.00008966,0.00062208,0.01097123,0.03658270,0.03778632
-3.14857429,0.11347623,0.03066292,0.00010731,0.00074485,0.01318378,0.04381515,0.04527825
-3.14257129,0.13515430,0.03667593,0.00012750,0.00088548,0.01573301,0.05210344,0.05387062
-3.13656828,0.15984337,0.04357100,0.00015041,0.00104515,0.01864571,0.06151822,0.06363904
-3.13056528,0.18771707,0.05141290,0.00017616,0.00122480,0.02194571,0.07211709,0.07464613
-3.12456228,0.21890825,0.06025804,0.00020484,0.00142511,0.02565268,0.08394055,0.08693722
-3.11855928,0.25349822,0.07015146,0.00023647,0.00164637,0.02978093,0.09700784,0.10053608
-3.11255628,0.29150614,0.08112374,0.00027103,0.00188845,0.03433813,0.11131298,0.11544074
-3.10655328,0.33287905,0.09318799,0.00030841,0.00215074,0.03932414,0.12682111,0.13161963
-3.10055028,0.37748313,0.10633693,0.00034843,0.00243209,0.04472997,0.14346539,0.14900825
-3.09454727,0.42509676,0.12054031,0.00039082,0.00273078,0.05053689,0.16114472,0.16750664
-3.08854427,0.47540589,0.13574273,0.00043521,0.00304451,0.05671580,0.17972245,0.18697781
-3.08254127,0.52800220,0.15186208,0.00048118,0.00337038,0.06322693,0.19902622,0.20724734
-3.07653827,0.58238457,0.16878867,0.00052818,0.00370496,0.07001987,0.21884926,0.22810441
-3.07053527,0.63796400,0.18638517,0.00057562,0.00404431,0.07703405,0.23895302,0.24930414
-3.06453227,0.69407229,0.20448744,0.00062283,0.00438409,0.08419961,0.25907131,0.27057156
-3.05852926,0.74997437,0.22290640,0.00066908,0.00471964,0.09143877,0.27891593,0.29160695
-3.05252626,0.80488406,0.24143078,0.00071363,0.00504612,0.09866754,0.29818353,0.31209258
-3.04652326,0.85798295,0.25983086,0.00075570,0.00535870,0.10579796,0.31656370,0.33170062
-3.04052026,0.90844172,0.27786305,0.00079453,0.00565265,0.11274054,0.33374785,0.35010193
-3.03451726,0.95544328,0.29527525,0.00082941,0.00592360,0.11940709,0.34943863,0.36697551
-3.02851426,0.99820676,0.31181282,0.00085966,0.00616767,0.12571361,0.36335960,0.38201811
-3.02251126,1.03601141,0.32722489,0.00088468,0.00638163,0.13158332,0.37526453,0.39495371
-3.01650825,1.06821950,0.34127094,0.00090399,0.00656313,0.13694957,0.38494610,0.40554237
-3.01050525,1.09429711,0.35372730,0.00091721,0.00671078,0.14175859,0.39224356,0.41358816
-3.00450225,1.11383197,0.36439337,0.00092408,0.00682428,0.14597189,0.39704887,0.41894570
-2.99849925,1.12654751,0.37309736,0.00092452,0.00690451,0.14956822,0.39931119,0.42152505
-2.99249625,1.13231245,0.37970124,0.00091854,0.00695354,0.15254499,0.39903936,0.42129475
-2.98649325,1.13114555,0.38410488,0.00090635,0.00697466,0.15491901,0.39630224,0.41828285
-2.98049025,1.12321521,0.38624895,0.00088825,0.00697230,0.15672652,0.39122694,0.41257586
-2.97448724,1.10883397,0.38611679,0.00086470,0.00695194,0.15802251,0.38399491,0.40431568
-2.96848424,1.08844813,0.38373488,0.00083625,0.00691998,0.15887917,0.37483613,0.39369472
-2.96248124,1.06262291,0.37917210,0.00080356,0.00688355,0.15938366,0.36402150,0.38094936
-2.95647824,1.03202379,0.37253770,0.00076736,0.00685025,0.15963517,0.35185395,0.36635209
-2.95047524,0.99739491,0.36397812,0.00072841,0.00682796,0.15974130,0.33865845,0.35020272
-2.94447224,0.95953523,0.35367267,0.00068752,0.00682456,0.15981407,0.32477144,0.33281897
-2.93846923,0.91927365,0.34182841,0.00064546,0.00684760,0.15996540,0.31053005,0.31452689
-2.93246623,0.87744383,0.32867424,0.00060302,0.00690406,0.16030257,0.29626163,0.29565147
-2.92646323,0.83485988,0.31445452,0.00056090,0.00700005,0.16092352,0.28227381,0.27650788
-2.92046023,0.79229367,0.29942245,0.00051977,0.00714059,0.16191245,0.26884563,0.25739347
-2.91445723,0.75045455,0.28383336,0.00048020,0.00732931,0.16333573,0.25621997,0.23858099
-2.90845423,0.70997221,0.26793823,0.00044267,0.00756832,0.16523839,0.24459744,0.22031303
-2.90245123,0.67138310,0.25197767,0.00040758,0.00785806,0.16764132,0.23413210,0.20279803
-2.89644822,0.63512076,0.23617639,0.00037520,0.00819716,0.17053943,0.22492887,0.18620756
-2.89044522,0.60151032,0.22073861,0.00034573,0.00858249,0.17390074,0.21704283,0.17067529
-2.88444222,0.57076706,0.20584425,0.00031924,0.00900911,0.17766658,0.21048032,0.15629716
-2.87843922,0.54299893,0.19164626,0.00029575,0.00947047,0.18175289,0.20520168,0.14313293
-2.87243622,0.51821282,0.17826895,0.00027516,0.00995848,0.18605264,0.20112550,0.13120877
-2.86643322,0.49632405,0.16580744,0.00025733,0.01046380,0.19043927,0.19813426,0.12052083
-2.86043022,0.47716869,0.15432815,0.00024207,0.01097613,0.19477098,0.19608087,0.11103944
-2.85442721,0.46051800,0.14387038,0.00022912,0.01148452,0.19889586,0.19479620,0.10271387
-2.84842421,0.44609445,0.13444867,0.00021822,0.01197774,0.20265747,0.19409686,0.09547733
-2.84242121,0.43358864,0.12605598,0.00020908,0.01244470,0.20590074,0.19379334,0.08925208
-2.83641821,0.42267628,0.11866745,0.00020144,0.01287483,0.20847793,0.19369793,0.08395443
-2.83041521,0.41303482,0.11224457,0.00019501,0.01325852,0.21025435,0.19363227,0.07949940
-2.82441221,0.40435888,0.10673954,0.00018955,0.01358742,0.21111359,0.19343422,0.07580502
-2.81840920,0.39637401,0.10209966,0.00018485,0.01385485,0.21096201,0.19296375,0.07279607
-2.81240620,0.38884831,0.09827149,0.00018072,0.01405602,0.20973241,0.19210783,0.07040708
-2.80640320,0.38160147,0.09520465,0.00017702,0.01418827,0.20738650,0.19078395,0.06858472
-2.80040020,0.37451096,0.09285506,0.00017366,0.01425122,0.20391628,0.18894234,0.06728933
-2.79439720,0.36751525,0.09118744,0.00017057,0.01424673,0.19934418,0.18656673,0.06649566
-2.78839420,0.36061396,0.09017711,0.00016775,0.01417897,0.19372197,0.18367371,0.06619282
-2.78239120,0.35386504,0.08981072,0.00016521,0.01405419,0.18712858,0.18031076,0.06638347
-2.77638819,0.34737914,0.09008627,0.00016302,0.01388052,0.17966690,0.17655301,0.06708227
-2.77038519,0.34131162,0.09101204,0.00016125,0.01366770,0.17145978,0.17249895,0.06831367
-2.76438219,0.33585230,0.09260479,0.00016000,0.01342666,0.16264537,0.16826524,0.07010917
-2.75837919,0.33121383,0.09488712,0.00015939,0.01316913,0.15337213,0.16398090,0.07250412
-2.75237619,0.32761880,0.09788424,0.00015954,0.01290717,0.14379361,0.15978104,0.07553426
-2.74637319,0.32528651,0.10162027,0.00016055,0.01265270,0.13406342,0.15580055,0.07923208
-2.74037019,0.32441981,0.10611429,0.00016253,0.01241701,0.12433035,0.15216783,0.08362319
-2.73436718,0.32519267,0.11137634,0.00016555,0.01221033,0.11473415,0.14899894,0.08872292
-2.72836418,0.32773899,0.11740359,0.00016968,0.01204143,0.10540175,0.14639239,0.09453324
-2.72236118,0.33214329,0.12417694,0.00017493,0.01191724,0.09644437,0.14442474,0.10104022
-2.71635818,0.33843357,0.13165827,0.00018131,0.01184259,0.08795541,0.14314716,0.10821218
-2.71035518,0.34657685,0.13978846,0.00018877,0.01182004,0.08000911,0.14258318,0.11599869
-2.70435218,0.35647752,0.14848647,0.00019723,0.01184976,0.07266012,0.14272760,0.12433043
-2.69834917,0.36797874,0.15764946,0.00020657,0.01192953,0.06594376,0.14354664,0.13312014
-2.69234617,0.38086682,0.16715414,0.00021667,0.01205486,0.05987708,0.14497936,0.14226453
-2.68634317,0.39487854,0.17685925,0.00022734,0.01221914,0.05446038,0.14694015,0.15164727
-2.68034017,0.40971108,0.18660924,0.00023841,0.01241399,0.04967928,0.14932235,0.16114291
-2.67433717,0.42503423,0.19623890,0.00024967,0.01262953,0.04550715,0.15200269,0.17062162
-2.66833417,0.44050444,0.20557886,0.00026091,0.01285483,0.04190766,0.15484644,0.17995460
-2.66233117,0.45577995,0.21446174,0.00027195,0.01307835,0.03883753,0.15771308,0.18901999
-2.65632816,0.47053659,0.22272855,0.00028260,0.01328841,0.03624922,0.16046213,0.19770887
-2.65032516,0.48448336,0.23023523,0.00029271,0.01347365,0.03409348,0.16295903,0.20593132
-2.64432216,0.49737711,0.23685889,0.00030215,0.01362352,0.03232176,0.16508077,0.21362197
-2.63831916,0.50903572,0.24250339,0.00031085,0.01372862,0.03088829,0.16672103,0.22074497
-2.63231616,0.51934894,0.24710413,0.00031878,0.01378113,0.02975190,0.16779460,0.22729795
-2.62631316,0.52828659,0.25063165,0.00032595,0.01377505,0.02887745,0.16824100,0.23331481
-2.62031016,0.53590341,0.25309384,0.00033244,0.01370644,0.02823693,0.16802708,0.23886710
-2.61430715,0.54234043,0.25453670,0.00033840,0.01357349,0.02781019,0.16714848,0.24406385
-2.60830415,0.54782265,0.25504349,0.00034400,0.01337661,0.02758528,0.16563004,0.24904973
-2.60230115,0.55265302,0.25473228,0.00034948,0.01311833,0.02755850,0.16352499,0.25400164
