energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,Li_s_up,Te_p_up,Te_d_up
-4.76938469,4.75126907,0.55759787,4.04875036,0.09419396,0.07457188,0.05635793,0.44538313,0.00000000
-4.76338169,4.84275822,0.59669583,4.09983674,0.10060481,0.07621009,0.05855709,0.47359131,0.00000000
-4.75737869,4.95482386,0.63739787,4.16855704,0.10718658,0.07814554,0.06107065,0.50372242,0.00000000
-4.75137569,5.08708796,0.67934279,4.25472427,0.11387158,0.08036872,0.06391277,0.53561117,0.00000000
-4.74537269,5.23868499,0.72212337,4.35771860,0.12058483,0.08286297,0.06709179,0.56905482,0.00000000
-4.73936968,5.40829313,0.76529484,4.47651503,0.12724572,0.08560512,0.07060961,0.60381598,0.00000000
-4.73336668,5.59418231,0.80838514,4.60972618,0.13377000,0.08856637,0.07446144,0.63962689,0.00000000
-4.72736368,5.79427589,0.85090640,4.75565728,0.14007183,0.09171336,0.07863560,0.67619469,0.00000000
-4.72136068,6.00622208,0.89236741,4.91236967,0.14606607,0.09500933,0.08311366,0.71320764,0.00000000
-4.71535768,6.22747070,0.93228631,5.07774938,0.15167049,0.09841535,0.08787072,0.75034177,0.00000000
-4.70935468,6.45535124,0.97020307,5.24957651,0.15680794,0.10189152,0.09287590,0.78726773,0.00000000
-4.70335168,6.68714797,1.00569124,5.42559220,0.16140828,0.10539815,0.09809295,0.82365760,0.00000000
-4.69734867,6.92016865,1.03836841,5.60355965,0.16541007,0.10889672,0.10348107,0.85919117,0.00000000
-4.69134567,7.15180407,1.06790506,5.78131675,0.16876201,0.11235081,0.10899580,0.89356176,0.00000000
-4.68534267,7.37957649,1.09403153,5.95681861,0.17142384,0.11572678,0.11459006,0.92648116,0.00000000
-4.67933967,7.60117600,1.11654283,6.12816889,0.17336702,0.11899431,0.12021526,0.95768378,0.00000000
-4.67333667,7.81448506,1.13530141,6.29364001,0.17457488,0.12212680,0.12582246,0.98692997,0.00000000
-4.66733367,8.01759199,1.15023782,6.45168302,0.17504244,0.12510163,0.13136362,1.01400860,0.00000000
-4.66133067,8.20879539,1.16134950,6.60092862,0.17477589,0.12790034,0.13679289,1.03873891,0.00000000
-4.65532766,8.38660165,1.16869791,6.74018137,0.17379171,0.13050876,0.14206781,1.06097189,0.00000000
-4.64932466,8.54971822,1.17240444,6.86840954,0.17211567,0.13291712,0.14715059,1.08059131,0.00000000
-4.64332166,8.69704536,1.17264522,6.98473296,0.16978158,0.13512022,0.15200926,1.09751448,0.00000000
-4.63731866,8.82766857,1.16964526,7.08841123,0.16682993,0.13711757,0.15661869,1.11169289,0.00000000
-4.63131566,8.94085383,1.16367233,7.17883431,0.16330663,0.13891365,0.16096146,1.12311274,0.00000000
-4.62531266,9.03604662,1.15503053,7.25551676,0.15926166,0.14051822,0.16502850,1.13179535,0.00000000
-4.61930965,9.11287537,1.14405396,7.31809642,0.15474784,0.14194654,0.16881945,1.13779740,0.00000000
-4.61330665,9.17115872,1.13110046,7.36633759,0.14981976,0.14321968,0.17234269,1.14121081,0.00000000
-4.60730365,9.21091551,1.11654542,7.40013795,0.14453278,0.14436465,0.17561498,1.14216210,0.00000000
-4.60130065,9.23237549,1.10077569,7.41953778,0.13894225,0.14541447,0.17866070,1.14081105,0.00000000
-4.59529765,9.23598863,1.08418342,7.42472994,0.13310280,0.14640787,0.18151070,1.13734847,0.00000000
-4.58929465,9.22243021,1.06715978,7.41606819,0.12706782,0.14738887,0.18420072,1.13199280,0.00000000
-4.58329165,9.19259946,1.05008840,7.39407193,0.12088903,0.14840593,0.18676945,1.12498563,0.00000000
-4.57728864,9.14760949,1.03333855,7.35942525,0.11461616,0.14951072,0.18925631,1.11658593,0.00000000
-4.57128564,9.08876701,1.01725800,7.31296876,0.10829664,0.15075653,0.19169898,1.10706320,0.00000000
-4.56528264,9.01754121,1.00216563,7.25568308,0.10197543,0.15219639,0.19413090,1.09668958,0.00000000
-4.55927964,8.93552192,0.98834395,7.18866395,0.09569479,0.15388074,0.19657871,1.08573132,0.00000000
-4.55327664,8.84436846,0.97603183,7.11308912,0.08949417,0.15585499,0.19905998,1.07444000,0.00000000
-4.54727364,8.74575129,0.96541762,7.03017869,0.08341000,0.15815695,0.20158117,1.06304376,0.00000000
-4.54127064,8.64128957,0.95663316,6.94115065,0.07747561,0.16081419,0.20413613,1.05173935,0.00000000
-4.53526763,8.53248836,0.94974904,6.84717442,0.07172106,0.16384169,0.20670515,1.04068527,0.00000000
-4.52926463,8.42067958,0.94477147,6.74932538,0.06617313,0.16723972,0.20925474,1.02999659,0.00000000
-4.52326163,8.30697088,0.94164128,6.64854351,0.06085518,0.17099225,0.21173813,1.01974189,0.00000000
-4.51725863,8.19220631,0.94023523,6.54559937,0.05578722,0.17506594,0.21409661,1.00994271,0.00000000
-4.51125563,8.07694225,0.94036988,6.44107011,0.05098591,0.17940988,0.21626158,1.00057555,0.00000000
-4.50525263,7.96144092,0.94180820,6.33532770,0.04646471,0.18395611,0.21815736,0.99157672,0.00000000
-4.49924962,7.84568302,0.94426884,6.22854089,0.04223395,0.18862109,0.21970453,0.98284973,0.00000000
-4.49324662,7.72939963,0.94743775,6.12069129,0.03830116,0.19330786,0.22082374,0.97427514,0.00000000
