energy_ev,total_up,C_s_up,C_p_up,Li_s_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-3.20860430,2.48248988,0.14013376,0.43222327,0.05253979,0.17007922,0.90048325,0.61500543,0.08208101
-3.20260130,2.66460737,0.14824427,0.46669093,0.05930218,0.18055689,0.96567191,0.66747024,0.08808255
-3.19659830,2.84557583,0.15580247,0.50122452,0.06695164,0.19066449,1.03090374,0.72131828,0.09398207
-3.19059530,3.02418478,0.16270056,0.53554903,0.07563163,0.20033369,1.09593930,0.77636216,0.09972123
-3.18459230,3.19943345,0.16884666,0.56940570,0.08550593,0.20951832,1.16064546,0.83244252,0.10524724
-3.17858929,3.37058414,0.17416908,0.60256135,0.09675831,0.21819796,1.22501279,0.88943535,0.11051501
-3.17258629,3.53720763,0.17862010,0.63481686,0.10959111,0.22638055,1.28916882,0.94725798,0.11548911
-3.16658329,3.69921753,0.18217894,0.66601460,0.12422272,0.23410385,1.35338617,1.00587308,0.12014544
-3.16058029,3.85689118,0.18485391,0.69604430,0.14088366,0.24143565,1.41808452,1.06529051,0.12447243
-3.15457729,4.01087488,0.18668348,0.72484709,0.15981136,0.24847251,1.48382567,1.12556650,0.12847183
-3.14857429,4.16217225,0.18773616,0.75241724,0.18124355,0.25533708,1.55130142,1.18680027,0.13215890
-3.14257129,4.31211486,0.18810918,0.77880179,0.20541030,0.26217399,1.62131397,1.24912788,0.13556197
-3.13656828,4.46231559,0.18792592,0.80409757,0.23252496,0.26914441,1.69474930,1.31271343,0.13872152
-3.13056528,4.61460555,0.18733217,0.82844604,0.26277413,0.27641947,1.77254397,1.37773791,0.14168851
-3.12456228,4.77095645,0.18649134,0.85202581,0.29630706,0.28417276,1.85564648,1.44438599,0.14452231
-3.11855928,4.93339122,0.18557864,0.87504332,0.33322482,0.29257229,1.94497417,1.51283118,0.14728812
-3.11255628,5.10388579,0.18477472,0.89772176,0.37356975,0.30177211,2.04136761,1.58321986,0.15005396
-3.10655328,5.28426621,0.18425864,0.92028895,0.41731566,0.31190414,2.14554380,1.65565478,0.15288758
-3.10055028,5.47610489,0.18420077,0.94296436,0.46435929,0.32307042,2.25805039,1.73017870,0.15585308
-3.09454727,5.68062050,0.18475573,0.96594599,0.51451363,0.33533628,2.37922264,1.80675863,0.15900774
-3.08854427,5.89858572,0.18605568,0.98939756,0.56750346,0.34872467,2.50914524,1.88527157,0.16239884
-3.08254127,6.13024706,0.18820426,1.01343646,0.62296360,0.36321208,2.64762051,1.96549213,0.16606096
-3.07653827,6.37526040,0.19127150,1.03812312,0.68044022,0.37872603,2.79414496,2.04708277,0.17001364
-3.07053527,6.63264567,0.19528986,1.06345218,0.73939522,0.39514458,2.94789523,2.12958720,0.17425955
-3.06453227,6.90076307,0.20025157,1.08934591,0.79921398,0.41229774,3.10772467,2.21242738,0.17878340
-3.05852926,7.17731289,0.20610752,1.11565014,0.85921612,0.42997071,3.27217106,2.29490456,0.18355138
-3.05252626,7.45935973,0.21276769,1.14213320,0.91866921,0.44790909,3.43947591,2.37620467,0.18851153
-3.04652326,7.74338130,0.22010316,1.16848772,0.97680489,0.46582554,3.60761489,2.45540831,0.19359462
-3.04052026,8.02534090,0.22794970,1.19433570,1.03283689,0.48340792,3.77433901,2.53150526,0.19871591
-3.03451726,8.30078183,0.23611274,1.21923656,1.08598035,0.50032837,3.93722537,2.60341358,0.20377743
-3.02851426,8.56494096,0.24437364,1.24269807,1.13547162,0.51625308,4.09373610,2.67000287,0.20867091
-3.02251126,8.81287810,0.25249699,1.26419000,1.18058786,0.53085236,4.24128366,2.73012128,0.21328108
-3.01650825,9.03961695,0.26023858,1.28315992,1.22066571,0.54381050,4.37730049,2.78262574,0.21748946
-3.01050525,9.24029289,0.26735393,1.29905076,1.25511825,0.55483520,4.49931070,2.82641429,0.22117814
-3.00450225,9.41030250,0.27360676,1.31131947,1.28344968,0.56366609,4.60500144,2.86045975,0.22423385
-2.99849925,9.54544948,0.27877736,1.31945609,1.30526721,0.57008210,4.69229146,2.88384349,0.22655174
-2.99249625,9.64208178,0.28267021,1.32300260,1.32028978,0.57390749,4.75939447,2.89578802,0.22803905
-2.98649325,9.69721465,0.28512082,1.32157070,1.32835345,0.57501617,4.80487516,2.89568710,0.22861836
-2.98049025,9.70863521,0.28600128,1.31485774,1.32941329,0.57333450,4.82769575,2.88313219,0.22823035
-2.97448724,9.67498434,0.28522449,1.30266033,1.32354196,0.56884233,4.82725142,2.85793386,0.22683599
-2.96848424,9.59581275,0.28274676,1.28488480,1.31092512,0.56157236,4.80339336,2.82013729,0.22441802
-2.96248124,9.47160904,0.27856880,1.26155414,1.29185407,0.55160799,4.75643846,2.77003081,0.22098171
-2.95647824,9.30379846,0.27273509,1.23281110,1.26671595,0.53907987,4.68716522,2.70814708,0.21655491
-2.95047524,9.09471236,0.26533157,1.19891725,1.23598204,0.52416109,4.59679604,2.63525644,0.21118732
-2.94447224,8.84752934,0.25648203,1.16024794,1.20019458,0.50706164,4.48696632,2.55235259,0.20494906
-2.93846923,8.56619034,0.24634314,1.11728357,1.15995268,0.48802202,4.35968139,2.46063094,0.19792859
-2.93246623,8.25529062,0.23509854,1.07059718,1.11589774,0.46730653,4.21726270,2.36146031,0.19023011
-2.92646323,7.91995283,0.22295228,1.02083926,1.06869881,0.44519621,4.06228516,2.25634899,0.18197049
-2.92046023,7.56568561,0.21012177,0.96872007,1.01903824,0.42198200,3.89750750,2.14690636,0.17327584
-2.91445723,7.19823313,0.19683075,0.91499044,0.96759801,0.39795800,3.72579828,2.03480164,0.16427792
-2.90845423,6.82342071,0.18330240,0.86042171,0.91504697,0.37341518,3.55005976,1.92172113,0.15511053
-2.90245123,6.44700218,0.16975298,0.80578562,0.86202911,0.34863566,3.37315230,1.80932565,0.14590585
-2.89644822,6.07451410,0.15638613,0.75183488,0.80915316,0.32388762,3.19782183,1.69920973,0.13679111
-2.89044522,5.71114170,0.14338813,0.69928526,0.75698356,0.29942099,3.02663255,1.59286398,0.12788547
-2.88444222,5.36160095,0.13092409,0.64879951,0.70603283,0.27546387,2.86190733,1.49164185,0.11929735
-2.87843922,5.03004007,0.11913531,0.60097392,0.65675557,0.25221985,2.70567738,1.39673197,0.11112226
-2.87243622,4.71996333,0.10813763,0.55632758,0.60954393,0.22986600,2.55964295,1.30913673,0.10344108
-2.86643322,4.43417886,0.09802093,0.51529467,0.56472467,0.20855173,2.42514600,1.22965762,0.09631902
-2.86043022,4.17477115,0.08884956,0.47821976,0.52255784,0.18839836,2.30315566,1.15888755,0.08980502
-2.85442721,3.94309816,0.08066362,0.44535608,0.48323699,0.16949930,2.19426650,1.09721002,0.08393183
-2.84842421,3.73981188,0.07348100,0.41686646,0.44689084,0.15192093,2.09870947,1.04480474,0.07871654
-2.84242121,3.56490029,0.06729987,0.39282673,0.41358639,0.13570389,2.01637458,1.00165919,0.07416158
-2.83641821,3.41774818,0.06210171,0.37323113,0.38333337,0.12086488,1.94684424,0.96758507,0.07025615
-2.83041521,3.29721328,0.05785441,0.35799927,0.35608968,0.10739875,1.88943542,0.94223892,0.06697792
-2.82441221,3.20171408,0.05451548,0.34698438,0.33176795,0.09528093,1.84324892,0.92514570,0.06429504
-2.81840920,3.12932511,0.05203526,0.33998212,0.31024269,0.08446996,1.80722330,0.91572416,0.06216818
-2.81240620,3.07787562,0.05035975,0.33673983,0.29135793,0.07491012,1.78019110,0.91331297,0.06055272
-2.80640320,3.04504730,0.04943328,0.33696570,0.27493508,0.06653412,1.76093499,0.91719646,0.05940083
-2.80040020,3.02846724,0.04920069,0.34033756,0.26078062,0.05926570,1.74824127,0.92662906,0.05866345
-2.79439720,3.02579250,0.04960911,0.34651119,0.24869345,0.05302210,1.74094857,0.94085747,0.05829206
-2.78839420,3.03478332,0.05060920,0.35512779,0.23847165,0.04771642,1.73798957,0.95913998,0.05824016
-2.78239120,3.05336238,0.05215594,0.36582069,0.22991827,0.04325973,1.73842431,0.98076236,0.05846453
-2.77638819,3.07965871,0.05420890,0.37822114,0.22284615,0.03956294,1.74146362,1.00504998,0.05892606
-2.77038519,3.11203514,0.05673205,0.39196330,0.21708154,0.03653846,1.74648209,1.03137611,0.05959024
-2.76438219,3.14909934,0.05969319,0.40668833,0.21246647,0.03410152,1.75302031,1.05916634,0.06042738
-2.75837919,3.18969912,0.06306298,0.42204790,0.20885990,0.03217133,1.76077684,1.08789956,0.06141238
-2.75237619,3.23290355,0.06681370,0.43770697,0.20613758,0.03067193,1.76959062,1.11710559,0.06252429
-2.74637319,3.27797194,0.07091786,0.45334611,0.20419103,0.02953278,1.77941538,1.14636040,0.06374559
-2.74037019,3.32431352,0.07534662,0.46866342,0.20292542,0.02868919,1.79028768,1.17527914,0.06506129
-2.73436718,3.37144072,0.08006835,0.48337618,0.20225694,0.02808254,1.80229079,1.20350804,0.06645787
-2.72836418,3.41891965,0.08504710,0.49722225,0.20210965,0.02766033,1.81551668,1.23071572,0.06792225
-2.72236118,3.46632094,0.09024147,0.50996135,0.20241217,0.02737612,1.83002842,1.25658466,0.06944070
-2.71635818,3.51317446,0.09560357,0.52137625,0.20309455,0.02718933,1.84582548,1.28080365,0.07099791
-2.71035518,3.55893071,0.10107848,0.53127398,0.20408530,0.02706499,1.86281400,1.30306170,0.07257614
-2.70435218,3.60293172,0.10660412,0.53948690,0.20530916,0.02697346,1.88078377,1.32304401,0.07415471
-2.69834917,3.64439316,0.11211151,0.54587383,0.20668542,0.02689001,1.89939365,1.34043031,0.07570962
-2.69234617,3.68239923,0.11752566,0.55032119,0.20812718,0.02679457,1.91816598,1.35489592,0.07721355
-2.68634317,3.71591066,0.12276683,0.55274409,0.20954141,0.02667128,1.93649085,1.36611541,0.07863612
-2.68034017,3.74378572,0.12775241,0.55308728,0.21082997,0.02650823,1.95363968,1.37376897,0.07994447
-2.67433717,3.76481321,0.13239905,0.55132621,0.21189146,0.02629709,1.96878773,1.37755101,0.08110410
-2.66833417,3.77775565,0.13662527,0.54746777,0.21262367,0.02603288,1.98104415,1.37718072,0.08207993
-2.66233117,3.78140041,0.14035423,0.54155098,0.21292678,0.02571366,1.98948802,1.37241396,0.08283760
-2.65632816,3.77461590,0.14351663,0.53364742,0.21270675,0.02534037,1.99320841,1.36305583,0.08334484
-2.65032516,3.75640978,0.14605359,0.52386136,0.21187893,0.02491659,1.99134628,1.34897321,0.08357287
-2.64432216,3.72598574,0.14791934,0.51232949,0.21037163,0.02444836,1.98313590,1.33010654,0.08349785
-2.63831916,3.68279574,0.14908364,0.49922026,0.20812930,0.02394406,1.96794357,1.30648003,0.08310213
-2.63231616,3.62658463,0.14953371,0.48473266,0.20511531,0.02341418,1.94530161,1.27820969,0.08237538
-2.62631316,3.55742454,0.14927567,0.46909440,0.20131394,0.02287119,1.91493574,1.24550855,0.08131545
-2.62031016,3.47573677,0.14833521,0.45255941,0.19673172,0.02232931,1.87678455,1.20868865,0.07992891
-2.61430715,3.38230003,0.14675765,0.43540467,0.19139770,0.02180426,1.83100989,1.16815943,0.07823133
-2.60830415,3.27824393,0.14460717,0.41792626,0.18536295,0.02131301,1.77799803,1.12442251,0.07624709
-2.60230115,3.16502797,0.14196534,0.40043471,0.17869908,0.02087343,1.71835117,1.07806277,0.07400893
-2.59629815,3.04440658,0.13892887,0.38324958,0.17149589,0.02050389,1.65287023,1.02973611,0.07155713
-2.59029515,2.91838182,0.13560676,0.36669346,0.16385834,0.02022280,1.58252953,0.98015416,0.06893831
-2.58429215,2.78914543,0.13211694,0.35108542,0.15590291,0.02004812,1.50844485,0.93006665,0.06620405
-2.57828914,2.65901307,0.12858245,0.33673406,0.14775353,0.01999684,1.43183632,0.88024192,0.06340929
-2.57228614,2.53035326,0.12512743,0.32393039,0.13953728,0.02008431,1.35398799,0.83144649,0.06061053
-2.56628314,2.40551412,0.12187300,0.31294063,0.13138008,0.02032373,1.27620587,0.78442438,0.05786403
-2.56028014,2.28675094,0.11893325,0.30399935,0.12340247,0.02072549,1.19977626,0.73987700,0.05522404
-2.55427714,2.17615755,0.11641156,0.29730305,0.11571579,0.02129664,1.12592604,0.69844443,0.05274101
-2.54827414,2.07560399,0.11439729,0.29300444,0.10841878,0.02204033,1.05578652,0.66068862,0.05046009
-2.54227114,1.98668304,0.11296309,0.29120782,0.10159478,0.02295546,0.99036207,0.62707941,0.04841978
-2.53626813,1.91066739,0.11216293,0.29196562,0.09530970,0.02403628,0.93050445,0.59798351,0.04665083
-2.53026513,1.84847883,0.11203092,0.29527640,0.08961060,0.02527227,0.87689372,0.57365707,0.04517549
-2.52426213,1.80067052,0.11258098,0.30108447,0.08452514,0.02664809,0.83002579,0.55424189,0.04400708
-2.51825913,1.76742244,0.11380739,0.30928119,0.08006178,0.02814374,0.79020705,0.53976541,0.04314989
-2.51225613,1.74855011,0.11568617,0.31970806,0.07621059,0.02973490,0.75755549,0.53014434,0.04259940
-2.50625313,1.74352559,0.11817722,0.33216151,0.07294483,0.03139342,0.73200817,0.52519181,0.04234284
-2.50025013,1.75150993,0.12122718,0.34639932,0.07022292,0.03308805,0.71333425,0.52462756,0.04236003
-2.49424712,1.77139517,0.12477274,0.36214847,0.06799101,0.03478524,0.70115276,0.52809088,0.04262448
-2.48824412,1.80185428,0.12874434,0.37911408,0.06618567,0.03645014,0.69495424,0.53515561,0.04310460
-2.48224112,1.84139669,0.13307007,0.39698928,0.06473695,0.03804763,0.69412523,0.54534670,0.04376517
-2.47623812,1.88842701,0.13767941,0.41546537,0.06357133,0.03954347,0.69797463,0.55815756,0.04456879
-2.47023512,1.94130470,0.14250687,0.43424202,0.06261475,0.04090539,0.70576074,0.57306761,0.04547734
-2.46423212,1.99840200,0.14749499,0.45303696,0.06179536,0.04210417,0.71671819,0.58955927,0.04645347
-2.45822911,2.05815790,0.15259687,0.47159468,0.06104610,0.04311459,0.73008367,0.60713373,0.04746183
-2.45222611,2.11912601,0.15777778,0.48969378,0.06030683,0.04391629,0.74511964,0.62532498,0.04847028
-2.44622311,2.18001436,0.16301594,0.50715249,0.05952611,0.04449438,0.76113530,0.64371138,0.04945081
-2.44022011,2.23971585,0.16830233,0.52383220,0.05866259,0.04483994,0.77750425,0.66192463,0.05038019
-2.43421711,2.29732819,0.17363953,0.53963868,0.05768577,0.04495012,0.79367827,0.67965560,0.05124042
-2.42821411,2.35216298,0.17903966,0.55452094,0.05657649,0.04482823,0.80919711,0.69665707,0.05201889
-2.42221111,2.40374389,0.18452148,0.56846794,0.05532679,0.04448333,0.82369402,0.71274323,0.05270819
-2.41620810,2.45179464,0.19010695,0.58150314,0.05393949,0.04392983,0.83689720,0.72778638,0.05330579
-2.41020510,2.49621798,0.19581728,0.59367732,0.05242735,0.04318675,0.84862736,0.74171085,0.05381343
-2.40420210,2.53706707,0.20166882,0.60506006,0.05081190,0.04227685,0.85879187,0.75448485,0.05423636
-2.39819910,2.57451158,0.20766909,0.61573051,0.04912212,0.04122573,0.86737587,0.76611079,0.05458243
-2.39219610,2.60880035,0.21381310,0.62576780,0.04739284,0.04006073,0.87443125,0.77661461,0.05486117
-2.38619310,2.64022336,0.22008030,0.63524186,0.04566321,0.03880995,0.88006397,0.78603501,0.05508279
-2.38019010,2.66907499,0.22643236,0.64420517,0.04397496,0.03750124,0.88442064,0.79441306,0.05525728
-2.37418709,2.69562096,0.23281196,0.65268591,0.04237084,0.03616130,0.88767495,0.80178307,0.05539359
-2.36818409,2.72007066,0.23914268,0.66068289,0.04089310,0.03481487,0.89001479,0.80816503,0.05549895
-2.36218109,2.74255629,0.24533012,0.66816274,0.03958211,0.03348414,0.89163051,0.81355917,0.05557836
-2.35617809,2.76311977,0.25126409,0.67505922,0.03847512,0.03218830,0.89270484,0.81794301,0.05563426
-2.35017509,2.78170773,0.25682195,0.68127496,0.03760528,0.03094322,0.89340478,0.82127070,0.05566646
-2.34417209,2.79817437,0.26187278,0.68668528,0.03700073,0.02976139,0.89387567,0.82347493,0.05567217
-2.33816908,2.81229150,0.26628226,0.69114385,0.03668407,0.02865201,0.89423733,0.82447089,0.05564626
-2.33216608,2.82376462,0.26991798,0.69448998,0.03667183,0.02762114,0.89458231,0.82416215,0.05558166
-2.32616308,2.83225348,0.27265487,0.69655674,0.03697432,0.02667209,0.89497595,0.82244778,0.05546989
-2.32016008,2.83739553,0.27438044,0.69717979,0.03759548,0.02580582,0.89545784,0.81923027,0.05530161
-2.31415708,2.83883049,0.27499964,0.69620606,0.03853307,0.02502138,0.89604460,0.81442369,0.05506721
-2.30815408,2.83622426,0.27443892,0.69350201,0.03977888,0.02431643,0.89673326,0.80796152,0.05475745
-2.30215108,2.82929097,0.27264950,0.68896095,0.04131918,0.02368770,0.89750530,0.79980358,0.05436398
-2.29614807,2.81781173,0.26960944,0.68250902,0.04313526,0.02313145,0.89833075,0.78994188,0.05387980
-2.29014507,2.80164949,0.26532465,0.67410982,0.04520419,0.02264384,0.89917241,0.77840480,0.05329965
-2.28414207,2.78075970,0.25982867,0.66376723,0.04749961,0.02222132,0.89998998,0.76525982,0.05262028
-2.27813907,2.75519655,0.25318141,0.65152668,0.04999273,0.02186086,0.90074404,0.75061445,0.05184061
-2.27213607,2.72511548,0.24546673,0.63747491,0.05265347,0.02156018,0.90140015,0.73461575,0.05096175
-2.26613307,2.69077250,0.23678931,0.62173824,0.05545162,0.02131792,0.90193294,0.71744850,0.04998700
-2.26013007,2.65252110,0.22727078,0.60447984,0.05835819,0.02113376,0.90233049,0.69933233,0.04892175
-2.25412706,2.61080789,0.21704545,0.58589602,0.06134673,0.02100849,0.90259913,0.68051824,0.04777324
-2.24812406,2.56616764,0.20625578,0.56621199,0.06439475,0.02094408,0.90276862,0.66128469,0.04655046
-2.24212106,2.51921852,0.19504796,0.54567732,0.06748503,0.02094376,0.90289789,0.64193372,0.04526386
-2.23611806,2.47065810,0.18356761,0.52456119,0.07060692,0.02101210,0.90308108,0.62278723,0.04392519
-2.23011506,2.42126020,0.17195596,0.50314781,0.07375735,0.02115500,0.90345387,0.60418359,0.04254728
-2.22411206,2.37187242,0.16034646,0.48173190,0.07694177,0.02137984,0.90419950,0.58647468,0.04114387
-2.21810905,2.32341406,0.14886213,0.46061437,0.08017467,0.02169551,0.90555438,0.57002325,0.03972946
-2.21210605,2.27687341,0.13761344,0.44009819,0.08347972,0.02211240,0.90781241,0.55520043,0.03831916
-2.20610305,2.23330377,0.12669697,0.42048434,0.08688952,0.02264249,0.91132768,0.54238326,0.03692858
-2.20010005,2.19381681,0.11619463,0.40206767,0.09044484,0.02329919,0.91651483,0.53195176,0.03557365
-2.19409705,2.15957242,0.10617348,0.38513277,0.09419333,0.02409729,0.92384646,0.52428540,0.03427049
-2.18809405,2.13176395,0.09668611,0.36994945,0.09818770,0.02505266,0.93384711,0.51975853,0.03303523
-2.18209105,2.11159815,0.08777130,0.35676807,0.10248344,0.02618191,0.94708352,0.51873455,0.03188376
-2.17608804,2.10026925,0.07945506,0.34581443,0.10713600,0.02750192,0.96415077,0.52155860,0.03083146
-2.17008504,2.09892742,0.07175189,0.33728442,0.11219770,0.02902920,0.98565452,0.52854874,0.02989287
-2.16408204,2.10864173,0.06466604,0.33133841,0.11771432,0.03077915,1.01218954,0.53998554,0.02908136
-2.15807904,2.13035877,0.05819293,0.32809566,0.12372162,0.03276521,1.04431497,0.55610049,0.02840864
-2.15207604,2.16485828,0.05232042,0.32762884,0.13024184,0.03499788,1.08252718,0.57706335,0.02788440
-2.14607304,2.21270750,0.04703011,0.32995900,0.13728053,0.03748375,1.12723127,0.60296907,0.02751583
-2.14007004,2.27421658,0.04229844,0.33505126,0.14482369,0.04022448,1.17871232,0.63382491,0.02730722
-2.13406703,2.34939740,0.03809772,0.34281160,0.15283556,0.04321579,1.23710789,0.66953833,0.02725953
-2.12806403,2.43792824,0.03439702,0.35308490,0.16125717,0.04644666,1.30238310,0.70990664,0.02737014
-2.12206103,2.53912693,0.03116295,0.36565473,0.17000578,0.04989856,1.37430995,0.75460900,0.02763259
-2.11605803,2.65193461,0.02836033,0.38024492,0.17897526,0.05354500,1.45245217,0.80320169,0.02803646
-2.11005503,2.77491224,0.02595279,0.39652315,0.18803769,0.05735127,1.53615679,0.85511717,0.02856740
-2.10405203,2.90625101,0.02390328,0.41410667,0.19704581,0.06127453,1.62455376,0.90966761,0.02920730
-2.09804902,3.04379781,0.02217461,0.43257001,0.20583673,0.06526427,1.71656394,0.96605314,0.02993459
-2.09204602,3.18509566,0.02072985,0.45145462,0.21423630,0.06926300,1.81091613,1.02337503,0.03072470
-2.08604302,3.32743862,0.01953282,0.47028026,0.22206449,0.07320746,1.90617290,1.08065364,0.03155065
-2.08004002,3.46793975,0.01854854,0.48855760,0.22914109,0.07702999,2.00076480,1.13685083,0.03238378
-2.07403702,3.60361006,0.01774362,0.50580187,0.23529186,0.08066031,2.09303186,1.19089617,0.03319453
-2.06803402,3.73144566,0.01708676,0.52154687,0.24035462,0.08402748,2.18127120,1.24171624,0.03395334
-2.06203102,3.84851988,0.01654909,0.53535895,0.24418517,0.08706194,2.26378892,1.28826574,0.03463155
-2.05602801,3.95207665,0.01610464,0.54685027,0.24666261,0.08969776,2.33895417,1.32955947,0.03520234
-2.05002501,4.03962126,0.01573068,0.55569103,0.24769394,0.09187473,2.40525331,1.36470376,0.03564154
-2.04402201,4.10900470,0.01540803,0.56161992,0.24721759,0.09354042,2.46134181,1.39292599,0.03592843
-2.03801901,4.15849784,0.01512138,0.56445255,0.24520589,0.09465193,2.50609147,1.41360105,0.03604644
-2.03201601,4.18685208,0.01485949,0.56408749,0.24166615,0.09517745,2.53863099,1.42627346,0.03598368
-2.02601301,4.19334398,0.01461531,0.56050958,0.23664052,0.09509737,2.55837784,1.43067414,0.03573326
-2.02001001,4.17780145,0.01438607,0.55379051,0.23020451,0.09440499,2.56506001,1.42673119,0.03529353
-2.01400700,4.14061070,0.01417327,0.54408664,0.22246426,0.09310677,2.55872641,1.41457395,0.03466808
-2.00800400,4.08270319,0.01398255,0.53163406,0.21355287,0.09122212,2.53974546,1.39453033,0.03386553
-2.00200100,4.00552343,0.01382349,0.51674131,0.20362569,0.08878276,2.50879177,1.36711734,0.03289920
-1.99599800,3.91097877,0.01370934,0.49977987,0.19285516,0.08583159,2.46682139,1.33302532,0.03178661
-1.98999500,3.80137348,0.01365660,0.48117290,0.18142510,0.08242125,2.41503667,1.29309641,0.03054882
-1.98399200,3.67932980,0.01368460,0.46138269,0.16952499,0.07861240,2.35484228,1.24829820,0.02920967
-1.97798899,3.54769938,0.01381487,0.44089712,0.15734430,0.07447169,2.28779418,1.19969363,0.02779503
-1.97198599,3.40946866,0.01407054,0.42021584,0.14506720,0.07006977,2.21554390,1.14840830,0.02633186
-1.96598299,3.26766198,0.01447560,0.39983632,0.13286787,0.06547906,2.13978044,1.09559650,0.02484742
-1.95997999,3.12524639,0.01505413,0.38024043,0.12090641,0.06077178,2.06217232,1.04240708,0.02336842
-1.95397699,2.98504151,0.01582940,0.36188181,0.10932570,0.05601800,1.98431215,0.98995063,0.02192024
-1.94797399,2.84963787,0.01682301,0.34517429,0.09824902,0.05128390,1.90766625,0.93926877,0.02052626
-1.94197099,2.72132655,0.01805399,0.33048177,0.08777868,0.04663039,1.83353099,0.89130681,0.01920727
-1.93596798,2.60204227,0.01953780,0.31810964,0.07799544,0.04211190,1.76299796,0.84689037,0.01798100
-1.92996498,2.49332170,0.02128552,0.30829792,0.06895877,0.03777565,1.69692888,0.80670675,0.01686180
-1.92396198,2.39627787,0.02330291,0.30121629,0.06070788,0.03366112,1.63594129,0.77129131,0.01586038
-1.91795898,2.31159110,0.02558972,0.29696105,0.05326324,0.02979994,1.58040522,0.74101929,0.01498380
-1.91195598,2.23951619,0.02813900,0.29555400,0.04662869,0.02621603,1.53045076,0.71610297,0.01423547
-1.90595298,2.17990489,0.03093663,0.29694337,0.04079386,0.02292607,1.48598574,0.69659415,0.01361527
-1.89994997,2.13224249,0.03396108,0.30100663,0.03573679,0.01994010,1.44672263,0.68239173,0.01311988
-1.89394697,2.09569652,0.03718334,0.30755539,0.03142672,0.01726244,1.41221310,0.67325385,0.01274309
-1.88794397,2.06917563,0.04056713,0.31634200,0.02782677,0.01489261,1.38188862,0.66881434,0.01247618
-1.88194097,2.05139615,0.04406946,0.32706804,0.02489670,0.01282641,1.35510514,0.66860271,0.01230846
-1.87593797,2.04095382,0.04764138,0.33939443,0.02259533,0.01105702,1.33118986,0.67206711,0.01222772
-1.86993497,2.03639807,0.05122911,0.35295293,0.02088289,0.00957610,1.30948813,0.67859955,0.01222081
-1.86393197,2.03630637,0.05477540,0.36735893,0.01972300,0.00837486,1.28940837,0.68756257,0.01227415
-1.85792896,2.03935590,0.05822112,0.38222507,0.01908444,0.00744501,1.27046343,0.69831664,0.01237431
-1.85192596,2.04439049,0.06150714,0.39717542,0.01894256,0.00677967,1.25230661,0.71024739,0.01250846
-1.84592296,2.05048031,0.06457618,0.41185982,0.01928041,0.00637411,1.23476120,0.72279190,0.01266493
-1.83991996,2.05697285,0.06737486,0.42596784,0.02008951,0.00622645,1.21784245,0.73546313,0.01283357
-1.83391696,2.06353309,0.06985567,0.43924195,0.02137030,0.00633808,1.20177128,0.74787184,0.01300617
-1.82791396,2.07017204,0.07197885,0.45148927,0.02313224,0.00671405,1.18697942,0.75974509,0.01317672
-1.82191096,2.07726236,0.07371401,0.46259160,0.02539364,0.00736322,1.17410603,0.77094073,0.01334169
-1.81590795,2.08554068,0.07504156,0.47251296,0.02818108,0.00829834,1.16398579,0.78145717,0.01350011
-1.80990495,2.09609631,0.07595371,0.48130450,0.03152853,0.00953583,1.15762937,0.79143819,0.01365364
-1.80390195,2.11034653,0.07645510,0.48910627,0.03547616,0.01109556,1.15619656,0.80117211,0.01380654
-1.79789895,2.12999899,0.07656292,0.49614564,0.04006882,0.01300031,1.16096337,0.81108550,0.01396547
-1.79189595,2.15700211,0.07630659,0.50273227,0.04535423,0.01527520,1.17328388,0.82173120,0.01413930
-1.78589295,2.19348463,0.07572692,0.50924964,0.05138089,0.01794683,1.19454805,0.83377104,0.01433876
-1.77988994,2.24168604,0.07487482,0.51614327,0.05819576,0.02104240,1.22613673,0.84795356,0.01457604
-1.77388694,2.30387957,0.07380957,0.52390592,0.06584175,0.02458855,1.26937510,0.86508738,0.01486431
-1.76788394,2.38229007,0.07259676,0.53306028,0.07435509,0.02861021,1.32548574,0.88601107,0.01521718
-1.76188094,2.47900897,0.07130586,0.54413959,0.08376257,0.03312921,1.39554265,0.91156050,0.01564814
-1.75587794,2.59590906,0.07000776,0.55766698,0.09407890,0.03816293,1.48042750,0.94253470,0.01616998
-1.74987494,2.73456181,0.06877202,0.57413419,0.10530403,0.04372283,1.58078922,0.97966159,0.01679417
-1.74387194,2.89615978,0.06766433,0.59398056,0.11742083,0.04981301,1.69700829,1.02356471,0.01753031
-1.73786893,3.08144721,0.06674399,0.61757301,0.13039290,0.05642882,1.82916676,1.07473243,0.01838563
-1.73186593,3.29066126,0.06606162,0.64518801,0.14416290,0.06355560,1.97702503,1.13349082,0.01936446
-1.72586293,3.52348642,0.06565726,0.67699608,0.15865130,0.07116753,2.14000651,1.19998123,0.02046791
-1.71985993,3.77902432,0.06555881,0.71304978,0.17375572,0.07922676,2.31719082,1.27414394,0.02169356
-1.71385693,4.05578073,0.06578093,0.75327558,0.18935098,0.08768281,2.50731626,1.35570832,0.02303531
-1.70785393,4.35167099,0.06632451,0.79747012,0.20528980,0.09647233,2.70879198,1.44419043,0.02448332
-1.70185093,4.66404466,0.06717662,0.84530124,0.22140431,0.10551923,2.91971988,1.53889819,0.02602413
-1.69584792,4.98972940,0.06831098,0.89631368,0.23750833,0.11473525,3.13792634,1.63894425,0.02764082
