energy_ev,total_up,total_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
0.94547274,0.99081890,-3.31730787,0.21265038,-0.28466013,0.21421658,-2.38941695,0.01109251,-0.04512464,0.20835184,-0.12060782,0.72264330,-0.78377609,0.00000000,-0.00000000
0.95147574,0.98773091,-3.31258881,0.21184407,-0.28724081,0.21577436,-2.37614072,0.01134857,-0.04390082,0.21124451,-0.12274665,0.71184235,-0.79222904,0.00000000,-0.00000000
0.95747874,0.98854672,-3.29840183,0.21116718,-0.28939468,0.21841132,-2.35560000,0.01180096,-0.04252019,0.21426758,-0.12464749,0.70378373,-0.79940051,0.00000000,-0.00000000
0.96348174,0.99381201,-3.27439291,0.21070013,-0.29100452,0.22224034,-2.32774208,0.01244711,-0.04100743,0.21746478,-0.12628527,0.69900815,-0.80492339,0.00000000,-0.00000000
0.96948474,1.00405715,-3.24036672,0.21053280,-0.29195659,0.22737607,-2.29263251,0.01328227,-0.03939010,0.22089527,-0.12764047,0.69801964,-0.80844908,0.00000000,-0.00000000
0.97548774,1.01977616,-3.19631005,0.21076096,-0.29214584,0.23393002,-2.25046622,0.01429959,-0.03769819,0.22462946,-0.12869965,0.70126883,-0.80966246,0.00000000,-0.00000000
0.98149075,1.04140514,-3.14241072,0.21148234,-0.29148110,0.24200523,-2.20157554,0.01549021,-0.03596370,0.22874423,-0.12945568,0.70913728,-0.80829603,0.00000000,-0.00000000
0.98749375,1.06930109,-3.07907088,0.21279241,-0.28988976,0.25169066,-2.14643450,0.01684333,-0.03422017,0.23331771,-0.12990791,0.72192308,-0.80414234,0.00000000,-0.00000000
0.99349675,1.10372192,-3.00691369,0.21478011,-0.28732179,0.26305547,-2.08565901,0.01834628,-0.03250222,0.23842384,-0.13006214,0.73982862,-0.79706445,0.00000000,-0.00000000
0.99949975,1.14480824,-2.92678275,0.21752358,-0.28375298,0.27614355,-2.02000245,0.01998462,-0.03084504,0.24412702,-0.12993049,0.76295056,-0.78700359,0.00000000,-0.00000000
1.00550275,1.19256790,-2.83973390,0.22108618,-0.27918711,0.29096837,-1.95034661,0.02174217,-0.02928388,0.25047692,-0.12953116,0.79127258,-0.77398391,0.00000000,-0.00000000
1.01150575,1.24686363,-2.74701932,0.22551290,-0.27365701,0.30750845,-1.87768794,0.02360118,-0.02785354,0.25750386,-0.12888808,0.82466097,-0.75811401,0.00000000,-0.00000000
1.01750875,1.30740455,-2.65006427,0.23082725,-0.26722442,0.32570365,-1.80311949,0.02554238,-0.02658785,0.26521485,-0.12803048,0.86286338,-0.73958506,0.00000000,-0.00000000
1.02351176,1.37374182,-2.55043680,0.23702881,-0.25997869,0.34545244,-1.72780873,0.02754518,-0.02551909,0.27359042,-0.12699246,0.90551065,-0.71866575,0.00000000,-0.00000000
1.02951476,1.44526885,-2.44981169,0.24409152,-0.25203431,0.36661036,-1.65297201,0.02958776,-0.02467749,0.28258262,-0.12581238,0.95212181,-0.69569410,0.00000000,-0.00000000
1.03551776,1.52122623,-2.34992926,0.25196278,-0.24352737,0.38898979,-1.57984638,0.03164734,-0.02409063,0.29211406,-0.12453230,1.00211217,-0.67106665,0.00000000,-0.00000000
1.04152076,1.60071144,-2.25255080,0.26056343,-0.23461122,0.41236110,-1.50965954,0.03370036,-0.02378291,0.30207813,-0.12319732,1.05480427,-0.64522535,0.00000000,-0.00000000
1.04752376,1.68269326,-2.15941183,0.26978851,-0.22545135,0.43645528,-1.44359887,0.03572274,-0.02377495,0.31234052,-0.12185488,1.10944158,-0.61864279,0.00000000,-0.00000000
1.05352676,1.76603066,-2.07217484,0.27950902,-0.21621988,0.46096798,-1.38278067,0.03769013,-0.02408306,0.32274185,-0.12055398,1.16520457,-0.59180635,0.00000000,-0.00000000
1.05952976,1.84949582,-1.99238331,0.28957437,-0.20708979,0.48556501,-1.32822052,0.03957824,-0.02471872,0.33310150,-0.11934441,1.22122881,-0.56520199,0.00000000,-0.00000000
1.06553277,1.93180059,-1.92141834,0.29981573,-0.19822916,0.50988904,-1.28080576,0.04136315,-0.02568812,0.34322231,-0.11827588,1.27662478,-0.53929830,0.00000000,-0.00000000
1.07153577,2.01162604,-1.86045977,0.31004990,-0.18979571,0.53356751,-1.24127117,0.04302165,-0.02699170,0.35289625,-0.11739711,1.33049871,-0.51453145,0.00000000,-0.00000000
1.07753877,2.08765387,-1.81045299,0.32008387,-0.18193182,0.55622137,-1.21017872,0.04453158,-0.02862388,0.36191054,-0.11675490,1.38197414,-0.49129170,0.00000000,-0.00000000
1.08354177,2.15859920,-1.77208280,0.32971972,-0.17476027,0.57747445,-1.18790207,0.04587217,-0.03057282,0.37005430,-0.11639323,1.43021349,-0.46991188,0.00000000,-0.00000000
1.08954477,2.22324342,-1.74575532,0.33875985,-0.16838084,0.59696322,-1.17461663,0.04702442,-0.03282038,0.37712521,-0.11635227,1.47443896,-0.45065834,0.00000000,-0.00000000
1.09554777,2.28046617,-1.73158878,0.34701229,-0.16286787,0.61434647,-1.17029550,0.04797147,-0.03534222,0.38293616,-0.11666754,1.51395236,-0.43372467,0.00000000,-0.00000000
1.10155078,2.32927543,-1.72941350,0.35429595,-0.15826896,0.62931468,-1.17471168,0.04869884,-0.03810808,0.38732144,-0.11736902,1.54815295,-0.41922827,0.00000000,-0.00000000
1.10755378,2.36883456,-1.73878136,0.36044569,-0.15460470,0.64159868,-1.18744658,0.04919484,-0.04108226,0.39014233,-0.11848048,1.57655298,-0.40720993,0.00000000,-0.00000000
1.11355678,2.39848542,-1.75898442,0.36531691,-0.15186949,0.65097729,-1.20790462,0.04945077,-0.04422437,0.39129189,-0.12001884,1.59879010,-0.39763642,0.00000000,-0.00000000
1.11955978,2.41776658,-1.78908216,0.36878966,-0.15003340,0.65728367,-1.23533359,0.04946116,-0.04749013,0.39069867,-0.12199377,1.61463639,-0.39040560,0.00000000,-0.00000000
1.12556278,2.42642606,-1.82793639,0.37077202,-0.14904491,0.66041009,-1.26885005,0.04922397,-0.05083254,0.38832931,-0.12440741,1.62400351,-0.38535416,0.00000000,-0.00000000
1.13156578,2.42442791,-1.87425263,0.37120264,-0.14883439,0.66031091,-1.30746902,0.04874066,-0.05420304,0.38418992,-0.12725440,1.62694379,-0.38226728,0.00000000,-0.00000000
1.13756878,2.41195247,-1.92662641,0.37005243,-0.14931812,0.65700377,-1.35013677,0.04801625,-0.05755293,0.37832604,-0.13052203,1.62364712,-0.38088993,0.00000000,-0.00000000
1.14357179,2.38939007,-1.98359267,0.36732523,-0.15040278,0.65056879,-1.39576560,0.04705926,-0.06083473,0.37082144,-0.13419070,1.61443363,-0.38093931,0.00000000,-0.00000000
1.14957479,2.35732848,-2.04367648,0.36305745,-0.15198998,0.64114589,-1.44326920,0.04588160,-0.06400364,0.36179564,-0.13823460,1.59974250,-0.38211774,0.00000000,-0.00000000
1.15557779,2.31653444,-2.10544286,0.35731681,-0.15398079,0.62893030,-1.49159732,0.04449837,-0.06701894,0.35140028,-0.14262255,1.58011707,-0.38412568,0.00000000,-0.00000000
1.16158079,2.26792983,-2.16754396,0.35020000,-0.15628008,0.61416652,-1.53976814,0.04292756,-0.06984521,0.33981454,-0.14731903,1.55618688,-0.38667420,0.00000000,-0.00000000
1.16758379,2.21256346,-2.22876143,0.34182963,-0.15880026,0.59714080,-1.58689726,0.04118970,-0.07245341,0.32723973,-0.15228537,1.52864720,-0.38949651,0.00000000,-0.00000000
1.17358679,2.15157936,-2.28804247,0.33235024,-0.16146462,0.57817256,-1.63222206,0.03930741,-0.07482176,0.31389331,-0.15748102,1.49823665,-0.39235800,0.00000000,-0.00000000
1.17958979,2.08618268,-2.34452808,0.32192386,-0.16420979,0.55760503,-1.67512034,0.03730497,-0.07693626,0.30000251,-0.16286481,1.46571389,-0.39506466,0.00000000,-0.00000000
1.18559280,2.01760452,-2.39757234,0.31072504,-0.16698748,0.53579548,-1.71512271,0.03520772,-0.07879093,0.28579778,-0.16839621,1.43183405,-0.39746934,0.00000000,-0.00000000
1.19159580,1.94706673,-2.44675227,0.29893555,-0.16976535,0.51310528,-1.75191823,0.03304159,-0.08038775,0.27150635,-0.17403649,1.39732573,-0.39947589,0.00000000,-0.00000000
1.19759880,1.87574806,-2.49186785,0.28673918,-0.17252703,0.48989032,-1.78535319,0.03083250,-0.08173618,0.25734608,-0.17974975,1.36286941,-0.40104097,0.00000000,-0.00000000
1.20360180,1.80475274,-2.53293262,0.27431641,-0.17527137,0.46649196,-1.81542337,0.02860583,-0.08285241,0.24351974,-0.18550371,1.32907801,-0.40217360,0.00000000,-0.00000000
1.20960480,1.73508251,-2.57015549,0.26183960,-0.17801095,0.44322888,-1.84226023,0.02638590,-0.08375840,0.23021007,-0.19127031,1.29648020,-0.40293257,0.00000000,-0.00000000
1.21560780,1.66761300,-2.60391487,0.24946848,-0.18076999,0.42039003,-1.86611200,0.02419553,-0.08448051,0.21757554,-0.19702599,1.26550709,-0.40342186,0.00000000,-0.00000000
1.22161081,1.60307527,-2.63472663,0.23734633,-0.18358182,0.39822896,-1.88732070,0.02205561,-0.08504819,0.20574714,-0.20275173,1.23648261,-0.40378433,0.00000000,-0.00000000
1.22761381,1.54204283,-2.66320765,0.22559686,-0.18648605,0.37695953,-1.90629633,0.01998476,-0.08549236,0.19482614,-0.20843280,1.20961797,-0.40419405,0.00000000,-0.00000000
1.23361681,1.48492467,-2.69003664,0.21432194,-0.18952562,0.35675321,-1.92348977,0.01799912,-0.08584393,0.18488285,-0.21405823,1.18501031,-0.40484756,0.00000000,-0.00000000
1.23961981,1.43196418,-2.71591450,0.20360015,-0.19274390,0.33773795,-1.93936550,0.01611212,-0.08613233,0.17595660,-0.21962008,1.16264539,-0.40595453,0.00000000,-0.00000000
1.24562281,1.38324390,-2.74152578,0.19348630,-0.19618192,0.31999852,-1.95437577,0.01433446,-0.08638412,0.16805655,-0.22511257,1.14240436,-0.40772813,0.00000000,-0.00000000
1.25162581,1.33869577,-2.76750336,0.18401177,-0.19987607,0.30357826,-1.96893726,0.01267405,-0.08662183,0.16116361,-0.23053099,1.12407413,-0.41037549,0.00000000,-0.00000000
1.25762881,1.29811620,-2.79439748,0.17518566,-0.20385608,0.28848219,-1.98341123,0.01113614,-0.08686306,0.15523319,-0.23587077,1.10736089,-0.41408876,0.00000000,-0.00000000
1.26363182,1.26118534,-2.82265073,0.16699674,-0.20814364,0.27468106,-1.99808809,0.00972343,-0.08711977,0.15019860,-0.24112641,1.09190635,-0.41903685,0.00000000,-0.00000000
1.26963482,1.22748955,-2.85257959,0.15941591,-0.21275153,0.26211638,-2.01317671,0.00843629,-0.08739795,0.14597513,-0.24629065,1.07730585,-0.42535839,0.00000000,-0.00000000
1.27563782,1.19654620,-2.88436319,0.15239930,-0.21768333,0.25070603,-2.02879881,0.00727298,-0.08769749,0.14246453,-0.25135388,1.06312776,-0.43315591,0.00000000,-0.00000000
1.28164082,1.16782965,-2.91803934,0.14589158,-0.22293362,0.24035017,-2.04498833,0.00622998,-0.08801236,0.13955964,-0.25630369,1.04893326,-0.44249165,0.00000000,-0.00000000
1.28764382,1.14079732,-2.95350753,0.13982948,-0.22848876,0.23093735,-2.06169540,0.00530223,-0.08833104,0.13714912,-0.26112489,1.03429582,-0.45338484,0.00000000,-0.00000000
1.29364682,1.11491492,-2.99053844,0.13414543,-0.23432797,0.22235044,-2.07879450,0.00448349,-0.08863716,0.13512207,-0.26579982,1.01881952,-0.46581075,0.00000000,-0.00000000
1.29964982,1.08967971,-3.02878905,0.12877093,-0.24042472,0.21447215,-2.09609587,0.00376659,-0.08891028,0.13337231,-0.27030899,1.00215559,-0.47970134,0.00000000,-0.00000000
1.30565283,1.06464104,-3.06782214,0.12363977,-0.24674827,0.20719002,-2.11335949,0.00314377,-0.08912680,0.13180215,-0.27463215,0.98401639,-0.49494747,0.00000000,-0.00000000
1.31165583,1.03941736,-3.10712922,0.11869088,-0.25326531,0.20040074,-2.13031059,0.00260691,-0.08926102,0.13032568,-0.27874954,0.96418659,-0.51140265,0.00000000,-0.00000000
1.31765883,1.01370932,-3.14615530,0.11387060,-0.25994142,0.19401352,-2.14665577,0.00214775,-0.08928607,0.12887134,-0.28264346,0.94253083,-0.52888793,0.00000000,-0.00000000
1.32366183,0.98730848,-3.18432432,0.10913458,-0.26674239,0.18795266,-2.16209883,0.00175818,-0.08917499,0.12738373,-0.28629993,0.91899802,-0.54719796,0.00000000,-0.00000000
1.32966483,0.96010164,-3.22106405,0.10444897,-0.27363525,0.18215914,-2.17635546,0.00143029,-0.08890171,0.12582474,-0.28971031,0.89362198,-0.56610780,0.00000000,-0.00000000
1.33566783,0.93207098,-3.25582905,0.09979112,-0.28058891,0.17659132,-2.18916611,0.00115663,-0.08844191,0.12417383,-0.29287290,0.86651868,-0.58538033,0.00000000,-0.00000000
1.34167084,0.90329010,-3.28812105,0.09514973,-0.28757441,0.17122484,-2.20030648,0.00093022,-0.08777386,0.12242775,-0.29579427,0.83788039,-0.60477386,0.00000000,-0.00000000
1.34767384,0.87391677,-3.31750563,0.09052441,-0.29456478,0.16605176,-2.20959525,0.00074470,-0.08687913,0.12059958,-0.29849020,0.80796706,-0.62404973,0.00000000,-0.00000000
1.35367684,0.84418278,-3.34362494,0.08592494,-0.30153448,0.16107921,-2.21689891,0.00059431,-0.08574315,0.11871724,-0.30098626,0.77709570,-0.64297965,0.00000000,-0.00000000
1.35967984,0.81438180,-3.36620598,0.08137001,-0.30845852,0.15632748,-2.22213359,0.00047397,-0.08435572,0.11682167,-0.30331776,0.74562818,-0.66135245,0.00000000,-0.00000000
1.36568284,0.78485600,-3.38506452,0.07688583,-0.31531133,0.15182795,-2.22526421,0.00037927,-0.08271131,0.11496469,-0.30552924,0.71395822,-0.67898008,0.00000000,-0.00000000
1.37168584,0.75598211,-3.40010479,0.07250447,-0.32206548,0.14762088,-2.22630113,0.00030643,-0.08080926,0.11320678,-0.30767334,0.68249827,-0.69570273,0.00000000,-0.00000000
1.37768884,0.72815785,-3.41131544,0.06826222,-0.32869042,0.14375322,-2.22529489,0.00025233,-0.07865391,0.11161472,-0.30980909,0.65166684,-0.71139275,0.00000000,-0.00000000
1.38369185,0.70178917,-3.41876245,0.06419784,-0.33515126,0.14027658,-2.22232953,0.00021444,-0.07625451,0.11025944,-0.31199985,0.62187687,-0.72595755,0.00000000,-0.00000000
1.38969485,0.67727892,-3.42257964,0.06035099,-0.34140793,0.13724544,-2.21751518,0.00019079,-0.07362508,0.10921386,-0.31431081,0.59352552,-0.73934124,0.00000000,-0.00000000
1.39569785,0.65501714,-3.42295785,0.05676077,-0.34741458,0.13471566,-2.21098047,0.00017996,-0.07078409,0.10855103,-0.31680631,0.56698581,-0.75152510,0.00000000,-0.00000000
1.40170085,0.63537336,-3.42013353,0.05346438,-0.35311960,0.13274325,-2.20286560,0.00018098,-0.06775411,0.10834240,-0.31954722,0.54260001,-0.76252690,0.00000000,-0.00000000
1.40770385,0.61869057,-3.41437785,0.05049614,-0.35846609,0.13138353,-2.19331641,0.00019335,-0.06456127,0.10865634,-0.32258831,0.52067505,-0.77239925,0.00000000,-0.00000000
1.41370685,0.60528101,-3.40598686,0.04788652,-0.36339305,0.13069037,-2.18248005,0.00021697,-0.06123470,0.10955680,-0.32597605,0.50147965,-0.78122687,0.00000000,-0.00000000
1.41970985,0.59542323,-3.39527365,0.04566157,-0.36783707,0.13071572,-2.17050257,0.00025208,-0.05780584,0.11110212,-0.32974689,0.48524299,-0.78912315,0.00000000,-0.00000000
1.42571286,0.58936014,-3.38256269,0.04384243,-0.37173468,0.13150909,-2.15752864,0.00029925,-0.05430775,0.11334393,-0.33392608,0.47215451,-0.79622587,0.00000000,-0.00000000
1.43171586,0.58729758,-3.36818670,0.04244502,-0.37502502,0.13311709,-2.14370321,0.00035930,-0.05077431,0.11632606,-0.33852728,0.46236449,-0.80269239,0.00000000,-0.00000000
1.43771886,0.58940300,-3.35248599,0.04147987,-0.37765303,0.13558270,-2.12917512,0.00043327,-0.04723948,0.12008343,-0.34355283,0.45598506,-0.80869427,0.00000000,-0.00000000
1.44372186,0.59580368,-3.33580976,0.04095202,-0.37957259,0.13894438,-2.11410216,0.00052236,-0.04373657,0.12464090,-0.34899480,0.45309112,-0.81441152,0.00000000,-0.00000000
1.44972486,0.60658439,-3.31851904,0.04086105,-0.38074979,0.14323491,-2.09865699,0.00062787,-0.04029744,0.13001206,-0.35483667,0.45372087,-0.82002647,0.00000000,-0.00000000
1.45572786,0.62178410,-3.30099029,0.04120101,-0.38116579,0.14847980,-2.08303333,0.00075114,-0.03695191,0.13619792,-0.36105557,0.45787585,-0.82571744,0.00000000,-0.00000000
1.46173087,0.64139177,-3.28361883,0.04196050,-0.38081936,0.15469548,-2.06745163,0.00089345,-0.03372714,0.14318562,-0.36762485,0.46552007,-0.83165223,0.00000000,-0.00000000
1.46773387,0.66534123,-3.26682109,0.04312269,-0.37972860,0.16188712,-2.05216334,0.00105600,-0.03064717,0.15094713,-0.37451681,0.47657848,-0.83798160,0.00000000,-0.00000000
1.47373687,0.69350547,-3.25103481,0.04466533,-0.37793199,0.17004633,-2.03745314,0.00123979,-0.02773248,0.15943810,-0.38170538,0.49093467,-0.84483282,0.00000000,-0.00000000
1.47973987,0.72569064,-3.23671615,0.04656082,-0.37548837,0.17914871,-2.02363848,0.00144554,-0.02499982,0.16859687,-0.38916849,0.50842816,-0.85230354,0.00000000,-0.00000000
1.48574287,0.76163029,-3.22433331,0.04877626,-0.37247596,0.18915148,-2.01106578,0.00167362,-0.02246198,0.17834383,-0.39688989,0.52885145,-0.86045600,0.00000000,-0.00000000
1.49174587,0.80098044,-3.21435618,0.05127359,-0.36899032,0.19999137,-2.00010317,0.00192397,-0.02012781,0.18858116,-0.40486035,0.55194739,-0.86931212,0.00000000,-0.00000000
1.49774887,0.84331599,-3.20724196,0.05400979,-0.36514144,0.21158283,-1.99112959,0.00219601,-0.01800226,0.19919310,-0.41307795,0.57740707,-0.87884935,0.00000000,-0.00000000
1.50375188,0.88812924,-3.20341720,0.05693721,-0.36104986,0.22381691,-1.98452063,0.00248861,-0.01608661,0.21004679,-0.42154750,0.60486890,-0.88899792,0.00000000,-0.00000000
1.50975488,0.93483091,-3.20325688,0.06000399,-0.35684228,0.23656081,-1.98063145,0.00280000,-0.01437867,0.22099381,-0.43027910,0.63391914,-0.89963946,0.00000000,-0.00000000
1.51575788,0.98275419,-3.20706168,0.06315465,-0.35264660,0.24965833,-1.97977769,0.00312776,-0.01287312,0.23187234,-0.43928581,0.66409432,-0.91060741,0.00000000,-0.00000000
1.52176088,1.03116217,-3.21503467,0.06633086,-0.34858693,0.26293128,-1.98221536,0.00346883,-0.01156191,0.24251002,-0.44858071,0.69488580,-0.92168946,0.00000000,-0.00000000
1.52776388,1.07925869,-3.22725915,0.06947234,-0.34477864,0.27618189,-1.98812077,0.00381947,-0.01043462,0.25272746,-0.45817345,0.72574655,-0.93263193,0.00000000,-0.00000000
1.53376688,1.12620268,-3.24367913,0.07251796,-0.34132380,0.28919632,-1.99757195,0.00417538,-0.00947894,0.26234222,-0.46806668,0.75610037,-0.94314640,0.00000000,-0.00000000
1.53976988,1.17112566,-3.26408428,0.07540693,-0.33830731,0.30174906,-2.01053276,0.00453167,-0.00868102,0.27117328,-0.47825253,0.78535324,-0.95291836,0.00000000,-0.00000000
1.54577289,1.21315207,-3.28810076,0.07808012,-0.33579392,0.31360823,-2.02684099,0.00488305,-0.00802597,0.27904578,-0.48870957,0.81290663,-0.96161771,0.00000000,-0.00000000
1.55177589,1.25142164,-3.31518925,0.08048150,-0.33382624,0.32454160,-2.04620151,0.00522389,-0.00749819,0.28579583,-0.49940052,0.83817243,-0.96891082,0.00000000,-0.00000000
1.55777889,1.28511320,-3.34465109,0.08255951,-0.33242399,0.33432307,-2.06818531,0.00554839,-0.00708179,0.29127529,-0.51027089,0.86058887,-0.97447378,0.00000000,-0.00000000
1.56378189,1.31346890,-3.37564302,0.08426851,-0.33158440,0.34273943,-2.09223515,0.00585073,-0.00676095,0.29535624,-0.52124893,0.87963701,-0.97800617,0.00000000,-0.00000000
1.56978489,1.33581790,-3.40720037,0.08557005,-0.33128383,0.34959709,-2.11767776,0.00612524,-0.00652020,0.29793502,-0.53224688,0.89485692,-0.97924477,0.00000000,-0.00000000
1.57578789,1.35159857,-3.43826828,0.08643407,-0.33148042,0.35472847,-2.14374264,0.00636657,-0.00634472,0.29893566,-0.54316362,0.90586302,-0.97797670,0.00000000,-0.00000000
1.58179090,1.36037814,-3.46773960,0.08683991,-0.33211770,0.35799784,-2.16958673,0.00656990,-0.00622063,0.29831247,-0.55388862,0.91235789,-0.97405103,0.00000000,-0.00000000
1.58779390,1.36186892,-3.49449811,0.08677705,-0.33312888,0.35930631,-2.19432409,0.00673103,-0.00613518,0.29605184,-0.56430704,0.91414375,-0.96738841,0.00000000,-0.00000000
1.59379690,1.35594035,-3.51746478,0.08624559,-0.33444156,0.35859569,-2.21705923,0.00684659,-0.00607694,0.29217297,-0.57430578,0.91113123,-0.95798816,0.00000000,-0.00000000
1.59979990,1.34262624,-3.53564501,0.08525646,-0.33598257,0.35585108,-2.23692251,0.00691413,-0.00603602,0.28672767,-0.58377990,0.90334484,-0.94593208,0.00000000,-0.00000000
1.60580290,1.32212671,-3.54817412,0.08383125,-0.33768271,0.35110209,-2.25310594,0.00693219,-0.00600413,0.27979907,-0.59263932,0.89092489,-0.93138507,0.00000000,-0.00000000
1.61180590,1.29480484,-3.55435879,0.08200177,-0.33948104,0.34442250,-2.26489747,0.00690038,-0.00597479,0.27149945,-0.60081503,0.87412562,-0.91459192,0.00000000,-0.00000000
1.61780890,1.26117778,-3.55371192,0.07980927,-0.34132850,0.33592847,-2.27171200,0.00681939,-0.00594334,0.26196714,-0.60826458,0.85330950,-0.89587076,0.00000000,-0.00000000
1.62381191,1.22190295,-3.54597902,0.07730334,-0.34319064,0.32577535,-2.27311746,0.00669096,-0.00590706,0.25136265,-0.61497623,0.82893801,-0.87560298,0.00000000,-0.00000000
1.62981491,1.17775944,-3.53115427,0.07454061,-0.34504928,0.31415308,-2.26885445,0.00651780,-0.00586516,0.23986425,-0.62097158,0.80155892,-0.85422026,0.00000000,-0.00000000
1.63581791,1.12962564,-3.50948537,0.07158318,-0.34690315,0.30128057,-2.25884840,0.00630352,-0.00581884,0.22766300,-0.62630617,0.77179074,-0.83218926,0.00000000,-0.00000000
1.64182091,1.07845369,-3.48146649,0.06849689,-0.34876727,0.28739913,-2.24321358,0.00605251,-0.00577129,0.21495763,-0.63106801,0.74030476,-0.80999448,0.00000000,-0.00000000
1.64782391,1.02524187,-3.44781970,0.06534946,-0.35067134,0.27276524,-2.22224860,0.00576977,-0.00572761,0.20194927,-0.63537407,0.70780539,-0.78812026,0.00000000,-0.00000000
1.65382691,0.97100582,-3.40946552,0.06220864,-0.35265715,0.25764305,-2.19642373,0.00546073,-0.00569480,0.18883631,-0.63936457,0.67500942,-0.76703280,0.00000000,-0.00000000
1.65982991,0.91674980,-3.36748424,0.05914028,-0.35477520,0.24229675,-2.16636061,0.00513113,-0.00568167,0.17580952,-0.64319555,0.64262510,-0.74716282,0.00000000,-0.00000000
1.66583292,0.86343881,-3.32306996,0.05620654,-0.35708087,0.22698319,-2.13280557,0.00478680,-0.00569872,0.16304763,-0.64703006,0.61133153,-0.72888998,0.00000000,-0.00000000
1.67183592,0.81197278,-3.27747976,0.05346420,-0.35963020,0.21194502,-2.09659786,0.00443351,-0.00575806,0.15071343,-0.65102832,0.58175935,-0.71252959,0.00000000,-0.00000000
1.67783892,0.76316346,-3.23198078,0.05096315,-0.36247582,0.19740453,-2.05863462,0.00407680,-0.00587321,0.13895057,-0.65533752,0.55447319,-0.69832235,0.00000000,-0.00000000
1.68384192,0.71771485,-3.18779806,0.04874510,-0.36566308,0.18355842,-2.01983448,0.00372188,-0.00605893,0.12788105,-0.66008195,0.52995652,-0.68642748,0.00000000,-0.00000000
1.68984492,0.67620773,-3.14606584,0.04684255,-0.36922675,0.17057365,-1.98110151,0.00337345,-0.00633105,0.11760351,-0.66535387,0.50859946,-0.67691970,0.00000000,-0.00000000
1.69584792,0.63908870,-3.10778496,0.04527812,-0.37318851,0.15858448,-1.94329166,0.00303568,-0.00670614,0.10819233,-0.67120601,0.49068982,-0.66978990,0.00000000,-0.00000000
1.70185093,0.60666393,-3.07378852,0.04406409,-0.37755531,0.14769067,-1.90718308,0.00271211,-0.00720132,0.09969744,-0.67764590,0.47640773,-0.66494966,0.00000000,-0.00000000
1.70785393,0.57909769,-3.04471728,0.04320235,-0.38231881,0.13795693,-1.87345180,0.00240564,-0.00783387,0.09214488,-0.68463272,0.46582401,-0.66223918,0.00000000,-0.00000000
1.71385693,0.55641558,-3.02100605,0.04268467,-0.38745574,0.12941358,-1.84265385,0.00211847,-0.00862091,0.08553811,-0.69207673,0.45890215,-0.66143818,0.00000000,-0.00000000
1.71985993,0.53851216,-3.00288114,0.04249322,-0.39292938,0.12205821,-1.81521422,0.00185218,-0.00957897,0.07985975,-0.69984157,0.45550407,-0.66227914,0.00000000,-0.00000000
1.72586293,0.52516259,-2.99036870,0.04260154,-0.39869176,0.11585834,-1.79142298,0.00160774,-0.01072359,0.07507394,-0.70774915,0.45539918,-0.66446231,0.00000000,-0.00000000
1.73186593,0.51603782,-2.98331277,0.04297558,-0.40468661,0.11075491,-1.77143811,0.00138553,-0.01206882,0.07112907,-0.71558706,0.45827658,-0.66767146,0.00000000,-0.00000000
1.73786893,0.51072256,-2.98140154,0.04357521,-0.41085269,0.10666636,-1.75529449,0.00118547,-0.01362671,0.06796067,-0.72311803,0.46375984,-0.67158975,0.00000000,-0.00000000
1.74387194,0.50873551,-2.98419958,0.04435573,-0.41712730,0.10349319,-1.74291788,0.00100700,-0.01540682,0.06549463,-0.73009093,0.47142393,-0.67591488,0.00000000,-0.00000000
1.74987494,0.50955089,-2.99118378,0.04526962,-0.42344964,0.10112281,-1.73414266,0.00084926,-0.01741571,0.06365037,-0.73625254,0.48081359,-0.68037267,0.00000000,-0.00000000
1.75587794,0.51262070,-3.00178036,0.04626839,-0.42976385,0.09943444,-1.72873181,0.00071109,-0.01965638,0.06234394,-0.74135966,0.49146255,-0.68472861,0.00000000,-0.00000000
1.76188094,0.51739665,-3.01540047,0.04730435,-0.43602133,0.09830393,-1.72639772,0.00059112,-0.02212786,0.06149104,-0.74519059,0.50291282,-0.68879668,0.00000000,-0.00000000
1.76788394,0.52335115,-3.03147193,0.04833244,-0.44218229,0.09760831,-1.72682220,0.00048786,-0.02482473,0.06100971,-0.74755541,0.51473328,-0.69244524,0.00000000,-0.00000000
1.77388694,0.52999651,-3.04946534,0.04931191,-0.44821632,0.09722997,-1.72967457,0.00039975,-0.02773685,0.06082276,-0.74830450,0.52653692,-0.69559976,0.00000000,-0.00000000
1.77988994,0.53690175,-3.06891289,0.05020776,-0.45410198,0.09706021,-1.73462659,0.00032520,-0.03084902,0.06085976,-0.74733471,0.53799597,-0.69824229,0.00000000,-0.00000000
1.78589295,0.54370624,-3.08941903,0.05099210,-0.45982533,0.09700226,-1.74136355,0.00026265,-0.03414095,0.06105860,-0.74459302,0.54885434,-0.70040807,0.00000000,-0.00000000
1.79189595,0.55012994,-3.11066276,0.05164502,-0.46537765,0.09697351,-1.74959117,0.00021061,-0.03758719,0.06136657,-0.74007730,0.55893672,-0.70217934,0.00000000,-0.00000000
1.79789895,0.55597968,-3.13239186,0.05215532,-0.47075241,0.09690700,-1.75903802,0.00016767,-0.04115735,0.06174095,-0.73383440,0.56815408,-0.70367706,0.00000000,-0.00000000
