energy_ev,total_up,N_s_up,N_p_up,S_s_up,S_p_up,Zr_p_up,Zr_d_up
-4.30115058,2.52052076,0.00263142,0.74360568,0.01407569,0.81865227,1.53603015,0.48763194
-4.29514757,2.49465302,0.00260300,0.71443206,0.01455139,0.83208256,1.54551283,0.47285077
-4.28914457,2.47249329,0.00257338,0.68899436,0.01504611,0.84435269,1.55107493,0.46036378
-4.28314157,2.45336488,0.00254338,0.66691780,0.01555517,0.85541774,1.55248747,0.44997359
-4.27713857,2.43658778,0.00251385,0.64778462,0.01607318,0.86526536,1.54963575,0.44145680
-4.27113557,2.42150961,0.00248560,0.63115440,0.01659411,0.87391496,1.54252868,0.43457388
-4.26513257,2.40753380,0.00245939,0.61658327,0.01711148,0.88141653,1.53130409,0.42907876
-4.25912956,2.39414440,0.00243582,0.60364159,0.01761847,0.88784919,1.51622995,0.42472783
-4.25312656,2.38092671,0.00241538,0.59192949,0.01810815,0.89331955,1.49770124,0.42128816
-4.24712356,2.36758359,0.00239834,0.58108992,0.01857364,0.89795996,1.47623289,0.41854472
-4.24112056,2.35394695,0.00238480,0.57081897,0.01900837,0.90192676,1.45244875,0.41630644
-4.23511756,2.33998433,0.00237465,0.56087332,0.01940631,0.90539833,1.42706714,0.41441116
-4.22911456,2.32580042,0.00236758,0.55107469,0.01976218,0.90857309,1.40088327,0.41272914
-4.22311156,2.31163361,0.00236311,0.54131145,0.02007166,0.91166718,1.37474902,0.41116532
-4.21710855,2.29784746,0.00236059,0.53153744,0.02033160,0.91491169,1.34955071,0.40966021
-4.21110555,2.28491739,0.00235923,0.52176824,0.02054014,0.91854938,1.32618522,0.40818941
-4.20510255,2.27341269,0.00235816,0.51207503,0.02069681,0.92283061,1.30553523,0.40676186
-4.19909955,2.26397420,0.00235643,0.50257655,0.02080261,0.92800839,1.28844399,0.40541673
-4.19309655,2.25728809,0.00235306,0.49342927,0.02085994,0.93433242,1.27569022,0.40421931
-4.18709355,2.25405634,0.00234711,0.48481638,0.02087257,0.94204214,1.26796383,0.40325568
-4.18109055,2.25496457,0.00233765,0.47693587,0.02084545,0.95135866,1.26584294,0.40262660
-4.17508754,2.26064815,0.00232387,0.46998814,0.02078455,0.96247594,1.26977282,0.40244068
-4.16908454,2.27165766,0.00230503,0.46416375,0.02069654,0.97555117,1.28004743,0.40280709
-4.16308154,2.28842488,0.00228056,0.45963158,0.02058854,0.99069487,1.29679403,0.40382800
-4.15707854,2.31123059,0.00225001,0.45652792,0.02046774,1.00796105,1.31996161,0.40559117
-4.15107554,2.34017571,0.00221311,0.45494699,0.02034109,1.02733786,1.34931354,0.40816288
-4.14507254,2.37515704,0.00216973,0.45493307,0.02021490,1.04873944,1.38442500,0.41158158
-4.13906953,2.41584917,0.00211993,0.45647483,0.02009457,1.07199939,1.42468569,0.41585244
-4.13306653,2.46169365,0.00206391,0.45950191,0.01998424,1.09686647,1.46930790,0.42094328
-4.12706353,2.51189667,0.00200203,0.46388400,0.01988660,1.12300316,1.51734030,0.42678197
-4.12106053,2.56543584,0.00193474,0.46943255,0.01980271,1.14998734,1.56768725,0.43325551
-4.11505753,2.62107664,0.00186266,0.47590496,0.01973190,1.17731757,1.61913346,0.44021098
-4.10905453,2.67739847,0.00178644,0.48301130,0.01967178,1.20442199,1.67037356,0.44745838
-4.10305153,2.73282993,0.00170684,0.49042316,0.01961836,1.23067095,1.72004572,0.45477526
-4.09704852,2.78569230,0.00162464,0.49778437,0.01956618,1.25539300,1.76676863,0.46191309
-4.09104552,2.83424996,0.00154065,0.50472316,0.01950859,1.27789396,1.80918048,0.46860514
-4.08504252,2.87676598,0.00145570,0.51086534,0.01943810,1.29747833,1.84597888,0.47457554
-4.07903952,2.91156060,0.00137059,0.51584770,0.01934676,1.31347239,1.87596009,0.47954912
-4.07303652,2.93707044,0.00128610,0.51933145,0.01922654,1.32524787,1.89805631,0.48326174
-4.06703352,2.95190579,0.00120297,0.52101473,0.01906982,1.33224546,1.91136947,0.48547048
-4.06103052,2.95490346,0.00112191,0.52064394,0.01886980,1.33399682,1.91520016,0.48596337
-4.05502751,2.94517300,0.00104356,0.51802329,0.01862088,1.33014432,1.90907060,0.48456811
-4.04902451,2.92213388,0.00096852,0.51302208,0.01831902,1.32045744,1.89274061,0.48115950
-4.04302151,2.88554224,0.00089735,0.50557967,0.01796204,1.30484502,1.86621594,0.47566505
-4.03701851,2.83550562,0.00083055,0.49570758,0.01754980,1.28336281,1.82974857,0.46806871
-4.03101551,2.77248525,0.00076859,0.48348907,0.01708433,1.25621587,1.78382899,0.45841239
-4.02501251,2.69728558,0.00071190,0.46907590,0.01656982,1.22375563,1.72917080,0.44679534
-4.01900950,2.61103161,0.00066089,0.45268270,0.01601257,1.18647172,1.66668831,0.43337129
-4.01300650,2.51513495,0.00061595,0.43457910,0.01542079,1.14497892,1.59746803,0.41834363
-4.00700350,2.41125018,0.00057744,0.41508013,0.01480436,1.09999962,1.52273530,0.40195877
-4.00100050,2.30122335,0.00054571,0.39453516,0.01417449,1.05234275,1.44381750,0.38449801
-3.99499750,2.18703477,0.00052113,0.37331605,0.01354335,1.00287974,1.36210509,0.36626833
-3.98899450,2.07073850,0.00050401,0.35180489,0.01292363,0.95251880,1.27901221,0.34759240
-3.98299150,1.95440083,0.00049470,0.33038186,0.01232809,0.90217816,1.19593807,0.32879835
-3.97698849,1.84004012,0.00049350,0.30941371,0.01176916,0.85275964,1.11423058,0.31020960
-3.97098549,1.72957010,0.00050070,0.28924322,0.01125843,0.80512313,1.03515324,0.29213520
-3.96498249,1.62474847,0.00051654,0.27017991,0.01080633,0.76006313,0.95985627,0.27486103
-3.95897949,1.52713246,0.00054123,0.25249251,0.01042172,0.71828789,0.88935263,0.25864205
-3.95297649,1.43804236,0.00057492,0.23640300,0.01011161,0.68040186,0.82449935,0.24369594
-3.94697349,1.35853399,0.00061769,0.22208269,0.00988091,0.64689181,0.76598439,0.23019826
-3.94097049,1.28938046,0.00066954,0.20965009,0.00973234,0.61811700,0.71431903,0.21827918
-3.93496748,1.23106329,0.00073036,0.19917065,0.00966624,0.59430346,0.66983538,0.20802180
-3.92896448,1.18377275,0.00079995,0.19065818,0.00968069,0.57554249,0.63268904,0.19946216
-3.92296148,1.14741684,0.00087799,0.18407792,0.00977149,0.56179308,0.60286594,0.19259065
-3.91695848,1.12163817,0.00096405,0.17935084,0.00993237,0.55288825,0.58019329,0.18735487
-3.91095548,1.10583788,0.00105756,0.17635914,0.01015519,0.54854477,0.56435370,0.18366363
-3.90495248,1.09920551,0.00115787,0.17495260,0.01043023,0.54837601,0.55490204,0.18139207
-3.89894947,1.10075366,0.00126419,0.17495551,0.01074653,0.55190735,0.55128437,0.18038742
-3.89294647,1.10935615,0.00137563,0.17617397,0.01109222,0.55859366,0.55285844,0.18047552
-3.88694347,1.12378859,0.00149125,0.17840322,0.01145499,0.56783826,0.55891509,0.18146746
-3.88094047,1.14276977,0.00161002,0.18143490,0.01182245,0.57901284,0.56870011,0.18316650
-3.87493747,1.16500295,0.00173089,0.18506375,0.01218257,0.59147760,0.58143604,0.18537476
-3.86893447,1.18921552,0.00185277,0.18909389,0.01252408,0.60460112,0.59634330,0.18789954
-3.86293147,1.21419602,0.00197459,0.19334412,0.01283684,0.61777925,0.61266044,0.19055918
-3.85692846,1.23882741,0.00209531,0.19765242,0.01311217,0.63045261,0.62966277,0.19318814
-3.85092546,1.26211568,0.00221394,0.20187929,0.01334315,0.64212186,0.64667912,0.19564119
-3.84492246,1.28321287,0.00232955,0.20591000,0.01352479,0.65236073,0.66310637,0.19779671
-3.83891946,1.30143419,0.00244129,0.20965566,0.01365423,0.66082597,0.67842123,0.19955885
-3.83291646,1.31626851,0.00254841,0.21305314,0.01373077,0.66726424,0.69218919,0.20085868
-3.82691346,1.32738238,0.00265023,0.21606392,0.01375587,0.67151575,0.70407032,0.20165423
-3.82091046,1.33461753,0.00274618,0.21867192,0.01373306,0.67351436,0.71382183,0.20192956
-3.81490745,1.33798212,0.00283575,0.22088057,0.01366777,0.67328461,0.72129741,0.20169286
-3.80890445,1.33763662,0.00291851,0.22270913,0.01356714,0.67093555,0.72644345,0.20097381
-3.80290145,1.33387469,0.00299407,0.22418871,0.01343964,0.66665185,0.72929233,0.19982029
-3.79689845,1.32710043,0.00306210,0.22535794,0.01329483,0.66068261,0.72995317,0.19829459
-3.79089545,1.31780281,0.00312228,0.22625874,0.01314293,0.65332833,0.72860041,0.19646939
-3.78489245,1.30652851,0.00317430,0.22693229,0.01299444,0.64492663,0.72546081,0.19442373
-3.77888944,1.29385446,0.00321787,0.22741543,0.01285976,0.63583728,0.72079938,0.19223890
-3.77288644,1.28036105,0.00325268,0.22773767,0.01274876,0.62642720,0.71490480,0.18999485
-3.76688344,1.26660713,0.00327842,0.22791887,0.01267046,0.61705591,0.70807510,0.18776679
-3.76088044,1.25310777,0.00329482,0.22796783,0.01263269,0.60806204,0.70060396,0.18562249
-3.75487744,1.24031532,0.00330159,0.22788157,0.01264178,0.59975123,0.69276827,0.18362011
-3.74887444,1.22860456,0.00329854,0.22764554,0.01270234,0.59238601,0.68481741,0.18180670
-3.74287144,1.21826202,0.00328551,0.22723452,0.01281710,0.58617763,0.67696451,0.18021740
-3.73686843,1.20947971,0.00326246,0.22661420,0.01298680,0.58128035,0.66937993,0.17887519
-3.73086543,1.20235323,0.00322949,0.22574327,0.01321016,0.57778801,0.66218723,0.17779139
-3.72486243,1.19688390,0.00318685,0.22457586,0.01348388,0.57573306,0.65546142,0.17696647
-3.71885943,1.19298457,0.00313499,0.22306424,0.01380282,0.57508779,0.64922961,0.17639146
-3.71285643,1.19048876,0.00307454,0.22116146,0.01416005,0.57576785,0.64347376,0.17604954
-3.70685343,1.18916226,0.00300639,0.21882402,0.01454718,0.57763755,0.63813535,0.17591795
-3.70085043,1.18871697,0.00293161,0.21601416,0.01495454,0.58051695,0.63312168,0.17596993
-3.69484742,1.18882603,0.00285150,0.21270195,0.01537153,0.58419031,0.62831330,0.17617674
-3.68884442,1.18913991,0.00276755,0.20886685,0.01578696,0.58841554,0.62357251,0.17650958
-3.68284142,1.18930270,0.00268141,0.20449887,0.01618937,0.59293450,0.61875225,0.17694137
-3.67683842,1.18896822,0.00259485,0.19959922,0.01656743,0.59748366,0.61370519,0.17744837
-3.67083542,1.18781535,0.00250971,0.19418056,0.01691027,0.60180485,0.60829268,0.17801160
-3.66483242,1.18556233,0.00242787,0.18826675,0.01720783,0.60565576,0.60239315,0.17861793
-3.65882941,1.18197946,0.00235115,0.18189226,0.01745113,0.60881990,0.59590981,0.17926099
-3.65282641,1.17690006,0.00228127,0.17510125,0.01763260,0.61111571,0.58877722,0.17994182
-3.64682341,1.17022939,0.00221980,0.16794644,0.01774625,0.61240451,0.58096677,0.18066918
-3.64082041,1.16195121,0.00216812,0.16048776,0.01778785,0.61259711,0.57249073,0.18145975
-3.63481741,1.15213198,0.00212732,0.15279092,0.01775503,0.61165880,0.56340474,0.18233798
-3.62881441,1.14092245,0.00209824,0.14492590,0.01764734,0.60961262,0.55380890,0.18333579
-3.62281141,1.12855666,0.00208138,0.13696546,0.01746619,0.60654066,0.54384710,0.18449208
-3.61680840,1.11534828,0.00207693,0.12898366,0.01721480,0.60258345,0.53370484,0.18585198
-3.61080540,1.10168440,0.00208474,0.12105448,0.01689807,0.59793736,0.52360559,0.18746601
-3.60480240,1.08801677,0.00210435,0.11325043,0.01652238,0.59284995,0.51380559,0.18938902
-3.59879940,1.07485082,0.00213504,0.10564138,0.01609537,0.58761353,0.50458744,0.19167896
-3.59279640,1.06273249,0.00217579,0.09829341,0.01562572,0.58255700,0.49625253,0.19439553
-3.58679340,1.05223340,0.00222541,0.09126779,0.01512285,0.57803614,0.48911256,0.19759865
-3.58079040,1.04393447,0.00228253,0.08462010,0.01459668,0.57442273,0.48348029,0.20134684
-3.57478739,1.03840860,0.00234567,0.07839942,0.01405733,0.57209265,0.47965998,0.20569538
-3.56878439,1.03620278,0.00241331,0.07264768,0.01351489,0.57141350,0.47793749,0.21069455
-3.56278139,1.03782018,0.00248389,0.06739915,0.01297917,0.57273200,0.47857065,0.21638763
-3.55677839,1.04370270,0.00255593,0.06268004,0.01245950,0.57636158,0.48177996,0.22280898
-3.55077539,1.05421456,0.00262799,0.05850822,0.01196453,0.58257067,0.48774008,0.22998218
-3.54477239,1.06962755,0.00269877,0.05489316,0.01150211,0.59157193,0.49657227,0.23791819
-3.53876938,1.09010833,0.00276707,0.05183596,0.01107914,0.60351298,0.50833818,0.24661371
-3.53276638,1.11570839,0.00283184,0.04932955,0.01070151,0.61846888,0.52303514,0.25604982
-3.52676338,1.14635703,0.00289219,0.04735903,0.01037404,0.63643665,0.54059321,0.26619089
-3.52076038,1.18185775,0.00294734,0.04590222,0.01010047,0.65733214,0.56087408,0.27698388
-3.51475738,1.22188819,0.00299665,0.04493025,0.00988339,0.68098934,0.58367201,0.28835809
-3.50875438,1.26600383,0.00303958,0.04440833,0.00972435,0.70716226,0.60871675,0.30022545
-3.50275138,1.31364543,0.00307568,0.04429664,0.00962380,0.73552930,0.63567839,0.31248125
-3.49674837,1.36414987,0.00310454,0.04455122,0.00958118,0.76569998,0.66417405,0.32500544
-3.49074537,1.41676427,0.00312582,0.04512500,0.00959495,0.79722395,0.69377617,0.33766446
-3.48474237,1.47066285,0.00313919,0.04596875,0.00966263,0.82960174,0.72402214,0.35031352
-3.47873937,1.52496596,0.00314436,0.04703218,0.00978088,0.86229711,0.75442493,0.36279921
-3.47273637,1.57876054,0.00314101,0.04826479,0.00994553,0.89475037,0.78448433,0.37496255
-3.46673337,1.63112155,0.00312887,0.04961688,0.01015169,0.92639229,0.81369842,0.38664215
-3.46073037,1.68113331,0.00310766,0.05104031,0.01039375,0.95665811,0.84157492,0.39767750
-3.45472736,1.72791033,0.00307717,0.05248929,0.01066550,0.98500113,0.86764188,0.40791227
-3.44872436,1.77061672,0.00303720,0.05392094,0.01096021,1.01090547,0.89145759,0.41719748
-3.44272136,1.80848392,0.00298766,0.05529585,0.01127067,1.03389762,0.91261934,0.42539452
-3.43671836,1.84082611,0.00292854,0.05657847,0.01158936,1.05355650,0.93077072,0.43237787
-3.43071536,1.86705307,0.00285995,0.05773741,0.01190849,1.06952183,0.94560757,0.43803753
-3.42471236,1.88668046,0.00278214,0.05874565,0.01222017,1.08150067,0.95688234,0.44228116
-3.41870935,1.89933738,0.00269552,0.05958070,0.01251655,1.08927212,0.96440702,0.44503581
-3.41270635,1.90477146,0.00260064,0.06022467,0.01278994,1.09269028,0.96805474,0.44624944
-3.40670335,1.90285161,0.00249824,0.06066431,0.01303299,1.09168565,0.96776008,0.44589212
-3.40070035,1.89356878,0.00238921,0.06089105,0.01323885,1.08626493,0.96351842,0.44395695
-3.39469735,1.87703495,0.00227459,0.06090097,0.01340136,1.07650973,0.95538448,0.44046080
-3.38869435,1.85348070,0.00215555,0.06069483,0.01351520,1.06257419,0.94347016,0.43544481
-3.38269135,1.82325151,0.00203337,0.06027803,0.01357609,1.04468163,0.92794186,0.42897475
-3.37668834,1.78680299,0.00190942,0.05966060,0.01358090,1.02312066,0.90901748,0.42114107
-3.37068534,1.74469506,0.00178511,0.05885712,0.01352780,0.99824048,0.88696300,0.41205875
-3.36468234,1.69758507,0.00166187,0.05788666,0.01341638,0.97044565,0.86208869,0.40186682
-3.35867934,1.64621969,0.00154116,0.05677257,0.01324770,0.94019028,0.83474505,0.39072747
-3.35267634,1.59142555,0.00142436,0.05554229,0.01302435,0.90797145,0.80531815,0.37882469
-3.34667334,1.53409813,0.00131282,0.05422695,0.01275042,0.87432202,0.77422447,0.36636240
-3.34067034,1.47518910,0.00120780,0.05286095,0.01243145,0.83980248,0.74190512,0.35356186
-3.33466733,1.41569156,0.00111046,0.05148133,0.01207435,0.80499204,0.70881927,0.34065852
-3.32866433,1.35662341,0.00102186,0.05012702,0.01168727,0.77047870,0.67543686,0.32789811
-3.32266133,1.29900879,0.00094295,0.04883800,0.01127937,0.73684853,0.64223054,0.31553205
-3.31665833,1.24385767,0.00087453,0.04765426,0.01086066,0.70467408,0.60966698,0.30381225
-3.31065533,1.19214414,0.00081730,0.04661471,0.01044173,0.67450224,0.57819761,0.29298541
-3.30465233,1.14478366,0.00077183,0.04575601,0.01003347,0.64684173,0.54824905,0.28328683
-3.29864932,1.10261001,0.00073857,0.04511131,0.00964679,0.62215051,0.52021356,0.27493410
-3.29264632,1.06635266,0.00071784,0.04470913,0.00929235,0.60082365,0.49443969,0.26812074
-3.28664332,1.03661529,0.00070986,0.04457210,0.00898022,0.58318190,0.47122352,0.26301000
-3.28064032,1.01385642,0.00071470,0.04471601,0.00871967,0.56946159,0.45080096,0.25972923
-3.27463732,0.99837290,0.00073233,0.04514891,0.00851883,0.55980621,0.43334123,0.25836479
-3.26863432,0.99028715,0.00076257,0.04587043,0.00838452,0.55426013,0.41894205,0.25895802
-3.26263132,0.98953879,0.00080514,0.04687139,0.00832200,0.55276493,0.40762666,0.26150221
-3.25662831,0.99588124,0.00085958,0.04813364,0.00833481,0.55515844,0.39934290,0.26594098
-3.25062531,1.00888379,0.00092529,0.04963027,0.00842466,0.56117692,0.39396449,0.27216796
-3.24462231,1.02793912,0.00100154,0.05132609,0.00859133,0.57046029,0.39129453,0.28002810
-3.23861931,1.05227650,0.00108739,0.05317841,0.00883264,0.58256046,0.39107112,0.28932038
-3.23261631,1.08098028,0.00118177,0.05513819,0.00914445,0.59695259,0.39297505,0.29980206
-3.22661331,1.11301317,0.00128341,0.05715134,0.00952073,0.61304895,0.39663915,0.31119438
-3.22061031,1.14724373,0.00139090,0.05916035,0.00995367,0.63021496,0.40165922,0.32318934
-3.21460730,1.18247720,0.00150266,0.06110597,0.01043386,0.64778695,0.40760594,0.33545769
-3.20860430,1.21748849,0.00161697,0.06292910,0.01095044,0.66509096,0.41403754,0.34765755
-3.20260130,1.25105643,0.00173198,0.06457259,0.01149140,0.68146193,0.42051263,0.35944364
-3.19659830,1.28199793,0.00184577,0.06598309,0.01204385,0.69626271,0.42660287,0.37047663
-3.19059530,1.30920087,0.00195634,0.06711273,0.01259429,0.70890199,0.43190495,0.38043239
-3.18459230,1.33165459,0.00206170,0.06792058,0.01312903,0.71885071,0.43605149,0.38901080
-3.17858929,1.34847702,0.00215985,0.06837399,0.01363447,0.72565622,0.43872057,0.39594375
-3.17258629,1.35893721,0.00224891,0.06844951,0.01409749,0.72895384,0.43964348,0.40100221
-3.16658329,1.36247295,0.00232710,0.06813351,0.01450580,0.72847524,0.43861053,0.40400196
-3.16058029,1.35870258,0.00239281,0.06742255,0.01484827,0.72405366,0.43547482,0.40480792
-3.15457729,1.34743094,0.00244466,0.06632327,0.01511522,0.71562562,0.43015382,0.40333685
-3.14857429,1.32864932,0.00248153,0.06485205,0.01529873,0.70322930,0.42262882,0.39955849
-3.14257129,1.30252956,0.00250260,0.06303429,0.01539278,0.68699982,0.41294246,0.39349502
-3.13656828,1.26941289,0.00250736,0.06090345,0.01539350,0.66716151,0.40119439,0.38521892
-3.13056528,1.22979394,0.00249564,0.05849989,0.01529918,0.64401781,0.38753536,0.37484947
-3.12456228,1.18430081,0.00246763,0.05586949,0.01511033,0.61793923,0.37216013,0.36254791
-3.11855928,1.13367213,0.00242384,0.05306218,0.01482966,0.58934979,0.35529935,0.34851155
-3.11255628,1.07873201,0.00236515,0.05013047,0.01446191,0.55871276,0.33721098,0.33296718
-3.10655328,1.02036405,0.00229269,0.04712791,0.01401372,0.52651606,0.31817138,0.31616386
-3.10055028,0.95948515,0.00220792,0.04410767,0.01349339,0.49325797,0.29846659,0.29836555
-3.09454727,0.89702044,0.00211249,0.04112121,0.01291060,0.45943377,0.27838398,0.27984377
-3.08854427,0.83387975,0.00200827,0.03821707,0.01227611,0.42552344,0.25820462,0.26087060
-3.08254127,0.77093667,0.00189726,0.03543983,0.01160140,0.39198109,0.23819655,0.24171219
-3.07653827,0.70901061,0.00178154,0.03282932,0.01089840,0.35922620,0.21860908,0.22262304
-3.07053527,0.64885224,0.00166326,0.03041994,0.01017911,0.32763686,0.19966836,0.20384124
-3.06453227,0.59113262,0.00154458,0.02824021,0.00945528,0.29754509,0.18157409,0.18558457
-3.05852926,0.53643603,0.00142758,0.02631252,0.00873821,0.26923423,0.16449755,0.16804789
-3.05252626,0.48525645,0.00131432,0.02465303,0.00803841,0.24293822,0.14858076,0.15140137
-3.04652326,0.43799747,0.00120673,0.02327175,0.00736550,0.21884271,0.13393678,0.13578999
-3.04052026,0.39497518,0.00110663,0.02217275,0.00672799,0.19708765,0.12065101,0.12133378
-3.03451726,0.35642382,0.00101573,0.02135451,0.00613327,0.17777125,0.10878330,0.10812911
-3.02851426,0.32250348,0.00093556,0.02081036,0.00558752,0.16095479,0.09837074,0.09625052
-3.02251126,0.29330943,0.00086756,0.02052901,0.00509575,0.14666822,0.08943100,0.08575315
-3.01650825,0.26888245,0.00081299,0.02049515,0.00466184,0.13491605,0.08196594,0.07667555
-3.01050525,0.24921967,0.00077301,0.02069012,0.00428866,0.12568337,0.07596541,0.06904261
-3.00450225,0.23428526,0.00074861,0.02109259,0.00397817,0.11894161,0.07141103,0.06286851
-2.99849925,0.22402065,0.00074070,0.02167927,0.00373160,0.11465390,0.06827979,0.05815951
-2.99249625,0.21835362,0.00075003,0.02242564,0.00354957,0.11277975,0.06654733,0.05491638
-2.98649325,0.21720612,0.00077723,0.02330663,0.00343230,0.11327886,0.06619082,0.05313647
-2.98049025,0.22050031,0.00082279,0.02429735,0.00337973,0.11611401,0.06719123,0.05281514
-2.97448724,0.22816276,0.00088706,0.02537366,0.00339167,0.12125286,0.06953504,0.05394667
-2.96848424,0.24012671,0.00097021,0.02651278,0.00346797,0.12866874,0.07321524,0.05652454
-2.96248124,0.25633226,0.00107223,0.02769378,0.00360863,0.13834027,0.07823157,0.06054105
-2.95647824,0.27672476,0.00119290,0.02889794,0.00381383,0.15025013,0.08459015,0.06598645
-2.95047524,0.30125147,0.00133176,0.03010910,0.00408410,0.16438288,0.09230231,0.07284748
-2.94447224,0.32985683,0.00148810,0.03131381,0.00442028,0.18072215,0.10138286,0.08110567
-2.93846923,0.36247678,0.00166094,0.03250141,0.00482357,0.19924739,0.11184775,0.09073524
-2.93246623,0.39903253,0.00184901,0.03366398,0.00529555,0.21993039,0.12371143,0.10170107
-2.92646323,0.43942420,0.00205075,0.03479618,0.00583816,0.24273190,0.13698375,0.11395660
-2.92046023,0.48352507,0.00226434,0.03589504,0.00645366,0.26759861,0.15166693,0.12744210
-2.91445723,0.53117673,0.00248766,0.03695964,0.00714461,0.29446077,0.16775242,0.14208324
-2.90845423,0.58218570,0.00271842,0.03799074,0.00791379,0.32323077,0.18521815,0.15779026
-2.90245123,0.63632194,0.00295410,0.03899041,0.00876423,0.35380269,0.20402608,0.17445780
-2.89644822,0.69331953,0.00319210,0.03996165,0.00969907,0.38605324,0.22412042,0.19196542
-2.89044522,0.75287956,0.00342976,0.04090801,0.01072156,0.41984388,0.24542653,0.21017891
-2.88444222,0.81467543,0.00366442,0.04183331,0.01183500,0.45502427,0.26785061,0.22895242
-2.87843922,0.87836015,0.00389359,0.04274140,0.01304264,0.49143678,0.29128032,0.24813115
-2.87243622,0.94357545,0.00411493,0.04363595,0.01434764,0.52892191,0.31558617,0.26755473
-2.86643322,1.00996208,0.00432642,0.04452038,0.01575295,0.56732415,0.34062383,0.28706099
-2.86043022,1.07717069,0.00452636,0.04539780,0.01726123,0.60649808,0.36623699,0.30648995
-2.85442721,1.14487241,0.00471348,0.04627109,0.01887466,0.64631389,0.39226086,0.32568779
-2.84842421,1.21276845,0.00488699,0.04714290,0.02059482,0.68666218,0.41852593,0.34451065
-2.84242121,1.28059784,0.00504656,0.04801578,0.02242243,0.72745725,0.44486180,0.36282791
-2.83641821,1.34814243,0.00519237,0.04889223,0.02435716,0.76863858,0.47110087,0.38052488
-2.83041521,1.41522877,0.00532504,0.04977474,0.02639735,0.81017016,0.49708166,0.39750451
-2.82441221,1.48172627,0.00544564,0.05066577,0.02853968,0.85203736,0.52265145,0.41368832
-2.81840920,1.54754151,0.00555557,0.05156770,0.03077891,0.89424132,0.54766819,0.42901611
-2.81240620,1.61260888,0.00565652,0.05248263,0.03310750,0.93679111,0.57200156,0.44344476
-2.80640320,1.67687786,0.00575032,0.05341219,0.03551541,0.97969373,0.59553308,0.45694604
-2.80040020,1.74029776,0.00583887,0.05435722,0.03798975,1.02294276,0.61815548,0.46950361
-2.79439720,1.80280083,0.00592397,0.05531744,0.04051466,1.06650614,0.63977122,0.48110946
-2.78839420,1.86428502,0.00600727,0.05629112,0.04307114,1.11031403,0.66029069,0.49176003
-2.78239120,1.92459761,0.00609008,0.05727473,0.04563711,1.15424768,0.67963010,0.50145222
-2.77638819,1.98352134,0.00617337,0.05826268,0.04818751,1.19813013,0.69770946,0.51017983
-2.77038519,2.04076412,0.00625761,0.05924712,0.05069458,1.24171983,0.71445105,0.51793047
-2.76438219,2.09595381,0.00634278,0.06021791,0.05312832,1.28470794,0.72977854,0.52468335
-2.75837919,2.14863874,0.00642832,0.06116273,0.05545706,1.32671974,0.74361720,0.53040823
-2.75237619,2.19829484,0.00651316,0.06206731,0.05764823,1.36732091,0.75589521,0.53506554
-2.74637319,2.24433937,0.00659576,0.06291591,0.05966926,1.40602835,0.76654633,0.53860778
-2.74037019,2.28615105,0.00667414,0.06369189,0.06148857,1.44232569,0.77551377,0.54098229
-2.73436718,2.32309593,0.00674605,0.06437848,0.06307664,1.47568265,0.78275528,0.54213511
-2.72836418,2.35455761,0.00680900,0.06495963,0.06440717,1.50557763,0.78824904,0.54201579
-2.72236118,2.37997047,0.00686046,0.06542085,0.06545816,1.53152222,0.79200012,0.54058289
-2.71635818,2.39885385,0.00689796,0.06575020,0.06621293,1.55308640,0.79404688,0.53780978
-2.71035518,2.41084513,0.00691921,0.06593904,0.06666111,1.56992294,0.79446703,0.53369035
-2.70435218,2.41572965,0.00692226,0.06598279,0.06679933,1.58178948,0.79338254,0.52824423
-2.69834917,2.41346533,0.00690560,0.06588146,0.06663178,1.58856681,0.79096305,0.52152114
-2.69234617,2.40420025,0.00686824,0.06563998,0.06617051,1.59027219,0.78742722,0.51360402
-2.68634317,2.38828152,0.00680978,0.06526820,0.06543545,1.58706649,0.78304158,0.50461059
-2.68034017,2.36625474,0.00673043,0.06478075,0.06445407,1.57925455,0.77811679,0.49469321
-2.67433717,2.33885324,0.00663103,0.06419646,0.06326081,1.56727845,0.77300098,0.48403688
-2.66833417,2.30697742,0.00651301,0.06353766,0.06189625,1.55170364,0.76807041,0.47285535
-2.66233117,2.27166488,0.00637834,0.06282919,0.06040589,1.53319856,0.76371761,0.46138559
-2.65632816,2.23405251,0.00622939,0.06209720,0.05883883,1.51250863,0.76033738,0.44988056
-2.65032516,2.19533238,0.00606891,0.06136792,0.05724625,1.49042571,0.75831133,0.43860089
-2.64432216,2.15670361,0.00589983,0.06066631,0.05567970,1.46775474,0.75799150,0.42780561
-2.63831916,2.11932250,0.00572517,0.06001483,0.05418944,1.44527915,0.75968401,0.41774251
-2.63231616,2.08425363,0.00554788,0.05943221,0.05282270,1.42372682,0.76363339,0.40863851
-2.62631316,2.05242434,0.00537076,0.05893252,0.05162208,1.40373842,0.77000856,0.40069054
-2.62031016,2.02458497,0.00519630,0.05852440,0.05062409,1.38583964,0.77889113,0.39405743
-2.61430715,2.00127686,0.00502661,0.05821061,0.04985785,1.37041897,0.79026684,0.38885311
-2.60830415,1.98280984,0.00486336,0.05798790,0.04934408,1.35771185,0.80402053,0.38514158
-2.60230115,1.96925019,0.00470772,0.05784722,0.04909440,1.34779219,0.81993518,0.38293382
