energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up
-3.35867934,8.42897861,0.52992646,1.60977593,0.10360607,0.83280540,3.17491427,3.08969488,0.02724175,2.29428154
-3.35267634,8.27020202,0.51979536,1.57571539,0.10320130,0.79460181,3.01858965,3.09467865,0.02626555,2.21044436
-3.34667334,8.08690862,0.50912181,1.53601511,0.10244071,0.75507586,2.85939890,3.08806827,0.02525573,2.12135228
-3.34067034,7.88216735,0.49823062,1.49146426,0.10133132,0.71478265,2.69924754,3.07005431,0.02422580,2.02840591
-3.33466733,7.65925669,0.48744034,1.44291597,0.09988227,0.67426825,2.53999348,3.04096896,0.02318983,1.93301624
-3.32866433,7.42159940,0.47705531,1.39127009,0.09810511,0.63405456,2.38339703,3.00128885,0.02216228,1.83656948
-3.32266133,7.17270310,0.46735908,1.33745633,0.09601407,0.59462610,2.23107749,2.95163716,0.02115789,1.74039580
-3.31665833,6.91610726,0.45860905,1.28241829,0.09362640,0.55641882,2.08447753,2.89278395,0.02019153,1.64574284
-3.31065533,6.65533661,0.45103262,1.22709837,0.09096268,0.51981154,1.94483630,2.82564418,0.01927808,1.55375450
-3.30465233,6.39386034,0.44482480,1.17242371,0.08804706,0.48512002,1.81317182,2.75127238,0.01843227,1.46545513
-3.29864932,6.13505611,0.44014702,1.11929295,0.08490739,0.45259372,1.69027239,2.67085334,0.01766857,1.38173904
-3.29264632,5.88217743,0.43712720,1.06856402,0.08157518,0.42241515,1.57669666,2.58568839,0.01700104,1.30336486
-3.28664332,5.63832336,0.43586078,1.02104247,0.07808546,0.39470153,1.47278151,2.49717681,0.01644318,1.23095431
-3.28064032,5.40640911,0.43641246,0.97747063,0.07447636,0.36950858,1.37865645,2.40679260,0.01600774,1.16499455
-3.27463732,5.18913669,0.43881835,0.93851713,0.07078866,0.34683584,1.29426342,2.31605679,0.01570658,1.10584335
-3.26863432,4.98896518,0.44308853,0.90476728,0.06706499,0.32663343,1.21938042,2.22650615,0.01555040,1.05373633
-3.26263132,4.80808051,0.44920940,0.87671388,0.06334904,0.30880941,1.15364755,2.13965916,0.01554859,1.00879551
-3.25662831,4.64836521,0.45714600,0.85474910,0.05968465,0.29323772,1.09659414,2.05698057,0.01570900,0.97103845
-3.25062531,4.51136902,0.46684388,0.83915738,0.05611473,0.27976610,1.04766569,1.97984588,0.01603766,0.94038758
-3.24462231,4.39828178,0.47823065,0.83010975,0.05268032,0.26822366,1.00624966,1.90950740,0.01653860,0.91667920
-3.23861931,4.30990995,0.49121693,0.82765994,0.04941961,0.25842796,0.97169910,1.84706326,0.01721361,0.89967203
-3.23261631,4.24665871,0.50569692,0.83174262,0.04636703,0.25019131,0.94335378,1.79343096,0.01806207,0.88905510
-3.22661331,4.20852114,0.52154858,0.84217400,0.04355254,0.24332614,0.92055824,1.74932661,0.01908075,0.88445519
-3.22061031,4.19507609,0.53863354,0.85865523,0.04100100,0.23764950,0.90267672,1.71525090,0.02026373,0.88544369
-3.21460730,4.20549594,0.55679682,0.88077847,0.03873179,0.23298654,0.88910503,1.69148252,0.02160230,0.89154337
-3.20860430,4.23856502,0.57586673,0.90803602,0.03675862,0.22917310,0.87927950,1.67807936,0.02308498,0.90223501
-3.20260130,4.29270896,0.59565490,0.93983217,0.03508945,0.22605758,0.87268338,1.67488734,0.02469753,0.91696432
-3.19659830,4.36603472,0.61595669,0.97549763,0.03372677,0.22350198,0.86885100,1.68155668,0.02642311,0.93514931
-3.19059530,4.45638034,0.63655221,1.01430619,0.03266786,0.22138246,0.86737016,1.69756453,0.02824244,0.95618813
-3.18459230,4.56137296,0.65720787,1.05549309,0.03190532,0.21958950,0.86788317,1.72224316,0.03013405,0.97946758
-3.17858929,4.67849336,0.67767873,1.09827459,0.03142770,0.21802766,0.87008678,1.75481223,0.03207461,1.00437222
-3.17258629,4.80514438,0.69771144,1.14186783,0.03122012,0.21661527,0.87373137,1.79441358,0.03403927,1.03029397
-3.16658329,4.93872088,0.71704788,1.18551063,0.03126502,0.21528388,0.87861961,1.84014702,0.03600209,1.05664193
-3.16058029,5.07667832,0.73542939,1.22848015,0.03154284,0.21397781,0.88460468,1.89110545,0.03793645,1.08285231
-3.15457729,5.21659728,0.75260136,1.27010990,0.03203272,0.21265358,0.89158801,1.94640764,0.03981555,1.10839790
-3.14857429,5.35624126,0.76831811,1.30980447,0.03271307,0.21127945,0.89951668,2.00522732,0.04161287,1.13279700
-3.14257129,5.49360555,0.78234781,1.34705138,0.03356213,0.20983485,0.90838016,2.06681724,0.04330265,1.15562124
-3.13656828,5.62695523,0.79447729,1.38142966,0.03455835,0.20830990,0.91820647,2.13052739,0.04486035,1.17650198
-3.13056528,5.75485093,0.80451651,1.41261495,0.03568071,0.20670478,0.92905753,2.19581644,0.04626313,1.19513507
-3.12456228,5.87616167,0.81230257,1.44038102,0.03690889,0.20502910,0.94102355,2.26225644,0.04749025,1.21128374
-3.11855928,5.99006457,0.81770305,1.46459760,0.03822339,0.20330102,0.95421665,2.32953046,0.04852346,1.22477936
-3.11255628,6.09603200,0.82061870,1.48522504,0.03960547,0.20154634,0.96876337,2.39742386,0.04934734,1.23552021
-3.10655328,6.19380728,0.82098528,1.50230590,0.04103706,0.19979729,0.98479652,2.46580976,0.04994961,1.24346820
-3.10055028,6.28337061,0.81877465,1.51595397,0.04250066,0.19809131,1.00244634,2.53462979,0.05032132,1.24864378
-3.09454727,6.36489733,0.81399507,1.52634151,0.04397908,0.19646949,1.02183135,2.60387135,0.05045707,1.25111924
-3.08854427,6.43871108,0.80669080,1.53368507,0.04545534,0.19497508,1.04304920,2.67354297,0.05035510,1.25101080
-3.08254127,6.50523438,0.79694098,1.53823073,0.04691241,0.19365178,1.06616797,2.74364913,0.05001729,1.24846993
-3.07653827,6.56493955,0.78485811,1.54023947,0.04833312,0.19254212,1.09121831,2.81416627,0.04944916,1.24367416
-3.07053527,6.61830256,0.77058591,1.53997316,0.04970006,0.19168587,1.11818699,2.88502142,0.04865975,1.23681806
-3.06453227,6.66576210,0.75429691,1.53768195,0.05099559,0.19111859,1.14701206,2.95607485,0.04766140,1.22810454
-3.05852926,6.70768621,0.73618974,1.53359346,0.05220188,0.19087037,1.17758017,3.02710787,0.04646950,1.21773717
-3.05252626,6.74434781,0.71648617,1.52790417,0.05330112,0.19096481,1.20972626,3.09781650,0.04510217,1.20591351
-3.04652326,6.77591022,0.69542794,1.52077345,0.05427568,0.19141831,1.24323555,3.16781165,0.04357985,1.19281992
-3.04052026,6.80242311,0.67327355,1.51232006,0.05510853,0.19223971,1.27784818,3.23662570,0.04192486,1.17862787
-3.03451726,6.82382853,0.65029466,1.50262154,0.05578352,0.19343018,1.31326593,3.30372526,0.04016088,1.16349178
-3.02851426,6.83997619,0.62677257,1.49171601,0.05628587,0.19498345,1.34916105,3.36852932,0.03831249,1.14754843
-3.02251126,6.85064638,0.60299427,1.47960634,0.05660259,0.19688636,1.38518644,3.43043165,0.03640456,1.13091764
-3.01650825,6.85557876,0.57924846,1.46626625,0.05672295,0.19911953,1.42098682,3.48882618,0.03446179,1.11370407
-3.01050525,6.85450443,0.55582117,1.45164790,0.05663886,0.20165828,1.45621014,3.54313345,0.03250813,1.09599982
-3.00450225,6.84717892,0.53299132,1.43569042,0.05634528,0.20447350,1.49051849,3.59282674,0.03056636,1.07788751
-2.99849925,6.83341330,0.51102593,1.41832892,0.05584051,0.20753266,1.52359790,3.63745573,0.02865762,1.05944336
-2.99249625,6.81310105,0.49017525,1.39950333,0.05512635,0.21080062,1.55516627,3.67666634,0.02680104,1.04074017
-2.98649325,6.78623855,0.47066779,1.37916660,0.05420826,0.21424031,1.58497907,3.71021514,0.02501344,1.02184962
-2.98049025,6.75293726,0.45270538,1.35729178,0.05309525,0.21781330,1.61283218,3.73797728,0.02330910,1.00284383
-2.97448724,6.71342686,0.43645840,1.33387768,0.05179977,0.22148001,1.63856188,3.75994729,0.02169963,0.98379594
-2.96848424,6.66804855,0.42206130,1.30895273,0.05033742,0.22519984,1.66204191,3.77623264,0.02019385,0.96477961
-2.96248124,6.61723926,0.40960873,1.28257709,0.04872656,0.22893092,1.68317784,3.78704019,0.01879788,0.94586760
-2.95647824,6.56150762,0.39915223,1.25484288,0.04698783,0.23262987,1.70189907,3.79265665,0.01751515,0.92712929
-2.95047524,6.50140359,0.39069796,1.22587273,0.04514353,0.23625135,1.71814936,3.79342414,0.01634659,0.90862766
-2.94447224,6.43748415,0.38420543,1.19581695,0.04321709,0.23974762,1.73187633,3.78971270,0.01529083,0.89041576
-2.93846923,6.37027772,0.37958745,1.16484954,0.04123234,0.24306820,1.74302101,3.78189167,0.01434445,0.87253312
-2.93246623,6.30025048,0.37671151,1.13316370,0.03921295,0.24615970,1.75150838,3.77030205,0.01350230,0.85500249
-2.92646323,6.22777723,0.37540249,1.10096699,0.03718174,0.24896590,1.75723947,3.75523199,0.01275775,0.83782717
-2.92046023,6.15311983,0.37544695,1.06847687,0.03516023,0.25142816,1.76008623,3.73689721,0.01210312,0.82098927
-2.91445723,6.07641521,0.37659869,1.03591683,0.03316807,0.25348624,1.75988937,3.71542814,0.01152992,0.80444923
-2.90845423,5.99767454,0.37858570,1.00351354,0.03122278,0.25507955,1.75645985,3.69086474,0.01102928,0.78814673
-2.90245123,5.91679434,0.38111815,0.97149514,0.02933940,0.25614872,1.74958399,3.66315970,0.01059220,0.77200295
-2.89644822,5.83357932,0.38389729,0.94009090,0.02753038,0.25663762,1.73903216,3.63219004,0.01020990,0.75592442
-2.89044522,5.74777591,0.38662490,0.90953208,0.02580557,0.25649555,1.72457067,3.59777644,0.00987410,0.73980795
-2.88444222,5.65911443,0.38901291,0.88005389,0.02417226,0.25567975,1.70597613,3.55970905,0.00957724,0.72354671
-2.87843922,5.56735733,0.39079295,0.85189817,0.02263534,0.25415772,1.68305150,3.51777820,0.00931275,0.70703688
-2.87243622,5.47235011,0.39172530,0.82531655,0.02119760,0.25190966,1.65564287,3.47180778,0.00907515,0.69018464
-2.86643322,5.37407138,0.39160693,0.80057338,0.01985993,0.24893046,1.62365572,3.42168895,0.00886028,0.67291293
-2.86043022,5.27267831,0.39027831,0.77794821,0.01862173,0.24523136,1.58706980,3.36741190,0.00866530,0.65516755
-2.85442721,5.16854400,0.38762864,0.75773703,0.01748120,0.24084105,1.54595146,3.30909310,0.00848879,0.63692237
-2.84842421,5.06228368,0.38359932,0.74025214,0.01643570,0.23580614,1.50046250,3.24699621,0.00833072,0.61818296
-2.84242121,4.95476721,0.37818540,0.72581999,0.01548201,0.23019082,1.45086508,3.18154483,0.00819238,0.59898866
-2.83641821,4.84711647,0.37143507,0.71477700,0.01461661,0.22407592,1.39752197,3.11332612,0.00807631,0.57941283
-2.83041521,4.74068688,0.36344714,0.70746314,0.01383588,0.21755707,1.34089224,3.04308466,0.00798612,0.55956115
-2.82441221,4.63703353,0.35436654,0.70421342,0.01313622,0.21074229,1.28152223,2.97170670,0.00792632,0.53956812
-2.81840920,4.53786329,0.34437821,0.70534744,0.01251414,0.20374893,1.22003249,2.90019564,0.00790205,0.51959196
-2.81240620,4.44497526,0.33369944,0.71115761,0.01196628,0.19670016,1.15710102,2.82963997,0.00791888,0.49980809
-2.80640320,4.36019260,0.32257115,0.72189642,0.01148936,0.18972116,1.09344387,2.76117548,0.00798247,0.48040172
-2.80040020,4.28528956,0.31124834,0.73776353,0.01108011,0.18293519,1.02979394,2.69594396,0.00809830,0.46155973
-2.79439720,4.22191755,0.29999023,0.75889348,0.01073517,0.17645963,0.96687902,2.63505064,0.00827135,0.44346258
-2.78839420,4.17153465,0.28905040,0.78534484,0.01045096,0.17040234,0.90540028,2.57952291,0.00850580,0.42627640
-2.78239120,4.13534238,0.27866732,0.81709164,0.01022357,0.16485832,0.84601201,2.53027249,0.00880476,0.41014599
-2.77638819,4.11423355,0.26905573,0.85401775,0.01004865,0.15990700,0.78930376,2.48806322,0.00917000,0.39518880
-2.77038519,4.10875411,0.26039909,0.89591514,0.00992134,0.15561007,0.73578541,2.45348618,0.00960174,0.38149043
-2.76438219,4.11908151,0.25284338,0.94248621,0.00983623,0.15201014,0.68587599,2.42694341,0.01009848,0.36910169
-2.75837919,4.14502092,0.24649256,0.99335088,0.00978733,0.14913009,0.63989646,2.40864095,0.01065690,0.35803748
-2.75237619,4.18601991,0.24140566,1.04805830,0.00976819,0.14697335,0.59806674,2.39859162,0.01127183,0.34827732
-2.74637319,4.24120116,0.23759577,1.10610316,0.00977192,0.14552481,0.56050678,2.39662707,0.01193628,0.33976773
-2.74037019,4.30941189,0.23503070,1.16694623,0.00979139,0.14475256,0.52724171,2.40241852,0.01264152,0.33242594
-2.73436718,4.38928775,0.23363548,1.23003846,0.00981938,0.14461017,0.49821032,2.41550497,0.01337731,0.32614504
-2.72836418,4.47932838,0.23329637,1.29484773,0.00984881,0.14503961,0.47327667,2.43532731,0.01413216,0.32080008
-2.72236118,4.57798092,0.23386627,1.36088724,0.00987296,0.14597443,0.45224391,2.46126663,0.01489359,0.31625479
-2.71635818,4.68372771,0.23517137,1.42774417,0.00988570,0.14734326,0.43486968,2.49268480,0.01564859,0.31236873
-2.71035518,4.79517398,0.23701855,1.49510735,0.00988176,0.14907346,0.42088244,2.52896515,0.01638398,0.30900432
-2.70435218,4.91113112,0.23920350,1.56279249,0.00985688,0.15109459,0.40999779,2.56955155,0.01708688,0.30603363
-2.69834917,5.03069176,0.24151906,1.63076354,0.00980807,0.15334179,0.40193421,2.61398361,0.01774517,0.30334444
-2.69234617,5.15329266,0.24376343,1.69914896,0.00973373,0.15575878,0.39642748,2.66192671,0.01834793,0.30084542
-2.68634317,5.27876229,0.24574814,1.76825183,0.00963372,0.15830042,0.39324325,2.71319506,0.01888583,0.29847030
-2.68034017,5.40735058,0.24730529,1.83855288,0.00950951,0.16093469,0.39218728,2.76776686,0.01935156,0.29618066
-2.67433717,5.53973892,0.24829385,1.91070596,0.00936410,0.16364406,0.39311302,2.82579063,0.01974007,0.29396753
-2.66833417,5.67702958,0.24860490,1.98552569,0.00920202,0.16642615,0.39592623,2.88758238,0.02004883,0.29185155
-2.66233117,5.82071465,0.24816543,2.06396764,0.00902927,0.16929364,0.40058665,2.95361347,0.02027799,0.28988184
-2.65632816,5.97262522,0.24694088,2.14710134,0.00885310,0.17227357,0.40710673,3.02448976,0.02043034,0.28813369
-2.65032516,6.13486309,0.24493599,2.23607738,0.00868191,0.17540582,0.41554742,3.10092261,0.02051135,0.28670511
-2.64432216,6.30971733,0.24219433,2.33208950,0.00852505,0.17874110,0.42601159,3.18369309,0.02052895,0.28571249
-2.63831916,6.49956950,0.23879632,2.43633355,0.00839250,0.18233829,0.43863511,3.27361082,0.02049329,0.28528554
-2.63231616,6.70679150,0.23485595,2.54996470,0.00829475,0.18626151,0.45357637,3.37146929,0.02041644,0.28556177
-2.62631316,6.93364044,0.23051634,2.67405490,0.00824243,0.19057675,0.47100445,3.47799965,0.02031198,0.28668072
-2.62031016,7.18215531,0.22594438,2.80955238,0.00824613,0.19534849,0.49108677,3.59382517,0.02019453,0.28877816
-2.61430715,7.45405993,0.22132464,2.95724483,0.00831607,0.20063624,0.51397653,3.71941851,0.02007931,0.29198057
-2.60830415,7.75067670,0.21685282,3.11772782,0.00846191,0.20649132,0.53980077,3.85506393,0.01998162,0.29639999
-2.60230115,8.07285464,0.21272893,3.29137973,0.00869248,0.21295390,0.56864935,4.00082636,0.01991638,0.30212953
-2.59629815,8.42091524,0.20915065,3.47834407,0.00901557,0.22005048,0.60056545,4.15652894,0.01989762,0.30923964
-2.59029515,8.79461803,0.20630679,3.67851980,0.00943772,0.22779200,0.63553790,4.32174029,0.01993810,0.31777523
-2.58429215,9.19314735,0.20437137,3.89155969,0.00996403,0.23617247,0.67349578,4.49577227,0.02004894,0.32775377
-2.57828914,9.61512040,0.20349828,4.11687655,0.01059806,0.24516837,0.71430527,4.67768844,0.02023929,0.33916431
-2.57228614,10.05861579,0.20381679,4.35365667,0.01134166,0.25473876,0.75776900,4.86632299,0.02051612,0.35196747
-2.56628314,10.52122080,0.20542798,4.60087951,0.01219492,0.26482600,0.80362780,5.06030917,0.02088405,0.36609625
-2.56028014,11.00009447,0.20840208,4.85734254,0.01315614,0.27535722,0.85156465,5.25811589,0.02134532,0.38145771
-2.55427714,11.49204332,0.21277691,5.12168978,0.01422181,0.28624626,0.90121074,5.45809070,0.02189975,0.39793521
-2.54827414,11.99360556,0.21855722,5.39244267,0.01538667,0.29739610,0.95215309,5.65850690,0.02254484,0.41539115
-2.54227114,12.50113972,0.22571506,5.66803189,0.01664380,0.30870165,1.00394359,5.85761246,0.02327593,0.43367012
-2.53626813,13.01091352,0.23419101,5.94682875,0.01798476,0.32005263,1.05610888,6.05367820,0.02408637,0.45260221
-2.53026513,13.51918890,0.24389625,6.22717508,0.01939980,0.33133662,1.10816063,6.24504294,0.02496779,0.47200634
-2.52426213,14.02229976,0.25471531,6.50741070,0.02087805,0.34244191,1.15960597,6.43015330,0.02591038,0.49169352
-2.51825913,14.51671959,0.26650943,6.78589769,0.02240779,0.35326015,1.20995744,6.60759635,0.02690317,0.51146999
-2.51225613,14.99911673,0.27912042,7.06104137,0.02397673,0.36368877,1.25874235,6.77612376,0.02793437,0.53114002
-2.50625313,15.46639618,0.29237489,7.33130747,0.02557228,0.37363279,1.30551115,6.93466653,0.02899167,0.55050850
-2.50025013,15.91572760,0.30608866,7.59523596,0.02718189,0.38300636,1.34984459,7.08234012,0.03006253,0.56938318
-2.49424712,16.34455985,0.32007133,7.85145159,0.02879326,0.39173370,1.39135972,7.21844018,0.03113444,0.58757667
-2.48824412,16.75062352,0.33413085,8.09867169,0.03039464,0.39974954,1.42971446,7.34243001,0.03219518,0.60490822
-2.48224112,17.13192323,0.34807790,8.33571164,0.03197500,0.40699921,1.46461093,7.45392090,0.03323300,0.62120524
-2.47623812,17.48672198,0.36173011,8.56148857,0.03352421,0.41343819,1.49579750,7.55264742,0.03423679,0.63630485
-2.47023512,17.81352024,0.37491585,8.77502367,0.03503313,0.41903151,1.52306977,7.63843954,0.03519621,0.65005524
-2.46423212,18.11103232,0.38747764,8.97544352,0.03649365,0.42375279,1.54627054,7.71119391,0.03610175,0.66231715
-2.45822911,18.37816265,0.39927498,9.16198076,0.03789865,0.42758323,1.56528895,7.77084661,0.03694480,0.67296530
-2.45222611,18.61398419,0.41018659,9.33397405,0.03924192,0.43051057,1.58005895,7.81734922,0.03771763,0.68188995
-2.44622311,18.81772074,0.42011201,9.49086761,0.04051804,0.43252809,1.59055730,7.85065025,0.03841339,0.68899845
-2.44022011,18.98873482,0.42897251,9.63221014,0.04172219,0.43363373,1.59680104,7.87068313,0.03902610,0.69421684
-2.43421711,19.12652164,0.43671128,9.75765311,0.04284996,0.43382944,1.59884483,7.87736191,0.03955060,0.69749143
-2.42821411,19.23070990,0.44329300,9.86694833,0.04389714,0.43312076,1.59677794,7.87058492,0.03998254,0.69879024
-2.42221111,19.30106905,0.44870270,9.95994489,0.04485956,0.43151660,1.59072127,7.85024642,0.04031834,0.69810430
-2.41620810,19.33752275,0.45294419,10.03658540,0.04573291,0.42902928,1.58082421,7.81625569,0.04055524,0.69544865
-2.41020510,19.34016753,0.45603789,10.09690189,0.04651266,0.42567483,1.56726154,7.76856243,0.04069126,0.69086311
-2.40420210,19.30929582,0.45801847,10.14101149,0.04719399,0.42147336,1.55023046,7.70718716,0.04072533,0.68441251
-2.39819910,19.24542205,0.45893223,10.16911255,0.04777188,0.41644966,1.52994762,7.63225499,0.04065734,0.67618661
-2.39219610,19.14931066,0.45883438,10.18148156,0.04824116,0.41063380,1.50664649,7.54403079,0.04048824,0.66629950
-2.38619310,19.02200483,0.45778648,10.17847147,0.04859672,0.40406172,1.48057482,7.44295393,0.04022022,0.65488856
-2.38019010,18.86485457,0.45585411,10.16051206,0.04883379,0.39677582,1.45199247,7.32967064,0.03985682,0.64211299
-2.37418709,18.67954320,0.45310480,10.12811273,0.04894825,0.38882542,1.42116958,7.20506219,0.03940312,0.62815186
-2.36818409,18.46811089,0.44960653,10.08186812,0.04893695,0.38026702,1.38838506,7.07026720,0.03886585,0.61320194
-2.36218109,18.23297417,0.44542657,10.02246672,0.04879817,0.37116442,1.35392538,6.92669664,0.03825355,0.59747512
-2.35617809,17.97694027,0.44063103,9.95070239,0.04853196,0.36158869,1.31808374,6.77604038,0.03757666,0.58119568
-2.35017509,17.70321511,0.43528473,9.86748839,0.04814054,0.35161777,1.28115943,6.62026431,0.03684759,0.56459731
-2.34417209,17.41540360,0.42945171,9.77387334,0.04762859,0.34133602,1.24345730,6.46159742,0.03608068,0.54792011
-2.33816908,17.11750110,0.42319601,9.67105821,0.04700352,0.33083345,1.20528721,6.30250846,0.03529219,0.53140742
-2.33216608,16.81387475,0.41658274,9.56041317,0.04627566,0.32020479,1.16696331,6.14567217,0.03450010,0.51530258
-2.32616308,16.50923357,0.40967930,9.44349307,0.04545829,0.30954843,1.12880294,5.99392535,0.03372397,0.49984569
-2.32016008,16.20858626,0.40255658,9.32205006,0.04456762,0.29896509,1.09112504,5.85021321,0.03298456,0.48527021
-2.31415708,15.91718617,0.39528994,9.19804198,0.04362262,0.28855649,1.05424780,5.71752703,0.03230354,0.47179962
-2.30815408,15.64046287,0.38795998,9.07363512,0.04264472,0.27842383,1.01848559,5.59883428,0.03170302,0.45964382
-2.30215108,15.38394070,0.38065278,8.95120008,0.04165743,0.26866621,0.98414500,5.49700268,0.03120502,0.44899564
-2.29614807,15.15314498,0.37345975,8.83329970,0.04068586,0.25937902,0.95151999,5.41472035,0.03083100,0.44002713
-2.29014507,14.95349719,0.36647679,8.72266825,0.03975609,0.25065227,0.92088635,5.35441397,0.03060121,0.43288595
-2.28414207,14.79020117,0.35980295,8.62218152,0.03889454,0.24256893,0.89249550,5.31816778,0.03053415,0.42769178
-2.27813907,14.66812310,0.35353852,8.53481743,0.03812726,0.23520335,0.86656787,5.30764604,0.03064597,0.42453279
-2.27213607,14.59166839,0.34778263,8.46360772,0.03747925,0.22861971,0.84328632,5.32402196,0.03094990,0.42346258
-2.26613307,14.56465921,0.34263047,8.41158101,0.03697368,0.22287064,0.82278968,5.36791616,0.03145579,0.42449731
-2.26013007,14.59021678,0.33817022,8.38169834,0.03663124,0.21799597,0.80516705,5.43934739,0.03216963,0.42761357
-2.25412706,14.67065244,0.33447993,8.37678241,0.03646947,0.21402171,0.79045305,5.53769851,0.03309325,0.43274693
-2.24812406,14.80737173,0.33162438,8.39944217,0.03650222,0.21095935,0.77862451,5.66169972,0.03422403,0.43979136
-2.24212106,15.00079530,0.32965215,8.45199453,0.03673914,0.20880535,0.76959872,5.80943100,0.03555484,0.44859976
-2.23611806,15.25030009,0.32859309,8.53638553,0.03718528,0.20754107,0.76323374,5.97834474,0.03707403,0.45898551
-2.23011506,15.55418363,0.32845619,8.65411316,0.03784087,0.20713307,0.75933062,6.16530878,0.03876554,0.47072534
-2.22411206,15.90965358,0.32922805,8.80615455,0.03870112,0.20753373,0.75763774,6.36666942,0.04060924,0.48356326
-2.21810905,16.31284380,0.33087204,8.99290022,0.03975623,0.20868234,0.75785718,6.57833263,0.04258132,0.49721568
-2.21210605,16.75885749,0.33332811,9.21409815,0.04099148,0.21050647,0.75965279,6.79586131,0.04465481,0.51137758
-2.20610305,17.24183702,0.33651332,9.46881051,0.04238745,0.21292374,0.76265983,7.01458530,0.04680021,0.52572950
-2.20010005,17.75505923,0.34032312,9.75538574,0.04392036,0.21584390,0.76649569,7.22972039,0.04898623,0.53994510
-2.19409705,18.29105451,0.34463323,10.07144851,0.04556254,0.21917101,0.77077131,7.43649203,0.05118056,0.55369916
-2.18809405,18.84174685,0.34930218,10.41390965,0.04728296,0.22280593,0.77510272,7.63025928,0.05335066,0.56667562
-2.18209105,19.39861212,0.35417432,10.77899773,0.04904786,0.22664871,0.77912237,7.80663436,0.05546461,0.57857538
-2.17608804,19.95285086,0.35908336,11.16231333,0.05082152,0.23060107,0.78248968,7.96159365,0.05749188,0.58912362
-2.17008504,20.49557183,0.36385616,11.55890616,0.05256697,0.23456872,0.78490036,8.09157610,0.05940409,0.59807635
-2.16408204,21.01798208,0.36831682,11.96337447,0.05424683,0.23846344,0.78609428,8.19356604,0.06117567,0.60522590
-2.15807904,21.51157929,0.37229090,12.36998491,0.05582416,0.24220495,0.78586146,8.26515762,0.06278445,0.61040526
-2.15207604,21.96834175,0.37560964,12.77281026,0.05726330,0.24572240,0.78404621,8.30459959,0.06421211,0.61349116
-2.14607304,22.38091134,0.37811415,13.16588125,0.05853067,0.24895550,0.78054915,8.31081956,0.06544449,0.61440561
-2.14007004,22.74276486,0.37965937,13.54334768,0.05959561,0.25185520,0.77532726,8.28342793,0.06647181,0.61311628
-2.13406703,23.04836893,0.38011780,13.89964340,0.06043108,0.25438400,0.76839204,8.22270252,0.06728872,0.60963538
-2.12806403,23.29331397,0.37938277,14.22964904,0.06101429,0.25651579,0.75980597,8.12955560,0.06789420,0.60401743
-2.12206103,23.47442290,0.37737131,14.52884588,0.06132730,0.25823538,0.74967749,8.00548556,0.06829143,0.59635589
-2.11605803,23.58983062,0.37402636,14.79345460,0.06135743,0.25953759,0.73815482,7.85251572,0.06848739,0.58677898
-2.11005503,23.63903094,0.36931843,15.02055250,0.06109755,0.26042615,0.72541888,7.67312340,0.06849256,0.57544472
-2.10405203,23.62288831,0.36324647,15.20816385,0.06054623,0.26091228,0.71167564,7.47016180,0.06832041,0.56253562
-2.09804902,23.54361276,0.35583803,15.35531878,0.05970777,0.26101317,0.69714825,7.24677784,0.06798692,0.54825298
-2.09204602,23.40469740,0.34714862,15.46207740,0.05859200,0.26075039,0.68206908,7.00632839,0.06751006,0.53281118
-2.08604302,23.21081928,0.33726030,15.52951742,0.05721404,0.26014826,0.66667208,6.75229731,0.06690931,0.51643211
-2.08004002,22.96770558,0.32627952,15.55968515,0.05559378,0.25923231,0.65118559,6.48821545,0.06620513,0.49933982
-2.07403702,22.68196848,0.31433428,15.55551124,0.05375539,0.25802787,0.63582578,6.21758508,0.06541852,0.48175560
-2.06803402,22.36091348,0.30157069,15.52069451,0.05172655,0.25655885,0.62079091,5.94381038,0.06457069,0.46389359
-2.06203102,22.01232705,0.28814900,15.45955821,0.04953779,0.25484673,0.60625644,5.67013483,0.06368263,0.44595698
-2.05602801,21.64425028,0.27423927,15.37688480,0.04722158,0.25290992,0.59237123,5.39958646,0.06277494,0.42813488
-2.05002501,21.26474645,0.26001686,15.27773594,0.04481153,0.25076325,0.57925468,5.13493132,0.06186752,0.41059987
-2.04402201,20.88167019,0.24565783,15.16726515,0.04234155,0.24841797,0.56699509,4.87863573,0.06097950,0.39350626
-2.03801901,20.50244655,0.23133444,15.05053079,0.03984499,0.24588182,0.55564901,4.63283741,0.06012903,0.37698907
-2.03201601,20.13386775,0.21721085,14.93231709,0.03735393,0.24315961,0.54524178,4.39932556,0.05933325,0.36116374
-2.02601301,19.78191487,0.20343934,14.81697012,0.03489844,0.24025386,0.53576915,4.17953002,0.05860816,0.34612642
-2.02001001,19.45161077,0.19015688,14.70825528,0.03250603,0.23716577,0.52719991,3.97451919,0.05796858,0.33195498
-2.01400700,19.14690953,0.17748246,14.60924153,0.03020118,0.23389633,0.51947949,3.78500669,0.05742804,0.31871050
-2.00800400,18.87062611,0.16551501,14.52221650,0.02800493,0.23044749,0.51253449,3.61136630,0.05699871,0.30643936
-2.00200100,18.62440866,0.15433214,14.44863541,0.02593471,0.22682342,0.50627784,3.45365474,0.05669131,0.29517567
-1.99599800,18.40875410,0.14398948,14.38910499,0.02400420,0.22303178,0.50061468,3.31164179,0.05651498,0.28494409
