energy_ev,total_up,Cu_p_up,Cu_d_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
0.15307654,1.47892005,0.41565934,0.05494219,0.23230187,0.79958993,0.07070366,0.15543699,0.05532765,0.21462710
0.15907954,1.55794867,0.44330042,0.05803581,0.24694156,0.83939836,0.07440574,0.16732806,0.05825389,0.22428453
0.16508254,1.63497273,0.47058159,0.06106814,0.26136313,0.87769665,0.07796897,0.17937927,0.06121266,0.23353219
0.17108554,1.70903247,0.49718064,0.06400763,0.27535434,0.91398048,0.08135537,0.19138322,0.06420179,0.24222789
0.17708854,1.77917717,0.52276613,0.06682250,0.28870051,0.94775901,0.08452763,0.20312679,0.06721863,0.25023299
0.18309155,1.84448620,0.54700605,0.06948142,0.30118956,0.97856600,0.08745010,0.21439581,0.07025980,0.25741524
0.18909455,1.90409180,0.56957752,0.07195429,0.31261755,1.00597152,0.09008994,0.22498033,0.07332104,0.26365174
0.19509755,1.95720299,0.59017715,0.07421306,0.32279434,1.02959393,0.09241822,0.23468009,0.07639710,0.26883207
0.20110055,2.00312963,0.60853171,0.07623252,0.33154942,1.04911165,0.09441109,0.24331008,0.07948174,0.27286147
0.20710355,2.04130575,0.62440872,0.07799119,0.33873746,1.06427429,0.09605088,0.25070595,0.08256785,0.27566382
0.21310655,2.07131098,0.63762620,0.07947206,0.34424341,1.07491250,0.09732711,0.25672904,0.08564765,0.27718449
0.21910955,2.09288892,0.64806145,0.08066335,0.34798687,1.08094606,0.09823731,0.26127084,0.08871299,0.27739274
0.22511256,2.10596143,0.65565795,0.08155905,0.34992557,1.08238969,0.09878761,0.26425654,0.09175570,0.27628355
0.23111556,2.11063766,0.66043035,0.08215936,0.35005756,1.07935600,0.09899310,0.26564759,0.09476797,0.27387883
0.23711856,2.10721704,0.66246683,0.08247089,0.34842220,1.07205530,0.09887774,0.26544311,0.09774276,0.27022782
0.24312156,2.09618576,0.66192894,0.08250668,0.34509959,1.06079207,0.09847407,0.26367992,0.10067413,0.26540664
0.24912456,2.07820617,0.65904841,0.08228596,0.34020860,1.04595781,0.09782245,0.26043137,0.10355754,0.25951690
0.25512756,2.05409938,0.65412138,0.08183366,0.33390343,1.02802059,0.09696995,0.25580474,0.10639002,0.25268351
0.26113057,2.02482133,0.64749980,0.08117970,0.32636881,1.00751141,0.09596889,0.24993755,0.10917020,0.24505153
0.26713357,1.99143313,0.63958063,0.08035806,0.31781405,0.98500783,0.09487515,0.24299268,0.11189819,0.23678246
0.27313657,1.95506670,0.63079308,0.07940571,0.30846616,0.96111555,0.09374616,0.23515275,0.11457531,0.22804979
0.27913957,1.91688711,0.62158449,0.07836129,0.29856231,0.93644859,0.09263874,0.22661376,0.11720368,0.21903427
0.28514257,1.87805324,0.61240547,0.07726384,0.28834200,0.91160895,0.09160698,0.21757850,0.11978558,0.20991896
0.29114557,1.83967835,0.60369488,0.07615138,0.27803928,0.88716660,0.09069995,0.20824983,0.12232283,0.20088428
0.29714857,1.80279247,0.59586550,0.07505961,0.26787527,0.86364079,0.08995977,0.19882423,0.12481601,0.19210341
0.30315158,1.76830820,0.58929075,0.07402061,0.25805141,0.84148342,0.08941972,0.18948587,0.12726370,0.18373803
0.30915458,1.73699154,0.58429335,0.07306176,0.24874373,0.82106526,0.08910273,0.18040141,0.12966177,0.17593482
0.31515758,1.70943919,0.58113615,0.07220479,0.24009832,0.80266577,0.08902031,0.17171582,0.13200273,0.16882273
0.32116058,1.68606314,0.58001567,0.07146512,0.23222815,0.78646684,0.08917187,0.16354921,0.13427532,0.16251109
0.32716358,1.66708343,0.58105857,0.07085144,0.22521146,0.77255078,0.08954452,0.15599495,0.13646425,0.15708879
0.33316658,1.65252932,0.58432103,0.07036556,0.21909169,0.76090268,0.09011345,0.14911897,0.13855021,0.15262431
0.33916958,1.64224861,0.58979115,0.07000260,0.21387884,0.75141682,0.09084275,0.14296024,0.14051016,0.14916673
0.34517259,1.63592474,0.59739406,0.06975142,0.20955224,0.74390703,0.09168671,0.13753238,0.14231797,0.14674750
0.35117559,1.63310056,0.60699940,0.06959533,0.20606449,0.73812011,0.09259153,0.13282616,0.14394522,0.14538288
0.35717859,1.63320764,0.61843081,0.06951305,0.20334637,0.73375188,0.09349742,0.12881286,0.14536237,0.14507684
0.36318159,1.63559946,0.63147677,0.06947980,0.20131235,0.73046486,0.09434085,0.12544810,0.14654005,0.14582424
0.36918459,1.63958687,0.64590226,0.06946856,0.19986654,0.72790676,0.09505708,0.12267602,0.14745051,0.14761403
0.37518759,1.64447383,0.66146062,0.06945139,0.19890858,0.72572869,0.09558261,0.12043353,0.14806910,0.15043228
0.38119060,1.64959182,0.67790493,0.06940073,0.19833939,0.72360241,0.09585763,0.11865440,0.14837571,0.15426483
0.38719360,1.65433104,0.69499830,0.06929073,0.19806621,0.72123552,0.09582828,0.11727305,0.14835607,0.15909931
0.39319660,1.65816699,0.71252275,0.06909831,0.19800696,0.71838413,0.09544867,0.11622768,0.14800285,0.16492649
0.39919960,1.66068110,0.73028596,0.06880422,0.19809356,0.71486220,0.09468249,0.11546285,0.14731645,0.17174076
0.40520260,1.66157464,0.74812589,0.06839380,0.19827412,0.71054740,0.09350428,0.11493122,0.14630537,0.17953971
0.41120560,1.66067535,0.76591294,0.06785749,0.19851388,0.70538315,0.09190025,0.11459446,0.14498627,0.18832281
0.41720860,1.65793667,0.78354971,0.06719114,0.19879505,0.69937707,0.08986856,0.11442343,0.14338358,0.19808927
0.42321161,1.65343006,0.80096853,0.06639601,0.19911546,0.69259590,0.08741927,0.11439751,0.14152870,0.20883517
0.42921461,1.64733099,0.81812694,0.06547853,0.19948618,0.68515748,0.08457373,0.11450337,0.13945888,0.22054995
0.43521761,1.63989977,0.83500161,0.06444987,0.19992844,0.67722033,0.08136368,0.11473316,0.13721576,0.23321267
0.44122061,1.63145854,0.85158117,0.06332524,0.20046985,0.66897147,0.07782996,0.11508241,0.13484380,0.24678805
0.44722361,1.62236602,0.86785846,0.06212309,0.20114044,0.66061345,0.07402103,0.11554765,0.13238852,0.26122266
0.45322661,1.61299155,0.88382288,0.06086425,0.20196853,0.65235122,0.06999127,0.11612417,0.12989484,0.27644158
0.45922961,1.60369024,0.89945327,0.05957089,0.20297697,0.64437963,0.06579922,0.11680388,0.12740549,0.29234569
0.46523262,1.59478051,0.91471206,0.05826570,0.20417973,0.63687247,0.06150583,0.11757353,0.12495971,0.30880986
0.47123562,1.58652564,0.92954093,0.05697091,0.20557935,0.62997335,0.05717271,0.11841343,0.12259220,0.32568228
0.47723862,1.57912014,0.94385858,0.05570759,0.20716512,0.62378914,0.05286059,0.11929675,0.12033256,0.34278506
0.48324162,1.57268182,0.95756061,0.05449502,0.20891234,0.61838612,0.04862793,0.12018942,0.11820503,0.35991617
0.48924462,1.56724979,0.97052174,0.05335023,0.21078261,0.61378894,0.04452976,0.12105066,0.11622877,0.37685276
0.49524762,1.56278847,0.98260026,0.05228775,0.21272511,0.60998239,0.04061673,0.12183421,0.11441853,0.39335580
0.50125063,1.55919700,0.99364448,0.05131954,0.21467883,0.60691577,0.03693444,0.12248998,0.11278554,0.40917592
0.50725363,1.55632342,1.00350083,0.05045506,0.21657565,0.60450925,0.03352300,0.12296618,0.11133889,0.42406023
0.51325663,1.55398239,1.01202317,0.04970156,0.21834391,0.60266203,0.03041684,0.12321179,0.11008683,0.43775994
0.51925963,1.55197527,1.01908262,0.04906441,0.21991254,0.60126146,0.02764460,0.12317902,0.10903825,0.45003834
0.52526263,1.55011093,1.02457748,0.04854752,0.22121509,0.60019251,0.02522933,0.12282593,0.10820404,0.46067885
0.53126563,1.54822599,1.02844235,0.04815380,0.22219386,0.59934711,0.02318863,0.12211866,0.10759814,0.46949289
0.53726863,1.54620284,1.03065603,0.04788562,0.22280344,0.59863245,0.02153503,0.12103351,0.10723833,0.47632694
0.54327164,1.54398425,1.03124745,0.04774513,0.22301376,0.59797799,0.02027623,0.11955840,0.10714659,0.48106871
0.54927464,1.54158342,1.03029931,0.04773456,0.22281230,0.59734050,0.01941545,0.11769388,0.10734886,0.48365197
0.55527764,1.53908871,1.02794884,0.04785630,0.22220533,0.59670697,0.01895170,0.11545345,0.10787440,0.48405979
0.56128064,1.53666263,1.02438580,0.04811291,0.22121818,0.59609509,0.01887999,0.11286332,0.10875446,0.48232601
0.56728364,1.53453497,1.01984728,0.04850691,0.21989437,0.59555144,0.01919149,0.10996148,0.11002065,0.47853490
0.57328664,1.53299040,1.01460983,0.04904043,0.21829382,0.59514731,0.01987357,0.10679627,0.11170270,0.47281893
0.57928964,1.53235133,1.00897899,0.04971473,0.21649007,0.59497268,0.02090992,0.10342446,0.11382611,0.46535466
0.58529265,1.53295694,1.00327666,0.05052963,0.21456680,0.59512852,0.02228044,0.09990898,0.11640954,0.45635711
0.59129565,1.53513959,0.99782718,0.05148286,0.21261377,0.59571810,0.02396123,0.09631643,0.11946222,0.44607257
0.59729865,1.53920039,0.99294257,0.05256944,0.21072241,0.59683784,0.02592462,0.09271450,0.12298162,0.43477046
0.60330165,1.54538508,0.98890779,0.05378105,0.20898134,0.59856818,0.02813912,0.08916951,0.12695137,0.42273424
0.60930465,1.55386215,0.98596693,0.05510559,0.20747206,0.60096530,0.03056953,0.08574409,0.13133974,0.41025217
0.61530765,1.56470445,0.98431096,0.05652679,0.20626500,0.60405407,0.03317717,0.08249517,0.13609876,0.39760787
0.62131066,1.57787567,0.98406785,0.05802410,0.20541621,0.60782277,0.03592013,0.07947247,0.14116407,0.38507150
0.62731366,1.59322267,0.98529559,0.05957278,0.20496487,0.61222006,0.03875377,0.07671736,0.14645555,0.37289161
0.63331666,1.61047437,0.98797864,0.06114426,0.20493162,0.61715433,0.04163134,0.07426231,0.15187883,0.36128818
0.63931966,1.62924746,0.99202802,0.06270669,0.20531800,0.62249553,0.04450469,0.07213081,0.15732753,0.35044705
0.64532266,1.64905885,0.99728503,0.06422580,0.20610681,0.62807963,0.04732519,0.07033784,0.16268624,0.34051586
0.65132566,1.66934443,1.00352871,0.06566597,0.20726360,0.63371527,0.05004478,0.06889067,0.16783411,0.33160192
0.65732866,1.68948315,1.01048647,0.06699142,0.20873893,0.63919248,0.05261703,0.06779018,0.17264886,0.32377162
0.66333167,1.70882537,1.01784751,0.06816752,0.21047152,0.64429283,0.05499834,0.06703230,0.17701104,0.31705179
0.66933467,1.72672400,1.02527835,0.06916222,0.21239201,0.64880072,0.05714914,0.06660968,0.18080839,0.31143261
0.67533767,1.74256682,1.03243965,0.06994735,0.21442715,0.65251491,0.05903503,0.06651342,0.18393999,0.30687200
0.68134067,1.75580839,1.03900360,0.07049995,0.21650419,0.65525997,0.06062794,0.06673466,0.18632009,0.30330134
0.68734367,1.76599984,1.04467085,0.07080328,0.21855537,0.65689679,0.06190703,0.06726609,0.18788139,0.30063204
0.69334667,1.77281504,1.04918625,0.07084778,0.22052215,0.65733174,0.06285964,0.06810315,0.18857761,0.29876287
0.69934967,1.77607178,1.05235253,0.07063168,0.22235909,0.65652394,0.06348189,0.06924490,0.18838523,0.29758761
0.70535268,1.77574703,1.05404133,0.07016127,0.22403713,0.65449026,0.06377914,0.07069451,0.18730432,0.29700264
0.71135568,1.77198529,1.05420095,0.06945091,0.22554623,0.65130776,0.06376628,0.07245932,0.18535850,0.29691427
0.71735868,1.76509980,1.05286058,0.06852271,0.22689719,0.64711349,0.06346767,0.07455055,0.18259384,0.29724535
0.72336168,1.75556654,1.05013059,0.06740590,0.22812255,0.64210165,0.06291691,0.07698252,0.17907704,0.29794101
0.72936468,1.74401127,1.04619923,0.06613585,0.22927666,0.63651818,0.06215639,0.07977157,0.17489274,0.29897320
0.73536768,1.73119016,1.04132553,0.06475297,0.23043480,0.63065312,0.06123654,0.08293475,0.17014027,0.30034384
0.74137069,1.71796510,1.03582906,0.06330134,0.23169149,0.62483104,0.06021489,0.08648816,0.16492993,0.30208650
0.74737369,1.70527462,1.03007694,0.06182725,0.23315797,0.61940002,0.05915501,0.09044536,0.15937891,0.30426650
0.75337669,1.69410173,1.02446861,0.06037770,0.23495901,0.61471962,0.05812514,0.09481564,0.15360724,0.30697940
0.75937969,1.68544014,1.01941935,0.05899884,0.23722924,0.61114843,0.05719677,0.09960241,0.14773374,0.31034791
0.76538269,1.68026011,1.01534299,0.05773459,0.24010890,0.60903161,0.05644305,0.10480187,0.14187223,0.31451744
0.77138569,1.67947529,1.01263479,0.05662527,0.24373941,0.60868902,0.05593711,0.11040179,0.13612816,0.31965032
0.77738869,1.68391185,1.01165522,0.05570649,0.24825876,0.61040437,0.05575031,0.11638080,0.13059576,0.32591898
0.78339170,1.69428096,1.01271530,0.05500820,0.25379692,0.61441571,0.05595043,0.12270797,0.12535582,0.33349841
0.78939470,1.71115554,1.01606401,0.05455396,0.26047134,0.62090765,0.05659994,0.12934287,0.12047409,0.34255805
0.79539770,1.73495188,1.02187858,0.05436057,0.26838274,0.63000556,0.05775416,0.13623608,0.11600042,0.35325368
0.80140070,1.76591687,1.03025760,0.05443777,0.27761136,0.64177178,0.05945968,0.14333005,0.11196849,0.36571934
0.80740370,1.80412080,1.04121758,0.05478834,0.28821359,0.65620412,0.06175276,0.15056048,0.10839629,0.38005994
0.81340670,1.84945606,1.05469274,0.05540838,0.30021928,0.67323636,0.06465798,0.15785789,0.10528704,0.39634461
0.81940970,1.90164143,1.07053812,0.05628774,0.31362975,0.69274087,0.06818712,0.16514954,0.10263065,0.41460128
0.82541271,1.96023166,1.08853575,0.05741069,0.32841646,0.71453320,0.07233826,0.17236151,0.10040552,0.43481256
0.83141571,2.02463193,1.10840347,0.05875672,0.34452059,0.73837816,0.07709531,0.17942088,0.09858060,0.45691327
0.83741871,2.09411648,1.12980609,0.06030141,0.36185335,0.76399751,0.08242779,0.18625785,0.09711761,0.48078959
0.84342171,2.16785072,1.15236819,0.06201737,0.38029720,0.79107863,0.08829108,0.19280784,0.09597327,0.50627996
0.84942471,2.24491595,1.17568807,0.06387526,0.39970788,0.81928405,0.09462709,0.19901340,0.09510153,0.53317775
0.85542771,2.32433586,1.19935209,0.06584472,0.41991716,0.84826134,0.10136528,0.20482580,0.09445557,0.56123537
0.86143072,2.40510380,1.22294897,0.06789534,0.44073639,0.87765315,0.10842419,0.21020644,0.09398965,0.59016991
0.86743372,2.48620991,1.24608309,0.06999748,0.46196060,0.90710692,0.11571325,0.21512777,0.09366071,0.61966987
0.87343672,2.56666712,1.26838653,0.07212309,0.48337307,0.93628395,0.12313495,0.21957391,0.09342957,0.64940277
0.87943972,2.64553512,1.28952921,0.07424626,0.50475027,0.96486752,0.13058727,0.22354079,0.09326192,0.67902329
0.88544272,2.72194144,1.30922665,0.07634380,0.52586690,0.99256976,0.13796622,0.22703598,0.09312891,0.70818153
0.89144572,2.79509884,1.32724528,0.07839554,0.54650090,1.01913692,0.14516847,0.23007794,0.09300743,0.73653116
0.89744872,2.86431848,1.34340488,0.08038454,0.56643823,1.04435305,0.15209396,0.23269501,0.09288011,0.76373703
0.90345173,2.92901824,1.35757833,0.08229707,0.58547719,1.06804167,0.15864830,0.23492398,0.09273503,0.78948198
0.90945473,2.98872609,1.36968876,0.08412251,0.60343211,1.09006562,0.16474498,0.23680833,0.09256522,0.81347268
0.91545773,3.04307841,1.37970420,0.08585299,0.62013637,1.11032503,0.17030719,0.23839618,0.09236798,0.83544421
0.92146073,3.09181338,1.38763032,0.08748306,0.63544445,1.12875348,0.17526927,0.23973806,0.09214397,0.85516350
0.92746373,3.13476013,1.39350165,0.08900905,0.64923312,1.14531267,0.17957770,0.24088446,0.09189632,0.87243134
0.93346673,3.17182413,1.39737180,0.09042852,0.66140173,1.15998591,0.18319165,0.24188343,0.09162962,0.88708338
0.93946973,3.20296989,1.39930346,0.09173956,0.67187162,1.17277070,0.18608298,0.24277813,0.09134895,0.89898991
0.94547274,3.22820218,1.39935864,0.09294011,0.68058480,1.18367104,0.18823595,0.24360452,0.09105890,0.90805488
0.95147574,3.24754689,1.39758996,0.09402737,0.68750213,1.19268990,0.18964646,0.24438940,0.09076278,0.91421425
0.95747874,3.26103295,1.39403343,0.09499716,0.69260105,1.19982228,0.19032105,0.24514866,0.09046185,0.91743401
0.96348174,3.26867670,1.38870339,0.09584355,0.69587329,1.20504955,0.19027571,0.24588612,0.09015480,0.91770798
0.96948474,3.27046979,1.38158974,0.09655848,0.69732268,1.20833537,0.18953460,0.24659285,0.08983742,0.91505586
0.97548774,3.26637173,1.37265801,0.09713172,0.69696330,1.20962365,0.18812873,0.24724715,0.08950245,0.90952140
0.98149075,3.25630784,1.36185201,0.09755089,0.69481825,1.20883872,0.18609476,0.24781523,0.08913968,0.90117119
0.98749375,3.24017291,1.34909929,0.09780176,0.69091907,1.20588796,0.18347400,0.24825253,0.08873629,0.89009384
0.99349675,3.21784071,1.33431881,0.09786876,0.68530596,1.20066671,0.18031149,0.24850574,0.08827742,0.87639975
0.99949975,3.18917891,1.31743070,0.09773561,0.67802880,1.19306533,0.17665543,0.24851548,0.08774686,0.86022136
1.00550275,3.15406858,1.29836729,0.09738621,0.66914893,1.18297815,0.17255675,0.24821942,0.08712800,0.84171376
1.01150575,3.11242717,1.27708486,0.09680554,0.65874145,1.17031357,0.16806892,0.24755582,0.08640484,0.82105554
1.01750875,3.06423344,1.25357537,0.09598073,0.64689788,1.15500499,0.16324785,0.24646726,0.08556301,0.79844959
1.02351176,3.00955275,1.22787727,0.09490204,0.63372895,1.13702172,0.15815193,0.24490442,0.08459086,0.77412379
1.02951476,2.94856086,1.20008485,0.09356391,0.61936718,1.11637910,0.15284203,0.24282963,0.08348045,0.74833125
1.03551776,2.88156445,1.17035525,0.09196581,0.60396887,1.09314736,0.14738141,0.24022005,0.08222837,0.72134993
1.04152076,2.80901680,1.13891267,0.09011293,0.58771531,1.06745830,0.14183549,0.23707022,0.08083642,0.69348151
1.04752376,2.73152715,1.10604935,0.08801677,0.57081293,1.03950940,0.13627143,0.23339395,0.07931203,0.66504934
1.05352676,2.64986276,1.07212302,0.08569531,0.55349212,1.00956495,0.13075743,0.22922521,0.07766836,0.63639544
1.05952976,2.56494293,1.03755086,0.08317306,0.53600465,0.97795391,0.12536174,0.22461808,0.07592418,0.60787652
1.06553277,2.47782496,1.00280006,0.08048072,0.51861967,0.94506448,0.12015141,0.21964578,0.07410337,0.57985909
1.07153577,2.38968229,0.96837530,0.07765465,0.50161831,0.91133553,0.11519082,0.21439854,0.07223417,0.55271371
1.07753877,2.30177553,0.93480374,0.07473594,0.48528704,0.87724520,0.11053998,0.20898076,0.07034821,0.52680866
1.08354177,2.21541786,0.90261816,0.07176945,0.46991010,0.84329723,0.10625276,0.20350724,0.06847920,0.50250308
1.08954477,2.13193595,0.87233891,0.06880247,0.45576119,0.81000552,0.10237507,0.19809890,0.06666166,0.48013993
1.09554777,2.05262867,0.84445572,0.06588340,0.44309495,0.77787779,0.09894312,0.19287810,0.06492943,0.46003891
1.10155078,1.97872512,0.81941000,0.06306027,0.43213843,0.74739899,0.09598194,0.18796373,0.06331419,0.44248971
1.10755378,1.91134423,0.79757864,0.06037933,0.42308322,0.71901529,0.09350406,0.18346647,0.06184416,0.42774557
1.11355678,1.85145762,0.77925986,0.05788362,0.41607830,0.69311950,0.09150870,0.17948432,0.06054279,0.41601771
1.11955978,1.79985752,0.76466198,0.05561170,0.41122431,0.67003831,0.08998132,0.17609862,0.05942779,0.40747039
1.12556278,1.75713098,0.75389541,0.05359657,0.40856926,0.65002213,0.08889370,0.17337085,0.05851034,0.40221709
1.13156578,1.72364150,0.74696822,0.05186469,0.40810597,0.63323786,0.08820457,0.17134017,0.05779461,0.40031756
1.13756878,1.69951862,0.74378553,0.05043535,0.40977140,0.61976479,0.08786073,0.17002203,0.05727763,0.40177607
1.14357179,1.68465572,0.74415253,0.04932018,0.41344790,0.60959367,0.08779866,0.16940760,0.05694937,0.40654065
1.14957479,1.67871581,0.74778100,0.04852299,0.41896622,0.60262899,0.08794658,0.16946435,0.05679327,0.41450340
1.15557779,1.68114471,0.75429900,0.04803978,0.42611024,0.59869415,0.08822685,0.17013740,0.05678690,0.42550183
1.16158079,1.69119087,0.76326310,0.04785906,0.43462313,0.59753918,0.08855863,0.17135180,0.05690288,0.43932105
1.16758379,1.70793058,0.77417262,0.04796227,0.44421469,0.59885054,0.08886065,0.17301540,0.05711004,0.45569690
1.17358679,1.73029744,0.78648536,0.04832449,0.45456959,0.60226261,0.08905403,0.17502231,0.05737455,0.47431991
1.17958979,1.75711476,0.79963386,0.04891522,0.46535604,0.60737021,0.08906496,0.17725674,0.05766125,0.49483991
1.18559280,1.78712951,0.81304187,0.04969926,0.47623472,0.61374161,0.08882719,0.17959692,0.05793485,0.51687154
1.19159580,1.81904664,0.82614012,0.05063775,0.48686756,0.62093165,0.08828412,0.18191910,0.05816111,0.54000026
1.19759880,1.85156262,0.83838114,0.05168919,0.49692610,0.62849443,0.08739059,0.18410137,0.05830792,0.56378919
1.20360180,1.88339738,0.84925245,0.05281048,0.50609912,0.63599516,0.08611406,0.18602719,0.05834617,0.58778647
1.20960480,1.91332367,0.85828800,0.05395800,0.51409955,0.64302090,0.08443536,0.18758852,0.05825053,0.61153333
1.21560780,1.94019357,0.86507755,0.05508862,0.52067023,0.64919004,0.08234886,0.18868841,0.05799995,0.63457257
1.22161081,1.96296153,0.86927383,0.05616072,0.52558869,0.65416017,0.07986214,0.18924316,0.05757804,0.65645756
1.22761381,1.98070376,0.87059768,0.05713506,0.52867081,0.65763450,0.07699515,0.18918383,0.05697318,0.67676148
1.23361681,1.99263406,0.86884103,0.05797566,0.52977331,0.65936664,0.07377894,0.18845720,0.05617856,0.69508667
1.23961981,1.99811576,0.86386792,0.05865053,0.52879523,0.65916386,0.07025407,0.18702629,0.05519200,0.71107380
1.24562281,1.99667011,0.85561389,0.05913233,0.52567839,0.65688880,0.06646874,0.18487031,0.05401566,0.72441059
1.25162581,1.98798094,0.84408369,0.05939888,0.52040689,0.65245988,0.06247669,0.18198423,0.05265564,0.73483978
1.25762881,1.97189596,0.82934776,0.05943361,0.51300577,0.64585030,0.05833516,0.17837800,0.05112160,0.74216597
1.26363182,1.94842440,0.81153748,0.05922574,0.50353896,0.63708585,0.05410277,0.17407545,0.04942621,0.74626101
1.26963482,1.91773153,0.79083956,0.05877045,0.49210649,0.62624165,0.04983751,0.16911300,0.04758468,0.74706755
1.27563782,1.88012972,0.76748960,0.05806882,0.47884108,0.61343785,0.04559502,0.16353821,0.04561426,0.74460059
1.28164082,1.83606653,0.74176504,0.05712764,0.46390431,0.59883441,0.04142700,0.15740815,0.04353371,0.73894676
1.28764382,1.78610970,0.71397760,0.05595901,0.44748219,0.58262511,0.03737994,0.15078775,0.04136291,0.73026119
1.29364682,1.73092960,0.68446536,0.05457991,0.42978049,0.56503095,0.03349423,0.14374814,0.03912235,0.71876209
1.29964982,1.67127924,0.65358461,0.05301148,0.41101968,0.54629295,0.02980349,0.13636497,0.03683278,0.70472300
1.30565283,1.60797243,0.62170152,0.05127833,0.39142980,0.52666469,0.02633428,0.12871668,0.03451483,0.68846315
1.31165583,1.54186064,0.58918392,0.04940768,0.37124508,0.50640473,0.02310607,0.12088294,0.03218866,0.67033609
1.31765883,1.47380921,0.55639323,0.04742843,0.35069878,0.48576904,0.02013146,0.11294311,0.02987368,0.65071724
1.32366183,1.40467367,0.52367672,0.04537026,0.33001805,0.46500376,0.01741666,0.10497472,0.02758827,0.62999068
1.32966483,1.33527693,0.49136041,0.04326270,0.30941921,0.44433861,0.01496207,0.09705215,0.02534954,0.60853604
1.33566783,1.26638827,0.45974259,0.04113424,0.28910339,0.42398092,0.01276302,0.08924543,0.02317313,0.58671580
1.34167084,1.19870474,0.42908835,0.03901154,0.26925276,0.40411078,0.01081058,0.08161912,0.02107302,0.56486378
1.34767384,1.13283574,0.39962520,0.03691874,0.25002747,0.38487732,0.00909244,0.07423140,0.01906141,0.54327522
1.35367684,1.06929141,0.37153982,0.03487689,0.23156338,0.36639625,0.00759365,0.06713337,0.01714859,0.52219901
1.35967984,1.00847515,0.34497626,0.03290354,0.21397053,0.34874888,0.00629751,0.06036851,0.01534293,0.50183220
1.36568284,0.95068044,0.32003544,0.03101251,0.19733265,0.33198250,0.00518623,0.05397236,0.01365080,0.48231718
1.37168584,0.89609215,0.29677602,0.02921381,0.18170736,0.31611206,0.00424161,0.04797237,0.01207665,0.46374144
1.37768884,0.84479192,0.27521666,0.02751372,0.16712736,0.30112319,0.00344556,0.04238807,0.01062305,0.44613994
1.38369185,0.79676741,0.25533934,0.02591499,0.15360224,0.28697623,0.00278061,0.03723130,0.00929083,0.42949972
1.38969485,0.75192467,0.23709389,0.02441728,0.14112103,0.27361112,0.00223022,0.03250667,0.00807920,0.41376660
1.39569785,0.71010311,0.22040317,0.02301750,0.12965522,0.26095289,0.00177906,0.02821228,0.00698599,0.39885336
1.40170085,0.67109214,0.20516900,0.02171048,0.11916213,0.24891742,0.00141324,0.02434038,0.00600783,0.38464907
1.40770385,0.63464870,0.19127835,0.02048943,0.10958856,0.23741729,0.00112039,0.02087832,0.00514040,0.37102897
1.41370685,0.60051487,0.17860970,0.01934661,0.10087446,0.22636736,0.00088973,0.01780943,0.00437873,0.35786429
1.41970985,0.56843474,0.16703917,0.01827390,0.09295653,0.21568982,0.00071213,0.01511406,0.00371747,0.34503179
1.42571286,0.53816988,0.15644647,0.01726330,0.08577161,0.20531861,0.00058003,0.01277054,0.00315115,0.33242217
1.43171586,0.50951284,0.14672019,0.01630745,0.07925978,0.19520295,0.00048746,0.01075617,0.00267449,0.31994738
1.43771886,0.48229831,0.13776252,0.01540004,0.07336705,0.18530994,0.00042999,0.00904815,0.00228273,0.30754625
1.44372186,0.45641161,0.12949327,0.01453609,0.06804765,0.17562611,0.00040465,0.00762449,0.00197182,0.29518839
1.44972486,0.43179445,0.12185304,0.01371221,0.06326576,0.16615808,0.00040993,0.00646476,0.00173881,0.28287635
1.45572786,0.40844800,0.11480575,0.01292672,0.05899685,0.15693220,0.00044571,0.00555088,0.00158201,0.27064576
1.46173087,0.38643347,0.10834030,0.01217969,0.05522858,0.14799337,0.00051322,0.00486766,0.00150130,0.25856399
1.46773387,0.36587036,0.10247174,0.01147293,0.05196115,0.13940318,0.00061506,0.00440338,0.00149834,0.24672707
1.47373687,0.34693285,0.09724174,0.01080989,0.04920737,0.13123753,0.00075513,0.00415015,0.00157681,0.23525541
1.47973987,0.32984463,0.09271870,0.01019552,0.04699240,0.12358373,0.00093864,0.00410423,0.00174252,0.22428850
1.48574287,0.31487247,0.08899737,0.00963606,0.04535304,0.11653751,0.00117209,0.00426622,0.00200367,0.21397882
1.49174587,0.30231908,0.08619821,0.00913886,0.04433697,0.11019980,0.00146320,0.00464110,0.00237088,0.20448542
1.49774887,0.29251532,0.08446646,0.00871211,0.04400151,0.10467359,0.00182089,0.00523813,0.00285728,0.19596735
1.50375188,0.28581222,0.08397090,0.00836466,0.04441239,0.10006091,0.00225515,0.00607072,0.00347852,0.18857725
1.50975488,0.28257276,0.08490236,0.00810573,0.04564211,0.09645995,0.00277694,0.00715602,0.00425270,0.18245542
1.51575788,0.28316369,0.08747182,0.00794473,0.04776817,0.09396249,0.00339800,0.00851447,0.00520021,0.17772443
1.52176088,0.28794730,0.09190801,0.00789101,0.05087105,0.09265149,0.00413061,0.01016911,0.00634345,0.17448452
1.52776388,0.29727307,0.09845443,0.00795367,0.05503197,0.09259903,0.00498734,0.01214482,0.00770648,0.17280999
1.53376688,0.31146918,0.10736560,0.00814133,0.06033030,0.09386439,0.00598065,0.01446730,0.00931452,0.17274639
1.53976988,0.33083381,0.11890243,0.00846193,0.06684081,0.09649240,0.00712251,0.01716201,0.01119332,0.17430882
