energy_ev,total_up,C_s_up,C_p_up,Ir_p_up,Ir_d_up,Mn_p_up,Mn_d_up,Se_s_up,Se_p_up
-3.54477239,3.59242520,0.00440383,0.37304813,0.94983477,1.71319224,0.22370031,0.40256914,0.00323460,1.22580954
-3.53876938,3.54050888,0.00394874,0.37172634,0.94496985,1.68500879,0.22225353,0.39357548,0.00290899,1.21132456
-3.53276638,3.48539602,0.00351856,0.36913275,0.93746132,1.65779858,0.22046311,0.38344757,0.00260019,1.19474636
-3.52676338,3.42594333,0.00311561,0.36521652,0.92713819,1.63067540,0.21827515,0.37220797,0.00230998,1.17582143
-3.52076038,3.36109015,0.00274153,0.35994789,0.91387029,1.60276918,0.21563644,0.35990168,0.00203969,1.15432618
-3.51475738,3.28990563,0.00239727,0.35332014,0.89757562,1.57325991,0.21249746,0.34659571,0.00179016,1.13007935
-3.50875438,3.21163052,0.00208314,0.34535080,0.87822615,1.54140908,0.20881548,0.33237810,0.00156181,1.10295284
-3.50275138,3.12571192,0.00179890,0.33608216,0.85585173,1.50658731,0.20455732,0.31735600,0.00135467,1.07288042
-3.49674837,3.03182967,0.00154381,0.32558090,0.83054201,1.46829711,0.19970177,0.30165332,0.00116842,1.03986399
-3.49074537,2.92991326,0.00131673,0.31393694,0.80244625,1.42618983,0.19424159,0.28540776,0.00100247,1.00397716
-3.48474237,2.82014890,0.00111618,0.30126165,0.77177105,1.38007644,0.18818491,0.26876742,0.00085603,0.96536598
-3.47873937,2.70297670,0.00094046,0.28768536,0.73877619,1.32993173,0.18155609,0.25188732,0.00072813,0.92424694
-3.47273637,2.57907844,0.00078769,0.27335434,0.70376869,1.27589204,0.17439589,0.23492572,0.00061774,0.88090233
-3.46673337,2.44935681,0.00065591,0.25842750,0.66709541,1.21824700,0.16676113,0.21804064,0.00052382,0.83567327
-3.46073037,2.31490748,0.00054312,0.24307267,0.62913462,1.15742589,0.15872371,0.20138653,0.00044535,0.78895078
-3.45472736,2.17698551,0.00044735,0.22746300,0.59028669,1.09397954,0.15036924,0.18511141,0.00038140,0.74116540
-3.44872436,2.03696790,0.00036670,0.21177323,0.55096457,1.02855881,0.14179521,0.16935438,0.00033123,0.69277574
-3.44272136,1.89631417,0.00029938,0.19617626,0.51158420,0.96189097,0.13310893,0.15424378,0.00029425,0.64425657
-3.43671836,1.75652674,0.00024372,0.18084001,0.47255534,0.89475499,0.12442535,0.13989581,0.00027012,0.59608705
-3.43071536,1.61911288,0.00019821,0.16592463,0.43427319,0.82795709,0.11586468,0.12641388,0.00025878,0.54873933
-3.42471236,1.48554978,0.00016150,0.15158027,0.39711091,0.76230751,0.10755029,0.11388843,0.00026047,0.50266822
-3.41870935,1.35725382,0.00013238,0.13794533,0.36141339,0.69859949,0.09960651,0.10239728,0.00027578,0.45830212
-3.41270635,1.23555503,0.00010984,0.12514521,0.32749237,0.63759103,0.09215680,0.09200651,0.00030564,0.41603549
-3.40670335,1.12167726,0.00009300,0.11329163,0.29562290,0.57999010,0.08532206,0.08277152,0.00035138,0.37622307
-3.40070035,1.01672404,0.00008115,0.10248240,0.26604126,0.52644334,0.07921923,0.07473852,0.00041471,0.33917577
-3.39469735,0.92167017,0.00007373,0.09280166,0.23894406,0.47752836,0.07396010,0.06794600,0.00049776,0.30515844
-3.38869435,0.83735819,0.00007028,0.08432030,0.21448860,0.43374945,0.06965028,0.06242627,0.00060305,0.27438903
-3.38269135,0.76449923,0.00007050,0.07709684,0.19279417,0.39553621,0.06638836,0.05820682,0.00073352,0.24703931
-3.37668834,0.70367707,0.00007416,0.07117821,0.17394400,0.36324470,0.06426506,0.05531160,0.00089249,0.22323665
-3.37068534,0.65535448,0.00008115,0.06660074,0.15798784,0.33716041,0.06336238,0.05376185,0.00108366,0.20306658
-3.36468234,0.61988058,0.00009145,0.06339099,0.14494475,0.31750244,0.06375268,0.05357660,0.00131103,0.18657599
-3.35867934,0.59749848,0.00010508,0.06156647,0.13480593,0.30442833,0.06549758,0.05477283,0.00157894,0.17377653
-3.35267634,0.58835199,0.00012215,0.06113619,0.12753742,0.29803881,0.06864666,0.05736511,0.00189194,0.16464797
-3.34667334,0.59249109,0.00014282,0.06210085,0.12308255,0.29838217,0.07323597,0.06136483,0.00225473,0.15914137
-3.34067034,0.60987542,0.00016727,0.06445294,0.12136397,0.30545786,0.07928635,0.06677907,0.00267216,0.15718188
-3.33466733,0.64037586,0.00019574,0.06817651,0.12228530,0.31921907,0.08680158,0.07360917,0.00314905,0.15867107
-3.32866433,0.68377428,0.00022845,0.07324669,0.12573242,0.33957428,0.09576657,0.08184904,0.00369016,0.16348882
-3.32266133,0.73976176,0.00026568,0.07962922,0.13157437,0.36638794,0.10614548,0.09148337,0.00430005,0.17149472
-3.31665833,0.80793599,0.00030770,0.08727983,0.13966417,0.39948033,0.11788019,0.10248587,0.00498303,0.18252935
-3.31065533,0.88779862,0.00035476,0.09614366,0.14983952,0.43862714,0.13088905,0.11481771,0.00574299,0.19641524
-3.30465233,0.97875329,0.00040714,0.10615494,0.16192372,0.48355896,0.14506622,0.12842612,0.00658332,0.21295802
-3.29864932,1.08010546,0.00046509,0.11723678,0.17572681,0.53396120,0.16028168,0.14324359,0.00750681,0.23194777
-3.29264632,1.19106456,0.00052887,0.12930141,0.19104732,0.58947476,0.17638204,0.15918747,0.00851550,0.25316086
-3.28664332,1.31074940,0.00059869,0.14225075,0.20767452,0.64969790,0.19319241,0.17616018,0.00961060,0.27636234
-3.28064032,1.43819716,0.00067478,0.15597750,0.22539143,0.71418946,0.21051905,0.19405021,0.01079239,0.30130901
-3.27463732,1.57237621,0.00075735,0.17036659,0.24397850,0.78247362,0.22815325,0.21273365,0.01206007,0.32775334
-3.26863432,1.71220264,0.00084657,0.18529717,0.26321801,0.85404628,0.24587593,0.23207643,0.01341167,0.35544792
-3.26263132,1.85656018,0.00094263,0.20064484,0.28289896,0.92838290,0.26346317,0.25193720,0.01484399,0.38415058
-3.25662831,2.00432273,0.00104567,0.21628430,0.30282237,1.00494761,0.28069233,0.27217057,0.01635245,0.41362986
-3.25062531,2.15437870,0.00115585,0.23209205,0.32280669,1.08320317,0.29734852,0.29263080,0.01793102,0.44367063
-3.24462231,2.30565583,0.00127329,0.24794910,0.34269298,1.16262152,0.31323116,0.31317557,0.01957215,0.47407942
-3.23861931,2.45714542,0.00139812,0.26374363,0.36234971,1.24269426,0.32816033,0.33366977,0.02126671,0.50468935
-3.23261631,2.60792468,0.00153043,0.27937323,0.38167659,1.32294264,0.34198255,0.35398909,0.02300395,0.53536407
-3.22661331,2.75717576,0.00167032,0.29474687,0.40060739,1.40292662,0.35457566,0.37402326,0.02477150,0.56600056
-3.22061031,2.90420068,0.00181787,0.30978612,0.41911128,1.48225245,0.36585267,0.39367861,0.02655538,0.59653039
-3.21460730,3.04843110,0.00197310,0.32442593,0.43719259,1.56057854,0.37576404,0.41288012,0.02834011,0.62691941
-3.20860430,3.18943243,0.00213606,0.33861461,0.45488889,1.63761926,0.38429860,0.43157252,0.03010883,0.65716553
-3.20260130,3.32690205,0.00230673,0.35231317,0.47226726,1.71314664,0.39148276,0.44972062,0.03184346,0.68729477
-3.19659830,3.46066181,0.00248506,0.36549399,0.48941899,1.78698984,0.39737808,0.46730873,0.03352500,0.71735567
-3.19059530,3.59064521,0.00267096,0.37813903,0.50645276,1.85903271,0.40207741,0.48433927,0.03513382,0.74741217
-3.18459230,3.71688008,0.00286431,0.39023749,0.52348680,1.92920940,0.40569963,0.50083061,0.03665006,0.77753548
-3.17858929,3.83946787,0.00306490,0.40178333,0.54064016,1.99749863,0.40838339,0.51681419,0.03805405,0.80779517
-3.17258629,3.95856071,0.00327249,0.41277260,0.55802380,2.06391673,0.41028008,0.53233127,0.03932681,0.83825016
-3.16658329,4.07433767,0.00348677,0.42320096,0.57573186,2.12851011,0.41154642,0.54742919,0.04045055,0.86893998
-3.16058029,4.18698165,0.00370735,0.43306140,0.59383363,2.19134741,0.41233714,0.56215763,0.04140923,0.89987693
-3.15457729,4.29665812,0.00393378,0.44234245,0.61236675,2.25251183,0.41279798,0.57656482,0.04218906,0.93103964
-3.14857429,4.40349700,0.00416557,0.45102692,0.63133202,2.31209406,0.41305951,0.59069403,0.04277897,0.96236834
-3.14257129,4.50757856,0.00440212,0.45909133,0.65069018,2.37018589,0.41323204,0.60458045,0.04317110,0.99376241
-3.13656828,4.60892410,0.00464281,0.46650604,0.67036094,2.42687507,0.41340172,0.61824871,0.04336109,1.02508021
-3.13056528,4.70749165,0.00488694,0.47323611,0.69022423,2.48224108,0.41362826,0.63171094,0.04334840,1.05614141
-3.12456228,4.80317681,0.00513378,0.47924276,0.71012375,2.53635232,0.41394404,0.64496579,0.04313640,1.08673168
-3.11855928,4.89581825,0.00538256,0.48448550,0.72987265,2.58926418,0.41435482,0.65799812,0.04273239,1.11660958
-3.11255628,4.98520735,0.00563247,0.48892455,0.74926091,2.64101815,0.41484177,0.67077955,0.04214751,1.14551531
-3.10655328,5.07110087,0.00588270,0.49252363,0.76806410,2.69164144,0.41536475,0.68326981,0.04139643,1.17318071
-3.10055028,5.15323551,0.00613239,0.49525275,0.78605296,2.74114700,0.41586653,0.69541872,0.04049699,1.19934014
-3.09454727,5.23134311,0.00638071,0.49709088,0.80300324,2.78953338,0.41627756,0.70716870,0.03946971,1.22374142
-3.08854427,5.30516489,0.00662679,0.49802827,0.81870523,2.83678418,0.41652122,0.71845770,0.03833715,1.24615632
-3.08254127,5.37446355,0.00686976,0.49806832,0.83297227,2.88286662,0.41651886,0.72922224,0.03712327,1.26638981
-3.07653827,5.43903198,0.00710872,0.49722865,0.84564796,2.92772907,0.41619465,0.73940051,0.03585270,1.28428771
-3.07053527,5.49869744,0.00734275,0.49554154,0.85661137,2.97129719,0.41547972,0.74893516,0.03455002,1.29974197
-3.06453227,5.55332087,0.00757086,0.49305342,0.86578019,3.01346875,0.41431553,0.75777572,0.03323899,1.31269355
-3.05852926,5.60279079,0.00779201,0.48982352,0.87311145,3.05410719,0.41265614,0.76588043,0.03194191,1.32313244
-3.05252626,5.64701221,0.00800504,0.48592179,0.87859992,3.09303413,0.41046956,0.77321737,0.03067897,1.33109506
-3.04652326,5.68589107,0.00820869,0.48142593,0.88227432,3.13002144,0.40773780,0.77976482,0.02946775,1.33665898
-3.04052026,5.71931549,0.00840154,0.47641808,0.88419157,3.16478331,0.40445612,0.78551083,0.02832272,1.33993547
-3.03451726,5.74713520,0.00858201,0.47098092,0.88442965,3.19696933,0.40063125,0.79045208,0.02725503,1.34106028
-3.02851426,5.76914097,0.00874836,0.46519377,0.88307939,3.22615919,0.39627897,0.79459207,0.02627222,1.34018335
-3.02251126,5.78504608,0.00889865,0.45912872,0.88023594,3.25186014,0.39142127,0.79793890,0.02537827,1.33745801
-3.01650825,5.79447170,0.00903080,0.45284706,0.87599053,3.27350786,0.38608331,0.80050265,0.02457358,1.33303046
-3.01050525,5.79693806,0.00914256,0.44639633,0.87042291,3.29047160,0.38029035,0.80229279,0.02385524,1.32703029
-3.00450225,5.79186294,0.00923159,0.43980805,0.86359529,3.30206400,0.37406517,0.80331564,0.02321728,1.31956250
-2.99849925,5.77856855,0.00929550,0.43309646,0.85554796,3.30755598,0.36742584,0.80357224,0.02265111,1.31070169
-2.99249625,5.75629728,0.00933193,0.42625811,0.84629702,3.30619642,0.36038427,0.80305667,0.02214597,1.30048869
-2.98649325,5.72423623,0.00933860,0.41927268,0.83583432,3.29723637,0.35294553,0.80175501,0.02168948,1.28892984
-2.98049025,5.68154970,0.00931343,0.41210464,0.82412955,3.27995682,0.34510799,0.79964498,0.02126817,1.27599893
-2.97448724,5.62741814,0.00925464,0.40470597,0.81113449,3.25369903,0.33686424,0.79669641,0.02086813,1.26164159
-2.96848424,5.56108166,0.00916081,0.39701955,0.79678882,3.21789589,0.32820280,0.79287219,0.02047551,1.24578183
-2.96248124,5.48188558,0.00903099,0.38898320,0.78102733,3.17210269,0.31911032,0.78812998,0.02007713,1.22833018
-2.95647824,5.38932535,0.00886481,0.38053395,0.76378789,3.11602565,0.30957426,0.78242428,0.01966089,1.20919294
-2.95047524,5.28308817,0.00866249,0.37161251,0.74501963,3.04954653,0.29958568,0.77570879,0.01921628,1.18828174
-2.94447224,5.16308857,0.00842489,0.36216745,0.72469073,2.97274175,0.28914210,0.76793898,0.01873469,1.16552305
-2.93846923,5.02949580,0.00815359,0.35215907,0.70279544,2.88589473,0.27825002,0.75907457,0.01820966,1.14086678
-2.93246623,4.88275123,0.00785079,0.34156251,0.67935969,2.78950067,0.26692709,0.74908189,0.01763703,1.11429361
-2.92646323,4.72357461,0.00751935,0.33037026,0.65444503,2.68426320,0.25520367,0.73793610,0.01701507,1.08582070
-2.92046023,4.55295878,0.00716271,0.31859357,0.62815072,2.57108293,0.24312376,0.72562292,0.01634435,1.05550535
-2.91445723,4.37215325,0.00678480,0.30626306,0.60061369,2.45103835,0.23074510,0.71214027,0.01562769,1.02344678
-2.90845423,4.18263740,0.00638992,0.29342833,0.57200668,2.32536005,0.21813858,0.69749947,0.01486995,0.98978583
-2.90245123,3.98608516,0.00598267,0.28015673,0.54253440,2.19539949,0.20538696,0.68172629,0.01407772,0.95470285
-2.89644822,3.78432310,0.00556779,0.26653134,0.51242823,2.06259391,0.19258295,0.66486173,0.01325904,0.91841405
-2.89044522,3.57928428,0.00515004,0.25264839,0.48193974,1.92842911,0.17982677,0.64696276,0.01242304,0.88116664
-2.88444222,3.37296034,0.00473408,0.23861416,0.45133334,1.79440193,0.16722346,0.62810295,0.01157955,0.84323311
-2.87843922,3.16735428,0.00432434,0.22454181,0.42087855,1.66198407,0.15487990,0.60837304,0.01073874,0.80490500
-2.87243622,2.96443606,0.00392492,0.21054793,0.39084237,1.53258895,0.14290191,0.58788150,0.00991074,0.76648663
-2.86643322,2.76610286,0.00353950,0.19674939,0.36148198,1.40754267,0.13139139,0.56675497,0.00910536,0.72828886
-2.86043022,2.57414537,0.00317129,0.18326031,0.33303826,1.28806034,0.12044379,0.54513860,0.00833171,0.69062335
-2.85442721,2.39022090,0.00282296,0.17018948,0.30573023,1.17522802,0.11014595,0.52319607,0.00759804,0.65379730
-2.84842421,2.21583372,0.00249664,0.15763820,0.27975069,1.06999078,0.10057433,0.50110930,0.00691149,0.61810880
-2.84242121,2.05232243,0.00219389,0.14569856,0.25526309,0.97314658,0.09179381,0.47907770,0.00627795,0.58384282
-2.83641821,1.90085372,0.00191576,0.13445225,0.23239970,0.88534549,0.08385690,0.45731674,0.00570203,0.55126772
-2.83041521,1.76242176,0.00166281,0.12396983,0.21126092,0.80709364,0.07680352,0.43605597,0.00518696,0.52063234
-2.82441221,1.63785186,0.00143516,0.11431040,0.19191575,0.73876088,0.07066119,0.41553619,0.00473467,0.49216340
-2.81840920,1.52780742,0.00123256,0.10552161,0.17440309,0.68059125,0.06544557,0.39600593,0.00434580,0.46606325
-2.81240620,1.43279868,0.00105449,0.09763993,0.15873390,0.63271512,0.06116139,0.37771725,0.00401983,0.44250785
-2.80640320,1.35319239,0.00090019,0.09069112,0.14489377,0.59516212,0.05780355,0.36092083,0.00375520,0.42164489
-2.80040020,1.28922117,0.00076880,0.08469078,0.13284599,0.56787386,0.05535841,0.34586072,0.00354945,0.40359213
-2.79439720,1.24099212,0.00065940,0.07964499,0.12253464,0.55071588,0.05380511,0.33276865,0.00339939,0.38843585
-2.78839420,1.20849385,0.00057110,0.07555085,0.11388782,0.54348806,0.05311697,0.32185833,0.00330127,0.37622960
-2.78239120,1.19160204,0.00050313,0.07239701,0.10682072,0.54593335,0.05326277,0.31331990,0.00325096,0.36699322
-2.77638819,1.19008331,0.00045487,0.07016417,0.10123847,0.55774450,0.05420795,0.30731464,0.00324412,0.36071228
-2.77038519,1.20359760,0.00042592,0.06882534,0.09703876,0.57856886,0.05591565,0.30397041,0.00327636,0.35733796
-2.76438219,1.23169959,0.00041615,0.06834615,0.09411410,0.60801143,0.05834759,0.30337771,0.00334337,0.35678753
-2.75837919,1.27383927,0.00042572,0.06868507,0.09235379,0.64563636,0.06146470,0.30558675,0.00344112,0.35894540
-2.75237619,1.32936255,0.00045508,0.06979349,0.09164552,0.69096729,0.06522762,0.31060557,0.00356589,0.36366482
-2.74637319,1.39751195,0.00050502,0.07161594,0.09187677,0.74348692,0.06959687,0.31839921,0.00371445,0.37077018
-2.74037019,1.47742813,0.00057660,0.07409019,0.09293578,0.80263614,0.07453294,0.32888996,0.00388407,0.38005983
-2.73436718,1.56815239,0.00067113,0.07714760,0.09471246,0.86781322,0.07999602,0.34195874,0.00407260,0.39130948
-2.72836418,1.66863050,0.00079019,0.08071340,0.09709898,0.93837321,0.08594571,0.35744739,0.00427851,0.40427580
-2.72236118,1.77771798,0.00093546,0.08470723,0.09999027,1.01362800,0.09234039,0.37516187,0.00450082,0.41870040
-2.71635818,1.89418693,0.00110875,0.08904379,0.10328445,1.09284714,0.09913663,0.39487611,0.00473916,0.43431378
-2.71035518,2.01673440,0.00131182,0.09363373,0.10688310,1.17525965,0.10628838,0.41633649,0.00499364,0.45083929
-2.70435218,2.14399225,0.00154634,0.09838465,0.11069157,1.26005691,0.11374618,0.43926668,0.00526480,0.46799683
-2.69834917,2.27453859,0.00181375,0.10320241,0.11461930,1.34639670,0.12145636,0.46337279,0.00555354,0.48550639
-2.69234617,2.40691053,0.00211512,0.10799248,0.11858007,1.43340848,0.12936031,0.48834869,0.00586097,0.50309112
-2.68634317,2.53961844,0.00245106,0.11266156,0.12249243,1.52019992,0.13739388,0.51388136,0.00618829,0.52048004
-2.68034017,2.67116168,0.00282157,0.11711924,0.12628006,1.60586472,0.14548698,0.53965637,0.00653671,0.53741042
-2.67433717,2.80004570,0.00322592,0.12127980,0.12987230,1.68949179,0.15356347,0.56536321,0.00690728,0.55362976
-2.66833417,2.92480087,0.00366258,0.12506401,0.13320466,1.77017575,0.16154130,0.59070076,0.00730085,0.56889748
-2.66233117,3.04400274,0.00412909,0.12840085,0.13621947,1.84702883,0.16933306,0.61538271,0.00771788,0.58298647
-2.65632816,3.15629406,0.00462202,0.13122926,0.13886653,1.91919406,0.17684696,0.63914303,0.00815850,0.59568452
-2.65032516,3.26040828,0.00513696,0.13349964,0.14110380,1.98585981,0.18398814,0.66174149,0.00862238,0.60679574
-2.64432216,3.35519439,0.00566850,0.13517519,0.14289815,2.04627538,0.19066043,0.68296920,0.00910879,0.61614216
-2.63831916,3.43964281,0.00621031,0.13623296,0.14422596,2.09976746,0.19676851,0.70265414,0.00961661,0.62356540
-2.63231616,3.51291167,0.00675518,0.13666469,0.14507383,2.14575718,0.20222036,0.72066664,0.01014443,0.62892857
-2.62631316,3.57435292,0.00729521,0.13647717,0.14543903,2.18377719,0.20692991,0.73692449,0.01069064,0.63211843
-2.62031016,3.62353710,0.00782194,0.13569237,0.14532995,2.21348822,0.21081996,0.75139777,0.01125360,0.63304758
-2.61430715,3.66027591,0.00832659,0.13434710,0.14476625,2.23469443,0.21382494,0.76411283,0.01183175,0.63165679
-2.60830415,3.68464120,0.00880027,0.13249235,0.14377894,2.24735685,0.21589374,0.77515543,0.01242385,0.62791722
-2.60230115,3.69697908,0.00923423,0.13019221,0.14241010,2.25160402,0.21699219,0.78467261,0.01302907,0.62183247
-2.59629815,3.69791801,0.00962018,0.12752252,0.14071245,2.24773901,0.21710515,0.79287301,0.01364721,0.61344012
-2.59029515,3.68836947,0.00995047,0.12456910,0.13874860,2.23624219,0.21623815,0.80002537,0.01427883,0.60281285
-2.58429215,3.66952046,0.01021843,0.12142586,0.13659005,2.21776896,0.21441838,0.80645507,0.01492531,0.59005870
-2.57828914,3.64281692,0.01041854,0.11819256,0.13431593,2.19314205,0.21169497,0.81253854,0.01558892,0.57532051
-2.57228614,3.60993795,0.01054664,0.11497250,0.13201155,2.16333809,0.20813848,0.81869540,0.01627281,0.55877438
-2.56628314,3.57276075,0.01060009,0.11187010,0.12976674,2.12946841,0.20383966,0.82537859,0.01698094,0.54062708
-2.56028014,3.53331697,0.01057787,0.10898843,0.12767402,2.09275443,0.19890740,0.83306256,0.01771795,0.52111244
-2.55427714,3.49374143,0.01048058,0.10642680,0.12582668,2.05449802,0.19346599,0.84222981,0.01848895,0.50048680
-2.54827414,3.45621481,0.01031048,0.10427845,0.12431690,2.01604784,0.18765171,0.85335627,0.01929926,0.47902355
-2.54227114,3.42290210,0.01007140,0.10262836,0.12323380,1.97876264,0.18160894,0.86689610,0.02015412,0.45700710
-2.53626813,3.39588908,0.00976859,0.10155134,0.12266162,1.94397276,0.17548595,0.88326625,0.02105838,0.43472634
-2.53026513,3.37711929,0.00940858,0.10111030,0.12267814,1.91294147,0.16943043,0.90283170,0.02201610,0.41246795
-2.52426213,3.36833396,0.00899895,0.10135490,0.12335313,1.88682742,0.16358508,0.92589185,0.02303021,0.39050976
-2.51825913,3.37101739,0.00854811,0.10232049,0.12474724,1.86664983,0.15808332,0.95266868,0.02410221,0.36911453
-2.51225613,3.38635011,0.00806505,0.10402742,0.12691108,1.85325793,0.15304536,0.98329728,0.02523184,0.34852431
-2.50625313,3.41517187,0.00755907,0.10648071,0.12988461,1.84730575,0.14857482,1.01781909,0.02641688,0.32895569
-2.50025013,3.45795590,0.00703956,0.10967016,0.13369686,1.84923353,0.14475593,1.05617835,0.02765295,0.31059603
-2.49424712,3.51479575,0.00651576,0.11357078,0.13836598,1.85925626,0.14165150,1.09822171,0.02893347,0.29360095
-2.48824412,3.58540509,0.00599658,0.11814357,0.14389944,1.87736015,0.13930172,1.14370123,0.03024966,0.27809304
-2.48224112,3.66913044,0.00549041,0.12333665,0.15029459,1.90330682,0.13772381,1.19228051,0.03159066,0.26416181
-2.47623812,3.76497635,0.00500503,0.12908670,0.15753928,1.93664518,0.13691247,1.24354371,0.03294374,0.25186489
-2.47023512,3.87164166,0.00454755,0.13532058,0.16561261,1.97673044,0.13684120,1.29700711,0.03429460,0.24123033
-2.46423212,3.98756527,0.00412432,0.14195714,0.17448572,2.02274926,0.13746429,1.35213256,0.03562777,0.23225988
-2.45822911,4.11097953,0.00374099,0.14890923,0.18412249,2.07375004,0.13871947,1.40834231,0.03692701,0.22493298
-2.45222611,4.23996861,0.00340253,0.15608558,0.19448019,2.12867709,0.14053098,1.46503464,0.03817585,0.21921135
-2.44622311,4.37252974,0.00311330,0.16339288,0.20550990,2.18640706,0.14281305,1.52159944,0.03935804,0.21504383
-2.44022011,4.50663459,0.00287718,0.17073757,0.21715683,2.24578638,0.14547351,1.57743332,0.04045813,0.21237125
-2.43421711,4.64028843,0.00269764,0.17802762,0.22936033,2.30566806,0.14841747,1.63195361,0.04146190,0.21113118
-2.42821411,4.77158502,0.00257787,0.18517408,0.24205376,2.36494655,0.15155076,1.68461069,0.04235686,0.21126220
-2.42221111,4.89875511,0.00252090,0.19209241,0.25516420,2.42258941,0.15478322,1.73489854,0.04313262,0.21270759
-2.41620810,5.02020731,0.00252967,0.19870352,0.26861204,2.47766464,0.15803151,1.78236297,0.04378122,0.21541820
-2.41020510,5.13456007,0.00260715,0.20493461,0.28231047,2.52936303,0.16122141,1.82660771,0.04429740,0.21935447
-2.40420210,5.24066422,0.00275632,0.21071979,0.29616511,2.57701476,0.16428960,1.86729821,0.04467869,0.22448741
-2.39819910,5.33761605,0.00298027,0.21600032,0.31007380,2.62010003,0.16718476,1.90416345,0.04492553,0.23079857
-2.39219610,5.42476093,0.00328207,0.22072488,0.32392651,2.65825370,0.16986812,1.93699585,0.04504120,0.23827896
-2.38619310,5.50168845,0.00366480,0.22484950,0.33760577,2.69126402,0.17231326,1.96564978,0.04503174,0.24692701
-2.38019010,5.56821975,0.00413136,0.22833749,0.35098737,2.71906601,0.17450550,1.99003884,0.04490573,0.25674563
-2.37418709,5.62438848,0.00468438,0.23115924,0.36394164,2.74172995,0.17644064,2.01013248,0.04467403,0.26773847
-2.36818409,5.67041651,0.00532603,0.23329210,0.37633517,2.75944582,0.17812337,2.02595212,0.04434950,0.27990566
-2.36218109,5.70668605,0.00605777,0.23472013,0.38803299,2.77250451,0.17956532,2.03756713,0.04394660,0.29323907
-2.35617809,5.73370946,0.00688018,0.23543405,0.39890125,2.78127678,0.18078291,2.04509099,0.04348106,0.30771745
-2.35017509,5.75209814,0.00779266,0.23543111,0.40881020,2.78619090,0.18179515,2.04867758,0.04296944,0.32330171
-2.34417209,5.76253181,0.00879325,0.23471512,0.41763744,2.78771008,0.18262139,2.04851781,0.04242873,0.33993039
-2.33816908,5.76572934,0.00987836,0.23329646,0.42527120,2.78631036,0.18327929,2.04483649,0.04187600,0.35751586
-2.33216608,5.76242195,0.01104263,0.23119211,0.43161365,2.78246026,0.18378304,2.03788937,0.04132794,0.37594131
-2.32616308,5.75332985,0.01227871,0.22842577,0.43658394,2.77660267,0.18414179,2.02796020,0.04080054,0.39505884
-2.32016008,5.73914274,0.01357723,0.22502787,0.44012084,2.76913988,0.18435869,2.01535767,0.04030877,0.41468876
-2.31415708,5.72050477,0.01492673,0.22103553,0.44218489,2.76042229,0.18443019,2.00041202,0.03986623,0.43462037
-2.30815408,5.69800436,0.01631370,0.21649248,0.44275993,2.75074133,0.18434596,1.98347131,0.03948493,0.45461419
-2.30215108,5.67216903,0.01772273,0.21144882,0.44185389,2.74032677,0.18408926,1.96489716,0.03917505,0.47440576
-2.29614807,5.64346529,0.01913670,0.20596074,0.43949883,2.72934869,0.18363774,1.94506003,0.03894475,0.49371091
-2.29014507,5.61230362,0.02053706,0.20009007,0.43575021,2.71792396,0.18296479,1.92433408,0.03880008,0.51223235
-2.28414207,5.57904819,0.02190422,0.19390374,0.43068544,2.70612705,0.18204111,1.90309182,0.03874490,0.52966745
-2.27813907,5.54403101,0.02321794,0.18747314,0.42440184,2.69400464,0.18083668,1.88169859,0.03878085,0.54571696
-2.27213607,5.50756985,0.02445787,0.18087347,0.41701398,2.68159347,0.17932290,1.86050734,0.03890741,0.56009423
-2.26613307,5.46998916,0.02560402,0.17418299,0.40865067,2.66894057,0.17747476,1.83985378,0.03912200,0.57253466
-2.26013007,5.43164311,0.02663734,0.16748225,0.39945170,2.65612484,0.17527299,1.82005219,0.03942017,0.58280500
-2.25412706,5.39293931,0.02754026,0.16085342,0.38956439,2.64327892,0.17270614,1.80139216,0.03979575,0.59071197
-2.24812406,5.35436221,0.02829718,0.15437957,0.37914024,2.63061007,0.16977226,1.78413631,0.04024115,0.59610995
-2.24212106,5.31649442,0.02889496,0.14814396,0.36833168,2.61841884,0.16648027,1.76851902,0.04074769,0.59890725
-2.23611806,5.28003455,0.02932332,0.14222947,0.35728904,2.60711425,0.16285097,1.75474630,0.04130586,0.59907080
-2.23011506,5.24581004,0.02957518,0.13671794,0.34615789,2.59722432,0.15891735,1.74299631,0.04190573,0.59662881
-2.22411206,5.21478341,0.02964686,0.13168959,0.33507671,2.58940098,0.15472451,1.73342065,0.04253725,0.59167143
-2.21810905,5.18805079,0.02953822,0.12722232,0.32417493,2.58441838,0.15032891,1.72614588,0.04319065,0.58434925
-2.21210605,5.16683164,0.02925269,0.12339105,0.31357136,2.58316425,0.14579711,1.72127488,0.04385666,0.57486962
-2.20610305,5.15244907,0.02879709,0.12026685,0.30337296,2.58662390,0.14120397,1.71888786,0.04452688,0.56349106
-2.20010005,5.14630049,0.02818152,0.11791602,0.29367396,2.59585698,0.13663039,1.71904248,0.04519391,0.55051579
-2.19409705,5.14981910,0.02741897,0.11639902,0.28455518,2.61196755,0.13216076,1.72177288,0.04585153,0.53628075
-2.18809405,5.16442680,0.02652497,0.11576919,0.27608365,2.63606819,0.12788004,1.72708744,0.04649474,0.52114747
-2.18209105,5.19148021,0.02551710,0.11607138,0.26831235,2.66923943,0.12387085,1.73496510,0.04711979,0.50549113
