energy_ev,total_up,N_s_up,N_p_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up,Zr_p_up,Zr_d_up
-0.02701351,2.43027637,0.00033198,0.03158386,0.00821243,0.09046421,0.54138705,1.24461509,0.27852229,0.99809644
-0.02101051,2.34826228,0.00030916,0.03142755,0.00812292,0.08860479,0.52349151,1.20910415,0.26321621,0.96045231
-0.01500750,2.26945325,0.00028930,0.03138932,0.00802017,0.08700581,0.50712433,1.17493450,0.24871222,0.92380580
-0.00900450,2.19405579,0.00027248,0.03146680,0.00790509,0.08566277,0.49238459,1.14223721,0.23510771,0.88816714
-0.00300150,2.12227815,0.00025876,0.03165535,0.00777923,0.08457265,0.47936941,1.11117880,0.22248827,0.85353265
0.00300150,2.05434640,0.00024820,0.03194825,0.00764478,0.08373495,0.46817615,1.08196507,0.21092841,0.81989569
0.00900450,1.99051855,0.00024085,0.03233714,0.00750460,0.08315262,0.45890470,1.05484310,0.20049232,0.78725705
0.01500750,1.93109583,0.00023676,0.03281230,0.00736211,0.08283270,0.45165921,1.03010093,0.19123445,0.75563430
0.02101051,1.87643030,0.00023597,0.03336318,0.00722133,0.08278688,0.44654943,1.00806493,0.18320003,0.72506960
0.02701351,1.82692816,0.00023853,0.03397883,0.00708669,0.08303170,0.44369113,0.98909465,0.17642522,0.69563562
0.03301651,1.78304863,0.00024450,0.03464848,0.00696297,0.08358855,0.44320558,0.97357539,0.17093713,0.66743936
0.03901951,1.74529833,0.00025394,0.03536195,0.00685509,0.08448333,0.44521813,0.96190870,0.16675343,0.64062367
0.04502251,1.71422142,0.00026694,0.03611027,0.00676801,0.08574591,0.44985569,0.95450125,0.16388180,0.61536645
0.05102551,1.69038601,0.00028359,0.03688605,0.00670652,0.08740928,0.45724342,0.95175241,0.16231918,0.59187781
0.05702851,1.67436748,0.00030399,0.03768391,0.00667508,0.08950846,0.46750048,0.95404129,0.16205091,0.57039508
0.06303152,1.66672957,0.00032825,0.03850079,0.00667765,0.09207927,0.48073533,0.96171357,0.16304979,0.55117624
0.06903452,1.66800387,0.00035650,0.03933614,0.00671755,0.09515688,0.49704054,0.97506880,0.16527536,0.53449183
0.07503752,1.67866880,0.00038884,0.04019200,0.00679729,0.09877426,0.51648744,0.99434859,0.16867316,0.52061585
0.08104052,1.69912861,0.00042539,0.04107287,0.00691853,0.10296060,0.53912084,1.01972607,0.17317442,0.50981579
0.08704352,1.72969324,0.00046623,0.04198553,0.00708195,0.10773964,0.56495399,1.05129697,0.17869599,0.50234239
0.09304652,1.77055958,0.00051141,0.04293861,0.00728723,0.11312809,0.59396399,1.08907249,0.18514066,0.49841921
0.09904952,1.82179457,0.00056093,0.04394206,0.00753304,0.11913409,0.62608776,1.13297397,0.19239792,0.49823239
0.10505253,1.88332055,0.00061472,0.04500646,0.00781705,0.12575581,0.66121872,1.18282950,0.20034511,0.50192099
0.11105553,1.95490298,0.00067266,0.04614225,0.00813602,0.13298014,0.69920421,1.23837220,0.20884898,0.50956790
0.11705853,2.03614099,0.00073450,0.04735886,0.00848583,0.14078167,0.73984373,1.29924010,0.21776757,0.52119190
0.12306153,2.12646055,0.00079991,0.04866383,0.00886164,0.14912185,0.78288795,1.36497749,0.22695242,0.53674081
0.12906453,2.22511076,0.00086844,0.05006191,0.00925796,0.15794839,0.82803856,1.43503747,0.23625096,0.55608616
0.13506753,2.33116312,0.00093952,0.05155429,0.00966883,0.16719502,0.87494892,1.50878560,0.24550905,0.57901950
0.14107054,2.44351420,0.00101245,0.05313787,0.01008794,0.17678158,0.92322546,1.58550454,0.25457350,0.60525055
0.14707354,2.56089177,0.00108642,0.05480470,0.01050875,0.18661438,0.97242998,1.66439973,0.26329467,0.63440753
0.15307654,2.68186470,0.00116049,0.05654169,0.01092469,0.19658703,1.02208274,1.74460595,0.27152881,0.66603964
0.15907954,2.80485696,0.00123364,0.05833043,0.01132922,0.20658164,1.07166647,1.82519522,0.27914032,0.69962196
0.16508254,2.92816576,0.00130475,0.06014733,0.01171599,0.21647042,1.12063143,1.90518577,0.28600373,0.73456285
0.17108554,3.04998424,0.00137265,0.06196403,0.01207894,0.22611762,1.16840140,1.98355272,0.29200544,0.77021368
0.17708854,3.16842861,0.00143616,0.06374797,0.01241240,0.23538193,1.21438100,2.05924026,0.29704512,0.80588105
0.18309155,3.28156954,0.00149408,0.06546328,0.01271116,0.24411918,1.25796400,2.13117582,0.30103695,0.84084106
0.18909455,3.38746779,0.00154528,0.06707183,0.01297052,0.25218531,1.29854301,2.19828608,0.30391043,0.87435547
0.19509755,3.48421311,0.00158867,0.06853438,0.01318637,0.25943959,1.33552021,2.25951492,0.30561108,0.90568928
0.20110055,3.56996600,0.00162333,0.06981194,0.01335525,0.26574798,1.36831913,2.31384306,0.30610080,0.93412922
0.20710355,3.64300092,0.00164842,0.07086705,0.01347432,0.27098650,1.39639731,2.36030912,0.30535804,0.95900251
0.21310655,3.70174988,0.00166334,0.07166513,0.01354147,0.27504455,1.41925938,2.39803163,0.30337785,0.97969527
0.21910955,3.74484484,0.00166764,0.07217572,0.01355529,0.27782801,1.43647034,2.42623123,0.30017167,0.99566984
0.22511256,3.77115719,0.00166111,0.07237358,0.01351509,0.27926209,1.44766841,2.44425242,0.29576696,1.00648030
0.23111556,3.77983292,0.00164376,0.07223961,0.01342095,0.27929363,1.45257711,2.45158387,0.29020674,1.01178559
0.23711856,3.77032156,0.00161584,0.07176158,0.01327367,0.27789301,1.45101578,2.44787643,0.28354885,1.01135953
0.24312156,3.74239763,0.00157780,0.07093456,0.01307483,0.27505533,1.44290820,2.43295777,0.27586509,1.00509746
0.24912456,3.69617323,0.00153032,0.06976113,0.01282673,0.27080094,1.42828862,2.40684300,0.26724014,0.99301895
0.25512756,3.63210101,0.00147424,0.06825129,0.01253236,0.26517525,1.40730481,2.36974029,0.25777027,0.97526663
0.26113057,3.55096681,0.00141057,0.06642214,0.01219542,0.25824779,1.38021788,2.32205105,0.24756183,0.95210098
0.26713357,3.45387216,0.00134044,0.06429726,0.01182020,0.25011052,1.34739844,2.26436431,0.23672951,0.92389152
0.27313657,3.34220674,0.00126507,0.06190601,0.01141156,0.24087558,1.30931930,2.19744526,0.22539444,0.89110444
0.27913957,3.21761193,0.00118573,0.05928249,0.01097481,0.23067232,1.26654466,2.12221806,0.21368202,0.85428753
0.28514257,3.08193663,0.00110371,0.05646455,0.01051563,0.21964399,1.21971619,2.03974352,0.20171970,0.81405283
0.29114557,2.93718700,0.00102026,0.05349256,0.01003994,0.20794404,1.16953644,1.95119236,0.18963464,0.77105780
0.29714857,2.78547209,0.00093658,0.05040830,0.00955378,0.19573221,1.11675020,1.85781507,0.17755132,0.72598585
0.30315158,2.62894755,0.00085380,0.04725375,0.00906318,0.18317057,1.06212448,1.76090948,0.16558920,0.67952690
0.30915458,2.46975952,0.00077293,0.04407002,0.00857404,0.17041975,1.00642805,1.66178748,0.15386058,0.63235880
0.31515758,2.30999104,0.00069485,0.04089633,0.00809195,0.15763525,0.95041122,1.56174200,0.14246858,0.58513030
0.32116058,2.15161274,0.00062030,0.03776915,0.00762214,0.14496427,0.89478685,1.46201587,0.13150543,0.53844604
0.32716358,1.99643996,0.00054989,0.03472150,0.00716932,0.13254289,0.84021321,1.36377350,0.12105111,0.49285418
0.33316658,1.84609732,0.00048407,0.03178235,0.00673762,0.12049384,0.78727949,1.26807663,0.11117240,0.44883677
0.33916958,1.70199209,0.00042315,0.02897631,0.00633052,0.10892486,0.73649441,1.17586498,0.10192234,0.40680324
0.34517259,1.56529693,0.00036732,0.02632338,0.00595081,0.09792764,0.68827837,1.08794236,0.09334016,0.36708682
0.35117559,1.43694193,0.00031664,0.02383897,0.00560062,0.08757736,0.64295937,1.00496856,0.08545163,0.32994393
0.35717859,1.31761600,0.00027105,0.02153398,0.00528138,0.07793285,0.60077257,0.92745713,0.07826987,0.29555618
0.36318159,1.20777670,0.00023041,0.01941510,0.00499393,0.06903719,0.56186355,0.85577868,0.07179653,0.26403478
0.36918459,1.10766755,0.00019452,0.01748517,0.00473858,0.06091876,0.52629473,0.79016932,0.06602327,0.23542680
0.37518759,1.01734144,0.00016310,0.01574362,0.00451519,0.05359272,0.49405459,0.73074332,0.06093347,0.20972291
0.38119060,0.93668876,0.00013583,0.01418705,0.00432331,0.04706261,0.46506908,0.67750932,0.05650418,0.18686616
0.38719360,0.86546834,0.00011239,0.01280972,0.00416225,0.04132223,0.43921445,0.63038875,0.05270801,0.16676120
0.39319660,0.80333980,0.00009242,0.01160416,0.00403127,0.03635747,0.41633097,0.58923562,0.04951512,0.14928369
0.39919960,0.74989541,0.00007557,0.01056171,0.00392964,0.03214822,0.39623659,0.55385635,0.04689500,0.13428923
0.40520260,0.70469010,0.00006149,0.00967303,0.00385678,0.02867007,0.37873995,0.52402872,0.04481804,0.12162177
0.41120560,0.66726830,0.00004987,0.00892857,0.00381232,0.02589586,0.36365221,0.49951889,0.04325695,0.11112094
0.41720860,0.63718637,0.00004041,0.00831893,0.00379615,0.02379702,0.35079701,0.48009574,0.04218767,0.10262831
0.42321161,0.61403008,0.00003284,0.00783523,0.00380850,0.02234459,0.34001823,0.46554190,0.04159003,0.09599230
0.42921461,0.59742647,0.00002693,0.00746927,0.00384986,0.02150999,0.33118539,0.45566104,0.04144803,0.09107181
0.43521761,0.58705006,0.00002249,0.00721373,0.00392103,0.02126546,0.32419638,0.45028135,0.04174962,0.08773843
0.44122061,0.58262355,0.00001935,0.00706224,0.00402298,0.02158421,0.31897781,0.44925519,0.04248623,0.08587746
0.44722361,0.58391347,0.00001740,0.00700933,0.00415682,0.02244037,0.31548293,0.45245528,0.04365192,0.08538782
0.45322661,0.59072161,0.00001657,0.00705041,0.00432362,0.02380861,0.31368757,0.45976787,0.04524229,0.08618097
0.45922961,0.60287306,0.00001681,0.00718163,0.00452431,0.02566374,0.31358456,0.47108366,0.04725318,0.08817912
0.46523262,0.62020216,0.00001814,0.00739972,0.00475955,0.02798008,0.31517694,0.48628722,0.04967930,0.09131294
0.47123562,0.64253734,0.00002060,0.00770187,0.00502953,0.03073085,0.31847070,0.50524579,0.05251281,0.09551903
0.47723862,0.66968639,0.00002430,0.00808548,0.00533387,0.03388758,0.32346743,0.52779848,0.05574208,0.10073738
0.48324162,0.70142308,0.00002936,0.00854806,0.00567149,0.03741956,0.33015759,0.55374663,0.05935052,0.10690899
0.48924462,0.73747641,0.00003596,0.00908707,0.00604050,0.04129349,0.33851465,0.58284629,0.06331578,0.11397396
0.49524762,0.77752323,0.00004433,0.00969978,0.00643814,0.04547329,0.34849069,0.61480342,0.06760922,0.12187017
0.50125063,0.82118508,0.00005473,0.01038327,0.00686077,0.04992010,0.36001362,0.64927237,0.07219579,0.13053255
0.50725363,0.86802941,0.00006746,0.01113437,0.00730385,0.05459255,0.37298623,0.68585783,0.07703432,0.13989326
0.51325663,0.91757539,0.00008287,0.01194965,0.00776204,0.05944725,0.38728701,0.72412050,0.08207828,0.14988248
0.51925963,0.96930402,0.00010133,0.01282557,0.00822926,0.06443947,0.40277278,0.76358610,0.08727681,0.16043000
0.52526263,1.02267187,0.00012323,0.01375849,0.00869888,0.06952406,0.41928272,0.80375742,0.09257622,0.17146739
0.53126563,1.07712780,0.00014899,0.01474480,0.00916387,0.07465640,0.43664361,0.84412866,0.09792167,0.18293056
0.53726863,1.13213131,0.00017904,0.01578107,0.00961700,0.07979352,0.45467563,0.88420135,0.10325906,0.19476257
0.54327164,1.18717149,0.00021380,0.01686408,0.01005110,0.08489507,0.47319858,0.92350075,0.10853693,0.20691644
0.54927464,1.24178505,0.00025365,0.01799096,0.01045923,0.08992433,0.49203766,0.96159179,0.11370833,0.21935759
0.55527764,1.29557224,0.00029896,0.01915918,0.01083495,0.09484894,0.51102859,0.99809345,0.11873250,0.23206586
0.56128064,1.34820929,0.00035003,0.02036654,0.01117249,0.09964148,0.53002150,1.03269061,0.12357620,0.24503664
0.56728364,1.39945639,0.00040711,0.02161109,0.01146694,0.10427969,0.54888337,1.06514260,0.12821470,0.25828108
0.57328664,1.44916046,0.00047033,0.02289094,0.01171439,0.10874638,0.56749875,1.09528766,0.13263222,0.27182509
0.57928964,1.49725212,0.00053973,0.02420411,0.01191201,0.11302906,0.58576873,1.12304308,0.13682191,0.28570719
0.58529265,1.54373710,0.00061522,0.02554820,0.01205810,0.11711918,0.60360821,1.14840081,0.14078521,0.29997509
0.59129565,1.58868207,0.00069660,0.02692013,0.01215207,0.12101109,0.62094172,1.17141871,0.14453080,0.31468114
0.59729865,1.63219601,0.00078350,0.02831578,0.01219443,0.12470085,0.63769814,1.19220807,0.14807291,0.32987679
0.60330165,1.67440797,0.00087543,0.02972971,0.01218664,0.12818483,0.65380486,1.21091798,0.15142947,0.34560637
0.60930465,1.71544273,0.00097175,0.03115484,0.01213099,0.13145833,0.66918180,1.22771762,0.15461978,0.36190046
0.61530765,1.75539598,0.00107173,0.03258228,0.01203045,0.13451426,0.68373595,1.24277762,0.15766225,0.37876921
0.62131066,1.79431068,0.00117449,0.03400115,0.01188849,0.13734199,0.69735697,1.25625165,0.16057204,0.39619614
0.62731366,1.83215635,0.00127914,0.03539856,0.01170891,0.13992652,0.70991443,1.26825955,0.16335895,0.41413266
0.63331666,1.86881278,0.00138471,0.03675977,0.01149562,0.14224799,0.72125692,1.27887298,0.16602556,0.43249391
0.63931966,1.90405950,0.00149027,0.03806842,0.01125253,0.14428166,0.73121347,1.28810481,0.16856594,0.45115605
0.64532266,1.93757197,0.00159494,0.03930689,0.01098337,0.14599828,0.73959730,1.29590275,0.17096475,0.46995553
0.65132566,1.96892501,0.00169794,0.04045687,0.01069162,0.14736504,0.74621182,1.30214782,0.17319708,0.48869032
0.65732866,1.99760357,0.00179869,0.04149997,0.01038041,0.14834681,0.75085866,1.30665780,0.17522887,0.50712323
0.66333167,2.02302040,0.00189679,0.04241847,0.01005250,0.14890786,0.75334727,1.30919540,0.17701796,0.52498739
0.66933467,2.04453979,0.00199212,0.04319608,0.00971029,0.14901379,0.75350554,1.30948079,0.17851574,0.54199357
0.67533767,2.06150613,0.00208488,0.04381872,0.00935582,0.14863361,0.75119083,1.30720761,0.17966922,0.55783913
0.68134067,2.07327559,0.00217556,0.04427530,0.00899085,0.14774190,0.74630056,1.30206150,0.18042358,0.57221827
0.68734367,2.07924935,0.00226504,0.04455835,0.00861692,0.14632077,0.73878185,1.29374007,0.18072485,0.58483297
0.69334667,2.07890615,0.00235449,0.04466460,0.00823544,0.14436167,0.72863926,1.28197304,0.18052271,0.59540422
0.69934967,2.07183259,0.00244545,0.04459535,0.00784778,0.14186679,0.71594033,1.26654133,0.17977322,0.60368303
0.70535268,2.05774919,0.00253969,0.04435667,0.00745534,0.13885002,0.70081829,1.24729398,0.17844132,0.60946044
0.71135568,2.03653085,0.00263924,0.04395937,0.00705963,0.13533744,0.68347168,1.22416205,0.17650294,0.61257634
0.71735868,2.00822063,0.00274624,0.04341880,0.00666235,0.13136718,0.66416096,1.19716847,0.17394668,0.61292643
0.72336168,1.97303588,0.00286292,0.04275440,0.00626539,0.12698879,0.64320199,1.16643371,0.17077491,0.61046709
0.72936468,1.93136674,0.00299143,0.04198906,0.00587084,0.12226212,0.62095684,1.13217669,0.16700430,0.60521791
0.73536768,1.88376702,0.00313374,0.04114833,0.00548106,0.11725571,0.59782239,1.09471125,0.16266569,0.59726172
0.74137069,1.83093809,0.00329157,0.04025953,0.00509858,0.11204480,0.57421715,1.05443837,0.15780344,0.58674228
0.74737369,1.77370685,0.00346620,0.03935073,0.00472611,0.10670921,0.55056728,1.01183478,0.15247414,0.57385963
0.75337669,1.71299904,0.00365844,0.03844974,0.00436648,0.10133096,0.52729229,0.96743856,0.14674496,0.55886350
0.75937969,1.64980939,0.00386846,0.03758313,0.00402262,0.09599200,0.50479126,0.92183279,0.14069159,0.54204509
0.76538269,1.58517034,0.00409578,0.03677534,0.00369747,0.09077204,0.48343038,0.87562801,0.13439595,0.52372762
0.77138569,1.52012090,0.00433918,0.03604787,0.00339395,0.08574653,0.46353222,0.82944453,0.12794377,0.50425622
0.77738869,1.45567713,0.00459668,0.03541870,0.00311494,0.08098509,0.44536738,0.78389544,0.12142218,0.48398760
0.78339170,1.39280575,0.00486558,0.03490184,0.00286322,0.07655022,0.42914873,0.73957102,0.11491745,0.46327994
0.78939470,1.33240184,0.00514248,0.03450716,0.00264145,0.07249643,0.41502857,0.69702529,0.10851282,0.44248352
0.79539770,1.27527133,0.00542334,0.03424034,0.00245218,0.06886990,0.40309847,0.65676500,0.10228679,0.42193242
0.80140070,1.22211885,0.00570363,0.03410313,0.00229782,0.06570836,0.39339193,0.61924145,0.09631160,0.40193742
0.80740370,1.17354083,0.00597842,0.03409370,0.00218066,0.06304150,0.38588924,0.58484500,0.09065221,0.38278057
0.81340670,1.13002358,0.00624257,0.03420725,0.00210287,0.06089159,0.38052434,0.55390231,0.08536557,0.36471117
0.81940970,1.09194579,0.00649089,0.03443658,0.00206649,0.05927429,0.37719310,0.52667597,0.08050031,0.34794339
0.82541271,1.05958452,0.00671830,0.03477291,0.00207345,0.05819965,0.37576235,0.50336598,0.07609677,0.33265522
0.83141571,1.03312385,0.00692004,0.03520657,0.00212557,0.05767310,0.37607925,0.48411284,0.07218728,0.31898865
0.83741871,1.01266482,0.00709181,0.03572775,0.00222449,0.05769639,0.37798030,0.46900143,0.06879672,0.30705088
0.84342171,0.99823594,0.00722994,0.03632717,0.00237169,0.05826837,0.38129959,0.45806545,0.06594311,0.29691613
0.84942471,0.98980304,0.00733153,0.03699660,0.00256841,0.05938560,0.38587582,0.45129173,0.06363845,0.28862792
0.85542771,0.98727781,0.00739450,0.03772928,0.00281561,0.06104277,0.39155783,0.44862414,0.06188942,0.28220147
0.86143072,0.99052430,0.00741770,0.03852020,0.00311387,0.06323271,0.39820846,0.44996684,0.06069818,0.27762604
0.86743372,0.99936330,0.00740092,0.03936620,0.00346331,0.06594632,0.40570674,0.45518673,0.06006294,0.27486705
0.87343672,1.01357435,0.00734484,0.04026590,0.00386352,0.06917216,0.41394843,0.46411499,0.05997858,0.27386784
0.87943972,1.03289568,0.00725104,0.04121952,0.00431344,0.07289585,0.42284513,0.47654808,0.06043699,0.27455108
0.88544272,1.05702265,0.00712189,0.04222855,0.00481132,0.07709944,0.43232237,0.49224812,0.06142741,0.27681988
0.89144572,1.08560520,0.00696039,0.04329538,0.00535459,0.08176060,0.44231683,0.51094332,0.06293659,0.28055867
0.89744872,1.11824524,0.00677014,0.04442283,0.00593989,0.08685197,0.45277322,0.53232849,0.06494884,0.28563400
0.90345173,1.15449466,0.00655507,0.04561369,0.00656299,0.09234053,0.46364118,0.55606622,0.06744610,0.29189547
0.90945473,1.19385491,0.00631939,0.04687024,0.00721881,0.09818717,0.47487244,0.58178905,0.07040786,0.29917690
0.91545773,1.23577866,0.00606739,0.04819389,0.00790151,0.10434655,0.48641870,0.60910277,0.07381120,0.30729795
0.92146073,1.27967415,0.00580330,0.04958483,0.00860452,0.11076716,0.49823023,0.63759119,0.07763077,0.31606633
0.92746373,1.32491241,0.00553115,0.05104179,0.00932072,0.11739176,0.51025535,0.66682233,0.08183884,0.32528064
0.93346673,1.37083741,0.00525470,0.05256188,0.01004251,0.12415809,0.52244083,0.69635590,0.08640539,0.33473385
0.93946973,1.41677872,0.00497734,0.05414052,0.01076209,0.13099982,0.53473295,0.72575201,0.09129825,0.34421739
0.94547274,1.46206628,0.00470200,0.05577150,0.01147158,0.13784784,0.54707908,0.75458053,0.09648332,0.35352575
0.95147574,1.50604641,0.00443116,0.05744704,0.01216325,0.14463157,0.55942955,0.78243087,0.10192472,0.36246133
0.95747874,1.54809817,0.00416684,0.05915793,0.01282975,0.15128049,0.57173936,0.80892147,0.10758504,0.37083939
0.96348174,1.58764912,0.00391060,0.06089367,0.01346428,0.15772561,0.58396951,0.83370865,0.11342548,0.37849281
0.96948474,1.62418938,0.00366355,0.06264265,0.01406073,0.16390092,0.59608764,0.85649406,0.11940603,0.38527643
0.97548774,1.65728318,0.00342644,0.06439227,0.01461389,0.16974463,0.60806772,0.87703055,0.12548554,0.39107060
0.98149075,1.68657719,0.00319971,0.06612905,0.01511946,0.17520029,0.61988876,0.89512585,0.13162171,0.39578393
0.98749375,1.71180502,0.00298353,0.06783874,0.01557415,0.18021762,0.63153237,0.91064404,0.13777114,0.39935491
0.99349675,1.73278789,0.00277784,0.06950631,0.01597567,0.18475309,0.64297943,0.92350460,0.14388921,0.40175238
0.99949975,1.74943132,0.00258249,0.07111603,0.01632266,0.18877021,0.65420592,0.93367933,0.14993013,0.40297487
1.00550275,1.76171852,0.00239720,0.07265147,0.01661461,0.19223964,0.66517843,0.94118719,0.15584688,0.40304881
1.01150575,1.76970092,0.00222166,0.07409556,0.01685174,0.19513903,0.67584954,0.94608774,0.16159140,0.40202586
1.01750875,1.77348688,0.00205555,0.07543066,0.01703484,0.19745281,0.68615370,0.94847346,0.16711486,0.39997946
1.02351176,1.77322953,0.00189856,0.07663874,0.01716511,0.19917179,0.69600391,0.94846176,0.17236818,0.39700094
1.02951476,1.76911480,0.00175041,0.07770162,0.01724401,0.20029283,0.70528974,0.94618713,0.17730280,0.39319549
1.03551776,1.76135074,0.00161087,0.07860129,0.01727307,0.20081855,0.71387701,0.94179417,0.18187174,0.38867815
1.04152076,1.75015892,0.00147972,0.07932041,0.01725382,0.20075707,0.72160930,0.93543185,0.18603088,0.38357028
1.04752376,1.73576871,0.00135680,0.07984286,0.01718764,0.20012195,0.72831153,0.92724958,0.18974066,0.37799660
1.05352676,1.71841475,0.00124198,0.08015437,0.01707577,0.19893223,0.73379543,0.91739515,0.19296781,0.37208295
1.05952976,1.69833776,0.00113511,0.08024323,0.01691927,0.19721257,0.73786681,0.90601472,0.19568740,0.36595500
1.06553277,1.67578846,0.00103610,0.08010103,0.01671907,0.19499358,0.74033424,0.89325470,0.19788486,0.35973772
1.07153577,1.65103416,0.00094483,0.07972340,0.01647603,0.19231205,0.74101861,0.87926526,0.19955792,0.35355574
1.07753877,1.62436708,0.00086117,0.07911062,0.01619110,0.18921125,0.73976316,0.86420501,0.20071847,0.34753430
1.08354177,1.59611362,0.00078501,0.07826822,0.01586544,0.18574116,0.73644318,0.84824641,0.20139399,0.34180061
1.08954477,1.56664334,0.00071621,0.07720729,0.01550053,0.18195842,0.73097484,0.83158114,0.20162861,0.33648546
1.09554777,1.53637663,0.00065463,0.07594472,0.01509839,0.17792618,0.72332260,0.81442491,0.20148356,0.33172466
1.10155078,1.50578998,0.00060013,0.07450316,0.01466168,0.17371350,0.71350460,0.79702120,0.20103695,0.32766013
1.10755378,1.47541788,0.00055257,0.07291068,0.01419380,0.16939460,0.70159564,0.77964318,0.20038290,0.32444039
1.11355678,1.44585082,0.00051180,0.07120028,0.01369898,0.16504759,0.68772760,0.76259359,0.19962979,0.32222010
1.11955978,1.41772876,0.00047771,0.06940907,0.01318231,0.16075298,0.67208713,0.74620224,0.19889779,0.32115871
1.12556278,1.39173014,0.00045019,0.06757727,0.01264971,0.15659188,0.65491076,0.73082109,0.19831574,0.32141792
1.13156578,1.36855652,0.00042915,0.06574705,0.01210789,0.15264390,0.63647761,0.71681687,0.19801724,0.32315808
1.13756878,1.34891343,0.00041452,0.06396117,0.01156416,0.14898495,0.61710021,0.70456167,0.19813639,0.32653358
1.14357179,1.33348815,0.00040623,0.06226158,0.01102634,0.14568500,0.59711386,0.69442163,0.19880301,0.33168734
1.14957479,1.32292557,0.00040425,0.06068801,0.01050252,0.14280582,0.57686520,0.68674459,0.20013776,0.33874468
1.15557779,1.31780307,0.00040853,0.05927660,0.01000084,0.14039898,0.55670052,0.68184695,0.20224728,0.34780683
1.16158079,1.31860603,0.00041902,0.05805860,0.00952923,0.13850403,0.53695456,0.68000072,0.20521942,0.35894440
1.16758379,1.32570484,0.00043566,0.05705925,0.00909520,0.13714709,0.51794025,0.68142120,0.20911903,0.37219123
1.17358679,1.33933509,0.00045836,0.05629692,0.00870557,0.13633992,0.49994001,0.68625620,0.21398425,0.38753886
1.17958979,1.35958173,0.00048700,0.05578242,0.00836624,0.13607945,0.48319890,0.69457714,0.21982363,0.40493208
1.18559280,1.38636823,0.00052141,0.05551866,0.00808207,0.13634783,0.46791989,0.70637272,0.22661419,0.42426586
1.19159580,1.41945153,0.00056139,0.05550057,0.00785668,0.13711318,0.45426142,0.72154557,0.23430051,0.44538383
1.19759880,1.45842317,0.00060668,0.05571531,0.00769237,0.13833064,0.44233713,0.73991200,0.24279498,0.46807867
1.20360180,1.50271674,0.00065698,0.05614284,0.00759007,0.13994418,0.43221763,0.76120509,0.25197924,0.49209448
1.20960480,1.55162153,0.00071197,0.05675669,0.00754937,0.14188861,0.42393414,0.78508104,0.26170677,0.51713104
1.21560780,1.60430210,0.00077131,0.05752499,0.00756859,0.14409211,0.41748340,0.81112861,0.27180660,0.54285018
1.22161081,1.65982292,0.00083466,0.05841174,0.00764483,0.14647892,0.41283372,0.83888124,0.28208804,0.56888390
1.22761381,1.71717722,0.00090172,0.05937821,0.00777419,0.14897215,0.40993144,0.86783149,0.29234632,0.59484404
1.23361681,1.77531901,0.00097224,0.06038441,0.00795195,0.15149674,0.40870759,0.89744714,0.30236884,0.62033332
1.23961981,1.83319684,0.00104609,0.06139070,0.00817276,0.15398217,0.40908411,0.92718835,0.31194193,0.64495715
1.24562281,1.88978803,0.00112327,0.06235924,0.00843088,0.15636509,0.41097942,0.95652511,0.32085783,0.66833591
1.25162581,1.94413183,0.00120395,0.06325551,0.00872045,0.15859156,0.41431294,0.98495423,0.32892154,0.69011707
1.25762881,1.99536018,0.00128852,0.06404962,0.00903566,0.16061896,0.41900838,1.01201517,0.33595739,0.70998680
1.26363182,2.04272459,0.00137759,0.06471741,0.00937104,0.16241736,0.42499566,1.03730395,0.34181497,0.72768024
1.26963482,2.08561813,0.00147207,0.06524144,0.00972157,0.16397039,0.43221138,1.06048457,0.34637416,0.74299038
1.27563782,2.12359127,0.00157311,0.06561154,0.01008288,0.16527548,0.44059807,1.08129738,0.34954909,0.75577463
1.28164082,2.15636111,0.00168215,0.06582521,0.01045131,0.16634363,0.45010202,1.09956403,0.35129081,0.76595910
1.28764382,2.18381336,0.00180086,0.06588765,0.01082402,0.16719840,0.46067031,1.11518877,0.35158851,0.77354019
1.29364682,2.20599706,0.00193117,0.06581144,0.01119894,0.16787453,0.47224688,1.12815610,0.35046931,0.77858328
1.29964982,2.22311232,0.00207516,0.06561601,0.01157475,0.16841590,0.48476834,1.13852484,0.34799655,0.78121877
1.30565283,2.23549164,0.00223500,0.06532673,0.01195078,0.16887317,0.49815945,1.14641907,0.34426665,0.78163532
1.31165583,2.24357577,0.00241288,0.06497381,0.01232690,0.16930104,0.51232894,1.15201624,0.33940478,0.78007087
1.31765883,2.24788536,0.00261091,0.06459103,0.01270328,0.16975524,0.52716571,1.15553332,0.33355942,0.77680156
1.32366183,2.24898981,0.00283097,0.06421428,0.01308027,0.17028951,0.54253585,1.15721159,0.32689617,0.77212940
1.32966483,2.24747504,0.00307463,0.06388008,0.01345816,0.17095255,0.55828069,1.15730102,0.31959105,0.76636893
1.33566783,2.24391178,0.00334298,0.06362405,0.01383697,0.17178520,0.57421606,1.15604495,0.31182362,0.75983383
1.34167084,2.23882604,0.00363655,0.06347955,0.01421626,0.17281784,0.59013287,1.15366615,0.30377036,0.75282395
1.34767384,2.23267341,0.00395516,0.06347632,0.01459500,0.17406833,0.60579912,1.15035484,0.29559841,0.74561348
1.35367684,2.22581846,0.00429783,0.06363943,0.01497138,0.17554040,0.62096338,1.14625941,0.28746014,0.73844083
1.35967984,2.21852034,0.00466270,0.06398843,0.01534275,0.17722275,0.63535954,1.14148041,0.27948878,0.73150068
