energy_ev,total_up,C_s_up,C_p_up,Hf_p_up,Hf_d_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
-3.23261631,4.40921640,0.01259926,0.89138595,2.10679195,1.23500920,1.17412184,0.88678746,2.61475828,0.00000000
-3.22661331,4.21731585,0.01169928,0.85160388,2.01227667,1.17580660,1.11734436,0.86766277,2.50982361,0.00000000
-3.22061031,4.02629271,0.01084313,0.81227681,1.92059159,1.11600624,1.06069803,0.84761254,2.40463045,0.00000000
-3.21460730,3.83867756,0.01003683,0.77409948,1.83335284,1.05641405,1.00480577,0.82689739,2.30038480,0.00000000
-3.20860430,3.65692511,0.00928555,0.73775142,1.75212986,0.99782001,0.95027590,0.80579526,2.19826521,0.00000000
-3.20260130,3.48336978,0.00859352,0.70388187,1.67841220,0.94098219,0.89769269,0.78459778,2.09940528,0.00000000
-3.19659830,3.32018457,0.00796400,0.67309556,1.61357787,0.88661188,0.84760742,0.76360606,2.00487721,0.00000000
-3.19059530,3.16934385,0.00739931,0.64593946,1.55886397,0.83536033,0.80053019,0.74312585,1.91567655,0.00000000
-3.18459230,3.03259063,0.00690086,0.62289115,1.51534041,0.78780726,0.75692237,0.72346209,1.83270817,0.00000000
-3.17858929,2.91140869,0.00646917,0.60434891,1.48388720,0.74445135,0.71719007,0.70491307,1.75677371,0.00000000
-3.17258629,2.80700014,0.00610398,0.59062373,1.46517614,0.70570299,0.68167844,0.68776420,1.68856034,0.00000000
-3.16658329,2.72026859,0.00580432,0.58193363,1.45965717,0.67187919,0.65066713,0.67228168,1.62863130,0.00000000
-3.16058029,2.65180835,0.00556862,0.57840024,1.46754992,0.64320084,0.62436671,0.65870625,1.57741827,0.00000000
-3.15457729,2.60189985,0.00539480,0.58004776,1.48884060,0.61979223,0.60291639,0.64724725,1.53521572,0.00000000
-3.14857429,2.57051138,0.00528038,0.58680435,1.52328442,0.60168274,0.58638287,0.63807722,1.50217767,0.00000000
-3.14257129,2.55730709,0.00522262,0.59850572,1.57041336,0.58881059,0.57476045,0.63132733,1.47831682,0.00000000
-3.13656828,2.56166125,0.00521853,0.61490103,1.62954925,0.58102846,0.56797241,0.62708367,1.46350633,0.00000000
-3.13056528,2.58267826,0.00526502,0.63566067,1.69982163,0.57811078,0.56587357,0.62538485,1.45748428,0.00000000
-3.12456228,2.61921805,0.00535895,0.66038575,1.78018988,0.57976233,0.56825414,0.62622069,1.45986077,0.00000000
-3.11855928,2.66992619,0.00549716,0.68861899,1.86946898,0.58562805,0.57484458,0.62953233,1.47012765,0.00000000
-3.11255628,2.73326784,0.00567651,0.71985669,1.96635809,0.59530352,0.58532157,0.63521361,1.48767043,0.00000000
-3.10655328,2.80756455,0.00589389,0.75356127,2.06947091,0.60834595,0.59931483,0.64311372,1.51178241,0.00000000
-3.10055028,2.89103288,0.00614623,0.78917412,2.17736704,0.62428529,0.61641464,0.65304100,1.54168028,0.00000000
-3.09454727,2.98182374,0.00643044,0.82612825,2.28858310,0.64263512,0.63618002,0.66476773,1.57652092,0.00000000
-3.08854427,3.07806117,0.00674338,0.86386047,2.40166286,0.66290314,0.65814710,0.67803579,1.61541896,0.00000000
-3.08254127,3.17787958,0.00708181,0.90182259,2.51518539,0.68460086,0.68183782,0.69256284,1.65746438,0.00000000
-3.07653827,3.27945848,0.00744235,0.93949156,2.62779040,0.70725232,0.70676844,0.70804903,1.70173985,0.00000000
-3.07053527,3.38105370,0.00782138,0.97637808,2.73820020,0.73040179,0.73245791,0.72418380,1.74733734,0.00000000
-3.06453227,3.48102466,0.00821501,1.01203374,2.84523786,0.75362019,0.75843576,0.74065273,1.79337347,0.00000000
-3.05852926,3.57785719,0.00861904,1.04605642,2.94784135,0.77651029,0.78424949,0.75714424,1.83900361,0.00000000
-3.05252626,3.67018167,0.00902894,1.07809411,3.04507350,0.79871065,0.80947121,0.77335584,1.88343419,0.00000000
-3.04652326,3.75678663,0.00943981,1.10784710,3.13612827,0.81989841,0.83370351,0.78900007,1.92593343,0.00000000
-3.04052026,3.83662799,0.00984646,1.13506885,3.22033340,0.83979104,0.85658458,0.80380976,1.96584020,0.00000000
-3.03451726,3.90883445,0.01024344,1.15956553,3.29715022,0.85814722,0.87779233,0.81754271,2.00257135,0.00000000
-3.02851426,3.97270953,0.01062511,1.18119470,3.36617112,0.87476694,0.89704777,0.82998564,2.03562732,0.00000000
-3.02251126,4.02773092,0.01098580,1.19986331,3.42711551,0.88949120,0.91411748,0.84095746,2.06459647,0.00000000
-3.01650825,4.07354785,0.01131994,1.21552523,3.47982484,0.90220124,0.92881538,0.85031177,2.08915803,0.00000000
-3.01050525,4.10997699,0.01162221,1.22817869,3.52425752,0.91281773,0.94100369,0.85793860,2.10908402,0.00000000
-3.00450225,4.13699751,0.01188775,1.23786383,3.56048407,0.92129977,0.95059335,0.86376540,2.12424013,0.00000000
-2.99849925,4.15474568,0.01211232,1.24466043,3.58868314,0.92764408,0.95754373,0.86775734,2.13458571,0.00000000
-2.99249625,4.16350930,0.01229254,1.24868604,3.60913840,0.93188417,0.96186193,0.86991689,2.14017286,0.00000000
-2.98649325,4.16372189,0.01242601,1.25009448,3.62223652,0.93408964,0.96360156,0.87028266,2.14114469,0.00000000
-2.98049025,4.15595687,0.01251148,1.24907473,3.62846586,0.93436549,0.96286113,0.86892771,2.13773263,0.00000000
-2.97448724,4.14092125,0.01254898,1.24584998,3.62841569,0.93285133,0.95978197,0.86595724,2.13025273,0.00000000
-2.96848424,4.11944856,0.01253988,1.24067684,3.62277531,0.92972039,0.95454586,0.86150576,2.11910098,0.00000000
-2.96248124,4.09249082,0.01248694,1.23384439,3.61233243,0.92517815,0.94737223,0.85573395,2.10474736,0.00000000
-2.95647824,4.06110883,0.01239427,1.22567282,3.59797012,0.91946052,0.93851494,0.84882505,2.08772879,0.00000000
-2.95047524,4.02646055,0.01226730,1.21651147,3.58066171,0.91283119,0.92825868,0.84098116,2.06864076,0.00000000
-2.94447224,3.98978731,0.01211260,1.20673613,3.56146291,0.90557838,0.91691501,0.83241932,2.04812784,0.00000000
-2.93846923,3.95239737,0.01193776,1.19674521,3.54150067,0.89801064,0.90481781,0.82336766,2.02687295,0.00000000
-2.93246623,3.91564712,0.01175120,1.18695487,3.52195858,0.89045174,0.89231848,0.81406149,2.00558572,0.00000000
-2.92646323,3.88091968,0.01156188,1.17779296,3.50405856,0.88323484,0.87978060,0.80473962,1.98498999,0.00000000
-2.92046023,3.84960145,0.01137911,1.16969187,3.48903914,0.87669583,0.86757424,0.79564081,1.96581072,0.00000000
-2.91445723,3.82305699,0.01121223,1.16308037,3.47813082,0.87116618,0.85606992,0.78700045,1.94876068,0.00000000
-2.90845423,3.80260283,0.01107041,1.15837476,3.47252906,0.86696549,0.84563234,0.77904742,1.93452711,0.00000000
-2.90245123,3.78948113,0.01096237,1.15596955,3.47336607,0.86439399,0.83661393,0.77200124,1.92375877,0.00000000
-2.89644822,3.78483392,0.01089619,1.15622810,3.48168234,0.86372532,0.82934828,0.76606929,1.91705368,0.00000000
-2.89044522,3.78967898,0.01087911,1.15947359,3.49839936,0.86519995,0.82414381,0.76144425,1.91494789,0.00000000
-2.88444222,3.80488820,0.01091743,1.16598082,3.52429464,0.86901954,0.82127753,0.75830159,1.91790559,0.00000000
-2.87843922,3.83116934,0.01101639,1.17596907,3.55998044,0.87534248,0.82098928,0.75679720,1.92631074,0.00000000
-2.87243622,3.86905186,0.01118015,1.18959669,3.60588721,0.88428087,0.82347650,0.75706496,1.94046056,0.00000000
-2.86643322,3.91887743,0.01141179,1.20695735,3.66225272,0.89589915,0.82888979,0.75921442,1.96056091,0.00000000
-2.86043022,3.98079543,0.01171340,1.22807839,3.72911734,0.91021434,0.83732921,0.76332851,1.98672368,0.00000000
-2.85442721,4.05476351,0.01208614,1.25292127,3.80632589,0.92719794,0.84884170,0.76946135,2.01896623,0.00000000
-2.84842421,4.14055306,0.01253038,1.28138402,3.89353569,0.94677928,0.86341954,0.77763624,2.05721278,0.00000000
-2.84242121,4.23775908,0.01304584,1.31330559,3.99023056,0.96885015,0.88099995,0.78784390,2.10129758,0.00000000
-2.83641821,4.34581379,0.01363174,1.34847165,4.09573952,0.99327043,0.90146596,0.80004107,2.15096975,0.00000000
-2.83041521,4.46400316,0.01428694,1.38662172,4.20925929,1.01987415,0.92464838,0.81414958,2.20589944,0.00000000
-2.82441221,4.59148511,0.01501005,1.42745684,4.32987903,1.04847579,0.95032891,0.83005601,2.26568502,0.00000000
-2.81840920,4.72730855,0.01579953,1.47064750,4.45660568,1.07887625,0.97824438,0.84761205,2.32986102,0.00000000
-2.81240620,4.87043185,0.01665375,1.51584130,4.58838847,1.11086805,1.00809171,0.86663553,2.39790635,0.00000000
-2.80640320,5.01974005,0.01757096,1.56266980,4.72414109,1.14423956,1.03953382,0.88691235,2.46925256,0.00000000
-2.80040020,5.17405961,0.01854928,1.61075425,4.86276024,1.17877773,1.07220592,0.90819915,2.54329176,0.00000000
-2.79439720,5.33217047,0.01958657,1.65970999,5.00313973,1.21426945,1.10572228,0.93022679,2.61938397,0.00000000
-2.78839420,5.49281480,0.02068032,1.70914926,5.14417965,1.25050126,1.13968303,0.95270455,2.69686363,0.00000000
-2.78239120,5.65470268,0.02182747,1.75868253,5.28479047,1.28725762,1.17368102,0.97532496,2.77504526,0.00000000
-2.77638819,5.81651496,0.02302423,1.80791856,5.42389271,1.32431788,1.20730839,0.99776913,2.85322823,0.00000000
-2.77038519,5.97690406,0.02426585,1.85646337,5.56041275,1.36145249,1.24016276,1.01971242,2.93070062,0.00000000
-2.76438219,6.13449356,0.02554649,1.90391855,5.69327630,1.39841856,1.27185291,1.04083035,3.00674263,0.00000000
-2.75837919,6.28787784,0.02685902,1.94987950,5.82140079,1.43495565,1.30200389,1.06080452,3.08062947,0.00000000
-2.75237619,6.43562289,0.02819493,1.99393398,5.94368839,1.47078201,1.33026146,1.07932843,3.15163444,0.00000000
-2.74637319,6.57626964,0.02954432,2.03566146,6.05902121,1.50559205,1.35629587,1.09611301,3.21903237,0.00000000
-2.74037019,6.70834072,0.03089588,2.07463381,6.16626012,1.53905527,1.37980509,1.11089181,3.28210388,0.00000000
-2.73436718,6.83035184,0.03223708,2.11041752,6.26424841,1.57081723,1.40051742,1.12342568,3.34014086,0.00000000
-2.72836418,6.94082794,0.03355435,2.14257770,6.35182083,1.60050265,1.41819361,1.13350685,3.39245347,0.00000000
-2.72236118,7.03832468,0.03483335,2.17068395,6.42781855,1.62772088,1.43262860,1.14096241,3.43837881,0.00000000
-2.71635818,7.12145467,0.03605939,2.19431782,6.49110951,1.65207348,1.44365289,1.14565707,3.47729135,0.00000000
-2.71035518,7.18891789,0.03721785,2.21308175,6.54061361,1.67316383,1.45113373,1.14749529,3.50861498,0.00000000
-2.70435218,7.23953514,0.03829461,2.22660895,6.57533150,1.69060839,1.45497599,1.14642255,3.53183642,0.00000000
-2.69834917,7.27228299,0.03927657,2.23457379,6.59437524,1.70404888,1.45512291,1.14242599,3.54651953,0.00000000
-2.69234617,7.28632861,0.04015211,2.23670206,6.59699930,1.71316506,1.45155662,1.13553424,3.55231990,0.00000000
-2.68634317,7.28106243,0.04091154,2.23278054,6.58262976,1.71768714,1.44429851,1.12581654,3.54899901,0.00000000
-2.68034017,7.25612688,0.04154741,2.22266535,6.55089005,1.71740744,1.43340915,1.11338104,3.53643711,0.00000000
-2.67433717,7.21143942,0.04205483,2.20628853,6.50162156,1.71219035,1.41898803,1.09837245,3.51464414,0.00000000
-2.66833417,7.14720826,0.04243164,2.18366253,6.43489765,1.70198024,1.40117277,1.08096893,3.48376770,0.00000000
-2.66233117,7.06393970,0.04267841,2.15488236,6.35103052,1.68680680,1.38013780,1.06137823,3.44409749,0.00000000
-2.65632816,6.96243635,0.04279839,2.12012531,6.25057013,1.66678746,1.35609250,1.03983334,3.39606572,0.00000000
-2.65032516,6.84378599,0.04279731,2.07964825,6.13429561,1.64212674,1.32927868,1.01658749,3.34024298,0.00000000
-2.64432216,6.70934131,0.04268305,2.03378279,6.00319948,1.61311268,1.29996746,0.99190873,3.27732966,0.00000000
-2.63831916,6.56069142,0.04246522,1.98292850,5.85846574,1.58011031,1.26845551,0.96607430,3.20814287,0.00000000
-2.63231616,6.39962617,0.04215472,1.92754467,5.70144312,1.54355267,1.23506070,0.93936473,3.13359929,0.00000000
-2.62631316,6.22809497,0.04176320,1.86814098,5.53361494,1.50392965,1.20011735,0.91205812,3.05469459,0.00000000
-2.62031016,6.04816179,0.04130252,1.80526755,5.35656716,1.46177541,1.16397109,0.88442461,2.97248025,0.00000000
-2.61430715,5.86195838,0.04078423,1.73950482,5.17195617,1.41765461,1.12697353,0.85672126,2.88803849,0.00000000
-2.60830415,5.67163741,0.04021918,1.67145358,4.98147762,1.37214843,1.08947692,0.82918768,2.80245671,0.00000000
-2.60230115,5.47932765,0.03961703,1.60172552,4.78683763,1.32584064,1.05182893,0.80204233,2.71680216,0.00000000
-2.59629815,5.28709248,0.03898605,1.53093449,4.58972692,1.27930439,1.01436761,0.77547985,2.63209799,0.00000000
-2.59029515,5.09689321,0.03833293,1.45968857,4.39179876,1.23309013,0.97741694,0.74966935,2.54930170,0.00000000
-2.58429215,4.91055811,0.03766266,1.38858309,4.19465058,1.18771501,0.94128267,0.72475381,2.46928647,0.00000000
-2.57828914,4.72975774,0.03697867,1.31819447,3.99980946,1.14365402,0.90624893,0.70085047,2.39282624,0.00000000
-2.57228614,4.55598674,0.03628292,1.24907491,3.80872086,1.10133302,0.87257530,0.67805217,2.32058469,0.00000000
-2.56628314,4.39055204,0.03557621,1.18174772,3.62274032,1.06112360,0.84049463,0.65642953,2.25310839,0.00000000
-2.56028014,4.23456696,0.03485845,1.11670322,3.44312721,1.02333995,0.81021135,0.63603374,2.19082395,0.00000000
-2.55427714,4.08895062,0.03412904,1.05439508,3.27104016,0.98823736,0.78190041,0.61689980,2.13403898,0.00000000
-2.54827414,3.95443175,0.03338724,0.99523697,3.10753321,0.95601245,0.75570661,0.59904987,2.08294644,0.00000000
-2.54227114,3.83155611,0.03263255,0.93959950,2.95355246,0.92680463,0.73174444,0.58249670,2.03763179,0.00000000
-2.53626813,3.72069656,0.03186501,0.88780740,2.80993251,0.90069882,0.71009819,0.56724661,1.99808241,0.00000000
-2.53026513,3.62206490,0.03108549,0.84013695,2.67739282,0.87772910,0.69082240,0.55330215,1.96419865,0.00000000
-2.52426213,3.53572489,0.03029584,0.79681371,2.55653365,0.85788299,0.67394252,0.54066403,1.93580594,0.00000000
-2.51825913,3.46160563,0.02949904,0.75801075,2.44783190,0.84110634,0.65945587,0.52933234,1.91266730,0.00000000
-2.51225613,3.39951520,0.02869915,0.72384730,2.35163716,0.82730847,0.64733279,0.51930702,1.89449595,0.00000000
-2.50625313,3.34915399,0.02790126,0.69438815,2.26816826,0.81636762,0.63751806,0.51058752,1.88096745,0.00000000
-2.50025013,3.31012781,0.02711130,0.66964383,2.19751092,0.80813640,0.62993265,0.50317184,1.87173133,0.00000000
-2.49424712,3.28196075,0.02633583,0.64957164,2.13961695,0.80244729,0.62447581,0.49705493,1.86642176,0.00000000
-2.48824412,3.26410788,0.02558169,0.63407770,2.09430547,0.79911806,0.62102749,0.49222675,1.86466738,0.00000000
-2.48224112,3.25596793,0.02485574,0.62302002,2.06126661,0.79795710,0.61945128,0.48867014,1.86610010,0.00000000
-2.47623812,3.25689606,0.02416448,0.61621257,2.04006788,0.79876852,0.61959763,0.48635866,1.87036302,0.00000000
-2.47023512,3.26621693,0.02351379,0.61343032,2.03016342,0.80135715,0.62130760,0.48525468,1.87711727,0.00000000
-2.46423212,3.28323795,0.02290856,0.61441515,2.03090615,0.80553314,0.62441687,0.48530786,1.88604801,0.00000000
-2.45822911,3.30726271,0.02235254,0.61888248,2.04156248,0.81111634,0.62876002,0.48645420,1.89686950,0.00000000
-2.45222611,3.33760437,0.02184812,0.62652842,2.06132937,0.81794021,0.63417491,0.48861575,1.90932909,0.00000000
-2.44622311,3.37359874,0.02139628,0.63703720,2.08935321,0.82585535,0.64050704,0.49170109,1.92321027,0.00000000
-2.44022011,3.41461656,0.02099653,0.65008872,2.12474977,0.83473233,0.64761361,0.49560654,1.93833456,0.00000000
-2.43421711,3.46007458,0.02064701,0.66536581,2.16662462,0.84446403,0.65536724,0.50021812,1.95456205,0.00000000
-2.42821411,3.50944491,0.02034460,0.68256111,2.21409317,0.85496705,0.66365897,0.50541408,1.97179068,0.00000000
-2.42221111,3.56226197,0.02008516,0.70138319,2.26629953,0.86618251,0.67240046,0.51106795,1.98995390,0.00000000
-2.41620810,3.61812681,0.01986372,0.72156175,2.32243346,0.87807576,0.68152521,0.51705193,2.00901687,0.00000000
-2.41020510,3.67670810,0.01967478,0.74285177,2.38174470,0.89063533,0.69098866,0.52324039,2.02897096,0.00000000
-2.40420210,3.73773973,0.01951265,0.76503626,2.44355402,0.90387083,0.70076718,0.52951328,2.04982686,0.00000000
-2.39819910,3.80101491,0.01937168,0.78792783,2.50726078,0.91781005,0.71085584,0.53575933,2.07160619,0.00000000
-2.39219610,3.86637669,0.01924656,0.81136875,2.57234642,0.93249508,0.72126513,0.54187879,2.09433211,0.00000000
-2.38619310,3.93370544,0.01913259,0.83522970,2.63837415,0.94797788,0.73201675,0.54778559,2.11801908,0.00000000
-2.38019010,4.00290354,0.01902588,0.85940727,2.70498466,0.96431512,0.74313864,0.55340881,2.14266240,0.00000000
-2.37418709,4.07387830,0.01892350,0.88382033,2.77188840,0.98156271,0.75465950,0.55869342,2.16822784,0.00000000
-2.36818409,4.14652363,0.01882359,0.90840543,2.83885477,0.99977018,0.76660312,0.56360023,2.19464213,0.00000000
-2.36218109,4.22070182,0.01872542,0.93311157,2.90569897,1.01897509,0.77898292,0.56810511,2.22178471,0.00000000
-2.35617809,4.29622614,0.01862938,0.95789454,2.97226711,1.03919786,0.79179680,0.57219755,2.24948146,0.00000000
-2.35017509,4.37284571,0.01853695,0.98271115,3.03842071,1.06043712,0.80502283,0.57587873,2.27750078,0.00000000
-2.34417209,4.45023328,0.01845059,1.00751369,3.10402110,1.08266599,0.81861594,0.57915912,2.30555241,0.00000000
-2.33816908,4.52797715,0.01837365,1.03224480,3.16891487,1.10582935,0.83250578,0.58205589,2.33328944,0.00000000
-2.33216608,4.60557764,0.01831021,1.05683327,3.23292110,1.12984232,0.84659604,0.58459028,2.36031340,0.00000000
-2.32616308,4.68244877,0.01826490,1.08119071,3.29582096,1.15459009,0.86076513,0.58678505,2.38618243,0.00000000
-2.32016008,4.75792512,0.01824277,1.10520953,3.35735041,1.17992908,0.87486826,0.58866219,2.41042240,0.00000000
-2.31415708,4.83127385,0.01824909,1.12876221,3.41719621,1.20568938,0.88874093,0.59024101,2.43254035,0.00000000
-2.30815408,4.90171133,0.01828920,1.15170203,3.47499559,1.23167840,0.90220345,0.59153671,2.45203981,0.00000000
-2.30215108,4.96842354,0.01836832,1.17386505,3.53033945,1.25768548,0.91506637,0.59255940,2.46843718,0.00000000
-2.29614807,5.03058929,0.01849141,1.19507349,3.58277891,1.28348731,0.92713656,0.59331367,2.48127843,0.00000000
-2.29014507,5.08740497,0.01866301,1.21514011,3.63183473,1.30885362,0.93822350,0.59379862,2.49015520,0.00000000
-2.28414207,5.13810938,0.01888706,1.23387341,3.67700912,1.33355319,0.94814547,0.59400827,2.49471945,0.00000000
-2.27813907,5.18200724,0.01916680,1.25108338,3.71779907,1.35735938,0.95673541,0.59393223,2.49469596,0.00000000
-2.27213607,5.21849011,0.01950457,1.26658738,3.75371059,1.38005524,0.96384602,0.59355661,2.48989190,0.00000000
-2.26613307,5.24705328,0.01990170,1.28021588,3.78427276,1.40143771,0.96935385,0.59286487,2.48020298,0.00000000
-2.26013007,5.26730782,0.02035835,1.29181752,3.80905105,1.42132065,0.97316235,0.59183871,2.46561597,0.00000000
-2.25412706,5.27898700,0.02087336,1.30126344,3.82765895,1.43953676,0.97520349,0.59045869,2.44620734,0.00000000
-2.24812406,5.28194681,0.02144418,1.30845031,3.83976744,1.45593803,0.97543812,0.58870467,2.42213822,0.00000000
-2.24212106,5.27616066,0.02206669,1.31330210,3.84511176,1.47039509,0.97385506,0.58655595,2.39364604,0.00000000
-2.23611806,5.26170865,0.02273521,1.31577037,3.84349531,1.48279531,0.97046898,0.58399113,2.36103333,0.00000000
-2.23011506,5.23876246,0.02344241,1.31583317,3.83479071,1.49304009,0.96531722,0.58098778,2.32465441,0.00000000
-2.22411206,5.20756682,0.02417932,1.31349259,3.81893803,1.50104160,0.95845600,0.57752190,2.28490082,0.00000000
-2.21810905,5.16841917,0.02493545,1.30877125,3.79594089,1.50671931,0.94995604,0.57356746,2.24218629,0.00000000
-2.21210605,5.12164892,0.02569888,1.30170803,3.76586075,1.50999668,0.93989803,0.56909587,2.19693212,0.00000000
-2.20610305,5.06759810,0.02645648,1.29235339,3.72881024,1.51079857,0.92836828,0.56407587,2.14955397,0.00000000
-2.20010005,5.00660471,0.02719415,1.28076478,3.68494629,1.50904955,0.91545476,0.55847358,2.10045052,0.00000000
-2.19409705,4.93899039,0.02789721,1.26700248,3.63446376,1.50467351,0.90124387,0.55225315,2.04999478,0.00000000
-2.18809405,4.86505304,0.02855073,1.25112631,3.57759037,1.49759473,0.88581805,0.54537788,1.99852831,0.00000000
-2.18209105,4.78506549,0.02914002,1.23319357,3.51458345,1.48774064,0.86925452,0.53781188,1.94635866,0.00000000
-2.17608804,4.69928004,0.02965104,1.21325845,3.44572889,1.47504599,0.85162502,0.52952227,1.89375985,0.00000000
-2.17008504,4.60793891,0.03007095,1.19137300,3.37134257,1.45945853,0.83299669,0.52048188,1.84097571,0.00000000
-2.16408204,4.51128964,0.03038848,1.16758972,3.29177403,1.44094583,0.81343403,0.51067225,1.78822571,0.00000000
-2.15807904,4.40960465,0.03059444,1.14196562,3.20741234,1.41950273,0.79300156,0.50008681,1.73571260,0.00000000
-2.15207604,4.30320310,0.03068205,1.11456749,3.11869341,1.39515917,0.77176724,0.48873407,1.68363121,0.00000000
-2.14607304,4.19247383,0.03064726,1.08547807,3.02610818,1.36798773,0.74980617,0.47664054,1.63217763,0.00000000
-2.14007004,4.07789714,0.03048893,1.05480254,2.93021084,1.33811038,0.72720439,0.46385332,1.58155802,0.00000000
-2.13406703,3.96006399,0.03020893,1.02267506,2.83162624,1.30570388,0.70406241,0.45044193,1.53199629,0.00000000
-2.12806403,3.83969070,0.02981216,0.98926460,2.73105553,1.27100352,0.68049822,0.43649942,1.48373993,0.00000000
-2.12206103,3.71762791,0.02930635,0.95477971,2.62927934,1.23430462,0.65664951,0.42214255,1.43706364,0.00000000
-2.11605803,3.59486276,0.02870183,0.91947187,2.52715783,1.19596172,0.63267484,0.40751097,1.39227020,0.00000000
-2.11005503,3.47251351,0.02801120,0.88363688,2.42562713,1.15638524,0.60875374,0.39276538,1.34968855,0.00000000
-2.10405203,3.35181679,0.02724888,0.84761427,2.32569199,1.11603573,0.58508548,0.37808471,1.30966901,0.00000000
-2.09804902,3.23410747,0.02643057,0.81178450,2.22841466,1.07541583,0.56188667,0.36366250,1.27257587,0.00000000
-2.09204602,3.12079231,0.02557273,0.77656412,2.13490031,1.03506030,0.53938772,0.34970256,1.23877781,0.00000000
-2.08604302,3.01331829,0.02469201,0.74239886,2.04627941,0.99552452,0.51782826,0.33641410,1.20863655,0.00000000
-2.08004002,2.91313743,0.02380469,0.70975521,1.96368784,0.95737204,0.49745180,0.32400664,1.18249453,0.00000000
-2.07403702,2.82166968,0.02292614,0.67911054,1.88824548,0.92116161,0.47849983,0.31268490,1.16066226,0.00000000
-2.06803402,2.74026579,0.02207037,0.65094253,1.82103421,0.88743445,0.46120572,0.30264386,1.14340615,0.00000000
-2.06203102,2.67017193,0.02124967,0.62571806,1.76307619,0.85670214,0.44578856,0.29406426,1.13093743,0.00000000
-2.05602801,2.61249781,0.02047429,0.60388229,1.71531323,0.82943569,0.43244738,0.28710879,1.12340308,0.00000000
-2.05002501,2.56818954,0.01975223,0.58584817,1.67858808,0.80605622,0.42135595,0.28191889,1.12087896,0.00000000
-2.04402201,2.53800849,0.01908924,0.57198696,1.65362807,0.78692741,0.41265827,0.27861258,1.12336586,0.00000000
-2.03801901,2.52251671,0.01848877,0.56261986,1.64103169,0.77234999,0.40646508,0.27728298,1.13078846,0.00000000
-2.03201601,2.52206913,0.01795211,0.55801121,1.64125816,0.76255822,0.40285131,0.27799782,1.14299731,0.00000000
-2.02601301,2.53681242,0.01747861,0.55836326,1.65462014,0.75771826,0.40185473,0.28079965,1.15977372,0.00000000
-2.02001001,2.56668992,0.01706593,0.56381253,1.68127939,0.75792822,0.40347545,0.28570671,1.18083710,0.00000000
-2.01400700,2.61145173,0.01671039,0.57442789,1.72124513,0.76321963,0.40767657,0.29271425,1.20585436,0.00000000
-2.00800400,2.67066883,0.01640727,0.59021014,1.77437469,0.77355988,0.41438558,0.30179623,1.23445073,0.00000000
-2.00200100,2.74375001,0.01615120,0.61109299,1.84037613,0.78885539,0.42349648,0.31290709,1.26622133,0.00000000
-1.99599800,2.82996019,0.01593647,0.63694514,1.91881233,0.80895503,0.43487248,0.32598347,1.30074283,0.00000000
-1.98999500,2.92843898,0.01575736,0.66757349,2.00910619,0.83365362,0.44834905,0.34094576,1.33758457,0.00000000
-1.98399200,3.03821845,0.01560837,0.70272702,2.11054667,0.86269514,0.46373720,0.35769932,1.37631844,0.00000000
-1.97798899,3.15823922,0.01548447,0.74210127,2.22229545,0.89577563,0.48082691,0.37613535,1.41652732,0.00000000
-1.97198599,3.28736444,0.01538120,0.78534323,2.34339416,0.93254575,0.49939051,0.39613134,1.45781160,0.00000000
-1.96598299,3.42439143,0.01529476,0.83205653,2.47277217,0.97261301,0.51918603,0.41755124,1.49979366,0.00000000
-1.95997999,3.56806122,0.01522205,0.88180677,2.60925518,1.01554396,0.53996045,0.44024529,1.54212058,0.00000000
-1.95397699,3.71706640,0.01516064,0.93412692,2.75157474,1.06086655,0.56145288,0.46404979,1.58446501,0.00000000
-1.94797399,3.87005797,0.01510866,0.98852281,2.89837903,1.10807293,0.58339766,0.48878692,1.62652480,0.00000000
-1.94197099,4.02565208,0.01506472,1.04447875,3.04824523,1.15662321,0.60552747,0.51426471,1.66802166,0.00000000
-1.93596798,4.18243749,0.01502776,1.10146305,3.19969358,1.20595020,0.62757641,0.54027742,1.70869949,0.00000000
-1.92996498,4.33898467,0.01499694,1.15893380,3.35120346,1.25546568,0.64928323,0.56660653,1.74832269,0.00000000
-1.92396198,4.49385711,0.01497147,1.21634463,3.50123141,1.30456811,0.67039464,0.59302226,1.78667506,0.00000000
-1.91795898,4.64562542,0.01495054,1.27315062,3.64823109,1.35265202,0.69066867,0.61928594,1.82355954,0.00000000
-1.91195598,4.79288433,0.01493318,1.32881425,3.79067476,1.39911878,0.70987815,0.64515305,1.85879889,0.00000000
-1.90595298,4.93427223,0.01491824,1.38281142,3.92707602,1.44338868,0.72781421,0.67037696,1.89223757,0.00000000
-1.89994997,5.06849300,0.01490432,1.43463739,4.05601314,1.48491374,0.74428968,0.69471326,1.92374440,0.00000000
-1.89394697,5.19433894,0.01488980,1.48381261,4.17615218,1.52319091,0.75914226,0.71792441,1.95321600,0.00000000
-1.88794397,5.31071393,0.01487288,1.52988821,4.28626935,1.55777495,0.77223734,0.73978469,1.98058033,0.00000000
-1.88194097,5.41665530,0.01485161,1.57245117,4.38527151,1.58829033,0.78347032,0.76008492,2.00580001,0.00000000
-1.87593797,5.51135324,0.01482401,1.61112889,4.47221417,1.61444155,0.79276830,0.77863696,2.02887484,0.00000000
-1.86993497,5.59416622,0.01478814,1.64559306,4.54631628,1.63602117,0.80009087,0.79527748,2.04984289,0.00000000
