energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Se_s_up,Se_p_up,W_p_up,W_d_up
-3.29864932,3.48161615,0.34582788,0.69169837,0.00988880,0.77216024,0.04643483,1.35748115,0.84353448,1.00904732
-3.29264632,3.53320855,0.34521301,0.68200165,0.00895349,0.81058585,0.04920156,1.36592334,0.85564844,1.04113436
-3.28664332,3.59264460,0.34629158,0.67484298,0.00812818,0.84803130,0.05190498,1.37822895,0.86942136,1.07555407
-3.28064032,3.65858863,0.34899396,0.67005491,0.00740478,0.88399162,0.05452341,1.39384677,0.88434447,1.11200161
-3.27463732,3.72963750,0.35322458,0.66744387,0.00677429,0.91798630,0.05703951,1.41218115,0.89989868,1.15015491
-3.26863432,3.80438472,0.35886755,0.66680330,0.00622719,0.94957425,0.05944128,1.43262094,0.91557515,1.18968738
-3.26263132,3.88147953,0.36579218,0.66792610,0.00575386,0.97836723,0.06172276,1.45456696,0.93089476,1.23027874
-3.25662831,3.95967797,0.37385812,0.67061557,0.00534490,1.00404076,0.06388470,1.47745686,0.94542545,1.27162345
-3.25062531,4.03788362,0.38291997,0.67469454,0.00499142,1.02634215,0.06593486,1.50078613,0.95879682,1.31343624
-3.24462231,4.11517674,0.39283113,0.68001224,0.00468539,1.04509518,0.06788816,1.52412474,0.97071137,1.35545477
-3.23861931,4.19083115,0.40344701,0.68644874,0.00441976,1.06020140,0.06976649,1.54712887,0.98095200,1.39743946
-3.23261631,4.26431915,0.41462739,0.69391702,0.00418869,1.07163800,0.07159826,1.56954777,0.98938580,1.43917083
-3.22661331,4.33530556,0.42623827,0.70236274,0.00398763,1.07945254,0.07341780,1.59122583,0.99596400,1.48044504
-3.22061031,4.40363259,0.43815308,0.71176202,0.00381340,1.08375512,0.07526435,1.61210051,1.00071856,1.52106832
-3.21460730,4.46929755,0.45025365,0.72211746,0.00366414,1.08470841,0.07718097,1.63219676,1.00375577,1.56085097
-3.20860430,4.53242598,0.46243093,0.73345296,0.00353938,1.08251634,0.07921323,1.65161852,1.00524736,1.59960198
-3.20260130,4.59324241,0.47458572,0.74580763,0.00343986,1.07741220,0.08140770,1.67053848,1.00541992,1.63712474
-3.19659830,4.65204106,0.48662944,0.75922915,0.00336751,1.06964685,0.08381042,1.68918650,1.00454305,1.67321461
-3.19059530,4.70915819,0.49848509,0.77376715,0.00332525,1.05947778,0.08646523,1.70783759,1.00291705,1.70765861
-3.18459230,4.76494754,0.51008833,0.78946654,0.00331689,1.04715945,0.08941207,1.72679986,1.00086065,1.74023742
-3.17858929,4.81975948,0.52138862,0.80636132,0.00334694,1.03293555,0.09268530,1.74640271,0.99869911,1.77072964
-3.17258629,4.87392419,0.53235041,0.82446886,0.00342043,1.01703311,0.09631207,1.76698550,0.99675318,1.79891776
-3.16658329,4.92773824,0.54295400,0.84378466,0.00354268,0.99965896,0.10031076,1.78888652,0.99532914,1.82459551
-3.16058029,4.98145410,0.55319605,0.86427782,0.00371913,0.98099800,0.10468953,1.81243220,0.99470982,1.84757572
-3.15457729,5.03527122,0.56308943,0.88588699,0.00395513,0.96121344,0.10944508,1.83792622,0.99514688,1.86769791
-3.14857429,5.08932790,0.57266230,0.90851693,0.00425569,0.94044843,0.11456161,1.86563837,0.99685419,1.88483493
-3.14257129,5.14369261,0.58195611,0.93203571,0.00462527,0.91882880,0.12001004,1.89579301,1.00000215,1.89889778
-3.13656828,5.19835440,0.59102269,0.95627253,0.00506760,0.89646635,0.12574760,1.92855699,1.00471308,1.90983818
-3.13056528,5.25321185,0.59992017,0.98101629,0.00558538,0.87346249,0.13171778,1.96402737,1.01105753,1.91764855
-3.12456228,5.30806105,0.60870806,1.00601518,0.00618018,0.84991160,0.13785067,2.00221922,1.01905153,1.92235923
-3.11855928,5.36258325,0.61744157,1.03097726,0.00685216,0.82590403,0.14406382,2.04305423,1.02865499,1.92403335
-3.11255628,5.41633368,0.62616549,1.05557250,0.00759993,0.80152849,0.15026358,2.08635078,1.03977125,1.92275959
-3.10655328,5.46873302,0.63490806,1.07943630,0.00842041,0.77687376,0.15634687,2.13181668,1.05224824,1.91864372
-3.10055028,5.51906384,0.64367528,1.10217484,0.00930873,0.75202968,0.16220353,2.17904543,1.06588130,1.91179971
-3.09454727,5.56647363,0.65244599,1.12337227,0.01025813,0.72708774,0.16771903,2.22751715,1.08041804,1.90234137
-3.08854427,5.60998662,0.66116835,1.14259986,0.01126001,0.70214115,0.17277764,2.27660501,1.09556550,1.89037553
-3.08254127,5.64852555,0.66975800,1.15942702,0.01230389,0.67728491,0.17726576,2.32558791,1.11099967,1.87599752
-3.07653827,5.68094436,0.67809827,1.17343387,0.01337760,0.65261584,0.18107558,2.37366970,1.12637752,1.85928988
-3.07053527,5.70607182,0.68604267,1.18422525,0.01446743,0.62823302,0.18410864,2.42000493,1.14135140,1.84032446
-3.06453227,5.72276526,0.69341956,1.19144543,0.01555834,0.60423852,0.18627936,2.46373063,1.15558545,1.81916836
-3.05852926,5.72997274,0.70003926,1.19479305,0.01663433,0.58073867,0.18751828,2.50400313,1.16877379,1.79589339
-3.05252626,5.72680107,0.70570294,1.19403564,0.01767877,0.55784588,0.18777490,2.54003852,1.18065962,1.77058857
-3.04652326,5.71258638,0.71021326,1.18902287,0.01867483,0.53568074,0.18701997,2.57115498,1.19105459,1.74337507
-3.04052026,5.68696337,0.71338604,1.17969792,0.01960595,0.51437443,0.18524711,2.59681472,1.19985756,1.71442227
-3.03451726,5.64992903,0.71506241,1.16610615,0.02045628,0.49407104,0.18247369,2.61666339,1.20707161,1.68396410
-3.02851426,5.60189666,0.71512081,1.14840061,0.02121122,0.47492967,0.17874089,2.63056439,1.21281842,1.65231407
-3.02251126,5.54373600,0.71348800,1.12684379,0.02185781,0.45712580,0.17411299,2.63862599,1.21734901,1.61987785
-3.01650825,5.47679605,0.71014853,1.10180536,0.02238525,0.44085181,0.16867577,2.64121904,1.22104982,1.58716220
-3.01050525,5.40290768,0.70515201,1.07375578,0.02278518,0.42631626,0.16253429,2.63898370,1.22444353,1.55477911
-3.00450225,5.32436423,0.69861752,1.04325582,0.02305204,0.41374171,0.15580998,2.63282396,1.22818395,1.52344441
-2.99849925,5.24387922,0.69073497,1.01094235,0.02318324,0.40336097,0.14863718,2.62388945,1.23304469,1.49397048
-2.99249625,5.16452165,0.68176301,0.97751070,0.02317931,0.39541166,0.14115939,2.61354453,1.23990159,1.46725260
-2.98649325,5.08963042,0.67202340,0.94369443,0.02304382,0.39012918,0.13352526,2.60332545,1.24970915,1.44424947
-2.98049025,5.02271064,0.66189209,0.91024305,0.02278336,0.38773814,0.12588455,2.59488702,1.26347139,1.42595819
-2.97448724,4.96731550,0.65178713,0.87789871,0.02240723,0.38844263,0.11838418,2.58994077,1.28220820,1.41338466
-2.96848424,4.92691835,0.64215396,0.84737268,0.02192717,0.39241555,0.11116451,2.59018716,1.30691802,1.40751048
-2.96248124,4.90478030,0.63344856,0.81932248,0.02135692,0.39978755,0.10435601,2.59724476,1.33853827,1.40925774
-2.95647824,4.90381873,0.62611929,0.79433074,0.02071179,0.41063596,0.09807638,2.61257956,1.37790503,1.41945311
-2.95047524,4.92648264,0.62058807,0.77288639,0.02000807,0.42497445,0.09242812,2.63743774,1.42571347,1.43879284
-2.94447224,4.97464042,0.61723179,0.75536900,0.01926253,0.44274380,0.08749675,2.67278501,1.48248072,1.46781020
-2.93846923,5.04948498,0.61636478,0.74203688,0.01849189,0.46380439,0.08334956,2.71925553,1.54851277,1.50684684
-2.93246623,5.15146091,0.61822315,0.73301927,0.01771224,0.48793112,0.08003487,2.77711297,1.62387686,1.55602939
-2.92646323,5.28021723,0.62295172,0.72831305,0.01693862,0.51481088,0.07758189,2.84622565,1.70838075,1.61525240
-2.92046023,5.43458808,0.63059408,0.72778387,0.01618459,0.54404328,0.07600098,2.92605722,1.80155995,1.68416849
-2.91445723,5.61260293,0.64108652,0.73117181,0.01546193,0.57514460,0.07528440,3.01567352,1.90267375,1.76218623
-2.90845423,5.81152609,0.65425592,0.73810116,0.01478042,0.60755527,0.07540733,3.11376553,2.01071042,1.84847606
-2.90245123,6.02792450,0.66982191,0.74809407,0.01414770,0.64065059,0.07632922,3.21868748,2.12440192,1.94198393
-2.89644822,6.25776129,0.68740329,0.76058735,0.01356925,0.67375473,0.07799542,3.32850865,2.24224759,2.04145254
-2.89044522,6.49651145,0.70652848,0.77495190,0.01304854,0.70615734,0.08033885,3.44107654,2.36254649,2.14544918
-2.88444222,6.73929516,0.72664959,0.79051397,0.01258711,0.73713245,0.08328193,3.55408866,2.48343709,2.25239929
-2.87843922,6.98102344,0.74715976,0.80657735,0.01218494,0.76595882,0.08673851,3.66516982,2.60294329,2.36062447
-2.87243622,7.21655028,0.76741282,0.82244580,0.01184070,0.79194103,0.09061589,3.77195151,2.71902508,2.46838364
-2.86643322,7.44082528,0.78674475,0.83744475,0.01155217,0.81443052,0.09481686,3.87214978,2.82963201,2.57391571
-2.86043022,7.64904074,0.80449586,0.85094152,0.01131661,0.83284556,0.09924176,3.96363855,2.93275780,2.67548246
-2.85442721,7.83676765,0.82003292,0.86236340,0.01113121,0.84668937,0.10379048,4.04451504,3.02649395,2.77140995
-2.84842421,8.00007549,0.83277033,0.87121293,0.01099343,0.85556571,0.10836450,4.11315481,3.10908064,2.86012733
-2.84242121,8.13563174,0.84218938,0.87707992,0.01090140,0.85919107,0.11286884,4.16825440,3.17895310,2.94020160
-2.83641821,8.24077784,0.84785495,0.87964990,0.01085424,0.85740308,0.11721394,4.20886016,3.23478197,3.01036759
-2.83041521,8.31357977,0.84942893,0.87870889,0.01085223,0.85016473,0.12131743,4.23438265,3.27550629,3.06955226
-2.82441221,8.35285234,0.84667998,0.87414445,0.01089705,0.83756425,0.12510584,4.24459655,3.30035825,3.11689288
-2.81840920,8.35815773,0.83948911,0.86594316,0.01099178,0.81981077,0.12851602,4.23962715,3.30887906,3.15174895
-2.81240620,8.32977980,0.82785123,0.85418501,0.01114088,0.79722587,0.13149642,4.21992447,3.30092560,3.17370781
-2.80640320,8.26867675,0.81187252,0.83903492,0.01135011,0.77023163,0.13400813,4.18622727,3.27666810,3.18258436
-2.80040020,8.17641559,0.79176399,0.82073216,0.01162622,0.73933567,0.13602559,4.13951905,3.23657910,3.17841525
-2.79439720,8.05509217,0.76783155,0.79957807,0.01197672,0.70511386,0.13753694,4.08097882,3.18141458,3.16144827
-2.78839420,7.90724139,0.74046331,0.77592284,0.01240939,0.66819160,0.13854406,4.01192907,3.11218810,3.13212767
-2.78239120,7.73574172,0.71011454,0.75015200,0.01293191,0.62922443,0.13906221,3.93378377,3.03013919,3.09107619
-2.77638819,7.54371831,0.67729119,0.72267299,0.01355127,0.58887879,0.13911923,3.84799863,2.93669723,3.03907468
-2.77038519,7.33444873,0.64253264,0.69390266,0.01427330,0.54781360,0.13875444,3.75602568,2.83344227,2.97704007
-2.76438219,7.11127440,0.60639443,0.66425580,0.01510206,0.50666352,0.13801711,3.65927384,2.72206404,2.90600234
-2.75837919,6.87752060,0.56943165,0.63413524,0.01603937,0.46602426,0.13696468,3.55907657,2.60432055,2.82708130
-2.75237619,6.63642688,0.53218358,0.60392367,0.01708434,0.42644035,0.13566071,3.45666722,2.48199746,2.74146352
-2.74637319,6.39108893,0.49516014,0.57397719,0.01823293,0.38839568,0.13417262,3.35316222,2.35686935,2.65037995
-2.74037019,6.14441255,0.45883037,0.54462081,0.01947769,0.35230693,0.13256941,3.24955168,2.23066376,2.55508442
-2.73436718,5.89907921,0.42361340,0.51614549,0.02080758,0.31851971,0.13091938,3.14669684,2.10502872,2.45683336
-2.72836418,5.65752252,0.38987183,0.48880686,0.02220790,0.28730737,0.12928789,3.04533309,1.98150442,2.35686670
-2.72236118,5.42191441,0.35790759,0.46282519,0.02366044,0.25887210,0.12773538,2.94607755,1.86149922,2.25639014
-2.71635818,5.19415933,0.32796018,0.43838642,0.02514370,0.23334806,0.12631562,2.84943969,1.74627035,2.15655871
-2.71035518,4.97589490,0.30020703,0.41564396,0.02663339,0.21080609,0.12507436,2.75583373,1.63690910,2.05846170
-2.70435218,4.76849737,0.27476566,0.39472106,0.02810290,0.19125951,0.12404828,2.66559160,1.53433069,1.96310888
-2.69834917,4.57309019,0.25169748,0.37571335,0.02952411,0.17467078,0.12326443,2.57897527,1.43926821,1.87141804
-2.69234617,4.39055446,0.23101267,0.35869153,0.03086810,0.16095839,0.12274011,2.49618768,1.35227074,1.78420406
-2.68634317,4.22154020,0.21267590,0.34370390,0.03210614,0.15000391,0.12248301,2.41738173,1.27370490,1.70216930
-2.68034017,4.06647756,0.19661255,0.33077864,0.03321052,0.14165864,0.12249194,2.34266685,1.20375981,1.62589575
-2.67433717,3.92558776,0.18271516,0.31992584,0.03415554,0.13574993,0.12275765,2.27211326,1.14245481,1.55583888
-2.66833417,3.79889347,0.17084972,0.31113914,0.03491840,0.13208683,0.12326404,2.20575408,1.08964976,1.49232352
-2.66233117,3.68622894,0.16086180,0.30439704,0.03547998,0.13046507,0.12398946,2.14358559,1.04505748,1.43554184
-2.65632816,3.58725026,0.15258214,0.29966396,0.03582553,0.13067141,0.12490809,2.08556636,1.00825819,1.38555378
-2.65032516,3.50144620,0.14583185,0.29689101,0.03594526,0.13248731,0.12599136,2.03161578,0.97871546,1.34228987
-2.64432216,3.42815030,0.14042691,0.29601661,0.03583464,0.13569203,0.12720925,1.98161263,0.95579376,1.30555670
-2.63831916,3.36655480,0.13618217,0.29696706,0.03549463,0.14006531,0.12853145,1.93539445,0.93877708,1.27504511
-2.63231616,3.31572677,0.13291476,0.29965699,0.03493160,0.14538967,0.12992839,1.89275820,0.92688870,1.25034078
-2.62631316,3.27462693,0.13044696,0.30398996,0.03415716,0.15145243,0.13137198,1.85346265,0.91931170,1.23093742
-2.62031016,3.24213113,0.12860863,0.30985901,0.03318771,0.15804768,0.13283615,1.81723275,0.91520994,1.21625198
-2.61430715,3.21705451,0.12723922,0.31714742,0.03204390,0.16497803,0.13429715,1.78376615,0.91374944,1.20564173
-2.60830415,3.19817780,0.12618944,0.32572953,0.03074993,0.17205650,0.13573367,1.75274168,0.91411944,1.19842264
-2.60230115,3.18427543,0.12532262,0.33547174,0.02933278,0.17910821,0.13712670,1.72382969,0.91555305,1.19388848
-2.59629815,3.17414437,0.12451584,0.34623361,0.02782132,0.18597225,0.13845933,1.69670356,0.91734680,1.19133021
-2.59029515,3.16663307,0.12366084,0.35786903,0.02624553,0.19250329,0.13971637,1.67105220,0.91887860,1.19005480
-2.58429215,3.16066928,0.12266463,0.37022768,0.02463561,0.19857330,0.14088402,1.64659253,0.91962365,1.18940306
-2.57828914,3.15528578,0.12145001,0.38315638,0.02302128,0.20407289,0.14194949,1.62308161,0.91916763,1.18876575
-2.57228614,3.14964322,0.11995582,0.39650080,0.02143108,0.20891261,0.14290068,1.60032758,0.91721676,1.18759758
-2.56628314,3.14304893,0.11813692,0.41010715,0.01989190,0.21302380,0.14372602,1.57819882,0.91360415,1.18542856
-2.56028014,3.13497140,0.11596402,0.42382416,0.01842854,0.21635916,0.14441440,1.55663094,0.90829225,1.18187254
-2.55427714,3.12504974,0.11342322,0.43750515,0.01706350,0.21889290,0.14495533,1.53563111,0.90137104,1.17663273
-2.54827414,3.11309811,0.11051534,0.45101046,0.01581691,0.22062052,0.14533924,1.51527955,0.89305194,1.16950415
-2.54227114,3.09910515,0.10725501,0.46420995,0.01470656,0.22155811,0.14555801,1.49572820,0.88365759,1.16037330
-2.53626813,3.08322861,0.10366958,0.47698586,0.01374812,0.22174134,0.14560569,1.47719646,0.87360767,1.14921513
-2.53026513,3.06578597,0.09979785,0.48923582,0.01295541,0.22122407,0.14547933,1.45996452,0.86340132,1.13608780
-2.52426213,3.04724137,0.09568869,0.50087596,0.01234078,0.22007669,0.14517995,1.44436441,0.85359669,1.12112562
-2.51825913,3.02818981,0.09139959,0.51184419,0.01191550,0.21838425,0.14471363,1.43076942,0.84478848,1.10453061
-2.51225613,3.00933935,0.08699520,0.52210326,0.01169018,0.21624448,0.14409246,1.41958226,0.83758417,1.08656326
-2.50625313,2.99149190,0.08254585,0.53164375,0.01167518,0.21376566,0.14333559,1.41122262,0.83258004,1.06753274
-2.50025013,2.97552347,0.07812626,0.54048654,0.01188089,0.21106460,0.14246993,1.40611464,0.83033774,1.04778718
-2.49424712,2.96236411,0.07381434,0.54868474,0.01231802,0.20826458,0.14153080,1.40467471,0.83136245,1.02770414
-2.48824412,2.95297815,0.06969007,0.55632487,0.01299771,0.20549339,0.14056210,1.40730004,0.83608349,1.00768150
-2.48224112,2.94834470,0.06583470,0.56352695,0.01393146,0.20288144,0.13961625,1.41435832,0.84483798,0.98812903
-2.47623812,2.94943861,0.06233005,0.57044349,0.01513107,0.20056001,0.13875358,1.42617863,0.85785823,0.96946045
-2.47023512,2.95721168,0.05925797,0.57725725,0.01660825,0.19865948,0.13804130,1.44304370,0.87526327,0.95208612
-2.46423212,2.97257399,0.05669998,0.58417753,0.01837418,0.19730766,0.13755198,1.46518346,0.89705472,0.93640607
-2.45822911,2.99637520,0.05473697,0.59143511,0.02043892,0.19662807,0.13736161,1.49276987,0.92311698,0.92280342
-2.45222611,3.02938538,0.05344894,0.59927590,0.02281067,0.19673814,0.13754711,1.52591268,0.95322153,0.91163784
-2.44622311,3.07227554,0.05291470,0.60795323,0.02549498,0.19774738,0.13818363,1.56465614,0.98703512,0.90323906
-2.44022011,3.12559747,0.05321152,0.61771924,0.02849386,0.19975528,0.13934149,1.60897612,1.02413111,0.89790034
-2.43421711,3.18976332,0.05441451,0.62881534,0.03180493,0.20284918,0.14108299,1.65877773,1.06400343,0.89587172
-2.42821411,3.26502483,0.05659585,0.64146229,0.03542056,0.20710189,0.14345923,1.71389294,1.10608235,0.89735332
-2.42221111,3.35145297,0.05982373,0.65585005,0.03932706,0.21256924,0.14650706,1.77407836,1.14975132,0.90248857
-2.41620810,3.44891835,0.06416092,0.67212799,0.04350409,0.21928744,0.15024628,1.83901290,1.19436403,0.91135768
-2.41020510,3.55707332,0.06966308,0.69039565,0.04792413,0.22727056,0.15467737,1.90829545,1.23926093,0.92397165
-2.40420210,3.67533655,0.07637663,0.71069459,0.05255224,0.23650801,0.15977967,1.98144278,1.28378462,0.94026697
-2.39819910,3.80288120,0.08433643,0.73300173,0.05734605,0.24696223,0.16551037,2.05788775,1.32729351,0.96010139
-2.39219610,3.93862749,0.09356316,0.75722440,0.06225597,0.25856684,0.17180420,2.13697823,1.36917336,0.98325118
-2.38619310,4.08124096,0.10406057,0.78319750,0.06722580,0.27122516,0.17857399,2.21797715,1.40884649,1.00941010
-2.38019010,4.22913706,0.11581272,0.81068298,0.07219348,0.28480950,0.18571214,2.30006405,1.44577858,1.03819036
-2.37418709,4.38049302,0.12878124,0.83937174,0.07709228,0.29916120,0.19309287,2.38233857,1.47948322,1.06912589
-2.36818409,4.53326751,0.14290295,0.86888814,0.08185210,0.31409160,0.20057529,2.46382641,1.50952430,1.10167800
-2.36218109,4.68522836,0.15808783,0.89879688,0.08640113,0.32938409,0.20800719,2.54348800,1.53551683,1.13524347
-2.35617809,4.83398840,0.17421761,0.92861238,0.09066752,0.34479715,0.21522936,2.62023024,1.55712638,1.16916515
-2.35017509,4.97704900,0.19114509,0.95781023,0.09458131,0.36006858,0.22208031,2.69292148,1.57406780,1.20274474
-2.34417209,5.11185059,0.20869441,0.98584048,0.09807634,0.37492067,0.22840130,2.76040966,1.58610358,1.23525771
-2.33816908,5.23582908,0.22666223,1.01214240,0.10109207,0.38906642,0.23404123,2.82154344,1.59304237,1.26596982
-2.33216608,5.34647665,0.24482014,1.03616010,0.10357540,0.40221646,0.23886156,2.87519601,1.59473787,1.29415490
-2.32616308,5.44140524,0.26291812,1.05735871,0.10548227,0.41408661,0.24274068,2.92029092,1.59108855,1.31911328
-2.32016008,5.51841057,0.28068912,1.07524027,0.10677896,0.42440576,0.24557783,2.95582923,1.58203809,1.34019043
-2.31415708,5.57553456,0.29785471,1.08935899,0.10744320,0.43292373,0.24729630,2.98091702,1.56757677,1.35679494
-2.30815408,5.61112378,0.31413169,1.09933518,0.10746481,0.43941901,0.24784578,2.99479229,1.54774345,1.36841548
-2.30215108,5.62388179,0.32923930,1.10486735,0.10684608,0.44370572,0.24720377,2.99685020,1.52262820,1.37463588
-2.29614807,5.61291306,0.34290707,1.10574198,0.10560167,0.44563993,0.24537604,2.98666538,1.49237500,1.37514800
-2.29014507,5.57775679,0.35488282,1.10184071,0.10375815,0.44512463,0.24239614,2.96401053,1.45718427,1.36976168
-2.28414207,5.51840904,0.36494059,1.09314445,0.10135318,0.44211351,0.23832391,2.92887018,1.41731490,1.35841156
-2.27813907,5.43533219,0.37288816,1.07973448,0.09843434,0.43661308,0.23324320,2.88144902,1.37308536,1.34116046
-2.27213607,5.32945124,0.37857391,1.06179040,0.09505768,0.42868330,0.22725883,2.82217416,1.32487352,1.31819917
-2.26613307,5.20213702,0.38189264,1.03958511,0.09128604,0.41843644,0.22049295,2.75169119,1.27311510,1.28984282
-2.26013007,5.05517701,0.38279021,1.01347699,0.08718719,0.40603449,0.21308106,2.67085405,1.21830044,1.25652382
-2.25412706,4.89073494,0.38126661,0.98389981,0.08283199,0.39168502,0.20516769,2.58070895,1.16096975,1.21878194
-2.24812406,4.71130089,0.37737761,0.95135062,0.07829242,0.37563580,0.19690216,2.48247309,1.10170673,1.17725178
-2.24212106,4.51963405,0.37123459,0.91637634,0.07363972,0.35816848,0.18843441,2.37750889,1.04113090,1.13264834
-2.23611806,4.31870035,0.36300285,0.87955963,0.06894275,0.33959141,0.17991119,2.26729484,0.97988876,1.08575121
-2.23011506,4.11160753,0.35289823,0.84150438,0.06426641,0.32023217,0.17147264,2.15339409,0.91864430,1.03738799
-2.22411206,3.90154014,0.34118237,0.80282180,0.05967039,0.30042983,0.16324949,2.03742193,0.85806906,0.98841770
-2.21810905,3.69169666,0.32815667,0.76411721,0.05520819,0.28052750,0.15536089,1.92101348,0.79883211,0.93971455
-2.21210605,3.48523077,0.31415525,0.72597820,0.05092635,0.26086520,0.14791288,1.80579256,0.74159047,0.89215270
-2.20610305,3.28519831,0.29953714,0.68896440,0.04686411,0.24177340,0.14099751,1.69334273,0.68698004,0.84659226
-2.20010005,3.09451095,0.28467793,0.65359899,0.04305318,0.22356727,0.13469265,1.58518121,0.63560743,0.80386682
-2.19409705,2.91589717,0.26996130,0.62036209,0.03951794,0.20654184,0.12906227,1.48273622,0.58804271,0.76477242
-2.18809405,2.75187039,0.25577039,0.58968598,0.03627572,0.19096803,0.12415715,1.38732787,0.54481320,0.73005814
-2.18209105,2.60470392,0.24247955,0.56195181,0.03333738,0.17708951,0.12001597,1.30015270,0.50639827,0.70041779
-2.17608804,2.47641154,0.23044636,0.53748784,0.03070792,0.16512037,0.11666646,1.22227155,0.47322491,0.67648274
-2.17008504,2.36873277,0.22000429,0.51656854,0.02838725,0.15524342,0.11412672,1.15460042,0.44566405,0.65881515
-2.16408204,2.28312123,0.21145584,0.49941448,0.02637094,0.14760902,0.11240631,1.09790360,0.42402737,0.64790168
-2.15807904,2.22073479,0.20506659,0.48619252,0.02465103,0.14233430,0.11150725,1.05278874,0.40856427,0.64414686
-2.15207604,2.18242640,0.20105979,0.47701606,0.02321671,0.13950255,0.11142468,1.01970300,0.39945905,0.64786634
-2.14607304,2.16873448,0.19961187,0.47194502,0.02205499,0.13916278,0.11214718,0.99893001,0.39682794,0.65927950
-2.14007004,2.17987257,0.20084871,0.47098556,0.02115124,0.14132932,0.11365682,0.99058707,0.40071608,0.67850168
-2.13406703,2.21571821,0.20484275,0.47408937,0.02048956,0.14598130,0.11592878,0.99462263,0.41109443,0.70553624
-2.12806403,2.27580150,0.21161096,0.48115266,0.02005317,0.15306225,0.11893077,1.01081398,0.42785677,0.74026667
-2.12206103,2.35929460,0.22111383,0.49201507,0.01982454,0.16247972,0.12262230,1.03876542,0.45081701,0.78244947
-2.11605803,2.46500356,0.23325529,0.50645869,0.01978553,0.17410500,0.12695378,1.07790753,0.47970725,0.83170847
-2.11005503,2.59136450,0.24788381,0.52420765,0.01991735,0.18777323,0.13186581,1.12749806,0.51417684,0.88753132
-2.10405203,2.73644609,0.26479472,0.54492860,0.02020062,0.20328393,0.13728860,1.18662531,0.55379308,0.94926898
-2.09804902,2.89796059,0.28373372,0.56823250,0.02061522,0.22040224,0.14314173,1.25421478,0.59804376,1.01613911
-2.09204602,3.07328518,0.30440185,0.59367808,0.02114032,0.23886088,0.14933438,1.32903995,0.64634224,1.08723386
-2.08604302,3.25949518,0.32646172,0.62077720,0.02175431,0.25836321,0.15576602,1.40973770,0.69803506,1.16153269
-2.08004002,3.45341002,0.34954512,0.64900234,0.02243483,0.27858729,0.16232777,1.49482892,0.75241252,1.23792043
-2.07403702,3.65165219,0.37326188,0.67779626,0.02315894,0.29919109,0.16890428,1.58274448,0.80872202,1.31521043
-2.06803402,3.85071837,0.39720964,0.70658363,0.02390320,0.31981879,0.17537619,1.67185619,0.86618422,1.39217261
-2.06203102,4.04706126,0.42098459,0.73478443,0.02464403,0.34010812,0.18162306,1.76051244,0.92401131,1.46756550
-2.05602801,4.23717962,0.44419248,0.76182867,0.02535802,0.35969852,0.18752666,1.84707734,0.98142716,1.54017126
-2.05002501,4.41771330,0.46645987,0.78717187,0.02602233,0.37823988,0.19297444,1.92997234,1.03768830,1.60883242
-2.04402201,4.58553936,0.48744483,0.81031057,0.02661519,0.39540156,0.19786311,2.00771844,1.09210497,1.67248865
-2.03801901,4.73786500,0.50684695,0.83079726,0.02711636,0.41088138,0.20210195,2.07897755,1.14406119,1.73021199
-2.03201601,4.87231292,0.52441599,0.84825393,0.02750768,0.42441405,0.20561586,2.14259078,1.19303283,1.78123868
-2.02601301,4.98699466,0.53995880,0.86238348,0.02777349,0.43577884,0.20834782,2.19761215,1.23860263,1.82499600
-2.02001001,5.08056812,0.55334421,0.87297846,0.02790111,0.44480596,0.21026074,2.24333557,1.28047141,1.86112259
-2.01400700,5.15227592,0.56450556,0.87992659,0.02788116,0.45138142,0.21133844,2.27931399,1.31846462,1.88948108
-2.00800400,5.20196234,0.57344072,0.88321270,0.02770780,0.45545005,0.21158585,2.30536932,1.35253376,1.91016223
-2.00200100,5.23006745,0.58020956,0.88291701,0.02737891,0.45701653,0.21102825,2.32159255,1.38275256,1.92347998
-1.99599800,5.23759847,0.58492909,0.87920977,0.02689609,0.45614429,0.20970972,2.32833384,1.40930792,1.92995772
-1.98999500,5.22607944,0.58776628,0.87234244,0.02626454,0.45295247,0.20769077,2.32618289,1.43248601,1.93030613
-1.98399200,5.19748145,0.58892918,0.86263597,0.02549287,0.44761074,0.20504537,2.31594053,1.45265419,1.92539355
-1.97798899,5.15413666,0.58865653,0.85046673,0.02459271,0.44033263,0.20185750,2.29858261,1.47023979,1.91621034
-1.97198599,5.09864045,0.58720668,0.83625069,0.02357830,0.43136722,0.19821736,2.27521810,1.48570667,1.90382876
-1.96598299,5.03374599,0.58484605,0.82042680,0.02246601,0.42098998,0.19421754,2.24704317,1.49953087,1.88936030
-1.95997999,4.96225657,0.58183800,0.80344025,0.02127371,0.40949279,0.18994928,2.21529350,1.51217674,1.87391240
-1.95397699,4.88692025,0.57843244,0.78572640,0.02002021,0.39717395,0.18549907,2.18119693,1.52407447,1.85854646
-1.94797399,4.81033166,0.57485672,0.76769611,0.01872471,0.38432823,0.18094563,2.14592850,1.53560041,1.84423908
-1.94197099,4.73484494,0.57130814,0.74972303,0.01740616,0.37123771,0.17635754,2.11056982,1.54706087,1.83184796
-1.93596798,4.66250111,0.56794837,0.73213330,0.01608279,0.35816346,0.17179157,2.07607430,1.55868021,1.82208387
