energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Hg_p_up,Hg_d_up,S_s_up,S_p_up
-2.92646323,3.35502764,0.04219123,0.18601884,0.22690409,2.37206112,0.29628152,0.13403165,0.06127327,0.10548335
-2.92046023,3.30840405,0.04192381,0.18806651,0.22390553,2.31744826,0.29951075,0.13533199,0.06412448,0.10805003
-2.91445723,3.27174721,0.04180930,0.19065272,0.22245693,2.26945300,0.30412264,0.13701746,0.06719471,0.11131970
-2.90845423,3.24496194,0.04187035,0.19379045,0.22258012,2.22799005,0.31018258,0.13909369,0.07046523,0.11526526
-2.90245123,3.22775282,0.04212458,0.19747744,0.22428369,2.19284859,0.31773174,0.14155466,0.07391212,0.11985268
-2.89644822,3.21963495,0.04258369,0.20169556,0.22756304,2.16370350,0.32678463,0.14438234,0.07750635,0.12504172
-2.89044522,3.21994749,0.04325282,0.20641062,0.23240029,2.14012782,0.33732707,0.14754664,0.08121410,0.13078642
-2.88444222,3.22786947,0.04413005,0.21157258,0.23876377,2.12160585,0.34931439,0.15100578,0.08499716,0.13703564
-2.87843922,3.24243743,0.04520615,0.21711622,0.24660745,2.10754670,0.36266999,0.15470690,0.08881342,0.14373333
-2.87243622,3.26256467,0.04646451,0.22296224,0.25586999,2.09729781,0.37728453,0.15858707,0.09261757,0.15081875
-2.86643322,3.28706161,0.04788137,0.22901872,0.26647374,2.09015853,0.39301548,0.16257452,0.09636175,0.15822657
-2.86043022,3.31465723,0.04942623,0.23518296,0.27832366,2.08539335,0.40968752,0.16659018,0.09999641,0.16588681
-2.85442721,3.34402132,0.05106264,0.24134358,0.29130632,2.08224502,0.42709358,0.17054944,0.10347117,0.17372482
-2.84842421,3.37378750,0.05274908,0.24738291,0.30528902,2.07994736,0.44499675,0.17436410,0.10673572,0.18166118
-2.84242121,3.40257683,0.05444014,0.25317955,0.32011940,2.07773800,0.46313313,0.17794438,0.10974074,0.18961168
-2.83641821,3.42902196,0.05608789,0.25861107,0.33562542,2.07487086,0.48121563,0.18120110,0.11243893,0.19748750
-2.83041521,3.45179176,0.05764329,0.26355679,0.35161604,2.07062861,0.49893878,0.18404786,0.11478590,0.20519553
-2.82441221,3.46961611,0.05905778,0.26790060,0.36788255,2.06433493,0.51598443,0.18640319,0.11674115,0.21263894
-2.81840920,3.48131065,0.06028482,0.27153376,0.38420083,2.05536666,0.53202847,0.18819260,0.11826897,0.21971813
-2.81240620,3.48580125,0.06128141,0.27435759,0.40033434,2.04316550,0.54674815,0.18935059,0.11933934,0.22633195
-2.80640320,3.48214743,0.06200950,0.27628604,0.41603808,2.02724926,0.55983006,0.18982244,0.11992868,0.23237931
-2.80040020,3.46956455,0.06243725,0.27724808,0.43106322,2.00722219,0.57097849,0.18956571,0.12002058,0.23776113
-2.79439720,3.44744377,0.06254002,0.27718981,0.44516258,1.98278428,0.57992379,0.18855162,0.11960644,0.24238256
-2.78839420,3.41536927,0.06230117,0.27607623,0.45809649,1.95373886,0.58643056,0.18676600,0.11868587,0.24615543
-2.78239120,3.37313203,0.06171253,0.27389271,0.46963911,1.91999850,0.59030525,0.18420993,0.11726704,0.24900084
-2.77638819,3.32073926,0.06077455,0.27064597,0.47958485,1.88158845,0.59140292,0.18090003,0.11536682,0.25085184
-2.77038519,3.25841912,0.05949615,0.26636455,0.48775470,1.83864775,0.58963282,0.17686834,0.11301064,0.25165593
-2.76438219,3.18662003,0.05789430,0.26109887,0.49400210,1.79142729,0.58496252,0.17216179,0.11023227,0.25137745
-2.75837919,3.10600443,0.05599328,0.25492058,0.49821828,1.74028525,0.57742044,0.16684124,0.10707323,0.24999960
-2.75237619,3.01743678,0.05382375,0.24792150,0.50033672,1.68567939,0.56709646,0.16098024,0.10358211,0.24752603
-2.74637319,2.92196594,0.05142157,0.24021189,0.50033648,1.62815674,0.55414082,0.15466329,0.09981355,0.24398198
-2.74037019,2.82080237,0.04882659,0.23191820,0.49824435,1.56834071,0.53876104,0.14798392,0.09582711,0.23941473
-2.73436718,2.71529080,0.04608127,0.22318040,0.49413564,1.50691617,0.52121713,0.14104243,0.09168591,0.23389349
-2.72836418,2.60687907,0.04322937,0.21414880,0.48813356,1.44461282,0.50181523,0.13394346,0.08745519,0.22750865
-2.72236118,2.49708433,0.04031465,0.20498058,0.48040715,1.38218765,0.48089991,0.12679352,0.08320074,0.22037037
-2.71635818,2.38745763,0.03737964,0.19583611,0.47116782,1.32040692,0.45884541,0.11969838,0.07898732,0.21260656
-2.71035518,2.27954807,0.03446466,0.18687512,0.46066467,1.26002835,0.43604619,0.11276058,0.07487710,0.20436048
-2.70435218,2.17486791,0.03160690,0.17825293,0.44917865,1.20178420,0.41290721,0.10607712,0.07092817,0.19578773
-2.69834917,2.07485947,0.02883978,0.17011674,0.43701570,1.14636564,0.38983409,0.09973726,0.06719318,0.18705304
-2.69234617,1.98086520,0.02619249,0.16260230,0.42449928,1.09440896,0.36722377,0.09382069,0.06371823,0.17832682
-2.68634317,1.89410142,0.02368973,0.15583085,0.41196227,1.04648397,0.34545573,0.08839600,0.06054188,0.16978159
-2.68034017,1.81563664,0.02135171,0.14990658,0.39973865,1.00308476,0.32488416,0.08351955,0.05769452,0.16158842
-2.67433717,1.74637478,0.01919422,0.14491468,0.38815509,0.96462297,0.30583121,0.07923472,0.05519801,0.15391345
-2.66833417,1.68704353,0.01722896,0.14091988,0.37752281,0.93142353,0.28858149,0.07557161,0.05306557,0.14691469
-2.66233117,1.63818770,0.01546392,0.13796577,0.36812971,0.90372272,0.27337784,0.07254706,0.05130205,0.14073893
-2.65632816,1.60016747,0.01390390,0.13607466,0.36023316,0.88166840,0.26041839,0.07016518,0.04990443,0.13551913
-2.65032516,1.57316118,0.01255099,0.13524808,0.35405356,0.86532212,0.24985486,0.06841810,0.04886257,0.13137198
-2.64432216,1.55717185,0.01140519,0.13546787,0.34976874,0.85466270,0.24179203,0.06728706,0.04816025,0.12839603
-2.63831916,1.55203711,0.01046486,0.13669778,0.34750943,0.84959108,0.23628818,0.06674374,0.04777634,0.12666999
-2.63231616,1.55744172,0.00972729,0.13888547,0.34735583,0.84993598,0.23335642,0.06675174,0.04768607,0.12625160
-2.62631316,1.57293200,0.00918904,0.14196486,0.34933548,0.85546026,0.23296672,0.06726813,0.04786244,0.12717675
-2.62031016,1.59793148,0.00884637,0.14585869,0.35342224,0.86586743,0.23504848,0.06824510,0.04827758,0.12945900
-2.61430715,1.63175736,0.00869540,0.15048120,0.35953675,0.88080845,0.23949353,0.06963152,0.04890409,0.13308952
-2.60830415,1.67363699,0.00873232,0.15574088,0.36754814,0.89988833,0.24615947,0.07137444,0.04971627,0.13803722
-2.60230115,1.72272425,0.00895344,0.16154313,0.37727705,0.92267272,0.25487315,0.07342048,0.05069119,0.14424944
-2.59629815,1.77811531,0.00935515,0.16779267,0.38850000,0.94869428,0.26543435,0.07571700,0.05180959,0.15165276
-2.59029515,1.83886370,0.00993384,0.17439590,0.40095495,0.97745887,0.27761957,0.07821316,0.05305650,0.16015432
-2.58429215,1.90399449,0.01068572,0.18126285,0.41434804,1.00845163,0.29118587,0.08086065,0.05442167,0.16964338
-2.57828914,1.97251769,0.01160663,0.18830883,0.42836129,1.04114301,0.30587484,0.08361438,0.05589973,0.17999325
-2.57228614,2.04344075,0.01269178,0.19545584,0.44266125,1.07499476,0.32141668,0.08643281,0.05749001,0.19106355
-2.56628314,2.11578036,0.01393549,0.20263347,0.45690820,1.10946599,0.33753434,0.08927820,0.05919622,0.20270274
-2.56028014,2.18857359,0.01533100,0.20977960,0.47076587,1.14401942,0.35394779,0.09211668,0.06102586,0.21475101
-2.55427714,2.26088852,0.01687017,0.21684071,0.48391127,1.17812771,0.37037839,0.09491813,0.06298937,0.22704332
-2.54827414,2.33183442,0.01854332,0.22377186,0.49604448,1.21128006,0.38655333,0.09765606,0.06509922,0.23941275
-2.54227114,2.40057144,0.02033907,0.23053646,0.50689796,1.24298882,0.40221010,0.10030731,0.06736883,0.25169384
-2.53626813,2.46632004,0.02224424,0.23710575,0.51624522,1.27279635,0.41710084,0.10285179,0.06981141,0.26372612
-2.53026513,2.52836983,0.02424380,0.24345807,0.52390846,1.30028178,0.43099670,0.10527215,0.07243880,0.27535751
-2.52426213,2.58608795,0.02632090,0.24957796,0.52976499,1.32506766,0.44369180,0.10755348,0.07526037,0.28644761
-2.51825913,2.63892672,0.02845690,0.25545518,0.53375211,1.34682640,0.45500696,0.10968300,0.07828188,0.29687080
-2.51225613,2.68643038,0.03063159,0.26108352,0.53587031,1.36528619,0.46479292,0.11164979,0.08150460,0.30651893
-2.50625313,2.72824084,0.03282330,0.26645961,0.53618463,1.38023639,0.47293294,0.11344457,0.08492448,0.31530362
-2.50025013,2.76410196,0.03500921,0.27158174,0.53482404,1.39153204,0.47934481,0.11505951,0.08853152,0.32315810
-2.49424712,2.79386242,0.03716562,0.27644857,0.53197890,1.39909737,0.48398202,0.11648801,0.09230937,0.33003833
-2.48824412,2.81747674,0.03926829,0.28105805,0.52789647,1.40292818,0.48683414,0.11772461,0.09623512,0.33592365
-2.48224112,2.83500439,0.04129284,0.28540626,0.52287454,1.40309280,0.48792630,0.11876483,0.10027936,0.34081659
-2.47623812,2.84660684,0.04321513,0.28948652,0.51725342,1.39973155,0.48731785,0.11960511,0.10440639,0.34474209
-2.47023512,2.85254237,0.04501168,0.29328863,0.51140639,1.39305459,0.48510018,0.12024268,0.10857475,0.34774606
-2.46423212,2.85315873,0.04666013,0.29679825,0.50572893,1.38333802,0.48139365,0.12067551,0.11273793,0.34989319
-2.45822911,2.84888351,0.04813968,0.29999666,0.50062696,1.37091828,0.47634397,0.12090223,0.11684520,0.35126431
-2.45222611,2.84021249,0.04943148,0.30286067,0.49650444,1.35618465,0.47011781,0.12092206,0.12084275,0.35195313
-2.44622311,2.82769591,0.05051907,0.30536286,0.49375062,1.33957019,0.46289803,0.12073478,0.12467484,0.35206263
-2.44022011,2.81192306,0.05138877,0.30747206,0.49272732,1.32154093,0.45487848,0.12034072,0.12828509,0.35170115
-2.43421711,2.79350533,0.05202998,0.30915417,0.49375658,1.30258370,0.44625858,0.11974070,0.13161789,0.35097825
-2.42821411,2.77305811,0.05243547,0.31037312,0.49710902,1.28319275,0.43723788,0.11893603,0.13461972,0.35000059
-2.42221111,2.75118194,0.05260159,0.31109206,0.50299322,1.26385538,0.42801056,0.11792860,0.13724056,0.34886788
-2.41620810,2.72844335,0.05252836,0.31127470,0.51154657,1.24503715,0.41876028,0.11672084,0.13943511,0.34766902
-2.41020510,2.70535600,0.05221954,0.31088664,0.52282775,1.22716690,0.40965518,0.11531584,0.14116398,0.34647865
-2.40420210,2.68236261,0.05168253,0.30989681,0.53681128,1.21062218,0.40084351,0.11371734,0.14239467,0.34535419
-2.39819910,2.65981827,0.05092819,0.30827866,0.55338427,1.19571552,0.39244977,0.11192987,0.14310239,0.34433346
-2.39219610,2.63797599,0.04997060,0.30601141,0.57234565,1.18268226,0.38457148,0.10995877,0.14327060,0.34343304
-2.38619310,2.61697489,0.04882664,0.30308087,0.59340800,1.17167025,0.37727686,0.10781024,0.14289136,0.34264737
-2.38019010,2.59683183,0.04751556,0.29948020,0.61620212,1.16273217,0.37060328,0.10549141,0.14196537,0.34194873
-2.37418709,2.57743705,0.04605844,0.29521023,0.64028428,1.15582076,0.36455672,0.10301029,0.14050180,0.34128808
-2.36818409,2.55855419,0.04447763,0.29027962,0.66514601,1.15078756,0.35911214,0.10037582,0.13851784,0.34059674
-2.36218109,2.53982516,0.04279612,0.28470468,0.69022646,1.14738513,0.35421491,0.09759783,0.13603805,0.33978889
-2.35617809,2.52077998,0.04103696,0.27850892,0.71492677,1.14527324,0.34978316,0.09468694,0.13309348,0.33876484
-2.35017509,2.50085158,0.03922263,0.27172241,0.73862625,1.14402874,0.34571114,0.09165453,0.12972072,0.33741494
-2.34417209,2.47939519,0.03737457,0.26438105,0.76069983,1.14315893,0.34187336,0.08851265,0.12596075,0.33562394
-2.33816908,2.45571199,0.03551266,0.25652565,0.78053614,1.14211829,0.33812948,0.08527390,0.12185784,0.33327576
-2.33216608,2.42907613,0.03365486,0.24820100,0.79755577,1.14032762,0.33432978,0.08195141,0.11745837,0.33025835
-2.32616308,2.39876413,0.03181697,0.23945503,0.81122884,1.13719523,0.33032101,0.07855868,0.11280973,0.32646855
-2.32016008,2.36408564,0.03001242,0.23033796,0.82109139,1.13213910,0.32595238,0.07510960,0.10795932,0.32181668
-2.31415708,2.32441410,0.02825225,0.22090160,0.82675980,1.12460927,0.32108150,0.07161834,0.10295365,0.31623067
-2.30815408,2.27921604,0.02654516,0.21119876,0.82794277,1.11410930,0.31558001,0.06809935,0.09783758,0.30965963
-2.30215108,2.22807766,0.02489768,0.20128276,0.82445033,1.10021600,0.30933864,0.06456738,0.09265375,0.30207656
-2.29614807,2.17072735,0.02331438,0.19120713,0.81619948,1.08259646,0.30227158,0.06103739,0.08744214,0.29348029
-2.29014507,2.10705317,0.02179819,0.18102535,0.80321631,1.06102172,0.29431985,0.05752467,0.08223981,0.28389635
-2.28414207,2.03711433,0.02035074,0.17079066,0.78563444,1.03537625,0.28545361,0.05404474,0.07708075,0.27337695
-2.27813907,1.96114618,0.01897272,0.16055591,0.76368999,1.00566314,0.27567338,0.05061343,0.07199589,0.26199989
-2.27213607,1.87955842,0.01766423,0.15037345,0.73771322,0.97200460,0.26500991,0.04724682,0.06701317,0.24986668
-2.26613307,1.79292666,0.01642517,0.14029492,0.70811736,0.93463794,0.25352309,0.04396123,0.06215766,0.23709981
-2.26013007,1.70197783,0.01525549,0.13037102,0.67538513,0.89390720,0.24129960,0.04077315,0.05745181,0.22383935
-2.25412706,1.60757017,0.01415547,0.12065126,0.64005347,0.85025111,0.22844975,0.03769917,0.05291557,0.21023915
-2.24812406,1.51066885,0.01312592,0.11118351,0.60269739,0.80418790,0.21510349,0.03475590,0.04856665,0.19646274
-2.24212106,1.41231846,0.01216831,0.10201367,0.56391342,0.75629776,0.20140596,0.03195982,0.04442062,0.18267904
-2.23611806,1.31361373,0.01128488,0.09318513,0.52430357,0.70720394,0.18751262,0.02932719,0.04049112,0.16905836
-2.23011506,1.21566986,0.01047856,0.08473837,0.48446019,0.65755334,0.17358447,0.02687387,0.03678991,0.15576847
-2.22411206,1.11959378,0.00975305,0.07671048,0.44495258,0.60799741,0.15978329,0.02461523,0.03332696,0.14297123
-2.21810905,1.02645762,0.00911262,0.06913477,0.40631554,0.55917426,0.14626737,0.02256595,0.03011046,0.13081970
-2.21210605,0.93727531,0.00856206,0.06204053,0.36904033,0.51169269,0.13318772,0.02073996,0.02714686,0.11945580
-2.20610305,0.85298316,0.00810648,0.05545280,0.33356814,0.46611854,0.12068501,0.01915027,0.02444083,0.10900873
-2.20010005,0.77442487,0.00775117,0.04939242,0.30028614,0.42296386,0.10888722,0.01780889,0.02199530,0.09959392
-2.19409705,0.70234128,0.00750140,0.04387608,0.26952598,0.38267906,0.09790818,0.01672678,0.01981141,0.09131261
-2.18809405,0.63736459,0.00736226,0.03891670,0.24156457,0.34564804,0.08784681,0.01591368,0.01788853,0.08425199
-2.18209105,0.58001701,0.00733848,0.03452374,0.21662672,0.31218615,0.07878716,0.01537815,0.01622432,0.07848568
-2.17608804,0.53071300,0.00743425,0.03070382,0.19488934,0.28254068,0.07079903,0.01512742,0.01481476,0.07407459
-2.17008504,0.48976464,0.00765315,0.02746126,0.17648671,0.25689364,0.06393913,0.01516738,0.01365424,0.07106794
-2.16408204,0.45738917,0.00799797,0.02479876,0.16151623,0.23536608,0.05825257,0.01550245,0.01273565,0.06950430
-2.15807904,0.43371783,0.00847066,0.02271802,0.15004443,0.21802371,0.05377454,0.01613554,0.01205052,0.06941255
-2.15207604,0.41880529,0.00907227,0.02122026,0.14211252,0.20488319,0.05053204,0.01706792,0.01158920,0.07081272
-2.14607304,0.41263855,0.00980290,0.02030672,0.13774121,0.19591855,0.04854543,0.01829909,0.01134096,0.07371649
-2.14007004,0.41514500,0.01066168,0.01997892,0.13693456,0.19106739,0.04782976,0.01982662,0.01129420,0.07812730
-2.13406703,0.42619870,0.01164684,0.02023877,0.13968237,0.19023650,0.04839569,0.02164602,0.01143662,0.08404023
-2.12806403,0.44562477,0.01275566,0.02108846,0.14596125,0.19330647,0.05024999,0.02375052,0.01175539,0.09144130
-2.12206103,0.47320150,0.01398459,0.02253009,0.15573411,0.20013529,0.05339544,0.02613090,0.01223732,0.10030651
-2.11605803,0.50866026,0.01532926,0.02456512,0.16894823,0.21056080,0.05783035,0.02877529,0.01286899,0.11060053
-2.11005503,0.55168339,0.01678453,0.02719355,0.18553205,0.22440187,0.06354749,0.03166900,0.01363691,0.12227515
-2.10405203,0.60190027,0.01834460,0.03041303,0.20539088,0.24145866,0.07053269,0.03479435,0.01452765,0.13526757
-2.09804902,0.65888236,0.02000299,0.03421767,0.22840201,0.26151194,0.07876308,0.03813060,0.01552787,0.14949871
-2.09204602,0.72213751,0.02175263,0.03859696,0.25440940,0.28432184,0.08820527,0.04165382,0.01662447,0.16487169
-2.08604302,0.79110458,0.02358583,0.04353459,0.28321859,0.30962633,0.09881339,0.04533694,0.01780457,0.18127049
-2.08004002,0.86514891,0.02549434,0.04900734,0.31459214,0.33713968,0.11052750,0.04914983,0.01905556,0.19855921
-2.07403702,0.94355962,0.02746928,0.05498427,0.34824629,0.36655138,0.12327220,0.05305950,0.02036509,0.21658181
-2.06803402,1.02554933,0.02950119,0.06142596,0.38384896,0.39752579,0.13695588,0.05703036,0.02172104,0.23516262
-2.06203102,1.11025715,0.03157995,0.06828427,0.42101981,0.42970279,0.15147065,0.06102469,0.02311149,0.25410771
-2.05602801,1.19675532,0.03369486,0.07550239,0.45933241,0.46269980,0.16669311,0.06500314,0.02452467,0.27320717
-2.05002501,1.28405992,0.03583457,0.08301531,0.49831889,0.49611524,0.18248603,0.06892544,0.02594892,0.29223830
-2.04402201,1.37114593,0.03798722,0.09075088,0.53747707,0.52953358,0.19870098,0.07275115,0.02737263,0.31096981
-2.03801901,1.45696630,0.04014053,0.09863121,0.57628004,0.56253204,0.21518195,0.07644062,0.02878426,0.32916691
-2.03201601,1.54047492,0.04228200,0.10657459,0.61418798,0.59468875,0.23176974,0.07995597,0.03017232,0.34659708
-2.02601301,1.62065277,0.04439921,0.11449783,0.65066193,0.62559216,0.24830716,0.08326217,0.03152544,0.36303655
-2.02001001,1.69653642,0.04648012,0.12231885,0.68517893,0.65485153,0.26464465,0.08632818,0.03283243,0.37827713
-2.01400700,1.76724780,0.04851359,0.12995951,0.71724805,0.68210788,0.28064617,0.08912807,0.03408246,0.39213316
-2.00800400,1.83202402,0.05048985,0.13734856,0.74642661,0.70704514,0.29619509,0.09164210,0.03526519,0.40444835
-2.00200100,1.89024577,0.05240112,0.14442447,0.77233577,0.72940081,0.31119961,0.09385774,0.03637104,0.41510215
-1.99599800,1.94146302,0.05424222,0.15113811,0.79467490,0.74897565,0.32559755,0.09577056,0.03739144,0.42401535
-1.98999500,1.98541649,0.05601123,0.15745501,0.81323377,0.76564190,0.33936010,0.09738490,0.03831908,0.43115470
-1.98399200,2.02205367,0.05771005,0.16335719,0.82790224,0.77934935,0.35249420,0.09871434,0.03914830,0.43653618
-1.97798899,2.05153826,0.05934497,0.16884432,0.83867648,0.79012911,0.36504349,0.09978193,0.03987527,0.44022673
-1.97198599,2.07425229,0.06092708,0.17393417,0.84566168,0.79809445,0.37708744,0.10062008,0.04049834,0.44234439
-1.96598299,2.09079019,0.06247249,0.17866235,0.84907077,0.80343873,0.38873887,0.10127019,0.04101820,0.44305668
-1.95997999,2.10194502,0.06400240,0.18308115,0.84921920,0.80643026,0.40013959,0.10178186,0.04143810,0.44257715
-1.95397699,2.10868674,0.06554296,0.18725774,0.84651584,0.80740418,0.41145449,0.10221192,0.04176383,0.44116036
-1.94797399,2.11213342,0.06712478,0.19127150,0.84145039,0.80675167,0.42286432,0.10262304,0.04200380,0.43909529
-1.94197099,2.11351637,0.06878228,0.19521090,0.83457771,0.80490687,0.43455723,0.10308215,0.04216884,0.43669749
-1.93596798,2.11414039,0.07055277,0.19916981,0.82649983,0.80233199,0.44671977,0.10365860,0.04227206,0.43430016
-1.92996498,2.11534085,0.07247526,0.20324352,0.81784619,0.79950126,0.45952755,0.10442220,0.04232844,0.43224467
-1.92396198,2.11843933,0.07458911,0.20752467,0.80925316,0.79688442,0.47313612,0.10544112,0.04235453,0.43087063
-1.91795898,2.12469952,0.07693256,0.21209918,0.80134345,0.79493043,0.48767248,0.10677977,0.04236786,0.43050611
-1.91195598,2.13528536,0.07954112,0.21704254,0.79470639,0.79405213,0.50322773,0.10849677,0.04238653,0.43145817
-1.90595298,2.15122287,0.08244599,0.22241640,0.78987976,0.79461247,0.51985112,0.11064298,0.04242857,0.43400420
-1.89994997,2.17336722,0.08567256,0.22826582,0.78733383,0.79691281,0.53754591,0.11325975,0.04251139,0.43838421
-1.89394697,2.20237626,0.08923898,0.23461722,0.78745811,0.80118382,0.55626716,0.11637737,0.04265127,0.44479429
-1.88794397,2.23869112,0.09315498,0.24147705,0.79055128,0.80757924,0.57592161,0.12001385,0.04286280,0.45338160
-1.88194097,2.28252454,0.09742098,0.24883135,0.79681433,0.81617257,0.59636958,0.12417397,0.04315849,0.46424065
-1.87593797,2.33385700,0.10202741,0.25664609,0.80634720,0.82695676,0.61742888,0.12884876,0.04354833,0.47741121
-1.86993497,2.39244022,0.10695447,0.26486834,0.81914867,0.83984674,0.63888036,0.13401529,0.04403958,0.49287765
-1.86393197,2.45780766,0.11217221,0.27342811,0.83511928,0.85468443,0.66047500,0.13963680,0.04463652,0.51056959
-1.85792896,2.52929121,0.11764097,0.28224085,0.85406711,0.87124598,0.68194191,0.14566332,0.04534038,0.53036393
-1.85192596,2.60604285,0.12331215,0.29121040,0.87571591,0.88925064,0.70299726,0.15203246,0.04614932,0.55208788
-1.84592296,2.68706058,0.12912934,0.30023240,0.89971516,0.90837093,0.72335324,0.15867071,0.04705854,0.57552300
-1.83991996,2.77121708,0.13502962,0.30919773,0.92565169,0.92824346,0.74272712,0.16549489,0.04806039,0.60041001
-1.83391696,2.85729036,0.14094519,0.31799625,0.95306238,0.94848006,0.76084975,0.17241395,0.04914467,0.62645428
-1.82791396,2.94399519,0.14680504,0.32652030,0.98144756,0.96867877,0.77747327,0.17933094,0.05029883,0.65333177
-1.82191096,3.03001447,0.15253676,0.33466809,1.01028467,0.98843427,0.79237789,0.18614524,0.05150836,0.68069541
-1.81590795,3.11402988,0.15806833,0.34234685,1.03904206,1.00734760,0.80537744,0.19275479,0.05275713,0.70818182
-1.80990495,3.19475105,0.16332994,0.34947547,1.06719240,1.02503493,0.81632355,0.19905858,0.05402777,0.73541813
-1.80390195,3.27094298,0.16825558,0.35598681,1.09422573,1.04113524,0.82510865,0.20495899,0.05530205,0.76202909
-1.79789895,3.34145116,0.17278461,0.36182944,1.11966171,1.05531699,0.83166745,0.21036423,0.05656131,0.78764417
-1.79189595,3.40522427,0.17686303,0.36696881,1.14306105,1.06728367,0.83597734,0.21519061,0.05778682,0.81190469
-1.78589295,3.46133407,0.18044460,0.37138786,1.16403590,1.07677837,0.83805743,0.21936465,0.05896016,0.83447087
-1.77988994,3.50899248,0.18349173,0.37508703,1.18225890,1.08358742,0.83796666,0.22282501,0.06006363,0.85502862
-1.77388694,3.54756540,0.18597599,0.37808368,1.19747086,1.08754323,0.83580093,0.22552404,0.06108054,0.87329606
-1.76788394,3.57658324,0.18787854,0.38041084,1.20948679,1.08852626,0.83168931,0.22742901,0.06199552,0.88902949
-1.76188094,3.59574785,0.18919018,0.38211553,1.21820000,1.08646629,0.82578970,0.22852293,0.06279486,0.90202871
-1.75587794,3.60493569,0.18991116,0.38325644,1.22358424,1.08134305,0.81828379,0.22880487,0.06346669,0.91214152
-1.74987494,3.60419696,0.19005086,0.38390124,1.22569364,1.07318597,0.80937159,0.22828977,0.06400120,0.91926713
-1.74387194,3.59375074,0.18962717,0.38412342,1.22466029,1.06207334,0.79926557,0.22700785,0.06439083,0.92335845
-1.73786893,3.57397595,0.18866569,0.38399899,1.22068951,1.04813053,0.78818465,0.22500336,0.06463037,0.92442304
-1.73186593,3.54539845,0.18719886,0.38360286,1.21405284,1.03152751,0.77634804,0.22233303,0.06471700,0.92252263
-1.72586293,3.50867427,0.18526487,0.38300540,1.20507883,1.01247543,0.76396912,0.21906403,0.06465040,0.91777122
-1.71985993,3.46456978,0.18290654,0.38226899,1.19414193,0.99122241,0.75124965,0.21527164,0.06443269,0.91033175
-1.71385693,3.41393905,0.18017014,0.38144497,1.18164979,0.96804845,0.73837433,0.21103668,0.06406839,0.90041135
-1.70785393,3.35769939,0.17710418,0.38057101,1.16802945,0.94325962,0.72550604,0.20644282,0.06356435,0.88825547
-1.70185093,3.29680587,0.17375823,0.37966917,1.15371281,0.91718163,0.71278186,0.20157397,0.06292967,0.87414093
-1.69584792,3.23222577,0.17018178,0.37874466,1.13912208,0.89015278,0.70031016,0.19651169,0.06217549,0.85836813
-1.68984492,3.16491397,0.16642322,0.37778545,1.12465568,0.86251680,0.68816886,0.19133289,0.06131491,0.84125290
-1.68384192,3.09579019,0.16252888,0.37676290,1.11067522,0.83461536,0.67640500,0.18610790,0.06036275,0.82311796
-1.67783892,3.02571894,0.15854225,0.37563321,1.09749393,0.80678088,0.66503568,0.18089894,0.05933535,0.80428459
-1.67183592,2.95549293,0.15450330,0.37433989,1.08536728,0.77932954,0.65405043,0.17575900,0.05825033,0.78506462
-1.66583292,2.88582043,0.15044800,0.37281699,1.07448578,0.75255496,0.64341489,0.17073138,0.05712636,0.76575305
-1.65982991,2.81731685,0.14640798,0.37099306,1.06497050,0.72672255,0.63307571,0.16584957,0.05598284,0.74662162
-1.65382691,2.75050076,0.14241034,0.36879562,1.05687129,0.70206488,0.62296641,0.16113774,0.05483964,0.72791335
-1.64782391,2.68579407,0.13847756,0.36615594,1.05016773,0.67877802,0.61301403,0.15661156,0.05371675,0.70983843
-1.64182091,2.62352606,0.13462763,0.36301385,1.04477270,0.65701913,0.60314609,0.15227944,0.05263395,0.69257128
-1.63581791,2.56394086,0.13087414,0.35932240,1.04053835,0.63690517,0.59329769,0.14814401,0.05161045,0.67624908
-1.62981491,2.50720753,0.12722661,0.35505204,1.03726416,0.61851294,0.58341828,0.14420367,0.05066458,0.66097162
-1.62381191,2.45343218,0.12369070,0.35019418,1.03470677,0.60188018,0.57347767,0.14045429,0.04981339,0.64680235
-1.61780890,2.40267123,0.12026866,0.34476380,1.03259103,0.58700787,0.56347113,0.13689082,0.04907237,0.63377077
-1.61180590,2.35494507,0.11695963,0.33880109,1.03062202,0.57386344,0.55342313,0.13350868,0.04845512,0.62187572
-1.60580290,2.31025138,0.11376007,0.33237189,1.02849739,0.56238492,0.54338957,0.13030504,0.04797314,0.61108966
-1.59979990,2.26857744,0.11066418,0.32556699,1.02591973,0.55248562,0.53345830,0.12727967,0.04763556,0.60136356
-1.59379690,2.22991089,0.10766430,0.31850016,1.02260845,0.54405946,0.52374793,0.12443561,0.04744907,0.59263227
-1.58779390,2.19424835,0.10475138,0.31130510,1.01831091,0.53698636,0.51440484,0.12177936,0.04741781,0.58482011
-1.58179090,2.16160179,0.10191543,0.30413135,1.01281221,0.53113786,0.50559860,0.11932082,0.04754337,0.57784644
-1.57578789,2.13200221,0.09914599,0.29713936,1.00594365,0.52638242,0.49751584,0.11707286,0.04782490,0.57163102
-1.56978489,2.10550067,0.09643269,0.29049486,0.99758930,0.52259043,0.49035296,0.11505068,0.04825924,0.56609879
-1.56378189,2.08216662,0.09376572,0.28436287,0.98769067,0.51963852,0.48430782,0.11327083,0.04884108,0.56118401
