energy_ev,total_up,Cd_p_up,Cd_d_up,N_s_up,N_p_up,Na_s_up,Te_p_up,Te_d_up
0.08104052,1.59146700,0.26220851,0.04705374,0.00155815,0.24430079,0.00389110,1.73681487,0.00000000
0.08704352,1.58576788,0.25608168,0.04738316,0.00127822,0.24793624,0.00321801,1.72421153,0.00000000
0.09304652,1.57220820,0.24909507,0.04744204,0.00104106,0.25002702,0.00265568,1.70326334,0.00000000
0.09904952,1.55063148,0.24127535,0.04721963,0.00084181,0.25049620,0.00219359,1.67390798,0.00000000
0.10505253,1.52106253,0.23266735,0.04671183,0.00067580,0.24930664,0.00182195,1.63625828,0.00000000
0.11105553,1.48371073,0.22333436,0.04592127,0.00053864,0.24646189,0.00153197,1.59060439,0.00000000
0.11705853,1.43896646,0.21335758,0.04485725,0.00042623,0.24200561,0.00131607,1.53740897,0.00000000
0.12306153,1.38739080,0.20283479,0.04353535,0.00033486,0.23601963,0.00116797,1.47729587,0.00000000
0.12906453,1.32969894,0.19187839,0.04197689,0.00026119,0.22862070,0.00108282,1.41103254,0.00000000
0.13506753,1.26673816,0.18061276,0.04020816,0.00020226,0.21995617,0.00105718,1.33950720,0.00000000
0.14107054,1.19946148,0.16917111,0.03825950,0.00015550,0.21019874,0.00108909,1.26370182,0.00000000
0.14707354,1.12889816,0.15769207,0.03616430,0.00011869,0.19954052,0.00117791,1.18466219,0.00000000
0.15307654,1.05612248,0.14631603,0.03395788,0.00008995,0.18818677,0.00132435,1.10346655,0.00000000
0.15907954,0.98222209,0.13518153,0.03167643,0.00006768,0.17634940,0.00153022,1.02119417,0.00000000
0.16508254,0.90826736,0.12442172,0.02935591,0.00005055,0.16424072,0.00179837,0.93889533,0.00000000
0.17108554,0.83528288,0.11416112,0.02703104,0.00003749,0.15206743,0.00213244,0.85756381,0.00000000
0.17708854,0.76422205,0.10451279,0.02473448,0.00002760,0.14002533,0.00253664,0.77811309,0.00000000
0.18309155,0.69594568,0.09557588,0.02249599,0.00002018,0.12829463,0.00301549,0.70135685,0.00000000
0.18909455,0.63120496,0.08743374,0.02034188,0.00001464,0.11703615,0.00357354,0.62799442,0.00000000
0.19509755,0.57062921,0.08015254,0.01829457,0.00001055,0.10638851,0.00421506,0.55860133,0.00000000
0.20110055,0.51471834,0.07378040,0.01637231,0.00000755,0.09646609,0.00494366,0.49362489,0.00000000
0.20710355,0.46383985,0.06834699,0.01458910,0.00000536,0.08735807,0.00576201,0.43338456,0.00000000
0.21310655,0.41822999,0.06386363,0.01295471,0.00000378,0.07912819,0.00667144,0.37807656,0.00000000
0.21910955,0.37799862,0.06032374,0.01147483,0.00000265,0.07181529,0.00767163,0.32778210,0.00000000
0.22511256,0.34313705,0.05770366,0.01015140,0.00000184,0.06543458,0.00876029,0.28247849,0.00000000
0.23111556,0.31352838,0.05596369,0.00898295,0.00000127,0.05997932,0.00993290,0.24205229,0.00000000
0.23711856,0.28895956,0.05504946,0.00796498,0.00000087,0.05542301,0.01118248,0.20631376,0.00000000
0.24312156,0.26913475,0.05489346,0.00709050,0.00000059,0.05172180,0.01249946,0.17501185,0.00000000
0.24912456,0.25368922,0.05541667,0.00635041,0.00000040,0.04881714,0.01387161,0.14784907,0.00000000
0.25512756,0.24220350,0.05653043,0.00573405,0.00000027,0.04663848,0.01528412,0.12449566,0.00000000
0.26113057,0.23421741,0.05813834,0.00522960,0.00000018,0.04510602,0.01671970,0.10460263,0.00000000
0.26713357,0.22924354,0.06013832,0.00482453,0.00000012,0.04413337,0.01815890,0.08781340,0.00000000
0.27313657,0.22678009,0.06242471,0.00450598,0.00000008,0.04363012,0.01958042,0.07377376,0.00000000
0.27913957,0.22632288,0.06489042,0.00426110,0.00000005,0.04350425,0.02096166,0.06214005,0.00000000
0.28514257,0.22737638,0.06742918,0.00407733,0.00000003,0.04366444,0.02227922,0.05258576,0.00000000
0.29114557,0.22946371,0.06993771,0.00394268,0.00000002,0.04402204,0.02350956,0.04480628,0.00000000
0.29714857,0.23213555,0.07231788,0.00384592,0.00000001,0.04449298,0.02462971,0.03852230,0.00000000
0.30315158,0.23497791,0.07447877,0.00377674,0.00000001,0.04499936,0.02561794,0.03348181,0.00000000
0.30915458,0.23761865,0.07633859,0.00372588,0.00000001,0.04547078,0.02645447,0.02946094,0.00000000
0.31515758,0.23973283,0.07782636,0.00368519,0.00000000,0.04584553,0.02712214,0.02626390,0.00000000
0.32116058,0.24104668,0.07888336,0.00364772,0.00000000,0.04607139,0.02760698,0.02372223,0.00000000
0.32716358,0.24134031,0.07946417,0.00360771,0.00000000,0.04610622,0.02789869,0.02169342,0.00000000
0.33316658,0.24044902,0.07953749,0.00356057,0.00000000,0.04591831,0.02799101,0.02005925,0.00000000
0.33916958,0.23826329,0.07908636,0.00350291,0.00000000,0.04548637,0.02788197,0.01872387,0.00000000
0.34517259,0.23472744,0.07810814,0.00343241,0.00000000,0.04479935,0.02757390,0.01761183,0.00000000
0.35117559,0.22983711,0.07661392,0.00334781,0.00000000,0.04385594,0.02707340,0.01666605,0.00000000
0.35717859,0.22363552,0.07462765,0.00324880,0.00000000,0.04266392,0.02639110,0.01584597,0.00000000
0.36318159,0.21620891,0.07218478,0.00313591,0.00000000,0.04123926,0.02554125,0.01512579,0.00000000
0.36918459,0.20768102,0.06933069,0.00301045,0.00000000,0.03960506,0.02454125,0.01449296,0.00000000
0.37518759,0.19820722,0.06611882,0.00287437,0.00000000,0.03779046,0.02341107,0.01394686,0.00000000
0.38119060,0.18796815,0.06260866,0.00273017,0.00000000,0.03582938,0.02217255,0.01349776,0.00000000
0.38719360,0.17716342,0.05886362,0.00258080,0.00000000,0.03375932,0.02084875,0.01316598,0.00000000
0.39319660,0.16600538,0.05494895,0.00242956,0.00000000,0.03162016,0.01946321,0.01298137,0.00000000
0.39919960,0.15471337,0.05092974,0.00228002,0.00000000,0.02945304,0.01803927,0.01298294,0.00000000
0.40520260,0.14350848,0.04686899,0.00213593,0.00000000,0.02729935,0.01659943,0.01321872,0.00000000
0.41120560,0.13260905,0.04282608,0.00200119,0.00000000,0.02519984,0.01516483,0.01374572,0.00000000
0.41720860,0.12222699,0.03885531,0.00187977,0.00000000,0.02319392,0.01375473,0.01463007,0.00000000
0.42321161,0.11256493,0.03500486,0.00177570,0.00000000,0.02131910,0.01238616,0.01594709,0.00000000
0.42921461,0.10381420,0.03131606,0.00169301,0.00000001,0.01961057,0.01107368,0.01778140,0.00000000
0.43521761,0.09615360,0.02782293,0.00163574,0.00000001,0.01810099,0.00982919,0.02022683,0.00000000
0.44122061,0.08974873,0.02455204,0.00160793,0.00000001,0.01682031,0.00866194,0.02338617,0.00000000
0.44722361,0.08475188,0.02152265,0.00161357,0.00000002,0.01579583,0.00757853,0.02737056,0.00000000
0.45322661,0.08130218,0.01874707,0.00165663,0.00000004,0.01505213,0.00658309,0.03229856,0.00000000
0.45922961,0.07952589,0.01623126,0.00174098,0.00000006,0.01461125,0.00567745,0.03829472,0.00000000
0.46523262,0.07953664,0.01397548,0.00187042,0.00000009,0.01449267,0.00486141,0.04548760,0.00000000
0.47123562,0.08143537,0.01197516,0.00204858,0.00000014,0.01471335,0.00413304,0.05400729,0.00000000
0.47723862,0.08530998,0.01022168,0.00227888,0.00000021,0.01528772,0.00348897,0.06398239,0.00000000
0.48324162,0.09123454,0.00870334,0.00256446,0.00000031,0.01622754,0.00292473,0.07553639,0.00000000
0.48924462,0.09926796,0.00740611,0.00290806,0.00000047,0.01754168,0.00243505,0.08878368,0.00000000
0.49524762,0.10945229,0.00631453,0.00331192,0.00000069,0.01923584,0.00201417,0.10382520,0.00000000
0.50125063,0.12181057,0.00541235,0.00377770,0.00000102,0.02131220,0.00165609,0.12074393,0.00000000
0.50725363,0.13634454,0.00468326,0.00430631,0.00000150,0.02376896,0.00135485,0.13960037,0.00000000
0.51325663,0.15303223,0.00411140,0.00489784,0.00000219,0.02659989,0.00110473,0.16042836,0.00000000
0.51925963,0.17182581,0.00368189,0.00555140,0.00000316,0.02979399,0.00090048,0.18323132,0.00000000
0.52526263,0.19264982,0.00338119,0.00626510,0.00000454,0.03333502,0.00073750,0.20797927,0.00000000
0.53126563,0.21540014,0.00319747,0.00703595,0.00000646,0.03720131,0.00061198,0.23460685,0.00000000
0.53726863,0.23994382,0.00312086,0.00785983,0.00000914,0.04136563,0.00052109,0.26301259,0.00000000
0.54327164,0.26612007,0.00314369,0.00873154,0.00001284,0.04579527,0.00046315,0.29305945,0.00000000
0.54927464,0.29374246,0.00326071,0.00964481,0.00001791,0.05045227,0.00043781,0.32457698,0.00000000
0.55527764,0.32260249,0.00346923,0.01059244,0.00002480,0.05529394,0.00044621,0.35736476,0.00000000
0.56128064,0.35247442,0.00376937,0.01156641,0.00003409,0.06027357,0.00049126,0.39119746,0.00000000
0.56728364,0.38312126,0.00416413,0.01255812,0.00004652,0.06534133,0.00057785,0.42583096,0.00000000
0.57328664,0.41430187,0.00465966,0.01355854,0.00006305,0.07044536,0.00071320,0.46100952,0.00000000
0.57928964,0.44577864,0.00526538,0.01455851,0.00008483,0.07553294,0.00090715,0.49647354,0.00000000
0.58529265,0.47732552,0.00599416,0.01554894,0.00011332,0.08055181,0.00117258,0.53196751,0.00000000
0.59129565,0.50873614,0.00686253,0.01652111,0.00015031,0.08545143,0.00152581,0.56724768,0.00000000
0.59729865,0.53983121,0.00789076,0.01746690,0.00019794,0.09018421,0.00198707,0.60208902,0.00000000
0.60330165,0.57046517,0.00910303,0.01837897,0.00025882,0.09470655,0.00258090,0.63629102,0.00000000
0.60930465,0.60053144,0.01052748,0.01925096,0.00033602,0.09897981,0.00333665,0.66968184,0.00000000
0.61530765,0.62996602,0.01219618,0.02007758,0.00043313,0.10297089,0.00428886,0.70212074,0.00000000
0.62131066,0.65874917,0.01414510,0.02085471,0.00055435,0.10665267,0.00547758,0.73349832,0.00000000
0.62731366,0.68690498,0.01641386,0.02157938,0.00070446,0.11000407,0.00694863,0.76373480,0.00000000
0.63331666,0.71449895,0.01904541,0.02224973,0.00088887,0.11300983,0.00875360,0.79277628,0.00000000
0.63931966,0.74163346,0.02208558,0.02286487,0.00111361,0.11566010,0.01094974,0.82058928,0.00000000
0.64532266,0.76844145,0.02558238,0.02342476,0.00138530,0.11794972,0.01359953,0.84715402,0.00000000
0.65132566,0.79507860,0.02958520,0.02393004,0.00171111,0.11987740,0.01676998,0.87245681,0.00000000
0.65732866,0.82171440,0.03414381,0.02438175,0.00209862,0.12144477,0.02053152,0.89648225,0.00000000
0.66333167,0.84852248,0.03930705,0.02478121,0.00255575,0.12265543,0.02495659,0.91920576,0.00000000
0.66933467,0.87567066,0.04512152,0.02512976,0.00309054,0.12351406,0.03011775,0.94058704,0.00000000
0.67533767,0.90331126,0.05162989,0.02542859,0.00371099,0.12402566,0.03608540,0.96056511,0.00000000
0.68134067,0.93157193,0.05886920,0.02567864,0.00442475,0.12419493,0.04292512,0.97905518,0.00000000
0.68734367,0.96054747,0.06686900,0.02588046,0.00523885,0.12402591,0.05069462,0.99594779,0.00000000
0.69334667,0.99029281,0.07564935,0.02603420,0.00615939,0.12352187,0.05944052,1.01111026,0.00000000
0.69934967,1.02081751,0.08521894,0.02613960,0.00719122,0.12268539,0.06919478,1.02439051,0.00000000
0.70535268,1.05208170,0.09557317,0.02619603,0.00833751,0.12151872,0.07997131,1.03562295,0.00000000
0.71135568,1.08399365,0.10669240,0.02620264,0.00959948,0.12002427,0.09176246,1.04463616,0.00000000
0.71735868,1.11640891,0.11854047,0.02615839,0.01097605,0.11820525,0.10453601,1.05126174,0.00000000
0.72336168,1.14913100,0.13106355,0.02606228,0.01246351,0.11606639,0.11823246,1.05534390,0.00000000
0.72936468,1.18191348,0.14418933,0.02591349,0.01405536,0.11361467,0.13276315,1.05674909,0.00000000
0.73536768,1.21446338,0.15782686,0.02571146,0.01574209,0.11085991,0.14800907,1.05537495,0.00000000
0.74137069,1.24644592,0.17186687,0.02545610,0.01751116,0.10781533,0.16382083,1.05115819,0.00000000
0.74737369,1.27749027,0.18618274,0.02514784,0.01934701,0.10449790,0.18001964,1.04408065,0.00000000
0.75337669,1.30719649,0.20063225,0.02478774,0.02123127,0.10092848,0.19639964,1.03417342,0.00000000
0.75937969,1.33514336,0.21505988,0.02437748,0.02314297,0.09713178,0.21273137,1.02151853,0.00000000
0.76538269,1.36089711,0.22929984,0.02391939,0.02505901,0.09313603,0.22876651,1.00624825,0.00000000
0.77138569,1.38402095,0.24317972,0.02341640,0.02695461,0.08897254,0.24424375,0.98854207,0.00000000
0.77738869,1.40408516,0.25652455,0.02287197,0.02880400,0.08467507,0.25889559,0.96862150,0.00000000
0.78339170,1.42067771,0.26916136,0.02229000,0.03058108,0.08027901,0.27245582,0.94674298,0.00000000
0.78939470,1.43341499,0.28092382,0.02167472,0.03226016,0.07582059,0.28466749,0.92318945,0.00000000
0.79539770,1.44195252,0.29165702,0.02103057,0.03381682,0.07133600,0.29529096,0.89826092,0.00000000
0.80140070,1.44599526,0.30122209,0.02036208,0.03522860,0.06686054,0.30411171,0.87226461,0.00000000
0.80740370,1.44530712,0.30950044,0.01967378,0.03647583,0.06242788,0.31094754,0.84550518,0.00000000
0.81340670,1.43971937,0.31639750,0.01897007,0.03754228,0.05806936,0.31565486,0.81827546,0.00000000
0.81940970,1.42913757,0.32184578,0.01825520,0.03841569,0.05381350,0.31813375,0.79084821,0.00000000
0.82541271,1.41354662,0.32580705,0.01753312,0.03908830,0.04968562,0.31833154,0.76346912,0.00000000
0.83141571,1.39301383,0.32827361,0.01680756,0.03955707,0.04570761,0.31624475,0.73635142,0.00000000
0.83741871,1.36768967,0.32926858,0.01608192,0.03982383,0.04189785,0.31191922,0.70967229,0.00000000
0.84342171,1.33780624,0.32884507,0.01535931,0.03989522,0.03827134,0.30544862,0.68357099,0.00000000
0.84942471,1.30367337,0.32708449,0.01464259,0.03978245,0.03483979,0.29697116,0.65814891,0.00000000
0.85542771,1.26567269,0.32409381,0.01393437,0.03950092,0.03161202,0.28666487,0.63347129,0.00000000
0.86143072,1.22424969,0.32000208,0.01323708,0.03906964,0.02859422,0.27474160,0.60957054,0.00000000
0.86743372,1.17990433,0.31495633,0.01255301,0.03851053,0.02579042,0.26144002,0.58645087,0.00000000
0.87343672,1.13318046,0.30911692,0.01188437,0.03784768,0.02320289,0.24701802,0.56409402,0.00000000
0.87943972,1.08465456,0.30265268,0.01123332,0.03710646,0.02083259,0.23174481,0.54246576,0.00000000
0.88544272,1.03492425,0.29573598,0.01060207,0.03631264,0.01867959,0.21589309,0.52152281,0.00000000
0.89144572,0.98459708,0.28853789,0.00999286,0.03549154,0.01674345,0.19973156,0.50121986,0.00000000
0.89744872,0.93427982,0.28122378,0.00940804,0.03466715,0.01502358,0.18351825,0.48151638,0.00000000
0.90345173,0.88456878,0.27394933,0.00885010,0.03386146,0.01351959,0.16749468,0.46238285,0.00000000
0.90945473,0.83604131,0.26685727,0.00832165,0.03309376,0.01223151,0.15188112,0.44380619,0.00000000
0.91545773,0.78924851,0.26007487,0.00782548,0.03238021,0.01116005,0.13687319,0.42579403,0.00000000
0.92146073,0.74470949,0.25371230,0.00736452,0.03173348,0.01030677,0.12263962,0.40837771,0.00000000
0.92746373,0.70290683,0.24786189,0.00694180,0.03116260,0.00967417,0.10932132,0.39161388,0.00000000
0.93346673,0.66428330,0.24259822,0.00656048,0.03067301,0.00926579,0.09703160,0.37558444,0.00000000
0.93946973,0.62923969,0.23797917,0.00622376,0.03026676,0.00908622,0.08585746,0.36039505,0.00000000
0.94547274,0.59813339,0.23404766,0.00593481,0.02994287,0.00914107,0.07586176,0.34617206,0.00000000
0.95147574,0.57127764,0.23083402,0.00569674,0.02969788,0.00943689,0.06708604,0.33305809,0.00000000
0.95747874,0.54894116,0.22835895,0.00551248,0.02952646,0.00998104,0.05955390,0.32120639,0.00000000
0.96348174,0.53134791,0.22663678,0.00538471,0.02942216,0.01078146,0.05327466,0.31077427,0.00000000
0.96948474,0.51867697,0.22567883,0.00531574,0.02937821,0.01184652,0.04824702,0.30191586,0.00000000
0.97548774,0.51106225,0.22549684,0.00530743,0.02938828,0.01318466,0.04446272,0.29477451,0.00000000
0.98149075,0.50859202,0.22610606,0.00536108,0.02944731,0.01480414,0.04190992,0.28947524,0.00000000
0.98749375,0.51130840,0.22752795,0.00547732,0.02955218,0.01671263,0.04057614,0.28611755,0.00000000
0.99349675,0.51920660,0.22979232,0.00565604,0.02970231,0.01891689,0.04045071,0.28476892,0.00000000
0.99949975,0.53223419,0.23293859,0.00589631,0.02990019,0.02142230,0.04152667,0.28545936,0.00000000
1.00550275,0.55029049,0.23701634,0.00619632,0.03015160,0.02423254,0.04380189,0.28817731,0.00000000
1.01150575,0.57322615,0.24208471,0.00655337,0.03046576,0.02734911,0.04727961,0.29286702,0.00000000
1.01750875,0.60084306,0.24821093,0.00696384,0.03085527,0.03077094,0.05196822,0.29942768,0.00000000
1.02351176,0.63289479,0.25546776,0.00742325,0.03133578,0.03449403,0.05788034,0.30771429,0.00000000
1.02951476,0.66908761,0.26392998,0.00792624,0.03192549,0.03851103,0.06503121,0.31754040,0.00000000
1.03551776,0.70908212,0.27367006,0.00846674,0.03264448,0.04281094,0.07343655,0.32868245,0.00000000
1.04152076,0.75249558,0.28475305,0.00903801,0.03351387,0.04737873,0.08310976,0.34088574,0.00000000
1.04752376,0.79890494,0.29723098,0.00963281,0.03455478,0.05219514,0.09405882,0.35387168,0.00000000
1.05352676,0.84785037,0.31113699,0.01024351,0.03578730,0.05723639,0.10628273,0.36734608,0.00000000
1.05952976,0.89883950,0.32647936,0.01086230,0.03722930,0.06247402,0.11976786,0.38100807,0.00000000
1.06553277,0.95135192,0.34323591,0.01148130,0.03889529,0.06787477,0.13448425,0.39455933,0.00000000
1.07153577,1.00484418,0.36134887,0.01209280,0.04079532,0.07340055,0.15038206,0.40771320,0.00000000
1.07753877,1.05875496,0.38072065,0.01268933,0.04293394,0.07900847,0.16738833,0.42020319,0.00000000
1.08354177,1.11251039,0.40121074,0.01326392,0.04530932,0.08465102,0.18540430,0.43179072,0.00000000
1.08954477,1.16552951,0.42263402,0.01381010,0.04791258,0.09027635,0.20430341,0.44227150,0.00000000
1.09554777,1.21722980,0.44476072,0.01432211,0.05072729,0.09582867,0.22393019,0.45148050,0.00000000
1.10155078,1.26703280,0.46731802,0.01479494,0.05372929,0.10124886,0.24410015,0.45929512,0.00000000
1.10755378,1.31436984,0.48999365,0.01522433,0.05688674,0.10647521,0.26460085,0.46563666,0.00000000
1.11355678,1.35868786,0.51244123,0.01560687,0.06016048,0.11144431,0.28519416,0.47046984,0.00000000
1.11955978,1.39945555,0.53428740,0.01593995,0.06350470,0.11609218,0.30561973,0.47380063,0.00000000
1.12556278,1.43616962,0.55514054,0.01622170,0.06686783,0.12035550,0.32559972,0.47567244,0.00000000
1.13156578,1.46836139,0.57460079,0.01645098,0.07019378,0.12417295,0.34484453,0.47616094,0.00000000
1.13756878,1.49560359,0.59227110,0.01662729,0.07342327,0.12748675,0.36305954,0.47536775,0.00000000
1.14357179,1.51751734,0.60776876,0.01675069,0.07649545,0.13024411,0.37995257,0.47341353,0.00000000
1.14957479,1.53377921,0.62073720,0.01682172,0.07934955,0.13239880,0.39524174,0.47043057,0.00000000
1.15557779,1.54412809,0.63085726,0.01684130,0.08192663,0.13391261,0.40866358,0.46655549,0.00000000
1.16158079,1.54837184,0.63785778,0.01681067,0.08417128,0.13475669,0.41998091,0.46192229,0.00000000
1.16758379,1.54639329,0.64152477,0.01673132,0.08603327,0.13491269,0.42899030,0.45665622,0.00000000
1.17358679,1.53815543,0.64170893,0.01660491,0.08746901,0.13437368,0.43552869,0.45086857,0.00000000
1.17958979,1.52370548,0.63833118,0.01643328,0.08844289,0.13314481,0.43947897,0.44465280,0.00000000
1.18559280,1.50317769,0.63138580,0.01621839,0.08892829,0.13124355,0.44077425,0.43808202,0.00000000
1.19159580,1.47679442,0.62094123,0.01596233,0.08890832,0.12869969,0.43940065,0.43120804,0.00000000
1.19759880,1.44486568,0.60713842,0.01566733,0.08837626,0.12555490,0.43539845,0.42406182,0.00000000
1.20360180,1.40778679,0.59018678,0.01533581,0.08733568,0.12186201,0.42886165,0.41665538,0.00000000
1.20960480,1.36603420,0.57035806,0.01497036,0.08580021,0.11768392,0.41993594,0.40898495,0.00000000
1.21560780,1.32015958,0.54797825,0.01457384,0.08379299,0.11309231,0.40881506,0.40103512,0.00000000
1.22161081,1.27078224,0.52341811,0.01414940,0.08134588,0.10816605,0.39573598,0.39278381,0.00000000
1.22761381,1.21858014,0.49708253,0.01370053,0.07849838,0.10298951,0.38097280,0.38420758,0.00000000
1.23361681,1.16427947,0.46939933,0.01323107,0.07529641,0.09765078,0.36482989,0.37528721,0.00000000
1.23961981,1.10864342,0.44080782,0.01274529,0.07179084,0.09223982,0.34763430,0.36601295,0.00000000
1.24562281,1.05245998,0.41174769,0.01224784,0.06803611,0.08684666,0.32972792,0.35638929,0.00000000
1.25162581,0.99652925,0.38264851,0.01174378,0.06408861,0.08155973,0.31145945,0.34643895,0.00000000
1.25762881,0.94165047,0.35392015,0.01123855,0.06000528,0.07646420,0.29317663,0.33620571,0.00000000
1.26363182,0.88860880,0.32594451,0.01073789,0.05584214,0.07164060,0.27521872,0.32575613,0.00000000
1.26963482,0.83816217,0.29906858,0.01024779,0.05165306,0.06716346,0.25790949,0.31517977,0.00000000
1.27563782,0.79102829,0.27359893,0.00977440,0.04748858,0.06310026,0.24155098,0.30458804,0.00000000
1.28164082,0.74787187,0.24979784,0.00932387,0.04339499,0.05951040,0.22641780,0.29411165,0.00000000
1.28764382,0.70929231,0.22788065,0.00890224,0.03941359,0.05644439,0.21275230,0.28389675,0.00000000
1.29364682,0.67581184,0.20801468,0.00851528,0.03558014,0.05394320,0.20076056,0.27409984,0.00000000
1.29964982,0.64786432,0.19031914,0.00816832,0.03192454,0.05203761,0.19060909,0.26488189,0.00000000
1.30565283,0.62578495,0.17486615,0.00786611,0.02847071,0.05074779,0.18242231,0.25640170,0.00000000
1.31165583,0.60980101,0.16168264,0.00761258,0.02523663,0.05008287,0.17628086,0.24880891,0.00000000
1.31765883,0.60002397,0.15075277,0.00741077,0.02223458,0.05004069,0.17222057,0.24223710,0.00000000
1.32366183,0.59644325,0.14202107,0.00726262,0.01947148,0.05060759,0.17023220,0.23679707,0.00000000
1.32966483,0.59892208,0.13539576,0.00716890,0.01694936,0.05175837,0.17026190,0.23257091,0.00000000
1.33566783,0.60719568,0.13075253,0.00712907,0.01466591,0.05345642,0.17221244,0.22960695,0.00000000
1.34167084,0.62087226,0.12793838,0.00714128,0.01261509,0.05565397,0.17594518,0.22791591,0.00000000
1.34767384,0.63943705,0.12677573,0.00720234,0.01078772,0.05829266,0.18128290,0.22746860,0.00000000
1.35367684,0.66225972,0.12706659,0.00730771,0.00917216,0.06130428,0.18801336,0.22819505,0.00000000
1.35967984,0.68860517,0.12859690,0.00745166,0.00775486,0.06461181,0.19589375,0.22998541,0.00000000
1.36568284,0.71764795,0.13114091,0.00762732,0.00652100,0.06813077,0.20465591,0.23269246,0.00000000
1.37168584,0.74848986,0.13446574,0.00782689,0.00545497,0.07177084,0.21401228,0.23613568,0.00000000
1.37768884,0.78018077,0.13833595,0.00804182,0.00454084,0.07543775,0.22366260,0.24010677,0.00000000
1.38369185,0.81174177,0.14251814,0.00826306,0.00376279,0.07903542,0.23330099,0.24437643,0.00000000
1.38969485,0.84219039,0.14678557,0.00848134,0.00310542,0.08246822,0.24262355,0.24870192,0.00000000
1.39569785,0.87056679,0.15092263,0.00868740,0.00255402,0.08564347,0.25133602,0.25283543,0.00000000
1.40170085,0.89596010,0.15472914,0.00887232,0.00209476,0.08847380,0.25916137,0.25653251,0.00000000
1.40770385,0.91753398,0.15802428,0.00902775,0.00171486,0.09087958,0.26584705,0.25956056,0.00000000
1.41370685,0.93455024,0.16065012,0.00914621,0.00140268,0.09279113,0.27117165,0.26170672,0.00000000
1.41970985,0.94638968,0.16247460,0.00922128,0.00114772,0.09415064,0.27495060,0.26278501,0.00000000
1.42571286,0.95256917,0.16339377,0.00924780,0.00094067,0.09491382,0.27704088,0.26264239,0.00000000
1.43171586,0.95275421,0.16333334,0.00922203,0.00077336,0.09505105,0.27734429,0.26116344,0.00000000
1.43771886,0.94676656,0.16224933,0.00914169,0.00063869,0.09454810,0.27580939,0.25827353,0.00000000
1.44372186,0.93458644,0.16012785,0.00900606,0.00053060,0.09340632,0.27243178,0.25394034,0.00000000
1.44972486,0.91634938,0.15698403,0.00881592,0.00044395,0.09164230,0.26725295,0.24817385,0.00000000
1.45572786,0.89233777,0.15286009,0.00857349,0.00037444,0.08928703,0.26035748,0.24102459,0.00000000
1.46173087,0.86296772,0.14782267,0.00828231,0.00031851,0.08638460,0.25186909,0.23258057,0.00000000
1.46773387,0.82877171,0.14195944,0.00794708,0.00027326,0.08299049,0.24194527,0.22296292,0.00000000
1.47373687,0.79037803,0.13537531,0.00757344,0.00023635,0.07916953,0.23077120,0.21232049,0.00000000
1.47973987,0.74848783,0.12818822,0.00716779,0.00020592,0.07499361,0.21855286,0.20082375,0.00000000
1.48574287,0.70385092,0.12052475,0.00673704,0.00018050,0.07053936,0.20550986,0.18865828,0.00000000
1.49174587,0.65724144,0.11251576,0.00628834,0.00015896,0.06588570,0.19186822,0.17601815,0.00000000
1.49774887,0.60943422,0.10429222,0.00582890,0.00014045,0.06111151,0.17785343,0.16309941,0.00000000
1.50375188,0.56118294,0.09598131,0.00536577,0.00012430,0.05629350,0.16368391,0.15009410,0.00000000
1.50975488,0.51320073,0.08770300,0.00490562,0.00011005,0.05150428,0.14956536,0.13718487,0.00000000
1.51575788,0.46614394,0.07956718,0.00445460,0.00009733,0.04681080,0.13568593,0.12454042,0.00000000
1.52176088,0.42059927,0.07167140,0.00401821,0.00008591,0.04227303,0.12221244,0.11231189,0.00000000
1.52776388,0.37707471,0.06409929,0.00360124,0.00007559,0.03794312,0.10928770,0.10063025,0.00000000
1.53376688,0.33599405,0.05691956,0.00320764,0.00006626,0.03386487,0.09702894,0.08960468,0.00000000
1.53976988,0.29769490,0.05018571,0.00284060,0.00005782,0.03007349,0.08552723,0.07932190,0.00000000
1.54577289,0.26242994,0.04393623,0.00250245,0.00005020,0.02659578,0.07484797,0.06984640,0.00000000
1.55177589,0.23037073,0.03819530,0.00219481,0.00004334,0.02345048,0.06503206,0.06122133,0.00000000
1.55777889,0.20161378,0.03297397,0.00191853,0.00003721,0.02064887,0.05609789,0.05347011,0.00000000
1.56378189,0.17618816,0.02827148,0.00167385,0.00003174,0.01819550,0.04804372,0.04659834,0.00000000
1.56978489,0.15406410,0.02407699,0.00146046,0.00002691,0.01608902,0.04085052,0.04059615,0.00000000
1.57578789,0.13516207,0.02037121,0.00127756,0.00002266,0.01432305,0.03448493,0.03544054,0.00000000
1.58179090,0.11936178,0.01712825,0.00112396,0.00001896,0.01288701,0.02890224,0.03109785,0.00000000
1.58779390,0.10651072,0.01431723,0.00099819,0.00001575,0.01176694,0.02404939,0.02752605,0.00000000
1.59379690,0.09643197,0.01190396,0.00089853,0.00001300,0.01094618,0.01986767,0.02467683,0.00000000
1.59979990,0.08893096,0.00985231,0.00082310,0.00001065,0.01040601,0.01629522,0.02249750,0.00000000
1.60580290,0.08380109,0.00812551,0.00076993,0.00000867,0.01012609,0.01326916,0.02093250,0.00000000
1.61180590,0.08082829,0.00668717,0.00073696,0.00000700,0.01008489,0.01072746,0.01992470,0.00000000
1.61780890,0.07979440,0.00550213,0.00072213,0.00000562,0.01025991,0.00861035,0.01941634,0.00000000
1.62381191,0.08047962,0.00453709,0.00072336,0.00000448,0.01062793,0.00686144,0.01934972,0.00000000
