energy_ev,total_up,C_s_up,C_p_up,Os_p_up,Os_d_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
0.15907954,3.65221947,0.04614590,0.12888315,0.60510129,1.34993388,0.07156207,0.21111517,1.17144497,1.77280312
0.16508254,3.75497012,0.04758476,0.13351864,0.62691622,1.40102937,0.07444812,0.22166619,1.19223193,1.80864237
0.17108554,3.84724160,0.04885650,0.13782647,0.64667278,1.44845024,0.07702307,0.23217790,1.20925575,1.83940871
0.17708854,3.92799846,0.04994143,0.14178183,0.66417864,1.49159366,0.07925180,0.24258675,1.22244841,1.86474098
0.18309155,3.99646725,0.05082210,0.14536921,0.67928527,1.52994267,0.08110648,0.25283205,1.23183534,1.88441732
0.18909455,4.05214649,0.05148379,0.14858202,0.69189059,1.56307852,0.08256761,0.26285555,1.23752956,1.89835398
0.19509755,4.09480883,0.05191486,0.15142189,0.70194015,1.59069073,0.08362493,0.27260081,1.23972277,1.90659985
0.20110055,4.12449558,0.05210708,0.15389768,0.70942686,1.61258450,0.08427799,0.28201256,1.23867408,1.90932688
0.20710355,4.14150438,0.05205591,0.15602418,0.71438931,1.62868539,0.08453651,0.29103615,1.23469682,1.90681716
0.21310655,4.14637040,0.05176071,0.15782076,0.71690877,1.63904080,0.08442049,0.29961701,1.22814421,1.89944734
0.21910955,4.13984221,0.05122481,0.15930981,0.71710503,1.64381851,0.08395994,0.30770040,1.21939453,1.88767093
0.22511256,4.12285327,0.05045559,0.16051537,0.71513132,1.64330186,0.08319435,0.31523138,1.20883645,1.87199948
0.23111556,4.09648988,0.04946433,0.16146172,0.71116845,1.63788188,0.08217189,0.32215515,1.19685505,1.85298332
0.23711856,4.06195690,0.04826606,0.16217229,0.70541848,1.62804649,0.08094829,0.32841761,1.18381922,1.83119247
0.24312156,4.02054199,0.04687927,0.16266873,0.69809820,1.61436677,0.07958549,0.33396633,1.17007062,1.80719843
0.24912456,3.97357933,0.04532547,0.16297029,0.68943250,1.59748078,0.07815007,0.33875165,1.15591468,1.78155734
0.25512756,3.92241361,0.04362878,0.16309350,0.67964807,1.57807524,0.07671147,0.34272809,1.14161363,1.75479487
0.26113057,3.86836507,0.04181529,0.16305208,0.66896740,1.55686550,0.07534012,0.34585575,1.12738173,1.72739317
0.26713357,3.81269606,0.03991252,0.16285715,0.65760339,1.53457426,0.07410548,0.34810175,1.11338253,1.69978003
0.27313657,3.75657999,0.03794868,0.16251759,0.64575463,1.51190976,0.07307401,0.34944147,1.09972805,1.67232033
0.27913957,3.70107284,0.03595204,0.16204048,0.63360141,1.48954400,0.07230721,0.34985966,1.08647971,1.64530987
0.28514257,3.64708823,0.03395024,0.16143170,0.62130258,1.46809174,0.07185976,0.34935112,1.07365068,1.61897142
0.29114557,3.59537619,0.03196961,0.16069641,0.60899325,1.44809099,0.07177778,0.34792112,1.06120945,1.59345308
0.29714857,3.54650651,0.03003458,0.15983947,0.59678328,1.42998577,0.07209731,0.34558532,1.04908435,1.56882869
0.30315158,3.50085708,0.02816712,0.15886581,0.58475667,1.41411185,0.07284305,0.34236932,1.03716888,1.54510043
0.30915458,3.45860769,0.02638633,0.15778056,0.57297170,1.40068609,0.07402746,0.33830786,1.02532750,1.52220324
0.31515758,3.41973996,0.02470799,0.15658907,0.56146187,1.38979995,0.07565011,0.33344366,1.01340191,1.50001111
0.32116058,3.38404349,0.02314441,0.15529672,0.55023747,1.38141769,0.07769752,0.32782608,1.00121757,1.47834511
0.32716358,3.35112852,0.02170423,0.15390873,0.53928785,1.37537923,0.08014336,0.32150970,0.98859045,1.45698294
0.33316658,3.32044502,0.02039246,0.15242971,0.52858426,1.37140813,0.08294902,0.31455287,0.97533378,1.43566979
0.33916958,3.29130785,0.01921051,0.15086333,0.51808312,1.36912411,0.08606469,0.30701634,0.96126494,1.41413026
0.34517259,3.26292733,0.01815648,0.14921198,0.50772968,1.36805997,0.08943067,0.29896221,0.94621215,1.39208110
0.35117559,3.23444437,0.01722543,0.14747639,0.49746201,1.36768223,0.09297913,0.29045306,0.93002097,1.36924432
0.35717859,3.20496889,0.01640976,0.14565556,0.48721501,1.36741464,0.09663615,0.28155149,0.91256047,1.34536015
0.36318159,3.17362004,0.01569972,0.14374666,0.47692452,1.36666365,0.10032384,0.27231992,0.89372883,1.32019967
0.36918459,3.13956664,0.01508387,0.14174522,0.46653124,1.36484467,0.10396277,0.26282083,0.87345823,1.29357626
0.37518759,3.10206610,0.01454964,0.13964543,0.45598434,1.36140799,0.10747432,0.25311716,0.85171885,1.26535574
0.38119060,3.06050002,0.01408391,0.13744054,0.44524467,1.35586328,0.11078300,0.24327300,0.82852177,1.23546444
0.38719360,3.01440485,0.01367350,0.13512351,0.43428742,1.34780135,0.11381869,0.23335429,0.80392061,1.20389509
0.39319660,2.96349613,0.01330571,0.13268759,0.42310406,1.33691240,0.11651861,0.22342957,0.77801183,1.17071003
0.39919960,2.90768521,0.01296880,0.13012702,0.41170356,1.32299982,0.11882897,0.21357061,0.75093355,1.13604175
0.40520260,2.84708763,0.01265237,0.12743762,0.40011287,1.30598894,0.12070636,0.20385270,0.72286290,1.10009046
0.41120560,2.78202261,0.01234772,0.12461743,0.38837651,1.28593044,0.12211862,0.19435480,0.69401206,1.06311910
0.41720860,2.71300405,0.01204811,0.12166709,0.37655552,1.26299824,0.12304538,0.18515911,0.66462289,1.02544573
0.42321161,2.64072307,0.01174891,0.11859019,0.36472560,1.23748211,0.12347816,0.17635035,0.63496067,0.98743378
0.42921461,2.56602342,0.01144773,0.11539341,0.35297474,1.20977542,0.12341999,0.16801454,0.60530681,0.94948062
0.43521761,2.48987065,0.01114437,0.11208649,0.34140037,1.18035860,0.12288477,0.16023737,0.57595125,0.91200488
0.44122061,2.41331681,0.01084081,0.10868213,0.33010622,1.14977930,0.12189625,0.15310225,0.54718447,0.87543326
0.44722361,2.33746218,0.01054098,0.10519564,0.31919900,1.11863004,0.12048675,0.14668797,0.51928974,0.84018721
0.45322661,2.26341600,0.01025060,0.10164467,0.30878513,1.08752448,0.11869570,0.14106633,0.49253583,0.80667024
0.45922961,2.19225790,0.00997684,0.09804870,0.29896763,1.05707348,0.11656815,0.13629962,0.46717043,0.77525634
0.46523262,2.12500166,0.00972803,0.09442872,0.28984329,1.02786186,0.11415313,0.13243817,0.44341463,0.74627991
0.47123562,2.06256308,0.00951329,0.09080677,0.28150026,1.00042686,0.11150218,0.12951814,0.42145860,0.72002767
0.47723862,2.00573287,0.00934212,0.08720570,0.27401618,0.97523929,0.10866790,0.12755960,0.40145875,0.69673280
0.48324162,1.95515599,0.00922405,0.08364890,0.26745677,0.95268800,0.10570269,0.12656513,0.38353623,0.67657143
0.48924462,1.91131777,0.00916820,0.08016022,0.26187509,0.93306814,0.10265768,0.12651889,0.36777704,0.65966159
0.49524762,1.87453738,0.00918296,0.07676400,0.25731132,0.91657381,0.09958193,0.12738637,0.35423352,0.64606463
0.50125063,1.84496870,0.00927560,0.07348521,0.25379311,0.90329496,0.09652174,0.12911484,0.34292720,0.63578883
0.50725363,1.82260811,0.00945201,0.07034964,0.25133639,0.89321881,0.09352035,0.13163442,0.33385284,0.62879521
0.51325663,1.80730895,0.00971644,0.06738428,0.24994663,0.88623536,0.09061771,0.13485997,0.32698342,0.62500493
0.51925963,1.79880160,0.01007129,0.06461763,0.24962048,0.88214677,0.08785050,0.13869357,0.32227586,0.62430829
0.52526263,1.79671817,0.01051701,0.06208010,0.25034757,0.88068000,0.08525235,0.14302757,0.31967717,0.62657466
0.53126563,1.80062069,0.01105204,0.05980436,0.25211258,0.88150215,0.08285405,0.14774820,0.31913074,0.63166295
0.53726863,1.81003133,0.01167283,0.05782559,0.25489724,0.88423765,0.08068401,0.15273942,0.32058240,0.63943223
0.54327164,1.82446325,0.01237393,0.05618169,0.25868234,0.88848667,0.07876860,0.15788704,0.32398604,0.64975195
0.54927464,1.84345051,0.01314817,0.05491328,0.26344953,0.89384371,0.07713254,0.16308285,0.32930837,0.66251124
0.55527764,1.86657566,0.01398689,0.05406357,0.26918289,0.89991567,0.07579932,0.16822853,0.33653250,0.67762682
0.56128064,1.89349346,0.01488021,0.05367801,0.27587002,0.90633858,0.07479138,0.17323926,0.34566028,0.69504910
0.56728364,1.92394955,0.01581737,0.05380375,0.28350272,0.91279216,0.07413029,0.17804680,0.35671291,0.71476599
0.57328664,1.95779282,0.01678710,0.05448878,0.29207707,0.91901168,0.07383676,0.18260181,0.36972987,0.73680411
0.57928964,1.99498084,0.01777800,0.05578092,0.30159288,0.92479645,0.07393047,0.18687543,0.38476598,0.76122721
0.58529265,2.03557753,0.01877889,0.05772656,0.31205245,0.93001480,0.07442969,0.19085990,0.40188668,0.78813157
0.59129565,2.07974318,0.01977920,0.06036915,0.32345871,0.93460511,0.07535080,0.19456818,0.42116150,0.81763844
0.59729865,2.12771679,0.02076926,0.06374751,0.33581265,0.93857308,0.07670760,0.19803262,0.44265604,0.84988372
0.60330165,2.17979153,0.02174059,0.06789407,0.34911025,0.94198533,0.07851043,0.20130265,0.46642278,0.88500517
0.60930465,2.23628426,0.02268606,0.07283290,0.36333893,0.94495982,0.08076526,0.20444161,0.49249093,0.92312764
0.61530765,2.29750062,0.02360002,0.07857787,0.37847379,0.94765345,0.08347265,0.20752291,0.52085606,0.96434702
0.62131066,2.36369733,0.02447834,0.08513072,0.39447373,0.95024781,0.08662668,0.21062562,0.55146991,1.00871359
0.62731366,2.43504389,0.02531834,0.09247945,0.41127786,0.95293359,0.09021398,0.21382968,0.58423096,1.05621576
0.63331666,2.51158557,0.02611864,0.10059680,0.42880227,0.95589481,0.09421281,0.21721113,0.61897657,1.10676500
0.63931966,2.59321012,0.02687896,0.10943915,0.44693759,0.95929352,0.09859235,0.22083741,0.65547694,1.16018298
0.64532266,2.67962014,0.02759982,0.11894583,0.46554749,0.96325597,0.10331221,0.22476303,0.69343177,1.21619170
0.65132566,2.77031299,0.02828221,0.12903896,0.48446839,0.96786098,0.10832224,0.22902593,0.73246982,1.27440744
0.65732866,2.86456971,0.02892727,0.13962376,0.50351052,0.97313113,0.11356271,0.23364455,0.77215168,1.33433896
0.66333167,2.96145403,0.02953587,0.15058962,0.52246045,0.97902727,0.11896482,0.23861588,0.81197603,1.39539052
0.66933467,3.05982199,0.03010834,0.16181162,0.54108505,0.98544656,0.12445160,0.24391454,0.85138917,1.45686964
0.67533767,3.15834203,0.03064411,0.17315281,0.55913688,0.99222422,0.12993924,0.24949296,0.88979768,1.51799966
0.68134067,3.25552497,0.03114150,0.18446695,0.57636074,0.99913874,0.13533873,0.25528259,0.92658379,1.57793647
0.68734367,3.34976261,0.03159758,0.19560178,0.59250128,1.00592016,0.14055776,0.26119613,0.96112285,1.63578903
0.69334667,3.43937332,0.03200804,0.20640267,0.60731108,1.01226111,0.14550295,0.26713064,0.99280211,1.69064264
0.69934967,3.52265241,0.03236725,0.21671653,0.62055911,1.01782973,0.15008213,0.27297133,1.02104011,1.74158400
0.70535268,3.59792516,0.03266838,0.22639578,0.63203886,1.02228374,0.15420677,0.27859587,1.04530569,1.78772711
0.71135568,3.66359971,0.03290357,0.23530235,0.64157594,1.02528509,0.15779430,0.28387903,1.06513565,1.82823863
0.71735868,3.71821769,0.03306428,0.24331139,0.64903452,1.02651408,0.16077033,0.28869731,1.08015041,1.86236183
0.72336168,3.76050012,0.03314160,0.25031462,0.65432235,1.02568247,0.16307067,0.29293350,1.09006670,1.88943797
0.72936468,3.78938660,0.03312666,0.25622320,0.65739417,1.02254486,0.16464299,0.29648078,1.09470674,1.90892443
0.73536768,3.80406636,0.03301109,0.26096993,0.65825294,1.01690778,0.16544814,0.29924637,1.09400361,1.92040873
0.74137069,3.80399985,0.03278743,0.26451076,0.65694929,1.00863624,0.16546109,0.30115443,1.08800228,1.92361825
0.74737369,3.78893052,0.03244955,0.26682549,0.65357872,0.99765751,0.16467140,0.30214819,1.07685662,1.91842522
0.75337669,3.75888645,0.03199305,0.26791767,0.64827708,0.98396213,0.16308322,0.30219126,1.06082238,1.90484718
0.75937969,3.71417255,0.03141554,0.26781381,0.64121430,0.96760225,0.16071491,0.30126810,1.04024659,1.88304313
0.76538269,3.65535393,0.03071689,0.26656175,0.63258685,0.94868761,0.15759826,0.29938362,1.01555401,1.85330564
0.77138569,3.58323186,0.02989940,0.26422852,0.62260931,0.92737957,0.15377731,0.29656213,0.98723133,1.81604971
0.77738869,3.49881370,0.02896783,0.26089766,0.61150546,0.90388355,0.14930695,0.29284557,0.95580981,1.77179885
0.78339170,3.40327844,0.02792937,0.25666614,0.59949942,0.87844050,0.14425122,0.28829132,0.92184736,1.72116915
0.78939470,3.29793966,0.02679349,0.25164114,0.58680727,0.85131777,0.13868153,0.28296960,0.88591080,1.66485206
0.79539770,3.18420739,0.02557173,0.24593671,0.57362959,0.82279998,0.13267474,0.27696069,0.84855909,1.60359649
0.80140070,3.06355055,0.02427740,0.23967055,0.56014525,0.79318021,0.12631122,0.27035210,0.81032819,1.53819101
0.80740370,2.93746125,0.02292518,0.23296093,0.54650678,0.76275205,0.11967299,0.26323578,0.77171812,1.46944641
0.81340670,2.80742194,0.02153076,0.22592402,0.53283736,0.73180245,0.11284195,0.25570559,0.73318263,1.39817935
0.81940970,2.67487640,0.02011039,0.21867154,0.51922974,0.70060597,0.10589818,0.24785496,0.69512164,1.32519723
0.82541271,2.54120495,0.01868043,0.21130887,0.50574674,0.66942016,0.09891850,0.23977497,0.65787663,1.25128459
0.83141571,2.40770416,0.01725693,0.20393361,0.49242348,0.63848225,0.09197520,0.23155282,0.62172873,1.17719123
0.83741871,2.27557109,0.01585524,0.19663463,0.47927085,0.60800711,0.08513494,0.22327056,0.58689943,1.10362204
0.84342171,2.14589187,0.01448963,0.18949140,0.46628017,0.57818614,0.07845795,0.21500436,0.55355350,1.03122856
0.84942471,2.01963422,0.01317299,0.18257384,0.45342845,0.54918717,0.07199736,0.20682396,0.52180369,0.96060235
0.85542771,1.89764334,0.01191661,0.17594229,0.44068402,0.52115499,0.06579882,0.19879247,0.49171670,0.89226986
0.86143072,1.78064081,0.01072997,0.16964771,0.42801214,0.49421228,0.05990028,0.19096629,0.46332006,0.82668898
0.86743372,1.66922575,0.00962064,0.16373206,0.41538021,0.46846094,0.05433196,0.18339525,0.43660927,0.76424690
0.87343672,1.56387777,0.00859425,0.15822858,0.40276222,0.44398334,0.04911650,0.17612272,0.41155490,0.70525934
0.87943972,1.46496121,0.00765448,0.15316216,0.39014237,0.42084364,0.04426925,0.16918583,0.38810920,0.64997105
0.88544272,1.37273039,0.00680316,0.14854959,0.37751751,0.39908888,0.03979866,0.16261556,0.36621201,0.59855730
0.89144572,1.28733535,0.00604034,0.14439972,0.36489844,0.37874985,0.03570683,0.15643684,0.34579567,0.55112648
0.89744872,1.20882822,0.00536453,0.14071357,0.35231011,0.35984180,0.03199005,0.15066862,0.32678897,0.50772361
0.90345173,1.13716985,0.00477279,0.13748437,0.33979065,0.34236491,0.02863949,0.14532383,0.30911997,0.46833473
0.90945473,1.07223703,0.00426101,0.13469760,0.32738960,0.32630471,0.02564187,0.14040938,0.29271794,0.43289199
0.91545773,1.01383010,0.00382407,0.13233106,0.31516545,0.31163252,0.02298017,0.13592627,0.27751438,0.40127954
0.92146073,0.96168141,0.00345609,0.13035507,0.30318268,0.29830597,0.02063436,0.13186966,0.26344347,0.37334004
0.92746373,0.91546445,0.00315065,0.12873287,0.29150874,0.28626980,0.01858204,0.12822922,0.25044206,0.34888159
0.93346673,0.87480409,0.00290095,0.12742120,0.28021109,0.27545702,0.01679921,0.12498961,0.23844943,0.32768525
0.93946973,0.83928771,0.00270004,0.12637120,0.26935460,0.26579047,0.01526084,0.12213123,0.22740712,0.30951279
0.94547274,0.80847745,0.00254100,0.12552963,0.25899945,0.25718489,0.01394154,0.11963117,0.21725894,0.29411456
0.95147574,0.78192327,0.00241705,0.12484028,0.24919977,0.24954945,0.01281606,0.11746450,0.20795129,0.28123751
0.95747874,0.75917668,0.00232173,0.12424580,0.24000295,0.24279069,0.01185988,0.11560568,0.19943398,0.27063291
0.96348174,0.73980478,0.00224898,0.12368960,0.23144969,0.23681584,0.01104960,0.11403020,0.19166147,0.26206377
0.96948474,0.72340417,0.00219327,0.12311799,0.22357483,0.23153628,0.01036337,0.11271634,0.18459463,0.25531167
0.97548774,0.70961417,0.00214965,0.12248230,0.21640857,0.22687107,0.00978127,0.11164684,0.17820282,0.25018281
0.98149075,0.69812880,0.00211381,0.12174093,0.20997819,0.22275033,0.00928555,0.11081057,0.17246637,0.24651306
0.98749375,0.68870698,0.00208213,0.12086125,0.20430987,0.21911817,0.00886087,0.11020397,0.16737903,0.24417187
0.99349675,0.68118032,0.00205173,0.11982113,0.19943058,0.21593516,0.00849452,0.10983214,0.16295052,0.24306481
0.99949975,0.67545815,0.00202043,0.11861016,0.19536956,0.21317999,0.00817651,0.10970956,0.15920880,0.24313467
1.00550275,0.67152922,0.00198678,0.11723030,0.19215950,0.21085031,0.00789962,0.10986035,0.15620195,0.24436110
1.01150575,0.66946018,0.00195008,0.11569603,0.18983706,0.20896253,0.00765947,0.11031792,0.15399947,0.24675868
1.01750875,0.66939045,0.00191031,0.11403396,0.18844267,0.20755070,0.00745446,0.11112416,0.15269300,0.25037353
1.02351176,0.67152389,0.00186813,0.11228178,0.18801965,0.20666432,0.00728571,0.11232800,0.15239613,0.25527874
1.02951476,0.67611744,0.00182485,0.11048680,0.18861253,0.20636536,0.00715695,0.11398355,0.15324347,0.26156848
1.03551776,0.68346732,0.00178242,0.10870395,0.19026465,0.20672448,0.00707433,0.11614771,0.15538881,0.26935144
1.04152076,0.69389342,0.00174333,0.10699345,0.19301538,0.20781666,0.00704629,0.11887761,0.15900252,0.27874364
1.04752376,0.70772256,0.00171063,0.10541820,0.19689673,0.20971664,0.00708331,0.12222773,0.16426814,0.28986104
1.05352676,0.72527166,0.00168787,0.10404108,0.20192996,0.21249420,0.00719766,0.12624706,0.17137834,0.30281236
1.05952976,0.74683138,0.00167902,0.10292228,0.20812214,0.21620976,0.00740311,0.13097634,0.18053039,0.31769241
1.06553277,0.77265143,0.00168848,0.10211671,0.21546300,0.22091037,0.00771464,0.13644558,0.19192120,0.33457631
1.07153577,0.80292792,0.00172101,0.10167177,0.22392222,0.22662652,0.00814806,0.14267199,0.20574218,0.35351485
1.07753877,0.83779367,0.00178163,0.10162547,0.23344746,0.23336980,0.00871972,0.14965844,0.22217406,0.37453134
1.08354177,0.87731182,0.00187563,0.10200499,0.24396313,0.24113173,0.00944606,0.15739255,0.24138178,0.39761991
1.08954477,0.92147301,0.00200844,0.10282590,0.25537021,0.24988361,0.01034320,0.16584652,0.26350964,0.42274555
1.09554777,0.97019617,0.00218553,0.10409184,0.26754691,0.25957763,0.01142655,0.17497756,0.28867680,0.44984571
1.10155078,1.02333284,0.00241237,0.10579483,0.28035053,0.27014906,0.01271034,0.18472920,0.31697331,0.47883335
1.10755378,1.08067459,0.00269424,0.10791622,0.29362012,0.28151937,0.01420712,0.19503311,0.34845652,0.50960129
1.11355678,1.14196298,0.00303613,0.11042803,0.30718011,0.29360019,0.01592737,0.20581160,0.38314821,0.54202741
1.11955978,1.20690134,0.00344258,0.11329489,0.32084465,0.30629770,0.01787897,0.21698042,0.42103219,0.57598048
1.12556278,1.27516757,0.00391748,0.11647618,0.33442247,0.31951739,0.02006680,0.22845203,0.46205246,0.61132604
1.13156578,1.34642709,0.00446391,0.11992859,0.34772218,0.33316867,0.02249231,0.24013880,0.50611197,0.64793196
1.13756878,1.42034489,0.00508393,0.12360865,0.36055763,0.34716912,0.02515315,0.25195629,0.55307169,0.68567328
1.14357179,1.49659601,0.00577840,0.12747537,0.37275328,0.36144810,0.02804288,0.26382615,0.60275023,0.72443573
1.14957479,1.57487359,0.00654674,0.13149273,0.38414914,0.37594944,0.03115070,0.27567874,0.65492373,0.76411783
1.15557779,1.65489384,0.00738682,0.13563188,0.39460539,0.39063304,0.03446136,0.28745499,0.70932606,0.80463114
1.16158079,1.73639766,0.00829476,0.13987303,0.40400612,0.40547511,0.03795510,0.29910777,0.76564931,0.84589857
1.16758379,1.81914863,0.00926486,0.14420690,0.41226240,0.42046722,0.04160773,0.31060228,0.82354462,0.88785076
1.17358679,1.90292740,0.01028948,0.14863551,0.41931428,0.43561399,0.04539087,0.32191574,0.88262327,0.93042061
1.17958979,1.98752300,0.01135908,0.15317252,0.42513181,0.45092960,0.04927229,0.33303622,0.94245827,0.97353631
1.18559280,2.07272140,0.01246228,0.15784285,0.42971502,0.46643334,0.05321639,0.34396073,1.00258642,1.01711311
1.19159580,2.15829228,0.01358595,0.16268169,0.43309279,0.48214444,0.05718482,0.35469261,1.06251105,1.06104456
1.19759880,2.24397488,0.01471543,0.16773288,0.43532073,0.49807647,0.06113722,0.36523847,1.12170561,1.10519364
1.20360180,2.32946411,0.01583484,0.17304680,0.43647827,0.51423176,0.06503204,0.37560475,1.17961818,1.14938447
1.20960480,2.41439797,0.01692736,0.17867771,0.43666482,0.53059614,0.06882751,0.38579422,1.23567715,1.19339542
1.21560780,2.49834745,0.01797569,0.18468080,0.43599545,0.54713441,0.07248257,0.39580250,1.28929809,1.23695405
1.22161081,2.58081003,0.01896244,0.19110902,0.43459619,0.56378689,0.07595794,0.40561501,1.33989185,1.27973464
1.22761381,2.66120750,0.01987064,0.19800979,0.43259906,0.58046739,0.07921709,0.41520435,1.38687400,1.32135867
1.23361681,2.73888891,0.02068426,0.20542186,0.43013721,0.59706263,0.08222726,0.42452847,1.42967529,1.36139872
1.23961981,2.81313898,0.02138859,0.21337241,0.42734030,0.61343353,0.08496034,0.43352965,1.46775314,1.39938567
1.24562281,2.88319190,0.02197080,0.22187454,0.42433036,0.62941809,0.08739367,0.44213449,1.50060376,1.43481950
1.25162581,2.94825046,0.02242029,0.23092538,0.42121829,0.64483601,0.08951077,0.45025482,1.52777448,1.46718306
1.25762881,3.00750957,0.02272903,0.24050474,0.41810118,0.65949471,0.09130177,0.45778967,1.54887600,1.49595872
1.26363182,3.06018359,0.02289182,0.25057467,0.41506054,0.67319653,0.09276378,0.46462808,1.56359385,1.52064683
1.26963482,3.10553581,0.02290648,0.26107972,0.41216148,0.68574669,0.09390097,0.47065277,1.57169869,1.54078559
1.27563782,3.14290901,0.02277387,0.27194803,0.40945289,0.69696167,0.09472452,0.47574431,1.57305488,1.55597106
1.28164082,3.17175530,0.02249789,0.28309317,0.40696856,0.70667739,0.09525225,0.47978576,1.56762679,1.56587649
1.28764382,3.19166368,0.02208533,0.29441667,0.40472903,0.71475697,0.09550811,0.48266744,1.55548252,1.57026993
1.29364682,3.20238379,0.02154565,0.30581109,0.40274418,0.72109733,0.09552148,0.48429160,1.53679473,1.56902906
1.29964982,3.20384433,0.02089066,0.31716350,0.40101624,0.72563447,0.09532621,0.48457673,1.51183833,1.56215245
1.30565283,3.19616504,0.02013417,0.32835914,0.39954300,0.72834701,0.09495961,0.48346140,1.48098508,1.54976650
1.31165583,3.17966132,0.01929157,0.33928508,0.39832102,0.72925779,0.09446124,0.48090729,1.44469530,1.53212755
1.31765883,3.15484091,0.01837934,0.34983371,0.39734858,0.72843343,0.09387171,0.47690133,1.40350676,1.50961878
1.32366183,3.12239261,0.01741467,0.35990582,0.39662807,0.72598183,0.09323131,0.47145688,1.35802136,1.48274205
1.32966483,3.08316715,0.01641495,0.36941313,0.39616773,0.72204775,0.09257880,0.46461386,1.30889002,1.45210466
1.33566783,3.03815109,0.01539735,0.37828013,0.39598248,0.71680666,0.09195014,0.45643788,1.25679648,1.41840165
1.34167084,2.98843462,0.01437850,0.38644510,0.39609378,0.71045724,0.09137736,0.44701836,1.20244044,1.38239433
1.34767384,2.93517466,0.01337406,0.39386033,0.39652852,0.70321280,0.09088752,0.43646587,1.14652101,1.34488571
1.35367684,2.87955493,0.01239849,0.40049153,0.39731699,0.69529220,0.09050192,0.42490867,1.08972079,1.30669424
1.35967984,2.82274464,0.01146485,0.40631648,0.39848987,0.68691063,0.09023538,0.41248882,1.03269136,1.26862648
1.36568284,2.76585763,0.01058456,0.41132306,0.40007471,0.67827066,0.09009582,0.39935781,0.97604046,1.23145037
1.37168584,2.70991386,0.00976738,0.41550679,0.40209192,0.66955417,0.09008407,0.38567219,0.92032145,1.19586974
1.37768884,2.65580483,0.00902128,0.41886811,0.40455056,0.66091533,0.09019385,0.37158909,0.86602497,1.16250150
1.38369185,2.60426451,0.00835248,0.42140962,0.40744440,0.65247513,0.09041207,0.35726208,0.81357326,1.13185626
1.38969485,2.55584692,0.00776545,0.42313349,0.41074833,0.64431752,0.09071929,0.34283733,0.76331681,1.10432315
1.39569785,2.51091145,0.00726298,0.42403918,0.41441570,0.63648751,0.09109046,0.32845028,0.71553343,1.08015952
1.40170085,2.46961643,0.00684628,0.42412178,0.41837652,0.62899109,0.09149579,0.31422294,0.67042952,1.05948572
1.40770385,2.43192109,0.00651504,0.42337109,0.42253710,0.62179711,0.09190185,0.30026185,0.62814307,1.04228531
1.41370685,2.39759593,0.00626761,0.42177141,0.42678094,0.61484089,0.09227275,0.28665669,0.58874840,1.02841041
1.41970985,2.36624089,0.00610109,0.41930227,0.43097120,0.60802945,0.09257151,0.27347966,0.55226204,1.01759202
1.42571286,2.33731052,0.00601149,0.41593997,0.43495455,0.60124805,0.09276136,0.26078548,0.51864954,1.00945470
1.43171586,2.31014501,0.00599389,0.41165992,0.43856641,0.59436783,0.09280720,0.24861203,0.48783295,1.00353513
1.43771886,2.28400583,0.00604258,0.40643953,0.44163732,0.58725405,0.09267695,0.23698155,0.45969854,0.99930349
1.44372186,2.25811441,0.00615128,0.40026167,0.44400024,0.57977483,0.09234285,0.22590229,0.43410468,0.99618699
1.44972486,2.23169221,0.00631331,0.39311830,0.44549838,0.57180977,0.09178267,0.21537056,0.41088963,0.99359452
1.45572786,2.20400070,0.00652180,0.38501419,0.44599328,0.56325829,0.09098079,0.20537297,0.38987899,0.99094140
1.46173087,2.17437950,0.00676991,0.37597031,0.44537274,0.55404726,0.08992899,0.19588897,0.37089287,0.98767335
1.46773387,2.14228120,0.00705107,0.36602694,0.44355815,0.54413768,0.08862719,0.18689328,0.35375244,0.98328873
1.47373687,2.10730154,0.00735922,0.35524596,0.44051095,0.53353008,0.08708375,0.17835841,0.33828605,0.97735830
1.47973987,2.06920377,0.00768903,0.34371242,0.43623784,0.52226853,0.08531568,0.17025699,0.32433455,0.96954177
1.48574287,2.02793628,0.00803617,0.33153515,0.43079443,0.51044297,0.08334846,0.16256388,0.31175605,0.95960059
1.49174587,1.98364271,0.00839748,0.31884627,0.42428723,0.49818985,0.08121559,0.15525803,0.30042969,0.94740658
1.49774887,1.93666437,0.00877117,0.30579971,0.41687370,0.48569095,0.07895789,0.14832399,0.29025875,0.93294621
1.50375188,1.88753466,0.00915698,0.29256871,0.40876034,0.47317038,0.07662252,0.14175297,0.28117263,0.91632035
1.50975488,1.83696579,0.00955625,0.27934230,0.40019891,0.46088988,0.07426176,0.13554359,0.27312796,0.89773968
1.51575788,1.78582820,0.00997195,0.26632106,0.39148075,0.44914238,0.07193154,0.12970213,0.26610850,0.87751600
1.52176088,1.73512344,0.01040863,0.25371207,0.38292938,0.43824411,0.06968980,0.12424239,0.26012402,0.85604976
1.52776388,1.68595133,0.01087228,0.24172350,0.37489162,0.42852535,0.06759477,0.11918521,0.25520798,0.83381440
1.53376688,1.63947271,0.01137014,0.23055885,0.36772749,0.42032009,0.06570311,0.11455751,0.25141413,0.81133814
1.53976988,1.59686894,0.01191036,0.22041109,0.36179915,0.41395502,0.06406801,0.11039120,0.24881207,0.78918385
1.54577289,1.55929967,0.01250164,0.21145699,0.35745929,0.40973793,0.06273738,0.10672175,0.24748179,0.76792789
