energy_ev,total_up,In_p_up,In_d_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up
-4.30115058,0.82471076,0.28849805,0.00082014,0.45559163,0.47373394,0.01534003,0.09334197
-4.29514757,0.88737193,0.30341107,0.00088548,0.49600725,0.51319997,0.01637395,0.10139940
-4.28914457,0.96255618,0.32089095,0.00096863,0.54182996,0.56080125,0.01770324,0.11119536
-4.28314157,1.05044365,0.34102061,0.00106953,0.59311401,0.61666780,0.01932678,0.12271472
-4.27713857,1.15100255,0.36382376,0.00118791,0.64980330,0.68079993,0.02123883,0.13591576
-4.27113557,1.26396227,0.38925855,0.00132321,0.71171901,0.75305055,0.02342862,0.15072704
-4.26513257,1.38879022,0.41721287,0.00147456,0.77854996,0.83310950,0.02587998,0.16704470
-4.25912956,1.52467410,0.44750145,0.00164079,0.84984632,0.92049084,0.02857109,0.18473050
-4.25312656,1.67051088,0.47986515,0.00182036,0.92501745,1.01452429,0.03147429,0.20361066
-4.24712356,1.82490425,0.51397254,0.00201141,1.00333424,1.11435170,0.03455605,0.22347587
-4.24112056,1.98617153,0.54942383,0.00221172,1.08393628,1.21892960,0.03777719,0.24408249
-4.23511756,2.15236110,0.58575740,0.00241876,1.16584426,1.32703837,0.04109321,0.26515510
-4.22911456,2.32128077,0.62245861,0.00262969,1.24797739,1.43729855,0.04445490,0.28639057
-4.22311156,2.49053719,0.65897101,0.00284143,1.32917571,1.54819442,0.04780918,0.30746350
-4.21710855,2.65758567,0.69470942,0.00305073,1.40822681,1.65810444,0.05110014,0.32803300
-4.21110555,2.81978928,0.72907480,0.00325422,1.48389621,1.76533811,0.05427027,0.34775067
-4.20510255,2.97448560,0.76147019,0.00344850,1.55496048,1.86817806,0.05726190,0.36626956
-4.19909955,3.11905891,0.79131741,0.00363025,1.62024196,1.96492600,0.06001866,0.38325367
-4.19309655,3.25101504,0.81807381,0.00379631,1.67864371,2.05395093,0.06248715,0.39838778
-4.18709355,3.36805597,0.84124844,0.00394380,1.72918342,2.13373757,0.06461844,0.41138714
-4.18109055,3.46815110,0.86041700,0.00407019,1.77102470,2.20293294,0.06636961,0.42200646
-4.17508754,3.54960187,0.87523503,0.00417340,1.80350444,2.26038922,0.06770513,0.43004807
-4.16908454,3.61109686,0.88544859,0.00425189,1.82615497,2.30520057,0.06859797,0.43536857
-4.16308154,3.65175459,0.89090213,0.00430468,1.83871990,2.33673249,0.06903056,0.43788380
-4.15707854,3.67115214,0.89154307,0.00433140,1.84116286,2.35464206,0.06899534,0.43757178
-4.15107554,3.66933777,0.88742286,0.00433233,1.83366858,2.35888805,0.06849504,0.43447355
-4.14507254,3.64682708,0.87869450,0.00430837,1.81663619,2.34973049,0.06754259,0.42869176
-4.13906953,3.60458260,0.86560653,0.00426098,1.79066493,2.32771951,0.06616066,0.42038702
-4.13306653,3.54397778,0.84849379,0.00419219,1.75653289,2.29367409,0.06438092,0.40977236
-4.12706353,3.46674694,0.82776531,0.00410445,1.71516956,2.24865161,0.06224295,0.39710577
-4.12106053,3.37492355,0.80388985,0.00400060,1.66762355,2.19390975,0.05979297,0.38268137
-4.11505753,3.27076969,0.77737977,0.00388372,1.61502677,2.13086241,0.05708234,0.36681954
-4.10905453,3.15669986,0.74877390,0.00375705,1.55855673,2.06103190,0.05416596,0.34985646
-4.10305153,3.03520274,0.71862015,0.00362386,1.49939862,1.98599942,0.05110063,0.33213348
-4.09704852,2.90876415,0.68745855,0.00348735,1.43870873,1.90735616,0.04794341,0.31398684
-4.09104552,2.77979465,0.65580553,0.00335051,1.37758078,1.82665701,0.04475012,0.29573819
-4.08504252,2.65056463,0.62413999,0.00321608,1.31701648,1.74537891,0.04157391,0.27768611
-4.07903952,2.52314931,0.59289156,0.00308645,1.25790151,1.66488526,0.03846410,0.26009909
-4.07303652,2.39938552,0.56243172,0.00296361,1.20098749,1.58639766,0.03546518,0.24321022
-4.06703352,2.28084133,0.53306762,0.00284911,1.14688073,1.51097568,0.03261610,0.22721343
-4.06103052,2.16879909,0.50503913,0.00274403,1.09603762,1.43950506,0.02994976,0.21226167
-4.05502751,2.06425154,0.47851865,0.00264904,1.04876656,1.37269408,0.02749282,0.19846671
-4.04902451,1.96791018,0.45361377,0.00256439,1.00523597,1.31107766,0.02526565,0.18590056
-4.04302151,1.88022443,0.43037235,0.00248995,0.96548756,1.25502829,0.02328254,0.17459816
-4.03701851,1.80140975,0.40878957,0.00242529,0.92945378,1.20477260,0.02155210,0.16456133
-4.03101551,1.73148259,0.38881659,0.00236974,0.89697856,1.16041222,0.02007768,0.15576347
-4.02501251,1.67029976,0.37037009,0.00232246,0.86783982,1.12194755,0.01885806,0.14815476
-4.01900950,1.61759981,0.35334236,0.00228252,0.84177267,1.08930274,0.01788802,0.14166771
-4.01300650,1.57304430,0.33761129,0.00224899,0.81849215,1.06235075,0.01715909,0.13622260
-4.00700350,1.53625664,0.32304978,0.00222096,0.79771425,1.04093684,0.01666016,0.13173265
-4.00100050,1.50685694,0.30953417,0.00219766,0.77917441,1.02489966,0.01637818,0.12810877
-3.99499750,1.48449119,0.29695133,0.00217847,0.76264272,1.01408890,0.01629878,0.12526362
-3.98899450,1.46885401,0.28520419,0.00216294,0.74793518,1.00837876,0.01640676,0.12311499
-3.98299150,1.45970406,0.27421551,0.00215083,0.73492099,1.00767715,0.01668662,0.12158832
-3.97698849,1.45687225,0.26392986,0.00214211,0.72352541,1.01193011,0.01712299,0.12061849
-3.97098549,1.46026264,0.25431388,0.00213693,0.71372874,1.02112188,0.01770095,0.12015079
-3.96498249,1.46984672,0.24535492,0.00213564,0.70556144,1.03527075,0.01840635,0.12014119
-3.95897949,1.48565187,0.23705825,0.00213868,0.69909612,1.05442127,0.01922602,0.12055601
-3.95297649,1.50774502,0.22944322,0.00214660,0.69443696,1.07863336,0.02014795,0.12137103
-3.94697349,1.53621261,0.22253856,0.00215998,0.69170720,1.10796917,0.02116140,0.12257019
-3.94097049,1.57113827,0.21637716,0.00217940,0.69103567,1.14247838,0.02225694,0.12414399
-3.93496748,1.61257927,0.21099084,0.00220536,0.69254293,1.18218265,0.02342644,0.12608769
-3.92896448,1.66054319,0.20640520,0.00223825,0.69632797,1.22706021,0.02466304,0.12839940
-3.92296148,1.71496580,0.20263502,0.00227831,0.70245593,1.27703112,0.02596097,0.13107814
-3.91695848,1.77569115,0.19968043,0.00232560,0.71094761,1.33194389,0.02731538,0.13412196
-3.91095548,1.84245496,0.19752395,0.00237994,0.72177114,1.39156422,0.02872210,0.13752614
-3.90495248,1.91487164,0.19612869,0.00244094,0.73483611,1.45556604,0.03017729,0.14128161
-3.89894947,1.99242591,0.19543770,0.00250798,0.74999054,1.52352562,0.03167710,0.14537348
-3.89294647,2.07446894,0.19537444,0.00258022,0.76702051,1.59491869,0.03321729,0.14977993
-3.88694347,2.16021960,0.19584436,0.00265658,0.78565264,1.66912109,0.03479274,0.15447124
-3.88094047,2.24877049,0.19673750,0.00273584,0.80555899,1.74541280,0.03639712,0.15940920
-3.87493747,2.33909889,0.19793184,0.00281661,0.82636439,1.82298550,0.03802241,0.16454682
-3.86893447,2.43008218,0.19929737,0.00289740,0.84765555,1.90095348,0.03965860,0.16982834
-3.86293147,2.52051738,0.20070045,0.00297665,0.86899173,1.97836771,0.04129339,0.17518965
-3.85692846,2.60914416,0.20200841,0.00305279,0.88991646,2.05423268,0.04291206,0.18055900
-3.85092546,2.69467085,0.20309404,0.00312427,0.90996977,2.12752574,0.04449736,0.18585814
-3.84492246,2.77580235,0.20383980,0.00318961,0.92870049,2.19721825,0.04602970,0.19100369
-3.83891946,2.85126940,0.20414157,0.00324745,0.94567815,2.26229792,0.04748732,0.19590892
-3.83291646,2.91985809,0.20391172,0.00329656,0.96050404,2.32179186,0.04884672,0.20048571
-3.82691346,2.98043861,0.20308150,0.00333590,0.97282110,2.37478933,0.05008321,0.20464672
-3.82091046,3.03199243,0.20160253,0.00336461,0.98232220,2.42046353,0.05117161,0.20830768
-3.81490745,3.07363686,0.19944745,0.00338206,0.98875668,2.45809182,0.05208696,0.21138975
-3.80890445,3.10464611,0.19660977,0.00338781,0.99193498,2.48707325,0.05280543,0.21382171
-3.80290145,3.12446823,0.19310290,0.00338167,0.99173118,2.50694327,0.05330516,0.21554208
-3.79689845,3.13273714,0.18895848,0.00336365,0.98808351,2.51738453,0.05356714,0.21650096
-3.79089545,3.12927962,0.18422418,0.00333395,0.98099299,2.51823384,0.05357599,0.21666147
-3.78489245,3.11411670,0.17896102,0.00329298,0.97052015,2.50948479,0.05332063,0.21600089
-3.77888944,3.08745988,0.17324044,0.00324129,0.95678024,2.49128598,0.05279491,0.21451121
-3.77288644,3.04970206,0.16714124,0.00317959,0.93993716,2.46393513,0.05199792,0.21219930
-3.76688344,3.00140398,0.16074646,0.00310871,0.92019628,2.42786931,0.05093423,0.20908647
-3.76088044,2.94327651,0.15414054,0.00302958,0.89779674,2.38365167,0.04961385,0.20520770
-3.75487744,2.87615984,0.14740662,0.00294318,0.87300332,2.33195547,0.04805204,0.20061031
-3.74887444,2.80100039,0.14062424,0.00285057,0.84609839,2.27354594,0.04626887,0.19535236
-3.74287144,2.71882634,0.13386750,0.00275283,0.81737414,2.20926081,0.04428865,0.18950077
-3.73686843,2.63072284,0.12720355,0.00265105,0.78712550,2.13999031,0.04213920,0.18312921
-3.73086543,2.53780772,0.12069172,0.00254631,0.75564376,2.06665724,0.03985101,0.17631597
-3.72486243,2.44120849,0.11438291,0.00243968,0.72321129,1.99019790,0.03745631,0.16914181
-3.71885943,2.34204134,0.10831959,0.00233220,0.69009723,1.91154433,0.03498816,0.16168794
-3.71285643,2.24139249,0.10253597,0.00222487,0.65655442,1.83160838,0.03247949,0.15403420
-3.70685343,2.14030236,0.09705863,0.00211863,0.62281729,1.75126769,0.02996227,0.14625742
-3.70085043,2.03975244,0.09190727,0.00201438,0.58910090,1.67135394,0.02746668,0.13843010
-3.69484742,1.94065502,0.08709564,0.00191294,0.55560069,1.59264321,0.02502048,0.13061944
-3.68884442,1.84384541,0.08263254,0.00181508,0.52249314,1.51584836,0.02264841,0.12288662
-3.68284142,1.75007655,0.07852281,0.00172147,0.48993677,1.44161330,0.02037187,0.11528637
-3.67683842,1.66001542,0.07476827,0.00163272,0.45807368,1.37050886,0.01820858,0.10786683
-3.67083542,1.57424115,0.07136854,0.00154934,0.42703111,1.30303001,0.01617256,0.10066966
-3.66483242,1.49324430,0.06832174,0.00147175,0.39692304,1.23959422,0.01427410,0.09373028
-3.65882941,1.41742700,0.06562500,0.00140027,0.36785176,1.18054071,0.01251995,0.08707826
-3.65282641,1.34710395,0.06327482,0.00133512,0.33990902,1.12613051,0.01091353,0.08073784
-3.64682341,1.28250390,0.06126730,0.00127640,0.31317705,1.07654716,0.00945533,0.07472850
-3.64082041,1.22377172,0.05959814,0.00122413,0.28772916,1.03189816,0.00814325,0.06906551
-3.63481741,1.17097112,0.05826265,0.00117820,0.26363010,0.99221712,0.00697306,0.06376054
-3.62881441,1.12408807,0.05725558,0.00113842,0.24093603,0.95746680,0.00593885,0.05882227
-3.62281141,1.08303505,0.05657097,0.00110447,0.21969449,0.92754300,0.00503349,0.05425695
-3.61680840,1.04765645,0.05620198,0.00107598,0.19994406,0.90227966,0.00424909,0.05006905
-3.61080540,1.01773511,0.05614078,0.00105247,0.18171417,0.88145497,0.00357740,0.04626183
-3.60480240,0.99300024,0.05637845,0.00103343,0.16502491,0.86479886,0.00301023,0.04283802
-3.59879940,0.97313666,0.05690510,0.00101828,0.14988707,0.85200157,0.00253980,0.03980053
-3.59279640,0.95779546,0.05770997,0.00100642,0.13630245,0.84272353,0.00215909,0.03715323
-3.58679340,0.94660589,0.05878181,0.00099725,0.12426450,0.83660605,0.00186211,0.03490180
-3.58079040,0.93918833,0.06010928,0.00099017,0.11375931,0.83328301,0.00164413,0.03305473
-3.57478739,0.93516802,0.06168160,0.00098462,0.10476703,0.83239291,0.00150197,0.03162433
-3.56878439,0.93418921,0.06348920,0.00098010,0.09726366,0.83359119,0.00143415,0.03062786
-3.56278139,0.93592939,0.06552463,0.00097616,0.09122310,0.83656232,0.00144106,0.03008874
-3.55677839,0.94011299,0.06778335,0.00097245,0.08661960,0.84103129,0.00152512,0.03003779
-3.55077539,0.94652423,0.07026472,0.00096873,0.08343028,0.84677418,0.00169087,0.03051437
-3.54477239,0.95501850,0.07297288,0.00096483,0.08163773,0.85362724,0.00194509,0.03156759
-3.53876938,0.96553188,0.07591754,0.00096073,0.08123263,0.86149431,0.00229683,0.03325728
-3.53276638,0.97808822,0.07911471,0.00095651,0.08221607,0.87035209,0.00275743,0.03565481
-3.52676338,0.99280346,0.08258715,0.00095235,0.08460153,0.88025297,0.00334049,0.03884360
-3.52076038,1.00988670,0.08636466,0.00094856,0.08841641,0.89132532,0.00406181,0.04291928
-3.51475738,1.02963780,0.09048390,0.00094554,0.09370286,0.90377087,0.00493922,0.04798939
-3.50875438,1.05244118,0.09498802,0.00094375,0.10051781,0.91785913,0.00599234,0.05417257
-3.50275138,1.07875572,0.09992575,0.00094374,0.10893211,0.93391894,0.00724235,0.06159708
-3.49674837,1.10910075,0.10535007,0.00094611,0.11902868,0.95232697,0.00871148,0.07039876
-3.49074537,1.14403818,0.11131650,0.00095147,0.13089959,0.97349355,0.01042262,0.08071813
-3.48474237,1.18415101,0.11788089,0.00096044,0.14464208,0.99784598,0.01239866,0.09269692
-3.47873937,1.23001879,0.12509687,0.00097361,0.16035359,1.02580961,0.01466183,0.10647378
-3.47273637,1.28219032,0.13301289,0.00099155,0.17812577,1.05778740,0.01723286,0.12217932
-3.46673337,1.34115463,0.14166918,0.00101473,0.19803782,1.09413838,0.02013018,0.13993062
-3.46073037,1.40731099,0.15109444,0.00104353,0.22014917,1.13515569,0.02336893,0.15982522
-3.45472736,1.48093897,0.16130266,0.00107824,0.24449188,1.18104518,0.02696003,0.18193483
-3.44872436,1.56216989,0.17229008,0.00111898,0.27106301,1.23190520,0.03090916,0.20629891
-3.44272136,1.65096066,0.18403247,0.00116575,0.29981734,1.28770858,0.03521585,0.23291844
-3.43671836,1.74707144,0.19648298,0.00121836,0.33066076,1.34828767,0.03987257,0.26175004
-3.43071536,1.85004821,0.20957055,0.00127648,0.36344480,1.41332321,0.04486397,0.29270082
-3.42471236,1.95921148,0.22319917,0.00133958,0.39796256,1.48233774,0.05016625,0.32562415
-3.41870935,2.07365188,0.23724801,0.00140699,0.43394640,1.55469424,0.05574674,0.36031677
-3.41270635,2.19223353,0.25157247,0.00147784,0.47106776,1.62960027,0.06156372,0.39651736
-3.40670335,2.31360555,0.26600626,0.00155115,0.50893919,1.70611793,0.06756649,0.43390690
-3.40070035,2.43622179,0.28036439,0.00162578,0.54711884,1.78317950,0.07369576,0.47211091
-3.39469735,2.55836860,0.29444702,0.00170050,0.58511733,1.85960856,0.07988433,0.51070380
-3.38869435,2.67820004,0.30804419,0.00177402,0.62240700,1.93414597,0.08605811,0.54921521
-3.38269135,2.79377962,0.32094104,0.00184496,0.65843331,2.00548012,0.09213741,0.58713836
-3.37668834,2.90312735,0.33292351,0.00191198,0.69262806,2.07228028,0.09803856,0.62394030
-3.37068534,3.00427056,0.34378433,0.00197373,0.72442401,2.13323216,0.10367576,0.65907375
-3.36468234,3.09529689,0.35332885,0.00202894,0.75327054,2.18707427,0.10896308,0.69199018
-3.35867934,3.17440754,0.36138082,0.00207642,0.77864953,2.23263394,0.11381670,0.72215383
-3.35267634,3.23996887,0.36778762,0.00211511,0.80009113,2.26886165,0.11815709,0.74905611
-3.34667334,3.29056062,0.37242484,0.00214413,0.81718860,2.29486242,0.12191127,0.77222991
-3.34067034,3.32501895,0.37520019,0.00216276,0.82961173,2.30992325,0.12501493,0.79126324
-3.33466733,3.34247270,0.37605633,0.00217048,0.83711825,2.31353550,0.12741440,0.80581170
-3.32866433,3.34237165,0.37497279,0.00216701,0.83956273,2.30541157,0.12906831,0.81560937
-3.32266133,3.32450575,0.37196683,0.00215227,0.83690267,2.28549537,0.12994900,0.82047746
-3.31665833,3.28901471,0.36709321,0.00212641,0.82920142,2.25396611,0.13004349,0.82033054
-3.31065533,3.23638764,0.36044295,0.00208982,0.81662786,2.21123555,0.12935407,0.81517998
-3.30465233,3.16745285,0.35214121,0.00204309,0.79945286,2.15793881,0.12789838,0.80513452
-3.29864932,3.08335828,0.34234423,0.00198699,0.77804262,2.09491924,0.12570911,0.79039776
-3.29264632,2.98554331,0.33123567,0.00192249,0.75284917,2.02320785,0.12283315,0.77126291
-3.28664332,2.87570306,0.31902229,0.00185070,0.72439842,1.94399821,0.11933043,0.74810470
-3.28064032,2.75574644,0.30592922,0.00177284,0.69327619,1.85861768,0.11527224,0.72136900
-3.27463732,2.62774946,0.29219495,0.00169024,0.66011283,1.76849594,0.11073939,0.69156043
-3.26863432,2.49390537,0.27806615,0.00160428,0.62556682,1.67513194,0.10581999,0.65922846
-3.26263132,2.35647319,0.26379250,0.00151637,0.59030813,1.58006014,0.10060709,0.62495247
-3.25662831,2.21772621,0.24962153,0.00142792,0.55500169,1.48481726,0.09519629,0.58932647
-3.25062531,2.07990202,0.23579377,0.00134031,0.52029170,1.39091013,0.08968326,0.55294375
-3.24462231,1.94515532,0.22253806,0.00125483,0.48678692,1.29978569,0.08416136,0.51638229
-3.23861931,1.81551459,0.21006730,0.00117273,0.45504764,1.21280371,0.07871944,0.48019112
-3.23261631,1.69284376,0.19857455,0.00109512,0.42557440,1.13121259,0.07343982,0.44487823
-3.22661331,1.57880938,0.18822962,0.00102298,0.39879870,1.05612890,0.06839651,0.41090021
-3.22061031,1.47485380,0.17917618,0.00095716,0.37507593,0.98852059,0.06365379,0.37865396
-3.21460730,1.38217480,0.17152934,0.00089834,0.35468039,0.92919412,0.05926513,0.34847051
-3.20860430,1.30171142,0.16537390,0.00084705,0.33780254,0.87878547,0.05527235,0.32061113
-3.20260130,1.23413612,0.16076309,0.00080362,0.32454826,0.83775485,0.05170533,0.29526554
-3.19659830,1.17985294,0.15771799,0.00076824,0.31494010,0.80638501,0.04858186,0.27255235
-3.19059530,1.13900119,0.15622753,0.00074092,0.30892032,0.78478285,0.04590801,0.25252129
-3.18459230,1.11146448,0.15624916,0.00072150,0.30635554,0.77288411,0.04367863,0.23515727
-3.17858929,1.09688431,0.15771013,0.00070969,0.30704278,0.77046093,0.04187826,0.22038587
-3.17258629,1.09467800,0.16050938,0.00070503,0.31071678,0.77713197,0.04048220,0.20808004
-3.16658329,1.10406018,0.16452006,0.00070696,0.31705835,0.79237491,0.03945779,0.19806777
-3.16058029,1.12406763,0.16959259,0.00071479,0.32570342,0.81554108,0.03876581,0.19014031
-3.15457729,1.15358674,0.17555822,0.00072777,0.33625285,0.84587214,0.03836203,0.18406087
-3.14857429,1.19138316,0.18223309,0.00074504,0.34828255,0.88251842,0.03819875,0.17957335
-3.14257129,1.23613323,0.18942252,0.00076573,0.36135381,0.92455899,0.03822638,0.17641092
-3.13656828,1.28645655,0.19692570,0.00078892,0.37502362,0.97102292,0.03839500,0.17430429
-3.13056528,1.34094928,0.20454041,0.00081372,0.38885470,1.02091180,0.03865578,0.17298935
-3.12456228,1.39821741,0.21206786,0.00083923,0.40242518,1.07322295,0.03896233,0.17221415
-3.11855928,1.45690960,0.21931731,0.00086462,0.41533749,1.12697301,0.03927193,0.17174490
-3.11255628,1.51574875,0.22611057,0.00088909,0.42722649,1.18122148,0.03954648,0.17137107
-3.10655328,1.57356169,0.23228603,0.00091195,0.43776654,1.23509369,0.03975338,0.17090941
-3.10055028,1.62930623,0.23770229,0.00093261,0.44667733,1.28780245,0.03986607,0.17020682
-3.09454727,1.68209483,0.24224118,0.00095056,0.45372848,1.33866799,0.03986450,0.16914214
-3.08854427,1.73121417,0.24581004,0.00096545,0.45874266,1.38713515,0.03973518,0.16762681
-3.08254127,1.77613991,0.24834335,0.00097701,0.46159731,1.43278749,0.03947121,0.16560451
-3.07653827,1.81654618,0.24980351,0.00098513,0.46222485,1.47535743,0.03907200,0.16304977
-3.07053527,1.85230903,0.25018078,0.00098982,0.46061153,1.51473185,0.03854279,0.15996582
-3.06453227,1.88350382,0.24949246,0.00099120,0.45679489,1.55095283,0.03789407,0.15638158
-3.05852926,1.91039617,0.24778130,0.00098951,0.45086006,1.58421297,0.03714087,0.15234820
-3.05252626,1.93342666,0.24511312,0.00098508,0.44293495,1.61484537,0.03630187,0.14793502
-3.04652326,1.95318948,0.24157388,0.00097835,0.43318457,1.64330821,0.03539853,0.14322546
-3.04052026,1.97040567,0.23726613,0.00096979,0.42180472,1.67016422,0.03445419,0.13831262
-3.03451726,1.98589164,0.23230517,0.00095994,0.40901522,1.69605570,0.03349311,0.13329514
-3.02851426,2.00052410,0.22681481,0.00094935,0.39505283,1.72167586,0.03253963,0.12827309
-3.02251126,2.01520248,0.22092312,0.00093861,0.38016428,1.74773737,0.03161735,0.12334439
-3.01650825,2.03081048,0.21475811,0.00092826,0.36459945,1.77493947,0.03074844,0.11860160
-3.01050525,2.04817793,0.20844371,0.00091882,0.34860500,1.80393497,0.02995310,0.11412929
-3.00450225,2.06804492,0.20209599,0.00091076,0.33241850,1.83529846,0.02924908,0.11000203
-2.99849925,2.09102934,0.19581992,0.00090449,0.31626345,1.86949722,0.02865147,0.10628313
-2.99249625,2.11759954,0.18970666,0.00090033,0.30034509,1.90686625,0.02817253,0.10302393
-2.98649325,2.14805322,0.18383156,0.00089853,0.28484715,1.94758844,0.02782182,0.10026389
-2.98049025,2.18250355,0.17825293,0.00089921,0.26992973,1.99168116,0.02760635,0.09803122
-2.97448724,2.22087324,0.17301154,0.00090244,0.25572811,2.03898964,0.02753092,0.09634414
-2.96848424,2.26289676,0.16813096,0.00090816,0.24235273,2.08918783,0.02759866,0.09521264
-2.96248124,2.30813072,0.16361857,0.00091624,0.22989000,2.14178653,0.02781150,0.09464052
-2.95647824,2.35597184,0.15946734,0.00092645,0.21840416,2.19614856,0.02817082,0.09462786
-2.95047524,2.40568166,0.15565807,0.00093852,0.20793975,2.25151023,0.02867812,0.09517356
-2.94447224,2.45641690,0.15216220,0.00095209,0.19852485,2.30700815,0.02933560,0.09627787
-2.93846923,2.50726382,0.14894482,0.00096678,0.19017469,2.36170997,0.03014676,0.09794489
-2.93246623,2.55727511,0.14596786,0.00098216,0.18289555,2.41464782,0.03111689,0.10018479
-2.92646323,2.60550757,0.14319327,0.00099783,0.17668873,2.46485276,0.03225343,0.10301571
-2.92046023,2.65105881,0.14058603,0.00101336,0.17155440,2.51138878,0.03356622,0.10646515
-2.91445723,2.69310141,0.13811677,0.00102835,0.16749517,2.55338485,0.03506754,0.11057093
-2.90845423,2.73091328,0.13576409,0.00104246,0.16451917,2.59006391,0.03677197,0.11538148
-2.90245123,2.76390289,0.13351617,0.00105539,0.16264250,2.62076749,0.03869614,0.12095550
-2.89644822,2.79162869,0.13137199,0.00106689,0.16189102,2.64497553,0.04085819,0.12736110
-2.89044522,2.81381238,0.12934180,0.00107681,0.16230124,2.66232071,0.04327720,0.13467416
-2.88444222,2.83034562,0.12744704,0.00108504,0.16392046,2.67259721,0.04597239,0.14297626
-2.87843922,2.84129072,0.12571973,0.00109160,0.16680601,2.67576408,0.04896231,0.15235207
-2.87243622,2.84687546,0.12420136,0.00109656,0.17102367,2.67194352,0.05226388,0.16288628
-2.86643322,2.84748301,0.12294138,0.00110009,0.17664531,2.66141460,0.05589150,0.17466030
-2.86043022,2.84363747,0.12199544,0.00110244,0.18374597,2.64460316,0.05985619,0.18774869
-2.85442721,2.83598615,0.12142337,0.00110394,0.19240027,2.62206852,0.06416473,0.20221556
-2.84842421,2.82527923,0.12128722,0.00110497,0.20267848,2.59448772,0.06881895,0.21811096
-2.84242121,2.81234781,0.12164918,0.00110600,0.21464240,2.56263797,0.07381521,0.23546746
-2.83641821,2.79808082,0.12256967,0.00110752,0.22834103,2.52737782,0.07914395,0.25429694
-2.83041521,2.78340155,0.12410560,0.00111007,0.24380637,2.48962748,0.08478941,0.27458773
-2.82441221,2.76924414,0.12630873,0.00111421,0.26104952,2.45034870,0.09072963,0.29630223
-2.81840920,2.75653035,0.12922434,0.00112051,0.28005705,2.41052423,0.09693644,0.31937496
-2.81240620,2.74614686,0.13288998,0.00112952,0.30078799,2.37113734,0.10337578,0.34371123
-2.80640320,2.73892332,0.13733451,0.00114176,0.32317141,2.33315114,0.11000798,0.36918644
-2.80040020,2.73561124,0.14257715,0.00115771,0.34710482,2.29748815,0.11678827,0.39564601
-2.79439720,2.73686406,0.14862676,0.00117779,0.37245339,2.26501006,0.12366730,0.42290608
-2.78839420,2.74321850,0.15548115,0.00120235,0.39905007,2.23649804,0.13059178,0.45075489
-2.78239120,2.75507777,0.16312643,0.00123162,0.42669668,2.21263389,0.13750512,0.47895503
-2.77638819,2.77269688,0.17153643,0.00126574,0.45516598,2.19398250,0.14434812,0.50724637
-2.77038519,2.79617069,0.18067225,0.00130474,0.48420459,2.18097605,0.15105969,0.53534979
-2.76438219,2.82542528,0.19048178,0.00134851,0.51353686,2.17390063,0.15757762,0.56297172
-2.75837919,2.86021319,0.20089945,0.00139681,0.54286952,2.17288595,0.16383932,0.58980926
-2.75237619,2.90011303,0.21184615,0.00144930,0.57189695,2.17789855,0.16978268,0.61555597
-2.74637319,2.94453402,0.22322935,0.00150547,0.60030708,2.18873928,0.17534684,0.63990815
-2.74037019,2.99272561,0.23494362,0.00156473,0.62778753,2.20504538,0.18047316,0.66257139
-2.73436718,3.04379243,0.24687142,0.00162636,0.65403204,2.22629743,0.18510605,0.68326733
-2.72836418,3.09671426,0.25888442,0.00168957,0.67874682,2.25183128,0.18919400,0.70174033
-2.72236118,3.15037083,0.27084517,0.00175348,0.70165671,2.28085484,0.19269045,0.71776379
-2.71635818,3.20357064,0.28260928,0.00181715,0.72251091,2.31246934,0.19555479,0.73114594
-2.71035518,3.25508308,0.29402800,0.00187963,0.74108811,2.34569449,0.19775322,0.74173488
-2.70435218,3.30367271,0.30495121,0.00193995,0.75720092,2.37949683,0.19925955,0.74942250
-2.69834917,3.34813449,0.31523066,0.00199715,0.77069929,2.41282016,0.20005596,0.75414724
-2.69234617,3.38732884,0.32472343,0.00205031,0.78147308,2.44461722,0.20013345,0.75589540
-2.68634317,3.42021499,0.33329553,0.00209856,0.78945343,2.47388132,0.19949227,0.75470105
-2.68034017,3.44588155,0.34082529,0.00214110,0.79461318,2.49967683,0.19814195,0.75064435
-2.67433717,3.46357316,0.34720672,0.00217724,0.79696614,2.52116752,0.19610130,0.74384849
-2.66833417,3.47271219,0.35235236,0.00220636,0.79656542,2.53764154,0.19339795,0.73447518
-2.66233117,3.47291478,0.35619579,0.00222800,0.79350077,2.54853239,0.19006776,0.72271906
-2.65632816,3.46400071,0.35869345,0.00224178,0.78789523,2.55343506,0.18615403,0.70880116
-2.65032516,3.44599683,0.35982580,0.00224747,0.77990108,2.55211671,0.18170640,0.69296170
-2.64432216,3.41913408,0.35959779,0.00224495,0.76969532,2.54452179,0.17677967,0.67545268
-2.63831916,3.38383823,0.35803850,0.00223424,0.75747488,2.53077128,0.17143251,0.65653039
-2.63231616,3.34071490,0.35520002,0.00221549,0.74345165,2.51115616,0.16572606,0.63644839
-2.62631316,3.29052932,0.35115565,0.00218896,0.72784759,2.48612550,0.15972256,0.61545110
-2.62031016,3.23418183,0.34599741,0.00215500,0.71088998,2.45626940,0.15348404,0.59376829
-2.61430715,3.17267979,0.33983304,0.00211411,0.69280709,2.42229761,0.14707109,0.57161079
-2.60830415,3.10710688,0.33278260,0.00206683,0.67382419,2.38501433,0.14054175,0.54916736
-2.60230115,3.03859107,0.32497471,0.00201382,0.65416016,2.34529028,0.13395066,0.52660291
