energy_ev,total_up,Au_p_up,Au_d_up,N_s_up,N_p_up,S_s_up,S_p_up,V_p_up,V_d_up
-3.47273637,8.67733406,0.80265499,5.82852988,0.03234892,0.22141323,0.11276890,1.57427091,0.96032899,0.96875874
-3.46673337,8.61633388,0.80881808,5.77575281,0.03207394,0.22255027,0.11274205,1.56655689,0.95754627,0.96370900
-3.46073037,8.55795060,0.81481757,5.72640961,0.03178414,0.22363651,0.11265283,1.55862664,0.95483394,0.95824674
-3.45472736,8.50269022,0.82063153,5.68072177,0.03148607,0.22467858,0.11249547,1.55067756,0.95231824,0.95244566
-3.44872436,8.45090994,0.82623323,5.63878316,0.03118635,0.22568521,0.11226563,1.54289290,0.95011008,0.94636739
-3.44272136,8.40280231,0.83159082,5.60055191,0.03089161,0.22666658,0.11196056,1.53543653,0.94830124,0.94005936
-3.43671836,8.35838942,0.83666759,5.56585042,0.03060832,0.22763377,0.11157940,1.52844875,0.94696151,0.93355352
-3.43071536,8.31752709,0.84142292,5.53437353,0.03034272,0.22859815,0.11112319,1.52204324,0.94613691,0.92686609
-3.42471236,8.27991868,0.84581368,5.50570433,0.03010068,0.22957085,0.11059500,1.51630506,0.94584888,0.91999812
-3.41870935,8.24513703,0.84979612,5.47933659,0.02988766,0.23056229,0.10999987,1.51128975,0.94609441,0.91293696
-3.41270635,8.21265308,0.85332785,5.45470234,0.02970860,0.23158166,0.10934472,1.50702333,0.94684698,0.90565837
-3.40670335,8.18186881,0.85637002,5.43120279,0.02956782,0.23263651,0.10863811,1.50350310,0.94805824,0.89812909
-3.40070035,8.15215241,0.85888920,5.40824062,0.02946900,0.23373232,0.10788996,1.50069904,0.94966019,0.89030981
-3.39469735,8.12287313,0.86085908,5.38525157,0.02941503,0.23487206,0.10711113,1.49855575,0.95156785,0.88215824
-3.38869435,8.09343369,0.86226158,5.36173340,0.02940796,0.23605583,0.10631301,1.49699472,0.95368212,0.87363207
-3.38269135,8.06329834,0.86308748,5.33727050,0.02944890,0.23728051,0.10550690,1.49591690,0.95589293,0.86469186
-3.37668834,8.03201485,0.86333644,5.31155260,0.02953794,0.23853944,0.10470354,1.49520532,0.95808230,0.85530339
-3.37068534,7.99922963,0.86301628,5.28438681,0.02967405,0.23982218,0.10391241,1.49472795,0.96012756,0.84543974
-3.36468234,7.96469515,0.86214182,5.25570217,0.02985502,0.24111439,0.10314127,1.49434059,0.96190431,0.83508274
-3.35867934,7.92826995,0.86073312,5.22554684,0.03007740,0.24239777,0.10239555,1.49388980,0.96328940,0.82422397
-3.35267634,7.88991159,0.85881341,5.19407822,0.03033650,0.24365020,0.10167795,1.49321602,0.96416361,0.81286524
-3.34667334,7.84966356,0.85640682,5.16154677,0.03062639,0.24484600,0.10098806,1.49215667,0.96441423,0.80101855
-3.34067034,7.80763738,0.85353612,5.12827478,0.03093994,0.24595637,0.10032221,1.49054945,0.96393729,0.78870578
-3.33466733,7.76399153,0.85022057,5.09463132,0.03126896,0.24695005,0.09967337,1.48823571,0.96263957,0.77595800
-3.32866433,7.71890868,0.84647424,5.06100507,0.03160432,0.24779412,0.09903130,1.48506391,0.96044022,0.76281461
-3.32266133,7.67257295,0.84230468,5.02777643,0.03193621,0.24845500,0.09838279,1.48089314,0.95727216,0.74932239
-3.31665833,7.62514874,0.83771227,4.99529073,0.03225434,0.24889954,0.09771218,1.47559662,0.95308292,0.73553451
-3.31065533,7.57676226,0.83269030,4.96383370,0.03254831,0.24909627,0.09700190,1.46906508,0.94783522,0.72150962
-3.30465233,7.52748701,0.82722562,4.93361059,0.03280790,0.24901669,0.09623324,1.46120995,0.94150706,0.70731098
-3.29864932,7.47733382,0.82130001,4.90472992,0.03302347,0.24863653,0.09538716,1.45196624,0.93409145,0.69300575
-3.29264632,7.42624582,0.81489217,4.87719246,0.03318631,0.24793702,0.09444520,1.44129501,0.92559572,0.67866434
-3.28664332,7.37409859,0.80798008,4.85088600,0.03328904,0.24690598,0.09339035,1.42918521,0.91604060,0.66435995
-3.28064032,7.32070508,0.80054371,4.82558587,0.03332592,0.24553878,0.09220796,1.41565495,0.90545888,0.65016799
-3.27463732,7.26582497,0.79256782,4.80096123,0.03329319,0.24383902,0.09088653,1.40075201,0.89389407,0.63616565
-3.26863432,7.20917778,0.78404469,4.77658656,0.03318932,0.24181898,0.08941842,1.38455355,0.88139882,0.62243128
-3.26263132,7.15045887,0.77497658,4.75195781,0.03301520,0.23949975,0.08780043,1.36716500,0.86803343,0.60904377
-3.25662831,7.08935745,0.76537781,4.72651243,0.03277424,0.23691102,0.08603417,1.34871812,0.85386443,0.59608164
-3.25062531,7.02557572,0.75527624,4.69965229,0.03247240,0.23409052,0.08412627,1.32936835,0.83896332,0.58362202
-3.24462231,6.95884803,0.74471408,4.67076857,0.03211814,0.23108318,0.08208843,1.30929137,0.82340552,0.57173937
-3.23861931,6.88895936,0.73374800,4.63926742,0.03172228,0.22794000,0.07993718,1.28867912,0.80726967,0.56050404
-3.23261631,6.81576215,0.72244856,4.60459545,0.03129772,0.22471664,0.07769356,1.26773537,0.79063708,0.54998067
-3.22661331,6.73919094,0.71089890,4.56626393,0.03085920,0.22147185,0.07538259,1.24667101,0.77359152,0.54022648
-3.22061031,6.65927406,0.69919286,4.52387080,0.03042287,0.21826580,0.07303257,1.22569912,0.75621928,0.53128957
-3.21460730,6.57614204,0.68743263,4.47711948,0.03000589,0.21515836,0.07067434,1.20503027,0.73860924,0.52320730
-3.20860430,6.49003243,0.67572605,4.42583396,0.02962594,0.21220738,0.06834039,1.18486792,0.72085320,0.51600484
-3.20260130,6.40129085,0.66418377,4.36996938,0.02930079,0.20946720,0.06606400,1.16540428,0.70304611,0.50969413
-3.19659830,6.31036817,0.65291633,4.30961783,0.02904775,0.20698718,0.06387830,1.14681681,0.68528629,0.50427306
-3.19059530,6.21781408,0.64203148,4.24500904,0.02888319,0.20481061,0.06181545,1.12926529,0.66767545,0.49972534
-3.18459230,6.12426718,0.63163164,4.17650619,0.02882215,0.20297378,0.05990583,1.11288975,0.65031852,0.49602074
-3.17858929,6.03044195,0.62181184,4.10459672,0.02887785,0.20150546,0.05817727,1.09780922,0.63332327,0.49311599
-3.17258629,5.93711314,0.61265801,4.02987891,0.02906135,0.20042657,0.05665451,1.08412126,0.61679957,0.49095626
-3.16658329,5.84509805,0.60424573,3.95304450,0.02938123,0.19975026,0.05535864,1.07190231,0.60085845,0.48947710
-3.16058029,5.75523740,0.59663947,3.87485843,0.02984339,0.19948212,0.05430681,1.06120877,0.58561079,0.48860684
-3.15457729,5.66837552,0.58989214,3.79613635,0.03045084,0.19962073,0.05351194,1.05207860,0.57116591,0.48826940
-3.14857429,5.58534052,0.58404497,3.71772111,0.03120364,0.20015830,0.05298269,1.04453338,0.55762988,0.48838720
-3.14257129,5.50692531,0.57912769,3.64045915,0.03209888,0.20108144,0.05272346,1.03858073,0.54510381,0.48888422
-3.13656828,5.43387025,0.57515868,3.56517796,0.03313076,0.20237193,0.05273458,1.03421673,0.53368206,0.48968893
-3.13056528,5.36684803,0.57214533,3.49266553,0.03429077,0.20400760,0.05301255,1.03142839,0.52345059,0.49073698
-3.12456228,5.30645162,0.57008417,3.42365278,0.03556791,0.20596298,0.05355041,1.03019591,0.51448537,0.49197354
-3.11855928,5.25318574,0.56896103,3.35879975,0.03694897,0.20820998,0.05433820,1.03049467,0.50685115,0.49335513
-3.11255628,5.20746235,0.56875106,3.29868597,0.03841898,0.21071841,0.05536339,1.03229689,0.50060043,0.49485091
-3.10655328,5.16960029,0.56941853,3.24380559,0.03996158,0.21345638,0.05661147,1.03557283,0.49577291,0.49644332
-3.10055028,5.13982928,0.57091673,3.19456716,0.04155948,0.21639057,0.05806646,1.04029169,0.49239523,0.49812813
-3.09454727,5.11829793,0.57318774,3.15129792,0.04319504,0.21948642,0.05971147,1.04642209,0.49048133,0.49991386
-3.08854427,5.10508551,0.57616236,3.11425224,0.04485071,0.22270824,0.06152921,1.05393227,0.49003309,0.50182068
-3.08254127,5.10021661,0.57976023,3.08362343,0.04650954,0.22601932,0.06350248,1.06279005,0.49104149,0.50387881
-3.07653827,5.10367797,0.58389026,3.05955796,0.04815569,0.22938199,0.06561463,1.07296259,0.49348808,0.50612662
-3.07053527,5.11543630,0.58845147,3.04217111,0.04977483,0.23275782,0.06784986,1.08441610,0.49734678,0.50860840
-3.06453227,5.13545587,0.59333431,3.03156281,0.05135447,0.23610780,0.07019354,1.09711549,0.50258577,0.51137205
-3.05852926,5.16371451,0.59842246,3.02783229,0.05288427,0.23939273,0.07263237,1.11102390,0.50916952,0.51446674
-3.05252626,5.20021680,0.60359518,3.03109052,0.05435618,0.24257359,0.07515447,1.12610230,0.51706063,0.51794057
-3.04652326,5.24500301,0.60873013,3.04146912,0.05576448,0.24561218,0.07774936,1.14230898,0.52622150,0.52183846
-3.04052026,5.29815295,0.61370653,3.05912496,0.05710570,0.24847168,0.08040779,1.15959885,0.53661554,0.52620021
-3.03451726,5.35978368,0.61840863,3.08423958,0.05837850,0.25111748,0.08312158,1.17792271,0.54820785,0.53105879
-3.02851426,5.43004082,0.62272921,3.11701320,0.05958327,0.25351785,0.08588329,1.19722619,0.56096533,0.53643892
-3.02251126,5.50908319,0.62657314,3.15765319,0.06072187,0.25564476,0.08868583,1.21744840,0.57485599,0.54235587
-3.01650825,5.59706133,0.62986048,3.20635731,0.06179708,0.25747457,0.09152206,1.23852033,0.58984761,0.54881460
-3.01050525,5.69409062,0.63252935,3.26329243,0.06281213,0.25898868,0.09438436,1.26036297,0.60590560,0.55580911
-3.00450225,5.80022025,0.63453802,3.32856980,0.06377024,0.26017405,0.09726420,1.28288517,0.62299032,0.56332198
-2.99849925,5.91539987,0.63586641,3.40221805,0.06467404,0.26102358,0.10015170,1.30598139,0.64105382,0.57132417
-2.99249625,6.03944556,0.63651665,3.48415574,0.06552522,0.26153635,0.10303537,1.32952950,0.66003633,0.57977505
-2.98649325,6.17200764,0.63651281,3.57416482,0.06632414,0.26171765,0.10590182,1.35338872,0.67986258,0.58862257
-2.98049025,6.31254219,0.63589985,3.67186703,0.06706956,0.26157895,0.10873566,1.37739810,0.70043833,0.59780369
-2.97448724,6.46028873,0.63474160,3.77670480,0.06775856,0.26113767,0.11151949,1.40137552,0.72164733,0.60724497
-2.96848424,6.61425571,0.63311821,3.88792811,0.06838658,0.26041685,0.11423410,1.42511758,0.74334889,0.61686344
-2.96248124,6.77321562,0.63112291,4.00458875,0.06894750,0.25944474,0.11685873,1.44840058,0.76537642,0.62656769
-2.95647824,6.93571066,0.62885851,4.12554268,0.06943405,0.25825440,0.11937159,1.47098255,0.78753707,0.63625917
-2.95047524,7.10006959,0.62643358,4.24946110,0.06983812,0.25688321,0.12175039,1.49260665,0.80961266,0.64583378
-2.94447224,7.26443567,0.62395880,4.37485030,0.07015136,0.25537246,0.12397310,1.51300573,0.83136191,0.65518362
-2.93846923,7.42680501,0.62154337,4.50007969,0.07036570,0.25376692,0.12601869,1.53190807,0.85252405,0.66419908
-2.93246623,7.58507396,0.61929187,4.62341730,0.07047396,0.25211453,0.12786801,1.54904417,0.87282371,0.67277092
-2.92646323,7.73709373,0.61730165,4.74307134,0.07047046,0.25046605,0.12950461,1.56415424,0.89197695,0.68079259
-2.92046023,7.88072994,0.61566078,4.85723617,0.07035154,0.24887479,0.13091553,1.57699615,0.90969821,0.68816252
-2.91445723,8.01392440,0.61444672,4.96414079,0.07011603,0.24739642,0.13209205,1.58735355,0.92570789,0.69478643
-2.90845423,8.13475642,0.61372567,5.06209774,0.06976557,0.24608863,0.13303024,1.59504365,0.93974031,0.70057944
-2.90245123,8.24150074,0.61355254,5.14955042,0.06930481,0.24501092,0.13373139,1.59992428,0.95155164,0.70546806
-2.89644822,8.33267949,0.61397151,5.22511660,0.06874145,0.24422418,0.13420229,1.60189996,0.96092740,0.70939180
-2.89044522,8.40710579,0.61501705,5.28762645,0.06808612,0.24379020,0.13445516,1.60092654,0.96768936,0.71230449
-2.88444222,8.46391689,0.61671519,5.33615343,0.06735212,0.24377110,0.13450748,1.59701411,0.97170135,0.71417511
-2.87843922,8.50259571,0.61908500,5.37003690,0.06655493,0.24422849,0.13438153,1.59022805,0.97287376,0.71498817
-2.87243622,8.52297955,0.62213994,5.38889550,0.06571174,0.24522251,0.13410370,1.58068804,0.97116659,0.71474362
-2.86643322,8.52525607,0.62588907,5.39263119,0.06484076,0.24681060,0.13370361,1.56856502,0.96659082,0.71345619
-2.86043022,8.50994669,0.63033788,5.38142372,0.06396053,0.24904615,0.13321311,1.55407613,0.95920808,0.71115435
-2.85442721,8.47787848,0.63548860,5.35571641,0.06308921,0.25197689,0.13266506,1.53747797,0.94912862,0.70787872
-2.84842421,8.43014595,0.64134004,5.31619374,0.06224387,0.25564317,0.13209212,1.51905814,0.93650766,0.70368023
-2.84242121,8.36806469,0.64788667,5.26375229,0.06143982,0.26007611,0.13152549,1.49912576,0.92154039,0.69861788
-2.83641821,8.29311897,0.65511724,5.19946622,0.06069006,0.26529572,0.13099364,1.47800103,0.90445561,0.69275641
-2.83041521,8.20690572,0.66301277,5.12454913,0.06000478,0.27130896,0.13052121,1.45600457,0.88550861,0.68616380
-2.82441221,8.11107748,0.67154415,5.04031369,0.05939109,0.27810803,0.13012801,1.43344676,0.86497334,0.67890885
-2.81840920,8.00728647,0.68066948,4.94813102,0.05885278,0.28566866,0.12982815,1.41061772,0.84313434,0.67105889
-2.81240620,7.89713229,0.69033131,4.84939106,0.05839027,0.29394888,0.12962953,1.38777831,0.82027876,0.66267771
-2.80640320,7.78211517,0.70045404,4.74546567,0.05800076,0.30288800,0.12953345,1.36515255,0.79668880,0.65382381
-2.80040020,7.66359639,0.71094179,4.63767535,0.05767839,0.31240613,0.12953460,1.34292177,0.77263483,0.64454914
-2.79439720,7.54276731,0.72167675,4.52726081,0.05741464,0.32240423,0.12962124,1.32122087,0.74836957,0.63489820
-2.78839420,7.42062767,0.73251857,4.41535983,0.05719876,0.33276480,0.12977574,1.30013661,0.72412337,0.62490771
-2.78239120,7.29797380,0.74330462,4.30299004,0.05701825,0.34335317,0.12997532,1.27970826,0.70010086,0.61460679
-2.77638819,7.17539658,0.75385157,4.19103754,0.05685945,0.35401956,0.13019299,1.25993040,0.67647898,0.60401756
-2.77038519,7.05328868,0.76395812,4.08025145,0.05670809,0.36460179,0.13039876,1.24075766,0.65340638,0.59315629
-2.76438219,6.93186034,0.77340909,3.97124379,0.05654986,0.37492863,0.13056088,1.22211133,0.63100416,0.58203484
-2.75837919,6.81116244,0.78198063,3.86449437,0.05637097,0.38482377,0.13064717,1.20388728,0.60936771,0.57066245
-2.75237619,6.69111539,0.78944650,3.76035985,0.05615855,0.39411025,0.13062644,1.18596498,0.58856957,0.55904770
-2.74637319,6.57154228,0.79558523,3.65908618,0.05590117,0.40261525,0.13046975,1.16821692,0.56866300,0.54720052
-2.74037019,6.45220443,0.80018778,3.56082359,0.05558907,0.41017504,0.13015163,1.15051818,0.54968592,0.53513426
-2.73436718,6.33283761,0.80306541,3.46564315,0.05521446,0.41664001,0.12965110,1.13275552,0.53166511,0.52286747
-2.72836418,6.21318721,0.80405749,3.37355407,0.05477166,0.42187942,0.12895247,1.11483560,0.51462029,0.51042558
-2.72236118,6.09304073,0.80303878,3.28452095,0.05425713,0.42578584,0.12804597,1.09669190,0.49856774,0.49784211
-2.71635818,5.97225618,0.79992579,3.19848015,0.05366946,0.42827899,0.12692802,1.07829007,0.48352355,0.48515956
-2.71035518,5.85078541,0.79468212,3.11535478,0.05300926,0.42930885,0.12560123,1.05963149,0.46950592,0.47242987
-2.70435218,5.72869144,0.78732219,3.03506771,0.05227897,0.42885787,0.12407425,1.04075487,0.45653682,0.45971431
-2.69834917,5.60615941,0.77791346,2.95755245,0.05148264,0.42694225,0.12236119,1.02173604,0.44464269,0.44708307
-2.69234617,5.48350114,0.76657683,2.88276147,0.05062567,0.42361212,0.12048097,1.00268581,0.43385428,0.43461434
-2.68634317,5.36115331,0.75348532,2.81067211,0.04971448,0.41895072,0.11845642,0.98374635,0.42420585,0.42239308
-2.68034017,5.23967006,0.73886093,2.74129013,0.04875627,0.41307254,0.11631329,0.96508625,0.41573355,0.41050951
-2.67433717,5.11971067,0.72297005,2.67465096,0.04775866,0.40612052,0.11407917,0.94689455,0.40847354,0.39905740
-2.66833417,5.00202318,0.70611733,2.61081908,0.04672951,0.39826244,0.11178245,0.92937435,0.40245962,0.38813230
-2.66233117,4.88742528,0.68863857,2.54988575,0.04567659,0.38968672,0.10945127,0.91273603,0.39772099,0.37782970
-2.65632816,4.77678323,0.67089276,2.49196550,0.04460746,0.38059760,0.10711263,0.89719084,0.39427989,0.36824331
-2.65032516,4.67099011,0.65325358,2.43719156,0.04352932,0.37121015,0.10479161,0.88294479,0.39214970,0.35946343
-2.64432216,4.57094414,0.63610079,2.38571080,0.04244889,0.36174508,0.10251076,0.87019345,0.39133325,0.35157550
-2.63831916,4.47752786,0.61981173,2.33767820,0.04137241,0.35242365,0.10028971,0.85911748,0.39182178,0.34465880
-2.63231616,4.39158878,0.60475318,2.29325113,0.04030565,0.34346282,0.09814499,0.84987928,0.39359424,0.33878542
-2.62631316,4.31392174,0.59127385,2.25258369,0.03925395,0.33507065,0.09608995,0.84262054,0.39661726,0.33401925
-2.62031016,4.24525316,0.57969770,2.21582102,0.03822232,0.32744229,0.09413499,0.83746075,0.40084547,0.33041524
-2.61430715,4.18622724,0.57031809,2.18309372,0.03721556,0.32075635,0.09228782,0.83449647,0.40622225,0.32801869
-2.60830415,4.13739384,0.56339294,2.15451248,0.03623839,0.31517195,0.09055388,0.83380118,0.41268073,0.32686452
-2.60230115,4.09919804,0.55914094,2.13016269,0.03529554,0.31082628,0.08893676,0.83542558,0.42014500,0.32697668
-2.59629815,4.07197097,0.55773866,2.11009939,0.03439194,0.30783275,0.08743873,0.83939806,0.42853129,0.32836742
-2.59029515,4.05592208,0.55931869,2.09434229,0.03353271,0.30627978,0.08606117,0.84572530,0.43774919,0.33103663
-2.58429215,4.05113263,0.56396874,2.08287118,0.03272332,0.30622997,0.08480499,0.85439275,0.44770266,0.33497112
-2.57828914,4.05755056,0.57173149,2.07562187,0.03196957,0.30771998,0.08367093,0.86536507,0.45829099,0.34014403
-2.57228614,4.07498712,0.58260542,2.07248281,0.03127762,0.31076069,0.08265979,0.87858644,0.46940951,0.34651423
-2.56628314,4.10311555,0.59654622,2.07329258,0.03065391,0.31533796,0.08177258,0.89398088,0.48095028,0.35402608
-2.56028014,4.14147234,0.61346909,2.07783877,0.03010512,0.32141373,0.08101048,0.91145266,0.49280264,0.36260936
-2.55427714,4.18946158,0.63325163,2.08585824,0.02963803,0.32892759,0.08037479,0.93088694,0.50485394,0.37217962
-2.54827414,4.24636278,0.65573732,2.09703918,0.02925945,0.33779861,0.07986680,0.95215092,0.51699026,0.38263914
-2.54227114,4.31134276,0.68073970,2.11102502,0.02897601,0.34792769,0.07948755,0.97509547,0.52909757,0.39387824
-2.53626813,4.38347144,0.70804693,2.12742036,0.02879405,0.35920004,0.07923769,0.99955761,0.54106310,0.40577742
-2.53026513,4.46174181,0.73742677,2.14579880,0.02871946,0.37148808,0.07911717,1.02536367,0.55277712,0.41820990
-2.52426213,4.54509337,0.76863194,2.16571254,0.02875753,0.38465443,0.07912516,1.05233334,0.56413520,0.43104493
-2.51825913,4.63243870,0.80140549,2.18670331,0.02891281,0.39855507,0.07925983,1.08028440,0.57504076,0.44415138
-2.51225613,4.72269189,0.83548630,2.20831435,0.02918897,0.41304255,0.07951832,1.10903802,0.58540794,0.45740184
-2.50625313,4.81479785,0.87061432,2.23010275,0.02958872,0.42796913,0.07989674,1.13842440,0.59516458,0.47067679
-2.50025013,4.90776090,0.90653542,2.25165146,0.03011371,0.44318970,0.08039016,1.16828844,0.60425519,0.48386883
-2.49424712,5.00067129,0.94300571,2.27258051,0.03076444,0.45856450,0.08099277,1.19849504,0.61264368,0.49688654
-2.48824412,5.09272802,0.97979520,2.29255654,0.03154022,0.47396144,0.08169799,1.22893383,0.62031561,0.50965800
-2.48224112,5.18325669,1.01669047,2.31130018,0.03243909,0.48925794,0.08249863,1.25952271,0.62727980,0.52213349
-2.47623812,5.27172117,1.05349651,2.32859073,0.03345779,0.50434230,0.08338707,1.29021022,0.63356906,0.53428738
-2.47023512,5.35772831,1.09003748,2.34426794,0.03459176,0.51911447,0.08435539,1.32097621,0.63923991,0.54611890
-2.46423212,5.44102527,1.12615645,2.35823053,0.03583505,0.53348625,0.08539548,1.35183082,0.64437128,0.55765189
-2.45822911,5.52148944,1.16171426,2.37043176,0.03718037,0.54738100,0.08649913,1.38281168,0.64906202,0.56893321
-2.45222611,5.59911155,1.19658749,2.38087207,0.03861905,0.56073280,0.08765801,1.41397932,0.65342738,0.58003012
-2.44622311,5.67397278,1.23066577,2.38958951,0.04014107,0.57348526,0.08886366,1.44541109,0.65759460,0.59102657
-2.44022011,5.74621717,1.26384866,2.39664830,0.04173505,0.58558997,0.09010739,1.47719375,0.66169770,0.60201849
-2.43421711,5.81602108,1.29604225,2.40212650,0.04338837,0.59700482,0.09138013,1.50941506,0.66587176,0.61310853
-2.42821411,5.88356121,1.32715579,2.40610343,0.04508721,0.60769227,0.09267227,1.54215485,0.67024702,0.62440015
-2.42221111,5.94898338,1.35709858,2.40864781,0.04681664,0.61761764,0.09397348,1.57547602,0.67494298,0.63599167
-2.41620810,6.01237365,1.38577731,2.40980723,0.04856083,0.62674767,0.09527257,1.60941573,0.68006293,0.64797035
-2.41020510,6.07373351,1.41309405,2.40959982,0.05030322,0.63504938,0.09655729,1.64397750,0.68568906,0.66040680
-2.40420210,6.13296074,1.43894507,2.40800855,0.05202673,0.64248924,0.09781426,1.67912437,0.69187842,0.67335011
-2.39819910,6.18983669,1.46322054,2.40497850,0.05371406,0.64903290,0.09902892,1.71477351,0.69866001,0.68682375
-2.39219610,6.24402103,1.48580518,2.40041744,0.05534795,0.65464531,0.10018554,1.75079260,0.70603299,0.70082258
-2.38619310,6.29505400,1.50657983,2.39419945,0.05691154,0.65929136,0.10126732,1.78699806,0.71396615,0.71531104
-2.38019010,6.34236614,1.52542390,2.38617158,0.05838873,0.66293686,0.10225658,1.82315533,0.72239858,0.73022255
-2.37418709,6.38529489,1.54221852,2.37616292,0.05976446,0.66555003,0.10313498,1.85898109,0.73124154,0.74546027
-2.36818409,6.42310727,1.55685029,2.36399568,0.06102514,0.66710318,0.10388389,1.89414746,0.74038141,0.76089910
-2.36218109,6.45502741,1.56921548,2.34949750,0.06215891,0.66757459,0.10448477,1.92828806,0.74968345,0.77638885
-2.35617809,6.48026760,1.57922433,2.33251433,0.06315599,0.66695050,0.10491956,1.96100564,0.75899632,0.79175846
-2.35017509,6.49806131,1.58680537,2.31292303,0.06400889,0.66522705,0.10517121,1.99188123,0.76815712,0.80682114
-2.34417209,6.50769680,1.59190956,2.29064313,0.06471264,0.66241207,0.10522411,2.02048441,0.77699671,0.82138018
-2.33816908,6.50854952,1.59451393,2.26564687,0.06526489,0.65852663,0.10506459,2.04638449,0.78534514,0.83523519
-2.33216608,6.50011234,1.59462466,2.23796724,0.06566603,0.65360624,0.10468139,2.06916224,0.79303697,0.84818867
-2.32616308,6.48202185,1.59227945,2.20770334,0.06591912,0.64770160,0.10406605,2.08842187,0.79991642,0.86005243
-2.32016008,6.45408016,1.58754895,2.17502307,0.06602982,0.64087894,0.10321327,2.10380291,0.80584198,0.87065392
-2.31415708,6.41627102,1.58053738,2.14016280,0.06600624,0.63321979,0.10212121,2.11499160,0.81069066,0.87984189
-2.30815408,6.36876994,1.57138217,2.10342427,0.06585867,0.62482032,0.10079168,2.12173142,0.81436151,0.88749154
-2.30215108,6.31194783,1.56025256,2.06516879,0.06559928,0.61579007,0.09923028,2.12383250,0.81677839,0.89350864
-2.29614807,6.24636819,1.54734748,2.02580909,0.06524180,0.60625033,0.09744638,2.12117936,0.81789209,0.89783267
-2.29014507,6.17277799,1.53289239,1.98579922,0.06480106,0.59633200,0.09545304,2.11373689,0.81768150,0.90043881
-2.28414207,6.09209254,1.51713558,1.94562303,0.06429258,0.58617324,0.09326685,2.10155412,0.81615395,0.90133856
-2.27813907,6.00537498,1.50034365,1.90578164,0.06373216,0.57591672,0.09090763,2.08476556,0.81334467,0.90057922
-2.27213607,5.91381111,1.48279665,1.86678043,0.06313538,0.56570677,0.08839806,2.06359006,0.80931543,0.89824198
-2.26613307,5.81868023,1.46478269,1.82911608,0.06251724,0.55568646,0.08576322,2.03832694,0.80415219,0.89443881
-2.26013007,5.72132307,1.44659237,1.79326409,0.06189172,0.54599459,0.08303009,2.00934963,0.79796213,0.88930822
-2.25412706,5.62310764,1.42851306,1.75966701,0.06127148,0.53676286,0.08022698,1.97709663,0.79086986,0.88301008
-2.24812406,5.52539400,1.41082302,1.72872390,0.06066754,0.52811306,0.07738289,1.94206035,0.78301305,0.87571963
-2.24212106,5.42949894,1.39378571,1.70078101,0.06008909,0.52015462,0.07452695,1.90477384,0.77453760,0.86762088
-2.23611806,5.33666156,1.37764408,1.67612387,0.05954329,0.51298223,0.07168774,1.86579609,0.76559254,0.85889983
-2.23011506,5.24801054,1.36261518,1.65497097,0.05903525,0.50667393,0.06889270,1.82569619,0.75632477,0.84973754
-2.22411206,5.16453415,1.34888494,1.63746883,0.05856797,0.50128935,0.06616758,1.78503706,0.74687389,0.84030352
-2.21810905,5.08705359,1.33660343,1.62368858,0.05814240,0.49686845,0.06353591,1.74435929,0.73736739,0.83074959
-2.21210605,5.01620069,1.32588048,1.61362395,0.05775752,0.49343046,0.06101855,1.70416568,0.72791620,0.82120452
-2.20610305,4.95240033,1.31678194,1.60719064,0.05741053,0.49097332,0.05863332,1.66490721,0.71861109,0.81176978
-2.20010005,4.89585844,1.30932664,1.60422696,0.05709703,0.48947340,0.05639474,1.62697087,0.70951984,0.80251636
-2.19409705,4.84655599,1.30348425,1.60449591,0.05681120,0.48888579,0.05431385,1.59066991,0.70068538,0.79348303
-2.18809405,4.80424931,1.29917413,1.60768851,0.05654608,0.48914480,0.05239813,1.55623704,0.69212514,0.78467615
-2.18209105,4.76847719,1.29626542,1.61342858,0.05629380,0.49016512,0.05065154,1.52382067,0.68383142,0.77607078
-2.17608804,4.73857471,1.29457854,1.62127905,0.05604581,0.49184338,0.04907467,1.49348458,0.67577303,0.76761352
-2.17008504,4.71369391,1.29388811,1.63074971,0.05579318,0.49406012,0.04766495,1.46521093,0.66789794,0.75922659
-2.16408204,4.69283089,1.29392765,1.64130668,0.05552682,0.49668246,0.04641701,1.43890662,0.66013699,0.75081319
-2.15807904,4.67485899,1.29439577,1.65238340,0.05523770,0.49956703,0.04532304,1.41441260,0.65240844,0.74226401
-2.15207604,4.65856720,1.29496415,1.66339323,0.05491716,0.50256355,0.04437330,1.39151594,0.64462314,0.73346440
-2.14607304,4.64270281,1.29528693,1.67374347,0.05455707,0.50551868,0.04355658,1.36996401,0.63669017,0.72430207
-2.14007004,4.62601708,1.29501144,1.68285048,0.05415013,0.50828025,0.04286076,1.34948019,0.62852266,0.71467499
-2.13406703,4.60731234,1.29378996,1.69015569,0.05369004,0.51070171,0.04227331,1.32978045,0.62004352,0.70449898
-2.12806403,4.58548883,1.29129206,1.69514195,0.05317174,0.51264657,0.04178187,1.31059004,0.61119078,0.69371478
-2.12206103,4.55958962,1.28721704,1.69734967,0.05259165,0.51399281,0.04137464,1.29165954,0.60192239,0.68229422
-2.11605803,4.52884139,1.28130611,1.69639213,0.05194780,0.51463701,0.04104090,1.27277946,0.59222009,0.67024503
-2.11005503,4.49268966,1.27335351,1.69196936,0.05124007,0.51449803,0.04077130,1.25379284,0.58209232,0.65761428
