energy_ev,total_up,Cd_p_up,Cd_d_up,N_s_up,N_p_up,Na_s_up,Se_s_up,Se_p_up
-0.14107054,0.54770345,0.07742576,0.03030173,0.00000061,0.23973109,0.01569680,0.01737966,0.29695949
-0.13506753,0.54350838,0.07660883,0.02970504,0.00000047,0.23406605,0.01514678,0.01694370,0.30168635
-0.12906453,0.53799000,0.07563035,0.02902169,0.00000037,0.22731794,0.01455713,0.01642027,0.30635981
-0.12306153,0.53125896,0.07449960,0.02825839,0.00000028,0.21957566,0.01392598,0.01581441,0.31099699
-0.11705853,0.52349594,0.07323634,0.02742675,0.00000022,0.21096488,0.01325439,0.01513358,0.31563955
-0.11105553,0.51494121,0.07186933,0.02654257,0.00000016,0.20164275,0.01254597,0.01438726,0.32034937
-0.10505253,0.50588307,0.07043456,0.02562513,0.00000012,0.19179185,0.01180636,0.01358646,0.32520415
-0.09904952,0.49664588,0.06897348,0.02469642,0.00000009,0.18161372,0.01104277,0.01274332,0.33029306
-0.09304652,0.48757787,0.06753119,0.02378033,0.00000007,0.17132225,0.01026351,0.01187055,0.33571257
-0.08704352,0.47903950,0.06615474,0.02290185,0.00000005,0.16113717,0.00947748,0.01098102,0.34156273
-0.08104052,0.47139258,0.06489144,0.02208631,0.00000004,0.15127784,0.00869375,0.01008731,0.34794384
-0.07503752,0.46499033,0.06378745,0.02135872,0.00000003,0.14195757,0.00792117,0.00920133,0.35495360
-0.06903452,0.46016875,0.06288648,0.02074309,0.00000002,0.13337867,0.00716803,0.00833400,0.36268467
-0.06303152,0.45723924,0.06222872,0.02026193,0.00000001,0.12572813,0.00644178,0.00749501,0.37122267
-0.05702851,0.45648255,0.06184991,0.01993578,0.00000001,0.11917424,0.00574887,0.00669265,0.38064442
-0.05102551,0.45814394,0.06178070,0.01978281,0.00000001,0.11386399,0.00509459,0.00593366,0.39101647
-0.04502251,0.46242955,0.06204612,0.01981856,0.00000000,0.10992124,0.00448301,0.00522325,0.40239374
-0.03901951,0.46950379,0.06266518,0.02005574,0.00000000,0.10744565,0.00391698,0.00456508,0.41481828
-0.03301651,0.47948762,0.06365075,0.02050403,0.00000000,0.10651232,0.00339815,0.00396132,0.42831803
-0.02701351,0.49245766,0.06500941,0.02117007,0.00000000,0.10717191,0.00292710,0.00341282,0.44290566
-0.02101051,0.50844595,0.06674149,0.02205737,0.00000000,0.10945133,0.00250338,0.00291922,0.45857747
-0.01500750,0.52744030,0.06884123,0.02316638,0.00000000,0.11335467,0.00212573,0.00247912,0.47531242
-0.00900450,0.54938522,0.07129693,0.02449454,0.00000000,0.11886453,0.00179215,0.00209028,0.49307135
-0.00300150,0.57418327,0.07409132,0.02603634,0.00000000,0.12594348,0.00150011,0.00174979,0.51179643
0.00300150,0.60169691,0.07720183,0.02778351,0.00000000,0.13453554,0.00124668,0.00145425,0.53141100
0.00900450,0.63175065,0.08060109,0.02972509,0.00000000,0.14456780,0.00102864,0.00119996,0.55181983
0.01500750,0.66413368,0.08425740,0.03184767,0.00000000,0.15595197,0.00084265,0.00098303,0.57290970
0.02101051,0.69860258,0.08813521,0.03413552,0.00000000,0.16858578,0.00068534,0.00079954,0.59455056
0.02701351,0.73488441,0.09219574,0.03657076,0.00000000,0.18235435,0.00055340,0.00064563,0.61659693
0.03301651,0.77267975,0.09639754,0.03913362,0.00000000,0.19713135,0.00044366,0.00051761,0.63888968
0.03901951,0.81166576,0.10069703,0.04180251,0.00000000,0.21278003,0.00035312,0.00041199,0.66125800
0.04502251,0.85149913,0.10504912,0.04455430,0.00000000,0.22915405,0.00027905,0.00032557,0.68352141
0.05102551,0.89181874,0.10940770,0.04736441,0.00000000,0.24609824,0.00021893,0.00025543,0.70549176
0.05702851,0.93224818,0.11372608,0.05020696,0.00000000,0.26344912,0.00017053,0.00019896,0.72697502
0.06303152,0.97239782,0.11795747,0.05305496,0.00000000,0.28103547,0.00013187,0.00015386,0.74777287
0.06903452,1.01186679,0.12205525,0.05588041,0.00000000,0.29867885,0.00010125,0.00011813,0.76768401
0.07503752,1.05024472,0.12597330,0.05865441,0.00000000,0.31619419,0.00007718,0.00009005,0.78650511
0.08104052,1.08711359,0.12966625,0.06134739,0.00000000,0.33339055,0.00005841,0.00006815,0.80403172
0.08704352,1.12204976,0.13308964,0.06392922,0.00000000,0.35007215,0.00004389,0.00005120,0.82005897
0.09304652,1.15462658,0.13620019,0.06636948,0.00000000,0.36603979,0.00003274,0.00003820,0.83438241
0.09904952,1.18441765,0.13895605,0.06863771,0.00000000,0.38109262,0.00002425,0.00002829,0.84679912
0.10505253,1.21100116,0.14131705,0.07070378,0.00000000,0.39503052,0.00001783,0.00002080,0.85710930
0.11105553,1.23396539,0.14324517,0.07253831,0.00000000,0.40765695,0.00001301,0.00001518,0.86511848
0.11705853,1.25291545,0.14470496,0.07411317,0.00000000,0.41878236,0.00000943,0.00001101,0.87064054
0.12306153,1.26748138,0.14566425,0.07540206,0.00000000,0.42822806,0.00000679,0.00000792,0.87350155
0.12906453,1.27732742,0.14609479,0.07638115,0.00000000,0.43583060,0.00000485,0.00000566,0.87354450
0.13506753,1.28216218,0.14597316,0.07702978,0.00000000,0.44144629,0.00000344,0.00000401,0.87063477
0.14107054,1.28174950,0.14528163,0.07733115,0.00000000,0.44495592,0.00000242,0.00000283,0.86466613
0.14707354,1.27591927,0.14400909,0.07727305,0.00000000,0.44626932,0.00000169,0.00000198,0.85556716
0.15307654,1.26457795,0.14215200,0.07684852,0.00000000,0.44532968,0.00000118,0.00000137,0.84330753
0.15907954,1.24771796,0.13971514,0.07605639,0.00000000,0.44211715,0.00000081,0.00000094,0.82790397
0.16508254,1.22542548,0.13671238,0.07490179,0.00000000,0.43665184,0.00000055,0.00000065,0.80942541
0.17108554,1.19788599,0.13316707,0.07339643,0.00000000,0.42899571,0.00000038,0.00000044,0.78799695
0.17708854,1.16538712,0.12911234,0.07155873,0.00000000,0.41925334,0.00000025,0.00000030,0.76380235
0.18309155,1.12831854,0.12459099,0.06941378,0.00000000,0.40757146,0.00000017,0.00000020,0.73708471
0.18909455,1.08716842,0.11965513,0.06699304,0.00000000,0.39413715,0.00000011,0.00000013,0.70814518
0.19509755,1.04251673,0.11436547,0.06433388,0.00000000,0.37917474,0.00000007,0.00000009,0.67733963
0.20110055,0.99502528,0.10879028,0.06147886,0.00000000,0.36294152,0.00000005,0.00000006,0.64507334
0.20710355,0.94542485,0.10300410,0.05847492,0.00000000,0.34572231,0.00000003,0.00000004,0.61179380
0.21310655,0.89449994,0.09708618,0.05537236,0.00000000,0.32782317,0.00000002,0.00000002,0.57798186
0.21910955,0.84307150,0.09111878,0.05222370,0.00000000,0.30956442,0.00000001,0.00000002,0.54414161
0.22511256,0.79197850,0.08518525,0.04908253,0.00000000,0.29127330,0.00000001,0.00000001,0.51078930
0.23111556,0.74205878,0.07936818,0.04600223,0.00000000,0.27327637,0.00000001,0.00000001,0.47844174
0.23711856,0.69413004,0.07374749,0.04303484,0.00000000,0.25589206,0.00000000,0.00000000,0.44760455
0.24312156,0.64897141,0.06839866,0.04022986,0.00000000,0.23942361,0.00000000,0.00000000,0.41876074
0.24912456,0.60730633,0.06339104,0.03763317,0.00000000,0.22415244,0.00000000,0.00000000,0.39235983
0.25512756,0.56978706,0.05878641,0.03528608,0.00000000,0.21033227,0.00000000,0.00000000,0.36880798
0.26113057,0.53698118,0.05463777,0.03322451,0.00000000,0.19818410,0.00000001,0.00000000,0.34845922
0.26713357,0.50936041,0.05098834,0.03147830,0.00000000,0.18789201,0.00000001,0.00000000,0.33160801
0.27313657,0.48729181,0.04787090,0.03007069,0.00000000,0.17960001,0.00000001,0.00000000,0.31848322
0.27913957,0.47103141,0.04530729,0.02901792,0.00000000,0.17340977,0.00000002,0.00000000,0.30924359
0.28514257,0.46072021,0.04330830,0.02832904,0.00000000,0.16937927,0.00000003,0.00000000,0.30397469
0.29114557,0.45638259,0.04187367,0.02800581,0.00000001,0.16752240,0.00000005,0.00000001,0.30268726
0.29714857,0.45792685,0.04099244,0.02804279,0.00000001,0.16780935,0.00000008,0.00000001,0.30531705
0.30315158,0.46514789,0.04064341,0.02842750,0.00000001,0.17016778,0.00000012,0.00000002,0.31172589
0.30915458,0.47773184,0.04079583,0.02914075,0.00000002,0.17448475,0.00000018,0.00000003,0.32170417
0.31515758,0.49526249,0.04141020,0.03015706,0.00000003,0.18060927,0.00000028,0.00000004,0.33497449
0.32116058,0.51722958,0.04243925,0.03144519,0.00000004,0.18835552,0.00000042,0.00000006,0.35119653
0.32716358,0.54303863,0.04382902,0.03296876,0.00000007,0.19750665,0.00000064,0.00000009,0.36997311
0.33316658,0.57202242,0.04552003,0.03468697,0.00000010,0.20781914,0.00000095,0.00000013,0.39085735
0.33916958,0.60345390,0.04744853,0.03655541,0.00000015,0.21902762,0.00000141,0.00000020,0.41336093
0.34517259,0.63656044,0.04954786,0.03852697,0.00000022,0.23085024,0.00000209,0.00000029,0.43696331
0.35117559,0.67053925,0.05174977,0.04055272,0.00000032,0.24299434,0.00000305,0.00000043,0.46112190
0.35717859,0.70457380,0.05398586,0.04258297,0.00000047,0.25516249,0.00000444,0.00000062,0.48528296
0.36318159,0.73785083,0.05618895,0.04456831,0.00000068,0.26705874,0.00000642,0.00000089,0.50889306
0.36918459,0.76957784,0.05829451,0.04646063,0.00000097,0.27839497,0.00000920,0.00000128,0.53141093
0.37518759,0.79900040,0.06024193,0.04821420,0.00000138,0.28889716,0.00001309,0.00000182,0.55231927
0.38119060,0.82541910,0.06197583,0.04978667,0.00000195,0.29831145,0.00001850,0.00000258,0.57113650
0.38719360,0.84820549,0.06344718,0.05114002,0.00000274,0.30640993,0.00002596,0.00000362,0.58742773
0.39319660,0.86681661,0.06461429,0.05224144,0.00000382,0.31299572,0.00003616,0.00000504,0.60081498
0.39919960,0.88080763,0.06544370,0.05306406,0.00000528,0.31790747,0.00005000,0.00000697,0.61098605
0.40520260,0.88984211,0.06591074,0.05358756,0.00000725,0.32102292,0.00006865,0.00000957,0.61770182
0.41120560,0.89369963,0.06600002,0.05379859,0.00000988,0.32226147,0.00009358,0.00001304,0.62080175
0.41720860,0.89228032,0.06570558,0.05369102,0.00001337,0.32158566,0.00012665,0.00001765,0.62020720
0.42321161,0.88560628,0.06503085,0.05326600,0.00001796,0.31900147,0.00017017,0.00002372,0.61592263
0.42921461,0.87381967,0.06398836,0.05253180,0.00002396,0.31455743,0.00022700,0.00003164,0.60803443
0.43521761,0.85717755,0.06259925,0.05150349,0.00003173,0.30834255,0.00030064,0.00004191,0.59670750
0.44122061,0.83604372,0.06089251,0.05020237,0.00004173,0.30048315,0.00039531,0.00005510,0.58217959
0.44722361,0.81087768,0.05890412,0.04865534,0.00005447,0.29113869,0.00051605,0.00007193,0.56475376
0.45322661,0.78222125,0.05667595,0.04689397,0.00007060,0.28049676,0.00066884,0.00009323,0.54478900
0.45922961,0.75068318,0.05425459,0.04495366,0.00009084,0.26876738,0.00086063,0.00011997,0.52268950
0.46523262,0.71692242,0.05169012,0.04287249,0.00011605,0.25617686,0.00109948,0.00015326,0.49889292
0.47123562,0.68163041,0.04903482,0.04069024,0.00014720,0.24296132,0.00139451,0.00019439,0.47385804
0.47723862,0.64551321,0.04634182,0.03844726,0.00018535,0.22936028,0.00175602,0.00024478,0.44805217
0.48324162,0.60927377,0.04366392,0.03618338,0.00023173,0.21561033,0.00219537,0.00030602,0.42193887
0.48924462,0.57359510,0.04105233,0.03393699,0.00028762,0.20193922,0.00272493,0.00037984,0.39596627
0.49524762,0.53912455,0.03855562,0.03174406,0.00035444,0.18856043,0.00335794,0.00046807,0.37055630
0.50125063,0.50645978,0.03621873,0.02963737,0.00043364,0.17566852,0.00410828,0.00057267,0.34609527
0.50725363,0.47613664,0.03408208,0.02764583,0.00052673,0.16343518,0.00499019,0.00069560,0.32292591
0.51325663,0.44861909,0.03218091,0.02579400,0.00063521,0.15200624,0.00601789,0.00083885,0.30134106
0.51925963,0.42429145,0.03054467,0.02410168,0.00076052,0.14149952,0.00720512,0.00100435,0.28157919
0.52526263,0.40345281,0.02919659,0.02258370,0.00090402,0.13200368,0.00856462,0.00119385,0.26382159
0.53126563,0.38631378,0.02815340,0.02124990,0.00106688,0.12357786,0.01010753,0.00140892,0.24819146
0.53726863,0.37299529,0.02742514,0.02010516,0.00125004,0.11625230,0.01184274,0.00165080,0.23475450
0.54327164,0.36352941,0.02701512,0.01914962,0.00145412,0.11002952,0.01377618,0.00192031,0.22352106
0.54927464,0.35786200,0.02691998,0.01837902,0.00167937,0.10488638,0.01591021,0.00221778,0.21444967
0.55527764,0.35585698,0.02712988,0.01778506,0.00192559,0.10077647,0.01824285,0.00254294,0.20745155
0.56128064,0.35730204,0.02762876,0.01735594,0.00219205,0.09763306,0.02076727,0.00289482,0.20239610
0.56728364,0.36191554,0.02839467,0.01707687,0.00247746,0.09537232,0.02347124,0.00327174,0.19911700
0.57328664,0.36935457,0.02940031,0.01693064,0.00277993,0.09389666,0.02633678,0.00367118,0.19741876
0.57928964,0.37922378,0.03061350,0.01689820,0.00309692,0.09309827,0.02933995,0.00408980,0.19708343
0.58529265,0.39108498,0.03199785,0.01695929,0.00342529,0.09286247,0.03245084,0.00452344,0.19787738
0.59129565,0.40446730,0.03351351,0.01709296,0.00376126,0.09307109,0.03563382,0.00496712,0.19955791
0.59729865,0.41887773,0.03511791,0.01727814,0.00410053,0.09360558,0.03884802,0.00541516,0.20187951
0.60330165,0.43381199,0.03676671,0.01749414,0.00443830,0.09434982,0.04204799,0.00586122,0.20459973
0.60930465,0.44876535,0.03841469,0.01772110,0.00476939,0.09519275,0.04518472,0.00629846,0.20748452
0.61530765,0.46324355,0.04001672,0.01794039,0.00508838,0.09603054,0.04820676,0.00671971,0.21031299
0.62131066,0.47677325,0.04152884,0.01813495,0.00538971,0.09676848,0.05106158,0.00711765,0.21288144
0.62731366,0.48891213,0.04290919,0.01828959,0.00566789,0.09732248,0.05369705,0.00748502,0.21500681
0.63331666,0.49925820,0.04411904,0.01839118,0.00591763,0.09762017,0.05606304,0.00781483,0.21652941
0.63931966,0.50745823,0.04512370,0.01842882,0.00613400,0.09760167,0.05811293,0.00810057,0.21731490
0.64532266,0.51321495,0.04589336,0.01839393,0.00631263,0.09722006,0.05980518,0.00833646,0.21725567
0.65132566,0.51629292,0.04640380,0.01828031,0.00644980,0.09644141,0.06110474,0.00851761,0.21627150
0.65732866,0.51652277,0.04663696,0.01808408,0.00654263,0.09524463,0.06198419,0.00864020,0.21430966
0.66333167,0.51380380,0.04658134,0.01780366,0.00658914,0.09362096,0.06242477,0.00870161,0.21134431
0.66933467,0.50810466,0.04623218,0.01743964,0.00658833,0.09157330,0.06241701,0.00870053,0.20737547
0.67533767,0.49946218,0.04559149,0.01699461,0.00654021,0.08911523,0.06196108,0.00863697,0.20242738
0.68134067,0.48797840,0.04466782,0.01647297,0.00644583,0.08626995,0.06106680,0.00851232,0.19654649
0.68734367,0.47381576,0.04347587,0.01588074,0.00630719,0.08306902,0.05975324,0.00832922,0.18979900
0.69334667,0.45719075,0.04203589,0.01522529,0.00612724,0.07955099,0.05804811,0.00809153,0.18226816
0.69934967,0.43836614,0.04037297,0.01451509,0.00590969,0.07576003,0.05598674,0.00780419,0.17405120
0.70535268,0.41764219,0.03851613,0.01375940,0.00565897,0.07174443,0.05361090,0.00747301,0.16525622
0.71135568,0.39534704,0.03649737,0.01296808,0.00538003,0.06755514,0.05096737,0.00710452,0.15599891
0.71735868,0.37182672,0.03435066,0.01215122,0.00507818,0.06324438,0.04810646,0.00670573,0.14639932
0.72336168,0.34743513,0.03211092,0.01131895,0.00475895,0.05886427,0.04508041,0.00628391,0.13657868
0.72936468,0.32252436,0.02981299,0.01048115,0.00442792,0.05446559,0.04194182,0.00584641,0.12665638
0.73536768,0.29743559,0.02749073,0.00964728,0.00409057,0.05009662,0.03874224,0.00540041,0.11674725
0.74137069,0.27249101,0.02517617,0.00882613,0.00375213,0.04580223,0.03553079,0.00495274,0.10695910
0.74737369,0.24798690,0.02289881,0.00802569,0.00341745,0.04162300,0.03235301,0.00450977,0.09739061
0.75337669,0.22418805,0.02068504,0.00725303,0.00309096,0.03759465,0.02924998,0.00407722,0.08812970
0.75937969,0.20132367,0.01855775,0.00651417,0.00277655,0.03374754,0.02625761,0.00366009,0.07925223
0.76538269,0.17958477,0.01653605,0.00581408,0.00247756,0.03010649,0.02340623,0.00326260,0.07082125
0.77138569,0.15912303,0.01463521,0.00515660,0.00219677,0.02669060,0.02072040,0.00288818,0.06288660
0.77738869,0.14005100,0.01286666,0.00454452,0.00193639,0.02351344,0.01821894,0.00253946,0.05548497
0.78339170,0.12244362,0.01123822,0.00397955,0.00169815,0.02058323,0.01591524,0.00221829,0.04864030
0.78939470,0.10634072,0.00975436,0.00346244,0.00148331,0.01790319,0.01381769,0.00192583,0.04236457
0.79539770,0.09175036,0.00841655,0.00299306,0.00129275,0.01547204,0.01193021,0.00166263,0.03665876
0.80140070,0.07865285,0.00722376,0.00257049,0.00112709,0.01328456,0.01025303,0.00142872,0.03151411
0.80740370,0.06700513,0.00617288,0.00219314,0.00098678,0.01133211,0.00878334,0.00122370,0.02691349
0.81340670,0.05674532,0.00525925,0.00185888,0.00087216,0.00960332,0.00751619,0.00104686,0.02283283
0.81940970,0.04779734,0.00447713,0.00156514,0.00078363,0.00808468,0.00644516,0.00089730,0.01924259
0.82541271,0.04007524,0.00382018,0.00130905,0.00072172,0.00676113,0.00556320,0.00077402,0.01610919
0.83141571,0.03348734,0.00328193,0.00108755,0.00068718,0.00561663,0.00486326,0.00067603,0.01339639
0.83741871,0.02793985,0.00285610,0.00089747,0.00068107,0.00463465,0.00433895,0.00060241,0.01106646
0.84342171,0.02334002,0.00253697,0.00073562,0.00070482,0.00379867,0.00398502,0.00055242,0.00908135
0.84942471,0.01959877,0.00231964,0.00059887,0.00076031,0.00309246,0.00379777,0.00052550,0.00740356
0.85542771,0.01663274,0.00220019,0.00048424,0.00084987,0.00250048,0.00377535,0.00052138,0.00599695
0.86143072,0.01436574,0.00217584,0.00038888,0.00097627,0.00200806,0.00391789,0.00054005,0.00482729
0.86743372,0.01272976,0.00224497,0.00031016,0.00114274,0.00160161,0.00422758,0.00058178,0.00386274
0.87343672,0.01166535,0.00240708,0.00024568,0.00135291,0.00126867,0.00470851,0.00064709,0.00307414
0.87943972,0.01112168,0.00266272,0.00019327,0.00161070,0.00099803,0.00536651,0.00073678,0.00243511
0.88544272,0.01105607,0.00301330,0.00015100,0.00192023,0.00077972,0.00620870,0.00085179,0.00192216
0.89144572,0.01143331,0.00346089,0.00011716,0.00228565,0.00060494,0.00724312,0.00099322,0.00151461
0.89744872,0.01222460,0.00400789,0.00009028,0.00271102,0.00046609,0.00847807,0.00116218,0.00119450
0.90345173,0.01340631,0.00465675,0.00006910,0.00320003,0.00035661,0.00992146,0.00135974,0.00094635
0.90945473,0.01495859,0.00540958,0.00005253,0.00375584,0.00027095,0.01158007,0.00158683,0.00075702
0.91545773,0.01686388,0.00626776,0.00003966,0.00438080,0.00020443,0.01345874,0.00184410,0.00061543
0.92146073,0.01910538,0.00723152,0.00002975,0.00507622,0.00015316,0.01555955,0.00213182,0.00051236
0.92746373,0.02166557,0.00829960,0.00002218,0.00584212,0.00011394,0.01788097,0.00244979,0.00044017
0.93346673,0.02452475,0.00946881,0.00001644,0.00667699,0.00008417,0.02041716,0.00279719,0.00039256
0.93946973,0.02765983,0.01073373,0.00001212,0.00757759,0.00006174,0.02315724,0.00317254,0.00036443
0.94547274,0.03104324,0.01208643,0.00000890,0.00853879,0.00004497,0.02608477,0.00357358,0.00035159
0.95147574,0.03464205,0.01351632,0.00000652,0.00955344,0.00003252,0.02917732,0.00399723,0.00035065
0.95747874,0.03841753,0.01500997,0.00000477,0.01061235,0.00002336,0.03240634,0.00443958,0.00035884
0.96348174,0.04232486,0.01655120,0.00000350,0.01170428,0.00001665,0.03573720,0.00489589,0.00037388
0.96948474,0.04631328,0.01812119,0.00000259,0.01281608,0.00001179,0.03912947,0.00536061,0.00039391
0.97548774,0.05032657,0.01969870,0.00000194,0.01393287,0.00000829,0.04253748,0.00582749,0.00041735
0.98149075,0.05430392,0.02126052,0.00000148,0.01503830,0.00000579,0.04591122,0.00628967,0.00044287
0.98749375,0.05818101,0.02278190,0.00000117,0.01611494,0.00000401,0.04919736,0.00673986,0.00046931
0.99349675,0.06189151,0.02423718,0.00000095,0.01714469,0.00000276,0.05234057,0.00717047,0.00049568
0.99949975,0.06536872,0.02560049,0.00000081,0.01810929,0.00000189,0.05528502,0.00757385,0.00052109
1.00550275,0.06854744,0.02684647,0.00000071,0.01899082,0.00000129,0.05797597,0.00794250,0.00054478
1.01150575,0.07136586,0.02795103,0.00000065,0.01977226,0.00000088,0.06036142,0.00826929,0.00056607
1.01750875,0.07376749,0.02889213,0.00000061,0.02043803,0.00000061,0.06239381,0.00854773,0.00058438
1.02351176,0.07570298,0.02965052,0.00000059,0.02097451,0.00000044,0.06403154,0.00877209,0.00059922
1.02951476,0.07713181,0.03021037,0.00000057,0.02137050,0.00000034,0.06524041,0.00893771,0.00061022
1.03551776,0.07802361,0.03055980,0.00000057,0.02161760,0.00000030,0.06599479,0.00904107,0.00061707
1.04152076,0.07835928,0.03069138,0.00000056,0.02171052,0.00000031,0.06627853,0.00907995,0.00061960
1.04752376,0.07813164,0.03060229,0.00000056,0.02164726,0.00000038,0.06608553,0.00905353,0.00061774
1.05352676,0.07734569,0.03029451,0.00000056,0.02142919,0.00000051,0.06541995,0.00896238,0.00061151
1.05952976,0.07601847,0.02977474,0.00000056,0.02106097,0.00000071,0.06429611,0.00880847,0.00060104
1.06553277,0.07417845,0.02905411,0.00000056,0.02055043,0.00000103,0.06273792,0.00859507,0.00058656
1.07153577,0.07186454,0.02814790,0.00000057,0.01990827,0.00000149,0.06077806,0.00832667,0.00056838
1.07753877,0.06912484,0.02707494,0.00000058,0.01914768,0.00000216,0.05845689,0.00800882,0.00054690
1.08354177,0.06601498,0.02585704,0.00000061,0.01828389,0.00000311,0.05582102,0.00764791,0.00052256
1.08954477,0.06259641,0.02451829,0.00000066,0.01733369,0.00000445,0.05292180,0.00725101,0.00049590
1.09554777,0.05893449,0.02308432,0.00000074,0.01631486,0.00000633,0.04981370,0.00682560,0.00046745
1.10155078,0.05509659,0.02158154,0.00000085,0.01524565,0.00000894,0.04655261,0.00637938,0.00043780
1.10755378,0.05115031,0.02003647,0.00000101,0.01414419,0.00001253,0.04319426,0.00592004,0.00040756
1.11355678,0.04716180,0.01847508,0.00000125,0.01302808,0.00001743,0.03979270,0.00545505,0.00037733
1.11955978,0.04319428,0.01692220,0.00000158,0.01191386,0.00002409,0.03639897,0.00499149,0.00034772
1.12556278,0.03930695,0.01540112,0.00000203,0.01081670,0.00003305,0.03305999,0.00453591,0.00031936
1.13156578,0.03555408,0.01393320,0.00000264,0.00975005,0.00004501,0.02981767,0.00409419,0.00029285
1.13756878,0.03198456,0.01253775,0.00000346,0.00872547,0.00006086,0.02670833,0.00367149,0.00026881
1.14357179,0.02864167,0.01123189,0.00000455,0.00775248,0.00008171,0.02376231,0.00327220,0.00024789
1.14957479,0.02556329,0.01003069,0.00000598,0.00683853,0.00010891,0.02100394,0.00289992,0.00023072
1.15557779,0.02278232,0.00894731,0.00000783,0.00598901,0.00014413,0.01845160,0.00255753,0.00021802
1.16158079,0.02032738,0.00799331,0.00001023,0.00520735,0.00018936,0.01611814,0.00224718,0.00021053
1.16758379,0.01822376,0.00717897,0.00001329,0.00449519,0.00024700,0.01401135,0.00197045,0.00020908
1.17358679,0.01649438,0.00651375,0.00001716,0.00385257,0.00031986,0.01213460,0.00172837,0.00021461
1.17958979,0.01516097,0.00600671,0.00002202,0.00327810,0.00041125,0.01048754,0.00152158,0.00022814
1.18559280,0.01424511,0.00566693,0.00002807,0.00276926,0.00052496,0.00906689,0.00135041,0.00025085
1.19159580,0.01376926,0.00550393,0.00003555,0.00232260,0.00066529,0.00786716,0.00121499,0.00028405
1.19759880,0.01375763,0.00552800,0.00004470,0.00193400,0.00083708,0.00688138,0.00111538,0.00032921
1.20360180,0.01423685,0.00575045,0.00005582,0.00159885,0.00104567,0.00610174,0.00105159,0.00038794
1.20960480,0.01523630,0.00618376,0.00006921,0.00131229,0.00129685,0.00552015,0.00102372,0.00046199
1.21560780,0.01678821,0.00684158,0.00008521,0.00106935,0.00159682,0.00512870,0.00103197,0.00055327
1.22161081,0.01892731,0.00773859,0.00010416,0.00086513,0.00195206,0.00491995,0.00107664,0.00066374
1.22761381,0.02169012,0.00889021,0.00012640,0.00069489,0.00236918,0.00488718,0.00115818,0.00079544
1.23361681,0.02511385,0.01031211,0.00015230,0.00055413,0.00285479,0.00502440,0.00127714,0.00095040
1.23961981,0.02923491,0.01201960,0.00018220,0.00043872,0.00341522,0.00532632,0.00143410,0.00113058
1.24562281,0.03408696,0.01402685,0.00021640,0.00034485,0.00405635,0.00578820,0.00162961,0.00133779
1.25162581,0.03969881,0.01634597,0.00025517,0.00026912,0.00478322,0.00640557,0.00186411,0.00157360
1.25762881,0.04609188,0.01898603,0.00029873,0.00020851,0.00559984,0.00717389,0.00213779,0.00183921
1.26363182,0.05327766,0.02195197,0.00034722,0.00016039,0.00650881,0.00808813,0.00245052,0.00213541
1.26963482,0.06125502,0.02524347,0.00040068,0.00012249,0.00751098,0.00914238,0.00280165,0.00246242
1.27563782,0.07000769,0.02885399,0.00045906,0.00009287,0.00860522,0.01032940,0.00318996,0.00281981
1.28164082,0.07950184,0.03276969,0.00052216,0.00006991,0.00978808,0.01164019,0.00361351,0.00320639
1.28764382,0.08968422,0.03696871,0.00058966,0.00005225,0.01105357,0.01306363,0.00406953,0.00362018
1.29364682,0.10048061,0.04142056,0.00066112,0.00003877,0.01239304,0.01458620,0.00455439,0.00405831
1.29964982,0.11179512,0.04608576,0.00073591,0.00002856,0.01379504,0.01619175,0.00506351,0.00451700
1.30565283,0.12351010,0.05091587,0.00081328,0.00002089,0.01524537,0.01786148,0.00559140,0.00499159
1.31165583,0.13548708,0.05585384,0.00089233,0.00001517,0.01672719,0.01957392,0.00613163,0.00547654
1.31765883,0.14756845,0.06083473,0.00097203,0.00001093,0.01822125,0.02130518,0.00667696,0.00596554
1.32366183,0.15958027,0.06578687,0.00105125,0.00000783,0.01970621,0.02302926,0.00721944,0.00645160
1.32966483,0.17133579,0.07063329,0.00112875,0.00000556,0.02115914,0.02471852,0.00775053,0.00692719
1.33566783,0.18263993,0.07529358,0.00120327,0.00000392,0.02255604,0.02634428,0.00826138,0.00738446
1.34167084,0.19329434,0.07968598,0.00127350,0.00000275,0.02387248,0.02787753,0.00874295,0.00781540
1.34767384,0.20310300,0.08372970,0.00133815,0.00000191,0.02508432,0.02928970,0.00918636,0.00821210
1.35367684,0.21187810,0.08734730,0.00139598,0.00000132,0.02616839,0.03055346,0.00958309,0.00856699
1.35967984,0.21944587,0.09046717,0.00144585,0.00000090,0.02710327,0.03164358,0.00992525,0.00887303
1.36568284,0.22565233,0.09302582,0.00148675,0.00000062,0.02786996,0.03253774,0.01020588,0.00912402
1.37168584,0.23036842,0.09497006,0.00151783,0.00000042,0.02845253,0.03321724,0.01041913,0.00931474
1.37768884,0.23349441,0.09625876,0.00153843,0.00000028,0.02883868,0.03366762,0.01056048,0.00944115
1.38369185,0.23496345,0.09686439,0.00154811,0.00000019,0.02902016,0.03387920,0.01062689,0.00950056
1.38969485,0.23474389,0.09677388,0.00154666,0.00000012,0.02899307,0.03384738,0.01061695,0.00949169
1.39569785,0.23284042,0.09598917,0.00153412,0.00000008,0.02875799,0.03357282,0.01053085,0.00941473
