energy_ev,total_up,C_s_up,C_p_up,Ir_p_up,Ir_d_up,Ni_p_up,Ni_d_up,Se_s_up,Se_p_up
-0.26113057,10.64027714,0.04070613,1.23625560,1.87246817,3.43849861,0.39041546,3.81923395,0.41944688,2.14913648
-0.25512756,10.56634821,0.03946437,1.25784753,1.87094941,3.40165734,0.38435755,3.75266149,0.41471638,2.17604796
-0.24912456,10.45966274,0.03808142,1.27527486,1.86292047,3.35469373,0.37673964,3.67461003,0.40896999,2.19520138
-0.24312156,10.32249340,0.03658620,1.28840589,1.84865825,3.29844792,0.36768730,3.58648876,0.40234330,2.20639885
-0.23711856,10.15760348,0.03500912,1.29718212,1.82855471,3.23393540,0.35735155,3.48984413,0.39498322,2.20957001
-0.23111556,9.96814030,0.03338107,1.30161542,1.80310273,3.16230711,0.34590376,3.38630758,0.38704249,2.20477184
-0.22511256,9.75752241,0.03173251,1.30178365,1.77287959,3.08480645,0.33353012,3.27754281,0.37867422,2.19218604
-0.21910955,9.52932600,0.03009252,1.29782494,1.73852889,3.00272528,0.32042587,3.16519525,0.37002678,2.17211426
-0.21310655,9.28717586,0.02848797,1.28993106,1.70074161,2.91736108,0.30678968,3.05084590,0.36123940,2.14497133
-0.20710355,9.03464561,0.02694284,1.27834005,1.66023719,2.82997708,0.29281821,2.93597148,0.35243853,2.11127662
-0.20110055,8.77517088,0.02547760,1.26332856,1.61774510,2.74176698,0.27870123,2.82191236,0.34373532,2.07164389
-0.19509755,8.51197811,0.02410887,1.24520403,1.57398772,2.65382553,0.26461734,2.70984923,0.33522407,2.02676961
-0.18909455,8.24803053,0.02284909,1.22429702,1.52966473,2.56712577,0.25073043,2.60078877,0.32698188,1.97742008
-0.18309155,7.98599175,0.02170651,1.20095381,1.48543953,2.48250323,0.23718697,2.49555830,0.31906932,1.92441754
-0.17708854,7.72820604,0.02068525,1.17552950,1.44192770,2.40064730,0.22411411,2.39480846,0.31153198,1.86862545
-0.17108554,7.47669394,0.01978551,1.14838158,1.39968770,2.32209910,0.21161859,2.29902302,0.30440286,1.81093304
-0.16508254,7.23316060,0.01900398,1.11986415,1.35921371,2.24725535,0.19978641,2.20853423,0.29770510,1.75223974
-0.15907954,6.99901417,0.01833429,1.09032279,1.32093050,2.17637730,0.18868319,2.12354213,0.29145513,1.69343931
-0.15307654,6.77539108,0.01776755,1.06009007,1.28519020,2.10960345,0.17835506,2.04413602,0.28566571,1.63540432
-0.14707354,6.56318521,0.01729293,1.02948178,1.25227072,2.04696513,0.16883008,1.97031653,0.28034872,1.57897107
-0.14107054,6.36307799,0.01689834,0.99879380,1.22237566,1.98840365,0.16011998,1.90201664,0.27551752,1.52492540
-0.13506753,6.17556714,0.01657094,0.96829968,1.19563552,1.93378801,0.15222212,1.83912054,0.27118855,1.47398953
-0.12906453,6.00099191,0.01629781,0.93824878,1.17210997,1.88293220,0.14512168,1.78147928,0.26738225,1.42681027
-0.12306153,5.83955369,0.01606638,0.90886514,1.15179110,1.83561134,0.13879376,1.72892265,0.26412298,1.38394892
-0.11705853,5.69133121,0.01586492,0.88034684,1.13460753,1.79157606,0.13320560,1.68126707,0.26143821,1.34587282
-0.11105553,5.55629014,0.01568285,0.85286592,1.12042919,1.75056474,0.12831864,1.63831968,0.25935682,1.31294887
-0.10505253,5.43428774,0.01551105,0.82656876,1.10907286,1.71231342,0.12409039,1.59987894,0.25790665,1.28543904
-0.09904952,5.32507330,0.01534200,0.80157690,1.10030825,1.67656331,0.12047626,1.56573248,0.25711169,1.26349792
-0.09304652,5.22828565,0.01516987,0.77798808,1.09386472,1.64306610,0.11743102,1.53565316,0.25698873,1.24717214
-0.08704352,5.14344920,0.01499049,0.75587754,1.08943836,1.61158720,0.11491023,1.50939401,0.25754411,1.23640188
-0.08104052,5.06997006,0.01480134,0.73529950,1.08669965,1.58190734,0.11287126,1.48668338,0.25877045,1.23102415
-0.07503752,5.00713352,0.01460140,0.71628859,1.08530129,1.55382278,0.11127426,1.46722077,0.26064391,1.23077779
-0.06903452,4.95410448,0.01439098,0.69886129,1.08488630,1.52714464,0.11008281,1.45067448,0.26312191,1.23531014
-0.06303152,4.90993160,0.01417157,0.68301728,1.08509613,1.50169763,0.10926440,1.43668132,0.26614175,1.24418515
-0.05702851,4.87355607,0.01394563,0.66874063,1.08557864,1.47731857,0.10879068,1.42484899,0.26962014,1.25689291
-0.05102551,4.84382520,0.01371640,0.65600088,1.08599577,1.45385501,0.10863758,1.41476092,0.27345365,1.27286029
-0.04502251,4.81951096,0.01348774,0.64475389,1.08603066,1.43116417,0.10878522,1.40598377,0.27752037,1.29146273
-0.03901951,4.79933285,0.01326395,0.63494265,1.08539413,1.40911234,0.10921763,1.39807681,0.28168251,1.31203689
-0.03301651,4.78198452,0.01304965,0.62649801,1.08383015,1.38757491,0.10992238,1.39060303,0.28578989,1.33389397
-0.02701351,4.76616294,0.01284963,0.61933933,1.08112041,1.36643687,0.11089002,1.38314097,0.28968432,1.35633360
-0.02101051,4.75059892,0.01266878,0.61337532,1.07708760,1.34559401,0.11211346,1.37529659,0.29320450,1.37865789
-0.01500750,4.73408757,0.01251197,0.60850490,1.07159749,1.32495436,0.11358720,1.36671447,0.29619134,1.40018558
-0.00900450,4.71551731,0.01238397,0.60461830,1.06455968,1.30444006,0.11530652,1.35708748,0.29849332,1.42026573
-0.00300150,4.69389599,0.01228936,0.60159845,1.05592715,1.28398923,0.11726659,1.34616436,0.29997179,1.43829090
0.00300150,4.66837305,0.01223240,0.59932263,1.04569452,1.26355775,0.11946161,1.33375461,0.30050584,1.45370931
0.00900450,4.63825670,0.01221697,0.59766445,1.03389534,1.24312086,0.12188391,1.31973061,0.29999653,1.46603571
0.01500750,4.60302548,0.01224643,0.59649618,1.02059843,1.22267426,0.12452316,1.30402659,0.29837030,1.47486071
0.02101051,4.56233402,0.01232344,0.59569135,1.00590353,1.20223478,0.12736566,1.28663487,0.29558148,1.47985822
0.02701351,4.51601298,0.01244988,0.59512764,0.98993653,1.18184039,0.13039369,1.26759949,0.29161367,1.48079088
0.03301651,4.46406362,0.01262666,0.59469004,0.97284454,1.16154979,0.13358519,1.24700784,0.28648003,1.47751329
0.03901951,4.40664783,0.01285360,0.59427405,0.95479096,1.14144142,0.13691353,1.22498083,0.28022258,1.46997299
0.04502251,4.34407460,0.01312930,0.59378910,0.93595096,1.12161214,0.14034758,1.20166247,0.27291046,1.45820931
0.05102551,4.27678399,0.01345103,0.59316184,0.91650739,1.10217570,0.14385205,1.17720938,0.26463728,1.44235006
0.05702851,4.20532997,0.01381470,0.59233940,0.89664751,1.08326115,0.14738814,1.15178117,0.25551790,1.42260632
0.06303152,4.13036328,0.01421482,0.59129240,0.87656042,1.06501144,0.15091442,1.12553210,0.24568454,1.39926566
0.06903452,4.05261519,0.01464457,0.59001762,0.85643547,1.04758226,0.15438806,1.09860466,0.23528275,1.37268394
0.07503752,3.97288326,0.01509592,0.58854026,0.83646149,1.03114127,0.15776622,1.07112535,0.22446708,1.34327607
0.08104052,3.89201935,0.01555979,0.58691554,0.81682679,1.01586780,0.16100769,1.04320281,0.21339697,1.31150614
0.08704352,3.81092004,0.01602627,0.58522964,0.79771985,1.00195291,0.16407458,1.01492823,0.20223276,1.27787705
0.09304652,3.73051948,0.01648496,0.58359973,0.77933035,0.98959971,0.16693409,0.98637794,0.19113206,1.24292002
0.09904952,3.65178380,0.01692529,0.58217305,0.76185047,0.97902381,0.16956019,0.95761761,0.18024663,1.20718418
0.10505253,3.57570647,0.01733685,0.58112477,0.74547602,0.97045347,0.17193515,0.92870777,0.16971961,1.17122635
0.11105553,3.50330351,0.01770985,0.58065477,0.73040715,0.96412928,0.17405075,0.89970996,0.15968339,1.13560115
0.11705853,3.43560734,0.01803543,0.58098300,0.71684845,0.96030297,0.17590921,0.87069288,0.15025784,1.10085149
0.12306153,3.37365831,0.01830603,0.58234362,0.70500805,0.95923498,0.17752361,0.84173810,0.14154903,1.06749941
0.12906453,3.31849282,0.01851572,0.58497792,0.69509567,0.96119058,0.17891782,0.81294458,0.13364834,1.03603736
0.13506753,3.27112743,0.01866044,0.58912599,0.68731938,0.96643435,0.18012592,0.78443180,0.12663188,1.00691976
0.14107054,3.23253853,0.01873816,0.59501760,0.68188114,0.97522288,0.18119103,0.75634097,0.12056008,0.98055507
0.14707354,3.20363781,0.01874899,0.60286235,0.67897119,0.98779583,0.18216365,0.72883435,0.11547754,0.95729821
0.15307654,3.18524393,0.01869515,0.61283950,0.67876142,1.00436558,0.18309956,0.70209252,0.11141296,0.93744355
0.15907954,3.17805154,0.01858091,0.62508799,0.68139794,1.02510579,0.18405736,0.67630986,0.10837922,0.92121856
0.16508254,3.18259901,0.01841237,0.63969699,0.68699343,1.05013952,0.18509571,0.65168836,0.10637348,0.90877838
0.17108554,3.19923662,0.01819722,0.65669756,0.69561934,1.07952734,0.18627058,0.62843033,0.10537740,0.90020145
0.17708854,3.22809715,0.01794443,0.67605587,0.70729872,1.11325641,0.18763249,0.60673024,0.10535751,0.89548657
0.18309155,3.26907095,0.01766383,0.69766845,0.72199990,1.15123107,0.18922390,0.58676633,0.10626563,0.89455148
0.18909455,3.32178726,0.01736572,0.72135989,0.73963159,1.19326562,0.19107710,0.56869249,0.10803958,0.89723342
0.19509755,3.38560361,0.01706047,0.74688315,0.76003965,1.23908011,0.19321243,0.55263076,0.11060406,0.90329164
0.20110055,3.45960437,0.01675809,0.77392282,0.78300598,1.28829941,0.19563714,0.53866498,0.11387171,0.91241205
0.20710355,3.54260944,0.01646783,0.80210114,0.80824957,1.34045586,0.19834486,0.52683588,0.11774461,0.92421402
0.21310655,3.63319310,0.01619791,0.83098688,0.83542984,1.39499574,0.20131578,0.51713784,0.12211586,0.93825919
0.21910955,3.72971262,0.01595518,0.86010643,0.86415223,1.45128915,0.20451738,0.50951752,0.12687163,0.95406215
0.22511256,3.83034573,0.01574493,0.88895703,0.89397576,1.50864317,0.20790580,0.50387433,0.13189323,0.97110253
0.23111556,3.93313531,0.01557081,0.91702125,0.92442244,1.56631750,0.21142770,0.50006261,0.13705956,0.98883827
0.23711856,4.03603932,0.01543472,0.94378223,0.95498791,1.62354202,0.21502248,0.49789565,0.14224954,1.00671944
0.24312156,4.13698382,0.01533688,0.96873889,0.98515304,1.67953526,0.21862472,0.49715095,0.14734468,1.02420217
0.24912456,4.23391664,0.01527595,0.99142043,1.01439597,1.73352311,0.22216677,0.49757674,0.15223152,1.04076216
0.25512756,4.32485934,0.01524916,1.01139944,1.04220404,1.78475671,0.22558123,0.49889938,0.15680402,1.05590730
0.26113057,4.40795545,0.01525261,1.02830298,1.06808521,1.83252883,0.22880332,0.50083129,0.16096572,1.06918896
0.26713357,4.48151306,0.01528152,1.04182124,1.09157862,1.87618826,0.23177300,0.50307915,0.16463158,1.08021164
0.27313657,4.54404062,0.01533056,1.05171348,1.11226388,1.91515155,0.23443670,0.50535210,0.16772959,1.08864069
0.27913957,4.59427499,0.01539420,1.05781106,1.12976894,1.94891205,0.23674879,0.50736964,0.17020191,1.09420810
0.28514257,4.63120158,0.01546708,1.06001763,1.14377650,1.97704632,0.23867259,0.50886911,0.17200566,1.09671637
0.29114557,4.65406677,0.01554436,1.05830678,1.15402875,1.99921788,0.24018120,0.50961246,0.17311339,1.09604037
0.29714857,4.66238341,0.01562208,1.05271740,1.16033072,2.01517900,0.24125792,0.50939225,0.17351308,1.09212779
0.30315158,4.65593033,0.01569750,1.04334723,1.16255224,2.02477072,0.24189660,0.50803681,0.17320791,1.08499798
0.30915458,4.63474714,0.01576938,1.03034530,1.16062874,2.02792188,0.24210184,0.50541439,0.17221567,1.07473990
0.31515758,4.59912570,0.01583829,1.01390362,1.15456113,2.02464766,0.24188915,0.50143639,0.17056804,1.06150916
0.32116058,4.54959930,0.01590677,0.99424885,1.14441475,2.01504792,0.24128515,0.49605948,0.16830960,1.04552456
0.32716358,4.48693078,0.01597954,0.97163432,1.13031788,1.99930602,0.24032783,0.48928682,0.16549683,1.02706430
0.33316658,4.41210013,0.01606358,0.94633291,1.11245961,1.97768790,0.23906687,0.48116812,0.16219694,1.00646192
0.33916958,4.32629195,0.01616812,0.91863103,1.09108725,1.95054175,0.23756394,0.47179885,0.15848673,0.98410208
0.34517259,4.23088282,0.01630467,0.88882386,1.06650331,1.91829784,0.23589307,0.46131826,0.15445145,0.96041606
0.35117559,4.12742798,0.01648680,0.85721183,1.03906198,1.88146819,0.23414073,0.44990660,0.15018357,0.93587677
0.35717859,4.01764679,0.01672996,0.82409836,1.00916485,1.84064558,0.23240578,0.43778127,0.14578163,0.91099327
0.36318159,3.90340590,0.01705113,0.78978853,0.97725606,1.79650122,0.23079895,0.42519209,0.14134903,0.88630435
0.36918459,3.78669926,0.01746844,0.75458853,0.94381639,1.74978057,0.22944184,0.41241579,0.13699278,0.86237101
0.37518759,3.66962385,0.01800060,0.71880540,0.90935647,1.70129658,0.22846528,0.39974962,0.13282210,0.83976767
0.38119060,3.55435060,0.01866636,0.68274698,0.87440893,1.65192004,0.22800698,0.38750439,0.12894709,0.81907194
0.38719360,3.44308973,0.01948382,0.64672150,0.83951944,1.60256665,0.22820838,0.37599692,0.12547709,0.80085280
0.39319660,3.33805074,0.02046969,0.61103672,0.80523678,1.55418075,0.22921084,0.36554212,0.12251900,0.78565750
0.39919960,3.24139726,0.02163853,0.57599842,0.77210215,1.50771600,0.23115104,0.35644489,0.12017548,0.77399708
0.40520260,3.15519770,0.02300195,0.54190808,0.74063776,1.46411334,0.23415589,0.34899194,0.11854298,0.76633114
0.41120560,3.08137310,0.02456786,0.50905974,0.71133526,1.42427692,0.23833704,0.34344394,0.11770970,0.76305213
0.41720860,3.02164394,0.02633977,0.47773618,0.68464421,1.38904907,0.24378518,0.34002800,0.11775345,0.76446989
0.42321161,2.97747797,0.02831611,0.44820449,0.66096104,1.35918510,0.25056460,0.33893087,0.11873965,0.77079703
0.42921461,2.95004141,0.03048974,0.42071129,0.64061900,1.33532933,0.25870800,0.34029305,0.12071921,0.78213600
0.43521761,2.94015586,0.03284759,0.39547777,0.62387951,1.31799340,0.26821209,0.34420398,0.12372675,0.79846847
0.44122061,2.94826317,0.03537047,0.37269489,0.61092519,1.30753801,0.27903424,0.35069850,0.12777886,0.81964794
0.44722361,2.97440032,0.03803309,0.35251899,0.60185504,1.30415906,0.29109024,0.35975477,0.13287283,0.84539598
0.45322661,3.01818592,0.04080436,0.33506796,0.59668203,1.30787904,0.30425369,0.37129367,0.13898564,0.87530277
0.45922961,3.07881943,0.04364778,0.32041831,0.59533306,1.31854414,0.31835684,0.38517983,0.14607339,0.90883228
0.46523262,3.15509376,0.04652224,0.30860310,0.59765156,1.33582742,0.33319323,0.40122411,0.15407127,0.94533211
0.47123562,3.24542113,0.04938287,0.29961109,0.60340254,1.35923792,0.34852186,0.41918772,0.16289396,0.98404799
0.47723862,3.34787151,0.05218217,0.29338690,0.61227992,1.38813542,0.36407296,0.43878758,0.17243660,1.02414266
0.48324162,3.46022236,0.05487125,0.28983234,0.62391590,1.42175021,0.37955514,0.45970300,0.18257624,1.06471842
0.48924462,3.58001799,0.05740121,0.28880879,0.63789199,1.45920702,0.39466354,0.48158324,0.19317385,1.10484281
0.49524762,3.70463611,0.05972450,0.29014055,0.65375132,1.49955210,0.40908880,0.50405592,0.20407667,1.14357631
0.50125063,3.83135937,0.06179636,0.29361913,0.67101173,1.54178223,0.42252643,0.52673585,0.21512110,1.18000119
0.50725363,3.95744905,0.06357610,0.29900824,0.68917920,1.58487458,0.43468611,0.54923409,0.22613577,1.21325020
0.51325663,4.08021836,0.06502838,0.30604940,0.70776127,1.62781607,0.44530069,0.57116696,0.23694505,1.24253420
0.51925963,4.19710287,0.06612420,0.31446807,0.72627982,1.66963138,0.45413434,0.59216471,0.24737256,1.26716742
0.52526263,4.30572584,0.06684174,0.32398012,0.74428316,1.70940843,0.46098967,0.61187966,0.25724489,1.28658969
0.53126563,4.40395663,0.06716697,0.33429856,0.76135683,1.74632078,0.46571344,0.62999372,0.26639530,1.30038443
0.53726863,4.48996068,0.06709392,0.34514035,0.77713317,1.77964632,0.46820078,0.64622484,0.27466733,1.30829227
0.54327164,4.56224026,0.06662476,0.35623328,0.79129936,1.80878197,0.46839762,0.66033273,0.28191825,1.31021952
0.54927464,4.61966532,0.06576958,0.36732271,0.80360390,1.83325433,0.46630153,0.67212336,0.28802228,1.30624163
0.55527764,4.66149452,0.06454589,0.37817807,0.81386161,1.85272644,0.46196084,0.68145251,0.29287352,1.29660155
0.56128064,4.68738658,0.06297796,0.38859907,0.82195707,1.86700078,0.45547223,0.68822822,0.29638848,1.28170340
0.56728364,4.69740271,0.06109590,0.39842142,0.82784671,1.87601920,0.44697700,0.69241230,0.29850816,1.26210193
0.57328664,4.69200068,0.05893472,0.40752186,0.83155948,1.87985987,0.43665618,0.69402069,0.29919965,1.23848828
0.57928964,4.67202147,0.05653316,0.41582255,0.83319634,1.87873215,0.42472482,0.69312311,0.29845726,1.21167280
0.58529265,4.63866929,0.05393256,0.42329434,0.83292855,1.87296942,0.41142570,0.68984161,0.29630292,1.18256564
0.59129565,4.59348574,0.05117575,0.42995909,0.83099480,1.86302058,0.39702270,0.68434839,0.29278619,1.15215572
0.59729865,4.53831865,0.04830590,0.43589065,0.82769720,1.84944021,0.38179410,0.67686269,0.28798345,1.12148882
0.60330165,4.47528598,0.04536550,0.44121439,0.82339606,1.83287773,0.36602607,0.66764689,0.28199668,1.09164519
0.60930465,4.40673524,0.04239549,0.44610531,0.81850348,1.81406545,0.35000644,0.65700172,0.27495144,1.06371711
0.61530765,4.33519826,0.03943443,0.45078446,0.81347553,1.79380549,0.33401889,0.64526070,0.26699448,1.03878678
0.62131066,4.26334166,0.03651787,0.45551374,0.80880314,1.77295539,0.31833772,0.63278358,0.25829065,1.01790453
0.62731366,4.19391285,0.03367781,0.46058916,0.80500142,1.75241222,0.30322313,0.61994911,0.24901947,1.00206764
0.63331666,4.12968191,0.03094241,0.46633254,0.80259762,1.73309500,0.28891711,0.60714684,0.23937120,0.99219963
0.63931966,4.07337959,0.02833566,0.47308191,0.80211763,1.71592539,0.27563986,0.59476832,0.22954271,0.98913025
0.64532266,4.02763211,0.02587738,0.48118091,0.80407128,1.70180652,0.26358668,0.58319760,0.21973305,0.99357600
0.65132566,3.99489385,0.02358314,0.49096738,0.80893654,1.69160032,0.25292542,0.57280131,0.21013894,1.00612158
0.65732866,3.97737921,0.02146441,0.50276161,0.81714320,1.68610351,0.24379428,0.56391852,0.20095032,1.02720230
0.66333167,3.97699552,0.01952873,0.51685478,0.82905625,1.68602303,0.23630008,0.55685064,0.19234597,1.05708807
0.66933467,3.99527920,0.01777990,0.53349785,0.84495974,1.69195151,0.23051692,0.55185170,0.18448943,1.09586923
0.67533767,4.03333765,0.01621833,0.55289158,0.86504160,1.70434377,0.22648529,0.54911937,0.17752524,1.14344513
0.68134067,4.09179956,0.01484133,0.57517807,0.88938029,1.72349556,0.22421165,0.54878707,0.17157571,1.19951600
0.68734367,4.17077641,0.01364345,0.60043427,0.91793389,1.74952558,0.22366860,0.55091760,0.16673822,1.26357902
0.69334667,4.26983783,0.01261689,0.62866777,0.95053236,1.78236197,0.22479559,0.55549871,0.16308319,1.33492933
0.69934967,4.38800308,0.01175181,0.65981523,0.98687370,1.82173452,0.22750040,0.56244076,0.16065280,1.41266666
0.70535268,4.52375048,0.01103678,0.69374349,1.02652439,1.86717330,0.23166133,0.57157697,0.15946050,1.49570817
0.71135568,4.67504614,0.01045913,0.73025348,1.06892459,1.91801471,0.23713024,0.58266632,0.15949122,1.58280780
0.71735868,4.83939200,0.01000533,0.76908664,1.11339826,1.97341500,0.24373644,0.59539917,0.16070254,1.67258213
0.72336168,5.01389294,0.00966137,0.80993377,1.15916809,2.03237157,0.25129132,0.60940562,0.16302649,1.76354253
0.72936468,5.19534113,0.00941316,0.85244571,1.20537498,2.09375147,0.25959378,0.62426646,0.16637218,1.85413283
0.73536768,5.38031516,0.00924679,0.89624539,1.25110154,2.15632631,0.26843636,0.63952634,0.17062898,1.94277156
0.74137069,5.56529047,0.00914897,0.94094066,1.29539884,2.21881239,0.27761169,0.65470879,0.17567032,2.02789737
0.74737369,5.74675680,0.00910727,0.98613713,1.33731535,2.27991449,0.28691932,0.66933259,0.18135784,2.10801596
0.75337669,5.92133779,0.00911039,1.03145037,1.37592704,2.33837141,0.29617248,0.68292881,0.18754581,2.18174658
0.75937969,6.08590755,0.00914845,1.07651688,1.41036735,2.39300126,0.30520464,0.69505790,0.19408569,2.24786622
0.76538269,6.23769898,0.00921319,1.12100306,1.43985572,2.44274434,0.31387533,0.70532600,0.20083051,2.30534932
0.77138569,6.37439866,0.00929809,1.16461196,1.46372343,2.48670169,0.32207527,0.71339993,0.20763921,2.35340114
0.77738869,6.49422398,0.00939855,1.20708729,1.48143564,2.52416713,0.32973021,0.71902003,0.21438039,2.39148322
0.78339170,6.59597864,0.00951191,1.24821469,1.49260854,2.55465154,0.33680342,0.72201033,0.22093566,2.41932921
0.78939470,6.67908383,0.00963752,1.28782022,1.49702096,2.57789780,0.34329656,0.72228553,0.22720233,2.43695061
0.79539770,6.74358365,0.00977668,1.32576640,1.49461982,2.59388588,0.34924894,0.71985455,0.23309535,2.44463144
0.80140070,6.79012433,0.00993258,1.36194612,1.48551932,2.60282772,0.35473491,0.71482023,0.23854846,2.44291239
0.80740370,6.81990854,0.01011020,1.39627503,1.46999391,2.60515211,0.35985969,0.70737541,0.24351464,2.43256463
0.81340670,6.83462690,0.01031611,1.42868293,1.44846544,2.60148053,0.36475354,0.69779537,0.24796569,2.41455475
0.81940970,6.83637016,0.01055834,1.45910508,1.42148522,2.59259492,0.36956469,0.68642704,0.25189116,2.39000214
0.82541271,6.82752643,0.01084610,1.48747380,1.38971183,2.57939932,0.37445122,0.67367537,0.25529666,2.36013096
0.83141571,6.81066824,0.01118955,1.51371128,1.35388584,2.56287706,0.37957224,0.65998752,0.25820164,2.32621878
0.83741871,6.78843504,0.01159955,1.53772393,1.31480260,2.54404573,0.38507887,0.64583553,0.26063686,2.28954430
0.84342171,6.76341638,0.01208737,1.55939880,1.27328425,2.52391209,0.39110540,0.63169815,0.26264154,2.25133659
0.84942471,6.73804103,0.01266439,1.57860212,1.23015240,2.50342895,0.39776102,0.61804274,0.26426050,2.21272802
0.85542771,6.71447685,0.01334183,1.59518033,1.18620232,2.48345608,0.40512268,0.60530788,0.26554128,2.17471306
0.86143072,6.69454539,0.01413047,1.60896303,1.14217981,2.46472671,0.41322923,0.59388743,0.26653146,2.13811456
0.86743372,6.67965445,0.01504037,1.61976811,1.09876155,2.44782095,0.42207741,0.58411665,0.26727621,2.10355890
0.87343672,6.67075078,0.01608062,1.62740816,1.05653932,2.43314721,0.43161965,0.57626091,0.26781621,2.07146085
0.87943972,6.66829400,0.01725913,1.63169808,1.01600872,2.42093186,0.44176401,0.57050739,0.26818595,2.04201848
0.88544272,6.67225209,0.01858239,1.63246307,0.97756223,2.41121747,0.45237622,0.56695991,0.26841245,2.01521798
0.89144572,6.68211739,0.02005534,1.62954671,0.94148674,2.40386911,0.46328370,0.56563716,0.26851440,1.99084780
0.89744872,6.69694158,0.02168121,1.62281845,0.90796507,2.39858820,0.47428147,0.56647404,0.26850179,1.96852110
0.90345173,6.71538725,0.02346150,1.61218018,0.87708126,2.39493280,0.48513966,0.56932621,0.26837589,1.94770511
0.90945473,6.73579320,0.02539596,1.59757158,0.84882883,2.39234312,0.49561222,0.57397723,0.26812959,1.92775577
0.91545773,6.75625007,0.02748264,1.57897400,0.82312154,2.39017109,0.50544656,0.58014821,0.26774812,1.90795585
0.92146073,6.77468300,0.02971808,1.55641277,0.79980593,2.38771229,0.51439358,0.58750916,0.26721003,1.88755466
0.92746373,6.78893784,0.03209751,1.52995807,0.77867498,2.38423899,0.52221773,0.59569189,0.26648843,1.86580750
0.93346673,6.79686747,0.03461524,1.49972432,0.75948221,2.37903286,0.52870656,0.60430350,0.26555239,1.84201316
0.93946973,6.79641522,0.03726506,1.46586838,0.74195573,2.37141606,0.53367951,0.61294028,0.26436853,1.81554771
0.94547274,6.78569262,0.04004079,1.42858679,0.72581171,2.36077976,0.53699536,0.62120128,0.26290273,1.78589358
0.95147574,6.76304907,0.04293692,1.38811221,0.71076680,2.34660891,0.53855826,0.62870118,0.26112187,1.75266260
0.95747874,6.72713147,0.04594923,1.34470946,0.69654933,2.32850286,0.53832200,0.63508196,0.25899557,1.71561251
0.96348174,6.67693240,0.04907561,1.29867121,0.68290888,2.30619106,0.53629230,0.64002316,0.25649800,1.67465654
0.96948474,6.61182567,0.05231673,1.25031357,0.66962427,2.27954370,0.53252730,0.64325036,0.25360949,1.62986596
0.97548774,6.53158871,0.05567674,1.19997174,0.65650970,2.24857703,0.52713589,0.64454172,0.25031807,1.58146594
0.98149075,6.43641144,0.05916395,1.14799572,0.64341917,2.21345355,0.52027439,0.64373259,0.24662076,1.52982521
0.98749375,6.32689178,0.06279122,1.09474612,0.63024918,2.17447705,0.51214136,0.64071795,0.24252469,1.47544036
0.99349675,6.20401822,0.06657631,1.04059015,0.61693965,2.13208297,0.50297101,0.63545300,0.23804781,1.41891561
0.99949975,6.06914017,0.07054183,0.98589756,0.60347337,2.08682438,0.49302530,0.62795177,0.23321927,1.36093915
1.00550275,5.92392708,0.07471499,0.93103671,0.58987388,2.03935408,0.48258512,0.61828399,0.22807939,1.30225724
1.01150575,5.77031759,0.07912696,0.87637061,0.57620207,1.99040344,0.47194084,0.60657050,0.22267914,1.24364704
1.01750875,5.61046022,0.08381182,0.82225282,0.56255154,1.94075848,0.46138247,0.59297728,0.21707923,1.18588949
1.02351176,5.44664739,0.08880514,0.76902347,0.54904294,1.89123402,0.45118989,0.57770844,0.21134866,1.12974303
1.02951476,5.28124455,0.09414222,0.71700509,0.53581750,1.84264662,0.44162338,0.56099839,0.20556282,1.07591932
1.03551776,5.11661682,0.09985593,0.66649866,0.52302986,1.79578698,0.43291478,0.54310350,0.19980128,1.02506158
1.04152076,4.95505519,0.10597432,0.61777962,0.51084059,1.75139292,0.42525959,0.52429350,0.19414518,0.97772643
1.04752376,4.79870495,0.11251808,0.57109426,0.49940849,1.71012353,0.41881028,0.50484294,0.18867439,0.93436947
1.05352676,4.64949865,0.11949782,0.52665641,0.48888306,1.67253563,0.41367103,0.48502284,0.18346456,0.89533528
1.05952976,4.50909614,0.12691160,0.48464463,0.47939746,1.63906335,0.40989410,0.46509300,0.17858417,0.86085178
1.06553277,4.37883410,0.13474254,0.44520008,0.47106203,1.61000160,0.40747801,0.44529500,0.17409173,0.83102917
1.07153577,4.25968709,0.14295691,0.40842506,0.46395901,1.58549437,0.40636762,0.42584622,0.17003319,0.80586330
1.07753877,4.15224193,0.15150271,0.37438243,0.45813841,1.56552842,0.40645617,0.40693505,0.16643984,0.78524326
1.08354177,4.05668687,0.16030895,0.34309593,0.45361537,1.54993274,0.40758916,0.38871734,0.16332662,0.76896270
1.08954477,3.97281620,0.16928573,0.31455138,0.45036926,1.53838426,0.40957014,0.37131428,0.16069119,0.75673460
1.09554777,3.90005056,0.17832517,0.28869884,0.44834443,1.53041960,0.41216808,0.35481170,0.15851353,0.74820860
1.10155078,3.83747242,0.18730327,0.26545559,0.44745276,1.52545280,0.41512620,0.33926074,0.15675643,0.74299039
1.10755378,3.78387540,0.19608271,0.24470994,0.44757791,1.52279827,0.41817178,0.32467994,0.15536662,0.74066222
1.11355678,3.73782561,0.20451641,0.22632567,0.44858105,1.52169842,0.42102677,0.31105841,0.15427665,0.74080371
1.11955978,3.69773235,0.21245194,0.21014701,0.45030782,1.52135456,0.42341862,0.29836017,0.15340739,0.74301207
