energy_ev,total_up,C_s_up,C_p_up,Cd_p_up,Cd_d_up,S_s_up,S_p_up
-4.30115058,1.05522194,0.02221402,0.08338120,0.28966749,0.11269641,0.06237670,0.56960586
-4.29514757,1.05385029,0.02221954,0.08354879,0.29177038,0.11255436,0.06134066,0.56971437
-4.28914457,1.04685105,0.02210600,0.08345754,0.29224437,0.11178444,0.06009663,0.56622487
-4.28314157,1.03438542,0.02187799,0.08313594,0.29116717,0.11040613,0.05864101,0.55920898
-4.27713857,1.01679119,0.02154465,0.08262541,0.28866200,0.10845804,0.05698039,0.54883424
-4.27113557,0.99457314,0.02111963,0.08197901,0.28489421,0.10599693,0.05513102,0.53535998
-4.26513257,0.96838796,0.02062087,0.08125953,0.28006630,0.10309611,0.05311789,0.51913024
-4.25912956,0.93902433,0.02007032,0.08053725,0.27441150,0.09984340,0.05097354,0.50056421
-4.25312656,0.90737913,0.01949356,0.07988737,0.26818644,0.09633864,0.04873670,0.48014476
-4.24712356,0.87443099,0.01891933,0.07938709,0.26166290,0.09269092,0.04645076,0.45840536
-4.24112056,0.84121214,0.01837904,0.07911278,0.25511926,0.08901559,0.04416214,0.43591625
-4.23511756,0.80877974,0.01790617,0.07913695,0.24883190,0.08543124,0.04191881,0.41327012
-4.22911456,0.77818780,0.01753565,0.07952551,0.24306690,0.08205664,0.03976868,0.39106805
-4.22311156,0.75046050,0.01730326,0.08033519,0.23807242,0.07900787,0.03775828,0.36990604
-4.21710855,0.72656781,0.01724494,0.08161129,0.23407205,0.07639556,0.03593156,0.35036250
-4.21110555,0.70740388,0.01739609,0.08338591,0.23125928,0.07432241,0.03432879,0.33298703
-4.20510255,0.69376873,0.01779090,0.08567661,0.22979334,0.07288101,0.03298580,0.31829058
-4.19909955,0.68635334,0.01846162,0.08848566,0.22979652,0.07215194,0.03193337,0.30673712
-4.19309655,0.68572813,0.01943779,0.09179979,0.23135287,0.07220216,0.03119675,0.29873668
-4.18709355,0.69233492,0.02074548,0.09559052,0.23450835,0.07308376,0.03079549,0.29463985
-4.18109055,0.70648181,0.02240656,0.09981508,0.23927226,0.07483290,0.03074330,0.29473338
-4.17508754,0.72834094,0.02443786,0.10441773,0.24561974,0.07746916,0.03104816,0.29923695
-4.16908454,0.75794855,0.02685045,0.10933158,0.25349526,0.08099503,0.03171236,0.30830064
-4.16308154,0.79520714,0.02964889,0.11448071,0.26281664,0.08539565,0.03273277,0.32200333
-4.15707854,0.83988920,0.03283056,0.11978260,0.27347951,0.09063889,0.03410103,0.34035147
-4.15107554,0.89164235,0.03638505,0.12515066,0.28536196,0.09667553,0.03580383,0.36327862
-4.14507254,0.94999565,0.04029370,0.13049688,0.29832889,0.10343978,0.03782314,0.39064530
-4.13906953,1.01436674,0.04452930,0.13573434,0.31223623,0.11084999,0.04013641,0.42223956
-4.13306653,1.08407004,0.04905595,0.14077965,0.32693441,0.11880972,0.04271689,0.45777810
-4.12706353,1.15832560,0.05382915,0.14555511,0.34227135,0.12720897,0.04553376,0.49690817
-4.12106053,1.23626902,0.05879621,0.14999053,0.35809456,0.13592587,0.04855244,0.53921043
-4.11505753,1.31696212,0.06389681,0.15402470,0.37425255,0.14482854,0.05173481,0.58420276
-4.10905453,1.39940467,0.06906398,0.15760642,0.39059540,0.15377736,0.05503950,0.63134529
-4.10305153,1.48254716,0.07422518,0.16069513,0.40697478,0.16262744,0.05842229,0.68004673
-4.09704852,1.56530454,0.07930384,0.16326100,0.42324329,0.17123142,0.06183649,0.72967196
-4.09104552,1.64657103,0.08422092,0.16528473,0.43925354,0.17944240,0.06523349,0.77955099
-4.08504252,1.72523581,0.08889684,0.16675686,0.45485696,0.18711708,0.06856337,0.82898906
-4.07903952,1.80019945,0.09325334,0.16767684,0.46990265,0.19411883,0.07177562,0.87727800
-4.07303652,1.87039093,0.09721554,0.16805181,0.48423652,0.20032083,0.07481992,0.92370831
-4.06703352,1.93478492,0.10071392,0.16789527,0.49770068,0.20560900,0.07764700,0.96758205
-4.06103052,1.99241892,0.10368619,0.16722563,0.51013361,0.20988468,0.08020964,1.00822593
-4.05502751,2.04241010,0.10607900,0.16606477,0.52137085,0.21306695,0.08246356,1.04500450
-4.04902451,2.08397117,0.10784943,0.16443673,0.53124664,0.21509458,0.08436842,1.07733289
-4.04302151,2.11642519,0.10896613,0.16236651,0.53959617,0.21592733,0.08588874,1.10468889
-4.03701851,2.13921858,0.10941015,0.15987913,0.54625882,0.21554683,0.08699478,1.12662384
-4.03101551,2.15193226,0.10917541,0.15699894,0.55108191,0.21395675,0.08766323,1.14277223
-4.02501251,2.15429041,0.10826866,0.15374916,0.55392502,0.21118239,0.08787789,1.15285944
-4.01900950,2.14616651,0.10670921,0.15015173,0.55466471,0.20726969,0.08763005,1.15670759
-4.01300650,2.12758657,0.10452813,0.14622745,0.55319928,0.20228367,0.08691881,1.15423920
-4.00700350,2.09872929,0.10176722,0.14199623,0.54945339,0.19630641,0.08575107,1.14547853
-4.00100050,2.05992294,0.09847762,0.13747767,0.54338226,0.18943456,0.08414143,1.13055061
-3.99499750,2.01163921,0.09471824,0.13269159,0.53497526,0.18177660,0.08211178,1.10967787
-3.98899450,1.95448384,0.09055398,0.12765873,0.52425851,0.17344991,0.07969076,1.08317448
-3.98299150,1.88918434,0.08605388,0.12240139,0.51129649,0.16457762,0.07691305,1.05143868
-3.97698849,1.81657497,0.08128930,0.11694396,0.49619234,0.15528564,0.07381840,1.01494301
-3.97098549,1.73757946,0.07633202,0.11131338,0.47908688,0.14569964,0.07045074,0.97422311
-3.96498249,1.65319169,0.07125256,0.10553937,0.46015635,0.13594236,0.06685697,0.92986502
-3.95897949,1.56445505,0.06611865,0.09965448,0.43960883,0.12613109,0.06308590,0.88249170
-3.95297649,1.47244088,0.06099384,0.09369394,0.41767955,0.11637551,0.05918705,0.83274886
-3.94697349,1.37822666,0.05593636,0.08769530,0.39462527,0.10677596,0.05520958,0.78129080
-3.94097049,1.28287458,0.05099831,0.08169782,0.37071785,0.09742206,0.05120118,0.72876640
-3.93496748,1.18741108,0.04622497,0.07574177,0.34623748,0.08839168,0.04720715,0.67580590
-3.92896448,1.09280789,0.04165451,0.06986756,0.32146561,0.07975045,0.04326953,0.62300870
-3.92296148,0.99996530,0.03731778,0.06411485,0.29667811,0.07155151,0.03942646,0.57093254
-3.91695848,0.90969778,0.03323846,0.05852158,0.27213871,0.06383569,0.03571156,0.52008436
-3.91095548,0.82272264,0.02943330,0.05312306,0.24809316,0.05663192,0.03215358,0.47091300
-3.90495248,0.73965172,0.02591257,0.04795117,0.22476417,0.04995798,0.02877623,0.42380394
-3.89894947,0.66098640,0.02268063,0.04303363,0.20234740,0.04382138,0.02559802,0.37907599
-3.89294647,0.58711571,0.01973653,0.03839343,0.18100850,0.03822041,0.02263242,0.33698010
-3.88694347,0.51831767,0.01707477,0.03404849,0.16088131,0.03314534,0.01988804,0.29770005
-3.88094047,0.45476338,0.01468600,0.03001143,0.14206723,0.02857962,0.01736895,0.26135482
-3.87493747,0.39652362,0.01255776,0.02628958,0.12463559,0.02450108,0.01507511,0.22800260
-3.86893447,0.34357759,0.01067521,0.02288514,0.10862506,0.02088319,0.01300281,0.19764599
-3.86293147,0.29582320,0.00902178,0.01979552,0.09404578,0.01769619,0.01114524,0.17023818
-3.85692846,0.25308859,0.00757978,0.01701377,0.08088228,0.01490815,0.00949299,0.14568984
-3.85092546,0.21514423,0.00633099,0.01452918,0.06909675,0.01248594,0.00803463,0.12387635
-3.84492246,0.18171523,0.00525710,0.01232788,0.05863268,0.01039610,0.00675721,0.10464513
-3.83891946,0.15249343,0.00434015,0.01039356,0.04941865,0.00860559,0.00564679,0.08782284
-3.83291646,0.12714887,0.00356284,0.00870818,0.04137202,0.00708239,0.00468888,0.07322215
-3.82691346,0.10534045,0.00290883,0.00725262,0.03440252,0.00579602,0.00386884,0.06064801
-3.82091046,0.08672535,0.00236292,0.00600738,0.02841557,0.00471793,0.00317226,0.04990316
-3.81490745,0.07096739,0.00191119,0.00495318,0.02331524,0.00382178,0.00258521,0.04079297
-3.80890445,0.05774393,0.00154115,0.00407158,0.01900678,0.00308370,0.00209453,0.03312936
-3.80290145,0.04675161,0.00124175,0.00334543,0.01539881,0.00248235,0.00168794,0.02673402
-3.79689845,0.03771072,0.00100346,0.00275940,0.01240499,0.00199906,0.00135424,0.02144074
-3.79089545,0.03036856,0.00081825,0.00230032,0.00994537,0.00161783,0.00108335,0.01709709
-3.78489245,0.02450171,0.00067960,0.00195762,0.00794726,0.00132531,0.00086639,0.01356541
-3.77888944,0.01991754,0.00058250,0.00172362,0.00634587,0.00111082,0.00069566,0.01072329
-3.77288644,0.01645498,0.00052345,0.00159387,0.00508463,0.00096627,0.00056466,0.00846353
-3.76688344,0.01398482,0.00050042,0.00156745,0.00411521,0.00088617,0.00046806,0.00669381
-3.76088044,0.01240962,0.00051291,0.00164721,0.00339749,0.00086759,0.00040167,0.00533598
-3.75487744,0.01166339,0.00056193,0.00184014,0.00289931,0.00091013,0.00036238,0.00432529
-3.74887444,0.01171106,0.00065001,0.00215755,0.00259612,0.00101593,0.00034811,0.00360944
-3.74287144,0.01254789,0.00078125,0.00261541,0.00247062,0.00118966,0.00035781,0.00314752
-3.73686843,0.01419875,0.00096135,0.00323453,0.00251235,0.00143854,0.00039134,0.00290906
-3.73086543,0.01671736,0.00119762,0.00404073,0.00271724,0.00177232,0.00044949,0.00287299
-3.72486243,0.02018522,0.00149897,0.00506502,0.00308714,0.00220326,0.00053390,0.00302672
-3.71885943,0.02471045,0.00187591,0.00634350,0.00362936,0.00274608,0.00064701,0.00336518
-3.71285643,0.03042611,0.00234049,0.00791730,0.00435616,0.00341783,0.00079204,0.00389003
-3.70685343,0.03748810,0.00290619,0.00983222,0.00528420,0.00423774,0.00097288,0.00460880
-3.70085043,0.04607240,0.00358779,0.01213822,0.00643395,0.00522697,0.00119405,0.00553411
-3.69484742,0.05637147,0.00440107,0.01488859,0.00782899,0.00640819,0.00146061,0.00668292
-3.68884442,0.06858986,0.00536256,0.01813893,0.00949523,0.00780516,0.00177805,0.00807573
-3.68284142,0.08293871,0.00648909,0.02194574,0.01146004,0.00944211,0.00215217,0.00973582
-3.67683842,0.09962935,0.00779736,0.02636471,0.01375123,0.01134300,0.00258892,0.01168850
-3.67083542,0.11886584,0.00930329,0.03144877,0.01639590,0.01353065,0.00309429,0.01396026
-3.66483242,0.14083664,0.01102142,0.03724574,0.01941928,0.01602579,0.00367410,0.01657805
-3.65882941,0.16570561,0.01296415,0.04379587,0.02284335,0.01884596,0.00433379,0.01956848
-3.65282641,0.19360247,0.01514103,0.05112911,0.02668551,0.02200441,0.00507831,0.02295721
-3.64682341,0.22461332,0.01755790,0.05926237,0.03095721,0.02550887,0.00591187,0.02676829
-3.64082041,0.25877136,0.02021620,0.06819681,0.03566262,0.02936050,0.00683780,0.03102383
-3.63481741,0.29604859,0.02311221,0.07791530,0.04079742,0.03355276,0.00785842,0.03574379
-3.62881441,0.33634872,0.02623647,0.08838018,0.04634784,0.03807054,0.00897493,0.04094602
-3.62281141,0.37950218,0.02957333,0.09953153,0.05228981,0.04288944,0.01018735,0.04664675
-3.61680840,0.42526343,0.03310060,0.11128601,0.05858864,0.04797535,0.01149457,0.05286132
-3.61080540,0.47331123,0.03678956,0.12353646,0.06519892,0.05328435,0.01289438,0.05960535
-3.60480240,0.52325219,0.04060512,0.13615240,0.07206494,0.05876297,0.01438362,0.06689640
-3.59879940,0.57462776,0.04450629,0.14898141,0.07912158,0.06434889,0.01595841,0.07475587
-3.59279640,0.62692481,0.04844691,0.16185151,0.08629568,0.06997206,0.01761443,0.08321130
-3.58679340,0.67958960,0.05237670,0.17457456,0.09350784,0.07555619,0.01934717,0.09229893
-3.58079040,0.73204472,0.05624252,0.18695047,0.10067463,0.08102071,0.02115237,0.10206627
-3.57478739,0.78370855,0.05998984,0.19877232,0.10771122,0.08628302,0.02302630,0.11257473
-3.56878439,0.83401639,0.06356441,0.20983204,0.11453410,0.09126094,0.02496613,0.12390185
-3.56278139,0.88244225,0.06691398,0.21992656,0.12106407,0.09587547,0.02697020,0.13614316
-3.55677839,0.92852037,0.06999008,0.22886412,0.12722905,0.10005344,0.02903825,0.14941325
-3.55077539,0.97186512,0.07274968,0.23647048,0.13296682,0.10373019,0.03117148,0.16384594
-3.54477239,1.01218828,0.07515674,0.24259484,0.13822739,0.10685198,0.03337257,0.17959322
-3.53876938,1.04931250,0.07718351,0.24711504,0.14297487,0.10937815,0.03564546,0.19682284
-3.53276638,1.08318000,0.07881151,0.24994190,0.14718878,0.11128273,0.03799503,0.21571447
-3.52676338,1.11385582,0.08003219,0.25102254,0.15086469,0.11255561,0.04042662,0.23645423
-3.52076038,1.14152509,0.08084710,0.25034232,0.15401409,0.11320307,0.04294539,0.25922766
-3.51475738,1.16648418,0.08126774,0.24792557,0.15666351,0.11324759,0.04555559,0.28421142
-3.50875438,1.18912600,0.08131487,0.24383483,0.15885296,0.11272712,0.04825975,0.31156357
-3.50275138,1.20991989,0.08101754,0.23816880,0.16063366,0.11169362,0.05105786,0.34141322
-3.49674837,1.22938722,0.08041167,0.23105909,0.16206531,0.11021109,0.05394653,0.37384952
-3.49074537,1.24807364,0.07953844,0.22266585,0.16321294,0.10835307,0.05691834,0.40891091
-3.48474237,1.26651965,0.07844238,0.21317262,0.16414360,0.10619978,0.05996126,0.44657490
-3.47873937,1.28523103,0.07716951,0.20278055,0.16492304,0.10383509,0.06305836,0.48674914
-3.47273637,1.30465078,0.07576531,0.19170235,0.16561263,0.10134336,0.06618770,0.52926445
-3.46673337,1.32513422,0.07427294,0.18015620,0.16626660,0.09880635,0.06932262,0.57387025
-3.46073037,1.34692882,0.07273158,0.16835994,0.16692998,0.09630041,0.07243231,0.62023299
-3.45472736,1.37015997,0.07117508,0.15652575,0.16763714,0.09389399,0.07548264,0.66793806
-3.44872436,1.39482362,0.06963093,0.14485545,0.16841123,0.09164562,0.07843740,0.71649523
-3.44272136,1.42078646,0.06811964,0.13353683,0.16926440,0.08960251,0.08125971,0.76534794
-3.43671836,1.44779362,0.06665450,0.12274074,0.17019892,0.08779967,0.08391368,0.81388611
-3.43071536,1.47548372,0.06524179,0.11261934,0.17120911,0.08625979,0.08636608,0.86146230
-3.42471236,1.50341049,0.06388132,0.10330527,0.17228395,0.08499363,0.08858814,0.90741060
-3.41870935,1.53106966,0.06256736,0.09491172,0.17341018,0.08400104,0.09055719,0.95106754
-3.41270635,1.55792993,0.06128979,0.08753340,0.17457588,0.08327251,0.09225806,0.99179419
-3.40670335,1.58346598,0.06003549,0.08124814,0.17577406,0.08279105,0.09368432,1.02899839
-3.40070035,1.60719186,0.05878983,0.07611893,0.17700627,0.08253439,0.09483897,1.06215610
-3.39469735,1.62869269,0.05753821,0.07219641,0.17828587,0.08247727,0.09573481,1.09083073
-3.38869435,1.64765293,0.05626748,0.06952137,0.17964081,0.08259384,0.09639427,1.11468959
-3.38269135,1.66387945,0.05496734,0.06812721,0.18111566,0.08285981,0.09684867,1.13351632
-3.37668834,1.67731816,0.05363143,0.06804226,0.18277286,0.08325439,0.09713711,1.14721888
-3.37068534,1.68806294,0.05225824,0.06929159,0.18469294,0.08376194,0.09730479,1.15583230
-3.36468234,1.69635656,0.05085166,0.07189839,0.18697370,0.08437308,0.09740100,1.15951624
-3.35867934,1.70258316,0.04942130,0.07588472,0.18972834,0.08508538,0.09747679,1.15854719
-3.35267634,1.70725278,0.04798241,0.08127164,0.19308252,0.08590347,0.09758251,1.15330576
-3.34667334,1.71097863,0.04655551,0.08807858,0.19717045,0.08683869,0.09776527,1.14425961
-3.34067034,1.71444816,0.04516578,0.09632208,0.20213011,0.08790819,0.09806650,1.13194289
-3.33466733,1.71838951,0.04384213,0.10601389,0.20809782,0.08913365,0.09851970,1.11693317
-3.32866433,1.72353496,0.04261612,0.11715847,0.21520218,0.09053954,0.09914857,1.09982704
-3.32266133,1.73058328,0.04152072,0.12975005,0.22355785,0.09215129,0.09996557,1.08121566
-3.31665833,1.74016277,0.04058898,0.14376935,0.23325913,0.09399310,0.10097099,1.06166134
-3.31065533,1.75279697,0.03985272,0.15918020,0.24437384,0.09608584,0.10215260,1.04167643
-3.30465233,1.76887464,0.03934115,0.17592605,0.25693756,0.09844499,0.10348593,1.02170542
-3.29864932,1.78862542,0.03907974,0.19392682,0.27094863,0.10107874,0.10493512,1.00211110
-3.29264632,1.81210248,0.03908909,0.21307603,0.28636406,0.10398638,0.10645431,0.98316531
-3.28664332,1.83917283,0.03938408,0.23323868,0.30309658,0.10715707,0.10798956,0.96504459
-3.28064032,1.86951582,0.03997321,0.25424986,0.32101309,0.11056906,0.10948111,0.94783080
-3.27463732,1.90262982,0.04085815,0.27591432,0.33993458,0.11418931,0.11086598,0.93151634
-3.26863432,1.93784679,0.04203367,0.29800726,0.35963775,0.11797376,0.11208068,0.91601367
-3.26263132,1.97435409,0.04348766,0.32027629,0.37985815,0.12186797,0.11306392,0.90116829
-3.25662831,2.01122243,0.04520156,0.34244468,0.40029519,0.12580835,0.11375930,0.88677439
-3.25062531,2.04743883,0.04715088,0.36421594,0.42061853,0.12972378,0.11411768,0.87259230
-3.24462231,2.08194306,0.04930604,0.38527954,0.44047606,0.13353762,0.11409921,0.85836655
-3.23861931,2.11366605,0.05163328,0.40531779,0.45950303,0.13717005,0.11367505,0.84384386
-3.23261631,2.14156854,0.05409572,0.42401352,0.47733210,0.14054053,0.11282842,0.82878980
-3.22661331,2.16467847,0.05665448,0.44105836,0.49360399,0.14357046,0.11155521,0.81300370
-3.22061031,2.18212546,0.05926975,0.45616138,0.50797831,0.14618576,0.10986406,0.79633081
-3.21460730,2.19317111,0.06190193,0.46905759,0.52014416,0.14831928,0.10777588,0.77867153
-3.20860430,2.19723387,0.06451255,0.47951600,0.52983009,0.14991306,0.10532281,0.75998727
-3.20260130,2.19390760,0.06706513,0.48734696,0.53681288,0.15092022,0.10254689,0.74030288
-3.19659830,2.18297317,0.06952585,0.49240820,0.54092496,0.15130641,0.09949827,0.71970578
-3.19059530,2.16440286,0.07186406,0.49460956,0.54205991,0.15105083,0.09623320,0.69834203
-3.18459230,2.13835747,0.07405251,0.49391593,0.54017598,0.15014672,0.09281189,0.67640973
-3.17858929,2.10517661,0.07606751,0.49034836,0.53529734,0.14860133,0.08929626,0.65415021
-3.17258629,2.06536265,0.07788883,0.48398328,0.52751299,0.14643539,0.08574784,0.63183761
-3.16658329,2.01955931,0.07949948,0.47494977,0.51697351,0.14368208,0.08222566,0.60976745
-3.16058029,1.96852595,0.08088539,0.46342513,0.50388564,0.14038560,0.07878454,0.58824465
-3.15457729,1.91310876,0.08203501,0.44962883,0.48850503,0.13659942,0.07547347,0.56757176
-3.14857429,1.85421022,0.08293892,0.43381523,0.47112747,0.13238426,0.07233445,0.54803759
-3.14257129,1.79275810,0.08358942,0.41626541,0.45207897,0.12780592,0.06940162,0.52990698
-3.13656828,1.72967528,0.08398025,0.39727834,0.43170524,0.12293308,0.06670077,0.51341176
-3.13056528,1.66585156,0.08410633,0.37716206,0.41036081,0.11783515,0.06424912,0.49874324
-3.12456228,1.60211852,0.08396367,0.35622494,0.38839853,0.11258024,0.06205552,0.48604635
-3.11855928,1.53922800,0.08354942,0.33476764,0.36615951,0.10723339,0.06012083,0.47541554
-3.11255628,1.47783508,0.08286194,0.31307590,0.34396430,0.10185503,0.05843861,0.46689226
-3.10655328,1.41848559,0.08190114,0.29141446,0.32210511,0.09649980,0.05699591,0.46046418
-3.10055028,1.36160845,0.08066873,0.27002223,0.30083981,0.09121569,0.05577424,0.45606581
-3.09454727,1.30751260,0.07916860,0.24910888,0.28038733,0.08604352,0.05475059,0.45358056
-3.08854427,1.25638836,0.07740722,0.22885273,0.26092497,0.08101672,0.05389848,0.45284404
-3.08254127,1.20831255,0.07539397,0.20939997,0.24258720,0.07616148,0.05318894,0.45364842
-3.07653827,1.16325712,0.07314135,0.19086510,0.22546615,0.07149706,0.05259154,0.45574776
-3.07053527,1.12110039,0.07066518,0.17333228,0.20961344,0.06703636,0.05207526,0.45886413
-3.06453227,1.08164045,0.06798461,0.15685760,0.19504322,0.06278657,0.05160932,0.46269449
-3.05852926,1.04460995,0.06512196,0.14147189,0.18173614,0.05875005,0.05116386,0.46691806
-3.05252626,1.00969178,0.06210245,0.12718395,0.16964407,0.05492507,0.05071059,0.47120419
-3.04652326,0.97653495,0.05895377,0.11398395,0.15869524,0.05130670,0.05022328,0.47522047
-3.04052026,0.94477029,0.05570555,0.10184685,0.14879964,0.04788761,0.04967822,0.47864103
-3.03451726,0.91402536,0.05238866,0.09073566,0.13985433,0.04465878,0.04905455,0.48115474
-3.02851426,0.88393844,0.04903454,0.08060453,0.13174867,0.04161015,0.04833455,0.48247320
-3.02251126,0.85417100,0.04567440,0.07140138,0.12436903,0.03873122,0.04750385,0.48233827
-3.01650825,0.82441856,0.04233856,0.06307030,0.11760314,0.03601146,0.04655158,0.48052884
-3.01050525,0.79441976,0.03905568,0.05555340,0.11134379,0.03344070,0.04547047,0.47686671
-3.00450225,0.76396338,0.03585218,0.04879242,0.10549186,0.03100936,0.04425685,0.47122132
-2.99849925,0.73289325,0.03275174,0.04272989,0.09995869,0.02870869,0.04291066,0.46351305
-2.99249625,0.70111111,0.02977486,0.03730999,0.09466780,0.02653083,0.04143533,0.45371512
-2.98649325,0.66857726,0.02693865,0.03247918,0.08955585,0.02446888,0.03983761,0.44185374
-2.98049025,0.63530923,0.02425664,0.02818656,0.08457310,0.02251689,0.03812732,0.42800669
-2.97448724,0.60137852,0.02173882,0.02438408,0.07968320,0.02066984,0.03631707,0.41230028
-2.96848424,0.56690567,0.01939172,0.02102669,0.07486260,0.01892351,0.03442186,0.39490476
-2.96248124,0.53205382,0.01721864,0.01807228,0.07009949,0.01727448,0.03245869,0.37602843
-2.95647824,0.49702116,0.01521989,0.01548168,0.06539250,0.01571990,0.03044601,0.35591064
-2.95047524,0.46203261,0.01339321,0.01321860,0.06074912,0.01425749,0.02840331,0.33481412
-2.94447224,0.42733106,0.01173407,0.01124951,0.05618407,0.01288532,0.02635050,0.31301668
-2.93846923,0.39316855,0.01023614,0.00954364,0.05171760,0.01160176,0.02430746,0.29080302
-2.93246623,0.35979782,0.00889164,0.00807285,0.04737390,0.01040535,0.02229350,0.26845665
-2.92646323,0.32746462,0.00769175,0.00681161,0.04317961,0.00929469,0.02032696,0.24625249
-2.92046023,0.29640092,0.00662695,0.00573699,0.03916249,0.00826839,0.01842475,0.22445031
-2.91445723,0.26681949,0.00568738,0.00482858,0.03535042,0.00732498,0.01660209,0.20328927
-2.90845423,0.23890990,0.00486307,0.00406856,0.03177061,0.00646291,0.01487225,0.18298382
-2.90245123,0.21283609,0.00414421,0.00344165,0.02844917,0.00568049,0.01324638,0.16372088
-2.89644822,0.18873557,0.00352137,0.00293518,0.02541090,0.00497596,0.01173354,0.14565853
-2.89044522,0.16672017,0.00298561,0.00253911,0.02267951,0.00434745,0.01034064,0.12892600
-2.88444222,0.14687824,0.00252863,0.00224607,0.02027796,0.00379312,0.00907262,0.11362501
-2.87843922,0.12927805,0.00214288,0.00205149,0.01822921,0.00331116,0.00793267,0.09983213
-2.87243622,0.11397236,0.00182158,0.00195358,0.01655705,0.00289993,0.00692239,0.08760208
-2.86643322,0.10100352,0.00155880,0.00195352,0.01528715,0.00255806,0.00604220,0.07697177
-2.86043022,0.09040917,0.00134946,0.00205547,0.01444814,0.00228450,0.00529158,0.06796461
-2.85442721,0.08222794,0.00118933,0.00226669,0.01407278,0.00207870,0.00466945,0.06059511
-2.84842421,0.07650490,0.00107501,0.00259763,0.01419898,0.00194064,0.00417446,0.05487330
-2.84242121,0.07329644,0.00100394,0.00306191,0.01487084,0.00187096,0.00380533,0.05080881
-2.83641821,0.07267428,0.00097431,0.00367639,0.01613931,0.00187098,0.00356106,0.04841439
-2.83041521,0.07472823,0.00098503,0.00446105,0.01806270,0.00194276,0.00344117,0.04770866
-2.82441221,0.07956752,0.00103565,0.00543888,0.02070677,0.00208907,0.00344582,0.04871790
-2.81840920,0.08732054,0.00112629,0.00663565,0.02414442,0.00231337,0.00357588,0.05147682
-2.81240620,0.09813266,0.00125754,0.00807954,0.02845489,0.00261970,0.00383291,0.05602817
-2.80640320,0.11216229,0.00143031,0.00980066,0.03372246,0.00301259,0.00421908,0.06242119
-2.80040020,0.12957495,0.00164574,0.01183048,0.04003459,0.00349684,0.00473696,0.07070892
-2.79439720,0.15053562,0.00190503,0.01420097,0.04747946,0.00407734,0.00538933,0.08094439
-2.78839420,0.17519930,0.00220930,0.01694379,0.05614312,0.00475878,0.00617879,0.09317590
-2.78239120,0.20370041,0.00255939,0.02008919,0.06610599,0.00554540,0.00710743,0.10744144
-2.77638819,0.23614097,0.00295574,0.02366490,0.07743913,0.00644065,0.00817641,0.12376259
-2.77038519,0.27257841,0.00339814,0.02769485,0.09020015,0.00744690,0.00938551,0.14213818
-2.76438219,0.31301325,0.00388565,0.03219793,0.10442905,0.00856507,0.01073269,0.16253782
-2.75837919,0.35737750,0.00441639,0.03718675,0.12014411,0.00979441,0.01221369,0.18489597
-2.75237619,0.40552423,0.00498744,0.04266641,0.13733805,0.01113217,0.01382162,0.20910663
-2.74637319,0.45721922,0.00559473,0.04863349,0.15597465,0.01257342,0.01554669,0.23501916
-2.74037019,0.51213506,0.00623299,0.05507516,0.17598612,0.01411091,0.01737597,0.26243551
-2.73436718,0.56984852,0.00689571,0.06196866,0.19727134,0.01573503,0.01929334,0.29110917
-2.72836418,0.62984157,0.00757522,0.06928097,0.21969520,0.01743380,0.02127945,0.32074618
-2.72236118,0.69150642,0.00826273,0.07696895,0.24308922,0.01919309,0.02331198,0.35100818
-2.71635818,0.75415467,0.00894851,0.08497988,0.26725344,0.02099678,0.02536588,0.38151769
-2.71035518,0.81703071,0.00962204,0.09325234,0.29195975,0.02282719,0.02741390,0.41186565
-2.70435218,0.87932887,0.01027230,0.10171752,0.31695650,0.02466546,0.02942717,0.44162079
-2.69834917,0.94021402,0.01088804,0.11030097,0.34197435,0.02649212,0.03137593,0.47034093
-2.69234617,0.99884480,0.01145807,0.11892451,0.36673316,0.02828762,0.03323033,0.49758546
-2.68634317,1.05439865,0.01197162,0.12750849,0.39094961,0.03003296,0.03496133,0.52292880
-2.68034017,1.10609751,0.01241868,0.13597409,0.41434528,0.03171030,0.03654154,0.54597406
-2.67433717,1.15323316,0.01279035,0.14424569,0.43665487,0.03330355,0.03794619,0.56636654
-2.66833417,1.19519093,0.01307909,0.15225307,0.45763404,0.03479885,0.03915385,0.58380622
-2.66233117,1.23147064,0.01327907,0.15993340,0.47706666,0.03618508,0.04014722,0.59805881
-2.65632816,1.26170385,0.01338635,0.16723295,0.49477096,0.03745409,0.04091368,0.60896481
-2.65032516,1.28566646,0.01339907,0.17410828,0.51060449,0.03860100,0.04144569,0.61644601
-2.64432216,1.30328601,0.01331754,0.18052702,0.52446736,0.03962418,0.04174109,0.62050930
-2.63831916,1.31464351,0.01314430,0.18646811,0.53630396,0.04052522,0.04180305,0.62124742
-2.63231616,1.31996947,0.01288406,0.19192157,0.54610283,0.04130870,0.04163996,0.61883670
-2.62631316,1.31963468,0.01254364,0.19688773,0.55389496,0.04198186,0.04126507,0.61353189
-2.62031016,1.31413601,0.01213181,0.20137620,0.55975058,0.04255418,0.04069596,0.60565818
-2.61430715,1.30407817,0.01165912,0.20540449,0.56377473,0.04303689,0.03995388,0.59560105
-2.60830415,1.29015244,0.01113764,0.20899650,0.56610191,0.04344247,0.03906304,0.58379412
-2.60230115,1.27311335,0.01058081,0.21218112,0.56689030,0.04378414,0.03804973,0.57070572
