energy_ev,total_up,C_s_up,C_p_up,Os_p_up,Os_d_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
-2.99849925,2.80338820,0.03235360,0.21657190,0.70708851,0.93103617,1.55978712,0.00000000,0.08310568,0.02539941
-2.99249625,2.70931756,0.03140236,0.20380782,0.67052078,0.89422487,1.51716429,0.00000000,0.07785545,0.02492644
-2.98649325,2.61172970,0.03034565,0.19183098,0.63563016,0.85805126,1.46998922,0.00000000,0.07291478,0.02433737
-2.98049025,2.51066482,0.02919913,0.18054628,0.60220807,0.82239407,1.41847430,0.00000000,0.06823820,0.02363839
-2.97448724,2.40637009,0.02798085,0.16987351,0.57010733,0.78717096,1.36297849,0.00000000,0.06378786,0.02283823
-2.96848424,2.29929624,0.02671101,0.15975033,0.53924733,0.75234092,1.30400096,0.00000000,0.05953384,0.02194790
-2.96248124,2.19008471,0.02541153,0.15013399,0.50961553,0.71790411,1.24216882,0.00000000,0.05545420,0.02098043
-2.95647824,2.07954640,0.02410567,0.14100182,0.48126545,0.68389950,1.17821971,0.00000000,0.05153465,0.01995048
-2.95047524,1.96863319,0.02281761,0.13235062,0.45431154,0.65040045,1.11298015,0.00000000,0.04776796,0.01887395
-2.94447224,1.85840410,0.02157200,0.12419499,0.42892125,0.61750892,1.04734061,0.00000000,0.04415314,0.01776749
-2.93846923,1.74998784,0.02039342,0.11656490,0.40530488,0.58534854,0.98222849,0.00000000,0.04069442,0.01664804
-2.93246623,1.64454357,0.01930600,0.10950252,0.38370373,0.55405729,0.91858034,0.00000000,0.03740021,0.01553240
-2.92646323,1.54322177,0.01833297,0.10305865,0.36437715,0.52378008,0.85731420,0.00000000,0.03428197,0.01443674
-2.92046023,1.44712683,0.01749622,0.09728885,0.34758900,0.49466176,0.79930328,0.00000000,0.03135308,0.01337623
-2.91445723,1.35728283,0.01681604,0.09224953,0.33359409,0.46684095,0.74535198,0.00000000,0.02862787,0.01236468
-2.90845423,1.27460366,0.01631076,0.08799404,0.32262511,0.44044484,0.69617476,0.00000000,0.02612074,0.01141421
-2.90245123,1.19986842,0.01599663,0.08456915,0.31488043,0.41558531,0.65237870,0.00000000,0.02384544,0.01053505
-2.89644822,1.13370260,0.01588766,0.08201176,0.31051320,0.39235627,0.61445008,0.00000000,0.02181458,0.00973537
-2.89044522,1.07656541,0.01599563,0.08034616,0.30962205,0.37083240,0.58274510,0.00000000,0.02003932,0.00902117
-2.88444222,1.02874324,0.01633020,0.07958181,0.31224369,0.35106912,0.55748501,0.00000000,0.01852932,0.00839626
-2.87843922,0.99034932,0.01689910,0.07971176,0.31834763,0.33310367,0.53875549,0.00000000,0.01729288,0.00786230
-2.87243622,0.96132893,0.01770843,0.08071169,0.32783314,0.31695722,0.52651016,0.00000000,0.01633726,0.00741887
-2.86643322,0.94147010,0.01876315,0.08253964,0.34052865,0.30263784,0.52057789,0.00000000,0.01566922,0.00706365
-2.86043022,0.93041902,0.02006755,0.08513635,0.35619359,0.29014398,0.52067365,0.00000000,0.01529569,0.00679256
-2.85442721,0.92769966,0.02162592,0.08842638,0.37452271,0.27946860,0.52641249,0.00000000,0.01522455,0.00660000
-2.84842421,0.93273691,0.02344323,0.09231969,0.39515275,0.27060349,0.53732612,0.00000000,0.01546550,0.00647909
-2.84242121,0.94488257,0.02552587,0.09671391,0.41767144,0.26354375,0.55288162,0.00000000,0.01603098,0.00642193
-2.83641821,0.96344331,0.02788244,0.10149703,0.44162846,0.25829236,0.57250170,0.00000000,0.01693701,0.00641989
-2.83041521,0.98770977,0.03052441,0.10655061,0.46654814,0.25486448,0.59558589,0.00000000,0.01820402,0.00646385
-2.82441221,1.01698597,0.03346681,0.11175315,0.49194351,0.25329155,0.62153192,0.00000000,0.01985754,0.00654451
-2.81840920,1.05061775,0.03672865,0.11698385,0.51733110,0.25362484,0.64975662,0.00000000,0.02192873,0.00665265
-2.81240620,1.08801953,0.04033325,0.12212625,0.54224612,0.25593844,0.67971561,0.00000000,0.02445465,0.00677937
-2.80640320,1.12869794,0.04430822,0.12707192,0.56625719,0.26033133,0.71092087,0.00000000,0.02747822,0.00691632
-2.80040020,1.17227151,0.04868515,0.13172390,0.58898025,0.26692857,0.74295567,0.00000000,0.03104796,0.00705591
-2.79439720,1.21848516,0.05349892,0.13599976,0.61009086,0.27588115,0.77548599,0.00000000,0.03521720,0.00719149
-2.78839420,1.26721886,0.05878661,0.13983423,0.62933430,0.28736461,0.80826797,0.00000000,0.04004303,0.00731745
-2.78239120,1.31848954,0.06458597,0.14318114,0.64653317,0.30157615,0.84115089,0.00000000,0.04558474,0.00742933
-2.77638819,1.37244595,0.07093349,0.14601478,0.66159198,0.31873019,0.87407552,0.00000000,0.05190190,0.00752388
-2.77038519,1.42935645,0.07786212,0.14833040,0.67449847,0.33905246,0.90706781,0.00000000,0.05905207,0.00759904
-2.76438219,1.48958991,0.08539858,0.15014410,0.68532180,0.36277268,0.94022804,0.00000000,0.06708812,0.00765395
-2.75837919,1.55359063,0.09356059,0.15149180,0.69420762,0.39011598,0.97371615,0.00000000,0.07605542,0.00768880
-2.75237619,1.62184825,0.10235391,0.15242770,0.70137029,0.42129348,1.00773385,0.00000000,0.08598875,0.00770481
-2.74637319,1.69486429,0.11176942,0.15302202,0.70708301,0.45649243,1.04250451,0.00000000,0.09690932,0.00770402
-2.74037019,1.77311720,0.12178047,0.15335839,0.71166614,0.49586630,1.07825211,0.00000000,0.10882183,0.00768914
-2.73436718,1.85702787,0.13234059,0.15353090,0.71547474,0.53952550,1.11518044,0.00000000,0.12171187,0.00766342
-2.72836418,1.94692790,0.14338176,0.15364101,0.71888606,0.58752936,1.15345392,0.00000000,0.13554371,0.00763043
-2.72236118,2.04303272,0.15481338,0.15379454,0.72228762,0.63987983,1.19318139,0.00000000,0.15025881,0.00759388
-2.71635818,2.14542151,0.16652216,0.15409882,0.72606688,0.69651752,1.23440398,0.00000000,0.16577495,0.00755753
-2.71035518,2.25402555,0.17837292,0.15466026,0.73060286,0.75732057,1.27708806,0.00000000,0.18198632,0.00752495
-2.70435218,2.36862608,0.19021044,0.15558229,0.73626034,0.82210650,1.32112384,0.00000000,0.19876452,0.00749953
-2.69834917,2.48886218,0.20186241,0.15696390,0.74338673,0.89063736,1.36633001,0.00000000,0.21596052,0.00748429
-2.69234617,2.61424861,0.21314323,0.15889870,0.75231174,0.96262779,1.41246411,0.00000000,0.23340768,0.00748193
-2.68634317,2.74420254,0.22385888,0.16147446,0.76334945,1.03775599,1.45923833,0.00000000,0.25092556,0.00749477
-2.68034017,2.87807778,0.23381239,0.16477317,0.77680240,1.11567677,1.50633954,0.00000000,0.26832459,0.00752479
-2.67433717,3.01520407,0.24280992,0.16887139,0.79296695,1.19603599,1.55345240,0.00000000,0.28541126,0.00757365
-2.66833417,3.15492895,0.25066704,0.17384074,0.81213905,1.27848553,1.60028389,0.00000000,0.30199376,0.00764281
-2.66233117,3.29665888,0.25721509,0.17974841,0.83461944,1.36269761,1.64658751,0.00000000,0.31788767,0.00773351
-2.65632816,3.43989657,0.26230716,0.18665751,0.86071733,1.44837743,1.69218531,0.00000000,0.33292155,0.00784692
-2.65032516,3.58427132,0.26582363,0.19462699,0.89075155,1.53527302,1.73698592,0.00000000,0.34694204,0.00798416
-2.64432216,3.72955963,0.26767671,0.20371111,0.92504848,1.62318142,1.78099717,0.00000000,0.35981835,0.00814636
-2.63831916,3.87569389,0.26781407,0.21395817,0.96393602,1.71195044,1.82433178,0.00000000,0.37144571,0.00833466
-2.63231616,4.02275764,0.26622114,0.22540871,1.00773350,1.80147548,1.86720558,0.00000000,0.38174785,0.00855019
-2.62631316,4.17096695,0.26292210,0.23809283,1.05673726,1.89169150,1.90992775,0.00000000,0.39067817,0.00879407
-2.62031016,4.32063843,0.25797948,0.25202707,1.11120262,1.98256029,1.95288328,0.00000000,0.39821971,0.00906728
-2.61430715,4.47214535,0.25149237,0.26721067,1.17132264,2.07405375,1.99650854,0.00000000,0.40438380,0.00937059
-2.60830415,4.62586444,0.24359335,0.28362164,1.23720498,2.16613440,2.04126116,0.00000000,0.40920769,0.00970443
-2.60230115,4.78211680,0.23444430,0.30121279,1.30884803,2.25873427,2.08758598,0.00000000,0.41275112,0.01006873
-2.59629815,4.94110680,0.22423128,0.31990807,1.38611803,2.35173414,2.13587911,0.00000000,0.41509220,0.01046283
-2.59029515,5.10286353,0.21315872,0.33959951,1.46872862,2.44494451,2.18645239,0.00000000,0.41632280,0.01088526
-2.58429215,5.26718927,0.20144315,0.36014503,1.55622473,2.53809052,2.23950059,0.00000000,0.41654375,0.01133371
-2.57828914,5.43361906,0.18930683,0.38136760,1.64797210,2.63080206,2.29507360,0.00000000,0.41586014,0.01180490
-2.57228614,5.60139532,0.17697145,0.40305575,1.74315395,2.72261081,2.35305536,0.00000000,0.41437698,0.01229454
-2.56628314,5.76946000,0.16465211,0.42496576,1.84077561,2.81295495,2.41315140,0.00000000,0.41219545,0.01279733
-2.56028014,5.93646636,0.15255201,0.44682553,1.93967773,2.90119223,2.47488575,0.00000000,0.40940996,0.01330701
-2.55427714,6.10081045,0.14085763,0.46834025,2.03855814,2.98662119,2.53760769,0.00000000,0.40610604,0.01381648
-2.54827414,6.26068170,0.12973494,0.48919947,2.13600178,3.06851000,2.60050836,0.00000000,0.40235922,0.01431793
-2.54227114,6.41413028,0.11932640,0.50908567,2.23051783,3.14613159,2.66264608,0.00000000,0.39823483,0.01480305
-2.53626813,6.55914788,0.10974888,0.52768372,2.32058257,3.21880338,2.72297934,0.00000000,0.39378859,0.01526327
-2.53026513,6.69375742,0.10109255,0.54469099,2.40468606,3.28592924,2.78040542,0.00000000,0.38906797,0.01569003
-2.52426213,6.81610671,0.09342057,0.55982752,2.48138058,3.34704132,2.83380256,0.00000000,0.38411400,0.01607500
-2.51825913,6.92456043,0.08676960,0.57284590,2.54932850,3.40183897,2.88207326,0.00000000,0.37896349,0.01641044
-2.51225613,7.01778504,0.08115093,0.58354017,2.60734725,3.45022213,2.92418651,0.00000000,0.37365130,0.01668937
-2.50625313,7.09482127,0.07655223,0.59175346,2.65444921,3.49231674,2.95921639,0.00000000,0.36821253,0.01690585
-2.50025013,7.15513998,0.07293974,0.59738382,2.68987461,3.52849008,2.98637551,0.00000000,0.36268451,0.01705514
-2.49424712,7.19867773,0.07026078,0.60038799,2.71311582,3.55935450,3.00504128,0.00000000,0.35710834,0.01713389
-2.48824412,7.22584988,0.06844657,0.60078293,2.72393207,3.58575859,3.01477435,0.00000000,0.35152993,0.01714015
-2.48224112,7.23754030,0.06741509,0.59864488,2.72235389,3.60876561,3.01532840,0.00000000,0.34600048,0.01707347
-2.47623812,7.23506819,0.06707412,0.59410623,2.70867742,3.62961970,3.00665144,0.00000000,0.34057643,0.01693482
-2.47023512,7.22013376,0.06732424,0.58735010,2.68344897,3.64970100,2.98887907,0.00000000,0.33531882,0.01672657
-2.46423212,7.19474583,0.06806171,0.57860307,2.64744106,3.67047178,2.96232071,0.00000000,0.33029217,0.01645231
-2.45822911,7.16113527,0.06918133,0.56812639,2.60162110,3.69341578,2.92743996,0.00000000,0.32556302,0.01611671
-2.45222611,7.12165891,0.07057905,0.55620605,2.54711463,3.71997378,2.88483073,0.00000000,0.32119809,0.01572534
-2.44622311,7.07869897,0.07215447,0.54314229,2.48516493,3.75147838,2.83519071,0.00000000,0.31726236,0.01528447
-2.44022011,7.03456310,0.07381299,0.52923897,2.41709089,3.78909115,2.77929362,0.00000000,0.31381693,0.01480081
-2.43421711,6.99138990,0.07546780,0.51479326,2.34424515,3.83374530,2.71796193,0.00000000,0.31091705,0.01428138
-2.42821411,6.95106417,0.07704142,0.50008614,2.26797408,3.88609640,2.65204108,0.00000000,0.30861008,0.01373325
-2.42221111,6.91514568,0.07846705,0.48537412,2.18958117,3.94648382,2.58237629,0.00000000,0.30693372,0.01316340
-2.41620810,6.88481409,0.07968944,0.47088232,2.11029490,4.01490434,2.50979250,0.00000000,0.30591437,0.01257856
-2.41020510,6.86083173,0.08066546,0.45679930,2.03124195,4.09099945,2.43507799,0.00000000,0.30556578,0.01198508
-2.40420210,6.84352522,0.08136421,0.44327363,1.95342623,4.17405661,2.35897155,0.00000000,0.30588794,0.01138885
-2.39819910,6.83278550,0.08176682,0.43041226,1.87771377,4.26302450,2.28215317,0.00000000,0.30686628,0.01079520
-2.39219610,6.82808547,0.08186587,0.41828067,1.80482345,4.35654125,2.20523793,0.00000000,0.30847114,0.01020892
-2.38619310,6.82851325,0.08166446,0.40690451,1.73532317,4.45297452,2.12877254,0.00000000,0.31065765,0.00963416
-2.38019010,6.83281885,0.08117505,0.39627277,1.66963078,4.55047134,2.05323417,0.00000000,0.31336593,0.00907449
-2.37418709,6.83947143,0.08041796,0.38634202,1.60801927,4.64701551,1.97903098,0.00000000,0.31652164,0.00853290
-2.36818409,6.84672422,0.07941987,0.37704152,1.55062544,4.74049013,1.90650400,0.00000000,0.32003705,0.00801178
-2.36218109,6.85268406,0.07821208,0.36827905,1.49746123,4.82874248,1.83592996,0.00000000,0.32381244,0.00751304
-2.35617809,6.85538254,0.07682884,0.35994691,1.44842723,4.90964874,1.76752488,0.00000000,0.32773800,0.00703804
-2.35017509,6.85284616,0.07530567,0.35192809,1.40332752,4.98117602,1.70144821,0.00000000,0.33169619,0.00658774
-2.34417209,6.84316299,0.07367785,0.34410224,1.36188542,5.04143948,1.63780751,0.00000000,0.33556452,0.00616263
-2.33816908,6.82454372,0.07197903,0.33635119,1.32375971,5.08875258,1.57666364,0.00000000,0.33921866,0.00576289
-2.33216608,6.79537571,0.07024012,0.32856400,1.28856081,5.12166920,1.51803651,0.00000000,0.34253598,0.00538832
-2.32616308,6.75426856,0.06848835,0.32064123,1.25586668,5.13901626,1.46191130,0.00000000,0.34539918,0.00503846
-2.32016008,6.70009066,0.06674665,0.31249851,1.22523821,5.13991665,1.40824541,0.00000000,0.34770009,0.00471261
-2.31415708,6.63199619,0.06503330,0.30406920,1.19623378,5.12380217,1.35697568,0.00000000,0.34934339,0.00440984
-2.30815408,6.54944271,0.06336179,0.29530619,1.16842287,5.09041677,1.30802622,0.00000000,0.35025016,0.00412911
-2.30215108,6.45219945,0.06174096,0.28618290,1.14139849,5.03981110,1.26131619,0.00000000,0.35036098,0.00386921
-2.29614807,6.34034698,0.06017530,0.27669344,1.11478830,4.97232892,1.21676767,0.00000000,0.34963860,0.00362889
-2.29014507,6.21426897,0.05866545,0.26685198,1.08826417,4.88858708,1.17431304,0.00000000,0.34806982,0.00340686
-2.28414207,6.07463684,0.05720876,0.25669153,1.06155025,4.78944998,1.13390166,0.00000000,0.34566667,0.00320182
-2.27813907,5.92238842,0.05579994,0.24626210,1.03442907,4.67600029,1.09550540,0.00000000,0.34246655,0.00301250
-2.27213607,5.75870144,0.05443180,0.23562841,1.00674588,4.54950703,1.05912281,0.00000000,0.33853152,0.00283773
-2.26613307,5.58496300,0.05309586,0.22486724,0.97841101,4.41139243,1.02478159,0.00000000,0.33394658,0.00267639
-2.26013007,5.40273610,0.05178300,0.21406456,0.94940029,4.26319877,0.99253916,0.00000000,0.32881693,0.00252749
-2.25412706,5.21372398,0.05048405,0.20331249,0.91975340,4.10655597,0.96248124,0.00000000,0.32326451,0.00239016
-2.24812406,5.01973355,0.04919021,0.19270631,0.88957057,3.94315100,0.93471849,0.00000000,0.31742365,0.00226367
-2.24212106,4.82263854,0.04789348,0.18234147,0.85900739,3.77469948,0.90938131,0.00000000,0.31143625,0.00214739
-2.23611806,4.62434348,0.04658692,0.17231085,0.82826827,3.60292013,0.88661307,0.00000000,0.30544654,0.00204084
-2.23011506,4.42674925,0.04526485,0.16270219,0.79759872,3.42951213,0.86656211,0.00000000,0.29959574,0.00194365
-2.22411206,4.23172108,0.04392297,0.15359596,0.76727671,3.25613587,0.84937303,0.00000000,0.29401676,0.00185552
-2.21810905,4.04105977,0.04255842,0.14506348,0.73760360,3.08439685,0.83517770,0.00000000,0.28882923,0.00177625
-2.21210605,3.85647676,0.04116973,0.13716557,0.70889500,2.91583305,0.82408661,0.00000000,0.28413517,0.00170570
-2.20610305,3.67957386,0.03975684,0.12995158,0.68147193,2.75190545,0.81618104,0.00000000,0.28001532,0.00164375
-2.20010005,3.51182793,0.03832100,0.12345892,0.65565268,2.59399186,0.81150668,0.00000000,0.27652650,0.00159029
-2.19409705,3.35458095,0.03686469,0.11771302,0.63174565,2.44338372,0.81006897,0.00000000,0.27369993,0.00154521
-2.18809405,3.20903565,0.03539157,0.11272777,0.61004357,2.30128571,0.81183066,0.00000000,0.27154085,0.00150838
-2.18209105,3.07625647,0.03390640,0.10850629,0.59081910,2.16881797,0.81671168,0.00000000,0.27002917,0.00147963
-2.17608804,2.95717559,0.03241497,0.10504214,0.57432205,2.04702036,0.82459133,0.00000000,0.26912136,0.00145874
-2.17008504,2.85260327,0.03092406,0.10232074,0.56077815,1.93685846,0.83531290,0.00000000,0.26875329,0.00144543
-2.16408204,2.76324155,0.02944140,0.10032106,0.55038921,1.83923056,0.84869010,0.00000000,0.26884406,0.00143937
-2.15807904,2.68970025,0.02797560,0.09901736,0.54333450,1.75497495,0.86451520,0.00000000,0.26930043,0.00144020
-2.15207604,2.63251355,0.02653611,0.09838103,0.53977295,1.68487672,0.88256811,0.00000000,0.27002181,0.00144748
-2.14607304,2.59215589,0.02513311,0.09838232,0.53984587,1.62967320,0.90262585,0.00000000,0.27090537,0.00146073
-2.14007004,2.56905533,0.02377746,0.09899189,0.54367968,1.59005705,0.92447181,0.00000000,0.27185110,0.00147948
-2.13406703,2.56360291,0.02248053,0.10018215,0.55138815,1.56667618,0.94790389,0.00000000,0.27276656,0.00150318
-2.12806403,2.57615652,0.02125406,0.10192818,0.56307386,1.56012980,0.97274111,0.00000000,0.27357099,0.00153131
-2.12206103,2.60703822,0.02010992,0.10420833,0.57882832,1.57095981,0.99882807,0.00000000,0.27419863,0.00156334
-2.11605803,2.65652414,0.01905987,0.10700434,0.59873054,1.59963731,1.02603682,0.00000000,0.27460106,0.00159871
-2.11005503,2.72482679,0.01811530,0.11030095,0.62284383,1.64654408,1.05426595,0.00000000,0.27474840,0.00163689
-2.10405203,2.81206986,0.01728689,0.11408513,0.65121077,1.71194926,1.08343692,0.00000000,0.27462943,0.00167734
-2.09804902,2.91825651,0.01658427,0.11834484,0.68384644,1.79598185,1.11348772,0.00000000,0.27425048,0.00171955
-2.09204602,3.04323239,0.01601568,0.12306743,0.72073013,1.89860010,1.14436432,0.00000000,0.27363339,0.00176299
-2.08604302,3.18664524,0.01558761,0.12823776,0.76179595,2.01955900,1.17601035,0.00000000,0.27281242,0.00180711
-2.08004002,3.34790359,0.01530449,0.13383625,0.80692283,2.15837761,1.20835586,0.00000000,0.27183061,0.00185138
-2.07403702,3.52613697,0.01516836,0.13983672,0.85592448,2.31430822,1.24130578,0.00000000,0.27073554,0.00189526
-2.06803402,3.72016070,0.01517864,0.14620454,0.90854015,2.48630925,1.27472908,0.00000000,0.26957499,0.00193817
-2.06203102,3.92844786,0.01533193,0.15289486,0.96442671,2.67302410,1.30844935,0.00000000,0.26839262,0.00197953
-2.05602801,4.14911144,0.01562190,0.15985132,1.02315282,2.87276806,1.34223757,0.00000000,0.26722400,0.00201874
-2.05002501,4.37989868,0.01603931,0.16700521,1.08419597,3.08352501,1.37580773,0.00000000,0.26609331,0.00205518
-2.04402201,4.61819983,0.01657201,0.17427522,1.14694267,3.30295553,1.40881585,0.00000000,0.26501070,0.00208825
-2.03801901,4.86107226,0.01720520,0.18156789,1.21069239,3.52841747,1.44086244,0.00000000,0.26397071,0.00211733
-2.03201601,5.10528061,0.01792166,0.18877872,1.27466540,3.75699951,1.47149879,0.00000000,0.26295169,0.00214184
-2.02601301,5.34735253,0.01870216,0.19579398,1.33801448,3.98556773,1.50023659,0.00000000,0.26191629,0.00216122
-2.02001001,5.58364888,0.01952595,0.20249319,1.39984048,4.21082432,1.52656075,0.00000000,0.26081296,0.00217497
-2.01400700,5.81044646,0.02037126,0.20875215,1.45921115,4.42937714,1.54994472,0.00000000,0.25957841,0.00218267
-2.00800400,6.02403030,0.02121597,0.21444643,1.51518277,4.63781812,1.56986768,0.00000000,0.25814087,0.00218397
-2.00200100,6.22079240,0.02203821,0.21945521,1.56682386,4.83280773,1.58583260,0.00000000,0.25642383,0.00217865
-1.99599800,6.39733285,0.02281704,0.22366518,1.61323997,5.01116269,1.59738451,0.00000000,0.25435019,0.00216656
-1.98999500,6.55055919,0.02353308,0.22697455,1.65359866,5.16994334,1.60412780,0.00000000,0.25184656,0.00214773
-1.98399200,6.67777987,0.02416907,0.22929667,1.68715363,5.30653719,1.60574197,0.00000000,0.24884728,0.00212229
-1.97798899,6.77678749,0.02471045,0.23056342,1.71326691,5.41873520,1.60199480,0.00000000,0.24529819,0.00209049
-1.97198599,6.84592832,0.02514573,0.23072795,1.73142821,5.50479730,1.59275241,0.00000000,0.24115975,0.00205274
-1.96598299,6.88415459,0.02546680,0.22976677,1.74127065,5.56350437,1.57798574,0.00000000,0.23640945,0.00200953
-1.95997999,6.89105744,0.02566913,0.22768100,1.74258195,5.59419424,1.55777313,0.00000000,0.23104334,0.00196147
-1.95397699,6.86687862,0.02575177,0.22449683,1.73531087,5.59678007,1.53229886,0.00000000,0.22507664,0.00190925
-1.94797399,6.81250062,0.02571728,0.22026504,1.71956839,5.57175023,1.50184781,0.00000000,0.21854350,0.00185362
-1.94197099,6.72941545,0.02557142,0.21505963,1.69562374,5.52014962,1.46679647,0.00000000,0.21149572,0.00179538
-1.93596798,6.61967362,0.02532285,0.20897570,1.66389538,5.44354335,1.42760085,0.00000000,0.20400090,0.00173531
-1.92996498,6.48581563,0.02498258,0.20212659,1.62493746,5.34396451,1.38478177,0.00000000,0.19613970,0.00167422
-1.92396198,6.33078905,0.02456348,0.19464041,1.57942225,5.22384828,1.33890837,0.00000000,0.18800286,0.00161284
-1.91795898,6.15785517,0.02407964,0.18665616,1.52811949,5.08595555,1.29058041,0.00000000,0.17968769,0.00155187
-1.91195598,5.97048915,0.02354575,0.17831965,1.47187346,4.93328943,1.24041049,0.00000000,0.17129461,0.00149193
-1.90595298,5.77227833,0.02297646,0.16977925,1.41157884,4.76900838,1.18900661,0.00000000,0.16292368,0.00143353
-1.89994997,5.56682287,0.02238584,0.16118184,1.34815623,4.59633952,1.13695604,0.00000000,0.15467139,0.00137709
-1.89394697,5.35764277,0.02178685,0.15266900,1.28252851,4.41849586,1.08481112,0.00000000,0.14662786,0.00132292
-1.88794397,5.14809494,0.02119095,0.14437358,1.21559868,4.23860033,1.03307733,0.00000000,0.13887452,0.00127121
-1.88194097,4.94130303,0.02060777,0.13641688,1.14823009,4.05961944,0.98220427,0.00000000,0.13148238,0.00122205
-1.87593797,4.74010213,0.02004495,0.12890644,1.08122959,3.88430838,0.93257955,0.00000000,0.12451089,0.00117543
-1.86993497,4.54699946,0.01950809,0.12193447,1.01533391,3.71516875,0.88452576,0.00000000,0.11800748,0.00113123
-1.86393197,4.36415127,0.01900083,0.11557703,0.95119972,3.55441947,0.83830037,0.00000000,0.11200765,0.00108930
-1.85792896,4.19335530,0.01852501,0.10989384,0.88939702,3.40398036,0.79409838,0.00000000,0.10653554,0.00104938
-1.85192596,4.03605720,0.01808103,0.10492869,0.83040608,3.26546759,0.75205731,0.00000000,0.10160499,0.00101121
-1.84592296,3.89336903,0.01766818,0.10071042,0.77461732,3.14019934,0.71226402,0.00000000,0.09722085,0.00097448
-1.83991996,3.76609700,0.01728511,0.09725430,0.72233396,3.02920968,0.67476301,0.00000000,0.09338058,0.00093891
-1.83391696,3.65477565,0.01693029,0.09456368,0.67377673,2.93326860,0.63956547,0.00000000,0.09007580,0.00090420
-1.82791396,3.55970563,0.01660254,0.09263182,0.62909023,2.85290567,0.60665859,0.00000000,0.08729392,0.00087011
-1.82191096,3.48099201,0.01630149,0.09144379,0.58835045,2.78843534,0.57601469,0.00000000,0.08501955,0.00083642
-1.81590795,3.41858079,0.01602801,0.09097823,0.55157279,2.73998185,0.54759952,0.00000000,0.08323576,0.00080296
-1.80990495,3.37229154,0.01578462,0.09120903,0.51872028,2.70750203,0.52137964,0.00000000,0.08192501,0.00076964
-1.80390195,3.34184446,0.01557577,0.09210660,0.48971161,2.69080506,0.49732825,0.00000000,0.08106982,0.00073642
-1.79789895,3.32688125,0.01540805,0.09363905,0.46442869,2.68956837,0.47542961,0.00000000,0.08065308,0.00070330
-1.79189595,3.32697936,0.01529027,0.09577282,0.44272351,2.70334964,0.45568169,0.00000000,0.08065810,0.00067037
-1.78589295,3.34165997,0.01523347,0.09847320,0.42442436,2.73159504,0.43809733,0.00000000,0.08106838,0.00063775
-1.77988994,3.37039066,0.01525072,0.10170442,0.40934116,2.77364466,0.42270373,0.00000000,0.08186714,0.00060561
-1.77388694,3.41258379,0.01535694,0.10542959,0.39727028,2.82873580,0.40954070,0.00000000,0.08303678,0.00057415
-1.76788394,3.46759233,0.01556842,0.10961047,0.38799852,2.89600553,0.39865772,0.00000000,0.08455821,0.00054361
-1.76188094,3.53470455,0.01590241,0.11420721,0.38130678,2.97449351,0.39011009,0.00000000,0.08641020,0.00051423
-1.75587794,3.61313916,0.01637652,0.11917808,0.37697318,3.06314635,0.38395455,0.00000000,0.08856882,0.00048624
-1.74987494,3.70204232,0.01700804,0.12447929,0.37477595,3.16082422,0.38024450,0.00000000,0.09100701,0.00045990
-1.74387194,3.80048755,0.01781324,0.13006508,0.37449607,3.26631052,0.37902516,0.00000000,0.09369432,0.00043543
-1.73786893,3.90747924,0.01880663,0.13588793,0.37591971,3.37832488,0.38032891,0.00000000,0.09659690,0.00041302
-1.73186593,4.02196012,0.02000020,0.14189914,0.37884053,3.49553939,0.38417095,0.00000000,0.09967767,0.00039284
-1.72586293,4.14282251,0.02140266,0.14804957,0.38306178,3.61659778,0.39054548,0.00000000,0.10289678,0.00037505
-1.71985993,4.26892291,0.02301882,0.15429069,0.38839813,3.74013673,0.39942259,0.00000000,0.10621224,0.00035974
-1.71385693,4.39909910,0.02484892,0.16057585,0.39467729,3.86480851,0.41074582,0.00000000,0.10958076,0.00034698
-1.70785393,4.53218872,0.02688816,0.16686153,0.40174126,3.98930386,0.42443056,0.00000000,0.11295866,0.00033680
-1.70185093,4.66704812,0.02912641,0.17310878,0.40944712,4.11237378,0.44036326,0.00000000,0.11630294,0.00032920
-1.69584792,4.80257028,0.03154793,0.17928452,0.41766751,4.23284945,0.45840148,0.00000000,0.11957232,0.00032413
-1.68984492,4.93770073,0.03413147,0.18536257,0.42629048,4.34965895,0.47837472,0.00000000,0.12272823,0.00032153
-1.68384192,5.07145047,0.03685042,0.19132459,0.43521893,4.46184025,0.50008608,0.00000000,0.12573578,0.00032131
-1.67783892,5.20290513,0.03967322,0.19716044,0.44436960,4.56854977,0.52331446,0.00000000,0.12856449,0.00032333
-1.67183592,5.33122996,0.04256400,0.20286828,0.45367159,4.66906635,0.54781754,0.00000000,0.13118894,0.00032746
-1.66583292,5.45567058,0.04548335,0.20845402,0.46306450,4.76279065,0.57333517,0.00000000,0.13358913,0.00033354
-1.65982991,5.57554952,0.04838933,0.21393044,0.47249630,4.84924023,0.59959318,0.00000000,0.13575068,0.00034138
-1.65382691,5.69025919,0.05123853,0.21931563,0.48192098,4.92804096,0.62630748,0.00000000,0.13766479,0.00035079
-1.64782391,5.79925175,0.05398733,0.22463119,0.49129610,4.99891549,0.65318833,0.00000000,0.13932799,0.00036157
-1.64182091,5.90202701,0.05659310,0.22989993,0.50058029,5.06166964,0.67994462,0.00000000,0.14074167,0.00037351
-1.63581791,5.99811919,0.05901551,0.23514337,0.50973091,5.11617767,0.70628809,0.00000000,0.14191152,0.00038638
