energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up
0.34517259,3.29953927,0.01177204,0.20127028,0.76365896,2.25312368,0.49509979,0.44961296,0.04352948,0.35074346
0.35117559,3.40246710,0.01168999,0.20655024,0.77494900,2.33665720,0.51603321,0.45584241,0.04513874,0.35690078
0.35717859,3.50657848,0.01163103,0.21197375,0.78689685,2.42040728,0.53678533,0.46291285,0.04675787,0.36330069
0.36318159,3.61032339,0.01158721,0.21744127,0.79958636,2.50309817,0.55693155,0.47070486,0.04835311,0.36991009
0.36918459,3.71210196,0.01155082,0.22284803,0.81309725,2.58341839,0.57606141,0.47908743,0.04989073,0.37669035
0.37518759,3.81030563,0.01151448,0.22808740,0.82750340,2.66005373,0.59378866,0.48792115,0.05133802,0.38359866
0.38119060,3.90336074,0.01147124,0.23305442,0.84287074,2.73172250,0.60976098,0.49706167,0.05266416,0.39058945
0.38719360,3.98977240,0.01141463,0.23764925,0.85925470,2.79721118,0.62366886,0.50636331,0.05384113,0.39761584
0.39319660,4.06816577,0.01133884,0.24178041,0.87669675,2.85540865,0.63525327,0.51568244,0.05484447,0.40463065
0.39919960,4.13732262,0.01123879,0.24536760,0.89522010,2.90533708,0.64431160,0.52488048,0.05565396,0.41158715
0.40520260,4.19621087,0.01111024,0.24834391,0.91482452,2.94617792,0.65070167,0.53382625,0.05625408,0.41843929
0.41120560,4.24400559,0.01094986,0.25065738,0.93548031,2.97729140,0.65434347,0.54239742,0.05663434,0.42514132
0.41720860,4.28010022,0.01075535,0.25227180,0.95712175,2.99822879,0.65521868,0.55048122,0.05678939,0.43164693
0.42321161,4.30410783,0.01052544,0.25316673,0.97964049,3.00873671,0.65336782,0.55797424,0.05671893,0.43790793
0.42921461,4.31585265,0.01025992,0.25333681,1.00287926,3.00875352,0.64888542,0.56478143,0.05642744,0.44387254
0.43521761,4.31535285,0.00995964,0.25279044,1.02662655,2.99839838,0.64191331,0.57081459,0.05592369,0.44948362
0.44122061,4.30279624,0.00962643,0.25154792,1.05061295,2.97795377,0.63263257,0.57599048,0.05522025,0.45467686
0.44722361,4.27851106,0.00926305,0.24963929,1.07450959,2.94784298,0.62125455,0.58022896,0.05433273,0.45937939
0.45322661,4.24293407,0.00887306,0.24710198,1.09792935,2.90860401,0.60801146,0.58345125,0.05327911,0.46350882
0.45922961,4.19657858,0.00846072,0.24397849,1.12043123,2.86086188,0.59314713,0.58557883,0.05207901,0.46697309
0.46523262,4.14000482,0.00803084,0.24031426,1.14152803,2.80530087,0.57690837,0.58653316,0.05075296,0.46967118
0.47123562,4.07379474,0.00758862,0.23615590,1.16069739,2.74263874,0.55953739,0.58623625,0.04932183,0.47149486
0.47723862,3.99853292,0.00713952,0.23154983,1.17739612,2.67360397,0.54126558,0.58461240,0.04780630,0.47233144
0.48324162,3.91479473,0.00668910,0.22654157,1.19107712,2.59891749,0.52230904,0.58159105,0.04622646,0.47206747
0.48924462,3.82314224,0.00624292,0.22117548,1.20120850,2.51927942,0.50286567,0.57711056,0.04460162,0.47059331
0.49524762,3.72412753,0.00580637,0.21549508,1.20729391,2.43536113,0.48311419,0.57112277,0.04295016,0.46780829
0.50125063,3.61830267,0.00538465,0.20954387,1.20889302,2.34780251,0.46321462,0.56359820,0.04128957,0.46362620
0.50725363,3.50623492,0.00498265,0.20336647,1.20564139,2.25721380,0.44331017,0.55453129,0.03963661,0.45798078
0.51325663,3.38852525,0.00460492,0.19701001,1.19726824,2.16418118,0.42353022,0.54394555,0.03800749,0.45083092
0.51925963,3.26582817,0.00425566,0.19052559,1.18361152,2.06927489,0.40399391,0.53189800,0.03641817,0.44216513
0.52526263,3.13887056,0.00393869,0.18396961,1.16462908,1.97305867,0.38481406,0.51848271,0.03488462,0.43200503
0.53126563,3.00846746,0.00365749,0.17740483,1.14040549,1.87609920,0.36610100,0.50383294,0.03342306,0.42040761
0.53726863,2.87553288,0.00341524,0.17090109,1.11115387,1.77897425,0.34796591,0.48812172,0.03205017,0.40746601
0.54327164,2.74108427,0.00321479,0.16453543,1.07721271,1.68227860,0.33052344,0.47156059,0.03078320,0.39330875
0.54927464,2.60623946,0.00305878,0.15839164,1.03903768,1.58662689,0.31389332,0.45439658,0.02963991,0.37809737
0.55527764,2.47220597,0.00294961,0.15255921,0.99718881,1.49265288,0.29820087,0.43690723,0.02863847,0.36202256
0.56128064,2.34026249,0.00288952,0.14713155,0.95231377,1.40100497,0.28357632,0.41939400,0.02779718,0.34529897
0.56728364,2.21173357,0.00288059,0.14220376,0.90512785,1.31233819,0.27015303,0.40217422,0.02713406,0.32815889
0.57328664,2.08795851,0.00292474,0.13786976,0.85639190,1.22730300,0.25806469,0.38557187,0.02666629,0.31084519
0.57928964,1.97025619,0.00302376,0.13421916,0.80688902,1.14653173,0.24744173,0.36990767,0.02640966,0.29360370
0.58529265,1.85988761,0.00317928,0.13133388,0.75740127,1.07062342,0.23840713,0.35548880,0.02637781,0.27667561
0.59129565,1.75801821,0.00339278,0.12928466,0.70868734,1.00012807,0.23107198,0.34259889,0.02658154,0.26029006
0.59729865,1.66568195,0.00366554,0.12812782,0.66146212,0.93553138,0.22553105,0.33148845,0.02702810,0.24465737
0.60330165,1.58374909,0.00399861,0.12790219,0.61637891,0.87724085,0.22185865,0.32236646,0.02772046,0.22996311
0.60930465,1.51289926,0.00439281,0.12862663,0.57401504,0.82557408,0.22010504,0.31539328,0.02865681,0.21636337
0.61530765,1.45360120,0.00484867,0.13029808,0.53486094,0.78075009,0.22029368,0.31067525,0.02983002,0.20398122
0.62131066,1.40610009,0.00536644,0.13289043,0.49931313,0.74288395,0.22241939,0.30826121,0.03122737,0.19290462
0.62731366,1.37041296,0.00594606,0.13635412,0.46767100,0.71198516,0.22644765,0.30814112,0.03283046,0.18318565
0.63331666,1.34633226,0.00658716,0.14061672,0.44013695,0.68795968,0.23231494,0.31024671,0.03461525,0.17484118
0.63931966,1.33343733,0.00728907,0.14558434,0.41681985,0.67061549,0.23993030,0.31445420,0.03655243,0.16785464
0.64532266,1.33111288,0.00805085,0.15114385,0.39774098,0.65967128,0.24917783,0.32058895,0.03860791,0.16217894
0.65132566,1.33857354,0.00887133,0.15716595,0.38284207,0.65476777,0.25992010,0.32843175,0.04074357,0.15774019
0.65732866,1.35489323,0.00974909,0.16350887,0.37199481,0.65548095,0.27200229,0.33772658,0.04291822,0.15444211
0.66333167,1.37903774,0.01068258,0.17002252,0.36501110,0.66133653,0.28525675,0.34818938,0.04508863,0.15217076
0.66933467,1.40989911,0.01167009,0.17655311,0.36165364,0.67182497,0.29950783,0.35951756,0.04721077,0.15079951
0.67533767,1.44633025,0.01270983,0.18294778,0.36164632,0.68641618,0.31457672,0.37139980,0.04924105,0.15019388
0.68134067,1.48717830,0.01379993,0.18905935,0.36468393,0.70457344,0.33028599,0.38352575,0.05113765,0.15021620
0.68734367,1.53131544,0.01493848,0.19475067,0.37044106,0.72576585,0.34646371,0.39559527,0.05286171,0.15072987
0.69334667,1.57766622,0.01612350,0.19989870,0.37857995,0.74947899,0.36294690,0.40732687,0.05437853,0.15160307
0.69934967,1.62523035,0.01735298,0.20439799,0.38875718,0.77522342,0.37958426,0.41846509,0.05565857,0.15271188
0.70535268,1.67310068,0.01862477,0.20816340,0.40062925,0.80254098,0.39623802,0.42878646,0.05667830,0.15394282
0.71135568,1.72047594,0.01993664,0.21113218,0.41385718,0.83100886,0.41278497,0.43810413,0.05742084,0.15519466
0.71735868,1.76666835,0.02128613,0.21326510,0.42811026,0.86024155,0.42911669,0.44627084,0.05787635,0.15637965
0.72336168,1.81110655,0.02267057,0.21454686,0.44306901,0.88989103,0.44513900,0.45318040,0.05804217,0.15742420
0.72936468,1.85333411,0.02408697,0.21498566,0.45842779,0.91964543,0.46077085,0.45876766,0.05792278,0.15826900
0.73536768,1.89300457,0.02553194,0.21461210,0.47389690,0.94922667,0.47594286,0.46300712,0.05752942,0.15886877
0.74137069,1.92987366,0.02700167,0.21347751,0.48920458,0.97838731,0.49059542,0.46591047,0.05687969,0.15919161
0.74737369,1.96378967,0.02849185,0.21165176,0.50409887,1.00690729,0.50467689,0.46752309,0.05599681,0.15921815
0.75337669,1.99468267,0.02999761,0.20922084,0.51834941,1.03459060,0.51814178,0.46791993,0.05490885,0.15894043
0.75937969,2.02255355,0.03151348,0.20628427,0.53174915,1.06126248,0.53094917,0.46720100,0.05364791,0.15836075
0.76538269,2.04746335,0.03303337,0.20295242,0.54411603,1.08676719,0.54306146,0.46548656,0.05224921,0.15749040
0.77138569,2.06952361,0.03455053,0.19934410,0.55529445,1.11096652,0.55444353,0.46291249,0.05075023,0.15634842
0.77738869,2.08888796,0.03605753,0.19558422,0.56515649,1.13373923,0.56506229,0.45962585,0.04918989,0.15496031
0.78339170,2.10574531,0.03754625,0.19180184,0.57360276,1.15498119,0.57488667,0.45578075,0.04760783,0.15335688
0.78939470,2.12031459,0.03900790,0.18812853,0.58056285,1.17460631,0.58388802,0.45153490,0.04604377,0.15157309
0.79539770,2.13284106,0.04043297,0.18469704,0.58599522,1.19254806,0.59204075,0.44704651,0.04453700,0.14964698
0.80140070,2.14359398,0.04181131,0.18164035,0.58988656,1.20876140,0.59932330,0.44247193,0.04312598,0.14761874
0.80740370,2.15286543,0.04313212,0.17909087,0.59225055,1.22322494,0.60571920,0.43796381,0.04184804,0.14552977
0.81340670,2.16096984,0.04438399,0.17717988,0.59312613,1.23594324,0.61121829,0.43366970,0.04073920,0.14342193
0.81940970,2.16824411,0.04555502,0.17603706,0.59257528,1.24694886,0.61581789,0.42973124,0.03983397,0.14133686
0.82541271,2.17504773,0.04663290,0.17578990,0.59068040,1.25630423,0.61952399,0.42628353,0.03916530,0.13931539
0.83141571,2.18176277,0.04760509,0.17656302,0.58754145,1.26410310,0.62235231,0.42345485,0.03876447,0.13739707
0.83741871,2.18879320,0.04845897,0.17847726,0.58327294,1.27047140,0.62432925,0.42136651,0.03866090,0.13561981
0.84342171,2.19656349,0.04918214,0.18164837,0.57800082,1.27556748,0.62549273,0.42013267,0.03888205,0.13401963
0.84942471,2.20551592,0.04976267,0.18618544,0.57185952,1.27958155,0.62589276,0.41986011,0.03945309,0.13263046
0.85542771,2.21610654,0.05018941,0.19218871,0.56498904,1.28273429,0.62559187,0.42064784,0.04039660,0.13148404
0.86143072,2.22879957,0.05045242,0.19974715,0.55753227,1.28527444,0.62466520,0.42258648,0.04173206,0.13060988
0.86743372,2.24405982,0.05054327,0.20893554,0.54963248,1.28747537,0.62320026,0.42575720,0.04347531,0.13003511
0.87343672,2.26234335,0.05045548,0.21981119,0.54143101,1.28963042,0.62129632,0.43023045,0.04563791,0.12978449
0.87943972,2.28408603,0.05018482,0.23241052,0.53306513,1.29204707,0.61906324,0.43606421,0.04822641,0.12988016
0.88544272,2.30969022,0.04972966,0.24674544,0.52466596,1.29503987,0.61661977,0.44330183,0.05124158,0.13034144
0.89144572,2.33950976,0.04909123,0.26279985,0.51635650,1.29892209,0.61409122,0.45196959,0.05467767,0.13118444
0.89744872,2.37383347,0.04827376,0.28052633,0.50824972,1.30399637,0.61160644,0.46207393,0.05852164,0.13242153
0.90345173,2.41286785,0.04728458,0.29984323,0.50044654,1.31054441,0.60929416,0.47359848,0.06275259,0.13406070
0.90945473,2.45671948,0.04613407,0.32063242,0.49303395,1.31881609,0.60727872,0.48650116,0.06734119,0.13610474
0.91545773,2.50537802,0.04483550,0.34273780,0.48608311,1.32901843,0.60567529,0.50071124,0.07224943,0.13855041
0.92146073,2.55870078,0.04340478,0.36596484,0.47964754,1.34130482,0.60458479,0.51612689,0.07743051,0.14138752
0.92746373,2.61639987,0.04186009,0.39008115,0.47376156,1.35576512,0.60408870,0.53261320,0.08282904,0.14459800
0.93346673,2.67803299,0.04022138,0.41481847,0.46843904,1.37241726,0.60424408,0.55000098,0.08838152,0.14815518
0.93946973,2.74299900,0.03850989,0.43987582,0.46367262,1.39120089,0.60507905,0.56808656,0.09401720,0.15202311
0.94547274,2.81053904,0.03674757,0.46492414,0.45943341,1.41197365,0.60658917,0.58663276,0.09965916,0.15615631
0.95147574,2.87974410,0.03495647,0.48961218,0.45567158,1.43451060,0.60873492,0.60537123,0.10522581,0.16049975
0.95747874,2.94956935,0.03315818,0.51357368,0.45231748,1.45850712,0.61144065,0.62400619,0.11063255,0.16498928
0.96348174,3.01885543,0.03137331,0.53643555,0.44928387,1.48358535,0.61459521,0.64221964,0.11579379,0.16955257
0.96948474,3.08635641,0.02962099,0.55782702,0.44646878,1.50930435,0.61805439,0.65967805,0.12062508,0.17411048
0.97548774,3.15077377,0.02791853,0.57738927,0.44375925,1.53517354,0.62164517,0.67604028,0.12504534,0.17857888
0.98149075,3.21079533,0.02628111,0.59478547,0.44103582,1.56066904,0.62517186,0.69096661,0.12897917,0.18287098
0.98749375,3.26513764,0.02472161,0.60971063,0.43817748,1.58525224,0.62842371,0.70412860,0.13235905,0.18689997
0.99349675,3.31259014,0.02325051,0.62190107,0.43506702,1.60838979,0.63118397,0.71521937,0.13512740,0.19058193
0.99949975,3.35205923,0.02187593,0.63114312,0.43159649,1.62957395,0.63323970,0.72396385,0.13723842,0.19383887
1.00550275,3.38260994,0.02060373,0.63728057,0.42767255,1.64834240,0.63439209,0.73012871,0.13865961,0.19660176
1.01150575,3.40350346,0.01943767,0.64022070,0.42322140,1.66429637,0.63446661,0.73353135,0.13937288,0.19881343
1.01750875,3.41422835,0.01837962,0.63993854,0.41819310,1.67711616,0.63332257,0.73404762,0.13937525,0.20043111
1.02351176,3.41452399,0.01742980,0.63647911,0.41256507,1.68657331,0.63086134,0.73161788,0.13867902,0.20142854
1.02951476,3.40439479,0.01658705,0.62995762,0.40634442,1.69253856,0.62703304,0.72625103,0.13731153,0.20179748
1.03551776,3.38411454,0.01584904,0.62055742,0.39956927,1.69498537,0.62184099,0.71802630,0.13531433,0.20154857
1.04152076,3.35422024,0.01521246,0.60852594,0.39230867,1.69398875,0.61534384,0.70709269,0.13274200,0.20071135
1.04752376,3.31549600,0.01467323,0.59416854,0.38466127,1.68971945,0.60765519,0.69366607,0.12966045,0.19933361
1.05352676,3.26894735,0.01422658,0.57784063,0.37675279,1.68243401,0.59894049,0.67802386,0.12614492,0.19747986
1.05952976,3.21576734,0.01386715,0.55993825,0.36873232,1.67246109,0.58941165,0.66049778,0.12227770,0.19522915
1.06553277,3.15729592,0.01358904,0.54088751,0.36076758,1.66018501,0.57931928,0.64146470,0.11814569,0.19267223
1.07153577,3.09497462,0.01338579,0.52113325,0.35303946,1.64602730,0.56894322,0.62133610,0.11383778,0.18990821
1.07753877,3.03029834,0.01325038,0.50112734,0.34573594,1.63042740,0.55858164,0.60054658,0.10944236,0.18704085
1.08354177,2.96476670,0.01317521,0.48131703,0.33904569,1.61382336,0.54853934,0.57954178,0.10504481,0.18417463
1.08954477,2.89983681,0.01315211,0.46213368,0.33315162,1.59663366,0.53911582,0.55876628,0.10072524,0.18141088
1.09554777,2.83687942,0.01317228,0.44398242,0.32822456,1.57924086,0.53059363,0.53865191,0.09655646,0.17884399
1.10155078,2.77714020,0.01322643,0.42723281,0.32441742,1.56197796,0.52322770,0.51960681,0.09260229,0.17655798
1.10755378,2.72170726,0.01330475,0.41221094,0.32185986,1.54511778,0.51723590,0.50200561,0.08891618,0.17462355
1.11355678,2.67148603,0.01339710,0.39919305,0.32065381,1.52886584,0.51279148,0.48618112,0.08554027,0.17309567
1.11955978,2.62718177,0.01349318,0.38840085,0.32086988,1.51335675,0.51001747,0.47241743,0.08250486,0.17201198
1.12556278,2.58928996,0.01358269,0.37999848,0.32254475,1.49865401,0.50898333,0.46094486,0.07982820,0.17139175
1.13156578,2.55809424,0.01365561,0.37409120,0.32567964,1.48475300,0.50970390,0.45193648,0.07751676,0.17123580
1.13756878,2.53367120,0.01370245,0.37072561,0.33023977,1.47158666,0.51214055,0.44550637,0.07556580,0.17152698
1.14357179,2.51590130,0.01371454,0.36989132,0.33615491,1.45903334,0.51620430,0.44170935,0.07396028,0.17223153
1.14957479,2.50448481,0.01368429,0.37152388,0.34332083,1.44692636,0.52176081,0.44054214,0.07267597,0.17330091
1.15557779,2.49896162,0.01360545,0.37550879,0.35160166,1.43506445,0.52863681,0.44194567,0.07168087,0.17467423
1.16158079,2.49873401,0.01347334,0.38168634,0.36083299,1.42322274,0.53662755,0.44580847,0.07093674,0.17628111
1.16758379,2.50309102,0.01328501,0.38985721,0.37082565,1.41116358,0.54550500,0.45197081,0.07040071,0.17804469
1.17358679,2.51123378,0.01303937,0.39978840,0.38137002,1.39864693,0.55502634,0.46022957,0.07002696,0.17988495
1.17958979,2.52230086,0.01273722,0.41121961,0.39224077,1.38543988,0.56494236,0.47034361,0.06976841,0.18172188
1.18559280,2.53539302,0.01238130,0.42386974,0.40320183,1.37132511,0.57500551,0.48203947,0.06957832,0.18347865
1.19159580,2.54959710,0.01197614,0.43744345,0.41401169,1.35610821,0.58497730,0.49501751,0.06941184,0.18508453
1.19759880,2.56400852,0.01152796,0.45163761,0.42442864,1.33962386,0.59463485,0.50895820,0.06922737,0.18647743
1.20360180,2.57775251,0.01104444,0.46614776,0.43421617,1.32174084,0.60377644,0.52352859,0.06898776,0.18760615
1.20960480,2.59000379,0.01053451,0.48067421,0.44314814,1.30236602,0.61222600,0.53838903,0.06866136,0.18843214
1.21560780,2.60000476,0.01000804,0.49492800,0.45101393,1.28144760,0.61983661,0.55319984,0.06822280,0.18893074
1.22161081,2.60708225,0.00947554,0.50863646,0.45762322,1.25897743,0.62649285,0.56762814,0.06765353,0.18909199
1.22761381,2.61066263,0.00894782,0.52154833,0.46281055,1.23499292,0.63211225,0.58135456,0.06694218,0.18892091
1.23361681,2.61028526,0.00843570,0.53343848,0.46643943,1.20957826,0.63664589,0.59407982,0.06608461,0.18843728
1.23961981,2.60561410,0.00794967,0.54411199,0.46840593,1.18286526,0.64007816,0.60553101,0.06508379,0.18767500
1.24562281,2.59644712,0.00749965,0.55340752,0.46864176,1.15503360,0.64242595,0.61546741,0.06394935,0.18668098
1.25162581,2.58272324,0.00709469,0.56119998,0.46711661,1.12631058,0.64373714,0.62368577,0.06269707,0.18551367
1.25762881,2.56452646,0.00674277,0.56740222,0.46383976,1.09697013,0.64408874,0.63002470,0.06134805,0.18424130
1.26363182,2.54208673,0.00645064,0.57196589,0.45886087,1.06733103,0.64358451,0.63436813,0.05992782,0.18293977
1.26963482,2.51577730,0.00622368,0.57488118,0.45226980,1.03775423,0.64235217,0.63664767,0.05846531,0.18169037
1.27563782,2.48610829,0.00606582,0.57617557,0.44419557,1.00863898,0.64054033,0.63684366,0.05699167,0.18057741
1.28164082,2.45371634,0.00597948,0.57591153,0.43480424,0.98041789,0.63831499,0.63498493,0.05553920,0.17968561
1.28764382,2.41935038,0.00596561,0.57418327,0.42429595,0.95355070,0.63585577,0.63114712,0.05414014,0.17909767
1.29364682,2.38385374,0.00602373,0.57111256,0.41290089,0.92851682,0.63335179,0.62544966,0.05282556,0.17889177
1.29964982,2.34814299,0.00615200,0.56684382,0.40087459,0.90580670,0.63099734,0.61805154,0.05162434,0.17913924
1.30565283,2.31318399,0.00634734,0.56153866,0.38849237,0.88591226,0.62898731,0.60914579,0.05056228,0.17990248
1.31165583,2.27996600,0.00660561,0.55537005,0.37604323,0.86931634,0.62751243,0.59895316,0.04966129,0.18123308
1.31765883,2.24947455,0.00692176,0.54851631,0.36382336,0.85648180,0.62675462,0.58771496,0.04893882,0.18317036
1.32366183,2.22266402,0.00729004,0.54115527,0.35212936,0.84784014,0.62688230,0.57568555,0.04840743,0.18574018
1.32966483,2.20043096,0.00770421,0.53345865,0.34125151,0.84378042,0.62804598,0.56312458,0.04807453,0.18895432
1.33566783,2.18358884,0.00815777,0.52558709,0.33146715,0.84463843,0.63037429,0.55028941,0.04794239,0.19281015
1.34167084,2.17284532,0.00864419,0.51768579,0.32303443,0.85068674,0.63397043,0.53742786,0.04800824,0.19729089
1.34767384,2.16878264,0.00915713,0.50988108,0.31618659,0.86212575,0.63890940,0.52477166,0.04826456,0.20236625
1.35367684,2.17184173,0.00969067,0.50227785,0.31112698,0.87907619,0.64523591,0.51253070,0.04869954,0.20799345
1.35967984,2.18231058,0.01023949,0.49495807,0.30802482,0.90157317,0.65296327,0.50088837,0.04929761,0.21411871
1.36568284,2.20031700,0.01079909,0.48798024,0.30701190,0.92956210,0.66207312,0.48999799,0.05004008,0.22067900
1.37168584,2.22582596,0.01136589,0.48137978,0.30818026,0.96289652,0.67251610,0.47998051,0.05090584,0.22760400
1.37768884,2.25864150,0.01193739,0.47517029,0.31158084,1.00133803,0.68421343,0.47092336,0.05187208,0.23481834
1.38369185,2.29841287,0.01251222,0.46934556,0.31722315,1.04455831,0.69705927,0.46288058,0.05291500,0.24224388
1.38969485,2.34464472,0.01309021,0.46388208,0.32507593,1.09214323,0.71092376,0.45587408,0.05401052,0.24980196
1.39569785,2.39671097,0.01367234,0.45874214,0.33506873,1.14359903,0.72565661,0.44989583,0.05513495,0.25741574
1.40170085,2.45387172,0.01426073,0.45387706,0.34709431,1.19836048,0.74109103,0.44491105,0.05626559,0.26501230
1.40770385,2.51529283,0.01485854,0.44923063,0.36101193,1.25580076,0.75704793,0.44086201,0.05738128,0.27252462
1.41370685,2.58006765,0.01546983,0.44474253,0.37665125,1.31524317,0.77334007,0.43767243,0.05846285,0.27989335
1.41970985,2.64724015,0.01609943,0.44035168,0.39381683,1.37597408,0.78977621,0.43525222,0.05949355,0.28706831
1.42571286,2.71582905,0.01675275,0.43599927,0.41229312,1.43725715,0.80616496,0.43350245,0.06045935,0.29400970
1.43171586,2.78485229,0.01743558,0.43163164,0.43184982,1.49834832,0.82231846,0.43232020,0.06134919,0.30068898
1.43771886,2.85335112,0.01815387,0.42720272,0.45224737,1.55851129,0.83805566,0.43160341,0.06215515,0.30708941
1.44372186,2.92041346,0.01891358,0.42267620,0.47324260,1.61703302,0.85320537,0.43125528,0.06287251,0.31320630
1.44972486,2.98519563,0.01972041,0.41802724,0.49459427,1.67323896,0.86760901,0.43118831,0.06349983,0.31904676
1.45572786,3.04694210,0.02057973,0.41324383,0.51606838,1.72650727,0.88112318,0.43132771,0.06403881,0.32462920
1.46173087,3.10500250,0.02149633,0.40832779,0.53744312,1.77628193,0.89362207,0.43161427,0.06449421,0.32998235
1.46773387,3.15884552,0.02247439,0.40329528,0.55851332,1.82208396,0.90499983,0.43200635,0.06487361,0.33514394
1.47373687,3.20806913,0.02351742,0.39817700,0.57909420,1.86352058,0.91517288,0.43248130,0.06518714,0.34015898
1.47973987,3.25240676,0.02462820,0.39301793,0.59902443,1.90029180,0.92408214,0.43303589,0.06544708,0.34507775
1.48574287,3.29172925,0.02580888,0.38787669,0.61816827,1.93219434,0.93169533,0.43368618,0.06566751,0.34995340
1.49174587,3.32604237,0.02706101,0.38282440,0.63641681,1.95912251,0.93800891,0.43446645,0.06586378,0.35483934
1.49774887,3.35547995,0.02838578,0.37794316,0.65368823,1.98106620,0.94304987,0.43542753,0.06605202,0.35978653
1.50375188,3.38029285,0.02978411,0.37332405,0.66992719,1.99810598,0.94687695,0.43663447,0.06624862,0.36484060
1.50975488,3.40083407,0.03125697,0.36906465,0.68510313,2.01040545,0.94958113,0.43816365,0.06646973,0.37003909
1.51575788,3.41754056,0.03280559,0.36526618,0.69920794,2.01820131,0.95128527,0.44009939,0.06673068,0.37540883
1.52176088,3.43091241,0.03443177,0.36203016,0.71225277,2.02179147,0.95214251,0.44253023,0.06704556,0.38096365
1.52776388,3.44149015,0.03613813,0.35945478,0.72426428,2.02152179,0.95233331,0.44554496,0.06742683,0.38670249
1.53376688,3.44983110,0.03792838,0.35763103,0.73528058,2.01777199,0.95206113,0.44922848,0.06788492,0.39260815
1.53976988,3.45648561,0.03980750,0.35663858,0.74534681,2.01094139,0.95154646,0.45365768,0.06842804,0.39864655
1.54577289,3.46197424,0.04178192,0.35654177,0.75451083,2.00143503,0.95101948,0.45889743,0.06906202,0.40476690
1.55177589,3.46676671,0.04385954,0.35738562,0.76281906,1.98965079,0.95071138,0.46499677,0.06979020,0.41090246
1.55777889,3.47126340,0.04604966,0.35919227,0.77031269,1.97596802,0.95084468,0.47198543,0.07061354,0.41697220
1.56378189,3.47578026,0.04836284,0.36195783,0.77702446,1.96073801,0.95162293,0.47987091,0.07153064,0.42288312
1.56978489,3.48053750,0.05081051,0.36564999,0.78297620,1.94427676,0.95322021,0.48863599,0.07253798,0.42853323
1.57578789,3.48565269,0.05340458,0.37020639,0.78817712,1.92686006,0.95577110,0.49823702,0.07363006,0.43381508
1.58179090,3.49113828,0.05615677,0.37553412,0.79262317,1.90872105,0.95936153,0.50860292,0.07479970,0.43861964
1.58779390,3.49690367,0.05907788,0.38151024,0.79629721,1.89005020,0.96402130,0.51963496,0.07603822,0.44284042
1.59379690,3.50276166,0.06217699,0.38798352,0.79917025,1.87099737,0.96971855,0.53120749,0.07733572,0.44637757
1.59979990,3.50843899,0.06546045,0.39477744,0.80120359,1.85167589,0.97635684,0.54316949,0.07868122,0.44914192
1.60580290,3.51359034,0.06893100,0.40169429,0.80235172,1.83216814,0.98377511,0.55534702,0.08006284,0.45105854
1.61180590,3.51781528,0.07258673,0.40852042,0.80256596,1.81253225,0.99175062,0.56754654,0.08146795,0.45206997
1.61780890,3.52067740,0.07642018,0.41503233,0.80179854,1.79280951,1.00000497,0.57955895,0.08288323,0.45213866
1.62381191,3.52172479,0.08041757,0.42100354,0.80000704,1.77303199,1.00821309,0.59116438,0.08429473,0.45124885
1.62981491,3.52051103,0.08455812,0.42621186,0.79715877,1.75322996,1.01601465,0.60213748,0.08568791,0.44940753
1.63581791,3.51661579,0.08881365,0.43044679,0.79323510,1.73343872,1.02302769,0.61225308,0.08704772,0.44664470
1.64182091,3.50966428,0.09314838,0.43351681,0.78823522,1.71370437,1.02886352,0.62129206,0.08835861,0.44301282
1.64782391,3.49934472,0.09751911,0.43525614,0.78217938,1.69408844,1.03314246,0.62904731,0.08960465,0.43858551
1.65382691,3.48542317,0.10187565,0.43553074,0.77511118,1.67467092,1.03550947,0.63532935,0.09076964,0.43345562
1.65982991,3.46775509,0.10616166,0.43424323,0.76709889,1.65555172,1.03564882,0.63997174,0.09183729,0.42773282
1.66583292,3.44629339,0.11031578,0.43133652,0.75823570,1.63685043,1.03329737,0.64283580,0.09279145,0.42154069
1.67183592,3.42109241,0.11427306,0.42679604,0.74863877,1.61870438,1.02825535,0.64381466,0.09361638,0.41501357
1.67783892,3.39230804,0.11796679,0.42065034,0.73844716,1.60126514,1.02039454,0.64283654,0.09429704,0.40829325
1.68384192,3.36019382,0.12133037,0.41297017,0.72781870,1.58469360,1.00966318,0.63986691,0.09481948,0.40152562
1.68984492,3.32509329,0.12429953,0.40386601,0.71692602,1.56915388,0.99608754,0.63490987,0.09517111,0.39485736
1.69584792,3.28742916,0.12681450,0.39348418,0.70595179,1.55480631,0.97977009,0.62800838,0.09534112,0.38843281
1.70185093,3.24768957,0.12882226,0.38200178,0.69508351,1.54179997,0.96088448,0.61924353,0.09532072,0.38239110
1.70785393,3.20641225,0.13027861,0.36962059,0.68450818,1.53026495,0.93966762,0.60873293,0.09510343,0.37686348
1.71385693,3.16416729,0.13115016,0.35656032,0.67440692,1.52030494,0.91640931,0.59662822,0.09468525,0.37197104
1.71985993,3.12153924,0.13141595,0.34305141,0.66495001,1.51199043,0.89144011,0.58311180,0.09406483,0.36782270
1.72586293,3.07910937,0.13106875,0.32932779,0.65629249,1.50535293,0.86511800,0.56839303,0.09324346,0.36451360
1.73186593,3.03743881,0.13011595,0.31561978,0.64857053,1.50038058,0.83781456,0.55270387,0.09222506,0.36212376
