energy_ev,total_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up
-3.16058029,1.64945852,0.00009054,0.16547848,0.00084773,0.00000000,1.13571118,0.32717813,0.00128599,1.13154689
-3.15457729,1.68432683,0.00011214,0.17374702,0.00089053,0.00000000,1.18249105,0.32735013,0.00131331,1.15700453
-3.14857429,1.72592087,0.00013952,0.18253851,0.00095042,0.00000000,1.23146535,0.33041757,0.00139329,1.18597454
-3.14257129,1.77436341,0.00017366,0.19182343,0.00102749,0.00000000,1.28272518,0.33641670,0.00153212,1.21854264
-3.13656828,1.82981353,0.00021563,0.20156177,0.00112175,0.00000000,1.33633253,0.34542293,0.00173683,1.25480250
-3.13056528,1.89244394,0.00026662,0.21170230,0.00123316,0.00000000,1.39230231,0.35754592,0.00201541,1.29483872
-3.12456228,1.96241587,0.00032795,0.22218222,0.00136157,0.00000000,1.45058507,0.37292301,0.00237678,1.33870860
-3.11855928,2.03985301,0.00040099,0.23292731,0.00150676,0.00000000,1.51105157,0.39171139,0.00283075,1.38642397
-3.11255628,2.12481594,0.00048716,0.24385243,0.00166843,0.00000000,1.57348030,0.41407913,0.00338791,1.43793398
-3.10655328,2.21727840,0.00058790,0.25486273,0.00184618,0.00000000,1.63754869,0.44019550,0.00405949,1.49311013
-3.10055028,2.31710664,0.00070463,0.26585527,0.00203952,0.00000000,1.70282897,0.47022076,0.00485706,1.55173428
-3.09454727,2.42404276,0.00083866,0.27672120,0.00224786,0.00000000,1.76878898,0.50429570,0.00579226,1.61349040
-3.08854427,2.53769276,0.00099117,0.28734839,0.00247051,0.00000000,1.83479823,0.54253132,0.00687641,1.67796074
-3.08254127,2.65751971,0.00116313,0.29762436,0.00270665,0.00000000,1.90013915,0.58499862,0.00812006,1.74462647
-3.07653827,2.78284215,0.00135524,0.30743939,0.00295538,0.00000000,1.96402311,0.63171901,0.00953248,1.81287298
-3.07053527,2.91283759,0.00156784,0.31668973,0.00321568,0.00000000,2.02561067,0.68265541,0.01112114,1.88199959
-3.06453227,3.04655077,0.00180087,0.32528069,0.00348640,0.00000000,2.08403524,0.73770422,0.01289111,1.95123323
-3.05852926,3.18290605,0.00205376,0.33312941,0.00376630,0.00000000,2.13842902,0.79668854,0.01484451,2.01974542
-3.05252626,3.32072353,0.00232546,0.34016736,0.00405403,0.00000000,2.18795025,0.85935275,0.01697992,2.08667195
-3.04652326,3.45873790,0.00261431,0.34634216,0.00434813,0.00000000,2.23181037,0.92535877,0.01929195,2.15113420
-3.04052026,3.59561961,0.00291805,0.35161897,0.00464702,0.00000000,2.26930014,0.99428428,0.02177074,2.21226138
-3.03451726,3.72999764,0.00323384,0.35598109,0.00494903,0.00000000,2.29981341,1.06562317,0.02440168,2.26921270
-3.02851426,3.86048333,0.00355825,0.35942997,0.00525238,0.00000000,2.32286761,1.13878849,0.02716523,2.32119870
-3.02251126,3.98569496,0.00388731,0.36198461,0.00555519,0.00000000,2.33812021,1.21311819,0.03003691,2.36750085
-3.01650825,4.10428264,0.00421655,0.36368028,0.00585552,0.00000000,2.34538042,1.28788393,0.03298746,2.40748908
-3.01050525,4.21495355,0.00454116,0.36456690,0.00615131,0.00000000,2.34461587,1.36230298,0.03598320,2.44063650
-3.00450225,4.31649730,0.00485603,0.36470697,0.00644048,0.00000000,2.33595416,1.43555348,0.03898661,2.46653113
-2.99849925,4.40781141,0.00515594,0.36417339,0.00672087,0.00000000,2.31967937,1.50679289,0.04195706,2.48488449
-2.99249625,4.48792694,0.00543569,0.36304706,0.00699036,0.00000000,2.29622394,1.57517950,0.04485180,2.49553703
-2.98649325,4.55603423,0.00569023,0.36141474,0.00724681,0.00000000,2.26615648,1.63989673,0.04762700,2.49846057
-2.98049025,4.61150843,0.00591491,0.35936704,0.00748819,0.00000000,2.23016641,1.70017960,0.05023906,2.49375794
-2.97448724,4.65393485,0.00610555,0.35699668,0.00771256,0.00000000,2.18904603,1.75534286,0.05264584,2.48166023
-2.96848424,4.68313346,0.00625863,0.35439732,0.00791820,0.00000000,2.14367122,1.80480983,0.05480803,2.46252194
-2.96248124,4.69918198,0.00637147,0.35166273,0.00810362,0.00000000,2.09498163,1.84814098,0.05669049,2.43681452
-2.95647824,4.70243688,0.00644225,0.34888652,0.00826768,0.00000000,2.04396111,1.88506125,0.05826348,2.40511855
-2.95047524,4.69355120,0.00647017,0.34616233,0.00840964,0.00000000,1.99161942,1.91548477,0.05950375,2.36811504
-2.94447224,4.67348812,0.00645546,0.34358444,0.00852923,0.00000000,1.93897558,1.93953583,0.06039551,2.32657589
-2.93846923,4.64352907,0.00639940,0.34124870,0.00862675,0.00000000,1.88704355,1.95756489,0.06093108,2.28135392
-2.93246623,4.60527514,0.00630433,0.33925367,0.00870310,0.00000000,1.83682016,1.97015841,0.06111139,2.23337233
-2.92646323,4.56064050,0.00617352,0.33770182,0.00875985,0.00000000,1.78927561,1.97814158,0.06094607,2.18361372
-2.92046023,4.51183673,0.00601115,0.33670061,0.00879928,0.00000000,1.74534601,1.98257300,0.06045330,2.13310850
-2.91445723,4.46134727,0.00582215,0.33636333,0.00882438,0.00000000,1.70592773,1.98473083,0.05965937,2.08292251
-2.90845423,4.41189102,0.00561203,0.33680942,0.00883884,0.00000000,1.67187294,1.98609001,0.05859794,2.03414377
-2.90245123,4.36637518,0.00538677,0.33816431,0.00884703,0.00000000,1.64398555,1.98829067,0.05730899,1.98786799
-2.89644822,4.32783718,0.00515257,0.34055845,0.00885392,0.00000000,1.62301703,1.99309808,0.05583763,1.94518286
-2.89044522,4.29937651,0.00491573,0.34412557,0.00886500,0.00000000,1.60966117,2.00235486,0.05423265,1.90715089
-2.88444222,4.28407743,0.00468239,0.34900009,0.00888613,0.00000000,1.60454732,2.01792673,0.05254501,1.87479075
-2.87843922,4.28492443,0.00445842,0.35531369,0.00892344,0.00000000,1.60823163,2.04164304,0.05082623,1.84905744
-2.87243622,4.30471252,0.00424924,0.36319104,0.00898309,0.00000000,1.62118595,2.07523419,0.04912679,1.83082134
-2.86643322,4.34595502,0.00405961,0.37274495,0.00907116,0.00000000,1.64378454,2.12026780,0.04749455,1.82084661
-2.86043022,4.41079209,0.00389361,0.38407099,0.00919338,0.00000000,1.67628869,2.17808600,0.04597336,1.81976957
-2.85442721,4.50090313,0.00375446,0.39724176,0.00935496,0.00000000,1.71882989,2.24974623,0.04460176,1.82807769
-2.84842421,4.61742688,0.00364449,0.41230127,0.00956035,0.00000000,1.77139237,2.33596804,0.04341191,1.84609004
-2.84242121,4.76089248,0.00356509,0.42925951,0.00981307,0.00000000,1.83379591,2.43708811,0.04242877,1.87393997
-2.83641821,4.93116515,0.00351669,0.44808758,0.01011552,0.00000000,1.90568020,2.55302581,0.04166956,1.91156117
-2.83041521,5.12740932,0.00349879,0.46871372,0.01046879,0.00000000,1.98649198,2.68326103,0.04114343,1.95867764
-2.82441221,5.34807181,0.00351001,0.49102044,0.01087260,0.00000000,2.07547608,2.82682582,0.04085151,2.01479868
-2.81840920,5.59088684,0.00354814,0.51484299,0.01132515,0.00000000,2.17167176,2.98231072,0.04078714,2.07921930
-2.81240620,5.85290393,0.00361024,0.53996939,0.01182312,0.00000000,2.27391501,3.14788627,0.04093643,2.15102666
-2.80640320,6.13053864,0.00369273,0.56614203,0.01236164,0.00000000,2.38084783,3.32133930,0.04127895,2.22911265
-2.80040020,6.41964522,0.00379156,0.59306102,0.01293439,0.00000000,2.49093465,3.50012317,0.04178873,2.31219261
-2.79439720,6.71560935,0.00390228,0.62038902,0.01353368,0.00000000,2.60248598,3.68142053,0.04243526,2.39882979
-2.78839420,7.01345788,0.00402023,0.64775770,0.01415061,0.00000000,2.71368900,3.86221624,0.04318476,2.48746509
-2.78239120,7.30798210,0.00414067,0.67477534,0.01477528,0.00000000,2.82264425,4.03937810,0.04400134,2.57645100
-2.77638819,7.59386991,0.00425890,0.70103554,0.01539701,0.00000000,2.92740729,4.20974214,0.04484825,2.66408889
-2.77038519,7.86584239,0.00437041,0.72612655,0.01600461,0.00000000,3.02603399,4.37019944,0.04568909,2.74866820
-2.76438219,8.11878936,0.00447100,0.74964103,0.01658668,0.00000000,3.11662787,4.51778099,0.04648889,2.82850637
-2.75837919,8.34789933,0.00455691,0.77118578,0.01713191,0.00000000,3.19738755,4.64973741,0.04721511,2.90198802
-2.75237619,8.54877896,0.00462487,0.79039110,0.01762937,0.00000000,3.26665265,4.76361067,0.04783846,2.96760216
-2.74637319,8.71755790,0.00467218,0.80691956,0.01806880,0.00000000,3.32294634,4.85729506,0.04833356,3.02397605
-2.74037019,8.85097584,0.00469681,0.82047375,0.01844088,0.00000000,3.36501292,4.92908558,0.04867941,3.06990496
-2.73436718,8.94644913,0.00469735,0.83080293,0.01873750,0.00000000,3.39184911,4.97771221,0.04885969,3.10437664
-2.72836418,9.00211562,0.00467309,0.83770826,0.01895192,0.00000000,3.40272790,5.00235959,0.04886283,3.12659024
-2.72236118,9.01685729,0.00462393,0.84104674,0.01907894,0.00000000,3.39721428,5.00267190,0.04868200,3.13596922
-2.71635818,8.99030117,0.00455041,0.84073348,0.01911505,0.00000000,3.37517246,4.97874380,0.04831483,3.13216814
-2.71035518,8.92280006,0.00445361,0.83674266,0.01905844,0.00000000,3.33676454,4.93109860,0.04776313,3.11507364
-2.70435218,8.81539522,0.00433510,0.82910702,0.01890903,0.00000000,3.28244105,4.86065550,0.04703244,3.08479989
-2.69834917,8.66976366,0.00419687,0.81791608,0.01866846,0.00000000,3.21292383,4.76868790,0.04613155,3.04167907
-2.69234617,8.48815322,0.00404121,0.80331317,0.01833997,0.00000000,3.12918232,4.65677513,0.04507195,2.98624752
-2.68634317,8.27330855,0.00387066,0.78549143,0.01792829,0.00000000,3.03240421,4.52675000,0.04386731,2.91922823
-2.68034017,8.02839108,0.00368790,0.76468907,0.01743949,0.00000000,2.92396174,4.38064428,0.04253296,2.84151043
-2.67433717,7.75689597,0.00349566,0.74118370,0.01688079,0.00000000,2.80537483,4.22063421,0.04108542,2.75412695
-2.66833417,7.46256851,0.00329666,0.71528633,0.01626035,0.00000000,2.67827244,4.04898790,0.03954191,2.65822989
-2.66233117,7.14932206,0.00309353,0.68733481,0.01558708,0.00000000,2.54435331,3.86801575,0.03792002,2.55506541
-2.65632816,6.82115925,0.00288875,0.65768699,0.01487038,0.00000000,2.40534720,3.68002511,0.03623737,2.44594778
-2.65032516,6.48209754,0.00268460,0.62671375,0.01411994,0.00000000,2.26297777,3.48727967,0.03451132,2.33223343
-2.64432216,6.13609998,0.00248314,0.59479197,0.01334550,0.00000000,2.11892786,3.29196389,0.03275872,2.21529519
-2.63831916,5.78701165,0.00228619,0.56229747,0.01255669,0.00000000,1.97480791,3.09615249,0.03099580,2.09649709
-2.63231616,5.43850194,0.00209529,0.52959821,0.01176279,0.00000000,1.83212823,2.90178474,0.02923796,1.97717004
-2.62631316,5.09401288,0.00191172,0.49704772,0.01097260,0.00000000,1.69227528,2.71064331,0.02749962,1.85858863
-2.62031016,4.75671356,0.00173652,0.46497889,0.01019428,0.00000000,1.55649245,2.52433715,0.02579420,1.74194954
-2.61430715,4.42946074,0.00157046,0.43369832,0.00943522,0.00000000,1.42586541,2.34428818,0.02413388,1.62835166
-2.60830415,4.11476575,0.00141409,0.40348132,0.00870193,0.00000000,1.30131195,2.17172137,0.02252964,1.51877855
-2.60230115,3.81476818,0.00126778,0.37456757,0.00800001,0.00000000,1.18357637,2.00765798,0.02099104,1.41408334
-2.59629815,3.53121643,0.00113167,0.34715776,0.00733406,0.00000000,1.07322812,1.85291197,0.01952622,1.31497674
-2.59029515,3.26545586,0.00100579,0.32141111,0.00670768,0.00000000,0.97066445,1.70808933,0.01814178,1.22201828
-2.58429215,3.01842466,0.00089000,0.29744399,0.00612347,0.00000000,0.87611676,1.57359069,0.01684272,1.13561117
-2.57828914,2.79065796,0.00078407,0.27532958,0.00558305,0.00000000,0.78966020,1.44961693,0.01563240,1.05600102
-2.57228614,2.58230040,0.00068767,0.25509865,0.00508711,0.00000000,0.71122614,1.33617820,0.01451256,0.98327854
-2.56628314,2.39312698,0.00060039,0.23674148,0.00463548,0.00000000,0.64061698,1.23310619,0.01348327,0.91738611
-2.56028014,2.22257211,0.00052179,0.22021071,0.00422720,0.00000000,0.57752277,1.14006962,0.01254308,0.85812826
-2.55427714,2.06976615,0.00045136,0.20542519,0.00386062,0.00000000,0.52153918,1.05659285,0.01168904,0.80518559
-2.54827414,1.93357857,0.00038859,0.19227462,0.00353352,0.00000000,0.47218621,0.98207721,0.01091689,0.75813182
-2.54227114,1.81266661,0.00033294,0.18062478,0.00324321,0.00000000,0.42892721,0.91582466,0.01022121,0.71645326
-2.53626813,1.70552789,0.00028388,0.17032326,0.00298664,0.00000000,0.39118758,0.85706316,0.00959566,0.67957023
-2.53026513,1.61055523,0.00024086,0.16120539,0.00276053,0.00000000,0.35837278,0.80497302,0.00903315,0.64685944
-2.52426213,1.52609212,0.00020336,0.15310015,0.00256149,0.00000000,0.32988516,0.75871354,0.00852618,0.61767668
-2.51825913,1.45048668,0.00017088,0.14583600,0.00238612,0.00000000,0.30513932,0.71744899,0.00806700,0.59137895
-2.51225613,1.38214250,0.00014292,0.13924619,0.00223109,0.00000000,0.28357556,0.68037322,0.00764793,0.56734520
-2.50625313,1.31956470,0.00011904,0.13317359,0.00209329,0.00000000,0.26467132,0.64673195,0.00726155,0.54499510
-2.50025013,1.26139961,0.00009879,0.12747477,0.00196982,0.00000000,0.24795034,0.61584236,0.00690092,0.52380506
-2.49424712,1.20646708,0.00008178,0.12202328,0.00185813,0.00000000,0.23298956,0.58710900,0.00655979,0.50332117
-2.48824412,1.15378461,0.00006765,0.11671198,0.00175600,0.00000000,0.21942369,0.56003601,0.00623270,0.48316866
-2.48224112,1.10258277,0.00005607,0.11145450,0.00166161,0.00000000,0.20694755,0.53423512,0.00591509,0.46305772
-2.47623812,1.05231192,0.00004675,0.10618576,0.00157355,0.00000000,0.19531630,0.50942951,0.00560336,0.44278576
-2.47023512,1.00264062,0.00003942,0.10086166,0.00149081,0.00000000,0.18434380,0.48545363,0.00529488,0.42223614
-2.46423212,0.95344620,0.00003388,0.09545793,0.00141276,0.00000000,0.17389936,0.46224913,0.00498795,0.40137381
-2.45822911,0.90479861,0.00002993,0.08996840,0.00133913,0.00000000,0.16390301,0.43985743,0.00468178,0.38023821
-2.45222611,0.85693855,0.00002743,0.08440274,0.00126997,0.00000000,0.15431981,0.41840933,0.00437633,0.35893393
-2.44622311,0.81025117,0.00002627,0.07878376,0.00120563,0.00000000,0.14515336,0.39811234,0.00407225,0.33761969
-2.44022011,0.76523672,0.00002633,0.07314458,0.00114666,0.00000000,0.13643886,0.37923614,0.00377073,0.31649629
-2.43421711,0.72247953,0.00002758,0.06752568,0.00109382,0.00000000,0.12823596,0.36209710,0.00347335,0.29579405
-2.42821411,0.68261651,0.00002996,0.06197204,0.00104797,0.00000000,0.12062172,0.34704215,0.00318197,0.27576030
-2.42221111,0.64630644,0.00003347,0.05653047,0.00101005,0.00000000,0.11368392,0.33443286,0.00289860,0.25664739
-2.41620810,0.61420114,0.00003809,0.05124725,0.00098100,0.00000000,0.10751481,0.32463011,0.00262526,0.23870179
-2.41020510,0.58691932,0.00004386,0.04616610,0.00096174,0.00000000,0.10220557,0.31797991,0.00236390,0.22215432
-2.40420210,0.56502395,0.00005080,0.04132661,0.00095309,0.00000000,0.09784152,0.31480077,0.00211630,0.20721209
-2.39819910,0.54900367,0.00005895,0.03676308,0.00095576,0.00000000,0.09449824,0.31537310,0.00188406,0.19405209
-2.39219610,0.53925878,0.00006836,0.03250389,0.00097031,0.00000000,0.09223859,0.31993087,0.00166849,0.18281659
-2.38619310,0.53609199,0.00007910,0.02857119,0.00099708,0.00000000,0.09111069,0.32865590,0.00147067,0.17361044
-2.38019010,0.53970429,0.00009122,0.02498107,0.00103626,0.00000000,0.09114687,0.34167510,0.00129142,0.16650004
-2.37418709,0.55019589,0.00010482,0.02174404,0.00108778,0.00000000,0.09236358,0.35906077,0.00113132,0.16151415
-2.36818409,0.56757234,0.00011997,0.01886584,0.00115138,0.00000000,0.09476224,0.38083417,0.00099078,0.15864617
-2.36218109,0.59175579,0.00013679,0.01634845,0.00122657,0.00000000,0.09833100,0.40697257,0.00087006,0.15785790
-2.35617809,0.62260102,0.00015539,0.01419126,0.00131268,0.00000000,0.10304726,0.43741960,0.00076937,0.15908460
-2.35017509,0.65991606,0.00017592,0.01239241,0.00140887,0.00000000,0.10888106,0.47209899,0.00068889,0.16224102
-2.34417209,0.70348690,0.00019858,0.01095009,0.00151415,0.00000000,0.11579901,0.51093135,0.00062891,0.16722843
-2.33816908,0.75310560,0.00022357,0.00986393,0.00162746,0.00000000,0.12376883,0.55385366,0.00058983,0.17394218
-2.33216608,0.80860094,0.00025118,0.00913627,0.00174767,0.00000000,0.13276419,0.60084085,0.00057227,0.18227971
-2.32616308,0.86987051,0.00028172,0.00877333,0.00187367,0.00000000,0.14276978,0.65192865,0.00057711,0.19214874
-2.32016008,0.93691301,0.00031559,0.00878634,0.00200439,0.00000000,0.15378626,0.70723685,0.00060556,0.20347519
-2.31415708,1.00985910,0.00035325,0.00919235,0.00213890,0.00000000,0.16583494,0.76699159,0.00065918,0.21621074
-2.30815408,1.08899920,0.00039523,0.01001496,0.00227644,0.00000000,0.17896184,0.83154553,0.00073992,0.23033944
-2.30215108,1.17480633,0.00044212,0.01128480,0.00241644,0.00000000,0.19324085,0.90139423,0.00085012,0.24588330
-2.29614807,1.26795215,0.00049461,0.01303963,0.00255862,0.00000000,0.20877569,0.97718739,0.00099249,0.26290619
-2.29014507,1.36931430,0.00055341,0.01532432,0.00270297,0.00000000,0.22570037,1.05973341,0.00117010,0.28151604
-2.28414207,1.47997333,0.00061932,0.01819040,0.00284977,0.00000000,0.24417798,1.14999578,0.00138632,0.30186474
-2.27813907,1.60119799,0.00069312,0.02169529,0.00299961,0.00000000,0.26439742,1.24908033,0.00164474,0.32414576
-2.27213607,1.73441759,0.00077562,0.02590119,0.00315336,0.00000000,0.28656814,1.35821234,0.00194908,0.34858908
-2.26613307,1.88118122,0.00086758,0.03087362,0.00331209,0.00000000,0.31091281,1.47870327,0.00230304,0.37545359
-2.26013007,2.04310385,0.00096970,0.03667954,0.00347710,0.00000000,0.33765789,1.61190707,0.00271019,0.40501683
-2.25412706,2.22180023,0.00108258,0.04338518,0.00364975,0.00000000,0.36702243,1.75916681,0.00317381,0.43756244
-2.24812406,2.41880819,0.00120663,0.05105351,0.00383145,0.00000000,0.39920540,1.92175293,0.00369668,0.47336546
-2.24212106,2.63550375,0.00134208,0.05974142,0.00402351,0.00000000,0.43437189,2.10079490,0.00428090,0.51267613
-2.23611806,2.87301103,0.00148892,0.06949674,0.00422705,0.00000000,0.47263885,2.29720888,0.00492771,0.55570264
-2.23011506,3.13211076,0.00164685,0.08035506,0.00444291,0.00000000,0.51406104,2.51162424,0.00563731,0.60259367
-2.22411206,3.41315147,0.00181522,0.09233658,0.00467155,0.00000000,0.55861773,2.74431222,0.00640864,0.65342142
-2.21810905,3.71596780,0.00199306,0.10544300,0.00491291,0.00000000,0.60620106,2.99512045,0.00723925,0.70816603
-2.21210605,4.03981044,0.00217901,0.11965463,0.00516641,0.00000000,0.65660675,3.26341682,0.00812517,0.76670226
-2.20610305,4.38329205,0.00237134,0.13492794,0.00543084,0.00000000,0.70952778,3.54804620,0.00906080,0.82878913
-2.20010005,4.74435292,0.00256797,0.15119348,0.00570435,0.00000000,0.76455168,3.84730313,0.01003887,0.89406341
-2.19409705,5.12024974,0.00276646,0.16835455,0.00598446,0.00000000,0.82116185,4.15892313,0.01105045,0.96203739
-2.18809405,5.50756964,0.00296407,0.18628658,0.00626807,0.00000000,0.87874320,4.48009442,0.01208500,1.03210153
-2.18209105,5.90227080,0.00315785,0.20483737,0.00655151,0.00000000,0.93659221,4.80749105,0.01313054,1.10353201
-2.17608804,6.29974972,0.00334463,0.22382834,0.00683066,0.00000000,0.99393122,5.13732757,0.01417377,1.17550338
-2.17008504,6.69493373,0.00352118,0.24305666,0.00710101,0.00000000,1.04992666,5.46543404,0.01520036,1.24710592
-2.16408204,7.08239652,0.00368426,0.26229853,0.00735784,0.00000000,1.10371064,5.78734958,0.01619528,1.31736726
-2.15807904,7.45649272,0.00383074,0.28131322,0.00759631,0.00000000,1.15440511,6.09843136,0.01714309,1.38527773
-2.15207604,7.81150711,0.00395767,0.29984816,0.00781167,0.00000000,1.20114777,6.39397527,0.01802836,1.44981832
-2.14607304,8.14181288,0.00406240,0.31764469,0.00799938,0.00000000,1.24311867,6.66934389,0.01883611,1.50999040
-2.14007004,8.44203284,0.00414266,0.33444433,0.00815526,0.00000000,1.27956641,6.92009674,0.01955215,1.56484613
-2.13406703,8.70719749,0.00419663,0.34999554,0.00827563,0.00000000,1.30983291,7.14211795,0.02016357,1.61351821
-2.12806403,8.93289368,0.00422302,0.36406054,0.00835747,0.00000000,1.33337571,7.33173623,0.02065908,1.65524807
-2.12206103,9.11539810,0.00422111,0.37642205,0.00839845,0.00000000,1.34978686,7.48583253,0.02102936,1.68941119
-2.11605803,9.25179042,0.00419078,0.38688966,0.00839708,0.00000000,1.35880767,7.60193122,0.02126737,1.71553883
-2.11005503,9.34004205,0.00413250,0.39530560,0.00835270,0.00000000,1.36033866,7.67827153,0.02136853,1.73333521
-2.10405203,9.37907712,0.00404732,0.40154973,0.00826552,0.00000000,1.35444451,7.71385670,0.02133090,1.74268953
-2.09804902,9.36880401,0.00393686,0.40554342,0.00813660,0.00000000,1.34135360,7.70847930,0.02115525,1.74368251
-2.09204602,9.31011658,0.00380321,0.40725226,0.00796782,0.00000000,1.32145250,7.66272245,0.02084499,1.73658722
-2.08604302,9.20486572,0.00364889,0.40668753,0.00776181,0.00000000,1.29527547,7.57793719,0.02040608,1.72186410
-2.08004002,9.05580286,0.00347677,0.40390618,0.00752183,0.00000000,1.26348959,7.45619773,0.01984685,1.70015050
-2.07403702,8.86649797,0.00328995,0.39900951,0.00725175,0.00000000,1.22687600,7.30023649,0.01917774,1.67224505
-2.06803402,8.64123571,0.00309170,0.39214041,0.00695583,0.00000000,1.18630815,7.11336217,0.01841095,1.63908728
-2.06203102,8.38489358,0.00288533,0.38347943,0.00663868,0.00000000,1.14272769,6.89936383,0.01756011,1.60173322
-2.05602801,8.10280649,0.00267411,0.37323963,0.00630510,0.00000000,1.09711896,6.66240485,0.01663983,1.56132762
-2.05002501,7.80062252,0.00246120,0.36166055,0.00595994,0.00000000,1.05048279,6.40691038,0.01566534,1.51907350
-2.04402201,7.48415425,0.00224955,0.34900135,0.00560802,0.00000000,1.00381050,6.13745204,0.01465204,1.47619993
-2.03801901,7.15923018,0.00204185,0.33553354,0.00525400,0.00000000,0.95805877,5.85863329,0.01361514,1.43392875
-2.03201601,6.83155049,0.00184046,0.32153334,0.00490228,0.00000000,0.91412603,5.57497884,0.01256925,1.39344112
-2.02601301,6.50655063,0.00164742,0.30727412,0.00455692,0.00000000,0.87283090,5.29083080,0.01152809,1.35584476
-2.02001001,6.18927645,0.00146439,0.29301896,0.00422159,0.00000000,0.83489326,5.01025424,0.01050421,1.32214267
-2.01400700,5.88427338,0.00129265,0.27901380,0.00389948,0.00000000,0.80091814,4.73695398,0.00950877,1.29320416
-2.00800400,5.59549234,0.00113311,0.26548120,0.00359332,0.00000000,0.77138294,4.47420447,0.00855141,1.26973915
-2.00200100,5.32621416,0.00098636,0.25261495,0.00330530,0.00000000,0.74662808,4.22479380,0.00764010,1.25227630
-1.99599800,5.07899406,0.00085263,0.24057584,0.00303710,0.00000000,0.72685119,3.99098276,0.00678119,1.24114600
-1.98999500,4.85562705,0.00073191,0.22948841,0.00278986,0.00000000,0.71210517,3.77447930,0.00597934,1.23646869
-1.98399200,4.65713488,0.00062390,0.21943911,0.00256424,0.00000000,0.70229985,3.57642854,0.00523768,1.23814925
-1.97798899,4.48377454,0.00052813,0.21047561,0.00236044,0.00000000,0.69720739,3.39741799,0.00455782,1.24587783
-1.97198599,4.33506776,0.00044394,0.20260747,0.00217821,0.00000000,0.69647138,3.23749743,0.00394007,1.25913743
-1.96598299,4.20985050,0.00037057,0.19580801,0.00201689,0.00000000,0.69961922,3.09621242,0.00338358,1.27721837
-1.95997999,4.10634094,0.00030717,0.19001732,0.00187551,0.00000000,0.70607776,2.97265021,0.00288648,1.29923938
-1.95397699,4.02222390,0.00025284,0.18514630,0.00175279,0.00000000,0.71519168,2.86549649,0.00244611,1.32417499
-1.94797399,3.95474886,0.00020667,0.18108159,0.00164723,0.00000000,0.72624426,2.77310099,0.00205918,1.35088842
-1.94197099,3.90083887,0.00016775,0.17769112,0.00155714,0.00000000,0.73847984,2.69354993,0.00172195,1.37816920
-1.93596798,3.85720641,0.00013521,0.17483013,0.00148072,0.00000000,0.75112759,2.62474289,0.00143036,1.40477401
-1.92996498,3.82047287,0.00010822,0.17234747,0.00141613,0.00000000,0.76342556,2.56447165,0.00118024,1.42946970
-1.92396198,3.78728719,0.00008601,0.17009185,0.00136148,0.00000000,0.77464456,2.51049850,0.00096735,1.45107659
-1.91795898,3.75444010,0.00006788,0.16791784,0.00131496,0.00000000,0.78411085,2.46063142,0.00078757,1.46851066
-1.91195598,3.71896980,0.00005320,0.16569145,0.00127484,0.00000000,0.79122707,2.41279386,0.00063690,1.48082274
-1.90595298,3.67825560,0.00004140,0.16329510,0.00123951,0.00000000,0.79549050,2.36508689,0.00051160,1.48723336
-1.89994997,3.63009643,0.00003199,0.16063165,0.00120756,0.00000000,0.79650811,2.31584187,0.00040819,1.48716167
-1.89394697,3.57277177,0.00002455,0.15762763,0.00117773,0.00000000,0.79400789,2.26366226,0.00032349,1.48024723
-1.88794397,3.50508307,0.00001871,0.15423529,0.00114901,0.00000000,0.78784592,2.20745342,0.00025464,1.46636393
-1.88194097,3.42637493,0.00001416,0.15043370,0.00112059,0.00000000,0.77800907,2.14644008,0.00019909,1.44562523
-1.87593797,3.33653563,0.00001064,0.14622861,0.00109191,0.00000000,0.76461327,2.08017132,0.00015460,1.41838074
-1.86993497,3.23597793,0.00000794,0.14165142,0.00106263,0.00000000,0.74789724,2.00851364,0.00011924,1.38520415
-1.86393197,3.12560144,0.00000588,0.13675704,0.00103264,0.00000000,0.72821235,1.93163290,0.00009135,1.34687317
-1.85792896,3.00673882,0.00000433,0.13162106,0.00100202,0.00000000,0.70600858,1.84996680,0.00006950,1.30434214
-1.85192596,2.88108840,0.00000316,0.12633605,0.00097104,0.00000000,0.68181756,1.76418907,0.00005252,1.25870870
-1.84592296,2.75063646,0.00000229,0.12100744,0.00094012,0.00000000,0.65623301,1.67516768,0.00003942,1.21117552
-1.83991996,2.61757236,0.00000165,0.11574902,0.00090980,0.00000000,0.62988962,1.58391881,0.00002938,1.16300890
-1.83391696,2.48420014,0.00000118,0.11067822,0.00088072,0.00000000,0.60344089,1.49155864,0.00002175,1.11549550
-1.82791396,2.35284989,0.00000084,0.10591140,0.00085357,0.00000000,0.57753683,1.39925495,0.00001599,1.06989901
-1.82191096,2.22579200,0.00000059,0.10155930,0.00082905,0.00000000,0.55280233,1.30818042,0.00001168,1.02741801
-1.81590795,2.10515738,0.00000041,0.09772284,0.00080785,0.00000000,0.52981675,1.21946898,0.00000847,0.98914661
-1.80990495,1.99286581,0.00000029,0.09448928,0.00079061,0.00000000,0.50909546,1.13417687,0.00000610,0.95603904
-1.80390195,1.89056471,0.00000020,0.09192903,0.00077787,0.00000000,0.49107388,1.05324920,0.00000436,0.92887919
-1.79789895,1.79957976,0.00000014,0.09009296,0.00077008,0.00000000,0.47609437,0.97749285,0.00000310,0.90825608
