energy_ev,total_up,Ir_p_up,Ir_d_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,S_s_up,S_p_up
0.22511256,3.22674112,0.62905925,1.38189430,1.08871343,0.00000000,0.13805523,0.21226593,0.05527519,0.73361083
0.23111556,3.10532035,0.60919514,1.32493601,1.04854188,0.00000000,0.13057002,0.20386945,0.05156916,0.71965607
0.23711856,2.98318478,0.58847185,1.26826531,1.00836602,0.00000000,0.12272897,0.19474787,0.04803859,0.70631291
0.24312156,2.86167632,0.56716201,1.21242721,0.96865920,0.00000000,0.11464071,0.18505167,0.04472888,0.69362048
0.24912456,2.74204465,0.54553164,1.15791519,0.92986888,0.00000000,0.10641502,0.17493783,0.04167865,0.68158100
0.25512756,2.62542910,0.52383533,1.10516647,0.89240865,0.00000000,0.09815998,0.16456613,0.03891900,0.67016414
0.26113057,2.51284446,0.50231211,1.05455919,0.85665122,0.00000000,0.08997938,0.15409553,0.03647306,0.65931227
0.26713357,2.40517101,0.48118237,1.00641114,0.82292247,0.00000000,0.08197047,0.14368084,0.03435573,0.64894647
0.27313657,2.30314880,0.46064564,0.96098025,0.79149681,0.00000000,0.07422213,0.13346955,0.03257364,0.63897307
0.27913957,2.20737634,0.44087951,0.91846660,0.76259382,0.00000000,0.06681353,0.12359913,0.03112537,0.62929032
0.28514257,2.11831327,0.42203951,0.87901569,0.73637653,0.00000000,0.05981324,0.11419479,0.03000183,0.61979514
0.29114557,2.03628689,0.40425989,0.84272298,0.71295112,0.00000000,0.05327888,0.10536759,0.02918680,0.61038952
0.29714857,1.96150197,0.38765528,0.80963932,0.69236830,0.00000000,0.04725721,0.09721321,0.02865769,0.60098655
0.30315158,1.89405334,0.37232288,0.77977693,0.67462618,0.00000000,0.04178461,0.08981103,0.02838637,0.59151568
0.30915458,1.83394050,0.35834515,0.75311595,0.65967474,0.00000000,0.03688796,0.08322381,0.02834015,0.58192726
0.31515758,1.78108368,0.34579274,0.72961087,0.64742147,0.00000000,0.03258572,0.07749766,0.02848288,0.57219601
0.32116058,1.73534042,0.33472735,0.70919698,0.63773831,0.00000000,0.02888921,0.07266247,0.02877600,0.56232354
0.32716358,1.69652199,0.32520448,0.69179627,0.63046928,0.00000000,0.02580398,0.06873253,0.02917976,0.55233965
0.33316658,1.66440899,0.31727567,0.67732269,0.62543877,0.00000000,0.02333114,0.06570749,0.02965431,0.54230255
0.33916958,1.63876534,0.31099032,0.66568664,0.62246000,0.00000000,0.02146864,0.06357338,0.03016087,0.53229790
0.34517259,1.61935021,0.30639665,0.65679837,0.62134321,0.00000000,0.02021236,0.06230386,0.03066279,0.52243676
0.35117559,1.60592736,0.30354203,0.65057041,0.62190338,0.00000000,0.01955695,0.06186143,0.03112647,0.51285259
0.35717859,1.59827164,0.30247244,0.64691884,0.62396695,0.00000000,0.01949645,0.06219878,0.03152226,0.50369726
0.36318159,1.59617249,0.30323106,0.64576342,0.62737726,0.00000000,0.02002460,0.06326002,0.03182512,0.49513642
0.36918459,1.59943438,0.30585621,0.64702677,0.63199845,0.00000000,0.02113482,0.06498201,0.03201517,0.48734419
0.37518759,1.60787434,0.31037855,0.65063260,0.63771767,0.00000000,0.02281989,0.06729559,0.03207801,0.48049751
0.38119060,1.62131688,0.31681782,0.65650309,0.64444530,0.00000000,0.02507144,0.07012682,0.03200489,0.47477018
0.38719360,1.63958667,0.32517908,0.66455579,0.65211345,0.00000000,0.02787907,0.07339816,0.03179260,0.47032695
0.39319660,1.66249952,0.33544896,0.67469998,0.66067255,0.00000000,0.03122944,0.07702960,0.03144326,0.46731771
0.39919960,1.68985214,0.34759177,0.68683299,0.67008646,0.00000000,0.03510519,0.08093987,0.03096385,0.46587201
0.40520260,1.72141145,0.36154589,0.70083637,0.68032621,0.00000000,0.03948381,0.08504748,0.03036561,0.46609404
0.41120560,1.75690399,0.37722069,0.71657247,0.69136291,0.00000000,0.04433661,0.08927180,0.02966329,0.46805826
0.41720860,1.79600613,0.39449393,0.73388131,0.70316014,0.00000000,0.04962786,0.09353412,0.02887435,0.47180576
0.42321161,1.83833571,0.41321016,0.75257818,0.71566638,0.00000000,0.05531404,0.09775864,0.02801803,0.47734138
0.42921461,1.88344567,0.43318000,0.77245195,0.72880799,0.00000000,0.06134349,0.10187337,0.02711441,0.48463184
0.43521761,1.93082012,0.45418059,0.79326440,0.74248315,0.00000000,0.06765638,0.10581098,0.02618357,0.49360473
0.44122061,1.97987337,0.47595720,0.81475047,0.75655726,0.00000000,0.07418498,0.10950961,0.02524469,0.50414850
0.44722361,2.02995203,0.49822618,0.83661970,0.77086020,0.00000000,0.08085451,0.11291348,0.02431532,0.51611345
0.45322661,2.08034035,0.52067901,0.85855878,0.78518559,0.00000000,0.08758419,0.11597346,0.02341077,0.52931363
0.45922961,2.13026892,0.54298768,0.88023523,0.79929237,0.00000000,0.09428887,0.11864747,0.02254358,0.54352971
0.46523262,2.17892632,0.56481097,0.90130214,0.81290861,0.00000000,0.10088082,0.12090081,0.02172327,0.55851271
0.47123562,2.22547365,0.58580174,0.92140389,0.82573749,0.00000000,0.10727186,0.12270626,0.02095609,0.57398848
0.47723862,2.26906133,0.60561477,0.94018268,0.83746520,0.00000000,0.11337566,0.12404417,0.02024512,0.58966296
0.48324162,2.30884756,0.62391505,0.95728573,0.84777046,0.00000000,0.11911003,0.12490233,0.01959034,0.60522796
0.48924462,2.34401792,0.64038609,0.97237281,0.85633509,0.00000000,0.12439922,0.12527580,0.01898900,0.62036738
0.49524762,2.37380521,0.65473802,0.98512394,0.86285525,0.00000000,0.12917599,0.12516659,0.01843597,0.63476382
0.50125063,2.39750870,0.66671510,0.99524693,0.86705272,0.00000000,0.13338345,0.12458325,0.01792426,0.64810521
0.50725363,2.41451221,0.67610235,1.00248450,0.86868564,0.00000000,0.13697645,0.12354043,0.01744559,0.66009147
0.51325663,2.42429999,0.68273096,1.00662058,0.86755819,0.00000000,0.13992262,0.12205829,0.01699092,0.67044099
0.51925963,2.42647001,0.68648235,1.00748576,0.86352878,0.00000000,0.14220278,0.12016195,0.01655108,0.67889661
0.52526263,2.42074395,0.68729060,1.00496135,0.85651630,0.00000000,0.14381094,0.11788079,0.01611727,0.68523117
0.53126563,2.40697366,0.68514324,0.99898217,0.84650419,0.00000000,0.14475374,0.11524781,0.01568159,0.68925225
0.53726863,2.38514376,0.68008028,0.98953780,0.83354225,0.00000000,0.14504939,0.11229889,0.01523746,0.69080614
0.54327164,2.35537050,0.67219168,0.97667224,0.81774608,0.00000000,0.14472627,0.10907208,0.01477996,0.68978082
0.54927464,2.31789706,0.66161332,0.96048215,0.79929441,0.00000000,0.14382120,0.10560688,0.01430607,0.68610797
0.55527764,2.27308562,0.64852168,0.94111363,0.77842440,0.00000000,0.14237749,0.10194352,0.01381484,0.67976393
0.56128064,2.22140668,0.63312762,0.91875780,0.75542546,0.00000000,0.14044290,0.09812230,0.01330746,0.67076961
0.56728364,2.16342635,0.61566947,0.89364540,0.73063182,0.00000000,0.13806775,0.09418293,0.01278724,0.65918939
0.57328664,2.09979222,0.59640578,0.86604063,0.70441437,0.00000000,0.13530302,0.09016398,0.01225951,0.64512915
0.57928964,2.03121850,0.57560818,0.83623461,0.67717228,0.00000000,0.13219884,0.08610236,0.01173147,0.62873336
0.58529265,1.95847115,0.55355452,0.80453864,0.64932463,0.00000000,0.12880322,0.08203294,0.01121199,0.61018152
0.59129565,1.88235350,0.53052265,0.77127760,0.62130266,0.00000000,0.12516121,0.07798819,0.01071138,0.58968397
0.59729865,1.80369295,0.50678501,0.73678371,0.59354269,0.00000000,0.12131448,0.07399798,0.01024110,0.56747724
0.60330165,1.72332896,0.48260422,0.70139088,0.56648006,0.00000000,0.11730118,0.07008947,0.00981356,0.54381908
0.60930465,1.64210261,0.45822972,0.66542964,0.54054398,0.00000000,0.11315635,0.06628705,0.00944176,0.51898329
0.61530765,1.56084767,0.43389544,0.62922301,0.51615348,0.00000000,0.10891247,0.06261240,0.00913909,0.49325449
0.62131066,1.48038323,0.40981841,0.59308300,0.49371410,0.00000000,0.10460029,0.05908462,0.00891909,0.46692291
0.62731366,1.40150745,0.38619834,0.55730795,0.47361526,0.00000000,0.10024985,0.05572032,0.00879513,0.44027935
0.63331666,1.32499232,0.36321774,0.52218055,0.45622806,0.00000000,0.09589151,0.05253387,0.00878025,0.41361034
0.63931966,1.25157898,0.34104266,0.48796642,0.44190304,0.00000000,0.09155689,0.04953752,0.00888693,0.38719364
0.64532266,1.18197324,0.31982367,0.45491314,0.43096787,0.00000000,0.08727973,0.04674160,0.00912682,0.36129403
0.65132566,1.11684100,0.29969698,0.42324962,0.42372445,0.00000000,0.08309654,0.04415465,0.00951059,0.33615958
0.65732866,1.05680326,0.28078549,0.39318562,0.42044538,0.00000000,0.07904697,0.04178349,0.01004768,0.31201831
0.66333167,1.00243060,0.26319963,0.36491140,0.42136959,0.00000000,0.07517387,0.03963331,0.01074609,0.28907538
0.66933467,0.95423697,0.24703799,0.33859736,0.42669710,0.00000000,0.07152307,0.03770770,0.01161216,0.26751071
0.67533767,0.91267289,0.23238753,0.31439357,0.43658288,0.00000000,0.06814280,0.03600858,0.01265037,0.24747716
0.68134067,0.87811816,0.21932351,0.29242933,0.45113015,0.00000000,0.06508288,0.03453626,0.01386313,0.22909920
0.68734367,0.85087443,0.20790914,0.27281254,0.47038314,0.00000000,0.06239357,0.03328935,0.01525057,0.21247219
0.69334667,0.83115783,0.19819495,0.25562915,0.49431975,0.00000000,0.06012435,0.03226485,0.01681039,0.19766206
0.69934967,0.81909226,0.19021813,0.24094250,0.52284462,0.00000000,0.05832242,0.03145817,0.01853773,0.18470565
0.70535268,0.81470361,0.18400173,0.22879289,0.55578277,0.00000000,0.05703127,0.03086330,0.02042506,0.17361145
0.71135568,0.81791548,0.17955415,0.21919719,0.59287468,0.00000000,0.05628911,0.03047301,0.02246219,0.16436094
0.71735868,0.82854682,0.17686865,0.21214881,0.63377287,0.00000000,0.05612751,0.03027922,0.02463628,0.15691032
0.72336168,0.84631193,0.17592333,0.20761791,0.67804078,0.00000000,0.05657007,0.03027338,0.02693198,0.15119271
0.72936468,0.87082293,0.17668147,0.20555203,0.72515410,0.00000000,0.05763133,0.03044705,0.02933163,0.14712075
0.73536768,0.90159527,0.17909223,0.20587713,0.77450491,0.00000000,0.05931588,0.03079249,0.03181556,0.14458955
0.74137069,0.93805600,0.18309189,0.20849909,0.82540891,0.00000000,0.06161780,0.03130329,0.03436244,0.14347993
0.74737369,0.97955501,0.18860549,0.21330563,0.87711569,0.00000000,0.06452032,0.03197512,0.03694980,0.14366189
0.75337669,1.02537896,0.19554884,0.22016869,0.92882196,0.00000000,0.06799591,0.03280637,0.03955447,0.14499817
0.75937969,1.07476753,0.20383081,0.22894706,0.97968761,0.00000000,0.07200658,0.03379874,0.04215324,0.14734797
0.76538269,1.12693161,0.21335582,0.23948945,1.02885415,0.00000000,0.07650455,0.03495781,0.04472342,0.15057058
0.77138569,1.18107272,0.22402637,0.25163757,1.07546502,0.00000000,0.08143322,0.03629332,0.04724347,0.15452889
0.77738869,1.23640305,0.23574545,0.26522939,1.11868712,0.00000000,0.08672836,0.03781935,0.04969358,0.15909266
0.78339170,1.29216525,0.24841879,0.28010228,1.15773280,0.00000000,0.09231953,0.03955423,0.05205622,0.16414147
0.78939470,1.34765113,0.26195659,0.29609592,1.19188160,0.00000000,0.09813171,0.04152014,0.05431660,0.16956727
0.79539770,1.40221856,0.27627489,0.31305493,1.22050065,0.00000000,0.10408702,0.04374247,0.05646300,0.17527629
0.80140070,1.45530554,0.29129622,0.33083089,1.24306314,0.00000000,0.11010644,0.04624885,0.05848704,0.18119050
0.80740370,1.50644096,0.30694960,0.34928394,1.25916385,0.00000000,0.11611166,0.04906792,0.06038371,0.18724821
0.81340670,1.55525136,0.32316983,0.36828358,1.26853113,0.00000000,0.12202670,0.05222777,0.06215130,0.19340407
0.81940970,1.60146327,0.33989607,0.38770876,1.27103478,0.00000000,0.12777957,0.05575426,0.06379115,0.19962831
0.82541271,1.64490101,0.35706978,0.40744727,1.26668928,0.00000000,0.13330365,0.05966910,0.06530723,0.20590522
0.83141571,1.68547996,0.37463207,0.42739434,1.25565227,0.00000000,0.13853890,0.06398791,0.06670558,0.21223097
0.83741871,1.72319559,0.39252075,0.44745072,1.23821835,0.00000000,0.14343283,0.06871822,0.06799368,0.21861083
0.84342171,1.75810885,0.41066711,0.46752010,1.21480817,0.00000000,0.14794123,0.07385760,0.06917960,0.22505595
0.84942471,1.79032857,0.42899269,0.48750625,1.18595351,0.00000000,0.15202855,0.07939203,0.07027128,0.23157974
0.85542771,1.81999197,0.44740641,0.50731005,1.15227885,0.00000000,0.15566814,0.08529454,0.07127565,0.23819417
0.86143072,1.84724421,0.46580205,0.52682645,1.11448015,0.00000000,0.15884211,0.09152422,0.07219785,0.24490607
0.86743372,1.87221833,0.48405652,0.54594186,1.07330197,0.00000000,0.16154107,0.09802578,0.07304058,0.25171364
0.87343672,1.89501659,0.50202896,0.56453200,1.02951363,0.00000000,0.16376358,0.10472962,0.07380354,0.25860348
0.87943972,1.91569445,0.51956098,0.58246046,0.98388567,0.00000000,0.16551547,0.11155250,0.07448298,0.26554807
0.88544272,1.93424807,0.53647787,0.59957822,0.93716738,0.00000000,0.16680908,0.11839886,0.07507163,0.27250422
0.89144572,1.95060615,0.55259119,0.61572419,0.89006640,0.00000000,0.16766231,0.12516269,0.07555861,0.27941221
0.89744872,1.96462663,0.56770224,0.63072680,0.84323110,0.00000000,0.16809765,0.13173003,0.07592983,0.28619603
0.90345173,1.97609849,0.58160672,0.64440675,0.79723632,0.00000000,0.16814123,0.13798187,0.07616836,0.29276453
0.90945473,1.98474842,0.59410007,0.65658078,0.75257289,0.00000000,0.16782177,0.14379756,0.07625519,0.29901352
0.91545773,1.99025225,0.60498346,0.66706625,0.70964111,0.00000000,0.16716962,0.14905840,0.07617011,0.30482878
0.92146073,1.99225019,0.61406999,0.67568649,0.66874818,0.00000000,0.16621583,0.15365133,0.07589265,0.31008975
0.92746373,1.99036518,0.62119094,0.68227657,0.63010943,0.00000000,0.16499121,0.15747271,0.07540318,0.31467380
0.93346673,1.98422313,0.62620162,0.68668913,0.59385293,0.00000000,0.16352556,0.16043174,0.07468402,0.31846084
0.93946973,1.97347407,0.62898656,0.68880013,0.56002699,0.00000000,0.16184688,0.16245365,0.07372050,0.32133808
0.94547274,1.95781281,0.62946384,0.68851408,0.52861008,0.00000000,0.15998072,0.16348236,0.07250189,0.32320465
0.95147574,1.93699806,0.62758826,0.68576861,0.49952235,0.00000000,0.15794965,0.16348247,0.07102228,0.32397585
0.95747874,1.91086905,0.62335318,0.68053790,0.47263819,0.00000000,0.15577278,0.16244061,0.06928119,0.32358698
0.96348174,1.87935870,0.61679112,0.67283511,0.44779924,0.00000000,0.15346554,0.16036602,0.06728398,0.32199632
0.96948474,1.84250288,0.60797290,0.66271342,0.42482707,0.00000000,0.15103944,0.15729025,0.06504201,0.31918740
0.97548774,1.80044526,0.59700554,0.65026575,0.40353528,0.00000000,0.14850214,0.15326623,0.06257261,0.31517025
0.98149075,1.75343783,0.58402910,0.63562324,0.38374033,0.00000000,0.14585761,0.14836646,0.05989871,0.30998177
0.98749375,1.70183708,0.56921247,0.61895242,0.36527099,0.00000000,0.14310650,0.14268067,0.05704832,0.30368517
0.99349675,1.64609637,0.55274861,0.60045145,0.34797609,0.00000000,0.14024664,0.13631295,0.05405375,0.29636848
0.99949975,1.58675505,0.53484925,0.58034534,0.33173052,0.00000000,0.13727371,0.12937840,0.05095075,0.28814233
1.00550275,1.52442486,0.51573946,0.55888070,0.31643930,0.00000000,0.13418209,0.12199968,0.04777750,0.27913711
1.01150575,1.45977453,0.49565231,0.53632000,0.30204008,0.00000000,0.13096574,0.11430332,0.04457348,0.26949949
1.01750875,1.39351328,0.47482378,0.51293565,0.28850387,0.00000000,0.12761917,0.10641621,0.04137843,0.25938873
1.02351176,1.32637392,0.45348809,0.48900419,0.27583431,0.00000000,0.12413846,0.09846222,0.03823128,0.24897266
1.02951476,1.25909623,0.43187369,0.46480071,0.26406574,0.00000000,0.12052213,0.09055915,0.03516914,0.23842361
1.03551776,1.19241119,0.41019973,0.44059356,0.25326010,0.00000000,0.11677207,0.08281607,0.03222645,0.22791435
1.04152076,1.12702635,0.38867324,0.41663971,0.24350306,0.00000000,0.11289418,0.07533119,0.02943421,0.21761421
1.04752376,1.06361277,0.36748695,0.39318048,0.23489947,0.00000000,0.10889888,0.06819018,0.02681940,0.20768530
1.05352676,1.00279359,0.34681755,0.37043799,0.22756840,0.00000000,0.10480141,0.06146509,0.02440451,0.19827915
1.05952976,0.94513439,0.32682445,0.34861213,0.22163793,0.00000000,0.10062182,0.05521370,0.02220731,0.18953349
1.06553277,0.89113516,0.30764893,0.32787805,0.21723996,0.00000000,0.09638469,0.04947951,0.02024067,0.18156952
1.07153577,0.84122408,0.28941348,0.30838426,0.21450501,0.00000000,0.09211867,0.04429200,0.01851263,0.17448943
1.07753877,0.79575269,0.27222136,0.29025112,0.21355742,0.00000000,0.08785569,0.03966737,0.01702651,0.16837439
1.08354177,0.75499264,0.25615632,0.27356989,0.21451086,0.00000000,0.08362998,0.03560956,0.01578114,0.16328293
1.08954477,0.71913379,0.24128237,0.25840209,0.21746440,0.00000000,0.07947700,0.03211147,0.01477125,0.15924972
1.09554777,0.68828370,0.22764367,0.24477945,0.22249912,0.00000000,0.07543219,0.02915639,0.01398779,0.15628491
1.10155078,0.66246833,0.21526452,0.23270415,0.22967545,0.00000000,0.07152973,0.02671948,0.01341845,0.15437390
1.10755378,0.64163415,0.20414953,0.22214967,0.23903111,0.00000000,0.06780136,0.02476925,0.01304808,0.15347765
1.11355678,0.62565148,0.19428401,0.21306201,0.25057981,0.00000000,0.06427521,0.02326906,0.01285922,0.15353366
1.11955978,0.61431922,0.18563459,0.20536151,0.26431055,0.00000000,0.06097493,0.02217859,0.01283258,0.15445739
1.12556278,0.60737078,0.17815023,0.19894521,0.28018756,0.00000000,0.05791885,0.02145506,0.01294756,0.15614439
1.13156578,0.60448124,0.17176351,0.19368964,0.29815062,0.00000000,0.05511951,0.02105451,0.01318272,0.15847294
1.13756878,0.60527566,0.16639237,0.18945427,0.31811590,0.00000000,0.05258340,0.02093283,0.01351624,0.16130723
1.14357179,0.60933828,0.16194220,0.18608533,0.33997688,0.00000000,0.05031092,0.02104668,0.01392640,0.16450100
1.14957479,0.61622239,0.15830829,0.18342002,0.36360542,0.00000000,0.04829664,0.02135430,0.01439197,0.16790158
1.15557779,0.62546066,0.15537848,0.18129106,0.38885280,0.00000000,0.04652975,0.02181613,0.01489264,0.17135405
1.16158079,0.63657557,0.15303617,0.17953134,0.41555057,0.00000000,0.04499470,0.02239533,0.01540935,0.17470568
1.16758379,0.64908959,0.15116322,0.17797855,0.44351116,0.00000000,0.04367199,0.02305819,0.01592465,0.17781014
1.17358679,0.66253484,0.14964298,0.17647977,0.47252834,0.00000000,0.04253904,0.02377445,0.01642291,0.18053159
1.17958979,0.67646191,0.14836311,0.17489560,0.50237735,0.00000000,0.04157109,0.02451746,0.01689067,0.18274835
1.18559280,0.69044760,0.14721821,0.17310397,0.53281503,0.00000000,0.04074217,0.02526432,0.01731675,0.18435610
1.19159580,0.70410146,0.14611200,0.17100323,0.56357996,0.00000000,0.04002587,0.02599597,0.01769244,0.18527042
1.19759880,0.71707103,0.14495925,0.16851469,0.59439295,0.00000000,0.03939621,0.02669719,0.01801159,0.18542855
1.20360180,0.72904583,0.14368704,0.16558429,0.62495797,0.00000000,0.03882826,0.02735659,0.01827072,0.18479050
1.20960480,0.73976018,0.14223573,0.16218358,0.65496405,0.00000000,0.03829873,0.02796661,0.01846904,0.18333925
1.21560780,0.74899512,0.14055931,0.15830986,0.68408811,0.00000000,0.03778634,0.02852348,0.01860846,0.18108025
1.22161081,0.75657954,0.13862535,0.15398566,0.71199920,0.00000000,0.03727217,0.02902725,0.01869360,0.17804025
1.22761381,0.76239093,0.13641461,0.14925758,0.73836420,0.00000000,0.03673979,0.02948183,0.01873176,0.17426543
1.23361681,0.76635595,0.13392025,0.14419455,0.76285502,0.00000000,0.03617537,0.02989504,0.01873292,0.16981920
1.23961981,0.76845106,0.13114686,0.13888575,0.78515738,0.00000000,0.03556763,0.03027876,0.01870972,0.16477954
1.24562281,0.76870343,0.12810936,0.13343821,0.80498080,0.00000000,0.03490783,0.03064907,0.01867745,0.15923619
1.25162581,0.76719209,0.12483177,0.12797426,0.82206970,0.00000000,0.03418960,0.03102645,0.01865402,0.15328784
1.25762881,0.76404941,0.12134607,0.12262900,0.83621500,0.00000000,0.03340885,0.03143598,0.01865999,0.14703932
1.26363182,0.75946276,0.11769109,0.11754768,0.84726575,0.00000000,0.03256362,0.03190750,0.01871849,0.14059904
1.26963482,0.75367598,0.11391144,0.11288329,0.85514007,0.00000000,0.03165396,0.03247579,0.01885524,0.13407663
1.27563782,0.74699046,0.11005667,0.10879424,0.85983483,0.00000000,0.03068175,0.03318058,0.01909840,0.12758100
1.28164082,0.73976528,0.10618050,0.10544216,0.86143323,0.00000000,0.02965068,0.03406651,0.01947843,0.12121870
1.28764382,0.73241609,0.10234010,0.10298971,0.86010969,0.00000000,0.02856603,0.03518288,0.02002783,0.11509255
1.29364682,0.72541206,0.09859548,0.10159857,0.85613145,0.00000000,0.02743465,0.03658318,0.02078081,0.10930069
1.29964982,0.71927081,0.09500898,0.10142721,0.84985647,0.00000000,0.02626481,0.03832442,0.02177272,0.10393586
1.30565283,0.71455060,0.09164460,0.10262862,0.84172733,0.00000000,0.02506609,0.04046614,0.02303947,0.09908482
1.31165583,0.71183998,0.08856738,0.10534785,0.83226102,0.00000000,0.02384924,0.04306918,0.02461670,0.09482797
1.31765883,0.71174455,0.08584270,0.10971920,0.82203493,0.00000000,0.02262603,0.04619408,0.02653877,0.09123899
1.32366183,0.71487119,0.08353541,0.11586324,0.81166916,0.00000000,0.02140903,0.04989929,0.02883765,0.08838449
1.32966483,0.72180995,0.08170887,0.12388348,0.80180597,0.00000000,0.02021145,0.05423912,0.03154164,0.08632368
1.33566783,0.73311422,0.08042397,0.13386278,0.79308706,0.00000000,0.01904689,0.05926149,0.03467403,0.08510788
1.34167084,0.74927991,0.07973789,0.14585972,0.78612960,0.00000000,0.01792908,0.06500556,0.03825161,0.08478003
1.34767384,0.77072431,0.07970299,0.15990488,0.78150201,0.00000000,0.01687167,0.07149941,0.04228333,0.08537412
1.35367684,0.79776589,0.08036559,0.17599735,0.77970075,0.00000000,0.01588792,0.07875776,0.04676884,0.08691460
1.35967984,0.83060570,0.08176483,0.19410153,0.78112907,0.00000000,0.01499053,0.08677994,0.05169740,0.08941575
1.36568284,0.86931167,0.08393163,0.21414464,0.78607877,0.00000000,0.01419136,0.09554812,0.05704677,0.09288116
1.37168584,0.91380654,0.08688776,0.23601491,0.79471596,0.00000000,0.01350124,0.10502606,0.06278262,0.09730332
1.37768884,0.96386036,0.09064518,0.25956082,0.80707154,0.00000000,0.01292983,0.11515837,0.06885810,0.10266330
1.38369185,1.01908802,0.09520547,0.28459157,0.82303684,0.00000000,0.01248543,0.12587038,0.07521404,0.10893071
1.38969485,1.07895245,0.10055959,0.31087870,0.84236481,0.00000000,0.01217491,0.13706869,0.08177941,0.11606379
1.39569785,1.14277328,0.10668786,0.33815917,0.86467679,0.00000000,0.01200358,0.14864248,0.08847245,0.12400984
1.40170085,1.20974112,0.11356005,0.36613966,0.88947444,0.00000000,0.01197517,0.16046546,0.09520214,0.13270575
1.40770385,1.27893666,0.12113574,0.39450218,0.91615651,0.00000000,0.01209173,0.17239849,0.10187019,0.14207882
1.41370685,1.34935422,0.12936481,0.42291064,0.94403962,0.00000000,0.01235362,0.18429277,0.10837344,0.15204767
1.41970985,1.41992842,0.13818792,0.45101828,0.97238204,0.00000000,0.01275949,0.19599348,0.11460653,0.16252329
1.42571286,1.48956307,0.14753715,0.47847560,1.00040948,0.00000000,0.01330618,0.20734370,0.12046484,0.17341013
1.43171586,1.55716088,0.15733655,0.50493840,1.02734174,0.00000000,0.01398873,0.21818849,0.12584748,0.18460714
1.43771886,1.62165272,0.16750266,0.53007574,1.05241884,0.00000000,0.01480029,0.22837891,0.13066030,0.19600874
1.44372186,1.68202510,0.17794498,0.55357731,1.07492574,0.00000000,0.01573212,0.23777584,0.13481870,0.20750578
1.44972486,1.73734480,0.18856636,0.57515992,1.09421435,0.00000000,0.01677347,0.24625338,0.13825019,0.21898621
1.45572786,1.78677964,0.19926339,0.59457296,1.10972220,0.00000000,0.01791161,0.25370179,0.14089651,0.23033579
1.46173087,1.82961464,0.20992674,0.61160253,1.12098685,0.00000000,0.01913181,0.26002970,0.14271526,0.24143857
1.46773387,1.86526318,0.22044159,0.62607412,1.12765586,0.00000000,0.02041734,0.26516571,0.14368102,0.25217737
1.47373687,1.89327313,0.23068817,0.63785393,1.12949190,0.00000000,0.02174958,0.26905918,0.14378576,0.26243428
1.47973987,1.91332792,0.24054254,0.64684879,1.12637331,0.00000000,0.02310816,0.27168030,0.14303873,0.27209124
1.48574287,1.92524324,0.24987756,0.65300489,1.11829026,0.00000000,0.02447119,0.27301952,0.14146566,0.28103074
1.49174587,1.92895993,0.25856437,0.65630550,1.10533712,0.00000000,0.02581553,0.27308637,0.13910750,0.28913680
1.49774887,1.92453393,0.26647405,0.65676797,1.08770174,0.00000000,0.02711720,0.27190777,0.13601864,0.29629628
1.50375188,1.91212428,0.27347984,0.65444032,1.06565236,0.00000000,0.02835182,0.26952607,0.13226480,0.30240044
1.50975488,1.89198009,0.27945970,0.64939758,1.03952311,0.00000000,0.02949515,0.26599683,0.12792062,0.30734696
1.51575788,1.86442740,0.28429917,0.64173831,1.00969879,0.00000000,0.03052366,0.26138658,0.12306716,0.31104218
1.52176088,1.82985667,0.28789453,0.63158137,0.97659992,0.00000000,0.03141518,0.25577059,0.11778937,0.31340369
1.52776388,1.78871156,0.29015605,0.61906317,0.94066856,0.00000000,0.03214948,0.24923083,0.11217366,0.31436300
1.53376688,1.74147930,0.29101126,0.60433544,0.90235549,0.00000000,0.03270890,0.24185416,0.10630563,0.31386834
1.53976988,1.68868290,0.29040795,0.58756357,0.86210924,0.00000000,0.03307894,0.23373079,0.10026814,0.31188722
1.54577289,1.63087509,0.28831691,0.56892542,0.82036707,0.00000000,0.03324869,0.22495303,0.09413963,0.30840883
1.55177589,1.56863375,0.28473406,0.54861054,0.77754794,0.00000000,0.03321127,0.21561430,0.08799281,0.30344595
1.55777889,1.50255857,0.27968195,0.52681961,0.73404754,0.00000000,0.03296406,0.20580838,0.08189378,0.29703621
1.56378189,1.43326827,0.27321042,0.50376392,0.69023506,0.00000000,0.03250883,0.19562888,0.07590145,0.28924274
1.56978489,1.36139814,0.26539637,0.47966478,0.64645144,0.00000000,0.03185173,0.18516876,0.07006728,0.28015395
1.57578789,1.28759717,0.25634271,0.45475260,0.60300883,0.00000000,0.03100311,0.17451995,0.06443534,0.26988241
1.58179090,1.21252460,0.24617622,0.42926561,0.56019079,0.00000000,0.02997720,0.16377294,0.05904262,0.25856300
1.58779390,1.13684537,0.23504478,0.40344805,0.51825315,0.00000000,0.02879163,0.15301636,0.05391946,0.24635011
1.59379690,1.06122457,0.22311371,0.37754785,0.47742497,0.00000000,0.02746693,0.14233641,0.04909013,0.23341423
1.59979990,0.98632060,0.21056160,0.35181383,0.43790956,0.00000000,0.02602585,0.13181625,0.04457353,0.21993791
1.60580290,0.91277740,0.19757574,0.32649236,0.39988536,0.00000000,0.02449267,0.12153524,0.04038381,0.20611135
1.61180590,0.84121591,0.18434733,0.30182382,0.36350667,0.00000000,0.02289248,0.11156817,0.03653104,0.19212768
