energy_ev,total_up,Li_s_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
-3.03451726,1.36514964,0.09119953,0.00713751,0.54537079,0.61123038,0.24443770,0.56862712,0.00000000
-3.02851426,1.40719879,0.09672449,0.00652631,0.56394153,0.62033963,0.25445662,0.58417035,0.00000000
-3.02251126,1.45134598,0.10230586,0.00593267,0.58290312,0.63090878,0.26483137,0.60106408,0.00000000
-3.01650825,1.49672172,0.10783022,0.00536342,0.60186705,0.64275564,0.27535159,0.61903177,0.00000000
-3.01050525,1.54239797,0.11318182,0.00482424,0.62042913,0.65566532,0.28579776,0.63775909,0.00000000
-3.00450225,1.58741006,0.11824517,0.00431961,0.63817983,0.66939642,0.29594619,0.65690124,0.00000000
-2.99849925,1.63078177,0.12290793,0.00385287,0.65471527,0.68368835,0.30557450,0.67609217,0.00000000
-2.99249625,1.67155247,0.12706394,0.00342620,0.66964865,0.69826948,0.31446748,0.69495536,0.00000000
-2.98649325,1.70880510,0.13061617,0.00304074,0.68262158,0.71286554,0.32242300,0.71311550,0.00000000
-2.98049025,1.74169384,0.13347953,0.00269675,0.69331478,0.72720808,0.32925780,0.73021052,0.00000000
-2.97448724,1.76947003,0.13558350,0.00239363,0.70145787,0.74104240,0.33481280,0.74590341,0.00000000
-2.96848424,1.79150533,0.13687419,0.00213017,0.70683764,0.75413470,0.33895785,0.75989320,0.00000000
-2.96248124,1.80731084,0.13731603,0.00190460,0.70930453,0.76627822,0.34159562,0.77192470,0.00000000
-2.95647824,1.81655161,0.13689285,0.00171477,0.70877701,0.77729803,0.34266433,0.78179638,0.00000000
-2.95047524,1.81905565,0.13560824,0.00155827,0.70524372,0.78705436,0.34213948,0.78936628,0.00000000
-2.94447224,1.81481726,0.13348534,0.00143254,0.69876314,0.79544459,0.34003424,0.79455560,0.00000000
-2.93846923,1.80399461,0.13056597,0.00133494,0.68946103,0.80240362,0.33639864,0.79734989,0.00000000
-2.93246623,1.78690175,0.12690910,0.00126288,0.67752558,0.80790303,0.33131749,0.79779794,0.00000000
-2.92646323,1.76399546,0.12258882,0.00121382,0.66320060,0.81194886,0.32490722,0.79600845,0.00000000
-2.92046023,1.73585775,0.11769193,0.00118534,0.64677708,0.81457850,0.31731181,0.79214469,0.00000000
-2.91445723,1.70317481,0.11231511,0.00117517,0.62858341,0.81585658,0.30869785,0.78641750,0.00000000
-2.90845423,1.66671327,0.10656192,0.00118117,0.60897482,0.81587038,0.29924910,0.77907697,0.00000000
-2.90245123,1.62729503,0.10053980,0.00120135,0.58832232,0.81472468,0.28916066,0.77040314,0.00000000
-2.89644822,1.58577141,0.09435698,0.00123383,0.56700175,0.81253650,0.27863314,0.76069626,0.00000000
-2.89044522,1.54299793,0.08811969,0.00127687,0.54538324,0.80942981,0.26786687,0.75026680,0.00000000
-2.88444222,1.49981029,0.08192945,0.00132878,0.52382146,0.80553035,0.25705650,0.73942576,0.00000000
-2.87843922,1.45700268,0.07588088,0.00138793,0.50264707,0.80096084,0.24638608,0.72847555,0.00000000
-2.87243622,1.41530880,0.07005970,0.00145273,0.48215950,0.79583663,0.23602486,0.71770173,0.00000000
-2.86643322,1.37538622,0.06454127,0.00152160,0.46262128,0.79026196,0.22612386,0.70736584,0.00000000
-2.86043022,1.33780434,0.05938946,0.00159294,0.44425404,0.78432685,0.21681318,0.69769956,0.00000000
-2.85442721,1.30303617,0.05465600,0.00166518,0.42723617,0.77810491,0.20820038,0.68890031,0.00000000
-2.84842421,1.27145389,0.05038016,0.00173671,0.41170208,0.77165191,0.20036949,0.68112828,0.00000000
-2.84242121,1.24332802,0.04658877,0.00180593,0.39774298,0.76500531,0.19338106,0.67450502,0.00000000
-2.83641821,1.21883003,0.04329662,0.00187128,0.38540900,0.75818463,0.18727278,0.66911349,0.00000000
-2.83041521,1.19803795,0.04050703,0.00193122,0.37471246,0.75119284,0.18206084,0.66499944,0.00000000
-2.82441221,1.18094445,0.03821268,0.00198430,0.36563205,0.74401843,0.17774184,0.66217405,0.00000000
-2.81840920,1.16746707,0.03639657,0.00202917,0.35811765,0.73663833,0.17429503,0.66061751,0.00000000
-2.81240620,1.15745973,0.03503313,0.00206463,0.35209557,0.72902131,0.17168494,0.66028350,0.00000000
-2.80640320,1.15072515,0.03408937,0.00208965,0.34747395,0.72113183,0.16986405,0.66110404,0.00000000
-2.80040020,1.14702744,0.03352615,0.00210341,0.34414803,0.71293402,0.16877563,0.66299472,0.00000000
-2.79439720,1.14610432,0.03329941,0.00210532,0.34200510,0.70439562,0.16835630,0.66585979,0.00000000
-2.78839420,1.14767832,0.03336143,0.00209505,0.34092896,0.69549159,0.16853860,0.66959690,0.00000000
-2.78239120,1.15146665,0.03366210,0.00207255,0.34080364,0.68620718,0.16925314,0.67410131,0.00000000
-2.77638819,1.15718912,0.03415010,0.00203801,0.34151639,0.67654025,0.17043043,0.67926917,0.00000000
-2.77038519,1.16457400,0.03477409,0.00199192,0.34295970,0.66650257,0.17200234,0.68499990,0.00000000
-2.76438219,1.17336152,0.03548387,0.00193500,0.34503245,0.65612022,0.17390313,0.69119729,0.00000000
-2.75837919,1.18330504,0.03623131,0.00186820,0.34764018,0.64543273,0.17607003,0.69776961,0.00000000
-2.75237619,1.19416999,0.03697141,0.00179266,0.35069454,0.63449122,0.17844340,0.70462845,0.00000000
-2.74637319,1.20573081,0.03766304,0.00170969,0.35411195,0.62335555,0.18096659,0.71168663,0.00000000
-2.74037019,1.21776628,0.03826972,0.00162069,0.35781180,0.61209061,0.18358544,0.71885530,0.00000000
-2.73436718,1.23005378,0.03876014,0.00152715,0.36171425,0.60076210,0.18624754,0.72604049,0.00000000
-2.72836418,1.24236301,0.03910861,0.00143056,0.36573784,0.58943188,0.18890148,0.73313946,0.00000000
-2.72236118,1.25444987,0.03929529,0.00133239,0.36979726,0.57815347,0.19149591,0.74003727,0.00000000
-2.71635818,1.26605111,0.03930632,0.00123407,0.37380128,0.56696771,0.19397884,0.74660380,0.00000000
-2.71035518,1.27688049,0.03913375,0.00113689,0.37765133,0.55589922,0.19629697,0.75269172,0.00000000
-2.70435218,1.28662691,0.03877535,0.00104203,0.38124070,0.54495359,0.19839545,0.75813575,0.00000000
-2.69834917,1.29495499,0.03823425,0.00095052,0.38445453,0.53411585,0.20021783,0.76275331,0.00000000
-2.69234617,1.30150853,0.03751856,0.00086320,0.38717083,0.52335013,0.20170653,0.76634695,0.00000000
-2.68634317,1.30591682,0.03664079,0.00078075,0.38926232,0.51260071,0.20280366,0.76870840,0.00000000
-2.68034017,1.30780380,0.03561730,0.00070367,0.39059931,0.50179441,0.20345230,0.76962450,0.00000000
-2.67433717,1.30679979,0.03446772,0.00063226,0.39105332,0.49084428,0.20359812,0.76888445,0.00000000
-2.66833417,1.30255542,0.03321433,0.00056671,0.39050135,0.47965425,0.20319135,0.76628852,0.00000000
-2.66233117,1.29475695,0.03188155,0.00050701,0.38883069,0.46812469,0.20218898,0.76165749,0.00000000
-2.65632816,1.28314229,0.03049539,0.00045308,0.38594380,0.45615850,0.20055704,0.75484261,0.00000000
-2.65032516,1.26751698,0.02908306,0.00040469,0.38176323,0.44366727,0.19827290,0.74573537,0.00000000
-2.64432216,1.24776890,0.02767262,0.00036156,0.37623607,0.43057740,0.19532737,0.73427669,0.00000000
-2.63831916,1.22388125,0.02629274,0.00032335,0.36933781,0.41683559,0.19172656,0.72046492,0.00000000
-2.63231616,1.19594250,0.02497251,0.00028969,0.36107531,0.40241356,0.18749328,0.70436214,0.00000000
-2.62631316,1.16415310,0.02374137,0.00026018,0.35148860,0.38731165,0.18266797,0.68609839,0.00000000
-2.62031016,1.12882797,0.02262903,0.00023445,0.34065157,0.37156113,0.17730892,0.66587347,0.00000000
-2.61430715,1.09039482,0.02166555,0.00021212,0.32867114,0.35522507,0.17149195,0.64395615,0.00000000
-2.60830415,1.04938788,0.02088123,0.00019287,0.31568526,0.33839777,0.16530928,0.62068060,0.00000000
-2.60230115,1.00643739,0.02030669,0.00017640,0.30185953,0.32120273,0.15886783,0.59644021,0.00000000
-2.59629815,0.96225498,0.01997274,0.00016247,0.28738269,0.30378930,0.15228677,0.57167892,0.00000000
-2.59029515,0.91761558,0.01991022,0.00015088,0.27246116,0.28632820,0.14569463,0.54688032,0.00000000
-2.58429215,0.87333646,0.02014979,0.00014147,0.25731283,0.26900604,0.13922583,0.52255490,0.00000000
-2.57828914,0.83025425,0.02072147,0.00013415,0.24216039,0.25201929,0.13301697,0.49922600,0.00000000
-2.57228614,0.78920067,0.02165418,0.00012885,0.22722450,0.23556780,0.12720282,0.47741481,0.00000000
-2.56628314,0.75097802,0.02297504,0.00012554,0.21271702,0.21984818,0.12191233,0.45762502,0.00000000
-2.56028014,0.71633519,0.02470853,0.00012422,0.19883472,0.20504744,0.11726463,0.44032771,0.00000000
-2.55427714,0.68594509,0.02687557,0.00012491,0.18575348,0.19133701,0.11336531,0.42594679,0.00000000
-2.54827414,0.66038420,0.02949246,0.00012764,0.17362347,0.17886736,0.11030299,0.41484575,0.00000000
-2.54227114,0.64011497,0.03256976,0.00013245,0.16256519,0.16776349,0.10814636,0.40731581,0.00000000
-2.53626813,0.62547146,0.03611111,0.00013937,0.15266678,0.15812128,0.10694180,0.40356612,0.00000000
-2.53026513,0.61664888,0.04011216,0.00014840,0.14398233,0.15000488,0.10671157,0.40371621,0.00000000
-2.52426213,0.61369709,0.04455949,0.00015955,0.13653158,0.14344515,0.10745279,0.40779085,0.00000000
-2.51825913,0.61651839,0.04942974,0.00017278,0.13030059,0.13843914,0.10913704,0.41571764,0.00000000
-2.51225613,0.62486961,0.05468895,0.00018800,0.12524364,0.13495057,0.11171081,0.42732738,0.00000000
-2.50625313,0.63836843,0.06029218,0.00020512,0.12128601,0.13291130,0.11509668,0.44235725,0.00000000
-2.50025013,0.65650381,0.06618346,0.00022395,0.11832765,0.13222361,0.11919519,0.46045677,0.00000000
-2.49424712,0.67865022,0.07229612,0.00024431,0.11624748,0.13276334,0.12388750,0.48119654,0.00000000
-2.48824412,0.70408535,0.07855362,0.00026594,0.11490821,0.13438365,0.12903855,0.50407939,0.00000000
-2.48224112,0.73201082,0.08487069,0.00028853,0.11416149,0.13691931,0.13450086,0.52855390,0.00000000
-2.47623812,0.76157525,0.09115502,0.00031175,0.11385313,0.14019142,0.14011874,0.55402980,0.00000000
-2.47023512,0.79189918,0.09730931,0.00033522,0.11382833,0.14401251,0.14573278,0.57989492,0.00000000
-2.46423212,0.82210097,0.10323372,0.00035853,0.11393664,0.14819161,0.15118456,0.60553311,0.00000000
-2.45822911,0.85132296,0.10882851,0.00038127,0.11403655,0.15253954,0.15632136,0.63034269,0.00000000
-2.45222611,0.87875705,0.11399704,0.00040299,0.11399958,0.15687386,0.16100073,0.65375472,0.00000000
-2.44622311,0.90366878,0.11864875,0.00042327,0.11371373,0.16102374,0.16509475,0.67525051,0.00000000
-2.44022011,0.92541914,0.12270213,0.00044168,0.11308615,0.16483425,0.16849392,0.69437762,0.00000000
-2.43421711,0.94348328,0.12608760,0.00045784,0.11204512,0.16817023,0.17111034,0.71076394,0.00000000
-2.42821411,0.95746537,0.12875001,0.00047139,0.11054113,0.17091939,0.17288030,0.72412901,0.00000000
-2.42221111,0.96710913,0.13065085,0.00048202,0.10854721,0.17299472,0.17376591,0.73429224,0.00000000
-2.41620810,0.97230347,0.13176988,0.00048950,0.10605843,0.17433604,0.17375604,0.74117770,0.00000000
-2.41020510,0.97308311,0.13210618,0.00049364,0.10309066,0.17491061,0.17286614,0.74481505,0.00000000
-2.40420210,0.96962406,0.13167856,0.00049434,0.09967875,0.17471288,0.17113730,0.74533674,0.00000000
-2.39819910,0.96223417,0.13052529,0.00049158,0.09587412,0.17376337,0.16863440,0.74297137,0.00000000
-2.39219610,0.95133915,0.12870303,0.00048540,0.09174190,0.17210666,0.16544345,0.73803366,0.00000000
-2.38619310,0.93746458,0.12628528,0.00047592,0.08735784,0.16980872,0.16166828,0.73091128,0.00000000
-2.38019010,0.92121484,0.12335999,0.00046335,0.08280502,0.16695357,0.15742671,0.72204913,0.00000000
-2.37418709,0.90324963,0.12002684,0.00044792,0.07817051,0.16363954,0.15284637,0.71193196,0.00000000
-2.36818409,0.88425936,0.11639398,0.00042997,0.07354220,0.15997525,0.14806026,0.70106577,0.00000000
-2.36218109,0.86494023,0.11257451,0.00040984,0.06900574,0.15607544,0.14320245,0.68995908,0.00000000
-2.35617809,0.84597030,0.10868285,0.00038793,0.06464187,0.15205702,0.13840377,0.67910490,0.00000000
-2.35017509,0.82798737,0.10483109,0.00036465,0.06052404,0.14803530,0.13378803,0.66896399,0.00000000
-2.34417209,0.81156971,0.10112543,0.00034041,0.05671659,0.14412071,0.12946863,0.65995039,0.00000000
-2.33816908,0.79722033,0.09766302,0.00031564,0.05327327,0.14041614,0.12554580,0.65241975,0.00000000
-2.33216608,0.78535551,0.09452910,0.00029074,0.05023634,0.13701492,0.12210461,0.64666086,0.00000000
-2.32616308,0.77629777,0.09179475,0.00026610,0.04763611,0.13399958,0.11921365,0.64289085,0.00000000
-2.32016008,0.77027364,0.08951515,0.00024208,0.04549096,0.13144136,0.11692456,0.64125402,0.00000000
-2.31415708,0.76741603,0.08772859,0.00021900,0.04380781,0.12940055,0.11527232,0.64182438,0.00000000
-2.30815408,0.76777091,0.08645607,0.00019714,0.04258288,0.12792741,0.11427622,0.64461158,0.00000000
-2.30215108,0.77130779,0.08570164,0.00017676,0.04180284,0.12706371,0.11394147,0.64956980,0.00000000
-2.29614807,0.77793336,0.08545338,0.00015805,0.04144624,0.12684471,0.11426129,0.65660910,0.00000000
-2.29014507,0.78750726,0.08568489,0.00014118,0.04148499,0.12730137,0.11521945,0.66560838,0.00000000
-2.28414207,0.79985922,0.08635737,0.00012629,0.04188611,0.12846267,0.11679287,0.67642932,0.00000000
-2.27813907,0.81480634,0.08742202,0.00011347,0.04261339,0.13035771,0.11895439,0.68893034,0.00000000
-2.27213607,0.83216958,0.08882272,0.00010278,0.04362910,0.13301763,0.12167538,0.70297976,0.00000000
-2.26613307,0.85178841,0.09049888,0.00009427,0.04489552,0.13647688,0.12492804,0.71846734,0.00000000
-2.26013007,0.87353265,0.09238817,0.00008796,0.04637637,0.14077394,0.12868731,0.73531343,0.00000000
-2.25412706,0.89731081,0.09442927,0.00008384,0.04803799,0.14595126,0.13293221,0.75347514,0.00000000
-2.24812406,0.92307425,0.09656416,0.00008191,0.04985030,0.15205425,0.13764657,0.77294903,0.00000000
-2.24212106,0.95081684,0.09874023,0.00008215,0.05178738,0.15912953,0.14281898,0.79377002,0.00000000
-2.23611806,0.98056998,0.10091173,0.00008450,0.05382784,0.16722226,0.14844218,0.81600653,0.00000000
-2.23011506,1.01239321,0.10304084,0.00008893,0.05595479,0.17637267,0.15451159,0.83975189,0.00000000
-2.22411206,1.04636066,0.10509810,0.00009537,0.05815556,0.18661210,0.16102339,0.86511245,0.00000000
-2.21810905,1.08254428,0.10706233,0.00010375,0.06042105,0.19795842,0.16797195,0.89219300,0.00000000
-2.21210605,1.12099454,0.10891996,0.00011398,0.06274494,0.21041140,0.17534702,0.92108021,0.00000000
-2.20610305,1.16171993,0.11066396,0.00012595,0.06512262,0.22394808,0.18313070,0.95182510,0.00000000
-2.20010005,1.20466636,0.11229238,0.00013954,0.06755003,0.23851848,0.19129442,0.98442547,0.00000000
-2.19409705,1.24969787,0.11380660,0.00015459,0.07002241,0.25404195,0.19979618,1.01880951,0.00000000
-2.18809405,1.29657994,0.11520946,0.00017094,0.07253312,0.27040447,0.20857822,1.05482164,0.00000000
-2.18209105,1.34496673,0.11650342,0.00018839,0.07507249,0.28745704,0.21756539,1.09221151,0.00000000
-2.17608804,1.39439319,0.11768877,0.00020670,0.07762690,0.30501554,0.22666417,1.13062719,0.00000000
-2.17008504,1.44427304,0.11876215,0.00022563,0.08017802,0.32286201,0.23576283,1.16961316,0.00000000
-2.16408204,1.49390306,0.11971539,0.00024490,0.08270244,0.34074756,0.24473243,1.20861359,0.00000000
-2.15807904,1.54247395,0.12053481,0.00026423,0.08517154,0.35839690,0.25342893,1.24698103,0.00000000
-2.15207604,1.58908766,0.12120091,0.00028329,0.08755170,0.37551431,0.26169630,1.28399050,0.00000000
-2.14607304,1.63278057,0.12168868,0.00030177,0.08980493,0.39179097,0.26937049,1.31885843,0.00000000
-2.14007004,1.67255170,0.12196829,0.00031934,0.09188972,0.40691331,0.27628422,1.35076587,0.00000000
-2.13406703,1.70739476,0.12200626,0.00033568,0.09376229,0.42057219,0.28227219,1.37888485,0.00000000
-2.12806403,1.73633265,0.12176699,0.00035049,0.09537790,0.43247237,0.28717674,1.40240691,0.00000000
-2.12206103,1.75845269,0.12121452,0.00036347,0.09669253,0.44234202,0.29085347,1.42057233,0.00000000
-2.11605803,1.77294108,0.12031451,0.00037437,0.09766442,0.44994176,0.29317663,1.43269875,0.00000000
-2.11005503,1.77911474,0.11903616,0.00038297,0.09825576,0.45507286,0.29404408,1.43820787,0.00000000
-2.10405203,1.77644914,0.11735413,0.00038908,0.09843424,0.45758422,0.29338142,1.43664882,0.00000000
-2.09804902,1.76460078,0.11525018,0.00039258,0.09817438,0.45737781,0.29114529,1.42771731,0.00000000
-2.09204602,1.74342312,0.11271459,0.00039339,0.09745878,0.45441234,0.28732550,1.41126944,0.00000000
-2.08604302,1.71297550,0.10974711,0.00039149,0.09627886,0.44870503,0.28194595,1.38732977,0.00000000
-2.08004002,1.67352445,0.10635759,0.00038692,0.09463551,0.44033134,0.27506446,1.35609324,0.00000000
-2.07403702,1.62553775,0.10256603,0.00037977,0.09253922,0.42942279,0.26677119,1.31792103,0.00000000
-2.06803402,1.56967138,0.09840232,0.00037018,0.09000994,0.41616288,0.25718616,1.27333063,0.00000000
-2.06203102,1.50675036,0.09390540,0.00035834,0.08707661,0.40078152,0.24645570,1.22298087,0.00000000
-2.05602801,1.43774445,0.08912218,0.00034448,0.08377636,0.38354799,0.23474811,1.16765255,0.00000000
-2.05002501,1.36374000,0.08410610,0.00032888,0.08015346,0.36476303,0.22224883,1.10822590,0.00000000
-2.04402201,1.28590934,0.07891545,0.00031181,0.07625812,0.34475023,0.20915527,1.04565596,0.00000000
-2.03801901,1.20547923,0.07361159,0.00029358,0.07214503,0.32384724,0.19567152,0.98094690,0.00000000
-2.03201601,1.12369964,0.06825718,0.00027451,0.06787200,0.30239702,0.18200328,0.91512674,0.00000000
-2.02601301,1.04181428,0.06291435,0.00025490,0.06349844,0.28073965,0.16835309,0.84922319,0.00000000
-2.02001001,0.96103394,0.05764314,0.00023506,0.05908396,0.25920484,0.15491610,0.78424175,0.00000000
-2.01400700,0.88251333,0.05250005,0.00021528,0.05468709,0.23810541,0.14187654,0.72114665,0.00000000
-2.00800400,0.80733231,0.04753691,0.00019580,0.05036409,0.21773196,0.12940488,0.66084510,0.00000000
-2.00200100,0.73648145,0.04279995,0.00017688,0.04616803,0.19834869,0.11765578,0.60417522,0.00000000
-1.99599800,0.67085217,0.03832933,0.00015870,0.04214799,0.18019057,0.10676685,0.55189738,0.00000000
-1.98999500,0.61123111,0.03415882,0.00014145,0.03834850,0.16346154,0.09685807,0.50468908,0.00000000
-1.98399200,0.55829812,0.03031586,0.00012525,0.03480925,0.14833391,0.08803187,0.46314263,0.00000000
-1.97798899,0.51262749,0.02682185,0.00011020,0.03156487,0.13494861,0.08037370,0.42776531,0.00000000
-1.97198599,0.47469126,0.02369266,0.00009638,0.02864502,0.12341611,0.07395298,0.39898124,0.00000000
-1.96598299,0.44486415,0.02093931,0.00008383,0.02607450,0.11381794,0.06882428,0.37713434,0.00000000
-1.95997999,0.42342892,0.01856877,0.00007257,0.02387355,0.10620846,0.06502854,0.36249158,0.00000000
-1.95397699,0.41058162,0.01658473,0.00006257,0.02205817,0.10061665,0.06259428,0.35524604,0.00000000
-1.94797399,0.40643596,0.01498849,0.00005383,0.02064046,0.09704800,0.06153862,0.35551914,0.00000000
-1.94197099,0.41102631,0.01377971,0.00004629,0.01962900,0.09548600,0.06186801,0.36336167,0.00000000
-1.93596798,0.42430899,0.01295704,0.00003991,0.01902911,0.09589347,0.06357865,0.37875345,0.00000000
-1.92996498,0.44616176,0.01251866,0.00003462,0.01884310,0.09821346,0.06665653,0.40160148,0.00000000
-1.92396198,0.47638163,0.01246261,0.00003037,0.01907039,0.10236989,0.07107713,0.43173679,0.00000000
-1.91795898,0.51468111,0.01278692,0.00002708,0.01970753,0.10826778,0.07680476,0.46891025,0.00000000
-1.91195598,0.56068364,0.01348953,0.00002470,0.02074814,0.11579341,0.08379168,0.51278779,0.00000000
-1.90595298,0.61391852,0.01456804,0.00002316,0.02218269,0.12481429,0.09197702,0.56294564,0.00000000
-1.89994997,0.67381631,0.01601923,0.00002240,0.02399822,0.13517923,0.10128563,0.61886620,0.00000000
-1.89394697,0.73970528,0.01783843,0.00002238,0.02617808,0.14671862,0.11162708,0.67993524,0.00000000
-1.88794397,0.81080976,0.02001878,0.00002303,0.02870145,0.15924508,0.12289475,0.74544109,0.00000000
-1.88194097,0.88625112,0.02255034,0.00002431,0.03154309,0.17255454,0.13496536,0.81457653,0.00000000
-1.87593797,0.96505197,0.02541926,0.00002617,0.03467295,0.18642795,0.14769889,0.88644368,0.00000000
-1.86993497,1.04614404,0.02860691,0.00002859,0.03805599,0.20063369,0.16093908,0.96006254,0.00000000
-1.86393197,1.12838010,0.03208911,0.00003150,0.04165204,0.21493062,0.17451460,1.03438314,0.00000000
-1.85792896,1.21054990,0.03583547,0.00003489,0.04541594,0.22907187,0.18824086,1.10830135,0.00000000
-1.85192596,1.29140000,0.03980904,0.00003870,0.04929772,0.24280919,0.20192257,1.18067825,0.00000000
-1.84592296,1.36965721,0.04396607,0.00004291,0.05324315,0.25589786,0.21535696,1.25036243,0.00000000
-1.83991996,1.44405486,0.04825617,0.00004748,0.05719445,0.26810196,0.22833762,1.31621480,0.00000000
-1.83391696,1.51336125,0.05262273,0.00005237,0.06109120,0.27919982,0.24065889,1.37713492,0.00000000
-1.82791396,1.57640925,0.05700374,0.00005755,0.06487151,0.28898941,0.25212064,1.43208819,0.00000000
-1.82191096,1.63212598,0.06133284,0.00006300,0.06847339,0.29729356,0.26253325,1.48013253,0.00000000
-1.81590795,1.67956140,0.06554078,0.00006869,0.07183623,0.30396465,0.27172264,1.52044393,0.00000000
-1.80990495,1.71791475,0.06955707,0.00007460,0.07490237,0.30888870,0.27953522,1.55233944,0.00000000
-1.80390195,1.74655759,0.07331189,0.00008075,0.07761875,0.31198852,0.28584242,1.57529687,0.00000000
-1.79789895,1.76505256,0.07673809,0.00008712,0.07993846,0.31322596,0.29054468,1.58897032,0.00000000
-1.79189595,1.77316698,0.07977322,0.00009374,0.08182227,0.31260299,0.29357471,1.59320069,0.00000000
-1.78589295,1.77088051,0.08236161,0.00010066,0.08323990,0.31016157,0.29489992,1.58802092,0.00000000
-1.77988994,1.75838671,0.08445617,0.00010792,0.08417106,0.30598239,0.29452373,1.57365543,0.00000000
-1.77388694,1.73608802,0.08602004,0.00011560,0.08460627,0.30018244,0.29248586,1.55051385,0.00000000
-1.76788394,1.70458448,0.08702794,0.00012378,0.08454722,0.29291146,0.28886144,1.51917921,0.00000000
-1.76188094,1.66465639,0.08746700,0.00013257,0.08400682,0.28434746,0.28375900,1.48039086,0.00000000
-1.75587794,1.61724157,0.08733735,0.00014210,0.08300885,0.27469150,0.27731733,1.43502295,0.00000000
-1.74987494,1.56340800,0.08665201,0.00015249,0.08158719,0.26416178,0.26970140,1.38405906,0.00000000
-1.74387194,1.50432275,0.08543650,0.00016388,0.07978474,0.25298739,0.26109744,1.32856392,0.00000000
-1.73786893,1.44121839,0.08372782,0.00017640,0.07765192,0.24140189,0.25170729,1.26965340,0.00000000
-1.73186593,1.37535811,0.08157316,0.00019018,0.07524504,0.22963691,0.24174239,1.20846360,0.00000000
-1.72586293,1.30800062,0.07902812,0.00020532,0.07262430,0.21791602,0.23141742,1.14612030,0.00000000
-1.71985993,1.24036625,0.07615472,0.00022193,0.06985184,0.20644905,0.22094407,1.08370972,0.00000000
-1.71385693,1.17360530,0.07301922,0.00024004,0.06698961,0.19542706,0.21052495,1.02225159,0.00000000
-1.70785393,1.10876961,0.06968983,0.00025968,0.06409739,0.18501803,0.20034802,0.96267533,0.00000000
-1.70185093,1.04678847,0.06623442,0.00028081,0.06123088,0.17536345,0.19058162,0.90580008,0.00000000
-1.69584792,0.98844933,0.06271840,0.00030336,0.05844005,0.16657594,0.18137040,0.85231916,0.00000000
-1.68984492,0.93438395,0.05920277,0.00032716,0.05576774,0.15873774,0.17283217,0.80278913,0.00000000
-1.68384192,0.88506027,0.05574242,0.00035204,0.05324856,0.15190035,0.16505579,0.75762386,0.00000000
-1.67783892,0.84077998,0.05238483,0.00037771,0.05090824,0.14608501,0.15810021,0.71709332,0.00000000
-1.67183592,0.80168168,0.04916910,0.00040386,0.04876324,0.14128421,0.15199451,0.68132712,0.00000000
-1.66583292,0.76774916,0.04612539,0.00043012,0.04682084,0.13746392,0.14673912,0.65032218,0.00000000
-1.65982991,0.73882439,0.04327481,0.00045607,0.04507954,0.13456657,0.14230783,0.62395413,0.00000000
-1.65382691,0.71462426,0.04062957,0.00048126,0.04352982,0.13251458,0.13865076,0.60199180,0.00000000
-1.64782391,0.69476039,0.03819360,0.00050522,0.04215517,0.13121422,0.13569790,0.58411397,0.00000000
-1.64182091,0.67876101,0.03596335,0.00052747,0.04093331,0.13055981,0.13336321,0.56992762,0.00000000
-1.63581791,0.66609393,0.03392889,0.00054753,0.03983763,0.13043790,0.13154892,0.55898698,0.00000000
-1.62981491,0.65618963,0.03207514,0.00056497,0.03883867,0.13073135,0.13015003,0.55081240,0.00000000
-1.62381191,0.64846353,0.03038316,0.00057936,0.03790566,0.13132321,0.12905861,0.54490846,0.00000000
-1.61780890,0.64233674,0.02883155,0.00059036,0.03700796,0.13210023,0.12816792,0.54078063,0.00000000
-1.61180590,0.63725437,0.02739766,0.00059768,0.03611642,0.13295578,0.12737603,0.53794995,0.00000000
-1.60580290,0.63270108,0.02605887,0.00060110,0.03520459,0.13379236,0.12658897,0.53596536,0.00000000
-1.59979990,0.62821332,0.02479359,0.00060050,0.03424966,0.13452341,0.12572317,0.53441337,0.00000000
-1.59379690,0.62338826,0.02358217,0.00059584,0.03323327,0.13507449,0.12470732,0.53292505,0.00000000
-1.58779390,0.61788916,0.02240753,0.00058717,0.03214196,0.13538393,0.12348343,0.53118039,0.00000000
-1.58179090,0.61144759,0.02125570,0.00057464,0.03096741,0.13540289,0.12200731,0.52891009,0.00000000
-1.57578789,0.60386266,0.02011600,0.00055847,0.02970649,0.13509494,0.12024839,0.52589524,0.00000000
-1.56978489,0.59499769,0.01898116,0.00053896,0.02836097,0.13443523,0.11818899,0.52196515,0.00000000
-1.56378189,0.58477497,0.01784718,0.00051649,0.02693715,0.13340949,0.11582326,0.51699382,0.00000000
-1.55777889,0.57316902,0.01671310,0.00049146,0.02544526,0.13201273,0.11315565,0.51089552,0.00000000
-1.55177589,0.56019905,0.01558058,0.00046434,0.02389875,0.13024795,0.11019930,0.50361983,0.00000000
-1.54577289,0.54592103,0.01445349,0.00043561,0.02231355,0.12812489,0.10697432,0.49514673,0.00000000
-1.53976988,0.53042011,0.01333738,0.00040575,0.02070729,0.12565893,0.10350604,0.48548195,0.00000000
-1.53376688,0.51380347,0.01223896,0.00037525,0.01909846,0.12287006,0.09982343,0.47465287,0.00000000
-1.52776388,0.49619420,0.01116556,0.00034457,0.01750576,0.11978225,0.09595768,0.46270522,0.00000000
-1.52176088,0.47772622,0.01012470,0.00031414,0.01594736,0.11642289,0.09194097,0.44970062,0.00000000
