energy_ev,total_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,V_p_up,V_d_up
0.34517259,1.46910715,0.15047127,0.35174488,0.00063186,0.02282743,0.15975830,0.00000000,0.54078659,1.03347348
0.35117559,1.49883106,0.15270829,0.34850839,0.00064838,0.02456626,0.15941134,0.00000000,0.55066092,1.06145711
0.35717859,1.52797750,0.15462088,0.34490979,0.00066858,0.02647897,0.15896817,0.00000000,0.55988430,1.08882701
0.36318159,1.55679079,0.15622752,0.34111057,0.00069164,0.02856148,0.15846229,0.00000000,0.56855841,1.11569313
0.36918459,1.58549422,0.15755003,0.33727513,0.00071684,0.03080764,0.15792780,0.00000000,0.57678217,1.14214787
0.37518759,1.61426545,0.15861154,0.33356266,0.00074350,0.03320856,0.15739693,0.00000000,0.58464295,1.16825075
0.38119060,1.64321404,0.15943472,0.33011921,0.00077102,0.03575203,0.15689782,0.00000000,0.59220846,1.19401457
0.38719360,1.67236227,0.16004011,0.32707056,0.00079882,0.03842202,0.15645240,0.00000000,0.59951977,1.21939400
0.39319660,1.70163067,0.16044486,0.32451601,0.00082639,0.04119839,0.15607477,0.00000000,0.60658593,1.24427733
0.39919960,1.73082905,0.16066179,0.32252364,0.00085323,0.04405669,0.15576996,0.00000000,0.61338056,1.26848203
0.40520260,1.75965401,0.16069894,0.32112711,0.00087888,0.04696824,0.15553325,0.00000000,0.61984058,1.29175461
0.41120560,1.78769302,0.16055959,0.32032440,0.00090291,0.04990043,0.15534999,0.00000000,0.62586728,1.31377485
0.41720860,1.81443551,0.16024269,0.32007833,0.00092493,0.05281717,0.15519608,0.00000000,0.63132979,1.33416453
0.42321161,1.83929031,0.15974381,0.32031909,0.00094459,0.05567972,0.15503894,0.00000000,0.63607066,1.35250034
0.42921461,1.86160907,0.15905642,0.32094849,0.00096157,0.05844757,0.15483906,0.00000000,0.63991353,1.36833050
0.43521761,1.88071451,0.15817353,0.32184582,0.00097564,0.06107963,0.15455197,0.00000000,0.64267233,1.38119434
0.44122061,1.89593231,0.15708953,0.32287500,0.00098659,0.06353555,0.15413058,0.00000000,0.64416173,1.39064403
0.44722361,1.90662508,0.15580215,0.32389267,0.00099430,0.06577706,0.15352778,0.00000000,0.64420814,1.39626737
0.45322661,1.91222687,0.15431445,0.32475672,0.00099876,0.06776949,0.15269915,0.00000000,0.64266093,1.39771065
0.45922961,1.91227632,0.15263663,0.32533497,0.00100000,0.06948315,0.15160565,0.00000000,0.63940301,1.39470031
0.46523262,1.90644698,0.15078766,0.32551335,0.00099819,0.07089466,0.15021620,0.00000000,0.63436049,1.38706237
0.47123562,1.89457301,0.14879657,0.32520331,0.00099361,0.07198816,0.14850997,0.00000000,0.62751069,1.37473866
0.47723862,1.87666890,0.14670323,0.32434791,0.00098664,0.07275623,0.14647823,0.00000000,0.61888813,1.35779881
0.48324162,1.85294222,0.14455866,0.32292641,0.00097780,0.07320056,0.14412583,0.00000000,0.60858822,1.33644747
0.48924462,1.82379826,0.14242478,0.32095689,0.00096772,0.07333230,0.14147195,0.00000000,0.59676827,1.31102618
0.49524762,1.78983650,0.14037347,0.31849700,0.00095718,0.07317199,0.13855038,0.00000000,0.58364580,1.28200964
0.50125063,1.75183852,0.13848509,0.31564253,0.00094709,0.07274918,0.13540907,0.00000000,0.56949419,1.24999644
0.50725363,1.71074783,0.13684638,0.31252399,0.00093848,0.07210161,0.13210909,0.00000000,0.55463568,1.21569452
0.51325663,1.66764245,0.13554780,0.30930130,0.00093253,0.07127409,0.12872297,0.00000000,0.53943210,1.17990181
0.51925963,1.62370106,0.13468054,0.30615688,0.00093053,0.07031694,0.12533254,0.00000000,0.52427374,1.14348292
0.52526263,1.58016431,0.13433305,0.30328732,0.00093392,0.06928434,0.12202629,0.00000000,0.50956658,1.10734260
0.53126563,1.53829286,0.13458749,0.30089430,0.00094424,0.06823227,0.11889648,0.00000000,0.49571872,1.07239719
0.53726863,1.49932380,0.13551611,0.29917486,0.00096318,0.06721655,0.11603596,0.00000000,0.48312634,1.03954522
0.54327164,1.46442740,0.13717776,0.29831183,0.00099251,0.06629065,0.11353497,0.00000000,0.47215983,1.00963809
0.54927464,1.43466592,0.13961472,0.29846462,0.00103413,0.06550369,0.11147796,0.00000000,0.46315073,0.98345235
0.55527764,1.41095627,0.14284996,0.29976097,0.00109007,0.06489855,0.10994067,0.00000000,0.45637993,0.96166438
0.56128064,1.39403795,0.14688509,0.30229010,0.00116243,0.06451019,0.10898744,0.00000000,0.45206760,0.94482853
0.56728364,1.38444771,0.15169902,0.30609741,0.00125342,0.06436432,0.10866897,0.00000000,0.45036530,0.93335963
0.57328664,1.38250170,0.15724746,0.31118126,0.00136535,0.06447639,0.10902062,0.00000000,0.45135051,0.92752036
0.57928964,1.38828600,0.16346344,0.31749178,0.00150060,0.06485103,0.11006118,0.00000000,0.45502385,0.92741391
0.58529265,1.40165565,0.17025867,0.32493196,0.00166159,0.06548186,0.11179232,0.00000000,0.46130889,0.93298222
0.59129565,1.42224210,0.17752592,0.33336079,0.00185081,0.06635184,0.11419859,0.00000000,0.47005479,0.94400966
0.59729865,1.44946869,0.18514222,0.34259856,0.00207072,0.06743389,0.11724804,0.00000000,0.48104138,0.96013196
0.60330165,1.48257348,0.19297282,0.35243386,0.00232376,0.06869203,0.12089340,0.00000000,0.49398661,0.98084989
0.60930465,1.52063803,0.20087577,0.36263212,0.00261227,0.07008280,0.12507373,0.00000000,0.50855591,1.00554716
0.61530765,1.56262132,0.20870690,0.37294514,0.00293842,0.07155692,0.12971648,0.00000000,0.52437316,1.03351165
0.62131066,1.60739688,0.21632499,0.38312135,0.00330417,0.07306115,0.13473988,0.00000000,0.54103281,1.06395925
0.62731366,1.65379185,0.22359691,0.39291618,0.00371114,0.07454034,0.14005557,0.00000000,0.55811258,1.09605919
0.63331666,1.70062630,0.23040248,0.40210212,0.00416052,0.07593935,0.14557128,0.00000000,0.57518634,1.12896014
0.63931966,1.74675121,0.23663883,0.41047796,0.00465296,0.07720505,0.15119358,0.00000000,0.59183664,1.16181592
0.64532266,1.79108366,0.24222403,0.41787682,0.00518849,0.07828810,0.15683048,0.00000000,0.60766645,1.19380999
0.65132566,1.83263809,0.24709983,0.42417260,0.00576635,0.07914454,0.16239385,0.00000000,0.62230966,1.22417802
0.65732866,1.87055237,0.25123338,0.42928446,0.00638493,0.07973712,0.16780156,0.00000000,0.63544013,1.25222771
0.66333167,1.90410809,0.25461782,0.43317936,0.00704162,0.08003631,0.17297930,0.00000000,0.64677882,1.27735528
0.66933467,1.93274443,0.25727164,0.43587223,0.00773280,0.08002098,0.17786198,0.00000000,0.65609906,1.29905846
0.67533767,1.95606555,0.25923703,0.43742409,0.00845370,0.07967875,0.18239471,0.00000000,0.66322968,1.31694541
0.68134067,1.97384140,0.26057703,0.43793807,0.00919843,0.07900600,0.18653335,0.00000000,0.66805619,1.33073978
0.68734367,1.98600260,0.26137185,0.43755358,0.00995996,0.07800752,0.19024466,0.00000000,0.67051990,1.34028175
0.69334667,1.99262968,0.26171440,0.43643895,0.01073018,0.07669599,0.19350599,0.00000000,0.67061540,1.34552545
0.69934967,1.99393786,0.26170524,0.43478293,0.01149999,0.07509108,0.19630474,0.00000000,0.66838642,1.34653304
0.70535268,1.99025799,0.26144730,0.43278542,0.01225945,0.07321849,0.19863735,0.00000000,0.66392047,1.34346576
0.71135568,1.98201505,0.26104051,0.43064803,0.01299793,0.07110881,0.20050821,0.00000000,0.65734263,1.33657272
0.71735868,1.96970507,0.26057667,0.42856476,0.01370440,0.06879632,0.20192829,0.00000000,0.64880867,1.32617780
0.72336168,1.95387172,0.26013477,0.42671339,0.01436761,0.06631777,0.20291376,0.00000000,0.63849798,1.31266528
0.72936468,1.93508355,0.25977702,0.42524798,0.01497647,0.06371122,0.20348455,0.00000000,0.62660661,1.29646483
0.73536768,1.91391276,0.25954572,0.42429279,0.01552028,0.06101492,0.20366297,0.00000000,0.61334057,1.27803644
0.74137069,1.89091628,0.25946123,0.42393788,0.01598909,0.05826631,0.20347240,0.00000000,0.59890980,1.25785563
0.74737369,1.86661981,0.25952091,0.42423663,0.01637401,0.05550122,0.20293621,0.00000000,0.58352286,1.23639959
0.75337669,1.84150510,0.25969944,0.42520525,0.01666744,0.05275312,0.20207677,0.00000000,0.56738248,1.21413447
0.75937969,1.81600073,0.25995003,0.42682415,0.01686339,0.05005260,0.20091478,0.00000000,0.55068210,1.19150417
0.76538269,1.79047638,0.26020695,0.42904119,0.01695766,0.04742700,0.19946876,0.00000000,0.53360328,1.16892089
0.77138569,1.76524047,0.26038878,0.43177648,0.01694799,0.04490016,0.19775477,0.00000000,0.51631410,1.14675739
0.77738869,1.74054077,0.26040262,0.43492840,0.01683411,0.04249232,0.19578639,0.00000000,0.49896820,1.12534125
0.78339170,1.71656760,0.26014873,0.43838059,0.01661784,0.04022013,0.19357482,0.00000000,0.48170468,1.10495094
0.78939470,1.69345921,0.25952560,0.44200932,0.01630297,0.03809681,0.19112921,0.00000000,0.46464840,1.08581374
0.79539770,1.67130857,0.25843511,0.44569099,0.01589517,0.03613229,0.18845708,0.00000000,0.44791071,1.06810533
0.80140070,1.65017121,0.25678747,0.44930917,0.01540180,0.03433351,0.18556484,0.00000000,0.43159050,1.05195096
0.80740370,1.63007345,0.25450588,0.45276092,0.01483168,0.03270470,0.18245836,0.00000000,0.41577522,1.03742792
0.81340670,1.61102056,0.25153055,0.45596194,0.01419483,0.03124770,0.17914359,0.00000000,0.40054205,1.02456924
0.81940970,1.59300440,0.24782193,0.45885040,0.01350212,0.02996232,0.17562711,0.00000000,0.38595888,1.01336826
0.82541271,1.57601023,0.24336311,0.46138915,0.01276498,0.02884663,0.17191673,0.00000000,0.37208526,1.00378400
0.83141571,1.56002243,0.23816122,0.46356641,0.01199509,0.02789738,0.16802192,0.00000000,0.35897307,0.99574694
0.83741871,1.54502896,0.23224776,0.46539477,0.01120400,0.02711022,0.16395431,0.00000000,0.34666709,0.98916513
0.84342171,1.53102454,0.22567799,0.46690882,0.01040290,0.02648004,0.15972800,0.00000000,0.33520542,0.98393034
0.84942471,1.51801255,0.21852937,0.46816143,0.00960232,0.02600127,0.15535984,0.00000000,0.32461974,0.97992409
0.85542771,1.50600587,0.21089914,0.46921916,0.00881195,0.02566803,0.15086965,0.00000000,0.31493559,0.97702340
0.86143072,1.49502663,0.20290122,0.47015700,0.00804041,0.02547441,0.14628037,0.00000000,0.30617250,0.97510606
0.86743372,1.48510524,0.19466261,0.47105281,0.00729518,0.02541458,0.14161815,0.00000000,0.29834434,0.97405530
0.87343672,1.47627898,0.18631935,0.47198193,0.00658251,0.02548293,0.13691237,0.00000000,0.29145960,0.97376391
0.87943972,1.46859009,0.17801239,0.47301212,0.00590738,0.02567413,0.13219569,0.00000000,0.28552188,0.97413746
0.88544272,1.46208398,0.16988344,0.47419931,0.00527356,0.02598317,0.12750403,0.00000000,0.28053049,0.97509694
0.89144572,1.45680742,0.16207094,0.47558425,0.00468361,0.02640533,0.12287653,0.00000000,0.27648120,0.97658050
0.89744872,1.45280696,0.15470641,0.47719033,0.00413900,0.02693615,0.11835550,0.00000000,0.27336709,0.97854450
0.90345173,1.45012780,0.14791114,0.47902248,0.00364025,0.02757132,0.11398630,0.00000000,0.27117954,0.98096386
0.90945473,1.44881288,0.14179344,0.48106736,0.00318699,0.02830655,0.10981728,0.00000000,0.26990917,0.98383176
0.91545773,1.44890244,0.13644641,0.48329456,0.00277816,0.02913745,0.10589950,0.00000000,0.26954687,0.98715877
0.92146073,1.45043380,0.13194632,0.48565876,0.00241211,0.03005938,0.10228653,0.00000000,0.27008460,0.99097139
0.92746373,1.45344130,0.12835147,0.48810259,0.00208677,0.03106725,0.09903403,0.00000000,0.27151612,0.99531025
0.93346673,1.45795631,0.12570173,0.49056002,0.00179973,0.03215545,0.09619925,0.00000000,0.27383742,1.00022779
0.93946973,1.46400702,0.12401844,0.49295991,0.00154842,0.03331766,0.09384037,0.00000000,0.27704684,1.00578569
0.94547274,1.47161802,0.12330480,0.49522961,0.00133015,0.03454683,0.09201561,0.00000000,0.28114484,1.01205185
0.95147574,1.48080932,0.12354663,0.49729826,0.00114223,0.03583509,0.09078219,0.00000000,0.28613333,1.01909717
0.95747874,1.49159484,0.12471341,0.49909970,0.00098204,0.03717379,0.09019509,0.00000000,0.29201465,1.02699195
0.96348174,1.50398022,0.12675954,0.50057476,0.00084708,0.03855355,0.09030553,0.00000000,0.29879007,1.03580212
0.96948474,1.51795990,0.12962575,0.50167292,0.00073502,0.03996440,0.09115934,0.00000000,0.30645798,1.04558514
0.97548774,1.53351357,0.13324062,0.50235323,0.00064369,0.04139595,0.09279514,0.00000000,0.31501176,1.05638573
0.98149075,1.55060194,0.13752222,0.50258456,0.00057115,0.04283763,0.09524240,0.00000000,0.32443745,1.06823143
0.98749375,1.56916224,0.14237968,0.50234528,0.00051566,0.04427892,0.09851951,0.00000000,0.33471131,1.08112819
0.99349675,1.58910335,0.14771481,0.50162232,0.00047567,0.04570968,0.10263180,0.00000000,0.34579745,1.09505594
0.99949975,1.61030110,0.15342373,0.50040993,0.00044984,0.04712043,0.10756978,0.00000000,0.35764561,1.10996447
1.00550275,1.63259393,0.15939847,0.49870814,0.00043702,0.04850262,0.11330759,0.00000000,0.37018923,1.12576968
1.01150575,1.65577921,0.16552854,0.49652113,0.00043619,0.04984895,0.11980173,0.00000000,0.38334410,1.14235052
1.01750875,1.67961071,0.17170248,0.49385562,0.00044650,0.05115352,0.12699028,0.00000000,0.39700741,1.15954677
1.02351176,1.70379735,0.17780947,0.49071938,0.00046720,0.05241206,0.13479267,0.00000000,0.41105766,1.17715793
1.02951476,1.72800360,0.18374087,0.48712008,0.00049764,0.05362194,0.14311002,0.00000000,0.42535521,1.19494338
1.03551776,1.75185187,0.18939176,0.48306429,0.00053723,0.05478221,0.15182614,0.00000000,0.43974368,1.21262414
1.04152076,1.77492675,0.19466256,0.47855700,0.00058543,0.05589347,0.16080923,0.00000000,0.45405209,1.22988612
1.04752376,1.79678139,0.19946054,0.47360138,0.00064174,0.05695770,0.16991429,0.00000000,0.46809777,1.24638517
1.05352676,1.81694587,0.20370135,0.46819898,0.00070563,0.05797794,0.17898609,0.00000000,0.48168989,1.26175370
1.05952976,1.83493728,0.20731048,0.46235014,0.00077657,0.05895793,0.18786280,0.00000000,0.49463349,1.27560895
1.06553277,1.85027140,0.21022461,0.45605478,0.00085397,0.05990167,0.19637995,0.00000000,0.50673392,1.28756251
1.07153577,1.86247539,0.21239289,0.44931331,0.00093720,0.06081292,0.20437482,0.00000000,0.51780138,1.29723098
1.07753877,1.87110120,0.21377795,0.44212760,0.00102554,0.06169467,0.21169085,0.00000000,0.52765547,1.30424726
1.08354177,1.87573893,0.21435677,0.43450215,0.00111821,0.06254866,0.21818210,0.00000000,0.53612953,1.30827204
1.08954477,1.87602982,0.21412124,0.42644505,0.00121431,0.06337483,0.22371738,0.00000000,0.54307454,1.30900509
1.09554777,1.87167804,0.21307843,0.41796894,0.00131287,0.06417098,0.22818410,0.00000000,0.54836252,1.30619574
1.10155078,1.86246098,0.21125047,0.40909180,0.00141278,0.06493236,0.23149140,0.00000000,0.55188922,1.29965212
1.10755378,1.84823734,0.20867414,0.39983750,0.00151289,0.06565148,0.23357271,0.00000000,0.55357605,1.28924870
1.11355678,1.82895288,0.20540005,0.39023617,0.00161194,0.06631804,0.23438737,0.00000000,0.55337127,1.27493176
1.11955978,1.80464338,0.20149143,0.38032432,0.00170859,0.06691898,0.23392145,0.00000000,0.55125029,1.25672252
1.12556278,1.77543478,0.19702260,0.37014473,0.00180147,0.06743873,0.23218765,0.00000000,0.54721541,1.23471775
1.13156578,1.74154068,0.19207714,0.35974614,0.00188917,0.06785962,0.22922430,0.00000000,0.54129483,1.20908787
1.13756878,1.70325702,0.18674581,0.34918276,0.00197032,0.06816240,0.22509358,0.00000000,0.53354116,1.18007259
1.14357179,1.66095474,0.18112427,0.33851372,0.00204353,0.06832701,0.21987905,0.00000000,0.52402962,1.14797440
1.14957479,1.61507037,0.17531075,0.32780235,0.00210753,0.06833331,0.21368258,0.00000000,0.51285602,1.11315010
1.15557779,1.56609538,0.16940368,0.31711559,0.00216113,0.06816206,0.20662088,0.00000000,0.50013464,1.07600100
1.16158079,1.51456477,0.16349939,0.30652333,0.00220328,0.06779584,0.19882182,0.00000000,0.48599620,1.03696209
1.16758379,1.46104540,0.15769007,0.29609793,0.00223313,0.06722003,0.19042065,0.00000000,0.47058597,0.99649082
1.17358679,1.40612468,0.15206187,0.28591391,0.00225002,0.06642371,0.18155633,0.00000000,0.45406208,0.95505603
1.17958979,1.35040021,0.14669344,0.27604781,0.00225351,0.06540055,0.17236812,0.00000000,0.43659413,0.91312743
1.18559280,1.29447065,0.14165483,0.26657830,0.00224343,0.06414953,0.16299250,0.00000000,0.41836200,0.87116628
1.19159580,1.23892838,0.13700681,0.25758649,0.00221987,0.06267552,0.15356057,0.00000000,0.39955493,0.82961742
1.19759880,1.18435394,0.13280067,0.24915654,0.00218318,0.06098970,0.14419603,0.00000000,0.38037067,0.78890318
1.20360180,1.13131260,0.12907850,0.24137638,0.00213400,0.05910973,0.13501361,0.00000000,0.36101481,0.74941915
1.20960480,1.08035286,0.12587387,0.23433865,0.00207320,0.05705981,0.12611814,0.00000000,0.34170002,0.71153206
1.21560780,1.03200693,0.12321293,0.22814172,0.00200191,0.05487041,0.11760415,0.00000000,0.32264520,0.67557963
1.22161081,0.98679277,0.12111578,0.22289064,0.00192145,0.05257790,0.10955590,0.00000000,0.30407449,0.64187232
1.22761381,0.94521747,0.11959819,0.21869811,0.00183333,0.05022394,0.10204784,0.00000000,0.28621593,0.61069674
1.23361681,0.90778154,0.11867331,0.21568508,0.00173920,0.04785472,0.09514542,0.00000000,0.26929985,0.58232033
1.23961981,0.87498352,0.11835352,0.21398118,0.00164082,0.04552012,0.08890604,0.00000000,0.25355691,0.55699716
1.24562281,0.84732454,0.11865213,0.21372449,0.00154001,0.04327270,0.08338024,0.00000000,0.23921566,0.53497402
1.25162581,0.82531208,0.11958484,0.21506091,0.00143862,0.04116665,0.07861285,0.00000000,0.22649983,0.51649683
1.25762881,0.80946252,0.12117094,0.21814270,0.00133849,0.03925676,0.07464405,0.00000000,0.21562517,0.50181641
1.26363182,0.80030191,0.12343399,0.22312624,0.00124140,0.03759729,0.07151039,0.00000000,0.20679598,0.49119352
1.26963482,0.79836446,0.12640204,0.23016903,0.00114909,0.03624094,0.06924552,0.00000000,0.20020138,0.48490241
1.27563782,0.80418837,0.13010726,0.23942574,0.00106315,0.03523780,0.06788067,0.00000000,0.19601131,0.48323271
1.28164082,0.81830875,0.13458497,0.25104342,0.00098511,0.03463439,0.06744483,0.00000000,0.19437245,0.48648916
1.28764382,0.84124742,0.13987206,0.26515600,0.00091632,0.03447270,0.06796463,0.00000000,0.19540412,0.49498897
1.29364682,0.87349963,0.14600486,0.28187813,0.00085802,0.03478937,0.06946383,0.00000000,0.19919412,0.50905657
1.29964982,0.91551787,0.15301655,0.30129855,0.00081130,0.03561486,0.07196257,0.00000000,0.20579495,0.52901582
1.30565283,0.96769306,0.16093421,0.32347338,0.00077709,0.03697278,0.07547621,0.00000000,0.21522016,0.55517962
1.31165583,1.03033373,0.16977564,0.34841937,0.00075620,0.03887915,0.08001405,0.00000000,0.22744130,0.58783713
1.31765883,1.10364387,0.17954616,0.37610769,0.00074927,0.04134192,0.08557778,0.00000000,0.24238544,0.62723900
1.32366183,1.18770025,0.19023551,0.40645847,0.00075682,0.04436045,0.09215982,0.00000000,0.25993342,0.67358095
1.32966483,1.28243027,0.20181519,0.43933639,0.00077920,0.04792511,0.09974166,0.00000000,0.27991913,0.72698648
1.33566783,1.38759142,0.21423620,0.47454788,0.00081663,0.05201708,0.10829223,0.00000000,0.30212971,0.78748917
1.34167084,1.50275342,0.22742757,0.51183991,0.00086918,0.05660823,0.11776640,0.00000000,0.32630710,0.85501553
1.34767384,1.62728429,0.24129571,0.55090083,0.00093676,0.06166118,0.12810377,0.00000000,0.35215069,0.92936923
1.35367684,1.76034127,0.25572472,0.59136336,0.00101911,0.06712955,0.13922777,0.00000000,0.37932150,1.01021755
1.35967984,1.90086764,0.27057770,0.63280975,0.00111581,0.07295850,0.15104515,0.00000000,0.40744749,1.09708088
1.36568284,2.04759617,0.28569906,0.67477902,0.00122621,0.07908536,0.16344602,0.00000000,0.43613028,1.18932623
1.37168584,2.19905973,0.30091787,0.71677632,0.00134949,0.08544063,0.17630437,0.00000000,0.46495294,1.28616526
1.37768884,2.35360930,0.31605199,0.75828386,0.00148462,0.09194916,0.18947923,0.00000000,0.49348882,1.38665759
1.38369185,2.50943930,0.33091295,0.79877333,0.00163033,0.09853156,0.20281636,0.00000000,0.52131105,1.48971962
1.38969485,2.66461986,0.34531128,0.83771911,0.00178514,0.10510578,0.21615057,0.00000000,0.54800248,1.59413910
1.39569785,2.81713522,0.35906216,0.87461194,0.00194735,0.11158890,0.22930854,0.00000000,0.57316569,1.69859526
1.40170085,2.96492728,0.37199100,0.90897239,0.00211506,0.11789898,0.24211210,0.00000000,0.59643274,1.80168431
1.40770385,3.10594282,0.38393875,0.94036357,0.00228618,0.12395692,0.25438196,0.00000000,0.61747418,1.90194942
1.41370685,3.23818281,0.39476665,0.96840259,0.00245845,0.12968833,0.26594157,0.00000000,0.63600710,1.99791453
1.41970985,3.35975206,0.40436017,0.99277020,0.00262950,0.13502529,0.27662128,0.00000000,0.65180169,2.08812075
1.42571286,3.46890726,0.41263201,1.01321819,0.00279688,0.13990783,0.28626232,0.00000000,0.66468613,2.17116406
1.43171586,3.56410161,0.41952382,1.02957435,0.00295811,0.14428526,0.29472074,0.00000000,0.67454959,2.24573287
1.43771886,3.64402419,0.42500684,1.04174458,0.00311074,0.14811712,0.30187093,0.00000000,0.68134314,2.31064408
1.44372186,3.70763249,0.42908112,1.04971236,0.00325240,0.15137373,0.30760879,0.00000000,0.68507854,2.36487593
1.44972486,3.75417691,0.43177361,1.05353538,0.00338088,0.15403648,0.31185420,0.00000000,0.68582501,2.40759659
1.45572786,3.78321608,0.43313518,1.05333985,0.00349418,0.15609752,0.31455294,0.00000000,0.68370413,2.43818694
1.46173087,3.79462270,0.43323665,1.04931251,0.00359057,0.15755929,0.31567770,0.00000000,0.67888302,2.45625690
1.46773387,3.78857969,0.43216421,1.04169118,0.00366864,0.15843359,0.31522841,0.00000000,0.67156636,2.46165449
1.47373687,3.76556711,0.43001452,1.03075398,0.00372732,0.15874036,0.31323176,0.00000000,0.66198742,2.45446725
1.47973987,3.72634059,0.42688960,1.01680819,0.00376598,0.15850639,0.30973987,0.00000000,0.65039873,2.43501623
1.48574287,3.67190261,0.42289208,1.00017910,0.00378436,0.15776380,0.30482834,0.00000000,0.63706271,2.40384277
1.49174587,3.60346803,0.41812091,0.98119957,0.00378268,0.15654863,0.29859372,0.00000000,0.62224284,2.36168884
1.49774887,3.52242575,0.41266785,0.96020079,0.00376154,0.15489942,0.29115041,0.00000000,0.60619577,2.30947202
1.50375188,3.43029824,0.40661502,0.93750472,0.00372200,0.15285606,0.28262735,0.00000000,0.58916460,2.24825617
1.50975488,3.32870097,0.40003355,0.91341856,0.00366551,0.15045887,0.27316445,0.00000000,0.57137377,2.17921929
1.51575788,3.21930333,0.39298339,0.88823142,0.00359385,0.14774799,0.26290908,0.00000000,0.55302572,2.10362004
1.52176088,3.10379281,0.38551443,0.86221327,0.00350917,0.14476317,0.25201261,0.00000000,0.53429926,2.02276413
1.52776388,2.98384347,0.37766865,0.83561613,0.00341388,0.14154386,0.24062727,0.00000000,0.51534975,1.93797216
1.53376688,2.86108980,0.36948323,0.80867721,0.00331062,0.13812971,0.22890338,0.00000000,0.49631092,1.85054988
1.53976988,2.73710634,0.36099439,0.78162365,0.00320221,0.13456131,0.21698700,0.00000000,0.47729806,1.76176186
1.54577289,2.61339321,0.35224168,0.75467850,0.00309161,0.13088123,0.20501811,0.00000000,0.45841234,1.67280926
1.55177589,2.49136727,0.34327237,0.72806721,0.00298185,0.12713516,0.19312930,0.00000000,0.43974576,1.58481213
1.55777889,2.37235817,0.33414567,0.70202431,0.00287597,0.12337313,0.18144492,0.00000000,0.42138657,1.49879620
1.56378189,2.25760856,0.32493643,0.67679942,0.00277699,0.11965066,0.17008079,0.00000000,0.40342444,1.41568429
1.56978489,2.14827705,0.31573805,0.65266223,0.00268787,0.11602974,0.15914417,0.00000000,0.38595535,1.33629170
1.57578789,2.04544299,0.30666432,0.62990587,0.00261143,0.11257956,0.14873411,0.00000000,0.36908552,1.26132524
1.58179090,1.95011163,0.29785002,0.60884825,0.00255033,0.10937690,0.13894198,0.00000000,0.35293439,1.19138511
1.58779390,1.86321844,0.28945016,0.58983116,0.00250701,0.10650606,0.12985208,0.00000000,0.33763621,1.12696903
1.59379690,1.78563173,0.28163784,0.57321676,0.00248367,0.10405832,0.12154226,0.00000000,0.32334027,1.06847772
1.59979990,1.71815258,0.27460065,0.55938174,0.00248219,0.10213092,0.11408438,0.00000000,0.31020965,1.01622110
1.60580290,1.66151156,0.26853587,0.54870892,0.00250412,0.10082543,0.10754466,0.00000000,0.29841850,0.97042463
1.61180590,1.61636196,0.26364448,0.54157685,0.00255061,0.10024572,0.10198368,0.00000000,0.28814810,0.93123516
1.61780890,1.58326956,0.26012436,0.53834747,0.00262240,0.10049540,0.09745613,0.00000000,0.27958173,0.89872599
1.62381191,1.56269915,0.25816287,0.53935257,0.00271973,0.10167488,0.09401022,0.00000000,0.27289866,0.87290088
1.62981491,1.55499848,0.25792904,0.54487942,0.00284237,0.10387808,0.09168671,0.00000000,0.26826750,0.85369691
1.63581791,1.56038035,0.25956597,0.55515626,0.00298954,0.10718898,0.09051776,0.00000000,0.26583927,0.84098632
1.64182091,1.57890387,0.26318343,0.57033821,0.00315991,0.11167796,0.09052536,0.00000000,0.26574039,0.83457735
1.64782391,1.61045595,0.26885125,0.59049438,0.00335160,0.11739827,0.09171970,0.00000000,0.26806595,0.83421455
1.65382691,1.65473424,0.27659371,0.61559662,0.00356216,0.12438259,0.09409738,0.00000000,0.27287355,0.83957876
1.65982991,1.71123274,0.28638514,0.64551062,0.00378863,0.13263982,0.09763964,0.00000000,0.28017791,0.85028721
1.66583292,1.77923120,0.29814709,0.67998983,0.00402754,0.14215241,0.10231071,0.00000000,0.28994656,0.86589420
1.67183592,1.85778934,0.31174708,0.71867254,0.00427496,0.15287415,0.10805639,0.00000000,0.30209665,0.88589265
1.67783892,1.94574691,0.32699918,0.76108255,0.00452660,0.16472867,0.11480296,0.00000000,0.31649325,0.90971700
1.68384192,2.04173015,0.34366645,0.80663341,0.00477787,0.17760875,0.12245662,0.00000000,0.33294902,0.93674761
1.68984492,2.14416523,0.36146507,0.85463657,0.00502399,0.19137647,0.13090342,0.00000000,0.35122544,0.96631697
1.69584792,2.25129870,0.38007028,0.90431304,0.00526008,0.20586435,0.14000990,0.00000000,0.37103561,0.99771781
1.70185093,2.36122498,0.39912380,0.95480854,0.00548134,0.22087743,0.14962441,0.00000000,0.39204853,1.03021300
1.70785393,2.47192042,0.41824264,1.00521168,0.00568309,0.23619638,0.15957917,0.00000000,0.41389487,1.06304724
1.71385693,2.58128302,0.43702892,1.05457465,0.00586096,0.25158157,0.16969308,0.00000000,0.43617408,1.09546020
1.71985993,2.68717708,0.45508041,1.10193591,0.00601099,0.26677801,0.17977516,0.00000000,0.45846263,1.12670083
1.72586293,2.78748111,0.47200143,1.14634408,0.00612973,0.28152101,0.18962869,0.00000000,0.48032330,1.15604239
1.73186593,2.88013784,0.48741376,1.18688227,0.00621434,0.29554258,0.19905577,0.00000000,0.50131511,1.18279762
