energy_ev,total_up,C_s_up,C_p_up,Na_s_up,Re_p_up,Re_d_up,S_s_up,S_p_up
-3.11855928,1.41493583,0.00022915,0.08744475,0.02808806,0.33980822,0.94079406,0.01105588,0.43308320
-3.11255628,1.35104707,0.00021182,0.08470744,0.02628113,0.31718766,0.89449263,0.01049053,0.41726177
-3.10655328,1.28703627,0.00019488,0.08217693,0.02456800,0.29533453,0.84743520,0.00991334,0.40161294
-3.10055028,1.22307516,0.00017841,0.07978915,0.02293829,0.27430885,0.79996622,0.00932937,0.38605917
-3.09454727,1.15932983,0.00016253,0.07748274,0.02138389,0.25415489,0.75241876,0.00874358,0.37052672
-3.08854427,1.09596318,0.00014730,0.07520115,0.01989859,0.23490271,0.70510970,0.00816074,0.35495020
-3.08254127,1.03313735,0.00013280,0.07289446,0.01847785,0.21656996,0.65833584,0.00758530,0.33927655
-3.07653827,0.97101588,0.00011910,0.07052079,0.01711848,0.19916370,0.61237082,0.00702134,0.32346824
-3.07053527,0.90976539,0.00010623,0.06804739,0.01581837,0.18268226,0.56746299,0.00647250,0.30750572
-3.06453227,0.84955655,0.00009423,0.06545124,0.01457621,0.16711700,0.52383392,0.00594194,0.29138876
-3.05852926,0.79056419,0.00008311,0.06271923,0.01339133,0.15245386,0.48167774,0.00543233,0.27513688
-3.05252626,0.73296648,0.00007289,0.05984793,0.01226343,0.13867479,0.44116089,0.00494584,0.25878867
-3.04652326,0.67694325,0.00006355,0.05684295,0.01119249,0.12575889,0.40242252,0.00448417,0.24240029
-3.04052026,0.62267337,0.00005508,0.05371801,0.01017860,0.11368328,0.36557507,0.00404855,0.22604303
-3.03451726,0.57033153,0.00004746,0.05049372,0.00922185,0.10242378,0.33070523,0.00363979,0.20980036
-3.02851426,0.52008441,0.00004064,0.04719619,0.00832224,0.09195530,0.29787508,0.00325831,0.19376435
-3.02251126,0.47208666,0.00003458,0.04385548,0.00747964,0.08225211,0.26712337,0.00290417,0.17803195
-3.01650825,0.42647678,0.00002925,0.04050407,0.00669370,0.07328792,0.23846691,0.00257715,0.16270112
-3.01050525,0.38337331,0.00002458,0.03717539,0.00596384,0.06503579,0.21190203,0.00227673,0.14786713
-3.00450225,0.34287138,0.00002052,0.03390237,0.00528919,0.05746813,0.18740614,0.00200217,0.13361916
-2.99849925,0.30504003,0.00001703,0.03071621,0.00466862,0.05055649,0.16493937,0.00175255,0.12003730
-2.99249625,0.26992025,0.00001404,0.02764537,0.00410069,0.04427149,0.14444629,0.00152679,0.10719018
-2.98649325,0.23752396,0.00001149,0.02471472,0.00358369,0.03858276,0.12585764,0.00132367,0.09513316
-2.98049025,0.20783402,0.00000935,0.02194495,0.00311564,0.03345886,0.10909227,0.00114192,0.08390721
-2.97448724,0.18080503,0.00000756,0.01935227,0.00269430,0.02886742,0.09405898,0.00098014,0.07353841
-2.96848424,0.15636516,0.00000606,0.01694824,0.00231725,0.02477520,0.08065848,0.00083696,0.06403809
-2.96248124,0.13441860,0.00000484,0.01473985,0.00198185,0.02114830,0.06878539,0.00071093,0.05540353
-2.95647824,0.11484873,0.00000383,0.01272978,0.00168535,0.01795243,0.05833016,0.00060063,0.04761904
-2.95047524,0.09752169,0.00000301,0.01091678,0.00142488,0.01515320,0.04918095,0.00050467,0.04065749
-2.94447224,0.08229019,0.00000235,0.00929614,0.00119755,0.01271648,0.04122542,0.00042167,0.03448200
-2.93846923,0.06899748,0.00000183,0.00786023,0.00100044,0.01060868,0.03435243,0.00035033,0.02904787
-2.93246623,0.05748119,0.00000141,0.00659909,0.00083067,0.00879717,0.02845349,0.00028937,0.02430449
-2.92646323,0.04757702,0.00000108,0.00550101,0.00068544,0.00725051,0.02342410,0.00023761,0.02019721
-2.92046023,0.03912205,0.00000082,0.00455307,0.00056205,0.00593882,0.01916484,0.00019395,0.01666914
-2.91445723,0.03195765,0.00000062,0.00374166,0.00045795,0.00483394,0.01558223,0.00015736,0.01366273
-2.90845423,0.02593193,0.00000046,0.00305295,0.00037074,0.00390965,0.01258943,0.00012688,0.01112120
-2.90245123,0.02090170,0.00000034,0.00247324,0.00029819,0.00314182,0.01010661,0.00010167,0.00898968
-2.89644822,0.01673387,0.00000025,0.00198930,0.00023827,0.00250842,0.00806124,0.00008096,0.00721614
-2.89044522,0.01330647,0.00000019,0.00158862,0.00018914,0.00198963,0.00638806,0.00006406,0.00575208
-2.88444222,0.01050908,0.00000014,0.00125957,0.00014914,0.00156773,0.00502904,0.00005036,0.00455297
-2.87843922,0.00824306,0.00000010,0.00099154,0.00011681,0.00122709,0.00393303,0.00003934,0.00357856
-2.87243622,0.00642127,0.00000007,0.00077495,0.00009088,0.00095404,0.00305545,0.00003053,0.00279292
-2.86643322,0.00496764,0.00000005,0.00060134,0.00007022,0.00073676,0.00235783,0.00002353,0.00216441
-2.86043022,0.00381650,0.00000004,0.00046327,0.00005389,0.00056511,0.00180725,0.00001802,0.00166550
-2.85442721,0.00291177,0.00000003,0.00035435,0.00004107,0.00043050,0.00137588,0.00001371,0.00127253
-2.84842421,0.00220605,0.00000002,0.00026910,0.00003109,0.00032572,0.00104036,0.00001036,0.00096541
-2.84242121,0.00165972,0.00000001,0.00020289,0.00002337,0.00024475,0.00078129,0.00000777,0.00072721
-2.83641821,0.00123995,0.00000001,0.00015187,0.00001745,0.00018264,0.00058271,0.00000579,0.00054390
-2.83041521,0.00091986,0.00000001,0.00011287,0.00001294,0.00013535,0.00043162,0.00000429,0.00040391
-2.82441221,0.00067761,0.00000000,0.00008328,0.00000952,0.00009961,0.00031750,0.00000315,0.00029782
-2.81840920,0.00049565,0.00000000,0.00006101,0.00000696,0.00007280,0.00023194,0.00000230,0.00021804
-2.81240620,0.00036002,0.00000000,0.00004437,0.00000505,0.00005284,0.00016827,0.00000167,0.00015850
-2.80640320,0.00025967,0.00000000,0.00003204,0.00000364,0.00003809,0.00012124,0.00000120,0.00011441
-2.80040020,0.00018601,0.00000000,0.00002298,0.00000261,0.00002727,0.00008676,0.00000086,0.00008201
-2.79439720,0.00013237,0.00000000,0.00001636,0.00000185,0.00001940,0.00006169,0.00000061,0.00005840
-2.78839420,0.00009363,0.00000000,0.00001157,0.00000131,0.00001373,0.00004361,0.00000043,0.00004134
-2.78239120,0.00006591,0.00000000,0.00000813,0.00000092,0.00000969,0.00003069,0.00000030,0.00002913
-2.77638819,0.00004631,0.00000000,0.00000569,0.00000064,0.00000684,0.00002157,0.00000021,0.00002050
-2.77038519,0.00003269,0.00000000,0.00000397,0.00000044,0.00000489,0.00001524,0.00000014,0.00001451
-2.76438219,0.00002348,0.00000000,0.00000278,0.00000030,0.00000361,0.00001099,0.00000010,0.00001049
-2.75837919,0.00001761,0.00000000,0.00000198,0.00000021,0.00000284,0.00000829,0.00000007,0.00000796
-2.75237619,0.00001436,0.00000000,0.00000148,0.00000014,0.00000251,0.00000683,0.00000005,0.00000663
-2.74637319,0.00001333,0.00000000,0.00000120,0.00000009,0.00000258,0.00000641,0.00000003,0.00000635
-2.74037019,0.00001441,0.00000000,0.00000112,0.00000006,0.00000307,0.00000699,0.00000002,0.00000710
-2.73436718,0.00001776,0.00000000,0.00000122,0.00000004,0.00000404,0.00000863,0.00000001,0.00000901
-2.72836418,0.00002381,0.00000000,0.00000151,0.00000003,0.00000564,0.00001154,0.00000001,0.00001234
-2.72236118,0.00003335,0.00000001,0.00000205,0.00000002,0.00000807,0.00001608,0.00000001,0.00001755
-2.71635818,0.00004756,0.00000001,0.00000291,0.00000001,0.00001166,0.00002277,0.00000000,0.00002533
-2.71035518,0.00006817,0.00000001,0.00000419,0.00000001,0.00001684,0.00003238,0.00000000,0.00003669
-2.70435218,0.00009755,0.00000002,0.00000605,0.00000000,0.00002424,0.00004597,0.00000000,0.00005301
-2.69834917,0.00013899,0.00000002,0.00000873,0.00000000,0.00003470,0.00006497,0.00000000,0.00007622
-2.69234617,0.00019690,0.00000003,0.00001254,0.00000000,0.00004938,0.00009129,0.00000000,0.00010893
-2.68634317,0.00027718,0.00000005,0.00001790,0.00000000,0.00006980,0.00012745,0.00000000,0.00015468
-2.68034017,0.00038766,0.00000006,0.00002539,0.00000000,0.00009802,0.00017676,0.00000000,0.00021819
-2.67433717,0.00053855,0.00000009,0.00003576,0.00000000,0.00013671,0.00024351,0.00000000,0.00030570
-2.66833417,0.00074318,0.00000012,0.00005002,0.00000000,0.00018941,0.00033322,0.00000000,0.00042539
-2.66233117,0.00101868,0.00000016,0.00006949,0.00000000,0.00026063,0.00045289,0.00000000,0.00058791
-2.65632816,0.00138691,0.00000021,0.00009587,0.00000001,0.00035622,0.00061139,0.00000000,0.00080697
-2.65032516,0.00187558,0.00000028,0.00013135,0.00000001,0.00048357,0.00081981,0.00000000,0.00110011
-2.64432216,0.00251940,0.00000036,0.00017872,0.00000002,0.00065202,0.00109189,0.00000000,0.00148950
-2.63831916,0.00336150,0.00000048,0.00024148,0.00000003,0.00087321,0.00144451,0.00000000,0.00200294
-2.63231616,0.00445498,0.00000062,0.00032401,0.00000004,0.00116153,0.00189819,0.00000001,0.00267498
-2.62631316,0.00586460,0.00000079,0.00043175,0.00000006,0.00153462,0.00247768,0.00000001,0.00354812
-2.62031016,0.00766851,0.00000101,0.00057131,0.00000010,0.00201385,0.00321250,0.00000001,0.00467411
-2.61430715,0.00996015,0.00000128,0.00075075,0.00000015,0.00262488,0.00413751,0.00000002,0.00611539
-2.60830415,0.01285004,0.00000162,0.00097972,0.00000023,0.00339822,0.00529344,0.00000003,0.00794643
-2.60230115,0.01646753,0.00000202,0.00126966,0.00000034,0.00436969,0.00672740,0.00000005,0.01025516
-2.59629815,0.02096232,0.00000251,0.00163400,0.00000051,0.00558095,0.00849323,0.00000007,0.01314425
-2.59029515,0.02650569,0.00000309,0.00208833,0.00000077,0.00707984,0.01065178,0.00000011,0.01673212
-2.58429215,0.03329119,0.00000378,0.00265049,0.00000114,0.00892068,0.01327096,0.00000017,0.02115377
-2.57828914,0.04153481,0.00000459,0.00334069,0.00000168,0.01116429,0.01642562,0.00000024,0.02656108
-2.57228614,0.05147423,0.00000553,0.00418147,0.00000245,0.01387791,0.02019711,0.00000036,0.03312262
-2.56628314,0.06336723,0.00000662,0.00519764,0.00000356,0.01713473,0.02467256,0.00000052,0.04102269
-2.56028014,0.07748894,0.00000788,0.00641607,0.00000514,0.02101316,0.02994384,0.00000076,0.05045962
-2.55427714,0.09412785,0.00000930,0.00786536,0.00000736,0.02559573,0.03610613,0.00000108,0.06164308
-2.54827414,0.11358053,0.00001091,0.00957540,0.00001047,0.03096756,0.04325617,0.00000155,0.07479026
-2.54227114,0.13614496,0.00001270,0.01157675,0.00001480,0.03721445,0.05149015,0.00000219,0.09012112
-2.53626813,0.16211255,0.00001469,0.01389985,0.00002076,0.04442053,0.06090133,0.00000308,0.10785229
-2.53026513,0.19175894,0.00001687,0.01657415,0.00002892,0.05266549,0.07157743,0.00000431,0.12819003
-2.52426213,0.22533378,0.00001926,0.01962700,0.00004000,0.06202152,0.08359792,0.00000598,0.15132213
-2.51825913,0.26304982,0.00002184,0.02308250,0.00005496,0.07254994,0.09703132,0.00000824,0.17740895
-2.51225613,0.30507167,0.00002460,0.02696026,0.00007498,0.08429767,0.11193270,0.00001128,0.20657397
-2.50625313,0.35150475,0.00002755,0.03127405,0.00010160,0.09729371,0.12834152,0.00001533,0.23889411
-2.50025013,0.40238505,0.00003067,0.03603060,0.00013670,0.11154572,0.14628008,0.00002069,0.27439016
-2.49424712,0.45767026,0.00003396,0.04122833,0.00018266,0.12703695,0.16575272,0.00002774,0.31301793
-2.48824412,0.51723299,0.00003740,0.04685633,0.00024239,0.14372370,0.18674601,0.00003693,0.35466057
-2.48224112,0.58085673,0.00004100,0.05289356,0.00031941,0.16153349,0.20923013,0.00004883,0.39912255
-2.47623812,0.64823524,0.00004475,0.05930826,0.00041800,0.18036413,0.23316150,0.00006413,0.44612586
-2.47023512,0.71897566,0.00004867,0.06605781,0.00054324,0.20008395,0.25848688,0.00008363,0.49530893
-2.46423212,0.79260609,0.00005277,0.07308899,0.00070110,0.22053314,0.28514882,0.00010833,0.54622862
-2.45822911,0.86858739,0.00005710,0.08033863,0.00089859,0.24152647,0.31309256,0.00013936,0.59836555
-2.45222611,0.94632947,0.00006171,0.08773479,0.00114373,0.26285734,0.34227398,0.00017804,0.65113298
-2.44622311,1.02521165,0.00006667,0.09519842,0.00144568,0.28430305,0.37266865,0.00022590,0.70388910
-2.44022011,1.10460642,0.00007208,0.10264538,0.00181470,0.30563122,0.40428124,0.00028467,0.75595263
-2.43421711,1.18390580,0.00007806,0.10998892,0.00226216,0.32660724,0.43715511,0.00035626,0.80662118
-2.42821411,1.26254918,0.00008475,0.11714240,0.00280043,0.34700227,0.47138134,0.00044280,0.85519182
-2.42221111,1.34005121,0.00009235,0.12402218,0.00344280,0.36660161,0.50710658,0.00054660,0.90098310
-2.41620810,1.41602819,0.00010105,0.13055061,0.00420322,0.38521298,0.54453906,0.00067010,0.94335759
-2.41020510,1.49022147,0.00011109,0.13665888,0.00509610,0.40267430,0.58395207,0.00081588,0.98174381
-2.40420210,1.56251609,0.00012271,0.14228962,0.00613590,0.41886046,0.62568418,0.00098657,1.01565667
-2.39819910,1.63295317,0.00013619,0.14739918,0.00733674,0.43368881,0.67013566,0.00118480,1.04471524
-2.39219610,1.70173489,0.00015181,0.15195924,0.00871187,0.44712280,0.71776071,0.00141310,1.06865692
-2.38619310,1.76922075,0.00016986,0.15595798,0.01027316,0.45917364,0.76905505,0.00167386,1.08734716
-2.38019010,1.83591481,0.00019062,0.15940033,0.01203041,0.46989966,0.82453898,0.00196915,1.10078420
-2.37418709,1.90244356,0.00021435,0.16230757,0.01399074,0.47940332,0.88473599,0.00230066,1.10909831
-2.36818409,1.96952492,0.00024130,0.16471610,0.01615787,0.48782592,0.95014736,0.00266956,1.11254546
-2.36218109,2.03792919,0.00027164,0.16667550,0.01853151,0.49534005,1.02122352,0.00307640,1.11149569
-2.35617809,2.10843347,0.00030552,0.16824588,0.02110671,0.50214034,1.09833319,0.00352094,1.10641652
-2.35017509,2.18177147,0.00034301,0.16949473,0.02387331,0.50843262,1.18173150,0.00400211,1.09785223
-2.34417209,2.25858101,0.00038409,0.17049330,0.02681558,0.51442217,1.27152844,0.00451786,1.08639993
-2.33816908,2.33935185,0.00042865,0.17131287,0.02991189,0.52030176,1.36765953,0.00506511,1.07268365
-2.33216608,2.42437664,0.00047649,0.17202089,0.03313464,0.52623976,1.46985993,0.00563973,1.05732755
-2.32616308,2.51370775,0.00052729,0.17267737,0.03645038,0.53236942,1.57764407,0.00623649,1.04092979
-2.32016008,2.60712265,0.00058060,0.17333155,0.03982016,0.53877950,1.69029190,0.00684911,1.02403814
-2.31415708,2.70410007,0.00063591,0.17401925,0.04320009,0.54550711,1.80684340,0.00747033,1.00712860
-2.30815408,2.80380892,0.00069255,0.17476070,0.04654217,0.55253295,1.92610218,0.00809200,0.99058804
-2.30215108,2.90511110,0.00074978,0.17555939,0.04979534,0.55977947,2.04664884,0.00870528,0.97470150
-2.29614807,3.00657886,0.00080677,0.17640160,0.05290667,0.56711195,2.16686428,0.00930079,0.95964497
-2.29014507,3.10652656,0.00086264,0.17725691,0.05582277,0.57434255,2.28496274,0.00986884,0.94548345
-2.28414207,3.20305588,0.00091644,0.17807954,0.05849131,0.58123721,2.39903364,0.01039972,0.93217459
-2.27813907,3.29411284,0.00096723,0.17881043,0.06086251,0.58752494,2.50709109,0.01088391,0.91957739
-2.27213607,3.37755439,0.00101404,0.17938009,0.06289070,0.59290927,2.60712929,0.01131244,0.90746532
-2.26613307,3.45122171,0.00105599,0.17971188,0.06453582,0.59708100,2.69718181,0.01167708,0.89554312
-2.26013007,3.51301699,0.00109222,0.17972563,0.06576467,0.59973195,2.77538226,0.01197066,0.88346627
-2.25412706,3.56098027,0.00112198,0.17934156,0.06655205,0.60056867,2.84002400,0.01218731,0.87086208
-2.24812406,3.59336279,0.00114464,0.17848399,0.06688163,0.59932571,2.88961630,0.01232259,0.85735119
-2.24212106,3.60869366,0.00115970,0.17708501,0.06674649,0.59577768,2.92293442,0.01237371,0.84256852
-2.23611806,3.60583667,0.00116683,0.17508765,0.06614940,0.58974953,2.93906157,0.01233960,0.82618258
-2.23011506,3.58403482,0.00116585,0.17244859,0.06510267,0.58112462,2.93742077,0.01222093,0.80791233
-2.22411206,3.54294065,0.00115676,0.16914023,0.06362778,0.56985018,2.91779527,0.01202012,0.78754082
-2.21810905,3.48263117,0.00113973,0.16515203,0.06175462,0.55594009,2.88033669,0.01174124,0.76492524
-2.21210605,3.40360701,0.00111512,0.16049112,0.05952049,0.53947476,2.82556051,0.01138986,0.74000294
-2.20610305,3.30677599,0.00108340,0.15518214,0.05696884,0.52059834,2.75432927,0.01097291,0.71279357
-2.20010005,3.19342234,0.00104521,0.14926641,0.05414794,0.49951344,2.66782437,0.01049839,0.68339729
-2.19409705,3.06516319,0.00100131,0.14280037,0.05110926,0.47647367,2.56750769,0.00997517,0.65198947
-2.18809405,2.92389453,0.00095252,0.13585362,0.04790603,0.45177453,2.45507494,0.00941268,0.61881244
-2.18209105,2.77172945,0.00089974,0.12850636,0.04459162,0.42574302,2.33240293,0.00882067,0.58416469
-2.17608804,2.61093134,0.00084393,0.12084667,0.04121815,0.39872660,2.20149280,0.00820886,0.54838842
-2.17008504,2.44384517,0.00078601,0.11296756,0.03783515,0.37108195,2.06441190,0.00758678,0.51185596
-2.16408204,2.27282972,0.00072693,0.10496406,0.03448847,0.34316409,1.92323653,0.00696343,0.47495591
-2.15807904,2.10019335,0.00066756,0.09693031,0.03121932,0.31531624,1.77999768,0.00634716,0.43807948
-2.15207604,1.92813570,0.00060873,0.08895696,0.02806363,0.28786084,1.63663179,0.00574546,0.40160785
-2.14607304,1.75869727,0.00055118,0.08112887,0.02505155,0.26109199,1.49493806,0.00516486,0.36590076
-2.14007004,1.59371816,0.00049556,0.07352309,0.02220729,0.23526951,1.35654344,0.00461084,0.33128693
-2.13406703,1.43480694,0.00044241,0.06620743,0.01954908,0.21061474,1.22287610,0.00408778,0.29805646
-2.12806403,1.28331987,0.00039219,0.05923932,0.01708939,0.18730803,1.09514765,0.00359898,0.26645530
-2.12206103,1.14035055,0.00034522,0.05266525,0.01483529,0.16548795,0.97434409,0.00314670,0.23668190
-2.11605803,1.00672907,0.00030173,0.04652053,0.01278894,0.14525191,0.86122486,0.00273220,0.20888593
-2.11005503,0.88302998,0.00026187,0.04082954,0.01094817,0.12665821,0.75632939,0.00235588,0.18316876
-2.10405203,0.76958774,0.00022567,0.03560624,0.00930715,0.10972908,0.65999004,0.00201731,0.15958576
-2.09804902,0.66651817,0.00019310,0.03085507,0.00785706,0.09445462,0.57235018,0.00171542,0.13814975
-2.09204602,0.57374441,0.00016407,0.02657191,0.00658674,0.08079729,0.49338629,0.00144860,0.11883566
-2.08604302,0.49102591,0.00013842,0.02274537,0.00548339,0.06869671,0.42293262,0.00121479,0.10158576
-2.08004002,0.41798885,0.00011596,0.01935802,0.00453309,0.05807455,0.36070721,0.00101165,0.08631544
-2.07403702,0.35415670,0.00009646,0.01638771,0.00372140,0.04883933,0.30633821,0.00083663,0.07291903
-2.06803402,0.29897979,0.00007967,0.01380887,0.00303379,0.04089091,0.25938922,0.00068708,0.06127549
-2.06203102,0.25186277,0.00006534,0.01159369,0.00245601,0.03412462,0.21938307,0.00056034,0.05125385
-2.05602801,0.21218926,0.00005321,0.00971323,0.00197443,0.02843480,0.18582315,0.00045381,0.04271808
-2.05002501,0.17934321,0.00004302,0.00813835,0.00157623,0.02371786,0.15821190,0.00036497,0.03553137
-2.04402201,0.15272643,0.00003454,0.00684057,0.00124957,0.01987467,0.13606599,0.00029148,0.02955977
-2.03801901,0.13177230,0.00002754,0.00579263,0.00098371,0.01681237,0.11892823,0.00023117,0.02467502
-2.03201601,0.11595563,0.00002180,0.00496903,0.00076903,0.01444566,0.10637598,0.00018206,0.02075676
-2.02601301,0.10479876,0.00001713,0.00434631,0.00059700,0.01269752,0.09802631,0.00014239,0.01769402
-2.02001001,0.09787419,0.00001337,0.00390326,0.00046023,0.01149940,0.09353796,0.00011058,0.01538603
-2.01400700,0.09480412,0.00001036,0.00362090,0.00035232,0.01079110,0.09261064,0.00008528,0.01374253
-2.00800400,0.09525734,0.00000797,0.00348248,0.00026784,0.01052025,0.09498169,0.00006531,0.01268359
-2.00200100,0.09894379,0.00000609,0.00347325,0.00020219,0.01064150,0.10042085,0.00004967,0.01213898
-1.99599800,0.10560747,0.00000462,0.00358024,0.00015157,0.01111551,0.10872328,0.00003751,0.01204725
-1.98999500,0.11501807,0.00000348,0.00379198,0.00011283,0.01190789,0.11970152,0.00002813,0.01235468
-1.98399200,0.12696190,0.00000260,0.00409812,0.00008341,0.01298790,0.13317677,0.00002095,0.01301391
-1.97798899,0.14123257,0.00000193,0.00448915,0.00006123,0.01432732,0.14896990,0.00001549,0.01398268
-1.97198599,0.15762195,0.00000143,0.00495600,0.00004463,0.01589924,0.16689281,0.00001137,0.01522246
-1.96598299,0.17591184,0.00000104,0.00548978,0.00003231,0.01767698,0.18674051,0.00000829,0.01669725
-1.95997999,0.19586679,0.00000076,0.00608143,0.00002323,0.01963318,0.20828432,0.00000600,0.01837237
-1.95397699,0.21722834,0.00000055,0.00672154,0.00001658,0.02173905,0.23126662,0.00000432,0.02021357
-1.94797399,0.23971122,0.00000039,0.00740017,0.00001175,0.02396377,0.25539743,0.00000308,0.02218625
-1.94197099,0.26300140,0.00000028,0.00810673,0.00000827,0.02627421,0.28035309,0.00000219,0.02425491
-1.93596798,0.28675649,0.00000020,0.00882996,0.00000578,0.02863486,0.30577715,0.00000154,0.02638292
-1.92996498,0.31060821,0.00000014,0.00955795,0.00000401,0.03100793,0.33128355,0.00000108,0.02853243
-1.92396198,0.33416716,0.00000010,0.01027830,0.00000277,0.03335381,0.35646210,0.00000075,0.03066459
-1.91795898,0.35702949,0.00000007,0.01097824,0.00000189,0.03563162,0.38088592,0.00000051,0.03273997
-1.91195598,0.37878538,0.00000005,0.01164493,0.00000129,0.03780007,0.40412076,0.00000035,0.03471920
-1.90595298,0.39902882,0.00000003,0.01226567,0.00000087,0.03981834,0.42573571,0.00000024,0.03656370
-1.89994997,0.41736839,0.00000002,0.01282831,0.00000058,0.04164715,0.44531480,0.00000016,0.03823659
-1.89394697,0.43343843,0.00000001,0.01332148,0.00000039,0.04324987,0.46246911,0.00000011,0.03970361
-1.88794397,0.44691008,0.00000001,0.01373500,0.00000026,0.04459357,0.47684866,0.00000007,0.04093409
-1.88194097,0.45750167,0.00000001,0.01406017,0.00000017,0.04565006,0.48815356,0.00000005,0.04190181
-1.87593797,0.46498792,0.00000000,0.01429000,0.00000011,0.04639682,0.49614391,0.00000003,0.04258585
-1.86993497,0.46920744,0.00000000,0.01441952,0.00000007,0.04681770,0.50064786,0.00000002,0.04297122
-1.86393197,0.47006824,0.00000000,0.01444586,0.00000005,0.04690350,0.50156745,0.00000001,0.04304934
-1.85792896,0.46755074,0.00000000,0.01436843,0.00000003,0.04665225,0.49888200,0.00000001,0.04281832
-1.85192596,0.46170841,0.00000000,0.01418884,0.00000002,0.04606927,0.49264865,0.00000001,0.04228298
-1.84592296,0.45266571,0.00000000,0.01391092,0.00000001,0.04516698,0.48300029,0.00000000,0.04145465
-1.83991996,0.44061360,0.00000000,0.01354052,0.00000001,0.04396441,0.47014074,0.00000000,0.04035081
-1.83391696,0.42580280,0.00000000,0.01308536,0.00000000,0.04248659,0.45433755,0.00000000,0.03899437
-1.82791396,0.40853506,0.00000000,0.01255469,0.00000000,0.04076361,0.43591272,0.00000000,0.03741297
-1.82191096,0.38915289,0.00000000,0.01195905,0.00000000,0.03882966,0.41523173,0.00000000,0.03563795
-1.81590795,0.36802833,0.00000000,0.01130987,0.00000000,0.03672186,0.39269156,0.00000000,0.03370338
-1.80990495,0.34555108,0.00000000,0.01061912,0.00000000,0.03447909,0.36870804,0.00000000,0.03164494
-1.80390195,0.32211673,0.00000000,0.00989896,0.00000000,0.03214081,0.34370326,0.00000000,0.02949886
-1.79789895,0.29811531,0.00000000,0.00916137,0.00000000,0.02974595,0.31809342,0.00000000,0.02730085
-1.79189595,0.27392096,0.00000000,0.00841785,0.00000000,0.02733184,0.29227770,0.00000000,0.02508517
-1.78589295,0.24988272,0.00000000,0.00767913,0.00000000,0.02493331,0.26662855,0.00000000,0.02288380
-1.77988994,0.22631698,0.00000000,0.00695494,0.00000000,0.02258193,0.24148357,0.00000000,0.02072569
-1.77388694,0.20350169,0.00000000,0.00625380,0.00000000,0.02030542,0.21713933,0.00000000,0.01863631
-1.76788394,0.18167237,0.00000000,0.00558296,0.00000000,0.01812729,0.19384712,0.00000000,0.01663722
-1.76188094,0.16101995,0.00000000,0.00494830,0.00000000,0.01606659,0.17181068,0.00000000,0.01474591
-1.75587794,0.14169041,0.00000000,0.00435428,0.00000000,0.01413789,0.15118578,0.00000000,0.01297575
-1.74987494,0.12378590,0.00000000,0.00380406,0.00000000,0.01235138,0.13208141,0.00000000,0.01133608
-1.74387194,0.10736726,0.00000000,0.00329950,0.00000000,0.01071312,0.11456248,0.00000000,0.00983250
-1.73786893,0.09245758,0.00000000,0.00284131,0.00000000,0.00922544,0.09865363,0.00000000,0.00846709
-1.73186593,0.07904660,0.00000000,0.00242918,0.00000001,0.00788729,0.08434390,0.00000000,0.00723894
-1.72586293,0.06709556,0.00000000,0.00206191,0.00000001,0.00669481,0.07159197,0.00000000,0.00614449
-1.71985993,0.05654243,0.00000000,0.00173760,0.00000002,0.00564181,0.06033161,0.00000000,0.00517805
-1.71385693,0.04730698,0.00000000,0.00145379,0.00000003,0.00472030,0.05047723,0.00000000,0.00433228
-1.70785393,0.03929580,0.00000000,0.00120760,0.00000005,0.00392094,0.04192917,0.00000001,0.00359863
-1.70185093,0.03240690,0.00000000,0.00099590,0.00000008,0.00323356,0.03457859,0.00000001,0.00296776
-1.69584792,0.02653381,0.00000000,0.00081542,0.00000013,0.00264753,0.02831188,0.00000001,0.00242991
-1.68984492,0.02156917,0.00000000,0.00066286,0.00000020,0.00215215,0.02301447,0.00000002,0.00197525
-1.68384192,0.01740767,0.00000000,0.00053498,0.00000031,0.00173690,0.01857399,0.00000004,0.00159414
-1.67783892,0.01394840,0.00000000,0.00042869,0.00000048,0.00139171,0.01488275,0.00000006,0.00127734
-1.67183592,0.01109661,0.00000000,0.00034107,0.00000074,0.00110712,0.01183963,0.00000009,0.00101616
-1.66583292,0.00876497,0.00000000,0.00026946,0.00000113,0.00087441,0.00935141,0.00000013,0.00080261
-1.65982991,0.00687429,0.00000001,0.00021141,0.00000171,0.00068567,0.00733353,0.00000020,0.00062942
-1.65382691,0.00535384,0.00000001,0.00016476,0.00000258,0.00053383,0.00571046,0.00000031,0.00049013
-1.64782391,0.00414142,0.00000002,0.00012762,0.00000387,0.00041267,0.00441571,0.00000046,0.00037901
-1.64182091,0.00318304,0.00000002,0.00009833,0.00000575,0.00031676,0.00339152,0.00000068,0.00029112
-1.63581791,0.00243254,0.00000003,0.00007551,0.00000848,0.00024148,0.00258844,0.00000100,0.00022221
-1.62981491,0.00185101,0.00000005,0.00005800,0.00001242,0.00018288,0.00196463,0.00000147,0.00016870
-1.62381191,0.00140617,0.00000007,0.00004483,0.00001807,0.00013766,0.00148523,0.00000213,0.00012759
-1.61780890,0.00107173,0.00000011,0.00003527,0.00002609,0.00010312,0.00112164,0.00000308,0.00009644
-1.61180590,0.00082679,0.00000015,0.00002876,0.00003740,0.00007702,0.00085078,0.00000442,0.00007327
-1.60580290,0.00065528,0.00000021,0.00002491,0.00005323,0.00005759,0.00065448,0.00000629,0.00005653
