energy_ev,total_up,Au_p_up,Au_d_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-3.17858929,1.64072475,0.11227278,0.60171553,0.37148216,0.76070240,0.01047635,0.03742938,0.01083350,0.11559037
-3.17258629,1.61836189,0.10607778,0.58600629,0.36170099,0.76457913,0.01038072,0.03663667,0.00988745,0.11504865
-3.16658329,1.60204777,0.10017323,0.57235641,0.35289983,0.77184001,0.01037881,0.03605187,0.00901585,0.11554232
-3.16058029,1.59252583,0.09459345,0.56102490,0.34531553,0.78284902,0.01047433,0.03567824,0.00821562,0.11711987
-3.15457729,1.59044551,0.08937078,0.55223814,0.33917639,0.79791737,0.01067042,0.03551583,0.00748362,0.11982010
-3.14857429,1.59632926,0.08453425,0.54617929,0.33469284,0.81728620,0.01096942,0.03556112,0.00681674,0.12366909
-3.14257129,1.61054226,0.08010835,0.54297852,0.33204827,0.84111058,0.01137266,0.03580689,0.00621190,0.12867733
-3.13656828,1.63326619,0.07611187,0.54270435,0.33139079,0.86944585,0.01188027,0.03624208,0.00566609,0.13483701
-3.13056528,1.66447834,0.07255700,0.54535687,0.33282582,0.90223669,0.01249096,0.03685182,0.00517633,0.14211953
-3.12456228,1.70393743,0.06944866,0.55086294,0.33641019,0.93930978,0.01320184,0.03761773,0.00473973,0.15047362
-3.11855928,1.75117683,0.06678422,0.55907388,0.34214768,0.98037022,0.01400825,0.03851820,0.00435341,0.15982391
-3.11255628,1.80550588,0.06455345,0.56976586,0.34998630,1.02500227,0.01490362,0.03952902,0.00401452,0.17007030
-3.10655328,1.86601965,0.06273887,0.58264304,0.35981744,1.07267450,0.01587939,0.04062407,0.00372026,0.18108810
-3.10055028,1.93161706,0.06131644,0.59734357,0.37147690,1.12274932,0.01692503,0.04177621,0.00346788,0.19272900
-3.09454727,2.00102716,0.06025651,0.61344826,0.38474780,1.17449695,0.01802801,0.04295826,0.00325471,0.20482309
-3.08854427,2.07284278,0.05952505,0.63049174,0.39936532,1.22711332,0.01917399,0.04414416,0.00307824,0.21718173
-3.08254127,2.14556063,0.05908507,0.64797574,0.41502326,1.27974168,0.02034698,0.04531006,0.00293612,0.22960134
-3.07653827,2.21762672,0.05889818,0.66538413,0.43138200,1.33149722,0.02152960,0.04643556,0.00282629,0.24186804
-3.07053527,2.28748554,0.05892627,0.68219913,0.44807797,1.38149395,0.02270349,0.04750483,0.00274699,0.25376304
-3.06453227,2.35363133,0.05913309,0.69791809,0.46473403,1.42887313,0.02384965,0.04850769,0.00269690,0.26506848
-3.05852926,2.41465964,0.05948586,0.71207039,0.48097078,1.47283212,0.02494899,0.04944057,0.00267519,0.27557372
-3.05252626,2.46931730,0.05995674,0.72423350,0.49641812,1.51265272,0.02598286,0.05030724,0.00268156,0.28508167
-3.04652326,2.51654873,0.06052409,0.73404794,0.51072688,1.54772794,0.02693357,0.05111941,0.00271632,0.29341509
-3.04052026,2.55553689,0.06117346,0.74123025,0.52358014,1.57758594,0.02778501,0.05189698,0.00278043,0.30042232
-3.03451726,2.58573695,0.06189836,0.74558352,0.53470353,1.60191032,0.02852323,0.05266803,0.00287551,0.30598253
-3.02851426,2.60690113,0.06270068,0.74700509,0.54387452,1.62055552,0.02913698,0.05346854,0.00300381,0.31000989
-3.02251126,2.61909359,0.06359077,0.74549103,0.55092992,1.63355675,0.02961817,0.05434173,0.00316821,0.31245679
-3.01650825,2.62269429,0.06458710,0.74113708,0.55577155,1.64113358,0.02996235,0.05533704,0.00337212,0.31331560
-3.01050525,2.61839144,0.06571569,0.73413621,0.55836959,1.64368693,0.03016899,0.05650889,0.00361942,0.31261914
-3.00450225,2.60716245,0.06700909,0.72477260,0.55876359,1.64178925,0.03024170,0.05791503,0.00391431,0.31043971
-2.99849925,2.59024398,0.06850504,0.71341246,0.55706093,1.63616802,0.03018837,0.05961466,0.00426118,0.30688657
-2.99249625,2.56909196,0.07024498,0.70049194,0.55343280,1.62768314,0.03002105,0.06166642,0.00466447,0.30210224
-2.98649325,2.54533307,0.07227218,0.68650264,0.54810792,1.61729892,0.02975585,0.06412608,0.00512846,0.29625752
-2.98049025,2.52070973,0.07462984,0.67197534,0.54136405,1.60605179,0.02941262,0.06704428,0.00565710,0.28954555
-2.97448724,2.49702062,0.07735907,0.65746255,0.53351788,1.59501508,0.02901455,0.07046423,0.00625384,0.28217530
-2.96848424,2.47605944,0.08049692,0.64352065,0.52491357,1.58526234,0.02858761,0.07441950,0.00692144,0.27436449
-2.96248124,2.45955459,0.08407448,0.63069231,0.51591057,1.57783101,0.02816004,0.07893207,0.00766184,0.26633260
-2.95647824,2.44911227,0.08811522,0.61948995,0.50687121,1.57368797,0.02776161,0.08401061,0.00847601,0.25829410
-2.95047524,2.44616581,0.09263361,0.61038082,0.49814865,1.57369872,0.02742300,0.08964918,0.00936386,0.25045216
-2.94447224,2.45193326,0.09763408,0.60377426,0.49007576,1.57860165,0.02717505,0.09582645,0.01032424,0.24299333
-2.93846923,2.46738533,0.10311050,0.60001176,0.48295537,1.58898868,0.02704810,0.10250536,0.01135486,0.23608318
-2.93246623,2.49322489,0.10904599,0.59935984,0.47705231,1.60529319,0.02707133,0.10963350,0.01245241,0.22986316
-2.92646323,2.52987891,0.11541340,0.60200617,0.47258762,1.62778570,0.02727215,0.11714399,0.01361263,0.22444883
-2.92046023,2.57750283,0.12217616,0.60805880,0.46973499,1.65657763,0.02767566,0.12495706,0.01483044,0.21992934
-2.91445723,2.63599689,0.12928965,0.61754846,0.46861954,1.69163245,0.02830416,0.13298216,0.01610014,0.21636824
-2.90845423,2.70503311,0.13670303,0.63043342,0.46931890,1.73278378,0.02917672,0.14112067,0.01741564,0.21380541
-2.90245123,2.78409113,0.14436126,0.64660678,0.47186623,1.77975901,0.03030887,0.14926890,0.01877065,0.21225994
-2.89644822,2.87250057,0.15220756,0.66590544,0.47625507,1.83220700,0.03171225,0.15732153,0.02015894,0.21173377
-2.89044522,2.96948725,0.16018579,0.68812021,0.48244544,1.88972805,0.03339443,0.16517519,0.02157456,0.21221581
-2.88444222,3.07422033,0.16824293,0.71300650,0.49037078,1.95190423,0.03535864,0.17273196,0.02301199,0.21368621
-2.87843922,3.18585759,0.17633140,0.74029490,0.49994530,2.01832813,0.03760364,0.17990285,0.02446636,0.21612063
-2.87243622,3.30358598,0.18441106,0.76970101,0.51107122,2.08862812,0.04012354,0.18661085,0.02593347,0.21949401
-2.86643322,3.42665509,0.19245085,0.80093409,0.52364547,2.16248864,0.04290768,0.19279356,0.02740983,0.22378399
-2.86043022,3.55440165,0.20043000,0.83370414,0.53756547,2.23966415,0.04594050,0.19840516,0.02889263,0.22897331
-2.85442721,3.68626376,0.20833860,0.86772692,0.55273380,2.31998592,0.04920148,0.20341773,0.03037959,0.23505154
-2.84842421,3.82178420,0.21617759,0.90272714,0.56906150,2.40336128,0.05266510,0.20782173,0.03186875,0.24201570
-2.84242121,3.96060304,0.22395822,0.93843940,0.58647002,2.48976546,0.05630081,0.21162564,0.03335825,0.24986992
-2.83641821,4.10244038,0.23170081,0.97460740,0.60489183,2.57922672,0.06007321,0.21485481,0.03484600,0.25862422
-2.83041521,4.24707077,0.23943309,1.01098159,0.62426989,2.67180574,0.06394216,0.21754955,0.03632940,0.26829237
-2.82441221,4.39429137,0.24718797,1.04731557,0.64455617,2.76757081,0.06786317,0.21976257,0.03780495,0.27888912
-2.81840920,4.54388637,0.25500108,1.08336190,0.66570954,2.86657056,0.07178784,0.22155584,0.03926801,0.29042688
-2.81240620,4.69559036,0.26290799,1.11886779,0.68769335,2.96880597,0.07566449,0.22299710,0.04071255,0.30291208
-2.80640320,4.84905349,0.27094140,1.15357120,0.71047290,3.07420375,0.07943893,0.22415620,0.04213094,0.31634153
-2.80040020,5.00381078,0.27912834,1.18719784,0.73401324,3.18259276,0.08305547,0.22510141,0.04351392,0.33069872
-2.79439720,5.15925818,0.28748755,1.21945956,0.75827734,3.29368494,0.08645798,0.22589592,0.04485059,0.34595065
-2.78839420,5.31463683,0.29602718,1.25005442,0.78322486,3.40706217,0.08959116,0.22659473,0.04612861,0.36204498
-2.78239120,5.46902698,0.30474288,1.27866864,0.80881151,3.52216972,0.09240184,0.22724200,0.04733444,0.37890792
-2.77638819,5.62135183,0.31361644,1.30498049,0.83498903,3.63831662,0.09484040,0.22786912,0.04845371,0.39644286
-2.77038519,5.77039145,0.32261495,1.32866596,0.86170552,3.75468312,0.09686208,0.22849343,0.04947174,0.41452980
-2.76438219,5.91480567,0.33169063,1.34940611,0.88890606,3.87033443,0.09842836,0.22911774,0.05037408,0.43302569
-2.75837919,6.05316489,0.34078135,1.36689556,0.91653338,3.98424009,0.09950807,0.22973066,0.05114710,0.45176561
-2.75237619,6.18398685,0.34981171,1.38085179,0.94452820,4.09529783,0.10007844,0.23030757,0.05177862,0.47056480
-2.74637319,6.30577743,0.35869483,1.39102468,0.97282922,4.20236047,0.10012588,0.23081235,0.05225849,0.48922143
-2.74037019,6.41707310,0.36733472,1.39720568,1.00137234,4.30426460,0.09964639,0.23119956,0.05257916,0.50752007
-2.73436718,6.51648306,0.37562911,1.39923615,1.03008925,4.39985962,0.09864585,0.23141712,0.05273610,0.52523573
-2.72836418,6.60272891,0.38347277,1.39701442,1.05890509,4.48803587,0.09713979,0.23140917,0.05272817,0.54213838
-2.72236118,6.67468013,0.39076106,1.39050093,1.08773557,4.56775078,0.09515299,0.23111905,0.05255777,0.55799768
-2.71635818,6.73138411,0.39739377,1.37972147,1.11648340,4.63805227,0.09271870,0.23049233,0.05223097,0.57258804
-2.71035518,6.77208963,0.40327890,1.36476808,1.14503458,4.69809874,0.08987758,0.22947947,0.05175733,0.58569359
-2.70435218,6.79626358,0.40833634,1.34579768,1.17325468,4.74717539,0.08667648,0.22803834,0.05114967,0.59711312
-2.69834917,6.80360048,0.41250135,1.32302844,1.20098572,4.78470681,0.08316700,0.22613621,0.05042370,0.60666474
-2.69234617,6.79402541,0.41572754,1.29673423,1.22804373,4.81026588,0.07940394,0.22375126,0.04959745,0.61419020
-2.68634317,6.76769080,0.41798925,1.26723720,1.25421775,4.82357934,0.07544376,0.22087363,0.04869071,0.61955872
-2.68034017,6.72496777,0.41928331,1.23489911,1.27927029,4.82453027,0.07134302,0.21750581,0.04772433,0.62267021
-2.67433717,6.66643308,0.41962988,1.20011164,1.30293955,4.81315790,0.06715694,0.21366256,0.04671954,0.62345783
-2.66833417,6.59285243,0.41907240,1.16328626,1.32494364,4.78965498,0.06293812,0.20937032,0.04569725,0.62188972
-2.66233117,6.50516103,0.41767662,1.12484392,1.34498657,4.75436304,0.05873539,0.20466614,0.04467736,0.61797002
-2.65632816,6.40444216,0.41552863,1.08520520,1.36276599,4.70776563,0.05459295,0.19959630,0.04367823,0.61173890
-2.65032516,6.29190424,0.41273198,1.04478098,1.37798221,4.65047961,0.05054971,0.19421455,0.04271612,0.60327182
-2.64432216,6.16885691,0.40940398,1.00396424,1.39034829,4.58324446,0.04663886,0.18858026,0.04180482,0.59267790
-2.63831916,6.03668637,0.40567135,0.96312286,1.39960042,4.50690940,0.04288774,0.18275638,0.04095536,0.58009744
-2.63231616,5.89683017,0.40166522,0.92259385,1.40550816,4.42241848,0.03931784,0.17680742,0.04017585,0.56569875
-2.62631316,5.75075164,0.39751600,0.88267890,1.40788391,4.33079320,0.03594506,0.17079747,0.03947143,0.54967426
-2.62031016,5.59991395,0.39334802,0.84364134,1.40659091,4.23311308,0.03278011,0.16478835,0.03884434,0.53223610
-2.61430715,5.44575416,0.38927439,0.80570436,1.40154946,4.13049393,0.02982902,0.15883794,0.03829408,0.51361122
-2.60830415,5.28965745,0.38539231,0.76905052,1.39274073,4.02406442,0.02709374,0.15299874,0.03781762,0.49403629
-2.60230115,5.13293187,0.38177888,0.73382230,1.38020810,3.91494137,0.02457283,0.14731669,0.03740975,0.47375238
-2.59629815,4.97678438,0.37848789,0.70012360,1.36405574,3.80420429,0.02226211,0.14183029,0.03706335,0.45299973
-2.59029515,4.82229864,0.37554746,0.66802214,1.34444465,3.69287030,0.02015532,0.13656998,0.03676983,0.43201270
-2.58429215,4.67041557,0.37295891,0.63755235,1.32158632,3.58187019,0.01824482,0.13155787,0.03651946,0.41101502
-2.57828914,4.52191740,0.37069672,0.60871896,1.29573435,3.47202678,0.01652211,0.12680766,0.03630174,0.39021558
-2.57228614,4.37741626,0.36870972,0.58150088,1.26717469,3.36403663,0.01497843,0.12232498,0.03610579,0.36980478
-2.56628314,4.23734796,0.36692339,0.55585546,1.23621495,3.25845623,0.01360518,0.11810787,0.03592067,0.34995161
-2.56028014,4.10197181,0.36524319,0.53172291,1.20317345,3.15569332,0.01239440,0.11414755,0.03573573,0.33080154
-2.55427714,3.97137683,0.36355886,0.50903093,1.16836876,3.05600424,0.01133908,0.11042935,0.03554088,0.31247520
-2.54827414,3.84549452,0.36174933,0.48769937,1.13211018,2.95949753,0.01043343,0.10693391,0.03532688,0.29506796
-2.54227114,3.72411816,0.35968822,0.46764482,1.09468975,2.86614389,0.00967322,0.10363838,0.03508564,0.27865033
-2.53626813,3.60692793,0.35724951,0.44878526,1.05637621,2.77579224,0.00905584,0.10051786,0.03481039,0.26326914
-2.53026513,3.49352109,0.35431331,0.43104434,1.01741101,2.68819113,0.00858057,0.09754677,0.03449601,0.24894943
-2.52426213,3.38344601,0.35077136,0.41435559,0.97800669,2.60301466,0.00824859,0.09470034,0.03413916,0.23569691
-2.51825913,3.27623841,0.34653211,0.39866607,0.93834732,2.51989147,0.00806308,0.09195596,0.03373851,0.22350093
-2.51225613,3.17145823,0.34152512,0.38393960,0.89859091,2.43843549,0.00802918,0.08929455,0.03329490,0.21233768
-2.50625313,3.06872519,0.33570463,0.37015935,0.85887350,2.35827676,0.00815396,0.08670172,0.03281149,0.20217359
-2.50025013,2.96775118,0.32905216,0.35732969,0.81931437,2.27909062,0.00844622,0.08416876,0.03229381,0.19296866
-2.49424712,2.86836780,0.32157808,0.34547712,0.78002189,2.20062384,0.00891636,0.08169349,0.03174983,0.18467963
-2.48824412,2.77054744,0.31332200,0.33465032,0.74109963,2.12271619,0.00957600,0.07928074,0.03118994,0.17726285
-2.48224112,2.67441669,0.30435210,0.32491914,0.70265209,2.04531630,0.01043760,0.07694266,0.03062683,0.17067661
-2.47623812,2.58026125,0.29476327,0.31637256,0.66478960,1.96849101,0.01151398,0.07469865,0.03007531,0.16488304
-2.47023512,2.48852192,0.28467442,0.30911557,0.62763214,1.89242773,0.01281770,0.07257505,0.02955208,0.15984931
-2.46423212,2.39978182,0.27422474,0.30326518,0.59131170,1.81742983,0.01436037,0.07060447,0.02907538,0.15554826
-2.45822911,2.31474538,0.26356934,0.29894545,0.55597309,1.74390527,0.01615191,0.06882489,0.02866455,0.15195840
-2.45222611,2.23421005,0.25287436,0.29628196,0.52177311,1.67234928,0.01819967,0.06727847,0.02833958,0.14906331
-2.44622311,2.15903238,0.24231166,0.29539565,0.48887830,1.60332211,0.02050764,0.06601016,0.02812056,0.14685056
-2.44022011,2.09008983,0.23205347,0.29639656,0.45746121,1.53742309,0.02307552,0.06506615,0.02802710,0.14531030
-2.43421711,2.02824058,0.22226708,0.29937752,0.42769574,1.47526250,0.02589800,0.06449217,0.02807778,0.14443344
-2.42821411,1.97428323,0.21310985,0.30440816,0.39975164,1.41743269,0.02896393,0.06433182,0.02828952,0.14420986
-2.42221111,1.92891827,0.20472459,0.31152961,0.37378867,1.36448012,0.03225581,0.06462486,0.02867712,0.14462647
-2.41620810,1.89271348,0.19723573,0.32074998,0.34995070,1.31687949,0.03574935,0.06540557,0.02925271,0.14566549
-2.41020510,1.86607464,0.19074602,0.33204098,0.32836021,1.27501153,0.03941327,0.06670136,0.03002539,0.14730293
-2.40420210,1.84922310,0.18533431,0.34533592,0.30911329,1.23914507,0.04320935,0.06853145,0.03100095,0.14950743
-2.39819910,1.84218094,0.18105396,0.36052905,0.29227572,1.20942441,0.04709279,0.07090589,0.03218162,0.15223951
-2.39219610,1.84476448,0.17793236,0.37747640,0.27787995,1.18586230,0.05101286,0.07382491,0.03356609,0.15545127
-2.38619310,1.85658615,0.17597115,0.39599820,0.26592348,1.16833854,0.05491378,0.07727845,0.03514946,0.15908655
-2.38019010,1.87706432,0.17514734,0.41588254,0.25636829,1.15660419,0.05873602,0.08124618,0.03692350,0.16308165
-2.37418709,1.90544061,0.17541510,0.43689039,0.24914173,1.15029075,0.06241767,0.08569775,0.03887684,0.16736632
-2.36818409,1.94080344,0.17670812,0.45876154,0.24413841,1.14892384,0.06589620,0.09059345,0.04099537,0.17186532
-2.36218109,1.98211674,0.17894246,0.48122130,0.24122321,1.15194030,0.06911020,0.09588508,0.04326266,0.17650012
-2.35617809,2.02825221,0.18201972,0.50398764,0.24023510,1.15870796,0.07200134,0.10151716,0.04566038,0.18119086
-2.35017509,2.07802376,0.18583040,0.52677839,0.24099168,1.16854694,0.07451621,0.10742837,0.04816884,0.18585846
-2.34417209,2.13022247,0.19025731,0.54931827,0.24329415,1.18075159,0.07660815,0.11355308,0.05076745,0.19042670
-2.33816908,2.18365077,0.19517895,0.57134542,0.24693247,1.19461199,0.07823885,0.11982313,0.05343519,0.19482423
-2.33216608,2.23715440,0.20047277,0.59261718,0.25169071,1.20943432,0.07937979,0.12616958,0.05615102,0.19898643
-2.32616308,2.28965118,0.20601818,0.61291492,0.25735206,1.22455927,0.08001327,0.13252456,0.05889432,0.20285698
-2.32016008,2.34015583,0.21169931,0.63204787,0.26370375,1.23937798,0.08013316,0.13882304,0.06164516,0.20638924
-2.31415708,2.38780001,0.21740758,0.64985582,0.27054131,1.25334509,0.07974517,0.14500454,0.06438465,0.20954719
-2.30815408,2.43184758,0.22304379,0.66621079,0.27767252,1.26598871,0.07886677,0.15101476,0.06709511,0.21230602
-2.30215108,2.47170484,0.22852013,0.68101758,0.28492050,1.27691718,0.07752668,0.15680700,0.06976032,0.21465245
-2.29614807,2.50692589,0.23376175,0.69421360,0.29212638,1.28582270,0.07576393,0.16234343,0.07236564,0.21658457
-2.29014507,2.53721359,0.23870812,0.70576791,0.29915110,1.29248196,0.07362659,0.16759616,0.07489816,0.21811145
-2.28414207,2.56241630,0.24331410,0.71567963,0.30587667,1.29675414,0.07117020,0.17254804,0.07734685,0.21925232
-2.27813907,2.58252118,0.24755076,0.72397614,0.31220673,1.29857648,0.06845601,0.17719318,0.07970261,0.22003563
-2.27213607,2.59764430,0.25140581,0.73071087,0.31806646,1.29795783,0.06554899,0.18153722,0.08195842,0.22049778
-2.26613307,2.60801827,0.25488385,0.73596102,0.32340209,1.29497061,0.06251584,0.18559723,0.08410934,0.22068171
-2.26013007,2.61397773,0.25800608,0.73982513,0.32817970,1.28974148,0.05942297,0.18940128,0.08615263,0.22063537
-2.25412706,2.61594304,0.26080969,0.74242065,0.33238380,1.28244120,0.05633458,0.19298765,0.08808770,0.22041003
-2.24812406,2.61440267,0.26334671,0.74388121,0.33601535,1.27327382,0.05331090,0.19640362,0.08991605,0.22005864
-2.24212106,2.60989428,0.26568233,0.74435389,0.33908963,1.26246585,0.05040665,0.19970391,0.09164113,0.21963404
-2.23611806,2.60298506,0.26789268,0.74399596,0.34163372,1.25025534,0.04766973,0.20294865,0.09326815,0.21918729
-2.23011506,2.59425121,0.27006196,0.74297137,0.34368391,1.23688140,0.04514020,0.20620110,0.09480366,0.21876592
-2.22411206,2.58425717,0.27227907,0.74144666,0.34528290,1.22257434,0.04284960,0.20952486,0.09625519,0.21841237
-2.21810905,2.57353469,0.27463368,0.73958635,0.34647698,1.20754658,0.04082057,0.21298101,0.09763061,0.21816241
-2.21210605,2.56256231,0.27721191,0.73754786,0.34731317,1.19198470,0.03906671,0.21662486,0.09893757,0.21804375
-2.20610305,2.55174575,0.28009172,0.73547587,0.34783644,1.17604266,0.03759279,0.22050280,0.10018269,0.21807479
-2.20010005,2.54139977,0.28333829,0.73349655,0.34808712,1.15983658,0.03639520,0.22464911,0.10137089,0.21826357
-2.19409705,2.53173241,0.28699939,0.73171162,0.34809842,1.14344101,0.03546258,0.22908298,0.10250456,0.21860700
-2.18809405,2.52283211,0.29110125,0.73019270,0.34789438,1.12688706,0.03477668,0.23380594,0.10358289,0.21909033
-2.18209105,2.51465876,0.29564500,0.72897626,0.34748804,1.11016226,0.03431331,0.23879976,0.10460129,0.21968698
-2.17608804,2.50703920,0.30060393,0.72805945,0.34688027,1.09321239,0.03404347,0.24402511,0.10555088,0.22035876
-2.17008504,2.49966792,0.30592191,0.72739730,0.34605894,1.07594508,0.03393445,0.24942094,0.10641830,0.22105644
-2.16408204,2.49211332,0.31151303,0.72690155,0.34499880,1.05823525,0.03395101,0.25490489,0.10718563,0.22172080
-2.15807904,2.48382975,0.31726263,0.72644130,0.34366195,1.03993209,0.03405661,0.26037458,0.10783067,0.22228408
-2.15207604,2.47417531,0.32302977,0.72584574,0.34199903,1.02086749,0.03421445,0.26570999,0.10832743,0.22267180
-2.14607304,2.46243502,0.32865116,0.72490905,0.33995092,1.00086544,0.03438862,0.27077681,0.10864693,0.22280504
-2.14007004,2.44784862,0.33394638,0.72339724,0.33745120,0.97975220,0.03454505,0.27543065,0.10875818,0.22260294
-2.13406703,2.42964222,0.33872430,0.72105689,0.33442907,0.95736680,0.03465243,0.27952202,0.10862946,0.22198548
-2.12806403,2.40706228,0.34279032,0.71762535,0.33081266,0.93357128,0.03468294,0.28290191,0.10822967,0.22087642
-2.12206103,2.37941086,0.34595430,0.71284212,0.32653276,0.90826053,0.03461288,0.28542766,0.10752981,0.21920621
-2.11605803,2.34608027,0.34803863,0.70646064,0.32152655,0.88137098,0.03442320,0.28696895,0.10650449,0.21691485
-2.11005503,2.30658572,0.34888622,0.69826024,0.31574144,0.85288802,0.03409980,0.28741362,0.10513334,0.21395454
-2.10405203,2.26059446,0.34836792,0.68805736,0.30913855,0.82285166,0.03363375,0.28667302,0.10340235,0.21029194
-2.09804902,2.20794988,0.34638908,0.67571572,0.30169592,0.79136028,0.03302128,0.28468665,0.10130495,0.20591010
-2.09204602,2.14868948,0.34289489,0.66115467,0.29341114,0.75857222,0.03226376,0.28142595,0.09884288,0.20080971
-2.08604302,2.08305588,0.33787427,0.64435555,0.28430322,0.72470522,0.03136738,0.27689690,0.09602673,0.19500990
-2.08004002,2.01150021,0.33136201,0.62536553,0.27441373,0.69003372,0.03034285,0.27114146,0.09287617,0.18854827
-2.07403702,1.93467773,0.32343928,0.60429881,0.26380703,0.65488402,0.02920491,0.26423770,0.08941980,0.18148039
-2.06803402,1.85343587,0.31423221,0.58133519,0.25256959,0.61962771,0.02797176,0.25629862,0.08569474,0.17387855
-2.06203102,1.76879519,0.30390883,0.55671595,0.24080846,0.58467335,0.02666449,0.24746977,0.08174578,0.16583000
-2.05602801,1.68192397,0.29267440,0.53073738,0.22864884,0.55045699,0.02530639,0.23792562,0.07762439,0.15743466
-2.05002501,1.59410765,0.28076534,0.50374227,0.21623098,0.51743157,0.02392228,0.22786509,0.07338740,0.14880237
-2.04402201,1.50671418,0.26844209,0.47610967,0.20370649,0.48605578,0.02253782,0.21750617,0.06909553,0.14004992
-2.03801901,1.42115667,0.25598111,0.44824349,0.19123411,0.45678253,0.02117885,0.20708000,0.06481185,0.13129776
-2.03201601,1.33885477,0.24366645,0.42056044,0.17897534,0.43004748,0.01987081,0.19682452,0.06060012,0.12266677
-2.02601301,1.26119591,0.23178111,0.39347778,0.16708987,0.40625783,0.01863816,0.18697810,0.05652318,0.11427499
-2.02001001,1.18949791,0.22059860,0.36740140,0.15573117,0.38578169,0.01750387,0.17777307,0.05264140,0.10623456
-2.01400700,1.12497376,0.21037487,0.34271455,0.14504221,0.36893817,0.01648906,0.16942966,0.04901121,0.09864894
-2.00800400,1.06869980,0.20134103,0.31976778,0.13515171,0.35598851,0.01561264,0.16215026,0.04568379,0.09161038
-2.00200100,1.02158780,0.19369696,0.29887025,0.12617078,0.34712830,0.01489109,0.15611429,0.04270394,0.08519789
-1.99599800,0.98436184,0.18760594,0.28028259,0.11819015,0.34248101,0.01433830,0.15147376,0.04010913,0.07947560
-1.98999500,0.95754004,0.18319059,0.26421155,0.11127818,0.34209298,0.01396550,0.14834951,0.03792872,0.07449158
-1.98399200,0.94142187,0.18053004,0.25080639,0.10547938,0.34592995,0.01378128,0.14682838,0.03618344,0.07027721
-1.97798899,0.93608071,0.17965849,0.24015709,0.10081380,0.35387528,0.01379159,0.14696112,0.03488500,0.06684689
-1.97198599,0.94136221,0.18056499,0.23229414,0.09727700,0.36573002,0.01399992,0.14876125,0.03403596,0.06419825
-1.96598299,0.95688789,0.18319466,0.22719001,0.09484074,0.38121488,0.01440743,0.15220473,0.03362971,0.06231286
-1.95997999,0.98206435,0.18745100,0.22476192,0.09345425,0.39997415,0.01501312,0.15723057,0.03365074,0.06115711
-1.95397699,1.01609743,0.19319940,0.22487595,0.09304608,0.42158176,0.01581404,0.16374221,0.03407495,0.06068363
-1.94797399,1.05801137,0.20027163,0.22735215,0.09352639,0.44554929,0.01680548,0.17160974,0.03487022,0.06083283
-1.94197099,1.10667241,0.20847117,0.23197045,0.09478972,0.47133601,0.01798116,0.18067298,0.03599713,0.06153481
-1.93596798,1.16081638,0.21757924,0.23847737,0.09671801,0.49836076,0.01933341,0.19074515,0.03740978,0.06271134
-1.92996498,1.21907977,0.22736133,0.24659310,0.09918393,0.52601546,0.02085331,0.20161737,0.03905683,0.06427806
-1.92396198,1.28003347,0.23757400,0.25601890,0.10205431,0.55367995,0.02253082,0.21306356,0.04088264,0.06614674
-1.91795898,1.34221851,0.24797178,0.26644466,0.10519369,0.58073779,0.02435482,0.22484595,0.04282854,0.06822757
-1.91195598,1.40418272,0.25831399,0.27755634,0.10846781,0.60659255,0.02631317,0.23672093,0.04483420,0.07043149
-1.90595298,1.46451747,0.26837113,0.28904328,0.11174697,0.63068413,0.02839274,0.24844498,0.04683911,0.07267239
-1.89994997,1.52189337,0.27793086,0.30060504,0.11490927,0.65250441,0.03057937,0.25978082,0.04878408,0.07486919
-1.89394697,1.57509386,0.28680317,0.31195780,0.11784344,0.67161194,0.03285782,0.27050330,0.05061275,0.07694788
-1.88794397,1.62304565,0.29482480,0.32284010,0.12045142,0.68764486,0.03521177,0.28040508,0.05227310,0.07884315
-1.88194097,1.66484510,0.30186259,0.33301777,0.12265046,0.70033167,0.03762377,0.28930172,0.05371880,0.08049991
-1.87593797,1.69977957,0.30781588,0.34228808,0.12437475,0.70949946,0.04007523,0.29703621,0.05491056,0.08187443
-1.86993497,1.72734322,0.31261783,0.35048291,0.12557652,0.71507923,0.04254648,0.30348268,0.05581713,0.08293519
-1.86393197,1.74724661,0.31623565,0.35747098,0.12622657,0.71710802,0.04501688,0.30854915,0.05641623,0.08366336
-1.85792896,1.75941999,0.31866986,0.36315911,0.12631436,0.71572791,0.04746497,0.31217926,0.05669510,0.08405286
-1.85192596,1.76401013,0.31995265,0.36749247,0.12584742,0.71118174,0.04986876,0.31435298,0.05665081,0.08411014
-1.84592296,1.76137088,0.32014547,0.37045391,0.12485036,0.70380588,0.05220604,0.31508615,0.05629025,0.08385350
-1.83991996,1.75204802,0.31933591,0.37206242,0.12336343,0.69402017,0.05445484,0.31442899,0.05562977,0.08331215
-1.83391696,1.73675876,0.31763415,0.37237082,0.12144059,0.68231545,0.05659391,0.31246360,0.05469454,0.08252491
-1.82791396,1.71636691,0.31516902,0.37146268,0.11914741,0.66923908,0.05860327,0.30930054,0.05351758,0.08153865
-1.82191096,1.69185431,0.31208384,0.36944870,0.11655861,0.65537901,0.06046480,0.30507465,0.05213854,0.08040655
-1.81590795,1.66428964,0.30853224,0.36646259,0.11375554,0.64134671,0.06216283,0.29994024,0.05060228,0.07918614
