energy_ev,total_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up,Sn_p_up,Sn_d_up
-4.30115058,6.41709883,1.49099247,6.11557407,0.02814123,0.21063395,0.31037453,0.00581453
-4.29514757,6.24476382,1.41628822,5.96830187,0.02716058,0.19458436,0.29699384,0.00571692
-4.28914457,6.08425489,1.34177155,5.83263485,0.02612593,0.17906671,0.28343547,0.00562326
-4.28314157,5.93628606,1.26815104,5.70905294,0.02504589,0.16421192,0.26982469,0.00553273
-4.27713857,5.80126053,1.19608549,5.59774938,0.02393011,0.15012617,0.25628278,0.00544441
-4.27113557,5.67931031,1.12617767,5.49867213,0.02278918,0.13689123,0.24292618,0.00535728
-4.26513257,5.57033832,1.05896920,5.41156709,0.02163441,0.12456558,0.22986551,0.00527032
-4.25912956,5.47406082,0.99493675,5.33602094,0.02047774,0.11318603,0.21720453,0.00518256
-4.25312656,5.39004809,0.93448936,5.27150151,0.01933145,0.10276987,0.20503926,0.00509314
-4.24712356,5.31776182,0.87796713,5.21739426,0.01820802,0.09331725,0.19345694,0.00500135
-4.24112056,5.25658801,0.82564128,5.17303375,0.01711996,0.08481384,0.18253516,0.00490665
-4.23511756,5.20586483,0.77771552,5.13772958,0.01607955,0.07723349,0.17234113,0.00480870
-4.22911456,5.16490517,0.73432888,5.11078654,0.01509881,0.07054098,0.16293107,0.00470736
-4.22311156,5.13301401,0.69555992,5.09151935,0.01418930,0.06469455,0.15434989,0.00460269
-4.21710855,5.10950119,0.66143220,5.07926249,0.01336209,0.05964836,0.14663109,0.00449493
-4.21110555,5.09369026,0.63192090,5.07337596,0.01262770,0.05535468,0.13979698,0.00438451
-4.20510255,5.08492424,0.60696037,5.07324791,0.01199609,0.05176584,0.13385921,0.00427198
-4.19909955,5.08256921,0.58645231,5.07829516,0.01147666,0.04883580,0.12881954,0.00415801
-4.19309655,5.08601666,0.57027434,5.08796259,0.01107825,0.04652155,0.12467089,0.00404337
-4.18709355,5.09468511,0.55828843,5.10172220,0.01080921,0.04478405,0.12139857,0.00392887
-4.18109055,5.10802196,0.55034896,5.11907250,0.01067736,0.04358891,0.11898166,0.00381536
-4.17508754,5.12550550,0.54630997,5.13953878,0.01068996,0.04290673,0.11739438,0.00370369
-4.16908454,5.14664760,0.54603118,5.16267445,0.01085373,0.04271313,0.11660748,0.00359468
-4.16308154,5.17099690,0.54938262,5.18806336,0.01117468,0.04298852,0.11658951,0.00348912
-4.15707854,5.19814219,0.55624741,5.21532311,0.01165804,0.04371760,0.11730783,0.00338777
-4.15107554,5.22771588,0.56652274,5.24410884,0.01230808,0.04488859,0.11872942,0.00329130
-4.14507254,5.25939676,0.58011891,5.27411700,0.01312785,0.04649231,0.12082140,0.00320032
-4.13906953,5.29291188,0.59695636,5.30508870,0.01411900,0.04852114,0.12355112,0.00311537
-4.13306653,5.32803688,0.61696108,5.33681191,0.01528145,0.05096782,0.12688605,0.00303693
-4.12706353,5.36459437,0.64005846,5.36912211,0.01661317,0.05382424,0.13079322,0.00296539
-4.12106053,5.40245005,0.66616591,5.40190082,0.01810986,0.05708019,0.13523850,0.00290106
-4.11505753,5.44150645,0.69518489,5.43507182,0.01976473,0.06072219,0.14018557,0.00284417
-4.10905453,5.48169409,0.72699244,5.46859474,0.02156830,0.06473244,0.14559482,0.00279489
-4.10305153,5.52296031,0.76143313,5.50245614,0.02350822,0.06908784,0.15142218,0.00275329
-4.09704852,5.56525608,0.79831152,5.53665809,0.02556925,0.07375927,0.15761800,0.00271935
-4.09104552,5.60852100,0.83738587,5.57120474,0.02773322,0.07871106,0.16412607,0.00269298
-4.08504252,5.65266742,0.87836344,5.60608717,0.02997916,0.08390068,0.17088284,0.00267398
-4.07903952,5.69756400,0.92089765,5.64126722,0.03228347,0.08927876,0.17781703,0.00266205
-4.07303652,5.74301969,0.96458751,5.67666113,0.03462026,0.09478931,0.18484951,0.00265681
-4.06703352,5.78876886,1.00897938,5.71212349,0.03696168,0.10037025,0.19189366,0.00265775
-4.06103052,5.83445838,1.05357112,5.74743263,0.03927841,0.10595422,0.19885610,0.00266428
-4.05502751,5.87963747,1.09781864,5.78227815,0.04154021,0.11146957,0.20563793,0.00267571
-4.04902451,5.92375102,1.14114466,5.81625136,0.04371646,0.11684160,0.21213624,0.00269125
-4.04302151,5.96613697,1.18294931,5.84883947,0.04577682,0.12199400,0.21824612,0.00271004
-4.03701851,6.00602831,1.22262242,5.87942408,0.04769184,0.12685036,0.22386280,0.00273115
-4.03101551,6.04256001,1.25955686,5.90728440,0.04943359,0.13133576,0.22888407,0.00275360
-4.02501251,6.07478091,1.29316266,5.93160556,0.05097626,0.13537852,0.23321279,0.00277637
-4.01900950,6.10167061,1.32288118,5.95149198,0.05229669,0.13891172,0.23675941,0.00279846
-4.01300650,6.12216096,1.34819901,5.96598562,0.05337490,0.14187487,0.23944432,0.00281884
-4.00700350,6.13516159,1.36866100,5.97408879,0.05419446,0.14421527,0.24120009,0.00283654
-4.00100050,6.13958881,1.38388186,5.97479063,0.05474285,0.14588938,0.24197334,0.00285064
-3.99499750,6.13439669,1.39355616,5.96709660,0.05501170,0.14686382,0.24172634,0.00286032
-3.98899450,6.11860936,1.39746608,5.95005961,0.05499689,0.14711628,0.24043804,0.00286481
-3.98299150,6.09135319,1.39548691,5.92281185,0.05469862,0.14663608,0.23810477,0.00286350
-3.97698849,6.05188744,1.38758989,5.88459564,0.05412136,0.14542447,0.23474034,0.00285586
-3.97098549,5.99963217,1.37384254,5.83479224,0.05327367,0.14349466,0.23037575,0.00284153
-3.96498249,5.93419208,1.35440638,5.77294711,0.05216800,0.14087154,0.22505825,0.00282025
-3.95897949,5.85537525,1.32953210,5.69879061,0.05082035,0.13759112,0.21885014,0.00279190
-3.95297649,5.76320580,1.29955267,5.61225301,0.04924991,0.13369970,0.21182708,0.00275651
-3.94697349,5.65793001,1.26487431,5.51347326,0.04747862,0.12925286,0.20407604,0.00271419
-3.94097049,5.54001545,1.22596605,5.40280105,0.04553065,0.12431414,0.19569310,0.00266518
-3.93496748,5.41014330,1.18334798,5.28079205,0.04343197,0.11895364,0.18678099,0.00260983
-3.92896448,5.26919412,1.13757889,5.14819670,0.04120973,0.11324650,0.17744662,0.00254852
-3.92296148,5.11822787,1.08924346,5.00594309,0.03889173,0.10727120,0.16779856,0.00248175
-3.91695848,4.95845899,1.03893977,4.85511482,0.03650594,0.10110798,0.15794464,0.00241004
-3.91095548,4.79122779,0.98726717,4.69692482,0.03407989,0.09483719,0.14798974,0.00233393
-3.90495248,4.61796945,0.93481510,4.53268653,0.03164023,0.08853770,0.13803374,0.00225403
-3.89894947,4.44018183,0.88215314,4.36378365,0.02921228,0.08228550,0.12816980,0.00217092
-3.89294647,4.25939362,0.82982230,4.19163974,0.02681957,0.07615238,0.11848293,0.00208521
-3.88694347,4.07713388,0.77832795,4.01768892,0.02448357,0.07020485,0.10904894,0.00199750
-3.88094047,3.89490412,0.72813433,3.84334876,0.02222336,0.06450320,0.09993369,0.00190837
-3.87493747,3.71415374,0.67966064,3.66999621,0.02005543,0.05910085,0.09119269,0.00181841
-3.86893447,3.53625955,0.63327870,3.49894723,0.01799356,0.05404393,0.08287104,0.00172816
-3.86293147,3.36250959,0.58931204,3.33144049,0.01604878,0.04937105,0.07500368,0.00163819
-3.85692846,3.19409159,0.54803632,3.16862545,0.01422932,0.04511330,0.06761584,0.00154902
-3.85092546,3.03208584,0.50968082,3.01155463,0.01254075,0.04129459,0.06072376,0.00146115
-3.84492246,2.87746236,0.47443098,2.86117992,0.01098611,0.03793198,0.05433554,0.00137506
-3.83891946,2.73108176,0.44243162,2.71835256,0.00956608,0.03503636,0.04845217,0.00129121
-3.83291646,2.59369950,0.41379082,2.58382631,0.00827924,0.03261320,0.04306850,0.00121004
-3.82691346,2.46597273,0.38858419,2.45826308,0.00712236,0.03066345,0.03817443,0.00113193
-3.82091046,2.34846924,0.36685945,2.34224067,0.00609064,0.02918447,0.03375593,0.00105724
-3.81490745,2.24167771,0.34864113,2.23626171,0.00517805,0.02817106,0.02979611,0.00098631
-3.80890445,2.14601867,0.33393527,2.14076334,0.00437764,0.02761655,0.02627620,0.00091941
-3.80290145,2.06185543,0.32273403,2.05612679,0.00368183,0.02751377,0.02317646,0.00085676
-3.79689845,1.98950445,0.31501999,1.98268649,0.00308267,0.02785608,0.02047692,0.00079856
-3.79089545,1.92924439,0.31077015,1.92073790,0.00257213,0.02863824,0.01815814,0.00074494
-3.78489245,1.88132335,0.30995936,1.87054361,0.00214234,0.02985727,0.01620177,0.00069599
-3.77888944,1.84596373,0.31256320,1.83233716,0.00178573,0.03151306,0.01459099,0.00065172
-3.77288644,1.82336427,0.31856003,1.80632419,0.00149530,0.03360888,0.01331092,0.00061214
-3.76688344,1.81369884,0.32793218,1.79268059,0.00126468,0.03615174,0.01234887,0.00057719
-3.76088044,1.81711183,0.34066621,1.79154735,0.00108827,0.03915243,0.01169450,0.00054675
-3.75487744,1.83371000,0.35675211,1.80302220,0.00096134,0.04262544,0.01133994,0.00052072
-3.74887444,1.86355087,0.37618139,1.82714800,0.00088004,0.04658858,0.01127974,0.00049891
-3.74287144,1.90662808,0.39894418,1.86389844,0.00084150,0.05106242,0.01151089,0.00048115
-3.73686843,1.96285411,0.42502530,1.91316139,0.00084377,0.05606943,0.01203258,0.00046723
-3.73086543,2.03204133,0.45439952,1.97472082,0.00088584,0.06163296,0.01284610,0.00045692
-3.72486243,2.11388217,0.48702616,2.04823829,0.00096764,0.06777597,0.01395447,0.00045001
-3.71885943,2.20792978,0.52284322,2.13323505,0.00108994,0.07451963,0.01536221,0.00044625
-3.71285643,2.31358031,0.56176147,2.22907614,0.00125435,0.08188176,0.01707490,0.00044539
-3.70685343,2.43005819,0.60365862,2.33495770,0.00146319,0.08987521,0.01909873,0.00044721
-3.70085043,2.55640573,0.64837410,2.44989876,0.00171946,0.09850615,0.02144002,0.00045145
-3.69484742,2.69147819,0.69570453,2.57273859,0.00202669,0.10777242,0.02410467,0.00045787
-3.68884442,2.83394518,0.74540042,2.70214056,0.00238883,0.11766192,0.02709754,0.00046621
-3.68284142,2.98229912,0.79716408,2.83660290,0.00281015,0.12815117,0.03042179,0.00047622
-3.67683842,3.13487103,0.85064914,2.97447676,0.00329503,0.13920398,0.03407824,0.00048766
-3.67083542,3.28985341,0.90546162,3.11399122,0.00384786,0.15077048,0.03806468,0.00050027
-3.66483242,3.44532982,0.96116263,3.25328464,0.00447282,0.16278632,0.04237516,0.00051379
-3.65882941,3.59931009,1.01727273,3.39044133,0.00517369,0.17517237,0.04699932,0.00052795
-3.65282641,3.74977002,1.07327767,3.52353222,0.00595371,0.18783462,0.05192182,0.00054250
-3.64682341,3.89469386,1.12863546,3.65065780,0.00681530,0.20066475,0.05712180,0.00055718
-3.64082041,4.03211799,1.18278455,3.76999160,0.00775996,0.21354091,0.06257242,0.00057174
-3.63481741,4.16017394,1.23515269,3.87982240,0.00878802,0.22632918,0.06824062,0.00058592
-3.62881441,4.27712905,1.28516651,3.97859325,0.00989849,0.23888533,0.07408702,0.00059948
-3.62281141,4.38142304,1.33226119,4.06493579,0.01108894,0.25105722,0.08006596,0.00061221
-3.61680840,4.47169942,1.37589031,4.13769851,0.01235536,0.26268743,0.08612584,0.00062388
-3.61080540,4.54683028,1.41553544,4.19596791,0.01369213,0.27361644,0.09220964,0.00063432
-3.60480240,4.60593422,1.45071524,4.23908189,0.01509195,0.28368598,0.09825568,0.00064335
-3.59879940,4.64838668,1.48099411,4.26663530,0.01654588,0.29274274,0.10419866,0.00065083
-3.59279640,4.67382303,1.50598998,4.27847765,0.01804343,0.30064208,0.10997081,0.00065665
-3.58679340,4.68213459,1.52538128,4.27470364,0.01957268,0.30725177,0.11550331,0.00066073
-3.58079040,4.67345827,1.53891290,4.25563732,0.02112047,0.31245564,0.12072781,0.00066300
-3.57478739,4.64816075,1.54640101,4.22181084,0.02267261,0.31615690,0.12557808,0.00066345
-3.56878439,4.60681806,1.54773669,4.17393919,0.02421417,0.31828107,0.12999161,0.00066207
-3.56278139,4.55019172,1.54288831,4.11289195,0.02572982,0.31877841,0.13391125,0.00065891
-3.55677839,4.47920248,1.53190237,4.03966353,0.02720409,0.31762568,0.13728674,0.00065402
-3.55077539,4.39490255,1.51490304,3.95534297,0.02862178,0.31482712,0.14007605,0.00064748
-3.54477239,4.29844745,1.49209009,3.86108425,0.02996825,0.31041473,0.14224647,0.00063939
-3.53876938,4.19106808,1.46373532,3.75807825,0.03122977,0.30444765,0.14377552,0.00062989
-3.53276638,4.07404388,1.43017746,3.64752685,0.03239381,0.29701078,0.14465145,0.00061910
-3.52676338,3.94867740,1.39181569,3.53061975,0.03344925,0.28821255,0.14487341,0.00060716
-3.52076038,3.81627097,1.34910180,3.40851439,0.03438662,0.27818211,0.14445132,0.00059423
-3.51475738,3.67810560,1.30253123,3.28231920,0.03519821,0.26706589,0.14340533,0.00058046
-3.50875438,3.53542252,1.25263327,3.15308012,0.03587815,0.25502368,0.14176503,0.00056599
-3.50275138,3.38940732,1.19996056,3.02177047,0.03642238,0.24222451,0.13956831,0.00055096
-3.49674837,3.24117705,1.14507839,2.88928391,0.03682867,0.22884238,0.13686003,0.00053550
-3.49074537,3.09177006,1.08855395,2.75643040,0.03709642,0.21505203,0.13369055,0.00051973
-3.48474237,2.94213881,1.03094606,2.62393485,0.03722658,0.20102492,0.13011408,0.00050375
-3.47873937,2.79314541,0.97279562,2.49243810,0.03722144,0.18692559,0.12618716,0.00048764
-3.47273637,2.64555988,0.91461702,2.36250007,0.03708440,0.17290841,0.12196703,0.00047148
-3.46673337,2.50006096,0.85689093,2.23460464,0.03681982,0.15911499,0.11751025,0.00045531
-3.46073037,2.35723915,0.80005862,2.10916592,0.03643279,0.14567212,0.11287140,0.00043916
-3.45472736,2.21760188,0.74451788,1.98653564,0.03592899,0.13269039,0.10810215,0.00042307
-3.44872436,2.08158036,0.69062077,1.86701123,0.03531452,0.12026343,0.10325041,0.00040704
-3.44272136,1.94953778,0.63867302,1.75084434,0.03459587,0.10846779,0.09835993,0.00039107
-3.43671836,1.82177858,0.58893526,1.63824947,0.03377979,0.09736338,0.09347010,0.00037517
-3.43071536,1.69855830,0.54162574,1.52941241,0.03287337,0.08699436,0.08861602,0.00035933
-3.42471236,1.58009375,0.49692454,1.42449825,0.03188402,0.07739051,0.08382890,0.00034357
-3.41870935,1.46657306,0.45497899,1.32365880,0.03081956,0.06856886,0.07913658,0.00032789
-3.41270635,1.35816538,0.41591002,1.22703923,0.02968832,0.06053559,0.07456432,0.00031232
-3.40670335,1.25502995,0.37981932,1.13478381,0.02849924,0.05328811,0.07013565,0.00029690
-3.40070035,1.15732431,0.34679689,1.04704075,0.02726196,0.04681711,0.06587330,0.00028169
-3.39469735,1.06521151,0.31692881,0.96396602,0.02598693,0.04110872,0.06180022,0.00026676
-3.38869435,0.97886620,0.29030484,0.88572627,0.02468548,0.03614652,0.05794050,0.00025223
-3.38269135,0.89847955,0.26702573,0.81250082,0.02336984,0.03191343,0.05432022,0.00023821
-3.37668834,0.82426285,0.24720974,0.74448274,0.02205316,0.02839347,0.05096825,0.00022486
-3.37068534,0.75644988,0.23099835,0.68187910,0.02074943,0.02557320,0.04791682,0.00021234
-3.36468234,0.69529789,0.21856060,0.62491041,0.01947345,0.02344300,0.04520198,0.00020085
-3.35867934,0.64108718,0.21009611,0.57380921,0.01824063,0.02199800,0.04286377,0.00019060
-3.35267634,0.59411916,0.20583620,0.52881778,0.01706688,0.02123869,0.04094623,0.00018182
-3.34667334,0.55471284,0.20604308,0.49018492,0.01596834,0.02117122,0.03949714,0.00017475
-3.34067034,0.52319955,0.21100682,0.45816172,0.01496121,0.02180728,0.03856747,0.00016966
-3.33466733,0.49991583,0.22103996,0.43299613,0.01406139,0.02316363,0.03821061,0.00016680
-3.32866433,0.48519431,0.23646945,0.41492635,0.01328427,0.02526127,0.03848128,0.00016645
-3.32266133,0.47935259,0.25762622,0.40417284,0.01264439,0.02812413,0.03943418,0.00016884
-3.31665833,0.48267994,0.28483201,0.40092893,0.01215512,0.03177748,0.04112238,0.00017425
-3.31065533,0.49542209,0.31838400,0.40535010,0.01182833,0.03624592,0.04359545,0.00018288
-3.30465233,0.51776415,0.35853725,0.41754194,0.01167408,0.04155112,0.04689738,0.00019495
-3.29864932,0.54981210,0.40548555,0.43754718,0.01170028,0.04770923,0.05106430,0.00021061
-3.29264632,0.59157334,0.45934126,0.46533189,0.01191236,0.05472826,0.05612208,0.00022999
-3.28664332,0.64293685,0.52011479,0.50077161,0.01231298,0.06260523,0.06208394,0.00025315
-3.28064032,0.70365404,0.58769478,0.54363773,0.01290174,0.07132352,0.06894803,0.00028009
-3.27463732,0.77332100,0.66182978,0.59358509,0.01367491,0.08085032,0.07669524,0.00031075
-3.26863432,0.85136346,0.74211266,0.65014135,0.01462528,0.09113444,0.08528718,0.00034496
-3.26263132,0.93702535,0.82796870,0.71269916,0.01574196,0.10210457,0.09466469,0.00038250
-3.25662831,1.02936234,0.91864853,0.78051184,0.01701034,0.11366813,0.10474674,0.00042303
-3.25062531,1.12724111,1.01322674,0.85269336,0.01841213,0.12571092,0.11543007,0.00046613
-3.24462231,1.22934547,1.11060704,0.92822330,0.01992545,0.13809749,0.12658949,0.00051131
-3.23861931,1.33418974,1.20953432,1.00595719,0.02152513,0.15067251,0.13807908,0.00055795
-3.23261631,1.44013983,1.30861406,1.08464251,0.02318298,0.16326302,0.14973415,0.00060540
-3.22661331,1.54544189,1.40633872,1.16294033,0.02486839,0.17568157,0.16137421,0.00065291
-3.22061031,1.64825809,1.50112075,1.23945212,0.02654885,0.18773031,0.17280662,0.00069968
-3.21460730,1.74670861,1.59133132,1.31275122,0.02819069,0.19920573,0.18383112,0.00074490
-3.20860430,1.83891862,1.67534342,1.38141795,0.02975988,0.20990404,0.19424489,0.00078774
-3.20260130,1.92306846,1.75157789,1.44407705,0.03122293,0.21962694,0.20384814,0.00082736
-3.19659830,1.99744528,1.81855049,1.49943611,0.03254773,0.22818752,0.21244985,0.00086298
-3.19059530,2.06049371,1.87491807,1.54632337,0.03370452,0.23541616,0.21987359,0.00089386
-3.18459230,2.11086367,1.91952172,1.58372316,0.03466672,0.24116595,0.22596305,0.00091935
-3.17858929,2.14745284,1.95142508,1.61080742,0.03541171,0.24531761,0.23058709,0.00093890
-3.17258629,2.16944196,1.96994584,1.62696185,0.03592158,0.24778357,0.23364408,0.00095207
-3.16658329,2.17632116,1.97467905,1.63180522,0.03618360,0.24851097,0.23506528,0.00095858
-3.16058029,2.16790606,1.96551101,1.62520116,0.03619063,0.24748352,0.23481711,0.00095827
-3.15457729,2.14434276,1.94262307,1.60726150,0.03594130,0.24472208,0.23290224,0.00095113
-3.14857429,2.10610146,1.90648513,1.57834122,0.03544001,0.24028397,0.22935937,0.00093731
-3.14257129,2.05395893,1.85783913,1.53902507,0.03469668,0.23426092,0.22426177,0.00091710
-3.13656828,1.98897071,1.79767339,1.49010646,0.03372639,0.22677597,0.21771466,0.00089091
-3.13056528,1.91243434,1.72718886,1.43255975,0.03254882,0.21797923,0.20985142,0.00085928
-3.12456228,1.82584529,1.64775909,1.36750707,0.03118751,0.20804291,0.20082904,0.00082284
-3.11855928,1.73084765,1.56088559,1.29618132,0.02966905,0.19715568,0.19082282,0.00078231
-3.11255628,1.62918183,1.46815067,1.21988688,0.02802219,0.18551680,0.18002070,0.00073846
-3.10655328,1.52263151,1.37116986,1.13995992,0.02627694,0.17333001,0.16861734,0.00069207
-3.10055028,1.41297212,1.27154580,1.05772978,0.02446363,0.16079781,0.15680839,0.00064396
-3.09454727,1.30192277,1.17082544,0.97448305,0.02261203,0.14811591,0.14478499,0.00059491
-3.08854427,1.19110346,1.07046212,0.89143157,0.02075059,0.13546850,0.13272884,0.00054566
-3.08254127,1.08199892,0.97178369,0.80968547,0.01890574,0.12302412,0.12080796,0.00049691
-3.07653827,0.97593002,0.87596753,0.73023187,0.01710132,0.11093248,0.10917323,0.00044929
-3.07053527,0.87403337,0.78402285,0.65391966,0.01535816,0.09932216,0.09795588,0.00040335
-3.06453227,0.77724909,0.69678045,0.58145049,0.01369381,0.08829930,0.08726583,0.00035953
-3.05852926,0.68631655,0.61488955,0.51337568,0.01212237,0.07794711,0.07719099,0.00031822
-3.05252626,0.60177750,0.53882117,0.45009864,0.01065455,0.06832631,0.06779734,0.00027969
-3.04652326,0.52398560,0.46887716,0.39188210,0.00929770,0.05947621,0.05912980,0.00024414
-3.04052026,0.45312135,0.40520405,0.33885931,0.00805609,0.05141643,0.05121377,0.00021168
-3.03451726,0.38921114,0.34781044,0.29104840,0.00693119,0.04414913,0.04405705,0.00018235
-3.02851426,0.33214931,0.29658702,0.24836887,0.00592199,0.03766151,0.03765227,0.00015615
-3.02251126,0.28172190,0.25132797,0.21065941,0.00502547,0.03192853,0.03197945,0.00013300
-3.01650825,0.23763105,0.21175298,0.17769615,0.00423696,0.02691570,0.02700873,0.00011280
-3.01050525,0.19951906,0.17752872,0.14921060,0.00355059,0.02258187,0.02270306,0.00009540
-3.00450225,0.16699128,0.14828944,0.12490678,0.00295968,0.01888180,0.01902078,0.00008067
-2.99849925,0.13963722,0.12365581,0.10447690,0.00245716,0.01576865,0.01591809,0.00006844
-2.99249625,0.11704942,0.10325181,0.08761541,0.00203589,0.01319612,0.01335122,0.00005856
-2.98649325,0.09883981,0.08671945,0.07403108,0.00168900,0.01112042,0.01127835,0.00005087
-2.98049025,0.08465334,0.07373112,0.06345706,0.00141018,0.00950184,0.00966127,0.00004526
-2.97448724,0.07417902,0.06399970,0.05565894,0.00119391,0.00830615,0.00846678,0.00004162
-2.96848424,0.06715829,0.05728646,0.05044078,0.00103566,0.00750561,0.00766771,0.00003986
-2.96248124,0.06339106,0.05340700,0.04764935,0.00093209,0.00707985,0.00724380,0.00003994
-2.95647824,0.06273939,0.05223534,0.04717658,0.00088119,0.00701640,0.00718226,0.00004183
-2.95047524,0.06512927,0.05370642,0.04896052,0.00088236,0.00731111,0.00747815,0.00004554
-2.94447224,0.07055047,0.05781720,0.05298490,0.00093657,0.00796828,0.00813455,0.00005112
-2.93846923,0.07905492,0.06462659,0.05927742,0.00104636,0.00900072,0.00916256,0.00005862
-2.93246623,0.09075353,0.07425414,0.06790701,0.00121595,0.01042958,0.01058114,0.00006814
-2.92646323,0.10581177,0.08687793,0.07898006,0.00145120,0.01228405,0.01241683,0.00007979
-2.92046023,0.12444407,0.10273132,0.09263579,0.00175967,0.01460090,0.01470327,0.00009369
-2.91445723,0.14690709,0.12209886,0.10904088,0.00215054,0.01742386,0.01748063,0.00010999
-2.90845423,0.17349205,0.14531122,0.12838339,0.00263454,0.02080284,0.02079492,0.00012882
-2.90245123,0.20451601,0.17273899,0.15086601,0.00322387,0.02479294,0.02469711,0.00015034
-2.89644822,0.24031236,0.20478544,0.17669885,0.00393200,0.02945331,0.02924214,0.00017468
-2.89044522,0.28122046,0.24187805,0.20609180,0.00477346,0.03484580,0.03448780,0.00020198
-2.88444222,0.32757461,0.28445873,0.23924646,0.00576357,0.04103333,0.04049343,0.00023234
-2.87843922,0.37969239,0.33297270,0.27634800,0.00691809,0.04807819,0.04731851,0.00026587
-2.87243622,0.43786268,0.38785606,0.31755688,0.00825282,0.05603998,0.05502110,0.00030262
-2.86643322,0.50233341,0.44952197,0.36300066,0.00978317,0.06497355,0.06365617,0.00034264
-2.86043022,0.57329938,0.51834569,0.41276618,0.01152359,0.07492661,0.07327388,0.00038593
-2.85442721,0.65089033,0.59464855,0.46689219,0.01348707,0.08593742,0.08391769,0.00043245
-2.84842421,0.73515972,0.67868123,0.52536264,0.01568451,0.09803227,0.09562257,0.00048214
-2.84242121,0.82607437,0.77060667,0.58810093,0.01812420,0.11122316,0.10841316,0.00053489
-2.83641821,0.92350545,0.87048310,0.65496526,0.02081116,0.12550543,0.12230197,0.00059056
-2.83041521,1.02722114,0.97824781,0.72574531,0.02374668,0.14085578,0.13728785,0.00064895
-2.82441221,1.13688125,1.09370224,0.80016038,0.02692779,0.15723045,0.15335447,0.00070984
-2.81840920,1.25203422,1.21649923,0.87785921,0.03034692,0.17456391,0.17046917,0.00077298
-2.81240620,1.37211677,1.34613312,0.95842157,0.03399160,0.19276806,0.18858213,0.00083808
-2.80640320,1.49645637,1.48193342,1.04136167,0.03784436,0.21173200,0.20762584,0.00090479
-2.80040020,1.62427676,1.62306294,1.12613345,0.04188272,0.23132256,0.22751505,0.00097279
-2.79439720,1.75470661,1.76852090,1.21213769,0.04607943,0.25138551,0.24814719,0.00104167
-2.78839420,1.88679120,1.91715147,1.29873089,0.05040281,0.27174765,0.26940317,0.00111104
-2.78239120,2.01950710,2.06765826,1.38523568,0.05481731,0.29221955,0.29114884,0.00118048
-2.77638819,2.15177946,2.21862466,1.47095261,0.05928423,0.31259918,0.31323677,0.00124954
-2.77038519,2.28250163,2.36853987,1.55517301,0.06376255,0.33267610,0.33550859,0.00131777
-2.76438219,2.41055649,2.51583027,1.63719255,0.06820989,0.35223630,0.35779763,0.00138473
-2.75837919,2.53483897,2.65889509,1.71632507,0.07258360,0.37106740,0.37993198,0.00144993
-2.75237619,2.65427888,2.79614554,1.79191631,0.07684183,0.38896406,0.40173770,0.00151294
-2.74637319,2.76786347,2.92604586,1.86335704,0.08094462,0.40573352,0.42304216,0.00157329
-2.74037019,2.87465872,3.04715471,1.93009502,0.08485494,0.42120076,0.44367747,0.00163056
-2.73436718,2.97382854,3.15816530,1.99164555,0.08853967,0.43521342,0.46348370,0.00168434
-2.72836418,3.06465128,3.25794221,2.04759997,0.09197033,0.44764591,0.48231192,0.00173424
-2.72236118,3.14653262,3.34555342,2.09763186,0.09512379,0.45840270,0.50002689,0.00177993
-2.71635818,3.21901447,3.42029561,2.14150071,0.09798264,0.46742058,0.51650933,0.00182110
-2.71035518,3.28177940,3.48171161,2.17905287,0.10053540,0.47466972,0.53165764,0.00185750
-2.70435218,3.33465045,3.52959890,2.21021967,0.10277648,0.48015349,0.54538909,0.00188891
-2.69834917,3.37758637,3.56400840,2.23501300,0.10470588,0.48390698,0.55764044,0.00191519
-2.69234617,3.41067257,3.58523374,2.25351835,0.10632869,0.48599433,0.56836789,0.00193625
-2.68634317,3.43410825,3.59379110,2.26588590,0.10765438,0.48650494,0.57754665,0.00195203
-2.68034017,3.44819047,3.59039083,2.27231997,0.10869596,0.48554870,0.58516983,0.00196255
-2.67433717,3.45329598,3.57590207,2.27306743,0.10946895,0.48325061,0.59124715,0.00196786
-2.66833417,3.44986190,3.55131223,2.26840582,0.10999044,0.47974490,0.59580325,0.00196806
-2.66233117,3.43836617,3.51768355,2.25863157,0.11027793,0.47516904,0.59887584,0.00196328
-2.65632816,3.41930901,3.47610883,2.24404925,0.11034844,0.46965794,0.60051391,0.00195370
-2.65032516,3.39319626,3.42766894,2.22496213,0.11021761,0.46333865,0.60077592,0.00193949
-2.64432216,3.36052543,3.37339418,2.20166475,0.10989894,0.45632578,0.59972825,0.00192086
-2.63831916,3.32177535,3.31423151,2.17443775,0.10940333,0.44871798,0.59744386,0.00189802
-2.63231616,3.27739961,3.25101934,2.14354516,0.10873875,0.44059554,0.59400135,0.00187119
-2.62631316,3.22782416,3.18447101,2.10923427,0.10791022,0.43201929,0.58948432,0.00184059
-2.62031016,3.17344893,3.11516763,2.07173787,0.10692000,0.42303084,0.58398110,0.00180645
-2.61430715,3.11465313,3.04356021,2.03127868,0.10576804,0.41365402,0.57758488,0.00176900
-2.60830415,3.05180377,2.96998074,1.98807550,0.10445263,0.40389756,0.57039400,0.00172847
-2.60230115,2.98526648,2.89466108,1.94235059,0.10297122,0.39375869,0.56251259,0.00168511
