energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up
-3.16058029,9.37943821,0.49562541,2.10567470,0.08604067,0.48528953,3.13076978,4.67973527,0.14808941,1.85151691
-3.15457729,9.42395842,0.48701317,2.07024142,0.08900444,0.47960689,3.14132742,4.77078995,0.14339342,1.84964724
-3.14857429,9.45162376,0.47665051,2.02756438,0.09167464,0.47199898,3.14035151,4.86307682,0.13832385,1.84000864
-3.14257129,9.46385968,0.46466914,1.97808137,0.09400751,0.46259435,3.12804341,4.95730392,0.13294050,1.82274709
-3.13656828,9.46244787,0.45122489,1.92238402,0.09596527,0.45155335,3.10481288,5.05418381,0.12730637,1.79815557
-3.13056528,9.44944570,0.43649414,1.86119288,0.09751686,0.43906318,3.07125845,5.15439649,0.12148598,1.76666111
-3.12456228,9.42710373,0.42066980,1.79533080,0.09863859,0.42533213,3.02814333,5.25855658,0.11554381,1.72880864
-3.11855928,9.39778469,0.40395696,1.72569537,0.09931461,0.41058349,2.97636810,5.36718599,0.10954285,1.68524251
-3.11255628,9.36388672,0.38656834,1.65323144,0.09953720,0.39504924,2.91694108,5.48069305,0.10354330,1.63668625
-3.10655328,9.32777328,0.36871960,1.57890440,0.09930687,0.37896379,2.85094780,5.59935858,0.09760142,1.58392147
-3.10055028,9.29171133,0.35062477,1.50367502,0.09863228,0.36255797,2.77952040,5.72332874,0.09176870,1.52776672
-3.09454727,9.25781882,0.33249191,1.42847643,0.09752996,0.34605356,2.70380823,5.85261413,0.08609107,1.46905685
-3.08854427,9.22802196,0.31451909,1.35419363,0.09602383,0.32965843,2.62495051,5.98709410,0.08060844,1.40862366
-3.08254127,9.20402201,0.29689086,1.28164611,0.09414458,0.31356251,2.54405163,6.12652505,0.07535437,1.34727840
-3.07653827,9.18727115,0.27977533,1.21157356,0.09192888,0.29793458,2.46215991,6.27055120,0.07035601,1.28579638
-3.07053527,9.17895626,0.26332193,1.14462506,0.08941849,0.28292010,2.38024997,6.41871642,0.06563413,1.22490423
-3.06453227,9.17998990,0.24765986,1.08135149,0.08665927,0.26863984,2.29920907,6.57047575,0.06120338,1.16526980
-3.05852926,9.19100699,0.23289730,1.02220137,0.08370008,0.25518954,2.21982733,6.72520560,0.05707268,1.10749482
-3.05252626,9.21236657,0.21912142,0.96751967,0.08059180,0.24264031,2.14279185,6.88221179,0.05324572,1.05211034
-3.04652326,9.24415767,0.20639900,0.91754966,0.07738615,0.23103983,2.06868430,7.04073529,0.04972159,0.99957469
-3.04052026,9.28620880,0.19477777,0.87243722,0.07413478,0.22041414,1.99798191,7.19995563,0.04649547,0.95027375
-3.03451726,9.33810105,0.18428824,0.83223753,0.07088827,0.21076997,1.93106131,7.35899278,0.04355937,0.90452328
-3.02851426,9.39918460,0.17494605,0.79692358,0.06769529,0.20209742,1.86820481,7.51690829,0.04090298,0.86257298
-3.02251126,9.46859920,0.16675455,0.76639625,0.06460190,0.19437290,1.80960877,7.67270708,0.03851446,0.82461174
-3.01650825,9.54529879,0.15970762,0.74049548,0.06165093,0.18756219,1.75539360,7.82534103,0.03638127,0.79077395
-3.01050525,9.62808078,0.15379258,0.71901218,0.05888155,0.18162352,1.70561481,7.97371598,0.03449098,0.76114628
-3.00450225,9.71562018,0.14899292,0.70170040,0.05632889,0.17651061,1.66027494,8.11670314,0.03283199,0.73577463
-2.99849925,9.80650859,0.14529095,0.68828949,0.05402389,0.17217543,1.61933564,8.25315580,0.03139429,0.71467102
-2.99249625,9.89929763,0.14267004,0.67849571,0.05199312,0.16857086,1.58272979,8.38193187,0.03017005,0.69781990
-2.98649325,9.99254609,0.14111655,0.67203316,0.05025884,0.16565294,1.55037305,8.50192206,0.02915411,0.68518391
-2.98049025,10.08486945,0.14062120,0.66862344,0.04883899,0.16338277,1.52217448,8.61208301,0.02834445,0.67670862
-2.97448724,10.17499009,0.14117997,0.66800404,0.04774729,0.16172809,1.49804603,8.71147420,0.02774241,0.67232627
-2.96848424,10.26178607,0.14279438,0.66993507,0.04699339,0.16066429,1.47791031,8.79929684,0.02735283,0.67195842
-2.96248124,10.34433610,0.14547125,0.67420420,0.04658295,0.16017508,1.46170655,8.87493242,0.02718404,0.67551733
-2.95647824,10.42195803,0.14922187,0.68062977,0.04651778,0.16025263,1.44939430,8.93797861,0.02724765,0.68290628
-2.95047524,10.49423862,0.15406064,0.68906190,0.04679591,0.16089718,1.44095487,8.98827980,0.02755818,0.69401878
-2.94447224,10.56105190,0.16000321,0.69938178,0.04741171,0.16211628,1.43639024,9.02594978,0.02813254,0.70873673
-2.93846923,10.62256459,0.16706428,0.71149918,0.04835589,0.16392345,1.43571948,9.05138434,0.02898934,0.72692788
-2.93246623,10.67922704,0.17525499,0.72534826,0.04961555,0.16633650,1.43897273,9.06526203,0.03014803,0.74844261
-2.92646323,10.73174927,0.18458023,0.74088207,0.05117422,0.16937541,1.44618303,9.06853190,0.03162794,0.77311027
-2.92046023,10.78106229,0.19503570,0.75806589,0.05301186,0.17305996,1.45737622,9.06238799,0.03344719,0.80073547
-2.91445723,10.82826607,0.20660514,0.77686981,0.05510493,0.17740710,1.47255935,9.04823093,0.03562155,0.83109437
-2.90845423,10.87456629,0.21925765,0.79726088,0.05742650,0.18242817,1.49170832,9.02761819,0.03816324,0.86393150
-2.90245123,10.92120292,0.23294542,0.81919529,0.05994634,0.18812625,1.51475522,9.00220510,0.04107977,0.89895712
-2.89644822,10.96937441,0.24760185,0.84261090,0.06263117,0.19449350,1.54157624,8.97367969,0.04437286,0.93584569
-2.89044522,11.02016210,0.26314035,0.86742062,0.06544495,0.20150893,1.57198092,8.94369500,0.04803737,0.97423551
-2.88444222,11.07445927,0.27945387,0.89350697,0.06834930,0.20913644,1.60570355,8.91380271,0.05206056,1.01372981
-2.87843922,11.13290991,0.29641531,0.92071821,0.07130398,0.21732363,1.64239746,8.88539237,0.05642145,1.05389961
-2.87243622,11.19586160,0.31387890,0.94886634,0.07426750,0.22600112,1.68163304,8.85964007,0.06109052,1.09428842
-2.86643322,11.26333646,0.33168263,0.97772721,0.07719787,0.23508279,1.72289991,8.83747032,0.06602968,1.13441878
-2.86043022,11.33502322,0.34965170,1.00704280,0.08005337,0.24446685,1.76561371,8.81953383,0.07119265,1.17380083
-2.85442721,11.41029230,0.36760299,1.03652588,0.08279345,0.25403782,1.80912780,8.80620331,0.07652562,1.21194270
-2.84842421,11.48823437,0.38535047,1.06586679,0.08537967,0.26366941,1.85274961,8.79758813,0.08196832,1.24836247
-2.84242121,11.56772131,0.40271139,1.09474216,0.08777667,0.27322820,1.89576147,8.79356734,0.08745546,1.28260152
-2.83641821,11.64748697,0.41951302,1.12282536,0.08995311,0.28257809,1.93744517,8.79383956,0.09291837,1.31423869
-2.83041521,11.72622356,0.43559968,1.14979807,0.09188256,0.29158523,1.97710937,8.79798658,0.09828701,1.34290475
-2.82441221,11.80268809,0.45083975,1.17536245,0.09354429,0.30012334,2.01411870,8.80554694,0.10349207,1.36829663
-2.81840920,11.87581232,0.46513229,1.19925333,0.09492394,0.30807906,2.04792311,8.81609420,0.10846712,1.39019054
-2.81240620,11.94480889,0.47841293,1.22124959,0.09601397,0.31535714,2.07808600,8.82931462,0.11315084,1.40845336
-2.80640320,12.00926604,0.49065850,1.24118420,0.09681392,0.32188516,2.10430943,8.84507837,0.11748898,1.42305150
-2.80040020,12.06922356,0.50189030,1.25895200,0.09733038,0.32761746,2.12645490,8.86349849,0.12143620,1.43405663
-2.79439720,12.12522343,0.51217540,1.27451494,0.09757674,0.33253806,2.14455828,8.88497260,0.12495746,1.44164756
-2.78839420,12.17832964,0.52162595,1.28790394,0.09757260,0.33666232,2.15883749,8.91020299,0.12802908,1.44610795
-2.78239120,12.23011367,0.53039620,1.29921738,0.09734293,0.34003722,2.16969215,8.94019222,0.13063919,1.44781953
-2.77638819,12.28260374,0.53867732,1.30861583,0.09691703,0.34274009,2.17769454,8.97621258,0.13278781,1.44725082
-2.77038519,12.33819849,0.54668992,1.31631338,0.09632718,0.34487582,2.18357184,9.01974969,0.13448619,1.44494152
-2.76438219,12.39954791,0.55467460,1.32256554,0.09560720,0.34657260,2.18817996,9.07242217,0.13575583,1.44148308
-2.75837919,12.46940653,0.56288088,1.32765459,0.09479090,0.34797634,2.19246974,9.13588092,0.13662685,1.43749599
-2.75237619,12.55046600,0.57155483,1.33187283,0.09391051,0.34924402,2.19744698,9.21169318,0.13713609,1.43360490
-2.74637319,12.64517585,0.58092605,1.33550473,0.09299514,0.35053616,2.20412777,9.30121768,0.13732490,1.43041244
-2.74037019,12.75556212,0.59119459,1.33880886,0.09206941,0.35200893,2.21349127,9.40547811,0.13723675,1.42847296
-2.73436718,12.88305444,0.60251843,1.34200077,0.09115228,0.35380619,2.22643215,9.52504263,0.13691481,1.42826752
-2.72836418,13.02833182,0.61500221,1.34523759,0.09025616,0.35605179,2.24371488,9.65991678,0.13639965,1.43018128
-2.72236118,13.19119684,0.62868789,1.34860554,0.08938634,0.35884272,2.26593237,9.80945722,0.13572718,1.43448443
-2.71635818,13.37048645,0.64354776,1.35211089,0.08854080,0.36224332,2.29347087,9.97231198,0.13492697,1.44131769
-2.71035518,13.56402601,0.65948039,1.35567518,0.08771040,0.36628094,2.32648328,10.14639234,0.13402094,1.45068314
-2.70435218,13.76863059,0.67630980,1.35913490,0.08687941,0.37094321,2.36487205,10.32887905,0.13302263,1.46244099
-2.69834917,13.98015531,0.69378793,1.36224585,0.08602644,0.37617728,2.40828305,10.51626433,0.13193701,1.47631242
-2.69234617,14.19359377,0.71160056,1.36469202,0.08512567,0.38189086,2.45611076,10.70442865,0.13076080,1.49188861
-2.68634317,14.40322080,0.72937634,1.36609852,0.08414823,0.38795524,2.50751477,10.88874974,0.12948333,1.50864550
-2.68034017,14.60277379,0.74669868,1.36604811,0.08306383,0.39421000,2.56144717,11.06423923,0.12808792,1.52596366
-2.67433717,14.78566441,0.76311998,1.36410025,0.08184246,0.40046937,2.61668964,11.22570102,0.12655348,1.54315255
-2.66833417,14.94521108,0.77817755,1.35981195,0.08045597,0.40652981,2.67189879,11.36790424,0.12485657,1.55947793
-2.66233117,15.07488164,0.79141058,1.35275926,0.07887972,0.41217852,2.72565776,11.48576284,0.12297340,1.57419125
-2.65632816,15.16853509,0.80237726,1.34255835,0.07709383,0.41720246,2.77653189,11.57451375,0.12088206,1.58655989
-2.65032516,15.22065134,0.81067149,1.32888508,0.07508439,0.42139754,2.82312601,11.62988544,0.11856450,1.59589666
-2.64432216,15.22653887,0.81593820,1.31149228,0.07284425,0.42457741,2.86414089,11.64824962,0.11600832,1.60158759
-2.63831916,15.18251129,0.81788676,1.29022369,0.07037346,0.42658155,2.89842621,11.62674929,0.11320838,1.60311665
-2.63231616,15.08602546,0.81630189,1.26502413,0.06767945,0.42728229,2.92502798,11.56339822,0.11016783,1.60008642
-2.62631316,14.93577577,0.81105157,1.23594539,0.06477683,0.42659040,2.94322797,11.45714782,0.10689886,1.59223402
-2.62031016,14.73174154,0.80209175,1.20314759,0.06168680,0.42445906,2.95257372,11.30791939,0.10342288,1.57944153
-2.61430715,14.47518638,0.78946762,1.16689603,0.05843641,0.42088597,2.95289743,11.11660131,0.09977032,1.56174068
-2.60830415,14.16861089,0.77331163,1.12755387,0.05505752,0.41591358,2.94432315,10.88501213,0.09597989,1.53931167
-2.60230115,13.81566192,0.75383827,1.08557079,0.05158558,0.40962749,2.92726162,10.61583232,0.09209750,1.51247622
-2.59629815,13.42100318,0.73133610,1.04146845,0.04805838,0.40215297,2.90239307,10.31250840,0.08817476,1.48168528
-2.59029515,12.99015403,0.70615733,0.99582331,0.04451470,0.39364988,2.87063855,9.97913450,0.08426727,1.44750192
-2.58429215,12.52930356,0.67870560,0.94924755,0.04099307,0.38430626,2.83312098,9.62031677,0.08043270,1.41058022
-2.57828914,12.04510851,0.64942233,0.90236908,0.03753055,0.37433071,2.79111751,9.24102686,0.07672875,1.37164096
-2.57228614,11.54448338,0.61877256,0.85581126,0.03416166,0.36394415,2.74600523,8.84645066,0.07321105,1.33144521
-2.56628314,11.03439113,0.58723048,0.81017337,0.03091755,0.35337108,2.69920254,8.44183824,0.06993128,1.29076683
-2.56028014,10.52164269,0.55526557,0.76601235,0.02782530,0.34283092,2.65210867,8.03236083,0.06693525,1.25036498
-2.55427714,10.01271229,0.52332959,0.72382667,0.02490743,0.33252963,2.60604413,7.62297974,0.06426139,1.21095774
-2.54827414,9.51357516,0.49184498,0.68404281,0.02218168,0.32265215,2.56219464,7.21833172,0.06193936,1.17319782
-2.54227114,9.02957257,0.46119496,0.64700469,0.01966096,0.31335578,2.52156111,6.82263384,0.05998914,1.13765136
-2.53626813,8.56530816,0.43171559,0.61296653,0.01735347,0.30476491,2.48491795,6.43961070,0.05842039,1.10478055
-2.53026513,8.12457791,0.40368995,0.58208919,0.01526300,0.29696728,2.45278168,6.07244494,0.05723222,1.07493079
-2.52426213,7.71033480,0.37734448,0.55443996,0.01338937,0.29001182,2.42539134,5.72375175,0.05641343,1.04832279
-2.51825913,7.32468767,0.35284748,0.52999585,0.01172895,0.28390830,2.40270166,5.39557662,0.05594302,1.02504997
-2.51225613,6.96893279,0.33030959,0.50864995,0.01027529,0.27862861,2.38438927,5.08941479,0.05579113,1.00508107
-2.50625313,6.64361480,0.30978628,0.49022069,0.00901968,0.27410971,2.36987187,4.80625030,0.05592031,0.98826800
-2.50025013,6.34861327,0.29128182,0.47446338,0.00795190,0.27025796,2.35833936,4.54661131,0.05628706,0.97435838
-2.49424712,6.08324977,0.27475480,0.46108367,0.00706076,0.26695479,2.34879553,4.31063853,0.05684354,0.96301220
-2.48824412,5.84640980,0.26012470,0.44975221,0.00633475,0.26406329,2.34010835,4.09816245,0.05753951,0.95382203
-2.48224112,5.63667337,0.24727922,0.44012002,0.00576254,0.26143538,2.33106638,3.90878543,0.05832429,0.94633555
-2.47623812,5.45244805,0.23608217,0.43183386,0.00533348,0.25891942,2.32043866,3.74196434,0.05914874,0.94007967
-2.47023512,5.29209793,0.22638156,0.42455103,0.00503797,0.25636763,2.30703529,3.59708952,0.05996714,0.93458494
-2.46423212,5.15406265,0.21801755,0.41795298,0.00486782,0.25364329,2.28976552,3.47355632,0.06073893,0.92940929
-2.45822911,5.03696097,0.21083003,0.41175740,0.00481643,0.25062707,2.26769099,3.37082564,0.06143025,0.92415988
-2.45222611,4.93967418,0.20466562,0.40572805,0.00487897,0.24722256,2.24007134,3.28847069,0.06201509,0.91851228
-2.44622311,4.86140578,0.19938384,0.39968237,0.00505244,0.24336049,2.20640023,3.22620779,0.06247624,0.91222582
-2.44022011,4.80171476,0.19486225,0.39349626,0.00533565,0.23900165,2.16643027,3.18390975,0.06280576,0.90515480
-2.43421711,4.76052150,0.19100048,0.38710632,0.00572913,0.23413837,2.12018585,3.16160150,0.06300510,0.89725474
-2.42821411,4.73808610,0.18772301,0.38050917,0.00623496,0.22879452,2.06796349,3.15943819,0.06308481,0.88858366
-2.42221111,4.73496087,0.18498068,0.37375827,0.00685657,0.22302411,2.01032000,3.17766717,0.06306388,0.87929822
-2.41620810,4.75191956,0.18275092,0.36695834,0.00759840,0.21690857,1.94804944,3.21657592,0.06296873,0.86964508
-2.41020510,4.78986719,0.18103670,0.36025761,0.00846556,0.21055290,1.88215003,3.27642893,0.06283186,0.85994777
-2.40420210,4.84973536,0.17986426,0.35383851,0.00946346,0.20408093,1.81378300,3.35739685,0.06269029,0.85058985
-2.39819910,4.93236855,0.17927987,0.34790701,0.01059730,0.19762980,1.74422542,3.45948205,0.06258380,0.84199500
-2.39219610,5.03840748,0.17934555,0.34268121,0.01187166,0.19134410,1.67481925,3.58244473,0.06255304,0.83460518
-2.38619310,5.16817551,0.18013410,0.33837965,0.01328994,0.18536977,1.60691907,3.72573389,0.06263768,0.82885759
-2.38019010,5.32157437,0.18172353,0.33520980,0.01485389,0.17984817,1.54184067,3.88842732,0.06287449,0.82516173
-2.37418709,5.49799456,0.18419119,0.33335717,0.01656309,0.17491039,1.48081256,4.06918423,0.06329565,0.82387732
-2.36818409,5.69624550,0.18760778,0.33297541,0.01841449,0.17067210,1.42493242,4.26621393,0.06392715,0.82529424
-2.36218109,5.91450923,0.19203143,0.33417788,0.02040196,0.16722914,1.37512978,4.47726280,0.06478751,0.82961529
-2.35617809,6.15032064,0.19750225,0.33703082,0.02251594,0.16465387,1.33213617,4.69962121,0.06588669,0.83694235
-2.35017509,6.40057563,0.20403735,0.34154841,0.02474318,0.16299252,1.29646349,4.93015092,0.06722544,0.84726679
-2.34417209,6.66156772,0.21162675,0.34768983,0.02706655,0.16226341,1.26839092,5.16533268,0.06879487,0.86046427
-2.33816908,6.92905173,0.22023019,0.35535850,0.02946499,0.16245621,1.24796042,5.40133244,0.07057647,0.87629426
-2.33216608,7.19833261,0.22977514,0.36440327,0.03191368,0.16353221,1.23498043,5.63408400,0.07254242,0.89440431
-2.32616308,7.46437569,0.24015602,0.37462177,0.03438422,0.16542540,1.22903730,5.85938486,0.07465629,0.91433883
-2.32016008,7.72193422,0.25123476,0.38576551,0.03684510,0.16804449,1.22951356,6.07300150,0.07687399,0.93555205
-2.31415708,7.96568895,0.26284267,0.39754684,0.03926230,0.17127567,1.23561208,6.27077986,0.07914510,0.95742476
-2.30815408,8.19039442,0.27478371,0.40964723,0.04159995,0.17498594,1.24638509,6.44875653,0.08141430,0.97928400
-2.30215108,8.39102597,0.28683889,0.42172684,0.04382128,0.17902711,1.26076692,6.60326613,0.08362316,1.00042511
-2.29614807,8.56292199,0.29877185,0.43343489,0.04588956,0.18324006,1.27760918,6.73104065,0.08571189,1.02013521
-2.29014507,8.70191595,0.31033532,0.44442065,0.04776915,0.18745938,1.29571743,6.82929683,0.08762134,1.03771731
-2.28414207,8.80445343,0.32127829,0.45434452,0.04942665,0.19151811,1.31388798,6.89580848,0.08929487,1.05251399
-2.27813907,8.86769008,0.33135363,0.46288893,0.05083193,0.19525244,1.33094395,6.92896100,0.09068027,1.06393005
-2.27213607,8.88956747,0.34032580,0.46976876,0.05195926,0.19850630,1.34576941,6.92778676,0.09173156,1.07145302
-2.26613307,8.86886449,0.34797849,0.47474074,0.05278820,0.20113575,1.35734080,6.89198031,0.09241059,1.07467097
-2.26013007,8.80522340,0.35412177,0.47761178,0.05330448,0.20301282,1.36475479,6.82189370,0.09268846,1.07328706
-2.25412706,8.69915031,0.35859847,0.47824563,0.05350062,0.20402901,1.36725183,6.71851286,0.09254671,1.06713017
-2.24812406,8.55199122,0.36128963,0.47656800,0.05337641,0.20409803,1.36423484,6.58341672,0.09197817,1.05616139
-2.24212106,8.36588520,0.36211874,0.47256968,0.05293909,0.20315799,1.35528270,6.41872134,0.09098750,1.04047633
-2.23611806,8.14369753,0.36105450,0.46630777,0.05220331,0.20117274,1.34015812,6.22701192,0.08959148,1.02030304
-2.23011506,7.88893573,0.35811219,0.45790480,0.05119093,0.19813245,1.31880995,6.01126571,0.08781881,0.99599583
-2.22411206,7.60565224,0.35335346,0.44754606,0.04993041,0.19405349,1.29136991,5.77476893,0.08570977,0.96802537
-2.21810905,7.29833743,0.34688450,0.43547495,0.04845616,0.18897740,1.25814409,5.52103099,0.08331544,0.93696536
-2.21210605,6.97180683,0.33885291,0.42198678,0.04680757,0.18296931,1.21959960,5.25369886,0.08069670,0.90347646
-2.20610305,6.63108629,0.32944309,0.40742115,0.04502794,0.17611562,1.17634697,4.97647431,0.07792301,0.86828796
-2.20010005,6.28129866,0.31887063,0.39215315,0.04316330,0.16852122,1.12911909,4.69303630,0.07507093,0.83217804
-2.19409705,5.92755495,0.30737568,0.37658379,0.04126118,0.16030633,1.07874749,4.40697041,0.07222256,0.79595314
-2.18809405,5.57485283,0.29521583,0.36112988,0.03936926,0.15160305,1.02613686,4.12170662,0.06946382,0.76042714
-2.18209105,5.22798452,0.28265848,0.34621375,0.03753420,0.14255184,0.97223878,3.84046646,0.06688271,0.72640106
-2.17608804,4.89145581,0.26997333,0.33225300,0.03580041,0.13329802,0.91802567,3.56621989,0.06456749,0.69464381
-2.17008504,4.56941735,0.25742488,0.31965070,0.03420897,0.12398848,0.86446573,3.30165221,0.06260495,0.66587440
-2.16408204,4.26560885,0.24526561,0.30878619,0.03279670,0.11476867,0.81249966,3.04914047,0.06107866,0.64074620
-2.15807904,3.98331640,0.23372972,0.30000662,0.03159536,0.10578002,0.76302006,2.81073915,0.06006734,0.61983339
-2.15207604,3.72534277,0.22302783,0.29361951,0.03063101,0.09715780,0.71685369,2.58817419,0.05964332,0.60361996
-2.14607304,3.49399015,0.21334271,0.28988642,0.02992362,0.08902958,0.67474727,2.38284459,0.05987108,0.59249144
-2.14007004,3.29105462,0.20482616,0.28901772,0.02948680,0.08151413,0.63735676,2.19583058,0.06080599,0.58672923
-2.13406703,3.11783128,0.19759699,0.29116859,0.02932773,0.07472097,0.60524036,2.02790742,0.06249317,0.58650779
-2.12806403,2.97512911,0.19174031,0.29643630,0.02944723,0.06875029,0.57885491,1.87956362,0.06496654,0.59189452
-2.12206103,2.86329424,0.18730777,0.30485873,0.02984008,0.06369335,0.55855545,1.75102289,0.06824801,0.60285217
-2.11605803,2.78224055,0.18431895,0.31641409,0.03049534,0.05963319,0.54459771,1.64226859,0.07234706,0.61924375
-2.11005503,2.73148620,0.18276360,0.33102196,0.03139691,0.05664561,0.53714276,1.55306995,0.07726036,0.64083970
-2.10405203,2.71019511,0.18260454,0.34854551,0.03252413,0.05480015,0.53626363,1.48300922,0.08297186,0.66732708
-2.09804902,2.71722208,0.18378122,0.36879495,0.03385244,0.05416124,0.54195312,1.43150897,0.08945311,0.69832065
-2.09204602,2.75116047,0.18621358,0.39153212,0.03535416,0.05478915,0.55413239,1.39785902,0.09666394,0.73337534
-2.08604302,2.81039143,0.18980605,0.41647627,0.03699921,0.05674079,0.57265989,1.38124232,0.10455352,0.77200008
-2.08004002,2.89313365,0.19445163,0.44331076,0.03875594,0.06007030,0.59734013,1.38075933,0.11306177,0.81367239
-2.07403702,2.99749258,0.20003569,0.47169088,0.04059188,0.06482927,0.62793203,1.39545075,0.12212117,0.85785354
-2.06803402,3.12150838,0.20643953,0.50125227,0.04247450,0.07106666,0.66415658,1.42431803,0.13165889,0.90400375
-2.06203102,3.26320149,0.21354345,0.53162012,0.04437191,0.07882841,0.70570376,1.46634175,0.14159920,0.95159704
-2.05602801,3.42061518,0.22122933,0.56241864,0.04625351,0.08815666,0.75223851,1.52049763,0.15186612,1.00013534
-2.05002501,3.59185406,0.22938264,0.59328069,0.04809058,0.09908870,0.80340591,1.58577023,0.16238618,1.04916124
-2.04402201,3.77511788,0.23789384,0.62385718,0.04985674,0.11165571,0.85883558,1.66116439,0.17309121,1.09826912
-2.03801901,3.96872985,0.24665926,0.65382594,0.05152840,0.12588125,0.91814548,1.74571444,0.18392098,1.14711408
-2.03201601,4.17115884,0.25558145,0.68289968,0.05308503,0.14177965,0.98094528,1.83849136,0.19482557,1.19541842
-2.02601301,4.38103486,0.26456919,0.71083274,0.05450937,0.15935441,1.04683940,1.93860798,0.20576736,1.24297529
-2.02001001,4.59715734,0.27353701,0.73742631,0.05578753,0.17859656,1.11542995,2.04522236,0.21672246,1.28964934
-2.01400700,4.81849608,0.28240474,0.76253181,0.05690899,0.19948310,1.18631972,2.15753943,0.22768146,1.33537432
-2.00800400,5.04418470,0.29109675,0.78605235,0.05786649,0.22197567,1.25911527,2.27481102,0.23864937,1.38014762
-2.00200100,5.27350677,0.29954143,0.80794213,0.05865591,0.24601931,1.33343021,2.39633426,0.24964485,1.42402191
-1.99599800,5.50587515,0.30767071,0.82820370,0.05927593,0.27154154,1.40888871,2.52144853,0.26069849,1.46709440
-1.98999500,5.74080527,0.31541982,0.84688345,0.05972781,0.29845165,1.48512921,2.64953091,0.27185033,1.50949393
-1.98399200,5.97788347,0.32272749,0.86406534,0.06001499,0.32664029,1.56180825,2.77999032,0.28314666,1.55136675
-1.97798899,6.21673172,0.32953639,0.87986329,0.06014273,0.35597944,1.63860446,2.91226040,0.29463621,1.59286150
-1.97198599,6.45697050,0.33579399,0.89441276,0.06011778,0.38632262,1.71522244,3.04579146,0.30636600,1.63411430
-1.96598299,6.69818163,0.34145386,0.90786185,0.05994795,0.41750556,1.79139668,3.18004171,0.31837689,1.67523472
-1.95997999,6.93987323,0.34647716,0.92036260,0.05964188,0.44934716,1.86689528,3.31446819,0.33069925,1.71629337
-1.95397699,7.18144875,0.35083448,0.93206287,0.05920865,0.48165103,1.94152337,3.44851802,0.34334895,1.75731194
-1.94797399,7.42218235,0.35450778,0.94309933,0.05865767,0.51420731,2.01512639,3.58162033,0.35632386,1.79825624
-1.94197099,7.66120226,0.35749236,0.95359206,0.05799843,0.54679517,2.08759301,3.71317979,0.36960113,1.83903273
-1.93596798,7.89748383,0.35979870,0.96364079,0.05724047,0.57918573,2.15885763,3.84257217,0.38313550,1.87948889
-1.92996498,8.12985325,0.36145408,0.97332326,0.05639331,0.61114555,2.22890262,3.96914274,0.39685865,1.91941735
-1.92396198,8.35700262,0.36250381,0.98269543,0.05546651,0.64244068,2.29775994,4.09220783,0.41067987,1.95856378
-1.91795898,8.57751613,0.36301192,0.99179359,0.05446973,0.67284123,2.36551226,4.21106023,0.42448783,1.99663808
-1.91195598,8.78990661,0.36306122,1.00063802,0.05341285,0.70212633,2.43229332,4.32497829,0.43815364,2.03332828
-1.90595298,8.99266105,0.36275266,1.00923783,0.05230613,0.73008945,2.49828733,4.43323888,0.45153485,2.06831635
-1.89994997,9.18429277,0.36220392,1.01759647,0.05116028,0.75654393,2.56372718,4.53513375,0.46448042,2.10129505
-1.89394697,9.36339770,0.36154708,1.02571744,0.04998662,0.78132836,2.62889114,4.62998864,0.47683625,2.13198480
-1.88794397,9.52871165,0.36092564,1.03360954,0.04879716,0.80431184,2.69409773,4.71718434,0.48845103,2.16014940
-1.88194097,9.67916501,0.36049063,1.04129127,0.04760459,0.82539864,2.75969848,4.79617847,0.49918218,2.18560984
-1.87593797,9.81393180,0.36039612,1.04879380,0.04642230,0.84453205,2.82606838,4.86652671,0.50890148,2.20825507
-1.86993497,9.93246959,0.36079419,1.05616228,0.04526425,0.86169724,2.89359373,4.92790225,0.51750016,2.22804904
-1.86393197,10.03454770,0.36182946,1.06345520,0.04414480,0.87692277,2.96265748,4.98011195,0.52489307,2.24503354
-1.85792896,10.12026150,0.36363347,1.07074182,0.04307849,0.89028065,3.03362215,5.02310820,0.53102188,2.25932650
-1.85192596,10.19003135,0.36631913,1.07809768,0.04207972,0.90188473,3.10681070,5.05699543,0.53585706,2.27111563
-1.84592296,10.24458599,0.36997532,1.08559854,0.04116241,0.91188756,3.18248589,5.08203054,0.53939842,2.28064782
-1.83991996,10.28493070,0.37466218,1.09331308,0.04033965,0.92047554,3.26082893,5.09861721,0.54167454,2.28821474
-1.83391696,10.31230197,0.38040701,1.10129485,0.03962324,0.92786273,3.34191836,5.10729391,0.54274071,2.29413532
-1.82791396,10.32811097,0.38720128,1.10957414,0.03902336,0.93428342,3.42571044,5.10871642,0.54267592,2.29873630
-1.82191096,10.33387910,0.39499875,1.11815024,0.03854816,0.93998395,3.51202205,5.10363552,0.54157876,2.30233172
-1.81590795,10.33116928,0.40371499,1.12698477,0.03820344,0.94521397,3.60051766,5.09287133,0.53956269,2.30520268
-1.80990495,10.32151709,0.41322831,1.13599659,0.03799240,0.95021793,3.69070128,5.07728542,0.53675084,2.30757858
-1.80390195,10.30636556,0.42338223,1.14505872,0.03791544,0.95522686,3.78191475,5.05775258,0.53327063,2.30962084
-1.79789895,10.28700778,0.43398933,1.15399769,0.03797002,0.96045124,3.87334293,5.03513343,0.52924853,2.31141035
