energy_ev,total_up,total_down,Ag_p_up,Ag_p_down,Ag_d_up,Ag_d_down,C_s_up,C_s_down,C_p_up,C_p_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-2.69234617,3.23736951,-1.89336138,1.19255975,-0.23530571,0.79782394,-0.43754562,0.01732252,-0.00194200,0.22145003,-0.24427578,0.44154904,-0.45725895,1.39490131,-0.72774945,0.05779340,-0.01325765,0.64015349,-0.56768716
-2.68634317,3.11880678,-1.89514214,1.15003615,-0.23899660,0.77189254,-0.43275693,0.01575937,-0.00182304,0.21055654,-0.24375409,0.42437560,-0.44935397,1.34523801,-0.73788488,0.05455090,-0.01285967,0.61471107,-0.56672694
-2.68034017,2.99425758,-1.90055312,1.10447611,-0.24418808,0.74407995,-0.42880764,0.01424357,-0.00174063,0.19947189,-0.24310122,0.40695767,-0.44152057,1.29277603,-0.75019146,0.05120623,-0.01254862,0.58859551,-0.56652185
-2.67433717,2.86525582,-1.90996355,1.05651926,-0.25108383,0.71472392,-0.42580937,0.01279011,-0.00169721,0.18832792,-0.24243447,0.38944167,-0.43397652,1.23821912,-0.76465136,0.04780475,-0.01232742,0.56207053,-0.56715976
-2.66833417,2.73332113,-1.92374049,1.00680962,-0.25989484,0.68416728,-0.42388562,0.01141130,-0.00169546,0.17724890,-0.24187262,0.37195898,-0.42694293,1.18227716,-0.78121766,0.04439000,-0.01219906,0.53538521,-0.56873636
-2.66233117,2.59992410,-1.94223571,0.95597822,-0.27083404,0.65274879,-0.42316831,0.01011666,-0.00173829,0.16634942,-0.24153175,0.35462466,-0.42063790,1.12564978,-0.79981367,0.04100289,-0.01216653,0.50876939,-0.57135232
-2.65632816,2.46645694,-1.96577230,0.90462742,-0.28411045,0.62079505,-0.42379361,0.00891304,-0.00182895,0.15573291,-0.24152107,0.33753722,-0.41527025,1.06901211,-0.82033299,0.03768093,-0.01223271,0.48243026,-0.57510982
-2.65032516,2.33421047,-1.99463130,0.85331743,-0.29992268,0.58861366,-0.42589719,0.00780471,-0.00197101,0.14549083,-0.24193921,0.32077923,-0.41103356,1.01300319,-0.84264048,0.03445765,-0.01240028,0.45655045,-0.58010878
-2.64432216,2.20435804,-2.02903887,0.80255559,-0.31845229,0.55648798,-0.42960901,0.00679361,-0.00216840,0.13570245,-0.24287074,0.30441879,-0.40810052,0.95821728,-0.86657403,0.03136222,-0.01267165,0.43128744,-0.58644269
-2.63831916,2.07794664,-2.06915439,0.75278867,-0.33985674,0.52467351,-0.43504791,0.00587954,-0.00242540,0.12643533,-0.24438349,0.28851177,-0.40661797,0.90519842,-0.89194724,0.02841922,-0.01304884,0.40677426,-0.59419429
-2.63231616,1.95589478,-2.11505992,0.70439842,-0.36426244,0.49339591,-0.44231586,0.00506055,-0.00274665,0.11774628,-0.24652638,0.27310434,-0.40670251,0.85443785,-0.91855281,0.02564850,-0.01353344,0.38312136,-0.60343120
-2.62631316,1.83899659,-2.16675133,0.65770015,-0.39175788,0.46285062,-0.45149250,0.00433314,-0.00313701,0.10968277,-0.24932810,0.25823598,-0.40843705,0.80637434,-0.94616666,0.02306532,-0.01412653,0.36041941,-0.61420167
-2.62031016,1.72793106,-2.22413148,0.61294424,-0.42238717,0.43320384,-0.46262978,0.00369268,-0.00360156,0.10228471,-0.25279660,0.24394241,-0.41186808,0.76139686,-0.97455257,0.02068052,-0.01482861,0.33874269,-0.62653060
-2.61430715,1.62327515,-2.28700557,0.57032009,-0.45614408,0.40459466,-0.47574712,0.00313364,-0.00414541,0.09558642,-0.25691935,0.23025844,-0.41700407,0.71984899,-1.00346732,0.01850079,-0.01563954,0.31815292,-0.64041597
-2.60830415,1.52551946,-2.35507882,0.52996214,-0.49296703,0.37713802,-0.49082720,0.00264991,-0.00477355,0.08961862,-0.26166438,0.21722045,-0.42381472,0.68203453,-1.03266585,0.01652912,-0.01655846,0.29870318,-0.65582585
-2.60230115,1.43508483,-2.42795660,0.49195724,-0.53273499,0.35092828,-0.50781260,0.00223507,-0.00549065,0.08441041,-0.26698197,0.20486840,-0.43223121,0.64822361,-1.06190662,0.01476517,-0.01758374,0.28044161,-0.67269603
-2.59629815,1.35233854,-2.50514686,0.45635292,-0.57526469,0.32604290,-0.52660345,0.00188261,-0.00630082,0.07999102,-0.27280693,0.19324722,-0.44214743,0.61865860,-1.09095663,0.01320581,-0.01871287,0.26341470,-0.69092841
-2.59029515,1.27760881,-2.58606476,0.42316582,-0.62030932,0.30254615,-0.54705616,0.00158609,-0.00720734,0.07639128,-0.27906132,0.18240750,-0.45342209,0.59355917,-1.11959601,0.01184555,-0.01994238,0.24766996,-0.71039029
-2.58429215,1.21119645,-2.67003945,0.39238986,-0.66755883,0.28049246,-0.56898346,0.00133936,-0.00821237,0.07364459,-0.28565740,0.17240547,-0.46588162,0.57312608,-1.14762199,0.01067698,-0.02126774,0.23325776,-0.73091440
-2.57828914,1.15338286,-2.75632251,0.36400361,-0.71664201,0.25992919,-0.59215565,0.00113660,-0.00931664,0.07178752,-0.29250077,0.16330231,-0.47932381,0.55754322,-1.17485207,0.00969129,-0.02268326,0.22023230,-0.75229994
-2.57228614,1.10443395,-2.84409801,0.33797654,-0.76713038,0.24089887,-0.61630321,0.00097249,-0.01051916,0.07085978,-0.29949338,0.15516281,-0.49352208,0.54697772,-1.20112613,0.00887855,-0.02418196,0.20865169,-0.77431439
-2.56628314,1.06459967,-2.93249372,0.31427379,-0.81854395,0.22344050,-0.64112064,0.00084217,-0.01181692,0.07090370,-0.30653645,0.14805342,-0.50823018,0.54157801,-1.22630749,0.00822810,-0.02575549,0.19857702,-0.79669627
-2.56028014,1.03410933,-3.02059326,0.29285949,-0.87035875,0.20759021,-0.66627157,0.00074135,-0.01320465,0.07196305,-0.31353301,0.14204000,-0.52318732,0.54146997,-1.25028276,0.00772884,-0.02739399,0.19007075,-0.81915861
-2.55427714,1.01316315,-3.10744876,0.27369851,-0.92201600,0.19338109,-0.69139488,0.00066625,-0.01467458,0.07408152,-0.32039004,0.13718514,-0.53812346,0.54675140,-1.27296063,0.00736937,-0.02908606,0.18319418,-0.84139319
-2.54827414,1.00192070,-3.19209398,0.25675672,-0.97293268,0.18084243,-0.71611174,0.00061363,-0.01621631,0.07730049,-0.32702018,0.13354540,-0.55276474,0.55748513,-1.29426937,0.00713823,-0.03081869,0.17800452,-0.86307546
-2.54227114,1.00048707,-3.27355731,0.24200000,-1.02251324,0.16999836,-0.74003347,0.00058071,-0.01781675,0.08165668,-0.33334280,0.13116855,-0.56683888,0.57369139,-1.31415350,0.00702397,-0.03257727,0.17455149,-0.88386996
-2.53626813,1.00889770,-3.35087468,0.22939224,-1.07016199,0.16086607,-0.76276975,0.00056519,-0.01946013,0.08717928,-0.33928472,0.13009088,-0.58008044,0.59533982,-1.33256947,0.00701524,-0.03434563,0.17287367,-0.90343624
-2.53026513,1.02710310,-3.42310215,0.21889260,-1.11529593,0.15345383,-0.78393720,0.00056516,-0.02112812,0.09388709,-0.34478025,0.13033483,-0.59223585,0.62234187,-1.34948081,0.00710083,-0.03610620,0.17299493,-0.92143508
-2.52426213,1.05495432,-3.48932795,0.21045244,-1.15735738,0.14775893,-0.80316788,0.00057908,-0.02280007,0.10178552,-0.34977096,0.13190687,-0.60306806,0.65454398,-1.36485289,0.00726968,-0.03784013,0.17492100,-0.93753496
-2.51825913,1.09219025,-3.54868384,0.20401203,-1.19582607,0.14376559,-0.82011752,0.00060568,-0.02445337,0.11086377,-0.35420500,0.13479589,-0.61236077,0.69172225,-1.37864759,0.00751091,-0.03952762,0.17863636,-0.95141855
-2.51225613,1.13842760,-3.60035595,0.19949769,-1.23023027,0.14144322,-0.83447322,0.00064400,-0.02606387,0.12109220,-0.35803620,0.13897208,-0.61992218,0.73357888,-1.39081826,0.00781383,-0.04114815,0.18410169,-0.96278917
-2.50625313,1.19315426,-3.64359465,0.19681927,-1.26015636,0.14074488,-0.84596043,0.00069325,-0.02760646,0.13242010,-0.36122303,0.14438621,-0.62558812,0.77974083,-1.40130514,0.00816794,-0.04268095,0.19125198,-0.97137700
-2.50025013,1.25572658,-3.67772379,0.19586845,-1.28525685,0.14160620,-0.85434879,0.00075281,-0.02905568,0.14477401,-0.36372758,0.15096959,-0.62922459,0.82976082,-1.41003173,0.00856298,-0.04410537,0.19999531,-0.97694490
-2.49424712,1.32537078,-3.70214904,0.19651786,-1.30525625,0.14394482,-0.85945701,0.00082222,-0.03038639,0.15805662,-0.36551449,0.15863444,-0.63072957,0.88312084,-1.41690222,0.00898896,-0.04540137,0.21021253,-0.97929373
-2.48824412,1.40118875,-3.71636540,0.19862118,-1.31995487,0.14766033,-0.86115631,0.00090109,-0.03157452,0.17214642,-0.36655027,0.16727478,-0.63003418,0.93923797,-1.42180026,0.00943621,-0.04655002,0.22175774,-0.97826697
-2.48224112,1.48216794,-3.71996391,0.20201430,-1.32923038,0.15263474,-0.85937255,0.00098908,-0.03259780,0.18689812,-0.36680269,0.17676780,-0.62710313,0.99747255,-1.42458929,0.00989546,-0.04753395,0.23445964,-0.97375448
-2.47623812,1.56719517,-3.71263741,0.20651736,-1.33303729,0.15873355,-0.85408693,0.00108592,-0.03343643,0.20214397,-0.36624060,0.18697557,-0.62193442,1.05713810,-1.42511441,0.01035790,-0.04833786,0.24812368,-0.96569534
-2.47023512,1.65507381,-3.69418550,0.21193772,-1.33140448,0.16580729,-0.84533529,0.00119132,-0.03407372,0.21769581,-0.36483413,0.19774717,-0.61455838,1.11751285,-1.42320594,0.01081527,-0.04894890,0.26253501,-0.95407967
-2.46423212,1.74454378,-3.66451854,0.21807370,-1.32443098,0.17369355,-0.83320619,0.00130498,-0.03449669,0.23334800,-0.36255522,0.20892100,-0.60503613,1.17785240,-1.41868451,0.01125995,-0.04935708,0.27746211,-0.93894926
-2.45822911,1.83430369,-3.62366073,0.22471884,-1.31228045,0.18221943,-0.81783765,0.00142658,-0.03469647,0.24888114,-0.35937846,0.22032744,-0.59345737,1.23740286,-1.41136758,0.01168503,-0.04955555,0.29266095,-0.92039708
-2.45222611,1.92303437,-3.57175211,0.23166659,-1.29517464,0.19120436,-0.79941294,0.00155572,-0.03466863,0.26406637,-0.35528238,0.23179153,-0.57993769,1.29541424,-1.40107718,0.01208439,-0.04954079,0.30787966,-0.89856557
-2.44622311,2.00942302,-3.50904964,0.23871514,-1.27338624,0.20046314,-0.77815552,0.00169194,-0.03441334,0.27867025,-0.35025086,0.24313588,-0.56461559,1.35115354,-1.38764853,0.01245273,-0.04931278,0.32286344,-0.87364391
-2.44022011,2.09218734,-3.43592695,0.24567222,-1.24723153,0.20980918,-0.75432326,0.00183469,-0.03393535,0.29246001,-0.34427473,0.25418354,-0.54764899,1.40391711,-1.37093925,0.01278562,-0.04887501,0.33735974,-0.84586408
-2.43421711,2.17009895,-3.35287299,0.25235960,-1.21706307,0.21905790,-0.72820229,0.00198330,-0.03324387,0.30520905,-0.33735347,0.26476090,-0.52921174,1.45304207,-1.35083869,0.01307952,-0.04823438,0.35112336,-0.81549609
-2.42821411,2.24200546,-3.26048930,0.25861725,-1.18326288,0.22803004,-0.70010062,0.00213698,-0.03235223,0.31670239,-0.32949679,0.27470057,-0.50948992,1.49791654,-1.32727707,0.01333177,-0.04740113,0.36392148,-0.78284234
-2.42221111,2.30685079,-3.15948578,0.26430680,-1.14623607,0.23655500,-0.67034167,0.00229481,-0.03127747,0.32674206,-0.32072610,0.28384416,-0.48867820,1.53798849,-1.30023386,0.01354055,-0.04638859,0.37553842,-0.74823139
-2.41620810,2.36369327,-3.05067502,0.26931432,-1.10640530,0.24447393,-0.63925806,0.00245574,-0.03003974,0.33515210,-0.31107569,0.29204494,-0.46697632,1.57277326,-1.26974510,0.01370488,-0.04521286,0.38578002,-0.71201122
-2.41020510,2.41172130,-2.93496490,0.27355227,-1.06420589,0.25164264,-0.60718562,0.00261854,-0.02866172,0.34178305,-0.30059353,0.29917033,-0.44458574,1.60185965,-1.23590920,0.01382451,-0.04389254,0.39447748,-0.67454237
-2.40420210,2.45026634,-2.81334955,0.27696059,-1.02008160,0.25793421,-0.57445793,0.00278188,-0.02716784,0.34651573,-0.28934167,0.30510424,-0.42170658,1.62491478,-1.19889104,0.01389990,-0.04244830,0.40149069,-0.63619088
-2.39819910,2.47881309,-2.68689852,0.27950694,-0.97448103,0.26324117,-0.54140130,0.00294426,-0.02558359,0.34926433,-0.27739608,0.30974922,-0.39853483,1.64168773,-1.15892381,0.01393211,-0.04090251,0.40671079,-0.59732154
-2.39219610,2.49700690,-2.55674423,0.28118599,-0.92785434,0.26747731,-0.50833039,0.00310407,-0.02393481,0.34997842,-0.26484606,0.31302826,-0.37525997,1.65201218,-1.11630879,0.01392277,-0.03927883,0.41006208,-0.55829137
-2.38619310,2.50465828,-2.42406776,0.28201804,-0.88065015,0.27057900,-0.47554438,0.00325961,-0.02224691,0.34864419,-0.25179300,0.31488639,-0.35206284,1.65580814,-1.07141269,0.01387400,-0.03760174,0.41150317,-0.51944372
-2.38019010,2.50174472,-2.29008306,0.28204689,-0.83331248,0.27250597,-0.44332378,0.00340909,-0.02054433,0.34528447,-0.23834874,0.31529199,-0.32911394,1.65308276,-1.02466268,0.01378832,-0.03589614,0.41102734,-0.48110289
-2.37418709,2.48840970,-2.15601979,0.28133709,-0.78627741,0.27324166,-0.41192776,0.00355069,-0.01884989,0.33995794,-0.22463342,0.31423765,-0.30657194,1.64393052,-0.97653922,0.01366863,-0.03418692,0.40866215,-0.44356962
-2.36818409,2.46495914,-2.02310505,0.27997078,-0.73996938,0.27279287,-0.38159207,0.00368262,-0.01718439,0.33275727,-0.21077304,0.31174074,-0.28458264,1.62853258,-0.92756687,0.01351820,-0.03249854,0.40446838,-0.40711731
-2.36218109,2.43185523,-1.89254435,0.27804421,-0.69479703,0.27118909,-0.35252732,0.00380309,-0.01556619,0.32380642,-0.19689664,0.30784355,-0.26327799,1.60715539,-0.87830334,0.01334058,-0.03085461,0.39853818,-0.37198919
-2.35617809,2.38970788,-1.76550212,0.27566408,-0.65114857,0.26848113,-0.32491775,0.00391045,-0.01401104,0.31325713,-0.18313346,0.30261297,-0.24277550,1.58014843,-0.82932713,0.01313965,-0.02927749,0.39099272,-0.33839635
-2.35017509,2.33926376,-1.64308240,0.27294381,-0.60938658,0.26473945,-0.29892033,0.00400319,-0.01253185,0.30128485,-0.16960991,0.29613978,-0.22317769,1.54794102,-0.78122428,0.01291956,-0.02778789,0.38197923,-0.30651656
-2.34417209,2.28139319,-1.52630994,0.26999998,-0.56984260,0.26005192,-0.27466417,0.00407999,-0.01113874,0.28808405,-0.15644680,0.28853743,-0.20457188,1.51103800,-0.73457444,0.01268480,-0.02640449,0.37166759,-0.27649402
-2.33816908,2.21707491,-1.41611244,0.26694889,-0.53281140,0.25452136,-0.25225018,0.00413980,-0.00983906,0.27386332,-0.14375667,0.27994037,-0.18702990,1.47001423,-0.68993696,0.01244013,-0.02514361,0.36024657,-0.24843978
-2.33216608,2.14737904,-1.31330433,0.26390348,-0.49854535,0.24826272,-0.23175104,0.00418183,-0.00863751,0.25884022,-0.13164148,0.27050197,-0.17060814,1.42550775,-0.64783735,0.01219064,-0.02401883,0.34791979,-0.22243290
-2.32616308,2.07344842,-1.21857265,0.26097059,-0.46724911,0.24140007,-0.21321138,0.00420563,-0.00753641,0.24323619,-0.12019072,0.26039198,-0.15534763,1.37821147,-0.60875446,0.01194173,-0.02304071,0.33490154,-0.19852208
-2.32016008,1.99647852,-1.13246545,0.25824873,-0.43907488,0.23406350,-0.19664818,0.00421110,-0.00653592,0.22727155,-0.10947999,0.24979362,-0.14127427,1.32886354,-0.57310906,0.01169909,-0.02221656,0.32141254,-0.17672795
-2.31415708,1.91769645,-1.05538319,0.25582618,-0.41411864,0.22638602,-0.18205155,0.00419851,-0.00563432,0.21116087,-0.09957015,0.23890035,-0.12839927,1.27823619,-0.54125389,0.01146868,-0.02155018,0.30767568,-0.15704551
-2.30815408,1.83833915,-0.98757340,0.25377973,-0.39241740,0.21850046,-0.16938572,0.00416851,-0.00482835,0.19510875,-0.09050704,0.22791227,-0.11671970,1.22712333,-0.51346566,0.01125669,-0.02104175,0.29391196,-0.13944708
-2.30215108,1.75963142,-0.92912899,0.25217373,-0.37394806,0.21053662,-0.15859038,0.00412212,-0.00411351,0.17930609,-0.08232171,0.21703240,-0.10621932,1.17632704,-0.48993919,0.01106946,-0.02068779,0.28033660,-0.12388525
-2.29614807,1.68276411,-0.87999016,0.25105969,-0.35862774,0.20261859,-0.14958241,0.00406070,-0.00348435,0.16392705,-0.07503127,0.20646274,-0.09686952,1.12664305,-0.47078389,0.01091343,-0.02048115,0.26715542,-0.11029604
-2.29014507,1.60887282,-0.83995022,0.25047620,-0.34631586,0.19486234,-0.14225788,0.00398596,-0.00293477,0.14912655,-0.06864020,0.19640030,-0.08863054,1.07884584,-0.45602263,0.01079501,-0.02041116,0.25456159,-0.09860202
-2.28414207,1.53901769,-0.80866500,0.25044921,-0.33681810,0.18737375,-0.13649459,0.00389990,-0.00245826,0.13503860,-0.06314211,0.18703315,-0.08145287,1.03367330,-0.44559305,0.01072048,-0.02046384,0.24273268,-0.08871543
-2.27813907,1.47416463,-0.78566582,0.25099256,-0.32989197,0.18024694,-0.13215480,0.00380479,-0.00204816,0.12177516,-0.05852181,0.17853647,-0.07527889,0.99181177,-0.43935130,0.01069581,-0.02062224,0.23182822,-0.08054114
-2.27213607,1.41516841,-0.77037560,0.25210872,-0.32525410,0.17356299,-0.12908844,0.00370309,-0.00169781,0.10942575,-0.05475771,0.17106897,-0.07004459,0.95388158,-0.43707799,0.01072655,-0.02086685,0.22198760,-0.07397948
-2.26613307,1.36275796,-0.76212784,0.25378956,-0.32258890,0.16738911,-0.12713655,0.00359743,-0.00140074,0.09805756,-0.05182425,0.16476939,-0.06568150,0.92042373,-0.43848626,0.01081764,-0.02117614,0.21332838,-0.06892889
-2.26013007,1.31752429,-0.76018771,0.25601730,-0.32155840,0.16177819,-0.12613494,0.00349052,-0.00115077,0.08771619,-0.04969451,0.15975352,-0.06211872,0.89188805,-0.44323168,0.01097323,-0.02152716,0.20594507,-0.06528833
-2.25412706,1.27991120,-0.76377478,0.25876533,-0.32181285,0.15676862,-0.12591805,0.00338513,-0.00094213,0.07842679,-0.04834261,0.15611159,-0.05928486,0.86862339,-0.45092368,0.01119653,-0.02189618,0.19990830,-0.06295937
-2.24812406,1.25020921,-0.77208668,0.26199904,-0.32300174,0.15238457,-0.12632280,0.00328400,-0.00076948,0.07019552,-0.04774595,0.15390618,-0.05711006,0.85087002,-0.46113809,0.01148961,-0.02225938,0.19526430,-0.06184816
-2.24212106,1.22855271,-0.78432279,0.26567654,-0.32478481,0.14863646,-0.12719235,0.00318981,-0.00062799,0.06301134,-0.04788718,0.15317079,-0.05552786,0.83875496,-0.47343052,0.01185326,-0.02259358,0.19203488,-0.06186688
-2.23611806,1.21492074,-0.79970732,0.26974927,-0.32684253,0.14552172,-0.12837976,0.00310510,-0.00051332,0.05684798,-0.04875575,0.15390905,-0.05447683,0.83229009,-0.48735003,0.01228685,-0.02287694,0.19021761,-0.06293505
-2.23011506,1.20914128,-0.81751084,0.27416264,-0.32888577,0.14302574,-0.12975119,0.00303223,-0.00042164,0.05166600,-0.05034893,0.15609466,-0.05390203,0.83137370,-0.50245268,0.01278822,-0.02308957,0.18978649,-0.06498042
-2.22411206,1.21089925,-0.83706958,0.27885650,-0.33066409,0.14112302,-0.13118877,0.00297334,-0.00034960,0.04741487,-0.05267231,0.15967209,-0.05375612,0.83579528,-0.51831453,0.01335357,-0.02321419,0.19069287,-0.06793948
-2.21810905,1.21974814,-0.85780172,0.28376571,-0.33197244,0.13977844,-0.13259285,0.00293030,-0.00029429,0.04403506,-0.05573969,0.16455814,-0.05400009,0.84524382,-0.53454357,0.01397747,-0.02323653,0.19286680,-0.07175760
-2.21210605,1.23512524,-0.87922014,0.28882080,-0.33265584,0.13894865,-0.13388363,0.00290470,-0.00025324,0.04145998,-0.05957234,0.17064419,-0.05460364,0.85931936,-0.55079025,0.01465283,-0.02314580,0.19621865,-0.07638886
-2.20610305,1.25637016,-0.90094096,0.29394873,-0.33261206,0.13858361,-0.13500211,0.00289778,-0.00022434,0.03961793,-0.06419765,0.17779932,-0.05554513,0.87754780,-0.56675617,0.01537097,-0.02293489,0.20064121,-0.08179539
-2.20010005,1.28274647,-0.92268787,0.29907397,-0.33179198,0.13862814,-0.13591024,0.00291047,-0.00020583,0.03843379,-0.06964714,0.18587417,-0.05681103,0.89939837,-0.58220067,0.01612172,-0.02260050,0.20601211,-0.08794638
-2.19409705,1.31346601,-0.94429168,0.30411977,-0.33019777,0.13902365,-0.13659035,0.00294338,-0.00019622,0.03783064,-0.07595402,0.19470534,-0.05839514,0.92430361,-0.59694495,0.01689363,-0.02214312,0.21219663,-0.09481672
-2.18809405,1.34771519,-0.96568560,0.30900994,-0.32787897,0.13970987,-0.13704391,0.00299676,-0.00019428,0.03773125,-0.08315030,0.20412044,-0.06029729,0.95168096,-0.61087385,0.01767411,-0.02156690,0.21905095,-0.10238532
-2.18209105,1.38468283,-0.98689613,0.31367080,-0.32492671,0.14062668,-0.13728953,0.00307063,-0.00019898,0.03805936,-0.09126354,0.21394352,-0.06252182,0.98095548,-0.62393497,0.01844980,-0.02087931,0.22642568,-0.11063317
-2.17608804,1.42358847,-1.00803028,0.31803371,-0.32146627,0.14171595,-0.13736050,0.00316473,-0.00020945,0.03874092,-0.10031356,0.22400069,-0.06507585,1.01158274,-0.63613538,0.01920679,-0.02009080,0.23416978,-0.11954120
-2.17008504,1.46371048,-1.02925962,0.32203772,-0.31764852,0.14292343,-0.13730186,0.00327865,-0.00022495,0.03970514,-0.11030910,0.23412582,-0.06796739,1.04307100,-0.64753603,0.01993108,-0.01921430,0.24213470,-0.12908807
-2.16408204,1.50441274,-1.05080211,0.32563269,-0.31364048,0.14420063,-0.13716712,0.00341189,-0.00024484,0.04088549,-0.12124468,0.24416602,-0.07120338,1.07500187,-0.65824422,0.02060890,-0.01826469,0.25017866,-0.13924788
-2.15807904,1.54516897,-1.07290239,0.32878231,-0.30961564,0.14550653,-0.13701494,0.00356396,-0.00026854,0.04222058,-0.13309786,0.25398681,-0.07478789,1.10704824,-0.66840444,0.02122712,-0.01725818,0.25817100,-0.14998814
-2.15207604,1.58558355,-1.09581178,0.33146732,-0.30574433,0.14680932,-0.13690576,0.00373449,-0.00029551,0.04365494,-0.14582710,0.26347663,-0.07872037,1.13898887,-0.67818801,0.02177369,-0.01621176,0.26599644,-0.16126785
-2.14607304,1.62540794,-1.11976879,0.33368838,-0.30218476,0.14808781,-0.13689858,0.00392338,-0.00032526,0.04513976,-0.15937027,0.27255051,-0.08299425,1.17071862,-0.68778213,0.02223799,-0.01514261,0.27355904,-0.17303607
-2.14007004,1.66455156,-1.14498113,0.33546868,-0.29907497,0.14933266,-0.13704810,0.00413090,-0.00035727,0.04663348,-0.17364402,0.28115280,-0.08759580,1.20225374,-0.69737872,0.02261124,-0.01406753,0.28078581,-0.18523080
-2.13406703,1.70308665,-1.17161012,0.33685585,-0.29652613,0.15054723,-0.13740226,0.00435784,-0.00039104,0.04810225,-0.18854416,0.28925875,-0.09250344,1.23373171,-0.70716366,0.02288679,-0.01300248,0.28762966,-0.19777862
-2.12806403,1.74124632,-1.19975813,0.33792323,-0.29461747,0.15174807,-0.13800027,0.00460561,-0.00042608,0.04952042,-0.20394685,0.29687475,-0.09768740,1.26540537,-0.71730679,0.02306040,-0.01196214,0.29407163,-0.21059474
-2.12206103,1.77941559,-1.22945944,0.33877014,-0.29339288,0.15296493,-0.13887125,0.00487639,-0.00046185,0.05087067,-0.21971091,0.30403738,-0.10310992,1.29763130,-0.72795320,0.02313043,-0.01095963,0.30012223,-0.22358382
-2.11605803,1.81811549,-1.26067511,0.33952098,-0.29285943,0.15424024,-0.14003340,0.00517318,-0.00049783,0.05214418,-0.23568085,0.31081104,-0.10872572,1.33085281,-0.73921603,0.02309797,-0.01000618,0.30582168,-0.23664134
-2.11005503,1.85798049,-1.29329143,0.34032335,-0.29298762,0.15562811,-0.14149382,0.00549984,-0.00053349,0.05334053,-0.25169076,0.31728444,-0.11448304,1.36557788,-0.75117094,0.02296685,-0.00911105,0.31123918,-0.24965560
-2.10405203,1.89972980,-1.32712222,0.34134472,-0.29371344,0.15719278,-0.14324876,0.00586114,-0.00056829,0.05446740,-0.26756869,0.32356587,-0.12032479,1.40235306,-0.76385260,0.02274357,-0.00828143,0.31647083,-0.26251009
-2.09804902,1.94413375,-1.36191425,0.34276802,-0.29494181,0.15900651,-0.14528435,0.00626267,-0.00060172,0.05554017,-0.28314141,0.32977760,-0.12619008,1.44173416,-0.77725285,0.02243717,-0.00752246,0.32163661,-0.27508627
-2.09204602,1.99197618,-1.39735536,0.34478608,-0.29655141,0.16114707,-0.14757775,0.00671077,-0.00063328,0.05658119,-0.29823924,0.33604957,-0.13201582,1.48425512,-0.79132076,0.02205897,-0.00683728,0.32687610,-0.28726651
-2.08604302,2.04401457,-1.43308451,0.34759499,-0.29840033,0.16369477,-0.15009839,0.00721236,-0.00066251,0.05761896,-0.31270076,0.34251268,-0.13773835,1.53039617,-0.80596415,0.02162221,-0.00622719,0.33234333,-0.29893704
-2.08004002,2.10093935,-1.46870309,0.35138676,-0.30033247,0.16672924,-0.15280952,0.00777475,-0.00068897,0.05868711,-0.32637703,0.34929186,-0.14329504,1.58055303,-0.82105254,0.02114169,-0.00569182,0.33820077,-0.30999067
-2.07403702,2.16333427,-1.50378665,0.35634140,-0.30218412,0.17032600,-0.15566957,0.00840534,-0.00071231,0.05982316,-0.33913526,0.35649948,-0.14862569,1.63500822,-0.83642105,0.02063329,-0.00522931,0.34461282,-0.32032929
-2.06803402,2.23163950,-1.53789635,0.36261872,-0.30379061,0.17455299,-0.15863362,0.00911132,-0.00073221,0.06106718,-0.35086161,0.36422917,-0.15367375,1.69390616,-0.85187510,0.02011345,-0.00483657,0.35173880,-0.32986580
-2.06203102,2.30611913,-1.57058955,0.37035037,-0.30499249,0.17946720,-0.16165459,0.00989929,-0.00074845,0.06246041,-0.36146296,0.37255051,-0.15838719,1.75723308,-0.86719561,0.01959866,-0.00450945,0.35972609,-0.33852551
-2.05602801,2.38683478,-1.60142910,0.37963219,-0.30564131,0.18511158,-0.16468426,0.01077489,-0.00076086,0.06404376,-0.37086778,0.38150475,-0.16271912,1.82480285,-0.88214437,0.01910489,-0.00424303,0.36870331,-0.34624684
-2.05002501,2.47362637,-1.62999106,0.39051751,-0.30560443,0.19151227,-0.16767406,0.01174242,-0.00076937,0.06585629,-0.37902584,0.39110184,-0.16662806,1.89624952,-0.89646952,0.01864711,-0.00403176,0.37877423,-0.35298148
-2.04402201,2.56610136,-1.65587070,0.40301154,-0.30476900,0.19867647,-0.17057562,0.01280440,-0.00077398,0.06793382,-0.38590705,0.40131888,-0.17007796,1.97102706,-0.90991087,0.01823877,-0.00386968,0.39001234,-0.35869381
-2.03801901,2.66363297,-1.67868701,0.41706737,-0.30304498,0.20659089,-0.17334115,0.01396129,-0.00077478,0.07030757,-0.39149939,0.41210013,-0.17303791,2.04841645,-0.92220511,0.01789137,-0.00375062,0.40245664,-0.36335990
-2.03201601,2.76536779,-1.69808584,0.43258360,-0.30036703,0.21522095,-0.17592363,0.01521111,-0.00077194,0.07300300,-0.39580629,0.42335845,-0.17548175,2.12754002,-0.93309079,0.01761412,-0.00366829,0.41610868,-0.36696601
