energy_ev,total_up,C_s_up,C_p_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-3.41870935,1.96220966,0.00081545,0.08148060,0.25375212,1.47687394,0.05735796,0.30850543,0.14812067,0.00816356
-3.41270635,2.00522445,0.00078985,0.08413823,0.24777568,1.52341974,0.05743083,0.30508157,0.14895768,0.00806164
-3.40670335,2.04486270,0.00076779,0.08670601,0.24180803,1.56768750,0.05716540,0.30122503,0.14962028,0.00793501
-3.40070035,2.08091686,0.00074961,0.08916869,0.23591910,1.60936230,0.05657645,0.29700073,0.15013607,0.00778556
-3.39469735,2.11320270,0.00073567,0.09151173,0.23016472,1.64814624,0.05568562,0.29246833,0.15053258,0.00761536
-3.38869435,2.14156345,0.00072635,0.09372165,0.22458647,1.68376499,0.05452077,0.28768141,0.15083647,0.00742667
-3.38269135,2.16587547,0.00072201,0.09578634,0.21921224,1.71597553,0.05311499,0.28268721,0.15107305,0.00722184
-3.37668834,2.18605485,0.00072301,0.09769539,0.21405755,1.74457436,0.05150565,0.27752694,0.15126576,0.00700331
-3.37068534,2.20206438,0.00072967,0.09944044,0.20912721,1.76940593,0.04973323,0.27223645,0.15143596,0.00677354
-3.36468234,2.21392020,0.00074228,0.10101536,0.20441749,1.79037030,0.04784015,0.26684731,0.15160274,0.00653502
-3.35867934,2.22169743,0.00076108,0.10241642,0.19991833,1.80742955,0.04586969,0.26138807,0.15178280,0.00629022
-3.35267634,2.22553408,0.00078627,0.10364236,0.19561575,1.82061230,0.04386486,0.25588567,0.15199039,0.00604157
-3.34667334,2.22563269,0.00081799,0.10469422,0.19149394,1.83001569,0.04186744,0.25036674,0.15223724,0.00579146
-3.34067034,2.22225923,0.00085634,0.10557518,0.18753730,1.83580468,0.03991713,0.24485887,0.15253246,0.00554223
-3.33466733,2.21573911,0.00090137,0.10629010,0.18373200,1.83820824,0.03805088,0.23939161,0.15288242,0.00529615
-3.32866433,2.20645022,0.00095311,0.10684513,0.18006723,1.83751267,0.03630236,0.23399719,0.15329058,0.00505543
-3.32266133,2.19481332,0.00101155,0.10724705,0.17653599,1.83405216,0.03470162,0.22871094,0.15375731,0.00482220
-3.31665833,2.18128007,0.00107665,0.10750269,0.17313543,1.82819714,0.03327494,0.22357138,0.15427969,0.00459852
-3.31065533,2.16631951,0.00114838,0.10761827,0.16986682,1.82034097,0.03204478,0.21861993,0.15485137,0.00438637
-3.30465233,2.15040362,0.00122672,0.10759885,0.16673518,1.81088577,0.03102991,0.21390042,0.15546247,0.00418763
-3.29864932,2.13399288,0.00131169,0.10744775,0.16374862,1.80022820,0.03024564,0.20945831,0.15609961,0.00400409
-3.29264632,2.11752250,0.00140333,0.10716626,0.16091752,1.78874597,0.02970407,0.20533974,0.15674610,0.00383740
-3.28664332,2.10139036,0.00150177,0.10675341,0.15825358,1.77678588,0.02941447,0.20159045,0.15738223,0.00368910
-3.28064032,2.08594695,0.00160721,0.10620593,0.15576889,1.76465399,0.02938357,0.19825470,0.15798586,0.00356057
-3.27463732,2.07148808,0.00171996,0.10551850,0.15347499,1.75260843,0.02961587,0.19537414,0.15853306,0.00345303
-3.26863432,2.05825034,0.00184043,0.10468409,0.15138213,1.74085503,0.03011388,0.19298675,0.15899902,0.00336750
-3.26263132,2.04640948,0.00196914,0.10369456,0.14949856,1.72954588,0.03087832,0.19112583,0.15935902,0.00330480
-3.25662831,2.03608153,0.00210674,0.10254138,0.14783010,1.71878071,0.03190810,0.18981915,0.15958954,0.00326550
-3.25062531,2.02732612,0.00225400,0.10121639,0.14637983,1.70861060,0.03320040,0.18908813,0.15966935,0.00324991
-3.24462231,2.02015172,0.00241178,0.09971270,0.14514793,1.69904371,0.03475041,0.18894717,0.15958062,0.00325808
-3.23861931,2.01452207,0.00258107,0.09802550,0.14413177,1.69005236,0.03655118,0.18940311,0.15930983,0.00328973
-3.23261631,2.01036332,0.00276293,0.09615282,0.14332598,1.68158087,0.03859329,0.19045478,0.15884872,0.00334431
-3.22661331,2.00757127,0.00295848,0.09409617,0.14272280,1.67355367,0.04086450,0.19209265,0.15819480,0.00342088
-3.22061031,2.00601831,0.00316889,0.09186099,0.14231233,1.66588303,0.04334938,0.19429871,0.15735189,0.00351822
-3.21460730,2.00555980,0.00339540,0.08945691,0.14208302,1.65847616,0.04602903,0.19704642,0.15633020,0.00363476
-3.20860430,2.00603973,0.00363923,0.08689779,0.14202206,1.65124130,0.04888078,0.20030088,0.15514630,0.00376859
-3.20260130,2.00729562,0.00390164,0.08420151,0.14211590,1.64409282,0.05187808,0.20401926,0.15382287,0.00391752
-3.19659830,2.00916295,0.00418391,0.08138960,0.14235078,1.63695519,0.05499053,0.20815144,0.15238819,0.00407908
-3.19059530,2.01147917,0.00448733,0.07848658,0.14271324,1.62976616,0.05818409,0.21264098,0.15087558,0.00425058
-3.18459230,2.01408778,0.00481320,0.07551928,0.14319080,1.62247918,0.06142147,0.21742637,0.14932265,0.00442913
-3.17858929,2.01684259,0.00516288,0.07251593,0.14377245,1.61506533,0.06466277,0.22244254,0.14777059,0.00461176
-3.17258629,2.01961251,0.00553775,0.06950529,0.14444935,1.60751519,0.06786632,0.22762270,0.14626340,0.00479545
-3.16658329,2.02228682,0.00593926,0.06651570,0.14521538,1.59984050,0.07098970,0.23290033,0.14484712,0.00497720
-3.16058029,2.02478102,0.00636889,0.06357421,0.14606773,1.59207605,0.07399090,0.23821137,0.14356918,0.00515418
-3.15457729,2.02704296,0.00682816,0.06070580,0.14700730,1.58428156,0.07682962,0.24349634,0.14247766,0.00532373
-3.14857429,2.02905889,0.00731860,0.05793273,0.14803912,1.57654348,0.07946853,0.24870247,0.14162072,0.00548351
-3.14257129,2.03085891,0.00784166,0.05527399,0.14917245,1.56897658,0.08187457,0.25378552,0.14104587,0.00563153
-3.13656828,2.03252127,0.00839869,0.05274495,0.15042072,1.56172489,0.08402009,0.25871127,0.14079935,0.00576623
-3.13056528,2.03417475,0.00899079,0.05035719,0.15180121,1.55496166,0.08588386,0.26345656,0.14092531,0.00588652
-3.12456228,2.03599862,0.00961870,0.04811849,0.15333443,1.54888804,0.08745178,0.26800965,0.14146497,0.00599178
-3.11855928,2.03821967,0.01028265,0.04603291,0.15504313,1.54373001,0.08871731,0.27236995,0.14245554,0.00608192
-3.11255628,2.04110585,0.01098218,0.04410106,0.15695114,1.53973352,0.08968159,0.27654713,0.14392911,0.00615730
-3.10655328,2.04495650,0.01171601,0.04232047,0.15908177,1.53715749,0.09035319,0.28055942,0.14591126,0.00621871
-3.10055028,2.05008933,0.01248180,0.04068600,0.16145619,1.53626494,0.09074744,0.28443137,0.14841967,0.00626732
-3.09454727,2.05682447,0.01327606,0.03919031,0.16409149,1.53731234,0.09088556,0.28819110,0.15146255,0.00630456
-3.08854427,2.06546649,0.01409397,0.03782436,0.16699881,1.54053771,0.09079340,0.29186714,0.15503718,0.00633206
-3.08254127,2.07628510,0.01492931,0.03657786,0.17018155,1.54614789,0.09050002,0.29548525,0.15912850,0.00635153
-3.07653827,2.08949588,0.01577444,0.03543975,0.17363370,1.55430598,0.09003610,0.29906508,0.16370791,0.00636462
-3.07053527,2.10524230,0.01662026,0.03439862,0.17733852,1.56511947,0.08943237,0.30261732,0.16873240,0.00637287
-3.06453227,2.12358015,0.01745639,0.03344301,0.18126769,1.57863014,0.08871796,0.30614117,0.17414415,0.00637755
-3.05852926,2.14446586,0.01827126,0.03256178,0.18538087,1.59480642,0.08791904,0.30962258,0.17987062,0.00637964
-3.05252626,2.16774960,0.01905238,0.03174427,0.18962593,1.61353911,0.08705759,0.31303328,0.18582528,0.00637971
-3.04652326,2.19317411,0.01978667,0.03098056,0.19393979,1.63464080,0.08615046,0.31633076,0.19190898,0.00637794
-3.04052026,2.22037971,0.02046079,0.03026154,0.19824979,1.65784965,0.08520885,0.31945916,0.19801205,0.00637404
-3.03451726,2.24891565,0.02106159,0.02957901,0.20247577,1.68283748,0.08423806,0.32235125,0.20401697,0.00636734
-3.02851426,2.27825750,0.02157652,0.02892577,0.20653261,1.70922198,0.08323774,0.32493113,0.20980166,0.00635678
-3.02251126,2.30783004,0.02199411,0.02829561,0.21033311,1.73658292,0.08220237,0.32711783,0.21524326,0.00634099
-3.01650825,2.33703438,0.02230438,0.02768332,0.21379131,1.76448125,0.08112220,0.32882934,0.22022214,0.00631837
-3.01050525,2.36527827,0.02249928,0.02708471,0.21682575,1.79248050,0.07998439,0.32998703,0.22462615,0.00628723
-3.00450225,2.39200763,0.02257298,0.02649660,0.21936284,1.82016930,0.07877433,0.33052018,0.22835475,0.00624582
-2.99849925,2.41673792,0.02252219,0.02591679,0.22133994,1.84718360,0.07747711,0.33037032,0.23132292,0.00619252
-2.99249625,2.43908327,0.02234632,0.02534404,0.22270808,1.87322765,0.07607906,0.32949507,0.23346462,0.00612591
-2.98649325,2.45878182,0.02204755,0.02477806,0.22343429,1.89809215,0.07456909,0.32787151,0.23473560,0.00604486
-2.98049025,2.47571566,0.02163080,0.02421947,0.22350311,1.92166869,0.07294007,0.32549855,0.23511544,0.00594865
-2.97448724,2.48992411,0.02110364,0.02366974,0.22291763,1.94395937,0.07118985,0.32239844,0.23460877,0.00583698
-2.96848424,2.50160936,0.02047601,0.02313117,0.22169958,1.96508094,0.06932208,0.31861713,0.23324540,0.00571006
-2.96248124,2.51113403,0.01975992,0.02260674,0.21988882,1.98526299,0.06734673,0.31422364,0.23107965,0.00556858
-2.95647824,2.51901053,0.01896906,0.02210007,0.21754202,2.00484014,0.06528021,0.30930831,0.22818863,0.00541375
-2.95047524,2.52588259,0.01811837,0.02161524,0.21473069,2.02423835,0.06314527,0.30398002,0.22466978,0.00524723
-2.94447224,2.53249969,0.01722353,0.02115669,0.21153865,2.04395608,0.06097043,0.29836272,0.22063767,0.00507109
-2.93846923,2.53968568,0.01630052,0.02072903,0.20805910,2.06454091,0.05878922,0.29259111,0.21622021,0.00488774
-2.93246623,2.54830298,0.01536510,0.02033682,0.20439131,2.08656284,0.05663916,0.28680598,0.21155466,0.00469984
-2.92646323,2.55921404,0.01443240,0.01998445,0.20063718,2.11058560,0.05456045,0.28114922,0.20678332,0.00451020
-2.92046023,2.57324199,0.01351648,0.01967588,0.19689784,2.13713720,0.05259461,0.27575884,0.20204942,0.00432171
-2.91445723,2.59113215,0.01263005,0.01941447,0.19327035,2.16668122,0.05078298,0.27076413,0.19749317,0.00413719
-2.90845423,2.61351640,0.01178418,0.01920284,0.18984468,2.19959030,0.04916524,0.26628126,0.19324822,0.00395932
-2.90245123,2.64088179,0.01098813,0.01904269,0.18670104,2.23612284,0.04777792,0.26240937,0.18943869,0.00379058
-2.89644822,2.67354489,0.01024920,0.01893468,0.18390778,2.27640428,0.04665301,0.25922741,0.18617672,0.00363312
-2.89044522,2.71163282,0.00957276,0.01887840,0.18151974,2.32041354,0.04581681,0.25679175,0.18356074,0.00348875
-2.88444222,2.75507171,0.00896228,0.01887231,0.17957715,2.36797525,0.04528881,0.25513466,0.18167436,0.00335884
-2.87843922,2.80358281,0.00841939,0.01891377,0.17810520,2.41875808,0.04508095,0.25426362,0.18058577,0.00324434
-2.87243622,2.85668627,0.00794409,0.01899910,0.17711405,2.47227900,0.04519703,0.25416160,0.18034774,0.00314575
-2.86643322,2.91371218,0.00753491,0.01912367,0.17659937,2.52791327,0.04563242,0.25478803,0.18099790,0.00306310
-2.86043022,2.97381807,0.00718913,0.01928210,0.17654336,2.58490948,0.04637409,0.25608054,0.18255938,0.00299601
-2.85442721,3.03601213,0.00690303,0.01946837,0.17691604,2.64240901,0.04740080,0.25795738,0.18504142,0.00294369
-2.84842421,3.09918083,0.00667209,0.01967608,0.17767685,2.69946891,0.04868371,0.26032020,0.18844012,0.00290499
-2.84242121,3.16211993,0.00649125,0.01989859,0.17877647,2.75508725,0.05018710,0.26305739,0.19273893,0.00287848
-2.83641821,3.22356751,0.00635509,0.02012932,0.18015863,2.80823003,0.05186942,0.26604746,0.19790908,0.00286246
-2.83041521,3.28223792,0.00625800,0.02036187,0.18176204,2.85785851,0.05368443,0.26916270,0.20390961,0.00285506
-2.82441221,3.33685557,0.00619438,0.02059026,0.18352220,2.90295628,0.05558260,0.27227275,0.21068733,0.00285429
-2.81840920,3.38618748,0.00615873,0.02080911,0.18537312,2.94255512,0.05751255,0.27524807,0.21817646,0.00285812
-2.81240620,3.42907388,0.00614576,0.02101371,0.18724897,2.97575902,0.05942256,0.27796327,0.22629818,0.00286452
-2.80640320,3.46445610,0.00615047,0.02120022,0.18908549,3.00176598,0.06126212,0.28030017,0.23496023,0.00287155
-2.80040020,3.49140137,0.00616820,0.02136567,0.19082126,3.01988691,0.06298347,0.28215051,0.24405655,0.00287737
-2.79439720,3.50912398,0.00619463,0.02150806,0.19239882,3.02956162,0.06454297,0.28341835,0.25346724,0.00288034
-2.78839420,3.51700269,0.00622587,0.02162635,0.19376564,3.03037154,0.06590243,0.28402214,0.26305895,0.00287901
-2.78239120,3.51459408,0.00625839,0.02172044,0.19487491,3.02204912,0.06703024,0.28389636,0.27268576,0.00287217
-2.77638819,3.50164193,0.00628908,0.02179117,0.19568620,3.00448372,0.06790229,0.28299280,0.28219075,0.00285889
-2.77038519,3.47808232,0.00631523,0.02184027,0.19616608,2.97772420,0.06850266,0.28128144,0.29140819,0.00283850
-2.76438219,3.44404460,0.00633452,0.02187026,0.19628847,2.94197792,0.06882403,0.27875097,0.30016649,0.00281063
-2.75837919,3.39984810,0.00634508,0.02188442,0.19603502,2.89760630,0.06886790,0.27540886,0.30829178,0.00277517
-2.75237619,3.34599478,0.00634540,0.02188668,0.19539530,2.84511707,0.06864443,0.27128118,0.31561199,0.00273227
-2.74637319,3.28315762,0.00633445,0.02188155,0.19436682,2.78515313,0.06817208,0.26641183,0.32196144,0.00268235
-2.74037019,3.21216519,0.00631157,0.02187401,0.19295498,2.71847821,0.06747703,0.26086160,0.32718554,0.00262603
-2.73436718,3.13398233,0.00627657,0.02186944,0.19117281,2.64595962,0.06659228,0.25470668,0.33114556,0.00256411
-2.72836418,3.04968754,0.00622966,0.02187348,0.18904054,2.56854839,0.06555660,0.24803691,0.33372312,0.00249758
-2.72236118,2.96044732,0.00617145,0.02189199,0.18658502,2.48725706,0.06441336,0.24095366,0.33482426,0.00242753
-2.71635818,2.86748816,0.00610294,0.02193086,0.18383900,2.40313590,0.06320914,0.23356740,0.33438285,0.00235511
-2.71035518,2.77206688,0.00602547,0.02199597,0.18084018,2.31724799,0.06199234,0.22599502,0.33236304,0.00228152
-2.70435218,2.67544017,0.00594067,0.02209306,0.17763022,2.23064400,0.06081172,0.21835700,0.32876090,0.00220798
-2.69834917,2.57883429,0.00585041,0.02222762,0.17425368,2.14433738,0.05971495,0.21077438,0.32360483,0.00213565
-2.69234617,2.48341593,0.00575673,0.02240481,0.17075688,2.05928101,0.05874719,0.20336581,0.31695493,0.00206561
-2.68634317,2.39026528,0.00566174,0.02262937,0.16718682,1.97634589,0.05794985,0.19624462,0.30890136,0.00199886
-2.68034017,2.30035233,0.00556758,0.02290555,0.16359025,1.89630285,0.05735940,0.18951611,0.29956168,0.00193624
-2.67433717,2.21451734,0.00547632,0.02323709,0.16001280,1.81980801,0.05700637,0.18327510,0.28907735,0.00187848
-2.66833417,2.13345625,0.00538990,0.02362718,0.15649835,1.74739246,0.05691459,0.17760395,0.27760969,0.00182612
-2.66233117,2.05771164,0.00531008,0.02407851,0.15308871,1.67945671,0.05710062,0.17257097,0.26533528,0.00177954
-2.65632816,1.98766966,0.00523838,0.02459332,0.14982351,1.61627005,0.05757347,0.16822946,0.25244129,0.00173895
-2.65032516,1.92356295,0.00517605,0.02517350,0.14674032,1.55797486,0.05833450,0.16461734,0.23912068,0.00170439
-2.64432216,1.86547953,0.00512409,0.02582075,0.14387519,1.50459563,0.05937766,0.16175744,0.22556774,0.00167578
-2.63831916,1.81337707,0.00508320,0.02653672,0.14126327,1.45605222,0.06068991,0.15965832,0.21197395,0.00165287
-2.63231616,1.76710193,0.00505390,0.02732324,0.13893964,1.41217676,0.06225193,0.15831582,0.19852433,0.00163531
-2.62631316,1.72641192,0.00503646,0.02818255,0.13694033,1.37273332,0.06403895,0.15771500,0.18539456,0.00162268
-2.62031016,1.69100175,0.00503104,0.02911755,0.13530321,1.33743933,0.06602183,0.15783252,0.17274857,0.00161449
-2.61430715,1.66052981,0.00503772,0.03013200,0.13406888,1.30598776,0.06816823,0.15863933,0.16073696,0.00161022
-2.60830415,1.63464475,0.00505653,0.03123073,0.13328136,1.27806895,0.07044381,0.16010348,0.14949599,0.00160935
-2.60230115,1.61301082,0.00508756,0.03241983,0.13298847,1.25339088,0.07281350,0.16219284,0.13914713,0.00161140
-2.59629815,1.59533022,0.00513093,0.03370670,0.13324189,1.23169706,0.07524271,0.16487771,0.12979708,0.00161591
-2.59029515,1.58136158,0.00518692,0.03510010,0.13409667,1.21278094,0.07769840,0.16813298,0.12153810,0.00162253
-2.58429215,1.57093336,0.00525588,0.03661000,0.13561038,1.19649621,0.08015007,0.17193984,0.11444857,0.00163095
-2.57828914,1.56395146,0.00533831,0.03824741,0.13784165,1.18276253,0.08257049,0.17628679,0.10859357,0.00164098
-2.57228614,1.56040063,0.00543477,0.04002397,0.14084827,1.17156619,0.08493620,0.18116996,0.10402548,0.00165251
-2.56628314,1.56033940,0.00554585,0.04195153,0.14468477,1.16295594,0.08722780,0.18659266,0.10078430,0.00166550
-2.56028014,1.56388884,0.00567211,0.04404146,0.14939964,1.15703395,0.08942989,0.19256402,0.09889788,0.00168001
-2.55427714,1.57121568,0.00581401,0.04630394,0.15503232,1.15394254,0.09153081,0.19909702,0.09838174,0.00169616
-2.54827414,1.58251058,0.00597177,0.04874713,0.16160989,1.15384730,0.09352217,0.20620571,0.09923865,0.00171408
-2.54227114,1.59796269,0.00614533,0.05137626,0.16914393,1.15691756,0.09539807,0.21390196,0.10145787,0.00173394
-2.53626813,1.61773203,0.00633422,0.05419269,0.17762741,1.16330513,0.09715428,0.22219179,0.10501422,0.00175588
-2.53026513,1.64192101,0.00653750,0.05719302,0.18703197,1.17312266,0.09878734,0.23107157,0.10986696,0.00178001
-2.52426213,1.67054691,0.00675368,0.06036824,0.19730568,1.18642270,0.10029350,0.24052426,0.11595856,0.00180636
-2.51825913,1.70351685,0.00698068,0.06370308,0.20837154,1.20317866,0.10166795,0.25051593,0.12321362,0.00183487
-2.51225613,1.74060685,0.00721580,0.06717542,0.22012663,1.22326887,0.10290393,0.26099285,0.13153800,0.00186539
-2.50625313,1.78144641,0.00745574,0.07075608,0.23244237,1.24646471,0.10399224,0.27187932,0.14081820,0.00189761
-2.50025013,1.82550972,0.00769664,0.07440880,0.24516560,1.27242359,0.10492081,0.28307644,0.15092133,0.00193113
-2.49424712,1.87211434,0.00793414,0.07809055,0.25812080,1.30068742,0.10567469,0.29446202,0.16169558,0.00196537
-2.48824412,1.92042785,0.00816349,0.08175215,0.27111327,1.33068687,0.10623619,0.30589165,0.17297149,0.00199966
-2.48224112,1.96948253,0.00837965,0.08533930,0.28393326,1.36175139,0.10658541,0.31720099,0.18456384,0.00203319
-2.47623812,2.01819765,0.00857748,0.08879377,0.29636099,1.39312486,0.10670099,0.32820933,0.19627445,0.00206506
-2.47023512,2.06540876,0.00875183,0.09205504,0.30817226,1.42398611,0.10656108,0.33872415,0.20789564,0.00209433
-2.46423212,2.10990264,0.00889776,0.09506202,0.31914469,1.45347373,0.10614444,0.34854674,0.21921447,0.00211999
-2.45822911,2.15045659,0.00901068,0.09775499,0.32906412,1.48071386,0.10543177,0.35747842,0.23001748,0.00214103
-2.45222611,2.18588020,0.00908650,0.10007762,0.33773107,1.50484991,0.10440689,0.36532731,0.24009599,0.00215649
-2.44622311,2.21505782,0.00912181,0.10197892,0.34496696,1.52507276,0.10305800,0.37191522,0.24925156,0.00216547
-2.44022011,2.23698962,0.00911393,0.10341516,0.35061988,1.54065003,0.10137877,0.37708435,0.25730156,0.00216718
-2.43421711,2.25082943,0.00906109,0.10435152,0.35456954,1.55095312,0.09936923,0.38070354,0.26408454,0.00216097
-2.42821411,2.25591746,0.00896244,0.10476350,0.35673139,1.55548072,0.09703644,0.38267377,0.26946522,0.00214633
-2.42221111,2.25180645,0.00881810,0.10463797,0.35705948,1.55387756,0.09439487,0.38293254,0.27333886,0.00212296
-2.41620810,2.23827988,0.00862917,0.10397380,0.35554820,1.54594772,0.09146647,0.38145705,0.27563472,0.00209075
-2.41020510,2.21536162,0.00839770,0.10278211,0.35223263,1.53166180,0.08828040,0.37826597,0.27631867,0.00204980
-2.40420210,2.18331642,0.00812660,0.10108598,0.34718758,1.51115765,0.08487257,0.37341969,0.27539457,0.00200042
-2.39819910,2.14264144,0.00781960,0.09891982,0.34052534,1.48473473,0.08128480,0.36701911,0.27290455,0.00194311
-2.39219610,2.09404938,0.00748110,0.09632826,0.33239220,1.45284249,0.07756384,0.35920302,0.26892798,0.00187855
-2.38619310,2.03844402,0.00711609,0.09336477,0.32296410,1.41606340,0.07376019,0.35014416,0.26357943,0.00180760
-2.38019010,1.97688954,0.00672993,0.09008992,0.31244125,1.37509148,0.06992690,0.34004425,0.25700539,0.00173124
-2.37418709,1.91057525,0.00632831,0.08656952,0.30104236,1.33070759,0.06611824,0.32912819,0.24938022,0.00165056
-2.36818409,1.84077735,0.00591701,0.08287259,0.28899837,1.28375258,0.06238848,0.31763765,0.24090123,0.00156673
-2.36218109,1.76881962,0.00550182,0.07906937,0.27654623,1.23509963,0.05879073,0.30582451,0.23178326,0.00148096
-2.35617809,1.69603469,0.00508838,0.07522940,0.26392274,1.18562705,0.05537594,0.29394422,0.22225292,0.00139445
-2.35017509,1.62372770,0.00468211,0.07141971,0.25135884,1.13619278,0.05219204,0.28224949,0.21254271,0.00130841
-2.34417209,1.55314343,0.00428802,0.06770324,0.23907442,1.08761145,0.04928330,0.27098447,0.20288519,0.00122396
-2.33816908,1.48543830,0.00391073,0.06413757,0.22727389,1.04063487,0.04668988,0.26037964,0.19350749,0.00114217
-2.33216608,1.42165759,0.00355435,0.06077389,0.21614249,0.99593653,0.04444749,0.25064738,0.18462612,0.00106400
-2.32616308,1.36271853,0.00322243,0.05765626,0.20584350,0.95410024,0.04258736,0.24197849,0.17644237,0.00099030
-2.32016008,1.30939896,0.00291798,0.05482127,0.19651623,0.91561307,0.04113615,0.23453945,0.16913833,0.00092180
-2.31415708,1.26233129,0.00264343,0.05229781,0.18827488,0.88086217,0.04011606,0.22847048,0.16287345,0.00085908
-2.30815408,1.22200112,0.00240063,0.05010722,0.18120795,0.85013515,0.03954492,0.22388423,0.15778183,0.00080261
-2.30215108,1.18874952,0.00219087,0.04826354,0.17537838,0.82362332,0.03943622,0.22086503,0.15397004,0.00075272
-2.29614807,1.16277819,0.00201491,0.04677390,0.17082402,0.80142710,0.03979917,0.21946852,0.15151559,0.00070959
-2.29014507,1.14415626,0.00187301,0.04563908,0.16755852,0.78356285,0.04063854,0.21972154,0.15046591,0.00067332
-2.28414207,1.13282806,0.00176496,0.04485394,0.16557231,0.76997037,0.04195449,0.22162219,0.15083780,0.00064386
-2.27813907,1.12862080,0.00169006,0.04440805,0.16483380,0.76052054,0.04374219,0.22513991,0.15261740,0.00062106
-2.27213607,1.13125195,0.00164725,0.04428610,0.16529056,0.75502243,0.04599134,0.23021568,0.15576055,0.00060470
-2.26613307,1.14033563,0.00163505,0.04446836,0.16687051,0.75322975,0.04868564,0.23676221,0.16019368,0.00059444
-2.26013007,1.15538833,0.00165162,0.04493106,0.16948312,0.75484640,0.05180215,0.24466426,0.16581510,0.00058988
-2.25412706,1.17583399,0.00169478,0.04564673,0.17302064,0.75953114,0.05531069,0.25377919,0.17249685,0.00059055
-2.24812406,1.20100895,0.00176207,0.04658448,0.17735949,0.76690164,0.05917330,0.26393784,0.18008712,0.00059591
-2.24212106,1.23016745,0.00185071,0.04771028,0.18236172,0.77653829,0.06334388,0.27494590,0.18841323,0.00060537
-2.23611806,1.26248841,0.00195769,0.04898731,0.18787683,0.78798809,0.06776798,0.28658597,0.19728530,0.00061830
-2.23011506,1.29708412,0.00207977,0.05037633,0.19374389,0.80076916,0.07238294,0.29862037,0.20650054,0.00063402
-2.22411206,1.33301164,0.00221355,0.05183612,0.19979406,0.81437634,0.07711835,0.31079488,0.21584820,0.00065183
-2.21810905,1.36928735,0.00235549,0.05332407,0.20585357,0.82828819,0.08189684,0.32284333,0.22511515,0.00067101
-2.21210605,1.40490491,0.00250200,0.05479690,0.21174717,0.84197561,0.08663536,0.33449324,0.23409187,0.00069084
-2.20610305,1.43885659,0.00264945,0.05621150,0.21730192,0.85491227,0.09124675,0.34547218,0.24257891,0.00071060
-2.20010005,1.47015775,0.00279432,0.05752586,0.22235141,0.86658670,0.09564172,0.35551491,0.25039346,0.00072959
-2.19409705,1.49787364,0.00293321,0.05870015,0.22674012,0.87651574,0.09973113,0.36437093,0.25737592,0.00074714
-2.18809405,1.52114776,0.00306295,0.05969785,0.23032785,0.88425894,0.10342844,0.37181227,0.26339619,0.00076265
-2.18209105,1.53923055,0.00318068,0.06048686,0.23299405,0.88943328,0.10665234,0.37764108,0.26835935,0.00077557
-2.17608804,1.55150698,0.00328395,0.06104068,0.23464184,0.89172752,0.10932929,0.38169683,0.27221064,0.00078544
-2.17008504,1.55752172,0.00337073,0.06133936,0.23520142,0.89091537,0.11139604,0.38386260,0.27493923,0.00079188
-2.16408204,1.55700042,0.00343957,0.06137044,0.23463292,0.88686668,0.11280183,0.38407027,0.27658077,0.00079463
-2.15807904,1.54986577,0.00348954,0.06112967,0.23292823,0.87955601,0.11351026,0.38230423,0.27721842,0.00079353
-2.15207604,1.53624730,0.00352038,0.06062138,0.23011192,0.86906776,0.11350068,0.37860346,0.27698218,0.00078853
-2.14607304,1.51648399,0.00353242,0.05985875,0.22624107,0.85559760,0.11276911,0.37306171,0.27604657,0.00077973
-2.14007004,1.49111928,0.00352663,0.05886367,0.22140398,0.83944964,0.11132849,0.36582592,0.27462655,0.00076732
-2.13406703,1.46088837,0.00350460,0.05766635,0.21571776,0.82102952,0.10920838,0.35709264,0.27297172,0.00075159
-2.12806403,1.42669796,0.00346847,0.05630457,0.20932498,0.80083324,0.10645406,0.34710282,0.27135908,0.00073296
-2.12206103,1.38959928,0.00342088,0.05482278,0.20238938,0.77943241,0.10312505,0.33613498,0.27008440,0.00071190
-2.11605803,1.35075528,0.00336490,0.05327084,0.19509093,0.75745610,0.09929323,0.32449715,0.26945251,0.00068898
-2.11005503,1.31140330,0.00330393,0.05170261,0.18762037,0.73557037,0.09504040,0.31251792,0.26976695,0.00066479
-2.10405203,1.27281477,0.00324162,0.05017447,0.18017343,0.71445594,0.09045580,0.30053678,0.27131908,0.00063996
-2.09804902,1.23625362,0.00318173,0.04874362,0.17294508,0.69478526,0.08563323,0.28889445,0.27437735,0.00061513
-2.09204602,1.20293497,0.00312804,0.04746649,0.16612396,0.67719964,0.08066830,0.27792329,0.27917690,0.00059092
-2.08604302,1.17398600,0.00308425,0.04639712,0.15988714,0.66228768,0.07565566,0.26793835,0.28590996,0.00056791
-2.08004002,1.15041034,0.00305386,0.04558567,0.15439560,0.65056556,0.07068652,0.25922924,0.29471746,0.00054662
-2.07403702,1.13305744,0.00304009,0.04507704,0.14979036,0.64246024,0.06584633,0.25205321,0.30568220,0.00052754
-2.06803402,1.12259816,0.00304582,0.04490974,0.14618953,0.63829605,0.06121290,0.24662962,0.31882380,0.00051102
-2.06203102,1.11950708,0.00307348,0.04511491,0.14368629,0.63828517,0.05685491,0.24313586,0.33409580,0.00049736
-2.05602801,1.12405241,0.00312503,0.04571563,0.14234783,0.64252231,0.05283080,0.24170487,0.35138487,0.00048675
