energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up
-2.94447224,0.60868201,0.26912778,0.19613416,0.00332717,0.02859503,0.10448562,0.24646149,0.00612288,0.10356002
-2.93846923,0.64241465,0.27871322,0.20303374,0.00370312,0.02966307,0.11151941,0.26634481,0.00608616,0.10947156
-2.93246623,0.67622648,0.28823112,0.20981985,0.00409401,0.03065934,0.11863094,0.28641441,0.00603597,0.11548200
-2.92646323,0.70982602,0.29768926,0.21647566,0.00449602,0.03157097,0.12573560,0.30642010,0.00597706,0.12154795
-2.92046023,0.74289629,0.30708627,0.22297995,0.00490480,0.03238551,0.13274494,0.32609536,0.00591450,0.12762134
-2.91445723,0.77509924,0.31640935,0.22930584,0.00531551,0.03309122,0.13956853,0.34516363,0.00585349,0.13364987
-2.90845423,0.80608261,0.32563274,0.23542011,0.00572298,0.03367743,0.14611650,0.36334588,0.00579920,0.13957800
-2.90245123,0.83548919,0.33471730,0.24128322,0.00612176,0.03413497,0.15230262,0.38036911,0.00575663,0.14534829
-2.89644822,0.86296818,0.34361100,0.24685003,0.00650635,0.03445663,0.15804780,0.39597575,0.00573048,0.15090338
-2.89044522,0.88818826,0.35225061,0.25207120,0.00687129,0.03463766,0.16328394,0.40993328,0.00572509,0.15618822
-2.88444222,0.91085186,0.36056443,0.25689529,0.00721137,0.03467618,0.16795787,0.42204394,0.00574434,0.16115265
-2.87843922,0.93070991,0.36847589,0.26127137,0.00752175,0.03457365,0.17203537,0.43215387,0.00579167,0.16575415
-2.87243622,0.94757639,0.37590805,0.26515205,0.00779816,0.03433515,0.17550481,0.44016142,0.00587009,0.16996065
-2.86643322,0.96134198,0.38278851,0.26849682,0.00803701,0.03396970,0.17838046,0.44602405,0.00598225,0.17375323
-2.86043022,0.97198594,0.38905468,0.27127539,0.00823554,0.03349033,0.18070513,0.44976367,0.00613054,0.17712855
-2.85442721,0.97958563,0.39465904,0.27347096,0.00839190,0.03291408,0.18255202,0.45146987,0.00631720,0.18010089
-2.84842421,0.98432292,0.39957397,0.27508311,0.00850522,0.03226184,0.18402557,0.45130096,0.00654446,0.18270362
-2.84242121,0.98648707,0.40379600,0.27613022,0.00857565,0.03155807,0.18526126,0.44948270,0.00681471,0.18498998
-2.83641821,0.98647358,0.40734916,0.27665117,0.00860436,0.03083024,0.18642422,0.44630453,0.00713061,0.18703311
-2.83041521,0.98477889,0.41028702,0.27670613,0.00859345,0.03010832,0.18770658,0.44211351,0.00749524,0.18892520
-2.82441221,0.98199082,0.41269347,0.27637648,0.00854592,0.02942396,0.18932367,0.43730602,0.00791215,0.19077572
-2.81840920,0.97877485,0.41468193,0.27576370,0.00846555,0.02880970,0.19150897,0.43231753,0.00838542,0.19270886
-2.81240620,0.97585662,0.41639294,0.27498710,0.00835672,0.02829800,0.19450804,0.42761064,0.00891965,0.19486000
-2.80640320,0.97400109,0.41799031,0.27418070,0.00822429,0.02792035,0.19857146,0.42366191,0.00951986,0.19737150
-2.80040020,0.97398894,0.41965570,0.27348905,0.00807338,0.02770624,0.20394710,0.42094782,0.01019137,0.20038785
-2.79439720,0.97659111,0.42158205,0.27306227,0.00790921,0.02768227,0.21087172,0.41993025,0.01093954,0.20405035
-2.78839420,0.98254227,0.42396591,0.27305055,0.00773688,0.02787125,0.21956244,0.42104219,0.01176952,0.20849148
-2.78239120,0.99251420,0.42699924,0.27359812,0.00756122,0.02829150,0.23020816,0.42467381,0.01268588,0.21382925
-2.77638819,1.00709019,0.43086082,0.27483716,0.00738660,0.02895616,0.24296125,0.43115974,0.01369224,0.22016177
-2.77038519,1.02674142,0.43570786,0.27688186,0.00721678,0.02987284,0.25793001,0.44076769,0.01479086,0.22756219
-2.76438219,1.05180645,0.44166816,0.27982278,0.00705481,0.03104331,0.27517198,0.45368902,0.01598220,0.23607438
-2.75837919,1.08247463,0.44883329,0.28372203,0.00690294,0.03246351,0.29468863,0.47003150,0.01726453,0.24570953
-2.75237619,1.11877454,0.45725318,0.28860941,0.00676255,0.03412376,0.31642152,0.48981464,0.01863361,0.25644390
-2.74637319,1.16056792,0.46693244,0.29447969,0.00663420,0.03600922,0.34025041,0.51296779,0.02008239,0.26821777
-2.74037019,1.20754982,0.47782868,0.30129146,0.00651757,0.03810056,0.36599333,0.53933115,0.02160080,0.28093603
-2.73436718,1.25925508,0.48985313,0.30896737,0.00641159,0.04037488,0.39340885,0.56865971,0.02317577,0.29447004
-2.72836418,1.31507139,0.50287338,0.31739613,0.00631451,0.04280682,0.42220057,0.60063021,0.02479123,0.30866116
-2.72236118,1.37425842,0.51671848,0.32643611,0.00622401,0.04536979,0.45202387,0.63485069,0.02642838,0.32332558
-2.71635818,1.43597270,0.53118601,0.33592041,0.00613734,0.04803731,0.48249460,0.67087269,0.02806606,0.33826050
-2.71035518,1.49929717,0.54605094,0.34566333,0.00605148,0.05078451,0.51319971,0.70820539,0.02968126,0.35325134
-2.70435218,1.56327449,0.56107589,0.35546799,0.00596331,0.05358943,0.54370930,0.74633142,0.03124976,0.36807962
-2.69834917,1.62694252,0.57602217,0.36513457,0.00586974,0.05643442,0.57358976,0.78472362,0.03274691,0.38253142
-2.69234617,1.68937055,0.59066128,0.37446910,0.00576789,0.05930723,0.60241739,0.82286214,0.03414843,0.39640569
-2.68634317,1.74969456,0.60478595,0.38329203,0.00565519,0.06220198,0.62979204,0.86025114,0.03543129,0.40952230
-2.68034017,1.80714970,0.61822039,0.39144644,0.00552952,0.06511978,0.65535006,0.89643433,0.03657457,0.42172921
-2.67433717,1.86109848,0.63082900,0.39880520,0.00538929,0.06806897,0.67877608,0.93100878,0.03756027,0.43290855
-2.66833417,1.91105304,0.64252309,0.40527686,0.00523351,0.07106500,0.69981296,0.96363609,0.03837404,0.44298109
-2.66233117,1.95669030,0.65326503,0.41080973,0.00506180,0.07412984,0.71826943,0.99405066,0.03900577,0.45190894
-2.65632816,1.99785898,0.66306974,0.41539412,0.00487444,0.07729094,0.73402509,1.02206442,0.03945001,0.45969629
-2.65032516,2.03457817,0.67200317,0.41906227,0.00467227,0.08057981,0.74703243,1.04756796,0.03970620,0.46638807
-2.64432216,2.06702706,0.68017773,0.42188628,0.00445674,0.08403014,0.75731582,1.07052782,0.03977870,0.47206646
-2.63831916,2.09552664,0.68774499,0.42397367,0.00422976,0.08767563,0.76496750,1.09098034,0.03967660,0.47684568
-2.63231616,2.12051396,0.69488584,0.42546124,0.00399367,0.09154763,0.77014079,1.10902216,0.03941333,0.48086494
-2.62631316,2.14251043,0.70179848,0.42650708,0.00375113,0.09567255,0.77304089,1.12479819,0.03900603,0.48428020
-2.62031016,2.16208594,0.70868512,0.42728151,0.00350500,0.10006937,0.77391386,1.13848760,0.03847486,0.48725502
-2.61430715,2.17982071,0.71573778,0.42795723,0.00325831,0.10474724,0.77303431,1.15028874,0.03784208,0.48995109
-2.60830415,2.19626720,0.72312414,0.42869926,0.00301410,0.10970341,0.77069260,1.16040401,0.03713110,0.49251891
-2.60230115,2.21191422,0.73097416,0.42965533,0.00277537,0.11492151,0.76718225,1.16902544,0.03636556,0.49508914
-2.59629815,2.22715551,0.73936825,0.43094716,0.00254502,0.12037043,0.76278828,1.17632211,0.03556830,0.49776533
-2.59029515,2.24226474,0.74832771,0.43266320,0.00232578,0.12600380,0.75777717,1.18243010,0.03476054,0.50061811
-2.58429215,2.25737848,0.75780801,0.43485332,0.00212019,0.13176028,0.75238903,1.18744572,0.03396108,0.50368162
-2.57828914,2.27248831,0.76769542,0.43752562,0.00193054,0.13756448,0.74683225,1.19142233,0.03318572,0.50695207
-2.57228614,2.28744267,0.77780722,0.44064585,0.00175892,0.14332875,0.74128109,1.19437117,0.03244681,0.51038879
-2.56628314,2.30195857,0.78789570,0.44413912,0.00160716,0.14895565,0.73587611,1.19626603,0.03175305,0.51391760
-2.56028014,2.31564240,0.79765572,0.44789423,0.00147692,0.15434106,0.73072728,1.19705152,0.03110948,0.51743642
-2.55427714,2.32801881,0.80673560,0.45177012,0.00136963,0.15937785,0.72591963,1.19665429,0.03051762,0.52082274
-2.54827414,2.33856597,0.81475094,0.45560412,0.00128659,0.16395984,0.72152063,1.19499666,0.02997587,0.52394260
-2.54227114,2.34675504,0.82130050,0.45922169,0.00122896,0.16798607,0.71758899,1.19201143,0.02948000,0.52666051
-2.53626813,2.35209157,0.82598363,0.46244697,0.00119777,0.17136492,0.71418394,1.18765708,0.02902377,0.52884975
-2.53026513,2.35415617,0.82841822,0.46511345,0.00119401,0.17401817,0.71137419,1.18193217,0.02859968,0.53040242
-2.52426213,2.35264210,0.82825836,0.46707444,0.00121859,0.17588458,0.70924597,1.17488787,0.02819963,0.53123869
-2.51825913,2.34738723,0.82521074,0.46821244,0.00127235,0.17692283,0.70790927,1.16663770,0.02781567,0.53131455
-2.51225613,2.33839852,0.81904914,0.46844699,0.00135613,0.17711384,0.70750174,1.15736374,0.02744067,0.53062776
-2.50625313,2.32586723,0.80962613,0.46774065,0.00147068,0.17646215,0.70818978,1.14731866,0.02706886,0.52922145
-2.50025013,2.31017411,0.79688156,0.46610257,0.00161673,0.17499636,0.71016650,1.13682332,0.02669629,0.52718526
-2.49424712,2.29188380,0.78084736,0.46358970,0.00179495,0.17276864,0.71364664,1.12626000,0.02632113,0.52465385
-2.48824412,2.27172897,0.76164861,0.46030532,0.00200596,0.16985326,0.71885835,1.11606129,0.02594380,0.52180281
-2.48224112,2.25058487,0.73950075,0.45639528,0.00225032,0.16634421,0.72603245,1.10669556,0.02556697,0.51884234
-2.47623812,2.22943566,0.71470331,0.45204189,0.00252854,0.16235210,0.73538955,1.09864939,0.02519542,0.51600878
-2.47023512,2.20933462,0.68763042,0.44745611,0.00284111,0.15800033,0.74712586,1.09240820,0.02483578,0.51355473
-2.46423212,2.19136018,0.65871878,0.44286823,0.00318854,0.15342093,0.76139844,1.08843607,0.02449610,0.51173811
-2.45822911,2.17657041,0.62845358,0.43851779,0.00357139,0.14874996,0.77831086,1.08715584,0.02418542,0.51081088
-2.45222611,2.16595840,0.59735330,0.43464309,0.00399035,0.14412298,0.79790015,1.08893069,0.02391329,0.51100792
-2.44622311,2.16041083,0.56595392,0.43147105,0.00444634,0.13967054,0.82012593,1.09404810,0.02368927,0.51253679
-2.44022011,2.16067186,0.53479330,0.42920777,0.00494054,0.13551399,0.84486243,1.10270719,0.02352241,0.51556881
-2.43421711,2.16731417,0.50439647,0.42803035,0.00547456,0.13176182,0.87189412,1.11500985,0.02342086,0.52023186
-2.42821411,2.18071820,0.47526221,0.42808027,0.00605050,0.12850647,0.90091517,1.13095621,0.02339151,0.52660542
-2.42221111,2.20106041,0.44785142,0.42945864,0.00667104,0.12582193,0.93153318,1.15044453,0.02343970,0.53471774
-2.41620810,2.22831065,0.42257747,0.43222338,0.00733952,0.12376201,0.96327691,1.17327523,0.02356904,0.54454544
-2.41020510,2.26223818,0.39979881,0.43638844,0.00805995,0.12235948,0.99560787,1.19915871,0.02378136,0.55601530
-2.40420210,2.30242544,0.37981362,0.44192480,0.00883703,0.12162582,1.02793522,1.22772635,0.02407671,0.56900806
-2.39819910,2.34828826,0.36285659,0.44876325,0.00967608,0.12155185,1.05963329,1.25854387,0.02445341,0.58336392
-2.39219610,2.39910079,0.34909744,0.45679844,0.01058293,0.12210887,1.09006091,1.29112604,0.02490826,0.59888924
-2.38619310,2.45402354,0.33864111,0.46589401,0.01156372,0.12325040,1.11858161,1.32495207,0.02543664,0.61536411
-2.38019010,2.51213254,0.33152914,0.47588839,0.01262465,0.12491441,1.14458371,1.35948054,0.02603279,0.63255013
-2.37418709,2.57244804,0.32774209,0.48660084,0.01377168,0.12702577,1.16749942,1.39416331,0.02668999,0.65019821
-2.36818409,2.63396133,0.32720265,0.49783747,0.01501012,0.12949904,1.18682202,1.42845762,0.02740072,0.66805566
-2.36218109,2.69565848,0.32977930,0.50939688,0.01634424,0.13224124,1.20212041,1.46183615,0.02815684,0.68587255
-2.35617809,2.75654022,0.33529033,0.52107521,0.01777678,0.13515477,1.21305049,1.49379468,0.02894972,0.70340692
-2.35017509,2.81563788,0.34350813,0.53267049,0.01930851,0.13814012,1.21936297,1.52385751,0.02977030,0.72042882
-2.34417209,2.87202515,0.35416379,0.54398617,0.02093780,0.14109851,1.22090744,1.55158076,0.03060912,0.73672316
-2.33816908,2.92482643,0.36695205,0.55483390,0.02266022,0.14393432,1.21763282,1.57655404,0.03145637,0.75209146
-2.33216608,2.97322235,0.38153656,0.56503560,0.02446821,0.14655724,1.20958431,1.59840097,0.03230189,0.76635271
-2.32616308,3.01645343,0.39755573,0.57442496,0.02635089,0.14888420,1.19689735,1.61677910,0.03313516,0.77934360
-2.32016008,3.05382298,0.41462908,0.58284864,0.02829398,0.15084100,1.17978907,1.63137986,0.03394532,0.79091840
-2.31415708,3.08470010,0.43236432,0.59016718,0.03027987,0.15236363,1.15854782,1.64192901,0.03472126,0.80094877
-2.30815408,3.10852372,0.45036490,0.59625595,0.03228783,0.15339940,1.13352152,1.64818805,0.03545171,0.80932376
-2.30215108,3.12480819,0.46823829,0.60100622,0.03429442,0.15390764,1.10510532,1.64995677,0.03612540,0.81595028
-2.29614807,3.13315076,0.48560452,0.60432640,0.03627406,0.15386030,1.07372929,1.64707702,0.03673128,0.82075403
-2.29014507,3.13324083,0.50210503,0.60614355,0.03819966,0.15324216,1.03984663,1.63943758,0.03725882,0.82368103
-2.28414207,3.12487048,0.51741130,0.60640513,0.04004350,0.15205083,1.00392264,1.62697987,0.03769830,0.82469965
-2.27813907,3.10794574,0.53123309,0.60508076,0.04177807,0.15029652,0.96642498,1.60970389,0.03804119,0.82380297
-2.27213607,3.08249734,0.54332588,0.60216406,0.04337703,0.14800147,0.92781509,1.58767393,0.03828049,0.82101119
-2.26613307,3.04868997,0.55349699,0.59767419,0.04481610,0.14519923,0.88854106,1.56102340,0.03841106,0.81637392
-2.26013007,3.00682884,0.56161024,0.59165694,0.04607391,0.14193368,0.84903168,1.52995810,0.03842997,0.80997181
-2.25412706,2.95736224,0.56758870,0.58418522,0.04713284,0.13825773,0.80969165,1.49475737,0.03833666,0.80191741
-2.24812406,2.90087937,0.57141534,0.57535869,0.04797953,0.13423194,0.77089775,1.45577264,0.03813313,0.79235480
-2.24212106,2.83810257,0.57313155,0.56530237,0.04860540,0.12992287,0.73299578,1.41342313,0.03782395,0.78145791
-2.23611806,2.76987379,0.57283343,0.55416433,0.04900685,0.12540131,0.69629799,1.36818855,0.03741620,0.76942724
-2.23011506,2.69713526,0.57066604,0.54211213,0.04918527,0.12074041,0.66108107,1.32059886,0.03691921,0.75648513
-2.22411206,2.62090501,0.56681587,0.52932850,0.04914686,0.11601374,0.62758429,1.27122148,0.03634430,0.74286961
-2.21810905,2.54224803,0.56150193,0.51600601,0.04890221,0.11129341,0.59600805,1.22064642,0.03570429,0.72882700
-2.21210605,2.46224443,0.55496575,0.50234128,0.04846571,0.10664817,0.56651263,1.16946991,0.03501304,0.71460373
-2.20610305,2.38195611,0.54746102,0.48852882,0.04785486,0.10214171,0.53921738,1.11827742,0.03428484,0.70043764
-2.20010005,2.30239351,0.53924325,0.47475486,0.04708936,0.09783117,0.51420022,1.06762677,0.03353385,0.68654943
-2.19409705,2.22448443,0.53056000,0.46119160,0.04619030,0.09376584,0.49149794,1.01803226,0.03277350,0.67313453
-2.18809405,2.14904618,0.52164220,0.44799201,0.04517926,0.08998617,0.47110702,0.96995051,0.03201594,0.66035606
-2.18209105,2.07676288,0.51269694,0.43528566,0.04407743,0.08652316,0.45298537,0.92376873,0.03127159,0.64833927
-2.17608804,2.00816876,0.50390195,0.42317564,0.04290492,0.08339802,0.43705499,0.87979597,0.03054877,0.63716767
-2.17008504,1.94363842,0.49540212,0.41173683,0.04168013,0.08062219,0.42320547,0.83825761,0.02985342,0.62688132
-2.16408204,1.88338426,0.48730796,0.40101551,0.04041926,0.07819778,0.41129845,0.79929337,0.02918900,0.61747717
-2.15807904,1.82746110,0.47969596,0.39103037,0.03913607,0.07611816,0.40117275,0.76295876,0.02855651,0.60891150
-2.15207604,1.77577745,0.47261074,0.38177462,0.03784173,0.07436892,0.39265015,0.72922974,0.02795462,0.60110436
-2.14607304,1.72811249,0.46606864,0.37321931,0.03654488,0.07292903,0.38554149,0.69801031,0.02737991,0.59394556
-2.14007004,1.68413765,0.46006230,0.36531726,0.03525187,0.07177203,0.37965292,0.66914240,0.02682725,0.58730197
-2.13406703,1.64344139,0.45456606,0.35800759,0.03396700,0.07086742,0.37479186,0.64241768,0.02629023,0.58102553
-2.12806403,1.60555565,0.44954147,0.35122039,0.03269302,0.07018199,0.37077255,0.61759041,0.02576162,0.57496164
-2.12206103,1.56998238,0.44494275,0.34488126,0.03143154,0.06968108,0.36742084,0.59439086,0.02523385,0.56895717
-2.11605803,1.53621893,0.44072168,0.33891539,0.03018351,0.06932976,0.36457797,0.57253856,0.02469949,0.56286796
-2.11005503,1.50378082,0.43683166,0.33325111,0.02894967,0.06909383,0.36210334,0.55175497,0.02415171,0.55656505
-2.10405203,1.47222101,0.43323077,0.32782246,0.02773099,0.06894062,0.35987593,0.53177477,0.02358461,0.54993964
-2.09804902,1.44114505,0.42988372,0.32257103,0.02652894,0.06883960,0.35779466,0.51235578,0.02299354,0.54290633
-2.09204602,1.41022151,0.42676254,0.31744671,0.02534576,0.06876281,0.35577755,0.49328695,0.02237529,0.53540479
-2.08604302,1.37918792,0.42384626,0.31240771,0.02418455,0.06868499,0.35375995,0.47439430,0.02172820,0.52739967
-2.08004002,1.34785222,0.42111963,0.30741966,0.02304935,0.06858368,0.35169206,0.45554493,0.02105217,0.51887916
-2.07403702,1.31609045,0.41857109,0.30245432,0.02194498,0.06843905,0.34953593,0.43664903,0.02034857,0.50985215
-2.06803402,1.28384128,0.41619031,0.29748774,0.02087696,0.06823371,0.34726232,0.41765997,0.01962014,0.50034464
-2.06203102,1.25109825,0.41396551,0.29249846,0.01985123,0.06795246,0.34484771,0.39857293,0.01887072,0.49039545
-2.05602801,1.21790068,0.41188090,0.28746560,0.01887391,0.06758201,0.34227167,0.37942217,0.01810506,0.48005181
-2.05002501,1.18432420,0.40991448,0.28236743,0.01795097,0.06711075,0.33951489,0.36027725,0.01732850,0.46936516
-2.04402201,1.15047162,0.40803636,0.27718032,0.01708791,0.06652858,0.33655807,0.34123869,0.01654673,0.45838744
-2.03801901,1.11646504,0.40620784,0.27187820,0.01628953,0.06582684,0.33338169,0.32243314,0.01576553,0.44716808
-2.03201601,1.08243952,0.40438134,0.26643284,0.01555964,0.06499838,0.32996673,0.30400865,0.01499051,0.43575206
-2.02601301,1.04853895,0.40250106,0.26081461,0.01490086,0.06403768,0.32629636,0.28613001,0.01422696,0.42417894
-2.02001001,1.01491393,0.40050463,0.25499393,0.01431446,0.06294116,0.32235830,0.26897460,0.01347966,0.41248293
-2.01400700,0.98172189,0.39832531,0.24894315,0.01380031,0.06170750,0.31814788,0.25272876,0.01275281,0.40069401
-2.00800400,0.94912904,0.39589485,0.24263883,0.01335683,0.06033806,0.31367129,0.23758483,0.01204993,0.38883979
-2.00200100,0.91731377,0.39314677,0.23606405,0.01298103,0.05883737,0.30894902,0.22373887,0.01137395,0.37694805
-1.99599800,0.88647108,0.39001979,0.22921083,0.01266863,0.05721350,0.30401902,0.21138902,0.01072714,0.36504960
-1.98999500,0.85681733,0.38646125,0.22208223,0.01241418,0.05547852,0.29893928,0.20073447,0.01011124,0.35318131
-1.98399200,0.82859482,0.38243034,0.21469405,0.01221127,0.05364875,0.29378983,0.19197475,0.00952754,0.34138892
-1.97798899,0.80207550,0.37790099,0.20707600,0.01205268,0.05174500,0.28867358,0.18530937,0.00897697,0.32972953
-1.97198599,0.77756339,0.37286410,0.19927226,0.01193068,0.04979257,0.28371625,0.18093741,0.00846019,0.31827342
-1.96598299,0.75539520,0.36732926,0.19134123,0.01183722,0.04782117,0.27906505,0.17905699,0.00797773,0.30710516
-1.95997999,0.73593876,0.36132559,0.18335465,0.01176418,0.04586460,0.27488616,0.17986427,0.00753005,0.29632389
-1.95397699,0.71958919,0.35490185,0.17539597,0.01170359,0.04396031,0.27136117,0.18355191,0.00711762,0.28604264
-1.94797399,0.70676261,0.34812579,0.16755815,0.01164783,0.04214879,0.26868252,0.19030675,0.00674095,0.27638682
-1.94197099,0.69788754,0.34108261,0.15994086,0.01158984,0.04047272,0.26704811,0.20030653,0.00640064,0.26749186
-1.93596798,0.69339412,0.33387282,0.15264746,0.01152323,0.03897615,0.26665539,0.21371570,0.00609736,0.25950009
-1.92996498,0.69370149,0.32660936,0.14578164,0.01144248,0.03770340,0.26769505,0.23068027,0.00583181,0.25255715
-1.92396198,0.69920373,0.31941420,0.13944406,0.01134295,0.03669808,0.27034467,0.25132171,0.00560472,0.24680785
-1.91795898,0.71025495,0.31241453,0.13372911,0.01122102,0.03600186,0.27476250,0.27573019,0.00541672,0.24239185
-1.91195598,0.72715392,0.30573857,0.12872186,0.01107407,0.03565346,0.28108171,0.30395724,0.00526834,0.23943927
-1.90595298,0.75012913,0.29951133,0.12449544,0.01090052,0.03568749,0.28940516,0.33600831,0.00515986,0.23806642
-1.89994997,0.77932470,0.29385027,0.12110884,0.01069976,0.03613347,0.29980107,0.37183556,0.00509129,0.23837174
-1.89394697,0.81478796,0.28886116,0.11860529,0.01047212,0.03701491,0.31229952,0.41133118,0.00506224,0.24043225
-1.88794397,0.85645936,0.28463425,0.11701120,0.01021878,0.03834852,0.32689012,0.45432197,0.00507190,0.24430052
-1.88194097,0.90416516,0.28124092,0.11633570,0.00994170,0.04014362,0.34352064,0.50056544,0.00511897,0.25000230
-1.87593797,0.95761372,0.27873098,0.11657076,0.00964349,0.04240164,0.36209692,0.54974802,0.00520165,0.25753493
-1.86993497,1.01639554,0.27713074,0.11769192,0.00932728,0.04511595,0.38248378,0.60148565,0.00531762,0.26686663
-1.86393197,1.07998760,0.27644200,0.11965941,0.00899665,0.04827182,0.40450711,0.65532725,0.00546410,0.27793654
-1.85792896,1.14776195,0.27664203,0.12241986,0.00865547,0.05184661,0.42795692,0.71076105,0.00563786,0.29065578
-1.85192596,1.21899872,0.27768460,0.12590826,0.00830783,0.05581021,0.45259141,0.76722404,0.00583537,0.30490926
-1.84592296,1.29290308,0.27950207,0.13005021,0.00795790,0.06012571,0.47814174,0.82411425,0.00605285,0.32055839
-1.83991996,1.36862592,0.28200846,0.13476441,0.00760987,0.06475025,0.50431759,0.88080567,0.00628642,0.33744448
-1.83391696,1.44528736,0.28510341,0.13996523,0.00726786,0.06963604,0.53081318,0.93666531,0.00653229,0.35539276
-1.82791396,1.52200239,0.28867694,0.14556522,0.00693588,0.07473153,0.55731377,0.99107173,0.00678684,0.37421689
-1.82191096,1.59790746,0.29261463,0.15147761,0.00661777,0.07998275,0.58350220,1.04343429,0.00704684,0.39372378
-1.81590795,1.67218689,0.29680313,0.15761862,0.00631718,0.08533457,0.60906556,1.09321220,0.00730957,0.41371853
-1.80990495,1.74409787,0.30113562,0.16390951,0.00603753,0.09073209,0.63370164,1.13993237,0.00757296,0.43400925
-1.80390195,1.81299272,0.30551696,0.17027832,0.00578197,0.09612193,0.65712499,1.18320517,0.00783571,0.45441157
-1.79789895,1.87833717,0.30986814,0.17666122,0.00555341,0.10145336,0.67907245,1.22273711,0.00809730,0.47475272
-1.79189595,1.93972382,0.31412989,0.18300346,0.00535448,0.10667937,0.69930796,1.25833959,0.00835809,0.49487480
-1.78589295,1.99687966,0.31826511,0.18925988,0.00518748,0.11175744,0.71762648,1.28993324,0.00861927,0.51463728
-1.77988994,2.04966724,0.32225997,0.19539491,0.00505439,0.11665014,0.73385703,1.31754723,0.00888278,0.53391851
-1.77388694,2.09807938,0.32612360,0.20138221,0.00495680,0.12132543,0.74786458,1.34131359,0.00915122,0.55261625
-1.76788394,2.14222732,0.32988629,0.20720378,0.00489590,0.12575672,0.75955098,1.36145653,0.00942769,0.57064709
-1.76188094,2.18232310,0.33359641,0.21284883,0.00487238,0.12992263,0.76885481,1.37827726,0.00971558,0.58794502
-1.75587794,2.21865694,0.33731601,0.21831229,0.00488639,0.13380658,0.77575021,1.39213510,0.01001837,0.60445910
-1.74987494,2.25157092,0.34111554,0.22359311,0.00493752,0.13739616,0.78024487,1.40342561,0.01033939,0.62015050
-1.74387194,2.28143035,0.34506789,0.22869250,0.00502466,0.14068233,0.78237734,1.41255722,0.01068158,0.63498909
-1.73786893,2.30859474,0.34924212,0.23361212,0.00514603,0.14365862,0.78221366,1.41992742,0.01104731,0.64894989
-1.73186593,2.33338981,0.35369733,0.23835247,0.00529909,0.14632026,0.77984375,1.42589992,0.01143812,0.66200959
-1.72586293,2.35608248,0.35847696,0.24291142,0.00548056,0.14866340,0.77537755,1.43078421,0.01185466,0.67414345
-1.71985993,2.37686037,0.36360396,0.24728306,0.00568639,0.15068446,0.76894126,1.43481858,0.01229657,0.68532279
-1.71385693,2.39581700,0.36907713,0.25145696,0.00591182,0.15237963,0.76067367,1.43815775,0.01276244,0.69551334
-1.70785393,2.41294381,0.37486882,0.25541785,0.00615142,0.15374466,0.75072298,1.44086577,0.01324989,0.70467447
-1.70185093,2.42812944,0.38092424,0.25914566,0.00639921,0.15477481,0.73924396,1.44291476,0.01375571,0.71275952
-1.69584792,2.44116639,0.38716232,0.26261615,0.00664875,0.15546514,0.72639568,1.44418942,0.01427600,0.71971710
-1.68984492,2.45176469,0.39347812,0.26580173,0.00689333,0.15581099,0.71233977,1.44449723,0.01480647,0.72549334
-1.68384192,2.45957167,0.39974675,0.26867279,0.00712611,0.15580867,0.69723917,1.44358361,0.01534270,0.73003495
-1.67783892,2.46419668,0.40582831,0.27119910,0.00734031,0.15545637,0.68125735,1.44115113,0.01588051,0.73329276
-1.67183592,2.46523907,0.41157383,0.27335140,0.00752944,0.15475505,0.66455778,1.43688172,0.01641625,0.73522560
-1.66583292,2.46231770,0.41683165,0.27510298,0.00768747,0.15370945,0.64730367,1.43046035,0.01694712,0.73580412
-1.65982991,2.45510006,0.42145390,0.27643112,0.00780901,0.15232899,0.62965776,1.42159885,0.01747150,0.73501432
-1.65382691,2.44332908,0.42530280,0.27731827,0.00788953,0.15062848,0.61178189,1.41005832,0.01798909,0.73286036
-1.64782391,2.42684592,0.42825623,0.27775300,0.00792545,0.14862872,0.59383652,1.39566892,0.01850114,0.72936657
-1.64182091,2.40560723,0.43021249,0.27773044,0.00791432,0.14635668,0.57597977,1.37834559,0.01901041,0.72457840
-1.63581791,2.37969580,0.43109378,0.27725238,0.00785481,0.14384545,0.55836614,1.35809898,0.01952119,0.71856205
-1.62981491,2.34932378,0.43084849,0.27632692,0.00774682,0.14113380,0.54114470,1.33504079,0.02003905,0.71140303
-1.62381191,2.31482842,0.42945200,0.27496768,0.00759144,0.13826538,0.52445698,1.30938327,0.02057061,0.70320347
-1.61780890,2.27666047,0.42690615,0.27319274,0.00739089,0.13528758,0.50843434,1.28143292,0.02112315,0.69407839
-1.61180590,2.23536588,0.42323759,0.27102327,0.00714840,0.13225012,0.49319525,1.25157872,0.02170411,0.68415122
-1.60580290,2.19156218,0.41849485,0.26848207,0.00686817,0.12920339,0.47884231,1.22027568,0.02232061,0.67354873
-1.59979990,2.14591065,0.41274484,0.26559201,0.00655509,0.12619664,0.46545941,1.18802464,0.02297885,0.66239582
-1.59379690,2.09908618,0.40606857,0.26237464,0.00621467,0.12327616,0.45310911,1.15534955,0.02368354,0.65081035
-1.58779390,2.05174658,0.39855682,0.25884897,0.00585278,0.12048347,0.44183038,1.12277338,0.02443736,0.63889848
-1.58179090,2.00450302,0.39030566,0.25503052,0.00547546,0.11785364,0.43163708,1.09079424,0.02524050,0.62675069
