energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Mg_p_up,Mg_p_down,Mg_d_up,Mg_d_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-3.34067034,8.64781682,-8.64781131,0.01660863,-0.01660865,0.75449465,-0.75449425,0.90113178,-0.90113162,0.00000000,-0.00000000,1.53985910,-1.53985936,4.14167350,-4.14166823,0.04757637,-0.04757640,3.35782672,-3.35782595
-3.33466733,8.67028928,-8.67028478,0.01613225,-0.01613228,0.75955072,-0.75955044,0.90071819,-0.90071829,0.00000000,-0.00000000,1.53271912,-1.53271965,4.17326278,-4.17325786,0.04722665,-0.04722668,3.35478173,-3.35478132
-3.32866433,8.67793459,-8.67793088,0.01565255,-0.01565258,0.76211362,-0.76211345,0.89796085,-0.89796117,0.00000000,-0.00000000,1.52145774,-1.52145851,4.19866104,-4.19865636,0.04672039,-0.04672044,3.34723274,-3.34723262
-3.32266133,8.67306534,-8.67306216,0.01518430,-0.01518433,0.76234690,-0.76234680,0.89309967,-0.89310021,0.00000000,-0.00000000,1.50654708,-1.50654803,4.21894439,-4.21893981,0.04607656,-0.04607661,3.33611377,-3.33611384
-3.31665833,8.65827352,-8.65827063,0.01474145,-0.01474147,0.76048298,-0.76048295,0.88640663,-0.88640736,0.00000000,-0.00000000,1.48853744,-1.48853853,4.23535088,-4.23534628,0.04531582,-0.04531587,3.32240093,-3.32240111
-3.31065533,8.63631942,-8.63631657,0.01433666,-0.01433668,0.75681265,-0.75681264,0.87817341,-0.87817431,0.00000000,-0.00000000,1.46803576,-1.46803694,4.24922591,-4.24922114,0.04445991,-0.04445997,3.30707171,-3.30707192
-3.30465233,8.61001235,-8.61000929,0.01398089,-0.01398090,0.75167184,-0.75167183,0.86869886,-0.86869989,0.00000000,-0.00000000,1.44568184,-1.44568305,4.26196114,-4.26195608,0.04353095,-0.04353101,3.29106409,-3.29106425
-3.29864932,8.58208819,-8.58208470,0.01368304,-0.01368305,0.74542665,-0.74542662,0.85827694,-0.85827808,0.00000000,-0.00000000,1.42212335,-1.42212455,4.27492980,-4.27492432,0.04255076,-0.04255081,3.27523710,-3.27523715
-3.29264632,8.55508899,-8.55508488,0.01344974,-0.01344974,0.73845702,-0.73845694,0.84718544,-0.84718666,0.00000000,-0.00000000,1.39799072,-1.39799187,4.28942129,-4.28941530,0.04154029,-0.04154034,3.26033427,-3.26033416
-3.28664332,8.53125011,-8.53124524,0.01328508,-0.01328507,0.73113983,-0.73113968,0.83567597,-0.83567727,0.00000000,-0.00000000,1.37387287,-1.37387393,4.30657835,-4.30657176,0.04051908,-0.04051914,3.24695160,-3.24695130
-3.28064032,8.51240024,-8.51239452,0.01319060,-0.01319058,0.72383243,-0.72383217,0.82396555,-0.82396690,0.00000000,-0.00000000,1.35029491,-1.35029585,4.32733994,-4.32733269,0.03950485,-0.03950490,3.23551133,-3.23551083
-3.27463732,8.49987896,-8.49987235,0.01316524,-0.01316522,0.71685707,-0.71685670,0.81223007,-0.81223145,0.00000000,-0.00000000,1.32769877,-1.32769956,4.35239288,-4.35238497,0.03851311,-0.03851315,3.22624270,-3.22624200
-3.26863432,8.49447625,-8.49446878,0.01320546,-0.01320544,0.71048736,-0.71048687,0.80059993,-0.80060133,0.00000000,-0.00000000,1.30642764,-1.30642828,4.38213505,-4.38212649,0.03755701,-0.03755705,3.21917054,-3.21916968
-3.26263132,8.49639715,-8.49638892,0.01330538,-0.01330535,0.70493708,-0.70493647,0.78915786,-0.78915929,0.00000000,-0.00000000,1.28671496,-1.28671544,4.41665217,-4.41664302,0.03664721,-0.03664724,3.21411245,-3.21411148
-3.25662831,8.50525367,-8.50524483,0.01345707,-0.01345704,0.70035222,-0.70035149,0.77793913,-0.77794057,0.00000000,-0.00000000,1.26867836,-1.26867869,4.45570982,-4.45570016,0.03579188,-0.03579191,3.21068477,-3.21068375
-3.25062531,8.52008493,-8.52007569,0.01365082,-0.01365078,0.69680634,-0.69680550,0.76693386,-0.76693532,0.00000000,-0.00000000,1.25231894,-1.25231914,4.49876148,-4.49875145,0.03499685,-0.03499687,3.20831719,-3.20831622
-3.24462231,8.53940502,-8.53939565,0.01387555,-0.01387552,0.69429971,-0.69429879,0.75609152,-0.75609300,0.00000000,-0.00000000,1.23752576,-1.23752586,4.54497261,-4.54496234,0.03426579,-0.03426580,3.20627581,-3.20627498
-3.23861931,8.56127671,-8.56126749,0.01411923,-0.01411919,0.69276208,-0.69276110,0.74532721,-0.74532872,0.00000000,-0.00000000,1.22408552,-1.22408555,4.59325968,-4.59324936,0.03360049,-0.03360050,3.20369347,-3.20369291
-3.23261631,8.58340776,-8.58339903,0.01436929,-0.01436925,0.69205901,-0.69205800,0.73452944,-0.73453098,0.00000000,-0.00000000,1.21169661,-1.21169663,4.64234276,-4.64233257,0.03300124,-0.03300124,3.19960657,-3.19960638
-3.22661331,8.60326548,-8.60325756,0.01461308,-0.01461305,0.69200129,-0.69200028,0.72356901,-0.72357059,0.00000000,-0.00000000,1.19998719,-1.19998723,4.69080879,-4.69079895,0.03246713,-0.03246713,3.19299652,-3.19299684
-3.22061031,8.61820391,-8.61819714,0.01483836,-0.01483833,0.69235701,-0.69235603,0.71230858,-0.71231023,0.00000000,-0.00000000,1.18853606,-1.18853617,4.73718272,-4.73717342,0.03199650,-0.03199650,3.18283437,-3.18283531
-3.21460730,8.62559747,-8.62559218,0.01503365,-0.01503362,0.69286552,-0.69286462,0.70061242,-0.70061412,0.00000000,-0.00000000,1.17689548,-1.17689572,4.78000260,-4.77999403,0.03158727,-0.03158726,3.16812647,-3.16812814
-3.20860430,8.62297440,-8.62297086,0.01518867,-0.01518865,0.69325260,-0.69325180,0.68835574,-0.68835751,0.00000000,-0.00000000,1.16461475,-1.16461517,4.81789476,-4.81788709,0.03123724,-0.03123723,3.14795922,-3.14796171
-3.20260130,8.60814297,-8.60814143,0.01529468,-0.01529466,0.69324588,-0.69324522,0.67543338,-0.67543523,0.00000000,-0.00000000,1.15126336,-1.15126399,4.84964507,-4.84963845,0.03094443,-0.03094442,3.12154080,-3.12154420
-3.19659830,8.57930425,-8.57930490,0.01534470,-0.01534469,0.69258978,-0.69258929,0.66176716,-0.66176908,0.00000000,-0.00000000,1.13645253,-1.13645341,4.87426228,-4.87425683,0.03070723,-0.03070722,3.08823804,-3.08824241
-3.19059530,8.53514522,-8.53514818,0.01533377,-0.01533377,0.69105914,-0.69105884,0.64731165,-0.64731364,0.00000000,-0.00000000,1.11985430,-1.11985546,4.89102994,-4.89102573,0.03052453,-0.03052452,3.04760654,-3.04761192
-3.18459230,8.47490764,-8.47491296,0.01525903,-0.01525903,0.68847080,-0.68847071,0.63205807,-0.63206013,0.00000000,-0.00000000,1.10121701,-1.10121847,4.89954398,-4.89954104,0.03039577,-0.03039576,2.99941274,-2.99941913
-3.17858929,8.39842888,-8.39843654,0.01511976,-0.01511976,0.68469256,-0.68469268,0.61603610,-0.61603821,0.00000000,-0.00000000,1.08037676,-1.08037853,4.89973377,-4.89973210,0.03032087,-0.03032085,2.94364682,-2.94365421
-3.17258629,8.30615285,-8.30616276,0.01491736,-0.01491738,0.67964911,-0.67964945,0.59931350,-0.59931567,0.00000000,-0.00000000,1.05726425,-1.05726633,4.89186552,-4.89186506,0.03030009,-0.03030007,2.88052593,-2.88053428
-3.16658329,8.19911056,-8.19912255,0.01465524,-0.01465525,0.67332471,-0.67332527,0.58199376,-0.58199595,0.00000000,-0.00000000,1.03190680,-1.03190918,4.87652770,-4.87652837,0.03033386,-0.03033383,2.81048761,-2.81049685
-3.16058029,8.07887170,-8.07888553,0.01433856,-0.01433858,0.66576250,-0.66576326,0.56421161,-0.56421383,0.00000000,-0.00000000,1.00442577,-1.00442843,4.85459949,-4.85460116,0.03042247,-0.03042244,2.73417385,-2.73418388
-3.15457729,7.94747023,-7.94748563,0.01397405,-0.01397408,0.65706068,-0.65706163,0.54612711,-0.54612933,0.00000000,-0.00000000,0.97502959,-0.97503249,4.82720400,-4.82720651,0.03056582,-0.03056579,2.65240669,-2.65241741
-3.14857429,7.80730854,-7.80732519,0.01356970,-0.01356973,0.64736588,-0.64736699,0.52791827,-0.52792046,0.00000000,-0.00000000,0.94400293,-0.94400605,4.79564915,-4.79565233,0.03076311,-0.03076308,2.56615684,-2.56616812
-3.14257129,7.66104574,-7.66106330,0.01313439,-0.01313442,0.63686416,-0.63686540,0.50977290,-0.50977505,0.00000000,-0.00000000,0.91169295,-0.91169624,4.76135973,-4.76136338,0.03101255,-0.03101251,2.47650685,-2.47651856
-3.13656828,7.51147673,-7.51149483,0.01267755,-0.01267759,0.62577033,-0.62577167,0.49188009,-0.49188219,0.00000000,-0.00000000,0.87849326,-0.87849667,4.72580464,-4.72580857,0.03131110,-0.03131106,2.38461099,-2.38462298
-3.13056528,7.36140899,-7.36142728,0.01220885,-0.01220889,0.61431628,-0.61431770,0.47442188,-0.47442390,0.00000000,-0.00000000,0.84482674,-0.84483022,4.69042377,-4.69042780,0.03165433,-0.03165429,2.29165381,-2.29166593
-3.12456228,7.21354424,-7.21356238,0.01173779,-0.01173783,0.60273905,-0.60274050,0.45756538,-0.45756731,0.00000000,-0.00000000,0.81112816,-0.81113167,4.65655880,-4.65656274,0.03203625,-0.03203621,2.19880970,-2.19882181
-3.11855928,7.07037136,-7.07038905,0.01127340,-0.01127344,0.59126933,-0.59127079,0.44145617,-0.44145801,0.00000000,-0.00000000,0.77782751,-0.77783099,4.62539197,-4.62539566,0.03244938,-0.03244934,2.10720526,-2.10721722
-3.11255628,6.93407661,-6.93409356,0.01082400,-0.01082404,0.58012116,-0.58012259,0.42621293,-0.42621466,0.00000000,-0.00000000,0.74533490,-0.74533831,4.59789650,-4.59789982,0.03288477,-0.03288473,2.01788642,-2.01789811
-3.10655328,6.80647548,-6.80649147,0.01039690,-0.01039693,0.56948331,-0.56948469,0.41192384,-0.41192545,0.00000000,-0.00000000,0.71402782,-0.71403111,4.57480127,-4.57480412,0.03333226,-0.03333222,1.93179174,-1.93180304
-3.10055028,6.68896954,-6.68898438,0.00999824,-0.00999828,0.55951281,-0.55951413,0.39864480,-0.39864630,0.00000000,-0.00000000,0.68424111,-0.68424426,4.55657176,-4.55657406,0.03378073,-0.03378070,1.84973282,-1.84974363
-3.09454727,6.58252965,-6.58254321,0.00963290,-0.00963293,0.55033092,-0.55033216,0.38639958,-0.38640096,0.00000000,-0.00000000,0.65626021,-0.65626319,4.54340792,-4.54340962,0.03421853,-0.03421850,1.77238253,-1.77239278
-3.08854427,6.48770545,-6.48771765,0.00930438,-0.00930440,0.54202157,-0.54202270,0.37518170,-0.37518297,0.00000000,-0.00000000,0.63031756,-0.63032033,4.53525877,-4.53525987,0.03463389,-0.03463386,1.70027108,-1.70028069
-3.08254127,6.40465920,-6.40467000,0.00901481,-0.00901483,0.53463226,-0.53463329,0.36495803,-0.36495919,0.00000000,-0.00000000,0.60659218,-0.60659473,4.53185240,-4.53185290,0.03501547,-0.03501545,1.63378956,-1.63379849
-3.07653827,6.33322080,-6.33323020,0.00876501,-0.00876503,0.52817719,-0.52817811,0.35567366,-0.35567473,0.00000000,-0.00000000,0.58521214,-0.58521445,4.53273891,-4.53273886,0.03535285,-0.03535284,1.57320012,-1.57320834
-3.07053527,6.27295937,-6.27296739,0.00855460,-0.00855461,0.52264216,-0.52264297,0.34725788,-0.34725886,0.00000000,-0.00000000,0.56625946,-0.56626152,4.53734343,-4.53734287,0.03563703,-0.03563703,1.51865173,-1.51865921
-3.06453227,6.22326597,-6.22327265,0.00838210,-0.00838212,0.51799086,-0.51799156,0.33963062,-0.33963152,0.00000000,-0.00000000,0.54977675,-0.54977856,4.54502530,-4.54502427,0.03586095,-0.03586096,1.47019992,-1.47020665
-3.05852926,6.18344155,-6.18344694,0.00824517,-0.00824518,0.51417185,-0.51417244,0.33270922,-0.33271005,0.00000000,-0.00000000,0.53577523,-0.53577678,4.55513962,-4.55513819,0.03601982,-0.03601984,1.42782904,-1.42783502
-3.05252626,6.15278409,-6.15278826,0.00814075,-0.00814075,0.51112583,-0.51112631,0.32641487,-0.32641564,0.00000000,-0.00000000,0.52424304,-0.52424433,4.56709713,-4.56709533,0.03611150,-0.03611152,1.39147544,-1.39148067
-3.04652326,6.13066921,-6.13067218,0.00806534,-0.00806534,0.50879245,-0.50879284,0.32067846,-0.32067917,0.00000000,-0.00000000,0.51515356,-0.51515459,4.58041841,-4.58041627,0.03613663,-0.03613667,1.36104978,-1.36105426
-3.04052026,6.11661907,-6.11662086,0.00801523,-0.00801523,0.50711634,-0.50711663,0.31544551,-0.31544616,0.00000000,-0.00000000,0.50847291,-0.50847368,4.59477934,-4.59477688,0.03609878,-0.03609883,1.33645729,-1.33646104
-3.03451726,6.11035572,-6.11035634,0.00798673,-0.00798673,0.50605177,-0.50605197,0.31067991,-0.31068051,0.00000000,-0.00000000,0.50416616,-0.50416667,4.61004501,-4.61004222,0.03600432,-0.03600437,1.31761469,-1.31761770
-3.02851426,6.11183596,-6.11183537,0.00797641,-0.00797641,0.50556577,-0.50556588,0.30636627,-0.30636682,0.00000000,-0.00000000,0.50220187,-0.50220211,4.62629032,-4.62628715,0.03586225,-0.03586230,1.30446283,-1.30446511
-3.02251126,6.12126619,-6.12126435,0.00798135,-0.00798135,0.50563958,-0.50563961,0.30251095,-0.30251144,0.00000000,-0.00000000,0.50255480,-0.50255479,4.64380635,-4.64380276,0.03568390,-0.03568396,1.29697476,-1.29697631
-3.01650825,6.13909753,-6.13909434,0.00799930,-0.00799930,0.50626832,-0.50626826,0.29914161,-0.29914203,0.00000000,-0.00000000,0.50520661,-0.50520633,4.66309284,-4.66308874,0.03548250,-0.03548256,1.29515888,-1.29515968
-3.01050525,6.16600231,-6.16599767,0.00802893,-0.00802893,0.50745919,-0.50745904,0.29630556,-0.29630590,0.00000000,-0.00000000,0.51014459,-0.51014404,4.68483753,-4.68483282,0.03527266,-0.03527272,1.29905749,-1.29905754
-3.00450225,6.20283488,-6.20282868,0.00806993,-0.00806993,0.50922828,-0.50922805,0.29406706,-0.29406731,0.00000000,-0.00000000,0.51735876,-0.51735795,4.70988458,-4.70987914,0.03506980,-0.03506986,1.30874129,-1.30874059
-2.99849925,6.25058016,-6.25057225,0.00812321,-0.00812320,0.51159660,-0.51159628,0.29250376,-0.29250392,0.00000000,-0.00000000,0.52683760,-0.52683651,4.73919447,-4.73918817,0.03488955,-0.03488960,1.32430066,-1.32429918
-2.99249625,6.31029444,-6.31028468,0.00819091,-0.00819091,0.51458552,-0.51458511,0.29170272,-0.29170277,0.00000000,-0.00000000,0.53856275,-0.53856139,4.77379860,-4.77379131,0.03474712,-0.03474717,1.34583460,-1.34583232
-2.98649325,6.38304324,-6.38303147,0.00827657,-0.00827656,0.51821225,-0.51821175,0.29175614,-0.29175606,0.00000000,-0.00000000,0.55250333,-0.55250169,4.81475190,-4.81474347,0.03465674,-0.03465678,1.37343866,-1.37343558
-2.98049025,6.46984090,-6.46982700,0.00838507,-0.00838506,0.52248582,-0.52248524,0.29275723,-0.29275701,0.00000000,-0.00000000,0.56861020,-0.56860830,4.86308677,-4.86307706,0.03463110,-0.03463113,1.40719288,-1.40718898
-2.97448724,6.57159658,-6.57158041,0.00852269,-0.00852268,0.52740386,-0.52740320,0.29479646,-0.29479610,0.00000000,-0.00000000,0.58681082,-0.58680867,4.91977168,-4.91976056,0.03468094,-0.03468095,1.44715078,-1.44714604
-2.96848424,6.68907034,-6.68905180,0.00869705,-0.00869704,0.53295058,-0.53294984,0.29795840,-0.29795788,0.00000000,-0.00000000,0.60700505,-0.60700265,4.98567702,-4.98566437,0.03481462,-0.03481462,1.49333047,-1.49332489
-2.96248124,6.82284238,-6.82282136,0.00891704,-0.00891701,0.53909614,-0.53909534,0.30231926,-0.30231857,0.00000000,-0.00000000,0.62906222,-0.62905958,5.06155034,-5.06153604,0.03503796,-0.03503796,1.54570848,-1.54570205
-2.95647824,6.97329724,-6.97327367,0.00919269,-0.00919266,0.54579754,-0.54579667,0.30794530,-0.30794443,0.00000000,-0.00000000,0.65281988,-0.65281703,5.14800243,-5.14798639,0.03535409,-0.03535406,1.60421678,-1.60420950
-2.95047524,7.14062362,-7.14059743,0.00953508,-0.00953504,0.55300085,-0.55299991,0.31489203,-0.31489097,0.00000000,-0.00000000,0.67808426,-0.67808121,5.24550470,-5.24548682,0.03576340,-0.03576337,1.66874319,-1.66873506
-2.94447224,7.32482926,-7.32480041,0.00995611,-0.00995605,0.56064476,-0.56064377,0.32320411,-0.32320285,0.00000000,-0.00000000,0.70463248,-0.70462925,5.35439762,-5.35437783,0.03626377,-0.03626372,1.73913489,-1.73912592
-2.93846923,7.52576904,-7.52573747,0.01046831,-0.01046824,0.56866505,-0.56866401,0.33291592,-0.33291446,0.00000000,-0.00000000,0.73221643,-0.73221306,5.47490907,-5.47488731,0.03685070,-0.03685064,1.81520475,-1.81519493
-2.93246623,7.74318360,-7.74314929,0.01108460,-0.01108452,0.57699960,-0.57699851,0.34405243,-0.34405075,0.00000000,-0.00000000,0.76056814,-0.76056466,5.60718082,-5.60715701,0.03751770,-0.03751763,1.89673957,-1.89672892
-2.92646323,7.97674493,-7.97670784,0.01181799,-0.01181789,0.58559350,-0.58559236,0.35663022,-0.35662834,0.00000000,-0.00000000,0.78940622,-0.78940266,5.75130072,-5.75127481,0.03825666,-0.03825658,1.98350955,-1.98349806
-2.92046023,8.22610470,-8.22606478,0.01268124,-0.01268113,0.59440385,-0.59440267,0.37065847,-0.37065637,0.00000000,-0.00000000,0.81844303,-0.81843942,5.90733783,-5.90730974,0.03905832,-0.03905823,2.07527773,-2.07526542
-2.91445723,8.49094114,-8.49089836,0.01368656,-0.01368643,0.60340368,-0.60340245,0.38613945,-0.38613712,0.00000000,-0.00000000,0.84739223,-0.84738860,6.07537751,-6.07534717,0.03991272,-0.03991262,2.17180854,-2.17179541
-2.90845423,8.77100025,-8.77095454,0.01484516,-0.01484501,0.61258464,-0.61258335,0.40306854,-0.40306599,0.00000000,-0.00000000,0.87597610,-0.87597247,6.25555351,-6.25552083,0.04080973,-0.04080962,2.27287436,-2.27286042
-2.90245123,9.06612740,-9.06607869,0.01616691,-0.01616674,0.62195818,-0.62195683,0.42143348,-0.42143070,0.00000000,-0.00000000,0.90393227,-0.90392867,6.44807430,-6.44803918,0.04173943,-0.04173932,2.37825921,-2.37824446
-2.89644822,9.37628644,-9.37623463,0.01765983,-0.01765964,0.63155502,-0.63155359,0.44121281,-0.44120980,0.00000000,-0.00000000,0.93101956,-0.93101602,6.65324120,-6.65320354,0.04269261,-0.04269248,2.48775902,-2.48774348
-2.89044522,9.70156383,-9.70150884,0.01932973,-0.01932951,0.64142269,-0.64142117,0.46237343,-0.46237020,0.00000000,-0.00000000,0.95702245,-0.95701899,6.87145661,-6.87141628,0.04366102,-0.04366089,2.60117803,-2.60116169
-2.88444222,10.04215687,-10.04209858,0.02117971,-0.02117948,0.65162143,-0.65161980,0.48486751,-0.48486407,0.00000000,-0.00000000,0.98175409,-0.98175074,7.10322088,-7.10317775,0.04463772,-0.04463759,2.71832126,-2.71830413
-2.87843922,10.39834564,-10.39828395,0.02320981,-0.02320955,0.66221849,-0.66221675,0.50862872,-0.50862506,0.00000000,-0.00000000,1.00505773,-1.00505449,7.34911751,-7.34907144,0.04561719,-0.04561705,2.83898346,-2.83896557
-2.87243622,10.77045000,-10.77038481,0.02541658,-0.02541629,0.67328127,-0.67327940,0.53356818,-0.53356433,0.00000000,-0.00000000,1.02680651,-1.02680341,7.60978660,-7.60973745,0.04659541,-0.04659526,2.96293505,-2.96291641
-2.86643322,11.15877335,-11.15870460,0.02779275,-0.02779245,0.68486957,-0.68486757,0.55957042,-0.55956639,0.00000000,-0.00000000,1.04690182,-1.04689886,7.88588746,-7.88583509,0.04756986,-0.04756971,3.08990591,-3.08988658
-2.86043022,11.56353620,-11.56346383,0.03032704,-0.03032672,0.69702765,-0.69702552,0.58648962,-0.58648545,0.00000000,-0.00000000,1.06527039,-1.06526759,8.17805160,-8.17799591,0.04853939,-0.04853924,3.21956834,-3.21954836
-2.85442721,11.98480289,-11.98472689,0.03300395,-0.03300361,0.70977650,-0.70977423,0.61414663,-0.61414233,0.00000000,-0.00000000,1.08186040,-1.08185777,8.48682808,-8.48676897,0.04950400,-0.04950384,3.35152018,-3.35149962
-2.84842421,12.42240533,-12.42232575,0.03580375,-0.03580339,0.72310684,-0.72310444,0.64232694,-0.64232256,0.00000000,-0.00000000,1.09663705,-1.09663459,8.81262311,-8.81256051,0.05046457,-0.05046441,3.48526969,-3.48524863
-2.84242121,12.87586787,-12.87578481,0.03870254,-0.03870218,0.73697342,-0.73697091,0.67078016,-0.67077573,0.00000000,-0.00000000,1.10957782,-1.10957555,9.15563649,-9.15557039,0.05142255,-0.05142238,3.62022325,-3.62020181
-2.83641821,13.34433686,-13.34425051,0.04167254,-0.04167216,0.75129100,-0.75128839,0.69922105,-0.69921662,0.00000000,-0.00000000,1.12066797,-1.12066590,9.51579731,-9.51572774,0.05237956,-0.05237938,3.75567714,-3.75565544
-2.83041521,13.82651874,-13.82642936,0.04468239,-0.04468201,0.76593226,-0.76592958,0.72733231,-0.72732793,0.00000000,-0.00000000,1.12989647,-1.12989461,9.89270130,-9.89262836,0.05333703,-0.05333685,3.89081421,-3.89079240
-2.82441221,14.32062950,-14.32053744,0.04769774,-0.04769737,0.78072795,-0.78072524,0.75476928,-0.75476501,0.00000000,-0.00000000,1.13725275,-1.13725111,10.28555239,-10.28547626,0.05429585,-0.05429567,4.02470610,-4.02468434
-2.81840920,14.82435792,-14.82426362,0.05068189,-0.05068152,0.79546921,-0.79546650,0.78116632,-0.78116222,0.00000000,-0.00000000,1.14272446,-1.14272305,10.69311068,-10.69303162,0.05525598,-0.05525580,4.15632117,-4.15629965
-2.81240620,15.33484441,-15.33474843,0.05359657,-0.05359621,0.80991199,-0.80990932,0.80614485,-0.80614097,0.00000000,-0.00000000,1.14629630,-1.14629513,11.11364894,-11.11356729,0.05621620,-0.05621601,4.28453815,-4.28451706
-2.80640320,15.84867648,-15.84857945,0.05640284,-0.05640250,0.82378350,-0.82378094,0.82932260,-0.82931901,0.00000000,-0.00000000,1.14795006,-1.14794914,11.54491963,-11.54483583,0.05717381,-0.05717362,4.40816487,-4.40814442
-2.80040020,16.36190124,-16.36180391,0.05906205,-0.05906173,0.83679018,-0.83678776,0.85032386,-0.85032061,0.00000000,-0.00000000,1.14766566,-1.14766501,11.98413423,-11.98404881,0.05812455,-0.05812435,4.52596140,-4.52594181
-2.79439720,16.87005490,-16.86995808,0.06153681,-0.06153652,0.84862680,-0.84862458,0.86879008,-0.86878723,0.00000000,-0.00000000,1.14542319,-1.14542282,12.42795636,-12.42786997,0.05906244,-0.05906224,4.63666652,-4.63664801
-2.78839420,17.36820869,-17.36811332,0.06379205,-0.06379178,0.85898640,-0.85898443,0.88439055,-0.88438815,0.00000000,-0.00000000,1.14120559,-1.14120552,12.87251029,-12.87242366,0.05997984,-0.05997964,4.73902621,-4.73900899
-2.78239120,17.85103044,-17.85093749,0.06579586,-0.06579563,0.86757037,-0.86756869,0.89683246,-0.89683056,0.00000000,-0.00000000,1.13500181,-1.13500205,13.31340578,-13.31331975,0.06086750,-0.06086731,4.83182293,-4.83180722
-2.77638819,18.31286050,-18.31277103,0.06752047,-0.06752028,0.87409819,-0.87409686,0.90587000,-0.90586864,0.00000000,-0.00000000,1.12681007,-1.12681062,13.74578029,-13.74569577,0.06171477,-0.06171459,4.91390434,-4.91389034
-2.77038519,18.74780100,-18.74771610,0.06894292,-0.06894276,0.87831662,-0.87831567,0.91131198,-0.91131118,0.00000000,-0.00000000,1.11664102,-1.11664190,14.16435908,-14.16427707,0.06250981,-0.06250964,4.98421024,-4.98419813
-2.76438219,19.14981675,-19.14973755,0.07004565,-0.07004553,0.88000755,-0.88000702,0.91302768,-0.91302746,0.00000000,-0.00000000,1.10452047,-1.10452167,14.56353327,-14.56345482,0.06323989,-0.06323973,5.04179662,-5.04178658
-2.75837919,19.51284637,-19.51277401,0.07081696,-0.07081688,0.87899462,-0.87899453,0.91095070,-0.91095107,0.00000000,-0.00000000,1.09049146,-1.09049298,14.93745551,-14.93738172,0.06389178,-0.06389163,5.08585617,-5.08584835
-2.75237619,19.83092176,-19.83085736,0.07125116,-0.07125113,0.87514804,-0.87514841,0.90508056,-0.90508152,0.00000000,-0.00000000,1.07461557,-1.07461742,15.28015204,-15.28008403,0.06445205,-0.06445192,5.11573448,-5.11572900
-2.74637319,20.09829388,-20.09823853,0.07134864,-0.07134866,0.86838777,-0.86838861,0.89548218,-0.89548373,0.00000000,-0.00000000,1.05697337,-1.05697552,15.58564942,-15.58558831,0.06490752,-0.06490742,5.13094183,-5.13093879
-2.74037019,20.30956252,-20.30951723,0.07111562,-0.07111568,0.85868484,-0.85868616,0.88228323,-0.88228534,0.00000000,-0.00000000,1.03766385,-1.03766631,15.84811322,-15.84806010,0.06524564,-0.06524555,5.13116045,-5.13115992
-2.73436718,20.45980722,-20.45977294,0.07056381,-0.07056390,0.84606107,-0.84606286,0.86566951,-0.86567215,0.00000000,-0.00000000,1.01680312,-1.01680586,16.06199516,-16.06195106,0.06545478,-0.06545472,5.11624759,-5.11624962
-2.72836418,20.54471628,-20.54469384,0.06970983,-0.06970997,0.83058714,-0.83058940,0.84587880,-0.84588194,0.00000000,-0.00000000,0.99452227,-0.99452528,16.22218453,-16.22215040,0.06552463,-0.06552460,5.08623466,-5.08623926
-2.72236118,20.56071019,-20.56070027,0.06857458,-0.06857475,0.81237942,-0.81238212,0.82319332,-0.82319691,0.00000000,-0.00000000,0.97096465,-0.97096792,16.32415876,-16.32413543,0.06544645,-0.06544645,5.04132316,-5.04133031
-2.71635818,20.50505565,-20.50505879,0.06718239,-0.06718259,0.79159563,-0.79159874,0.79793132,-0.79793533,0.00000000,-0.00000000,0.94628277,-0.94628627,16.36412780,-16.36411596,0.06521327,-0.06521330,4.98187783,-4.98188749
-2.71035518,20.37596607,-20.37598261,0.06556020,-0.06556043,0.76842975,-0.76843325,0.77043817,-0.77044253,0.00000000,-0.00000000,0.92063497,-0.92063867,16.33916637,-16.33916654,0.06482009,-0.06482015,4.90841776,-4.90842986
-2.70435218,20.17268425,-20.17271433,0.06373672,-0.06373697,0.74310633,-0.74311018,0.74107724,-0.74108190,0.00000000,-0.00000000,0.89418211,-0.89418599,16.24732847,-16.24734099,0.06426394,-0.06426403,4.82160595,-4.82162038
-2.69834917,19.89554344,-19.89558701,0.06174153,-0.06174180,0.71587449,-0.71587865,0.71022106,-0.71022596,0.00000000,-0.00000000,0.86708449,-0.86708852,16.08773848,-16.08776348,0.06354394,-0.06354407,4.72223774,-4.72225438
-2.69234617,19.54600311,-19.54605989,0.05960431,-0.05960459,0.68700186,-0.68700630,0.67824303,-0.67824811,0.00000000,-0.00000000,0.83949906,-0.83950322,15.86065421,-15.86069161,0.06266130,-0.06266145,4.61122862,-4.61124731
-2.68634317,19.12665648,-19.12672597,0.05735410,-0.05735440,0.65676863,-0.65677330,0.64550979,-0.64551500,0.00000000,-0.00000000,0.81157721,-0.81158146,15.56749796,-15.56754745,0.06161920,-0.06161939,4.48960142,-4.48962197
-2.68034017,18.64120809,-18.64128959,0.05501875,-0.05501905,0.62546184,-0.62546668,0.61237470,-0.61237998,0.00000000,-0.00000000,0.78346304,-0.78346736,15.21085299,-15.21091406,0.06042275,-0.06042296,4.35847319,-4.35849541
