energy_ev,total_up,total_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down,V_p_up,V_p_down,V_d_up,V_d_down
-0.65132566,4.80336192,-3.65693516,0.43017027,-0.19404199,1.96901260,-1.02831670,0.01337467,-0.01959235,0.11730774,-0.04615584,0.03342345,-0.00866210,0.21619566,-0.26775985,0.90722044,-0.96094217,2.34455047,-2.37644991
-0.64532266,4.82957493,-3.61966470,0.43326744,-0.19333844,1.96705552,-1.02669564,0.01295527,-0.01916867,0.11824715,-0.04585925,0.03316238,-0.00863738,0.22004120,-0.26368026,0.92946522,-0.94486404,2.36385500,-2.34241298
-0.63931966,4.84542020,-3.57089062,0.43548670,-0.19189326,1.96107133,-1.02153626,0.01258947,-0.01863478,0.11883575,-0.04545445,0.03287782,-0.00859357,0.22345717,-0.25881483,0.94947832,-0.92526367,2.37798252,-2.30189763
-0.63331666,4.85085288,-3.51198989,0.43684939,-0.18976340,1.95124173,-1.01307116,0.01228305,-0.01800386,0.11907668,-0.04497209,0.03257334,-0.00853653,0.22643161,-0.25331078,0.96693251,-0.90250185,2.38676046,-2.25591922
-0.62731366,4.84593215,-3.44456816,0.43738446,-0.18702131,1.93779146,-1.00162328,0.01204121,-0.01729097,0.11898036,-0.04444671,0.03225275,-0.00847265,0.22896102,-0.24733016,0.98152148,-0.87699864,2.39005273,-2.20560303
-0.62131066,4.83082410,-3.37042164,0.43712726,-0.18375327,1.92098317,-0.98759872,0.01186852,-0.01651261,0.11856377,-0.04391583,0.03191997,-0.00840860,0.23105078,-0.24104556,0.99297011,-0.84922455,2.38776733,-2.15215817
-0.61530765,4.80580429,-3.29149258,0.43611848,-0.18005729,1.90111201,-0.97147683,0.01176880,-0.01568618,0.11784961,-0.04341895,0.03157891,-0.00835115,0.23271534,-0.23463552,1.00104453,-0.81969027,2.37986455,-2.09684849
-0.60930465,4.77125955,-3.20981960,0.43440328,-0.17604057,1.87850013,-0.95379788,0.01174511,-0.01482949,0.11686522,-0.04299636,0.03123333,-0.00830694,0.23397812,-0.22827974,1.00556138,-0.78893515,2.36636509,-2.04096140
-0.60330165,4.72768824,-3.12748474,0.43203047,-0.17181676,1.85349103,-0.93514870,0.01179968,-0.01396027,0.11564152,-0.04268802,0.03088674,-0.00828226,0.23487113,-0.22215425,1.00639606,-0.75751488,2.34735758,-1.98577550
-0.59729865,4.67569838,-3.04655871,0.42905186,-0.16750290,1.82644371,-0.91614650,0.01193394,-0.01309566,0.11421190,-0.04253234,0.03054233,-0.00828287,0.23543432,-0.21642667,1.00348931,-0.72598878,2.32300473,-1.93252823
-0.59129565,4.61600312,-2.96904640,0.42552171,-0.16321639,1.79772665,-0.89742170,0.01214854,-0.01225184,0.11261116,-0.04256497,0.03020288,-0.00831374,0.23571457,-0.21125193,0.99685195,-0.69490701,2.29354748,-1.88238457
-0.58529265,4.54941307,-2.89683450,0.42149621,-0.15907192,1.76771174,-0.87960004,0.01244331,-0.01144359,0.11087442,-0.04281770,0.02987074,-0.00837897,0.23576446,-0.20676829,0.98656747,-0.66479832,2.25930664,-1.83640798
-0.57928964,4.47682536,-2.83164291,0.41703298,-0.15517852,1.73676810,-0.86328481,0.01281733,-0.01068403,0.10903623,-0.04331746,0.02954778,-0.00848160,0.23564073,-0.20309412,0.97279222,-0.63615851,2.22068152,-1.79553436
-0.57328664,4.39920931,-2.77498165,0.41219068,-0.15163690,1.70525605,-0.84903967,0.01326895,-0.00998437,0.10712975,-0.04408541,0.02923544,-0.00862348,0.23540261,-0.20032533,0.95575326,-0.60943997,2.17814535,-1.76055015
-0.56728364,4.31758925,-2.72811471,0.40702845,-0.14853704,1.67352140,-0.83737269,0.01379581,-0.00935376,0.10518611,-0.04513629,0.02893476,-0.00880530,0.23511001,-0.19853353,0.93574377,-0.58504267,2.13223750,-1.73207505
-0.56128064,4.23302479,-2.69203172,0.40160555,-0.14595623,1.64189019,-0.82872224,0.01439484,-0.00879919,0.10323385,-0.04647788,0.02864645,-0.00902647,0.23482160,-0.19776517,0.91311633,-0.56330666,2.08355250,-1.71054994
-0.55527764,4.14658943,-2.66742849,0.39598089,-0.14395751,1.61066419,-0.82344509,0.01506234,-0.00832546,0.10129867,-0.04811077,0.02837102,-0.00928520,0.23459298,-0.19804131,0.88827420,-0.54450630,2.03272652,-1.69623028
-0.54927464,4.05934852,-2.65469657,0.39021264,-0.14258861,1.58011748,-0.82180711,0.01579393,-0.00793523,0.09940325,-0.05002831,0.02810890,-0.00957853,0.23447499,-0.19935833,0.86166100,-0.52884627,1.98042168,-1.68918507
-0.54327164,3.97233755,-2.65392199,0.38435793,-0.14188129,1.55049403,-0.82397701,0.01658463,-0.00762912,0.09756727,-0.05221687,0.02786060,-0.00990243,0.23451215,-0.20168927,0.83374923,-0.51645930,1.92730906,-1.68930108
-0.53726863,3.88654195,-2.66489277,0.37847265,-0.14185128,1.52200682,-0.83002296,0.01742885,-0.00740580,0.09580766,-0.05465620,0.02762692,-0.01025195,0.23474142,-0.20498580,0.80502806,-0.50740564,1.87405118,-1.69629219
-0.53126563,3.80287936,-2.68711461,0.37261135,-0.14249845,1.49483826,-0.83991242,0.01832050,-0.00726217,0.09413891,-0.05732020,0.02740910,-0.01062131,0.23519131,-0.20918072,0.77599088,-0.50167410,1.82128499,-1.70971308
-0.52526263,3.72218546,-2.71983372,0.36682739,-0.14380754,1.46914209,-0.85351483,0.01925302,-0.00719354,0.09257359,-0.06017767,0.02720910,-0.01100415,0.23588134,-0.21419077,0.74712308,-0.49918459,1.76960603,-1.72897677
-0.51925963,3.64520380,-2.76206561,0.36117315,-0.14574910,1.44504665,-0.87060713,0.02021949,-0.00719384,0.09112296,-0.06319337,0.02702977,-0.01139365,0.23682199,-0.21991966,0.71889060,-0.49979190,1.71955484,-1.75337502
-0.51325663,3.57258034,-2.81262854,0.35570047,-0.14828068,1.42265926,-0.89088159,0.02121276,-0.00725580,0.08979767,-0.06632904,0.02687507,-0.01178274,0.23801498,-0.22626117,0.69172953,-0.50329062,1.67160612,-1.78210093
-0.50725363,3.50486262,-2.87018015,0.35046119,-0.15134826,1.40207139,-0.91395576,0.02222564,-0.00737121,0.08860850,-0.06954465,0.02675031,-0.01216430,0.23945405,-0.23310218,0.66603711,-0.50942101,1.62616109,-1.81427257
-0.50125063,3.44250342,-2.93325578,0.34550778,-0.15488769,1.38336444,-0.93938390,0.02325110,-0.00753108,0.08756714,-0.07279941,0.02666225,-0.01253131,0.24112602,-0.24032549,0.64216453,-0.51787562,1.58354354,-1.84895707
-0.49524762,3.38586843,-3.00030713,0.34089396,-0.15882631,1.36661546,-0.96666958,0.02428249,-0.00772589,0.08668691,-0.07605294,0.02661934,-0.01287703,0.24301225,-0.24781233,0.62041149,-0.52830642,1.54399944,-1.88519409
-0.48924462,3.33524697,-3.06974002,0.33667530,-0.16308449,1.35190248,-0.99527881,0.02531381,-0.00794577,0.08598346,-0.07926622,0.02663177,-0.01319512,0.24509026,-0.25544454,0.60102264,-0.54033252,1.50769991,-1.92201813
-0.48324162,3.29086487,-3.13995007,0.33290955,-0.16757714,1.33930900,-1.02465342,0.02633999,-0.00818075,0.08547527,-0.08240238,0.02671153,-0.01347981,0.24733554,-0.26310627,0.58418596,-0.55354804,1.47474732,-1.95847900
-0.47723862,3.25289825,-3.20935553,0.32965682,-0.17221527,1.32892709,-1.05422411,0.02735716,-0.00842091,0.08518410,-0.08542739,0.02687245,-0.01372596,0.24972335,-0.27068534,0.57003286,-0.56753023,1.44518369,-1.99366005
-0.47123562,3.22148681,-3.27642663,0.32697938,-0.17690734,1.32085895,-1.08342297,0.02836288,-0.00865660,0.08513515,-0.08831043,0.02713005,-0.01392914,0.25223047,-0.27807408,0.55863978,-0.58184768,1.41900088,-2.02669385
-0.46523262,3.19674561,-3.33971105,0.32494094,-0.18156073,1.31521643,-1.11169511,0.02935640,-0.00887862,0.08535701,-0.09102418,0.02750144,-0.01408568,0.25483685,-0.28516998,0.55003116,-0.59606845,1.39615161,-2.05677520
-0.45922961,3.17877393,-3.39785542,0.32360556,-0.18608306,1.31211851,-1.13850920,0.03033876,-0.00907842,0.08588138,-0.09354483,0.02800506,-0.01419274,0.25752685,-0.29187586,0.54418344,-0.60976813,1.37656046,-2.08317154
-0.45322661,3.16766053,-3.44962303,0.32303601,-0.19038351,1.31168667,-1.16336687,0.03131292,-0.00924820,0.08674246,-0.09585192,0.02866033,-0.01424825,0.26029029,-0.29810004,0.54102967,-0.62253771,1.36013417,-2.10523081
-0.44722361,3.16348438,-3.49390779,0.32329157,-0.19437418,1.31403827,-1.18581085,0.03228370,-0.00938113,0.08797607,-0.09792804,0.02948720,-0.01425100,0.26312297,-0.30375625,0.54046460,-0.63399113,1.34677040,-2.12238708
-0.44122061,3.16631076,-3.52974516,0.32442541,-0.19797143,1.31927821,-1.20543184,0.03325764,-0.00947144,0.08961848,-0.09975847,0.03050564,-0.01420053,0.26602686,-0.30876367,0.54234987,-0.64377246,1.33636430,-2.13416427
-0.43521761,3.17618260,-3.55632014,0.32648162,-0.20109723,1.32748928,-1.22187411,0.03424276,-0.00951453,0.09170503,-0.10133075,0.03173498,-0.01409719,0.26900965,-0.31304699,0.54651902,-0.65156261,1.32881276,-2.14017821
-0.42921461,3.19310744,-3.57297307,0.32949189,-0.20368053,1.33872164,-1.23484008,0.03524819,-0.00950706,0.09426849,-0.10263424,0.03319327,-0.01394206,0.27208405,-0.31653665,0.55278218,-0.65708540,1.32401579,-2.14013755
-0.42321161,3.21704096,-3.57920347,0.33347217,-0.20565868,1.35298210,-1.24409364,0.03628366,-0.00944696,0.09733730,-0.10365977,0.03489642,-0.01373692,0.27526649,-0.31916934,0.56093024,-0.66011289,1.32187535,-2.13384355
-0.41720860,3.24786784,-3.57467235,0.33841935,-0.20697870,1.37022378,-1.24946257,0.03735886,-0.00933350,0.10093371,-0.10439941,0.03685748,-0.01348424,0.27857559,-0.32088870,0.57073849,-0.66046991,1.32229166,-2.12118932
-0.41120560,3.28538167,-3.55920316,0.34430824,-0.20759862,1.39033685,-1.25083995,0.03848283,-0.00916722,0.10507199,-0.10484636,0.03908576,-0.01318716,0.28203025,-0.32164625,0.58196962,-0.65803748,1.32515753,-2.10215836
-0.40520260,3.32926507,-3.53278148,0.35108900,-0.20748856,1.41314098,-1.24818462,0.03966314,-0.00894991,0.10975664,-0.10499505,0.04158606,-0.01284939,0.28564765,-0.32140262,0.59437625,-0.65275522,1.33035119,-2.07682275
-0.39919960,3.37907189,-3.49555352,0.35868532,-0.20663171,1.43838012,-1.24152083,0.04090520,-0.00868450,0.11498095,-0.10484133,0.04435794,-0.01247528,0.28944112,-0.32012884,0.60770291,-0.64462244,1.33772844,-2.04534077
-0.39319660,3.43421293,-3.44782320,0.36699336,-0.20502505,1.46572010,-1.23093698,0.04221148,-0.00837493,0.12072579,-0.10438294,0.04739510,-0.01206968,0.29341817,-0.31780771,0.62168791,-0.63369794,1.34711479,-2.00795401
-0.38719360,3.49394679,-3.39004767,0.37588180,-0.20267976,1.49474944,-1.21658349,0.04358086,-0.00802605,0.12695880,-0.10362006,0.05068484,-0.01163800,0.29757858,-0.31443519,0.63606492,-0.62009846,1.35829835,-1.96498383
-0.38119060,3.55737699,-3.32283119,0.38519297,-0.19962131,1.52498359,-1.19866986,0.04500812,-0.00764341,0.13363417,-0.10255595,0.05420782,-0.01118612,0.30191289,-0.31002158,0.65056472,-0.60399571,1.37102426,-1.91682696
-0.37518759,3.62345634,-3.24691693,0.39474515,-0.19588915,1.55587276,-1.17746093,0.04648347,-0.00723310,0.14069288,-0.10119763,0.05793793,-0.01072039,0.30640130,-0.30459253,0.66491716,-0.58561209,1.38499131,-1.86395020
-0.36918459,3.69099913,-3.16317671,0.40433607,-0.19153603,1.58681307,-1.15327237,0.04799242,-0.00680154,0.14806358,-0.09955664,0.06184248,-0.01024756,0.31101299,-0.29818960,0.67885354,-0.56521515,1.39985109,-1.80688399
-0.36318159,3.75870124,-3.07259864,0.41374756,-0.18662694,1.61716088,-1.12646549,0.04951573,-0.00635535,0.15566412,-0.09764959,0.06588260,-0.00977477,0.31570605,-0.29087050,0.69210945,-0.54311092,1.41521008,-1.74621486
-0.35717859,3.82516772,-2.97627253,0.42275112,-0.18123766,1.64624977,-1.09744142,0.05102973,-0.00590108,0.16340360,-0.09549864,0.07001394,-0.00930946,0.32042797,-0.28270876,0.70442820,-0.51963638,1.43063486,-1.68257678
-0.35117559,3.88894715,-2.87537336,0.43111434,-0.17545298,1.67340949,-1.06663484,0.05250676,-0.00544513,0.17118500,-0.09313178,0.07418761,-0.00885936,0.32511670,-0.27379291,0.71556478,-0.49515115,1.44566015,-1.61664132
-0.34517259,3.94857122,-2.77114301,0.43860786,-0.16936477,1.69798619,-1.03450743,0.05391589,-0.00499353,0.17890823,-0.09058289,0.07835136,-0.00843240,0.32970222,-0.26422513,0.72529024,-0.47002886,1.45979945,-1.54910703
-0.33916958,4.00259813,-2.66487067,0.44501261,-0.16306970,1.71936304,-1.00154094,0.05522388,-0.00455187,0.18647352,-0.08789143,0.08245098,-0.00803666,0.33410861,-0.25411943,0.73339645,-0.44464831,1.47255797,-1.48068799
-0.33316658,4.04965759,-2.55787232,0.45012704,-0.15666700,1.73698024,-0.96823046,0.05639629,-0.00412515,0.19378492,-0.08510199,0.08643181,-0.00768027,0.33825648,-0.24359928,0.73970094,-0.41938480,1.48344682,-1.41210203
-0.32716358,4.08849538,-2.45146976,0.45377396,-0.15025615,1.75035357,-0.93507751,0.05739866,-0.00371772,0.20075385,-0.08226341,0.09024031,-0.00737137,0.34206556,-0.23279507,0.74405157,-0.39460192,1.49199816,-1.34405878
-0.32116058,4.11801513,-2.34696983,0.45580678,-0.14393465,1.75909056,-0.90258351,0.05819784,-0.00333325,0.20730241,-0.07942775,0.09382572,-0.00711803,0.34545752,-0.22184112,0.74633082,-0.37064397,1.49778019,-1.27724797
-0.31515758,4.13731524,-2.24564404,0.45611469,-0.13779594,1.76290337,-0.87124340,0.05876329,-0.00297470,0.21336636,-0.07664894,0.09714159,-0.00692814,0.34835862,-0.21087269,0.74645935,-0.34782932,1.50041131,-1.21232827
-0.30915458,4.14571889,-2.14870926,0.45462679,-0.13192760,1.76161793,-0.84153957,0.05906831,-0.00264430,0.21889753,-0.07398136,0.10014714,-0.00680931,0.35070225,-0.20002284,0.74439855,-0.32644487,1.49957267,-1.14991695
-0.30315158,4.14279557,-2.05730974,0.45131467,-0.12640973,1.75517853,-0.81393617,0.05909119,-0.00234360,0.22386549,-0.07147823,0.10280848,-0.00676881,0.35243109,-0.18941955,0.74015197,-0.30674160,1.49501852,-1.09058061
-0.29714857,4.12837298,-1.97250058,0.44619358,-0.12131375,1.74364794,-0.78887352,0.05881611,-0.00207352,0.22825850,-0.06918997,0.10509953,-0.00681344,0.35349887,-0.17918283,0.73376520,-0.28893144,1.48658368,-1.03482721
-0.29114557,4.10253853,-1.89523300,0.43932202,-0.11670142,1.72720272,-0.76676288,0.05823390,-0.00183436,0.23208346,-0.06716265,0.10700257,-0.00694943,0.35387157,-0.16942235,0.72532440,-0.27318536,1.47418805,-0.98309940
-0.28514257,4.06563044,-1.82634130,0.43079970,-0.11262426,1.70612414,-0.74798121,0.05734247,-0.00162589,0.23536502,-0.06543645,0.10850850,-0.00718230,0.35352808,-0.16023523,0.71495324,-0.25963258,1.45783771,-0.93576936
-0.27913957,4.01821906,-1.76653154,0.42076422,-0.10912327,1.68078506,-0.73286604,0.05614697,-0.00144744,0.23814376,-0.06404441,0.10961671,-0.00751676,0.35246022,-0.15170445,0.70280840,-0.24836089,1.43762294,-0.89313494
-0.27313657,3.96107915,-1.71637192,0.40938630,-0.10622885,1.65163348,-0.72171029,0.05465972,-0.00129791,0.24047353,-0.06301127,0.11033458,-0.00795656,0.35067228,-0.14389753,0.68907384,-0.23941782,1.41371311,-0.85541720
-0.26713357,3.89515514,-1.67628477,0.39686418,-0.10396101,1.61917356,-0.71475701,0.05289972,-0.00117591,0.24241820,-0.06235269,0.11067672,-0.00850433,0.34817991,-0.13686585,0.67395406,-0.23281257,1.38634907,-0.82275921
-0.26113057,3.82152089,-1.64654001,0.38341710,-0.10232974,1.58394516,-0.71219409,0.05089208,-0.00107976,0.24404780,-0.06207475,0.11066386,-0.00916147,0.34500879,-0.13064430,0.65766665,-0.22851846,1.35583339,-0.79522590
-0.25512756,3.74133651,-1.62725019,0.36927843,-0.10133544,1.54650295,-0.71414904,0.04866706,-0.00100757,0.24543444,-0.06217369,0.11032161,-0.00992800,0.34119284,-0.12525136,0.64043456,-0.22647578,1.32251916,-0.77280496
-0.24912456,3.65580444,-1.61836709,0.35468867,-0.10096955,1.50739609,-0.72068390,0.04625906,-0.00095732,0.24664816,-0.06263610,0.10967903,-0.01080238,0.33677235,-0.12068964,0.62247845,-0.22659474,1.28679791,-0.75540865
-0.24312156,3.56612717,-1.61968002,0.33988857,-0.10121504,1.46714962,-0.73179061,0.04370542,-0.00092686,0.24775295,-0.06343932,0.10876721,-0.01178141,0.33179207,-0.11694668,0.60400953,-0.22875856,1.24908741,-0.74287637
-0.23711856,3.47346877,-1.63081611,0.32511280,-0.10204706,1.42624833,-0.74738703,0.04104519,-0.00091397,0.24880325,-0.06455221,0.10761783,-0.01286013,0.32629942,-0.11399599,0.58522326,-0.23282644,1.20981985,-0.73497812
-0.23111556,3.37892204,-1.65124278,0.31058427,-0.10343343,1.38512398,-0.76731394,0.03831789,-0.00091640,0.24984099,-0.06593610,0.10626187,-0.01403170,0.32034290,-0.11179840,0.56629424,-0.23863643,1.16943097,-0.73141858
-0.22511256,3.28348282,-1.68027279,0.29650930,-0.10533517,1.34414634,-0.79133347,0.03556235,-0.00093187,0.25089356,-0.06754601,0.10472855,-0.01528740,0.31397086,-0.11030343,0.54737251,-0.24600815,1.12835058,-0.73184216
-0.21910955,3.18803221,-1.71707228,0.28307396,-0.10770701,1.30361825,-0.81912913,0.03281559,-0.00095813,0.25197264,-0.06933204,0.10304442,-0.01661656,0.30723059,-0.10945088,0.52858142,-0.25474532,1.08699469,-0.73583871
-0.21310655,3.09332726,-1.76067201,0.27044126,-0.11049785,1.26377493,-0.85030799,0.03011194,-0.00099295,0.25307406,-0.07124084,0.10123280,-0.01800670,0.30016788,-0.10917241,0.51001717,-0.26463828,1.04575943,-0.74295023
-0.20710355,2.99999986,-1.80998209,0.25874967,-0.11365129,1.22478713,-0.88440509,0.02748225,-0.00103417,0.25417870,-0.07321720,0.09931351,-0.01944356,0.29282695,-0.10939319,0.49174988,-0.27546645,1.00501671,-0.75267847
-0.20110055,2.90856314,-1.86381044,0.24811243,-0.11710611,1.18676780,-0.92089030,0.02495336,-0.00107967,0.25525428,-0.07520561,0.09730288,-0.02091131,0.28525070,-0.11003350,0.47382614,-0.28700083,0.96511158,-0.76449339
-0.19509755,2.81942432,-1.92088476,0.23861794,-0.12079695,1.14978156,-0.95917778,0.02254772,-0.00112746,0.25625804,-0.07715177,0.09521410,-0.02239282,0.27748124,-0.11101033,0.45627274,-0.29900671,0.92636097,-0.77784270
-0.18909455,2.73290246,-1.97987789,0.23033078,-0.12465504,1.11385635,-0.99863780,0.02028328,-0.00117562,0.25714004,-0.07900413,0.09305769,-0.02386991,0.26956066,-0.11223903,0.43910138,-0.31124651,0.88905361,-0.79216204
-0.18309155,2.64924942,-2.03943600,0.22329340,-0.12860902,1.07899611,-1.03861079,0.01817347,-0.00122239,0.25784688,-0.08071514,0.09084231,-0.02532379,0.26153179,-0.11363476,0.42231386,-0.32348300,0.85345074,-0.80688594
-0.17708854,2.56867226,-2.09820909,0.21752814,-0.13258595,1.04519397,-1.07842316,0.01622744,-0.00126615,0.25832568,-0.08224246,0.08857562,-0.02673542,0.25343889,-0.11511404,0.40590760,-0.33548271,0.81978726,-0.82145925
-0.17108554,2.49135530,-2.15488264,0.21303954,-0.13651249,1.01244473,-1.11740441,0.01445036,-0.00130545,0.25852799,-0.08354997,0.08626519,-0.02808601,0.24532828,-0.11659620,0.38988090,-0.34701965,0.78827308,-0.83534871
-0.16508254,2.41748024,-2.20820956,0.20981662,-0.14031617,0.98075608,-1.15490477,0.01284390,-0.00133902,0.25841335,-0.08460852,0.08391943,-0.02935750,0.23724862,-0.11800471,0.37423780,-0.35787927,0.75909429,-0.84805442
-0.15907954,2.34724292,-2.25704111,0.20783511,-0.14392674,0.95015786,-1.19031276,0.01140670,-0.00136581,0.25795244,-0.08539645,0.08154851,-0.03053303,0.22925090,-0.11926853,0.35899216,-0.36786245,0.73241413,-0.85912075
-0.15307654,2.28086584,-2.30035551,0.20705951,-0.14727762,0.92070883,-1.22307169,0.01013495,-0.00138496,0.25712949,-0.08589994,0.07916504,-0.03159741,0.22138812,-0.12032327,0.34417070,-0.37678953,0.70837343,-0.86814638
-0.14707354,2.21860572,-2.33728313,0.20744482,-0.15030741,0.89250070,-1.25269447,0.00902294,-0.00139586,0.25594387,-0.08611304,0.07678466,-0.03253760,0.21371453,-0.12111235,0.32981497,-0.38450411,0.68709067,-0.87479303
-0.14107054,2.16075591,-2.36712691,0.20893798,-0.15296123,0.86565922,-1.27877590,0.00806355,-0.00139812,0.25441078,-0.08603752,0.07442643,-0.03334300,0.20628460,-0.12158786,0.31598201,-0.39087654,0.66866167,-0.87879254
-0.13506753,2.10764376,-2.38937727,0.21147909,-0.15519209,0.84034264,-1.30100181,0.00724881,-0.00139157,0.25256112,-0.08568245,0.07211295,-0.03400584,0.19915169,-0.12171144,0.30274387,-0.39580684,0.65315892,-0.87995201
-0.12906453,2.05962354,-2.40372066,0.21500223,-0.15696201,0.81673742,-1.31915470,0.00657028,-0.00137625,0.25044033,-0.08506362,0.06987029,-0.03452130,0.19236659,-0.12145481,0.29018597,-0.39922694,0.64063088,-0.87815683
-0.12306153,2.01706559,-2.41004147,0.21943616,-0.15824297,0.79505188,-1.33311545,0.00601943,-0.00135245,0.24810663,-0.08420278,0.06772771,-0.03488767,0.18597587,-0.12080022,0.27840444,-0.40110214,0.63110123,-0.87337141
-0.11705853,1.98034263,-2.40841730,0.22470480,-0.15901762,0.77550813,-1.34286120,0.00558785,-0.00132060,0.24562850,-0.08312670,0.06571710,-0.03510632,0.18002037,-0.11974055,0.26750268,-0.40143164,0.62456845,-0.86563768
-0.11105553,1.94981434,-2.39910792,0.23072771,-0.15927965,0.75833273,-1.34845953,0.00526754,-0.00128134,0.24308177,-0.08186619,0.06387236,-0.03518158,0.17453379,-0.11827930,0.25758736,-0.40024811,0.62100565,-0.85507140
-0.10505253,1.92581129,-2.38253862,0.23742043,-0.15903395,0.74374686,-1.35005944,0.00505092,-0.00123544,0.24054638,-0.08045504,0.06222856,-0.03512057,0.16954151,-0.11643029,0.24876396,-0.39761634,0.62036100,-0.84185665
-0.09904952,1.90861901,-2.35927920,0.24469498,-0.15829640,0.73195620,-1.34787973,0.00493090,-0.00118377,0.23810310,-0.07892891,0.06082101,-0.03493287,0.16505980,-0.11421708,0.24113239,-0.39363105,0.62255856,-0.82623866
-0.09304652,1.89846328,-2.33001968,0.25246033,-0.15709351,0.72314133,-1.34219556,0.00490087,-0.00112731,0.23583029,-0.07732433,0.05968427,-0.03463015,0.16109534,-0.11167232,0.23478259,-0.38841392,0.62749970,-0.80851549
-0.08704352,1.89549712,-2.29554434,0.26062305,-0.15546172,0.71744883,-1.33332422,0.00495458,-0.00106710,0.23380097,-0.07567770,0.05885112,-0.03422578,0.15764527,-0.10883683,0.22979054,-0.38210996,0.63506489,-0.78902896
-0.08104052,1.89979002,-2.25670569,0.26908800,-0.15344658,0.71498352,-1.32161101,0.00508604,-0.00100419,0.23208025,-0.07402444,0.05835153,-0.03373442,0.15469760,-0.10575856,0.22621474,-0.37488357,0.64511577,-0.76815540
-0.07503752,1.91131964,-2.21439973,0.27775911,-0.15110185,0.71580205,-1.30741612,0.00528938,-0.00093963,0.23072325,-0.07239830,0.05821168,-0.03317154,0.15223207,-0.10249147,0.22409335,-0.36691429,0.65749734,-0.74629655
-0.06903452,1.92996600,-2.16954404,0.28654028,-0.14848840,0.71990793,-1.29110355,0.00555868,-0.00087446,0.22977354,-0.07083080,0.05845299,-0.03255305,0.15022133,-0.09909435,0.22344206,-0.35839259,0.67204009,-0.72387107
-0.06303152,1.95550816,-2.12305960,0.29533621,-0.14567323,0.72724816,-1.27303258,0.00588785,-0.00080966,0.22926218,-0.06935083,0.05909126,-0.03189495,0.14863245,-0.09562965,0.22425274,-0.34951572,0.68856184,-0.70130714
-0.05702851,1.98762317,-2.07585735,0.30405326,-0.14272843,0.73771147,-1.25355237,0.00627048,-0.00074615,0.22920724,-0.06798449,0.06013590,-0.03121301,0.14742857,-0.09216232,0.22649283,-0.34048399,0.70686919,-0.67903614
-0.05102551,2.02588699,-2.02882957,0.31260030,-0.13973020,0.75112795,-1.23299990,0.00669975,-0.00068477,0.22961387,-0.06675505,0.06158927,-0.03052258,0.14657071,-0.08875866,0.23010558,-0.33149734,0.72675846,-0.65748772
-0.04502251,2.06977728,-1.98284632,0.32088940,-0.13675794,0.76727032,-1.21170122,0.00716837,-0.00062626,0.23047478,-0.06568301,0.06344613,-0.02983843,0.14601946,-0.08548538,0.23501096,-0.32275253,0.74801606,-0.63708624
-0.03901951,2.11867772,-1.93875630,0.32883649,-0.13389344,0.78585637,-1.18997573,0.00766860,-0.00057127,0.23177099,-0.06478637,0.06569322,-0.02917470,0.14573670,-0.08240859,0.24110723,-0.31444069,0.77041835,-0.61824835
-0.03301651,2.17188380,-1.89739135,0.33636192,-0.13122000,0.80655281,-1.16814286,0.00819221,-0.00052036,0.23347293,-0.06408086,0.06830907,-0.02854489,0.14568705,-0.07959304,0.24827301,-0.30674538,0.79373118,-0.60138164
-0.02701351,2.22861004,-1.85957342,0.34339090,-0.12882170,0.82898021,-1.14653045,0.00873062,-0.00047399,0.23554161,-0.06358025,0.07126387,-0.02796195,0.14583907,-0.07710133,0.25636998,-0.29984112,0.81770913,-0.58688392
-0.02101051,2.28799859,-1.82612263,0.34985390,-0.12678253,0.85271907,-1.12548386,0.00927502,-0.00043253,0.23792994,-0.06329665,0.07451960,-0.02743835,0.14616619,-0.07499326,0.26524571,-0.29389204,0.84209488,-0.57514277
-0.01500750,2.34912938,-1.79786497,0.35568700,-0.12518547,0.87731679,-1.10537483,0.00981654,-0.00039629,0.24058400,-0.06324072,0.07803034,-0.02698621,0.14664731,-0.07332519,0.27473700,-0.28905082,0.86661885,-0.56653502
-0.00900450,2.41103180,-1.77563809,0.36083224,-0.12411149,0.90229561,-1.08660908,0.01034642,-0.00036548,0.24344433,-0.06342177,0.08174279,-0.02661743,0.14726706,-0.07214952,0.28467320,-0.28545761,0.89099951,-0.56142566
-0.00300150,2.47269818,-1.76029385,0.36523792,-0.12363829,0.92716129,-1.06963160,0.01085629,-0.00034029,0.24644713,-0.06384782,0.08559695,-0.02634377,0.14801576,-0.07151404,0.29487974,-0.28323885,0.91494452,-0.56016588
0.00300150,2.53309893,-1.75269643,0.36885904,-0.12383897,0.95141241,-1.05492891,0.01133836,-0.00032087,0.24952536,-0.06452541,0.08952716,-0.02617689,0.14888906,-0.07146136,0.30518157,-0.28250597,0.93815302,-0.56308993
0.00900450,2.59119944,-1.75371530,0.37165763,-0.12478038,0.97455013,-1.04302763,0.01178567,-0.00030735,0.25260980,-0.06545940,0.09346317,-0.02612838,0.14988738,-0.07202832,0.31540661,-0.28335383,0.96031906,-0.57051061
