energy_ev,total_up,C_s_up,C_p_up,Ru_p_up,Ru_d_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-3.31665833,1.20180522,0.00152943,0.04629461,0.29038404,0.55968548,0.21609519,0.00000000,0.48413289,0.28502929
-3.31065533,1.23286717,0.00141858,0.04344290,0.29394651,0.56546220,0.21141419,0.00000000,0.51612554,0.30358064
-3.30465233,1.26957221,0.00131382,0.04078791,0.29896780,0.57437010,0.20759772,0.00000000,0.54998734,0.32356053
-3.29864932,1.31124486,0.00121560,0.03833279,0.30529748,0.58609408,0.20467135,0.00000000,0.58531964,0.34473790
-3.29264632,1.35709270,0.00112428,0.03608010,0.31275986,0.60025730,0.20264388,0.00000000,0.62166394,0.36685729
-3.28664332,1.40622361,0.00104013,0.03403119,0.32115619,0.61642944,0.20150652,0.00000000,0.65851226,0.38964501
-3.28064032,1.45766854,0.00096335,0.03218578,0.33026820,0.63413757,0.20123291,0.00000000,0.69532042,0.41281657
-3.27463732,1.51040936,0.00089401,0.03054165,0.33986306,0.65287937,0.20178016,0.00000000,0.73152398,0.43608487
-3.26863432,1.56341070,0.00083214,0.02909448,0.34969956,0.67213851,0.20309080,0.00000000,0.76655612,0.45916923
-3.26263132,1.61565469,0.00077766,0.02783784,0.35953537,0.69140141,0.20509552,0.00000000,0.79986688,0.48180462
-3.25662831,1.66617701,0.00073044,0.02676333,0.36913486,0.71017493,0.20771668,0.00000000,0.83094279,0.50375066
-3.25062531,1.71410255,0.00069028,0.02586084,0.37827740,0.72800410,0.21087223,0.00000000,0.85932606,0.52480026
-3.24462231,1.75867891,0.00065695,0.02511894,0.38676547,0.74448903,0.21447997,0.00000000,0.88463237,0.54478702
-3.23861931,1.79930594,0.00063021,0.02452528,0.39443216,0.75930019,0.21846175,0.00000000,0.90656625,0.56359134
-3.23261631,1.83555957,0.00060977,0.02406705,0.40114783,0.77219122,0.22274751,0.00000000,0.92493336,0.58114472
-3.22661331,1.86720862,0.00059538,0.02373141,0.40682524,0.78300846,0.22727880,0.00000000,0.93964878,0.59743190
-3.22061031,1.89422328,0.00058677,0.02350597,0.41142298,0.79169665,0.23201159,0.00000000,0.95074086,0.61249079
-3.21460730,1.91677465,0.00058370,0.02337909,0.41494696,0.79830025,0.23691823,0.00000000,0.95835038,0.62641000
-3.20860430,1.93522497,0.00058593,0.02334021,0.41744970,0.80296027,0.24198829,0.00000000,0.96272478,0.63932402
-3.20260130,1.95010879,0.00059325,0.02337996,0.41902744,0.80590649,0.24722836,0.00000000,0.96420781,0.65140626
-3.19659830,1.96210569,0.00060546,0.02349032,0.41981519,0.80744539,0.25266062,0.00000000,0.96322493,0.66286002
-3.19059530,1.97200581,0.00062237,0.02366454,0.41997987,0.80794423,0.25832040,0.00000000,0.96026512,0.67390807
-3.18459230,1.98066955,0.00064376,0.02389705,0.41971176,0.80781196,0.26425257,0.00000000,0.95586001,0.68478101
-3.17858929,1.98898352,0.00066944,0.02418322,0.41921492,0.80747785,0.27050721,0.00000000,0.95056124,0.69570499
-3.17258629,1.99781469,0.00069915,0.02451914,0.41869669,0.80736890,0.27713455,0.00000000,0.94491712,0.70688954
-3.16658329,2.00796500,0.00073262,0.02490122,0.41835709,0.80788708,0.28417955,0.00000000,0.93944986,0.71851574
-3.16058029,2.02012872,0.00076951,0.02532594,0.41837842,0.80938763,0.29167637,0.00000000,0.93463416,0.73072560
-3.15457729,2.03485457,0.00080944,0.02578940,0.41891574,0.81215935,0.29964302,0.00000000,0.93087833,0.74361297
-3.14857429,2.05251445,0.00085196,0.02628710,0.42008859,0.81640815,0.30807655,0.00000000,0.92850873,0.75721643
-3.14257129,2.07328050,0.00089654,0.02681356,0.42197439,0.82224444,0.31694902,0.00000000,0.92775810,0.77151463
-3.13656828,2.09711140,0.00094260,0.02736217,0.42460383,0.82967528,0.32620452,0.00000000,0.92875822,0.78642414
-3.13056528,2.12374873,0.00098947,0.02792501,0.42795851,0.83860149,0.33575750,0.00000000,0.93153717,0.80180013
-3.12456228,2.15272353,0.00103644,0.02849281,0.43197088,0.84882010,0.34549257,0.00000000,0.93602095,0.81743976
-3.11855928,2.18337269,0.00108276,0.02905500,0.43652644,0.86003184,0.35526572,0.00000000,0.94203942,0.83308808
-3.11255628,2.21486439,0.00112762,0.02959981,0.44146818,0.87185346,0.36490724,0.00000000,0.94933594,0.84844649
-3.10655328,2.24623137,0.00117023,0.03011453,0.44660288,0.88383420,0.37422599,0.00000000,0.95758012,0.86318304
-3.10055028,2.27641038,0.00120977,0.03058581,0.45170907,0.89547555,0.38301508,0.00000000,0.96638306,0.87694441
-3.09454727,2.30428587,0.00124548,0.03100001,0.45654619,0.90625343,0.39105860,0.00000000,0.97531409,0.88936891
-3.08854427,2.32873598,0.00127661,0.03134364,0.46086445,0.91564163,0.39813923,0.00000000,0.98391840,0.90009997
-3.08254127,2.34867857,0.00130249,0.03160383,0.46441508,0.92313527,0.40404620,0.00000000,0.99173458,0.90879959
-3.07653827,2.36311520,0.00132255,0.03176879,0.46696027,0.92827336,0.40858352,0.00000000,0.99831148,0.91516104
-3.07053527,2.37117119,0.00133630,0.03182822,0.46828263,0.93065920,0.41157774,0.00000000,1.00322368,0.91892043
-3.06453227,2.37212987,0.00134337,0.03177381,0.46819343,0.92997777,0.41288516,0.00000000,1.00608499,0.91986649
-3.05852926,2.36545982,0.00134352,0.03159956,0.46653966,0.92600934,0.41239795,0.00000000,1.00655981,0.91784831
-3.05252626,2.35083397,0.00133665,0.03130207,0.46320936,0.91863881,0.41004900,0.00000000,1.00437180,0.91278063
-3.04652326,2.32813996,0.00132277,0.03088081,0.45813520,0.90786033,0.40581515,0.00000000,0.99931001,0.90464650
-3.04052026,2.29748179,0.00130206,0.03033821,0.45129625,0.89377729,0.39971879,0.00000000,0.99123236,0.89349736
-3.03451726,2.25917280,0.00127480,0.02967973,0.44271784,0.87659782,0.39182765,0.00000000,0.98006657,0.87945041
-3.02851426,2.21372098,0.00124140,0.02891379,0.43246985,0.85662618,0.38225290,0.00000000,0.96580891,0.86268367
-3.02251126,2.16180743,0.00120237,0.02805162,0.42066331,0.83425063,0.37114556,0.00000000,0.94852084,0.84342889
-3.01650825,2.10425943,0.00115832,0.02710710,0.40744585,0.80992866,0.35869164,0.00000000,0.92832407,0.82196272
-3.01050525,2.04201971,0.00110992,0.02609643,0.39299610,0.78417024,0.34510598,0.00000000,0.90539430,0.79859671
-3.00450225,1.97611340,0.00105791,0.02503785,0.37751741,0.75752020,0.33062544,0.00000000,0.87995400,0.77366653
-2.99849925,1.90761449,0.00100305,0.02395123,0.36123121,0.73054045,0.31550144,0.00000000,0.85226471,0.74752106
-2.99249625,1.83761329,0.00094612,0.02285776,0.34437030,0.70379301,0.29999251,0.00000000,0.82261896,0.72051175
-2.98649325,1.76718630,0.00088788,0.02177952,0.32717238,0.67782453,0.28435696,0.00000000,0.79133238,0.69298285
-2.98049025,1.69736976,0.00082909,0.02073916,0.30987402,0.65315287,0.26884609,0.00000000,0.75873599,0.66526292
-2.97448724,1.62913758,0.00077044,0.01975952,0.29270525,0.63025620,0.25369818,0.00000000,0.72516919,0.63765792
-2.96848424,1.56338455,0.00071261,0.01886334,0.27588498,0.60956487,0.23913342,0.00000000,0.69097320,0.61044608
-2.96248124,1.50091474,0.00065618,0.01807298,0.25961724,0.59145599,0.22534988,0.00000000,0.65648551,0.58387482
-2.95647824,1.44243531,0.00060167,0.01741017,0.24408833,0.57625075,0.21252072,0.00000000,0.62203510,0.55815964
-2.95047524,1.38855517,0.00054954,0.01689579,0.22946484,0.56421419,0.20079243,0.00000000,0.58793854,0.53348489
-2.94447224,1.33978807,0.00050015,0.01654968,0.21589245,0.55555691,0.19028419,0.00000000,0.55449708,0.51000628
-2.93846923,1.29655912,0.00045381,0.01639051,0.20349552,0.55043842,0.18108815,0.00000000,0.52199451,0.48785479
-2.93246623,1.25921405,0.00041074,0.01643556,0.19237721,0.54897145,0.17327050,0.00000000,0.49069584,0.46714172
-2.92646323,1.22803003,0.00037110,0.01670065,0.18262018,0.55122690,0.16687316,0.00000000,0.46084670,0.44796445
-2.92046023,1.20322718,0.00033500,0.01719996,0.17428757,0.55723876,0.16191590,0.00000000,0.43267329,0.43041243
-2.91445723,1.18497974,0.00030249,0.01794588,0.16742425,0.56700867,0.15839873,0.00000000,0.40638283,0.41457313
-2.90845423,1.17342629,0.00027360,0.01894890,0.16205827,0.58050984,0.15630434,0.00000000,0.38216427,0.40053744
-2.90245123,1.16867800,0.00024831,0.02021739,0.15820226,0.59769000,0.15560051,0.00000000,0.36018922,0.38840422
-2.89644822,1.17082483,0.00022658,0.02175747,0.15585485,0.61847331,0.15624236,0.00000000,0.34061292,0.37828364
-2.89044522,1.17993894,0.00020836,0.02357285,0.15500201,0.64276126,0.15817441,0.00000000,0.32357501,0.37029913
-2.88444222,1.19607556,0.00019359,0.02566460,0.15561824,0.67043258,0.16133224,0.00000000,0.30920017,0.36458776
-2.87843922,1.21927100,0.00018222,0.02803106,0.15766761,0.70134235,0.16564397,0.00000000,0.29759828,0.36129893
-2.87243622,1.24953831,0.00017417,0.03066760,0.16110466,0.73532057,0.17103142,0.00000000,0.28886416,0.36059140
-2.86643322,1.28686062,0.00016940,0.03356653,0.16587513,0.77217034,0.17741094,0.00000000,0.28307675,0.36262875
-2.86043022,1.33118278,0.00016785,0.03671692,0.17191655,0.81166608,0.18469415,0.00000000,0.28029773,0.36757328
-2.85442721,1.38240174,0.00016946,0.04010457,0.17915869,0.85355189,0.19278837,0.00000000,0.28056946,0.37557884
-2.84842421,1.44035616,0.00017419,0.04371187,0.18752391,0.89754038,0.20159709,0.00000000,0.28391249,0.38678256
-2.84242121,1.50481591,0.00018197,0.04751778,0.19692744,0.94331215,0.21102025,0.00000000,0.29032243,0.40129608
-2.83641821,1.57547210,0.00019274,0.05149787,0.20727758,0.99051612,0.22095456,0.00000000,0.29976665,0.41919648
-2.83041521,1.65192818,0.00020642,0.05562432,0.21847593,1.03877075,0.23129391,0.00000000,0.31218059,0.44051742
-2.82441221,1.73369274,0.00022292,0.05986603,0.23041758,1.08766633,0.24192976,0.00000000,0.32746430,0.46524095
-2.81840920,1.82017462,0.00024213,0.06418878,0.24299147,1.13676831,0.25275168,0.00000000,0.34547906,0.49329032
-2.81240620,1.91068089,0.00026392,0.06855541,0.25608081,1.18562173,0.26364802,0.00000000,0.36604470,0.52452433
-2.80640320,2.00441814,0.00028813,0.07292614,0.26956363,1.23375679,0.27450674,0.00000000,0.38893764,0.55873357
-2.80040020,2.10049752,0.00031458,0.07725891,0.28331366,1.28069539,0.28521635,0.00000000,0.41389008,0.59563886
-2.79439720,2.19794390,0.00034310,0.08150979,0.29720141,1.32595872,0.29566709,0.00000000,0.44059054,0.63489224
-2.78839420,2.29570912,0.00037348,0.08563355,0.31109555,1.36907578,0.30575219,0.00000000,0.46868596,0.67608059
-2.78239120,2.39268953,0.00040552,0.08958426,0.32486463,1.40959265,0.31536944,0.00000000,0.49778555,0.71873201
-2.77638819,2.48774749,0.00043904,0.09331599,0.33837912,1.44708239,0.32442268,0.00000000,0.52746647,0.76232485
-2.77038519,2.57973633,0.00047385,0.09678360,0.35151375,1.48115536,0.33282363,0.00000000,0.55728121,0.80629926
-2.76438219,2.66752825,0.00050980,0.09994361,0.36415008,1.51146959,0.34049360,0.00000000,0.58676681,0.85007075
-2.75837919,2.75004409,0.00054680,0.10275512,0.37617927,1.53774094,0.34736527,0.00000000,0.61545535,0.89304557
-2.75237619,2.82628388,0.00058478,0.10518071,0.38750488,1.55975261,0.35338445,0.00000000,0.64288569,0.93463701
-2.74637319,2.89535701,0.00062375,0.10718741,0.39804558,1.57736353,0.35851154,0.00000000,0.66861587,0.97428224
-2.74037019,2.95651028,0.00066377,0.10874758,0.40773772,1.59051515,0.36272289,0.00000000,0.69223562,1.01145867
-2.73436718,3.00915277,0.00070500,0.10983971,0.41653739,1.59923613,0.36601168,0.00000000,0.71337865,1.04569937
-2.72836418,3.05287576,0.00074764,0.11044912,0.42442201,1.60364457,0.36838846,0.00000000,0.73173381,1.07660654
-2.72236118,3.08746665,0.00079195,0.11056849,0.43139125,1.60394721,0.36988112,0.00000000,0.74705482,1.10386256
-2.71635818,3.11291574,0.00083827,0.11019819,0.43746704,1.60043551,0.37053431,0.00000000,0.75916795,1.12723792
-2.71035518,3.12941513,0.00088697,0.10934641,0.44269276,1.59347835,0.37040821,0.00000000,0.76797704,1.14659571
-2.70435218,3.13734939,0.00093841,0.10802902,0.44713141,1.58351138,0.36957674,0.00000000,0.77346583,1.16189232
-2.69834917,3.13727812,0.00099298,0.10626926,0.45086291,1.57102321,0.36812514,0.00000000,0.77569712,1.17317440
-2.69234617,3.12991091,0.00105103,0.10409706,0.45398045,1.55653893,0.36614703,0.00000000,0.77480882,1.18057213
-2.68634317,3.11607556,0.00111283,0.10154832,0.45658611,1.54060134,0.36374108,0.00000000,0.77100704,1.18428915
-2.68034017,3.09668112,0.00117858,0.09866382,0.45878591,1.52375083,0.36100732,0.00000000,0.76455642,1.18458973
-2.67433717,3.07267733,0.00124834,0.09548814,0.46068444,1.50650459,0.35804334,0.00000000,0.75576822,1.18178376
-2.66833417,3.04501237,0.00132204,0.09206835,0.46237940,1.48933624,0.35494048,0.00000000,0.74498660,1.17621037
-2.66233117,3.01459114,0.00139943,0.08845275,0.46395628,1.47265668,0.35178024,0.00000000,0.73257385,1.16822103
-2.65632816,2.98223599,0.00148007,0.08468959,0.46548339,1.45679736,0.34863102,0.00000000,0.71889531,1.15816299
-2.65032516,2.94865200,0.00156333,0.08082582,0.46700768,1.44199654,0.34554537,0.00000000,0.70430457,1.14636379
-2.64432216,2.91439846,0.00164838,0.07690600,0.46855132,1.42838945,0.34255791,0.00000000,0.68912981,1.13311778
-2.63831916,2.87986802,0.00173419,0.07297135,0.47010950,1.41600292,0.33968399,0.00000000,0.67366183,1.11867507
-2.63231616,2.84527445,0.00181957,0.06905897,0.47164937,1.40475458,0.33691915,0.00000000,0.65814443,1.10323351
-2.62631316,2.81064961,0.00190318,0.06520128,0.47311032,1.39445700,0.33423948,0.00000000,0.64276740,1.08693402
-2.62031016,2.77584965,0.00198356,0.06142572,0.47440562,1.38482640,0.33160276,0.00000000,0.62766257,1.06985929
-2.61430715,2.74056987,0.00205917,0.05775457,0.47542528,1.37549560,0.32895046,0.00000000,0.61290285,1.05203584
-2.60830415,2.70436761,0.00212846,0.05420505,0.47604009,1.36603070,0.32621036,0.00000000,0.59850432,1.03343928
-2.60230115,2.66669159,0.00218991,0.05078959,0.47610664,1.35595046,0.32329981,0.00000000,0.58443109,1.01400214
-2.59629815,2.62691628,0.00224205,0.04751622,0.47547305,1.34474778,0.32012945,0.00000000,0.57060262,0.99362409
-2.59029515,2.58437948,0.00228356,0.04438911,0.47398534,1.33191197,0.31660712,0.00000000,0.55690289,0.97218352
-2.58429215,2.53842110,0.00231328,0.04140915,0.47149385,1.31695109,0.31264196,0.00000000,0.54319107,0.94955020
-2.57828914,2.48842129,0.00233029,0.03857458,0.46785972,1.29941309,0.30814843,0.00000000,0.52931283,0.92559803
-2.57228614,2.43383604,0.00233391,0.03588169,0.46296097,1.27890500,0.30305007,0.00000000,0.51511193,0.90021732
-2.56628314,2.37422872,0.00232373,0.03332535,0.45669800,1.25510942,0.29728292,0.00000000,0.50044115,0.87332598
-2.56028014,2.30929604,0.00229967,0.03089966,0.44899824,1.22779750,0.29079839,0.00000000,0.48517244,0.84487909
-2.55427714,2.23888749,0.00226191,0.02859838,0.43981978,1.19683811,0.28356556,0.00000000,0.46920534,0.81487628
-2.54827414,2.16301762,0.00221096,0.02641537,0.42915378,1.16220299,0.27557271,0.00000000,0.45247372,0.78336680
-2.54227114,2.08187072,0.00214759,0.02434486,0.41702575,1.12396760,0.26682819,0.00000000,0.43495031,0.75045201
-2.53626813,1.99579808,0.00207283,0.02238172,0.40349540,1.08230808,0.25736050,0.00000000,0.41664906,0.71628516
-2.53026513,1.90530830,0.00198794,0.02052152,0.38865536,1.03749448,0.24721760,0.00000000,0.39762526,0.68106878
-2.52426213,1.81105116,0.00189433,0.01876060,0.37262866,0.98988075,0.23646558,0.00000000,0.37797351,0.64504960
-2.51825913,1.71379633,0.00179358,0.01709607,0.35556520,0.93989207,0.22518666,0.00000000,0.35782388,0.60851156
-2.51225613,1.61440787,0.00168733,0.01552567,0.33763736,0.88801017,0.21347677,0.00000000,0.33733636,0.57176720
-2.50625313,1.51381587,0.00157725,0.01404769,0.31903496,0.83475737,0.20144257,0.00000000,0.31669418,0.53514780
-2.50025013,1.41298667,0.00146502,0.01266080,0.29995968,0.78068001,0.18919838,0.00000000,0.29609626,0.49899292
-2.49424712,1.31289280,0.00135225,0.01136393,0.28061944,0.72633200,0.17686280,0.00000000,0.27574921,0.46363970
-2.48824412,1.21448403,0.00124046,0.01015606,0.26122262,0.67225906,0.16455543,0.00000000,0.25585937,0.42941240
-2.48224112,1.11866066,0.00113102,0.00903616,0.24197269,0.61898428,0.15239366,0.00000000,0.23662512,0.39661269
-2.47623812,1.02624984,0.00102516,0.00800301,0.22306312,0.56699543,0.14048977,0.00000000,0.21822993,0.36551096
-2.47023512,0.93798581,0.00092393,0.00705513,0.20467302,0.51673429,0.12894827,0.00000000,0.20083631,0.33633906
-2.46423212,0.85449452,0.00082819,0.00619076,0.18696345,0.46858842,0.11786374,0.00000000,0.18458097,0.30928463
-2.45822911,0.77628299,0.00073861,0.00540782,0.17007462,0.42288526,0.10731919,0.00000000,0.16957112,0.28448714
-2.45222611,0.70373339,0.00065565,0.00470393,0.15412393,0.37988880,0.09738483,0.00000000,0.15588229,0.26203590
-2.44622311,0.63710185,0.00057962,0.00407644,0.13920499,0.33979857,0.08811756,0.00000000,0.14355733,0.24196973
-2.44022011,0.57652168,0.00051061,0.00352252,0.12538750,0.30275082,0.07956084,0.00000000,0.13260681,0.22427849
-2.43421711,0.52201052,0.00044861,0.00303925,0.11271791,0.26882172,0.07174518,0.00000000,0.12301049,0.20890623
-2.42821411,0.47348091,0.00039342,0.00262372,0.10122098,0.23803217,0.06468903,0.00000000,0.11471995,0.19575567
-2.42221111,0.43075371,0.00034478,0.00227316,0.09090178,0.21035402,0.05840011,0.00000000,0.10766196,0.18469399
-2.41620810,0.39357356,0.00030229,0.00198504,0.08174842,0.18571720,0.05287699,0.00000000,0.10174260,0.17555947
-2.41020510,0.36162578,0.00026551,0.00175722,0.07373494,0.16401759,0.04811100,0.00000000,0.09685183,0.16816885
-2.40420210,0.33455394,0.00023395,0.00158801,0.06682459,0.14512508,0.04408816,0.00000000,0.09286831,0.16232506
-2.39819910,0.31197748,0.00020708,0.00147634,0.06097308,0.12889171,0.04079119,0.00000000,0.08966440,0.15782501
-2.39219610,0.29350872,0.00018438,0.00142176,0.05613183,0.11515941,0.03820142,0.00000000,0.08711095,0.15446727
-2.38619310,0.27876873,0.00016533,0.00142454,0.05225097,0.10376724,0.03630063,0.00000000,0.08508194,0.15205928
-2.38019010,0.26740148,0.00014942,0.00148569,0.04928207,0.09455786,0.03507244,0.00000000,0.08345866,0.15042389
-2.37418709,0.25908596,0.00013618,0.00160698,0.04718042,0.08738295,0.03450361,0.00000000,0.08213350,0.14940507
-2.36818409,0.25354596,0.00012517,0.00179086,0.04590681,0.08210771,0.03458473,0.00000000,0.08101302,0.14887260
-2.36218109,0.25055716,0.00011602,0.00204044,0.04542876,0.07861410,0.03531062,0.00000000,0.08002046,0.14872557
-2.35617809,0.24995152,0.00010839,0.00235935,0.04572115,0.07680295,0.03668018,0.00000000,0.07909755,0.14889471
-2.35017509,0.25161896,0.00010199,0.00275165,0.04676623,0.07659488,0.03869581,0.00000000,0.07820561,0.14934335
-2.34417209,0.25550621,0.00009658,0.00322163,0.04855306,0.07793010,0.04136233,0.00000000,0.07732593,0.15006727
-2.33816908,0.26161324,0.00009199,0.00377365,0.05107632,0.08076709,0.04468553,0.00000000,0.07645954,0.15109316
-2.33216608,0.26998727,0.00008806,0.00441187,0.05433467,0.08508041,0.04867030,0.00000000,0.07562635,0.15247615
-2.32616308,0.28071482,0.00008470,0.00514008,0.05832871,0.09085764,0.05331851,0.00000000,0.07486372,0.15429623
-2.32016008,0.29391215,0.00008186,0.00596138,0.06305855,0.09809568,0.05862674,0.00000000,0.07422458,0.15665393
-2.31415708,0.30971440,0.00007949,0.00687801,0.06852119,0.10679652,0.06458388,0.00000000,0.07377517,0.15966537
-2.30815408,0.32826411,0.00007760,0.00789106,0.07470790,0.11696279,0.07116887,0.00000000,0.07359243,0.16345692
-2.30215108,0.34969941,0.00007621,0.00900025,0.08160157,0.12859311,0.07834860,0.00000000,0.07376128,0.16815969
-2.29614807,0.37414244,0.00007534,0.01020375,0.08917429,0.14167762,0.08607621,0.00000000,0.07437167,0.17390408
-2.29014507,0.40168851,0.00007504,0.01149804,0.09738531,0.15619370,0.09428980,0.00000000,0.07551568,0.18081453
-2.28414207,0.43239639,0.00007535,0.01287778,0.10617942,0.17210223,0.10291177,0.00000000,0.07728456,0.18900485
-2.27813907,0.46628007,0.00007632,0.01433577,0.11548590,0.18934439,0.11184883,0.00000000,0.07976602,0.19857408
-2.27213607,0.50330245,0.00007799,0.01586296,0.12521811,0.20783928,0.12099279,0.00000000,0.08304151,0.20960314
-2.26613307,0.54337108,0.00008039,0.01744856,0.13527388,0.22748236,0.13022203,0.00000000,0.08718389,0.22215243
-2.26013007,0.58633614,0.00008352,0.01908011,0.14553651,0.24814487,0.13940384,0.00000000,0.09225519,0.23626023
-2.25412706,0.63199077,0.00008741,0.02074375,0.15587661,0.26967420,0.14839736,0.00000000,0.09830482,0.25194215
-2.24812406,0.68007371,0.00009202,0.02242446,0.16615456,0.29189531,0.15705724,0.00000000,0.10536797,0.26919149
-2.24212106,0.73027409,0.00009734,0.02410637,0.17622357,0.31461310,0.16523767,0.00000000,0.11346448,0.28798046
-2.23611806,0.78223829,0.00010332,0.02577311,0.18593333,0.33761570,0.17279681,0.00000000,0.12259796,0.30826218
-2.23011506,0.83557857,0.00010988,0.02740818,0.19513393,0.36067866,0.17960127,0.00000000,0.13275544,0.32997338
-2.22411206,0.88988317,0.00011696,0.02899536,0.20368003,0.38356981,0.18553055,0.00000000,0.14390732,0.35303758
-2.21810905,0.94472750,0.00012445,0.03051908,0.21143510,0.40605480,0.19048121,0.00000000,0.15600783,0.37736865
-2.21210605,0.99968619,0.00013226,0.03196487,0.21827551,0.42790312,0.19437048,0.00000000,0.16899588,0.40287461
-2.20610305,1.05434547,0.00014028,0.03331964,0.22409439,0.44889444,0.19713931,0.00000000,0.18279639,0.42946144
-2.20010005,1.10831565,0.00014838,0.03457212,0.22880498,0.46882521,0.19875447,0.00000000,0.19732200,0.45703674
-2.19409705,1.16124320,0.00015646,0.03571311,0.23234353,0.48751521,0.19920988,0.00000000,0.21247522,0.48551315
-2.18809405,1.21282222,0.00016439,0.03673579,0.23467144,0.50481409,0.19852684,0.00000000,0.22815096,0.51481133
-2.18209105,1.26280493,0.00017208,0.03763596,0.23577676,0.52060766,0.19675333,0.00000000,0.24423932,0.54486241
-2.17608804,1.31101087,0.00017943,0.03841225,0.23567487,0.53482372,0.19396238,0.00000000,0.26062868,0.57560975
-2.17008504,1.35733463,0.00018636,0.03906627,0.23440840,0.54743741,0.19024949,0.00000000,0.27720881,0.60701003
-2.16408204,1.40175178,0.00019280,0.03960279,0.23204636,0.55847584,0.18572941,0.00000000,0.29387411,0.63903354
-2.15807904,1.44432287,0.00019871,0.04002982,0.22868270,0.56802184,0.18053230,0.00000000,0.31052671,0.67166370
-2.15207604,1.48519532,0.00020407,0.04035865,0.22443404,0.57621678,0.17479952,0.00000000,0.32707925,0.70489568
-2.14607304,1.52460297,0.00020889,0.04060393,0.21943704,0.58326210,0.16867919,0.00000000,0.34345740,0.73873445
-2.14007004,1.56286325,0.00021319,0.04078365,0.21384525,0.58941954,0.16232180,0.00000000,0.35960173,0.77319194
-2.13406703,1.60037184,0.00021704,0.04091905,0.20782556,0.59500982,0.15587599,0.00000000,0.37546906,0.80828369
-2.12806403,1.63759476,0.00022053,0.04103453,0.20155456,0.60040969,0.14948463,0.00000000,0.39103299,0.84402496
-2.12206103,1.67505782,0.00022379,0.04115741,0.19521459,0.60604704,0.14328144,0.00000000,0.40628365,0.88042648
-2.11605803,1.71333358,0.00022699,0.04131770,0.18898983,0.61239415,0.13738808,0.00000000,0.42122663,0.91748991
-2.11005503,1.75302575,0.00023033,0.04154770,0.18306237,0.61995886,0.13191200,0.00000000,0.43588103,0.95520328
-2.10405203,1.79475140,0.00023407,0.04188146,0.17760833,0.62927367,0.12694480,0.00000000,0.45027671,0.99353641
-2.09804902,1.83912102,0.00023853,0.04235422,0.17279418,0.64088292,0.12256127,0.00000000,0.46445089,1.03243665
-2.09204602,1.88671689,0.00024407,0.04300160,0.16877315,0.65532794,0.11881900,0.00000000,0.47844412,1.07182486
-2.08604302,1.93807019,0.00025115,0.04385874,0.16568191,0.67313069,0.11575852,0.00000000,0.49229580,1.11159203
-2.08004002,1.99363742,0.00026027,0.04495928,0.16363748,0.69477595,0.11340377,0.00000000,0.50603957,1.15159646
-2.07403702,2.05377664,0.00027207,0.04633425,0.16273445,0.72069265,0.11176301,0.00000000,0.51969862,1.19166173
-2.06803402,2.11872449,0.00028725,0.04801081,0.16304255,0.75123484,0.11082980,0.00000000,0.53328120,1.23157550
-2.06203102,2.18857465,0.00030665,0.05001106,0.16460455,0.78666288,0.11058426,0.00000000,0.54677662,1.27108934
-2.05602801,2.26325866,0.00033123,0.05235067,0.16743468,0.82712565,0.11099426,0.00000000,0.56015190,1.30991949
-2.05002501,2.34253020,0.00036207,0.05503776,0.17151747,0.87264455,0.11201667,0.00000000,0.57334927,1.34774883
-2.04402201,2.42595347,0.00040040,0.05807165,0.17680727,0.92309996,0.11359855,0.00000000,0.58628470,1.38422989
-2.03801901,2.51289684,0.00044759,0.06144195,0.18322823,0.97822124,0.11567823,0.00000000,0.59884755,1.41898913
-2.03201601,2.60253240,0.00050514,0.06512780,0.19067514,1.03758074,0.11818644,0.00000000,0.61090160,1.45163234
-2.02601301,2.69384214,0.00057468,0.06909738,0.19901490,1.10059270,0.12104730,0.00000000,0.62228715,1.48175123
-2.02001001,2.78563115,0.00065792,0.07330779,0.20808878,1.16651747,0.12417932,0.00000000,0.63282457,1.50893115
-2.01400700,2.87654810,0.00075667,0.07770531,0.21771544,1.23447137,0.12749648,0.00000000,0.64231887,1.53275984
-2.00800400,2.96511286,0.00087278,0.08222604,0.22769475,1.30344242,0.13090937,0.00000000,0.65056539,1.55283700
-2.00200100,3.04975082,0.00100806,0.08679701,0.23781226,1.37231165,0.13432638,0.00000000,0.65735630,1.56878463
-1.99599800,3.12883322,0.00116426,0.09133770,0.24784428,1.43987968,0.13765513,0.00000000,0.66248772,1.58025774
-1.98999500,3.20072216,0.00134302,0.09576191,0.25756352,1.50489790,0.14080392,0.00000000,0.66576711,1.58695522
-1.98399200,3.26381913,0.00154571,0.09998004,0.26674499,1.56610308,0.14368347,0.00000000,0.66702079,1.58863047
-1.97798899,3.31661506,0.00177344,0.10390155,0.27517209,1.62225453,0.14620863,0.00000000,0.66610105,1.58510133
-1.97198599,3.35774009,0.00202692,0.10743770,0.28264262,1.67217213,0.14830027,0.00000000,0.66289279,1.57625907
-1.96598299,3.38601107,0.00230639,0.11050429,0.28897456,1.71477386,0.14988707,0.00000000,0.65731908,1.56207574
-1.95997999,3.40047454,0.00261153,0.11302434,0.29401128,1.74911122,0.15090736,0.00000000,0.64934574,1.54260978
-1.95397699,3.40044345,0.00294141,0.11493074,0.29762612,1.77440103,0.15131077,0.00000000,0.63898433,1.51800920
