energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-3.35267634,3.02132583,1.17335591,1.71592543,0.00023534,0.09212792,0.75251290,0.00000000,0.21903046,0.38745739
-3.34667334,2.99815533,1.15365302,1.70556123,0.00021762,0.09166521,0.75808488,0.00000000,0.21778752,0.38401572
-3.34067034,2.96461471,1.13064856,1.69022637,0.00020011,0.09083527,0.75996037,0.00000000,0.21553642,0.37893388
-3.33466733,2.92166102,1.10491425,1.67046538,0.00018308,0.08967613,0.75814851,0.00000000,0.21231152,0.37234198
-3.32866433,2.87039347,1.07706116,1.64688147,0.00016675,0.08823261,0.75272118,0.00000000,0.20816298,0.36439709
-3.32266133,2.81202557,1.04772534,1.62012079,0.00015134,0.08655499,0.74381109,0.00000000,0.20315579,0.35527906
-3.31665833,2.74785432,1.01755255,1.59085536,0.00013701,0.08469744,0.73160828,0.00000000,0.19736839,0.34518570
-3.31065533,2.67922691,0.98718271,1.55976531,0.00012392,0.08271638,0.71635503,0.00000000,0.19089096,0.33432746
-3.30465233,2.60750611,0.95723424,1.52752081,0.00011217,0.08066859,0.69833946,0.00000000,0.18382345,0.32292185
-3.29864932,2.53403526,0.92828874,1.49476430,0.00010188,0.07860950,0.67788787,0.00000000,0.17627345,0.31118768
-3.29264632,2.46010399,0.90087652,1.46209368,0.00009309,0.07659133,0.65535613,0.00000000,0.16835374,0.29933938
-3.28664332,2.38691582,0.87546337,1.43004692,0.00008585,0.07466144,0.63112042,0.00000000,0.16017984,0.28758156
-3.28064032,2.31555868,0.85243902,1.39908875,0.00008018,0.07286084,0.60556756,0.00000000,0.15186748,0.27610396
-3.27463732,2.24697945,0.83210765,1.36959992,0.00007608,0.07122296,0.57908533,0.00000000,0.14353007,0.26507705
-3.26863432,2.18196335,0.81468079,1.34186941,0.00007354,0.06977264,0.55205304,0.00000000,0.13527626,0.25464828
-3.26263132,2.12111892,0.80027304,1.31608989,0.00007253,0.06852546,0.52483268,0.00000000,0.12720773,0.24493923
-3.25662831,2.06486918,0.78890053,1.29235671,0.00007299,0.06748753,0.49776093,0.00000000,0.11941716,0.23604361
-3.25062531,2.01344906,0.78048248,1.27067030,0.00007488,0.06665545,0.47114234,0.00000000,0.11198648,0.22802636
-3.24462231,1.96690945,0.77484566,1.25094204,0.00007812,0.06601677,0.44524373,0.00000000,0.10498551,0.22092356
-3.23861931,1.92512725,0.77173177,1.23300323,0.00008262,0.06555073,0.42029016,0.00000000,0.09847093,0.21474345
-3.23261631,1.88782139,0.77080744,1.21661690,0.00008828,0.06522928,0.39646237,0.00000000,0.09248568,0.20946824
-3.22661331,1.85457385,0.77167650,1.20149203,0.00009500,0.06501838,0.37389580,0.00000000,0.08705875,0.20505678
-3.22061031,1.82485493,0.77389424,1.18729940,0.00010265,0.06487949,0.35268119,0.00000000,0.08220544,0.20144789
-3.21460730,1.79805184,0.77698305,1.17368888,0.00011109,0.06477118,0.33286657,0.00000000,0.07792791,0.19856424
-3.20860430,1.77349951,0.78044895,1.16030716,0.00012017,0.06465082,0.31446051,0.00000000,0.07421621,0.19631665
-3.20260130,1.75051236,0.78379858,1.14681552,0.00012974,0.06447622,0.29743655,0.00000000,0.07104960,0.19460856
-3.19659830,1.72841613,0.78655579,1.13290701,0.00013962,0.06420728,0.28173838,0.00000000,0.06839807,0.19334065
-3.19059530,1.70657840,0.78827760,1.11832239,0.00014965,0.06380743,0.26728574,0.00000000,0.06622421,0.19241529
-3.18459230,1.68443708,0.78856878,1.10286450,0.00015964,0.06324493,0.25398065,0.00000000,0.06448516,0.19174073
-3.17858929,1.66152558,0.78709463,1.08641045,0.00016942,0.06249397,0.24171368,0.00000000,0.06313464,0.19123499
-3.17258629,1.63749423,0.78359162,1.06892141,0.00017882,0.06153542,0.23037015,0.00000000,0.06212502,0.19082912
-3.16658329,1.61212707,0.77787540,1.05044965,0.00018769,0.06035739,0.21983595,0.00000000,0.06140931,0.19046992
-3.16058029,1.58535355,0.76984609,1.03114256,0.00019587,0.05895550,0.21000272,0.00000000,0.06094308,0.19012195
-3.15457729,1.55725488,0.75949064,1.01124365,0.00020326,0.05733280,0.20077240,0.00000000,0.06068610,0.18976877
-3.14857429,1.52806487,0.74688217,0.99109026,0.00020975,0.05549952,0.19206083,0.00000000,0.06060384,0.18941353
-3.14257129,1.49816510,0.73217642,0.97110819,0.00021529,0.05347253,0.18380042,0.00000000,0.06066860,0.18907866
-3.13656828,1.46807486,0.71560539,0.95180305,0.00021983,0.05127458,0.17594190,0.00000000,0.06086043,0.18880498
-3.13056528,1.43843585,0.69746849,0.93374863,0.00022339,0.04893342,0.16845498,0.00000000,0.06116754,0.18865011
-3.12456228,1.40999239,0.67812153,0.91757245,0.00022603,0.04648080,0.16132812,0.00000000,0.06158655,0.18868628
-3.11855928,1.38356755,0.65796379,0.90393866,0.00022782,0.04395133,0.15456740,0.00000000,0.06212228,0.18899776
-3.11255628,1.36003598,0.63742394,0.89352876,0.00022890,0.04138138,0.14819459,0.00000000,0.06278723,0.18967785
-3.10655328,1.34029429,0.61694504,0.88702050,0.00022946,0.03880795,0.14224454,0.00000000,0.06360080,0.19082569
-3.10055028,1.32522983,0.59696927,0.88506548,0.00022970,0.03626758,0.13676207,0.00000000,0.06458820,0.19254294
-3.09454727,1.31568890,0.57792297,0.88826613,0.00022989,0.03379536,0.13179851,0.00000000,0.06577923,0.19493053
-3.08854427,1.31244549,0.56020247,0.89715266,0.00023031,0.03142403,0.12740794,0.00000000,0.06720678,0.19808544
-3.08254127,1.31617141,0.54416113,0.91216089,0.00023127,0.02918323,0.12364350,0.00000000,0.06890535,0.20209779
-3.07653827,1.32740906,0.53009830,0.93361159,0.00023313,0.02709883,0.12055368,0.00000000,0.07090946,0.20704818
-3.07053527,1.34654770,0.51825021,0.96169231,0.00023624,0.02519243,0.11817899,0.00000000,0.07325207,0.21300536
-3.06453227,1.37380417,0.50878352,0.99644249,0.00024097,0.02348109,0.11654888,0.00000000,0.07596304,0.22002435
-3.05852926,1.40920884,0.50179133,1.03774259,0.00024770,0.02197705,0.11567924,0.00000000,0.07906777,0.22814489
-3.05252626,1.45259744,0.49729215,1.08530806,0.00025681,0.02068771,0.11557047,0.00000000,0.08258587,0.23739029
-3.04652326,1.50360917,0.49523151,1.13868851,0.00026865,0.01961571,0.11620621,0.00000000,0.08653011,0.24776661
-3.04052026,1.56169143,0.49548638,1.19727268,0.00028356,0.01875907,0.11755268,0.00000000,0.09090545,0.25926220
-3.03451726,1.62611108,0.49787203,1.26029936,0.00030187,0.01811148,0.11955886,0.00000000,0.09570837,0.27184746
-3.02851426,1.69597204,0.50215112,1.32687406,0.00032383,0.01766271,0.12215724,0.00000000,0.10092635,0.28547484
-3.02251126,1.77023872,0.50804459,1.39599134,0.00034969,0.01739900,0.12526529,0.00000000,0.10653763,0.30007902
-3.01650825,1.84776464,0.51524397,1.46656210,0.00037960,0.01730356,0.12878751,0.00000000,0.11251112,0.31557727
-3.01050525,1.92732517,0.52342446,1.53744505,0.00041368,0.01735716,0.13261793,0.00000000,0.11880657,0.33186990
-3.00450225,2.00765335,0.53225845,1.60748132,0.00045197,0.01753862,0.13664309,0.00000000,0.12537495,0.34884094
-2.99849925,2.08747752,0.54142863,1.67553088,0.00049441,0.01782544,0.14074522,0.00000000,0.13215900,0.36635891
-2.99249625,2.16555929,0.55064046,1.74050949,0.00054087,0.01819439,0.14480562,0.00000000,0.13909400,0.38427783
-2.98649325,2.24073055,0.55963323,1.80142455,0.00059114,0.01862205,0.14870807,0.00000000,0.14610872,0.40243849
-2.98049025,2.31192795,0.56818938,1.85740846,0.00064490,0.01908541,0.15234212,0.00000000,0.15312653,0.42066999
-2.97448724,2.37822368,0.57614165,1.90774792,0.00070174,0.01956236,0.15560611,0.00000000,0.16006668,0.43879163
-2.96848424,2.43885120,0.58337782,1.95190793,0.00076118,0.02003219,0.15840995,0.00000000,0.16684572,0.45661514
-2.96248124,2.49322506,0.58984279,1.98954937,0.00082262,0.02047601,0.16067740,0.00000000,0.17337900,0.47394731
-2.95647824,2.54095385,0.59553798,2.02053920,0.00088542,0.02087716,0.16234782,0.00000000,0.17958234,0.49059305
-2.95047524,2.58184598,0.60051814,2.04495278,0.00094884,0.02122142,0.16337748,0.00000000,0.18537369,0.50635866
-2.94447224,2.61590796,0.60488569,2.06306822,0.00101211,0.02149734,0.16374014,0.00000000,0.19067481,0.52105551
-2.93846923,2.64333539,0.60878291,2.07535268,0.00107441,0.02169631,0.16342714,0.00000000,0.19541301,0.53450384
-2.93246623,2.66449707,0.61238246,2.08244137,0.00113489,0.02181265,0.16244695,0.00000000,0.19952271,0.54653661
-2.92646323,2.67991297,0.61587651,2.08511000,0.00119271,0.02184359,0.16082409,0.00000000,0.20294698,0.55700339
-2.92046023,2.69022707,0.61946521,2.08424188,0.00124706,0.02178916,0.15859774,0.00000000,0.20563890,0.56577391
-2.91445723,2.69617638,0.62334503,2.08079114,0.00129713,0.02165203,0.15581987,0.00000000,0.20756267,0.57274144
-2.90845423,2.69855737,0.62769740,2.07574353,0.00134220,0.02143726,0.15255320,0.00000000,0.20869454,0.57782554
-2.90245123,2.69819156,0.63267836,2.07007681,0.00138161,0.02115200,0.14886891,0.00000000,0.20902343,0.58097436
-2.89644822,2.69589160,0.63840972,2.06472206,0.00141479,0.02080517,0.14484434,0.00000000,0.20855132,0.58216619
-2.89044522,2.69242947,0.64497203,2.06052804,0.00144129,0.02040708,0.14056073,0.00000000,0.20729320,0.58141033
-2.88444222,2.68850819,0.65239978,2.05822975,0.00146076,0.01996904,0.13610106,0.00000000,0.20527689,0.57874726
-2.87843922,2.68473820,0.66067904,2.05842283,0.00147296,0.01950301,0.13154820,0.00000000,0.20254244,0.57424800
-2.87243622,2.68161950,0.66974766,2.06154458,0.00147782,0.01902118,0.12698323,0.00000000,0.19914132,0.56801290
-2.86643322,2.67953014,0.67949794,2.06786258,0.00147535,0.01853567,0.12248421,0.00000000,0.19513534,0.56016979
-2.86043022,2.67872148,0.68978162,2.07747101,0.00146572,0.01805819,0.11812531,0.00000000,0.19059543,0.55087165
-2.85442721,2.67932025,0.70041700,2.09029494,0.00144918,0.01759979,0.11397625,0.00000000,0.18560017,0.54029388
-2.84842421,2.68133705,0.71119771,2.10610186,0.00142612,0.01717061,0.11010226,0.00000000,0.18023435,0.52863133
-2.84242121,2.68468068,0.72190279,2.12452003,0.00139701,0.01677978,0.10656420,0.00000000,0.17458733,0.51609513
-2.83641821,2.68917727,0.73230735,2.14506235,0.00136238,0.01643522,0.10341921,0.00000000,0.16875149,0.50290945
-2.83041521,2.69459299,0.74219354,2.16715458,0.00132285,0.01614360,0.10072134,0.00000000,0.16282059,0.48930821
-2.82441221,2.70065908,0.75136099,2.19016628,0.00127906,0.01591032,0.09852258,0.00000000,0.15688831,0.47553184
-2.81840920,2.70709740,0.75963640,2.21344295,0.00123170,0.01573949,0.09687378,0.00000000,0.15104674,0.46182404
-2.81240620,2.71364529,0.76688161,2.23633773,0.00118145,0.01563396,0.09582565,0.00000000,0.14538500,0.44842861
-2.80640320,2.72007798,0.77299985,2.25824094,0.00112900,0.01559538,0.09542963,0.00000000,0.13998800,0.43558627
-2.80040020,2.72622737,0.77793977,2.27860630,0.00107501,0.01562423,0.09573853,0.00000000,0.13493518,0.42353141
-2.79439720,2.73199607,0.78169714,2.29697231,0.00102012,0.01571989,0.09680699,0.00000000,0.13029948,0.41248885
-2.78839420,2.73736587,0.78431401,2.31297814,0.00096492,0.01588072,0.09869149,0.00000000,0.12614632,0.40267049
-2.78239120,2.74240023,0.78587552,2.32637334,0.00090997,0.01610409,0.10145008,0.00000000,0.12253264,0.39427189
-2.77638819,2.74724064,0.78650443,2.33702112,0.00085576,0.01638644,0.10514163,0.00000000,0.11950619,0.38746878
-2.77038519,2.75209737,0.78635378,2.34489553,0.00080274,0.01672334,0.10982471,0.00000000,0.11710472,0.38241355
-2.76438219,2.75723513,0.78559801,2.35007296,0.00075128,0.01710953,0.11555605,0.00000000,0.11535546,0.37923188
-2.75837919,2.76295488,0.78442315,2.35271881,0.00070173,0.01753899,0.12238863,0.00000000,0.11427461,0.37801952
-2.75237619,2.76957291,0.78301654,2.35307066,0.00065436,0.01800498,0.13036953,0.00000000,0.11386710,0.37883947
-2.74637319,2.77739905,0.78155680,2.35141903,0.00060942,0.01850013,0.13953746,0.00000000,0.11412647,0.38171966
-2.74037019,2.78671530,0.78020456,2.34808748,0.00056710,0.01901655,0.14992028,0.00000000,0.11503498,0.38665138
-2.73436718,2.79775679,0.77909452,2.34341322,0.00052755,0.01954593,0.16153245,0.00000000,0.11656404,0.39358863
-2.72836418,2.81069647,0.77832949,2.33773003,0.00049091,0.02007968,0.17437260,0.00000000,0.11867486,0.40244846
-2.72236118,2.82563486,0.77797652,2.33135432,0.00045729,0.02060914,0.18842137,0.00000000,0.12131947,0.41311260
-2.71635818,2.84259586,0.77806566,2.32457564,0.00042677,0.02112578,0.20363956,0.00000000,0.12444198,0.42543034
-2.71035518,2.86152911,0.77859134,2.31765212,0.00039942,0.02162138,0.21996678,0.00000000,0.12798029,0.43922275
-2.70435218,2.88231927,0.77951634,2.31081118,0.00037533,0.02208836,0.23732059,0.00000000,0.13186794,0.45428810
-2.69834917,2.90480158,0.78077814,2.30425538,0.00035455,0.02251998,0.25559641,0.00000000,0.13603631,0.47040854
-2.69234617,2.92878306,0.78229739,2.29817289,0.00033717,0.02291066,0.27466792,0.00000000,0.14041697,0.48735763
-2.68634317,2.95406809,0.78398788,2.29275163,0.00032325,0.02325621,0.29438836,0.00000000,0.14494415,0.50490855
-2.68034017,2.98048661,0.78576749,2.28819589,0.00031287,0.02355408,0.31459244,0.00000000,0.14955719,0.52284272
-2.67433717,3.00792302,0.78756945,2.28474397,0.00030613,0.02380362,0.33509890,0.00000000,0.15420291,0.54095822
-2.66833417,3.03634383,0.78935309,2.28268508,0.00030313,0.02400621,0.35571375,0.00000000,0.15883774,0.55907787
-2.66233117,3.06582168,0.79111349,2.28237398,0.00030395,0.02416545,0.37623406,0.00000000,0.16342948,0.57705632
-2.65632816,3.09655384,0.79288925,2.28424157,0.00030872,0.02428717,0.39645209,0.00000000,0.16795863,0.59478584
-2.65032516,3.12887336,0.79476777,2.28880008,0.00031754,0.02437948,0.41615978,0.00000000,0.17241915,0.61220043
-2.64432216,3.16325142,0.79688776,2.29664178,0.00033052,0.02445265,0.43515344,0.00000000,0.17681855,0.62927802
-2.63831916,3.20028989,0.79943835,2.30843018,0.00034774,0.02451905,0.45323841,0.00000000,0.18117733,0.64604041
-2.63231616,3.24070380,0.80265495,2.32488378,0.00036929,0.02459283,0.47023356,0.00000000,0.18552770,0.66255106
-2.62631316,3.28529394,0.80681178,2.34675218,0.00039522,0.02468971,0.48597563,0.00000000,0.18991164,0.67891054
-2.62031016,3.33491030,0.81221122,2.37478551,0.00042557,0.02482661,0.50032304,0.00000000,0.19437835,0.69525003
-2.61430715,3.39040811,0.81917064,2.40969821,0.00046032,0.02502120,0.51315916,0.00000000,0.19898116,0.71172300
-2.60830415,3.45259816,0.82800699,2.45212881,0.00049944,0.02529153,0.52439497,0.00000000,0.20377414,0.72849545
-2.60230115,3.52219411,0.83902015,2.50259781,0.00054283,0.02565550,0.53397090,0.00000000,0.20880846,0.74573524
-2.59629815,3.59975941,0.85247560,2.56146568,0.00059034,0.02613041,0.54185782,0.00000000,0.21412876,0.76360115
-2.59029515,3.68565672,0.86858742,2.62889355,0.00064178,0.02673243,0.54805714,0.00000000,0.21976968,0.78223199
-2.58429215,3.78000286,0.88750247,2.70480889,0.00069691,0.02747621,0.55260000,0.00000000,0.22575281,0.80173655
-2.57828914,3.88263186,0.90928651,2.78887838,0.00075542,0.02837437,0.55554548,0.00000000,0.23208413,0.82218493
-2.57228614,3.99306856,0.93391305,2.88048991,0.00081697,0.02943712,0.55697808,0.00000000,0.23875221,0.84360156
-2.56628314,4.11051457,0.96125565,2.97874534,0.00088117,0.03067194,0.55700420,0.00000000,0.24572719,0.86596049
-2.56028014,4.23384799,0.99108392,3.08246494,0.00094760,0.03208325,0.55574811,0.00000000,0.25296070,0.88918301
-2.55427714,4.36163730,1.02306387,3.19020397,0.00101580,0.03367215,0.55334726,0.00000000,0.26038664,0.91313793
-2.54827414,4.49216934,1.05676234,3.30028140,0.00108530,0.03543631,0.54994729,0.00000000,0.26792288,0.93764438
-2.54227114,4.62349051,1.09165573,3.41081972,0.00115561,0.03736975,0.54569675,0.00000000,0.27547381,0.96247691
-2.53626813,4.75345956,1.12714261,3.51979465,0.00122625,0.03946286,0.54074193,0.00000000,0.28293352,0.98737282
-2.53026513,4.87980971,1.16255976,3.62509276,0.00129673,0.04170230,0.53522184,0.00000000,0.29018953,1.01204103
-2.52426213,5.00021760,1.19720108,3.72457460,0.00136656,0.04407110,0.52926371,0.00000000,0.29712693,1.03617232
-2.51825913,5.11237578,1.23033857,3.81614080,0.00143529,0.04654874,0.52297900,0.00000000,0.30363252,1.05945010
-2.51225613,5.21406580,1.26124457,3.89779815,0.00150244,0.04911127,0.51646029,0.00000000,0.30959907,1.08156135
-2.50625313,5.30322845,1.28921442,3.96772297,0.00156758,0.05173154,0.50977911,0.00000000,0.31492910,1.10220714
-2.50025013,5.37802837,1.31358850,4.02431884,0.00163028,0.05437948,0.50298467,0.00000000,0.31953837,1.12111217
-2.49424712,5.43691005,1.33377297,4.06626647,0.00169011,0.05702240,0.49610384,0.00000000,0.32335867,1.13803296
-2.48824412,5.47864325,1.34925826,4.09256353,0.00174664,0.05962545,0.48914198,0.00000000,0.32633991,1.15276435
-2.48224112,5.50235591,1.35963463,4.10255280,0.00179945,0.06215209,0.48208495,0.00000000,0.32845141,1.16514411
-2.47623812,5.50755377,1.36460433,4.09593790,0.00184813,0.06456467,0.47490187,0.00000000,0.32968239,1.17505552
-2.47023512,5.49412606,1.36398979,4.07278593,0.00189224,0.06682511,0.46754868,0.00000000,0.33004154,1.18242794
-2.46423212,5.46233778,1.35773774,4.03351747,0.00193137,0.06889560,0.45997221,0.00000000,0.32955598,1.18723557
-2.45822911,5.41280926,1.34591911,3.97888455,0.00196510,0.07073943,0.45211459,0.00000000,0.32826942,1.18949448
-2.45222611,5.34648458,1.32872480,3.90993810,0.00199302,0.07232185,0.44391772,0.00000000,0.32623984,1.18925839
-2.44622311,5.26459058,1.30645766,3.82798636,0.00201474,0.07361089,0.43532766,0.00000000,0.32353669,1.18661334
-2.44022011,5.16858861,1.27952098,3.73454647,0.00202992,0.07457830,0.42629863,0.00000000,0.32023786,1.18167177
-2.43421711,5.06012148,1.24840417,3.63129150,0.00203824,0.07520031,0.41679642,0.00000000,0.31642654,1.17456625
-2.42821411,4.94095784,1.21366611,3.51999502,0.00203946,0.07545846,0.40680124,0.00000000,0.31218801,1.16544337
-2.42221111,4.81293635,1.17591695,3.40247580,0.00203342,0.07534019,0.39630957,0.00000000,0.30760666,1.15445789
-2.41620810,4.67791195,1.13579909,3.28054447,0.00202005,0.07483938,0.38533527,0.00000000,0.30276325,1.14176761
-2.41020510,4.53770585,1.09396801,3.15595430,0.00199937,0.07395669,0.37390967,0.00000000,0.29773249,1.12752904
-2.40420210,4.39406107,1.05107369,3.03035750,0.00197152,0.07269969,0.36208086,0.00000000,0.29258112,1.11189401
-2.39819910,4.24860461,1.00774323,2.90526839,0.00193677,0.07108278,0.34991212,0.00000000,0.28736634,1.09500737
-2.39219610,4.10281722,0.96456529,2.78203424,0.00189549,0.06912695,0.33747969,0.00000000,0.28213488,1.07700568
-2.38619310,3.95801111,0.92207666,2.66181430,0.00184816,0.06685921,0.32486994,0.00000000,0.27692250,1.05801701
-2.38019010,3.81531580,0.88075153,2.54556710,0.00179537,0.06431198,0.31217626,0.00000000,0.27175398,1.03816151
-2.37418709,3.67567192,0.84099347,2.43404574,0.00173780,0.06152218,0.29949561,0.00000000,0.26664359,1.01755292
-2.36818409,3.53983239,0.80313038,2.32780080,0.00167618,0.05853026,0.28692517,0.00000000,0.26159602,0.99630061
-2.36218109,3.40837039,0.76741235,2.22718988,0.00161133,0.05537911,0.27455907,0.00000000,0.25660757,0.97451207
-2.35617809,3.28169302,0.73401228,2.13239307,0.00154405,0.05211292,0.26248546,0.00000000,0.25166777,0.95229569
-2.35017509,3.16005978,0.70302918,2.04343301,0.00147518,0.04877606,0.25078400,0.00000000,0.24676108,0.92976350
-2.34417209,3.04360458,0.67449367,1.96019870,0.00140552,0.04541199,0.23952392,0.00000000,0.24186888,0.90703374
-2.33816908,2.93236028,0.64837547,1.88247157,0.00133585,0.04206227,0.22876265,0.00000000,0.23697139,0.88423313
-2.33216608,2.82628437,0.62459248,1.80995293,0.00126689,0.03876565,0.21854515,0.00000000,0.23204965,0.86149844
-2.32616308,2.72528484,0.60302083,1.74229154,0.00119929,0.03555738,0.20890382,0.00000000,0.22708733,0.83897739
-2.32016008,2.62924502,0.58350575,1.67911040,0.00113361,0.03246862,0.19985906,0.00000000,0.22207241,0.81682877
-2.31415708,2.53804652,0.56587249,1.62003181,0.00107036,0.02952611,0.19142037,0.00000000,0.21699858,0.79522145
-2.30815408,2.45158945,0.54993713,1.56469995,0.00100994,0.02675195,0.18358786,0.00000000,0.21186631,0.77433256
-2.30215108,2.36980907,0.53551672,1.51280037,0.00095266,0.02416357,0.17635417,0.00000000,0.20668354,0.75434465
-2.29614807,2.29268856,0.52243846,1.46407580,0.00089880,0.02177392,0.16970653,0.00000000,0.20146605,0.73544193
-2.29014507,2.22026738,0.51054762,1.41833805,0.00084853,0.01959170,0.16362902,0.00000000,0.19623732,0.71780578
-2.28414207,2.15264520,0.49971388,1.37547569,0.00080198,0.01762177,0.15810470,0.00000000,0.19102810,0.70160972
-2.27813907,2.08998124,0.48983608,1.33545745,0.00075923,0.01586563,0.15311766,0.00000000,0.18587546,0.68701398
-2.27213607,2.03248939,0.48084505,1.29833139,0.00072033,0.01432190,0.14865478,0.00000000,0.18082166,0.67416000
-2.26613307,1.98042940,0.47270468,1.26422006,0.00068530,0.01298691,0.14470722,0.00000000,0.17591260,0.66316516
-2.26013007,1.93409452,0.46541112,1.23331190,0.00065412,0.01185520,0.14127140,0.00000000,0.17119617,0.65411804
-2.25412706,1.89379650,0.45899029,1.20584930,0.00062677,0.01092001,0.13834962,0.00000000,0.16672043,0.64707438
-2.24812406,1.85984839,0.45349385,1.18211385,0.00060323,0.01017378,0.13595020,0.00000000,0.16253175,0.64205421
-2.24212106,1.83254612,0.44899379,1.16240945,0.00058342,0.00960846,0.13408709,0.00000000,0.15867303,0.63904010
-2.23611806,1.81214966,0.44557598,1.14704378,0.00056730,0.00921588,0.13277915,0.00000000,0.15518204,0.63797688
-2.23011506,1.79886454,0.44333296,1.13630905,0.00055476,0.00898790,0.13204895,0.00000000,0.15208996,0.63877286
-2.22411206,1.79282464,0.44235624,1.13046267,0.00054570,0.00891658,0.13192132,0.00000000,0.14942030,0.64130240
-2.21810905,1.79407686,0.44272861,1.12970858,0.00053997,0.00899424,0.13242156,0.00000000,0.14718799,0.64541001
-2.21210605,1.80256852,0.44451657,1.13418013,0.00053740,0.00921335,0.13357359,0.00000000,0.14539900,0.65091558
-2.20610305,1.81813777,0.44776346,1.14392495,0.00053778,0.00956652,0.13539794,0.00000000,0.14405025,0.65762070
-2.20010005,1.84050774,0.45248340,1.15889269,0.00054085,0.01004628,0.13790980,0.00000000,0.14312994,0.66531570
-2.19409705,1.86928445,0.45865640,1.17892593,0.00054632,0.01064491,0.14111716,0.00000000,0.14261820,0.67378715
-2.18809405,1.90395871,0.46622483,1.20375485,0.00055385,0.01135422,0.14501908,0.00000000,0.14248811,0.68282546
-2.18209105,1.94391214,0.47509144,1.23299581,0.00056308,0.01216535,0.14960427,0.00000000,0.14270697,0.69223230
-2.17608804,1.98842689,0.48511895,1.26615400,0.00057362,0.01306850,0.15484994,0.00000000,0.14323774,0.70182761
-2.17008504,2.03669910,0.49613135,1.30263024,0.00058505,0.01405281,0.16072099,0.00000000,0.14404071,0.71145573
-2.16408204,2.08785553,0.50791683,1.34173168,0.00059694,0.01510617,0.16716959,0.00000000,0.14507513,0.72099070
-2.15807904,2.14097301,0.52023217,1.38268622,0.00060889,0.01621521,0.17413514,0.00000000,0.14630095,0.73034039
-2.15207604,2.19510016,0.53280862,1.42466010,0.00062050,0.01736519,0.18154471,0.00000000,0.14768037,0.73944944
-2.14607304,2.24928074,0.54535893,1.46677831,0.00063139,0.01854017,0.18931385,0.00000000,0.14917935,0.74830103
-2.14007004,2.30257810,0.55758534,1.50814710,0.00064125,0.01972311,0.19734778,0.00000000,0.15076889,0.75691739
-2.13406703,2.35409998,0.56918832,1.54787787,0.00064984,0.02089612,0.20554307,0.00000000,0.15242612,0.76535923
-2.12806403,2.40302300,0.57987561,1.58511183,0.00065699,0.02204077,0.21378955,0.00000000,0.15413504,0.77372413
-2.12206103,2.44861617,0.58937150,1.61904446,0.00066262,0.02313849,0.22197271,0.00000000,0.15588713,0.78214403
-2.11605803,2.49026265,0.59742574,1.64894914,0.00066678,0.02417103,0.22997623,0.00000000,0.15768152,0.79078201
-2.11005503,2.52747919,0.60382210,1.67419899,0.00066961,0.02512096,0.23768485,0.00000000,0.15952497,0.79982841
-2.10405203,2.55993244,0.60838594,1.69428631,0.00067143,0.02597218,0.24498729,0.00000000,0.16143156,0.80949644
-2.09804902,2.58745154,0.61099083,1.70883881,0.00067266,0.02671042,0.25177938,0.00000000,0.16342210,0.82001746
-2.09204602,2.61003649,0.61156376,1.71763198,0.00067391,0.02732382,0.25796704,0.00000000,0.16552335,0.83163583
-2.08604302,2.62786165,0.61008873,1.72059715,0.00067592,0.02780330,0.26346924,0.00000000,0.16776699,0.84460360
-2.08004002,2.64127405,0.60660876,1.71782473,0.00067961,0.02814301,0.26822070,0.00000000,0.17018852,0.85917486
-2.07403702,2.65078620,0.60122586,1.70956244,0.00068605,0.02834060,0.27217426,0.00000000,0.17282594,0.87559993
-2.06803402,2.65706327,0.59409920,1.69620833,0.00069651,0.02839740,0.27530287,0.00000000,0.17571838,0.89411934
-2.06203102,2.66090473,0.58544129,1.67829876,0.00071237,0.02831853,0.27760101,0.00000000,0.17890468,0.91495750
-2.05602801,2.66322067,0.57551229,1.65649161,0.00073520,0.02811279,0.27908548,0.00000000,0.18242194,0.93831634
-2.05002501,2.66500320,0.56461259,1.63154499,0.00076668,0.02779249,0.27979551,0.00000000,0.18630409,0.96436868
-2.04402201,2.66729381,0.55307385,1.60429243,0.00080861,0.02737313,0.27979220,0.00000000,0.19058049,0.99325154
-2.03801901,2.67114735,0.54124870,1.57561501,0.00086289,0.02687296,0.27915712,0.00000000,0.19527460,1.02505951
-2.03201601,2.67759391,0.52949956,1.54641163,0.00093146,0.02631240,0.27799020,0.00000000,0.20040272,1.05983818
-2.02601301,2.68759976,0.51818680,1.51756843,0.00101627,0.02571349,0.27640694,0.00000000,0.20597291,1.09757796
-2.02001001,2.70202868,0.50765674,1.48992840,0.00111924,0.02509915,0.27453497,0.00000000,0.21198394,1.13820835
-2.01400700,2.72160526,0.49822988,1.46426250,0.00124219,0.02449248,0.27251008,0.00000000,0.21842453,1.18159290
-2.00800400,2.74688146,0.49018986,1.44124332,0.00138679,0.02391606,0.27047189,0.00000000,0.22527263,1.22752527
-2.00200100,2.77820790,0.48377341,1.42142232,0.00155447,0.02339124,0.26855922,0.00000000,0.23249495,1.27572632
-1.99599800,2.81571115,0.47916193,1.40521159,0.00174636,0.02293751,0.26690542,0.00000000,0.24004679,1.32584285
-1.98999500,2.85927812,0.47647476,1.39287093,0.00196320,0.02257192,0.26563383,0.00000000,0.24787190,1.37744790
