energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Te_p_up,Te_d_up,W_p_up,W_d_up
-3.02851426,5.33796338,0.01741641,0.09169344,2.57734954,2.59498269,3.03675946,0.00000000,0.56595498,1.12736728
-3.02251126,5.41175481,0.01755062,0.09437487,2.65083359,2.62905736,3.10391326,0.00000000,0.57300298,1.11724735
-3.01650825,5.46854323,0.01765252,0.09697839,2.71294805,2.65314796,3.16015158,0.00000000,0.57948456,1.10467133
-3.01050525,5.50747776,0.01772416,0.09948792,2.76272549,2.66668416,3.20457485,0.00000000,0.58537590,1.08994577
-3.00450225,5.52805123,0.01776864,0.10189288,2.79944274,2.66930706,3.23651933,0.00000000,0.59065627,1.07339780
-2.99849925,5.53012161,0.01779017,0.10418883,2.82264423,2.66088339,3.25557786,0.00000000,0.59530937,1.05536867
-2.99249625,5.51392312,0.01779396,0.10637803,2.83215696,2.64151239,3.26161258,0.00000000,0.59932520,1.03620798
-2.98649325,5.48006630,0.01778623,0.10846977,2.82809628,2.61152508,3.25475905,0.00000000,0.60270222,1.01626886
-2.98049025,5.42952695,0.01777398,0.11048044,2.81086222,2.57147593,3.23542149,0.00000000,0.60544965,0.99590411
-2.97448724,5.36362410,0.01776495,0.11243345,2.78112644,2.52212711,3.20425938,0.00000000,0.60758981,0.97546333
-2.96848424,5.28398784,0.01776733,0.11435889,2.73981036,2.46442624,3.16216597,0.00000000,0.60916034,0.95529095
-2.96248124,5.19251803,0.01778960,0.11629286,2.68805540,2.39947831,3.11023962,0.00000000,0.61021595,0.93572509
-2.95647824,5.09133546,0.01784022,0.11827675,2.62718658,2.32851300,3.04974903,0.00000000,0.61082971,0.91709717
-2.95047524,4.98272724,0.01792741,0.12035614,2.55867098,2.25284886,2.98209396,0.00000000,0.61109369,0.89973197
-2.94447224,4.86908832,0.01805879,0.12257963,2.48407285,2.17385551,2.90876288,0.00000000,0.61111870,0.88394808
-2.93846923,4.75286138,0.01824114,0.12499755,2.40500715,2.09291564,2.83128926,0.00000000,0.61103332,0.87005859
-2.93246623,4.63647717,0.01848005,0.12766052,2.32309328,2.01138793,2.75120812,0.00000000,0.61098196,0.85837171
-2.92646323,4.52229728,0.01877971,0.13061806,2.23991085,1.93057244,2.67001453,0.00000000,0.61112216,0.84919140
-2.92046023,4.41256141,0.01914260,0.13391716,2.15695898,1.85167946,2.58912529,0.00000000,0.61162117,0.84281770
-2.91445723,4.30934056,0.01956934,0.13760100,2.07562048,1.77580295,2.50984529,0.00000000,0.61265194,0.83954686
-2.90845423,4.21449778,0.02005853,0.14170774,1.99713200,1.70389912,2.43333928,0.00000000,0.61438881,0.83967109
-2.90245123,4.12965727,0.02060665,0.14626954,1.92256089,1.63677075,2.36061004,0.00000000,0.61700301,0.84347795
-2.89644822,4.05618254,0.02120807,0.15131180,1.85278914,1.57505740,2.29248315,0.00000000,0.62065827,0.85124940
-2.89044522,3.99516389,0.02185516,0.15685261,1.78850457,1.51923154,2.22959870,0.00000000,0.62550682,0.86326045
-2.88444222,3.94741507,0.02253836,0.16290248,1.73019907,1.46960021,2.17240970,0.00000000,0.63168582,0.87977745
-2.87843922,3.91347854,0.02324650,0.16946442,1.67817334,1.42631190,2.12118687,0.00000000,0.63931469,0.90105595
-2.87243622,3.89363850,0.02396707,0.17653412,1.63254753,1.38936787,2.07602926,0.00000000,0.64849320,0.92733818
-2.86643322,3.88794066,0.02468660,0.18410056,1.59327687,1.35863720,2.03687988,0.00000000,0.65930051,0.95885000
-2.86043022,3.89621717,0.02539109,0.19214672,1.56017130,1.33387468,2.00354546,0.00000000,0.67179519,0.99579735
-2.85442721,3.91811547,0.02606648,0.20065045,1.53291804,1.31474069,1.97571933,0.00000000,0.68601608,1.03836210
-2.84842421,3.95312927,0.02669914,0.20958558,1.51110599,1.30082199,1.95300650,0.00000000,0.70198390,1.08669718
-2.84242121,4.00063016,0.02727633,0.21892301,1.49425092,1.29165275,1.93494968,0.00000000,0.71970343,1.14092099
-2.83641821,4.05989828,0.02778668,0.22863182,1.48182051,1.28673484,1.92105536,0.00000000,0.73916604,1.20111113
-2.83041521,4.13015083,0.02822060,0.23868045,1.47325824,1.28555676,1.91081908,0.00000000,0.76035227,1.26729732
-2.82441221,4.21056713,0.02857059,0.24903766,1.46800532,1.28761050,1.90374877,0.00000000,0.78323429,1.33945382
-2.81840920,4.30030942,0.02883159,0.25967348,1.46552030,1.29240601,1.89938570,0.00000000,0.80777795,1.41749136
-2.81240620,4.39853892,0.02900109,0.27055992,1.46529547,1.29948294,1.89732225,0.00000000,0.83394432,1.50124896
-2.80640320,4.50442685,0.02907923,0.28167153,1.46687009,1.30841934,1.89721605,0.00000000,0.86169042,1.59048607
-2.80040020,4.61716054,0.02906880,0.29298574,1.46984006,1.31883756,1.89880038,0.00000000,0.89096924,1.68487526
-2.79439720,4.73594512,0.02897509,0.30448295,1.47386410,1.33040731,1.90189032,0.00000000,0.92172901,1.78399634
-2.78839420,4.86000142,0.02880565,0.31614644,1.47866656,1.34284618,1.90638504,0.00000000,0.95391172,1.88733209
-2.78239120,4.98856105,0.02857006,0.32796200,1.48403704,1.35591795,1.91226601,0.00000000,0.98745109,1.99426646
-2.77638819,5.12085967,0.02827948,0.33991744,1.48982726,1.36942911,1.91959168,0.00000000,1.02227020,2.10408562
-2.77038519,5.25612961,0.02794628,0.35200183,1.49594543,1.38322405,1.92848878,0.00000000,1.05827901,2.21598238
-2.76438219,5.39359286,0.02758356,0.36420468,1.50234879,1.39717939,1.93914078,0.00000000,1.09537188,2.32906418
-2.75837919,5.53245546,0.02720469,0.37651489,1.50903464,1.41119782,1.95177407,0.00000000,1.13342555,2.44236494
-2.75237619,5.67190398,0.02682286,0.38891969,1.51603052,1.42520201,1.96664240,0.00000000,1.17229758,2.55486056
-2.74637319,5.81110469,0.02645064,0.40140349,1.52338389,1.43912871,1.98401008,0.00000000,1.21182550,2.66548792
-2.74037019,5.94920562,0.02609958,0.41394670,1.53115190,1.45292357,2.00413472,0.00000000,1.25182683,2.77316670
-2.73436718,6.08534152,0.02577991,0.42652454,1.53939160,1.46653657,2.02725003,0.00000000,1.29209979,2.87682346
-2.72836418,6.21864131,0.02550021,0.43910595,1.54815102,1.47991845,2.05354921,0.00000000,1.33242496,2.97541688
-2.72236118,6.34823755,0.02526725,0.45165253,1.55746127,1.49301789,2.08316952,0.00000000,1.37256753,3.06796334
-2.71635818,6.47327715,0.02508584,0.46411766,1.56733015,1.50577961,2.11617858,0.00000000,1.41228015,3.15356136
-2.71035518,6.59293249,0.02495878,0.47644572,1.57773709,1.51814310,2.15256280,0.00000000,1.45130613,3.23141411
-2.70435218,6.70641207,0.02488685,0.48857162,1.58862984,1.53004204,2.19221822,0.00000000,1.48938281,3.30084866
-2.69834917,6.81297003,0.02486888,0.50042049,1.59992271,1.54140405,2.23494433,0.00000000,1.52624497,3.36133114
-2.69234617,6.91191369,0.02490189,0.51190782,1.61149644,1.55215081,2.28044091,0.00000000,1.56162797,3.41247705
-2.68634317,7.00260888,0.02498124,0.52293980,1.62319963,1.56219835,2.32830806,0.00000000,1.59527075,3.45405628
-2.68034017,7.08448284,0.02510086,0.53341414,1.63485153,1.57145740,2.37804967,0.00000000,1.62691828,3.48599257
-2.67433717,7.15702472,0.02525346,0.54322132,1.64624617,1.57983385,2.42908013,0.00000000,1.65632385,3.50835770
-2.66833417,7.21978409,0.02543081,0.55224626,1.65715759,1.58722921,2.48073426,0.00000000,1.68325091,3.52136074
-2.66233117,7.27236810,0.02562403,0.56037037,1.66734595,1.59354120,2.53228031,0.00000000,1.70747479,3.52533312
-2.65632816,7.31443788,0.02582382,0.56747408,1.67656441,1.59866450,2.58293556,0.00000000,1.72878430,3.52071047
-2.65032516,7.34570524,0.02602076,0.57343971,1.68456650,1.60249178,2.63188429,0.00000000,1.74698346,3.50801238
-2.64432216,7.36593032,0.02620562,0.57815466,1.69111376,1.60491505,2.67829757,0.00000000,1.76189348,3.48782118
-2.63831916,7.37492110,0.02636954,0.58151473,1.69598348,1.60582750,2.72135420,0.00000000,1.77335514,3.46076107
-2.63231616,7.37253528,0.02650435,0.58342762,1.69897621,1.60512583,2.76026234,0.00000000,1.78123165,3.42747860
-2.62631316,7.35868504,0.02660271,0.58381638,1.69992290,1.60271311,2.79428099,0.00000000,1.78541205,3.38862555
-2.62031016,7.33334461,0.02665834,0.58262265,1.69869142,1.59850214,2.82274073,0.00000000,1.78581512,3.34484496
-2.61430715,7.29656065,0.02666617,0.57980961,1.69519217,1.59241932,2.84506290,0.00000000,1.78239368,3.29676071
-2.60830415,7.24846487,0.02662245,0.57536446,1.68938264,1.58440872,2.86077668,0.00000000,1.77513919,3.24497106
-2.60230115,7.18928802,0.02652482,0.56930035,1.68127078,1.57443649,2.86953342,0.00000000,1.76408626,3.19004586
-2.59629815,7.11937452,0.02637236,0.56165755,1.67091681,1.56249504,2.87111760,0.00000000,1.74931697,3.13252731
-2.59029515,7.03919637,0.02616556,0.55250388,1.65843364,1.54860714,2.86545419,0.00000000,1.73096455,3.07293352
-2.58429215,6.94936522,0.02590632,0.54193427,1.64398557,1.53282941,2.85261192,0.00000000,1.70921618,3.01176423
-2.57828914,6.85064137,0.02559781,0.53006947,1.62778539,1.51525514,2.83280252,0.00000000,1.68431453,2.94950789
-2.57228614,6.74393864,0.02524440,0.51705393,1.61008981,1.49601616,2.80637579,0.00000000,1.65655776,2.88664897
-2.56628314,6.63032411,0.02485144,0.50305286,1.59119350,1.47528363,2.77381064,0.00000000,1.62629790,2.82367482
-2.56028014,6.51101204,0.02442514,0.48824863,1.57142159,1.45326754,2.73570253,0.00000000,1.59393718,2.76108116
-2.55427714,6.38735167,0.02397234,0.47283651,1.55112123,1.43021487,2.69274756,0.00000000,1.55992258,2.69937547
-2.54827414,6.26080861,0.02350032,0.45702012,1.53065212,1.40640637,2.64572385,0.00000000,1.52473832,2.63907789
-2.54227114,6.13294034,0.02301653,0.44100644,1.51037663,1.38215194,2.59547076,0.00000000,1.48889668,2.58071925
-2.53626813,6.00536623,0.02252846,0.42500089,1.49064966,1.35778478,2.54286668,0.00000000,1.45292716,2.52483612
-2.53026513,5.87973297,0.02204335,0.40920242,1.47180876,1.33365428,2.48880600,0.00000000,1.41736441,2.47196319
-2.52426213,5.75767675,0.02156808,0.39379884,1.45416473,1.31011800,2.43417612,0.00000000,1.38273536,2.42262314
-2.51825913,5.64078337,0.02110898,0.37896267,1.43799323,1.28753285,2.37983509,0.00000000,1.34954581,2.37731472
-2.51225613,5.53054792,0.02067170,0.36484748,1.42352757,1.26624582,2.32659063,0.00000000,1.31826720,2.33649965
-2.50625313,5.42833558,0.02026112,0.35158496,1.41095303,1.24658450,2.27518105,0.00000000,1.28932384,2.30058903
-2.50025013,5.33534514,0.01988129,0.33928277,1.40040290,1.22884779,2.22625874,0.00000000,1.26308128,2.26993032
-2.49424712,5.25257681,0.01953540,0.32802319,1.39195631,1.21329707,2.18037648,0.00000000,1.23983616,2.24479542
-2.48824412,5.18080566,0.01922579,0.31786266,1.38563792,1.20014827,2.13797711,0.00000000,1.21980809,2.22537087
-2.48224112,5.12056180,0.01895399,0.30883214,1.38141943,1.18956506,2.09938667,0.00000000,1.20313372,2.21175049
-2.47623812,5.07211833,0.01872078,0.30093828,1.37922278,1.18165365,2.06481110,0.00000000,1.18986354,2.20393124
-2.47023512,5.03548740,0.01852630,0.29416529,1.37892468,1.17645928,2.03433660,0.00000000,1.17996130,2.20181242
-2.46423212,5.01042480,0.01837012,0.28847741,1.38036248,1.17396475,2.00793344,0.00000000,1.17330630,2.20519819
-2.45822911,4.99644277,0.01825139,0.28382194,1.38334071,1.17409104,1.98546300,0.00000000,1.16969836,2.21380359
-2.45222611,4.99283046,0.01816897,0.28013247,1.38763821,1.17670016,1.96668770,0.00000000,1.16886540,2.22726333
-2.44622311,4.99868115,0.01812149,0.27733242,1.39301533,1.18160011,1.95128346,0.00000000,1.17047325,2.24514316
-2.44022011,5.01292500,0.01810755,0.27533852,1.39922086,1.18855177,1.93885396,0.00000000,1.17413731,2.26695287
-2.43421711,5.03436574,0.01812573,0.27406417,1.40599848,1.19727754,1.92894646,0.00000000,1.17943560,2.29216036
-2.42821411,5.06171954,0.01817473,0.27342251,1.41309233,1.20747128,1.92106819,0.00000000,1.18592268,2.32020577
-2.42221111,5.09365441,0.01825337,0.27332908,1.42025154,1.21880918,1.91470303,0.00000000,1.19314375,2.35051494
-2.41620810,5.12882810,0.01836066,0.27370394,1.42723364,1.23096095,1.90932755,0.00000000,1.20064851,2.38251140
-2.41020510,5.16592288,0.01849575,0.27447322,1.43380683,1.24360080,1.90442615,0.00000000,1.20800401,2.41562625
-2.40420210,5.20367572,0.01865793,0.27556994,1.43975105,1.25641781,1.89950450,0.00000000,1.21480616,2.44930542
-2.39819910,5.24090255,0.01884654,0.27693434,1.44485809,1.26912483,1.89410116,0.00000000,1.22068933,2.48301420
-2.39219610,5.27651589,0.01906090,0.27851342,1.44893093,1.28146583,1.88779681,0.00000000,1.22533382,2.51623873
-2.38619310,5.30953547,0.01930021,0.28026009,1.45178254,1.29322106,1.88022116,0.00000000,1.22847082,2.54848501
-2.38019010,5.33909186,0.01956340,0.28213183,1.45323446,1.30420988,1.87105737,0.00000000,1.22988507,2.57927557
-2.37418709,5.36442375,0.01984907,0.28408903,1.45311542,1.31429125,1.86004416,0.00000000,1.22941494,2.60814468
-2.36818409,5.38486984,0.02015531,0.28609319,1.45126042,1.32336178,1.84697581,0.00000000,1.22695043,2.63463268
-2.36218109,5.39985669,0.02047967,0.28810521,1.44751045,1.33135170,1.83170038,0.00000000,1.22242921,2.65828057
-2.35617809,5.40888413,0.02081904,0.29008371,1.44171302,1.33821901,1.81411661,0.00000000,1.21583119,2.67862553
-2.35017509,5.41150990,0.02116964,0.29198383,1.43372380,1.34394239,1.79416986,0.00000000,1.20717203,2.69519838
-2.34417209,5.40733536,0.02152697,0.29375638,1.42340925,1.34851326,1.77184765,0.00000000,1.19649619,2.70752366
-2.33816908,5.39599369,0.02188594,0.29534753,1.41065027,1.35192778,1.74717518,0.00000000,1.18386992,2.71512293
-2.33216608,5.37714212,0.02224085,0.29669918,1.39534673,1.35417924,1.72021122,0.00000000,1.16937465,2.71752141
-2.32616308,5.35045886,0.02258561,0.29774986,1.37742263,1.35525146,1.69104456,0.00000000,1.15310133,2.71425831
-2.32016008,5.31564556,0.02291383,0.29843626,1.35683149,1.35511375,1.65979137,0.00000000,1.13514580,2.70490015
-2.31415708,5.27243499,0.02321906,0.29869522,1.33356175,1.35371763,1.62659328,0.00000000,1.11560561,2.68905689
-2.30815408,5.22060379,0.02349501,0.29846610,1.30764159,1.35099567,1.59161635,0.00000000,1.09457819,2.66639987
-2.30215108,5.15998914,0.02373574,0.29769343,1.27914291,1.34686253,1.55505057,0.00000000,1.07216049,2.63668055
-2.29614807,5.09050819,0.02393590,0.29632960,1.24818398,1.34121803,1.51710968,0.00000000,1.04844990,2.59974899
-2.29014507,5.01217870,0.02409095,0.29433739,1.21493049,1.33395212,1.47803107,0.00000000,1.02354615,2.55557079
-2.28414207,4.92513911,0.02419729,0.29169228,1.17959473,1.32495135,1.43807536,0.00000000,0.99755409,2.50424146
-2.27813907,4.82966650,0.02425241,0.28838430,1.14243279,1.31410639,1.39752536,0.00000000,0.97058678,2.44599704
-2.27213607,4.72619064,0.02425500,0.28441928,1.10373980,1.30132022,1.35668420,0.00000000,0.94276880,2.38122016
-2.26613307,4.61530305,0.02420491,0.27981945,1.06384326,1.28651619,1.31587238,0.00000000,0.91423925,2.31044098
-2.26013007,4.49775988,0.02410319,0.27462337,1.02309482,1.26964575,1.27542376,0.00000000,0.88515423,2.23433268
-2.25412706,4.37447812,0.02395194,0.26888506,0.98186073,1.25069506,1.23568043,0.00000000,0.85568857,2.15370135
-2.24812406,4.24652505,0.02375422,0.26267256,0.94051155,1.22969035,1.19698673,0.00000000,0.82603664,2.06947080
-2.24212106,4.11510104,0.02351387,0.25606581,0.89941153,1.20670150,1.15968252,0.00000000,0.79641206,1.98266268
-2.23611806,3.98151668,0.02323529,0.24915410,0.85890829,1.18184380,1.12409616,0.00000000,0.76704641,1.89437276
-2.23011506,3.84716502,0.02292323,0.24203325,0.81932320,1.15527772,1.09053749,0.00000000,0.73818687,1.80574440
-2.22411206,3.71349039,0.02258259,0.23480254,0.78094312,1.12720683,1.05929119,0.00000000,0.71009294,1.71794025
-2.21810905,3.58195513,0.02221823,0.22756166,0.74401374,1.09787388,1.03061095,0.00000000,0.68303234,1.63211341
-2.21210605,3.45400581,0.02183475,0.22040792,0.70873493,1.06755542,1.00471471,0.00000000,0.65727632,1.54937907
-2.20610305,3.33104020,0.02143640,0.21343354,0.67525826,1.03655524,0.98178108,0.00000000,0.63309444,1.47078779
-2.20010005,3.21437656,0.02102698,0.20672356,0.64368675,1.00519689,0.96194737,0.00000000,0.61074915,1.39730125
-2.19409705,3.10522599,0.02060976,0.20035409,0.61407674,0.97381576,0.94530887,0.00000000,0.59049021,1.32977126
-2.18809405,3.00466892,0.02018752,0.19439108,0.58644174,0.94275111,0.93191956,0.00000000,0.57254915,1.26892257
-2.18209105,2.91363614,0.01976259,0.18888970,0.56075785,0.91233827,0.92179398,0.00000000,0.55713396,1.21533984
-2.17608804,2.83289462,0.01933689,0.18389408,0.53697048,0.88290142,0.91490988,0.00000000,0.54442399,1.16945896
-2.17008504,2.76303824,0.01891208,0.17943763,0.51500183,0.85474716,0.91121155,0.00000000,0.53456531,1.13156268
-2.16408204,2.70448304,0.01848965,0.17554359,0.49475871,0.82815900,0.91061331,0.00000000,0.52766652,1.10178035
-2.15807904,2.65746675,0.01807104,0.17222591,0.47614022,0.80339293,0.91300287,0.00000000,0.52379513,1.08009158
-2.15207604,2.62205194,0.01765779,0.16949032,0.45904483,0.78067406,0.91824444,0.00000000,0.52297455,1.06633334
-2.14607304,2.59813237,0.01725156,0.16733541,0.44337661,0.76019423,0.92618110,0.00000000,0.52518186,1.06021011
-2.14007004,2.58544188,0.01685425,0.16575372,0.42905018,0.74211066,0.93663662,0.00000000,0.53034629,1.06130649
-2.13406703,2.58356524,0.01646801,0.16473274,0.41599427,0.72654529,0.94941641,0.00000000,0.53834873,1.06910199
-2.12806403,2.59195046,0.01609521,0.16425574,0.40415383,0.71358477,0.96430792,0.00000000,0.54902205,1.08298718
-2.12206103,2.60992224,0.01573841,0.16430244,0.39349053,0.70328097,0.98108047,0.00000000,0.56215261,1.10228100
-2.11605803,2.63669599,0.01540026,0.16484947,0.38398202,0.69565158,0.99948477,0.00000000,0.57748281,1.12624855
-2.11005503,2.67139240,0.01508340,0.16587057,0.37561976,0.69068102,1.01925250,0.00000000,0.59471477,1.15411908
-2.10405203,2.71305217,0.01479031,0.16733670,0.36840600,0.68832114,1.04009609,0.00000000,0.61351516,1.18510357
-2.09804902,2.76065084,0.01452314,0.16921594,0.36234988,0.68849192,1.06170906,0.00000000,0.63352117,1.21841173
-2.09204602,2.81311361,0.01428361,0.17147328,0.35746314,0.69108194,1.08376722,0.00000000,0.65434732,1.25326786
-2.08604302,2.86933000,0.01407283,0.17407041,0.35375563,0.69594878,1.10593075,0.00000000,0.67559328,1.28892545
-2.08004002,2.92816843,0.01389116,0.17696546,0.35123096,0.70291929,1.12784747,0.00000000,0.69685224,1.32468009
-2.07403702,2.98849055,0.01373815,0.18011278,0.34988245,0.71178987,1.14915720,0.00000000,0.71771973,1.35988057
-2.06803402,3.04916528,0.01361246,0.18346288,0.34968974,0.72232703,1.16949723,0.00000000,0.73780252,1.39393797
-2.06203102,3.10908258,0.01351183,0.18696242,0.35061610,0.73426821,1.18850870,0.00000000,0.75672748,1.42633265
-2.05602801,3.16716679,0.01343308,0.19055443,0.35260668,0.74732321,1.20584373,0.00000000,0.77414985,1.45661911
-2.05002501,3.22238956,0.01337220,0.19417870,0.35558768,0.76117637,1.22117300,0.00000000,0.78976090,1.48442870
-2.04402201,3.27378226,0.01332443,0.19777231,0.35946655,0.77548958,1.23419349,0.00000000,0.80329444,1.50947035
-2.03801901,3.32044779,0.01328438,0.20127049,0.36413315,0.78990645,1.24463606,0.00000000,0.81453221,1.53152936
-2.03201601,3.36157169,0.01324621,0.20460747,0.36946181,0.80405743,1.25227247,0.00000000,0.82330772,1.55046451
-2.02601301,3.39643242,0.01320378,0.20771768,0.37531427,0.81756620,1.25692161,0.00000000,0.82950863,1.56620367
-2.02001001,3.42441070,0.01315091,0.21053695,0.38154321,0.83005699,1.25845464,0.00000000,0.83307745,1.57873813
-2.01400700,3.44499763,0.01308149,0.21300384,0.38799639,0.84116280,1.25679878,0.00000000,0.83401063,1.58811591
-2.00800400,3.45780146,0.01298980,0.21506103,0.39452103,0.85053435,1.25193961,0.00000000,0.83235610,1.59443432
-2.00200100,3.46255274,0.01287057,0.21665662,0.40096844,0.85784934,1.24392167,0.00000000,0.82820941,1.59783182
-1.99599800,3.45910752,0.01271926,0.21774544,0.40719845,0.86282167,1.23284752,0.00000000,0.82170852,1.59847967
-1.98999500,3.44744839,0.01253215,0.21829021,0.41308368,0.86521037,1.21887500,0.00000000,0.81302766,1.59657319
-1.98399200,3.42768314,0.01230648,0.21826243,0.41851326,0.86482762,1.20221295,0.00000000,0.80237028,1.59232316
-1.97798899,3.40004067,0.01204051,0.21764319,0.42339591,0.86154562,1.18311545,0.00000000,0.78996156,1.58594716
-1.97198599,3.36486427,0.01173361,0.21642355,0.42766226,0.85530180,1.16187476,0.00000000,0.77604061,1.57766130
-1.96598299,3.32260200,0.01138623,0.21460478,0.43126622,0.84610215,1.13881317,0.00000000,0.76085271,1.56767229
-1.95997999,3.27379442,0.01099988,0.21219813,0.43418536,0.83402243,1.11427407,0.00000000,0.74464183,1.55617011
-1.95397699,3.21905989,0.01057709,0.20922443,0.43642033,0.81920702,1.08861242,0.00000000,0.72764371,1.54332149
-1.94797399,3.15907777,0.01012131,0.20571331,0.43799320,0.80186551,1.06218509,0.00000000,0.71007970,1.52926427
-1.94197099,3.09457016,0.00963679,0.20170226,0.43894495,0.78226699,1.03534125,0.00000000,0.69215157,1.51410305
-1.93596798,3.02628278,0.00912842,0.19723535,0.43933223,0.76073237,1.00841322,0.00000000,0.67403739,1.49790613
-1.92996498,2.95496567,0.00860162,0.19236198,0.43922336,0.73762488,0.98170803,0.00000000,0.65588874,1.48070409
-1.92396198,2.88135474,0.00806215,0.18713545,0.43869399,0.71333929,0.95550009,0.00000000,0.63782914,1.46249012
-1.91795898,2.80615471,0.00751593,0.18161153,0.43782258,0.68829018,0.93002510,0.00000000,0.61995381,1.44322211
-1.91195598,2.73002441,0.00696893,0.17584718,0.43668584,0.66289980,0.90547557,0.00000000,0.60233071,1.42282666
-1.90595298,2.65356498,0.00642696,0.16989933,0.43535448,0.63758610,0.88199792,0.00000000,0.58500283,1.40120491
-1.89994997,2.57731146,0.00589558,0.16382388,0.43388939,0.61275131,0.85969142,0.00000000,0.56799147,1.37823988
-1.89394697,2.50172825,0.00537996,0.15767492,0.43233852,0.58877164,0.83860895,0.00000000,0.55130040,1.35380535
-1.88794397,2.42720829,0.00488480,0.15150423,0.43073461,0.56598844,0.81875948,0.00000000,0.53492073,1.32777557
-1.88194097,2.35407611,0.00441424,0.14536098,0.42909373,0.54470115,0.80011215,0.00000000,0.51883616,1.30003563
-1.87593797,2.28259421,0.00397184,0.13929165,0.42741499,0.52516230,0.78260183,0.00000000,0.50302831,1.27049185
-1.86993497,2.21297243,0.00356051,0.13334028,0.42568109,0.50757462,0.76613581,0.00000000,0.48748204,1.23908172
-1.86393197,2.14537947,0.00318257,0.12754866,0.42385997,0.49209030,0.75060138,0.00000000,0.47219024,1.20578278
-1.85792896,2.07995585,0.00283970,0.12195681,0.42190728,0.47881236,0.73587388,0.00000000,0.45715805,1.17062004
-1.85192596,2.01682747,0.00253303,0.11660341,0.41976962,0.46779777,0.72182500,0.00000000,0.44240617,1.13367145
-1.84592296,1.95611881,0.00226314,0.11152611,0.41738845,0.45906226,0.70833071,0.00000000,0.42797313,1.09507117
-1.83991996,1.89796500,0.00203013,0.10676195,0.41470434,0.45258630,0.69527882,0.00000000,0.41391644,1.05501025
-1.83391696,1.84252205,0.00183366,0.10234738,0.41166151,0.44832194,0.68257552,0.00000000,0.40031248,1.01373493
-1.82791396,1.78997457,0.00167305,0.09831832,0.40821232,0.44620010,0.67015079,0.00000000,0.38725519,0.97154237
-1.82191096,1.74054051,0.00154728,0.09470984,0.40432163,0.44613783,0.65796251,0.00000000,0.37485361,0.92877405
-1.81590795,1.69447283,0.00145505,0.09155571,0.39997072,0.44804521,0.64599899,0.00000000,0.36322840,0.88580738
-1.80990495,1.65205773,0.00139486,0.08888767,0.39516064,0.45183150,0.63427992,0.00000000,0.35250748,0.84304554
-1.80390195,1.61360992,0.00136500,0.08673458,0.38991481,0.45741027,0.62285572,0.00000000,0.34282104,0.80090641
-1.79789895,1.57946483,0.00136363,0.08512143,0.38428076,0.46470324,0.61180537,0.00000000,0.33429616,0.75981085
-1.79189595,1.54996850,0.00138874,0.08406813,0.37833092,0.47364278,0.60123286,0.00000000,0.32705125,0.72017096
-1.78589295,1.52546560,0.00143822,0.08358850,0.37216231,0.48417291,0.59126236,0.00000000,0.32119067,0.68237889
-1.77988994,1.50628610,0.00150983,0.08368909,0.36589527,0.49624898,0.58203252,0.00000000,0.31679969,0.64679648
-1.77388694,1.49273144,0.00160125,0.08436828,0.35967111,0.50983603,0.57368999,0.00000000,0.31394004,0.61374630
-1.76788394,1.48506088,0.00171007,0.08561543,0.35364880,0.52490607,0.56638260,0.00000000,0.31264635,0.58350426
-1.76188094,1.48347851,0.00183381,0.08741041,0.34800076,0.54143455,0.56025242,0.00000000,0.31292353,0.55629409
-1.75587794,1.48812177,0.00196991,0.08972330,0.34290793,0.55939627,0.55542905,0.00000000,0.31474516,0.53228372
-1.74987494,1.49905178,0.00211580,0.09251444,0.33855424,0.57876100,0.55202335,0.00000000,0.31805319,0.51158356
-1.74387194,1.51624600,0.00226888,0.09573489,0.33512069,0.59948918,0.55012194,0.00000000,0.32275863,0.49424672
-1.73786893,1.53959337,0.00242659,0.09932711,0.33277915,0.62152791,0.54978266,0.00000000,0.32874348,0.48027080
-1.73186593,1.56889217,0.00258641,0.10322605,0.33168624,0.64480737,0.55103111,0.00000000,0.33586361,0.46960128
-1.72586293,1.60385047,0.00274595,0.10736046,0.33197735,0.66923808,0.55385841,0.00000000,0.34395254,0.46213601
-1.71985993,1.64408919,0.00290295,0.11165444,0.33376114,0.69470883,0.55822026,0.00000000,0.35282594,0.45773066
-1.71385693,1.68914729,0.00305537,0.11602916,0.33711452,0.72108557,0.56403729,0.00000000,0.36228665,0.45620483
-1.70785393,1.73848900,0.00320138,0.12040470,0.34207860,0.74821104,0.57119657,0.00000000,0.37212998,0.45734838
-1.70185093,1.79151261,0.00333947,0.12470186,0.34865540,0.77590535,0.57955438,0.00000000,0.38214911,0.46092792
-1.69584792,1.84756035,0.00346844,0.12884395,0.35680574,0.80396715,0.58893984,0.00000000,0.39214037,0.46669302
-1.68984492,1.90592909,0.00358744,0.13275846,0.36644827,0.83217549,0.59915948,0.00000000,0.40190819,0.47438206
-1.68384192,1.96588138,0.00369601,0.13637850,0.37745971,0.86029223,0.61000237,0.00000000,0.41126953,0.48372750
-1.67783892,2.02665657,0.00379403,0.13964409,0.38967636,0.88806480,0.62124570,0.00000000,0.42005774,0.49446056
-1.67183592,2.08748176,0.00388176,0.14250313,0.40289690,0.91522934,0.63266056,0.00000000,0.42812561,0.50631501
-1.66583292,2.14758245,0.00395982,0.14491205,0.41688631,0.94151416,0.64401769,0.00000000,0.43534767,0.51903043
