energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-2.87243622,6.86156708,0.04673353,0.69403543,1.79721116,1.79273416,0.12810452,3.43381933,0.90598255,0.10840496
-2.86643322,7.06336333,0.04745142,0.70209653,1.89020336,1.85377845,0.12877043,3.56274250,0.91461328,0.10917674
-2.86043022,7.25399430,0.04822032,0.70908213,1.98280267,1.91078583,0.12910366,3.68613658,0.92183773,0.10973810
-2.85442721,7.43138252,0.04900769,0.71495429,2.07406976,1.96303046,0.12909140,3.80268794,0.92756041,0.11008227
-2.84842421,7.59348825,0.04978567,0.71968594,2.16297515,2.00982117,0.12872766,3.91106801,0.93169694,0.11020587
-2.84242121,7.73831086,0.05053073,0.72325562,2.24841052,2.05050961,0.12801232,4.00994230,0.93416988,0.11010799
-2.83641821,7.86389977,0.05122322,0.72564306,2.32920550,2.08450007,0.12695008,4.09798494,0.93490595,0.10978937
-2.83041521,7.96837606,0.05184693,0.72682598,2.40414964,2.11126073,0.12554951,4.17389893,0.93383499,0.10925170
-2.82441221,8.04996465,0.05238858,0.72677825,2.47201926,2.13033616,0.12382223,4.23644168,0.93089065,0.10849714
-2.81840920,8.10703627,0.05283736,0.72546964,2.53160844,2.14136035,0.12178226,4.28445536,0.92601273,0.10752800
-2.81240620,8.13815736,0.05318463,0.72286717,2.58176288,2.14406990,0.11944551,4.31690063,0.91915099,0.10634670
-2.80640320,8.14214550,0.05342352,0.71893775,2.62141547,2.13831634,0.11682942,4.33289249,0.91027016,0.10495586
-2.80040020,8.11812687,0.05354885,0.71365214,2.64962207,2.12407692,0.11395282,4.33173628,0.89935561,0.10335861
-2.79439720,8.06559222,0.05355694,0.70698973,2.66559567,2.10146300,0.11083591,4.31296179,0.88641919,0.10155903
-2.78839420,7.98444730,0.05344567,0.69894376,2.66873747,2.07072514,0.10750023,4.27635353,0.87150486,0.09956266
-2.78239120,7.87505391,0.05321456,0.68952664,2.65866314,2.03225440,0.10396888,4.22197499,0.85469340,0.09737706
-2.77638819,7.73825795,0.05286486,0.67877468,2.63522290,1.98657909,0.10026652,4.15018512,0.83610575,0.09501232
-2.77038519,7.57540144,0.05239976,0.66675214,2.59851427,1.93435692,0.09641956,4.06164557,0.81590474,0.09248149
-2.76438219,7.38831646,0.05182449,0.65355380,2.54888658,1.87636224,0.09245608,3.95731754,0.79429462,0.08980091
-2.75837919,7.17929962,0.05114646,0.63930610,2.48693682,1.81346872,0.08840575,3.83844789,0.77151851,0.08699029
-2.75237619,6.95106703,0.05037528,0.62416635,2.41349682,1.74662791,0.08429963,3.70654433,0.74785349,0.08407265
-2.74637319,6.70669091,0.04952270,0.60832010,2.32961220,1.67684429,0.08016978,3.56334066,0.72360365,0.08107400
-2.74037019,6.44951975,0.04860245,0.59197666,2.23651384,1.60514791,0.07604878,3.41075299,0.69909121,0.07802286
-2.73436718,6.18308542,0.04762997,0.57536284,2.13558309,1.53256553,0.07196910,3.25082887,0.67464622,0.07494953
-2.72836418,5.91100108,0.04662195,0.55871529,2.02831228,1.46009164,0.06796245,3.08569141,0.65059521,0.07188524
-2.72236118,5.63685452,0.04559590,0.54227183,1.91626214,1.38866043,0.06405901,2.91748084,0.62724951,0.06886114
-2.71635818,5.36410188,0.04456950,0.52626206,1.80101804,1.31912016,0.06028666,2.74829603,0.60489372,0.06590729
-2.71035518,5.09596668,0.04356002,0.51089807,1.68414692,1.25221082,0.05667027,2.58013870,0.58377502,0.06305157
-2.70435218,4.83534902,0.04258363,0.49636544,1.56715657,1.18854629,0.05323106,2.41486249,0.56409395,0.06031876
-2.69834917,4.58474900,0.04165484,0.48281533,1.45145903,1.12860165,0.04998607,2.25412929,0.54599707,0.05772958
-2.69234617,4.34620811,0.04078588,0.47035796,1.33833926,1.07270615,0.04694775,2.09937431,0.52957200,0.05530006
-2.68634317,4.12127079,0.03998636,0.45905802,1.22893027,1.02104217,0.04412377,1.95178137,0.51484514,0.05304098
-2.68034017,3.91096796,0.03926290,0.44893216,1.12419526,0.97365011,0.04151700,1.81226886,0.50178221,0.05095769
-2.67433717,3.71582263,0.03861909,0.43994885,1.02491711,0.93043882,0.03912568,1.68148669,0.49029163,0.04905004
-2.66833417,3.53587685,0.03805553,0.43203069,0.93169521,0.89120115,0.03694378,1.55982379,0.48023055,0.04731268
-2.66233117,3.37073825,0.03757008,0.42505892,0.84494904,0.85563367,0.03496154,1.44742507,0.47141330,0.04573557
-2.65632816,3.21964316,0.03715839,0.41888012,0.76492806,0.82335969,0.03316610,1.34421684,0.46362190,0.04430466
-2.65032516,3.08153300,0.03681444,0.41331460,0.69172666,0.79395449,0.03154234,1.24993864,0.45661790,0.04300285
-2.64432216,2.95513966,0.03653135,0.40816616,0.62530336,0.76697159,0.03007366,1.16417990,0.45015521,0.04181100
-2.63831916,2.83907562,0.03630222,0.40323262,0.56550276,0.74196886,0.02874290,1.08641923,0.44399316,0.04070901
-2.63231616,2.73192432,0.03612100,0.39831666,0.51207927,0.71853352,0.02753318,1.01606448,0.43790907,0.03967700
-2.62631316,2.63232641,0.03598341,0.39323636,0.46472113,0.69630491,0.02642868,0.95249156,0.43170989,0.03869634
-2.62031016,2.53905814,0.03588771,0.38783481,0.42307388,0.67499422,0.02541539,0.89508037,0.42524222,0.03775069
-2.61430715,2.45109842,0.03583540,0.38198844,0.38676205,0.65440062,0.02448159,0.84324648,0.41840017,0.03682680
-2.60830415,2.36768198,0.03583176,0.37561359,0.35540848,0.63442321,0.02361839,0.79646731,0.41113088,0.03591516
-2.60230115,2.28833675,0.03588607,0.36867088,0.32865045,0.61506858,0.02281988,0.75430214,0.40343725,0.03501047
-2.59629815,2.21290453,0.03601172,0.36116729,0.30615242,0.59645397,0.02208324,0.71640555,0.39537789,0.03411178
-2.59029515,2.14154456,0.03622592,0.35315588,0.28761500,0.57880607,0.02140866,0.68253414,0.38706419,0.03322251
-2.58429215,2.07472095,0.03654920,0.34473302,0.27278024,0.56245587,0.02079904,0.65254684,0.37865480,0.03235008
-2.57828914,2.01317490,0.03700463,0.33603345,0.26143337,0.54782977,0.02025957,0.62639935,0.37034768,0.03150548
-2.57228614,1.95788388,0.03761678,0.32722335,0.25340123,0.53543763,0.01979721,0.60413332,0.36237011,0.03070251
-2.56628314,1.91000998,0.03841044,0.31849177,0.24854791,0.52585818,0.01942002,0.58586139,0.35496724,0.02995697
-2.56028014,1.87084016,0.03940926,0.31004093,0.24676803,0.51972234,0.01913645,0.57174890,0.34838957,0.02928568
-2.55427714,1.84172124,0.04063421,0.30207578,0.24797833,0.51769499,0.01895461,0.56199346,0.34287999,0.02870543
-2.54827414,1.82399241,0.04210207,0.29479341,0.25210796,0.52045572,0.01888152,0.55680342,0.33866100,0.02823199
-2.54227114,1.81891816,0.04382396,0.28837280,0.25908836,0.52867885,0.01892242,0.55637622,0.33592266,0.02787908
-2.53626813,1.82762408,0.04580398,0.28296534,0.26884301,0.54301322,0.01908014,0.56087765,0.33481182,0.02765745
-2.53026513,1.85103793,0.04803807,0.27868669,0.28127790,0.56406199,0.01935460,0.57042272,0.33542306,0.02757412
-2.52426213,1.88983773,0.05051317,0.27561022,0.29627286,0.59236266,0.01974240,0.58505897,0.33779182,0.02763176
-2.51825913,1.94440869,0.05320669,0.27376242,0.31367446,0.62836760,0.02023657,0.60475271,0.34189001,0.02782826
-2.51225613,2.01480984,0.05608635,0.27312047,0.33329062,0.67242536,0.02082650,0.62937856,0.34762426,0.02815652
-2.50625313,2.10075134,0.05911050,0.27361195,0.35488723,0.72476283,0.02149803,0.65871262,0.35483692,0.02860448
-2.50025013,2.20158269,0.06222881,0.27511690,0.37818689,0.78546876,0.02223371,0.69242934,0.36330985,0.02915536
-2.49424712,2.31629207,0.06538338,0.27747191,0.40286985,0.85447888,0.02301318,0.73010211,0.37277073,0.02978811
-2.48824412,2.44351623,0.06851029,0.28047621,0.42857706,0.93156307,0.02381376,0.77120738,0.38290169,0.03047804
-2.48224112,2.58156079,0.07154144,0.28389927,0.45491518,1.01631516,0.02461109,0.81513218,0.39335003,0.03119767
-2.47623812,2.72842992,0.07440670,0.28748984,0.48146345,1.10814590,0.02537994,0.86118457,0.40374032,0.03191764
-2.47023512,2.88186459,0.07703619,0.29098568,0.50778189,1.20627982,0.02609502,0.90860684,0.41368761,0.03260776
-2.46423212,3.03938842,0.07936278,0.29412390,0.53342082,1.30975650,0.02673180,0.95659083,0.42281117,0.03323805
-2.45822911,3.19835986,0.08132443,0.29665112,0.55793103,1.41743711,0.02726742,1.00429500,0.43074809,0.03377985
-2.45222611,3.35602964,0.08286655,0.29833328,0.58087443,1.52801646,0.02768145,1.05086279,0.43716626,0.03420682
-2.44622311,3.50960205,0.08394412,0.29896461,0.60183455,1.64004123,0.02795660,1.09544163,0.44177630,0.03449589
-2.44022011,3.65629880,0.08452345,0.29837524,0.62042684,1.75193437,0.02807934,1.13720224,0.44434176,0.03462802
-2.43421711,3.79342415,0.08458372,0.29643757,0.63630800,1.86202568,0.02804038,1.17535764,0.44468751,0.03458892
-2.42821411,3.91842970,0.08411799,0.29307068,0.64918442,1.96858821,0.02783496,1.20918142,0.44270582,0.03436945
-2.42221111,4.02897765,0.08313379,0.28824317,0.65881916,2.06987963,0.02746302,1.23802482,0.43836000,0.03396595
-2.41620810,4.12300075,0.08165331,0.28197401,0.66503749,2.16418768,0.02692918,1.26133212,0.43168571,0.03338029
-2.41020510,4.19875775,0.07971309,0.27433176,0.66773068,2.24987829,0.02624254,1.27865415,0.42278983,0.03261977
-2.40420210,4.25488253,0.07736331,0.26543207,0.66685807,2.32544457,0.02541638,1.28965923,0.41184708,0.03169686
-2.39819910,4.29042582,0.07466681,0.25543388,0.66244733,2.38955502,0.02446765,1.29414163,0.39909482,0.03062870
-2.39219610,4.30488783,0.07169777,0.24453448,0.65459307,2.44109876,0.02341645,1.29202688,0.38482615,0.02943661
-2.38619310,4.29824078,0.06854017,0.23296376,0.64345365,2.47922586,0.02228533,1.28337413,0.36938181,0.02814537
-2.38019010,4.27094016,0.06528626,0.22097797,0.62924667,2.50338077,0.02109861,1.26837507,0.35314132,0.02678252
-2.37418709,4.22392401,0.06203488,0.20885333,0.61224293,2.51332709,0.01988166,1.24734964,0.33651368,0.02537763
-2.36818409,4.15859972,0.05888984,0.19687974,0.59275938,2.50916225,0.01866016,1.22073835,0.31992805,0.02396151
-2.36218109,4.07681811,0.05595850,0.18535493,0.57115104,2.49132103,0.01745941,1.18909151,0.30382478,0.02256553
-2.35617809,3.98083523,0.05335034,0.17457904,0.54780230,2.46056742,0.01630374,1.15305540,0.28864701,0.02122097
-2.35017509,3.87326243,0.05117580,0.16485004,0.52311764,2.41797467,0.01521591,1.11335589,0.27483303,0.01995838
-2.34417209,3.75700578,0.04954520,0.15645978,0.49751222,2.36489420,0.01421665,1.07077975,0.26280957,0.01880713
-2.33816908,3.63519635,0.04856786,0.14969085,0.47140243,2.30291432,0.01332428,1.02615430,0.25298597,0.01779492
-2.33216608,3.51111327,0.04835122,0.14481399,0.44519659,2.23381030,0.01255440,0.98032583,0.24574925,0.01694750
-2.32616308,3.38810152,0.04900003,0.14208606,0.41928626,2.15948786,0.01191969,0.93413758,0.24145986,0.01628832
-2.32016008,3.26948696,0.05061551,0.14174835,0.39403798,2.08192223,0.01142981,0.88840786,0.24044809,0.01583839
-2.31415708,3.15849107,0.05329431,0.14402488,0.36978608,2.00309529,0.01109134,0.84390903,0.24301077,0.01561604
-2.30815408,3.05814783,0.05712733,0.14912072,0.34682627,1.92493346,0.01090777,0.80134804,0.24940825,0.01563680
-2.30215108,2.97122536,0.06219825,0.15721987,0.32541059,1.84924854,0.01087964,0.76134917,0.25986119,0.01591328
-2.29614807,2.90015447,0.06858176,0.16848270,0.30574341,1.77768420,0.01100461,0.72443955,0.27454730,0.01645499
-2.29014507,2.84696643,0.07634142,0.18304267,0.28797899,1.71166976,0.01127763,0.69103796,0.29359763,0.01726823
-2.28414207,2.81324151,0.08552720,0.20100248,0.27222031,1.65238319,0.01169116,0.66144728,0.31709263,0.01835590
-2.27813907,2.80007000,0.09617273,0.22242938,0.25851936,1.60072443,0.01223534,0.63585083,0.34505774,0.01971731
-2.27213607,2.80802660,0.10829235,0.24735000,0.24687884,1.55729979,0.01289827,0.61431276,0.37745883,0.02134801
-2.26613307,2.83715901,0.12187797,0.27574471,0.23725520,1.52241765,0.01366627,0.59678236,0.41419766,0.02323952
-2.26013007,2.88699094,0.13689602,0.30754191,0.22956290,1.49609531,0.01452413,0.58310217,0.45510755,0.02537922
-2.25412706,2.95653945,0.15328461,0.34261255,0.22367982,1.47807630,0.01545545,0.57301952,0.49994977,0.02775011
-2.24812406,3.04434627,0.17095105,0.38076521,0.21945348,1.46785703,0.01644296,0.56620103,0.54841089,0.03033080
-2.24212106,3.14852214,0.18976996,0.42174240,0.21670811,1.46472159,0.01746883,0.56224957,0.60010176,0.03309538
-2.23611806,3.26680316,0.20958221,0.46521838,0.21525212,1.46778283,0.01851510,0.56072284,0.65455832,0.03601360
-2.23011506,3.39661774,0.23019485,0.51079895,0.21488587,1.47602823,0.01956400,0.56115301,0.71124478,0.03905103
-2.22411206,3.53516237,0.25138213,0.55802369,0.21540932,1.48836844,0.02059839,0.56306659,0.76955958,0.04216943
-2.21810905,3.67948428,0.27288789,0.60637097,0.21662951,1.50368671,0.02160214,0.56600363,0.82884413,0.04532724
-2.21210605,3.82656885,0.29442918,0.65526574,0.21836740,1.52088747,0.02256055,0.56953575,0.88839470,0.04848028
-2.20610305,3.97342934,0.31570126,0.70409043,0.22046398,1.53894212,0.02346073,0.57328209,0.94747722,0.05158256
-2.20010005,4.11719641,0.33638392,0.75219852,0.22278533,1.55693067,0.02429196,0.57692260,1.00534474,0.05458724
-2.19409705,4.25520470,0.35614878,0.79893078,0.22522651,1.57407777,0.02504607,0.58020828,1.06125728,0.05744774
-2.18809405,4.38507386,0.37466765,0.84363349,0.22771411,1.58978211,0.02571769,0.58296794,1.11450327,0.06011888
-2.18209105,4.50478118,0.39162142,0.88567807,0.23020739,1.60363813,0.02630448,0.58511118,1.16442188,0.06255809
-2.17608804,4.61272329,0.40670925,0.92448137,0.23269793,1.61544973,0.02680731,0.58662770,1.21042525,0.06472665
-2.17008504,4.70776461,0.41965774,0.95952568,0.23520785,1.62523539,0.02723037,0.58758288,1.25201974,0.06659081
-2.16408204,4.78927030,0.43022950,0.99037753,0.23778662,1.63322484,0.02758110,0.58810999,1.28882489,0.06812285
-2.15807904,4.85712225,0.43823096,1.01670433,0.24050670,1.63984745,0.02787015,0.58839941,1.32058931,0.06930196
-2.15207604,4.91171702,0.44351892,1.03828795,0.24345801,1.64571281,0.02811113,0.58868540,1.34720234,0.07011492
-2.14607304,4.95394513,0.44600553,1.05503445,0.24674172,1.65158425,0.02832038,0.58923105,1.36870072,0.07055658
-2.14007004,4.98515219,0.44566145,1.06697930,0.25046333,1.65834630,0.02851654,0.59031218,1.38526976,0.07062999
-2.13406703,5.00708274,0.44251707,1.07428771,0.25472563,1.66696710,0.02872010,0.59220083,1.39723851,0.07034633
-2.12806403,5.02180856,0.43666169,1.07724988,0.25962163,1.67845729,0.02895284,0.59514935,1.40506899,0.06972451
-2.12206103,5.03164417,0.42824065,1.07627121,0.26522792,1.69382655,0.02923728,0.59937554,1.40933972,0.06879054
-2.11605803,5.03905232,0.41745054,1.07185786,0.27159867,1.71403957,0.02959595,0.60504970,1.41072409,0.06757659
-2.11005503,5.04654335,0.40453280,1.06459824,0.27876058,1.73997275,0.03005081,0.61228420,1.40996444,0.06611994
-2.10405203,5.05657238,0.38976581,1.05514117,0.28670908,1.77237335,0.03062250,0.62112580,1.40784299,0.06446168
-2.09804902,5.07143830,0.37345604,1.04417177,0.29540584,1.81182255,0.03132971,0.63155127,1.40515087,0.06264536
-2.09204602,5.09318901,0.35592852,1.03238611,0.30477780,1.85870357,0.03218854,0.64346633,1.40265662,0.06071559
-2.08604302,5.12353646,0.33751700,1.02046576,0.31471777,1.91317637,0.03321192,0.65670787,1.40107573,0.05871665
-2.08004002,5.16378512,0.31855436,1.00905338,0.32508658,1.97515961,0.03440911,0.67104931,1.40104241,0.05669116
-2.07403702,5.21477670,0.29936347,0.99873036,0.33571665,2.04432069,0.03578526,0.68620878,1.40308510,0.05467890
-2.06803402,5.27685311,0.28024903,0.98999750,0.34641689,2.12007444,0.03734107,0.70185959,1.40760650,0.05271575
-2.06203102,5.34983907,0.26149037,0.98325930,0.35697866,2.20159040,0.03907262,0.71764257,1.41486920,0.05083288
-2.05602801,5.43304464,0.24333574,0.97881257,0.36718262,2.28780859,0.04097123,0.73317944,1.42498725,0.04905613
-2.05002501,5.52528713,0.22599792,0.97683952,0.37680607,2.37746345,0.04302349,0.74808685,1.43792393,0.04740560
-2.04402201,5.62493134,0.20965144,0.97740548,0.38563048,2.46911497,0.04521143,0.76199017,1.45349564,0.04589552
-2.03801901,5.72994587,0.19443118,0.98046102,0.39344900,2.56118619,0.04751279,0.77453666,1.47138155,0.04453424
-2.03201601,5.83797312,0.18043239,0.98584819,0.40007348,2.65200580,0.04990141,0.78540736,1.49113829,0.04332452
-2.02601301,5.94641000,0.16771201,0.99331043,0.40534090,2.73985447,0.05234779,0.79432741,1.51221894,0.04226391
-2.02001001,6.05249614,0.15629102,1.00250540,0.40911880,2.82301349,0.05481970,0.80107436,1.53399530,0.04134529
-2.01400700,6.15340634,0.14615774,1.01302028,0.41130966,2.89981421,0.05728296,0.80548445,1.55578248,0.04055754
-2.00800400,6.24634422,0.13727176,1.02438868,0.41185411,2.96868674,0.05970226,0.80745674,1.57686471,0.03988625
-2.00200100,6.32863395,0.12956843,1.03610849,0.41073282,3.02820647,0.06204209,0.80695520,1.59652135,0.03931445
-1.99599800,6.39780752,0.12296360,1.04766015,0.40796712,3.07713720,0.06426773,0.80400885,1.61405227,0.03882345
-1.98999500,6.45168527,0.11735849,1.05852463,0.40361853,3.11446951,0.06634626,0.79871039,1.62880180,0.03839355
-1.98399200,6.48844762,0.11264452,1.06820072,0.39778705,3.13945352,0.06824757,0.79121333,1.64018048,0.03800480
-1.97798899,6.50669670,0.10870797,1.07622107,0.39060869,3.15162505,0.06994536,0.78172821,1.64768425,0.03763767
-1.97198599,6.50550640,0.10543434,1.08216678,0.38225211,3.15082470,0.07141809,0.77051807,1.65091065,0.03727372
-1.96598299,6.48446021,0.10271234,1.08568020,0.37291476,3.13720923,0.07264984,0.75789333,1.64957172,0.03689613
-1.95997999,6.44367594,0.10043740,1.08647560,0.36281858,3.11125507,0.07363098,0.74420657,1.64350356,0.03649018
-1.95397699,6.38381708,0.09851471,1.08434774,0.35220554,3.07375387,0.07435876,0.72984701,1.63267229,0.03604365
-1.94797399,6.30609031,0.09686164,1.07917800,0.34133295,3.02580006,0.07483761,0.71523499,1.61717661,0.03554716
-1.94197099,6.21222924,0.09540965,1.07093804,0.33046896,2.96877072,0.07507933,0.70081635,1.59724675,0.03499433
-1.93596798,6.10446418,0.09410551,1.05969087,0.31988800,2.90429813,0.07510289,0.68705664,1.57323998,0.03438198
-1.92996498,5.98547836,0.09291195,1.04558930,0.30986639,2.83423540,0.07493407,0.67443504,1.54563271,0.03371006
-1.92396198,5.85835092,0.09180770,1.02887173,0.30067809,2.76061595,0.07460484,0.66343791,1.51500928,0.03298165
-1.91795898,5.72648745,0.09078690,1.00985540,0.29259055,2.68560752,0.07415239,0.65455184,1.48204758,0.03220276
-1.91195598,5.59353920,0.08985793,0.98892701,0.28586061,2.61146163,0.07361812,0.64825603,1.44750170,0.03138206
-1.90595298,5.46331243,0.08904180,0.96653117,0.28073044,2.54045966,0.07304625,0.64501404,1.41218192,0.03053052
-1.89994997,5.33966987,0.08836991,0.94315680,0.27742356,2.47485656,0.07248241,0.64526493,1.37693252,0.02966099
-1.89394697,5.22642659,0.08788159,0.91932183,0.27614073,2.41682373,0.07197214,0.64941384,1.34260766,0.02878769
-1.88794397,5.12724319,0.08762121,0.89555683,0.27705600,2.36839239,0.07155933,0.65782219,1.31004634,0.02792568
-1.88194097,5.04551941,0.08763515,0.87238787,0.28031262,2.33139902,0.07128473,0.67079783,1.28004674,0.02709025
-1.87593797,4.98429172,0.08796870,0.85031954,0.28601930,2.30743454,0.07118462,0.68858534,1.25334119,0.02629638
-1.86993497,4.94613834,0.08866289,0.82981845,0.29424647,2.29779877,0.07128956,0.71135698,1.23057226,0.02555811
-1.86393197,4.93309552,0.08975168,0.81129811,0.30502309,2.30346192,0.07162346,0.73920458,1.21227125,0.02488806
-1.85792896,4.94658837,0.09125923,0.79510569,0.31833381,2.32503440,0.07220291,0.77213272,1.19883973,0.02429692
-1.85192596,4.98737938,0.09319770,0.78151133,0.33411694,2.36274648,0.07303672,0.81005367,1.19053506,0.02379303
-1.84592296,5.05553728,0.09556551,0.77070036,0.35226317,2.41643877,0.07412592,0.85278435,1.18746066,0.02338212
-1.83991996,5.15042797,0.09834621,0.76276889,0.37261531,2.48556435,0.07546396,0.90004546,1.18956158,0.02306710
-1.83391696,5.27072881,0.10150792,0.75772300,0.39496909,2.56920293,0.07703725,0.95146299,1.19662562,0.02284794
-1.82791396,5.41446610,0.10500354,0.75548144,0.41907522,2.66608704,0.07882593,1.00657221,1.20829030,0.02272178
-1.82191096,5.57907526,0.10877154,0.75588189,0.44464261,2.77463973,0.08080489,1.06482391,1.22405551,0.02268301
-1.81590795,5.76148167,0.11273749,0.75869043,0.47134290,2.89302289,0.08294490,1.12559293,1.24330135,0.02272360
-1.80990495,5.95819943,0.11681609,0.76361387,0.49881604,3.01919471,0.08521389,1.18818857,1.26531074,0.02283341
-1.80390195,6.16544474,0.12091378,0.77031420,0.52667706,3.15097435,0.08757818,1.25186677,1.28929578,0.02300064
-1.79789895,6.37925929,0.12493165,0.77842486,0.55452360,3.28611171,0.09000378,1.31584350,1.31442694,0.02321234
-1.79189595,6.59563925,0.12876870,0.78756771,0.58194423,3.42235969,0.09245754,1.37930914,1.33986381,0.02345492
-1.78589295,6.81066467,0.13232519,0.79737029,0.60852714,3.55754608,0.09490817,1.44144347,1.36478631,0.02371471
-1.77988994,7.02062426,0.13550595,0.80748247,0.63386905,3.68964248,0.09732711,1.50143071,1.38842492,0.02397846
-1.77388694,7.22213071,0.13822355,0.81759169,0.65758408,3.81682726,0.09968921,1.55847457,1.41008876,0.02423386
-1.76788394,7.41222194,0.14040116,0.82743640,0.67931218,3.93754020,0.10197322,1.61181270,1.42919046,0.02446997
-1.76188094,7.58844454,0.14197499,0.83681692,0.69872704,4.05052632,0.10416205,1.66073046,1.44526661,0.02467757
-1.75587794,7.74891609,0.14289624,0.84560334,0.71554309,4.15486717,0.10624283,1.70457367,1.45799321,0.02484949
-1.74987494,7.89236437,0.14313239,0.85374022,0.72952152,4.24999836,0.10820687,1.74276026,1.46719547,0.02498073
-1.74387194,8.01814199,0.14266797,0.86124783,0.74047502,4.33571236,0.11004940,1.77479044,1.47285147,0.02506861
-1.73786893,8.12621648,0.14150461,0.86821998,0.74827121,4.41214676,0.11176926,1.80025550,1.47508992,0.02511270
-1.73186593,8.21713648,0.13966051,0.87481843,0.75283468,4.47975841,0.11336844,1.81884485,1.47418193,0.02511477
-1.72586293,8.29197607,0.13716933,0.88126430,0.75414748,4.53928467,0.11485163,1.83035141,1.47052741,0.02507856
-1.71985993,8.35225974,0.13407859,0.88782664,0.75224830,4.59169359,0.11622571,1.83467499,1.46463659,0.02500950
-1.71385693,8.39987175,0.13044769,0.89480890,0.74723010,4.63812527,0.11749925,1.83182380,1.45710779,0.02491440
-1.70785393,8.43695376,0.12634558,0.90253365,0.73923661,4.67982718,0.11868200,1.82191382,1.44860204,0.02480106
-1.70185093,8.46579554,0.12184829,0.91132634,0.72845753,4.71808615,0.11978448,1.80516617,1.43981614,0.02467785
-1.69584792,8.48872349,0.11703637,0.92149886,0.71512282,4.75416054,0.12081751,1.78190226,1.43145484,0.02455330
-1.68984492,8.50799192,0.11199244,0.93333344,0.69949619,4.78921523,0.12179190,1.75253699,1.42420382,0.02443567
-1.68384192,8.52568196,0.10679877,0.94706794,0.68186802,4.82426285,0.12271813,1.71757002,1.41870416,0.02433262
-1.67783892,8.54361254,0.10153521,0.96288296,0.66254797,4.86011369,0.12360613,1.67757534,1.41552972,0.02425080
-1.67183592,8.56326745,0.09627737,0.98089156,0.64185751,4.89733676,0.12446516,1.63318947,1.41516814,0.02419563
-1.66583292,8.58574179,0.09109514,1.00113215,0.62012266,4.93623385,0.12530374,1.58509847,1.41800629,0.02417105
-1.65982991,8.61171025,0.08605164,1.02356489,0.59766710,4.97682791,0.12612975,1.53402449,1.42432068,0.02417941
-1.65382691,8.64141874,0.08120254,1.04807185,0.57480602,5.01886633,0.12695057,1.48071196,1.43427315,0.02422144
-1.64782391,8.67469969,0.07659571,1.07446111,0.55184072,5.06183929,0.12777341,1.42591411,1.44791182,0.02429625
-1.64182091,8.71101048,0.07227133,1.10247450,0.52905422,5.10501228,0.12860572,1.37038019,1.46517716,0.02440147
-1.63581791,8.74949292,0.06826215,1.13179880,0.50670794,5.14747161,0.12945569,1.31484380,1.48591260,0.02453349
-1.62981491,8.78905094,0.06459411,1.16207969,0.48503950,5.18818074,0.13033294,1.26001256,1.50987899,0.02468762
-1.62381191,8.82844251,0.06128711,1.19293794,0.46426161,5.22604510,0.13124918,1.20655954,1.53677202,0.02485851
-1.61780890,8.86638096,0.05835585,1.22398676,0.44456198,5.25998211,0.13221894,1.15511638,1.56624143,0.02504040
-1.61180590,8.90164026,0.05581072,1.25484953,0.42610408,5.28899328,0.13326031,1.10626806,1.59791097,0.02522751
-1.60580290,8.93315853,0.05365868,1.28517673,0.40902859,5.31223478,0.13439554,1.06054941,1.63139767,0.02541436
-1.59979990,8.96013382,0.05190401,1.31466126,0.39345542,5.32908289,0.13565155,1.01844285,1.66632955,0.02559610
-1.59379690,8.98210678,0.05054896,1.34305103,0.37948585,5.33919100,0.13706022,0.98037724,1.70236045,0.02576875
-1.58779390,8.99902499,0.04959416,1.37015822,0.36720474,5.34253509,0.13865837,0.94672733,1.73918126,0.02592940
-1.58179090,9.01128506,0.04903885,1.39586451,0.35668256,5.33944511,0.14048742,0.91781351,1.77652691,0.02607633
-1.57578789,9.01974953,0.04888086,1.42012195,0.34797695,5.33062033,0.14259272,0.89390147,1.81417872,0.02620906
-1.56978489,9.02573695,0.04911645,1.44294949,0.34113374,5.31712760,0.14502238,0.87520149,1.85196219,0.02632829
-1.56378189,9.03098513,0.04973983,1.46442516,0.33618741,5.30038201,0.14782581,0.86186707,1.88974032,0.02643578
-1.55777889,9.03758906,0.05074265,1.48467471,0.33316077,5.28211077,0.15105175,0.85399294,1.92740337,0.02653415
-1.55177589,9.04791640,0.05211328,1.50385700,0.33206411,5.26430140,0.15474611,0.85161234,1.96485555,0.02662662
-1.54577289,9.06450463,0.05383607,1.52214748,0.33289379,5.24913667,0.15894942,0.85469388,2.00200004,0.02671667
-1.53976988,9.08994552,0.05589067,1.53972048,0.33563049,5.23891905,0.16369422,0.86313811,2.03872325,0.02680778
-1.53376688,9.12676254,0.05825131,1.55673172,0.34023727,5.23598806,0.16900240,0.87677432,2.07487980,0.02690304
-1.52776388,9.17728798,0.06088632,1.57330185,0.34665773,5.24263415,0.17488263,0.89535789,2.11027933,0.02700487
-1.52176088,9.24354612,0.06375783,1.58950244,0.35481441,5.26101314,0.18132806,0.91856881,2.14467619,0.02711475
-1.51575788,9.32714846,0.06682167,1.60534497,0.36460771,5.29306487,0.18831442,0.94601165,2.17776310,0.02723298
-1.50975488,9.42920642,0.07002762,1.62077375,0.37591549,5.34043956,0.19579867,0.97721763,2.20916922,0.02735857
