energy_ev,total_up,Pb_p_up,Pb_d_up,Pd_p_up,Pd_d_up,Te_p_up,Te_d_up
-2.59629815,3.01154938,0.27603264,0.00109945,2.03146141,1.83248459,1.08055311,0.00000000
-2.59029515,3.09937298,0.29164361,0.00111448,2.12984065,1.88652462,1.10453904,0.00000000
-2.58429215,3.18863219,0.30823960,0.00113058,2.23411842,1.94094291,1.12803297,0.00000000
-2.57828914,3.27717965,0.32565033,0.00114698,2.34261981,1.99429676,1.15041092,0.00000000
-2.57228614,3.36288000,0.34368918,0.00116292,2.45356462,2.04515436,1.17107425,0.00000000
-2.56628314,3.44367544,0.36215721,0.00117768,2.56511647,2.09213839,1.18946953,0.00000000
-2.56028014,3.51765117,0.38084776,0.00119058,2.67543515,2.13396967,1.20510728,0.00000000
-2.55427714,3.58309782,0.39955136,0.00120104,2.78273034,2.16950916,1.21757881,0.00000000
-2.54827414,3.63856834,0.41806076,0.00120855,2.88531421,2.19779634,1.22657060,0.00000000
-2.54227114,3.68292679,0.43617596,0.00121274,2.98165091,2.21808244,1.23187554,0.00000000
-2.53626813,3.71538677,0.45370893,0.00121338,3.07040043,2.22985680,1.23340055,0.00000000
-2.53026513,3.73553747,0.47048793,0.00121038,3.15045508,2.23286496,1.23117032,0.00000000
-2.52426213,3.74335608,0.48636116,0.00120377,3.22096679,2.22711775,1.22532683,0.00000000
-2.51825913,3.73920553,0.50119964,0.00119377,3.28136400,2.21289041,1.21612460,0.00000000
-2.51225613,3.72381753,0.51489917,0.00118071,3.33135747,2.19071188,1.20392198,0.00000000
-2.50625313,3.69826133,0.52738130,0.00116506,3.37093485,2.16134445,1.18916839,0.00000000
-2.50025013,3.66389948,0.53859335,0.00114740,3.40034458,2.12575449,1.17238837,0.00000000
-2.49424712,3.62233227,0.54850743,0.00112837,3.42007008,2.08507557,1.15416276,0.00000000
-2.48824412,3.57533360,0.55711860,0.00110872,3.43079597,2.04056557,1.13510781,0.00000000
-2.48224112,3.52478081,0.56444236,0.00108918,3.43336828,1.99355963,1.11585316,0.00000000
-2.47623812,3.47258198,0.57051150,0.00107051,3.42875118,1.94542102,1.09701946,0.00000000
-2.47023512,3.42060392,0.57537276,0.00105345,3.41798270,1.89749236,1.07919669,0.00000000
-2.46423212,3.37060424,0.57908331,0.00103867,3.40213206,1.85104906,1.06292394,0.00000000
-2.45822911,3.32417061,0.58170750,0.00102676,3.38226111,1.80725734,1.04867172,0.00000000
-2.45222611,3.28267009,0.58331393,0.00101821,3.35939188,1.76713844,1.03682738,0.00000000
-2.44622311,3.24721059,0.58397316,0.00101338,3.33448214,1.73154057,1.02768433,0.00000000
-2.44022011,3.21861613,0.58375622,0.00101253,3.30840990,1.70111969,1.02143551,0.00000000
-2.43421711,3.19741683,0.58273390,0.00101574,3.28196736,1.67632955,1.01817133,0.00000000
-2.42821411,3.18385346,0.58097705,0.00102298,3.25586428,1.65742128,1.01788208,0.00000000
-2.42221111,3.17789603,0.57855760,0.00103408,3.23073964,1.64445196,1.02046469,0.00000000
-2.41620810,3.17927485,0.57555048,0.00104876,3.20718043,1.63730145,1.02573333,0.00000000
-2.41020510,3.18752196,0.57203596,0.00106661,3.18574531,1.63569606,1.03343335,0.00000000
-2.40420210,3.20202019,0.56810247,0.00108718,3.16699094,1.63923773,1.04325771,0.00000000
-2.39819910,3.22205700,0.56384933,0.00110994,3.15149842,1.64743669,1.05486505,0.00000000
-2.39219610,3.24687973,0.55938940,0.00113433,3.13989709,1.65974584,1.06789845,0.00000000
-2.38619310,3.27574905,0.55485104,0.00115981,3.13288335,1.67559481,1.08200384,0.00000000
-2.38019010,3.30798760,0.55037934,0.00118585,3.13123214,1.69442198,1.09684709,0.00000000
-2.37418709,3.34302096,0.54613624,0.00121198,3.13579963,1.71570270,1.11212895,0.00000000
-2.36818409,3.38040884,0.54229940,0.00123780,3.14751566,1.73897243,1.12759696,0.00000000
-2.36218109,3.41986475,0.53905969,0.00126300,3.16736573,1.76384368,1.14305390,0.00000000
-2.35617809,3.46126321,0.53661727,0.00128737,3.19636264,1.79001618,1.15836217,0.00000000
-2.35017509,3.50463429,0.53517634,0.00131081,3.23550869,1.81727994,1.17344413,0.00000000
-2.34417209,3.55014592,0.53493865,0.00133333,3.28575017,1.84551144,1.18827836,0.00000000
-2.33816908,3.59807528,0.53609611,0.00135504,3.34792617,1.87466341,1.20289212,0.00000000
-2.33216608,3.64877090,0.53882258,0.00137614,3.42271434,1.90474914,1.21735060,0.00000000
-2.32616308,3.70260792,0.54326554,0.00139689,3.51057652,1.93582234,1.23174353,0.00000000
-2.32016008,3.75993909,0.54953767,0.00141761,3.61170722,1.96795415,1.24617014,0.00000000
-2.31415708,3.82104444,0.55770899,0.00143863,3.72598786,2.00120842,1.26072317,0.00000000
-2.30815408,3.88608251,0.56779996,0.00146028,3.85294965,2.03561713,1.27547320,0.00000000
-2.30215108,3.95504605,0.57977577,0.00148284,3.99174732,2.07115724,1.29045395,0.00000000
-2.29614807,4.02772469,0.59354234,0.00150654,4.14114574,2.10773037,1.30564967,0.00000000
-2.29014507,4.10367691,0.60894422,0.00153152,4.29952063,2.14514652,1.32098527,0.00000000
-2.28414207,4.18221287,0.62576461,0.00155780,4.46487408,2.18311281,1.33631984,0.00000000
-2.27813907,4.26238944,0.64372762,0.00158528,4.63486475,2.22122779,1.35144394,0.00000000
-2.27213607,4.34301778,0.66250286,0.00161373,4.80685221,2.25898188,1.36608095,0.00000000
-2.26613307,4.42268352,0.68171213,0.00164276,4.97795387,2.29576383,1.37989227,0.00000000
-2.26013007,4.49977872,0.70093823,0.00167188,5.14511279,2.33087298,1.39248638,0.00000000
-2.25412706,4.57254441,0.71973554,0.00170044,5.30517390,2.36353690,1.40343105,0.00000000
-2.24812406,4.63912188,0.73764197,0.00172770,5.45496588,2.39293350,1.41226827,0.00000000
-2.24212106,4.69761049,0.75419208,0.00175286,5.59138586,2.41821665,1.41853104,0.00000000
-2.23611806,4.74612970,0.76893068,0.00177505,5.71148374,2.43854419,1.42176124,0.00000000
-2.23011506,4.78288243,0.78142652,0.00179336,5.81254322,2.45310714,1.42152766,0.00000000
-2.22411206,4.80621727,0.79128568,0.00180694,5.89215656,2.46115872,1.41744332,0.00000000
-2.21810905,4.81468692,0.79816389,0.00181496,5.94829067,2.46204200,1.40918125,0.00000000
-2.21210605,4.80710033,0.80177761,0.00181669,5.97934198,2.45521510,1.39648810,0.00000000
-2.20610305,4.78256668,0.80191319,0.00181150,5.98417869,2.44027272,1.37919486,0.00000000
-2.20010005,4.74052928,0.79843400,0.00179893,5.96216885,2.41696329,1.35722444,0.00000000
-2.19409705,4.68078845,0.79128502,0.00177864,5.91319376,2.38520107,1.33059568,0.00000000
-2.18809405,4.60351234,0.78049490,0.00175050,5.83764636,2.34507273,1.29942387,0.00000000
-2.18209105,4.50923575,0.76617534,0.00171455,5.73641520,2.29683820,1.26391784,0.00000000
-2.17608804,4.39884710,0.74851781,0.00167103,5.61085475,2.24092597,1.22437389,0.00000000
-2.17008504,4.27356435,0.72778787,0.00162033,5.46274352,2.17792298,1.18116689,0.00000000
-2.16408204,4.13490104,0.70431712,0.00156302,5.29423169,2.10855959,1.13473921,0.00000000
-2.15807904,3.98462397,0.67849331,0.00149982,5.10778029,2.03369042,1.08558785,0.00000000
-2.15207604,3.82470430,0.65074888,0.00143157,4.90609425,1.95427163,1.03425052,0.00000000
-2.14607304,3.65726397,0.62154843,0.00135918,4.69205160,1.87133565,0.98129131,0.00000000
-2.14007004,3.48451953,0.59137549,0.00128366,4.46863118,1.78596433,0.92728632,0.00000000
-2.13406703,3.30872523,0.56071923,0.00120601,4.23884121,1.69926127,0.87281009,0.00000000
-2.12806403,3.13211750,0.53006139,0.00112728,4.00565068,1.61232449,0.81842296,0.00000000
-2.12206103,2.95686233,0.49986402,0.00104846,3.77192554,1.52622013,0.76466010,0.00000000
-2.11605803,2.78500729,0.47055828,0.00097049,3.54037126,1.44195800,0.71202208,0.00000000
-2.11005503,2.61843933,0.44253471,0.00089427,3.31348298,1.36046978,0.66096755,0.00000000
-2.10405203,2.45884948,0.41613517,0.00082056,3.09350426,1.28259029,0.61190786,0.00000000
-2.09804902,2.30770510,0.39164668,0.00075006,2.88239497,1.20904232,0.56520378,0.00000000
-2.09204602,2.16623024,0.36929723,0.00068331,2.68180873,1.14042539,0.52116415,0.00000000
-2.08604302,2.03539413,0.34925358,0.00062077,2.49307977,1.07720855,0.48004644,0.00000000
-2.08004002,1.91590793,0.33162105,0.00056276,2.31721911,1.01972731,0.44205898,0.00000000
-2.07403702,1.80822924,0.31644520,0.00050948,2.15491939,0.96818464,0.40736458,0.00000000
-2.06803402,1.71257397,0.30371526,0.00046103,2.00656787,0.92265585,0.37608552,0.00000000
-2.06203102,1.62893479,0.29336904,0.00041740,1.87226656,0.88309706,0.34830935,0.00000000
-2.05602801,1.55710539,0.28529918,0.00037850,1.75185874,0.84935687,0.32409543,0.00000000
-2.05002501,1.49670937,0.27936043,0.00034417,1.64496044,0.82119082,0.30348186,0.00000000
-2.04402201,1.44723271,0.27537771,0.00031418,1.55099614,0.79827790,0.28649242,0.00000000
-2.03801901,1.40805859,0.27315456,0.00028825,1.46923710,0.78023871,0.27314341,0.00000000
-2.03201601,1.37850322,0.27248179,0.00026608,1.39884128,0.76665444,0.26344989,0.00000000
-2.02601301,1.35785131,0.27314596,0.00024734,1.33889351,0.75708599,0.25743120,0.00000000
-2.02001001,1.34538987,0.27493739,0.00023170,1.28844474,0.75109252,0.25511541,0.00000000
-2.01400700,1.34043907,0.27765743,0.00021884,1.24654899,0.74824870,0.25654249,0.00000000
-2.00800400,1.34237895,0.28112481,0.00020845,1.21229715,0.74816007,0.26176600,0.00000000
-2.00200100,1.35067089,0.28518073,0.00020025,1.18484630,0.75047572,0.27085315,0.00000000
-1.99599800,1.36487301,0.28969259,0.00019398,1.16344400,0.75489808,0.28388307,0.00000000
-1.98999500,1.38464893,0.29455631,0.00018941,1.14744653,0.76118918,0.30094339,0.00000000
-1.98399200,1.40976943,0.29969705,0.00018637,1.13633085,0.76917332,0.32212501,0.00000000
-1.97798899,1.44010713,0.30506838,0.00018471,1.12969986,0.77873600,0.34751527,0.00000000
-1.97198599,1.47562431,0.31065013,0.00018432,1.12728097,0.78981936,0.37718970,0.00000000
-1.96598299,1.51635463,0.31644473,0.00018512,1.12891827,0.80241424,0.41120269,0.00000000
-1.95997999,1.56237957,0.32247260,0.00018707,1.13455867,0.81654942,0.44957732,0.00000000
-1.95397699,1.61380075,0.32876659,0.00019014,1.14423281,0.83227867,0.49229491,0.00000000
-1.94797399,1.67070965,0.33536584,0.00019434,1.15803171,0.84966616,0.53928465,0.00000000
-1.94197099,1.73315615,0.34230943,0.00019969,1.17608010,0.86877123,0.59041385,0.00000000
-1.93596798,1.80111761,0.34963011,0.00020620,1.19850791,0.88963319,0.64547942,0.00000000
-1.92996498,1.87447007,0.35734836,0.00021389,1.22542102,0.91225699,0.70420086,0.00000000
-1.92396198,1.95296319,0.36546729,0.00022278,1.25687277,0.93660067,0.76621540,0.00000000
-1.91795898,2.03620024,0.37396846,0.00023287,1.29283761,0.96256509,0.83107555,0.00000000
-1.91195598,2.12362441,0.38280891,0.00024414,1.33318792,0.98998668,0.89824952,0.00000000
-1.90595298,2.21451216,0.39191958,0.00025655,1.37767543,1.01863342,0.96712444,0.00000000
-1.89994997,2.30797437,0.40120523,0.00027002,1.42591794,1.04820455,1.03701279,0.00000000
-1.89394697,2.40296524,0.41054571,0.00028445,1.47739218,1.07833381,1.10716173,0.00000000
-1.88794397,2.49829898,0.41979882,0.00029970,1.53143323,1.10859621,1.17676532,0.00000000
-1.88194097,2.59267362,0.42880424,0.00031561,1.58724081,1.13851807,1.24497936,0.00000000
-1.87593797,2.68470119,0.43738875,0.00033196,1.64389213,1.16758973,1.31093836,0.00000000
-1.86993497,2.77294309,0.44537216,0.00034854,1.70036120,1.19528056,1.37377427,0.00000000
-1.86393197,2.85594932,0.45257384,0.00036509,1.75554371,1.22105537,1.43263642,0.00000000
-1.85792896,2.93230014,0.45881954,0.00038134,1.80828681,1.24439170,1.48671192,0.00000000
-1.85192596,3.00064843,0.46394818,0.00039701,1.85742243,1.26479719,1.53524606,0.00000000
-1.84592296,3.05976129,0.46781827,0.00041180,1.90180318,1.28182618,1.57756194,0.00000000
-1.83991996,3.10855927,0.47031380,0.00042544,1.94033914,1.29509515,1.61307871,0.00000000
-1.83391696,3.14615173,0.47134927,0.00043767,1.97203430,1.30429611,1.64132784,0.00000000
-1.82791396,3.17186724,0.47087380,0.00044824,1.99602110,1.30920769,1.66196679,0.00000000
-1.82191096,3.18527786,0.46887406,0.00045695,2.01159180,1.30970351,1.67478966,0.00000000
-1.81590795,3.18621656,0.46537613,0.00046363,2.01822538,1.30575753,1.67973452,0.00000000
-1.80990495,3.17478739,0.46044610,0.00046815,2.01560897,1.29744652,1.67688692,0.00000000
-1.80390195,3.15136817,0.45418971,0.00047046,2.00365301,1.28494945,1.66647972,0.00000000
-1.79789895,3.11660585,0.44675084,0.00047055,1.98249968,1.26854421,1.64888896,0.00000000
-1.79189595,3.07140503,0.43830928,0.00046847,1.95252430,1.24860185,1.62462617,0.00000000
-1.78589295,3.01691022,0.42907776,0.00046435,1.91432982,1.22557871,1.59432717,0.00000000
-1.77988994,2.95448287,0.41929852,0.00045837,1.86873488,1.20000697,1.55873778,0.00000000
-1.77388694,2.88567411,0.40923953,0.00045078,1.81675587,1.17248404,1.51869714,0.00000000
-1.76788394,2.81219438,0.39919060,0.00044189,1.75958407,1.14366126,1.47511892,0.00000000
-1.76188094,2.73588124,0.38945949,0.00043206,1.69855872,1.11423240,1.42897139,0.00000000
-1.75587794,2.65866621,0.38036809,0.00042168,1.63513719,1.08492235,1.38125676,0.00000000
-1.74987494,2.58254204,0.37224877,0.00041121,1.57086334,1.05647629,1.33299069,0.00000000
-1.74387194,2.50953089,0.36544092,0.00040112,1.50733523,1.02964963,1.28518250,0.00000000
-1.73786893,2.44165421,0.36028751,0.00039191,1.44617305,1.00519875,1.23881667,0.00000000
-1.73186593,2.38090476,0.35713183,0.00038408,1.38898813,0.98387255,1.19483608,0.00000000
-1.72586293,2.32922065,0.35631391,0.00037815,1.33735373,0.96640478,1.15412740,0.00000000
-1.71985993,2.28846152,0.35816691,0.00037463,1.29277788,0.95350686,1.11750874,0.00000000
-1.71385693,2.26038625,0.36301288,0.00037400,1.25667869,0.94586086,1.08571969,0.00000000
-1.70785393,2.24663186,0.37115806,0.00037672,1.23036199,0.94411250,1.05941355,0.00000000
-1.70185093,2.24869284,0.38288744,0.00038323,1.21500127,0.94886361,1.03915176,0.00000000
-1.69584792,2.26790029,0.39845845,0.00039391,1.21161967,0.96066383,1.02539998,0.00000000
-1.68984492,2.30540041,0.41809396,0.00040909,1.22107380,0.98000136,1.01852560,0.00000000
-1.68384192,2.36213170,0.44197435,0.00042904,1.24403905,1.00729240,1.01879629,0.00000000
-1.67783892,2.43880089,0.47022910,0.00045397,1.28099621,1.04286956,1.02637918,0.00000000
-1.67183592,2.53585759,0.50292787,0.00048401,1.33221945,1.08696899,1.04134031,0.00000000
-1.66583292,2.65346825,0.54007160,0.00051920,1.39776543,1.13971686,1.06364420,0.00000000
-1.65982991,2.79149008,0.58158385,0.00055950,1.47746412,1.20111538,1.09315337,0.00000000
-1.65382691,2.94944621,0.62730302,0.00060478,1.57091139,1.27102919,1.12962770,0.00000000
-1.64782391,3.12650358,0.67697584,0.00065482,1.67746418,1.34917265,1.17272400,0.00000000
-1.64182091,3.32145513,0.73025267,0.00070929,1.79623870,1.43509904,1.22199570,0.00000000
-1.63581791,3.53270817,0.78668520,0.00076775,1.92611256,1.52819239,1.27689330,0.00000000
-1.62981491,3.75828079,0.84572689,0.00082970,2.06573147,1.62766301,1.33676583,0.00000000
-1.62381191,3.99580793,0.90673667,0.00089452,2.21352114,1.73254736,1.40086379,0.00000000
-1.61780890,4.24255867,0.96898600,0.00096150,2.36770516,1.84171304,1.46834406,0.00000000
-1.61180590,4.49546565,1.03166959,0.00102986,2.52632896,1.95386944,1.53827721,0.00000000
-1.60580290,4.75116743,1.09391959,0.00109877,2.68729021,2.06758429,1.60965752,0.00000000
-1.59979990,5.00606354,1.15482314,0.00116732,2.84837533,2.18130620,1.68141585,0.00000000
-1.59379690,5.25638182,1.21344284,0.00123458,3.00730186,2.29339290,1.75243558,0.00000000
-1.58779390,5.49825664,1.26883970,0.00129961,3.16176572,2.40214468,1.82157141,0.00000000
-1.58179090,5.72781608,1.32009764,0.00136144,3.30949247,2.50584215,1.88767079,0.00000000
-1.57578789,5.94127565,1.36634902,0.00141915,3.44829109,2.60278726,1.94959753,0.00000000
-1.56978489,6.13503553,1.40680007,0.00147187,3.57610887,2.69134630,2.00625692,0.00000000
-1.56378189,6.30577791,1.44075533,0.00151878,3.69108557,2.76999335,2.05662173,0.00000000
-1.55777889,6.45056105,1.46764023,0.00155915,3.79160508,2.83735265,2.09975811,0.00000000
-1.55177589,6.56690623,1.48702074,0.00159236,3.87634281,2.89223827,2.13485045,0.00000000
-1.54577289,6.65287434,1.49861948,0.00161791,3.94430697,2.93368950,2.16122433,0.00000000
-1.53976988,6.70712872,1.50232739,0.00163543,3.99487213,2.96100062,2.17836654,0.00000000
-1.53376688,6.72898168,1.49821059,0.00164472,4.02780372,2.97374376,2.18594123,0.00000000
-1.52776388,6.71842244,1.48651200,0.00164571,4.04327219,2.97178374,2.18380158,0.00000000
-1.52176088,6.67612504,1.46764767,0.00163850,4.04185607,2.95528454,2.17199619,0.00000000
-1.51575788,6.60343564,1.44219767,0.00162334,4.02453352,2.92470663,2.15076989,0.00000000
-1.50975488,6.50233920,1.41089215,0.00160065,3.99266208,2.88079547,2.12055866,0.00000000
-1.50375188,6.37540639,1.37459260,0.00157097,3.94794705,2.82456135,2.08197874,0.00000000
-1.49774887,6.22572263,1.33426927,0.00153496,3.89239915,2.75725133,2.03581013,0.00000000
-1.49174587,6.05680138,1.29097527,0.00149342,3.82828240,2.68031412,1.98297497,0.00000000
-1.48574287,5.87248471,1.24581826,0.00144722,3.75805374,2.59535931,1.92451154,0.00000000
-1.47973987,5.67683460,1.19993068,0.00139730,3.68429599,2.50411220,1.86154463,0.00000000
-1.47373687,5.47401861,1.15443936,0.00134464,3.60964610,2.40836584,1.79525352,0.00000000
-1.46773387,5.26819393,1.11043553,0.00129024,3.53672098,2.30993198,1.72683850,0.00000000
-1.46173087,5.06339366,1.06894616,0.00123510,3.46804310,2.21059256,1.65748732,0.00000000
-1.45572786,4.86341915,1.03090739,0.00118018,3.40596841,2.11205329,1.58834262,0.00000000
-1.44972486,4.67174202,0.99714091,0.00112640,3.35261891,2.01590085,1.52047170,0.00000000
-1.44372186,4.49141890,0.96833397,0.00107458,3.30982232,1.92356507,1.45483953,0.00000000
-1.43771886,4.32502165,0.94502351,0.00102547,3.27906098,1.83628725,1.39228607,0.00000000
-1.43171586,4.17458514,0.92758496,0.00097970,3.26143209,1.75509536,1.33350861,0.00000000
-1.42571286,4.04157388,0.91622587,0.00093779,3.25762073,1.68078690,1.27904969,0.00000000
-1.41970985,3.92686847,0.91098466,0.00090014,3.26788722,1.61391977,1.22929091,0.00000000
-1.41370685,3.83077161,0.91173444,0.00086701,3.29206929,1.55481103,1.18445276,0.00000000
-1.40770385,3.75303329,0.91819173,0.00083855,3.32959949,1.50354351,1.14460018,0.00000000
-1.40170085,3.69289349,0.92992984,0.00081480,3.37953754,1.45997974,1.10965355,0.00000000
-1.39569785,3.64914070,0.94639649,0.00079567,3.44061659,1.42378241,1.07940448,0.00000000
-1.38969485,3.62018356,0.96693499,0.00078101,3.51130191,1.39444038,1.05353546,0.00000000
-1.38369185,3.60413278,0.99080846,0.00077056,3.58986008,1.37129932,1.03164264,0.00000000
-1.37768884,3.59888999,1.01722610,0.00076404,3.67443590,1.35359548,1.01326053,0.00000000
-1.37168584,3.60224014,1.04537080,0.00076111,3.76313430,1.34049148,0.99788754,0.00000000
-1.36568284,3.61194386,1.07442705,0.00076142,3.85410367,1.33111259,0.98501134,0.00000000
-1.35967984,3.62582630,1.10360817,0.00076463,3.94561744,1.32458234,0.97413294,0.00000000
-1.35367684,3.64185926,1.13218197,0.00077043,4.03615020,1.32005609,0.96478858,0.00000000
-1.34767384,3.65823366,1.15949388,0.00077854,4.12444503,1.31675141,0.95656848,0.00000000
-1.34167084,3.67341986,1.18498671,0.00078876,4.20956893,1.31397447,0.94913202,0.00000000
-1.33566783,3.68621388,1.20821627,0.00080094,4.29095363,1.31114131,0.94221866,0.00000000
-1.32966483,3.69576809,1.22886241,0.00081501,4.36841951,1.30779379,0.93565448,0.00000000
-1.32366183,3.70160570,1.24673488,0.00083099,4.44218127,1.30360952,0.92935411,0.00000000
-1.31765883,3.70361892,1.26177386,0.00084895,4.51283432,1.29840591,0.92331840,0.00000000
-1.31165583,3.70205127,1.27404527,0.00086905,4.58132223,1.29213815,0.91762784,0.00000000
-1.30565283,3.69746513,1.28373081,0.00089150,4.64888571,1.28489167,0.91243238,0.00000000
-1.29964982,3.69069623,1.29111335,0.00091655,4.71699517,1.27686938,0.90793818,0.00000000
-1.29364682,3.68279715,1.29655817,0.00094448,4.78726907,1.26837444,0.90439188,0.00000000
-1.28764382,3.67497221,1.30049083,0.00097554,4.86138137,1.25978926,0.90206323,0.00000000
-1.28164082,3.66850655,1.30337265,0.00100997,4.94096186,1.25155166,0.90122675,0.00000000
-1.27563782,3.66469232,1.30567478,0.00104795,5.02749358,1.24412916,0.90214328,0.00000000
-1.26963482,3.66475489,1.30785206,0.00108959,5.12221208,1.23799236,0.90504212,0.00000000
-1.26363182,3.66978204,1.31031774,0.00113490,5.22601100,1.23358842,0.91010447,0.00000000
-1.25762881,3.68065908,1.31342022,0.00118373,5.33935884,1.23131576,0.91744884,0.00000000
-1.25162581,3.69801230,1.31742293,0.00123585,5.46223109,1.23150070,0.92711898,0.00000000
-1.24562281,3.72216324,1.32248819,0.00129083,5.59406172,1.23437722,0.93907481,0.00000000
-1.23961981,3.75309565,1.32866593,0.00134811,5.73371708,1.24007033,0.95318669,0.00000000
-1.23361681,3.79043661,1.33588778,0.00140699,5.87949452,1.24858398,0.96923333,0.00000000
-1.22761381,3.83345272,1.34396694,0.00146660,6.02914697,1.25979385,0.98690349,0.00000000
-1.22161081,3.88106192,1.35260387,0.00152598,6.17993358,1.27344545,1.00580132,0.00000000
-1.21560780,3.93186053,1.36139766,0.00158405,6.32869520,1.28915771,1.02545549,0.00000000
-1.20960480,3.98416485,1.36986257,0.00163967,6.47195248,1.30643194,1.04533152,0.00000000
-1.20360180,4.03606579,1.37744913,0.00169167,6.60602306,1.32466601,1.06484725,0.00000000
-1.19759880,4.08549465,1.38356881,0.00173888,6.72715318,1.34317320,1.08339069,0.00000000
-1.19159580,4.13029738,1.38762111,0.00178018,6.83165856,1.36120511,1.10033972,0.00000000
-1.18559280,4.16831461,1.38902196,0.00181455,6.91606835,1.37797774,1.11508298,0.00000000
-1.17958979,4.19746392,1.38723197,0.00184108,6.97726595,1.39269970,1.12704101,0.00000000
-1.17358679,4.21582120,1.38178323,0.00185904,7.01262034,1.40460141,1.13568698,0.00000000
-1.16758379,4.22169741,1.37230352,0.00186788,7.02010182,1.41296416,1.14056609,0.00000000
-1.16158079,4.21370761,1.35853658,0.00186730,6.99837683,1.41714767,1.14131273,0.00000000
-1.15557779,4.19082903,1.34035760,0.00185719,6.94687725,1.41661493,1.13766492,0.00000000
-1.14957479,4.15244577,1.31778325,0.00183773,6.86584085,1.41095343,1.12947505,0.00000000
-1.14357179,4.09837798,1.29097564,0.00180931,6.75632080,1.39989160,1.11671669,0.00000000
-1.13756878,4.02889433,1.26024010,0.00177256,6.62016361,1.38330982,1.09948701,0.00000000
-1.13156578,3.94470697,1.22601699,0.00172834,6.45995628,1.36124558,1.07800461,0.00000000
-1.12556278,3.84694954,1.18886771,0.00167766,6.27894493,1.33389244,1.05260290,0.00000000
-1.11955978,3.73713886,1.14945585,0.00162172,6.08092837,1.30159298,1.02371918,0.00000000
-1.11355678,3.61712231,1.10852412,0.00156181,5.87013115,1.26482609,0.99187996,0.00000000
-1.10755378,3.48901310,1.06686823,0.00149928,5.65106156,1.22418917,0.95768294,0.00000000
-1.10155078,3.35511633,1.02530878,0.00143554,5.42836052,1.18037610,0.92177659,0.00000000
-1.09554777,3.21784912,0.98466251,0.00137196,5.20664753,1.13415209,0.88483807,0.00000000
-1.08954477,3.07965824,0.94571398,0.00130985,4.99037002,1.08632651,0.84755040,0.00000000
-1.08354177,2.94293852,0.90918877,0.00125044,4.78366169,1.03772488,0.81057984,0.00000000
-1.07753877,2.80995570,0.87572951,0.00119480,4.59021545,0.98916134,0.77455442,0.00000000
-1.07153577,2.68277629,0.84587520,0.00114386,4.41317508,0.94141266,0.74004446,0.00000000
-1.06553277,2.56320746,0.82004489,0.00109837,4.25504947,0.89519480,0.70754575,0.00000000
-1.05952976,2.45274870,0.79852600,0.00105888,4.11765173,0.85114302,0.67746610,0.00000000
-1.05352676,2.35255689,0.78146755,0.00102572,4.00206460,0.80979598,0.65011570,0.00000000
-1.04752376,2.26342552,0.76887853,0.00099903,3.90863255,0.77158449,0.62570149,0.00000000
-1.04152076,2.18577836,0.76063110,0.00097876,3.83697965,0.73682494,0.60432577,0.00000000
-1.03551776,2.11967699,0.75646850,0.00096467,3.78605177,0.70571753,0.58598883,0.00000000
-1.02951476,2.06484146,0.75601699,0.00095634,3.75418033,0.67834898,0.57059547,0.00000000
-1.02351176,2.02068243,0.75880143,0.00095322,3.73916459,0.65469934,0.55796498,0.00000000
-1.01750875,1.98634312,0.76426377,0.00095464,3.73836878,0.63465242,0.54784403,0.00000000
-1.01150575,1.96074893,0.77178352,0.00095984,3.74882984,0.61800912,0.53992184,0.00000000
-1.00550275,1.94266237,0.78069973,0.00096800,3.76737183,0.60450294,0.53384707,0.00000000
-0.99949975,1.93074115,0.79033338,0.00097828,3.79072242,0.59381688,0.52924542,0.00000000
-0.99349675,1.92359685,0.80000957,0.00098982,3.81562763,0.58560113,0.52573757,0.00000000
-0.98749375,1.91985220,0.80907879,0.00100181,3.83896076,0.57949054,0.52295636,0.00000000
-0.98149075,1.91819469,0.81693648,0.00101349,3.85782217,0.57512152,0.52056283,0.00000000
-0.97548774,1.91742489,0.82304045,0.00102417,3.86962670,0.57214747,0.51826039,0.00000000
-0.96948474,1.91649779,0.82692552,0.00103327,3.87217660,0.57025248,0.51580655,0.00000000
-0.96348174,1.91455612,0.82821519,0.00104031,3.86371780,0.56916272,0.51302205,0.00000000
-0.95747874,1.91095454,0.82662989,0.00104494,3.84297854,0.56865527,0.50979680,0.00000000
-0.95147574,1.90527447,0.82199182,0.00104695,3.80918984,0.56856417,0.50609273,0.00000000
-0.94547274,1.89732900,0.81422629,0.00104623,3.76208771,0.56878362,0.50194336,0.00000000
-0.93946973,1.88715845,0.80335965,0.00104283,3.70189818,0.56926818,0.49745035,0.00000000
-0.93346673,1.87501668,0.78951409,0.00103690,3.62930614,0.57003031,0.49277705,0.00000000
-0.92746373,1.86134915,0.77289954,0.00102871,3.54541000,0.57113512,0.48813952,0.00000000
-0.92146073,1.84676376,0.75380307,0.00101860,3.45166433,0.57269284,0.48379539,0.00000000
-0.91545773,1.83199562,0.73257636,0.00100701,3.34981304,0.57484927,0.48003106,0.00000000
-0.90945473,1.81786744,0.70962159,0.00099441,3.24181586,0.57777457,0.47714764,0.00000000
-0.90345173,1.80524697,0.68537644,0.00098133,3.12977105,0.58165093,0.47544652,0.00000000
-0.89744872,1.79500336,0.66029872,0.00096828,3.01583724,0.58665971,0.47521472,0.00000000
