energy_ev,total_up,Au_p_up,Au_d_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,S_s_up,S_p_up
0.23111556,3.81450968,0.52955869,0.39172414,0.81480840,2.00275851,0.05873756,0.31376584,0.09929460,0.68368903
0.23711856,3.83086041,0.53732151,0.39846662,0.80952579,1.99776400,0.05749269,0.32141368,0.09929372,0.69613730
0.24312156,3.83772048,0.54400392,0.40417052,0.80186494,1.98780493,0.05609743,0.32901764,0.09908696,0.70623859
0.24912456,3.83498851,0.54955022,0.40878067,0.79186865,1.97288124,0.05456954,0.33659942,0.09867594,0.71385552
0.25512756,3.82274095,0.55394504,0.41227085,0.77960660,1.95305732,0.05292789,0.34421703,0.09806280,0.71888708
0.26113057,3.80123805,0.55721376,0.41464491,0.76517605,1.92846584,0.05119204,0.35196383,0.09725026,0.72127213
0.26713357,3.77092410,0.55942140,0.41593682,0.74870199,1.89930986,0.04938178,0.35996583,0.09624174,0.72099177
0.27313657,3.73242128,0.56066979,0.41620963,0.73033665,1.86586289,0.04751680,0.36837710,0.09504149,0.71807063
0.27913957,3.68651645,0.56109329,0.41555323,0.71025817,1.82846637,0.04561625,0.37737336,0.09365472,0.71257678
0.28514257,3.63414094,0.56085287,0.41408093,0.68866854,1.78752442,0.04369840,0.38714389,0.09208770,0.70462034
0.29114557,3.57634367,0.56012893,0.41192496,0.66579060,1.74349592,0.04178034,0.39788193,0.09034788,0.69435071
0.29714857,3.51425827,0.55911305,0.40923107,0.64186441,1.69688400,0.03987772,0.40977400,0.08844391,0.68195257
0.30315158,3.44906564,0.55799892,0.40615244,0.61714289,1.64822335,0.03800450,0.42298851,0.08638563,0.66764072
0.30915458,3.38195326,0.55697303,0.40284303,0.59188694,1.59806588,0.03617277,0.43766412,0.08418408,0.65165400
0.31515758,3.31407323,0.55620533,0.39945090,0.56636029,1.54696533,0.03439267,0.45389859,0.08185136,0.63424855
0.32116058,3.24650103,0.55584047,0.39611162,0.54082418,1.49546168,0.03267227,0.47173848,0.07940055,0.61569063
0.32716358,3.18019693,0.55598995,0.39294214,0.51553206,1.44406595,0.03101759,0.49117044,0.07684553,0.59624937
0.33316658,3.11597214,0.55672568,0.39003555,0.49072459,1.39324634,0.02943264,0.51211461,0.07420084,0.57618971
0.33916958,3.05446128,0.55807517,0.38745679,0.46662512,1.34341625,0.02791951,0.53442053,0.07148151,0.55576575
0.34517259,2.99610277,0.56001880,0.38523976,0.44343560,1.29492480,0.02647850,0.55786606,0.06870284,0.53521491
0.35117559,2.94112806,0.56248914,0.38338583,0.42133332,1.24805033,0.02510834,0.58215933,0.06588030,0.51475287
0.35717859,2.88956023,0.56537258,0.38186390,0.40046837,1.20299696,0.02380639,0.60694402,0.06302937,0.49456970
0.36318159,2.84122210,0.56851310,0.38061202,0.38096192,1.15989456,0.02256889,0.63180781,0.06016540,0.47482706
0.36918459,2.79575326,0.57171804,0.37954047,0.36290530,1.11880172,0.02139122,0.65629358,0.05730359,0.45565655
0.37518759,2.75263523,0.57476575,0.37853617,0.34635998,1.07971167,0.02026820,0.67991323,0.05445884,0.43715934
0.38119060,2.71122324,0.57741448,0.37746815,0.33135816,1.04256063,0.01919437,0.70216327,0.05164579,0.41940671
0.38719360,2.67078303,0.57941242,0.37619385,0.31790419,1.00723806,0.01816422,0.72254177,0.04887875,0.40244168
0.39319660,2.63053072,0.58050814,0.37456591,0.30597652,0.97359816,0.01717245,0.74056569,0.04617172,0.38628140
0.39919960,2.58967369,0.58046109,0.37243910,0.29553013,0.94147210,0.01621418,0.75578789,0.04353833,0.37092015
0.40520260,2.54745047,0.57905161,0.36967703,0.28649944,0.91068009,0.01528515,0.76781308,0.04099186,0.35633290
0.41120560,2.50316766,0.57609000,0.36615839,0.27880144,0.88104300,0.01438181,0.77631187,0.03854518,0.34247901
0.41720860,2.45623225,0.57142422,0.36178232,0.27233906,0.85239263,0.01350146,0.78103238,0.03621070,0.32930616
0.42321161,2.40617789,0.56494592,0.35647279,0.26700459,0.82458045,0.01264225,0.78180881,0.03400025,0.31675416
0.42921461,2.35268411,0.55659457,0.35018170,0.26268312,0.79748442,0.01180322,0.77856663,0.03192495,0.30475863
0.43521761,2.29558800,0.54635952,0.34289072,0.25925584,0.77101360,0.01098425,0.77132428,0.02999510,0.29325433
0.44122061,2.23488792,0.53428000,0.33461171,0.25660314,0.74511061,0.01018598,0.76019130,0.02821993,0.28217815
0.44722361,2.17073986,0.52044311,0.32538592,0.25460753,0.71975189,0.00940971,0.74536306,0.02660743,0.27147169
0.45322661,2.10344674,0.50498007,0.31528189,0.25315608,0.69494602,0.00865732,0.72711253,0.02516411,0.26108331
0.45922961,2.03344188,0.48806086,0.30439236,0.25214265,0.67073038,0.00793106,0.70577947,0.02389478,0.25096977
0.46523262,1.96126772,0.46988765,0.29283038,0.25146958,0.64716636,0.00723350,0.68175770,0.02280236,0.24109738
0.47123562,1.88755118,0.45068738,0.28072481,0.25104903,0.62433374,0.00656736,0.65548100,0.02188765,0.23144267
0.47723862,1.81297735,0.43070393,0.26821543,0.25080390,0.60232447,0.00593535,0.62740855,0.02114928,0.22199274
0.48324162,1.73826268,0.41019018,0.25544809,0.25066831,0.58123643,0.00534017,0.59801030,0.02058356,0.21274521
0.48924462,1.66412934,0.38940032,0.24256991,0.25058782,0.56116745,0.00478434,0.56775310,0.02018453,0.20370788
0.49524762,1.59128190,0.36858290,0.22972490,0.25051931,0.54221012,0.00427018,0.53708819,0.01994403,0.19489816
0.50125063,1.52038734,0.34797467,0.21705012,0.25043059,0.52444743,0.00379981,0.50644025,0.01985189,0.18634234
0.50725363,1.45205915,0.32779557,0.20467253,0.25029994,0.50794978,0.00337514,0.47619863,0.01989622,0.17807475
0.51325663,1.38684611,0.30824493,0.19270658,0.25011551,0.49277317,0.00299785,0.44671076,0.02006376,0.17013678
0.51925963,1.32522572,0.28949894,0.18125264,0.24987470,0.47895887,0.00266954,0.41827797,0.02034035,0.16257598
0.52526263,1.26760236,0.27170938,0.17039617,0.24958353,0.46653426,0.00239170,0.39115346,0.02071146,0.15544506
0.53126563,1.21430956,0.25500357,0.16020766,0.24925606,0.45551493,0.00216587,0.36554251,0.02116276,0.14880100
0.53726863,1.16561594,0.23948523,0.15074323,0.24891385,0.44590759,0.00199367,0.34160446,0.02168077,0.14270409
0.54327164,1.12173373,0.22523630,0.14204569,0.24858543,0.43771363,0.00187689,0.31945615,0.02225341,0.13721705
0.54927464,1.08282917,0.21231927,0.13414610,0.24830572,0.43093289,0.00181762,0.29917664,0.02287063,0.13240412
0.55527764,1.04903337,0.20077992,0.12706539,0.24811536,0.42556737,0.00181822,0.28081247,0.02352486,0.12833008
0.56128064,1.02045294,0.19065020,0.12081626,0.24805993,0.42162439,0.00188143,0.26438337,0.02421148,0.12505925
0.56728364,0.99717901,0.18195086,0.11540484,0.24818890,0.41911893,0.00201030,0.24988777,0.02492907,0.12265428
0.57328664,0.97929411,0.17469394,0.11083225,0.24855432,0.41807490,0.00220823,0.23730803,0.02567954,0.12117486
0.57928964,0.96687588,0.16888457,0.10709586,0.24920916,0.41852494,0.00247883,0.22661483,0.02646804,0.12067621
0.58529265,0.95999736,0.16452224,0.10419010,0.25020537,0.42050888,0.00282585,0.21777076,0.02730277,0.12120736
0.59129565,0.95872363,0.16160130,0.10210687,0.25159160,0.42407059,0.00325298,0.21073274,0.02819450,0.12280922
0.59729865,0.96310468,0.16011072,0.10083555,0.25341069,0.42925348,0.00376371,0.20545345,0.02915597,0.12551256
0.60330165,0.97316519,0.16003313,0.10036251,0.25569703,0.43609477,0.00436102,0.20188160,0.03020106,0.12933573
0.60930465,0.98889159,0.16134330,0.10067032,0.25847395,0.44461890,0.00504720,0.19996126,0.03134390,0.13428252
0.61530765,1.01021738,0.16400602,0.10173661,0.26175126,0.45483039,0.00582349,0.19963034,0.03259781,0.14033994
0.62131066,1.03700783,0.16797379,0.10353279,0.26552316,0.46670671,0.00668987,0.20081855,0.03397422,0.14747628
0.62731366,1.06904510,0.17318437,0.10602273,0.26976677,0.48019162,0.00764471,0.20344496,0.03548158,0.15563946
0.63331666,1.10601523,0.17955843,0.10916148,0.27444133,0.49518952,0.00868458,0.20741556,0.03712434,0.16475591
0.63931966,1.14749799,0.18699767,0.11289419,0.27948835,0.51156129,0.00980398,0.21262102,0.03890200,0.17473003
0.64532266,1.19296092,0.19538345,0.11715542,0.28483278,0.52912202,0.01099522,0.21893499,0.04080842,0.18544435
0.65132566,1.24175832,0.20457625,0.12186888,0.29038522,0.54764107,0.01224829,0.22621313,0.04283127,0.19676068
0.65732866,1.29313593,0.21441609,0.12694763,0.29604519,0.56684451,0.01355093,0.23429305,0.04495174,0.20852203
0.66333167,1.34624165,0.22472399,0.13229497,0.30170540,0.58642024,0.01488864,0.24299533,0.04714466,0.22055551
0.66933467,1.40014224,0.23530457,0.13780587,0.30725680,0.60602553,0.01624494,0.25212568,0.04937877,0.23267619
0.67533767,1.45384579,0.24594967,0.14336897,0.31259428,0.62529683,0.01760165,0.26147815,0.05161740,0.24469175
0.68134067,1.50632893,0.25644309,0.14886917,0.31762263,0.64386147,0.01893927,0.27083942,0.05381943,0.25640780
0.68734367,1.55656814,0.26656606,0.15419061,0.32226260,0.66135082,0.02023752,0.27999386,0.05594050,0.26763377
0.69334667,1.60357336,0.27610346,0.15921998,0.32645650,0.67741412,0.02147586,0.28872934,0.05793444,0.27818909
0.69934967,1.64642275,0.28485032,0.16384997,0.33017326,0.69173249,0.02263415,0.29684325,0.05975483,0.28790936
0.70535268,1.68429658,0.29261850,0.16798282,0.33341245,0.70403230,0.02369328,0.30414874,0.06135670,0.29665240
0.71135568,1.71650890,0.29924313,0.17153363,0.33620703,0.71409720,0.02463585,0.31048061,0.06269819,0.30430364
0.71735868,1.74253501,0.30458848,0.17443335,0.33862470,0.72177822,0.02544675,0.31570064,0.06374218,0.31078098
0.72336168,1.76203363,0.30855309,0.17663139,0.34076760,0.72700134,0.02611377,0.31970211,0.06445775,0.31603843
0.72936468,1.77486229,0.31107378,0.17809752,0.34277045,0.72977200,0.02662807,0.32241324,0.06482144,0.32006880
0.73536768,1.78108536,0.31212841,0.17882322,0.34479704,0.73017648,0.02698453,0.32379932,0.06481823,0.32290494
0.74137069,1.78097408,0.31173724,0.17882214,0.34703537,0.72837978,0.02718198,0.32386356,0.06444222,0.32461974
0.74737369,1.77499866,0.30996279,0.17812997,0.34969153,0.72462030,0.02722329,0.32264639,0.06369699,0.32532473
0.75337669,1.76381283,0.30690828,0.17680339,0.35298274,0.71920137,0.02711532,0.32022359,0.06259549,0.32516741
0.75937969,1.74823157,0.30271462,0.17491851,0.35712979,0.71248013,0.02686863,0.31670304,0.06115976,0.32432741
0.76538269,1.72920317,0.29755621,0.17256860,0.36234940,0.70485426,0.02649716,0.31222042,0.05942014,0.32301177
0.77138569,1.70777701,0.29163567,0.16986137,0.36884670,0.69674725,0.02601773,0.30693420,0.05741432,0.32144942
0.77738869,1.68506860,0.28517779,0.16691597,0.37680842,0.68859281,0.02544938,0.30101991,0.05518612,0.31988515
0.78339170,1.66222352,0.27842292,0.16385964,0.38639694,0.68081934,0.02481277,0.29466429,0.05278401,0.31857337
0.78939470,1.64038184,0.27162011,0.16082444,0.39774550,0.67383492,0.02412938,0.28805927,0.05025968,0.31777191
0.79539770,1.62064455,0.26502023,0.15794387,0.41095487,0.66801380,0.02342081,0.28139635,0.04766642,0.31773591
0.80140070,1.60404326,0.25886940,0.15534973,0.42609132,0.66368462,0.02270808,0.27486131,0.04505755,0.31871226
0.80740370,1.59151417,0.25340277,0.15316916,0.44318618,0.66112115,0.02201098,0.26862964,0.04248506,0.32093439
0.81340670,1.58387697,0.24883894,0.15152194,0.46223665,0.66053552,0.02134747,0.26286266,0.03999817,0.32461776
0.81940970,1.58181912,0.24537511,0.15051806,0.48320780,0.66207444,0.02073325,0.25770438,0.03764227,0.32995596
0.82541271,1.58588545,0.24318299,0.15025563,0.50603544,0.66581809,0.02018145,0.25327922,0.03545791,0.33711734
0.83141571,1.59647291,0.24240546,0.15081898,0.53062966,0.67178176,0.01970238,0.24969034,0.03348014,0.34624226
0.83741871,1.61382981,0.24315404,0.15227710,0.55687860,0.67991993,0.01930350,0.24701867,0.03173799,0.35744080
0.84342171,1.63805917,0.24550710,0.15468218,0.58465232,0.69013229,0.01898953,0.24532240,0.03025419,0.37079089
0.84942471,1.66912504,0.24950868,0.15806839,0.61380621,0.70227151,0.01876256,0.24463684,0.02904519,0.38633667
0.85542771,1.70686139,0.25516795,0.16245080,0.64418408,0.71615198,0.01862243,0.24497459,0.02812122,0.40408733
0.86143072,1.75098250,0.26245925,0.16782447,0.67562049,0.73155936,0.01856707,0.24632586,0.02748669,0.42401601
0.86743372,1.80109450,0.27132264,0.17416370,0.70794241,0.74826020,0.01859294,0.24865890,0.02714054,0.44605918
0.87343672,1.85670741,0.28166491,0.18142158,0.74097021,0.76601142,0.01869553,0.25192050,0.02707690,0.47011631
0.87943972,1.91724750,0.29336116,0.18952976,0.77451808,0.78456916,0.01886980,0.25603663,0.02728564,0.49605000
0.88544272,1.98206978,0.30625693,0.19839866,0.80839414,0.80369685,0.01911071,0.26091323,0.02775308,0.52368679
0.89144572,2.05047068,0.32017086,0.20791808,0.84240036,0.82317221,0.01941354,0.26643722,0.02846271,0.55281866
0.89744872,2.12170101,0.33489795,0.21795848,0.87633265,0.84279321,0.01977434,0.27247783,0.02939587,0.58320545
0.90345173,2.19497939,0.35021352,0.22837270,0.90998144,0.86238272,0.02019017,0.27888843,0.03053240,0.61457822
0.90945473,2.26950628,0.36587777,0.23899857,0.94313279,0.88179205,0.02065928,0.28550879,0.03185132,0.64664365
0.91545773,2.34447869,0.38164092,0.24966196,0.97557038,0.90090337,0.02118121,0.29216799,0.03333139,0.67908956
0.92146073,2.41910553,0.39724889,0.26018066,1.00707838,0.91963094,0.02175681,0.29868789,0.03495155,0.71159119
0.92746373,2.49262333,0.41244943,0.27036874,1.03744521,0.93792135,0.02238809,0.30488720,0.03669142,0.74381846
0.93346673,2.56431199,0.42699844,0.28004134,1.06646800,0.95575275,0.02307803,0.31058606,0.03853153,0.77544355
0.93946973,2.63350998,0.44066629,0.28901980,1.09395765,0.97313301,0.02383034,0.31561091,0.04045359,0.80614891
0.94547274,2.69962819,0.45324398,0.29713681,1.11974400,0.99009695,0.02464905,0.31979963,0.04244056,0.83563489
0.95147574,2.76216177,0.46454876,0.30424145,1.14368090,1.00670258,0.02553814,0.32300657,0.04447663,0.86362702
0.95747874,2.82069900,0.47442898,0.31020380,1.16565064,1.02302632,0.02650108,0.32510736,0.04654715,0.88988225
0.96348174,2.87492660,0.48276794,0.31491898,1.18556741,1.03915725,0.02754040,0.32600313,0.04863839,0.91419395
0.96948474,2.92463075,0.48948652,0.31831037,1.20337944,1.05519051,0.02865721,0.32562399,0.05073724,0.93639530
0.97548774,2.96969349,0.49454442,0.32033179,1.21906940,1.07121985,0.02985080,0.32393155,0.05283088,0.95636100
0.98149075,3.01008439,0.49793987,0.32096864,1.23265312,1.08732963,0.03111828,0.32092028,0.05490640,0.97400701
0.98749375,3.04584787,0.49970791,0.32023773,1.24417638,1.10358647,0.03245423,0.31661760,0.05695034,0.98928853
0.99349675,3.07708650,0.49991724,0.31818611,1.25370997,1.12003087,0.03385055,0.31108280,0.05894840,1.00219631
0.99949975,3.10394133,0.49866577,0.31488861,1.26134326,1.13666922,0.03529628,0.30440458,0.06088503,1.01275155
1.00550275,3.12657048,0.49607523,0.31044446,1.26717661,1.15346668,0.03677766,0.29669758,0.06274328,1.02099972
1.01150575,3.14512712,0.49228491,0.30497310,1.27131315,1.17034122,0.03827822,0.28809788,0.06450466,1.02700382
1.01750875,3.15973849,0.48744515,0.29860937,1.27385041,1.18715956,0.03977899,0.27875783,0.06614918,1.03083753
1.02351176,3.17048738,0.48171063,0.29149829,1.27487239,1.20373511,0.04125895,0.26884029,0.06765554,1.03257859
1.02951476,3.17739732,0.47523405,0.28378981,1.27444265,1.21982841,0.04269538,0.25851283,0.06900151,1.03230305
1.03551776,3.18042264,0.46816041,0.27563366,1.27259883,1.23515027,0.04406452,0.24794189,0.07016442,1.03008064
1.04152076,3.17944428,0.46062210,0.26717457,1.26934920,1.24936761,0.04534213,0.23728733,0.07112190,1.02597153
1.04752376,3.17427160,0.45273523,0.25854806,1.26467121,1.26211200,0.04650424,0.22669767,0.07185259,1.02002471
1.05352676,3.16465043,0.44459705,0.24987699,1.25851244,1.27299062,0.04752779,0.21630593,0.07233709,1.01227799
1.05952976,3.15027676,0.43628475,0.24126887,1.25079387,1.28159924,0.04839138,0.20622660,0.07255883,1.00275957
1.06553277,3.13081547,0.42785553,0.23281417,1.24141517,1.28753674,0.04907590,0.19655349,0.07250498,0.99149103
1.07153577,3.10592282,0.41934778,0.22458538,1.23026188,1.29042046,0.04956517,0.18735867,0.07216731,0.97849132
1.07753877,3.07527147,0.41078330,0.21663708,1.21721389,1.28990170,0.04984644,0.17869247,0.07154291,0.96378159
1.08354177,3.03857648,0.40217037,0.20900665,1.20215487,1.28568069,0.04991078,0.17058428,0.07063472,0.94739038
1.08954477,2.99562054,0.39350721,0.20171573,1.18498194,1.27752006,0.04975338,0.16304434,0.06945196,0.92935870
1.09554777,2.94627724,0.38478589,0.19477218,1.16561515,1.26525647,0.04937367,0.15606601,0.06801021,0.90974479
1.10155078,2.89053058,0.37599616,0.18817235,1.14400606,1.24880948,0.04877538,0.14962866,0.06633130,0.88862803
1.10755378,2.82848992,0.36712909,0.18190370,1.12014510,1.22818743,0.04796632,0.14370080,0.06444296,0.86611184
1.11355678,2.76039928,0.35818023,0.17594736,1.09406717,1.20348994,0.04695817,0.13824336,0.06237819,0.84232532
1.11955978,2.68664050,0.34915221,0.17028067,1.06585523,1.17490686,0.04576610,0.13321289,0.06017438,0.81742348
1.12556278,2.60773017,0.34005655,0.16487958,1.03564163,1.14271384,0.04440822,0.12856460,0.05787234,0.79158610
1.13156578,2.52431034,0.33091469,0.15972070,1.00360729,1.10726462,0.04290512,0.12425507,0.05551506,0.76501518
1.13756878,2.43713355,0.32175819,0.15478299,0.96997852,1.06898041,0.04127916,0.12024453,0.05314641,0.73793117
1.14357179,2.34704304,0.31262804,0.15004910,0.93502185,1.02833702,0.03955387,0.11649862,0.05080983,0.71056811
1.14957479,2.25494889,0.30357335,0.14550619,0.89903710,0.98585008,0.03775333,0.11298965,0.04854699,0.68316795
1.15557779,2.16180147,0.29464929,0.14114636,0.86234895,0.94205924,0.03590149,0.10969731,0.04639648,0.65597428
1.16158079,2.06856327,0.28591465,0.13696663,0.82529750,0.89751197,0.03402159,0.10660881,0.04439266,0.62922583
1.16758379,1.97618051,0.27742897,0.13296859,0.78822829,0.85274755,0.03213567,0.10371853,0.04256465,0.60314992
1.17358679,1.88555561,0.26924953,0.12915765,0.75148210,0.80828206,0.03026408,0.10102727,0.04093549,0.57795628
1.17958979,1.79752186,0.26142839,0.12554204,0.71538512,0.76459488,0.02842511,0.09854111,0.03952154,0.55383130
1.18559280,1.71282114,0.25400961,0.12213173,0.68023987,0.72211712,0.02663471,0.09626993,0.03833212,0.53093326
1.19159580,1.63208566,0.24702670,0.11893706,0.64631718,0.68122247,0.02490630,0.09422588,0.03736939,0.50938838
1.19759880,1.55582430,0.24050072,0.11596755,0.61384966,0.64222066,0.02325067,0.09242164,0.03662844,0.48928815
1.20360180,1.48441400,0.23443879,0.11323063,0.58302674,0.60535367,0.02167596,0.09086877,0.03609772,0.47068784
1.20960480,1.41809638,0.22883340,0.11073057,0.55399164,0.57079467,0.02018775,0.08957613,0.03575957,0.45360638
1.21560780,1.35697955,0.22366232,0.10846760,0.52684015,0.53864964,0.01878919,0.08854850,0.03559101,0.43802753
1.22161081,1.30104493,0.21888930,0.10643733,0.50162125,0.50896130,0.01748119,0.08778548,0.03556470,0.42390231
1.22761381,1.25015843,0.21446545,0.10463036,0.47833953,0.48171523,0.01626271,0.08728071,0.03564998,0.41115263
1.23361681,1.20408561,0.21033119,0.10303229,0.45695921,0.45684754,0.01513103,0.08702143,0.03581400,0.39967583
1.23961981,1.16250967,0.20641877,0.10162401,0.43740935,0.43425383,0.01408205,0.08698843,0.03602294,0.38935013
1.24562281,1.12505175,0.20265522,0.10038227,0.41959018,0.41379889,0.01311068,0.08715637,0.03624320,0.38004049
1.25162581,1.09129216,0.19896549,0.09928050,0.40338006,0.39532662,0.01221108,0.08749450,0.03644246,0.37160483
1.25762881,1.06079185,0.19527579,0.09828986,0.38864269,0.37866972,0.01137708,0.08796757,0.03659082,0.36390026
1.26363182,1.03311291,0.19151676,0.09738036,0.37523426,0.36365876,0.01060237,0.08853715,0.03666167,0.35678892
1.26963482,1.00783729,0.18762653,0.09652210,0.36301018,0.35013016,0.00988087,0.08916298,0.03663246,0.35014334
1.27563782,0.98458293,0.18355340,0.09568646,0.35183106,0.33793286,0.00920689,0.08980448,0.03648534,0.34385096
1.28164082,0.96301664,0.17925797,0.09484721,0.34156770,0.32693345,0.00857533,0.09042230,0.03620755,0.33781760
1.28764382,0.94286325,0.17471480,0.09398146,0.33210484,0.31701951,0.00798188,0.09097970,0.03579159,0.33196988
1.29364682,0.92391083,0.16991341,0.09307040,0.32334368,0.30810142,0.00742308,0.09144386,0.03523531,0.32625627
1.29964982,0.90601199,0.16485856,0.09209978,0.31520294,0.30011233,0.00689637,0.09178688,0.03454166,0.32064702
1.30565283,0.88908134,0.15956995,0.09106009,0.30761870,0.29300678,0.00640018,0.09198660,0.03371840,0.31513279
1.31165583,0.87308965,0.15408130,0.08994650,0.30054306,0.28675796,0.00593387,0.09202703,0.03277756,0.30972233
1.31765883,0.85805513,0.14843891,0.08875849,0.29394174,0.28135405,0.00549770,0.09189849,0.03173487,0.30443921
1.32366183,0.84403273,0.14269971,0.08749927,0.28779101,0.27679386,0.00509277,0.09159745,0.03060903,0.29931790
1.32966483,0.83110207,0.13692912,0.08617501,0.28207404,0.27308216,0.00472096,0.09112606,0.02942096,0.29439953
1.33566783,0.81935495,0.13119863,0.08479391,0.27677724,0.27022506,0.00438478,0.09049148,0.02819307,0.28972748
1.34167084,0.80888323,0.12558330,0.08336526,0.27188650,0.26822567,0.00408732,0.08970496,0.02694844,0.28534319
1.34767384,0.79976788,0.12015937,0.08189850,0.26738403,0.26708045,0.00383209,0.08878092,0.02571019,0.28128240
1.35367684,0.79206967,0.11500195,0.08040232,0.26324568,0.26677630,0.00362294,0.08773586,0.02450075,0.27757200
1.35967984,0.78582228,0.11018298,0.07888391,0.25943913,0.26728868,0.00346389,0.08658741,0.02334140,0.27422774
1.36568284,0.78102781,0.10576949,0.07734846,0.25592298,0.26858078,0.00335907,0.08535342,0.02225175,0.27125277
1.37168584,0.77765509,0.10182208,0.07579879,0.25264684,0.27060366,0.00331253,0.08405120,0.02124944,0.26863728
1.37768884,0.77564053,0.09839387,0.07423525,0.24955235,0.27329750,0.00332816,0.08269692,0.02034986,0.26635894
1.38369185,0.77489136,0.09552965,0.07265585,0.24657509,0.27659348,0.00340951,0.08130526,0.01956610,0.26438424
1.38969485,0.77529082,0.09326533,0.07105666,0.24364715,0.28041651,0.00355968,0.07988924,0.01890883,0.26267053
1.39569785,0.77670483,0.09162769,0.06943227,0.24070034,0.28468821,0.00378116,0.07846023,0.01838641,0.26116857
1.40170085,0.77898955,0.09063425,0.06777651,0.23766957,0.28933018,0.00407569,0.07702815,0.01800495,0.25982538
1.40770385,0.78199913,0.09029327,0.06608323,0.23449640,0.29426715,0.00444411,0.07560178,0.01776852,0.25858725
1.41370685,0.78559331,0.09060392,0.06434699,0.23113240,0.29942994,0.00488617,0.07418916,0.01767929,0.25740251
1.41970985,0.78964407,0.09155638,0.06256394,0.22754207,0.30475789,0.00540045,0.07279806,0.01773777,0.25622416
1.42571286,0.79404119,0.09313209,0.06073239,0.22370523,0.31020077,0.00598420,0.07143640,0.01794303,0.25501187
1.43171586,0.79869618,0.09530399,0.05885342,0.21961868,0.31572000,0.00663323,0.07011259,0.01829284,0.25373359
1.43771886,0.80354467,0.09803676,0.05693123,0.21529705,0.32128921,0.00734188,0.06883588,0.01878395,0.25236641
1.44372186,0.80854711,0.10128715,0.05497335,0.21077275,0.32689414,0.00810295,0.06761648,0.01941214,0.25089688
1.44972486,0.81368791,0.10500446,0.05299061,0.20609512,0.33253193,0.00890772,0.06646565,0.02017245,0.24932071
1.45572786,0.81897339,0.10913104,0.05099699,0.20132880,0.33820999,0.00974607,0.06539555,0.02105922,0.24764200
1.46173087,0.82442865,0.11360306,0.04900923,0.19655131,0.34394456,0.01060658,0.06441909,0.02206621,0.24587205
1.46773387,0.83009392,0.11835144,0.04704626,0.19185023,0.34975902,0.01147674,0.06354953,0.02318665,0.24402803
1.47373687,0.83602069,0.12330300,0.04512864,0.18731991,0.35568231,0.01234325,0.06280013,0.02441325,0.24213144
1.47973987,0.84226791,0.12838190,0.04327775,0.18305795,0.36174734,0.01319228,0.06218363,0.02573824,0.24020667
1.48574287,0.84889877,0.13351121,0.04151508,0.17916166,0.36798971,0.01400992,0.06171177,0.02715338,0.23827979
1.49174587,0.85597802,0.13861476,0.03986142,0.17572464,0.37444671,0.01478252,0.06139476,0.02864993,0.23637751
1.49774887,0.86357028,0.14361906,0.03833618,0.17283361,0.38115662,0.01549722,0.06124083,0.03021860,0.23452652
1.50375188,0.87173912,0.14845534,0.03695666,0.17056561,0.38815847,0.01614232,0.06125578,0.03184960,0.23275322
1.50975488,0.88054714,0.15306159,0.03573754,0.16898571,0.39549194,0.01670775,0.06144266,0.03353253,0.23108380
1.51575788,0.89005666,0.15738444,0.03469044,0.16814522,0.40319770,0.01718546,0.06180151,0.03525639,0.22954460
1.52176088,0.90033109,0.16138091,0.03382354,0.16808053,0.41131779,0.01756983,0.06232920,0.03700956,0.22816276
1.52776388,0.91143663,0.16501989,0.03314148,0.16881251,0.41989611,0.01785788,0.06301939,0.03877979,0.22696703
1.53376688,0.92344401,0.16828324,0.03264528,0.17034646,0.42897892,0.01804952,0.06386260,0.04055420,0.22598866
1.53976988,0.93643020,0.17116650,0.03233242,0.17267265,0.43861516,0.01814765,0.06484635,0.04231932,0.22526216
1.54577289,0.95047956,0.17367910,0.03219710,0.17576730,0.44885659,0.01815815,0.06595549,0.04406119,0.22482599
1.55177589,0.96568453,0.17584415,0.03223048,0.17959394,0.45975766,0.01808980,0.06717247,0.04576545,0.22472295
1.55777889,0.98214546,0.17769769,0.03242115,0.18410509,0.47137496,0.01795403,0.06847784,0.04741748,0.22500025
1.56378189,0.99996943,0.17928744,0.03275553,0.18924418,0.48376631,0.01776462,0.06985070,0.04900263,0.22570917
1.56978489,1.01926817,0.18067123,0.03321841,0.19494755,0.49698940,0.01753729,0.07126920,0.05050641,0.22690427
1.57578789,1.04015474,0.18191487,0.03379343,0.20114645,0.51110002,0.01728921,0.07271113,0.05191481,0.22864214
1.58179090,1.06273917,0.18308982,0.03446359,0.20776895,0.52614972,0.01703843,0.07415441,0.05321454,0.23097976
1.58779390,1.08712301,0.18427056,0.03521175,0.21474164,0.54218313,0.01680330,0.07557758,0.05439338,0.23397231
1.59379690,1.11339280,0.18553175,0.03602102,0.22199109,0.55923481,0.01660185,0.07696030,0.05544041,0.23767073
1.59979990,1.14161273,0.18694534,0.03687514,0.22944493,0.57732573,0.01645114,0.07828365,0.05634635,0.24211893
1.60580290,1.17181655,0.18857762,0.03775872,0.23703252,0.59645944,0.01636670,0.07953048,0.05710375,0.24735078
1.61180590,1.20399901,0.19048638,0.03865748,0.24468529,0.61661808,0.01636190,0.08068554,0.05770713,0.25338705
1.61780890,1.23810720,0.19271822,0.03955829,0.25233655,0.63775829,0.01644754,0.08173557,0.05815312,0.26023241
